
[00:00:00.000 --> 00:00:03.760]  非官的時代 非官的崇拜
[00:08:38.160 --> 00:08:41.040]  神學家給我們最好的一個比喻就是
[00:08:41.040 --> 00:08:43.040]  你有時和一個人一起去行山
[00:08:43.040 --> 00:08:45.280]  耶穌帶你去行山
[00:08:45.280 --> 00:08:47.120]  你問耶穌我們要去哪裏
[00:08:47.120 --> 00:08:48.320]  耶穌說就是那個山峯
[00:08:48.320 --> 00:08:50.680]  那個山峯就是聖殿被毀
[00:08:50.680 --> 00:08:53.160]  但是你上到那個山峯之後
[00:08:53.160 --> 00:08:55.000]  發現山外有山
[00:08:55.000 --> 00:08:55.880]  天外有天
[00:08:55.880 --> 00:08:58.080]  原來耶穌帶你去的
[00:08:58.080 --> 00:09:00.440]  不是聖殿被毀這麼簡單
[00:09:00.440 --> 00:09:02.120]  還有另外一座山
[00:09:02.120 --> 00:09:04.720]  那座山不是在那個時候發生
[00:09:04.720 --> 00:09:09.000]  那座山叫做世界的終結
[00:09:09.000 --> 00:09:10.240]  於是有兩座山
[00:09:10.240 --> 00:09:11.400]  是同一座山來的
[00:09:11.400 --> 00:09:15.720]  有兩個不同的山峯
[00:09:15.720 --> 00:09:17.840]  有四條五個問題
[00:09:17.840 --> 00:09:18.640]  他們在問耶穌
[00:09:18.640 --> 00:09:22.360]  耶穌究竟有沒有回答他們的問題
[00:09:22.360 --> 00:09:23.920]  耶穌有沒有回答
[00:09:23.920 --> 00:09:27.080]  在什麼時候聖殿會被毀
[00:09:27.080 --> 00:09:30.960]  世界會受到終結或者審判
[00:09:30.960 --> 00:09:33.320]  他們的答案是沒有
[00:09:33.320 --> 00:09:37.720]  當然你可以說耶穌其實都含糊地有回答
[00:09:37.720 --> 00:09:40.400]  第一句耶穌和他們說聖殿被毀
[00:09:40.400 --> 00:09:43.120]  將會是這一代還沒過去的時候
[00:09:43.120 --> 00:09:44.800]  通常在猶太人來說
[00:09:44.800 --> 00:09:47.200]  一代就是大概四十年
[00:09:47.200 --> 00:09:48.440]  就是耶穌在說
[00:09:48.440 --> 00:09:52.360]  在你們當中還沒死之前會發生
[00:09:52.360 --> 00:09:53.360]  但是他沒有跟他們說
[00:09:53.360 --> 00:09:55.240]  準確是哪一年
[00:09:55.240 --> 00:09:57.440]  至於審判世界的末了
[00:09:57.440 --> 00:09:58.080]  耶穌沒有說
[00:09:58.080 --> 00:09:59.040]  絕對沒有
[00:09:59.040 --> 00:10:01.040]  那耶穌有沒有告訴他們
[00:10:01.040 --> 00:10:05.120]  世界終結之前的預兆是什麼呢
[00:10:05.120 --> 00:10:06.400]  耶穌有沒有跟他們說
[00:10:06.400 --> 00:10:09.400]  聖殿被毀之前有什麼預兆
[00:10:09.400 --> 00:10:10.240]  有沒有跟他們說
[00:10:10.240 --> 00:10:11.560]  答案是
[00:10:11.560 --> 00:10:13.280]  耶穌沒有跟他們說
[00:10:13.280 --> 00:10:15.760]  世界終結的預兆
[00:10:15.760 --> 00:10:18.000]  但是耶穌跟他們說了
[00:10:18.000 --> 00:10:24.440]  很多關於聖殿將被毀之前的預兆
[00:10:24.440 --> 00:10:27.920]  所以這張圖是我的答案紙
[00:10:27.920 --> 00:10:29.240]  如果你一會兒聽聽
[00:10:29.240 --> 00:10:31.640]  越來越覺得很混亂
[00:10:31.640 --> 00:10:35.640]  迷失在這個橄欖山的講論當中
[00:10:35.640 --> 00:10:37.560]  你要回到這張圖
[00:10:37.560 --> 00:10:39.360]  要告訴你耶穌說過什麼
[00:10:39.360 --> 00:10:41.960]  和沒有說過什麼
[00:10:41.960 --> 00:10:44.240]  原來大部分我們想知道的問題
[00:10:44.240 --> 00:10:48.440]  就是世界將要終結的預兆
[00:10:48.440 --> 00:10:51.440]  耶穌其實沒有回答過
[00:10:51.440 --> 00:10:56.120]  耶穌回答的是聖殿被毀之前的預兆
[00:10:56.120 --> 00:10:59.200]  我想要帶大家回去看《貓福音》第十三章
[00:10:59.200 --> 00:11:03.520]  我想很完整地跟你讀完整張聖經
[00:11:03.520 --> 00:11:04.760]  但是我們沒有辦法
[00:11:04.760 --> 00:11:05.640]  時間限制
[00:11:05.640 --> 00:11:08.520]  我們沒有辦法跟你讀完所有的細節
[00:11:08.520 --> 00:11:10.120]  我都告訴你
[00:11:10.120 --> 00:11:11.360]  Oliver's Discourse
[00:11:11.360 --> 00:11:13.240]  這個橄欖山的講論
[00:11:13.240 --> 00:11:18.760]  可以說是整本聖經裏面其中最難解的聖經
[00:11:18.760 --> 00:11:23.640]  所以我們沒有辦法在一次的講道里面
[00:11:23.640 --> 00:11:24.680]  跟你解釋完所有
[00:11:24.680 --> 00:11:28.320]  但是我想跟你讀完每一章、每一節
[00:11:28.320 --> 00:11:31.960]  因爲我想你看到那個大圖畫
[00:11:31.960 --> 00:11:32.880]  看完之後
[00:11:32.880 --> 00:11:36.240]  我最終回來要給你應用
[00:11:36.240 --> 00:11:37.800]  最終的目的是要應用
[00:11:37.800 --> 00:11:40.280]  我想給你幾個大應用
[00:11:40.280 --> 00:11:42.560]  不是小小的應用
[00:11:42.560 --> 00:11:43.960]  是大大的應用
[00:11:43.960 --> 00:11:45.600]  因爲這些是耶穌的應用
[00:11:45.600 --> 00:11:48.240]  耶穌是一個大大的先知
[00:11:48.240 --> 00:11:52.280]  祂給我們大大的應用
[00:11:52.280 --> 00:11:55.360]  我今天其實沒有辦法講完所有我想講的東西
[00:11:55.360 --> 00:11:57.240]  於是兩個星期之後
[00:11:57.240 --> 00:11:59.560]  我會再回來講同一段聖經
[00:11:59.560 --> 00:12:03.600]  再次深入一點講完最後那一段
[00:12:03.600 --> 00:12:06.080]  我想帶你回去看
[00:12:06.080 --> 00:12:11.240]  馬克福音第十三章整幅大圖畫
[00:12:11.240 --> 00:12:13.640]  按照我自己的研讀
[00:12:13.640 --> 00:12:18.200]  我覺得馬克福音第十三章可以分爲六個部分
[00:12:18.200 --> 00:12:22.640]  在每一個部分裏我們要問耶穌究竟在講什麼
[00:12:22.640 --> 00:12:27.680]  耶穌究竟是在講公元七十年
[00:12:27.680 --> 00:12:31.480]  還是在講之後的末日
[00:12:31.480 --> 00:12:37.000]  耶穌究竟是在講猶太人在公元七十年被審判
[00:12:37.000 --> 00:12:41.000]  還是在講在後世界末日的時候
[00:12:41.000 --> 00:12:42.680]  全世界人被審判
[00:12:42.680 --> 00:12:47.640]  究竟耶穌在講A還是在講B
[00:12:47.640 --> 00:12:50.880]  在我們讀每一段聖經的時候我們要問這個問題
[00:12:50.880 --> 00:12:52.280]  但是這個問題很艱鉅
[00:12:52.280 --> 00:12:54.560]  艱鉅的原因是
[00:12:54.560 --> 00:13:00.240]  因爲馬克福音第十三章裏面充滿着舊約的隱喻和典故
[00:13:00.240 --> 00:13:01.520]  就是說你要明白的時候
[00:13:01.520 --> 00:13:04.840]  可能你要很熟悉舊約而我們不多熟悉舊約
[00:13:04.840 --> 00:13:08.320]  另一個原因是因爲馬克福音第十三章裏面
[00:13:08.320 --> 00:13:12.760]  充滿着我們叫做天啓文學的語言
[00:13:12.760 --> 00:13:14.960]  我們一講起天啓文學
[00:13:14.960 --> 00:13:17.760]  第一樣東西會想起的就是
[00:13:17.760 --> 00:13:19.320]  啓示錄
[00:13:19.320 --> 00:13:22.880]  如果我問你啓示錄裏面所講的東西是真是假
[00:13:22.880 --> 00:13:24.120]  你會怎樣說
[00:13:24.120 --> 00:13:26.600]  如果我問你啓示錄裏面的七教會是真是假
[00:13:26.600 --> 00:13:27.040]  你會怎樣說
[00:13:27.040 --> 00:13:28.440]  當然是真的
[00:13:28.440 --> 00:13:29.160]  我再問
[00:13:29.160 --> 00:13:31.000]  如果啓示錄裏面
[00:13:31.000 --> 00:13:33.320]  那四匹馬從天而降
[00:13:33.320 --> 00:13:35.360]  那個四騎士是真是假
[00:13:35.360 --> 00:13:36.640]  你怎樣想
[00:13:36.640 --> 00:13:38.760]  啓示錄裏面的七人
[00:13:38.760 --> 00:13:40.480]  天上的七人
[00:13:40.480 --> 00:13:41.520]  七號
[00:13:41.520 --> 00:13:42.480]  Seven trumpets
[00:13:42.480 --> 00:13:43.640]  Seven seals
[00:13:43.640 --> 00:13:45.280]  和七個碗
[00:13:45.280 --> 00:13:46.000]  Seven bowls
[00:13:46.000 --> 00:13:47.120]  那些是真是假
[00:13:47.120 --> 00:13:49.120]  你怎樣想
[00:13:49.120 --> 00:13:51.280]  你怎樣決定那些是真與假
[00:13:51.280 --> 00:13:54.880]  就會決定你怎樣去明白啓示錄這本書
[00:13:54.880 --> 00:13:56.640]  有人講
[00:13:56.640 --> 00:13:57.400]  我信 我信
[00:13:57.400 --> 00:13:59.440]  我覺得這些就是
[00:13:59.440 --> 00:14:00.120]  七個騎士
[00:14:00.120 --> 00:14:02.560]  就是真的有四個騎士從天而降的
[00:14:02.560 --> 00:14:03.800]  那些人會相信
[00:14:03.800 --> 00:14:07.960]  啓示錄所記載的是人類歷史最後那幾年
[00:14:07.960 --> 00:14:10.480]  但也有絕大部分的神學家
[00:14:10.480 --> 00:14:15.320]  現在相信啓示錄不是講人類歷史最後那幾年的大災難
[00:14:15.320 --> 00:14:17.360]  而是用一些圖畫
[00:14:17.360 --> 00:14:18.320]  圖像
[00:14:18.320 --> 00:14:19.680]  舊約的圖畫
[00:14:19.680 --> 00:14:21.560]  舊約的代號
[00:14:21.560 --> 00:14:23.840]  來訴說此時此地
[00:14:23.840 --> 00:14:26.360]  基督教會的經歷
[00:14:26.360 --> 00:14:28.560]  我相信
[00:14:28.560 --> 00:14:31.800]  我們所讀的啓示錄裏面所講的很多的圖畫
[00:14:31.800 --> 00:14:34.040]  不是真正會發生
[00:14:34.040 --> 00:14:35.880]  卻是指向一些東西
[00:14:35.880 --> 00:14:40.640]  我想用天啟文學的角度
[00:14:40.640 --> 00:14:44.000]  帶你去看《馬克福音》第十三章
[00:14:44.000 --> 00:14:47.080]  我們一起開始看《馬克福音》第十三章
[00:14:47.080 --> 00:14:49.000]  我將它分成六個段
[00:14:49.000 --> 00:14:53.160]  每一段有我自己給它的一個題目
[00:14:53.160 --> 00:14:54.720]  我們要看的第一部分
[00:14:54.720 --> 00:14:57.040]  第一段其實已經看過了
[00:14:57.040 --> 00:14:59.080]  是《馬克福音》第十三章
[00:14:59.080 --> 00:15:00.040]  一至四節
[00:15:00.040 --> 00:15:03.040]  時候和預兆
[00:15:03.040 --> 00:15:08.160]  我們問這個時候和預兆是關於聖殿的終結
[00:15:08.160 --> 00:15:09.360]  還是世界的終結
[00:15:09.360 --> 00:15:10.880]  其實我們剛纔已經知道答案
[00:15:10.880 --> 00:15:13.680]  答案是兩者皆是
[00:15:13.680 --> 00:15:16.000]  因爲門徒正在問的問題
[00:15:16.000 --> 00:15:18.560]  他說聖殿何時會被滅
[00:15:18.560 --> 00:15:21.760]  世界何時會終結
[00:15:21.760 --> 00:15:24.360]  我們現在可以去第二段聖經
[00:15:24.360 --> 00:15:26.920]  第二段聖經的題目是
[00:15:26.920 --> 00:15:28.720]  《謹慎勉爲》話
[00:15:28.720 --> 00:15:31.000]  第十三章五至十三節
[00:15:31.000 --> 00:15:32.880]  你要問你自己
[00:15:32.880 --> 00:15:36.160]  這段聖經是講聖殿的終結
[00:15:36.160 --> 00:15:39.040]  還是世界的終結
[00:15:39.040 --> 00:15:41.120]  《馬克福音》第十三章第五節這樣說
[00:15:41.120 --> 00:15:41.880]  耶穌說
[00:15:41.880 --> 00:15:45.320]  「你們要謹慎免得有人迷惑你們
[00:15:45.320 --> 00:15:47.760]  將有好些人冒我的名來說
[00:15:47.760 --> 00:15:51.520]  我是基督並且要迷惑許多人
[00:15:51.520 --> 00:15:54.960]  當你們聽見打仗的風聲
[00:15:54.960 --> 00:15:56.960]  不要驚慌
[00:15:56.960 --> 00:15:58.840]  這些事必須發生
[00:15:58.840 --> 00:16:01.640]  但這還不是終結」
[00:16:01.640 --> 00:16:03.160]  我想你問一下你自己
[00:16:03.160 --> 00:16:05.720]  還不是什麼的終結
[00:16:05.720 --> 00:16:07.600]  還不是聖殿的終結
[00:16:07.600 --> 00:16:10.960]  還是還不是世界的終結
[00:16:10.960 --> 00:16:13.160]  我們繼續讀第八節
[00:16:13.160 --> 00:16:14.760]  「民要攻打民
[00:16:14.760 --> 00:16:16.160]  國要攻打國
[00:16:16.160 --> 00:16:19.040]  多處必有地震饑荒
[00:16:19.040 --> 00:16:22.560]  這都是災難的起頭
[00:16:22.560 --> 00:16:25.720]  但你們自己要謹慎
[00:16:25.720 --> 00:16:29.800]  因爲有人要把你們交給議會
[00:16:29.800 --> 00:16:33.000]  並且你們在會堂裏要受鞭打
[00:16:33.000 --> 00:16:37.160]  又爲我的緣故站在統治者和君王面前
[00:16:37.160 --> 00:16:38.560]  對他們作見證」
[00:16:38.560 --> 00:16:39.680]  你開始看到這一節
[00:16:39.680 --> 00:16:40.920]  你知道他在說什麼
[00:16:40.920 --> 00:16:42.720]  他不是在說我們
[00:16:42.720 --> 00:16:44.720]  他在說初期的教會
[00:16:44.720 --> 00:16:45.640]  第一代的教會
[00:16:45.640 --> 00:16:49.760]  因爲有人要把你交給議會
[00:16:49.760 --> 00:16:52.160]  這些是猶太人的議會
[00:16:52.160 --> 00:16:54.480]  會堂
[00:16:54.480 --> 00:16:56.720]  猶太人的會堂裏面會鞭打你
[00:16:56.720 --> 00:17:00.440]  你又會在統治者和君王面前作見證
[00:17:00.440 --> 00:17:03.120]  不是我們現在沒有統治者和君王
[00:17:03.120 --> 00:17:07.160]  而是他特別是在說當時的統治者和君王
[00:17:07.160 --> 00:17:09.360]  我們記得在《少行傳》裏面
[00:17:09.360 --> 00:17:10.560]  保羅去到最後
[00:17:10.560 --> 00:17:14.160]  他在希律王阿基伯的面前作見證
[00:17:14.160 --> 00:17:16.000]  甚至保羅會去到羅馬
[00:17:16.000 --> 00:17:21.520]  在羅馬的凱撒面前作見證
[00:17:21.520 --> 00:17:24.240]  這個不是在說世界的終結
[00:17:24.240 --> 00:17:27.760]  而是在說聖殿的終結
[00:17:27.760 --> 00:17:30.240]  你說林穆斯你怎麼看第十節
[00:17:30.240 --> 00:17:35.800]  然而福音必須要傳給萬民
[00:17:35.800 --> 00:17:38.760]  有沒有去過一些宗教大會
[00:17:38.760 --> 00:17:39.960]  我很喜歡用那一節聖經
[00:17:39.960 --> 00:17:42.520]  我小時候很喜歡去那些宗教大會
