
[00:00:00.000 --> 00:00:05.320]  今天我們會繼續講資源共享
[00:07:15.920 --> 00:07:17.920]  如果你看回初期教會
[00:07:17.920 --> 00:07:19.920]  他們去到小行傳
[00:07:19.920 --> 00:07:20.920]  去到第八章
[00:07:20.920 --> 00:07:23.920]  你看到這種生活形態又不是這樣
[00:07:23.920 --> 00:07:25.920]  即是當逼伯尼的時候
[00:07:25.920 --> 00:07:26.920]  門徒就四散了
[00:07:26.920 --> 00:07:29.920]  他們就開始做宣教發展教會
[00:07:29.920 --> 00:07:31.920]  所以這種形態似乎是
[00:07:31.920 --> 00:07:34.920]  剛剛初期教會的誕生
[00:07:34.920 --> 00:07:35.920]  這幾千人
[00:07:35.920 --> 00:07:36.920]  忽然間有幾千人信主
[00:07:36.920 --> 00:07:39.920]  即是忽然間教會那時候開始的時候
[00:07:39.920 --> 00:07:41.920]  只有使徒和門徒
[00:07:41.920 --> 00:07:42.920]  那百多個
[00:07:42.920 --> 00:07:44.920]  那時候你看的數字不多
[00:07:44.920 --> 00:07:46.920]  起碼可能還有一些未記
[00:07:46.920 --> 00:07:48.920]  但是一加上三千
[00:07:48.920 --> 00:07:50.920]  其實忽然間一個這樣的形態
[00:07:50.920 --> 00:07:53.920]  他們一個特殊的情況
[00:07:53.920 --> 00:07:55.920]  所以你看到他們走在一起
[00:07:55.920 --> 00:07:57.920]  還有一些人因為這樣
[00:07:57.920 --> 00:08:00.920]  可能你看回第六章小行傳
[00:08:00.920 --> 00:08:03.920]  你會看到中間有孤兒寡婦
[00:08:03.920 --> 00:08:04.920]  他們選執事的
[00:08:04.920 --> 00:08:05.920]  就是因為有些被忽略
[00:08:05.920 --> 00:08:07.920]  沒有好地供應
[00:08:07.920 --> 00:08:09.920]  即是說他們走在一起
[00:08:09.920 --> 00:08:13.920]  極可能是有一些信了主的弟兄姊妹
[00:08:13.920 --> 00:08:15.920]  他可能本身是猶太教的
[00:08:15.920 --> 00:08:16.920]  他可能受逼伯的
[00:08:16.920 --> 00:08:18.920]  甚至家裏都反對的
[00:08:18.920 --> 00:08:19.920]  你明白嗎
[00:08:19.920 --> 00:08:20.920]  即是他可能有親人
[00:08:20.920 --> 00:08:22.920]  即是說他可能是這樣的情況
[00:08:22.920 --> 00:08:26.920]  還有可能他本身都是比較孤兒寡婦
[00:08:26.920 --> 00:08:28.920]  或者是經濟有困難
[00:08:28.920 --> 00:08:29.920]  即是他生活有困難
[00:08:29.920 --> 00:08:30.920]  諸如此類
[00:08:30.920 --> 00:08:32.920]  他們因為看到這個特別的需要
[00:08:32.920 --> 00:08:35.920]  中間有弟兄姊妹自願的
[00:08:35.920 --> 00:08:37.920]  將他的家財產業去賣
[00:08:37.920 --> 00:08:39.920]  所以你看這段經文
[00:08:39.920 --> 00:08:44.920]  你會看到巴拿巴他自己自願的賣
[00:08:44.920 --> 00:08:46.920]  放在子龍的腳前
[00:08:46.920 --> 00:08:47.920]  什麼意思呢
[00:08:47.920 --> 00:08:48.920]  即是交給他們
[00:08:48.920 --> 00:08:50.920]  他們當時代表教會
[00:08:50.920 --> 00:08:51.920]  他們帶領教會
[00:08:51.920 --> 00:08:53.920]  代表帶領整個群眾
[00:08:53.920 --> 00:08:54.920]  好像我們現在奉獻一樣
[00:08:54.920 --> 00:08:55.920]  就給教會
[00:08:55.920 --> 00:08:56.920]  教會管
[00:08:56.920 --> 00:08:58.920]  有師數等等
[00:08:58.920 --> 00:09:00.920]  教會和公務者把關
[00:09:00.920 --> 00:09:02.920]  究竟應該怎樣用
[00:09:02.920 --> 00:09:03.920]  其實當時都是這樣
[00:09:03.920 --> 00:09:06.920]  現在我們基本上都是這樣運作
[00:09:06.920 --> 00:09:08.920]  這裏我們就要問一下
[00:09:08.920 --> 00:09:10.920]  為什麼他們會埋在一起
[00:09:10.920 --> 00:09:11.920]  有一個其中
[00:09:11.920 --> 00:09:13.920]  可能是他的天國觀
[00:09:13.920 --> 00:09:16.920]  他的人生觀不同了
[00:09:16.920 --> 00:09:18.920]  因為耶穌升天
[00:09:18.920 --> 00:09:19.920]  復活升天
[00:09:19.920 --> 00:09:21.920]  那他想想這些錢用來做什麼呢
[00:09:21.920 --> 00:09:23.920]  將來的盼望在那裏
[00:09:23.920 --> 00:09:24.920]  他們可能就改變了
[00:09:24.920 --> 00:09:26.920]  因為聖經教我們
[00:09:26.920 --> 00:09:27.920]  耶穌說
[00:09:27.920 --> 00:09:28.920]  我們的財寶
[00:09:28.920 --> 00:09:31.920]  我們的財富的錢的觀念改變了
[00:09:31.920 --> 00:09:32.920]  耶穌還沒教
[00:09:32.920 --> 00:09:34.920]  他說錢不要放在地底下
[00:09:34.920 --> 00:09:38.920]  可能現在我們就不要放在銀行那裏
[00:09:38.920 --> 00:09:40.920]  意思是你不要只存在那裏
[00:09:40.920 --> 00:09:42.920]  要積財寶在那裏
[00:09:42.920 --> 00:09:43.920]  天上
[00:09:43.920 --> 00:09:44.920]  地下有蟲咬
[00:09:44.920 --> 00:09:46.920]  有蟲蛀
[00:09:46.920 --> 00:09:47.920]  我們聽過
[00:09:47.920 --> 00:09:48.920]  真的錢放在那裏
[00:09:48.920 --> 00:09:49.920]  變成灰燼
[00:09:49.920 --> 00:09:50.920]  或者耐了
[00:09:50.920 --> 00:09:52.920]  即是他教我們
[00:09:52.920 --> 00:09:54.920]  錢應該怎樣用
[00:09:54.920 --> 00:10:00.920]  所以資源這些錢
[00:10:00.920 --> 00:10:02.920]  或者經濟這些錢
[00:10:02.920 --> 00:10:03.920]  特別這裏講到
[00:10:03.920 --> 00:10:05.920]  其實是神給我們
[00:10:05.920 --> 00:10:06.920]  基本上給我們
[00:10:06.920 --> 00:10:08.920]  是我們不單止有
[00:10:08.920 --> 00:10:10.920]  我們還可以跟別人分享
[00:10:10.920 --> 00:10:13.920]  聖經有句說話
[00:10:13.920 --> 00:10:15.920]  什麼更為有福
[00:10:15.920 --> 00:10:17.920]  施比受更為有福
[00:10:17.920 --> 00:10:19.920]  受的有沒有福氣
[00:10:19.920 --> 00:10:20.920]  有
[00:10:20.920 --> 00:10:21.920]  但是施給他
[00:10:21.920 --> 00:10:22.920]  即是跟他分享的
[00:10:22.920 --> 00:10:23.920]  是更為有福
[00:10:23.920 --> 00:10:28.920]  所以我們都在廚房群體學習
[00:10:28.920 --> 00:10:30.920]  我們用這個地方
[00:10:30.920 --> 00:10:31.920]  開心嗎
[00:10:31.920 --> 00:10:34.920]  就是我們資源共聚
[00:10:34.920 --> 00:10:35.920]  匯聚一齊
[00:10:35.920 --> 00:10:36.920]  一個人奉獻
[00:10:36.920 --> 00:10:37.920]  可以賣到嗎
[00:10:37.920 --> 00:10:39.920]  沒有
[00:10:39.920 --> 00:10:41.920]  暫時未有
[00:10:41.920 --> 00:10:44.920]  幾個人都未可以
[00:10:44.920 --> 00:10:45.920]  但我們這麼多人一齊
[00:10:45.920 --> 00:10:46.920]  就可以了
[00:10:46.920 --> 00:10:48.920]  我們一齊可以共享
[00:10:48.920 --> 00:10:49.920]  我們可以叫更多人
[00:10:49.920 --> 00:10:51.920]  可以經歷神的恩典
[00:10:51.920 --> 00:10:53.920]  有很多德國人會加入
[00:10:53.920 --> 00:10:54.920]  所以你看到
[00:10:54.920 --> 00:10:55.920]  所以這個錢
[00:10:55.920 --> 00:10:57.920]  問題是你怎樣用
[00:10:57.920 --> 00:10:58.920]  通常我們用
[00:10:58.920 --> 00:10:59.920]  用在哪裡
[00:10:59.920 --> 00:11:01.920]  用在自己身上多些
[00:11:01.920 --> 00:11:05.920]  不知道是不是用在自己身上多些
[00:11:05.920 --> 00:11:06.920]  是的
[00:11:06.920 --> 00:11:08.920]  用在你家人
[00:11:08.920 --> 00:11:09.920]  即別人
[00:11:09.920 --> 00:11:10.920]  但跟你有關係的
[00:11:10.920 --> 00:11:11.920]  都不少的
[00:11:11.920 --> 00:11:13.920]  但用在神的國裏
[00:11:13.920 --> 00:11:15.920]  就不知道有多少
[00:11:15.920 --> 00:11:16.920]  這裏說
[00:11:16.920 --> 00:11:18.920]  他有一個觀念改變了
[00:11:18.920 --> 00:11:20.920]  他就交給教會
[00:11:20.920 --> 00:11:21.920]  他就交給使徒
[00:11:21.920 --> 00:11:23.920]  他就為了弟弟妹妹的需要
[00:11:23.920 --> 00:11:25.920]  為了神家裏的需要
[00:11:25.920 --> 00:11:27.920]  他們就將他的地產
[00:11:27.920 --> 00:11:28.920]  他的產業
[00:11:28.920 --> 00:11:29.920]  他的田地賣了
[00:11:29.920 --> 00:11:33.920]  厲害嗎
[00:11:33.920 --> 00:11:34.920]  準不準
[00:11:34.920 --> 00:11:37.920]  所以這個不一定要這樣
[00:11:37.920 --> 00:11:39.920]  因為你看聖經裏面
[00:11:39.920 --> 00:11:41.920]  剛才讀阿尼尼亞和撒菲拉
[00:11:41.920 --> 00:11:42.920]  這對夫婦
[00:11:42.920 --> 00:11:44.920]  他們都買了田產
[00:11:44.920 --> 00:11:46.920]  但他們第四節裏說
[00:11:46.920 --> 00:11:47.920]  五章四節
[00:11:47.920 --> 00:11:50.920]  田產不是你自己的
[00:11:50.920 --> 00:11:52.920]  所以這些田產這些錢
[00:11:52.920 --> 00:11:54.920]  是不是我們的
[00:11:54.920 --> 00:11:55.920]  是的
[00:11:55.920 --> 00:11:56.920]  是神給我們的
[00:11:56.920 --> 00:12:00.920]  還沒賣的不是你的嗎
[00:12:00.920 --> 00:12:01.920]  是你的
[00:12:01.920 --> 00:12:02.920]  是你可以掌管的
[00:12:02.920 --> 00:12:03.920]  問題是你怎樣用
[00:12:03.920 --> 00:12:05.920]  你既賣了
[00:12:05.920 --> 00:12:07.920]  是不是你作主的
[00:12:07.920 --> 00:12:08.920]  所以奉獻多少
[00:12:08.920 --> 00:12:11.920]  是我們自己回應神的
[00:12:11.920 --> 00:12:13.920]  不需要比較
[00:12:13.920 --> 00:12:16.920]  不知道阿尼尼亞和撒菲拉
[00:12:16.920 --> 00:12:17.920]  是不是有壓力
[00:12:17.920 --> 00:12:19.920]  他們比較
[00:12:19.920 --> 00:12:20.920]  他都賣了
[00:12:20.920 --> 00:12:21.920]  巴拿巴也賣了
[00:12:21.920 --> 00:12:23.920]  還放在腳前
[00:12:23.920 --> 00:12:24.920]  我們也賣了
[00:12:24.920 --> 00:12:25.920]  我們有
[00:12:25.920 --> 00:12:26.920]  是不是要買呢
[00:12:26.920 --> 00:12:31.920]  賣了也沒有問題
[00:12:31.920 --> 00:12:32.920]  他不賣也可以
[00:12:32.920 --> 00:12:33.920]  因為都是他的
[00:12:33.920 --> 00:12:35.920]  他沒有硬性規定
[00:12:35.920 --> 00:12:36.920]  有沒有硬性規定
[00:12:36.920 --> 00:12:38.920]  沒有的
[00:12:38.920 --> 00:12:39.920]  如果有的大家賣就可以了
[00:12:39.920 --> 00:12:42.920]  都說是他的
[00:12:42.920 --> 00:12:44.920]  所以我們有自主的
[00:12:44.920 --> 00:12:46.920]  聖經說奉獻得甘心樂意
[00:12:46.920 --> 00:12:47.920]  是神什麼
[00:12:47.920 --> 00:12:48.920]  娛樂的
[00:12:48.920 --> 00:12:49.920]  神喜悅的
[00:12:49.920 --> 00:12:50.920]  所以這些都是我們的
[00:12:50.920 --> 00:12:52.920]  我們喜歡我們喜歡
[00:12:52.920 --> 00:12:54.920]  你願意回應多少多少
[00:12:54.920 --> 00:12:55.920]  坦白說
[00:12:55.920 --> 00:12:56.920]  對神來說
[00:12:56.920 --> 00:12:58.920]  需不需要我們奉獻呢
[00:12:58.920 --> 00:13:02.920]  其實是不需要的
[00:13:02.920 --> 00:13:03.920]  神什麼都有
[00:13:03.920 --> 00:13:06.920]  我們有的都是神給我們的
[00:13:06.920 --> 00:13:08.920]  是不是
[00:13:08.920 --> 00:13:10.920]  所以這個觀念一改變
[00:13:10.920 --> 00:13:12.920]  我們的奉獻就會不同
[00:13:13.920 --> 00:13:15.920]  我們過去也學習
[00:13:15.920 --> 00:13:16.920]  整體也好
[00:13:16.920 --> 00:13:17.920]  剛剛說了
[00:13:17.920 --> 00:13:20.920]  我們還了天梯200萬
[00:13:20.920 --> 00:13:24.920]  我們這一年的
[00:13:24.920 --> 00:13:26.920]  這個年度的結帳
[00:13:26.920 --> 00:13:27.920]  我們大概
[00:13:27.920 --> 00:13:29.920]  和其他銀行公款
[00:13:29.920 --> 00:13:31.920]  我們大概還了600萬
[00:13:31.920 --> 00:13:36.920]  所以現在給個5給旁邊的人
[00:13:36.920 --> 00:13:37.920]  說做得好
[00:13:37.920 --> 00:13:41.920]  厲害嗎
[00:13:42.920 --> 00:13:43.920]  神厲害嗎
[00:13:43.920 --> 00:13:46.920]  我們都有做的
[00:13:46.920 --> 00:13:47.920]  我們是做得好的
[00:13:47.920 --> 00:13:48.920]  我的意思就是
[00:13:48.920 --> 00:13:50.920]  我們今天回去就是
[00:13:50.920 --> 00:13:51.920]  希望有些提醒
[00:13:51.920 --> 00:13:53.920]  希望對我們有些鼓勵
[00:13:53.920 --> 00:13:55.920]  我們繼續能夠在神裡面
[00:13:55.920 --> 00:13:57.920]  能夠更上一層樓
[00:13:57.920 --> 00:13:58.920]  這裡說
[00:13:58.920 --> 00:14:00.920]  你奉獻給神
[00:14:00.920 --> 00:14:01.920]  我就想起聖經裡面
[00:14:01.920 --> 00:14:03.920]  有一個婦女
[00:14:03.920 --> 00:14:06.920]  她將一個玉瓶打破
[00:14:06.920 --> 00:14:09.920]  將拿達香膏獻在耶穌身上
[00:14:11.920 --> 00:14:12.920]  如果香水
[00:14:12.920 --> 00:14:14.920]  大家用香水怎麼用
[00:14:14.920 --> 00:14:15.920]  是不是噴一噴
[00:14:15.920 --> 00:14:17.920]  走過去
[00:14:17.920 --> 00:14:20.920]  有沒有人這樣用
[00:14:20.920 --> 00:14:21.920]  買一瓶香水
[00:14:21.920 --> 00:14:23.920]  整瓶倒進去
[00:14:23.920 --> 00:14:24.920]  是不是傻的
[00:14:24.920 --> 00:14:25.920]  所以當時的人說
[00:14:25.920 --> 00:14:26.920]  你是不是傻的
[00:14:26.920 --> 00:14:28.920]  你為什麼打破玉瓶
[00:14:28.920 --> 00:14:30.920]  玉瓶也是值錢的
[00:14:30.920 --> 00:14:32.920]  不是我的童工玉瓶
[00:14:32.920 --> 00:14:35.920]  你的玉瓶
[00:14:35.920 --> 00:14:37.920]  你的器皿也是值錢的
[00:14:37.920 --> 00:14:38.920]  你為什麼打破它
[00:14:38.920 --> 00:14:40.920]  你為什麼漏出來
[00:14:40.920 --> 00:14:42.920]  要不要香膏香到這樣
[00:14:42.920 --> 00:14:44.920]  但是耶穌說
[00:14:44.920 --> 00:14:46.920]  聽清楚
[00:14:46.920 --> 00:14:49.920]  耶穌說她是做在我的身上
[00:14:49.920 --> 00:14:52.920]  常有窮人與你同在
[00:14:52.920 --> 00:14:53.920]  但是這個婦女
[00:14:53.920 --> 00:14:55.920]  這個姐妹
[00:14:55.920 --> 00:14:57.920]  是做在我的身上的
[00:14:57.920 --> 00:14:58.920]  所以弟兄姊妹
[00:14:58.920 --> 00:15:00.920]  做在神的身上
[00:15:00.920 --> 00:15:02.920]  從來沒有太過
[00:15:02.920 --> 00:15:06.920]  不會太過的
[00:15:06.920 --> 00:15:07.920]  這班弟兄姊妹
[00:15:07.920 --> 00:15:08.920]  她變了她的田產家財
[00:15:08.920 --> 00:15:10.920]  對她來說
[00:15:10.920 --> 00:15:12.920]  我想她的心改變了
[00:15:12.920 --> 00:15:13.920]  不太過
[00:15:13.920 --> 00:15:15.920]  給了她
[00:15:15.920 --> 00:15:17.920]  改變
[00:15:17.920 --> 00:15:19.920]  積財寶是天上
[00:15:19.920 --> 00:15:20.920]  我是為神的國度
[00:15:20.920 --> 00:15:21.920]  是為神的家
[00:15:21.920 --> 00:15:22.920]  為弟兄姊妹
[00:15:22.920 --> 00:15:23.920]  她的需要
[00:15:23.920 --> 00:15:24.920]  我看見她的需要
[00:15:24.920 --> 00:15:25.920]  我有的
[00:15:25.920 --> 00:15:26.920]  有餘的
[00:15:26.920 --> 00:15:27.920]  我給她
[00:15:27.920 --> 00:15:28.920]  施比壽
[00:15:28.920 --> 00:15:29.920]  更為有福
[00:15:29.920 --> 00:15:32.920]  甘心樂意的
[00:15:32.920 --> 00:15:34.920]  頂著會
[00:15:34.920 --> 00:15:35.920]  我們在神的裏面
[00:15:35.920 --> 00:15:37.920]  只有不及
[00:15:37.920 --> 00:15:39.920]  沒有太過
[00:15:39.920 --> 00:15:41.920]  奉獻多少
[00:15:41.920 --> 00:15:42.920]  盡一切
[00:15:42.920 --> 00:15:45.920]  都是不及耶穌為我們所擺上的
[00:15:45.920 --> 00:15:48.920]  所以我想
[00:15:48.920 --> 00:15:49.920]  大家彼此鼓勵
[00:15:49.920 --> 00:15:51.920]  當我們奉獻
[00:15:51.920 --> 00:15:53.920]  當我們要更上一層樓的時候
[00:15:53.920 --> 00:15:54.920]  求主鼓勵我們
[00:15:54.920 --> 00:15:55.920]  幫助我們
[00:15:55.920 --> 00:15:58.920]  歡喜快樂地去奉獻
[00:15:58.920 --> 00:16:00.920]  為了神的國
[00:16:00.920 --> 00:16:02.920]  我們是做在神的身上的
[00:16:02.920 --> 00:16:04.920]  不是做在自己身上的
[00:16:05.920 --> 00:16:07.920]  我們為了神本身去使用這些金錢
[00:16:07.920 --> 00:16:09.920]  去幫助那些更壞的人
[00:16:09.920 --> 00:16:11.920]  所以求主施恩
[00:16:11.920 --> 00:16:13.920]  聖經說
