
[00:00:00.000 --> 00:00:09.320]  (主席)這次繼續是宣牧師為我們選的苦難的系列
[00:05:50.000 --> 00:05:54.160]  帶領我們經過死陰的幽谷
[00:05:54.160 --> 00:05:59.520]  因為神是從來不會失信的神
[00:05:59.520 --> 00:06:07.000]  就讓我從彼得前書這段經文開始講
[00:06:07.000 --> 00:06:10.280]  我非常喜歡今日所選的經文
[00:06:10.280 --> 00:06:13.600]  第三節到第九節
[00:06:13.600 --> 00:06:15.800]  首先第四到第六節
[00:06:15.800 --> 00:06:22.120]  其實是描寫給我們看到在審判台前的榮耀
[00:06:22.120 --> 00:06:24.720]  那裏說我們將來會得到
[00:06:24.720 --> 00:06:30.640]  是不會扭壞、不會沾污、不會衰殘
[00:06:30.640 --> 00:06:34.880]  能夠存留到天上的基業
[00:06:34.880 --> 00:06:37.320]  並且這個基業就是在末世
[00:06:37.320 --> 00:06:44.120]  我們得基業是和在末世要顯現的救恩是一切的
[00:06:44.120 --> 00:06:46.560]  這是第四、第五節
[00:06:46.560 --> 00:06:52.640]  弟兄姊妹,我們要好好品嘗剛才第四節所講的東西
[00:06:52.640 --> 00:06:55.600]  不扭壞、不會沾污
[00:06:55.600 --> 00:07:00.480]  很純正的、不會衰殘的基業
[00:07:00.480 --> 00:07:08.000]  這恰恰就是反照我們人生當中的很多東西
[00:07:08.000 --> 00:07:14.720]  敗壞、短暫、衰殘
[00:07:14.720 --> 00:07:18.560]  但是到耶穌基督審判台前
[00:07:18.560 --> 00:07:22.360]  得到的東西就是永恆
[00:07:22.360 --> 00:07:31.560]  這樣能否成為支持我們能夠熬過這個苦難呢?
[00:07:31.560 --> 00:07:32.840]  弟兄姊妹
[00:07:32.840 --> 00:07:34.920]  很多人是喊口號
[00:07:34.920 --> 00:07:36.680]  喊很多鼓勵的口號
[00:07:36.680 --> 00:07:38.960]  和他們的支持者說
[00:07:38.960 --> 00:07:41.120]  不怕犧牲、排除萬難
[00:07:41.120 --> 00:07:43.760]  可以得到最後的勝利
[00:07:43.760 --> 00:07:47.880]  我們聽過很多這些人民主義講的東西
[00:07:47.880 --> 00:07:51.960]  但是這些都不是真的應許
[00:07:51.960 --> 00:07:54.720]  這些不是真的應許
[00:07:54.720 --> 00:07:57.800]  神講過的才是應許
[00:07:57.800 --> 00:08:00.560]  祂從不失信
[00:08:00.560 --> 00:08:06.160]  在聖經裏面我們見到很多祂所應許的事發生了
[00:08:06.160 --> 00:08:08.360]  特別是耶穌基督的再來
[00:08:08.360 --> 00:08:11.640]  耶穌基督的來到世上復活
[00:08:11.640 --> 00:08:13.600]  我們死又復活
[00:08:13.600 --> 00:08:15.920]  這個是這麼重要的應許
[00:08:15.920 --> 00:08:18.680]  都已經成就了
[00:08:18.680 --> 00:08:22.920]  所以神的應許是值得信賴
[00:08:22.920 --> 00:08:26.880]  祂講過的東西必然成就
[00:08:26.880 --> 00:08:31.080]  祂說我們在今生受的苦難
[00:08:31.080 --> 00:08:32.880]  雖然受了很多苦難
[00:08:32.880 --> 00:08:34.880]  是不如意的地方
[00:08:34.880 --> 00:08:38.760]  是我們不應該遇到的苦難
[00:08:38.760 --> 00:08:42.480]  但是有沒有想過我們將來
[00:08:42.480 --> 00:08:46.280]  我們會得到不會扭壞
[00:08:46.280 --> 00:08:53.200]  不會衰殘,是沒有煎烏的基業呢?
[00:08:53.200 --> 00:08:56.440]  但願這個成為我們的一個鼓勵
[00:08:56.440 --> 00:09:02.280]  叫我們常常上到耶穌基督的審判台前
[00:09:02.280 --> 00:09:05.240]  但是在這裡的經節當中
[00:09:05.240 --> 00:09:08.400]  我最喜歡的都是第七節
[00:09:08.400 --> 00:09:10.160]  第七節那裏這樣說
[00:09:10.160 --> 00:09:12.400]  當我們在患難當中的時候
[00:09:12.400 --> 00:09:18.280]  使你們的信心被考驗
[00:09:18.280 --> 00:09:24.920]  患難當中最大的困難就是信心被考驗
[00:09:24.920 --> 00:09:26.880]  然後信心被考驗之後
[00:09:26.880 --> 00:09:28.920]  就比那些被試煉的
[00:09:28.920 --> 00:09:33.880]  能夠壞的金更為寶貴
[00:09:33.880 --> 00:09:36.600]  可以在耶穌基督顯現的時候
[00:09:36.600 --> 00:09:41.400]  得著稱讚、榮耀、尊貴
[00:09:41.400 --> 00:09:45.080]  這裏說苦難原來就是一種的鍛鍊
[00:09:45.080 --> 00:09:46.120]  一種的考驗
[00:09:46.120 --> 00:09:47.760]  鍛鍊我們
[00:09:47.760 --> 00:09:51.360]  這是非常真實的描寫
[00:09:51.360 --> 00:09:55.440]  當這個苦難來到的時候
[00:09:55.440 --> 00:10:01.120]  當外在的迫害、壓力、羞辱來到的時候
[00:10:01.120 --> 00:10:04.480]  我們的內心會怎樣呢?
[00:10:04.480 --> 00:10:10.480]  很多時候是信心軟弱
[00:10:10.480 --> 00:10:16.360]  信心軟弱是會有不同的表現的
[00:10:16.360 --> 00:10:19.040]  信心軟弱有時候是搖擺
[00:10:19.040 --> 00:10:21.280]  信下、不信下
[00:10:21.280 --> 00:10:24.640]  有時候是放不下自己
[00:10:24.640 --> 00:10:26.760]  有時候聽神的話
[00:10:26.760 --> 00:10:29.400]  有時候就不聽
[00:10:29.400 --> 00:10:31.320]  時信時不信
[00:10:31.320 --> 00:10:34.120]  有時候甚至是放棄
[00:10:34.120 --> 00:10:39.360]  有時候是放不下自己
[00:10:39.360 --> 00:10:45.240]  神不在我們生命的中心之中
[00:10:45.240 --> 00:10:49.600]  當我們是這樣的信心狀態的時候
[00:10:49.600 --> 00:10:52.960]  當苦難一來的時候
[00:10:52.960 --> 00:10:57.120]  問題就會浮現出來
[00:10:57.120 --> 00:10:59.400]  所有的問題我們要知道
[00:10:59.400 --> 00:11:03.320]  這些問題並不是真的苦難帶給我們
[00:11:03.320 --> 00:11:05.760]  苦難是外在的
[00:11:05.760 --> 00:11:10.280]  當我們發現發生這個信心軟弱的時候
[00:11:10.280 --> 00:11:12.480]  那個不是因為外在的壓力
[00:11:12.480 --> 00:11:14.600]  那個壓力固然是一個因素
[00:11:14.600 --> 00:11:17.080]  但是這個次要的因素
[00:11:17.080 --> 00:11:22.160]  重要的因素是我們自己本身是軟弱
[00:11:22.160 --> 00:11:23.800]  所以在苦難的時候
[00:11:23.800 --> 00:11:26.960]  我們就非常之痛苦
[00:11:26.960 --> 00:11:31.320]  這個信心軟弱是人的本性來的
[00:11:31.320 --> 00:11:35.760]  我們不是什麼好東西
[00:11:35.760 --> 00:11:38.080]  我們人性本來就不是什麼好東西
[00:11:38.080 --> 00:11:43.120]  是必須經過聖靈幫助更新改造
[00:11:43.120 --> 00:11:47.720]  所以第七節那個信息是非常之重要
[00:11:47.720 --> 00:11:52.320]  原來苦難會帶給我們一個歷練
[00:11:52.320 --> 00:11:56.400]  是要鍛鍊我們的信心
[00:11:56.400 --> 00:11:59.640]  使我們的信心更為純正
[00:11:59.640 --> 00:12:00.920]  沒有雜七
[00:12:00.920 --> 00:12:05.400]  更為真實是真的
[00:12:05.400 --> 00:12:10.600]  所以很多人都說苦難可能是神的旨意
[00:12:10.600 --> 00:12:14.400]  祂要來鍛鍊我們的信心
[00:12:14.400 --> 00:12:17.880]  這個就是第七節所要帶給我們的
[00:12:17.880 --> 00:12:20.200]  並且這個鍛鍊出來的信心
[00:12:20.200 --> 00:12:23.400]  神非常之欣賞
[00:12:23.400 --> 00:12:25.880]  是神很喜歡
[00:12:25.880 --> 00:12:31.320]  比我們其他的表現都喜歡
[00:12:31.320 --> 00:12:34.000]  甚至比我們在教會
[00:12:34.000 --> 00:12:36.160]  在我們人生當中的各種的侍奉
[00:12:36.160 --> 00:12:37.360]  在教會的侍奉
[00:12:37.360 --> 00:12:38.680]  生命的侍奉
[00:12:38.680 --> 00:12:41.840]  甚至是比我們的人格
[00:12:41.840 --> 00:12:43.360]  我們基督徒的人格
[00:12:43.360 --> 00:12:45.520]  神更為看重的
[00:12:45.520 --> 00:12:53.200]  是我們對神純真純正的信心
[00:12:53.200 --> 00:12:57.320]  金被鍛鍊的時候
[00:12:57.320 --> 00:13:00.160]  必須要用紅火來燒
[00:13:00.160 --> 00:13:02.480]  然後燒融了之後
[00:13:02.480 --> 00:13:07.520]  裡面的雜質才跟金的本質分開
[00:13:07.520 --> 00:13:10.760]  同樣的信心被鍛鍊的時候
[00:13:10.760 --> 00:13:15.720]  很多信仰的信心的雜質
[00:13:15.720 --> 00:13:17.640]  不好的動機
[00:13:17.640 --> 00:13:20.120]  打折扣的信心
[00:13:20.120 --> 00:13:23.280]  都會一一被沉澱
[00:13:23.280 --> 00:13:25.240]  被拿走這些雜質
[00:13:25.240 --> 00:13:30.000]  純真的信心才慢慢沉澱下來
[00:13:30.000 --> 00:13:31.600]  弟兄姊妹
[00:13:31.600 --> 00:13:34.880]  甚麼叫做成熟的屬靈生命?
[00:13:34.880 --> 00:13:37.760]  我們可能會講很多其他的東西
[00:13:37.760 --> 00:13:39.520]  但是我們有沒有想過
[00:13:39.520 --> 00:13:44.560]  屬靈生命最重要的部分
[00:13:44.560 --> 00:13:47.440]  就是純真的信心
[00:13:47.440 --> 00:13:50.520]  沒有雜質的信心
[00:13:50.520 --> 00:13:52.400]  單一的信心
[00:13:52.400 --> 00:13:55.280]  完全倚靠的信心
[00:13:55.280 --> 00:14:02.120]  這正正就是神最喜歡我們的部分
[00:14:02.120 --> 00:14:05.000]  所以我再講
[00:14:05.000 --> 00:14:09.920]  苦難往往是屬靈生命的祝福
[00:14:09.920 --> 00:14:14.400]  苦難會令我們更為成熟
[00:14:14.400 --> 00:14:19.680]  如果弟兄姊妹你現在是在困難痛苦之中
[00:14:19.680 --> 00:14:23.320]  希望我跟大家分享第七節
[00:14:23.320 --> 00:14:26.520]  這一節非常好的聖經
[00:14:26.520 --> 00:14:28.960]  不要怕被鍛鍊
[00:14:28.960 --> 00:14:31.720]  因為這是神容許的
[00:14:31.720 --> 00:14:33.840]  但是我們遇到的事
[00:14:33.840 --> 00:14:37.000]  都是神容許所發生的
[00:14:37.000 --> 00:14:43.800]  因此就會帶來我們生命的祝福
[00:14:43.800 --> 00:14:45.600]  在苦難之中
[00:14:45.600 --> 00:14:50.640]  我們與神的關係會更親密
[00:14:50.640 --> 00:14:53.600]  如果要講與神親密的關係
[00:14:53.600 --> 00:14:56.320]  讓我講得更具體一點
[00:14:56.320 --> 00:15:01.640]  在苦難之中應該更學習耶穌基督的榜樣
[00:15:01.640 --> 00:15:06.800]  更以耶穌基督為我們生命的中心
[00:15:06.800 --> 00:15:09.480]  有關彼得前書
[00:15:09.480 --> 00:15:13.400]  我講一些我自己的經歷
[00:15:13.400 --> 00:15:17.840]  我在讀神學的第一篇文章
[00:15:17.840 --> 00:15:21.560]  論文就是寫彼得前書的
[00:15:21.560 --> 00:15:27.320]  我當時覺得自己已經讀了不少書
[00:15:27.320 --> 00:15:31.280]  滿滿的自信就交了我的論文上去
[00:15:31.280 --> 00:15:33.960]  但是老師Peter Parnet
[00:15:33.960 --> 00:15:37.080]  只是給我一個私家
[00:15:37.080 --> 00:15:38.880]  非常之不滿意
[00:15:38.880 --> 00:15:41.400]  但是看他的評語
[00:15:41.400 --> 00:15:43.160]  講得非常好
[00:15:43.160 --> 00:15:44.880]  你讀了不少書
[00:15:44.880 --> 00:15:50.480]  但是你並沒有捉到這全卷書的主題
[00:15:50.480 --> 00:15:53.480]  這全卷書的主題就是
[00:15:53.480 --> 00:15:55.880]  以耶穌基督的眼光
[00:15:55.880 --> 00:16:01.440]  來看世上一切的事
[00:16:01.440 --> 00:16:05.320]  以基督的眼光來看世上的事
[00:16:05.320 --> 00:16:09.320]  而彼得前書很大的篇幅
[00:16:09.320 --> 00:16:10.720]  很重要的主題
[00:16:10.720 --> 00:16:14.080]  是講我們所受的苦難
[00:16:14.080 --> 00:16:15.560]  換句話來說
[00:16:15.560 --> 00:16:18.440]  我們應該以耶穌基督的眼光
[00:16:18.440 --> 00:16:22.800]  來看我們現在受的苦難
[00:16:22.800 --> 00:16:29.200]  這就是成熟的屬靈生命的一個特徵
[00:16:29.200 --> 00:16:29.920]  非常好
[00:16:29.920 --> 00:16:34.600]  一生他的評語幫助我非常之多
[00:16:34.600 --> 00:16:38.200]  怎樣來用耶穌基督的眼光
[00:16:38.200 --> 00:16:44.560]  來看待我們現在的苦難
[00:16:44.560 --> 00:16:47.080]  我們要知道
[00:16:47.080 --> 00:16:49.400]  主耶穌傳道三年
[00:16:49.400 --> 00:16:53.160]  是不斷地受苦
[00:16:53.160 --> 00:16:56.000]  十字架的苦難
[00:16:56.000 --> 00:16:57.160]  當然是最高峰
[00:16:57.160 --> 00:16:59.640]  也是最辛苦的
[00:16:59.640 --> 00:17:05.040]  但是你看聖經的記載裡面
[00:17:05.040 --> 00:17:10.360]  耶穌其實不是很留意那些苦難
[00:17:10.360 --> 00:17:13.120]  祂的眼光、祂的目光、祂的焦點
[00:17:13.120 --> 00:17:16.080]  不放在那些痛苦上
[00:17:16.080 --> 00:17:19.240]  雖然是非常痛苦
[00:17:19.240 --> 00:17:24.520]  祂的目光是放在父神的旨意上
[00:17:24.520 --> 00:17:26.840]  可以這麼說
[00:17:26.840 --> 00:17:30.360]  就算舉步艱難
[00:17:30.360 --> 00:17:36.000]  我們的主仍然默默地一步一步地往前走
[00:17:36.000 --> 00:17:41.160]  為要成就父神的旨意
[00:17:41.160 --> 00:17:44.760]  所以當我們說我們遭受苦難
[00:17:44.760 --> 00:17:46.160]  在苦難當中
[00:17:46.160 --> 00:17:49.720]  應該怎樣學耶穌的榜樣呢?
[00:17:49.720 --> 00:17:55.920]  跟著祂的腳步走
[00:17:55.920 --> 00:18:03.080]  學習祂放下很多胡思亂想的事
[00:18:03.080 --> 00:18:09.000]  焦點放在順服神的旨意之中
[00:18:09.000 --> 00:18:15.600]  這個就是我們勝過苦難的秘訣
[00:18:15.600 --> 00:18:20.360]  看著主耶穌怎樣面對苦難
[00:18:20.360 --> 00:18:25.320]  我們就怎樣去面對苦難
[00:18:25.320 --> 00:18:29.480]  當我們是這樣學習耶穌的榜樣
[00:18:29.480 --> 00:18:34.280]  緊緊地跟隨著耶穌的腳蹤的時候
[00:18:34.280 --> 00:18:39.960]  我們就會明白第八節裡面所描寫的那種喜悅
[00:18:39.960 --> 00:18:41.320]  第八節是這樣說
[00:18:41.320 --> 00:18:44.200]  雖然你們沒有見過耶穌
[00:18:44.200 --> 00:18:47.640]  但是你們是愛祂的
[00:18:47.640 --> 00:18:51.040]  雖然現在看不到
[00:18:51.040 --> 00:18:52.800]  但是因為信祂
[00:18:52.800 --> 00:18:59.240]  而說不出來滿有榮光的喜樂
[00:18:59.240 --> 00:19:01.280]  這種在苦難中的喜樂
[00:19:01.280 --> 00:19:06.280]  我們聽過很多弟兄姊妹說過他們的經歷
[00:19:06.280 --> 00:19:10.280]  受過大苦難、受大迫害的弟兄姊妹
[00:19:10.280 --> 00:19:14.720]  為何仍然有屬靈的喜樂呢?
[00:19:14.720 --> 00:19:21.640]  這個喜樂不是因為他們表達了甚麼意志力
[00:19:21.640 --> 00:19:23.280]  自我提升
[00:19:23.280 --> 00:19:27.480]  不是因為心理學上的自我麻醉
[00:19:27.480 --> 00:19:33.560]  而是因為來自他們緊緊地跟隨耶穌
[00:19:33.560 --> 00:19:37.080]  跟耶穌有親密的關係
[00:19:37.080 --> 00:19:40.120]  在學習跟隨耶穌當中
[00:19:40.120 --> 00:19:45.480]  得到一種說不出來的屬靈的大喜樂
[00:19:45.480 --> 00:19:48.800]  是因為他們跟神的關係的喜樂
[00:19:48.800 --> 00:19:50.840]  不是苦難的喜樂
[00:19:50.840 --> 00:19:56.240]  是跟神的關係的喜樂
[00:19:56.240 --> 00:20:02.120]  讓我再講一講有關苦難中的負面反應
[00:20:02.120 --> 00:20:06.240]  就是信心軟弱的反應
[00:20:06.240 --> 00:20:11.440]  信心軟弱其實是來自自我中心
[00:20:11.440 --> 00:20:14.480]  因為我們生命不是神主宰
[00:20:14.480 --> 00:20:17.400]  我們喜歡自己來主宰生命
[00:20:17.400 --> 00:20:20.920]  所有的事都環繞我來主宰
[00:20:20.920 --> 00:20:25.120]  對信心軟弱的基督徒來說
[00:20:25.120 --> 00:20:27.600]  其實耶穌只是一個陪伴者
[00:20:27.600 --> 00:20:29.320]  在旁邊扶著我們
[00:20:29.320 --> 00:20:30.320]  而不是帶領者
[00:20:30.320 --> 00:20:32.960]  不是帶領著我們的生命
[00:20:32.960 --> 00:20:35.640]  當這樣的屬靈狀態的時候
[00:20:35.640 --> 00:20:38.320]  苦難來到了
[00:20:38.320 --> 00:20:43.480]  就會很容易
[00:20:43.480 --> 00:20:47.360]  軟弱的基督徒就會埋怨的埋怨神
[00:20:47.360 --> 00:20:52.080]  自己憐憫自己的自憐
[00:20:52.080 --> 00:20:54.040]  苦毒的苦毒
[00:20:54.040 --> 00:20:55.920]  放縱的放縱
[00:20:55.920 --> 00:20:59.600]  所有的問題都會出現
[00:20:59.600 --> 00:21:03.080]  這些問題並不是苦難帶來
[00:21:03.080 --> 00:21:04.400]  我再講
[00:21:04.400 --> 00:21:07.040]  是自我中心帶來
[00:21:07.040 --> 00:21:09.360]  是因為我們信得不好帶來
[00:21:09.360 --> 00:21:11.480]  神不是我們的生命中心
[00:21:11.480 --> 00:21:14.280]  然後才會出現這麼多的問題
[00:21:14.280 --> 00:21:18.240]  所以解決的方法也是很簡單
[00:21:18.240 --> 00:21:23.120]  在苦難當中學習謙卑
[00:21:23.120 --> 00:21:25.800]  將自己交出來
[00:21:25.800 --> 00:21:27.320]  不要再驕傲
[00:21:27.320 --> 00:21:30.400]  將主權交回給神
[00:21:30.400 --> 00:21:32.600]  願意聽耶穌基督的話
[00:21:32.600 --> 00:21:36.120]  跟隨祂的腳蹤
[00:21:36.120 --> 00:21:38.840]  這樣才是誠實
[00:21:38.840 --> 00:21:41.480]  或者神讓你受到的苦難
[00:21:41.480 --> 00:21:45.520]  是希望你離開這種自我中心的狀態
[00:21:45.520 --> 00:21:49.960]  真是踏踏實實地去學習耶穌的榜樣
[00:21:49.960 --> 00:21:54.760]  謙卑地將自己交出來
[00:21:54.760 --> 00:21:56.320]  其實耶穌基督
[00:21:56.320 --> 00:22:00.080]  已經為我們示範了這個謙卑的榜樣
[00:22:00.080 --> 00:22:04.560]  在彼得前書第二章二十一到二十三節是這樣寫
[00:22:04.560 --> 00:22:08.400]  因為基督也為你們受過苦
[00:22:08.400 --> 00:22:11.280]  給你們留下榜樣
[00:22:11.280 --> 00:22:16.240]  為要使你們跟隨祂的腳蹤
[00:22:16.240 --> 00:22:18.440]  祂沒有犯罪
[00:22:18.440 --> 00:22:20.960]  口裡也沒有詭詐
[00:22:20.960 --> 00:22:23.240]  祂被辱罵不還口
[00:22:23.240 --> 00:22:26.280]  受害也不說威嚇的話
[00:22:26.280 --> 00:22:32.840]  只將自己交託給公義的審判者
[00:22:32.840 --> 00:22:34.200]  清楚了嗎?
[00:22:34.200 --> 00:22:35.680]  清楚了嗎?弟兄姊妹
[00:22:35.680 --> 00:22:40.960]  不是自己去掙扎、去埋怨、去奮鬥在苦難當中
[00:22:40.960 --> 00:22:43.480]  當然我們會盡量趨吉避凶
[00:22:43.480 --> 00:22:45.480]  我們會盡量保護自己
[00:22:45.480 --> 00:22:47.520]  但是要知道
[00:22:47.520 --> 00:22:51.680]  所有的事都有神在掌管
[00:22:51.680 --> 00:22:57.680]  公義的神必然會以公義來安排一切
[00:22:57.680 --> 00:23:02.080]  並且祂不會放下我們
[00:23:02.080 --> 00:23:08.920]  不會讓我們受到我們頂受不住的痛苦
[00:23:08.920 --> 00:23:11.400]  那些患難
[00:23:11.400 --> 00:23:12.520]  在這個時候
[00:23:12.520 --> 00:23:17.520]  就是交託和相信的時候
[00:23:17.520 --> 00:23:23.120]  謙卑、馴服
[00:23:23.120 --> 00:23:25.320]  就是我們所需要的
[00:23:25.320 --> 00:23:31.920]  要對付驕傲的自我中心所必需要的態度
[00:23:31.920 --> 00:23:34.680]  在痛苦之中
[00:23:34.680 --> 00:23:36.880]  我們很多時候
[00:23:36.880 --> 00:23:40.320]  更能夠明白自己的自我中心
[00:23:40.320 --> 00:23:43.160]  所以患難、痛苦
[00:23:43.160 --> 00:23:45.200]  亦都是一個契機
[00:23:45.200 --> 00:23:47.560]  幫助我們去馴服
[00:23:47.560 --> 00:23:51.880]  放下自己來馴服神
[00:23:51.880 --> 00:23:52.880]  所以最後
[00:23:52.880 --> 00:23:56.000]  讓我特別再強調
[00:23:56.000 --> 00:23:58.120]  信靠神
[00:23:58.120 --> 00:24:00.320]  是在苦難當中
[00:24:00.320 --> 00:24:02.640]  得力的傳言
[00:24:02.640 --> 00:24:05.520]  耶穌基督已經為我們示範了
[00:24:05.520 --> 00:24:10.640]  怎樣相信和依靠神的公義和能力
[00:24:10.640 --> 00:24:13.720]  所以就讓我們在患難當中
[00:24:13.720 --> 00:24:17.080]  全心全意的依靠神
[00:24:17.080 --> 00:24:20.280]  因為祂是從不失信的
[00:24:20.280 --> 00:24:22.720]  我們天上的主
[00:24:22.720 --> 00:24:26.360]  祂亦都是我們隨時的幫助
[00:24:26.360 --> 00:24:28.600]  我們若需要安慰
