
[00:00:00.000 --> 00:00:02.340]  黃版書第十五章第十三節
[00:01:47.620 --> 00:01:48.460]  因着我們的信
[00:01:48.460 --> 00:01:50.700]  能夠將諸般的喜樂平安
[00:01:50.700 --> 00:01:52.260]  充滿我們的心
[00:01:52.260 --> 00:01:55.020]  其頂尖我們每一天很辛勤地工作
[00:01:55.020 --> 00:01:57.500]  我們每一天維持各樣的事情
[00:01:57.500 --> 00:01:59.420]  或者我們每一天找一些點子
[00:01:59.420 --> 00:02:02.380]  講真我們很想期望我們的生命
[00:02:02.380 --> 00:02:03.940]  都是在一個平穩
[00:02:03.940 --> 00:02:06.460]  安穩和喜樂的狀況
[00:02:06.460 --> 00:02:08.020]  人用很多的努力
[00:02:08.020 --> 00:02:09.980]  能夠去追求盼望
[00:02:09.980 --> 00:02:11.660]  生命裏面或者我們的家人
[00:02:11.660 --> 00:02:12.620]  我們的朋友
[00:02:12.620 --> 00:02:15.140]  都能夠經歷那種平安喜樂
[00:02:15.140 --> 00:02:16.380]  但原來聖經讓我們知道
[00:02:16.380 --> 00:02:18.340]  原來那位使人盼望的神
[00:02:18.340 --> 00:02:21.820]  也都很想將這份平安喜樂賞賜給我們
[00:02:21.820 --> 00:02:24.620]  所以今天讓我們能夠透過幾段的經文
[00:02:24.620 --> 00:02:27.260]  我們去解構一下盼望
[00:02:27.260 --> 00:02:29.020]  第一段的經文我們看得到
[00:02:29.020 --> 00:02:31.660]  原來盼望是從基督耶穌而來的
[00:02:31.660 --> 00:02:34.180]  我們看《羅馬書》第五章一至二節
[00:02:34.180 --> 00:02:37.260]  其實第五章來到《羅馬書》的經文
[00:02:37.260 --> 00:02:39.260]  它講的是救恩那種真實
[00:02:39.260 --> 00:02:41.100]  由第三章一路解構救恩
[00:02:41.100 --> 00:02:41.940]  到這裏
[00:02:41.940 --> 00:02:44.180]  本來有一種很大的感受
[00:02:44.180 --> 00:02:45.740]  它說我們因着信
[00:02:45.740 --> 00:02:46.540]  輕易
[00:02:46.540 --> 00:02:49.260]  就藉着耶穌覺得我們能夠與上帝和好
[00:02:49.260 --> 00:02:50.660]  接着第二節又這麼說
[00:02:50.660 --> 00:02:52.180]  請大家一同去讀出
[00:02:52.180 --> 00:02:53.420]  請讀
[00:02:53.420 --> 00:02:55.980]  藉着耶穌基督從死裏復活
[00:02:55.980 --> 00:02:57.500]  重新了我們
[00:02:57.500 --> 00:02:59.620]  又我們又藉着祂
[00:02:59.620 --> 00:03:03.820]  因信得進入現在所站的這恩典中
[00:03:03.820 --> 00:03:07.340]  並且歡歡喜喜盼望神的榮耀
[00:03:07.340 --> 00:03:08.620]  這個聖經讓我們知道
[00:03:08.620 --> 00:03:09.740]  當我們信了耶穌
[00:03:09.740 --> 00:03:12.220]  上帝讓我們能夠立得正直
[00:03:12.220 --> 00:03:13.660]  立起一個恩典
[00:03:13.660 --> 00:03:15.420]  歡歡喜喜的狀況
[00:03:15.420 --> 00:03:16.940]  立起一個恩典裏面
[00:03:16.940 --> 00:03:18.580]  就好像站在一個門口
[00:03:18.580 --> 00:03:20.220]  而這個門爲我們打開
[00:03:20.220 --> 00:03:24.180]  我們又能夠遙遠見到神的榮耀
[00:03:24.180 --> 00:03:25.620]  所以這個盼望
[00:03:25.620 --> 00:03:27.620]  原來是我們能夠盼望什麼呢
[00:03:27.620 --> 00:03:29.980]  盼望上帝的榮耀
[00:03:29.980 --> 00:03:32.380]  盼望上帝的榮耀
[00:03:32.380 --> 00:03:33.180]  在我們當中
[00:03:33.180 --> 00:03:36.140]  我們所盼望原來是等候神的榮耀
[00:03:36.140 --> 00:03:37.540]  在我們的生命裏面
[00:03:37.540 --> 00:03:40.580]  而藉着的是因爲耶穌基督的救恩
[00:03:40.580 --> 00:03:44.020]  上帝救恩帶動我們能夠進到這個恩典的地步
[00:03:44.020 --> 00:03:47.180]  我們能夠遙遠見到神的榮耀
[00:03:47.180 --> 00:03:50.660]  另一本書也多講盼望 那個是彼得前後的書
[00:03:50.660 --> 00:03:53.100]  因爲這本書裏面有一個背景
[00:03:53.100 --> 00:03:56.260]  我們可以看到彼得前後的書
[00:03:56.260 --> 00:03:59.420]  他經常講到他們落在患難當中
[00:03:59.420 --> 00:04:01.740]  爲什麼呢 因爲原來有一個背景
[00:04:01.740 --> 00:04:04.380]  有人曾經講到當時羅馬的地方
[00:04:04.380 --> 00:04:06.500]  正在尼祿去統治
[00:04:06.500 --> 00:04:09.060]  那個時候曾經發生一場很大的火災
[00:04:09.060 --> 00:04:10.060]  在這裏起了火
[00:04:10.060 --> 00:04:11.180]  誰知道撲滅了
[00:04:11.180 --> 00:04:12.340]  那邊又再起
[00:04:12.340 --> 00:04:15.500]  在當中整個城市充滿一片混亂
[00:04:15.500 --> 00:04:17.380]  很多人無家可歸
[00:04:17.380 --> 00:04:21.300]  有人說其實那場火是尼祿這個皇帝去燒的
[00:04:21.300 --> 00:04:23.940]  他很想去拆毀一些樓宇
[00:04:23.940 --> 00:04:25.700]  很想重建一些東西
[00:04:25.700 --> 00:04:28.140]  但是他那種私慾和貪心
[00:04:28.140 --> 00:04:29.540]  他就用了一場火燒
[00:04:29.540 --> 00:04:31.300]  沒有顧及到人民的生活
[00:04:31.300 --> 00:04:32.500]  所以後來他知道
[00:04:32.500 --> 00:04:34.140]  哎呀糟糕了 做錯了事
[00:04:34.140 --> 00:04:36.620]  或者他很想找人去背費
[00:04:36.620 --> 00:04:38.460]  他就想找什麼人呢
[00:04:38.460 --> 00:04:41.140]  其實在當時已經流傳着一羣人
[00:04:41.140 --> 00:04:43.340]  那羣人叫基督徒
[00:04:43.340 --> 00:04:46.660]  他們經常躲在房間裏喫人的血
[00:04:46.660 --> 00:04:48.900]  喫人的肉 喝人的血
[00:04:48.900 --> 00:04:51.820]  就是說他們知道那羣基督徒其實是聖餐
[00:04:51.820 --> 00:04:52.740]  但是對他們來說
[00:04:52.740 --> 00:04:53.780]  他們誣衊他們
[00:04:53.780 --> 00:04:56.580]  說他們喫人的肉 喫人的血
[00:04:56.580 --> 00:04:58.260]  所以尼祿皇帝就藉着這個機會
[00:04:58.260 --> 00:05:00.580]  將所有的責任推卸給那羣基督徒
[00:05:00.580 --> 00:05:03.420]  並且不斷逼迫他們
[00:05:03.420 --> 00:05:05.820]  其實在當時的一羣信徒來說
[00:05:05.820 --> 00:05:08.500]  他們不是在說生活得好不好
[00:05:08.500 --> 00:05:12.100]  對他們來說是在說生存的問題
[00:05:12.100 --> 00:05:14.900]  比特一開波在比特前書一章裏
[00:05:14.900 --> 00:05:16.380]  他就這樣說
[00:05:16.380 --> 00:05:18.820]  他說到上帝給我們
[00:05:18.820 --> 00:05:20.500]  他用另一個字眼去形容盼望
[00:05:20.500 --> 00:05:21.940]  他用一個活潑的盼望
[00:05:21.940 --> 00:05:25.060]  他說直到耶穌基督從死裏復活重生了我們
[00:05:25.060 --> 00:05:26.660]  讓我們有活潑的盼望
[00:05:26.660 --> 00:05:27.540]  然後經文這樣說
[00:05:27.540 --> 00:05:28.740]  他說可以得着
[00:05:28.740 --> 00:05:31.220]  不能扭壞 不能玷污 不能衰殘
[00:05:31.220 --> 00:05:35.980]  爲你們傳來在天上的一個基業
[00:05:35.980 --> 00:05:37.380]  我們基督徒都很知道
[00:05:37.380 --> 00:05:38.820]  我們每一個信耶穌
[00:05:38.820 --> 00:05:40.580]  信耶穌之後大家就會走來握手
[00:05:40.580 --> 00:05:43.260]  恭喜你呀 恭喜你呀 你有永生
[00:05:43.260 --> 00:05:44.780]  什麼來的
[00:05:44.780 --> 00:05:46.140]  永生
[00:05:46.140 --> 00:05:47.340]  原來永生
[00:05:47.340 --> 00:05:49.380]  是不是即使我將來可以上天堂
[00:05:49.380 --> 00:05:50.540]  是呀
[00:05:50.540 --> 00:05:51.860]  將來我們的生命
[00:05:51.860 --> 00:05:53.740]  能夠去將來能夠上天堂
[00:05:53.740 --> 00:05:57.340]  並且能夠分享上帝的榮耀
[00:05:57.340 --> 00:05:59.940]  但是永生還有一個很重要的意思
[00:05:59.940 --> 00:06:01.540]  當我們信了耶穌之後
[00:06:01.540 --> 00:06:04.580]  原來上帝就住進我們生命裏面了
[00:06:04.580 --> 00:06:06.540]  從前我們是沒有上帝
[00:06:06.540 --> 00:06:07.740]  好好與上帝相隔着
[00:06:07.740 --> 00:06:09.020]  好像以弗所書所講
[00:06:09.020 --> 00:06:11.460]  活在一個沒有指望的狀況
[00:06:11.460 --> 00:06:12.300]  但是當我們信耶穌之後
[00:06:12.300 --> 00:06:13.460]  原來上帝住在我們裏面
[00:06:13.460 --> 00:06:15.940]  永生就是恢復我們與上帝的關係
[00:06:15.940 --> 00:06:17.660]  所以彼得講到這個基業
[00:06:17.660 --> 00:06:21.380]  我們盼望等候的一個天上的基業
[00:06:21.380 --> 00:06:23.780]  原來就是指向天上的榮耀
[00:06:23.780 --> 00:06:26.260]  並且是一個永存永恆的
[00:06:26.260 --> 00:06:27.740]  和是上帝的關係
[00:06:27.740 --> 00:06:29.780]  有上帝與我們同在
[00:06:29.780 --> 00:06:30.460]  何等奇妙
[00:06:30.460 --> 00:06:34.660]  上帝自己成爲我的產業
[00:06:34.660 --> 00:06:36.380]  這麼偉大的上帝
[00:06:36.380 --> 00:06:37.380]  竟然在我袋裏面
[00:06:37.380 --> 00:06:41.340]  在我生命裏面能夠把握着一個產業
[00:06:41.340 --> 00:06:43.220]  所以聖經這樣形容這個活潑的盼望
[00:06:43.220 --> 00:06:44.140]  有六個特徵
[00:06:44.140 --> 00:06:44.940]  聖經這麼說
[00:06:44.940 --> 00:06:46.220]  它是不能扭壞的
[00:06:46.220 --> 00:06:47.580]  就是說不會壞的
[00:06:47.580 --> 00:06:49.180]  第二樣就是不能夠顛烏的
[00:06:49.180 --> 00:06:50.820]  就是說不會被污染
[00:06:50.820 --> 00:06:53.500]  或者會有任何掩烏的懲罰
[00:06:53.500 --> 00:06:54.540]  不能夠衰殘的
[00:06:54.540 --> 00:06:55.340]  不會褪色
[00:06:55.340 --> 00:06:57.380]  就是不會好像我們買了一些假金
[00:06:57.380 --> 00:06:58.580]  用着用着摸着摸着
[00:06:58.580 --> 00:07:00.220]  怎麼會脫色的
[00:07:00.220 --> 00:07:02.660]  然後說是隻爲我們爲殉途而設
[00:07:02.660 --> 00:07:04.180]  並且爲我們存留
[00:07:04.180 --> 00:07:06.140]  存留的意思就好像我們去了一間
[00:07:06.140 --> 00:07:08.260]  很名貴 很多人光顧的餐廳
[00:07:08.260 --> 00:07:09.620]  外面排了長龍
[00:07:09.620 --> 00:07:12.340]  不過你很安然 斯斯然地走進去
[00:07:12.340 --> 00:07:16.380]  因爲你一個小時前已經打了電話來到訂桌
[00:07:16.380 --> 00:07:17.420]  所以那張桌子寫着
[00:07:17.420 --> 00:07:19.340]  Reserved 就是你的
[00:07:19.340 --> 00:07:20.620]  很安心地坐着
[00:07:20.620 --> 00:07:22.420]  拿着這個恩典
[00:07:22.420 --> 00:07:23.500]  然後他說到
[00:07:23.500 --> 00:07:26.700]  這個基業是伴隨着盼望而來的
[00:07:26.700 --> 00:07:28.700]  那種神的大能
[00:07:28.700 --> 00:07:30.220]  神的能力在原文當中
[00:07:30.220 --> 00:07:32.580]  這裏說到是一個炸藥的意思
[00:07:32.580 --> 00:07:34.260]  哇 有爆炸性
[00:07:34.260 --> 00:07:38.140]  丁子妹原來住在我們裏面的上帝不是軟弱的
[00:07:38.140 --> 00:07:39.980]  上帝在我們當中
[00:07:39.980 --> 00:07:42.260]  帶着帶動了盼望給我們裏面
[00:07:42.260 --> 00:07:44.100]  是有能力的
[00:07:44.100 --> 00:07:46.900]  所以今天我們認識這位耶穌基督仍然活着
[00:07:46.900 --> 00:07:49.100]  每一次我們能夠去明白
[00:07:49.100 --> 00:07:51.980]  能夠去歌唱讚頌那位活着的基督
[00:07:51.980 --> 00:07:54.020]  就表明活着的基督
[00:07:54.020 --> 00:07:56.380]  擺在我們生命裏面的盼望
[00:07:56.380 --> 00:07:58.540]  是一個活生生有生命力
[00:07:58.540 --> 00:08:00.420]  有動力 有結果
[00:08:00.420 --> 00:08:01.580]  有目標
[00:08:01.580 --> 00:08:07.380]  並且有果實的一個盼望
[00:08:07.380 --> 00:08:10.940]  很多人都推動盼望
[00:08:10.940 --> 00:08:13.620]  有時我們會見到很多政治家
[00:08:13.620 --> 00:08:16.820]  宗教家 智者
[00:08:16.820 --> 00:08:20.820]  他跟他們的會衆講的時候都會提供盼望
[00:08:20.820 --> 00:08:23.380]  所以那些政治人物走出來會說
[00:08:23.380 --> 00:08:24.540]  你選我吧
[00:08:24.540 --> 00:08:26.740]  你選我 我的政綱就是這樣這樣
[00:08:26.740 --> 00:08:30.140]  你期望的那些生活 那些福利就在這裏
[00:08:30.140 --> 00:08:32.020]  你選了我就行了
[00:08:32.020 --> 00:08:34.460]  哇 我們覺得很有盼望
[00:08:34.460 --> 00:08:35.940]  所以我們就選他
[00:08:35.940 --> 00:08:37.620]  或者有時我們見到一些宗教
[00:08:37.620 --> 00:08:38.900]  特別是一些異端
[00:08:38.900 --> 00:08:40.100]  他們會經常說
[00:08:40.100 --> 00:08:42.620]  末世來了 你跟我吧
[00:08:42.620 --> 00:08:45.380]  曾經有一個人姓韓在中國大陸的地方
[00:08:45.380 --> 00:08:46.940]  他就鼓勵一羣信衆
[00:08:46.940 --> 00:08:48.620]  走去烏魯木齊的地方
[00:08:48.620 --> 00:08:49.820]  他就說去煉仙
[00:08:49.820 --> 00:08:52.420]  因爲2000年末世就來了
[00:08:52.420 --> 00:08:54.260]  所以2000年末世來的時候
[00:08:54.260 --> 00:08:57.380]  我們成仙就會上天了
[00:08:57.380 --> 00:09:00.260]  我們過了2000年 都知道是假的
[00:09:00.260 --> 00:09:02.620]  當時有人問其中一個信衆
[00:09:02.620 --> 00:09:04.780]  爲什麼你會跟隨他
[00:09:04.780 --> 00:09:06.100]  那個女人這麼說
[00:09:06.100 --> 00:09:08.540]  她說我活在世上31年了
[00:09:08.540 --> 00:09:09.860]  我什麼都得不到
[00:09:09.860 --> 00:09:14.980]  但他給了我一個盼望
[00:09:14.980 --> 00:09:16.500]  但我們很知道
[00:09:16.500 --> 00:09:19.540]  這些所謂的盼望是一個假的盼望
[00:09:19.540 --> 00:09:20.620]  爲什麼我這麼說
[00:09:20.620 --> 00:09:22.700]  因爲很多時候我們都知道
[00:09:22.700 --> 00:09:24.020]  人給的盼望
[00:09:24.020 --> 00:09:26.180]  連他自己都沒有把握
[00:09:26.180 --> 00:09:28.980]  怎麼可以是一個真的盼望呢
[00:09:28.980 --> 00:09:34.260]  但上帝給我們的是一個真實的盼望
[00:09:34.260 --> 00:09:36.420]  可能你會說 全道啊
[00:09:36.420 --> 00:09:38.060]  你說就這麼說
[00:09:38.060 --> 00:09:39.620]  但你知不知道我多難
[00:09:39.620 --> 00:09:41.700]  我活在一個很難的狀況裏面
[00:09:41.700 --> 00:09:43.900]  前面充滿着艱難
[00:09:43.900 --> 00:09:46.100]  那些艱難遮住了我
[00:09:46.100 --> 00:09:47.500]  看不到前面的光輝
[00:09:47.500 --> 00:09:51.460]  你跟我說這麼遠做什麼
[00:09:51.460 --> 00:09:54.300]  其實保祿都很瞭解
[00:09:54.300 --> 00:09:56.540]  何況在他做全道的日子
[00:09:56.540 --> 00:09:59.340]  他在世上爲主奔跑的日子
[00:09:59.340 --> 00:10:02.300]  他給我們經歷的患難都不少
[00:10:02.300 --> 00:10:04.380]  所以羅馬書第五章
[00:10:04.380 --> 00:10:06.780]  剛纔我講到那兩節經文之後
[00:10:06.780 --> 00:10:08.980]  第三至第五節他繼續講
[00:10:08.980 --> 00:10:13.740]  患難他形容到並不是阻擋一切的盼望
[00:10:13.740 --> 00:10:16.900]  他形容患難是點燃盼望的
[00:10:16.900 --> 00:10:20.180]  我們看羅馬書第五章三至第五節
[00:10:20.180 --> 00:10:21.580]  我們看《新漢語》譯本
[00:10:21.580 --> 00:10:24.660]  請丁子梅一同讀出這段經文
[00:10:24.660 --> 00:10:25.900]  不但如此
[00:10:25.900 --> 00:10:28.140]  我們也以患難誇口
[00:10:28.140 --> 00:10:30.780]  要知道患難生出忍耐
[00:10:30.780 --> 00:10:32.740]  忍耐生出老年
[00:10:32.740 --> 00:10:34.580]  老年生出盼望
[00:10:34.580 --> 00:10:36.820]  這盼望是不會落空
[00:10:36.820 --> 00:10:38.540]  而使人羞愧的
[00:10:38.540 --> 00:10:42.260]  因爲神的愛在我們心裏
[00:10:42.260 --> 00:10:44.740]  這裏有一個好奇的形容
[00:10:44.740 --> 00:10:48.460]  怪不得人們經常說我們基督徒有些問題
[00:10:48.460 --> 00:10:49.580]  好像聖經說
[00:10:49.580 --> 00:10:52.980]  我們這羣基督徒是世界不配有的
[00:10:52.980 --> 00:10:56.820]  哪裏有人誇患難呢
[00:10:56.820 --> 00:10:58.900]  沒有的
[00:10:58.900 --> 00:11:00.500]  藏起來就算了
[00:11:00.500 --> 00:11:03.620]  被人見到 被人知道
[00:11:03.620 --> 00:11:07.460]  但聖經說我們能夠以患難誇口
[00:11:07.460 --> 00:11:10.420]  因爲我們看得明 看得通上帝的作爲
[00:11:10.420 --> 00:11:12.820]  如果神要他的子民經歷患難
[00:11:12.820 --> 00:11:15.860]  聖經說患難能夠生出忍耐
[00:11:15.860 --> 00:11:20.340]  忍耐是我們生命裏很不容易有的一個特質
[00:11:20.340 --> 00:11:23.620]  但上帝透過患難很多時候鍛鍊了我們
[00:11:23.620 --> 00:11:25.820]  讓我們的生命更加成熟
[00:11:25.820 --> 00:11:28.820]  怪不得顧思虞說到苦難時他曾經提到
[00:11:28.820 --> 00:11:31.940]  讓我們成全完備 毫無缺陷
[00:11:31.940 --> 00:11:33.860]  原來有一個境界是上帝羨慕
[00:11:33.860 --> 00:11:37.060]  等候我們這羣信主的人能夠更加到達
[00:11:37.060 --> 00:11:40.060]  所以耶穌基督說我們要像天父完全一樣
[00:11:40.060 --> 00:11:42.540]  並不是一個空口
[00:11:42.540 --> 00:11:44.620]  祂很羨慕 很盼望
[00:11:44.620 --> 00:11:46.700]  祂說這羣子民百姓能夠被奪亡
[00:11:46.700 --> 00:11:50.020]  所以我們能夠生出患難 能夠生出忍耐
[00:11:50.020 --> 00:11:51.940]  忍耐之後祂說忍耐生出老年
[00:11:51.940 --> 00:11:53.060]  什麼是老年
[00:11:53.060 --> 00:11:56.460]  老年原來的意思就是說對一個證明的意思
[00:11:56.460 --> 00:11:58.860]  老年就是一個證明
[00:11:58.860 --> 00:12:00.180]  當我們經歷患難
[00:12:00.180 --> 00:12:02.740]  我們能夠生出忍耐 生命能夠成長
[00:12:02.740 --> 00:12:05.340]  我們就好像拿着一個證書一樣
[00:12:05.340 --> 00:12:08.660]  我裏面真的 我裏面的生命是活潑的
[00:12:08.660 --> 00:12:10.260]  是有力量的
[00:12:10.260 --> 00:12:11.300]  你就會發現
[00:12:11.300 --> 00:12:14.180]  哇 我真的是一個有生命力的人
[00:12:14.180 --> 00:12:15.860]  你自己會很發現
[00:12:15.860 --> 00:12:17.460]  我裏面的生命成長了
[00:12:17.460 --> 00:12:21.300]  然後老年又生出盼望
[00:12:21.300 --> 00:12:22.740]  簡單來說
[00:12:22.740 --> 00:12:26.180]  患難是生出盼望
[00:12:26.180 --> 00:12:27.500]  這麼寶貴
[00:12:27.500 --> 00:12:29.340]  上帝告訴我們這個盼望
[00:12:29.340 --> 00:12:32.020]  是使我們不會羞愧
[00:12:32.020 --> 00:12:35.820]  是不會落空的
[00:12:35.820 --> 00:12:40.700]  患難使我們能夠成長
[00:12:40.700 --> 00:12:43.460]  我的女兒上個星期回到學校
[00:12:43.460 --> 00:12:44.460]  回來之後告訴我
[00:12:44.460 --> 00:12:47.420]  老師給她看了一段視頻
[00:12:47.420 --> 00:12:48.460]  其實那個實驗我一聽
[00:12:48.460 --> 00:12:49.420]  哦 我都知道了
[00:12:49.420 --> 00:12:50.900]  原來她說了
[00:12:50.900 --> 00:12:52.020]  我知道的是上半段
[00:12:52.020 --> 00:12:53.540]  沒有知道後半段
[00:12:53.540 --> 00:12:54.300]  她說什麼呢
[00:12:54.300 --> 00:12:55.460]  那個片段就說
[00:12:55.460 --> 00:12:57.140]  有專家
[00:12:57.140 --> 00:12:59.940]  找一羣小朋友來研究
[00:12:59.940 --> 00:13:02.300]  我們可能都聽過或者你都試過
[00:13:02.300 --> 00:13:03.660]  叫他們坐在一個房間裏
[00:13:03.660 --> 00:13:05.780]  然後每人拍棉花糖
[00:13:05.780 --> 00:13:06.740]  哇 棉花糖
[00:13:06.740 --> 00:13:08.420]  小朋友肯定喜歡喫
[00:13:08.420 --> 00:13:10.220]  又軟又甜
[00:13:10.220 --> 00:13:13.140]  然後拍了棉花糖之後就告訴小朋友
[00:13:13.140 --> 00:13:14.660]  先不可以喫
[00:13:14.660 --> 00:13:16.940]  老師十五分鐘後回來
[00:13:16.940 --> 00:13:19.740]  然後誰沒有喫這粒棉花糖
[00:13:19.740 --> 00:13:23.180]  老師會再獎他多一粒棉花糖
[00:13:23.180 --> 00:13:25.180]  然後就出去
[00:13:25.180 --> 00:13:29.740]  鏡頭當然會留意到每個小朋友的狀況
[00:13:29.740 --> 00:13:31.260]  我想大家都會猜到
[00:13:31.260 --> 00:13:32.900]  有小朋友看着棉花糖
[00:13:32.900 --> 00:13:33.940]  按着按着
[00:13:33.940 --> 00:13:35.940]  肯定會舔一下
[00:13:35.940 --> 00:13:37.700]  真的是甜的
[00:13:37.700 --> 00:13:39.340]  喫一口也無奈
[00:13:39.340 --> 00:13:42.220]  然後就整粒放在口裏
[00:13:42.220 --> 00:13:44.900]  有些真的把棉花糖放在桌子上
[00:13:44.900 --> 00:13:46.500]  然後看着
[00:13:46.500 --> 00:13:47.340]  想着
[00:13:47.340 --> 00:13:49.220]  老師說不可以喫的
[00:13:49.220 --> 00:13:52.540]  我要等更大的賞詞
[00:13:52.540 --> 00:13:54.060]  原來這個研究
[00:13:54.060 --> 00:13:56.100]  不僅停在那個時候
[00:13:56.100 --> 00:14:01.740]  後來他就再追查這羣小朋友成長了之後的狀況
[00:14:01.740 --> 00:14:04.420]  原來這羣小朋友成長了之後
[00:14:04.420 --> 00:14:08.460]  那一批沒有喫棉花糖的小朋友
[00:14:08.460 --> 00:14:09.820]  後來發現
[00:14:09.820 --> 00:14:11.900]  他長大之後的成就
[00:14:11.900 --> 00:14:18.820]  比起當日有喫棉花糖的小朋友的成就更加大
[00:14:18.820 --> 00:14:20.620]  原來忍耐是好
[00:14:20.620 --> 00:14:23.820]  當然當時的老師就是鼓勵同學
[00:14:23.820 --> 00:14:26.180]  忍耐考試是辛苦的
[00:14:26.180 --> 00:14:28.340]  不過這個試經過之後
[00:14:28.340 --> 00:14:32.460]  你們會有更闊的路走
[00:14:32.460 --> 00:14:35.500]  患難伸出忍耐
[00:14:35.500 --> 00:14:37.500]  忍耐伸出老年
[00:14:37.500 --> 00:14:39.540]  而老年讓我們經歷到
[00:14:39.540 --> 00:14:44.740]  生命仍然能夠有盼望
[00:14:44.740 --> 00:14:47.700]  前一段日子我看一個叫做MSI
[00:14:47.700 --> 00:14:50.740]  這個宣教機構的一個
[00:14:50.740 --> 00:14:52.220]  每個月的一個通訊
[00:14:52.220 --> 00:14:54.980]  讓一些支持的人能夠圖稿
[00:14:54.980 --> 00:14:56.860]  當我打開這份通訊
[00:14:56.860 --> 00:14:58.060]  我見到一幅相
[00:14:58.060 --> 00:15:00.260]  咦 這個人很熟面孔啊
[00:15:00.260 --> 00:15:01.980]  我起初以爲是我認識的另一對
[00:15:01.980 --> 00:15:04.580]  在MSI服侍的一對醫生
[00:15:04.580 --> 00:15:05.940]  因爲都很像樣
[00:15:05.940 --> 00:15:07.700]  但接着我再看一下名字
[00:15:07.700 --> 00:15:09.380]  咦 不是他們
[00:15:09.380 --> 00:15:12.380]  黃建明醫生
[00:15:12.380 --> 00:15:13.540]  我想一下
[00:15:13.540 --> 00:15:16.300]  這個名字怎麼這麼熟
[00:15:16.300 --> 00:15:17.500]  後來我想到
[00:15:17.500 --> 00:15:20.220]  黃醫生跟我們很有關係
[00:15:20.220 --> 00:15:23.220]  因爲這位婦產科的醫生
[00:15:23.220 --> 00:15:28.140]  是幫我兩個女兒接生的醫生來的
[00:15:28.140 --> 00:15:31.380]  當時我埋第一胎的時候
[00:15:31.380 --> 00:15:32.820]  年輕女兒 不認識的
[00:15:32.820 --> 00:15:33.580]  然後問
[00:15:33.580 --> 00:15:36.420]  「有沒有醫生介紹啊」
[00:15:36.420 --> 00:15:38.620]  當時大家就說找哪個
[00:15:38.620 --> 00:15:39.980]  那個哪個姐妹呢
[00:15:39.980 --> 00:15:41.980]  其實她在醫院當護士長
[00:15:41.980 --> 00:15:43.940]  她認識很多醫生
[00:15:43.940 --> 00:15:45.340]  她一口就介紹我
[00:15:45.340 --> 00:15:46.860]  「黃建明醫生啊」
[00:15:46.860 --> 00:15:47.500]  那我問
