
[00:00:00.000 --> 00:00:01.760]  今天是敬拜讚美主日
[00:02:20.600 --> 00:02:22.320]  有人會說福建話
[00:02:22.320 --> 00:02:24.640]  有人會說四川話
[00:02:24.640 --> 00:02:26.800]  有人會說台山話
[00:02:26.800 --> 00:02:28.560]  就聚集在一起
[00:02:28.560 --> 00:02:32.880]  他們就是連使徒自己都講起這些話
[00:02:32.880 --> 00:02:36.400]  連當時信主的門徒
[00:02:36.400 --> 00:02:38.440]  跟隨耶穌的門徒都講起這些話
[00:02:38.440 --> 00:02:41.280]  就發現這群人與別不同了
[00:02:41.280 --> 00:02:43.600]  就證明他們被聖靈充滿
[00:02:43.600 --> 00:02:46.040]  另外聖靈充滿一個表徵是什麼呢?
[00:02:46.040 --> 00:02:49.400]  他們有那種勇敢站在眾人面前
[00:02:49.400 --> 00:02:51.840]  來講述有關耶穌的事情
[00:02:51.840 --> 00:02:53.200]  其中一個是彼得
[00:02:53.200 --> 00:02:55.560]  你記得彼得不認主的時候
[00:02:55.560 --> 00:02:56.480]  他躲起來的
[00:02:56.480 --> 00:02:59.120]  在主耶穌向他顯現的時候
[00:02:59.120 --> 00:03:01.320]  問彼得你愛我比姐姐更深
[00:03:01.320 --> 00:03:04.480]  彼得還是很不確定的
[00:03:04.480 --> 00:03:06.800]  主啊你知道我愛你的
[00:03:06.800 --> 00:03:08.240]  在這樣的狀態下
[00:03:08.240 --> 00:03:11.280]  但是他們經歷聖靈充滿之後
[00:03:11.280 --> 00:03:12.960]  彼得就站起來
[00:03:12.960 --> 00:03:15.160]  向鄉親父老來宣講
[00:03:15.160 --> 00:03:18.680]  這位被猶太人釘在十字架上的耶穌
[00:03:18.680 --> 00:03:20.120]  其實就是誰呢?
[00:03:20.120 --> 00:03:22.000]  就是大衛的後裔
[00:03:22.000 --> 00:03:27.280]  就是救藥他們以色列人一直所等待的主
[00:03:27.280 --> 00:03:28.040]  基督
[00:03:28.040 --> 00:03:29.400]  就是那位彌賽亞
[00:03:29.400 --> 00:03:31.000]  眾人聽到之後
[00:03:31.000 --> 00:03:31.960]  《使徒人傳》第二章
[00:03:31.960 --> 00:03:33.400]  如果你有聖經你回去看
[00:03:33.400 --> 00:03:34.160]  他們就是在講
[00:03:34.160 --> 00:03:36.040]  眾人聽到之後都很擇心
[00:03:36.040 --> 00:03:38.360]  他問彼得我們應該做什麼?
[00:03:38.360 --> 00:03:40.760]  彼得就告訴他們你們應該悔改
[00:03:40.760 --> 00:03:42.960]  並且接受洗禮
[00:03:42.960 --> 00:03:45.480]  結果就來到三十字
[00:03:45.480 --> 00:03:46.480]  當時怎麼樣呢?
[00:03:46.480 --> 00:03:47.680]  是啊
[00:03:47.680 --> 00:03:49.520]  彼得還繼續用很多的話
[00:03:49.520 --> 00:03:50.440]  勸勉他們
[00:03:50.440 --> 00:03:53.240]  你們當救自己脫離這個彎曲的世代
[00:03:53.240 --> 00:03:55.280]  於是領受祂說話的人
[00:03:55.280 --> 00:03:56.320]  就受了洗
[00:03:56.320 --> 00:03:57.560]  有多少人呢?
[00:03:57.560 --> 00:03:58.960]  三千人
[00:03:58.960 --> 00:04:01.080]  就是這三千人開始了什麼呢?
[00:04:01.080 --> 00:04:04.120]  開始了初期教會那種生活
[00:04:04.120 --> 00:04:05.600]  四十一節
[00:04:05.600 --> 00:04:07.000]  講他們有三千人
[00:04:07.000 --> 00:04:08.480]  四十二節講什麼呢?
[00:04:08.480 --> 00:04:12.080]  他們都恆心遵守使徒的教訓
[00:04:12.080 --> 00:04:14.560]  彼此交接、抹餅、祈禱
[00:04:14.560 --> 00:04:15.760]  眾人都懼怕
[00:04:15.760 --> 00:04:18.320]  使徒又行了很多神蹟騎士
[00:04:18.320 --> 00:04:20.440]  他們都恆心遵守
[00:04:20.440 --> 00:04:22.280]  恆心遵守什麼呢?
[00:04:22.280 --> 00:04:25.280]  我們以為只是恆心遵守使徒的教訓
[00:04:25.280 --> 00:04:26.360]  但原來不是的
[00:04:26.360 --> 00:04:28.800]  是恆心遵守四件事
[00:04:28.800 --> 00:04:29.720]  包括什麼呢?
[00:04:29.720 --> 00:04:30.840]  使徒的教訓
[00:04:30.840 --> 00:04:32.400]  包括彼此交接
[00:04:32.400 --> 00:04:35.120]  包括抹餅和祈禱這四方面
[00:04:35.120 --> 00:04:40.920]  恆心遵守是指他們持續專注使徒的教訓
[00:04:40.920 --> 00:04:44.320]  他們持續專注交接的事
[00:04:44.320 --> 00:04:46.680]  持續專注抹餅的事
[00:04:46.680 --> 00:04:49.440]  持續專注祈禱的事
[00:04:49.440 --> 00:04:51.360]  我會講這四方面
[00:04:51.360 --> 00:04:54.480]  他們持續專注使徒的教訓
[00:04:54.480 --> 00:04:57.000]  當耶穌升天之後
[00:04:57.000 --> 00:04:59.160]  祂給了門徒使命
[00:04:59.160 --> 00:05:00.800]  特別是大使命
[00:05:00.800 --> 00:05:03.040]  你們要去使萬民做我的門徒
[00:05:03.040 --> 00:05:04.760]  又應許聖靈降臨
[00:05:04.760 --> 00:05:08.360]  使他們得著能力在不同的地方做見證
[00:05:08.360 --> 00:05:11.320]  猶太人很著重摩西五經
[00:05:11.320 --> 00:05:13.040]  或者我們今天叫做律法書
[00:05:13.040 --> 00:05:15.280]  甚至叫做「妥拉」
[00:05:15.280 --> 00:05:17.440]  初期教會的信徒他們著重什麼呢?
[00:05:17.440 --> 00:05:19.160]  著重使徒的教訓
[00:05:19.160 --> 00:05:22.680]  因為使徒親眼見過耶穌
[00:05:22.680 --> 00:05:24.960]  親眼見過耶穌
[00:05:24.960 --> 00:05:26.600]  聽過耶穌所行的事
[00:05:26.600 --> 00:05:28.640]  所以門徒就跟他們分享
[00:05:28.640 --> 00:05:30.320]  他們著重使徒的教訓
[00:05:30.320 --> 00:05:31.520]  今天對我們來說
[00:05:31.520 --> 00:05:32.760]  我們著重的是什麼呢?
[00:05:32.760 --> 00:05:35.080]  我們著重的是整本的聖經
[00:05:35.080 --> 00:05:37.440]  當時的信徒沒有停留在
[00:05:37.440 --> 00:05:38.560]  他們有一個經驗
[00:05:38.560 --> 00:05:40.720]  就是被聖靈充滿的經驗
[00:05:40.720 --> 00:05:42.720]  他們而是回來
[00:05:42.720 --> 00:05:44.720]  其實我們這種經驗是什麼呢?
[00:05:44.720 --> 00:05:47.640]  這種經驗原來是主耶穌一直所應許的
[00:05:47.640 --> 00:05:49.320]  這種經驗原來是什麼呢?
[00:05:49.320 --> 00:05:51.200]  原來是由舊約來到新約
[00:05:51.200 --> 00:05:53.120]  就是說耶穌會來到這個世界
[00:05:53.120 --> 00:05:55.640]  祂就是這樣來愛世人
[00:05:55.640 --> 00:05:59.560]  如果應用在我們關於敬拜讚美的層面
[00:05:59.560 --> 00:06:01.480]  有時我們也說敬拜讚美
[00:06:01.480 --> 00:06:02.520]  我們會說感覺
[00:06:02.520 --> 00:06:03.880]  那天是否享受
[00:06:03.880 --> 00:06:06.840]  那天我有什麼感覺
[00:06:06.840 --> 00:06:09.000]  沒錯,我想經驗是很重要的
[00:06:09.000 --> 00:06:12.400]  讓我們在詩歌敬拜裡經驗上帝
[00:06:12.400 --> 00:06:15.000]  或者在崇拜裡經驗上帝
[00:06:15.000 --> 00:06:16.680]  但不可以少的是
[00:06:16.680 --> 00:06:18.320]  那個是聖經的基礎
[00:06:18.320 --> 00:06:20.720]  所以崇拜裡一定會有講道
[00:06:20.720 --> 00:06:24.320]  無論講完、講多長、講多短
[00:06:24.320 --> 00:06:25.920]  都有講道的時刻
[00:06:25.920 --> 00:06:28.320]  讓我們回到聖經的基礎
[00:06:28.320 --> 00:06:30.520]  又或者是當我們選擇詩歌的時候
[00:06:30.520 --> 00:06:31.880]  突然間我們也會留意
[00:06:31.880 --> 00:06:33.360]  什麼是好聽的詩歌
[00:06:33.360 --> 00:06:35.120]  除了旋律好聽
[00:06:35.120 --> 00:06:36.440]  歌詞很重要
[00:06:36.440 --> 00:06:39.600]  歌詞有些短歌詞幫助我們投入
[00:06:39.600 --> 00:06:43.880]  有些長歌詞是講述我們整個信仰很重要的部分
[00:06:43.880 --> 00:06:45.320]  今天他們選擇的詩歌
[00:06:45.320 --> 00:06:46.880]  告訴我們
[00:06:46.880 --> 00:06:48.600]  神是愛
[00:06:48.600 --> 00:06:49.840]  告訴我們
[00:06:49.840 --> 00:06:51.760]  耶穌基督是光
[00:06:51.760 --> 00:06:52.920]  告訴我們
[00:06:52.920 --> 00:06:56.560]  我們生命需要有耶穌
[00:06:56.560 --> 00:06:57.840]  所有的歌詞
[00:06:57.840 --> 00:07:00.200]  其實都是來自聖經的基礎
[00:07:00.200 --> 00:07:01.600]  所以第一點很重要的是
[00:07:01.600 --> 00:07:06.600]  讓我們持續專注在聖經的真理裡
[00:07:06.600 --> 00:07:09.600]  整個崇拜不可以失去真理的部分
[00:07:09.600 --> 00:07:11.600]  第二點
[00:07:11.600 --> 00:07:14.720]  他們是專注在彼此交接的事上
[00:07:14.720 --> 00:07:15.920]  什麼叫彼此交接呢?
[00:07:15.920 --> 00:07:18.080]  不是交收物件
[00:07:18.080 --> 00:07:22.680]  彼此交接是指當時的信徒走在一起
[00:07:22.680 --> 00:07:25.600]  他們一起分享、一起交流
[00:07:25.600 --> 00:07:28.760]  「交接」這個字我們經常用的就是團契
[00:07:28.760 --> 00:07:30.440]  不是說密子團
[00:07:30.440 --> 00:07:33.440]  不是說微沙團這個團契特定的時間地點
[00:07:33.440 --> 00:07:36.200]  是指信徒間的互動
[00:07:36.200 --> 00:07:38.040]  我們原來是會聊天的
[00:07:38.040 --> 00:07:39.840]  開心的事我們會說
[00:07:39.840 --> 00:07:41.560]  難過的事我們也會說
[00:07:41.560 --> 00:07:43.560]  請大家彼此彌對紀念
[00:07:43.560 --> 00:07:47.600]  這就是初期教會信徒走在一起
[00:07:47.600 --> 00:07:49.480]  生活的一部分
[00:07:49.480 --> 00:07:51.640]  我又想今天我們來到崇拜
[00:07:51.640 --> 00:07:53.280]  頂尖會都是匆匆來
[00:07:53.280 --> 00:07:54.360]  就匆匆走
[00:07:54.360 --> 00:07:55.200]  有些人是怎樣呢?
[00:07:55.200 --> 00:07:56.200]  是悄悄來
[00:07:56.200 --> 00:07:57.200]  都悄悄走
[00:07:57.200 --> 00:07:58.880]  沒有人發現
[00:07:58.880 --> 00:08:01.640]  但其實整個崇拜是一個群體的生活
[00:08:01.640 --> 00:08:04.520]  整個崇拜不只是單向我們敬拜神
[00:08:04.520 --> 00:08:06.960]  不是單向大家聽吳牧師講道
[00:08:06.960 --> 00:08:07.560]  是甚麼呢?
[00:08:07.560 --> 00:08:08.680]  我們這班人
[00:08:08.680 --> 00:08:10.680]  由不認識走在一起
[00:08:10.680 --> 00:08:12.320]  變到相識
[00:08:12.320 --> 00:08:14.320]  崇拜有很多獨行俠
[00:08:14.320 --> 00:08:17.080]  但願我們無論是基於甚麼性格
[00:08:17.080 --> 00:08:18.800]  或者我們信主多久
[00:08:18.800 --> 00:08:20.080]  我們開始回來
[00:08:20.080 --> 00:08:21.960]  有多一點點的突破
[00:08:21.960 --> 00:08:23.120]  有些頂尖姐妹告訴我們
[00:08:23.120 --> 00:08:25.920]  吳牧師很怕崇拜
[00:08:25.920 --> 00:08:28.520]  牧者叫我們彼此握手
[00:08:28.520 --> 00:08:29.800]  彼此看對方
[00:08:29.800 --> 00:08:30.880]  說耶穌愛你
[00:08:30.880 --> 00:08:32.600]  很尷尬的又不認識
[00:08:32.600 --> 00:08:33.960]  純粹跟頂尖姐妹問
[00:08:33.960 --> 00:08:36.600]  有時領詩的時候做了
[00:08:36.600 --> 00:08:37.720]  關心上帝家的時候
[00:08:37.720 --> 00:08:40.800]  可不可以不要再做
[00:08:40.800 --> 00:08:42.080]  我不知道大埔堂頂尖姐妹
[00:08:42.080 --> 00:08:43.280]  有沒有這樣的感覺
[00:08:43.280 --> 00:08:44.680]  有時唱詩的時候
[00:08:44.680 --> 00:08:45.720]  我們付錢問
[00:08:45.720 --> 00:08:46.760]  我們一手唱
[00:08:46.760 --> 00:08:48.640]  現在都不敢牽著手
[00:08:48.640 --> 00:08:49.800]  以前我們都會
[00:08:49.800 --> 00:08:50.880]  牽著手唱
[00:08:50.880 --> 00:08:51.640]  現在都不敢了
[00:08:51.640 --> 00:08:53.800]  大家又不認識又尷尬
[00:08:53.800 --> 00:08:54.480]  有時我們想
[00:08:54.480 --> 00:08:56.760]  為甚麼我們不可以突破一下
[00:08:56.760 --> 00:08:58.120]  都是頂尖姐妹
[00:08:58.120 --> 00:08:59.800]  你說異性就尷尬一點
[00:08:59.800 --> 00:09:01.120]  同性可不可以
[00:09:01.120 --> 00:09:02.680]  同性現在都敏感
[00:09:02.680 --> 00:09:04.560]  不要緊 我們相信
[00:09:04.560 --> 00:09:06.160]  來到教會
[00:09:06.160 --> 00:09:07.520]  我們都是同一個信仰
[00:09:07.520 --> 00:09:10.320]  都不需要這麼敏感
[00:09:10.320 --> 00:09:12.000]  我們是有互動的
[00:09:12.000 --> 00:09:13.760]  崇拜前又可不可以
[00:09:13.760 --> 00:09:15.720]  除了不要遲到
[00:09:15.720 --> 00:09:16.880]  我們早一點回來
[00:09:16.880 --> 00:09:18.440]  我想跟頂尖姐妹
[00:09:18.440 --> 00:09:20.000]  一起有些分享
[00:09:20.000 --> 00:09:21.360]  以致當我崇拜的時候
[00:09:21.360 --> 00:09:23.360]  我們就帶著這些感恩
[00:09:23.360 --> 00:09:25.320]  來到去朝見神
[00:09:25.320 --> 00:09:26.400]  完了崇拜的時候
[00:09:26.400 --> 00:09:27.680]  我們急急地又趕著
[00:09:27.680 --> 00:09:28.440]  午堂又趕著
[00:09:28.440 --> 00:09:29.760]  約了人吃飯一點鐘
[00:09:29.760 --> 00:09:30.960]  我們經常提醒頂尖姐妹
[00:09:30.960 --> 00:09:34.280]  1點15分可以嗎
[00:09:34.280 --> 00:09:36.280]  有時早完我回答9分
[00:09:36.280 --> 00:09:37.720]  早完就留下來聊天
[00:09:37.720 --> 00:09:38.520]  幫忙收拾東西
[00:09:38.520 --> 00:09:39.800]  你知不知道影音的頂尖姐妹
[00:09:39.800 --> 00:09:41.480]  他們收拾多久
[00:09:41.480 --> 00:09:43.480]  經常都收拾到1點半
[00:09:43.480 --> 00:09:46.560]  他們現在有李姑娘在
[00:09:46.560 --> 00:09:48.760]  多數是李姑娘陪他們吃飯
[00:09:48.760 --> 00:09:50.000]  頂尖姐妹可不可以
[00:09:50.000 --> 00:09:53.240]  我們有那種互動
[00:09:53.240 --> 00:09:54.760]  有那種交流
[00:09:54.760 --> 00:09:56.840]  有那種分享
[00:09:56.840 --> 00:09:59.320]  因為這是崇拜的一部分
[00:09:59.320 --> 00:10:02.640]  是信徒最責迷生活的一部分
[00:10:02.640 --> 00:10:03.680]  第三
[00:10:03.680 --> 00:10:05.480]  他們專注於甚麼呢
[00:10:05.480 --> 00:10:07.600]  他們專注於抹餅
[00:10:07.600 --> 00:10:08.520]  抹餅是甚麼呢
[00:10:08.520 --> 00:10:09.800]  在當時的生活
[00:10:09.800 --> 00:10:11.960]  抹餅是吃飯的一部分
[00:10:11.960 --> 00:10:13.560]  我們中國人吃飯就不會
[00:10:13.560 --> 00:10:15.160]  吃麵包不會吃餅乾
[00:10:15.160 --> 00:10:16.120]  吃飯就吃飯
[00:10:16.120 --> 00:10:18.840]  喝湯夾餸
[00:10:18.840 --> 00:10:20.760]  但是有些人會的
[00:10:20.760 --> 00:10:21.760]  他們吃飯的一部分
[00:10:21.760 --> 00:10:22.880]  是會有餅的
[00:10:22.880 --> 00:10:24.880]  麵包的
[00:10:24.880 --> 00:10:27.160]  他們還會喝一杯
[00:10:27.160 --> 00:10:27.640]  喝甚麼
[00:10:27.640 --> 00:10:30.200]  他們真的喝葡萄酒 當時很多
[00:10:30.200 --> 00:10:32.160]  特別是在守節期的時候
[00:10:32.160 --> 00:10:33.800]  他們更加會
[00:10:33.800 --> 00:10:36.160]  耶穌就將他們的抹餅
[00:10:36.160 --> 00:10:38.320]  喝一杯的意義
[00:10:38.320 --> 00:10:40.120]  賦予了一個新的
[00:10:40.120 --> 00:10:41.040]  是甚麼呢
[00:10:41.040 --> 00:10:44.160]  他們守禦節的晚餐
[00:10:44.160 --> 00:10:45.360]  他們都要抹餅
[00:10:45.360 --> 00:10:47.160]  他們都要喝一杯
[00:10:47.160 --> 00:10:49.240]  就將這個意義賦予是甚麼呢
[00:10:49.240 --> 00:10:50.160]  那個餅
[00:10:50.160 --> 00:10:51.640]  不再只是一個普通的餅
[00:10:51.640 --> 00:10:53.120]  耶穌說是甚麼
[00:10:53.120 --> 00:10:54.920]  就是他的身體
[00:10:54.920 --> 00:10:56.960]  那個餅是耶穌的身體
[00:10:56.960 --> 00:10:58.440]  那個杯是代表甚麼呢
[00:10:58.440 --> 00:10:59.640]  就是耶穌的補血
[00:10:59.640 --> 00:11:01.720]  為多人而流
[00:11:01.720 --> 00:11:04.480]  耶穌在這個禦節晚餐的時候
[00:11:04.480 --> 00:11:05.480]  就設立了
[00:11:05.480 --> 00:11:07.800]  我們叫做抹餅禮
[00:11:07.800 --> 00:11:09.640]  或者叫做聖餐禮
[00:11:09.640 --> 00:11:11.880]  我們都會有聖餐一個一次
[00:11:11.880 --> 00:11:12.960]  初期教會的信徒
[00:11:12.960 --> 00:11:15.120]  他們走在一起就有抹餅了
[00:11:15.120 --> 00:11:17.600]  後來有些教會是一個禮拜一次
[00:11:17.600 --> 00:11:20.280]  有些教會要牧師來施行
[00:11:20.280 --> 00:11:22.680]  或者教會授權那些資深的童工
[00:11:22.680 --> 00:11:24.920]  來施行聖餐禮
[00:11:24.920 --> 00:11:26.080]  所以就會隔一個月
[00:11:26.080 --> 00:11:27.440]  有些是一年
[00:11:27.440 --> 00:11:32.360]  聖餐或者抹餅的精神在哪裡呢
[00:11:32.360 --> 00:11:37.640]  精神是代表著我們同為基督的肢體
[00:11:37.640 --> 00:11:39.720]  我們彼此有關係的
[00:11:39.720 --> 00:11:41.520]  我們彼此結連的
[00:11:41.520 --> 00:11:45.160]  我們都是在耶穌基督裏面合一的
[00:11:45.160 --> 00:11:46.920]  無論我們來自甚麼背景
[00:11:46.920 --> 00:11:48.120]  特別當時的人
[00:11:48.120 --> 00:11:49.240]  他們有猶太人
[00:11:49.240 --> 00:11:51.440]  他們可能有希臘人
[00:11:51.440 --> 00:11:53.320]  有那些外邦的人
[00:11:53.320 --> 00:11:55.360]  但原來我們都是屬於耶穌
[00:11:55.360 --> 00:11:57.800]  所以走在一起就是合一的
[00:11:57.800 --> 00:11:58.960]  今天我們都有
[00:11:58.960 --> 00:12:00.240]  我們都是香港人
[00:12:00.240 --> 00:12:02.240]  或者我們從國內來的
[00:12:02.240 --> 00:12:04.440]  或者我們有不同的教育的背景
[00:12:04.440 --> 00:12:06.040]  我們有不同文化的程度
[00:12:06.040 --> 00:12:07.840]  甚至現在很敏感的
[00:12:07.840 --> 00:12:10.880]  又說我們有不同的政治的立場
[00:12:10.880 --> 00:12:12.480]  但我們在基督裏面
[00:12:12.480 --> 00:12:14.880]  當我們守這個聖餐的時候
[00:12:14.880 --> 00:12:16.720]  抹餅禮或者聖餐禮
[00:12:16.720 --> 00:12:17.600]  要我們謹記
[00:12:17.600 --> 00:12:20.120]  我們是彼此合一的
[00:12:20.120 --> 00:12:22.560]  所以我們回來是合一的
[00:12:22.560 --> 00:12:24.360]  合一不是在說統一
[00:12:24.360 --> 00:12:26.600]  不是在說統一我們都要穿這樣的衣服
[00:12:26.600 --> 00:12:29.600]  不是在說統一我們都要有這樣的表現
[00:12:29.600 --> 00:12:31.400]  那種合一的精神
[00:12:31.400 --> 00:12:32.880]  我們不分彼此
[00:12:32.880 --> 00:12:34.800]  我們同領一個洗
[00:12:34.800 --> 00:12:36.320]  我們同屬一位的主
[00:12:36.320 --> 00:12:40.160]  我們同有一個的上帝和信仰
[00:12:40.160 --> 00:12:43.160]  這個是當時信徒持守的
[00:12:43.160 --> 00:12:45.880]  第四信徒還有持守的是甚麼呢?
[00:12:45.880 --> 00:12:49.240]  信徒持守的是禱告
[00:12:49.240 --> 00:12:54.720]  他們是恆心遵守禱告
[00:12:54.720 --> 00:12:56.000]  信徒走在一起
[00:12:56.000 --> 00:12:56.840]  禱告
[00:12:56.840 --> 00:12:59.640]  經文沒有交代他們為了甚麼祈禱
[00:12:59.640 --> 00:13:00.800]  很自然地就想
[00:13:00.800 --> 00:13:02.320]  他們當時面對甚麼
[00:13:02.320 --> 00:13:03.720]  就是為了甚麼祈禱
[00:13:03.720 --> 00:13:04.880]  他們正在面對
[00:13:04.880 --> 00:13:07.840]  嘩!使徒得著能力作見證
[00:13:07.840 --> 00:13:09.880]  要醫病、要趕鬼
[00:13:09.880 --> 00:13:11.880]  要繼續彌對真方、傳揚
[00:13:11.880 --> 00:13:14.440]  他們就是為這些事情來祈禱
[00:13:14.440 --> 00:13:16.120]  當時有孤兒寡婦
[00:13:16.120 --> 00:13:16.840]  他們有需要
[00:13:16.840 --> 00:13:18.840]  就為孤兒寡婦來祈禱
[00:13:18.840 --> 00:13:21.200]  有患病的就為患病來祈禱
[00:13:21.200 --> 00:13:23.840]  嘩!又見到神作為奇妙
[00:13:23.840 --> 00:13:26.360]  為這些事情來感謝、讚美神
[00:13:26.360 --> 00:13:28.360]  這個也是禱告
[00:13:28.360 --> 00:13:30.320]  今天我們聚集在一起
[00:13:30.320 --> 00:13:33.560]  崇拜也不可以少得一起祈禱
[00:13:33.560 --> 00:13:37.520]  我們曾經多次來檢討崇拜的流程
[00:13:37.520 --> 00:13:40.240]  有時看到頂節目覺得很忙、很趕
[00:13:40.240 --> 00:13:41.560]  我們可否濃縮一點
[00:13:41.560 --> 00:13:43.120]  可否精簡一點
[00:13:43.120 --> 00:13:44.760]  想想唱詩的時間
[00:13:44.760 --> 00:13:46.680]  十五至二十分鐘
[00:13:46.680 --> 00:13:48.160]  其實也不是很長
[00:13:48.160 --> 00:13:49.240]  當然有些教會
[00:13:49.240 --> 00:13:50.960]  有些教會唱半小時
[00:13:50.960 --> 00:13:52.440]  唱九個字也有
[00:13:52.440 --> 00:13:54.920]  有些教會唱五分鐘一首歌
[00:13:54.920 --> 00:13:57.040]  那首是宣告的歌
[00:13:57.040 --> 00:13:57.800]  唱一首就是了
[00:13:57.800 --> 00:13:58.880]  接著講道
[00:13:58.880 --> 00:14:00.720]  又想可否講道率短一點
[00:14:00.720 --> 00:14:02.640]  牧師、梁牧師你倆不要說那麼長
[00:14:02.640 --> 00:14:04.080]  經常都十個字
[00:14:04.080 --> 00:14:06.680]  今天我會短一點
[00:14:06.680 --> 00:14:09.600]  又想不如削減祈禱的時間
[00:14:09.600 --> 00:14:12.640]  甚至我們想把報告的時間統一
[00:14:12.640 --> 00:14:13.680]  現在也在研究
[00:14:13.680 --> 00:14:14.880]  錄影
[00:14:14.880 --> 00:14:18.320]  那就一致,不用每個人都說「哎呀」
[00:14:18.320 --> 00:14:20.760]  有些人說,有些人不說
[00:14:20.760 --> 00:14:21.720]  但又很害怕
[00:14:21.720 --> 00:14:24.440]  那崇拜就沒有交流了
[00:14:24.440 --> 00:14:26.240]  我們也不想
[00:14:26.240 --> 00:14:27.400]  祈禱的時間
[00:14:27.400 --> 00:14:29.160]  我們也堅持不及
[00:14:29.160 --> 00:14:30.000]  為什麼呢?
[00:14:30.000 --> 00:14:31.240]  一個公土的時間
[00:14:31.240 --> 00:14:33.200]  一個為世界祈禱
[00:14:33.200 --> 00:14:34.520]  一個為社會祈禱
[00:14:34.520 --> 00:14:35.480]  為教會祈禱
[00:14:35.480 --> 00:14:37.160]  為頂尖的需要祈禱
[00:14:37.160 --> 00:14:40.640]  哪怕我們祈禱不了那麼多項
[00:14:40.640 --> 00:14:42.240]  但我們也不可以少
[00:14:42.240 --> 00:14:45.080]  或者有時候我們又再想,我講過
[00:14:45.080 --> 00:14:47.320]  教會祈禱會越來越少人出席
