
[00:00:00.000 --> 00:00:03.400]  今日我哋睇一個嘅主題
[00:03:09.300 --> 00:03:12.300]  喝咖啡,等等
[00:03:12.300 --> 00:03:14.300]  所以有什麼準備功夫我們要做?
[00:03:14.300 --> 00:03:19.300]  我覺得我們這個現代的世代,教會,基督徒
[00:03:19.300 --> 00:03:24.300]  我覺得這個敬拜這回事,很多時候是一個lost art
[00:03:24.300 --> 00:03:28.300]  一個已經失去了的藝術
[00:03:28.300 --> 00:03:33.300]  我們彷似來到主人崇拜的時候,我們好像沒有什麼準備
[00:03:33.300 --> 00:03:37.300]  你也可以說有些東西準備,但通常我們說準備的東西
[00:03:37.300 --> 00:03:40.300]  都是別人做給我們的,是不是?
[00:03:40.300 --> 00:03:44.300]  有沒有早餐,有沒有咖啡,誰煮?
[00:03:44.300 --> 00:03:46.300]  那些早到的人煮,對不對?
[00:03:46.300 --> 00:03:48.300]  我來到我expect什麼?
[00:03:48.300 --> 00:03:53.300]  就有一杯熱咖啡,沒理由在這裏凍冰冰的隔夜咖啡,對不對?
[00:03:53.300 --> 00:03:55.300]  下次你不會來了,對不對?
[00:03:55.300 --> 00:04:01.300]  還有什麼準備?那些敬拜隊,音樂,上來工作的人
[00:04:01.300 --> 00:04:06.300]  或者後台工作的人,所有的preparation都是他們做的
[00:04:06.300 --> 00:04:10.300]  跑步出得對不對,等等,有沒有打錯?等等
[00:04:10.300 --> 00:04:12.300]  有些什麼我們需要準備?
[00:04:12.300 --> 00:04:16.300]  還是我們來到敬拜的時候,我們只會覺得
[00:04:16.300 --> 00:04:19.300]  別人需要準備,我們不需要準備?
[00:04:19.300 --> 00:04:26.300]  你知道那些古代的建築,去一些聖堂,或者去一些聖殿,或者教堂
[00:04:26.300 --> 00:04:31.300]  那些樓梯,很多時候是一長一短,一長一短
[00:04:31.300 --> 00:04:35.300]  我們叫它做processional steps
[00:04:35.300 --> 00:04:39.300]  為什麼?是不是故意弄到你跌倒?
[00:04:39.300 --> 00:04:41.300]  是不是裝你?
[00:04:41.300 --> 00:04:46.300]  不是,就是要人去聖殿或者去敬拜的時候
[00:04:46.300 --> 00:04:51.300]  他要小心每一步,是減慢他的速度
[00:04:51.300 --> 00:04:53.300]  是一個preparation來的
[00:04:53.300 --> 00:04:58.300]  去slow down,去到上帝的面前的時候,去敬拜的時候
[00:04:58.300 --> 00:05:04.300]  不是一些等閒事,因為you are approaching a sacred space, right?
[00:05:04.300 --> 00:05:07.300]  這些可能都是lost art,對不對?
[00:05:07.300 --> 00:05:11.300]  我們去以色列之前有些東西準備,很多時候問的問題就是
[00:05:11.300 --> 00:05:14.300]  裝束的問題,裝束的問題
[00:05:14.300 --> 00:05:19.300]  去某些地方,是不能露這麼多肉的
[00:05:19.300 --> 00:05:25.300]  各位女士,現代教會OK,我們都算是不太OK
[00:05:25.300 --> 00:05:28.300]  當然不要太少,OK?
[00:05:28.300 --> 00:05:30.300]  大家都很規矩,是吧?
[00:05:30.300 --> 00:05:33.300]  免得有些分心的情況出現,是吧?
[00:05:33.300 --> 00:05:37.300]  所以,是吧?
[00:05:37.300 --> 00:05:40.300]  姐妹說的,不是男人說的
[00:05:40.300 --> 00:05:42.300]  我們就說裝束
[00:05:42.300 --> 00:05:45.300]  因為去到某些地方,你是不能穿短褲
[00:05:45.300 --> 00:05:49.300]  你不敢穿背心,男人都不可以
[00:05:49.300 --> 00:05:53.300]  去到某些地方,你就要戴上帽子,對不對?
[00:05:53.300 --> 00:05:55.300]  但是去某些地方,你就要脫帽子
[00:05:55.300 --> 00:05:57.300]  很奇怪,很可怕
[00:05:57.300 --> 00:06:00.300]  記得上幾個月去一個基督教教堂
[00:06:00.300 --> 00:06:03.300]  因為我要拍攝,工作很辛苦
[00:06:03.300 --> 00:06:06.300]  還要做義工,自己拍攝,自己錄影
[00:06:06.300 --> 00:06:08.300]  然後我走進去那個教堂
[00:06:08.300 --> 00:06:11.300]  然後那個看監,那個修士
[00:06:11.300 --> 00:06:14.300]  一下子打到我頭上
[00:06:14.300 --> 00:06:16.300]  他說脫帽子?
[00:06:16.300 --> 00:06:18.300]  基督教教堂就要脫帽子?
[00:06:18.300 --> 00:06:21.300]  但是去猶太人的會堂,就要戴帽子
[00:06:21.300 --> 00:06:23.300]  這樣很煩,是吧?
[00:06:23.300 --> 00:06:25.300]  剛剛才去完猶太人的會堂
[00:06:25.300 --> 00:06:27.300]  就戴上帽子,對不對?
[00:06:27.300 --> 00:06:29.300]  或者那些保護者等等
[00:06:29.300 --> 00:06:32.300]  接著又去那些基督教的古教堂
[00:06:32.300 --> 00:06:35.300]  接著又要脫下帽子
[00:06:35.300 --> 00:06:38.300]  是有些事情要準備的
[00:06:38.300 --> 00:06:41.300]  你有沒有想過,聖經裡面都有說
[00:06:41.300 --> 00:06:45.300]  說我們敬拜的時候,是需要有些準備
[00:06:45.300 --> 00:06:49.300]  你記得耶穌,登山補墳
[00:06:49.300 --> 00:06:51.300]  他說你們去獻祭的時候
[00:06:51.300 --> 00:06:54.300]  當時還有聖殿去獻祭
[00:06:54.300 --> 00:06:57.300]  他說在獻祭之前,你要做什麼?
[00:06:57.300 --> 00:07:00.300]  要跟那個跟你有爭執的鄰舍
[00:07:00.300 --> 00:07:04.300]  盡可能去和好,是吧?
[00:07:04.300 --> 00:07:08.300]  大家和解了,你才好去獻祭
[00:07:08.300 --> 00:07:12.300]  就是先搞定了你的關係
[00:07:12.300 --> 00:07:15.300]  你才可以接觸上帝
[00:07:15.300 --> 00:07:18.300]  當然我們知道世界不完美,是吧?
[00:07:18.300 --> 00:07:21.300]  有些情況,有些處境,不能夠
[00:07:21.300 --> 00:07:23.300]  但是那個精神,你知道嗎?
[00:07:23.300 --> 00:07:25.300]  那個精神,那個靈魂
[00:07:25.300 --> 00:07:27.300]  就是我們需要有準備
[00:07:27.300 --> 00:07:30.300]  relational的準備
[00:07:30.300 --> 00:07:33.300]  physical的準備,等等
[00:07:33.300 --> 00:07:35.300]  盡可能的,我們和別人和解
[00:07:35.300 --> 00:07:37.300]  盡可能的,起碼我釋懷了
[00:07:37.300 --> 00:07:39.300]  我來到上帝面前
[00:07:39.300 --> 00:07:42.300]  這些都是我們需要有的準備
[00:07:42.300 --> 00:07:44.300]  什麼叫做敬拜?
[00:07:44.300 --> 00:07:46.300]  詩篇九十五篇
[00:07:46.300 --> 00:07:48.300]  分開兩半
[00:07:48.300 --> 00:07:51.300]  頭一半,頭七節
[00:07:51.300 --> 00:07:53.300]  接著那一半,就是七節到
[00:07:53.300 --> 00:07:57.300]  七節,下半節,至到十一節
[00:07:57.300 --> 00:08:00.300]  是一些很典型的敬拜的詩歌
[00:08:00.300 --> 00:08:02.300]  為什麼說典型呢?
[00:08:02.300 --> 00:08:04.300]  因為你看詩歌的時候
[00:08:04.300 --> 00:08:05.300]  通常這些敬拜詩歌
[00:08:05.300 --> 00:08:07.300]  都會有一個所謂叫做宣召
[00:08:07.300 --> 00:08:09.300]  一個call to worship
[00:08:09.300 --> 00:08:11.300]  一個叫醒你
[00:08:11.300 --> 00:08:13.300]  一個提醒你,喂!是時候了
[00:08:13.300 --> 00:08:15.300]  我們要去敬拜,你看看這裡
[00:08:15.300 --> 00:08:17.300]  第一節,第二節,第三節
[00:08:17.300 --> 00:08:21.300]  他說,來啊!我們要向耶和華
[00:08:21.300 --> 00:08:23.300]  歌唱
[00:08:23.300 --> 00:08:26.300]  要向拯救我們的盆石歡呼
[00:08:26.300 --> 00:08:28.300]  要以感謝
[00:08:28.300 --> 00:08:30.300]  來到祂面前
[00:08:30.300 --> 00:08:32.300]  要以詩歌
[00:08:32.300 --> 00:08:34.300]  向祂歡呼
[00:08:34.300 --> 00:08:36.300]  你找不找到這段
[00:08:36.300 --> 00:08:38.300]  頭一半有什麼動詞?
[00:08:38.300 --> 00:08:40.300]  唱歌
[00:08:40.300 --> 00:08:42.300]  歡呼
[00:08:42.300 --> 00:08:44.300]  讚頌
[00:08:44.300 --> 00:08:46.300]  singing
[00:08:46.300 --> 00:08:48.300]  shouting
[00:08:48.300 --> 00:08:50.300]  這些全部都是要energy的東西
[00:08:50.300 --> 00:08:52.300]  他說,來到神面前
[00:08:52.300 --> 00:08:55.300]  不是一個被動的情況
[00:08:55.300 --> 00:08:59.300]  是一個主動的參與
[00:08:59.300 --> 00:09:01.300]  call to worship
[00:09:01.300 --> 00:09:04.300]  很多時候都會告訴我們
[00:09:04.300 --> 00:09:07.300]  什麼原因要去敬拜
[00:09:07.300 --> 00:09:09.300]  為什麼要去敬拜
[00:09:09.300 --> 00:09:11.300]  搞清楚什麼叫做敬拜
[00:09:11.300 --> 00:09:14.300]  搞清楚什麼叫做原因
[00:09:14.300 --> 00:09:16.300]  為什麼要去敬拜
[00:09:16.300 --> 00:09:18.300]  三四五節
[00:09:18.300 --> 00:09:20.300]  因為,你們看到那個字嗎?
[00:09:20.300 --> 00:09:22.300]  因為
[00:09:22.300 --> 00:09:26.300]  因為耶和華是最大的神
[00:09:26.300 --> 00:09:28.300]  耶和華是唯一的神
[00:09:28.300 --> 00:09:31.300]  地的深處在祂手中
[00:09:31.300 --> 00:09:33.300]  山的高峰也屬祂
[00:09:33.300 --> 00:09:35.300]  你看到寫得很漂亮嗎?
[00:09:35.300 --> 00:09:37.300]  地的深處
[00:09:37.300 --> 00:09:39.300]  山的最高峰
[00:09:39.300 --> 00:09:41.300]  由最低去到最高
[00:09:41.300 --> 00:09:43.300]  然後海洋
[00:09:43.300 --> 00:09:45.300]  寒地
[00:09:45.300 --> 00:09:47.300]  中間
[00:09:47.300 --> 00:09:49.300]  都是祂手所做
[00:09:49.300 --> 00:09:51.300]  整個世界
[00:09:51.300 --> 00:09:53.300]  整個宇宙都是祂所做
[00:09:53.300 --> 00:09:55.300]  你看頭一半
[00:09:55.300 --> 00:09:57.300]  你想起什麼經文
[00:09:57.300 --> 00:09:59.300]  創世紀第一章
[00:09:59.300 --> 00:10:01.300]  創世紀第一章
[00:10:01.300 --> 00:10:03.300]  創世紀要講什麼神學
[00:10:03.300 --> 00:10:06.300]  就是上帝創立所有的東西
[00:10:06.300 --> 00:10:08.300]  你看到這個世間
[00:10:08.300 --> 00:10:09.300]  這個宇宙
[00:10:09.300 --> 00:10:11.300]  仍然是有規律的
[00:10:11.300 --> 00:10:13.300]  仍然是有規則的
[00:10:13.300 --> 00:10:14.300]  有設計的
[00:10:14.300 --> 00:10:15.300]  誰去創立
[00:10:15.300 --> 00:10:16.300]  誰去設計
[00:10:16.300 --> 00:10:18.300]  是上帝設計
[00:10:18.300 --> 00:10:20.300]  特別講到海
[00:10:20.300 --> 00:10:22.300]  剛才講了地的深處
[00:10:22.300 --> 00:10:24.300]  山的高峰
[00:10:24.300 --> 00:10:26.300]  海
[00:10:26.300 --> 00:10:29.300]  海對當時古代的人來說
[00:10:29.300 --> 00:10:31.300]  或者甚至今天
[00:10:31.300 --> 00:10:34.300]  都是一些不能戰勝的東西
[00:10:34.300 --> 00:10:36.300]  不能控制的東西
[00:10:36.300 --> 00:10:38.300]  It's untamable
[00:10:38.300 --> 00:10:40.300]  不能去取代它
[00:10:40.300 --> 00:10:42.300]  因為海就是這樣
[00:10:42.300 --> 00:10:43.300]  海洋
[00:10:43.300 --> 00:10:44.300]  正如我們今天所講
[00:10:44.300 --> 00:10:46.300]  欺山莫欺水
[00:10:46.300 --> 00:10:48.300]  前兩天我看一個新聞
[00:10:48.300 --> 00:10:49.300]  它說
[00:10:49.300 --> 00:10:51.300]  講到鐵達利號
[00:10:51.300 --> 00:10:52.300]  鐵達利號
[00:10:52.300 --> 00:10:53.300]  什麼時候沉?
[00:10:53.300 --> 00:10:54.300]  你記得嗎?
[00:10:54.300 --> 00:10:56.300]  鐵達利號在大西洋
[00:10:56.300 --> 00:10:57.300]  1912年的時候
[00:10:57.300 --> 00:10:58.300]  鐵達利號
[00:10:58.300 --> 00:11:01.300]  我們今天現代的人
[00:11:01.300 --> 00:11:02.300]  想起鐵達利號
[00:11:02.300 --> 00:11:03.300]  這個所謂
[00:11:03.300 --> 00:11:04.300]  unthinkable boat
[00:11:04.300 --> 00:11:06.300]  unthinkable ship
[00:11:06.300 --> 00:11:08.300]  我們都很 fascinate
[00:11:08.300 --> 00:11:11.300]  一艘很大很大的郵輪
[00:11:11.300 --> 00:11:15.300]  為什麼會在海洋那處沉了
[00:11:15.300 --> 00:11:18.300]  然後拍了電影出來等等
[00:11:18.300 --> 00:11:20.300]  有很多浪漫的故事
[00:11:20.300 --> 00:11:23.300]  前兩天看一個新聞
[00:11:23.300 --> 00:11:28.300]  講到深海的研究公司
[00:11:28.300 --> 00:11:29.300]  深海研究公司
[00:11:29.300 --> 00:11:32.300]  終於做了第一個
[00:11:32.300 --> 00:11:34.300]  鐵達利號沉船
[00:11:34.300 --> 00:11:37.300]  在海底的掃描
[00:11:37.300 --> 00:11:39.300]  3D的掃描
[00:11:39.300 --> 00:11:45.300]  用了70萬張的圖畫
[00:11:45.300 --> 00:11:46.300]  掃描出來的圖畫
[00:11:46.300 --> 00:11:48.300]  然後再組合出來
[00:11:48.300 --> 00:11:51.300]  用電腦用了200個小時
[00:11:51.300 --> 00:11:53.300]  才能夠組合起來
[00:11:53.300 --> 00:11:57.300]  這個鐵達利號的殘骸
[00:11:57.300 --> 00:11:58.300]  你想想
[00:11:58.300 --> 00:12:02.300]  多麼難去做的一件事
[00:12:02.300 --> 00:12:04.300]  1912年沉的船
[00:12:04.300 --> 00:12:06.300]  一百年有多了
[00:12:06.300 --> 00:12:08.300]  我們現在才可以
[00:12:08.300 --> 00:12:09.300]  用一些現代的科技
[00:12:09.300 --> 00:12:10.300]  將它
[00:12:10.300 --> 00:12:12.300]  不是打漏出來
[00:12:12.300 --> 00:12:14.300]  將它掃描
[00:12:14.300 --> 00:12:15.300]  大家知不知道
[00:12:15.300 --> 00:12:16.300]  有這個
[00:12:16.300 --> 00:12:19.300]  你看到這樣的圖畫
[00:12:19.300 --> 00:12:21.300]  是一種很震撼的畫面
[00:12:21.300 --> 00:12:24.300]  令人很心寒的
[00:12:24.300 --> 00:12:27.300]  一些圖畫
[00:12:27.300 --> 00:12:28.300]  跟這個很不同
[00:12:28.300 --> 00:12:31.300]  Jack and Rose
[00:12:31.300 --> 00:12:33.300]  到今天我們都覺得海洋
[00:12:33.300 --> 00:12:36.300]  是不能夠可恨的
[00:12:36.300 --> 00:12:38.300]  欺山莫欺水
[00:12:38.300 --> 00:12:39.300]  但是這些東西
[00:12:39.300 --> 00:12:42.300]  在上帝的控制之中
[00:12:42.300 --> 00:12:44.300]  因為在生命裡面
[00:12:44.300 --> 00:12:48.300]  有些什麼是不可恨的
[00:12:48.300 --> 00:12:52.300]  最近我去了幾個喪禮
[00:12:52.300 --> 00:12:54.300]  有年輕的
[00:12:54.300 --> 00:12:56.300]  有年長的
[00:12:56.300 --> 00:12:57.300]  你説是不是有一些
[00:12:57.300 --> 00:13:00.300]  無法忍受的威脅
[00:13:00.300 --> 00:13:02.300]  一些勢力
[00:13:02.300 --> 00:13:05.300]  是影響著你和我
[00:13:05.300 --> 00:13:08.300]  但是上帝是最大的上帝
[00:13:08.300 --> 00:13:10.300]  祂有權能
[00:13:10.300 --> 00:13:12.300]  包括
[00:13:12.300 --> 00:13:16.300]  控制這些勢力
[00:13:16.300 --> 00:13:19.300]  這裡講到為什麼要去敬拜
[00:13:19.300 --> 00:13:21.300]  因為講到上帝的權能
[00:13:21.300 --> 00:13:23.300]  祂是創造主
[00:13:23.300 --> 00:13:25.300]  當然我們很多時候想到
[00:13:25.300 --> 00:13:27.300]  創造主很大力
[00:13:27.300 --> 00:13:30.300]  很多能力等等
[00:13:30.300 --> 00:13:31.300]  我們總會覺得
[00:13:31.300 --> 00:13:32.300]  這個神
[00:13:32.300 --> 00:13:33.300]  這個上帝
[00:13:33.300 --> 00:13:36.300]  是一些和我們距離很遠的東西
[00:13:36.300 --> 00:13:38.300]  可能很久很久之前
[00:13:38.300 --> 00:13:40.300]  祂曾經創立了這個世界
[00:13:40.300 --> 00:13:41.300]  接著祂就是
[00:13:41.300 --> 00:13:44.300]  Absentee Father
[00:13:44.300 --> 00:13:47.300]  就是祂不再和我們一起
[00:13:47.300 --> 00:13:48.300]  不再在這裡
[00:13:48.300 --> 00:13:50.300]  和我們沒有什麼關係
[00:13:50.300 --> 00:13:52.300]  可能我們都會這樣想
[00:13:52.300 --> 00:13:54.300]  或者這個Culture要我們這樣想
[00:13:54.300 --> 00:13:56.300]  但是這一篇詩篇講什麼呢
[00:13:56.300 --> 00:13:57.300]  他說不是
[00:13:57.300 --> 00:13:59.300]  你不要忘記
[00:13:59.300 --> 00:14:02.300]  第六節講什麼
[00:14:02.300 --> 00:14:04.300]  他說來人我們要苦伏敬拜
[00:14:04.300 --> 00:14:08.300]  做我們的耶穌話面前跪拜
[00:14:08.300 --> 00:14:09.300]  因為
[00:14:09.300 --> 00:14:11.300]  又因為
[00:14:11.300 --> 00:14:14.300]  因為祂是我們的上帝
[00:14:14.300 --> 00:14:17.300]  我們是祂草場上的百姓
[00:14:17.300 --> 00:14:20.300]  是祂手中的羊
[00:14:20.300 --> 00:14:21.300]  你留意這裡
[00:14:21.300 --> 00:14:22.300]  他越來越
[00:14:22.300 --> 00:14:24.300]  第一節的時候
[00:14:24.300 --> 00:14:26.300]  他就說來人
[00:14:26.300 --> 00:14:27.300]  我們要去敬拜
[00:14:27.300 --> 00:14:28.300]  要去歡呼
[00:14:28.300 --> 00:14:29.300]  要去歌唱
[00:14:29.300 --> 00:14:31.300]  然後慢慢好像那個動詞
[00:14:31.300 --> 00:14:33.300]  越來越靜下來
[00:14:33.300 --> 00:14:34.300]  靜到什麼地步呢
[00:14:34.300 --> 00:14:36.300]  靜到跪拜
[00:14:36.300 --> 00:14:37.300]  跪在這裡
[00:14:37.300 --> 00:14:40.300]  You bow down
[00:14:40.300 --> 00:14:43.300]  認識到上帝的偉大的時候
[00:14:43.300 --> 00:14:46.300]  我們就在祂面前去靜止
[00:14:46.300 --> 00:14:48.300]  第七節
[00:14:48.300 --> 00:14:50.300]  他說神是我們的牧者
[00:14:50.300 --> 00:14:54.300]  我們是祂的羊
[00:14:54.300 --> 00:14:56.300]  我們是祂的子民
[00:14:56.300 --> 00:14:58.300]  我們又是現代人
[00:14:58.300 --> 00:15:00.300]  我們看不明白這些東西
[00:15:00.300 --> 00:15:03.300]  我們想起羊的時候
[00:15:03.300 --> 00:15:06.300]  我們想起蜘竹羊腩煲
[00:15:06.300 --> 00:15:08.300]  就是死了的東西
[00:15:08.300 --> 00:15:10.300]  我們很少看到生的羊
[00:15:10.300 --> 00:15:12.300]  生的狗、貓我們常常見
[00:15:12.300 --> 00:15:14.300]  但是生的羊我們很少見
[00:15:14.300 --> 00:15:16.300]  以色列開車經過
[00:15:16.300 --> 00:15:17.300]  羊啊羊啊羊
[00:15:17.300 --> 00:15:19.300]  好像全世界都沒見過羊
[00:15:19.300 --> 00:15:21.300]  因為我們太少見
[00:15:21.300 --> 00:15:26.300]  我們想起羊和牧者是什麼
[00:15:26.300 --> 00:15:30.300]  是一種很親密的關係
[00:15:30.300 --> 00:15:32.300]  好像你養的狗和貓
[00:15:32.300 --> 00:15:33.300]  牠會認你
[00:15:33.300 --> 00:15:37.300]  牠就不認其他人
[00:15:37.300 --> 00:15:39.300]  十幾二十年前
[00:15:39.300 --> 00:15:43.300]  有一宗新聞在巴勒斯坦地發生
[00:15:43.300 --> 00:15:45.300]  以色列軍隊走去一個
[00:15:45.300 --> 00:15:47.300]  巴勒斯坦的村落
[00:15:47.300 --> 00:15:53.300]  攻佔了它
[00:15:53.300 --> 00:15:55.300]  拿了裡面的東西
[00:15:55.300 --> 00:15:58.300]  其中拿了幾百隻羊
[00:15:58.300 --> 00:16:00.300]  以色列軍隊就趕走羊
[00:16:00.300 --> 00:16:02.300]  走到羊窩裡
[00:16:02.300 --> 00:16:04.300]  在一個範圍裡面
[00:16:04.300 --> 00:16:08.300]  有一個巴勒斯坦的牧羊人
[00:16:08.300 --> 00:16:10.300]  他回來不見了羊
[00:16:10.300 --> 00:16:13.300]  他有二十幾隻羊不見了
[00:16:13.300 --> 00:16:15.300]  他就走到羊窩裡
[00:16:15.300 --> 00:16:17.300]  跟以色列的士兵說
[00:16:17.300 --> 00:16:20.300]  士兵守著羊窩
[00:16:20.300 --> 00:16:23.300]  有幾百隻羊在裡面
[00:16:23.300 --> 00:16:24.300]  牧羊人就跟他說
[00:16:24.300 --> 00:16:26.300]  我可不可以拿回我的羊
[00:16:26.300 --> 00:16:28.300]  那個年輕的以色列士兵
[00:16:28.300 --> 00:16:31.300]  就跟這個老人家說
[00:16:31.300 --> 00:16:33.300]  你有本事就拿回你那二十幾隻
[00:16:33.300 --> 00:16:34.300]  這裡一堆羊
[00:16:34.300 --> 00:16:36.300]  每一隻都是羊
[00:16:36.300 --> 00:16:38.300]  那個羊人就說
[00:16:38.300 --> 00:16:40.300]  你讓我試試看
[00:16:40.300 --> 00:16:42.300]  他就站在羊窩門口
[00:16:42.300 --> 00:16:44.300]  他就在說一些很簡單的說話
[00:16:44.300 --> 00:16:46.300]  Come Come Come
[00:16:46.300 --> 00:16:48.300]  然後幾分鐘之後
[00:16:48.300 --> 00:16:50.300]  屬於他那二十幾隻羊
[00:16:50.300 --> 00:16:52.300]  就走到他面前
[00:16:52.300 --> 00:16:53.300]  其他羊就不理他
[00:16:53.300 --> 00:16:56.300]  很奇怪
[00:16:56.300 --> 00:16:58.300]  耶穌說什麼
[00:16:58.300 --> 00:17:00.300]  羊是聽羊人的聲音
[00:17:00.300 --> 00:17:01.300]  對不對
[00:17:01.300 --> 00:17:03.300]  他真的認得主人
[00:17:03.300 --> 00:17:06.300]  牧羊人的聲音
[00:17:06.300 --> 00:17:10.300]  我們是他草場上的羊
[00:17:10.300 --> 00:17:12.300]  是他手所做的
[00:17:12.300 --> 00:17:14.300]  草場上的百姓
[00:17:14.300 --> 00:17:17.300]  是他手中的羊
[00:17:17.300 --> 00:17:19.300]  是要聽他的聲音
[00:17:19.300 --> 00:17:21.300]  聽到上帝的聲音
[00:17:21.300 --> 00:17:23.300]  並且肯聽上帝的聲音
[00:17:23.300 --> 00:17:24.300]  所以為什麼呢
[00:17:24.300 --> 00:17:25.300]  第七節
[00:17:25.300 --> 00:17:27.300]  開始他就說聲音
[00:17:27.300 --> 00:17:29.300]  誰的聲音
[00:17:29.300 --> 00:17:31.300]  你看
[00:17:31.300 --> 00:17:33.300]  唯願我們今天
[00:17:33.300 --> 00:17:35.300]  聽他的話
[00:17:35.300 --> 00:17:37.300]  你不可硬著心
[00:17:37.300 --> 00:17:39.300]  仗在米利巴
[00:17:39.300 --> 00:17:41.300]  就是在曠野瑪薩的日子
[00:17:41.300 --> 00:17:43.300]  那時你的祖宗試我 探我
[00:17:43.300 --> 00:17:45.300]  並且觀看我的作為
[00:17:45.300 --> 00:17:47.300]  四十年之久
[00:17:47.300 --> 00:17:49.300]  我厭煩那世代
[00:17:49.300 --> 00:17:51.300]  這時心裡模糊的百姓
[00:17:51.300 --> 00:17:53.300]  竟不知道我的道路
[00:17:53.300 --> 00:17:55.300]  所以我在路中起誓
[00:17:55.300 --> 00:17:58.300]  他們斷不可進入我的安城
[00:17:58.300 --> 00:18:00.300]  我剛開始時說
[00:18:00.300 --> 00:18:02.300]  這篇詩篇是一篇
[00:18:02.300 --> 00:18:04.300]  很奇怪的詩篇
[00:18:04.300 --> 00:18:06.300]  就是這樣完
[00:18:06.300 --> 00:18:08.300]  正是這樣完
[00:18:08.300 --> 00:18:10.300]  開始是歡呼
[00:18:10.300 --> 00:18:12.300]  像開個派對一樣
[00:18:12.300 --> 00:18:14.300]  然後叫所有人
[00:18:14.300 --> 00:18:16.300]  shut up
[00:18:16.300 --> 00:18:18.300]  you calm down
[00:18:18.300 --> 00:18:20.300]  and you listen
[00:18:20.300 --> 00:18:22.300]  listen
[00:18:22.300 --> 00:18:24.300]  是一個警告
[00:18:24.300 --> 00:18:26.300]  是一些很嚴肅的
