
[00:00:00.000 --> 00:00:07.640]  如果你知道你死後是會復活的
[00:04:32.160 --> 00:04:33.580]  和那些門徒在一起
[00:04:33.580 --> 00:04:35.460]  他們覺得可能去二馬五師
[00:04:35.460 --> 00:04:36.900]  做我應該做的事情
[00:04:36.900 --> 00:04:39.180]  比較合理一點
[00:04:39.180 --> 00:04:41.260]  比較有意思一點
[00:04:41.260 --> 00:04:42.940]  所以雖然聽到耶穌復活的消息
[00:04:42.940 --> 00:04:44.140]  他們沒有留在耶路撒冷
[00:04:44.140 --> 00:04:48.940]  反而去這條村
[00:04:48.940 --> 00:04:51.100]  所以我說好像我們很多人
[00:04:51.100 --> 00:04:51.900]  爲什麼呢?
[00:04:51.900 --> 00:04:54.900]  因爲大家每個星期都來聚會
[00:04:54.900 --> 00:04:55.620]  感謝主
[00:04:55.620 --> 00:04:58.020]  迴天教會天父很多恩典
[00:04:58.020 --> 00:05:00.060]  我經常和大家分享神給我們的恩典
[00:05:00.060 --> 00:05:02.340]  所以時不時在我們的敬拜當中
[00:05:02.340 --> 00:05:03.220]  參加我們的小組
[00:05:03.220 --> 00:05:04.660]  或者參加我們的活動的時候
[00:05:04.660 --> 00:05:05.940]  你會聽到很多
[00:05:05.940 --> 00:05:07.340]  哇!令我們很驚訝
[00:05:07.340 --> 00:05:09.260]  是不是神真的這麼厲害
[00:05:09.260 --> 00:05:12.420]  你會聽到很多令我們很興奮的故事
[00:05:12.420 --> 00:05:15.140]  對不對?
[00:05:15.140 --> 00:05:16.780]  但是來了之後
[00:05:16.780 --> 00:05:19.020]  敬拜完了
[00:05:19.020 --> 00:05:22.660]  我們做完禮拜
[00:05:22.660 --> 00:05:24.700]  我們的生命沒什麼改變
[00:05:24.700 --> 00:05:25.420]  聽完道
[00:05:25.420 --> 00:05:26.300]  多好啊
[00:05:26.300 --> 00:05:27.740]  今天音樂不錯
[00:05:27.740 --> 00:05:28.660]  今天很特別
[00:05:28.660 --> 00:05:30.620]  那些屎包後面走出來
[00:05:30.620 --> 00:05:31.620]  完了
[00:05:31.620 --> 00:05:33.780]  回家
[00:05:33.780 --> 00:05:35.220]  下個禮拜呢
[00:05:35.220 --> 00:05:41.740]  繼續過我們規律性的生活
[00:05:41.740 --> 00:05:44.860]  生命沒明顯的改變
[00:05:44.860 --> 00:05:45.500]  聽完道之後
[00:05:45.500 --> 00:05:46.900]  敬拜完了之後
[00:05:46.900 --> 00:05:48.020]  盡了我的責任
[00:05:48.020 --> 00:05:49.420]  做了基督徒就要這樣了
[00:05:49.420 --> 00:05:53.500]  完了
[00:05:53.500 --> 00:05:56.140]  不過今天早上我想告訴大家
[00:05:56.140 --> 00:05:57.180]  今天是復活節
[00:05:57.180 --> 00:05:59.140]  我特別想提醒大家
[00:05:59.140 --> 00:06:00.540]  不要給自己一個藉口說
[00:06:00.540 --> 00:06:01.180]  牧師
[00:06:01.180 --> 00:06:02.260]  我不是你
[00:06:02.260 --> 00:06:07.020]  我是平順徒而已
[00:06:07.020 --> 00:06:09.220]  我只是一個平順徒而已
[00:06:09.220 --> 00:06:11.420]  我不是什麼熱心的基督徒
[00:06:11.420 --> 00:06:14.180]  牧師傳道人
[00:06:14.180 --> 00:06:16.540]  你可以這麼說
[00:06:16.540 --> 00:06:17.820]  不過我想告訴你們
[00:06:17.820 --> 00:06:23.260]  耶穌基督不要你做一個平順徒
[00:06:23.260 --> 00:06:24.580]  爲什麼我這麼說
[00:06:24.580 --> 00:06:25.980]  這兩個就是平順徒
[00:06:25.980 --> 00:06:27.100]  這兩個門徒
[00:06:27.100 --> 00:06:30.900]  我不留在耶穌撒冷就走了
[00:06:30.900 --> 00:06:35.940]  但聖經說耶穌親自走近他們
[00:06:35.940 --> 00:06:38.660]  你看到聖經嗎
[00:06:38.660 --> 00:06:41.260]  耶穌不是去見那些仕途
[00:06:41.260 --> 00:06:43.740]  沒有見他們
[00:06:43.740 --> 00:06:49.180]  耶穌親自走近這兩個門徒
[00:06:49.180 --> 00:06:50.540]  然後就問他們
[00:06:50.540 --> 00:06:53.260]  你在裏面兩個人在說什麼
[00:06:53.260 --> 00:06:54.860]  在談什麼呢
[00:06:54.860 --> 00:06:57.060]  聖經說他們就將過去這幾天
[00:06:57.060 --> 00:06:58.540]  在耶路撒冷發生的事
[00:06:58.540 --> 00:07:01.620]  和耶穌從死裏復活的消息
[00:07:01.620 --> 00:07:02.620]  就告訴耶穌
[00:07:02.620 --> 00:07:11.380]  但是他們不認得耶穌
[00:07:11.380 --> 00:07:13.220]  耶穌見到他們這樣
[00:07:13.220 --> 00:07:14.140]  聖經告訴我們
[00:07:14.140 --> 00:07:16.300]  就和我們講解聖經
[00:07:16.300 --> 00:07:18.220]  從摩世開始講《先知書》
[00:07:18.220 --> 00:07:20.260]  解釋給他們聽
[00:07:20.260 --> 00:07:24.860]  聖經如何預言救主的降臨和受苦
[00:07:24.860 --> 00:07:26.700]  幫助他們明白
[00:07:26.700 --> 00:07:29.820]  基督必須要受死
[00:07:29.820 --> 00:07:34.420]  和從死裏復活的意思
[00:07:34.420 --> 00:07:36.700]  解釋給他們聽
[00:07:36.700 --> 00:07:39.260]  原來我們信耶穌
[00:07:39.260 --> 00:07:40.820]  我們從耶穌得到力量
[00:07:40.820 --> 00:07:43.060]  這種生命的力量
[00:07:43.060 --> 00:07:49.100]  是出於我們對聖經真理的啓發
[00:07:49.100 --> 00:07:50.180]  聖經告訴我們
[00:07:50.180 --> 00:07:51.020]  耶穌對他們說
[00:07:51.020 --> 00:07:52.420]  你們真是蠢
[00:07:52.420 --> 00:07:54.380]  耶穌不是罵他們的
[00:07:54.380 --> 00:07:56.060]  口氣不是這樣的
[00:07:56.060 --> 00:07:58.060]  爲什麼你們這麼傻
[00:07:58.060 --> 00:07:59.500]  爲什麼你們這麼蠢呢?
[00:07:59.500 --> 00:08:01.100]  對先知所說的話
[00:08:01.100 --> 00:08:06.380]  你們爲什麼覺得那樣難信呢?
[00:08:06.380 --> 00:08:09.380]  基督不是必須經歷這一切
[00:08:09.380 --> 00:08:11.700]  才進入榮耀嗎?
[00:08:11.700 --> 00:08:14.980]  於是他根據摩西和先知所寫的
[00:08:14.980 --> 00:08:16.860]  開始向他們解釋
[00:08:16.860 --> 00:08:21.700]  聖經上關於自己一切的記載
[00:08:21.700 --> 00:08:23.620]  這兩個門徒
[00:08:23.620 --> 00:08:27.380]  並不是不知道先知摩西所說的
[00:08:27.380 --> 00:08:29.580]  關於救主的預言
[00:08:29.580 --> 00:08:32.580]  明顯他們知道的
[00:08:32.580 --> 00:08:33.340]  他們知道
[00:08:33.340 --> 00:08:37.380]  但是他們的問題不能夠完全明白
[00:08:37.380 --> 00:08:38.900]  不能夠完全相信
[00:08:38.900 --> 00:08:39.620]  所以耶穌說
[00:08:39.620 --> 00:08:42.020]  爲什麼你們覺得那麼難信呢?
[00:08:42.020 --> 00:08:42.900]  你們不是不知道
[00:08:42.900 --> 00:08:45.220]  但是爲什麼你們覺得那麼難相信呢?
[00:08:45.220 --> 00:08:48.100]  因爲他們還未能夠完全明白
[00:08:48.100 --> 00:08:52.100]  以色列人的救主
[00:08:52.100 --> 00:08:54.100]  爲什麼會死呢?
[00:08:54.100 --> 00:08:55.180]  這個對他們來說
[00:08:55.180 --> 00:08:58.900]  他們覺得是難以接受的事情
[00:08:58.900 --> 00:09:00.540]  因爲在歷史文化當中
[00:09:00.540 --> 00:09:02.420]  以色列人相信救主來到的時候
[00:09:02.420 --> 00:09:05.540]  要帶領他們復國
[00:09:05.540 --> 00:09:08.100]  他們還未復國
[00:09:08.100 --> 00:09:09.540]  仍然受羅馬人的統治
[00:09:09.540 --> 00:09:12.220]  耶穌就死了
[00:09:12.220 --> 00:09:14.300]  救主爲什麼就死了呢?
[00:09:14.300 --> 00:09:15.540]  他們沒辦法明白
[00:09:15.540 --> 00:09:19.700]  掌握這個道理
[00:09:19.700 --> 00:09:21.820]  這個就是他們的問題
[00:09:21.820 --> 00:09:23.820]  所以其實不僅是耶穌說的
[00:09:23.820 --> 00:09:26.420]  愛因斯坦也說過
[00:09:26.420 --> 00:09:30.460]  Any fool can know
[00:09:30.460 --> 00:09:34.620]  The point is to understand
[00:09:34.620 --> 00:09:36.380]  大家有沒有試過
[00:09:36.380 --> 00:09:37.740]  很多人跟我們說話
[00:09:37.740 --> 00:09:39.180]  解釋情形給我們聽
[00:09:39.180 --> 00:09:40.300]  特別是年輕人
[00:09:40.300 --> 00:09:41.580]  I know, I know, I know
[00:09:41.580 --> 00:09:44.580]  你還沒說完他就I know, I know, I know
[00:09:44.580 --> 00:09:45.580]  就是我們這樣
[00:09:45.580 --> 00:09:46.980]  I know, I know, 但是我們不明白
[00:09:46.980 --> 00:09:49.140]  我們知道,但是我們不明白
[00:09:49.140 --> 00:09:52.260]  怕死別人說我們蠢
[00:09:52.260 --> 00:09:53.460]  我們不想去了解明白
[00:09:53.460 --> 00:09:56.660]  到底是什麼一回事
[00:09:56.660 --> 00:09:58.700]  這羣叛徒知道很多東西
[00:09:58.700 --> 00:10:00.180]  不是不識聖經
[00:10:00.180 --> 00:10:01.860]  就是不明白
[00:10:01.860 --> 00:10:04.900]  They know, but they don't understand
[00:10:04.900 --> 00:10:06.900]  不明白怎麼辦?
[00:10:06.900 --> 00:10:08.020]  不明白的時候
[00:10:08.020 --> 00:10:09.820]  就有人點一點
[00:10:09.820 --> 00:10:12.220]  有人點醒我們
[00:10:12.220 --> 00:10:13.860]  所以我們需要有些人
[00:10:13.860 --> 00:10:15.420]  按照我們所知道的
[00:10:15.420 --> 00:10:16.820]  我們知道的情況不一樣
[00:10:16.820 --> 00:10:19.980]  但是按照我們所知道的
[00:10:19.980 --> 00:10:21.180]  去啓發我們
[00:10:21.180 --> 00:10:22.700]  幫助我們去明白
[00:10:22.700 --> 00:10:24.460]  解釋那個情況給我們知道
[00:10:24.460 --> 00:10:26.060]  使我們能夠掌握
[00:10:26.060 --> 00:10:27.380]  使我們能夠忽然之間
[00:10:27.380 --> 00:10:29.900]  可以捉到
[00:10:29.900 --> 00:10:31.100]  體會到
[00:10:31.100 --> 00:10:36.060]  聖經所啓示的真理是什麼一回事
[00:10:36.060 --> 00:10:37.340]  兩個星期前
[00:10:37.340 --> 00:10:38.860]  我們教會有一個土谷退修會
[00:10:38.860 --> 00:10:39.820]  可能大家聽過
[00:10:39.820 --> 00:10:41.460]  和大家報告過
[00:10:41.460 --> 00:10:43.660]  上個星期我在President講道
[00:10:43.660 --> 00:10:45.820]  完了之後我有301 class
[00:10:45.820 --> 00:10:46.940]  師母沒空
[00:10:46.940 --> 00:10:48.780]  就預備了一對夫婦
[00:10:48.780 --> 00:10:49.580]  牧師講完道
[00:10:49.580 --> 00:10:50.900]  你車她去歐法中心
[00:10:50.900 --> 00:10:54.060]  我們的活動中心上課
[00:10:54.060 --> 00:10:55.580]  講完兩個道我就上車
[00:10:55.580 --> 00:10:57.340]  一上車
[00:10:57.340 --> 00:10:58.060]  先生開車
[00:10:58.060 --> 00:10:59.180]  太太就在我後面
[00:10:59.180 --> 00:11:00.580]  牧師我想告訴你
[00:11:00.580 --> 00:11:03.660]  我們有參加過土谷退修會
[00:11:03.660 --> 00:11:04.860]  我聽完之後
[00:11:04.860 --> 00:11:06.340]  我覺得很受用
[00:11:06.340 --> 00:11:08.340]  幫助很大
[00:11:08.340 --> 00:11:11.180]  以前我們經常要找時間祈禱
[00:11:11.180 --> 00:11:11.900]  我們很忙
[00:11:11.900 --> 00:11:13.140]  沒時間祈禱
[00:11:13.140 --> 00:11:14.420]  又忘記祈禱
[00:11:14.420 --> 00:11:17.340]  但是現在透過這個退修會
[00:11:17.340 --> 00:11:18.860]  增加了我們的awareness
[00:11:18.860 --> 00:11:20.820]  原來我們不需要找時間祈禱
[00:11:20.820 --> 00:11:22.820]  我們anytime anyplace
[00:11:22.820 --> 00:11:24.100]  都可以祈禱
[00:11:24.100 --> 00:11:26.300]  好像今早我們起硬了身
[00:11:26.300 --> 00:11:27.220]  回到教會
[00:11:27.220 --> 00:11:28.300]  崇拜開始了
[00:11:28.300 --> 00:11:29.740]  於是我沒參加第一堂崇拜
[00:11:29.740 --> 00:11:32.820]  我和我老公去咖啡室喝咖啡
[00:11:32.820 --> 00:11:36.820]  我們兩個在咖啡室裏祈禱
[00:11:36.820 --> 00:11:38.140]  不單如此
[00:11:38.140 --> 00:11:39.860]  我們回到教會小組的時候
[00:11:39.860 --> 00:11:42.580]  一起用一種方式去土谷的時候
[00:11:42.580 --> 00:11:44.940]  以前我們小組裏祈禱
[00:11:44.940 --> 00:11:46.220]  大家分享了一大輪
[00:11:46.220 --> 00:11:47.260]  然後很晚了
[00:11:47.260 --> 00:11:48.420]  要走了
[00:11:48.420 --> 00:11:50.820]  很快的五分鐘十分鐘祈禱
[00:11:50.820 --> 00:11:51.860]  和人說了一大輪
[00:11:51.860 --> 00:11:54.660]  但是和神說不到十分鐘
[00:11:54.660 --> 00:11:55.540]  現在不是了
[00:11:55.540 --> 00:11:56.780]  我們坐下就祈禱
[00:11:56.780 --> 00:11:59.860]  在土谷裏和神分享我們的情況
[00:11:59.860 --> 00:12:00.700]  我們的需要
[00:12:00.700 --> 00:12:02.380]  和弟兄姊妹一起溝通
[00:12:02.380 --> 00:12:05.700]  是一個prayer fellowship
[00:12:05.700 --> 00:12:07.300]  不單單多了時間祈禱
[00:12:07.300 --> 00:12:09.380]  而且在那個團體當中
[00:12:09.380 --> 00:12:13.140]  我們覺得我們的關係更加的密切
[00:12:13.140 --> 00:12:14.820]  因爲不單單有弟兄姊妹在
[00:12:14.820 --> 00:12:18.500]  有神在我們當中
[00:12:18.500 --> 00:12:19.900]  忽然之間
[00:12:19.900 --> 00:12:23.300]  明白了土谷生活的不一樣
[00:12:23.300 --> 00:12:25.340]  事實上在我們這個退修會當中
[00:12:25.340 --> 00:12:28.420]  有一個姊妹和我們說
[00:12:28.420 --> 00:12:30.260]  牧師
[00:12:30.260 --> 00:12:32.220]  前兩年我們教會的主題
[00:12:32.220 --> 00:12:33.660]  記不記得是什麼
[00:12:33.660 --> 00:12:35.340]  前兩年教會的主題有沒有人記得
[00:12:35.340 --> 00:12:36.260]  今年是什麼
[00:12:36.260 --> 00:12:39.700]  今年we are the church doing live together
[00:12:39.700 --> 00:12:41.060]  去年呢
[00:12:41.060 --> 00:12:42.740]  前年呢 有沒有人記得
[00:12:42.740 --> 00:12:46.220]  主題是什麼
[00:12:46.220 --> 00:12:47.820]  用土谷震撼生命
[00:12:47.820 --> 00:12:49.500]  還好一點 你記得
[00:12:49.500 --> 00:12:50.780]  very good
[00:12:50.780 --> 00:12:51.980]  她說說了兩年
[00:12:51.980 --> 00:12:53.380]  第一年用土谷震撼生命
[00:12:53.380 --> 00:12:55.340]  不行 我們覺得做不到
[00:12:55.340 --> 00:12:56.540]  再做多一年
[00:12:56.540 --> 00:12:57.780]  行不行
[00:12:57.780 --> 00:12:59.260]  都沒有
[00:12:59.260 --> 00:13:00.140]  這個姊妹說
[00:13:00.140 --> 00:13:01.500]  說話說得很大聲
[00:13:01.500 --> 00:13:02.580]  用土谷震撼生命
[00:13:02.580 --> 00:13:03.540]  很powerful
[00:13:03.540 --> 00:13:07.420]  但是I didn't feel it at all
[00:13:07.420 --> 00:13:08.700]  但是在祈禱會里面
[00:13:08.700 --> 00:13:09.740]  在這個退修會當中
[00:13:09.740 --> 00:13:11.100]  在土谷裏面
[00:13:11.100 --> 00:13:12.740]  He got the experience
[00:13:12.740 --> 00:13:14.900]  She 對不起
[00:13:14.900 --> 00:13:17.180]  She got the experience
[00:13:17.180 --> 00:13:18.460]  她享受到土谷
[00:13:18.460 --> 00:13:20.740]  怎樣能夠挑動她
[00:13:20.740 --> 00:13:27.180]  屬靈的生命變得火熱起上來
[00:13:27.180 --> 00:13:29.740]  我想問問大家
[00:13:29.740 --> 00:13:32.900]  是誰點醒這些弟兄姊妹
[00:13:32.900 --> 00:13:35.460]  是誰
[00:13:35.460 --> 00:13:38.780]  不是牧師
[00:13:38.780 --> 00:13:42.780]  是聖靈透過聖經的教導
[00:13:42.780 --> 00:13:45.940]  透過聖經的說話
[00:13:45.940 --> 00:13:47.100]  觸動他們的心
[00:13:47.100 --> 00:13:49.140]  忽然間讓他們的嘭一聲
[00:13:49.140 --> 00:13:51.260]  click了
[00:13:51.260 --> 00:13:53.180]  打開了他們屬靈的眼睛
[00:13:53.180 --> 00:13:57.100]  見到了
[00:13:57.100 --> 00:13:57.980]  明白
[00:13:57.980 --> 00:13:59.180]  什麼是土谷
[00:13:59.180 --> 00:14:03.540]  土谷可以是怎樣
[00:14:03.540 --> 00:14:06.540]  有一支聖經大家很熟悉
[00:14:06.540 --> 00:14:09.740]  你的話是我腳前的燈
[00:14:09.740 --> 00:14:10.900]  是我路上的光
[00:14:10.900 --> 00:14:12.540]  詩篇一八十九篇
[00:14:12.540 --> 00:14:13.300]  很多人都聽過
[00:14:13.300 --> 00:14:14.180]  甚至會背
[00:14:14.180 --> 00:14:15.940]  這麼簡單的兩句話
[00:14:15.940 --> 00:14:17.460]  你的話是我腳前的燈
[00:14:17.460 --> 00:14:18.660]  是我路上的光
[00:14:18.660 --> 00:14:20.700]  你的話是什麼
[00:14:20.700 --> 00:14:21.780]  你的話就是聖經
[00:14:21.780 --> 00:14:23.540]  聖經就是神的話
[00:14:23.540 --> 00:14:24.780]  這個比喻
[00:14:24.780 --> 00:14:27.020]  其實不單單告訴我們知道
[00:14:27.020 --> 00:14:30.340]  神的話聖經就像路燈一樣
[00:14:30.340 --> 00:14:33.220]  可以照明我們人生的道路
[00:14:33.220 --> 00:14:34.300]  讓我們知道什麼是對
[00:14:34.300 --> 00:14:34.740]  什麼是錯
[00:14:34.740 --> 00:14:35.060]  什麼是好
[00:14:35.060 --> 00:14:37.900]  什麼是不好
[00:14:37.900 --> 00:14:39.220]  如果你再看一遍聖經
[00:14:39.220 --> 00:14:40.340]  其實你會發覺
[00:14:40.340 --> 00:14:41.100]  聖經說
[00:14:41.100 --> 00:14:43.100]  其實你在走路的時間
[00:14:43.100 --> 00:14:46.420]  we are on the move
[00:14:46.420 --> 00:14:48.460]  讓我們能夠走在光明之中
[00:14:48.460 --> 00:14:53.580]  可以活出像耶穌那樣的人意和聖潔
[00:14:53.580 --> 00:14:55.700]  我們不需要走在黑暗裏面
[00:14:55.700 --> 00:14:56.940]  我們不需要怕跌倒
[00:14:56.940 --> 00:14:58.700]  撞到石頭
[00:14:58.700 --> 00:15:00.260]  我們不需要怕得罪神
[00:15:00.260 --> 00:15:02.980]  因爲我們能夠走在光明當中
[00:15:02.980 --> 00:15:03.580]  如果不是神
[00:15:03.580 --> 00:15:04.740]  要燈來做什麼呢
[00:15:04.740 --> 00:15:09.420]  要聖經來做什麼呢
[00:15:09.420 --> 00:15:10.940]  這個就是這次聖經的意思
[00:15:10.940 --> 00:15:12.740]  弟兄姊妹
[00:15:12.740 --> 00:15:15.580]  我們需要聖經
[00:15:15.580 --> 00:15:16.820]  需要神的話
[00:15:16.820 --> 00:15:20.660]  來照明我們人生的道路
[00:15:20.660 --> 00:15:22.420]  我們需要聖經
[00:15:22.420 --> 00:15:24.340]  啓動我們已經擁有
[00:15:24.340 --> 00:15:27.340]  基督徒的生命
[00:15:27.340 --> 00:15:31.300]  所以爲什麼教會經常鼓勵大家讀聖經
[00:15:31.300 --> 00:15:32.980]  爲什麼我們要開言經小組
[00:15:32.980 --> 00:15:34.460]  爲什麼要和忠臣合作
[00:15:34.460 --> 00:15:36.820]  我們必須要
[00:15:36.820 --> 00:15:38.500]  將神的話藏在心裏
[00:15:38.500 --> 00:15:41.140]  但是夠不夠
[00:15:41.140 --> 00:15:43.220]  單單將神的話藏在心裏不夠
[00:15:43.220 --> 00:15:46.460]  剛纔的聖經你懂得背嗎
[00:15:46.460 --> 00:15:47.460]  是不夠的
[00:15:47.460 --> 00:15:49.300]  除非你能夠反覆思想
[00:15:49.300 --> 00:15:50.180]  能夠掌握
[00:15:50.180 --> 00:15:52.180]  能夠明白
[00:15:52.180 --> 00:15:53.860]  有人點醒你
[00:15:53.860 --> 00:15:56.540]  到底這次聖經有什麼意思
[00:15:56.540 --> 00:15:58.060]  它的真理是怎樣
[00:15:58.060 --> 00:16:03.780]  我們才能夠活出聖經
[00:16:03.780 --> 00:16:05.340]  前兩天
[00:16:05.340 --> 00:16:11.180]  我聽溫偉堯博士一篇講道的錄音帶
[00:16:11.180 --> 00:16:13.580]  他分享了一個很特別的經驗
[00:16:13.580 --> 00:16:15.100]  他說他曾經遇到一個
[00:16:15.100 --> 00:16:18.780]  來自中國大陸的老基督徒
[00:16:18.780 --> 00:16:21.540]  這個老弟兄
[00:16:21.540 --> 00:16:23.300]  告訴溫偉堯博士
[00:16:23.300 --> 00:16:25.020]  他說在文革的時間
[00:16:25.020 --> 00:16:27.020]  聖經難求
[00:16:27.020 --> 00:16:29.540]  聖經被人們沒收了
