
[00:00:00.000 --> 00:00:04.840]  每一個基督徒都喜歡帶人信耶穌
[00:06:57.500 --> 00:07:00.700]  得救的唯一方法是要經過耶穌基督
[00:07:00.700 --> 00:07:02.700]  是需要福音
[00:07:02.700 --> 00:07:06.100]  高尼留雖然未認識耶穌
[00:07:06.100 --> 00:07:07.100]  但他知道有神
[00:07:07.100 --> 00:07:08.100]  但不知道是誰
[00:07:08.100 --> 00:07:11.300]  他就按自己的良心認識來敬拜神
[00:07:11.300 --> 00:07:13.300]  但是神就越納
[00:07:13.300 --> 00:07:15.300]  神就去找他
[00:07:15.300 --> 00:07:17.700]  所以是上帝去找高尼留
[00:07:17.700 --> 00:07:19.700]  不是高尼留去找上帝
[00:07:19.700 --> 00:07:26.900]  上帝就安排彼得帶他傳福音給高尼留
[00:07:26.900 --> 00:07:30.900]  上帝其實要很細心的培訓彼得
[00:07:30.900 --> 00:07:33.300]  因爲彼得對外邦人有個歧視
[00:07:33.300 --> 00:07:36.300]  不接觸他們怎麼傳呢?
[00:07:36.300 --> 00:07:38.300]  你留意上帝第一步
[00:07:38.300 --> 00:07:42.500]  安排彼得住在一個什麼人的家裏
[00:07:42.500 --> 00:07:44.500]  一個制皮的人
[00:07:44.500 --> 00:07:47.300]  什麼是制皮呢?就是做皮革的
[00:07:47.300 --> 00:07:49.500]  但是猶太人有另一個傳統
[00:07:49.500 --> 00:07:51.100]  就是不接近死屍的
[00:07:51.100 --> 00:07:52.500]  碰都不碰死屍
[00:07:52.500 --> 00:07:54.500]  動物的死屍、人的死屍都不碰
[00:07:54.500 --> 00:07:57.900]  制皮的皮就是牛皮
[00:07:57.900 --> 00:08:01.100]  當然要碰死屍
[00:08:01.100 --> 00:08:03.100]  碰到皮就已經是死屍了
[00:08:03.100 --> 00:08:06.100]  但是上帝要安排他
[00:08:06.100 --> 00:08:08.900]  打破他第一個的錯誤觀念
[00:08:08.900 --> 00:08:14.500]  讓他在一個制皮狀的人家裏住
[00:08:14.500 --> 00:08:19.700]  已經疏通了他的一些思想
[00:08:19.700 --> 00:08:22.700]  一個突破
[00:08:22.700 --> 00:08:24.500]  彼得學得很快
[00:08:24.500 --> 00:08:27.300]  當伯夫長派人來他家的時候
[00:08:27.300 --> 00:08:29.300]  彼得怎樣呢?邀請他進來
[00:08:29.300 --> 00:08:30.300]  剛纔我講過
[00:08:30.300 --> 00:08:32.700]  猶太人一不邀請外邦人入家
[00:08:32.700 --> 00:08:34.700]  彼得竟然邀請他住了一晚
[00:08:34.700 --> 00:08:36.300]  這是第二個打破
[00:08:36.300 --> 00:08:37.300]  第三
[00:08:37.300 --> 00:08:42.500]  當他跟着外邦人去到哥尼尼家裏
[00:08:42.500 --> 00:08:46.300]  他又進去哥尼尼家裏住了幾天
[00:08:46.300 --> 00:08:50.300]  所以你看到彼得一直在學習
[00:08:50.300 --> 00:08:56.100]  上帝將一些以前的錯誤觀念拆除
[00:08:56.100 --> 00:09:01.700]  彼得成功摒除一些觀念
[00:09:01.700 --> 00:09:03.900]  英文有個詞叫unlearn
[00:09:03.900 --> 00:09:09.500]  learn就是學習
[00:09:09.500 --> 00:09:12.900]  unlearn就是剛剛相反
[00:09:12.900 --> 00:09:14.700]  以前學了一些東西
[00:09:14.700 --> 00:09:15.700]  你不再學了
[00:09:15.700 --> 00:09:16.900]  要放下它
[00:09:16.900 --> 00:09:18.700]  要刪除它
[00:09:18.700 --> 00:09:19.900]  這個叫unlearn
[00:09:19.900 --> 00:09:21.500]  我們人有個問題
[00:09:21.500 --> 00:09:23.700]  我們懂得learn就不懂得unlearn
[00:09:23.700 --> 00:09:24.900]  很多時候你會說
[00:09:24.900 --> 00:09:26.700]  這個人思想頑固
[00:09:26.700 --> 00:09:27.700]  怎麼頑固呢?
[00:09:27.700 --> 00:09:30.300]  他學了一些東西就不懂得刪除
[00:09:30.300 --> 00:09:32.500]  以致你不懂得刪除的時候
[00:09:32.500 --> 00:09:34.900]  你就不懂得學一些新的東西
[00:09:34.900 --> 00:09:39.300]  所以我們在神裏面做一個教徒
[00:09:39.300 --> 00:09:40.300]  我們要學習
[00:09:40.300 --> 00:09:41.900]  以前一些錯誤的東西
[00:09:41.900 --> 00:09:44.700]  我們要學習刪除
[00:09:44.700 --> 00:09:47.300]  如果你不unlearn的話
[00:09:47.300 --> 00:09:49.700]  你就沒有辦法learn一些新的東西
[00:09:49.700 --> 00:09:53.700]  當你不能夠將一些東西拆開
[00:09:53.700 --> 00:09:54.700]  unlearn的時候
[00:09:54.700 --> 00:09:57.700]  你的進步就停止了
[00:09:57.700 --> 00:10:01.100]  你就沒有辦法再學習
[00:10:01.100 --> 00:10:02.500]  在這個故事裏面
[00:10:02.500 --> 00:10:07.500]  我們看到上帝給我們幾個提示
[00:10:07.500 --> 00:10:09.700]  第一
[00:10:09.700 --> 00:10:11.700]  上帝不歧視人
[00:10:11.700 --> 00:10:14.100]  每一個人在上帝眼中都是寶貴
[00:10:14.100 --> 00:10:16.700]  無論你是猶太人、外邦人、中國人
[00:10:16.700 --> 00:10:18.100]  內地人、香港人
[00:10:18.100 --> 00:10:19.100]  全部都寶貴
[00:10:19.100 --> 00:10:22.900]  全部都是上帝福音的對象
[00:10:22.900 --> 00:10:23.900]  我們香港人
[00:10:23.900 --> 00:10:26.100]  我發現香港
[00:10:26.100 --> 00:10:28.500]  我回來香港11年
[00:10:28.500 --> 00:10:31.100]  我發現香港人是很歧視的
[00:10:31.100 --> 00:10:34.100]  比較起外國人是特別容易歧視
[00:10:34.100 --> 00:10:35.100]  甚至在我舊時
[00:10:35.100 --> 00:10:38.300]  旁邊的一條鄉下都歧視
[00:10:38.300 --> 00:10:40.100]  我們說人家是孬租
[00:10:40.100 --> 00:10:40.700]  什麼叫孬租
[00:10:40.700 --> 00:10:42.100]  我小時候不知道
[00:10:42.100 --> 00:10:43.500]  旁邊的村
[00:10:43.500 --> 00:10:47.300]  旁邊的省就更加歧視
[00:10:47.300 --> 00:10:50.100]  上帝教導我們不要歧視人
[00:10:50.100 --> 00:10:52.500]  第二點
[00:10:52.500 --> 00:10:54.900]  我們要學習
[00:10:54.900 --> 00:10:57.500]  能夠不學習錯誤的觀念
[00:10:57.500 --> 00:11:00.900]  以至我們能夠學習正確的觀念
[00:11:00.900 --> 00:11:03.700]  好像彼得學習一樣
[00:11:03.700 --> 00:11:06.100]  英文有個名詞叫
[00:11:06.100 --> 00:11:09.100]  Paradigm Shift
[00:11:09.100 --> 00:11:10.100]  Paradigm Shift
[00:11:10.100 --> 00:11:11.700]  泛式轉移泛
[00:11:11.700 --> 00:11:12.500]  就是模範的泛
[00:11:12.500 --> 00:11:13.900]  式就是方式的式
[00:11:13.900 --> 00:11:18.300]  就是將腦內的框框轉移
[00:11:18.300 --> 00:11:19.700]  以前你覺得這樣
[00:11:19.700 --> 00:11:23.300]  你現在轉變它
[00:11:23.300 --> 00:11:24.700]  我們要學習這一點
[00:11:24.700 --> 00:11:27.500]  第三
[00:11:27.500 --> 00:11:31.900]  上帝欣賞哥利留尋求的心智
[00:11:31.900 --> 00:11:34.100]  在《針研》第八章
[00:11:34.100 --> 00:11:34.700]  上帝說
[00:11:34.700 --> 00:11:36.500]  愛我的我必愛他
[00:11:36.500 --> 00:11:38.900]  因此尋求我的
[00:11:38.900 --> 00:11:40.500]  尋找我的
[00:11:40.500 --> 00:11:42.900]  就尋見
[00:11:42.900 --> 00:11:45.500]  耶利米蘇二十九章十三節說
[00:11:45.500 --> 00:11:46.900]  你們要尋找我
[00:11:46.900 --> 00:11:49.900]  只要一心尋求就必尋見
[00:11:49.900 --> 00:11:50.900]  第四
[00:11:50.900 --> 00:11:53.700]  聖靈帶領教會
[00:11:53.700 --> 00:11:58.100]  彼得和哥利留都看到這個異象
[00:11:58.100 --> 00:12:00.300]  聖靈將他們連結起來
[00:12:00.300 --> 00:12:06.100]  上個月我講《小人傳》第九章
[00:12:06.100 --> 00:12:09.100]  上帝向阿拉尼亞講話
[00:12:09.100 --> 00:12:11.100]  上帝向蘇洛講話
[00:12:11.100 --> 00:12:13.100]  又將他們連結起來
[00:12:13.100 --> 00:12:16.500]  所以看到聖靈帶領我們去傳福音
[00:12:16.500 --> 00:12:18.300]  我們去傳福音的時候
[00:12:18.300 --> 00:12:21.300]  都要跟着聖靈的引導就沒錯
[00:12:21.300 --> 00:12:24.700]  傳福音必須要禱告
[00:12:24.700 --> 00:12:25.900]  第九章提到
[00:12:25.900 --> 00:12:27.500]  保羅和阿拉尼亞
[00:12:27.500 --> 00:12:30.900]  都在禱告中得到聖靈的帶領
[00:12:30.900 --> 00:12:33.500]  而第十章講到彼得和哥利留
[00:12:33.500 --> 00:12:35.900]  亦都是在這個異象
[00:12:35.900 --> 00:12:37.300]  在禱告當中
[00:12:37.300 --> 00:12:39.300]  聖靈的帶領他們
[00:12:39.300 --> 00:12:41.100]  我們求主
[00:12:41.100 --> 00:12:41.900]  禱告的時候
[00:12:41.900 --> 00:12:45.900]  我們求主賜給我們的福音對象
[00:12:45.900 --> 00:12:49.300]  一個願意接受基督的信心
[00:12:49.300 --> 00:12:52.700]  英文叫Saving Faith
[00:12:52.700 --> 00:12:54.100]  一個悔改的心
[00:12:54.100 --> 00:12:56.900]  願意接受基督的心
[00:12:56.900 --> 00:12:58.500]  這就是一個好消息
[00:12:58.500 --> 00:13:00.900]  爲什麼今日的經文可以幫助你
[00:13:00.900 --> 00:13:04.500]  大大提高你傳福音的成功率
[00:13:04.500 --> 00:13:06.100]  甚至到100%
[00:13:06.100 --> 00:13:08.500]  有時候那個觀念很重要
[00:13:08.500 --> 00:13:12.100]  觀念能夠增加你的信心
[00:13:12.100 --> 00:13:15.700]  觀念能夠幫助你如何傳福音
[00:13:15.700 --> 00:13:17.500]  這個觀念是怎樣呢
[00:13:17.500 --> 00:13:20.900]  一個未信的人
[00:13:20.900 --> 00:13:24.500]  聖經說是死在罪惡過犯中
[00:13:24.500 --> 00:13:26.100]  即是死了
[00:13:26.100 --> 00:13:28.700]  他自己沒有辦法拯救自己
[00:13:28.700 --> 00:13:31.100]  不單止沒有辦法拯救自己
[00:13:31.100 --> 00:13:34.700]  連想被拯救的意願都沒有
[00:13:34.700 --> 00:13:35.700]  一個死了的人
[00:13:35.700 --> 00:13:39.100]  不會想翻山
[00:13:39.100 --> 00:13:41.300]  他死了怎麼翻山
[00:13:41.300 --> 00:13:43.900]  所以他不但不能夠拯救自己
[00:13:43.900 --> 00:13:45.900]  他根本沒有這個心智
[00:13:45.900 --> 00:13:52.100]  去尋求得救
[00:13:52.100 --> 00:13:53.700]  但我們可以祈禱
[00:13:53.700 --> 00:13:57.100]  求上帝將這個saving faith
[00:13:57.100 --> 00:13:59.900]  將這個得救的信心賜給他
[00:13:59.900 --> 00:14:03.700]  將這個悔改的心賜給他
[00:14:03.700 --> 00:14:05.500]  這個就很不同了
[00:14:05.500 --> 00:14:07.300]  你對着一個家人傳福音
[00:14:07.300 --> 00:14:09.900]  或者是你的爸、你的哥、你的兒子
[00:14:09.900 --> 00:14:12.300]  傳一年、五年、十年他都未信
[00:14:12.300 --> 00:14:14.100]  那你說他不信我有什麼辦法
[00:14:14.100 --> 00:14:15.700]  那是沒有辦法的
[00:14:15.700 --> 00:14:16.900]  但如果你明白到
[00:14:16.900 --> 00:14:20.700]  喂!其實他死在罪惡過犯中
[00:14:20.700 --> 00:14:23.900]  他沒有辦法去尋求上帝
[00:14:23.900 --> 00:14:28.700]  你可以求主將這個信心賜給他
[00:14:28.700 --> 00:14:30.900]  他就得救
[00:14:30.900 --> 00:14:33.900]  上帝找掃羅
[00:14:33.900 --> 00:14:35.100]  即是保羅
[00:14:35.100 --> 00:14:36.100]  第九章
[00:14:36.100 --> 00:14:38.100]  是掃羅自己去找上帝
[00:14:38.100 --> 00:14:40.300]  還是上帝去找他?
[00:14:40.300 --> 00:14:41.500]  掃羅迫害教會
[00:14:41.500 --> 00:14:43.900]  他完全沒有想過找上帝
[00:14:43.900 --> 00:14:47.300]  而是上帝去找他
[00:14:47.300 --> 00:14:49.500]  所以你對着你的家人
[00:14:49.500 --> 00:14:52.700]  傳了那麼多年他都不信的話
[00:14:52.700 --> 00:14:55.300]  你開始要有個範式轉移
[00:14:55.300 --> 00:14:56.100]  你知道
[00:14:56.100 --> 00:14:59.100]  只是靠我這麼說就沒有用
[00:14:59.100 --> 00:15:01.100]  因爲他死在罪惡過犯中
[00:15:01.100 --> 00:15:02.300]  他都不懂得去找上帝
[00:15:02.300 --> 00:15:04.900]  不知道得救是什麼好事
[00:15:04.900 --> 00:15:08.500]  但我可以求主將這個悔改的心賜給他
[00:15:08.500 --> 00:15:11.900]  求主向他施憐憫
[00:15:11.900 --> 00:15:15.900]  好像上帝向掃羅施憐憫一樣
[00:15:15.900 --> 00:15:16.700]  那他就得救
[00:15:16.700 --> 00:15:18.100]  那你就不同了
[00:15:18.100 --> 00:15:21.300]  跟上帝講就有計論
[00:15:21.300 --> 00:15:22.700]  跟他講就沒有計論
[00:15:22.700 --> 00:15:26.100]  所以這是一個很大的很重要的信息
[00:15:26.100 --> 00:15:27.700]  他沒有辦法得救
[00:15:27.700 --> 00:15:29.300]  他沒有辦法靠自己得救
[00:15:29.300 --> 00:15:31.900]  他甚至沒有能力去找上帝
[00:15:31.900 --> 00:15:33.700]  他不知道什麼叫得救
[00:15:33.700 --> 00:15:36.500]  不知道信耶穌是怎樣好
[00:15:36.500 --> 00:15:39.300]  只有上帝可以幫助他
[00:15:39.300 --> 00:15:40.700]  換句話說
[00:15:40.700 --> 00:15:42.900]  你向一個人傳福音
[00:15:42.900 --> 00:15:44.300]  重要的是你不講
[00:15:44.300 --> 00:15:45.100]  他就聽不到
[00:15:45.100 --> 00:15:46.300]  聽不到就信不了
[00:15:46.300 --> 00:15:48.300]  不過你講都沒有用
[00:15:48.300 --> 00:15:50.300]  如果沒有上帝幫你的話
[00:15:50.300 --> 00:15:53.700]  但好處就是上帝容易談
[00:15:53.700 --> 00:15:56.300]  因爲上帝和你可以有溝通
[00:15:56.300 --> 00:15:58.700]  那你怎樣去和上帝溝通呢
[00:15:58.700 --> 00:16:00.700]  你說牧師
[00:16:00.700 --> 00:16:05.300]  我怎樣令上帝聽我祈禱呢
[00:16:05.300 --> 00:16:06.700]  我怎樣和上帝講義字
[00:16:06.700 --> 00:16:07.900]  他聽我祈禱
[00:16:07.900 --> 00:16:11.500]  將得救的信心賜給我的老公
[00:16:11.500 --> 00:16:12.300]  我的太太
[00:16:12.300 --> 00:16:12.900]  我的兒子
[00:16:12.900 --> 00:16:13.700]  我的朋友
[00:16:13.700 --> 00:16:16.700]  我的同事
[00:16:16.700 --> 00:16:18.100]  今天就要講這個
[00:16:18.100 --> 00:16:19.300]  禱告
[00:16:19.300 --> 00:16:21.500]  因爲哥利路和彼得
[00:16:21.500 --> 00:16:23.900]  都在禱告裏得到上帝的啓示
[00:16:23.900 --> 00:16:25.300]  上帝的祝福
[00:16:25.300 --> 00:16:27.100]  阿拉利亞和掃羅
[00:16:27.100 --> 00:16:31.100]  都在禱告裏得到上帝的祝福
[00:16:31.100 --> 00:16:32.100]  聖經教導我們
[00:16:32.100 --> 00:16:34.700]  如果你按這四個原則禱告
[00:16:34.700 --> 00:16:36.700]  上帝一定聽
[00:16:36.700 --> 00:16:38.900]  如果一定聽就行
[00:16:38.900 --> 00:16:42.900]  上帝肯聽你的禱告就行
[00:16:42.900 --> 00:16:44.900]  你說牧師這四個原則是什麼
[00:16:44.900 --> 00:16:46.100]  是不是很難
[00:16:46.100 --> 00:16:47.100]  我講了出來
[00:16:47.100 --> 00:16:51.900]  由你自己決定是否難
[00:16:51.900 --> 00:16:53.100]  第一
[00:16:53.100 --> 00:16:55.900]  你奉耶穌基督的名祈禱
[00:16:55.900 --> 00:16:56.900]  這個容易
[00:16:56.900 --> 00:16:58.900]  我每次祈禱都奉耶穌基督的名
[00:16:58.900 --> 00:17:00.900]  但你是真心還是假的
[00:17:00.900 --> 00:17:03.100]  什麼叫奉耶穌基督的名
[00:17:03.100 --> 00:17:05.700]  在約翰福音第十四章
[00:17:05.700 --> 00:17:06.900]  耶穌說
[00:17:06.900 --> 00:17:08.300]  你們奉我的名
[00:17:08.300 --> 00:17:11.100]  無論求什麼我必定成全
[00:17:11.100 --> 00:17:12.500]  必定
[00:17:12.500 --> 00:17:13.900]  肯定
[00:17:13.900 --> 00:17:16.500]  使父在子身上得名耀
[00:17:16.500 --> 00:17:17.900]  你們奉我的名
[00:17:17.900 --> 00:17:19.900]  求什麼我必成全
[00:17:19.900 --> 00:17:20.900]  有些人就問
[00:17:20.900 --> 00:17:23.300]  爲什麼一定要定出這樣的例子
[00:17:23.300 --> 00:17:25.300]  爲什麼一定要奉他的名
[00:17:25.300 --> 00:17:29.500]  原來耶穌基督接着說
[00:17:29.500 --> 00:17:31.700]  我就是道路真理生命
[00:17:31.700 --> 00:17:32.700]  如果不直着我
[00:17:32.700 --> 00:17:34.700]  沒有人能夠到父那裏去
[00:17:34.700 --> 00:17:36.300]  你不透過耶穌基督
[00:17:36.300 --> 00:17:37.500]  你去不了父那裏
[00:17:37.500 --> 00:17:39.900]  你的禱告都到不了父的面前
[00:17:39.900 --> 00:17:41.900]  所以一定要奉耶穌基督的名
[00:17:41.900 --> 00:17:45.100]  但奉耶穌基督的名祈禱不是念口往
[00:17:45.100 --> 00:17:46.700]  你要奉他的名
