
[00:00:00.000 --> 00:00:03.680]  根據我在網上找得到
[00:06:18.960 --> 00:06:20.840]  這些都是解答不了的
[00:06:20.840 --> 00:06:23.160]  我想大家就這樣想像一下
[00:06:23.160 --> 00:06:25.920]  特別是大家的主婦們
[00:06:25.920 --> 00:06:27.640]  你看兩隻雞蛋
[00:06:27.640 --> 00:06:29.040]  兩個蕃茄
[00:06:29.040 --> 00:06:30.520]  一堆蝦
[00:06:30.520 --> 00:06:32.280]  將所有東西放在碗裡
[00:06:32.280 --> 00:06:33.920]  放進微波爐
[00:06:33.920 --> 00:06:35.960]  燉了兩分鐘
[00:06:35.960 --> 00:06:37.800]  會有什麼後果的?
[00:06:37.800 --> 00:06:40.160]  兩隻蛋、兩個蕃茄、一堆蝦
[00:06:40.160 --> 00:06:42.080]  放進去燉兩分鐘
[00:06:42.080 --> 00:06:43.200]  你說
[00:06:43.200 --> 00:06:49.640]  當然是這個美味的蕃茄蝦仁炒蛋
[00:06:49.640 --> 00:06:53.200]  大家千萬不要試
[00:06:53.200 --> 00:06:54.760]  千萬不要試
[00:06:54.760 --> 00:06:56.080]  為什麼呢?
[00:06:56.080 --> 00:06:59.920]  雞蛋放在微波爐燉的話
[00:06:59.920 --> 00:07:01.920]  一分鐘左右之後
[00:07:01.920 --> 00:07:03.760]  是會爆的
[00:07:03.760 --> 00:07:05.160]  千萬不要回去試
[00:07:05.160 --> 00:07:06.480]  是會爆的
[00:07:06.480 --> 00:07:07.760]  所以
[00:07:07.760 --> 00:07:08.560]  你燉了兩分鐘
[00:07:08.560 --> 00:07:11.040]  一定不會有這樣的情況出現
[00:07:11.040 --> 00:07:13.840]  一定不會有蝦仁炒蛋
[00:07:13.840 --> 00:07:15.480]  讓你試到
[00:07:15.480 --> 00:07:16.640]  所以千萬不要以為
[00:07:16.640 --> 00:07:17.840]  好像大爆炸一樣
[00:07:17.840 --> 00:07:21.400]  炸完之後就會有一個很好的產品出來
[00:07:21.400 --> 00:07:23.600]  現實上是不會的
[00:07:23.600 --> 00:07:25.560]  大部分的爆炸是怎樣的?
[00:07:25.560 --> 00:07:28.200]  是帶來破壞
[00:07:28.200 --> 00:07:30.760]  帶來災難
[00:07:30.760 --> 00:07:31.760]  當然了
[00:07:31.760 --> 00:07:32.880]  在現實上
[00:07:32.880 --> 00:07:34.640]  也有一些爆炸
[00:07:34.640 --> 00:07:38.360]  是會爆出人所盼望的果效的
[00:07:38.360 --> 00:07:39.280]  有沒有什麼例子?
[00:07:39.280 --> 00:07:40.960]  現實上有什麼例子爆出來
[00:07:40.960 --> 00:07:42.680]  這個就是我想要的東西
[00:07:42.680 --> 00:07:43.720]  有沒有?
[00:07:43.720 --> 00:07:45.680]  有的
[00:07:45.680 --> 00:07:46.640]  大家想像一下
[00:07:46.640 --> 00:07:49.280]  如果你是一個很舊的高樓大廈
[00:07:49.280 --> 00:07:50.040]  我要拆掉它
[00:07:50.040 --> 00:07:51.720]  建一棟新的
[00:07:51.720 --> 00:07:53.240]  你怎麼拆掉它?
[00:07:53.240 --> 00:07:54.440]  就請工人上去
[00:07:54.440 --> 00:07:56.120]  逐塊磚拿下來
[00:07:56.120 --> 00:07:57.680]  不會有人這麼做的
[00:07:57.680 --> 00:07:59.960]  是怎麼做的?
[00:07:59.960 --> 00:08:01.240]  精心的計算
[00:08:01.240 --> 00:08:02.560]  在適當的位置
[00:08:02.560 --> 00:08:04.000]  放適當的炸藥
[00:08:04.000 --> 00:08:05.000]  一炸的時候
[00:08:05.000 --> 00:08:07.720]  那個樓就會倒下來
[00:08:07.720 --> 00:08:09.280]  一炸的時候
[00:08:09.280 --> 00:08:09.880]  那個樓
[00:08:09.880 --> 00:08:11.200]  只是那個樓
[00:08:11.200 --> 00:08:13.720]  就倒下來
[00:08:13.720 --> 00:08:17.080]  周圍的東西是不應該受到破壞的
[00:08:17.080 --> 00:08:18.480]  是不是?
[00:08:18.480 --> 00:08:21.480]  聖經不要告訴我們
[00:08:21.480 --> 00:08:22.560]  當神說
[00:08:22.560 --> 00:08:23.520]  話語一出
[00:08:23.520 --> 00:08:25.000]  整個世界就被創造
[00:08:25.000 --> 00:08:27.400]  神沒有說過這個創造
[00:08:27.400 --> 00:08:30.600]  是一個完全無聲無息的創造呢?
[00:08:30.600 --> 00:08:32.480]  還是一個好像大爆炸
[00:08:32.480 --> 00:08:35.160]  砰一聲被炸出來呢?
[00:08:35.160 --> 00:08:38.480]  只不過如果真的是大爆炸的時候
[00:08:38.480 --> 00:08:40.480]  這個是一個神所引導
[00:08:40.480 --> 00:08:43.920]  神所計劃的一個爆炸
[00:08:43.920 --> 00:08:44.840]  換言之
[00:08:44.840 --> 00:08:45.480]  我們相信
[00:08:45.480 --> 00:08:47.760]  我們需要明白一個很重要的事實就是
[00:08:47.760 --> 00:08:50.080]  如果一個科學的理論
[00:08:50.080 --> 00:08:53.600]  是建基於一個我們客觀的觀察
[00:08:53.600 --> 00:08:56.680]  或者是我們在自然界的定律的時候
[00:08:56.680 --> 00:08:58.040]  這個理論
[00:08:58.040 --> 00:09:01.200]  不應該跟聖經的教導
[00:09:01.200 --> 00:09:04.240]  是有很嚴重的衝突
[00:09:04.240 --> 00:09:05.400]  大爆炸理論
[00:09:05.400 --> 00:09:09.880]  其實也可以從一個觀察的角度
[00:09:09.880 --> 00:09:12.560]  去理解創造
[00:09:12.560 --> 00:09:13.960]  我不是說一定是
[00:09:13.960 --> 00:09:15.040]  我只不過說
[00:09:15.040 --> 00:09:16.760]  這個理論嚴格來講
[00:09:16.760 --> 00:09:17.920]  跟聖經的教導
[00:09:17.920 --> 00:09:20.880]  是沒有很明顯的衝突
[00:09:20.880 --> 00:09:21.560]  好了
[00:09:21.560 --> 00:09:22.840]  聖經告訴我們
[00:09:22.840 --> 00:09:28.160]  不僅神是創造了宇宙世界的物質的一面
[00:09:28.160 --> 00:09:31.160]  如果我們看詩篇剛才我們所讀的第六節的話
[00:09:31.160 --> 00:09:31.760]  看到嗎?
[00:09:31.760 --> 00:09:36.080]  他說天 諸天職夜惑惑的命而造
[00:09:36.080 --> 00:09:39.200]  萬象藉他口中的氣而成
[00:09:39.200 --> 00:09:40.240]  萬象是什麼?
[00:09:40.240 --> 00:09:43.000]  萬象就是所有天上的星體
[00:09:43.000 --> 00:09:43.840]  氣呢?
[00:09:43.840 --> 00:09:46.520]  氣不是擠在那裡的氣
[00:09:46.520 --> 00:09:47.160]  氣
[00:09:47.160 --> 00:09:49.000]  如果我們看回創世紀那裡
[00:09:49.000 --> 00:09:51.480]  神的靈運行在水面上
[00:09:51.480 --> 00:09:55.640]  這個氣和這個靈是同一個字
[00:09:55.640 --> 00:09:56.760]  就是說什麼?
[00:09:56.760 --> 00:09:59.840]  就是說神是藉著聖靈
[00:09:59.840 --> 00:10:03.720]  以及祂的話語建造這個世界
[00:10:03.720 --> 00:10:04.920]  以及我們要明白
[00:10:04.920 --> 00:10:06.120]  詩篇這裡
[00:10:06.120 --> 00:10:08.000]  詩篇的題材是什麼?
[00:10:08.000 --> 00:10:10.240]  詩篇的題材就是詩歌
[00:10:10.240 --> 00:10:12.560]  詩歌是充滿了什麼?
[00:10:12.560 --> 00:10:15.240]  文學的表達方式
[00:10:15.240 --> 00:10:17.960]  所以我們去理解這一節的經文的時候
[00:10:17.960 --> 00:10:19.160]  我們必須要考慮
[00:10:19.160 --> 00:10:21.280]  這是一個詩篇的題材
[00:10:21.280 --> 00:10:22.800]  是詩歌的題材
[00:10:22.800 --> 00:10:25.880]  充滿了很多文學的表達方式
[00:10:25.880 --> 00:10:27.000]  所以我們
[00:10:27.000 --> 00:10:29.240]  如果我們明白的時候
[00:10:29.240 --> 00:10:31.120]  我們去理解這兩節的經文
[00:10:31.120 --> 00:10:33.360]  我們千萬不要誤會
[00:10:33.360 --> 00:10:37.760]  神是用祂的話語建造諸天
[00:10:37.760 --> 00:10:42.800]  然後用聖靈建造天上的萬丈
[00:10:42.800 --> 00:10:43.520]  並不是這樣
[00:10:43.520 --> 00:10:45.360]  不是分開的
[00:10:45.360 --> 00:10:48.120]  當我們考慮到整個詩篇的題材的時候
[00:10:48.120 --> 00:10:50.920]  我們應該理解這兩句話
[00:10:50.920 --> 00:10:53.960]  因為神整個的宇宙
[00:10:53.960 --> 00:10:55.320]  是用祂的話語
[00:10:55.320 --> 00:11:01.480]  以及聖靈來造出整個的宇宙世界
[00:11:01.480 --> 00:11:04.040]  神的話語代表真理
[00:11:04.040 --> 00:11:05.760]  神的話語代表智慧
[00:11:05.760 --> 00:11:06.920]  以及能力
[00:11:06.920 --> 00:11:08.840]  以塞亞書這麼說
[00:11:08.840 --> 00:11:09.320]  他說
[00:11:09.320 --> 00:11:11.160]  語
[00:11:11.160 --> 00:11:13.200]  語說從天而降
[00:11:13.200 --> 00:11:15.000]  我口中所出的話
[00:11:15.000 --> 00:11:16.200]  也是一樣
[00:11:16.200 --> 00:11:16.960]  出了去
[00:11:16.960 --> 00:11:17.800]  回不回來
[00:11:17.800 --> 00:11:18.520]  出了去
[00:11:18.520 --> 00:11:21.560]  必定要成就祂要成就的東西
[00:11:21.560 --> 00:11:23.920]  當神話語一出的時候
[00:11:23.920 --> 00:11:25.000]  就是代表什麼?
[00:11:25.000 --> 00:11:26.840]  就是神的心意
[00:11:26.840 --> 00:11:28.080]  如果神不想這樣的時候
[00:11:28.080 --> 00:11:31.360]  祂也不會用祂的話語釋放出來
[00:11:31.360 --> 00:11:34.360]  如果神是一個全能的神
[00:11:34.360 --> 00:11:35.400]  神要做的事情
[00:11:35.400 --> 00:11:36.720]  必定什麼?
[00:11:36.720 --> 00:11:37.800]  成就
[00:11:37.800 --> 00:11:38.600]  是不是?
[00:11:38.600 --> 00:11:40.360]  所以
[00:11:40.360 --> 00:11:43.560]  使徒約翰進一步告訴我們
[00:11:43.560 --> 00:11:45.440]  這個約翰福音
[00:11:45.440 --> 00:11:46.280]  太初有道
[00:11:46.280 --> 00:11:48.000]  道與神同在
[00:11:48.000 --> 00:11:48.920]  道是什麼?
[00:11:48.920 --> 00:11:50.000]  道就是神
[00:11:50.000 --> 00:11:51.760]  道就是神的話語
[00:11:51.760 --> 00:11:56.000]  而這個道成了肉身
[00:11:56.000 --> 00:11:57.160]  就是成為人
[00:11:57.160 --> 00:11:58.560]  住在我們中間
[00:11:58.560 --> 00:12:00.640]  走在世間上
[00:12:00.640 --> 00:12:01.960]  它是誰?
[00:12:01.960 --> 00:12:06.280]  正是父懷女的獨生子
[00:12:06.280 --> 00:12:06.840]  很清楚
[00:12:06.840 --> 00:12:07.760]  這個經文是什麼?
[00:12:07.760 --> 00:12:09.760]  神的話語就是道
[00:12:09.760 --> 00:12:11.160]  道就是耶穌基督
[00:12:11.160 --> 00:12:12.200]  就是神的義子
[00:12:12.200 --> 00:12:13.200]  就是我們所相信
[00:12:13.200 --> 00:12:17.360]  獨一三位一體的真神的其中一個真實
[00:12:17.360 --> 00:12:19.520]  就這麼簡單
[00:12:19.520 --> 00:12:23.000]  大爆炸我們剛才所說的理論
[00:12:23.000 --> 00:12:26.840]  是建基於一些科學上的觀察
[00:12:26.840 --> 00:12:31.200]  提供一個世界起源的可能性
[00:12:31.200 --> 00:12:32.320]  但是
[00:12:32.320 --> 00:12:33.600]  大爆炸理論
[00:12:33.600 --> 00:12:38.600]  沒有辦法解答宇宙存在的目的
[00:12:38.600 --> 00:12:40.000]  有什麼意義?
[00:12:40.000 --> 00:12:41.920]  什麼原因?
[00:12:41.920 --> 00:12:42.800]  但是聖經裡面
[00:12:42.800 --> 00:12:47.080]  我們可以找到宇宙存在的原因
[00:12:47.080 --> 00:12:49.800]  如果我們看啟示錄
[00:12:49.800 --> 00:12:50.840]  啟示錄說到
[00:12:50.840 --> 00:12:52.840]  神啊你是配得榮耀
[00:12:52.840 --> 00:12:53.640]  為什麼?
[00:12:53.640 --> 00:12:59.040]  因為萬有都是因你的旨意而被造的
[00:12:59.040 --> 00:12:59.960]  就是什麼?
[00:12:59.960 --> 00:13:01.040]  就是神的心意
[00:13:01.040 --> 00:13:04.120]  是有原因的
[00:13:04.120 --> 00:13:05.480]  是什麼原因?
[00:13:05.480 --> 00:13:07.320]  如果我們看詩篇的時候
[00:13:07.320 --> 00:13:08.120]  它說什麼?
[00:13:08.120 --> 00:13:12.360]  諸天述說神的榮耀
[00:13:12.360 --> 00:13:14.240]  在《異章亞書》也說到
[00:13:14.240 --> 00:13:18.360]  當人是被造在神的名下的時候
[00:13:18.360 --> 00:13:19.160]  是為了什麼?
[00:13:19.160 --> 00:13:22.960]  是為了神自己的榮耀而被造
[00:13:22.960 --> 00:13:24.920]  很清楚地告訴我們
[00:13:24.920 --> 00:13:26.520]  宇宙的存在
[00:13:26.520 --> 00:13:28.120]  人的被造
[00:13:28.120 --> 00:13:29.960]  是要什麼?
[00:13:29.960 --> 00:13:33.680]  彰顯神的榮耀
[00:13:33.680 --> 00:13:35.800]  彰顯神的榮耀
[00:13:35.800 --> 00:13:37.400]  為什麼神要這麼做?
[00:13:37.400 --> 00:13:38.440]  就是告訴我們
[00:13:38.440 --> 00:13:40.520]  神不是因為有空沒事做
[00:13:40.520 --> 00:13:42.360]  神不是因為悶到發慌
[00:13:42.360 --> 00:13:44.440]  弄個世界出來玩玩
[00:13:44.440 --> 00:13:45.600]  而是什麼?
[00:13:45.600 --> 00:13:50.200]  而是因為神是一個充滿豐盛的神
[00:13:50.200 --> 00:13:54.360]  願意跟人分享祂的豐盛
[00:13:54.360 --> 00:13:59.160]  願意向人彰顯祂的榮耀
[00:13:59.160 --> 00:14:01.120]  為什麼神要這麼做?
[00:14:01.120 --> 00:14:03.200]  如果我們看《異章亞書》
[00:14:03.200 --> 00:14:04.800]  《異章亞書》說得很清楚
[00:14:04.800 --> 00:14:07.040]  神就是愛
[00:14:07.040 --> 00:14:10.400]  我們經常都說神就是愛
[00:14:10.400 --> 00:14:13.040]  愛的本質是什麼?
[00:14:13.040 --> 00:14:16.640]  愛的本質必定有
[00:14:16.640 --> 00:14:18.840]  施予和分享
[00:14:18.840 --> 00:14:19.960]  很簡單
[00:14:19.960 --> 00:14:20.680]  你對你的兒女
[00:14:20.680 --> 00:14:21.920]  你愛你的兒女的時候
[00:14:21.920 --> 00:14:23.040]  供應她
[00:14:23.040 --> 00:14:24.280]  付出給她
[00:14:24.280 --> 00:14:26.440]  跟她分享你的一切
[00:14:26.440 --> 00:14:31.400]  這是必然愛的其中一個有的東西
[00:14:31.400 --> 00:14:33.400]  很明顯由於神是愛
[00:14:33.400 --> 00:14:34.680]  所以祂願意
[00:14:34.680 --> 00:14:39.160]  祂希望將祂的豐盛讓人分享
[00:14:39.160 --> 00:14:42.000]  所以聖經告訴我們
[00:14:42.000 --> 00:14:43.560]  在這個創世紀是什麼?
[00:14:43.560 --> 00:14:44.480]  祂說
[00:14:44.480 --> 00:14:49.240]  人是按照神的形象而造
[00:14:49.240 --> 00:14:53.040]  因為祂想跟我們分享祂一切的豐盛
[00:14:53.040 --> 00:14:54.920]  不僅如此
[00:14:54.920 --> 00:14:58.920]  神也是願意跟祂所創造的人
[00:14:58.920 --> 00:15:01.240]  建立一種關係
[00:15:01.240 --> 00:15:02.440]  這一種關係
[00:15:02.440 --> 00:15:09.720]  是超越了創造者和被造者的關係
[00:15:09.720 --> 00:15:12.880]  在啟示錄中說到
[00:15:12.880 --> 00:15:15.840]  神要親自與他們同在
[00:15:15.840 --> 00:15:17.760]  神要做這一幫人的神
[00:15:17.760 --> 00:15:19.640]  這一幫人就是神的子民
[00:15:19.640 --> 00:15:20.640]  就是說什麼?
[00:15:20.640 --> 00:15:25.040]  不僅是創造與被造的關係
[00:15:25.040 --> 00:15:28.680]  如果我們再看下去的時候
[00:15:28.680 --> 00:15:31.520]  神不僅是我們的神
[00:15:31.520 --> 00:15:33.960]  不僅是我們的創造主
[00:15:33.960 --> 00:15:36.200]  使徒信經那裡告訴我們是什麼?
[00:15:36.200 --> 00:15:40.200]  這是一個父親與兒女的關係
[00:15:40.200 --> 00:15:44.280]  曾經有一個哲學的理論
[00:15:44.280 --> 00:15:47.320]  它叫做自然神學
[00:15:47.320 --> 00:15:50.000]  這個自然神學提供一個很有趣的理論
[00:15:50.000 --> 00:15:54.080]  他說這個世界其實就好像一個
[00:15:54.080 --> 00:15:58.000]  做鐘錶的象公
[00:15:58.000 --> 00:15:59.760]  這個人做了鐘錶之後
[00:15:59.760 --> 00:16:02.120]  上了鏈,下了油
[00:16:02.120 --> 00:16:05.320]  讓你自己慢慢走
[00:16:05.320 --> 00:16:07.000]  它不再參與了
[00:16:07.000 --> 00:16:09.040]  讓你的鐘錶自己運作
[00:16:09.040 --> 00:16:10.000]  宇宙也是一樣
[00:16:10.000 --> 00:16:10.760]  這個理論就是說
[00:16:10.760 --> 00:16:13.680]  宇宙也是一個神創造了這個宇宙
[00:16:13.680 --> 00:16:16.400]  定下了所有的自然規律
[00:16:16.400 --> 00:16:18.440]  就好像上了鏈,下了油一樣
[00:16:18.440 --> 00:16:21.960]  任由這個世界自己運作
[00:16:21.960 --> 00:16:24.760]  這個理論告訴我們
[00:16:24.760 --> 00:16:27.760]  這個世界從來神沒有參與在當中
[00:16:27.760 --> 00:16:30.080]  所以你不要盼望有任何的神蹟
[00:16:30.080 --> 00:16:34.120]  也不要期望看到神的帶領
[00:16:34.120 --> 00:16:40.240]  自然就是跟著這個神所定下來的定律去運作
[00:16:40.240 --> 00:16:44.520]  這個理論比起剛才我們所說的大爆炸理論
[00:16:44.520 --> 00:16:47.000]  又好像有些更為合理
[00:16:47.000 --> 00:16:50.400]  因為這個理論起碼解答了一些大爆炸理論
[00:16:50.400 --> 00:16:52.160]  解答不了的問題
[00:16:52.160 --> 00:16:55.760]  例如自然定律是怎樣來的?
[00:16:55.760 --> 00:16:58.320]  這些東西是解答不了的
[00:16:58.320 --> 00:17:00.960]  為甚麼會有數學推算的定律在這裡?
[00:17:00.960 --> 00:17:02.360]  為甚麼這個世界有音樂?
[00:17:02.360 --> 00:17:03.720]  為甚麼這個世界有藝術?
[00:17:03.720 --> 00:17:05.960]  為甚麼這個世界有秩序?
[00:17:05.960 --> 00:17:09.680]  這些東西大爆炸是解答不了的
[00:17:09.680 --> 00:17:12.800]  不過
[00:17:12.800 --> 00:17:16.440]  當我們說這個自然神學
[00:17:16.440 --> 00:17:19.600]  神造完之後就走了
