
[00:00:00.000 --> 00:00:07.000]  鄧英姐妹早晨,大家都精神奕奕迎接二月的來臨。
[00:03:18.000 --> 00:03:22.000]  但是這是很多世紀裡面,
[00:03:22.000 --> 00:03:25.000]  都是很真實的一件事,
[00:03:25.000 --> 00:03:29.000]  我們每個人都需要這種提醒,
[00:03:29.000 --> 00:03:32.000]  尤其是人是很善忘的,
[00:03:32.000 --> 00:03:35.000]  人是很容易有時候想一想,
[00:03:35.000 --> 00:03:37.000]  就會所謂鑽牛角尖,
[00:03:37.000 --> 00:03:39.000]  有時候想一想,
[00:03:39.000 --> 00:03:42.000]  有時候看到一半又看不到一半,
[00:03:42.000 --> 00:03:44.000]  有時候甚至一半都看不到,
[00:03:44.000 --> 00:03:50.000]  這些都是令我們需要自己提醒自己,
[00:03:50.000 --> 00:03:52.000]  又需要別人提醒自己,
[00:03:52.000 --> 00:03:54.000]  又需要有一些記號,
[00:03:54.000 --> 00:04:00.000]  指向一些我們生命裡面很重要的一些經歷,
[00:04:00.000 --> 00:04:04.000]  在我們屬靈的生命來說,
[00:04:04.000 --> 00:04:07.000]  有時候我們都需要有這些東西,
[00:04:07.000 --> 00:04:10.000]  是給我們重新的得力,
[00:04:10.000 --> 00:04:12.000]  給我們更加看到,
[00:04:12.000 --> 00:04:18.000]  我們原來是有這種能量或者能力,
[00:04:18.000 --> 00:04:20.000]  在我們屬靈的生命,
[00:04:20.000 --> 00:04:22.000]  或者侍奉的道路上面,
[00:04:22.000 --> 00:04:24.000]  都需要這些,
[00:04:24.000 --> 00:04:27.000]  就好像我們如果看回舊約的時候,
[00:04:27.000 --> 00:04:29.000]  以色列人其實有很多時候,
[00:04:29.000 --> 00:04:32.000]  他們都會彼此去提醒,
[00:04:32.000 --> 00:04:34.000]  舊約的記載裡面,
[00:04:34.000 --> 00:04:37.000]  經常都再重複他們,
[00:04:37.000 --> 00:04:41.000]  是神領他們離開埃及,
[00:04:41.000 --> 00:04:43.000]  怎樣過紅海,
[00:04:43.000 --> 00:04:45.000]  怎樣在曠野裡面,
[00:04:45.000 --> 00:04:48.000]  有神供應給他們,
[00:04:48.000 --> 00:04:49.000]  有馬拿,
[00:04:49.000 --> 00:04:50.000]  有水飲,
[00:04:50.000 --> 00:04:55.000]  他們又會記得去到耶利哥城的時候,
[00:04:55.000 --> 00:04:58.000]  究竟是怎樣打聖仗的,
[00:04:58.000 --> 00:05:01.000]  這些是很明顯見到神的工作,
[00:05:01.000 --> 00:05:06.000]  也都很明顯的提醒整個以色列的民族,
[00:05:06.000 --> 00:05:09.000]  這些都不是靠自己的能力,
[00:05:09.000 --> 00:05:12.000]  不是靠他有多少的軍事的力量,
[00:05:12.000 --> 00:05:15.000]  這些是很重要的提醒,
[00:05:15.000 --> 00:05:19.000]  所以迦納這裡的記載是關於一個神蹟,
[00:05:19.000 --> 00:05:23.000]  就算不是讀過很多聖經的,
[00:05:23.000 --> 00:05:25.000]  都會聽過,
[00:05:25.000 --> 00:05:30.000]  都會讀過關於水變酒的神蹟,
[00:05:30.000 --> 00:05:33.000]  當然還沒信主的人,
[00:05:33.000 --> 00:05:37.000]  有時聽到我們講到聖經這些神蹟,
[00:05:37.000 --> 00:05:39.000]  他們都會這樣想,
[00:05:39.000 --> 00:05:41.000]  如果我見到神蹟,
[00:05:41.000 --> 00:05:43.000]  我就會信耶穌,
[00:05:43.000 --> 00:05:44.000]  我都沒見過,
[00:05:44.000 --> 00:05:48.000]  我怎可能知道祂是真的呢?
[00:05:48.000 --> 00:05:50.000]  但是聖經也記載,
[00:05:50.000 --> 00:05:52.000]  那些真的見過神蹟的人,
[00:05:52.000 --> 00:05:53.000]  又不一定會信,
[00:05:53.000 --> 00:05:56.000]  不是每個人都說我見到神蹟我就信,
[00:05:56.000 --> 00:05:58.000]  但是很多人口就是這樣說,
[00:05:58.000 --> 00:06:01.000]  但是沒有真的這樣做,
[00:06:01.000 --> 00:06:07.000]  我曾經認識一位,
[00:06:07.000 --> 00:06:09.000]  不是弟兄,
[00:06:09.000 --> 00:06:10.000]  還沒信耶穌,
[00:06:10.000 --> 00:06:13.000]  但是他的配偶是信耶穌的,
[00:06:13.000 --> 00:06:15.000]  有一次他病了,
[00:06:15.000 --> 00:06:17.000]  病了進醫院,
[00:06:17.000 --> 00:06:21.000]  幾乎說不行了,
[00:06:21.000 --> 00:06:25.000]  於是他就跟周圍的人說,
[00:06:25.000 --> 00:06:27.000]  如果我這次康復了,
[00:06:27.000 --> 00:06:29.000]  如果我這次可以出院,
[00:06:29.000 --> 00:06:31.000]  我就會去教會了,
[00:06:31.000 --> 00:06:34.000]  你猜他後來有沒有去呢?
[00:06:34.000 --> 00:06:36.000]  多數這些都不去的,
[00:06:36.000 --> 00:06:38.000]  他後來是康復了,
[00:06:38.000 --> 00:06:39.000]  是出院了,
[00:06:39.000 --> 00:06:43.000]  不過不知道是忘記了還是怎樣,
[00:06:43.000 --> 00:06:46.000]  總之他就沒有去教會,
[00:06:46.000 --> 00:06:50.000]  很多這樣的情況出現,
[00:06:50.000 --> 00:06:52.000]  有時我們想見到神蹟,
[00:06:52.000 --> 00:06:54.000]  或者我們以為見到神蹟,
[00:06:54.000 --> 00:06:57.000]  我就怎樣怎樣,
[00:06:57.000 --> 00:07:03.000]  但是我們究竟怎樣去了解神蹟這件事呢?
[00:07:03.000 --> 00:07:05.000]  在我們自己個人的生命裏面也好,
[00:07:05.000 --> 00:07:09.000]  在教會的事工裏面也好,
[00:07:09.000 --> 00:07:17.000]  甚至在我們購買和裝修518這個地方的時候,
[00:07:17.000 --> 00:07:19.000]  不知道你有沒有聽過,
[00:07:19.000 --> 00:07:21.000]  有時我們弟兄姊妹這樣說,
[00:07:21.000 --> 00:07:23.000]  我們的執事們也會這樣說,
[00:07:23.000 --> 00:07:25.000]  我們教睦同工也會這樣說,
[00:07:25.000 --> 00:07:30.000]  有一些很奇妙的神供應給我們的,
[00:07:30.000 --> 00:07:34.000]  神帶領我們經過某一些關卡的時候,
[00:07:34.000 --> 00:07:36.000]  我們也會這樣說,
[00:07:36.000 --> 00:07:38.000]  很神蹟,
[00:07:38.000 --> 00:07:41.000]  有時我們覺得這些是神蹟,
[00:07:41.000 --> 00:07:45.000]  因為不是人可以完成的東西,
[00:07:45.000 --> 00:07:49.000]  但是有時我們又會再想,
[00:07:49.000 --> 00:07:52.000]  我們可不可以叫這些做神蹟呢?
[00:07:52.000 --> 00:07:55.000]  神蹟究竟是什麼呢?
[00:07:55.000 --> 00:08:05.000]  所以今天就開始我們說水變酒的神蹟,
[00:08:05.000 --> 00:08:07.000]  在《約翰福音》裏面,
[00:08:07.000 --> 00:08:12.000]  總共是記載了有7個很特別的神蹟,
[00:08:12.000 --> 00:08:14.000]  大家讀過,
[00:08:14.000 --> 00:08:17.000]  但是我不知道大家有沒有很嘗試,
[00:08:17.000 --> 00:08:20.000]  7個神蹟這樣來看,
[00:08:20.000 --> 00:08:23.000]  今天我們就只是看第2章,
[00:08:23.000 --> 00:08:26.000]  加拿大婚宴的神蹟,
[00:08:26.000 --> 00:08:29.000]  第4章、第5章、第6章有2個,
[00:08:29.000 --> 00:08:31.000]  第9章、第11章,
[00:08:31.000 --> 00:08:36.000]  特別是這7個裏面有3個,
[00:08:36.000 --> 00:08:41.000]  是講到關於醫好那些有病的人,
[00:08:41.000 --> 00:08:43.000]  甚至11章那裏,
[00:08:43.000 --> 00:08:49.000]  已經埋葬了拉薩路,
[00:08:49.000 --> 00:08:52.000]  都經歷過一個神蹟,
[00:08:52.000 --> 00:08:54.000]  在所有這些神蹟裏面,
[00:08:54.000 --> 00:08:58.000]  在這一年,
[00:08:58.000 --> 00:09:02.000]  我就想和大家看這些神蹟,
[00:09:02.000 --> 00:09:04.000]  從這些神蹟裏面,
[00:09:04.000 --> 00:09:06.000]  再見到我們的主,
[00:09:06.000 --> 00:09:07.000]  我們的神,
[00:09:07.000 --> 00:09:10.000]  真是管理這個世界,
[00:09:10.000 --> 00:09:12.000]  擁有這個世界,
[00:09:12.000 --> 00:09:17.000]  祂的能力是超乎所謂常理,
[00:09:17.000 --> 00:09:19.000]  所以叫做神蹟,
[00:09:19.000 --> 00:09:21.000]  究竟什麼是神蹟呢?
[00:09:21.000 --> 00:09:23.000]  有時我們純粹以為,
[00:09:23.000 --> 00:09:25.000]  總之神做了些事,
[00:09:25.000 --> 00:09:27.000]  就是神蹟,
[00:09:27.000 --> 00:09:29.000]  有時我們以為,
[00:09:29.000 --> 00:09:33.000]  神通常不會理這個世界的事,
[00:09:33.000 --> 00:09:37.000]  神通常不會理我們人生裏面的事,
[00:09:37.000 --> 00:09:40.000]  我們家庭裏面的事,
[00:09:40.000 --> 00:09:44.000]  到了某些特別的情況裏面,
[00:09:44.000 --> 00:09:46.000]  神就會做些事,
[00:09:46.000 --> 00:09:48.000]  神就會出手,
[00:09:48.000 --> 00:09:51.000]  這些就叫做神蹟,
[00:09:51.000 --> 00:09:53.000]  但是,
[00:09:53.000 --> 00:09:56.000]  其實聖經一直教導我們的真理就是,
[00:09:56.000 --> 00:10:00.000]  神不是說平時不理這個世界,
[00:10:00.000 --> 00:10:02.000]  或者平時不理我們,
[00:10:02.000 --> 00:10:07.000]  雖然神已經定下了一些,
[00:10:07.000 --> 00:10:10.000]  所謂物理的規條,
[00:10:10.000 --> 00:10:14.000]  甚至是化學的規條,
[00:10:14.000 --> 00:10:18.000]  這個世界是會繼續演進的,
[00:10:18.000 --> 00:10:21.000]  神就不用常常來理我們,
[00:10:21.000 --> 00:10:25.000]  因為那些規律就會一路一路這樣運轉,
[00:10:25.000 --> 00:10:28.000]  這個世界,這個地球,這個宇宙,
[00:10:28.000 --> 00:10:32.000]  就會一路這樣去運轉下去,
[00:10:32.000 --> 00:10:34.000]  所以神不用理,
[00:10:34.000 --> 00:10:41.000]  這種想法不是真是符合聖經的教導,
[00:10:41.000 --> 00:10:43.000]  因為聖經的教導就是,
[00:10:43.000 --> 00:10:45.000]  神時時都在這個世界,
[00:10:45.000 --> 00:10:53.000]  神時時都很積極的參與這個世界的歷史,
[00:10:53.000 --> 00:10:55.000]  這個地球的演進,
[00:10:55.000 --> 00:10:57.000]  這個宇宙的運轉,
[00:10:57.000 --> 00:11:00.000]  和我們每一個人的生命,
[00:11:00.000 --> 00:11:03.000]  其實現在有很多的科學家,
[00:11:03.000 --> 00:11:06.000]  天文學家都發現,
[00:11:06.000 --> 00:11:10.000]  這個宇宙不是就這樣自己在運轉的,
[00:11:10.000 --> 00:11:13.000]  而是有些很奇妙的,
[00:11:13.000 --> 00:11:17.000]  超乎人能夠明白的,
[00:11:17.000 --> 00:11:22.000]  超乎那些所謂物理的一些規律的,
[00:11:22.000 --> 00:11:24.000]  在這裡給我們看見,
[00:11:24.000 --> 00:11:31.000]  我們見到聖經記載的這些神蹟,
[00:11:31.000 --> 00:11:34.000]  是超乎平常,
[00:11:34.000 --> 00:11:37.000]  不過不是說神平時不理的,
[00:11:37.000 --> 00:11:40.000]  今次祂特別出手了,
[00:11:40.000 --> 00:11:42.000]  所以我們明白的就是,
[00:11:42.000 --> 00:11:45.000]  其實神時時都在做事,
[00:11:45.000 --> 00:11:48.000]  不過有時我們見到這些,
[00:11:48.000 --> 00:11:51.000]  我們了解是神蹟的事,
[00:11:51.000 --> 00:11:58.000]  就是超乎平常的,
[00:11:58.000 --> 00:12:02.000]  在約翰福音記載這七個的神蹟,
[00:12:02.000 --> 00:12:05.000]  有一個很特別的地方就是,
[00:12:05.000 --> 00:12:08.000]  好像我們剛才讀到第十一節,
[00:12:08.000 --> 00:12:14.000]  告訴我們為什麼耶穌會在迦納的婚宴,
[00:12:14.000 --> 00:12:17.000]  去施行這個神蹟,
[00:12:17.000 --> 00:12:18.000]  第十一節說,
[00:12:18.000 --> 00:12:21.000]  這是耶穌所行的頭一件神蹟,
[00:12:21.000 --> 00:12:24.000]  是在加利利的迦納行的,
[00:12:24.000 --> 00:12:27.000]  顯出祂的榮耀來,
[00:12:27.000 --> 00:12:30.000]  祂的門徒就信祂了。
[00:12:30.000 --> 00:12:38.000]  這個可以說基本上約翰為什麼記載這些耶穌的神蹟,
[00:12:38.000 --> 00:12:43.000]  也可以說為什麼耶穌會行神蹟,
[00:12:43.000 --> 00:12:49.000]  當然耶穌行神蹟真的有很多目的,
[00:12:49.000 --> 00:12:53.000]  有人病求耶穌醫治,
[00:12:53.000 --> 00:12:55.000]  他真是憐憫人所以醫治,
[00:12:55.000 --> 00:12:59.000]  拉薩路已經死了埋葬,
[00:12:59.000 --> 00:13:03.000]  他那些家人來跟耶穌說,
[00:13:03.000 --> 00:13:05.000]  耶穌也真是憐憫人,
[00:13:05.000 --> 00:13:09.000]  所以令到他可以起死回生,
[00:13:09.000 --> 00:13:11.000]  但是最重要,
[00:13:11.000 --> 00:13:16.000]  所有這些神蹟最終的目的,
[00:13:16.000 --> 00:13:18.000]  就是約翰這裡所說,
[00:13:18.000 --> 00:13:21.000]  是顯出耶穌的榮耀,
[00:13:21.000 --> 00:13:25.000]  然後祂的門徒就信祂,
[00:13:25.000 --> 00:13:29.000]  甚至約翰寫到第二十章的時候,
[00:13:29.000 --> 00:13:32.000]  第三十和三十一節他講這句話,
[00:13:32.000 --> 00:13:35.000]  他說記載這些事,
[00:13:35.000 --> 00:13:38.000]  是要使你們信,
[00:13:38.000 --> 00:13:40.000]  或者繼續信,
[00:13:40.000 --> 00:13:41.000]  信什麼呢?
[00:13:41.000 --> 00:13:44.000]  信耶穌是基督是上帝的兒子,
[00:13:44.000 --> 00:13:48.000]  並且使你們信他,
[00:13:48.000 --> 00:13:53.000]  而因著他的名得生命。
[00:13:53.000 --> 00:13:56.000]  所以這裡可以說有兩重的目的,
[00:13:56.000 --> 00:13:59.000]  但是最重要的最大的目的,
[00:13:59.000 --> 00:14:03.000]  就是彰顯出耶穌基督的榮耀,
[00:14:03.000 --> 00:14:06.000]  讓我們知道祂是神的兒子,
[00:14:06.000 --> 00:14:07.000]  讓我們知道祂是神,
[00:14:07.000 --> 00:14:09.000]  祂是有這樣的力量,
[00:14:09.000 --> 00:14:12.000]  去掌控這個世界,
[00:14:12.000 --> 00:14:14.000]  去管理這個宇宙,
[00:14:14.000 --> 00:14:17.000]  大家記得耶穌平靜風浪,
[00:14:17.000 --> 00:14:18.000]  真的看到祂,
[00:14:18.000 --> 00:14:20.000]  祂的權柄,
[00:14:20.000 --> 00:14:28.000]  祂的權能是能夠控制大自然的力量,
[00:14:28.000 --> 00:14:33.000]  這樣彰顯耶穌基督的榮耀,
[00:14:33.000 --> 00:14:36.000]  彰顯耶穌基督的能力,
[00:14:36.000 --> 00:14:40.000]  讓人看到祂真是神的兒子,
[00:14:40.000 --> 00:14:42.000]  因此會信祂,
[00:14:42.000 --> 00:14:45.000]  信祂因此就會得到生命,
[00:14:45.000 --> 00:14:47.000]  得到永生。
[00:14:47.000 --> 00:14:51.000]  這個就是約翰這樣記載,
[00:14:51.000 --> 00:14:53.000]  關於耶穌行神蹟,
[00:14:53.000 --> 00:14:56.000]  耶穌有這樣的大能,
[00:14:56.000 --> 00:14:59.000]  他寫的目的,
[00:14:59.000 --> 00:15:00.000]  他記載的目的,
[00:15:00.000 --> 00:15:03.000]  所以我們都從這個角度,
[00:15:03.000 --> 00:15:06.000]  來認識神蹟究竟是什麼,
[00:15:06.000 --> 00:15:10.000]  我們有時想要某些事發生,
[00:15:10.000 --> 00:15:13.000]  想能夠得到某些東西,
[00:15:13.000 --> 00:15:16.000]  我們就去祈禱,
[00:15:16.000 --> 00:15:19.000]  然後有某些事發生的時候,
[00:15:19.000 --> 00:15:22.000]  我們就說這是一個神蹟,
[00:15:22.000 --> 00:15:25.000]  我們真的得到我們想要的東西,
[00:15:25.000 --> 00:15:27.000]  或者得到某些好處,
[00:15:27.000 --> 00:15:30.000]  但是如果只是這樣想的時候,
[00:15:30.000 --> 00:15:39.000]  就忘記了這些神蹟最終的目的究竟是什麼,
[00:15:39.000 --> 00:15:46.000]  因為今天的電視不行,
[00:15:46.000 --> 00:15:49.000]  那我要看看大家看到些什麼呢,
[00:15:49.000 --> 00:15:53.000]  所以耶穌行神蹟的原因,
[00:15:53.000 --> 00:15:55.000]  根據約翰,
[00:15:55.000 --> 00:15:58.000]  寫約翰福音的時候,
[00:15:58.000 --> 00:16:01.000]  告訴我們,
[00:16:01.000 --> 00:16:04.000]  耶穌行的神蹟是一個記號,
[00:16:04.000 --> 00:16:05.000]  是一個指標,
[00:16:05.000 --> 00:16:08.000]  是一個指向,
[00:16:08.000 --> 00:16:11.000]  神蹟本身那件事,
[00:16:11.000 --> 00:16:14.000]  當然剛才這樣說是很重要的,
[00:16:14.000 --> 00:16:16.000]  神蹟是憐憫人,
[00:16:16.000 --> 00:16:18.000]  也證明給我們看,
[00:16:18.000 --> 00:16:21.000]  神蹟是聽祈禱的,
[00:16:21.000 --> 00:16:24.000]  神蹟是會答應人的要求的,
[00:16:24.000 --> 00:16:29.000]  在這裡可以說是瑪利亞對耶穌的要求,
[00:16:29.000 --> 00:16:31.000]  祂也真的聽,
[00:16:31.000 --> 00:16:33.000]  祂真的會做些事,
[00:16:33.000 --> 00:16:35.000]  所以這裡也給我們看,
[00:16:35.000 --> 00:16:38.000]  耶穌是有聽我們的祈禱,
[00:16:38.000 --> 00:16:39.000]  神聽我們的祈禱的時候,
[00:16:39.000 --> 00:16:41.000]  祂是會做些事的,
[00:16:41.000 --> 00:16:43.000]  有時候我們以為祂沒有做事,
[00:16:43.000 --> 00:16:45.000]  不過其實祂是有做事,
[00:16:45.000 --> 00:16:48.000]  而這些所有耶穌的行動,
[00:16:48.000 --> 00:16:50.000]  這些神蹟的目的,
[00:16:50.000 --> 00:16:54.000]  就是指向耶穌是神,
[00:16:54.000 --> 00:16:55.000]  耶穌是神的兒子,
[00:16:55.000 --> 00:16:57.000]  耶穌是有這樣的能力,
[00:16:57.000 --> 00:16:59.000]  耶穌是聽人的禱告,
[00:16:59.000 --> 00:17:01.000]  以致我們會信祂,
[00:17:01.000 --> 00:17:04.000]  以致未信的人會認識祂,
[00:17:04.000 --> 00:17:07.000]  已經信了祂的人會繼續信祂,
[00:17:07.000 --> 00:17:11.000]  而且是加深我們對祂的信心,
[00:17:11.000 --> 00:17:13.000]  這個是目的,
[00:17:13.000 --> 00:17:15.000]  因此我們信祂,
[00:17:15.000 --> 00:17:17.000]  因此我們得著生命,
[00:17:17.000 --> 00:17:19.000]  因此我們得著永生,
[00:17:19.000 --> 00:17:23.000]  但是說回今天這個神蹟,
[00:17:23.000 --> 00:17:26.000]  這個迦納的婚宴的神蹟,
[00:17:26.000 --> 00:17:28.000]  也都有特別的目的,
[00:17:28.000 --> 00:17:29.000]  就是剛才說的那個,
[00:17:29.000 --> 00:17:31.000]  是普遍的神蹟的目的,
[00:17:31.000 --> 00:17:36.000]  迦納這裡水變酒的目的,
[00:17:36.000 --> 00:17:40.000]  除了顯出神的榮耀之外,
[00:17:40.000 --> 00:17:43.000]  還是指出操練信靠,
[00:17:43.000 --> 00:17:47.000]  信服的信心的重要,
[00:17:47.000 --> 00:17:51.000]  這些神蹟都是指向耶穌本身,
[00:17:51.000 --> 00:17:53.000]  指向耶穌就是神,
[00:17:53.000 --> 00:17:55.000]  是神的兒子,
[00:17:55.000 --> 00:17:57.000]  但是我們都要看的就是,
[00:17:57.000 --> 00:18:02.000]  當瑪利亞提出這個要求,
[00:18:02.000 --> 00:18:04.000]  告訴耶穌,
[00:18:04.000 --> 00:18:06.000]  他們沒有走了,
[00:18:06.000 --> 00:18:08.000]  你幫他們搞一搞,
[00:18:08.000 --> 00:18:10.000]  耶穌怎麼說呢?
[00:18:10.000 --> 00:18:12.000]  耶穌說,
[00:18:12.000 --> 00:18:15.000]  我的事好像與你無關,
[00:18:15.000 --> 00:18:18.000]  好像很沒禮貌,
[00:18:18.000 --> 00:18:20.000]  好像這樣跟媽媽說話,
[00:18:20.000 --> 00:18:24.000]  神的兒子耶穌,
[00:18:24.000 --> 00:18:27.000]  原來是一個沒禮貌的人,
[00:18:27.000 --> 00:18:29.000]  又好像不是很孝順,
[00:18:29.000 --> 00:18:32.000]  媽媽叫你做這些事,
[00:18:32.000 --> 00:18:34.000]  是這樣的反應,
[00:18:34.000 --> 00:18:36.000]  但是其實那裡,
[00:18:36.000 --> 00:18:38.000]  雖然我們就這樣表面來看,
[00:18:38.000 --> 00:18:41.000]  好像是一個比較,
[00:18:41.000 --> 00:18:44.000]  不是很禮貌的說話,
[00:18:44.000 --> 00:18:48.000]  但是其實你看看內裡,
[00:18:48.000 --> 00:18:51.000]  沒有這個不孝順,
[00:18:51.000 --> 00:18:53.000]  或者沒有禮貌的意思在裡面,
[00:18:53.000 --> 00:18:56.000]  反而我們應該看到的就是,
[00:18:56.000 --> 00:18:59.000]  耶穌是告訴瑪利亞,
[00:18:59.000 --> 00:19:02.000]  我的時候還沒到,
[00:19:02.000 --> 00:19:04.000]  這個時候,
[00:19:04.000 --> 00:19:06.000]  我們通常說時候,
[00:19:06.000 --> 00:19:08.000]  或者時間,
[00:19:08.000 --> 00:19:10.000]  在希臘文裡面,
[00:19:10.000 --> 00:19:12.000]  這個時間,
[00:19:12.000 --> 00:19:14.000]  都有兩個不同的字,
[00:19:14.000 --> 00:19:17.000]  就好像我們有時候說,
[00:19:17.000 --> 00:19:18.000]  時候還沒到,
[00:19:18.000 --> 00:19:20.000]  或者時間還沒到,
[00:19:20.000 --> 00:19:24.000]  希臘文裡面都用兩個不同的字,
[00:19:24.000 --> 00:19:25.000]  這兩個不同的字,
[00:19:25.000 --> 00:19:27.000]  都有一點點,
[00:19:27.000 --> 00:19:32.000]  關於時間的不同的含義在裡面,
[00:19:32.000 --> 00:19:34.000]  第一個的意思,
[00:19:34.000 --> 00:19:36.000]  那個時間就是,
[00:19:36.000 --> 00:19:38.000]  我約了人十二點,
[00:19:38.000 --> 00:19:40.000]  現在還沒到時間,
[00:19:40.000 --> 00:19:41.000]  還沒到時間,
[00:19:41.000 --> 00:19:43.000]  那個時間的意思,
[00:19:43.000 --> 00:19:46.000]  但是在這段經文裡面,
[00:19:46.000 --> 00:19:50.000]  希臘文所說的那個時間那個字,
[00:19:50.000 --> 00:19:52.000]  那個意思就是說到,
[00:19:52.000 --> 00:19:54.000]  那個時間,
[00:19:54.000 --> 00:19:55.000]  或者時候,
[00:19:55.000 --> 00:19:57.000]  要做的事,
[00:19:57.000 --> 00:19:59.000]  那個目的是什麼,
[00:19:59.000 --> 00:20:01.000]  所以耶穌這裡說,
[00:20:01.000 --> 00:20:03.000]  告訴瑪利亞,
[00:20:03.000 --> 00:20:05.000]  不是說還沒到時間,
[00:20:05.000 --> 00:20:07.000]  多等五分鐘就到時間,
[00:20:07.000 --> 00:20:09.000]  我就會做些事,
[00:20:09.000 --> 00:20:11.000]  這裡耶穌不是用這個意思,
[00:20:11.000 --> 00:20:13.000]  而意思就是說,
[00:20:13.000 --> 00:20:17.000]  做些事那個時候還沒到,
[00:20:17.000 --> 00:20:19.000]  因為耶穌其實在說,
[00:20:19.000 --> 00:20:23.000]  那個時候要做些什麼呢,
[00:20:23.000 --> 00:20:27.000]  那個時候其實耶穌的意思就是說,
[00:20:27.000 --> 00:20:31.000]  遲一些我會被人拘捕,
[00:20:31.000 --> 00:20:33.000]  我會要受苦,
[00:20:33.000 --> 00:20:34.000]  我會要受死,
[00:20:34.000 --> 00:20:36.000]  我要被釘在十字架,
[00:20:36.000 --> 00:20:37.000]  我受死,
[00:20:37.000 --> 00:20:39.000]  然後我會復活,
[00:20:39.000 --> 00:20:42.000]  這裡耶穌說那個時候還沒到,
[00:20:42.000 --> 00:20:44.000]  是說這個時候,
[00:20:44.000 --> 00:20:46.000]  是耶穌要上十字架,
[00:20:46.000 --> 00:20:47.000]  要死,
[00:20:47.000 --> 00:20:48.000]  要復活,
[00:20:48.000 --> 00:20:50.000]  那個時候還沒到,
[00:20:50.000 --> 00:20:52.000]  是這樣的意思,
[00:20:52.000 --> 00:20:54.000]  但是這樣想的時候,
[00:20:54.000 --> 00:20:56.000]  我們就會想究竟,
