
[00:00:00.000 --> 00:00:02.000]  第一個講道系列的第二堂
[00:03:58.000 --> 00:04:00.000]  舊約是隱藏的
[00:04:00.000 --> 00:04:02.000]  到了新約就很明顯
[00:04:02.000 --> 00:04:04.000]  當主耶穌來的時候
[00:04:04.000 --> 00:04:08.000]  上帝想拯救所有人的恩典
[00:04:08.000 --> 00:04:11.000]  是向所有人顯明
[00:04:11.000 --> 00:04:13.000]  所以只要你是一個人
[00:04:13.000 --> 00:04:16.000]  無論你是什麼生活層面
[00:04:16.000 --> 00:04:18.000]  無論你有學識
[00:04:18.000 --> 00:04:20.000]  你的學術水平到哪裡
[00:04:20.000 --> 00:04:21.000]  有錢沒錢
[00:04:21.000 --> 00:04:23.000]  你的社會階層到哪裡
[00:04:23.000 --> 00:04:24.000]  只要你是一個人
[00:04:24.000 --> 00:04:27.000]  都可以領受這份恩典
[00:04:27.000 --> 00:04:29.000]  十二節很特別
[00:04:29.000 --> 00:04:30.000]  保羅繼續講
[00:04:30.000 --> 00:04:34.000]  「這恩典教導我們」
[00:04:34.000 --> 00:04:36.000]  這個字用得很特別
[00:04:36.000 --> 00:04:39.000]  我和你從小到大
[00:04:39.000 --> 00:04:44.000]  都沒經歷過恩典教導
[00:04:44.000 --> 00:04:46.000]  應該叫訓練
[00:04:46.000 --> 00:04:48.000]  恩典訓練我們如何生活
[00:04:48.000 --> 00:04:52.000]  我和你大部分的訓練
[00:04:52.000 --> 00:04:54.000]  都是律法中的訓練
[00:04:54.000 --> 00:04:56.000]  你記不記得
[00:04:56.000 --> 00:04:59.000]  從小時候父母訓練你上廁所
[00:04:59.000 --> 00:05:01.000]  那些可能你不記得
[00:05:01.000 --> 00:05:03.000]  但至少從你上學開始
[00:05:03.000 --> 00:05:04.000]  有記憶開始
[00:05:04.000 --> 00:05:07.000]  你發覺都是什麼訓練
[00:05:07.000 --> 00:05:09.000]  校規
[00:05:09.000 --> 00:05:12.000]  因為學校規定了
[00:05:12.000 --> 00:05:13.000]  以前上學的時候
[00:05:13.000 --> 00:05:16.000]  什麼頭髮不可以超過眼眉
[00:05:16.000 --> 00:05:18.000]  教務主任在門口守著
[00:05:18.000 --> 00:05:20.000]  超過眼眉就回去剪
[00:05:20.000 --> 00:05:21.000]  所以大家都很聰明
[00:05:21.000 --> 00:05:23.000]  馬上梳後面
[00:05:23.000 --> 00:05:25.000]  所以大家都是這樣
[00:05:25.000 --> 00:05:27.000]  所以我們從小到大
[00:05:27.000 --> 00:05:29.000]  都知道我們的行為
[00:05:29.000 --> 00:05:31.000]  舉止被訓練
[00:05:31.000 --> 00:05:33.000]  是透過規矩
[00:05:33.000 --> 00:05:35.000]  好像軍訓一樣
[00:05:35.000 --> 00:05:37.000]  我們很少明白
[00:05:37.000 --> 00:05:39.000]  什麼是恩典
[00:05:39.000 --> 00:05:41.000]  可以訓練一個人
[00:05:41.000 --> 00:05:43.000]  懂得如何生活
[00:05:43.000 --> 00:05:45.000]  活出一個生命
[00:05:45.000 --> 00:05:47.000]  但是今天保羅所教的
[00:05:47.000 --> 00:05:49.000]  他今天提了書
[00:05:49.000 --> 00:05:50.000]  我們看到
[00:05:50.000 --> 00:05:52.000]  所有一切後面所講的
[00:05:52.000 --> 00:05:55.000]  其實原來都是來自恩典的教訓
[00:05:55.000 --> 00:05:57.000]  是恩典
[00:05:57.000 --> 00:05:58.000]  當你領受了
[00:05:58.000 --> 00:06:01.000]  何謂主耶穌為你釘十架
[00:06:01.000 --> 00:06:04.000]  背負你所有一切做的措施
[00:06:04.000 --> 00:06:06.000]  然後祂將祂的福氣給你
[00:06:06.000 --> 00:06:07.000]  這一份的恩典
[00:06:07.000 --> 00:06:09.000]  原來當你開始領受
[00:06:09.000 --> 00:06:10.000]  去感受
[00:06:10.000 --> 00:06:12.000]  每天去經歷的時候
[00:06:12.000 --> 00:06:15.000]  這份恩典是可以訓練你
[00:06:15.000 --> 00:06:18.000]  開始做兩件事
[00:06:18.000 --> 00:06:19.000]  第一件事
[00:06:19.000 --> 00:06:20.000]  先負面的
[00:06:20.000 --> 00:06:23.000]  就是除掉不敬虔的心
[00:06:23.000 --> 00:06:26.000]  和世俗的私慾
[00:06:26.000 --> 00:06:29.000]  我想解釋一下
[00:06:29.000 --> 00:06:31.000]  恩典訓練我們生活
[00:06:31.000 --> 00:06:33.000]  和律法訓練出來的生活
[00:06:33.000 --> 00:06:35.000]  到底有什麼不同呢
[00:06:35.000 --> 00:06:37.000]  當然有很多不同
[00:06:37.000 --> 00:06:39.000]  我大概舉三個例子
[00:06:39.000 --> 00:06:41.000]  三個不同的方向
[00:06:41.000 --> 00:06:42.000]  第一個不同就是
[00:06:42.000 --> 00:06:44.000]  恩典和律法訓練出來的人
[00:06:44.000 --> 00:06:47.000]  生活的模式動機不同
[00:06:47.000 --> 00:06:49.000]  因為動機不同
[00:06:49.000 --> 00:06:50.000]  以至於過程不同
[00:06:50.000 --> 00:06:52.000]  也都影響結局不同
[00:06:52.000 --> 00:06:53.000]  以前曾經
[00:06:53.000 --> 00:06:55.000]  我記得很久之前
[00:06:55.000 --> 00:06:56.000]  講過一個例子
[00:06:56.000 --> 00:06:59.000]  今天想重新提醒大家
[00:06:59.000 --> 00:07:02.000]  我記得很多年前
[00:07:02.000 --> 00:07:04.000]  在中國大陸很流行
[00:07:04.000 --> 00:07:06.000]  大家知道高考
[00:07:06.000 --> 00:07:07.000]  高考完了就進大學
[00:07:07.000 --> 00:07:09.000]  高考完了大家就會開派對
[00:07:09.000 --> 00:07:10.000]  慶祝一下高考
[00:07:10.000 --> 00:07:11.000]  終於完了
[00:07:11.000 --> 00:07:14.000]  高中生很喜歡做一件事
[00:07:14.000 --> 00:07:17.000]  叫做焚燒高中教科書
[00:07:17.000 --> 00:07:18.000]  有沒有聽過
[00:07:18.000 --> 00:07:20.000]  就是洩憤
[00:07:20.000 --> 00:07:21.000]  很辛苦的
[00:07:21.000 --> 00:07:23.000]  十年高考終於完了
[00:07:23.000 --> 00:07:25.000]  馬上燒掉教科書
[00:07:25.000 --> 00:07:28.000]  洩憤派對
[00:07:28.000 --> 00:07:30.000]  你知道為什麼要洩憤嗎
[00:07:30.000 --> 00:07:31.000]  很簡單
[00:07:31.000 --> 00:07:33.000]  雖然表面上
[00:07:33.000 --> 00:07:35.000]  他非常努力讀書
[00:07:35.000 --> 00:07:37.000]  要高考考分數
[00:07:37.000 --> 00:07:39.000]  但是他的人
[00:07:39.000 --> 00:07:40.000]  其實不喜歡讀書
[00:07:40.000 --> 00:07:42.000]  不是一個愛知識的人
[00:07:42.000 --> 00:07:43.000]  對他來說
[00:07:43.000 --> 00:07:45.000]  這十年簡直是地獄般的生活
[00:07:45.000 --> 00:07:47.000]  這是因為律法規定
[00:07:47.000 --> 00:07:49.000]  為了高考的緣故
[00:07:49.000 --> 00:07:50.000]  因為如果高考不夠考不進大學
[00:07:50.000 --> 00:07:51.000]  可能找不到工作
[00:07:51.000 --> 00:07:52.000]  為了這個緣故
[00:07:52.000 --> 00:07:55.000]  我逼自己每天都認真讀書
[00:07:55.000 --> 00:08:00.000]  所以我心裏充滿了不平衡和憤怒
[00:08:00.000 --> 00:08:02.000]  終於捱過了
[00:08:02.000 --> 00:08:04.000]  馬上焚燒書本
[00:08:04.000 --> 00:08:05.000]  但如果另外一個人
[00:08:05.000 --> 00:08:07.000]  表面上是一樣的
[00:08:07.000 --> 00:08:08.000]  就是努力讀書
[00:08:08.000 --> 00:08:10.000]  努力預備高考
[00:08:10.000 --> 00:08:13.000]  但如果這個人背後的動機是
[00:08:13.000 --> 00:08:15.000]  我是真的一個愛知識的人
[00:08:15.000 --> 00:08:17.000]  我喜歡教育
[00:08:17.000 --> 00:08:18.000]  我喜歡知識
[00:08:18.000 --> 00:08:21.000]  我求知慾很強
[00:08:21.000 --> 00:08:23.000]  我就是喜歡讀書
[00:08:23.000 --> 00:08:25.000]  對一個這樣的人來說
[00:08:25.000 --> 00:08:26.000]  可能十年的高考
[00:08:26.000 --> 00:08:27.000]  這個過程
[00:08:27.000 --> 00:08:30.000]  是天堂般的生活
[00:08:30.000 --> 00:08:31.000]  所以完了之後
[00:08:31.000 --> 00:08:33.000]  他也不會說我要洩憤
[00:08:33.000 --> 00:08:35.000]  我要焚燒教科書
[00:08:35.000 --> 00:08:36.000]  是不會的
[00:08:36.000 --> 00:08:38.000]  所以動機不同
[00:08:38.000 --> 00:08:40.000]  以至於過程是不同的
[00:08:40.000 --> 00:08:41.000]  表面看不出的
[00:08:41.000 --> 00:08:44.000]  兩個都是寒窗苦讀十年
[00:08:44.000 --> 00:08:46.000]  都很用功
[00:08:46.000 --> 00:08:47.000]  當然一個笑容
[00:08:47.000 --> 00:08:48.000]  一個可能爆粗了
[00:08:48.000 --> 00:08:49.000]  當然都看到一點點
[00:08:49.000 --> 00:08:51.000]  表面上兩個都很用功
[00:08:51.000 --> 00:08:53.000]  但背後的動機
[00:08:53.000 --> 00:08:55.000]  是兩個完全不同的動機
[00:08:55.000 --> 00:08:56.000]  過程
[00:08:56.000 --> 00:08:57.000]  一個充滿平安喜樂
[00:08:57.000 --> 00:08:59.000]  一個充滿仇恨
[00:08:59.000 --> 00:09:02.000]  結局也不同
[00:09:02.000 --> 00:09:05.000]  這個就是何謂恩典
[00:09:05.000 --> 00:09:06.000]  訓練出來的人
[00:09:06.000 --> 00:09:08.000]  和律法訓練出來
[00:09:08.000 --> 00:09:11.000]  一個很大的分別
[00:09:11.000 --> 00:09:12.000]  第二個分別
[00:09:12.000 --> 00:09:14.000]  剛剛我們讀的經文都有提到
[00:09:14.000 --> 00:09:17.000]  原來恩典訓練我們
[00:09:17.000 --> 00:09:19.000]  是除掉不敬填的心
[00:09:19.000 --> 00:09:21.000]  和世俗的私慾
[00:09:21.000 --> 00:09:22.000]  世俗的私慾
[00:09:22.000 --> 00:09:26.000]  希臘文的episteme
[00:09:26.000 --> 00:09:28.000]  說的是over desire
[00:09:28.000 --> 00:09:30.000]  就是說你有些意慾
[00:09:30.000 --> 00:09:31.000]  有些desire
[00:09:31.000 --> 00:09:32.000]  原先是好的
[00:09:32.000 --> 00:09:34.000]  但是over了
[00:09:34.000 --> 00:09:37.000]  就是過分的慾望
[00:09:37.000 --> 00:09:39.000]  過了界的慾望
[00:09:39.000 --> 00:09:41.000]  就變成所謂的私慾
[00:09:41.000 --> 00:09:42.000]  所以私慾的意思
[00:09:42.000 --> 00:09:44.000]  不是說本身的錯
[00:09:44.000 --> 00:09:46.000]  是過分了的東西
[00:09:46.000 --> 00:09:48.000]  就叫做私慾
[00:09:48.000 --> 00:09:51.000]  通常一個desire
[00:09:51.000 --> 00:09:54.000]  變成over desire的時候
[00:09:54.000 --> 00:09:56.000]  你就從主人的身份
[00:09:56.000 --> 00:09:58.000]  變成奴隸的身份
[00:09:58.000 --> 00:10:00.000]  你就變成這個desire的奴隸
[00:10:00.000 --> 00:10:02.000]  然後他就掌控你
[00:10:02.000 --> 00:10:03.000]  為什麼這樣說呢
[00:10:03.000 --> 00:10:04.000]  因為下面說
[00:10:04.000 --> 00:10:06.000]  在今世過著自律
[00:10:06.000 --> 00:10:08.000]  就成為over desire
[00:10:08.000 --> 00:10:11.000]  一個很強烈的對比
[00:10:11.000 --> 00:10:12.000]  所以他首先說
[00:10:12.000 --> 00:10:13.000]  恩典訓練出來的人
[00:10:13.000 --> 00:10:15.000]  是不會over desire
[00:10:15.000 --> 00:10:17.000]  相反是過著自律
[00:10:17.000 --> 00:10:18.000]  自律的意思是
[00:10:18.000 --> 00:10:20.000]  一個人頭腦清醒
[00:10:20.000 --> 00:10:22.000]  懂得怎樣去分配時間
[00:10:22.000 --> 00:10:26.000]  過著一個很平衡的生活
[00:10:26.000 --> 00:10:28.000]  我以前認識一個
[00:10:28.000 --> 00:10:29.000]  我記得在短孫的時候
[00:10:29.000 --> 00:10:31.000]  認識了一個醫生
[00:10:31.000 --> 00:10:33.000]  我以前還在中美洲住的時候
[00:10:33.000 --> 00:10:35.000]  當時美國有些短孫都過來
[00:10:35.000 --> 00:10:37.000]  後來認識了之後
[00:10:37.000 --> 00:10:40.000]  這個醫生都很盡力做功
[00:10:40.000 --> 00:10:43.000]  後來做到一個什麼程度呢
[00:10:43.000 --> 00:10:46.000]  我聽說打了幾份不同的工
[00:10:46.000 --> 00:10:48.000]  很辛苦
[00:10:48.000 --> 00:10:50.000]  但到了他最後
[00:10:50.000 --> 00:10:53.000]  我記得最後都未到退休
[00:10:53.000 --> 00:10:54.000]  年老的時候
[00:10:54.000 --> 00:10:56.000]  其實那十年是很慘的
[00:10:56.000 --> 00:10:59.000]  因為年輕的時候捱得太多
[00:10:59.000 --> 00:11:00.000]  捱壞了腎
[00:11:00.000 --> 00:11:03.000]  所以後期連續十年都要洗腎
[00:11:03.000 --> 00:11:05.000]  大家都知道洗腎很痛
[00:11:05.000 --> 00:11:07.000]  連續洗十年其實很痛苦
[00:11:07.000 --> 00:11:08.000]  你知道當一個人
[00:11:08.000 --> 00:11:10.000]  無論原先一件好的事
[00:11:10.000 --> 00:11:12.000]  無論是為工作打拼養家
[00:11:12.000 --> 00:11:15.000]  當這個願望過了的時候
[00:11:15.000 --> 00:11:18.000]  當你變成你的工作的奴隸的時候
[00:11:18.000 --> 00:11:20.000]  你會發覺
[00:11:20.000 --> 00:11:24.000]  最後那個後果都不是那麼好
[00:11:24.000 --> 00:11:26.000]  最好是過一個平衡的生活
[00:11:26.000 --> 00:11:27.000]  一個平衡的生活
[00:11:27.000 --> 00:11:30.000]  可以讓我們知道什麼是自律
[00:11:30.000 --> 00:11:32.000]  該做工的時候做工
[00:11:32.000 --> 00:11:35.000]  該享受家庭生活的時候享受家庭生活
[00:11:35.000 --> 00:11:37.000]  該休息的時候休息
[00:11:37.000 --> 00:11:38.000]  該娛樂的時候娛樂
[00:11:38.000 --> 00:11:40.000]  該服侍的時候服侍
[00:11:40.000 --> 00:11:43.000]  有一個平衡的生活是重要的
[00:11:43.000 --> 00:11:47.000]  而這個平衡的生活就來自於恩典
[00:11:47.000 --> 00:11:49.000]  如果你經歷不到什麼才算是恩典
[00:11:49.000 --> 00:11:51.000]  你很難過一個平衡的生活
[00:11:51.000 --> 00:11:55.000]  因為大部份的人都當這份工作是你的成就感
[00:11:55.000 --> 00:11:56.000]  沒有了這份工作
[00:11:56.000 --> 00:11:58.000]  人生總是覺得沒有價值
[00:11:58.000 --> 00:12:01.000]  一個Carolyn Mahaner
[00:12:01.000 --> 00:12:03.000]  寫了一本書叫做Family in a Pew
[00:12:03.000 --> 00:12:05.000]  其實就是寫提督書二章
[00:12:05.000 --> 00:12:07.000]  其中講到一個例子
[00:12:07.000 --> 00:12:11.000]  有一對夫婦John和Lisa
[00:12:11.000 --> 00:12:13.000]  Lisa是一個女強人
[00:12:13.000 --> 00:12:15.000]  從小爸爸媽媽
[00:12:15.000 --> 00:12:16.000]  雖然是女孩子
[00:12:16.000 --> 00:12:18.000]  爸爸媽媽當她是男孩子
[00:12:18.000 --> 00:12:20.000]  從小到大就和她洗腦
[00:12:20.000 --> 00:12:22.000]  你一定要做大事
[00:12:22.000 --> 00:12:24.000]  所以Lisa讀書也很厲害
[00:12:24.000 --> 00:12:26.000]  從小已經覺得
[00:12:26.000 --> 00:12:28.000]  我唯一覺得有價值的東西
[00:12:28.000 --> 00:12:29.000]  就是我一定要讀書很厲害
[00:12:29.000 --> 00:12:30.000]  將來有份很厲害的工作
[00:12:30.000 --> 00:12:32.000]  後來她的事業也做得不錯
[00:12:32.000 --> 00:12:36.000]  25歲就已經做了一家美國很大的公司的VP
[00:12:36.000 --> 00:12:39.000]  應該是一個經紀
[00:12:39.000 --> 00:12:41.000]  後來做了VP
[00:12:41.000 --> 00:12:43.000]  但她做了VP後
[00:12:43.000 --> 00:12:45.000]  很快就結了婚
[00:12:45.000 --> 00:12:46.000]  生了兩個兒子
[00:12:46.000 --> 00:12:47.000]  生了兩個兒子後
[00:12:47.000 --> 00:12:50.000]  她就人生陷入一個很絕望的境界
[00:12:50.000 --> 00:12:52.000]  因為她覺得
[00:12:52.000 --> 00:12:53.000]  生了個兒子後
[00:12:53.000 --> 00:12:57.000]  我不知道是意外生還是有計劃的生
[00:12:57.000 --> 00:12:58.000]  總之生完之後
[00:12:58.000 --> 00:13:03.000]  她就覺得將所有怒氣憤恨都發洩在她兩個兒子和她老公身上
[00:13:03.000 --> 00:13:06.000]  是因為你們害我事業受創
[00:13:06.000 --> 00:13:07.000]  我失去了事業
[00:13:07.000 --> 00:13:08.000]  如果不是的話
[00:13:08.000 --> 00:13:10.000]  我可能五年之內
[00:13:10.000 --> 00:13:12.000]  由VP成為正式的President
[00:13:12.000 --> 00:13:14.000]  但因為你們的緣故
[00:13:14.000 --> 00:13:16.000]  我不敢再接一個更高的位
[00:13:16.000 --> 00:13:17.000]  我要被迫考慮
[00:13:17.000 --> 00:13:18.000]  我是否要辭了這份工作
[00:13:18.000 --> 00:13:20.000]  在家裏全職照顧兒子
[00:13:20.000 --> 00:13:22.000]  所以在她人生當中
[00:13:22.000 --> 00:13:23.000]  一個很大的關口
[00:13:23.000 --> 00:13:25.000]  她覺得心裏充滿了苦毒
[00:13:25.000 --> 00:13:27.000]  她覺得如果不是有這份工作
[00:13:27.000 --> 00:13:29.000]  我是沒有價值的
[00:13:29.000 --> 00:13:31.000]  對一個全職的媽媽是沒有價值的
[00:13:31.000 --> 00:13:34.000]  她從小到大都是被這樣灌輸
[00:13:34.000 --> 00:13:37.000]  所以到了她生了兩個兒子後
[00:13:37.000 --> 00:13:38.000]  她就很痛苦
[00:13:38.000 --> 00:13:40.000]  後來因為認識了Carolyn
[00:13:40.000 --> 00:13:42.000]  就帶她回教會
[00:13:42.000 --> 00:13:45.000]  慢慢認識了主耶穌的恩典
[00:13:45.000 --> 00:13:47.000]  怎樣拯救你
[00:13:47.000 --> 00:13:48.000]  慢慢她學會
[00:13:48.000 --> 00:13:50.000]  原來我人生的價值
[00:13:50.000 --> 00:13:52.000]  不是因為我做了VP
[00:13:52.000 --> 00:13:55.000]  是因為創造天地的主
[00:13:55.000 --> 00:13:58.000]  竟然為我的緣故釘了十架
[00:13:58.000 --> 00:14:00.000]  我的價值來主她
[00:14:00.000 --> 00:14:03.000]  當你明白你的價值來主她的時候
[00:14:03.000 --> 00:14:05.000]  有時時間長了
[00:14:05.000 --> 00:14:06.000]  潛移默化
[00:14:06.000 --> 00:14:09.000]  你就知道這份恩典開始訓練你
[00:14:09.000 --> 00:14:13.000]  成為開始懂得平衡的生活
[00:14:13.000 --> 00:14:14.000]  她慢慢懂得放下
[00:14:14.000 --> 00:14:18.000]  原來我都可以享受照顧兒子的生活
[00:14:18.000 --> 00:14:21.000]  原來我可以享受在家裏做家務
[00:14:21.000 --> 00:14:24.000]  原來我可以享受愛我的丈夫
[00:14:24.000 --> 00:14:25.000]  到我兒女長大了
[00:14:25.000 --> 00:14:28.000]  我又可以重新享受做工的成就感
[00:14:28.000 --> 00:14:29.000]  平衡
[00:14:29.000 --> 00:14:31.000]  該照顧兒子的時候照顧兒子
[00:14:31.000 --> 00:14:33.000]  該愛丈夫的時候愛丈夫
[00:14:33.000 --> 00:14:34.000]  該做工就做工
[00:14:34.000 --> 00:14:37.000]  你始終都是頭腦清醒
[00:14:37.000 --> 00:14:39.000]  懂得怎樣安排時間
[00:14:39.000 --> 00:14:40.000]  很清楚甚麼生活狀況
[00:14:40.000 --> 00:14:42.000]  甚麼時間做甚麼
[00:14:42.000 --> 00:14:45.000]  不至於成為任何一件事的奴隸
[00:14:45.000 --> 00:14:47.000]  但如果沒有這份恩典
[00:14:47.000 --> 00:14:49.000]  你一定要靠一件事
[00:14:49.000 --> 00:14:50.000]  建立你的人生價值
[00:14:50.000 --> 00:14:52.000]  你就成為那件事的奴隸
[00:14:52.000 --> 00:14:55.000]  你很難過一個平衡的生活
[00:14:55.000 --> 00:14:56.000]  每個人都會選擇一件事
[00:14:56.000 --> 00:14:58.000]  然後沉迷下去
[00:14:58.000 --> 00:15:01.000]  因為那件事成為你人生唯一
[00:15:01.000 --> 00:15:03.000]  值得你覺得有價值的東西
[00:15:03.000 --> 00:15:06.000]  恩典訓練我們的生活
[00:15:06.000 --> 00:15:09.000]  就是我們不會有一個over desire
[00:15:09.000 --> 00:15:12.000]  然後我們會過著自律的生活
[00:15:12.000 --> 00:15:14.000]  這就是律法訓練出來
[00:15:14.000 --> 00:15:16.000]  和恩典訓練出來
[00:15:16.000 --> 00:15:19.000]  第二個很大的不同
[00:15:19.000 --> 00:15:20.000]  第三個不同
[00:15:20.000 --> 00:15:21.000]  我順便說下一個
[00:15:21.000 --> 00:15:23.000]  它說再今世過自律
[00:15:23.000 --> 00:15:26.000]  下一個字 公義
[00:15:26.000 --> 00:15:27.000]  特別說到公義的生活
[00:15:27.000 --> 00:15:32.000]  當希臘文化說到公義的時候
[00:15:32.000 --> 00:15:34.000]  當然不是說你自己的公義
[00:15:34.000 --> 00:15:36.000]  是說這個社會的公義
[00:15:36.000 --> 00:15:38.000]  意思就是說我們今世應該
[00:15:38.000 --> 00:15:39.000]  基督徒做一些
[00:15:39.000 --> 00:15:44.000]  都關顧社會公義的事情
[00:15:44.000 --> 00:15:47.000]  這件事為甚麼和恩典有關係呢
[00:15:47.000 --> 00:15:53.000]  因為我認識很多年輕人
[00:15:53.000 --> 00:15:56.000]  其實都曾經做過熱血青年
[00:15:56.000 --> 00:15:58.000]  你說too young too simple也好
[00:15:58.000 --> 00:16:00.000]  總之曾經都單純過
[00:16:00.000 --> 00:16:02.000]  曾經都passionate過
[00:16:02.000 --> 00:16:04.000]  為著社會某個公義
[00:16:04.000 --> 00:16:05.000]  覺得我出來
[00:16:05.000 --> 00:16:07.000]  覺得畢業之後
[00:16:07.000 --> 00:16:09.000]  總有一天我要貢獻社會
[00:16:09.000 --> 00:16:10.000]  造福人類
[00:16:10.000 --> 00:16:12.000]  我要很單純的時候
