
[00:00:00.000 --> 00:00:04.360]  感謝主在我們當中給予我們很大的愛
[00:03:09.400 --> 00:03:11.400]  將我們讀出來的
[00:03:11.400 --> 00:03:13.400]  講出來的訊息
[00:03:13.400 --> 00:03:15.400]  一字不漏地作底
[00:03:15.400 --> 00:03:17.400]  為何我會知道呢
[00:03:17.400 --> 00:03:19.400]  因為他們很厲害
[00:03:19.400 --> 00:03:21.400]  當然他們都企圖
[00:03:21.400 --> 00:03:23.400]  翻譯出來
[00:03:23.400 --> 00:03:25.400]  那些動畫的聲音
[00:03:25.400 --> 00:03:27.400]  那些啪啪啪啪
[00:03:27.400 --> 00:03:29.400]  他們都會講出來
[00:03:29.400 --> 00:03:31.400]  我相信他們的
[00:03:31.400 --> 00:03:33.400]  這個續字的記錄
[00:03:33.400 --> 00:03:35.400]  是準確的
[00:03:35.400 --> 00:03:37.400]  所以我現在
[00:03:37.400 --> 00:03:39.400]  原文照讀
[00:03:39.400 --> 00:03:41.400]  不過會用口語
[00:03:41.400 --> 00:03:43.400]  其中有一個人的領事
[00:03:43.400 --> 00:03:45.400]  他說
[00:03:45.400 --> 00:03:47.400]  見到有一間教堂
[00:03:47.400 --> 00:03:49.400]  很大間
[00:03:49.400 --> 00:03:51.400]  金碧輝煌
[00:03:51.400 --> 00:03:53.400]  是世上最美的教堂
[00:03:53.400 --> 00:03:55.400]  有彩色的玻璃
[00:03:55.400 --> 00:03:57.400]  裏面的裝飾
[00:03:57.400 --> 00:03:59.400]  是用金鍍上的
[00:03:59.400 --> 00:04:01.400]  十字架都是
[00:04:01.400 --> 00:04:03.400]  金做的
[00:04:03.400 --> 00:04:05.400]  裏面的人
[00:04:05.400 --> 00:04:07.400]  都是穿名貴的衣服
[00:04:07.400 --> 00:04:09.400]  他們面上都很驕傲
[00:04:09.400 --> 00:04:11.400]  他們驕傲甚麼呢
[00:04:11.400 --> 00:04:13.400]  他們為他們所做的教堂
[00:04:13.400 --> 00:04:15.400]  感到驕傲
[00:04:15.400 --> 00:04:17.400]  他們邀請耶穌
[00:04:17.400 --> 00:04:19.400]  進入他們的教堂
[00:04:19.400 --> 00:04:21.400]  不過耶穌在門口
[00:04:21.400 --> 00:04:23.400]  看了一眼
[00:04:23.400 --> 00:04:25.400]  就轉身走了
[00:04:25.400 --> 00:04:27.400]  然後他又見到另一間教堂
[00:04:27.400 --> 00:04:29.400]  這間教堂很破舊
[00:04:29.400 --> 00:04:31.400]  很細小
[00:04:31.400 --> 00:04:33.400]  裏面的家具都很陳舊
[00:04:33.400 --> 00:04:35.400]  裏面的人
[00:04:35.400 --> 00:04:37.400]  穿著都很一般
[00:04:37.400 --> 00:04:39.400]  他們甚至在生活上
[00:04:39.400 --> 00:04:41.400]  有很多的欠缺
[00:04:41.400 --> 00:04:43.400]  不過這間教堂裏面
[00:04:43.400 --> 00:04:45.400]  每一個人
[00:04:45.400 --> 00:04:47.400]  都是歡天喜地
[00:04:47.400 --> 00:04:49.400]  他不同那間名貴的教堂
[00:04:49.400 --> 00:04:51.400]  當那些人
[00:04:51.400 --> 00:04:53.400]  在教堂裏面領聖餐的時候
[00:04:53.400 --> 00:04:55.400]  名貴的教堂
[00:04:55.400 --> 00:04:57.400]  是用水晶杯
[00:04:57.400 --> 00:04:59.400]  用最名貴的東西
[00:04:59.400 --> 00:05:01.400]  但這間教堂
[00:05:01.400 --> 00:05:03.400]  這間比較破舊的教堂
[00:05:03.400 --> 00:05:05.400]  就用普通的葡萄汁
[00:05:05.400 --> 00:05:07.400]  用普通的餅
[00:05:07.400 --> 00:05:09.400]  不過每一個人
[00:05:09.400 --> 00:05:11.400]  都願意分享所有的一切
[00:05:13.400 --> 00:05:15.400]  他們願意分享
[00:05:15.400 --> 00:05:17.400]  杯和餅
[00:05:17.400 --> 00:05:19.400]  耶穌來到這間教堂的時候
[00:05:19.400 --> 00:05:21.400]  就願意和他們
[00:05:21.400 --> 00:05:23.400]  一起分享餅和杯
[00:05:23.400 --> 00:05:25.400]  和他們一起
[00:05:25.400 --> 00:05:27.400]  唱歌、跳舞、歡笑
[00:05:27.400 --> 00:05:29.400]  擁抱
[00:05:29.400 --> 00:05:31.400]  因為這間教堂裏面
[00:05:31.400 --> 00:05:33.400]  充滿分享
[00:05:33.400 --> 00:05:37.400]  如果我們走在一起
[00:05:37.400 --> 00:05:39.400]  持光群體
[00:05:39.400 --> 00:05:41.400]  我不用問
[00:05:41.400 --> 00:05:43.400]  我相信大家都想
[00:05:43.400 --> 00:05:45.400]  做後面那間教堂
[00:05:45.400 --> 00:05:47.400]  雖然我們不破舊
[00:05:47.400 --> 00:05:51.400]  但我們也不算金碧輝煌
[00:05:51.400 --> 00:05:53.400]  起碼我們沒有金做的十字架
[00:05:53.400 --> 00:05:57.400]  我們沒有彩色的玻璃
[00:05:57.400 --> 00:05:59.400]  不過重點不是這一點
[00:05:59.400 --> 00:06:01.400]  重點是第一間教堂
[00:06:01.400 --> 00:06:03.400]  那個領袖上
[00:06:03.400 --> 00:06:05.400]  他們驕傲是因為什麼呢?
[00:06:05.400 --> 00:06:09.400]  是因為輝煌的場景
[00:06:09.400 --> 00:06:13.400]  而另一間破舊
[00:06:13.400 --> 00:06:15.400]  比較細小的堂會或教堂
[00:06:15.400 --> 00:06:19.400]  為什麼耶穌會願意留在那裏呢?
[00:06:19.400 --> 00:06:21.400]  最重要是最後一句
[00:06:21.400 --> 00:06:25.400]  就是這間教堂裏面的人
[00:06:25.400 --> 00:06:29.400]  每一個都願意去分享
[00:06:29.400 --> 00:06:33.400]  今天當我們再思考
[00:06:33.400 --> 00:06:35.400]  作為地上的教會
[00:06:35.400 --> 00:06:37.400]  作為一個屬神的群體
[00:06:37.400 --> 00:06:41.400]  究竟我們在地上的角色
[00:06:41.400 --> 00:06:43.400]  或我們要做的是什麼呢?
[00:06:43.400 --> 00:06:45.400]  我們要怎樣服侍這個世代
[00:06:45.400 --> 00:06:47.400]  這個社會
[00:06:47.400 --> 00:06:49.400]  這個社區呢?
[00:06:49.400 --> 00:06:53.400]  所以我今天很想和大家分享一段經文
[00:06:53.400 --> 00:06:57.400]  這段經文在路加福音4章14至30節
[00:06:57.400 --> 00:06:59.400]  其實大家都很熟悉的
[00:06:59.400 --> 00:07:01.400]  而我想和大家分享的主題訊息是什麼呢?
[00:07:01.400 --> 00:07:05.400]  就是服侍主所顧念的生命
[00:07:05.400 --> 00:07:09.400]  我們的主究竟在地上的生命
[00:07:09.400 --> 00:07:11.400]  短短的三十多年
[00:07:11.400 --> 00:07:13.400]  特別是最後的三年
[00:07:13.400 --> 00:07:15.400]  其實他在做什麼呢?
[00:07:15.400 --> 00:07:19.400]  我很想透過這段經文和大家一起去看看
[00:07:19.400 --> 00:07:23.400]  我們這樣讀好不好?
[00:07:23.400 --> 00:07:27.400]  我們由路加福音第14章
[00:07:27.400 --> 00:07:31.400]  第1段我們由路加福音第4章14節讀到第17節
[00:07:31.400 --> 00:07:35.400]  我們先讀這段
[00:07:35.400 --> 00:07:37.400]  我們一起讀好不好?
[00:07:37.400 --> 00:07:39.400]  預備,一而起
[00:07:39.400 --> 00:07:41.400]  耶穌滿有聖靈的能力
[00:07:41.400 --> 00:07:43.400]  回到加利利
[00:07:43.400 --> 00:07:46.400]  祂的名聲就傳遍了四方
[00:07:46.400 --> 00:07:49.400]  祂在各會堂裡教訓人
[00:07:49.400 --> 00:07:51.400]  眾人都稱讚祂
[00:07:51.400 --> 00:07:53.400]  耶穌來到撒勒
[00:07:53.400 --> 00:07:56.400]  就是祂長大的地方
[00:07:56.400 --> 00:08:01.400]  在安息日,照祂平常的規矩進廟會堂
[00:08:01.400 --> 00:08:03.400]  站起來要念聖經
[00:08:03.400 --> 00:08:05.400]  讀到16節
[00:08:05.400 --> 00:08:09.400]  這段聖經是說什麼呢?
[00:08:09.400 --> 00:08:19.400]  耶穌在祂的家鄉開始宣講神的訊息
[00:08:19.400 --> 00:08:23.400]  不過我想大家留意第14節
[00:08:23.400 --> 00:08:26.400]  第14節是說什麼呢?
[00:08:26.400 --> 00:08:30.400]  第一句說話是說耶穌滿有聖靈的能力
[00:08:30.400 --> 00:08:37.400]  路加的寫作很強調聖靈的角色
[00:08:37.400 --> 00:08:40.400]  特別是祂與耶穌的互動
[00:08:40.400 --> 00:08:48.400]  所以從路加福音第1章到第4章
[00:08:48.400 --> 00:08:54.400]  你就會發覺耶穌整個人生與聖靈的同行
[00:08:54.400 --> 00:08:56.400]  與聖靈的工作
[00:08:56.400 --> 00:09:02.400]  與聖靈出現的次數相當頻密
[00:09:02.400 --> 00:09:04.400]  是很有關連的
[00:09:04.400 --> 00:09:11.400]  第一,耶穌的出生或成人的過程
[00:09:11.400 --> 00:09:13.400]  聖經是怎麼說的呢?
[00:09:13.400 --> 00:09:15.400]  我們小童信經都背
[00:09:15.400 --> 00:09:18.400]  因聖靈感人而生
[00:09:18.400 --> 00:09:22.400]  即是說生命的孕育
[00:09:22.400 --> 00:09:25.400]  是從聖靈的孕育而來
[00:09:25.400 --> 00:09:26.400]  這是第一
[00:09:26.400 --> 00:09:30.400]  所以耶穌的出生本身就是聖靈的工作
[00:09:30.400 --> 00:09:33.400]  接著我們都很熟悉
[00:09:33.400 --> 00:09:36.400]  當很多人去到約旦河
[00:09:36.400 --> 00:09:39.400]  要接受施洗禮的時候
[00:09:39.400 --> 00:09:41.400]  耶穌盡諸般的義
[00:09:41.400 --> 00:09:43.400]  即是按照規矩
[00:09:43.400 --> 00:09:47.400]  一到約旦河要接受施洗禮的時候
[00:09:47.400 --> 00:09:49.400]  當祂從水裡上來的時候
[00:09:49.400 --> 00:09:51.400]  發生什麼事呢?
[00:09:51.400 --> 00:09:53.400]  就是聖靈好像甲子一樣
[00:09:53.400 --> 00:09:56.400]  降臨在耶穌的身上
[00:09:56.400 --> 00:09:58.400]  然後在天空上就出現一把聲音
[00:09:58.400 --> 00:10:00.400]  就是天父的聲音說
[00:10:00.400 --> 00:10:03.400]  你是我的愛子,我所喜悅的
[00:10:03.400 --> 00:10:05.400]  即是說聖靈的同在
[00:10:05.400 --> 00:10:09.400]  很早就出現在耶穌的生命裡
[00:10:09.400 --> 00:10:14.400]  接著耶穌受試探
[00:10:14.400 --> 00:10:17.400]  是不是祂自己走出去受試探呢?
[00:10:17.400 --> 00:10:20.400]  聖經,《路加福音》也是這樣寫的
[00:10:20.400 --> 00:10:23.400]  是聖靈引導祂去到曠野
[00:10:23.400 --> 00:10:25.400]  接受魔鬼的試探
[00:10:25.400 --> 00:10:27.400]  然後試探完又引導祂回去
[00:10:27.400 --> 00:10:29.400]  即是離開曠野
[00:10:29.400 --> 00:10:31.400]  即是說整個過程裡面
[00:10:31.400 --> 00:10:35.400]  祂面對的挑戰、誘惑、試探
[00:10:35.400 --> 00:10:40.400]  全部都有聖靈的同在和引導
[00:10:40.400 --> 00:10:46.400]  而當祂準備要出來服事的時候
[00:10:46.400 --> 00:10:48.400]  有人就問司祥若罕
[00:10:48.400 --> 00:10:51.400]  你是不是要來那個彌賽?
[00:10:51.400 --> 00:10:53.400]  司祥若罕就說不是
[00:10:53.400 --> 00:10:57.400]  他說將會有一位在他耳後會出現的
[00:10:57.400 --> 00:10:59.400]  司祥若罕就說
[00:10:59.400 --> 00:11:03.400]  他自己是用水來幫人洗禮的
[00:11:03.400 --> 00:11:05.400]  將要來的那位是怎樣的?
[00:11:05.400 --> 00:11:11.400]  是用聖靈和火為眾人施洗
[00:11:11.400 --> 00:11:16.400]  耶穌的服事是充滿聖靈的同在
[00:11:16.400 --> 00:11:18.400]  充滿聖靈的能力
[00:11:18.400 --> 00:11:21.400]  充滿聖靈的作為在當中
[00:11:21.400 --> 00:11:25.400]  正如《路加福音》第四章第十四節
[00:11:25.400 --> 00:11:27.400]  祂起來服事的時候
[00:11:27.400 --> 00:11:28.400]  這裡的形容
[00:11:28.400 --> 00:11:35.400]  《路加福音》特別指出耶穌是充滿聖靈的能力回到加利利
[00:11:35.400 --> 00:11:38.400]  其實另一個比較新的譯法是說
[00:11:38.400 --> 00:11:41.400]  耶穌回到加利利這個地方
[00:11:41.400 --> 00:11:44.400]  都是聖靈引導下回去的
[00:11:44.400 --> 00:11:47.400]  有一個這樣的意味在這裡
[00:11:47.400 --> 00:11:51.400]  所以等於我第一個想說的
[00:11:51.400 --> 00:11:53.400]  從我們的主的身上
[00:11:53.400 --> 00:12:00.400]  我們看見祂常常和聖靈同行合作
[00:12:00.400 --> 00:12:02.400]  和接受聖靈的引導
[00:12:02.400 --> 00:12:05.400]  去進行各式各樣的活動
[00:12:05.400 --> 00:12:07.400]  特別是在祂服事的當中
[00:12:07.400 --> 00:12:10.400]  是很需要聖靈的引導和指引的
[00:12:10.400 --> 00:12:14.400]  是很有聖靈的同在的
[00:12:14.400 --> 00:12:15.400]  不單止耶穌
[00:12:15.400 --> 00:12:21.400]  如果我們看《小行傳》第十六章六至七節
[00:12:21.400 --> 00:12:24.400]  是說使徒保羅和他的團隊
[00:12:24.400 --> 00:12:26.400]  去傳福音的時候
[00:12:26.400 --> 00:12:28.400]  他們想去某些地方
[00:12:28.400 --> 00:12:31.400]  然後聖靈對他們有些指示
[00:12:31.400 --> 00:12:33.400]  我們一起讀這兩節聖經
[00:12:33.400 --> 00:12:55.400]  《小行傳》第十六章六至七節
[00:12:55.400 --> 00:12:56.400]  你會看到這裡
[00:12:56.400 --> 00:12:58.400]  當保羅和他的團隊
[00:12:58.400 --> 00:13:01.400]  很想去不同的地方傳福音的時候
[00:13:01.400 --> 00:13:06.400]  都有聖靈的引導和指示
[00:13:06.400 --> 00:13:08.400]  這個指示包括
[00:13:08.400 --> 00:13:10.400]  你不要做這件事
[00:13:10.400 --> 00:13:11.400]  不要去那個地方
[00:13:11.400 --> 00:13:13.400]  你要去另一個地方
[00:13:13.400 --> 00:13:15.400]  所以從這裡看下去
[00:13:15.400 --> 00:13:17.400]  《小行傳》第十六章之後
[00:13:17.400 --> 00:13:19.400]  有一個很出名的片段
[00:13:19.400 --> 00:13:22.400]  就是馬其頓的呼聲出現
[00:13:22.400 --> 00:13:26.400]  保羅在夢中
[00:13:26.400 --> 00:13:29.400]  見到有馬其頓的一個人
[00:13:29.400 --> 00:13:31.400]  去呼喚他過去
[00:13:31.400 --> 00:13:33.400]  去祝福他們 幫助他們
[00:13:33.400 --> 00:13:34.400]  結果
[00:13:34.400 --> 00:13:37.400]  我一邊讀的時候
[00:13:37.400 --> 00:13:38.400]  你會發現
[00:13:38.400 --> 00:13:41.400]  這個信服聖靈的舉動
[00:13:41.400 --> 00:13:45.400]  是帶來一個福音的騙傳
[00:13:45.400 --> 00:13:46.400]  在那一帶的地方
[00:13:46.400 --> 00:13:48.400]  甚至影響後期
[00:13:48.400 --> 00:13:51.400]  整個歐洲大陸的福音的騙傳
[00:13:51.400 --> 00:13:54.400]  所以你會看到
[00:13:54.400 --> 00:13:57.400]  原來我們的服侍
[00:13:57.400 --> 00:14:00.400]  行事很多的事情
[00:14:00.400 --> 00:14:02.400]  我們是很應該
[00:14:02.400 --> 00:14:04.400]  好像耶穌和使徒一樣
[00:14:04.400 --> 00:14:07.400]  尋求聖靈的引導
[00:14:07.400 --> 00:14:11.400]  按照聖靈的指示和感動去做
[00:14:11.400 --> 00:14:15.400]  而不是憑血氣
[00:14:15.400 --> 00:14:21.400]  或者聽地上這個世界很多的說法
[00:14:21.400 --> 00:14:24.400]  很多的學說
[00:14:24.400 --> 00:14:27.400]  很多的原則去作事
[00:14:27.400 --> 00:14:29.400]  不知道你同不同意
[00:14:29.400 --> 00:14:31.400]  如果你同意的話
[00:14:31.400 --> 00:14:33.400]  我就會有一個問題
[00:14:33.400 --> 00:14:35.400]  究竟我們有多慣常
[00:14:35.400 --> 00:14:37.400]  在我們做一些決定
[00:14:37.400 --> 00:14:38.400]  或者我們要服侍
[00:14:38.400 --> 00:14:40.400]  我們要做什麼行動
[00:14:40.400 --> 00:14:43.400]  我們先去求問主
[00:14:43.400 --> 00:14:48.400]  求問主不是我們一年一度的聖事
[00:14:48.400 --> 00:14:51.400]  其實應該是比較恆常的
[00:14:51.400 --> 00:14:56.400]  我們生命裡的一個舉措
[00:14:56.400 --> 00:14:58.400]  當然你說
[00:14:58.400 --> 00:15:00.400]  我今天早上起床
[00:15:00.400 --> 00:15:02.400]  吃什麼早餐
[00:15:02.400 --> 00:15:04.400]  是不是要求問主呢
[00:15:04.400 --> 00:15:06.400]  我今天穿什麼衣服
[00:15:06.400 --> 00:15:08.400]  是不是要求問主呢
[00:15:08.400 --> 00:15:10.400]  我今天梳左邊界還是右邊界
[00:15:10.400 --> 00:15:12.400]  是不是要求問主呢
[00:15:12.400 --> 00:15:14.400]  你喜歡的都可以
[00:15:14.400 --> 00:15:16.400]  你喜歡的都可以
[00:15:16.400 --> 00:15:18.400]  但是我相信
[00:15:18.400 --> 00:15:20.400]  我們都可以分辨
[00:15:20.400 --> 00:15:22.400]  我們平常生活的事情
[00:15:22.400 --> 00:15:24.400]  我相信主有智慧讓我們去處理
[00:15:24.400 --> 00:15:26.400]  但是如果我們說
[00:15:26.400 --> 00:15:29.400]  我們要服侍這個世代
[00:15:29.400 --> 00:15:31.400]  我們要在這個社區
[00:15:31.400 --> 00:15:33.400]  在這個世代
[00:15:33.400 --> 00:15:34.400]  在周圍環境裡面
[00:15:34.400 --> 00:15:35.400]  去祝福很多人
[00:15:35.400 --> 00:15:36.400]  我們有什麼行動
[00:15:36.400 --> 00:15:38.400]  我們有什麼計劃
[00:15:38.400 --> 00:15:40.400]  我相信我們很應該
[00:15:40.400 --> 00:15:45.400]  進入去尋求主的狀況裡面
[00:15:45.400 --> 00:15:46.400]  我們要敏感
[00:15:46.400 --> 00:15:48.400]  聖靈對我們有什麼感動
[00:15:48.400 --> 00:15:50.400]  我們走出來的時候
[00:15:50.400 --> 00:15:51.400]  我們知道
[00:15:51.400 --> 00:15:52.400]  這個就是神
[00:15:52.400 --> 00:15:54.400]  想我們做成的工作
[00:15:54.400 --> 00:15:56.400]  不是出於我們的血氣
[00:15:56.400 --> 00:15:58.400]  不是出於別人覺得
[00:15:58.400 --> 00:16:00.400]  要怎樣我就怎樣
[00:16:00.400 --> 00:16:02.400]  而是我知道
[00:16:02.400 --> 00:16:05.400]  這個工作
[00:16:05.400 --> 00:16:06.400]  這個服侍
[00:16:06.400 --> 00:16:08.400]  甚至這些對象
[00:16:08.400 --> 00:16:10.400]  是神量給我的
[00:16:10.400 --> 00:16:12.400]  是感動我要去做的
[00:16:12.400 --> 00:16:14.400]  因為我們每一天
[00:16:14.400 --> 00:16:16.400]  我們接收很多訊息
[00:16:16.400 --> 00:16:19.400]  現代科技越發達
[00:16:19.400 --> 00:16:21.400]  我們接收的訊息是越多的
[00:16:21.400 --> 00:16:23.400]  我就不知道
[00:16:23.400 --> 00:16:26.400]  兩者的比例
[00:16:26.400 --> 00:16:28.400]  大家是怎樣的
[00:16:28.400 --> 00:16:31.400]  我們每一天
[00:16:31.400 --> 00:16:32.400]  有多少時間
[00:16:32.400 --> 00:16:35.400]  是接收這個世界的訊息
[00:16:35.400 --> 00:16:37.400]  又有多少時間
[00:16:37.400 --> 00:16:40.400]  其實我們可以分別為性
[00:16:40.400 --> 00:16:43.400]  我們可以撇開所有的東西
[00:16:43.400 --> 00:16:45.400]  去默想神
[00:16:45.400 --> 00:16:48.400]  去聆聽聖靈跟我們說什麼
[00:16:48.400 --> 00:16:51.400]  以致我們真的能清楚知道
[00:16:51.400 --> 00:16:54.400]  在這麼混亂
[00:16:54.400 --> 00:16:56.400]  這麼多艱難
[00:16:56.400 --> 00:16:58.400]  這麼多挑戰的世代裡面
[00:16:58.400 --> 00:17:00.400]  我們很清楚知道
[00:17:00.400 --> 00:17:02.400]  主跟我們說什麼
[00:17:02.400 --> 00:17:04.400]  聖靈引導我們做什麼
[00:17:04.400 --> 00:17:07.400]  如果比例太過強烈
[00:17:07.400 --> 00:17:10.400]  我們接收這個世界的資訊極多
[00:17:10.400 --> 00:17:13.400]  但是跟聖靈合作
[00:17:13.400 --> 00:17:18.400]  領受聖靈的感動和啟示的時間很少
[00:17:18.400 --> 00:17:22.400]  我估計我們有多少不妥
[00:17:22.400 --> 00:17:24.400]  不知道你們是否同意
[00:17:24.400 --> 00:17:25.400]  我們會有些不妥
[00:17:25.400 --> 00:17:28.400]  因為我們大部份的走向
[00:17:28.400 --> 00:17:31.400]  是跟隨著這個世界
[00:17:31.400 --> 00:17:33.400]  我們要小心
[00:17:33.400 --> 00:17:36.400]  各位弟兄姊妹要小心
[00:17:36.400 --> 00:17:38.400]  要小心我們的生命
[00:17:38.400 --> 00:17:41.400]  忽略了神很想
[00:17:41.400 --> 00:17:46.400]  將祂的心意跟我們分享的時刻
[00:17:46.400 --> 00:17:49.400]  所以弟兄姊妹
[00:17:49.400 --> 00:17:52.400]  檢視我們自己的生命
[00:17:52.400 --> 00:17:54.400]  檢視我們自己的生命
[00:17:54.400 --> 00:17:57.400]  我們的生命是否可以常常
[00:17:57.400 --> 00:17:59.400]  聽到主跟我們說的話
[00:17:59.400 --> 00:18:02.400]  聖靈引導我們要做的事
[00:18:02.400 --> 00:18:05.400]  這是第一點我想說的
[00:18:05.400 --> 00:18:09.400]  所以我們看回這段經文
[00:18:09.400 --> 00:18:12.400]  《路加斑》第四章
[00:18:12.400 --> 00:18:16.400]  第四章 十四節
[00:18:16.400 --> 00:18:19.400]  耶穌沒有聖靈的能力
[00:18:19.400 --> 00:18:22.400]  回到加利利的家鄉
[00:18:22.400 --> 00:18:25.400]  祂的名聲就傳遍了四方
[00:18:25.400 --> 00:18:28.400]  這裏說的是甚麼呢?
[00:18:28.400 --> 00:18:30.400]  眾人都知道祂說的 祂做的
[00:18:30.400 --> 00:18:32.400]  很精彩
[00:18:32.400 --> 00:18:35.400]  所以祂的名聲就傳遍了四方
[00:18:35.400 --> 00:18:36.400]  不是祂主動的
[00:18:36.400 --> 00:18:38.400]  是因為祂做的事
[00:18:38.400 --> 00:18:39.400]  祂說的是甚麼呢?
[00:18:39.400 --> 00:18:41.400]  「滿有聖靈的能力同在」
[00:18:41.400 --> 00:18:45.400]  所以當我們帶著聖靈的能力
[00:18:45.400 --> 00:18:47.400]  祂的引導 神的心意
[00:18:47.400 --> 00:18:51.400]  在不同的地方服侍人的時候
[00:18:51.400 --> 00:18:57.400]  神的名聲是會被人認識的
[00:18:57.400 --> 00:18:59.400]  第十五節說的是甚麼呢?
[00:18:59.400 --> 00:19:01.400]  祂在國會堂教訓人
[00:19:01.400 --> 00:19:03.400]  眾人都稱讚祂
[00:19:03.400 --> 00:19:06.400]  因為教導 因為講論
[00:19:06.400 --> 00:19:08.400]  不是出於自己的能力
[00:19:08.400 --> 00:19:11.400]  是出於聖靈與祂同在的能力
[00:19:11.400 --> 00:19:13.400]  人是會見到的
[00:19:13.400 --> 00:19:15.400]  這是一個很外顯的狀況
[00:19:15.400 --> 00:19:17.400]  人是會清楚知道
[00:19:17.400 --> 00:19:20.400]  這是從神而來的工作
[00:19:20.400 --> 00:19:23.400]  所以今天教會都應該是這樣的
[00:19:23.400 --> 00:19:26.400]  我們在地上所做的事
