
[00:00:00.000 --> 00:00:03.660]  很感恩我們可以一起去敬拜神
[00:06:35.160 --> 00:06:39.240]  但是主耶穌根本不知道
[00:06:39.240 --> 00:06:47.080]  主耶穌是勝過撒旦一切的伎倆
[00:06:47.080 --> 00:06:52.480]  可能主知道門徒當時是很驚慌
[00:06:52.480 --> 00:06:54.000]  所以祂說放心
[00:06:54.000 --> 00:06:56.600]  是我不需要怕
[00:06:56.600 --> 00:06:59.400]  這個放心表示在危難
[00:06:59.400 --> 00:07:05.360]  或者在困境當中仍然堅定壯膽
[00:07:05.360 --> 00:07:09.320]  因為主在掌管著風浪
[00:07:09.320 --> 00:07:12.160]  平靜風浪的主
[00:07:12.160 --> 00:07:14.440]  祂現在也是來到
[00:07:14.440 --> 00:07:18.080]  之前門徒和主在船上
[00:07:18.080 --> 00:07:19.800]  風浪很大
[00:07:19.800 --> 00:07:21.200]  主竟然睡著
[00:07:21.200 --> 00:07:24.560]  但是叫醒主之後
[00:07:24.560 --> 00:07:27.960]  主可以叫風浪平靜過來
[00:07:27.960 --> 00:07:29.840]  現在主又出現
[00:07:29.840 --> 00:07:32.680]  叫他們不需要怕
[00:07:32.680 --> 00:07:36.200]  在約翰福音16章33節
[00:07:36.200 --> 00:07:40.520]  祂說「我對你們說了這些事
[00:07:40.520 --> 00:07:42.720]  是要使你們有平安
[00:07:42.720 --> 00:07:45.720]  在世上你們有苦難
[00:07:45.720 --> 00:07:47.720]  但你們要有勇氣
[00:07:47.720 --> 00:07:51.160]  我已經勝過世界」
[00:07:51.160 --> 00:07:55.560]  我們不需要再看這個圖片了
[00:07:55.560 --> 00:07:56.960]  主說
[00:07:56.960 --> 00:08:03.360]  剛剛門徒會因為世人的恨惡
[00:08:03.360 --> 00:08:06.960]  他們都會遭遇一些艱難
[00:08:06.960 --> 00:08:12.040]  但是他們要保持跟隨主那份勇氣
[00:08:12.040 --> 00:08:15.120]  因為主已經勝過世界
[00:08:15.120 --> 00:08:18.880]  主說門徒會面對
[00:08:18.880 --> 00:08:22.240]  有生命當中一些困難
[00:08:22.240 --> 00:08:23.680]  主已經復活
[00:08:23.680 --> 00:08:26.680]  祂是一位勝過死亡的神
[00:08:26.680 --> 00:08:30.360]  將來門徒都好像主一樣
[00:08:30.360 --> 00:08:32.640]  可以復活過來
[00:08:32.640 --> 00:08:37.200]  主應許中現有這些苦難
[00:08:37.200 --> 00:08:40.000]  因著與主的關係
[00:08:40.000 --> 00:08:42.720]  主在門徒的內心裏面
[00:08:42.720 --> 00:08:45.160]  可以得著
[00:08:45.160 --> 00:08:47.080]  讓門徒可以得著
[00:08:47.080 --> 00:08:51.160]  主同在那份平安
[00:08:51.160 --> 00:08:54.480]  這個示我就好像在舊約裏面
[00:08:54.480 --> 00:09:00.400]  又說神曾經向摩西以賽亞來啟示
[00:09:00.400 --> 00:09:03.000]  反映出馬太福音
[00:09:03.000 --> 00:09:07.320]  對耶穌在海面上行走這個看法
[00:09:07.320 --> 00:09:10.920]  是說到神自己親自的顯現
[00:09:10.920 --> 00:09:14.440]  讓門徒不需要去懼怕
[00:09:14.440 --> 00:09:15.800]  在困難的當中
[00:09:15.800 --> 00:09:19.040]  神怎樣去幫助你呢?
[00:09:19.040 --> 00:09:23.600]  現在不知道大家有沒有平安
[00:09:23.600 --> 00:09:28.600]  可能我們都會掛心我們的工作
[00:09:28.600 --> 00:09:30.200]  有時可以開工
[00:09:30.200 --> 00:09:32.680]  有時不能開工
[00:09:32.680 --> 00:09:35.440]  有時在家工作
[00:09:35.440 --> 00:09:40.400]  或者我們為著兒女的學習去掛心
[00:09:40.400 --> 00:09:45.880]  會不會考慮移民去別的地方呢?
[00:09:45.880 --> 00:09:51.440]  有沒有問下神的心意到底是怎樣做好呢?
[00:09:51.440 --> 00:09:54.000]  記得在八月培靈會的時候
[00:09:54.000 --> 00:09:59.960]  晚克的講員郭文慈牧師他這樣說
[00:09:59.960 --> 00:10:04.480]  他說你是否帶著使命去移民呢?
[00:10:04.480 --> 00:10:08.320]  即是說你是否清楚神要你去移民
[00:10:08.320 --> 00:10:09.800]  要你去離開
[00:10:09.800 --> 00:10:13.120]  還是要你留在香港
[00:10:13.120 --> 00:10:17.520]  我們清不清楚神的心意是甚麼呢?
[00:10:17.520 --> 00:10:22.680]  我們繼續看二十八節至三十一節的經文
[00:10:22.680 --> 00:10:25.000]  彼得在水面上走
[00:10:25.000 --> 00:10:29.120]  我們又一齊讀這幾節的經文
[00:10:29.120 --> 00:10:33.240]  「彼得回答他:主啊!如果是祢
[00:10:33.240 --> 00:10:37.240]  請叫我從水面上走到祢那裡去
[00:10:37.240 --> 00:10:42.800]  耶穌說:你來吧!彼得就從船上下去
[00:10:42.800 --> 00:10:46.720]  在水面上走往耶穌那裡去
[00:10:46.720 --> 00:10:50.760]  只因見風很強害怕起來
[00:10:50.760 --> 00:10:56.440]  將要沉下去就喊叫說:主啊!救我!
[00:10:56.440 --> 00:10:59.880]  耶穌立刻伸手拉著他說:
[00:10:59.880 --> 00:11:04.760]  你這小信的人為甚麼疑惑呢?
[00:11:04.760 --> 00:11:08.560]  在二十八節他說:主啊!如果是祢
[00:11:08.560 --> 00:11:12.240]  主就是基督對基督的一個稱呼
[00:11:12.240 --> 00:11:18.080]  彼得在這裡可能他自己也認得出
[00:11:18.080 --> 00:11:20.680]  耶穌就是一位神
[00:11:20.680 --> 00:11:24.880]  而且這個主的稱呼反映
[00:11:24.880 --> 00:11:30.400]  他對耶穌好像要劃神
[00:11:30.400 --> 00:11:33.560]  一個等同的位置
[00:11:33.560 --> 00:11:35.560]  我們看到
[00:11:35.560 --> 00:11:39.920]  他說從水面上走到祢那裡去
[00:11:39.920 --> 00:11:41.920]  說到主
[00:11:41.920 --> 00:11:48.680]  是反映出彼得當時很激動的心情
[00:11:48.680 --> 00:11:53.520]  彼得在水面上行走有甚麼意思呢?
[00:11:53.520 --> 00:11:58.120]  其實可以說顯出他有很大的信心
[00:11:58.120 --> 00:12:01.960]  行上水面
[00:12:01.960 --> 00:12:04.560]  一位學者叫克爾德
[00:12:04.560 --> 00:12:10.800]  他看這段經文為一個作門徒的角度
[00:12:10.800 --> 00:12:12.080]  去讀這段經文
[00:12:12.080 --> 00:12:14.360]  他認為整個故事
[00:12:14.360 --> 00:12:18.800]  是說到作主門徒的風險
[00:12:18.800 --> 00:12:21.960]  和榮耀
[00:12:21.960 --> 00:12:29.120]  耶穌可以救他們脫離作門徒所遇到的風險
[00:12:29.120 --> 00:12:32.320]  因此彼得在這裡的行動就是說
[00:12:32.320 --> 00:12:36.760]  他踏上跟隨主作門徒的路上
[00:12:36.760 --> 00:12:39.480]  我們看第二幅圖片
[00:12:39.480 --> 00:12:44.640]  彼得有足夠的信心去踏上水面上
[00:12:44.640 --> 00:12:48.720]  當他看到浪很大的時候
[00:12:48.720 --> 00:12:51.000]  他就恐懼
[00:12:51.000 --> 00:12:52.200]  沉下去
[00:12:52.200 --> 00:12:56.720]  叫主救我
[00:12:56.720 --> 00:12:59.320]  他好像是一個求救
[00:12:59.320 --> 00:13:02.440]  或者他當時是一個禱告
[00:13:02.440 --> 00:13:04.400]  求神幫他
[00:13:04.400 --> 00:13:07.320]  顯出彼得這個行為
[00:13:07.320 --> 00:13:14.320]  是否出於一種踏在海面上的衝動呢?
[00:13:14.320 --> 00:13:17.160]  還是很雀躍地想去見主
[00:13:17.160 --> 00:13:19.160]  走去主那裡
[00:13:19.160 --> 00:13:21.040]  沉下去
[00:13:21.040 --> 00:13:22.640]  就是因為他的眼目
[00:13:22.640 --> 00:13:24.840]  不是單單看著主
[00:13:24.840 --> 00:13:27.520]  他是看著那些大風浪
[00:13:27.520 --> 00:13:30.120]  所以使他害怕
[00:13:30.120 --> 00:13:32.360]  就沉下去
[00:13:32.360 --> 00:13:34.440]  一旦遇到危險的時候
[00:13:34.440 --> 00:13:39.240]  我們就會信心不足
[00:13:39.240 --> 00:13:43.520]  曾經彼得因為主耶穌被拉之後
[00:13:43.520 --> 00:13:46.360]  有人認出他跟隨主
[00:13:46.360 --> 00:13:48.880]  他否認了三次
[00:13:48.880 --> 00:13:53.240]  都反映出他害怕被拉
[00:13:53.240 --> 00:13:54.840]  被主連累
[00:13:54.840 --> 00:13:57.240]  所以要否認主
[00:13:57.240 --> 00:13:59.720]  也都反映出一般門徒
[00:13:59.720 --> 00:14:02.360]  信心不足
[00:14:02.360 --> 00:14:07.040]  他們一方面憑著勇氣去跟隨主
[00:14:07.040 --> 00:14:11.680]  同時也都因為危險去膽怯
[00:14:11.680 --> 00:14:15.840]  這些很明顯就是告訴我們
[00:14:15.840 --> 00:14:18.080]  耶穌這位能夠救我們
[00:14:18.080 --> 00:14:22.280]  脫離各樣危險的一位主
[00:14:22.280 --> 00:14:27.240]  祂就是門徒的一位帶領者
[00:14:27.240 --> 00:14:30.640]  正如《荒漠金傳》在9月7日
[00:14:30.640 --> 00:14:32.720]  有幾句說話
[00:14:32.720 --> 00:14:35.400]  「神常常藉著患難
[00:14:35.400 --> 00:14:38.640]  給我們寶貴的功課
[00:14:38.640 --> 00:14:41.480]  神給我們的不是患難
[00:14:41.480 --> 00:14:43.800]  而是機會
[00:14:43.800 --> 00:14:45.520]  在困難的當中
[00:14:45.520 --> 00:14:47.560]  靠主去跨越
[00:14:47.560 --> 00:14:52.040]  成為我們一個啟迪、鼓勵」
[00:14:52.040 --> 00:14:53.200]  耶穌責備彼得
[00:14:53.200 --> 00:14:55.320]  「你這小信的人
[00:14:55.320 --> 00:14:57.840]  為甚麼疑惑呢?」
[00:14:57.840 --> 00:14:59.600]  耶穌沒有責備彼得
[00:14:59.600 --> 00:15:01.000]  沒有信心
[00:15:01.000 --> 00:15:04.160]  是說他不夠信心
[00:15:04.160 --> 00:15:07.240]  雖然好像是說彼得
[00:15:07.240 --> 00:15:11.320]  也可以說是對我們眾人去說
[00:15:11.320 --> 00:15:14.080]  我們能否在困境當中
[00:15:14.080 --> 00:15:17.680]  保持去倚靠神這份信心
[00:15:17.680 --> 00:15:22.920]  將我們的眼目定精在耶穌的身上呢?
[00:15:22.920 --> 00:15:24.680]  在八月中的時候
[00:15:24.680 --> 00:15:30.120]  我口腔的右舌是痛的
[00:15:30.120 --> 00:15:33.000]  痛了幾天
[00:15:33.000 --> 00:15:34.000]  還未痊癒
[00:15:34.000 --> 00:15:38.560]  試試沖鹹柑桔水喝
[00:15:38.560 --> 00:15:39.840]  也不行
[00:15:39.840 --> 00:15:43.960]  再喝鹽水、涼茶
[00:15:43.960 --> 00:15:45.760]  也不行
[00:15:45.760 --> 00:15:49.560]  心裡有點掛淚
[00:15:49.560 --> 00:15:53.440]  平時兩三天就好了
[00:15:53.440 --> 00:15:56.240]  遇到一位姊妹
[00:15:56.240 --> 00:15:58.400]  問有沒有東西可以代禱
[00:15:58.400 --> 00:15:59.680]  當時跟她聊天
[00:15:59.680 --> 00:16:01.720]  問她有沒有東西可以代禱
[00:16:01.720 --> 00:16:04.880]  她說「我的舌頭痛」
[00:16:04.880 --> 00:16:07.680]  「不如我介紹一位中醫給你」
[00:16:07.680 --> 00:16:10.760]  「好啊,我試試看一位中醫」
[00:16:10.760 --> 00:16:13.520]  她給我三天藥
[00:16:13.520 --> 00:16:16.040]  我問醫師「為什麼會這樣」
[00:16:16.040 --> 00:16:18.400]  「這麼久也不好」
[00:16:18.400 --> 00:16:21.760]  他說「你是脾虛、濕困」
[00:16:21.760 --> 00:16:23.640]  我真是第一次聽
[00:16:23.640 --> 00:16:28.040]  因為平時很少看中醫
[00:16:28.040 --> 00:16:33.240]  脾虛就是消化系統一般
[00:16:33.240 --> 00:16:34.360]  我以為是熱氣
[00:16:34.360 --> 00:16:36.760]  他說「濕多過熱」
[00:16:36.760 --> 00:16:38.560]  其實我也不太明白
[00:16:38.560 --> 00:16:40.720]  什麼叫濕困
[00:16:40.720 --> 00:16:43.760]  吃了三天藥就好了
[00:16:43.760 --> 00:16:45.720]  其實也很感恩
[00:16:45.720 --> 00:16:49.040]  姊妹介紹一位合適的醫生
[00:16:49.040 --> 00:16:51.600]  他了解到我實況
[00:16:51.600 --> 00:16:53.400]  其實我當時也有點掛心
[00:16:53.400 --> 00:16:57.320]  會不會中了一招新冠病毒
[00:16:57.320 --> 00:17:00.040]  叫家人祈禱、代禱
[00:17:00.040 --> 00:17:02.080]  不知道有沒有事
[00:17:02.080 --> 00:17:07.000]  透過這位醫生的醫治
[00:17:07.000 --> 00:17:09.680]  化解了我一些憂慮
[00:17:09.680 --> 00:17:12.560]  感謝神預備了這位姊妹
[00:17:12.560 --> 00:17:17.560]  有愛心介紹一位合適的醫生給我
[00:17:17.560 --> 00:17:18.760]  其實很多香港人
[00:17:18.760 --> 00:17:21.160]  都是因為新型冠狀病毒
[00:17:21.160 --> 00:17:23.560]  會有擔心、恐懼
[00:17:23.560 --> 00:17:26.240]  會中招、受感染
[00:17:26.240 --> 00:17:30.080]  特別長者都會不敢出街
[00:17:30.080 --> 00:17:30.760]  他想出街
[00:17:30.760 --> 00:17:33.200]  可能家人都叫他不要出街
[00:17:33.200 --> 00:17:35.520]  減少出街為妙
[00:17:35.520 --> 00:17:37.080]  不只長者
[00:17:37.080 --> 00:17:38.200]  小朋友
[00:17:38.200 --> 00:17:40.760]  青年人、成年人
[00:17:40.760 --> 00:17:43.760]  可能都比以往少了出街
[00:17:43.760 --> 00:17:47.040]  留在家裡上課
[00:17:47.040 --> 00:17:48.840]  做功課
[00:17:48.840 --> 00:17:51.760]  上班等等
[00:17:51.760 --> 00:17:55.040]  其實可以在家
[00:17:55.040 --> 00:17:57.920]  用Zoom網上上課
[00:17:57.920 --> 00:17:59.560]  或者工作
[00:17:59.560 --> 00:18:01.480]  都是一個福氣
[00:18:01.480 --> 00:18:04.200]  有些人想做事都沒得做
[00:18:04.200 --> 00:18:05.400]  失業
[00:18:05.400 --> 00:18:08.280]  或者放無薪假
[00:18:08.280 --> 00:18:09.760]  上班的時候
[00:18:09.760 --> 00:18:13.080]  都可以跟同事交流
[00:18:13.080 --> 00:18:14.040]  上課的時候
[00:18:14.040 --> 00:18:19.200]  也可以跟同學、老師交流、傾談
[00:18:19.200 --> 00:18:22.800]  好過一事無成
[00:18:22.800 --> 00:18:26.400]  無所事事
[00:18:26.400 --> 00:18:27.800]  第三方面是說到
[00:18:27.800 --> 00:18:30.640]  門徒去認順
[00:18:30.640 --> 00:18:34.000]  耶穌真是神的兒子
[00:18:34.000 --> 00:18:36.720]  我們又看三十二節
[00:18:36.720 --> 00:18:38.560]  三十三節的經文
[00:18:38.560 --> 00:18:41.440]  我們又一起去讀
[00:18:41.440 --> 00:18:44.960]  「他們一上船
[00:18:44.960 --> 00:18:47.000]  風就停了
[00:18:47.000 --> 00:18:50.000]  在船上的人都拜他
[00:18:50.000 --> 00:18:53.760]  說:你真是神的兒子」
[00:18:53.760 --> 00:18:55.320]  當中耶三節
[00:18:55.320 --> 00:18:59.320]  「疏散了眾人以後
[00:18:59.320 --> 00:19:02.880]  他獨自上山去禱告
[00:19:02.880 --> 00:19:07.320]  到了晚上只有他一人在那裡」
[00:19:07.320 --> 00:19:08.320]  我們看到
[00:19:08.320 --> 00:19:11.440]  當時耶穌和彼得上了船
[00:19:11.440 --> 00:19:13.440]  另一個神跡出現了
[00:19:13.440 --> 00:19:17.560]  立刻風浪就停了下來
[00:19:17.560 --> 00:19:19.560]  這句說話繼續說到
[00:19:19.560 --> 00:19:23.240]  耶穌就是這位能夠克服風浪
[00:19:23.240 --> 00:19:26.200]  有一位超自然能力的主
[00:19:26.200 --> 00:19:31.400]  門徒說:你真是神的兒子
[00:19:31.400 --> 00:19:35.080]  就是整個故事的一個重點
[00:19:35.080 --> 00:19:38.480]  就是藉著平靜風浪這個神跡
[00:19:38.480 --> 00:19:40.560]  耶穌顯出祂的大能
[00:19:40.560 --> 00:19:43.360]  以致門徒敬服
[00:19:43.360 --> 00:19:46.280]  來獻上敬拜
[00:19:46.280 --> 00:19:49.840]  神的兒子不但指這位
[00:19:49.840 --> 00:19:52.760]  是要來作王
[00:19:52.760 --> 00:19:54.920]  不是指祂要來作王
[00:19:54.920 --> 00:19:59.680]  而是強調祂和神有一個親密的關係
[00:19:59.680 --> 00:20:02.360]  祂更加是擁有神的大能
[00:20:02.360 --> 00:20:05.120]  一位大君王
[00:20:05.120 --> 00:20:08.360]  一位我們倚靠的主宰
[00:20:08.360 --> 00:20:11.960]  是門徒敬拜的一個對象
[00:20:11.960 --> 00:20:16.240]  這裡表明門徒對神的兒子是一個迎信
[00:20:16.240 --> 00:20:17.880]  意思是主耶穌
[00:20:17.880 --> 00:20:21.040]  祢就是我夢寐以求的一位
[00:20:21.040 --> 00:20:24.000]  理猜、拯救者
[00:20:24.000 --> 00:20:27.240]  耶穌要他們經歷到人生
[00:20:27.240 --> 00:20:31.360]  靠自己的軟弱
[00:20:31.360 --> 00:20:35.040]  正如門徒遇到風浪
[00:20:35.040 --> 00:20:39.040]  不能夠控制、幫不到自己
[00:20:39.040 --> 00:20:41.560]  讓他們知道主的同在
[00:20:41.560 --> 00:20:46.000]  可以幫他們去解決這個艱難
[00:20:46.000 --> 00:20:49.080]  只有耶穌的同在
[00:20:49.080 --> 00:20:52.320]  風浪就可以平息
[00:20:52.320 --> 00:20:54.920]  不是因為我們去到別的地方
[00:20:54.920 --> 00:20:57.000]  就沒有風浪
[00:20:57.000 --> 00:21:01.440]  而是因為有耶穌在我們的內心
[00:21:01.440 --> 00:21:03.040]  和我們一起
[00:21:03.040 --> 00:21:06.520]  我們不怕去面對風浪
[00:21:06.520 --> 00:21:08.400]  在風浪當中
[00:21:08.400 --> 00:21:13.280]  門徒不單止看到耶穌彰顯祂的大能
[00:21:13.280 --> 00:21:17.040]  我們更加清楚看到
[00:21:17.040 --> 00:21:21.280]  主是關心他們
[00:21:21.280 --> 00:21:23.280]  和他們一起
[00:21:23.280 --> 00:21:27.200]  視下那份無人能夠奪去的平安
[00:21:27.200 --> 00:21:33.040]  讓門徒再次對神有更深的認識
[00:21:33.040 --> 00:21:37.320]  這位主不是一次平靜風浪
[00:21:37.320 --> 00:21:40.840]  是第二次去平靜風浪
[00:21:40.840 --> 00:21:46.760]  也可以叫幾千人吃飽
[00:21:46.760 --> 00:21:52.840]  之前在茶經班曾經有一位姐妹分享
[00:21:52.840 --> 00:21:56.880]  她自己多年前教幼稚園
[00:21:56.880 --> 00:21:59.640]  有一次和一班學生出外
[00:21:59.640 --> 00:22:03.240]  突然天色變黑
[00:22:03.240 --> 00:22:05.240]  很擔心會下雨
[00:22:05.240 --> 00:22:09.280]  因為沒有雨具
[00:22:09.280 --> 00:22:12.240]  或者會影響他們的行程
[00:22:12.240 --> 00:22:15.040]  她當時信了主不久
[00:22:15.040 --> 00:22:19.360]  於是祈禱求神希望不要下雨
[00:22:19.360 --> 00:22:23.040]  當時信心不太足
[00:22:23.040 --> 00:22:27.160]  祈禱後天色慢慢轉好
[00:22:27.160 --> 00:22:28.640]  沒有下雨
[00:22:28.640 --> 00:22:31.400]  真是很開心的經歷
[00:22:31.400 --> 00:22:34.080]  他們的行程可以繼續
[00:22:34.080 --> 00:22:39.440]  也讓他們知道神真的聽禱告
[00:22:39.440 --> 00:22:43.840]  加添了姐妹對神的信心
[00:22:43.840 --> 00:22:45.840]  很感謝神
[00:22:45.840 --> 00:22:49.920]  我們成為神的兒女有祈禱的權柄
[00:22:49.920 --> 00:22:52.920]  無論遇到什麼困難
[00:22:52.920 --> 00:22:55.560]  都可以帶到主的面前
[00:22:55.560 --> 00:22:58.000]  祈求祂的幫助
[00:22:58.000 --> 00:23:01.520]  祂會按著祂的心意去成就
[00:23:01.520 --> 00:23:04.520]  讓我們知道怎樣去面對
[00:23:04.520 --> 00:23:07.160]  次行平安
[00:23:07.160 --> 00:23:12.360]  就是得著神而來那份平安滿足
[00:23:12.360 --> 00:23:16.080]  我們成為主的門徒有這份光榮
[00:23:16.080 --> 00:23:18.200]  去跟隨主
[00:23:18.200 --> 00:23:22.920]  縱然都會經歷艱難、風浪
[00:23:22.920 --> 00:23:28.680]  不知道你有沒有經歷風浪
[00:23:28.680 --> 00:23:33.040]  但我們都能夠耐心交給主
[00:23:33.040 --> 00:23:36.720]  將我們的困難和神去傾訴
[00:23:36.720 --> 00:23:38.880]  讓祂引導
