
[00:00:00.000 --> 00:00:03.420]  願以我們一同擁抱神的話語來禱告
[00:03:50.920 --> 00:03:52.920]  就是一件事
[00:03:52.920 --> 00:03:54.920]  香港人處於一個
[00:03:54.920 --> 00:03:58.920]  都挺多負面情緒的環境底下
[00:03:58.920 --> 00:04:01.920]  大家對於我們的國家
[00:04:01.920 --> 00:04:04.920]  或者我們特區的政府
[00:04:04.920 --> 00:04:08.920]  都未必有很多的認同感
[00:04:08.920 --> 00:04:10.920]  總之這兩塊旗
[00:04:10.920 --> 00:04:14.920]  都不會覺得是我們的標記
[00:04:14.920 --> 00:04:18.920]  都會覺得有點困難去有一個連繫性
[00:04:18.920 --> 00:04:20.920]  但我不是說什麼是對什麼是不對
[00:04:20.920 --> 00:04:22.920]  我也不是要去講什麼政治
[00:04:22.920 --> 00:04:25.920]  不過我想給大家思想一下
[00:04:25.920 --> 00:04:28.920]  可能我們是面對著一些怎樣的情緒
[00:04:28.920 --> 00:04:31.920]  我們應該怎樣去回應
[00:04:31.920 --> 00:04:33.920]  我們的回應不是說
[00:04:33.920 --> 00:04:35.920]  作為一個香港的市民
[00:04:35.920 --> 00:04:37.920]  應該怎樣去回應
[00:04:37.920 --> 00:04:39.920]  作為一個基督徒
[00:04:39.920 --> 00:04:41.920]  我們應該怎樣去回應
[00:04:41.920 --> 00:04:43.920]  一個基督徒
[00:04:43.920 --> 00:04:47.920]  我們的標記應該是什麼
[00:04:47.920 --> 00:04:49.920]  不是一塊國旗
[00:04:49.920 --> 00:04:51.920]  不是一首歌
[00:04:51.920 --> 00:04:55.920]  那我們的標記應該是什麼呢
[00:04:55.920 --> 00:05:01.920]  是不是因為你穿著基督教的T恤
[00:05:01.920 --> 00:05:03.920]  有個十字架
[00:05:03.920 --> 00:05:05.920]  或者是拿著一個
[00:05:05.920 --> 00:05:07.920]  現在好像不是很流行
[00:05:07.920 --> 00:05:09.920]  WWJW那樣
[00:05:09.920 --> 00:05:11.920]  是不是要戴著手繩
[00:05:11.920 --> 00:05:13.920]  掛著十字架
[00:05:13.920 --> 00:05:15.920]  穿著基督教的T恤
[00:05:15.920 --> 00:05:17.920]  那就是你的標記嗎
[00:05:17.920 --> 00:05:19.920]  又或者是
[00:05:19.920 --> 00:05:21.920]  吃飯之前我會禱告
[00:05:21.920 --> 00:05:25.920]  這個是不是作為一個基督徒的標記呢
[00:05:25.920 --> 00:05:27.920]  又或者每個禮拜回來教會
[00:05:27.920 --> 00:05:29.920]  人家問我禮拜天去哪裡
[00:05:29.920 --> 00:05:31.920]  我告訴你我會回教會
[00:05:31.920 --> 00:05:34.920]  那這個是不是一個基督徒的標記呢
[00:05:34.920 --> 00:05:36.920]  這些不是不好的東西
[00:05:36.920 --> 00:05:39.920]  但是有沒有一些深層次的東西
[00:05:39.920 --> 00:05:41.920]  究竟我們作為信徒
[00:05:41.920 --> 00:05:44.920]  會不會在面對困難的時候
[00:05:44.920 --> 00:05:47.920]  都仍然能夠持守住
[00:05:47.920 --> 00:05:49.920]  神要我們做的事
[00:05:49.920 --> 00:05:54.920]  以致我們真的能夠活出一個基督徒的標記出來
[00:05:54.920 --> 00:05:57.920]  什麼是一個基督徒的標記
[00:05:57.920 --> 00:05:59.920]  我們面對困難的時候
[00:05:59.920 --> 00:06:00.920]  會不會失去呢
[00:06:00.920 --> 00:06:06.920]  這個是我們今天想藉著詩篇第五篇去問和尋找的答案
[00:06:06.920 --> 00:06:08.920]  所以如果你有善經在手的話
[00:06:08.920 --> 00:06:10.920]  可以回去讀詩篇第五篇
[00:06:10.920 --> 00:06:14.920]  當我們去看這段經文的時候
[00:06:14.920 --> 00:06:16.920]  我們會思想一下
[00:06:16.920 --> 00:06:18.920]  什麼是基督徒的標記
[00:06:18.920 --> 00:06:20.920]  我們怎樣活出
[00:06:20.920 --> 00:06:22.920]  還有活出之後會有什麼後果
[00:06:22.920 --> 00:06:24.920]  會有什麼影響
[00:06:24.920 --> 00:06:26.920]  我們應該怎樣去形容
[00:06:26.920 --> 00:06:28.920]  所以讓我們先看第一樣
[00:06:28.920 --> 00:06:31.920]  在這段經文的時候
[00:06:31.920 --> 00:06:34.920]  第一樣東西我們知道我們要相信神的性格
[00:06:34.920 --> 00:06:36.920]  我們基督徒的標記就是
[00:06:36.920 --> 00:06:39.920]  即使我們在困難當中
[00:06:39.920 --> 00:06:44.920]  我們都仍然相信神是那一位我們所相信的神
[00:06:44.920 --> 00:06:47.920]  祂就是聖經所說的神
[00:06:47.920 --> 00:06:49.920]  祂就是和我們納約的神
[00:06:49.920 --> 00:06:51.920]  祂的性格是我們可以抓緊住
[00:06:51.920 --> 00:06:53.920]  即使面對困難的時候
[00:06:53.920 --> 00:06:56.920]  我們都仍然相信神的性格
[00:06:56.920 --> 00:06:58.920]  這個是我們作為基督徒裡面
[00:06:58.920 --> 00:07:00.920]  一個敬拜者
[00:07:00.920 --> 00:07:02.920]  敬拜神的標記
[00:07:02.920 --> 00:07:04.920]  當我們真的敬拜神的時候
[00:07:04.920 --> 00:07:06.920]  我們面對困難
[00:07:06.920 --> 00:07:08.920]  我們都能夠抓緊住神的性格
[00:07:08.920 --> 00:07:11.920]  在詩篇第五篇第一和第二節
[00:07:11.920 --> 00:07:14.920]  耶和華求祢則以聽我的言語
[00:07:14.920 --> 00:07:16.920]  顧念我的心思
[00:07:16.920 --> 00:07:18.920]  我的王我的神啊
[00:07:18.920 --> 00:07:20.920]  求祢留心聽我呼求的聲音
[00:07:20.920 --> 00:07:22.920]  因為我向祢祈禱
[00:07:22.920 --> 00:07:26.920]  耶和華祖神祢必聽我的聲音
[00:07:26.920 --> 00:07:30.920]  祖神我要向祢陳明我的心思
[00:07:30.920 --> 00:07:32.920]  並要警醒
[00:07:32.920 --> 00:07:35.920]  這篇詩篇我們不是很清楚背景
[00:07:35.920 --> 00:07:38.920]  一般相信是大衛所寫的
[00:07:38.920 --> 00:07:41.920]  但在什麼情況之下寫我們都不是最了解
[00:07:41.920 --> 00:07:44.920]  但我們知道這個詩人是面對著困難
[00:07:44.920 --> 00:07:45.920]  但他面對著困難的時候
[00:07:45.920 --> 00:07:47.920]  他向神作出一個呼求
[00:07:47.920 --> 00:07:49.920]  這是一個有期望的呼求
[00:07:49.920 --> 00:07:52.920]  我們相信神我們認識神
[00:07:52.920 --> 00:07:54.920]  以致我們呼求的時候
[00:07:54.920 --> 00:07:58.920]  我們是有期望我們相信祂會回應的
[00:07:58.920 --> 00:07:59.920]  在第二節他說
[00:07:59.920 --> 00:08:01.920]  我的王我的神啊
[00:08:01.920 --> 00:08:04.920]  他向神稱呼為神很正常
[00:08:04.920 --> 00:08:06.920]  但他也說這是我的王
[00:08:06.920 --> 00:08:10.920]  皇帝是一個怎樣的人物呢
[00:08:10.920 --> 00:08:12.920]  在舊約時代
[00:08:12.920 --> 00:08:15.920]  一個王是有他的王權的
[00:08:15.920 --> 00:08:17.920]  在任何的王國都一樣
[00:08:17.920 --> 00:08:21.920]  這個王權是祂可以展示出
[00:08:21.920 --> 00:08:23.920]  祂擁有祂所有的東西
[00:08:23.920 --> 00:08:25.920]  而在祂的王權底下
[00:08:25.920 --> 00:08:27.920]  人們是俯伏於祂的
[00:08:27.920 --> 00:08:30.920]  所以當詩人稱神為我的王的時候
[00:08:30.920 --> 00:08:33.920]  是在信服於神的王權底下
[00:08:33.920 --> 00:08:36.920]  去承認神是有祂的權力
[00:08:36.920 --> 00:08:40.920]  不過這個不單止是承認祂的王權
[00:08:40.920 --> 00:08:44.920]  也是向祂尋求一個審判
[00:08:44.920 --> 00:08:47.920]  在舊約裡我們知道
[00:08:47.920 --> 00:08:50.920]  皇帝不是單單坐著為王
[00:08:50.920 --> 00:08:52.920]  享有榮華富貴
[00:08:52.920 --> 00:08:54.920]  其中王要做一件事
[00:08:54.920 --> 00:08:57.920]  就是為著民間的苦情
[00:08:57.920 --> 00:09:00.920]  秉公辦理私人公義
[00:09:00.920 --> 00:09:03.920]  所以現在他向神呼求為他的王的時候
[00:09:03.920 --> 00:09:08.920]  他是期待著神會施行公義的審判
[00:09:08.920 --> 00:09:12.920]  讓無罪的人能夠得以申冤
[00:09:12.920 --> 00:09:16.920]  這裡說神求你留心聽我呼求的聲音
[00:09:16.920 --> 00:09:18.920]  因為我向你祈禱
[00:09:18.920 --> 00:09:21.920]  他藉著禱告向神呼求
[00:09:21.920 --> 00:09:23.920]  而是相信神會聽的
[00:09:23.920 --> 00:09:28.920]  就好像一個人去到審判台面前
[00:09:28.920 --> 00:09:30.920]  大喊申冤
[00:09:30.920 --> 00:09:33.920]  就是期待著審判的王
[00:09:33.920 --> 00:09:36.920]  可以為他秉公辦理
[00:09:36.920 --> 00:09:40.920]  公正廉明地去審判他的案情
[00:09:40.920 --> 00:09:43.920]  而說祖神你必聽我的聲音
[00:09:43.920 --> 00:09:47.920]  祖神我要向你陳明我的心思
[00:09:47.920 --> 00:09:50.920]  這裡陳明是什麼意思呢?
[00:09:50.920 --> 00:09:52.920]  很照字面解釋
[00:09:52.920 --> 00:09:54.920]  陳明就是我將我所需要的東西
[00:09:54.920 --> 00:09:55.920]  顯示給你看
[00:09:55.920 --> 00:09:56.920]  我全部擺出來
[00:09:56.920 --> 00:09:58.920]  你知道我的心事是什麼
[00:09:58.920 --> 00:10:00.920]  我請你去聽
[00:10:00.920 --> 00:10:05.920]  這是一個最正常最合理的理解方法
[00:10:05.920 --> 00:10:07.920]  但是在原文裡陳明這個字
[00:10:07.920 --> 00:10:09.920]  除了在詩篇這裡之外
[00:10:09.920 --> 00:10:13.920]  從來都沒有用在祈禱裡面
[00:10:13.920 --> 00:10:15.920]  這個字通常怎樣用呢?
[00:10:15.920 --> 00:10:18.920]  在律法書裡說到陳明
[00:10:18.920 --> 00:10:21.920]  通常是獻祭的時候
[00:10:21.920 --> 00:10:26.920]  擺好祭物準備去燒
[00:10:26.920 --> 00:10:28.920]  擺出來的時候
[00:10:28.920 --> 00:10:31.920]  不是單單像一個禱告
[00:10:31.920 --> 00:10:35.920]  我將我想祈求的一件一件事擺出來
[00:10:35.920 --> 00:10:37.920]  這是有一個獻祭的意思
[00:10:37.920 --> 00:10:41.920]  擺好準備去燒柴的方法
[00:10:41.920 --> 00:10:42.920]  換句話說
[00:10:42.920 --> 00:10:44.920]  詩人這裡不只是單單
[00:10:44.920 --> 00:10:47.920]  要讓神知道他心裡面的感受
[00:10:47.920 --> 00:10:50.920]  不是要將一個清單列出來給神
[00:10:50.920 --> 00:10:53.920]  這個陳明也是有擺出來
[00:10:53.920 --> 00:10:55.920]  獻祭一個敬拜的心思
[00:10:55.920 --> 00:10:56.920]  弟兄姊妹
[00:10:56.920 --> 00:10:59.920]  當你在困難當中
[00:10:59.920 --> 00:11:02.920]  向神作出一個有期望的呼求
[00:11:02.920 --> 00:11:05.920]  你相信神的性格
[00:11:05.920 --> 00:11:07.920]  你相信祂會聽的時候
[00:11:07.920 --> 00:11:10.920]  這個也是一個敬拜
[00:11:10.920 --> 00:11:15.920]  這是你對神一個衷心的信靠
[00:11:15.920 --> 00:11:18.920]  這是一個敬拜
[00:11:18.920 --> 00:11:20.920]  但是他陳明了他的心思之後
[00:11:20.920 --> 00:11:22.920]  並且要警醒
[00:11:22.920 --> 00:11:24.920]  為什麼要警醒呢?
[00:11:24.920 --> 00:11:26.920]  警醒這個字就好像
[00:11:26.920 --> 00:11:27.920]  人們開門口
[00:11:27.920 --> 00:11:30.920]  或者在守望台上看著
[00:11:30.920 --> 00:11:32.920]  要警醒留意有沒有敵人入侵
[00:11:32.920 --> 00:11:33.920]  那種警醒
[00:11:33.920 --> 00:11:38.920]  是要留心看著有沒有事情會發生
[00:11:38.920 --> 00:11:40.920]  你可以想像一下
[00:11:40.920 --> 00:11:42.920]  如果有一個年輕人
[00:11:42.920 --> 00:11:45.920]  WhatsApp和他心儀的女生求愛
[00:11:45.920 --> 00:11:47.920]  有沒有誠意是一回事
[00:11:47.920 --> 00:11:48.920]  現在的年輕人真的會這樣做
[00:11:48.920 --> 00:11:50.920]  他發了信息出來
[00:11:50.920 --> 00:11:52.920]  你喜不喜歡我?
[00:11:52.920 --> 00:11:53.920]  他就等了
[00:11:53.920 --> 00:11:55.920]  有沒有回覆呢?
[00:11:55.920 --> 00:11:57.920]  等到有兩個Tick的時候
[00:11:57.920 --> 00:11:58.920]  就傳送過去了
[00:11:58.920 --> 00:12:00.920]  但是他還沒有online
[00:12:00.920 --> 00:12:01.920]  他還沒有收到
[00:12:01.920 --> 00:12:04.920]  他上次出現的時候是五分鐘前
[00:12:04.920 --> 00:12:05.920]  一直等一直等
[00:12:05.920 --> 00:12:07.920]  他終於online了
[00:12:07.920 --> 00:12:08.920]  他應該收到了
[00:12:08.920 --> 00:12:09.920]  但是還沒有回覆我
[00:12:09.920 --> 00:12:10.920]  為什麼不回覆我呢?
[00:12:10.920 --> 00:12:11.920]  過了兩分鐘
[00:12:11.920 --> 00:12:12.920]  他還沒有回覆
[00:12:12.920 --> 00:12:13.920]  在標記了
[00:12:13.920 --> 00:12:14.920]  是什麼呢?
[00:12:14.920 --> 00:12:16.920]  是要很專心很注意
[00:12:16.920 --> 00:12:18.920]  是要很警醒的
[00:12:18.920 --> 00:12:19.920]  旁邊發生了什麼事
[00:12:19.920 --> 00:12:20.920]  媽媽表哥洗碗掃地
[00:12:20.920 --> 00:12:22.920]  完全聽不到的
[00:12:22.920 --> 00:12:25.920]  就是專心的看著前面
[00:12:25.920 --> 00:12:27.920]  究竟有什麼會發生
[00:12:27.920 --> 00:12:29.920]  下一步是什麼
[00:12:29.920 --> 00:12:31.920]  這種警醒的心
[00:12:31.920 --> 00:12:33.920]  是我們禱告的時候應該要有的
[00:12:33.920 --> 00:12:35.920]  是切切的期待
[00:12:35.920 --> 00:12:37.920]  神是會聽的
[00:12:37.920 --> 00:12:40.920]  神不是因為我們有求
[00:12:40.920 --> 00:12:42.920]  祂就必應
[00:12:42.920 --> 00:12:44.920]  神會按著祂的時間
[00:12:44.920 --> 00:12:46.920]  按著祂的心意
[00:12:46.920 --> 00:12:48.920]  去回應我們的禱告
[00:12:48.920 --> 00:12:50.920]  但是你有沒有期望神會聽
[00:12:50.920 --> 00:12:53.920]  你相不相信神會回應呢?
[00:12:53.920 --> 00:12:55.920]  這是一個切切盼望
[00:12:55.920 --> 00:12:57.920]  警醒一個很留心
[00:12:57.920 --> 00:13:01.920]  去等待著神去回應祂的禱告
[00:13:01.920 --> 00:13:04.920]  這是一個有期望的呼求
[00:13:04.920 --> 00:13:08.920]  我們知道當我們相信神的性格的時候
[00:13:08.920 --> 00:13:11.920]  我們是會有期望去向神的呼求
[00:13:11.920 --> 00:13:14.920]  是相信祂會聽我們的
[00:13:14.920 --> 00:13:16.920]  另一件事是
[00:13:16.920 --> 00:13:18.920]  神是保護
[00:13:18.920 --> 00:13:20.920]  是因為祂恨惡
[00:13:20.920 --> 00:13:22.920]  神會保護我們
[00:13:22.920 --> 00:13:24.920]  是因為祂討厭罪惡
[00:13:24.920 --> 00:13:26.920]  而那些惡人所做的事
[00:13:26.920 --> 00:13:28.920]  神也在討厭的時候
[00:13:28.920 --> 00:13:30.920]  以致祂會保護我們
[00:13:30.920 --> 00:13:31.920]  第四節
[00:13:31.920 --> 00:13:34.920]  因為祢不是喜愛邪惡的神
[00:13:34.920 --> 00:13:37.920]  惡人不能與祢同住
[00:13:37.920 --> 00:13:40.920]  狂惡的人不能站在祢眼前
[00:13:40.920 --> 00:13:44.920]  凡作惡都是祢所恨惡的
[00:13:44.920 --> 00:13:45.920]  說謊言的
[00:13:45.920 --> 00:13:47.920]  祢必滅絕
[00:13:47.920 --> 00:13:49.920]  號流人血的
[00:13:49.920 --> 00:13:50.920]  玩弄鬼詐的
[00:13:50.920 --> 00:13:54.920]  都是耶和華所憎惡
[00:13:54.920 --> 00:13:56.920]  我們相信神的性格是
[00:13:56.920 --> 00:13:58.920]  祂討厭罪惡
[00:13:58.920 --> 00:14:02.920]  所以祂會保護跟隨祂的人
[00:14:02.920 --> 00:14:04.920]  那些人不是因為我不喜歡
[00:14:04.920 --> 00:14:06.920]  所以神不喜歡
[00:14:06.920 --> 00:14:08.920]  那些人是因為神不喜歡
[00:14:08.920 --> 00:14:10.920]  所以我不喜歡
[00:14:10.920 --> 00:14:12.920]  這些是什麼人呢?
[00:14:12.920 --> 00:14:16.920]  狂惡的人不能站在祢面前
[00:14:16.920 --> 00:14:17.920]  很狂惡
[00:14:17.920 --> 00:14:19.920]  覺得自己很厲害
[00:14:19.920 --> 00:14:23.920]  完全無視於神
[00:14:23.920 --> 00:14:24.920]  作惡的
[00:14:24.920 --> 00:14:26.920]  都是祢所憎惡的
[00:14:26.920 --> 00:14:27.920]  說謊言的
[00:14:27.920 --> 00:14:28.920]  祢必滅絕
[00:14:28.920 --> 00:14:30.920]  說謊就很大件事
[00:14:30.920 --> 00:14:31.920]  被神滅絕
[00:14:31.920 --> 00:14:34.920]  在舊約裡說謊言
[00:14:34.920 --> 00:14:37.920]  說謊言欺騙
[00:14:37.920 --> 00:14:41.920]  不只是說了不屬實的事情
[00:14:41.920 --> 00:14:44.920]  不是說明明有四塊紫菜
[00:14:44.920 --> 00:14:45.920]  一人一塊
[00:14:45.920 --> 00:14:46.920]  為什麼少了一塊
[00:14:46.920 --> 00:14:47.920]  是不是你吃了?
[00:14:47.920 --> 00:14:48.920]  不是的
[00:14:48.920 --> 00:14:50.920]  如果我多吃了一塊紫菜
[00:14:50.920 --> 00:14:51.920]  我說謊
[00:14:51.920 --> 00:14:54.920]  這不是舊約裡所說的謊言
[00:14:54.920 --> 00:14:56.920]  在舊約裡所說的謊言
[00:14:56.920 --> 00:14:59.920]  不只是隱瞞事實這麼簡單
[00:14:59.920 --> 00:15:02.920]  是有一個自私邪惡的心
[00:15:02.920 --> 00:15:05.920]  是為了為自己可以拿到東西
[00:15:05.920 --> 00:15:07.920]  而願意傷害敵人
[00:15:07.920 --> 00:15:10.920]  這樣去蒙騙別人
[00:15:10.920 --> 00:15:12.920]  這種謊言
[00:15:12.920 --> 00:15:14.920]  是一個有計劃
[00:15:14.920 --> 00:15:15.920]  有部署
[00:15:15.920 --> 00:15:17.920]  有攻擊性
[00:15:17.920 --> 00:15:20.920]  而有敵意的謊言
[00:15:20.920 --> 00:15:22.920]  說這些謊言
[00:15:22.920 --> 00:15:24.920]  神會滅絕
[00:15:24.920 --> 00:15:25.920]  而這些謊言
[00:15:25.920 --> 00:15:30.920]  是和流人血、玩弄鬼寨有關
[00:15:30.920 --> 00:15:31.920]  是會傷害人
[00:15:31.920 --> 00:15:32.920]  傷害到流血的地步
[00:15:32.920 --> 00:15:34.920]  是玩弄鬼寨
[00:15:34.920 --> 00:15:35.920]  是會騙人
[00:15:35.920 --> 00:15:37.920]  是會欺控人
[00:15:37.920 --> 00:15:40.920]  這些都是神所不喜悅的
[00:15:40.920 --> 00:15:42.920]  我不知道說這些惡人的時候
[00:15:42.920 --> 00:15:44.920]  你會想起什麼人
[00:15:44.920 --> 00:15:49.920]  可能會想起現在的風雲人物
[00:15:49.920 --> 00:15:53.920]  可能會聯想到一些玻璃杯
[00:15:53.920 --> 00:15:56.920]  或者一些涼薄的說話
[00:15:56.920 --> 00:15:57.920]  但是
[00:15:57.920 --> 00:16:02.920]  有可能是一些真的傷害過你的人
[00:16:02.920 --> 00:16:04.920]  可能是你的老闆
[00:16:04.920 --> 00:16:06.920]  可能是你信任過的人
[00:16:06.920 --> 00:16:09.920]  但是出賣你的
[00:16:09.920 --> 00:16:11.920]  你會想到什麼人
[00:16:11.920 --> 00:16:12.920]  傷害著你
[00:16:12.920 --> 00:16:13.920]  攻擊著你
[00:16:13.920 --> 00:16:14.920]  在你的生命當中
[00:16:14.920 --> 00:16:16.920]  我不知道你正在遇著什麼困境
[00:16:16.920 --> 00:16:18.920]  有沒有什麼敵人
[00:16:18.920 --> 00:16:21.920]  準備攻擊你
[00:16:21.920 --> 00:16:24.920]  但是當你面對著這些困難
[00:16:24.920 --> 00:16:28.920]  當你面對著這些敵視你的人的情況下
[00:16:28.920 --> 00:16:33.920]  你能不能夠抓緊神的性格
[00:16:33.920 --> 00:16:35.920]  相信祂
[00:16:35.920 --> 00:16:40.920]  這個是你作為敬拜者的標記
[00:16:40.920 --> 00:16:42.920]  我們面對困難的時候
[00:16:42.920 --> 00:16:44.920]  都不會失落了這個標記
[00:16:44.920 --> 00:16:47.920]  我們不會因為敵人的威嚇
[00:16:47.920 --> 00:16:52.920]  而失去了我們的信靠
[00:16:52.920 --> 00:16:54.920]  第七節說到
[00:16:54.920 --> 00:16:55.920]  至於我
[00:16:55.920 --> 00:17:00.920]  我必憑你豐盛的慈愛進入你的居所
[00:17:00.920 --> 00:17:02.920]  我要全敬畏你的心
[00:17:02.920 --> 00:17:06.920]  向你的聖殿下拜
[00:17:06.920 --> 00:17:09.920]  我們知道神接納是因為祂有慈愛
[00:17:09.920 --> 00:17:11.920]  不是因為我很厲害
[00:17:11.920 --> 00:17:14.920]  詩人說到這些抗惡人是怎樣
[00:17:14.920 --> 00:17:15.920]  他們作惡人是怎樣的時候
[00:17:15.920 --> 00:17:17.920]  他作出一個比較
[00:17:17.920 --> 00:17:18.920]  就是我
[00:17:18.920 --> 00:17:19.920]  至於我
[00:17:19.920 --> 00:17:20.920]  這個是一個對比
[00:17:20.920 --> 00:17:22.920]  但這個對比不是說這些人多壞
[00:17:22.920 --> 00:17:23.920]  至於我
[00:17:23.920 --> 00:17:24.920]  這個對比我之後
[00:17:24.920 --> 00:17:26.920]  我多好
[00:17:26.920 --> 00:17:29.920]  這個不是我的好和他們的壞對比
[00:17:29.920 --> 00:17:30.920]  這個是他們的壞
[00:17:30.920 --> 00:17:33.920]  和我能夠因著神的慈愛
[00:17:33.920 --> 00:17:36.920]  進入到神的居所的對比
[00:17:36.920 --> 00:17:38.920]  我和他們的對比
[00:17:38.920 --> 00:17:40.920]  不是因為我比他們好
[00:17:40.920 --> 00:17:44.920]  是因為神私恩憐憫的緣故
[00:17:44.920 --> 00:17:47.920]  我能夠進入到神的居所
[00:17:47.920 --> 00:17:50.920]  而惡人不能夠進入神的居所
[00:17:50.920 --> 00:17:51.920]  換句話說
[00:17:51.920 --> 00:17:53.920]  這個對比不是說他壞我好
