
[00:00:00.000 --> 00:00:01.660]  各位團友歡迎來到聖地
[00:08:00.080 --> 00:08:03.440]  在過去的歷史政權的變遷裡面
[00:08:03.440 --> 00:08:07.480]  使得這塊土地有很多不同的名字
[00:08:07.480 --> 00:08:09.520]  但是幾多不同的名字都好
[00:08:09.520 --> 00:08:13.620]  都改變不了以色列巴勒斯坦地的地理特色
[00:08:13.620 --> 00:08:20.960]  因為它是處於亞洲、非洲和歐洲三個大陸板塊的交通樞紐
[00:08:20.960 --> 00:08:22.340]  交通中心
[00:08:22.340 --> 00:08:25.700]  所以單從地理、地質來說
[00:08:25.700 --> 00:08:28.300]  的確這個就是中間之地
[00:08:28.300 --> 00:08:30.480]  是古代世界的中心
[00:08:30.480 --> 00:08:34.140]  所以在這個地方有很多不同世界的商品
[00:08:34.140 --> 00:08:39.080]  商隊或者軍隊都會以它為一個地橋
[00:08:39.080 --> 00:08:40.460]  一個踏腳石
[00:08:40.460 --> 00:08:44.560]  是人口來往穿梭的一個地方
[00:08:44.560 --> 00:08:46.920]  從這個地理角度去看
[00:08:46.920 --> 00:08:50.900]  你就會了解更加多為什麼聖經的故事會這樣發生
[00:08:50.900 --> 00:08:55.400]  譬如亞述王他是東邊來的帝國
[00:08:55.400 --> 00:09:00.000]  他們為什麼會來耶路撒冷然後去圍攻希西加王
[00:09:00.000 --> 00:09:04.880]  希西加王在世界的舞台上只是一個非常小的角色
[00:09:04.880 --> 00:09:08.220]  而耶路撒冷本身不是一個很矜貴的地方
[00:09:08.220 --> 00:09:10.920]  但是亞述王要攻打希西加王
[00:09:10.920 --> 00:09:17.260]  因為這個小王阻礙亞述王來到南征埃及
[00:09:17.260 --> 00:09:19.760]  因為他不合作所以就要攻打他
[00:09:19.760 --> 00:09:24.000]  所以神簡選的往往不是人眼中的霸權
[00:09:24.000 --> 00:09:26.160]  或者人眼中的帝國
[00:09:26.160 --> 00:09:30.100]  而是一些很卑微的人物
[00:09:30.100 --> 00:09:43.740]  《新命紀》第十一章第八節這樣說
[00:09:43.740 --> 00:09:46.780]  伊斯蘭人要進入迦南地的時候
[00:09:46.780 --> 00:09:49.420]  他們說你們進去這個地方
[00:09:49.420 --> 00:09:52.520]  這個地方不像你們出來的埃及地
[00:09:52.520 --> 00:09:54.720]  在埃及地那裡你們殺了種
[00:09:54.720 --> 00:09:56.960]  然後用腳來灌溉
[00:09:56.960 --> 00:09:58.320]  好像菜園一樣
[00:09:58.320 --> 00:10:03.600]  因為埃及地尼羅河三角洲是非常平的大田園
[00:10:03.600 --> 00:10:07.340]  用腳去刮泥土水就會進來
[00:10:07.340 --> 00:10:08.640]  但是他們這樣說
[00:10:08.640 --> 00:10:11.240]  你們要進去得遺孽的地方
[00:10:11.240 --> 00:10:13.140]  是有山有谷之地
[00:10:13.140 --> 00:10:15.940]  是天上與水之淵的地方
[00:10:15.940 --> 00:10:18.220]  就是耶和華這陣眷顧的地
[00:10:18.220 --> 00:10:19.680]  從歲首到年終
[00:10:19.680 --> 00:10:23.420]  如果你們留心聽我今天吩咐你們的誡命
[00:10:23.420 --> 00:10:26.660]  哀耶和華你們的上帝正在侍奉祂的話
[00:10:26.660 --> 00:10:28.960]  祂必按時降雨
[00:10:28.960 --> 00:10:31.060]  使你們可以有豐壽
[00:10:31.060 --> 00:10:32.100]  所以你們要謹慎
[00:10:32.100 --> 00:10:34.460]  免得你們的心受到迷惑
[00:10:34.460 --> 00:10:36.600]  你們就離開了神
[00:10:36.600 --> 00:10:39.400]  去侍奉別的神去敬拜祂們
[00:10:39.400 --> 00:10:41.140]  叫耶和華的怒氣向你們發作
[00:10:41.140 --> 00:10:43.040]  祂就將天封閉
[00:10:43.040 --> 00:10:44.840]  不再降下雨水
[00:10:44.840 --> 00:10:47.140]  地就不再生產出土產
[00:10:47.140 --> 00:10:50.420]  使你們從耶和華賜給你們的美地上
[00:10:50.420 --> 00:10:53.320]  你們的日子就會很快滅亡
[00:10:53.320 --> 00:10:57.760]  生命記的描述很配合加南地本地的地理
[00:10:57.760 --> 00:10:59.460]  因為那裡不會有大河
[00:10:59.460 --> 00:11:00.660]  如果你要找大河的話
[00:11:00.660 --> 00:11:01.900]  你可以去埃及
[00:11:01.900 --> 00:11:02.860]  有利羅河
[00:11:02.860 --> 00:11:04.760]  你可以在那裡安居樂業
[00:11:04.760 --> 00:11:06.600]  你可以去米索不達
[00:11:06.600 --> 00:11:08.340]  米艾都有兩條大的河
[00:11:08.340 --> 00:11:09.940]  那裡耕種是很方便
[00:11:09.940 --> 00:11:12.980]  但是在加南地你要生存的話
[00:11:12.980 --> 00:11:15.400]  你要去繼續安居的話
[00:11:15.400 --> 00:11:17.680]  你就需要靠rain from heaven
[00:11:17.680 --> 00:11:20.440]  要靠天上下來的雨水
[00:11:20.440 --> 00:11:23.120]  這個是本地的氣候
[00:11:23.120 --> 00:11:26.020]  每逢十月、十一月開始雨季的時候
[00:11:26.020 --> 00:11:28.020]  他們就靠地中海的雨雲
[00:11:28.020 --> 00:11:29.320]  由西至東移動
[00:11:29.320 --> 00:11:31.960]  然後將雨灑在加南地上
[00:11:31.960 --> 00:11:33.920]  以致他們能夠有農產品
[00:11:33.920 --> 00:11:35.420]  能夠有豐收
[00:11:35.420 --> 00:11:36.600]  如果沒有雨的話
[00:11:36.600 --> 00:11:37.560]  寒季就會來了
[00:11:37.560 --> 00:11:39.400]  他們就會有饑荒
[00:11:39.400 --> 00:11:41.260]  所以要在這裡survive的話
[00:11:41.260 --> 00:11:42.860]  他一定要去侍奉
[00:11:42.860 --> 00:11:43.700]  去敬拜耶和華
[00:11:43.700 --> 00:11:47.300]  因為耶和華是唯一一個來管理
[00:11:47.300 --> 00:11:49.140]  去control雨水的
[00:11:49.140 --> 00:11:51.080]  你不可以受其他別神
[00:11:51.080 --> 00:11:54.580]  不可以受其他別的宗教來影響
[00:11:54.580 --> 00:11:57.820]  因為他們不是真正去control
[00:11:57.820 --> 00:11:59.720]  去控制雨水的
[00:11:59.720 --> 00:12:01.980]  所以加南地是一個屬靈的教室
[00:12:01.980 --> 00:12:03.580]  是一個生命的教室
[00:12:03.580 --> 00:12:07.700]  是因為生命當中來操練我們
[00:12:07.700 --> 00:12:09.920]  去思念我們
[00:12:09.920 --> 00:12:12.100]  以致我們對耶和華
[00:12:12.100 --> 00:12:13.860]  對主忠心
[00:12:13.860 --> 00:12:15.840]  其實如果你這樣引申的話
[00:12:15.840 --> 00:12:19.300]  我們人生裡面經歷很多事情
[00:12:19.300 --> 00:12:21.100]  是一個生命的教室
[00:12:21.100 --> 00:12:24.680]  上帝鍛鍊給我們的考驗
[00:12:24.680 --> 00:12:28.480]  就是要我們的信心對祂忠心
[00:12:28.480 --> 00:12:32.180]  要我們不斷地緊緊地跟隨祂
[00:12:32.180 --> 00:12:34.860]  現在我們試一下做地圖的雜作
[00:12:34.860 --> 00:12:38.660]  這個其實好像當一些桌面遊戲的畫板
[00:12:38.660 --> 00:12:41.160]  你將這些標籤放上去就可以了
[00:12:41.160 --> 00:12:42.800]  我們首先由上至下
[00:12:42.800 --> 00:12:46.160]  由北至南來講解一下
[00:12:46.160 --> 00:12:49.560]  上面看到一個湖叫做加里里海
[00:12:49.560 --> 00:12:54.080]  在希伯來的原文沒有分咸水或淡水
[00:12:54.080 --> 00:12:55.580]  都是叫做海
[00:12:55.580 --> 00:13:01.720]  其實就是地球裡面海拔以下最低的一個淡水湖
[00:13:01.720 --> 00:13:04.820]  這個叫做加里里海或加里里湖
[00:13:04.820 --> 00:13:07.820]  加里里的山區就在附近
[00:13:07.820 --> 00:13:10.420]  有兩個城鄉
[00:13:10.420 --> 00:13:13.300]  一個在加里里海的旁邊
[00:13:13.300 --> 00:13:16.820]  在湖邊的叫做加伯隆
[00:13:16.820 --> 00:13:19.940]  另一個在加里里海的南邊山區
[00:13:19.940 --> 00:13:21.960]  就是拿撒勒
[00:13:21.960 --> 00:13:24.040]  兩個地方你記起
[00:13:24.040 --> 00:13:29.040]  就是跟主耶穌的成長和傳導是很有關係的
[00:13:29.040 --> 00:13:33.640]  由上至下我們看到由加里里湖出來有一條河
[00:13:33.640 --> 00:13:37.640]  一直由北至南流入下面的死海
[00:13:37.640 --> 00:13:41.320]  這條河叫做約旦河
[00:13:41.320 --> 00:13:43.780]  然後流到南邊就是死海
[00:13:43.780 --> 00:13:48.500]  死海是地球裡面海拔以下最低最低的地方
[00:13:48.500 --> 00:13:52.600]  因為水進去這個地方是不會出來的
[00:13:52.600 --> 00:13:53.700]  是死路一條
[00:13:53.700 --> 00:13:55.380]  所以一定會蒸發
[00:13:55.380 --> 00:14:00.300]  然後水裡面的礦物鹽就會留在死海裡面
[00:14:00.300 --> 00:14:01.760]  所以鹽分是非常濃的
[00:14:01.760 --> 00:14:02.760]  不會淹死你
[00:14:02.760 --> 00:14:04.160]  但是一定會打死你
[00:14:04.160 --> 00:14:06.400]  現在我們從左至右
[00:14:06.400 --> 00:14:08.840]  從西至東我們有什麼標籤呢?
[00:14:08.840 --> 00:14:12.200]  最大的海當然就是地中海
[00:14:12.200 --> 00:14:16.820]  然後在以色列巴勒斯坦地圓海的一片地方
[00:14:16.820 --> 00:14:19.480]  我們叫它做圓海平原
[00:14:19.480 --> 00:14:22.440]  是一個很開放平地的地方
[00:14:22.440 --> 00:14:26.960]  其中一個很重要的港口叫做蓋薩尼亞
[00:14:26.960 --> 00:14:29.000]  然後我們再往東移
[00:14:29.000 --> 00:14:30.720]  就到中央山區
[00:14:30.720 --> 00:14:32.340]  Central Hill Country
[00:14:32.340 --> 00:14:35.400]  這裡有兩個城鎮是需要留意的
[00:14:35.400 --> 00:14:38.800]  第一個就是北面的耶路撒冷
[00:14:38.800 --> 00:14:41.800]  然後南面那一點就是伯利恆
[00:14:41.800 --> 00:14:43.400]  耶路撒冷和伯利恆
[00:14:43.400 --> 00:14:48.360]  都是在新約耶穌福音書的故事裡面經常出現的
[00:14:48.360 --> 00:14:50.040]  然後再往東移
[00:14:50.040 --> 00:14:53.880]  離開了中央山區就到猶大礦野
[00:14:53.880 --> 00:14:57.600]  猶大礦野也是耶穌試探的地方
[00:14:57.600 --> 00:14:59.160]  然後再往東移
[00:14:59.160 --> 00:15:02.240]  我們越過了約旦河的河谷
[00:15:02.240 --> 00:15:05.760]  上回到約旦河東的高原
[00:15:05.760 --> 00:15:08.520]  約旦河東的高原再往東走
[00:15:08.520 --> 00:15:11.200]  就會遇上真正的沙漠
[00:15:11.200 --> 00:15:12.680]  就是阿拉伯沙漠
[00:15:12.680 --> 00:15:14.920]  不如我們不要只看地圖了
[00:15:14.920 --> 00:15:17.640]  我們不如給你一些短片
[00:15:17.640 --> 00:15:20.560]  你猜一下這段短片是從哪裡出來的
[00:15:20.560 --> 00:15:23.040]  看看你猜中了多少個
[00:15:23.040 --> 00:15:23.600]  第一個
[00:15:23.600 --> 00:15:29.720]  這個是沿海平原
[00:15:29.720 --> 00:15:30.760]  對著地中海
[00:15:30.760 --> 00:15:32.800]  Tel Aviv Java的地方
[00:15:32.800 --> 00:15:33.560]  第二個
[00:15:38.560 --> 00:15:40.400]  這個是猶大礦野
[00:15:40.400 --> 00:15:45.320]  沒錯了
[00:15:45.320 --> 00:15:46.960]  這裡是約旦河
[00:15:46.960 --> 00:15:49.960]  有一些教會的人在這裡洗禮
[00:15:49.960 --> 00:15:55.760]  這裡看到一個很大的劇場
[00:15:55.760 --> 00:15:58.240]  是對著地中海的
[00:15:58.240 --> 00:16:00.320]  這個是蓋薩利亞港
[00:16:00.320 --> 00:16:01.360]  就是沿海平原
[00:16:06.040 --> 00:16:09.760]  這裡在高山跳望下去看到加利利湖
[00:16:09.760 --> 00:16:11.640]  或者加利利海
[00:16:11.640 --> 00:16:22.800]  這裡是在加利利湖搭船
[00:16:22.800 --> 00:16:26.880]  很漂亮
[00:16:26.880 --> 00:16:34.280]  這裡有一些梯田
[00:16:34.280 --> 00:16:36.320]  那就是加利利山區
[00:16:36.320 --> 00:16:37.560]  拿撒勒這個地方
[00:16:37.560 --> 00:16:43.440]  然後有牧羊人帶著羊
[00:16:43.440 --> 00:16:46.920]  這個也是回到猶大礦野
[00:16:46.920 --> 00:16:50.080]  猶大礦野是牧羊的地方
[00:16:50.080 --> 00:16:51.720]  這個很簡單
[00:16:51.720 --> 00:16:54.280]  這個是四海
[00:16:54.280 --> 00:16:57.280]  這個呢
[00:16:57.280 --> 00:17:02.360]  這個就是約旦南部的沙漠
[00:17:02.360 --> 00:17:05.320]  約旦南部的沙漠地帶
[00:17:05.320 --> 00:17:09.200]  你看到加南地確實是一個很多元的地景
[00:17:09.200 --> 00:17:12.280]  這個是一個很難去生存的地方
[00:17:12.280 --> 00:17:14.400]  但是你需要去生存活著的話
[00:17:14.400 --> 00:17:19.560]  你就需要單靠那個控制雨水的上帝
[00:17:19.560 --> 00:17:20.560]  單單去侍奉他
[00:17:20.560 --> 00:17:22.960]  其實你這樣想就是我們心靈的屬影
[00:17:22.960 --> 00:17:25.080]  是一個屬靈的教室
[00:17:25.080 --> 00:17:27.800]  去鍛鍊我們提醒我們
[00:17:27.800 --> 00:17:31.760]  只需要去到單靠這位的上帝
[00:17:31.760 --> 00:17:34.160]  如果你用一個大一點的景觀來看的時候
[00:17:34.160 --> 00:17:40.520]  你會發現這裡不是一個建立地上帝國的樂土
[00:17:40.520 --> 00:17:42.960]  如果你去建立地上帝國
[00:17:42.960 --> 00:17:46.360]  你可以找其他不同的角落
[00:17:46.360 --> 00:17:48.760]  米索不達米亞可以去哀求
[00:17:48.760 --> 00:17:53.560]  但是這裡是活在一個地上帝國的陰影下
[00:17:53.560 --> 00:17:56.000]  在這裡的神的子民
[00:17:56.000 --> 00:17:58.360]  他就需要去單靠上帝
[00:17:58.360 --> 00:18:02.560]  並且去抗衡那些地上帝國的價值
[00:18:02.560 --> 00:18:20.560]  我們對以色列巴勒斯坦地理有一個概括認識的時候
[00:18:20.560 --> 00:18:24.760]  現在我們就可以去追蹤一下耶穌的行蹤
[00:18:24.760 --> 00:18:26.720]  按照《馬達方案》第二章所說
[00:18:26.720 --> 00:18:31.160]  耶穌出生的時候就是大希律王Hildegard執政的時候
[00:18:31.160 --> 00:18:36.160]  這個大希律王是主前三十七至四年之間做猶太人的王
[00:18:36.160 --> 00:18:42.960]  推斷耶穌出生的時候大概是主前公元前六年的時候
[00:18:42.960 --> 00:18:45.760]  大希律王本身不是純正的猶太人
[00:18:45.760 --> 00:18:48.760]  他是南面以東民族的一個人
[00:18:48.760 --> 00:18:53.360]  但是這個人很有政治的手腕和野心勃勃
[00:18:53.360 --> 00:18:56.560]  他一生靠攏著羅馬帝國
[00:18:56.560 --> 00:19:01.760]  然後代替羅馬帝國來強硬地控制猶太人
[00:19:01.760 --> 00:19:05.960]  大希律王生性非常妒忌和忌才
[00:19:05.960 --> 00:19:09.760]  時時刻刻怕別人謀朝篡位
[00:19:09.760 --> 00:19:12.760]  所以他一生想盡方法去滅聲
[00:19:12.760 --> 00:19:14.360]  去殲滅一切的政敵
[00:19:14.360 --> 00:19:16.960]  包括自己的家人
[00:19:16.960 --> 00:19:21.960]  這個大希律後稱為一個古代最偉大的建築家
[00:19:21.960 --> 00:19:28.160]  因為單單在巴勒斯坦地有十幾個建築了的堡壘和皇宮
[00:19:28.160 --> 00:19:34.560]  薩瑪利亞、蓋薩利亞、海港、馬薩大、耶利哥、耶路撒冷等等
[00:19:34.560 --> 00:19:40.360]  這些堡壘和皇宮不單是自己來享受所用
[00:19:40.360 --> 00:19:44.160]  最重要是來鎮壓當地反羅馬的勢力
[00:19:44.160 --> 00:19:47.960]  也是鎮守羅馬帝國東邊的邊境
[00:19:47.960 --> 00:19:54.360]  單從這些建築我們就知道什麼是活在帝國的陰影下
[00:19:54.360 --> 00:19:59.160]  我們首先來看大希律所建的其中一個皇宮
[00:19:59.160 --> 00:20:01.360]  我們由耶路撒冷出發
[00:20:01.360 --> 00:20:05.360]  我們去耶路撒冷以南大概七至八英里
[00:20:05.360 --> 00:20:07.360]  十二公里的地方
[00:20:07.360 --> 00:20:09.760]  這裡叫希律堡
[00:20:09.760 --> 00:20:14.760]  希律堡是大希律建的皇宮堡壘
[00:20:14.760 --> 00:20:18.160]  以自己命名是他心所愛的地方
[00:20:18.160 --> 00:20:20.560]  也是最後他埋葬的地方
[00:20:20.560 --> 00:20:23.760]  希律堡建立在一個天然的山峰之上
[00:20:23.760 --> 00:20:26.560]  很有大希律建築的本色
[00:20:26.560 --> 00:20:28.760]  因為他將一個天然的山峰削平
[00:20:28.760 --> 00:20:34.560]  然後在這個山峰上面建立有四個瞭望塔
[00:20:34.560 --> 00:20:36.560]  有七層樓那麼高
[00:20:36.560 --> 00:20:40.760]  在希律堡底下山腳的地方
[00:20:40.760 --> 00:20:48.960]  建有不同的宮殿、房間、羅馬花園和淡水游泳池
[00:20:48.960 --> 00:20:52.560]  游泳池的水是由附近的百里行城
[00:20:52.560 --> 00:20:56.560]  用人工引水道帶進來的
[00:20:56.560 --> 00:20:59.160]  所以從一方面你可以讚嘆這個人
[00:20:59.160 --> 00:21:01.760]  確實是一個很偉大的建築家
[00:21:01.760 --> 00:21:03.760]  但是從這些建築背後
[00:21:03.760 --> 00:21:08.760]  你就可以看到什麼叫做帝國狂魔霸權
[00:21:10.760 --> 00:21:14.760]  希律堡的建築體驗
[00:21:14.760 --> 00:21:16.760]  由於人工建築
[00:21:16.760 --> 00:21:20.760]  所以建築物的設計和建築物的設計
[00:21:20.760 --> 00:21:22.760]  都很不一樣
[00:21:22.760 --> 00:21:24.760]  它是一個自然的空間
[00:21:24.760 --> 00:21:26.760]  它是一個自然的空間
