
[00:00:00.000 --> 00:00:02.500]  係,各位弟兄姊妹,大家好,好開心呀
[00:03:53.000 --> 00:03:55.000]  最主要呢係用嚟運貨物嘅
[00:03:55.000 --> 00:03:57.000]  咁呢啲船呢 呢隻船啦
[00:03:57.000 --> 00:03:59.000]  就係從埃及嘅主要嘅港口
[00:03:59.000 --> 00:04:01.000]  亞歷山大呢就開去意大利
[00:04:01.000 --> 00:04:03.000]  咁就途經咗梅拉嘅地方
[00:04:03.000 --> 00:04:05.000]  梅拉呢呢度係一個海上交通
[00:04:05.000 --> 00:04:07.000]  一個好重要嘅中心嚟嘅
[00:04:07.000 --> 00:04:09.000]  咁呢係埃及供應畀羅馬呢
[00:04:09.000 --> 00:04:11.000]  嗰啲糧食呢運糧嘅船呢
[00:04:11.000 --> 00:04:13.000]  必經有一個重要嘅港口
[00:04:13.000 --> 00:04:15.000]  船上面呢有幾多人呀
[00:04:15.000 --> 00:04:17.000]  頭先我哋讀經嘅時候有冇留意呀
[00:04:17.500 --> 00:04:21.000]  有16個人喎 咁所以都唔係好少人嘅
[00:04:21.000 --> 00:04:23.000]  咁呢隻船大有幾大呢
[00:04:23.000 --> 00:04:25.000]  咁呢個尺寸呢大約係
[00:04:25.000 --> 00:04:27.000]  長呢就55米
[00:04:27.000 --> 00:04:29.000]  闊呢就14米
[00:04:29.000 --> 00:04:32.000]  咁呢高呢 個深呢大約係13米咁上下
[00:04:32.000 --> 00:04:34.000]  咁呢個圖呢比較簡單啲
[00:04:34.000 --> 00:04:37.000]  咁呢係講 即係好似係兩隻帆嘅船啦
[00:04:37.000 --> 00:04:39.000]  因為呢有頭縫啦 即係個
[00:04:39.000 --> 00:04:40.000]  前面有個帆嘅 細啲嘅帆
[00:04:40.000 --> 00:04:42.000]  咁中間呢有個大啲嘅帆
[00:04:42.000 --> 00:04:44.000]  咁呢船頭呢就會有鬧嘅
[00:04:44.000 --> 00:04:46.000]  咁船尾有時都會有鬧嘅
[00:04:46.500 --> 00:04:49.000]  咁另外呢就小船 即係救生艇呀
[00:04:49.000 --> 00:04:51.000]  咁呢就 呢隻就係嗰隻
[00:04:51.000 --> 00:04:53.000]  當時嘅 即係啲雙船嘅情況啦
[00:04:53.000 --> 00:04:55.000]  咁呢時間係幾時呢
[00:04:55.000 --> 00:04:56.000]  就係秋冬嘅時節
[00:04:56.000 --> 00:04:59.000]  因為呢喺第27章第9節嗰度提到呢
[00:04:59.000 --> 00:05:00.000]  係禁食嘅節期
[00:05:00.000 --> 00:05:02.000]  咁禁食嘅節期呢應該係指到屬聚日
[00:05:02.000 --> 00:05:04.000]  就大約係而家嘅9月
[00:05:04.000 --> 00:05:07.000]  下旬至到係10月初咁上下嘅時間
[00:05:07.000 --> 00:05:09.000]  咁其實喺當時嚟講
[00:05:09.000 --> 00:05:12.000]  一般情況呢 由9月中開始呢
[00:05:12.000 --> 00:05:14.000]  佢哋就比較少啲出海行船呀
[00:05:14.000 --> 00:05:16.000]  因為地中海嘅風浪呢
[00:05:16.500 --> 00:05:18.000]  係漸漸增大啦
[00:05:18.000 --> 00:05:20.000]  咁呢行船呢係比較危險嘅
[00:05:20.000 --> 00:05:22.000]  咁如果地點喺邊度呢
[00:05:22.000 --> 00:05:24.000]  其實呢大家可以喺聖經地圖裏面呢
[00:05:24.000 --> 00:05:26.000]  係可以好容易搵到嘅
[00:05:26.000 --> 00:05:27.000]  保羅第四次旅程
[00:05:27.000 --> 00:05:29.000]  咁呢度都提到有啲嘅地方啦
[00:05:29.000 --> 00:05:30.000]  由梅拉出發啦
[00:05:30.000 --> 00:05:32.000]  咁又經過隔離土啦
[00:05:32.000 --> 00:05:34.000]  去到克里特島嗰度啦
[00:05:34.000 --> 00:05:36.000]  又提到佳澳呀 高大呀
[00:05:36.000 --> 00:05:38.000]  咁最後呢佢哋喺馬爾他呢個島呢
[00:05:38.000 --> 00:05:39.000]  就擱淺咗嘅
[00:05:39.000 --> 00:05:43.000]  咁亦都有呢個阿德里亞海
[00:05:43.000 --> 00:05:46.000]  咁就喺意大利同埋喺希臘之間
[00:05:46.500 --> 00:05:47.000]  嘅海啦
[00:05:47.000 --> 00:05:49.000]  咁大家呢個喺聖經地圖
[00:05:49.000 --> 00:05:50.000]  好容易搵到嘅
[00:05:50.000 --> 00:05:51.000]  一啲嘅資料
[00:05:51.000 --> 00:05:54.000]  咁喺呢段 即係呢個記載裏面呢
[00:05:54.000 --> 00:05:56.000]  就記載咗保羅四段嘅說話
[00:05:56.000 --> 00:05:57.000]  四段嘅說話
[00:05:57.000 --> 00:05:59.000]  基民記載咗保羅
[00:05:59.000 --> 00:06:01.000]  喺呢個旅程裏面嘅四段說話呢
[00:06:01.000 --> 00:06:03.000]  我哋今日就同大家逐一去睇下
[00:06:03.000 --> 00:06:04.000]  到底保羅
[00:06:04.000 --> 00:06:06.000]  喺呢個逆境裏面
[00:06:06.000 --> 00:06:07.000]  佢失去自由
[00:06:07.000 --> 00:06:09.000]  甚至生命都受到威脅嘅時候
[00:06:09.000 --> 00:06:11.000]  佢有咩說話
[00:06:11.000 --> 00:06:14.000]  要同當時嘅人講呢
[00:06:14.500 --> 00:06:17.000]  從而我哋就從保羅呢四段嘅說話
[00:06:17.000 --> 00:06:19.000]  去歸納下一下
[00:06:19.000 --> 00:06:20.000]  到底喺逆境裏面
[00:06:20.000 --> 00:06:22.000]  我哋點樣可以從容面對
[00:06:22.000 --> 00:06:24.000]  並且去為主發言
[00:06:24.000 --> 00:06:27.000]  以至為身邊人帶嚟盼望
[00:06:27.000 --> 00:06:31.000]  首先第一段嘅說話
[00:06:31.000 --> 00:06:34.000]  就喺二十七章第十節
[00:06:34.000 --> 00:06:35.000]  保羅話
[00:06:35.000 --> 00:06:36.000]  諸位
[00:06:36.000 --> 00:06:37.000]  我看這次航行
[00:06:37.000 --> 00:06:40.000]  不但貨物和船要受損傷
[00:06:40.000 --> 00:06:41.000]  但係遭破壞
[00:06:41.000 --> 00:06:44.000]  連我哋嘅性命也難保
[00:06:45.500 --> 00:06:46.000]  大家要留意
[00:06:46.000 --> 00:06:48.000]  保羅喺度就唔係講緊預言
[00:06:48.000 --> 00:06:50.000]  即係唔係話佢有啲咩啟示
[00:06:50.000 --> 00:06:51.000]  講畀大家知
[00:06:51.000 --> 00:06:54.000]  呢次呢就行船就好危險㗎啦
[00:06:54.000 --> 00:06:56.000]  船就要破壞啦
[00:06:56.000 --> 00:06:58.000]  貨物又冇曬啦
[00:06:58.000 --> 00:06:59.000]  我哋性命都難保
[00:06:59.000 --> 00:07:00.000]  唔係喎
[00:07:00.000 --> 00:07:01.000]  佢只不過呢係
[00:07:01.000 --> 00:07:04.000]  即係用緊佢自己嘅睇法
[00:07:04.000 --> 00:07:07.000]  佢呢去提出佢嗰個觀點
[00:07:07.000 --> 00:07:10.000]  大家知唔知保羅做咩職業㗎
[00:07:10.000 --> 00:07:14.000]  佢製造帳棚㗎喎
[00:07:14.500 --> 00:07:17.000]  喺史唐傳十八章一至三節就講到
[00:07:17.000 --> 00:07:20.000]  保羅嘅專業呢係製造帳棚
[00:07:20.000 --> 00:07:23.000]  所以呢佢應該呢對航海就唔係幾在行嘅
[00:07:23.000 --> 00:07:26.000]  因為佢唔係專業嘅航海家
[00:07:26.000 --> 00:07:31.000]  但係呢佢係一位呢好有經驗嘅旅行家
[00:07:31.000 --> 00:07:34.000]  咁喺江南當後書第十一章二十五至二十六節
[00:07:34.000 --> 00:07:36.000]  講過佢啲即係好多嘅經歷啦
[00:07:36.000 --> 00:07:39.000]  即係喺陸上嘅旅途呀
[00:07:39.000 --> 00:07:40.000]  海上嘅旅途呀咁
[00:07:40.000 --> 00:07:43.000]  咁呢估計保羅呢大約呢佢呢都有
[00:07:43.500 --> 00:07:47.000]  即係四千五百公里同埋二十年嘅航海經驗
[00:07:47.000 --> 00:07:50.000]  咁所以佢唔係專業嘅一個嘅航海家
[00:07:50.000 --> 00:07:53.000]  但係呢佢係一個好有經驗嘅旅行家嚟㗎
[00:07:53.000 --> 00:07:58.000]  所以從保羅簡單嘅呢一第一段嘅說話裏面呢
[00:07:58.000 --> 00:08:00.000]  我想同大家分享嘅就係話
[00:08:00.000 --> 00:08:03.000]  我哋要令到自己講嘅說話有內容呢
[00:08:03.000 --> 00:08:06.000]  我哋一定要學多啲嘢
[00:08:06.000 --> 00:08:10.000]  博學好學保持一個好奇心去不斷嘅學習
[00:08:10.000 --> 00:08:13.000]  我哋點樣可以學多啲嘢呢
[00:08:13.500 --> 00:08:16.000]  睇多啲書啦係咪開卷有益呀嘛
[00:08:16.000 --> 00:08:18.000]  我哋自己嘅專長要識
[00:08:18.000 --> 00:08:21.000]  你可能好叻音樂嘅咁你要識
[00:08:21.000 --> 00:08:24.000]  你可能好叻係做會計嘅你要識
[00:08:24.000 --> 00:08:26.000]  但係呢唔係你自己專長呢
[00:08:26.000 --> 00:08:28.000]  都要認識都要學習喎
[00:08:28.000 --> 00:08:29.000]  讀多啲書啦
[00:08:29.000 --> 00:08:31.000]  睇下啲唔同類型嘅書啦
[00:08:31.000 --> 00:08:33.000]  使到自己呢知識廣泊
[00:08:33.000 --> 00:08:36.000]  喺《提摩太后書》四章十三節嗰度
[00:08:36.000 --> 00:08:39.000]  講到保羅呢亦都係常常睇書㗎喎
[00:08:39.000 --> 00:08:42.000]  唔知頂姐妹你有冇啲睇書嘅習慣呢
[00:08:42.500 --> 00:08:44.500]  你睇書會唔會係好單元嘅
[00:08:44.500 --> 00:08:45.500]  淨係睇一方面嘅
[00:08:45.500 --> 00:08:48.000]  或者你都涉獵唔同嘅範疇呢
[00:08:48.000 --> 00:08:50.000]  咁我好鼓勵大家呢
[00:08:50.000 --> 00:08:52.000]  可以睇下唔同類型嘅書籍
[00:08:52.000 --> 00:08:54.000]  咁呢就豐富咗你嘅知識
[00:08:54.000 --> 00:08:57.000]  以至呢我哋呢講好說話呢都會有內容
[00:08:57.000 --> 00:08:59.000]  咁我自己呢都好鍾意睇書
[00:08:59.000 --> 00:09:01.000]  我大約呢一兩個月呢就睇一本書
[00:09:01.000 --> 00:09:03.000]  最近呢就睇緊《宋詞》
[00:09:03.000 --> 00:09:05.000]  唐詩睇完呢一睇《宋詞》
[00:09:05.000 --> 00:09:07.000]  咁試下嘗試睇唔同嘅書
[00:09:07.000 --> 00:09:09.000]  我睇書嘅嘅範圍呢
[00:09:09.000 --> 00:09:11.000]  都嘗試比較多元化啲嘅
[00:09:11.500 --> 00:09:13.000]  我嘗試過睇《堪如學家》寫嘅書
[00:09:13.000 --> 00:09:15.000]  不過佢就唔係算命嘅
[00:09:15.000 --> 00:09:17.000]  係喇《堪如學家》佢幾出名嘅
[00:09:17.000 --> 00:09:19.000]  咁佢嘅文筆都唔錯嘅
[00:09:19.000 --> 00:09:22.000]  佢就講一啲同人佢算命呀
[00:09:22.000 --> 00:09:24.000]  睇上去嗰啲哲學
[00:09:24.000 --> 00:09:25.000]  咁我覺得係
[00:09:25.000 --> 00:09:28.000]  喺當中亦都係明白到有啲思維嘅
[00:09:28.000 --> 00:09:31.000]  咁呀鼓勵大家多啲睇書呀
[00:09:31.000 --> 00:09:32.000]  咁呀
[00:09:32.000 --> 00:09:34.000]  另外呢除咗睇書之外呢
[00:09:34.000 --> 00:09:36.000]  我哋善於觀察環境啦
[00:09:36.000 --> 00:09:38.000]  留意身邊嘅事物呢
[00:09:38.000 --> 00:09:40.000]  亦都可以讓我哋學習喎
[00:09:40.500 --> 00:09:42.000]  認識咗好多次嘅旅行嘅經驗
[00:09:42.000 --> 00:09:44.000]  以致呢可以作出呢個判斷同埋警告
[00:09:44.000 --> 00:09:46.000]  可惜呢白副長啦
[00:09:46.000 --> 00:09:49.000]  船主啦同埋船長呢就唔信佢嘅說話啦
[00:09:49.000 --> 00:09:51.000]  咁但係我哋知道
[00:09:51.000 --> 00:09:53.000]  喺後面嘅記載裏面我知到呀
[00:09:53.000 --> 00:09:55.000]  事實證明保羅係啱嘅
[00:09:55.000 --> 00:09:59.000]  我哋亦都應該學習多啲去留意身邊嘅事物
[00:09:59.000 --> 00:10:02.000]  提高呢對周圍嘅環境嗰個靈敏度呀
[00:10:02.000 --> 00:10:05.000]  留意下呢觀察下身邊嘅人呀
[00:10:05.000 --> 00:10:07.000]  好似呢有首詩歌好耐㗎啦
[00:10:07.000 --> 00:10:09.000]  叫《動力信望外》呀
[00:10:09.500 --> 00:10:11.000]  頭嗰幾句歌詞呢所表達話
[00:10:11.000 --> 00:10:14.000]  我站到街中聽鬧市聲音
[00:10:14.000 --> 00:10:18.000]  我就看見奸配眾生啦
[00:10:18.000 --> 00:10:20.000]  奸身奸配眾生啦
[00:10:20.000 --> 00:10:22.000]  我哋多啲要留意下
[00:10:22.000 --> 00:10:24.000]  大家喺呢個社區裏面生活
[00:10:24.000 --> 00:10:26.000]  你會唔會留意下我哋有咩通告呀
[00:10:26.000 --> 00:10:28.000]  你住個大廈樓下貼咗啲咩通告
[00:10:28.000 --> 00:10:29.000]  話畀你知呀
[00:10:29.000 --> 00:10:31.000]  我哋要留意下身邊嘅事物
[00:10:31.000 --> 00:10:33.000]  以致呢我哋識得點樣去回應呀
[00:10:33.000 --> 00:10:34.000]  好啦
[00:10:34.000 --> 00:10:36.000]  除咗呢個剛才所提到嘅
[00:10:36.000 --> 00:10:38.000]  睇唔同個書啦
[00:10:38.500 --> 00:10:40.000]  要去關心世界啦
[00:10:40.000 --> 00:10:41.000]  關心呢個社會啦
[00:10:41.000 --> 00:10:43.000]  關心我哋社區啦
[00:10:43.000 --> 00:10:44.000]  天文地理
[00:10:44.000 --> 00:10:46.000]  先至呢能夠洞悉世情㗎喎
[00:10:46.000 --> 00:10:49.000]  咁你先知呢個世界嘅大趨勢係乜嘢
[00:10:49.000 --> 00:10:51.000]  咁你就隨時呢都可以呢
[00:10:51.000 --> 00:10:53.000]  有說話啦 有話誼啦
[00:10:53.000 --> 00:10:57.000]  咁我同大家介紹一位教會裏面嘅成員啦
[00:10:57.000 --> 00:10:58.000]  畀大家認識啦
[00:10:58.000 --> 00:11:00.000]  咁呢佢係一位嘅長者嚟嘅
[00:11:00.000 --> 00:11:01.000]  咁佢喺教會呢
[00:11:01.000 --> 00:11:03.000]  好多年㗎喇
[00:11:03.000 --> 00:11:06.000]  佢係一位呢83歲嘅弟兄
[00:11:06.000 --> 00:11:07.000]  佢嘅學歷呢
[00:11:07.000 --> 00:11:08.000]  係小學畢業
[00:11:08.500 --> 00:11:11.000]  14歲呢佢就由澳門呢嚟咗香港
[00:11:11.000 --> 00:11:13.000]  入讀香港航海學校
[00:11:13.000 --> 00:11:15.000]  喺60歲退休之前呢
[00:11:15.000 --> 00:11:17.000]  佢係做行船嘅工作嘅
[00:11:17.000 --> 00:11:21.000]  咁佢曾經任職呢澳門高速水域船做船長
[00:11:21.000 --> 00:11:23.000]  佢好好學㗎
[00:11:23.000 --> 00:11:25.000]  退休之後呢就學咗木工啦
[00:11:25.000 --> 00:11:27.000]  整電器啦
[00:11:27.000 --> 00:11:28.000]  整鎖啦
[00:11:28.000 --> 00:11:31.000]  我教會office嗰個鎖呢壞咗呢
[00:11:31.000 --> 00:11:32.000]  佢都幫我整過㗎
[00:11:32.000 --> 00:11:34.000]  咁呀佢又學電腦啦
[00:11:34.000 --> 00:11:36.000]  學中文書入法啦
[00:11:36.000 --> 00:11:38.000]  做powerpoint啦
[00:11:38.500 --> 00:11:39.000]  咁樣喎
[00:11:39.000 --> 00:11:41.000]  咁呢佢又學彈鋼琴啦
[00:11:41.000 --> 00:11:43.000]  吹口琴啦
[00:11:43.000 --> 00:11:44.000]  拉手風琴啦
[00:11:44.000 --> 00:11:45.000]  又唱歌啦
[00:11:45.000 --> 00:11:47.000]  而家呢佢係師班嘅男高音嚟㗎
[00:11:47.000 --> 00:11:50.000]  亦都呢係參加呢個呼音粵曲
[00:11:50.000 --> 00:11:52.000]  毛筆嘅書法等等
[00:11:52.000 --> 00:11:54.000]  佢好鍾意同人傾計㗎
[00:11:54.000 --> 00:11:57.000]  因為呢佢認為同人傾計呢就學咗好多知識可以
[00:11:57.000 --> 00:11:59.000]  咁呢活到老學到老呢
[00:11:59.000 --> 00:12:01.000]  就係佢嘅座右銘啦
[00:12:01.000 --> 00:12:03.000]  因為呢佢認為呢所學到嘅
[00:12:03.000 --> 00:12:05.000]  會令到自己呢係得到益處
[00:12:05.000 --> 00:12:07.000]  最重要呢係能夠榮耀神
[00:12:07.500 --> 00:12:08.500]  侍奉神
[00:12:08.500 --> 00:12:11.000]  咁大家估唔到呢個係邊個呢
[00:12:11.000 --> 00:12:12.000]  係啦
[00:12:12.000 --> 00:12:15.000]  佢呢就係人稱金行叔嘅馮金行大兄啦
[00:12:15.000 --> 00:12:18.000]  咁我搵到呢張相呢就係2010年佢啱啱開始
[00:12:18.000 --> 00:12:20.000]  參加阿灣拿侍奉嘅時候
[00:12:20.000 --> 00:12:22.000]  其實我哋第一年成立阿灣拿侍奉嘅時候
[00:12:22.000 --> 00:12:25.000]  咁呢就同佢影咗呢張相嘅
[00:12:25.000 --> 00:12:28.000]  咁大家可以向金行叔學習
[00:12:28.000 --> 00:12:30.000]  佢一種好學嘅精神啦
[00:12:30.000 --> 00:12:32.000]  咁第二段嘅說話呢
[00:12:32.000 --> 00:12:34.000]  保羅喺呢個嘅船上面
[00:12:34.000 --> 00:12:36.000]  呢個船難嘅時候面對嘅時候呢
[00:12:36.500 --> 00:12:37.500]  佢講嘅說話係咩呢
[00:12:37.500 --> 00:12:42.000]  咁呢就喺第21節至26節喎
[00:12:42.000 --> 00:12:46.000]  好應該啲字唔係太細呀嘛
[00:12:46.000 --> 00:12:48.000]  咁我哋不如一齊讀呀
[00:12:48.000 --> 00:12:49.000]  預備起
[00:12:49.000 --> 00:12:52.000]  諸位 你們本該聽我的話
[00:12:52.000 --> 00:12:54.000]  不離開克里特島
[00:12:54.000 --> 00:12:58.000]  就不致遭到咁樣嘅損失和破壞
[00:12:58.000 --> 00:13:00.000]  現在我勸你哋放心
[00:13:00.000 --> 00:13:02.000]  除咗損失呢條船
[00:13:02.000 --> 00:13:06.000]  你哋中間沒有一人會喪失性命
[00:13:06.500 --> 00:13:10.000]  因為昨夜我所侍奉職使者
[00:13:10.000 --> 00:13:12.000]  站在我旁邊
[00:13:12.000 --> 00:13:15.000]  說 保羅 不要害怕
[00:13:15.000 --> 00:13:18.000]  你必定站在海撒面前
[00:13:18.000 --> 00:13:20.000]  並且神已把安全賜給
[00:13:20.000 --> 00:13:22.000]  與你同船的人了
[00:13:22.000 --> 00:13:25.000]  所以諸位可以放心
[00:13:25.000 --> 00:13:27.000]  我信神怎樣對我說
[00:13:27.000 --> 00:13:30.000]  事情也要怎樣成就
[00:13:30.000 --> 00:13:34.000]  只是我哋必須在一個島上擱淺
[00:13:34.500 --> 00:13:37.000]  好啦 咁要講到呢
[00:13:37.000 --> 00:13:39.000]  保羅第二段嘅說話啦
[00:13:39.000 --> 00:13:42.000]  咁我想大家留意其中呢
[00:13:42.000 --> 00:13:44.000]  佢提到兩次講到放心嘅
[00:13:44.000 --> 00:13:46.000]  第22節同埋25節講到放心
[00:13:46.000 --> 00:13:47.000]  咁放心呢喺呢度呢
[00:13:47.000 --> 00:13:49.000]  唔係指到耐心嘅平安
[00:13:49.000 --> 00:13:51.000]  好calm 即係好平靜
[00:13:51.000 --> 00:13:53.000]  嗰種嘅狀態
[00:13:53.000 --> 00:13:57.000]  而係振奮 振作 抖手精神
[00:13:57.000 --> 00:13:59.000]  Cheer up 嗰個意思嘅
[00:13:59.000 --> 00:14:01.000]  即係嗰種嘅放心
[00:14:01.000 --> 00:14:03.000]  係咁樣嘅意思嘅喺呢度
[00:14:03.500 --> 00:14:06.000]  咁我睇下喺14節到20節
[00:14:06.000 --> 00:14:08.000]  講到船難終於發生咗
[00:14:08.000 --> 00:14:12.000]  咁呢度話過咗無幾耐啦
[00:14:12.000 --> 00:14:13.000]  有一股嘅風
[00:14:13.000 --> 00:14:14.000]  個風有名嘅喎
[00:14:14.000 --> 00:14:16.000]  即係好似香港而家啲颱風咁樣
[00:14:16.000 --> 00:14:18.000]  有名嘅 叫有拉格羅
[00:14:18.000 --> 00:14:20.000]  咁有拉格羅其實係希臘文
[00:14:20.000 --> 00:14:22.000]  同埋拉丁文兩個字隔埋嘅
[00:14:22.000 --> 00:14:24.000]  咁就指到東風同埋北風嘅意思
[00:14:24.000 --> 00:14:26.000]  咁所以後尾句都解釋就係
[00:14:26.000 --> 00:14:28.000]  有拉格羅呢個風係東北嘅巨風
[00:14:28.000 --> 00:14:30.000]  喺島上面撲嚟
[00:14:30.000 --> 00:14:33.000]  咁呢個船就被風
[00:14:33.500 --> 00:14:34.000]  抓住呀
[00:14:34.000 --> 00:14:36.000]  頭先主席話捉住係呀
[00:14:36.000 --> 00:14:37.000]  真係好似捉住咁樣
[00:14:37.000 --> 00:14:38.000]  捉拿住呀
[00:14:38.000 --> 00:14:39.000]  捉住
[00:14:39.000 --> 00:14:41.000]  咁呢所以佢哋無辦法頂風航行
[00:14:41.000 --> 00:14:42.000]  只好任去吹啦
[00:14:42.000 --> 00:14:43.000]  吹去邊就邊啦
[00:14:43.000 --> 00:14:45.000]  咁佢哋貼咗個叫高大嘅小島呢
[00:14:45.000 --> 00:14:47.000]  就背風岸急航啦
