
[00:00:00.000 --> 00:00:01.460]  各位大仙姊妹早晨
[00:01:28.120 --> 00:01:31.920]  剛才大家一直都在看希伯來書
[00:01:31.920 --> 00:01:34.180]  都提到一些舊約的條例
[00:01:34.180 --> 00:01:37.100]  舊約的敬拜的方法
[00:01:37.100 --> 00:01:38.320]  各樣的事情
[00:01:38.320 --> 00:01:41.580]  常常提到一個大祭司的身份
[00:01:41.580 --> 00:01:45.580]  這個大祭司的身份就是類似這樣的情況
[00:01:45.580 --> 00:01:48.620]  因為在尼米基提到
[00:01:48.620 --> 00:01:53.080]  神叫摩西和以色列這樣說
[00:01:53.080 --> 00:01:56.340]  「你們要聖潔
[00:01:56.340 --> 00:01:58.640]  因為我爺和說
[00:01:58.640 --> 00:02:01.220]  你們的神是聖潔的」
[00:02:01.220 --> 00:02:04.480]  人有很多的
[00:02:04.480 --> 00:02:05.420]  就算是以色列人
[00:02:05.420 --> 00:02:09.600]  就算我們都有很多的犯罪的情況
[00:02:09.600 --> 00:02:10.400]  過不了良心
[00:02:10.400 --> 00:02:13.020]  道德操守出了問題的時候
[00:02:13.020 --> 00:02:17.100]  神就設立了祭司的職份
[00:02:17.100 --> 00:02:21.540]  去跟這幫以色列人去獻祭
[00:02:21.540 --> 00:02:25.340]  將他們的罪來洗乾淨
[00:02:26.780 --> 00:02:28.100]  就像洗車一樣
[00:02:28.100 --> 00:02:30.060]  將我們的罪
[00:02:30.060 --> 00:02:32.660]  以色列人洗得乾乾淨淨
[00:02:32.660 --> 00:02:34.980]  原來是帶著一個英許的
[00:02:34.980 --> 00:02:36.340]  在《摩西五經》繼續說
[00:02:36.340 --> 00:02:38.220]  神跟摩西繼續說
[00:02:38.220 --> 00:02:40.980]  「耶和華,你的神吩咐你們去行
[00:02:40.980 --> 00:02:42.740]  你們要去行
[00:02:42.740 --> 00:02:45.540]  要遵從耶和華所吩咐的
[00:02:45.540 --> 00:02:49.740]  使你可以活、存活、得福
[00:02:49.740 --> 00:02:53.180]  以及你承受的可以地上得以搶救」
[00:02:53.180 --> 00:02:55.100]  這是一個很大的英許
[00:02:55.100 --> 00:02:57.180]  一個保證告訴我們
[00:02:57.180 --> 00:02:59.220]  原來當我們遵守
[00:02:59.220 --> 00:03:02.260]  以色列人當我們遵守耶和華所吩咐的
[00:03:02.260 --> 00:03:04.220]  解決了罪的問題的時候
[00:03:04.220 --> 00:03:06.180]  你就可以有得福
[00:03:06.180 --> 00:03:07.740]  這是不是很大的英許
[00:03:07.740 --> 00:03:09.940]  那你說這幫以色列人想不想要呢
[00:03:09.940 --> 00:03:11.860]  那就每個人找祭司
[00:03:11.860 --> 00:03:13.660]  每天都要找祭司
[00:03:13.660 --> 00:03:16.060]  一年一次的大祭司進過致勝所
[00:03:16.060 --> 00:03:17.860]  就是這個背景
[00:03:17.860 --> 00:03:19.940]  所以我們如果想明白希伯來書
[00:03:19.940 --> 00:03:21.620]  想明白新約的時候
[00:03:21.620 --> 00:03:27.300]  我們都要明白一些舊約所教導的事情
[00:03:27.300 --> 00:03:28.260]  先賣口告白
[00:03:28.260 --> 00:03:34.380]  我們下個季度的 Sunday School 主日學
[00:03:34.380 --> 00:03:35.940]  我們會讀尼美記
[00:03:35.940 --> 00:03:38.580]  我們會一同去學習尼美記
[00:03:38.580 --> 00:03:40.780]  我們會一同從神的話語當中
[00:03:40.780 --> 00:03:44.540]  我們今天會從神的話語當中學習
[00:03:44.540 --> 00:03:46.260]  究竟主耶穌基督
[00:03:46.260 --> 00:03:50.860]  祂怎樣能夠使我們親近神
[00:03:50.860 --> 00:03:52.700]  我們上次的主日就說
[00:03:52.700 --> 00:03:55.020]  罪人要藉著主耶穌基督親近神
[00:03:55.020 --> 00:03:59.180]  因為主耶穌基督祂的地位是 superior
[00:03:59.180 --> 00:04:01.340]  祂是超越所有的大祭司
[00:04:01.340 --> 00:04:02.340]  超越天使
[00:04:02.340 --> 00:04:04.540]  這是希伯來書的上部份
[00:04:04.540 --> 00:04:06.300]  今天我們會從經文當中
[00:04:06.300 --> 00:04:09.660]  第八章和第九章去明白一件事
[00:04:09.660 --> 00:04:12.060]  我們知道罪人需要主耶穌基督
[00:04:12.060 --> 00:04:15.580]  這個超越身份的大祭司
[00:04:15.580 --> 00:04:21.060]  究竟這個大祭司怎樣幫我們親近神
[00:04:21.060 --> 00:04:23.340]  這就是今天的主題
[00:04:23.340 --> 00:04:26.260]  希望我們可以從聖經的話語能夠明白
[00:04:26.260 --> 00:04:28.220]  我們一起低頭祈禱
[00:04:28.220 --> 00:04:29.180]  愛你的天父上帝
[00:04:29.180 --> 00:04:29.900]  我們多謝你
[00:04:29.900 --> 00:04:33.100]  多謝你賜下聖經你寶貴的話語
[00:04:33.100 --> 00:04:35.060]  求聖靈去幫助我們
[00:04:35.060 --> 00:04:37.820]  好使我們聽到的能夠明白
[00:04:37.820 --> 00:04:40.300]  當中未有認識你的
[00:04:40.300 --> 00:04:43.740]  求你使他們都能夠聽見看見
[00:04:43.740 --> 00:04:45.340]  明白你的旨意
[00:04:45.340 --> 00:04:47.660]  求神去捆綁撒旦的作為
[00:04:47.660 --> 00:04:49.820]  當有家中去崇拜的
[00:04:49.820 --> 00:04:51.260]  有現場崇拜的
[00:04:51.260 --> 00:04:54.580]  求你使我們能夠聽到明白到
[00:04:54.580 --> 00:04:56.380]  並且能夠行得出來
[00:04:56.380 --> 00:04:57.500]  求你幫助我們
[00:04:57.500 --> 00:05:00.340]  以上的禱告是奉主耶穌得聖的名詞祈求
[00:05:00.340 --> 00:05:01.380]  阿們
[00:05:01.380 --> 00:05:04.380]  我們首先看希伯來書的第一節開始看
[00:05:04.380 --> 00:05:05.900]  原來這個大祭司
[00:05:05.900 --> 00:05:08.340]  我們上一次第七章時提到
[00:05:08.340 --> 00:05:11.100]  原來主耶穌基督祂的大祭司身份
[00:05:11.100 --> 00:05:15.340]  是和麥基西德類似是超越過
[00:05:15.340 --> 00:05:19.420]  這群以色列民他們身邊的大祭司
[00:05:19.420 --> 00:05:23.140]  麥基西德就預表了主耶穌基督是大祭司的身份
[00:05:23.140 --> 00:05:26.020]  但是主耶穌基督是一個更加美的大祭司
[00:05:26.020 --> 00:05:27.500]  是完美的大祭司
[00:05:27.500 --> 00:05:29.540]  這裏就提到說這個大祭司
[00:05:29.540 --> 00:05:33.620]  現在就是坐在天上
[00:05:33.620 --> 00:05:36.740]  神天父父神的寶座的右邊
[00:05:36.740 --> 00:05:40.020]  上次也提到說祂會在這裏為我們禱告
[00:05:40.020 --> 00:05:42.940]  那麼這個聖索
[00:05:42.940 --> 00:05:44.260]  天上有一個聖索
[00:05:44.260 --> 00:05:46.260]  他說有一個真的聖索
[00:05:46.260 --> 00:05:49.020]  難道地上那個是假的
[00:05:49.020 --> 00:05:50.340]  會不會是假的
[00:05:50.340 --> 00:05:51.780]  原來不是假的
[00:05:51.780 --> 00:05:55.180]  原來主耶穌基督就在天上的聖索
[00:05:55.180 --> 00:05:57.460]  在侍奉著
[00:05:57.460 --> 00:05:58.900]  在這個侍奉的職份
[00:05:58.900 --> 00:06:01.140]  我們就會詳細地看
[00:06:01.140 --> 00:06:03.380]  這個大祭司原來是獻禮物
[00:06:03.380 --> 00:06:05.460]  很像以色列民
[00:06:05.460 --> 00:06:06.900]  當埃及人
[00:06:06.900 --> 00:06:09.780]  當以色列民從埃及走出來
[00:06:09.780 --> 00:06:11.500]  摩西帶他們出來的時候
[00:06:11.500 --> 00:06:13.540]  他們有個會幕
[00:06:13.540 --> 00:06:16.860]  他們有個大祭司在那裏跟他們獻禮物
[00:06:16.860 --> 00:06:17.860]  剛才提到
[00:06:17.860 --> 00:06:20.460]  是每天都來到獻禮物
[00:06:20.460 --> 00:06:24.340]  去解決他們所犯的罪
[00:06:24.340 --> 00:06:26.700]  雖然神有十誡給他們
[00:06:26.700 --> 00:06:29.660]  但是他們不能夠完全地遵守
[00:06:29.660 --> 00:06:31.620]  他們就去到神的面前
[00:06:31.620 --> 00:06:33.780]  藉著大祭司這個宗保
[00:06:33.780 --> 00:06:36.260]  去到會幕道獻祭
[00:06:36.260 --> 00:06:38.580]  這個就是大祭司所做的職份
[00:06:38.580 --> 00:06:40.420]  主耶穌基督的大祭司
[00:06:40.420 --> 00:06:45.660]  原來在天上真正的會幕道
[00:06:45.660 --> 00:06:48.620]  在那裡侍奉
[00:06:48.620 --> 00:06:51.220]  如果在地上
[00:06:51.220 --> 00:06:54.140]  因為他照著律法去做
[00:06:54.140 --> 00:06:55.220]  地上的大祭司
[00:06:55.220 --> 00:06:59.820]  但是主耶穌基督在上面的職份
[00:06:59.820 --> 00:07:01.220]  那裡的會幕
[00:07:01.220 --> 00:07:03.820]  那個聖索是怎樣的情況呢
[00:07:03.820 --> 00:07:06.140]  原來上面的聖索
[00:07:06.140 --> 00:07:09.180]  是跟地下聖索有什麼關係
[00:07:09.180 --> 00:07:11.380]  地上那個不是假的
[00:07:11.380 --> 00:07:12.500]  是真的
[00:07:12.500 --> 00:07:16.940]  但是地上那個是一個複製
[00:07:16.940 --> 00:07:18.300]  什麼是複製呢
[00:07:18.300 --> 00:07:22.300]  原來是照著天上
[00:07:22.300 --> 00:07:23.660]  耶和華神
[00:07:23.660 --> 00:07:26.460]  跟摩西顯現的時候
[00:07:26.460 --> 00:07:29.180]  告訴他們
[00:07:29.180 --> 00:07:34.500]  神帶了摩西上西賴山
[00:07:34.500 --> 00:07:37.380]  在雲上面他看到
[00:07:37.380 --> 00:07:39.500]  他指示過
[00:07:39.500 --> 00:07:40.540]  他說
[00:07:40.540 --> 00:07:41.700]  展示過給他看
[00:07:41.700 --> 00:07:42.900]  那個模式
[00:07:42.900 --> 00:07:45.660]  那個形狀是怎樣的
[00:07:45.660 --> 00:07:47.900]  原來在上面已經看過
[00:07:47.900 --> 00:07:49.660]  摩西已經見過
[00:07:49.660 --> 00:07:51.580]  他在聖經上按著神
[00:07:51.580 --> 00:07:54.020]  神指示他逐一這樣
[00:07:54.020 --> 00:07:55.620]  製造一個
[00:07:55.620 --> 00:07:59.220]  用人手做一個的版本出來
[00:07:59.220 --> 00:08:01.580]  那誰是真的
[00:08:01.580 --> 00:08:03.180]  上面那個
[00:08:03.180 --> 00:08:04.820]  地下那個是版本
[00:08:04.820 --> 00:08:06.100]  所以上面那個是真的
[00:08:06.100 --> 00:08:07.300]  天上那個是真的
[00:08:07.300 --> 00:08:08.620]  地下那個
[00:08:08.620 --> 00:08:11.300]  摩西帶伊斯敵人出去
[00:08:11.300 --> 00:08:12.540]  看東西裡面
[00:08:12.540 --> 00:08:13.540]  那四十年
[00:08:13.540 --> 00:08:14.900]  那個的會幕
[00:08:14.900 --> 00:08:17.780]  是一個複製
[00:08:17.780 --> 00:08:21.820]  是照著天上那個聖索所做的
[00:08:21.820 --> 00:08:23.820]  神就給指示給摩西
[00:08:23.820 --> 00:08:26.220]  去做一個出來
[00:08:26.220 --> 00:08:28.500]  大家如果在東岸生活過
[00:08:28.500 --> 00:08:29.260]  或者去過旅行
[00:08:29.260 --> 00:08:30.380]  去過香蘇維尼亞
[00:08:30.380 --> 00:08:33.260]  有個會幕的模型
[00:08:33.260 --> 00:08:34.980]  在蘭卡斯特那裡
[00:08:34.980 --> 00:08:37.740]  他按著聖經的指示
[00:08:37.740 --> 00:08:38.780]  大小
[00:08:38.780 --> 00:08:40.420]  他做的方法
[00:08:40.420 --> 00:08:42.380]  一同去照著
[00:08:42.380 --> 00:08:43.820]  在蘭卡斯特這個地方
[00:08:43.820 --> 00:08:44.580]  有很多人去那裡
[00:08:44.580 --> 00:08:45.460]  去Outlet Mall
[00:08:45.460 --> 00:08:46.500]  但是那裡
[00:08:46.500 --> 00:08:49.820]  又要看Armageddon的生活狀況
[00:08:49.820 --> 00:08:50.940]  但是去到那裡當中
[00:08:50.940 --> 00:08:53.780]  有個會幕的實質的模型
[00:08:53.780 --> 00:08:55.820]  這個我們所提的會幕
[00:08:55.820 --> 00:08:58.100]  其實分為兩間房
[00:08:58.100 --> 00:09:00.020]  當然有外面是限制的地方
[00:09:00.020 --> 00:09:01.620]  但是這間房是
[00:09:01.620 --> 00:09:03.740]  看到的就是外面那間房
[00:09:03.740 --> 00:09:05.900]  在那裡看到各樣的家具
[00:09:05.900 --> 00:09:07.860]  就是會幕裡面的傢俬
[00:09:07.860 --> 00:09:09.980]  他們的祭司在那裡做的事
[00:09:09.980 --> 00:09:11.420]  但是外面有限制
[00:09:11.420 --> 00:09:12.660]  有個帆祭的桌子
[00:09:12.660 --> 00:09:14.060]  有個壇
[00:09:14.060 --> 00:09:15.100]  去獻血
[00:09:15.100 --> 00:09:16.220]  來洗淨它
[00:09:16.220 --> 00:09:17.540]  但是你見到那個窗戶
[00:09:17.540 --> 00:09:19.900]  有個布
[00:09:19.900 --> 00:09:23.260]  布後面就擺了
[00:09:23.260 --> 00:09:26.020]  擺了藥櫃
[00:09:26.020 --> 00:09:27.180]  那裡就是
[00:09:27.180 --> 00:09:28.340]  外面就叫聖索
[00:09:28.340 --> 00:09:29.700]  裡面就是致聖索
[00:09:29.700 --> 00:09:34.460]  這個幕就將聖索和致聖索分開了
[00:09:34.460 --> 00:09:38.780]  那祭司就每天在外面繁限制
[00:09:38.780 --> 00:09:40.380]  但是祭司一年進去一次
[00:09:40.380 --> 00:09:41.900]  做這個贖罪日
[00:09:41.900 --> 00:09:44.580]  進去做一個Date of Entombment
[00:09:44.580 --> 00:09:46.740]  去到致聖索去限制
[00:09:46.740 --> 00:09:47.380]  他都害怕的
[00:09:47.380 --> 00:09:48.660]  因為他都帶著血
[00:09:48.660 --> 00:09:51.140]  萬一有什麼事都淋血下去
[00:09:51.140 --> 00:09:52.940]  他都是戰戰兢兢
[00:09:52.940 --> 00:09:55.900]  去入這個致聖索去限制
[00:09:55.900 --> 00:09:57.940]  所以他們
[00:09:57.940 --> 00:10:01.020]  摩西就看到神
[00:10:01.020 --> 00:10:02.140]  在西賴山
[00:10:02.140 --> 00:10:03.260]  祂的指示
[00:10:03.260 --> 00:10:05.140]  做了這個模型
[00:10:05.140 --> 00:10:06.940]  這個Copy
[00:10:06.940 --> 00:10:09.300]  帶著這幫以色列民
[00:10:09.300 --> 00:10:10.740]  去敬拜神
[00:10:10.740 --> 00:10:11.820]  帶著祂去做
[00:10:11.820 --> 00:10:14.060]  去處理罪的問題
[00:10:14.060 --> 00:10:15.380]  因為祂去敬拜
[00:10:15.380 --> 00:10:17.980]  去處理他們生活罪的問題
[00:10:17.980 --> 00:10:20.060]  那在之後
[00:10:20.060 --> 00:10:21.500]  那時候大約是摩西
[00:10:21.500 --> 00:10:23.260]  我有幾個年佛要記
[00:10:23.260 --> 00:10:24.820]  主前大約1500年
[00:10:24.820 --> 00:10:25.900]  就是摩西出生
[00:10:25.900 --> 00:10:28.340]  回望大約是1400年
[00:10:28.340 --> 00:10:29.940]  大約100歲
[00:10:29.940 --> 00:10:32.820]  主前大約是1500-1400年
[00:10:32.820 --> 00:10:34.300]  當然大家知道
[00:10:34.300 --> 00:10:36.820]  大衛王的兒子
[00:10:36.820 --> 00:10:39.340]  所羅門就見到聖殿
[00:10:39.340 --> 00:10:42.100]  大衛大約是1000年
[00:10:42.100 --> 00:10:45.820]  就做南國北國的王
[00:10:45.820 --> 00:10:46.780]  那你算一下
[00:10:46.780 --> 00:10:48.140]  所羅門大約是在九八年
[00:10:48.140 --> 00:10:50.020]  八八年九八年左右
[00:10:50.020 --> 00:10:52.340]  但是去到希律王的時候
[00:10:52.340 --> 00:10:55.780]  希律王在羅馬統治的期間裡
[00:10:55.780 --> 00:10:58.340]  他為了討好這個以色列民
[00:10:58.340 --> 00:11:01.260]  他都嘗試再建造這個第二聖殿
[00:11:01.260 --> 00:11:02.780]  就是這個聖殿的模型
[00:11:02.780 --> 00:11:04.180]  就是以前在奧蘭道
[00:11:04.180 --> 00:11:08.420]  你看到有個聖殿的模型
[00:11:08.420 --> 00:11:10.260]  出來見到
[00:11:10.260 --> 00:11:14.100]  見到他們都嘗試建一個聖殿
[00:11:14.100 --> 00:11:14.980]  這個聖殿裡面
[00:11:14.980 --> 00:11:16.460]  都是有兩間房的
[00:11:16.460 --> 00:11:20.540]  你見到旁邊的圖有個布
[00:11:20.540 --> 00:11:23.180]  將聖索和自聖索分開
[00:11:23.180 --> 00:11:26.060]  所以他們這個敬拜
[00:11:26.060 --> 00:11:28.620]  以色列人敬拜的狀況
[00:11:28.620 --> 00:11:31.340]  從主前千五年
[00:11:31.340 --> 00:11:34.300]  到去主後大約七十年
[00:11:34.300 --> 00:11:36.460]  羅馬丁丁就將這個聖殿
[00:11:36.460 --> 00:11:38.140]  去拆毀的時候
[00:11:38.140 --> 00:11:40.820]  接近千五年的時間
[00:11:40.820 --> 00:11:43.500]  他們都是用這個聖殿
[00:11:43.500 --> 00:11:47.260]  這個模式去敬拜神
[00:11:47.260 --> 00:11:48.780]  這個就是這個背景
[00:11:48.780 --> 00:11:51.100]  原來我們就是在聖索裡面
[00:11:51.100 --> 00:11:53.340]  是解決罪的問題
[00:11:53.340 --> 00:11:54.620]  所以在第六節是這樣
[00:11:54.620 --> 00:11:57.780]  但是說現在主耶穌基督來了
[00:11:57.780 --> 00:12:00.220]  這個實現了進行了
[00:12:00.220 --> 00:12:03.660]  大約千五年的敬拜的方法
[00:12:03.660 --> 00:12:05.980]  主耶穌基督去到如今這個字
[00:12:05.980 --> 00:12:07.020]  有個轉變
[00:12:07.020 --> 00:12:10.580]  這個but 轉變的連接詞
[00:12:10.580 --> 00:12:12.100]  如今主耶穌
[00:12:12.100 --> 00:12:14.620]  既然他有個尊貴的身份的時候
[00:12:14.620 --> 00:12:16.140]  我們從第一章看到第七章
[00:12:16.140 --> 00:12:17.300]  我們明白到主耶穌基督
[00:12:17.300 --> 00:12:18.820]  有個尊貴的身份
[00:12:18.820 --> 00:12:21.780]  原來他的職份都是很尊貴的
[00:12:21.780 --> 00:12:23.660]  是更加美的
[00:12:23.660 --> 00:12:25.140]  是不是說以前那些不美呢
[00:12:25.140 --> 00:12:26.060]  不是
[00:12:26.060 --> 00:12:29.900]  以前的做法是神指定他們要做
[00:12:29.900 --> 00:12:32.540]  但是主耶穌基督來到的時候
[00:12:32.540 --> 00:12:36.060]  他的職份是更加美
[00:12:36.060 --> 00:12:38.100]  因為他的敬拜的方法
[00:12:38.100 --> 00:12:39.460]  我們有個轉變
[00:12:39.460 --> 00:12:42.260]  因為有個新的約給了我們
[00:12:42.260 --> 00:12:44.260]  那他究竟是什麼事情呢
[00:12:44.260 --> 00:12:46.020]  所以我從第八章就看到
[00:12:46.020 --> 00:12:48.340]  有個更美的約的事情
[00:12:48.340 --> 00:12:50.820]  剛才大家所讀的經文都讀了一些
[00:12:50.820 --> 00:12:55.220]  這個約有所謂新的約
[00:12:55.220 --> 00:12:56.420]  那前面的約
[00:12:56.420 --> 00:12:58.700]  為什麼要有個新的約呢
[00:12:58.700 --> 00:13:00.740]  前面當然有些問題
[00:13:00.740 --> 00:13:01.980]  不是為什麼要有個新的
[00:13:01.980 --> 00:13:04.380]  你無端端不會去換車的
[00:13:04.380 --> 00:13:06.420]  無端端不會去洗車的
[00:13:06.420 --> 00:13:08.940]  當然是兒子在車裡嘔奶
[00:13:08.940 --> 00:13:10.220]  去照顧兒子那些
[00:13:10.220 --> 00:13:11.540]  哇 兒子很髒又臭噴噴
[00:13:11.540 --> 00:13:12.740]  外面又不知道做什麼
[00:13:12.740 --> 00:13:14.380]  可能去完出去
[00:13:14.380 --> 00:13:15.540]  去國家公園
[00:13:15.540 --> 00:13:18.420]  全身泥 弄到全身泥去洗車
[00:13:18.420 --> 00:13:19.420]  當然是有些問題
[00:13:19.420 --> 00:13:20.540]  所以他這樣約
[00:13:20.540 --> 00:13:22.700]  但那個問題出在哪裡呢
[00:13:22.700 --> 00:13:24.140]  所以我們要看下面
[00:13:24.140 --> 00:13:25.380]  是不是約的問題
[00:13:25.380 --> 00:13:27.300]  還是其他的問題呢
[00:13:27.300 --> 00:13:29.660]  原來在《出埃及記》裡提到
[00:13:29.660 --> 00:13:31.620]  《出埃及記》神同他們立約
[00:13:31.620 --> 00:13:33.700]  就是這個所謂的前約
[00:13:33.700 --> 00:13:35.460]  神同這幫以色列民
[00:13:35.460 --> 00:13:37.260]  他們在回眸的時候
[00:13:37.260 --> 00:13:38.180]  出埃及了
[00:13:38.180 --> 00:13:39.820]  他們要建造這個回眸
[00:13:39.820 --> 00:13:40.900]  他們立的什麼約
[00:13:40.900 --> 00:13:44.260]  你說要遵守耶和華神
[00:13:44.260 --> 00:13:45.740]  以及保持他們的信任
[00:13:45.740 --> 00:13:47.740]  要遵守耶和華神
[00:13:47.740 --> 00:13:49.940]  以及要保持他們所提到的
[00:13:49.940 --> 00:13:52.220]  十誡 他們的規矩
[00:13:52.220 --> 00:13:54.660]  他們有沒有做到呢
[00:13:54.660 --> 00:13:56.420]  但是如果做到的話會怎樣呢
[00:13:56.420 --> 00:13:57.700]  有應許的
[00:13:57.700 --> 00:13:58.700]  如果你做到呢
[00:13:58.700 --> 00:14:00.580]  你就怎樣
[00:14:00.580 --> 00:14:02.460]  作屬我的子民
[00:14:02.460 --> 00:14:03.140]  又是怎樣呢
[00:14:03.140 --> 00:14:04.140]  第二是什麼呢
[00:14:04.140 --> 00:14:05.500]  作祭司的國道
[00:14:05.500 --> 00:14:07.180]  和聖潔的國民
[00:14:07.180 --> 00:14:08.820]  哇 這些叫應許
[00:14:08.820 --> 00:14:10.180]  但是他提到說
[00:14:10.180 --> 00:14:11.940]  羅馬書 保羅提了
[00:14:11.940 --> 00:14:13.740]  是不是那個約出了問題呢
[00:14:13.740 --> 00:14:14.940]  不是
[00:14:14.940 --> 00:14:16.780]  所以第十節就開始看了
[00:14:16.780 --> 00:14:19.180]  羅馬書第七章第十節到第十二節
[00:14:19.180 --> 00:14:23.140]  說本人叫人活的誡命
[00:14:23.140 --> 00:14:24.660]  摩西
[00:14:24.660 --> 00:14:27.540]  神借著摩西誡給他們的誡命
[00:14:27.540 --> 00:14:29.020]  反而叫他們死
[00:14:29.020 --> 00:14:30.700]  為什麼呢
[00:14:30.700 --> 00:14:32.980]  因為知道
[00:14:32.980 --> 00:14:35.540]  他們守不了
[00:14:35.540 --> 00:14:38.260]  他們知道什麼是對 什麼是錯
[00:14:38.260 --> 00:14:40.740]  人人都知道有對和錯的
[00:14:40.740 --> 00:14:42.220]  你無緣無故去殺人
[00:14:42.220 --> 00:14:44.660]  去憎恨人 去貪心
[00:14:44.660 --> 00:14:45.700]  那些是錯的事
[00:14:45.700 --> 00:14:47.900]  我們有道德觀念的
[00:14:47.900 --> 00:14:49.660]  但是既然神告訴你
[00:14:49.660 --> 00:14:51.180]  這些是你要守的道德
[00:14:51.180 --> 00:14:54.020]  怎樣去對神 怎樣去對身邊的人
[00:14:54.020 --> 00:14:57.060]  他們旁邊的事情
[00:14:57.060 --> 00:14:58.860]  太困難了
[00:14:58.860 --> 00:15:00.740]  人的生活真的太困難
[00:15:00.740 --> 00:15:02.460]  他們會跌倒的時候
[00:15:02.460 --> 00:15:03.860]  真的守不了
[00:15:03.860 --> 00:15:06.540]  所以他們反而叫他們死
[00:15:06.540 --> 00:15:08.180]  真的痛苦到一個地步
[00:15:08.180 --> 00:15:10.700]  是死的地步
[00:15:10.700 --> 00:15:14.020]  所以看到這裡的時候說
[00:15:14.020 --> 00:15:15.340]  人有到死的地步
[00:15:15.340 --> 00:15:18.180]  這個不是藥的問題
[00:15:18.180 --> 00:15:21.660]  這個藥是聖潔的
[00:15:21.660 --> 00:15:24.420]  是公義的 是良善的
[00:15:24.420 --> 00:15:26.060]  那究竟這個舊藥
[00:15:26.060 --> 00:15:27.700]  那在希伯來書
[00:15:27.700 --> 00:15:28.860]  究竟說什麼
[00:15:28.860 --> 00:15:30.700]  為什麼有瑕疵
[00:15:30.700 --> 00:15:31.980]  原來真的告訴你
[00:15:31.980 --> 00:15:34.660]  原來是指著 回到希伯來書
[00:15:34.660 --> 00:15:36.660]  那瑕疵是什麼呢
[00:15:36.660 --> 00:15:40.900]  是指著百姓來講
[00:15:40.900 --> 00:15:41.740]  日子將到
[00:15:41.740 --> 00:15:43.340]  你們這些以色列加油大家
[00:15:43.340 --> 00:15:45.700]  無論你是南國北國也好
[00:15:45.700 --> 00:15:49.460]  這些神的選民
[00:15:49.460 --> 00:15:51.500]  我們要跟他們另立一個新藥
[00:15:51.500 --> 00:15:52.820]  因為他們什麼
[00:15:52.820 --> 00:15:55.500]  他們拉著耶和華牽著你的手
[00:15:55.500 --> 00:15:57.500]  出來埃及的時候
[00:15:57.500 --> 00:15:59.020]  明明告訴你
[00:15:59.020 --> 00:16:00.660]  說你守我的藥
[00:16:00.660 --> 00:16:02.900]  你守我的藥有很大的祝福
[00:16:02.900 --> 00:16:04.140]  是不是 有祝福
[00:16:04.140 --> 00:16:05.100]  你剛才看了新明鏡
[00:16:05.100 --> 00:16:05.980]  有祝福
[00:16:05.980 --> 00:16:07.420]  可以長久
[00:16:07.420 --> 00:16:09.380]  但是他們不行
[00:16:09.380 --> 00:16:11.620]  他們沒有恆心去守著
[00:16:11.620 --> 00:16:13.300]  耶和華的誡命
[00:16:13.300 --> 00:16:16.540]  所以不是藥出了問題
[00:16:16.540 --> 00:16:18.860]  是那些人守不了那些藥
