
[00:00:00.000 --> 00:00:05.740]  歡迎大家來到我們第八講,我們舊約的講座
[00:05:34.200 --> 00:05:37.700]  這個叫 escape velocity,如果你讀物理你就知道了
[00:05:37.700 --> 00:05:48.500]  你要那個速率,你的火箭的速率是要快到這個11.2 km/s
[00:05:48.500 --> 00:05:50.700]  才可以飛離地球的引力
[00:05:50.700 --> 00:05:55.300]  那這個叫做宇宙速率cosmic velocity或者escape velocity
[00:05:55.300 --> 00:06:00.000]  我們最終的目的是因為我們要逃離這個世界
[00:06:00.000 --> 00:06:01.800]  那不是單單逃離那麼簡單
[00:06:01.800 --> 00:06:05.300]  逃離的過程裡面,我們是在見證福音的
[00:06:05.300 --> 00:06:08.500]  我們的逃離是生命的見證
[00:06:08.500 --> 00:06:11.100]  這個見證是在見證天國
[00:06:11.100 --> 00:06:13.100]  你要踏上天路歷程
[00:06:13.100 --> 00:06:16.000]  你必須要有escape velocity
[00:06:16.000 --> 00:06:18.300]  你要去到這個escape velocity
[00:06:18.300 --> 00:06:20.300]  你要達到這個速率
[00:06:20.300 --> 00:06:24.200]  你需要讀你的聖經
[00:06:24.200 --> 00:06:25.400]  我們一開始的時候
[00:06:25.400 --> 00:06:32.500]  我們從創出來的紋身去明白究竟上帝給我們的啟示是什麼
[00:06:32.500 --> 00:06:35.900]  很快講一講那些重點
[00:06:35.900 --> 00:06:40.000]  創世紀是創造、墮落、救贖三部曲
[00:06:40.000 --> 00:06:43.200]  出埃及記是偶像之家、逃生記
[00:06:43.200 --> 00:06:44.200]  這個非常重要
[00:06:44.200 --> 00:06:49.400]  整個出埃及記是整個基督教人生的paradigm
[00:06:49.400 --> 00:06:52.600]  就是整個我們的圖畫就是在出埃及記裡面
[00:06:52.600 --> 00:06:56.100]  而出埃及記不是我們生活上有些困難
[00:06:56.100 --> 00:06:58.400]  而上帝來拯救,因為我們呼喊他
[00:06:58.400 --> 00:07:01.300]  出埃及記是關於以色列人
[00:07:01.300 --> 00:07:05.600]  或者上帝在一個偶像之家裡面
[00:07:05.600 --> 00:07:07.200]  將以色列人拯救出來
[00:07:07.200 --> 00:07:09.700]  當然他人出了偶像之家
[00:07:09.700 --> 00:07:12.500]  但是偶像仍然在他心裡面
[00:07:12.500 --> 00:07:15.200]  所以繼續創出來的紋身
[00:07:15.200 --> 00:07:19.500]  全部都是在對付埃及的偶像
[00:07:19.500 --> 00:07:22.600]  接著去到李美記,聖潔君王保衛者
[00:07:22.600 --> 00:07:25.700]  李美人的工作是保衛上帝的聖潔
[00:07:25.700 --> 00:07:29.000]  因為上帝是一個聖潔的君王
[00:07:29.000 --> 00:07:30.900]  誰知道去到文素記
[00:07:30.900 --> 00:07:33.400]  他們的偶像全部爆出來了
[00:07:33.400 --> 00:07:36.400]  在文素記就是他們在抗野裡面
[00:07:36.400 --> 00:07:40.000]  三十八年抗野中的大叛逆
[00:07:40.000 --> 00:07:42.800]  去到生命記是摩西臨死之前
[00:07:42.800 --> 00:07:45.100]  摩西進不了迦蘭
[00:07:45.100 --> 00:07:46.500]  在四十年之後
[00:07:46.500 --> 00:07:48.800]  抗野之後摩西要死的時候
[00:07:48.800 --> 00:07:51.000]  摩西寫了他的生命記
[00:07:51.000 --> 00:07:56.000]  是他完成生命之前的最後的講章
[00:07:56.000 --> 00:07:58.500]  「深受割禮,深愛主」
[00:07:58.500 --> 00:07:59.700]  他是在警告他們
[00:07:59.700 --> 00:08:02.500]  最後生死之間要跟他們說
[00:08:02.500 --> 00:08:05.300]  你們一定要信上帝
[00:08:05.300 --> 00:08:07.800]  全心全意的去信上帝
[00:08:07.800 --> 00:08:09.900]  如果你記得生命記的主題
[00:08:09.900 --> 00:08:11.200]  第六章是
[00:08:11.200 --> 00:08:14.000]  「盡心盡性,盡意愛你的上帝」
[00:08:14.000 --> 00:08:18.000]  這個不是讓你背了一句金句就算了
[00:08:18.000 --> 00:08:21.900]  這個真的要你從心裡面是愛上帝
[00:08:21.900 --> 00:08:23.000]  誰可以愛上帝
[00:08:23.000 --> 00:08:24.900]  「深受割禮,深愛主」
[00:08:24.900 --> 00:08:28.800]  以色列人的問題就是身體上受了割禮
[00:08:28.800 --> 00:08:31.700]  但是他心裡面沒有受割禮
[00:08:31.700 --> 00:08:35.100]  以致他沒有辦法深愛主
[00:08:35.100 --> 00:08:38.900]  而這個是整個舊約裡面的一個問題
[00:08:38.900 --> 00:08:41.400]  接著我們出了《創世紀紋身》之後
[00:08:41.400 --> 00:08:43.800]  我們去到《約書阿記》
[00:08:43.800 --> 00:08:46.500]  《約書阿記》都頗複雜的
[00:08:46.500 --> 00:08:48.000]  如果你完全忘記了
[00:08:48.000 --> 00:08:50.500]  就像我今天準備的時候也忘記了
[00:08:50.500 --> 00:08:52.500]  我那時候《約書阿記》說過什麼呢
[00:08:52.500 --> 00:08:53.400]  我完全不記得
[00:08:53.400 --> 00:08:55.600]  我要回去看看我的圖片
[00:08:55.600 --> 00:08:57.000]  原來是這樣的
[00:08:57.000 --> 00:08:59.300]  原來是這麼精彩的
[00:08:59.300 --> 00:09:00.200]  題目是
[00:09:00.200 --> 00:09:02.400]  「書劍因仇盡家難」
[00:09:02.400 --> 00:09:05.200]  那本書就是生命記
[00:09:05.200 --> 00:09:07.000]  這本書不可以離開你的口
[00:09:07.000 --> 00:09:08.600]  總要走夜思想
[00:09:08.600 --> 00:09:11.600]  你的道路就會亨通凡事順利
[00:09:11.600 --> 00:09:16.000]  就不是你現在說的考試、DSE、工作的問題
[00:09:16.000 --> 00:09:19.100]  是在說他們能不能進入迦南
[00:09:19.100 --> 00:09:22.100]  能不能留在迦南裡面
[00:09:22.100 --> 00:09:24.500]  那到了《約書阿記》的最後
[00:09:24.500 --> 00:09:25.800]  你記得《約書阿記》
[00:09:25.800 --> 00:09:28.300]  繼續去挑戰意識的人是什麼
[00:09:28.300 --> 00:09:31.600]  至於我和我家我必侍奉上帝
[00:09:31.600 --> 00:09:33.200]  其實他是在反問他們
[00:09:33.200 --> 00:09:34.400]  那你呢
[00:09:34.400 --> 00:09:38.400]  你會不會好像我們一家這樣去侍奉上帝呢
[00:09:38.400 --> 00:09:39.400]  什麼叫侍奉上帝
[00:09:39.400 --> 00:09:41.100]  不是在教會裡面做侍奉
[00:09:41.100 --> 00:09:44.100]  而是全心全意去愛上帝
[00:09:44.100 --> 00:09:46.300]  其實《約書阿記》說回
[00:09:46.300 --> 00:09:49.200]  摩西在生命記裡面最後所說的
[00:09:49.200 --> 00:09:51.600]  深受國禮、深愛主的問題
[00:09:51.600 --> 00:09:53.600]  因為《約書阿記》知道這幫人
[00:09:53.600 --> 00:09:55.700]  就算進了迦南地
[00:09:55.700 --> 00:09:58.400]  也不代表他們心裡面真的馴服
[00:09:58.400 --> 00:10:00.700]  或者是服侍上帝
[00:10:00.700 --> 00:10:03.000]  那我們到了《史詩記》
[00:10:03.000 --> 00:10:04.000]  我們就知道了
[00:10:04.000 --> 00:10:06.100]  他們的真面目都顯露出來了
[00:10:06.100 --> 00:10:06.600]  是吧
[00:10:06.600 --> 00:10:08.300]  如果你說你到了《約書阿記》
[00:10:08.300 --> 00:10:09.600]  最後你還在問
[00:10:09.600 --> 00:10:12.100]  究竟意識的人會不會馴服上帝呢
[00:10:12.100 --> 00:10:14.000]  一到了《史詩記》
[00:10:14.000 --> 00:10:15.000]  就全爆出來了
[00:10:15.000 --> 00:10:17.300]  你會發覺他完全不行的
[00:10:17.300 --> 00:10:18.900]  我不知道你還記不記得
[00:10:18.900 --> 00:10:20.900]  我們《史詩記》說過些什麼
[00:10:20.900 --> 00:10:23.400]  在米家家裡發生的那些事情
[00:10:23.400 --> 00:10:24.700]  In the house of Micah
[00:10:24.700 --> 00:10:26.400]  很可怕的
[00:10:26.400 --> 00:10:27.400]  你會發現
[00:10:27.400 --> 00:10:30.100]  《史詩記》是一幫口口聲聲
[00:10:30.100 --> 00:10:32.100]  呼喊耶和華、耶和華的人
[00:10:32.100 --> 00:10:34.400]  但完全是不認識耶和華
[00:10:34.400 --> 00:10:38.100]  不認識耶和華的話語
[00:10:38.100 --> 00:10:39.900]  所以我看《史詩記》
[00:10:39.900 --> 00:10:41.700]  經常令我想起香港的教會
[00:10:41.700 --> 00:10:43.200]  因為每個人口口聲聲
[00:10:43.200 --> 00:10:45.100]  都好像跟耶和華很熟悉
[00:10:45.100 --> 00:10:46.800]  跟耶穌很熟悉
[00:10:46.800 --> 00:10:49.400]  但是由他跟你聊五分鐘
[00:10:49.400 --> 00:10:50.300]  你就覺得
[00:10:50.300 --> 00:10:52.700]  這個人究竟有沒有讀過聖經呢
[00:10:52.700 --> 00:10:54.200]  這個人究竟有沒有想過
[00:10:54.200 --> 00:10:55.600]  聖經是說些什麼
[00:10:55.600 --> 00:10:57.300]  為什麼他說的一點都不像聖經
[00:10:57.300 --> 00:11:00.000]  但是他又覺得跟耶穌很熟悉
[00:11:00.000 --> 00:11:01.900]  又覺得聖靈充滿
[00:11:01.900 --> 00:11:04.300]  又覺得什麼什麼
[00:11:04.300 --> 00:11:05.700]  很可怕的一件事
[00:11:05.700 --> 00:11:06.600]  一到了《史詩記》
[00:11:06.600 --> 00:11:07.600]  我們發現這幫人
[00:11:07.600 --> 00:11:11.000]  儘管他們身體上進了迦蘭
[00:11:11.000 --> 00:11:16.300]  他們在屬靈上完全跟上帝的國脫節
[00:11:16.300 --> 00:11:20.900]  以至《史詩記》的最後那幾章
[00:11:20.900 --> 00:11:21.900]  有一個呼喊
[00:11:21.900 --> 00:11:23.100]  呼喊什麼呢
[00:11:23.100 --> 00:11:26.000]  以色列人國中沒有王
[00:11:26.000 --> 00:11:27.200]  以色列沒有王
[00:11:27.200 --> 00:11:31.400]  於是各人做自己眼中害唯對的事
[00:11:31.400 --> 00:11:34.600]  《史詩記》是講述一個亂世裡面
[00:11:34.600 --> 00:11:37.700]  是尋找一個君王
[00:11:37.700 --> 00:11:39.500]  你用多少《史詩記》呢
[00:11:39.500 --> 00:11:42.600]  我說《史詩記》跟《路德記》其實是馬公仔
[00:11:42.600 --> 00:11:44.600]  《史詩記》的主題就是
[00:11:44.600 --> 00:11:47.200]  「數羅實非皆損」
[00:11:47.200 --> 00:11:49.400]  《路德記》的主題是什麼呢
[00:11:49.400 --> 00:11:51.000]  大衛才是賢君
[00:11:51.000 --> 00:11:53.900]  所以是馬公仔同時代寫的
[00:11:53.900 --> 00:11:55.300]  《史詩記》告訴你
[00:11:55.300 --> 00:12:00.300]  千萬不要找數羅的後裔去承繼數羅的王位
[00:12:00.300 --> 00:12:02.000]  《路德記》拿來做什麼呢
[00:12:02.000 --> 00:12:04.000]  幫大衛賣廣告
[00:12:04.000 --> 00:12:07.900]  因為大衛的祖母原來是一個外邦人
[00:12:07.900 --> 00:12:10.900]  外邦人也非猶太人的血統
[00:12:10.900 --> 00:12:13.800]  怎麼可能找他做皇帝呢
[00:12:13.800 --> 00:12:15.300]  答案就在《路德記》
[00:12:15.300 --> 00:12:16.700]  《路德記》告訴你
[00:12:16.700 --> 00:12:18.200]  儘管他是一個外邦人
[00:12:18.200 --> 00:12:20.700]  但是他屬靈上是真真正正
[00:12:20.700 --> 00:12:23.400]  完完全全是一個以色列人
[00:12:23.400 --> 00:12:24.700]  其中一個最有趣的
[00:12:24.700 --> 00:12:26.500]  她是一個摩訶的女子
[00:12:26.500 --> 00:12:29.200]  但是她離開本地本國附加
[00:12:29.200 --> 00:12:31.400]  去到上帝要她去的地方
[00:12:31.400 --> 00:12:32.100]  耶路撒冷
[00:12:32.100 --> 00:12:33.800]  不是,是伯利恒
[00:12:33.800 --> 00:12:39.500]  所以你明白嗎,這明顯是將她和伯利恒平衡的
[00:12:39.500 --> 00:12:41.200]  這是一個外邦的女子
[00:12:41.200 --> 00:12:43.700]  但是她離開本地本族附加
[00:12:43.700 --> 00:12:47.300]  就是她在摩訶那裡的神明
[00:12:47.300 --> 00:12:50.000]  以至她投靠耶和華
[00:12:50.000 --> 00:12:51.300]  於是就說
[00:12:51.300 --> 00:12:53.500]  那你選皇帝要選誰啊
[00:12:53.500 --> 00:12:55.700]  那當然是選大衛啦
[00:12:55.700 --> 00:12:57.700]  所以今天的故事
[00:12:57.700 --> 00:13:01.200]  《撒姆爾記》有一點在延續這個故事
[00:13:01.200 --> 00:13:04.600]  因為《撒姆爾記》的中心思想就是King David
[00:13:04.600 --> 00:13:05.800]  就是大衛王
[00:13:05.800 --> 00:13:08.200]  大衛最後做了王
[00:13:08.200 --> 00:13:09.200]  只不過做了王之後
[00:13:09.200 --> 00:13:13.000]  我們發覺他原來都是不行的
[00:13:13.000 --> 00:13:18.600]  今天的主題是永約、上主、三君王
[00:13:18.600 --> 00:13:21.500]  我不知道當中有多少人曾經
[00:13:21.500 --> 00:13:23.200]  我想一年多兩年前
[00:13:23.200 --> 00:13:26.400]  我又說了兩篇道是《撒姆爾記》
[00:13:26.400 --> 00:13:29.500]  因為那時候我們教會是在說大衛申平的
[00:13:29.500 --> 00:13:32.200]  我講《撒姆爾記》的時候
[00:13:32.200 --> 00:13:33.000]  我給了一個主題
[00:13:33.000 --> 00:13:34.700]  這個主題叫做做王者
[00:13:34.700 --> 00:13:36.000]  Kingmaker
[00:13:36.000 --> 00:13:38.200]  《撒姆爾記》是講什麼呢?
[00:13:38.200 --> 00:13:39.800]  講做王者
[00:13:39.800 --> 00:13:42.200]  撒姆爾就是那個做王者
[00:13:42.200 --> 00:13:43.600]  他做了多少個王呢?
[00:13:43.600 --> 00:13:44.700]  做了兩個王
[00:13:44.700 --> 00:13:46.900]  第一個王是掃羅
[00:13:46.900 --> 00:13:50.500]  很快掃羅就被廢了
[00:13:50.500 --> 00:13:54.200]  於是說掃羅就不是真命天子
[00:13:54.200 --> 00:13:56.200]  真命天子是誰呢?
[00:13:56.200 --> 00:13:58.200]  是大衛
[00:13:58.200 --> 00:14:00.800]  所以整本《撒姆爾記》
[00:14:00.800 --> 00:14:03.400]  其實是圍繞著三個人物寫的
[00:14:03.400 --> 00:14:06.700]  一個就是那個做王者
[00:14:06.700 --> 00:14:08.800]  做王者Kingmaker就是撒姆爾
[00:14:08.800 --> 00:14:10.300]  撒姆爾就是那個做王者
[00:14:10.300 --> 00:14:15.100]  第二個主要的人物是掃羅
[00:14:15.100 --> 00:14:19.500]  但是其實這兩個人都是配角
[00:14:19.500 --> 00:14:24.000]  最後最長篇幅寫的是誰呢?
[00:14:24.000 --> 00:14:24.900]  是大衛
[00:14:24.900 --> 00:14:26.800]  你說大衛一定是主角
[00:14:26.800 --> 00:14:27.700]  是不是呢?
[00:14:27.700 --> 00:14:29.100]  又不是
[00:14:29.100 --> 00:14:31.200]  因為如果你聽我的主題
[00:14:31.200 --> 00:14:34.400]  叫做永約上主三君王
[00:14:34.400 --> 00:14:36.600]  誰是三個君王呢?
[00:14:36.600 --> 00:14:38.800]  撒姆爾不是君王
[00:14:38.800 --> 00:14:39.800]  掃羅是第一個
[00:14:39.800 --> 00:14:42.100]  大衛是第二個
[00:14:42.100 --> 00:14:45.100]  第三個是耶穌
[00:14:45.100 --> 00:14:48.600]  我想先給大家看了一個
[00:14:48.600 --> 00:14:51.600]  如何去明白《撒姆爾記》的整體
[00:14:51.600 --> 00:14:53.200]  接著我想給你
[00:14:53.200 --> 00:14:55.700]  基本上是做 Bible study
[00:14:55.700 --> 00:14:58.000]  我想帶你去看每個部分
[00:14:58.000 --> 00:15:01.100]  裡面的故事怎麼指向新約
[00:15:01.100 --> 00:15:04.500]  指向主耶穌基督
[00:15:04.500 --> 00:15:07.800]  很多時候我們看《撒姆爾記》的時候
[00:15:07.800 --> 00:15:10.500]  是一個很大的挑戰
[00:15:10.500 --> 00:15:11.600]  很大的挑戰就是
[00:15:11.600 --> 00:15:14.400]  裡面有很多耳熟能詳的故事
[00:15:14.400 --> 00:15:18.200]  包括大衛大戰哥利亞
[00:15:18.200 --> 00:15:21.100]  包括大衛被掃羅追趕
[00:15:21.100 --> 00:15:23.200]  但是又可以殺倒掃羅
[00:15:23.200 --> 00:15:24.600]  然後又不動手
[00:15:24.600 --> 00:15:26.800]  包括有些好像大衛跳舞
[00:15:26.800 --> 00:15:32.800]  引約桂入耶路撒冷等等
[00:15:32.800 --> 00:15:35.200]  我們知道很多故事
[00:15:35.200 --> 00:15:37.500]  但是我們不知道怎麼去明白這些故事
[00:15:37.500 --> 00:15:40.200]  於是我們讀大衛大戰哥利亞
[00:15:40.200 --> 00:15:41.800]  大衛是怎麼打贏的呢?
[00:15:41.800 --> 00:15:43.100]  不是因為他武功高強
[00:15:43.100 --> 00:15:44.700]  不是因為他武器出眾
[00:15:44.700 --> 00:15:46.300]  而是因為他信靠耶和華
[00:15:46.300 --> 00:15:49.700]  於是你生命裡面的哥利亞是誰?
[00:15:49.700 --> 00:15:51.000]  是不是你波士呢?
[00:15:51.000 --> 00:15:52.000]  還是你父母?
[00:15:52.000 --> 00:15:53.600]  還是你的子女?
[00:15:53.600 --> 00:15:55.500]  你都可以大戰他們
[00:15:55.500 --> 00:15:58.100]  憑信心去擊倒他們
[00:15:58.100 --> 00:16:00.000]  應用就不是你回去拿一顆石子
[00:16:00.000 --> 00:16:02.200]  彈一下你父母
[00:16:02.200 --> 00:16:04.600]  但是你明白這個問題嗎?
[00:16:04.600 --> 00:16:06.900]  就是我們當它是一個預言的故事
[00:16:06.900 --> 00:16:08.200]  大衛大戰哥利亞
[00:16:08.200 --> 00:16:11.000]  於是我們就去應用了
[00:16:11.000 --> 00:16:12.800]  你是完全不行的
[00:16:12.800 --> 00:16:14.200]  因為你忘記了
[00:16:14.200 --> 00:16:19.200]  這些故事全部都是在一本很巨型的書中
[00:16:19.200 --> 00:16:22.700]  這本書叫做《撒姆爾記》
[00:16:22.700 --> 00:16:25.200]  《撒姆爾記》是巨型到一個地步
[00:16:25.200 --> 00:16:29.000]  如果你看你的英文聖經是有上下的
[00:16:29.000 --> 00:16:32.700]  但是其實在希伯來文的聖經裡面是一本書
[00:16:32.700 --> 00:16:33.800]  為什麼會分了?
[00:16:33.800 --> 00:16:36.400]  因為後來他翻譯到希臘文
[00:16:36.400 --> 00:16:37.400]  就是Subtusion
[00:16:37.400 --> 00:16:39.900]  那個七十二譯本的時候
[00:16:39.900 --> 00:16:42.800]  那個譯本的人覺得太長了
[00:16:42.800 --> 00:16:46.600]  於是將它一分為二
[00:16:46.600 --> 00:16:47.800]  其實很有趣的
[00:16:47.800 --> 00:16:51.700]  因為《撒姆爾記》之後的那本書是《獵王記》
[00:16:51.700 --> 00:16:55.300]  他們將兩本書斬件變成四
[00:16:55.300 --> 00:16:58.800]  在Subtusion 七十二譯本裡面
[00:16:58.800 --> 00:17:03.200]  那個名字叫做 First Kingdom, Second Kingdom, Third Kingdom, Fourth Kingdom
[00:17:03.200 --> 00:17:06.500]  第一個國度、第二個國度、第三個國度、第四個國度
[00:17:06.500 --> 00:17:09.300]  全部都是講 Kings and Kingdom
[00:17:09.300 --> 00:17:11.400]  君王與國度的
[00:17:11.400 --> 00:17:14.200]  這四本書或者這其實是兩本書
[00:17:14.200 --> 00:17:17.700]  所以這本書其實是一本書
[00:17:17.700 --> 00:17:19.300]  你要看得明白這些故事
[00:17:19.300 --> 00:17:25.300]  你要問問這一大塊東西是講什麼的呢?
[00:17:25.300 --> 00:17:27.600]  如果你計算一下
[00:17:27.600 --> 00:17:30.000]  《撒姆爾記》上有三十一章
[00:17:30.000 --> 00:17:32.500]  《撒姆爾記》下應該是二十四章
[00:17:32.500 --> 00:17:35.100]  加起來真的很長
[00:17:35.100 --> 00:17:37.600]  你一定要全部讀完
[00:17:37.600 --> 00:17:38.900]  那你如果全部讀完的時候
[00:17:38.900 --> 00:17:40.100]  你會看到什麼呢?
[00:17:40.100 --> 00:17:42.500]  這個很重要的
[00:17:42.500 --> 00:17:47.800]  你會看到君王的上升和墜落
[00:17:47.800 --> 00:17:50.600]  君王的上升和墜落
[00:17:50.600 --> 00:17:53.600]  這個君王的上升和墜落是
[00:17:53.600 --> 00:17:55.700]  兩個君王的上升與墜落
[00:17:55.700 --> 00:17:57.000]  一個叫做蘇羅
[00:17:57.000 --> 00:17:59.100]  另一個叫做大衛
[00:17:59.100 --> 00:18:02.300]  所以很多時候我們犯一個很大的錯誤
[00:18:02.300 --> 00:18:03.900]  就是我們讀大衛的故事
