
[00:00:00.000 --> 00:00:04.260]  我很感恩昨晚我在旺角警署太子站
[00:01:34.760 --> 00:01:36.760]  我們收很便宜的費用
[00:01:36.760 --> 00:01:38.760]  給一些看不起專家
[00:01:38.760 --> 00:01:39.760]  即是看不到的
[00:01:39.760 --> 00:01:41.760]  即是千多元給不到
[00:01:41.760 --> 00:01:43.760]  你那多少我收多少
[00:01:43.760 --> 00:01:46.260]  但做了35年這間機構
[00:01:46.260 --> 00:01:48.760]  我看到婚姻的問題是頭號
[00:01:48.760 --> 00:01:50.260]  很重要的問題
[00:01:50.260 --> 00:01:52.760]  譬如這個題目真的我不懂說
[00:01:52.760 --> 00:01:54.760]  即是如果一個小時也說不到
[00:01:54.760 --> 00:01:56.760]  原因是有三個層次
[00:01:56.760 --> 00:02:01.760]  夫婦面對困難
[00:02:01.760 --> 00:02:03.760]  交心就好像做團契
[00:02:03.760 --> 00:02:05.760]  一會兒你們分組談
[00:02:05.760 --> 00:02:08.760]  夫婦 夫婦
[00:02:08.760 --> 00:02:09.760]  怎樣呢
[00:02:09.760 --> 00:02:11.760]  有什麼困難
[00:02:11.760 --> 00:02:14.760]  這樣已經夠你談幾十年了
[00:02:14.760 --> 00:02:19.760]  團契是夫婦面對什麼困難
[00:02:19.760 --> 00:02:21.760]  但如果給一個輔導
[00:02:21.760 --> 00:02:24.760]  這班基督徒幫助人
[00:02:24.760 --> 00:02:28.760]  就會說夫婦如何如何面對困難
[00:02:28.760 --> 00:02:30.760]  How 怎樣做
[00:02:30.760 --> 00:02:33.760]  但如果做到輔導層次
[00:02:33.760 --> 00:02:37.760]  為什麼夫婦有困難呢
[00:02:37.760 --> 00:02:40.760]  這是一個很好傳福音的題目
[00:02:40.760 --> 00:02:44.760]  為什麼兩夫妻不是很祝福的嗎
[00:02:44.760 --> 00:02:45.760]  行婚禮的時候
[00:02:45.760 --> 00:02:47.760]  為什麼他們還有這麼多困難
[00:02:47.760 --> 00:02:49.760]  年年有 每個月有
[00:02:49.760 --> 00:02:50.760]  為什麼有呢
[00:02:50.760 --> 00:02:53.760]  這三個是很精彩的題目
[00:02:53.760 --> 00:02:55.760]  很精彩 很值得研究
[00:02:55.760 --> 00:02:57.760]  如果你結婚很多年
[00:02:57.760 --> 00:03:00.760]  你應該花時間去想這三件事
[00:03:00.760 --> 00:03:02.760]  有什麼困難
[00:03:02.760 --> 00:03:04.760]  怎樣解決困難
[00:03:04.760 --> 00:03:06.760]  還有為什麼有困難
[00:03:06.760 --> 00:03:07.760]  Why Why
[00:03:07.760 --> 00:03:09.760]  我在輔導裏面
[00:03:09.760 --> 00:03:10.760]  人們永遠第一個問的
[00:03:10.760 --> 00:03:12.760]  為什麼會這樣
[00:03:12.760 --> 00:03:14.760]  為什麼好好的
[00:03:14.760 --> 00:03:16.760]  大家有一個要
[00:03:16.760 --> 00:03:18.760]  我自己的人生遇過
[00:03:18.760 --> 00:03:20.760]  十一年前我太太去世
[00:03:20.760 --> 00:03:21.760]  是癌症
[00:03:21.760 --> 00:03:23.760]  十三年前她患胰臟癌
[00:03:23.760 --> 00:03:25.760]  為什麼兩夫婦這麼好
[00:03:25.760 --> 00:03:27.760]  我岳母就問我這個問題
[00:03:27.760 --> 00:03:28.760]  你們這麼好
[00:03:28.760 --> 00:03:29.760]  結婚三十年了
[00:03:29.760 --> 00:03:31.760]  為什麼有一個要先死呢
[00:03:31.760 --> 00:03:33.760]  為什麼 Why Why
[00:03:33.760 --> 00:03:35.760]  但是這個Why如果你解決不了
[00:03:35.760 --> 00:03:37.760]  接著你發現到
[00:03:37.760 --> 00:03:41.760]  你的日子是一個感覺很難受
[00:03:41.760 --> 00:03:43.760]  所以要面對就是
[00:03:43.760 --> 00:03:45.760]  怎樣解決
[00:03:45.760 --> 00:03:47.760]  但不止這些病的問題
[00:03:47.760 --> 00:03:49.760]  性格呢
[00:03:49.760 --> 00:03:51.760]  性格要花很長時間去解決
[00:03:51.760 --> 00:03:53.760]  所以我很喜歡將來我結婚之後
[00:03:53.760 --> 00:03:55.760]  我的未來太太
[00:03:55.760 --> 00:03:57.760]  是一個很好的拍檔
[00:03:57.760 --> 00:04:00.760]  她叫我一起去研究婚姻
[00:04:00.760 --> 00:04:02.760]  以前我不敢研究這些
[00:04:02.760 --> 00:04:04.760]  因為老婆死了研究什麼
[00:04:04.760 --> 00:04:06.760]  人們會覺得
[00:04:06.760 --> 00:04:08.760]  你教歷史差不多
[00:04:08.760 --> 00:04:10.760]  你以前結婚
[00:04:10.760 --> 00:04:12.760]  你老婆死了十一年
[00:04:12.760 --> 00:04:14.760]  講什麼講什麼
[00:04:14.760 --> 00:04:16.760]  但現在又有一個實習導師
[00:04:16.760 --> 00:04:18.760]  在我未來
[00:04:18.760 --> 00:04:20.760]  這樣又可以教得過
[00:04:20.760 --> 00:04:22.760]  我要講一些我自己正在經歷的事
[00:04:22.760 --> 00:04:24.760]  我沒有經歷過我講什麼
[00:04:24.760 --> 00:04:26.760]  講別人的事無謂講
[00:04:26.760 --> 00:04:28.760]  今天我們把握時間
[00:04:28.760 --> 00:04:30.760]  我就集中點講
[00:04:30.760 --> 00:04:32.760]  什麼有什麼困難
[00:04:32.760 --> 00:04:34.760]  其實已經夠你想的了
[00:04:34.760 --> 00:04:36.760]  譬如我們五十分鐘講
[00:04:36.760 --> 00:04:38.760]  我講十個
[00:04:38.760 --> 00:04:40.760]  你聽完之後覺得
[00:04:40.760 --> 00:04:42.760]  沒有啊
[00:04:42.760 --> 00:04:44.760]  我想你今天馬上慶祝
[00:04:44.760 --> 00:04:46.760]  危險是你沒有了知覺
[00:04:46.760 --> 00:04:48.760]  所以你沒有
[00:04:48.760 --> 00:04:50.760]  你很懦弱
[00:04:50.760 --> 00:04:52.760]  很懦弱
[00:04:52.760 --> 00:04:54.760]  很精彩一定要參加夫婦團契
[00:04:54.760 --> 00:04:56.760]  你回去再研究
[00:04:56.760 --> 00:04:58.760]  這麼懦弱
[00:04:58.760 --> 00:05:00.760]  怎麼變得清新
[00:05:00.760 --> 00:05:02.760]  裡面一定有一些婚組
[00:05:02.760 --> 00:05:04.760]  有些人的關係很清新
[00:05:04.760 --> 00:05:06.760]  結婚有趣的地方是
[00:05:06.760 --> 00:05:08.760]  你看樣子是看不出來的
[00:05:08.760 --> 00:05:10.760]  有些你覺得他結婚很多年
[00:05:10.760 --> 00:05:12.760]  其實剛結婚
[00:05:12.760 --> 00:05:14.760]  但有些結了婚很久
[00:05:14.760 --> 00:05:16.760]  你會感覺到
[00:05:16.760 --> 00:05:18.760]  他們不像結了婚
[00:05:18.760 --> 00:05:20.760]  為什麼
[00:05:20.760 --> 00:05:22.760]  他們不認識
[00:05:22.760 --> 00:05:24.760]  所以有時候教會是唯一的地方
[00:05:24.760 --> 00:05:26.760]  我想唯一的地方是社交場合
[00:05:26.760 --> 00:05:28.760]  是兩個
[00:05:28.760 --> 00:05:30.760]  很近的走進門口
[00:05:30.760 --> 00:05:32.760]  其他場合不是
[00:05:32.760 --> 00:05:34.760]  酒樓就不是
[00:05:34.760 --> 00:05:36.760]  一個進來很久另一個才來
[00:05:36.760 --> 00:05:38.760]  今天第一個問題
[00:05:38.760 --> 00:05:40.760]  我希望你很有興趣研究
[00:05:40.760 --> 00:05:42.760]  我現在工理堂十六樓
[00:05:42.760 --> 00:05:44.760]  有個參加研究中心
[00:05:44.760 --> 00:05:46.760]  我想明年去做一些工作坊
[00:05:46.760 --> 00:05:48.760]  差不多要一天
[00:05:48.760 --> 00:05:50.760]  一天
[00:05:50.760 --> 00:05:52.760]  第一個問題是什麼
[00:05:52.760 --> 00:05:54.760]  一個過渡的問題
[00:05:54.760 --> 00:05:56.760]  什麼叫過渡
[00:05:56.760 --> 00:05:58.760]  有很多人結了婚五年
[00:05:58.760 --> 00:06:00.760]  廣福堂我們以前夫婦營
[00:06:00.760 --> 00:06:02.760]  分開十年以下
[00:06:02.760 --> 00:06:04.760]  十年以上
[00:06:04.760 --> 00:06:06.760]  有很多人結了婚很多年
[00:06:06.760 --> 00:06:08.760]  還要考慮一個很基本的問題
[00:06:08.760 --> 00:06:10.760]  值不值得愛她
[00:06:10.760 --> 00:06:12.760]  這麼久還在考慮值不值得
[00:06:12.760 --> 00:06:14.760]  值不值得
[00:06:14.760 --> 00:06:16.760]  但有些人就肯定了
[00:06:16.760 --> 00:06:18.760]  她值得我愛
[00:06:18.760 --> 00:06:20.760]  由第一天開始
[00:06:20.760 --> 00:06:22.760]  到現在沒有變
[00:06:22.760 --> 00:06:24.760]  但問題在這裡
[00:06:24.760 --> 00:06:26.760]  我不懂得愛她
[00:06:26.760 --> 00:06:28.760]  我真的不懂愛她
[00:06:28.760 --> 00:06:30.760]  我每一次向她獻計
[00:06:30.760 --> 00:06:32.760]  對她好的東西
[00:06:32.760 --> 00:06:34.760]  她都會打回頭
[00:06:34.760 --> 00:06:36.760]  甚至彈到我一個弦都不值得
[00:06:36.760 --> 00:06:38.760]  賣旗都要多謝
[00:06:38.760 --> 00:06:40.760]  我寧願不停出街
[00:06:40.760 --> 00:06:42.760]  不斷買旗
[00:06:42.760 --> 00:06:44.760]  逐元逐十元
[00:06:44.760 --> 00:06:46.760]  這麼多人多謝
[00:06:46.760 --> 00:06:48.760]  心裡安慰很多
[00:06:48.760 --> 00:06:50.760]  回家買什麼都會被人罵
[00:06:50.760 --> 00:06:52.760]  不如去買旗
[00:06:52.760 --> 00:06:54.760]  有時想一想
[00:06:54.760 --> 00:06:56.760]  我不懂得愛她
[00:06:56.760 --> 00:06:58.760]  如果你有這個問題
[00:06:58.760 --> 00:07:00.760]  值得研究
[00:07:00.760 --> 00:07:02.760]  或者她也不懂得愛你
[00:07:02.760 --> 00:07:04.760]  但兩個覺得很值得愛她
[00:07:04.760 --> 00:07:06.760]  很喜歡她
[00:07:06.760 --> 00:07:08.760]  所以很多夫妻
[00:07:08.760 --> 00:07:10.760]  因為不懂得愛
[00:07:10.760 --> 00:07:12.760]  大家不聊天
[00:07:12.760 --> 00:07:14.760]  一說就吵架
[00:07:14.760 --> 00:07:16.760]  不說就好好的
[00:07:16.760 --> 00:07:18.760]  好像拍照
[00:07:18.760 --> 00:07:20.760]  不說話就走
[00:07:20.760 --> 00:07:22.760]  但沒有聲音
[00:07:22.760 --> 00:07:24.760]  這是第一個問題
[00:07:24.760 --> 00:07:26.760]  沒有這個問題我們好好聊
[00:07:26.760 --> 00:07:28.760]  還覺得值得
[00:07:28.760 --> 00:07:30.760]  因為跟她坐在一起
[00:07:30.760 --> 00:07:32.760]  是令我生活多姿多彩
[00:07:32.760 --> 00:07:34.760]  我懂得
[00:07:34.760 --> 00:07:36.760]  聽她說的話
[00:07:36.760 --> 00:07:38.760]  我聽得懂
[00:07:38.760 --> 00:07:40.760]  愈明愈享受
[00:07:40.760 --> 00:07:42.760]  這個世界
[00:07:42.760 --> 00:07:44.760]  只有我們兩個聽得懂
[00:07:44.760 --> 00:07:46.760]  我向你一個挑戰
[00:07:46.760 --> 00:07:48.760]  如果你分組
[00:07:48.760 --> 00:07:50.760]  你說到五樣
[00:07:50.760 --> 00:07:52.760]  其他組員
[00:07:52.760 --> 00:07:54.760]  不明白你說什麼
[00:07:54.760 --> 00:07:56.760]  譬如你叫她
[00:07:56.760 --> 00:07:58.760]  老虎
[00:07:58.760 --> 00:08:00.760]  原來不是
[00:08:00.760 --> 00:08:02.760]  即是
[00:08:02.760 --> 00:08:04.760]  他們有個暗號
[00:08:04.760 --> 00:08:06.760]  老虎即是什麼
[00:08:06.760 --> 00:08:08.760]  即是
[00:08:08.760 --> 00:08:10.760]  今晚打老虎
[00:08:10.760 --> 00:08:12.760]  愛你
[00:08:12.760 --> 00:08:14.760]  老虎是暗號
[00:08:14.760 --> 00:08:16.760]  即是
[00:08:16.760 --> 00:08:18.760]  他們已經出產了他們的語言
[00:08:18.760 --> 00:08:20.760]  夫妻
[00:08:20.760 --> 00:08:22.760]  很有趣
[00:08:22.760 --> 00:08:24.760]  不停出產
[00:08:24.760 --> 00:08:26.760]  全世界人都不知道
[00:08:26.760 --> 00:08:28.760]  他們講什麼語言
[00:08:28.760 --> 00:08:30.760]  愈出產語言
[00:08:30.760 --> 00:08:32.760]  夫妻愈恩愛
[00:08:32.760 --> 00:08:34.760]  如果偷聽全部聽明
[00:08:34.760 --> 00:08:36.760]  一般般
[00:08:36.760 --> 00:08:38.760]  你明白到這麼有趣
[00:08:38.760 --> 00:08:40.760]  這是好的訓練
[00:08:40.760 --> 00:08:42.760]  第二個問題
[00:08:42.760 --> 00:08:44.760]  有些人結了婚
[00:08:44.760 --> 00:08:46.760]  還在懷疑
[00:08:46.760 --> 00:08:48.760]  基督徒是一個危機
[00:08:48.760 --> 00:08:50.760]  究竟
[00:08:50.760 --> 00:08:52.760]  上帝是否真的
[00:08:52.760 --> 00:08:54.760]  切合我們
[00:08:54.760 --> 00:08:56.760]  是否真的
[00:08:56.760 --> 00:08:58.760]  好像不是
[00:08:58.760 --> 00:09:00.760]  甚至偏向49+1
[00:09:00.760 --> 00:09:02.760]  為什麼
[00:09:02.760 --> 00:09:04.760]  如果沒有宗教信仰
[00:09:04.760 --> 00:09:06.760]  一定出事
[00:09:06.760 --> 00:09:08.760]  異性朋友
[00:09:08.760 --> 00:09:10.760]  你是男人 異性是女人
[00:09:10.760 --> 00:09:12.760]  有24億
[00:09:12.760 --> 00:09:14.760]  可以娶的人
[00:09:14.760 --> 00:09:16.760]  有潛質可以追
[00:09:16.760 --> 00:09:18.760]  24億
[00:09:18.760 --> 00:09:20.760]  我怎知道24億最好是他
[00:09:20.760 --> 00:09:22.760]  可能我
[00:09:22.760 --> 00:09:24.760]  喜歡了他之後
[00:09:24.760 --> 00:09:26.760]  我們很合得來
[00:09:26.760 --> 00:09:28.760]  明天就有一個比他好
[00:09:28.760 --> 00:09:30.760]  後天有一個比明天好
[00:09:30.760 --> 00:09:32.760]  那怎麼辦
[00:09:32.760 --> 00:09:34.760]  但基督徒不是
[00:09:34.760 --> 00:09:36.760]  是他的
[00:09:36.760 --> 00:09:38.760]  是上帝配合的
[00:09:38.760 --> 00:09:40.760]  每天都在掙扎
[00:09:40.760 --> 00:09:42.760]  當日是否一個看錯
[00:09:42.760 --> 00:09:44.760]  聽錯
[00:09:44.760 --> 00:09:46.760]  大家都搞錯
[00:09:46.760 --> 00:09:48.760]  這是一個很精彩的問題
[00:09:48.760 --> 00:09:50.760]  如果你說你講得對
[00:09:50.760 --> 00:09:52.760]  我都不知道
[00:09:52.760 --> 00:09:54.760]  很多時候
[00:09:54.760 --> 00:09:56.760]  你用好這個字
[00:09:56.760 --> 00:09:58.760]  來代替對這個字
[00:09:58.760 --> 00:10:00.760]  他很好
[00:10:00.760 --> 00:10:02.760]  所以我很合得來
[00:10:02.760 --> 00:10:04.760]  他說他很好
[00:10:04.760 --> 00:10:06.760]  但很快就發覺他不是很好
[00:10:06.760 --> 00:10:08.760]  但我們不合得來
[00:10:08.760 --> 00:10:10.760]  這個在父道裏經常出現的問題
[00:10:10.760 --> 00:10:12.760]  未必一定很好的
[00:10:12.760 --> 00:10:14.760]  是很配合
[00:10:14.760 --> 00:10:16.760]  未必很好的
[00:10:16.760 --> 00:10:18.760]  所以很多夫妻都認是吵架
[00:10:18.760 --> 00:10:20.760]  鬧意見
[00:10:20.760 --> 00:10:22.760]  我們兩個前日去馬里縣
[00:10:22.760 --> 00:10:24.760]  看過日記
[00:10:24.760 --> 00:10:26.760]  我們見過科榮
[00:10:26.760 --> 00:10:28.760]  和科榮又見過Roy
[00:10:28.760 --> 00:10:30.760]  Roy是二臟癌
[00:10:30.760 --> 00:10:32.760]  九年
[00:10:32.760 --> 00:10:34.760]  科榮就是
[00:10:34.760 --> 00:10:36.760]  移植
[00:10:36.760 --> 00:10:38.760]  骨髓移植
[00:10:38.760 --> 00:10:40.760]  13年
[00:10:40.760 --> 00:10:42.760]  這兩個真是高人
[00:10:42.760 --> 00:10:44.760]  他們兩夫婦都認
[00:10:44.760 --> 00:10:46.760]  經常吵架
[00:10:46.760 --> 00:10:48.760]  進了醫院還吵架
[00:10:48.760 --> 00:10:50.760]  進了醫院還吵架
[00:10:50.760 --> 00:10:52.760]  做手術還吵架
[00:10:52.760 --> 00:10:54.760]  但吵架令他們感情永固
[00:10:54.760 --> 00:10:56.760]  永固
[00:10:56.760 --> 00:10:58.760]  有時候你覺得很奇妙
[00:10:58.760 --> 00:11:00.760]  如果你用
[00:11:00.760 --> 00:11:02.760]  他們永遠都沒有言語衝突
[00:11:02.760 --> 00:11:04.760]  等於配合
[00:11:04.760 --> 00:11:06.760]  不一定
[00:11:06.760 --> 00:11:08.760]  還有很多可能性是講配合
[00:11:08.760 --> 00:11:10.760]  這是第二個問題
[00:11:10.760 --> 00:11:12.760]  第三個問題
[00:11:12.760 --> 00:11:14.760]  情慾的問題
[00:11:14.760 --> 00:11:16.760]  人人都知道
[00:11:16.760 --> 00:11:18.760]  你的真相是你家最漂亮的一幅
[00:11:18.760 --> 00:11:20.760]  我經常覺得這樣很老套
[00:11:20.760 --> 00:11:22.760]  你擺在家裡最漂亮的一幅
[00:11:22.760 --> 00:11:24.760]  然後對一對你
[00:11:24.760 --> 00:11:26.760]  周圍的人看到不像你
[00:11:26.760 --> 00:11:28.760]  其實都很慘
[00:11:28.760 --> 00:11:30.760]  每一次都很陰公
[00:11:30.760 --> 00:11:32.760]  猛證實是你
[00:11:32.760 --> 00:11:34.760]  我真的見過很多男人
[00:11:34.760 --> 00:11:36.760]  後來肥了之後
[00:11:36.760 --> 00:11:38.760]  老婆叫他前夫
[00:11:38.760 --> 00:11:40.760]  即是
[00:11:40.760 --> 00:11:42.760]  因為樣子
[00:11:42.760 --> 00:11:44.760]  真是大變動
[00:11:44.760 --> 00:11:46.760]  真是大變動
[00:11:46.760 --> 00:11:48.760]  有時候你會想想
[00:11:48.760 --> 00:11:50.760]  真是越來越不見得人
[00:11:50.760 --> 00:11:52.760]  是不是
[00:11:52.760 --> 00:11:54.760]  見得老公見得老婆
[00:11:54.760 --> 00:11:56.760]  不見得人
[00:11:56.760 --> 00:11:58.760]  但奇怪一件事
[00:11:58.760 --> 00:12:00.760]  你開始看到
[00:12:00.760 --> 00:12:02.760]  靈魂的美麗
[00:12:02.760 --> 00:12:04.760]  是比身體的美麗重要
[00:12:04.760 --> 00:12:06.760]  結婚是學
[00:12:06.760 --> 00:12:08.760]  去看到
[00:12:08.760 --> 00:12:10.760]  你的配偶
[00:12:10.760 --> 00:12:12.760]  他心靈裡面的美麗
[00:12:12.760 --> 00:12:14.760]  不是被吸引
[00:12:14.760 --> 00:12:16.760]  於他身體體型
[00:12:16.760 --> 00:12:18.760]  面孔的美麗
[00:12:18.760 --> 00:12:20.760]  不是
[00:12:20.760 --> 00:12:22.760]  這個就是考起現代的年青人
[00:12:22.760 --> 00:12:24.760]  現代年青人
[00:12:24.760 --> 00:12:26.760]  我知道很多人
[00:12:26.760 --> 00:12:28.760]  結婚前是修身
[00:12:28.760 --> 00:12:30.760]  意思是修身
[00:12:30.760 --> 00:12:32.760]  不是修身
[00:12:32.760 --> 00:12:34.760]  個個都修得很好
[00:12:34.760 --> 00:12:36.760]  但危險是
[00:12:36.760 --> 00:12:38.760]  你製造一個
[00:12:38.760 --> 00:12:40.760]  很大的比較在將來
[00:12:40.760 --> 00:12:42.760]  如果你不預備
[00:12:42.760 --> 00:12:44.760]  去找他心靈的美麗
[00:12:44.760 --> 00:12:46.760]  是危險的
[00:12:46.760 --> 00:12:48.760]  所以很快就覺得他沒什麼興趣
[00:12:48.760 --> 00:12:50.760]  所以有時候你會很奇怪
[00:12:50.760 --> 00:12:52.760]  在餐廳
[00:12:52.760 --> 00:12:54.760]  那些燭光晚餐
[00:12:54.760 --> 00:12:56.760]  一看就知道
[00:12:56.760 --> 00:12:58.760]  很年輕看著對面
[00:12:58.760 --> 00:13:00.760]  你很難看到兩個
[00:13:00.760 --> 00:13:02.760]  阿伯阿嬸
[00:13:02.760 --> 00:13:04.760]  看著對面
[00:13:04.760 --> 00:13:06.760]  為什麼呢
[00:13:06.760 --> 00:13:08.760]  看了幾十年
[00:13:08.760 --> 00:13:10.760]  見到一個結婚四十年的人
[00:13:10.760 --> 00:13:12.760]  在那些蠟燭前
[00:13:12.760 --> 00:13:14.760]  可能是白內障
[00:13:14.760 --> 00:13:16.760]  起碼就看著
[00:13:16.760 --> 00:13:18.760]  很安靜
[00:13:18.760 --> 00:13:20.760]  還這麼喜歡看他
[00:13:20.760 --> 00:13:22.760]  我在港福堂宣佈
[00:13:22.760 --> 00:13:24.760]  我結婚在
[00:13:24.760 --> 00:13:26.760]  半年前
[00:13:26.760 --> 00:13:28.760]  我說有兩個可能
[00:13:28.760 --> 00:13:30.760]  我會結婚
[00:13:30.760 --> 00:13:32.760]  一個可能是你們發覺我越來越忙
[00:13:32.760 --> 00:13:34.760]  懷疑那個人
[00:13:34.760 --> 00:13:36.760]  他刺激我再年輕一點
[00:13:36.760 --> 00:13:38.760]  再為神工作
[00:13:38.760 --> 00:13:40.760]  那就近了
[00:13:40.760 --> 00:13:42.760]  然後你發覺到
[00:13:42.760 --> 00:13:44.760]  我遇到一個人的愛心比我大
[00:13:44.760 --> 00:13:46.760]  那就是了
[00:13:46.760 --> 00:13:48.760]  當時是大半年前
[00:13:48.760 --> 00:13:50.760]  我想是今年年頭
[00:13:50.760 --> 00:13:52.760]  我講這個說話
[00:13:52.760 --> 00:13:54.760]  很感謝我未婚妻
[00:13:54.760 --> 00:13:56.760]  最近我二十四日
[00:13:56.760 --> 00:13:58.760]  在工理堂講報道會
[00:13:58.760 --> 00:14:00.760]  她都說大多數人相信
[00:14:00.760 --> 00:14:02.760]  多得這麼多
[00:14:02.760 --> 00:14:04.760]  我很開心的是
[00:14:04.760 --> 00:14:06.760]  有人覺得某樣東西
[00:14:06.760 --> 00:14:08.760]  是很重要的
[00:14:08.760 --> 00:14:10.760]  很重要的
[00:14:10.760 --> 00:14:12.760]  這是一個心靈的美麗
[00:14:12.760 --> 00:14:14.760]  如果你看到一個這樣的心靈美麗
[00:14:14.760 --> 00:14:16.760]  沒問題的
[00:14:16.760 --> 00:14:18.760]  你五十年六十年夫妻是很快樂的
[00:14:18.760 --> 00:14:20.760]  好了第四個問題
[00:14:20.760 --> 00:14:22.760]  這個就
[00:14:22.760 --> 00:14:24.760]  很多時候吵架在這裡
[00:14:24.760 --> 00:14:26.760]  就是你發現到
[00:14:26.760 --> 00:14:28.760]  你算數
[00:14:28.760 --> 00:14:30.760]  我愛你
[00:14:30.760 --> 00:14:32.760]  多過你愛我
[00:14:32.760 --> 00:14:34.760]  你有辦法算的
[00:14:34.760 --> 00:14:36.760]  如果你重視
[00:14:36.760 --> 00:14:38.760]  你就會算的
[00:14:38.760 --> 00:14:40.760]  你重視我為你付出很多
[00:14:40.760 --> 00:14:42.760]  我付出很多
[00:14:42.760 --> 00:14:44.760]  但你好像不用動
[00:14:44.760 --> 00:14:46.760]  很不值
[00:14:46.760 --> 00:14:48.760]  伏筆對板
[00:14:48.760 --> 00:14:50.760]  不公平交易不平等條約
[00:14:50.760 --> 00:14:52.760]  搞到很慘
[00:14:52.760 --> 00:14:54.760]  為什麼這麼慘
[00:14:54.760 --> 00:14:56.760]  為什麼你不想想
[00:14:56.760 --> 00:14:58.760]  你為他做的
[00:14:58.760 --> 00:15:00.760]  你都很快樂
[00:15:00.760 --> 00:15:02.760]  你媽媽
[00:15:02.760 --> 00:15:04.760]  你爸爸以前對你
[00:15:04.760 --> 00:15:06.760]  冬天
[00:15:06.760 --> 00:15:08.760]  他為你選一件衣服
[00:15:08.760 --> 00:15:10.760]  買了他很高興買到
[00:15:10.760 --> 00:15:12.760]  不然真的很慘
[00:15:12.760 --> 00:15:14.760]  七十九元還有九五折
[00:15:14.760 --> 00:15:16.760]  真可憐買給那個人
[00:15:16.760 --> 00:15:18.760]  你不會的你媽媽買了之後
[00:15:18.760 --> 00:15:20.760]  是趕著帶回家給你試穿的
[00:15:20.760 --> 00:15:22.760]  她喜歡你穿這件衣服
[00:15:22.760 --> 00:15:24.760]  她喜歡付出為你
[00:15:24.760 --> 00:15:26.760]  這個就是愛
[00:15:26.760 --> 00:15:28.760]  如果你天天都在想
[00:15:28.760 --> 00:15:30.760]  我付出這麼多
[00:15:30.760 --> 00:15:32.760]  你每天都給我
[00:15:32.760 --> 00:15:34.760]  你覺得這樣很不值
[00:15:34.760 --> 00:15:36.760]  這真是婚姻危機
[00:15:36.760 --> 00:15:38.760]  雖然你會說最好是對等
[00:15:38.760 --> 00:15:40.760]  他買一樣東西給你
[00:15:40.760 --> 00:15:42.760]  你要一樣東西給他
[00:15:42.760 --> 00:15:44.760]  但可能不需要
[00:15:44.760 --> 00:15:46.760]  我想我和Praise
[00:15:46.760 --> 00:15:48.760]  是不是叫拍拖
[00:15:48.760 --> 00:15:50.760]  拍拖到現在
[00:15:50.760 --> 00:15:52.760]  兩年多
[00:15:52.760 --> 00:15:54.760]  好像我們兩個從來沒有送過禮物
[00:15:54.760 --> 00:15:56.760]  你省我又省
[00:15:56.760 --> 00:15:58.760]  你省我又省
[00:15:58.760 --> 00:16:00.760]  因為我們兩個沒有時間
