
[00:00:00.000 --> 00:00:02.400]  敬神主媒主內平安
[00:02:27.100 --> 00:02:35.100]  我們用叫交叉平行體的語法來看的話呢
[00:02:35.100 --> 00:02:37.900]  博人的高聲前後夾著
[00:02:37.900 --> 00:02:41.600]  中間的是博人的悲劇
[00:02:41.600 --> 00:02:46.400]  然後最中心點焦點的是博人的受苦
[00:02:46.400 --> 00:02:47.900]  我們將這種語法
[00:02:47.900 --> 00:02:50.200]  我們稱為三文治
[00:02:50.200 --> 00:02:52.200]  這是外面是麵包
[00:02:52.200 --> 00:02:54.300]  然後中間是線
[00:02:54.300 --> 00:02:56.200]  這個線是最重要的
[00:02:56.200 --> 00:02:59.200]  那你理解這種語法的分析
[00:02:59.200 --> 00:03:02.500]  那你就比較知道中間在說什麼
[00:03:02.500 --> 00:03:04.100]  雖然寫的時候
[00:03:04.100 --> 00:03:07.300]  可能中間有時候是只是寫一兩句
[00:03:07.300 --> 00:03:09.900]  但是他在語法上面的分析呢
[00:03:09.900 --> 00:03:11.100]  他是最重要的
[00:03:11.100 --> 00:03:16.000]  好像今天我們這個經文只是三節在中間
[00:03:16.000 --> 00:03:20.600]  但其實是在內容方面是最重要
[00:03:20.600 --> 00:03:21.900]  好我剛才說到
[00:03:21.900 --> 00:03:24.700]  那我所念的我明白嗎
[00:03:24.700 --> 00:03:27.300]  有弟兄姊妹你有對這句話
[00:03:27.300 --> 00:03:30.400]  有很熟悉的感覺嗎
[00:03:30.400 --> 00:03:31.400]  可能沒有
[00:03:31.400 --> 00:03:32.900]  我在大唐的時候呢
[00:03:32.900 --> 00:03:34.700]  有人就是有啊
[00:03:34.700 --> 00:03:38.200]  因為其實他出著死頭形狀
[00:03:38.200 --> 00:03:40.600]  菲力他傳福音的時候
[00:03:40.600 --> 00:03:42.900]  他對太監的說的一句話
[00:03:42.900 --> 00:03:45.500]  你所念的你明白嗎
[00:03:45.500 --> 00:03:52.100]  當天在那個太監在車上所念中的
[00:03:52.100 --> 00:03:57.900]  就是剛剛今天我們要分享的這段經文
[00:03:57.900 --> 00:04:01.700]  我們看看那個當天的情況好嗎
[00:04:01.700 --> 00:04:06.500]  有一個埃塞爾比亞人是一個有大權的太監
[00:04:06.500 --> 00:04:13.900]  在埃塞爾比亞女王的甘大姬的
[00:04:13.900 --> 00:04:16.700]  甘大姬的手下總管銀寇
[00:04:16.700 --> 00:04:19.300]  他上耶路撒冷禮拜去
[00:04:19.300 --> 00:04:24.500]  現在回來在車上坐著念先知以塞亞的書
[00:04:24.500 --> 00:04:29.600]  然後聖明吹鼻的菲利你去貼近哪車
[00:04:29.600 --> 00:04:31.600]  菲利就要跑到太監那裡
[00:04:31.600 --> 00:04:36.100]  聽見他念先知以塞亞的書便問他
[00:04:36.100 --> 00:04:37.900]  你所念的你明白嗎
[00:04:37.900 --> 00:04:40.200]  他說沒有人指教我
[00:04:40.200 --> 00:04:41.400]  怎能明白呢
[00:04:41.400 --> 00:04:45.000]  意思請菲利上車與他同坐
[00:04:45.000 --> 00:04:51.400]  他所念的他所念的那段經文
[00:04:51.400 --> 00:04:56.000]  就是說他像羊被牽到宰殺之地
[00:04:56.000 --> 00:05:01.000]  要像羊羔在剪毛的人手下無聲
[00:05:01.000 --> 00:05:03.900]  回頭我們就會念到這段經文了
[00:05:03.900 --> 00:05:06.100]  他也是這樣不開口
[00:05:06.100 --> 00:05:09.900]  他卑微的時候人不按公義審判他
[00:05:09.900 --> 00:05:12.300]  誰能俗說他的世代
[00:05:12.300 --> 00:05:16.400]  因為他的生命從地上被奪去
[00:05:16.400 --> 00:05:19.300]  太監就對菲利說了
[00:05:19.300 --> 00:05:24.300]  請問先知說的這話指的是誰
[00:05:24.300 --> 00:05:26.400]  指的是他自己嗎
[00:05:26.400 --> 00:05:28.800]  指的是他別人嗎
[00:05:28.800 --> 00:05:33.800]  所以菲利就開口從這經上對他傳講
[00:05:33.800 --> 00:05:36.700]  耶穌就是那個基督了
[00:05:36.700 --> 00:05:40.600]  那如果我們剛才說的這個太監
[00:05:40.600 --> 00:05:41.800]  其實是怎樣的
[00:05:41.800 --> 00:05:43.100]  什麼樣的人呢
[00:05:43.100 --> 00:05:47.700]  有人說他是有猶太人的傳統學統
[00:05:47.700 --> 00:05:52.100]  因為斯巴女王與索羅門那個年代
[00:05:52.100 --> 00:05:53.000]  他們要交往
[00:05:53.000 --> 00:05:54.300]  兩國要交往
[00:05:54.300 --> 00:05:59.500]  那所以有些非純種的猶太人在他們中間
[00:05:59.500 --> 00:06:04.200]  然後更多的人認為這個太監
[00:06:04.200 --> 00:06:08.900]  其實是代表著外邦人當中的近前人
[00:06:08.900 --> 00:06:11.600]  在使徒形狀裡面很多這樣的人
[00:06:11.600 --> 00:06:18.100]  他們羨慕猶太人的獨一真神的信仰
[00:06:18.100 --> 00:06:21.200]  但他也不能歸於猶太教
[00:06:21.200 --> 00:06:23.300]  因為猶太教有很多的規矩
[00:06:23.300 --> 00:06:25.300]  好像這裡就是這樣的
[00:06:25.300 --> 00:06:26.500]  因為他這裡呢
[00:06:26.500 --> 00:06:31.100]  生命記二十三章第一節裡面有這樣的規定
[00:06:31.100 --> 00:06:37.300]  犯外聖受傷和被陰革的不可入耶和華的會
[00:06:37.300 --> 00:06:39.300]  就是太監不能入會
[00:06:39.300 --> 00:06:43.300]  他就算他希望參加
[00:06:43.300 --> 00:06:46.400]  歸於猶太教也不可以
[00:06:46.400 --> 00:06:48.500]  所以我們在這裡
[00:06:48.500 --> 00:06:52.500]  到底有些人是說他是有血統
[00:06:52.500 --> 00:06:54.400]  有些人是認為近前人
[00:06:54.400 --> 00:06:59.200]  我更多認為是兩者兩者都有可能
[00:06:59.200 --> 00:07:00.100]  為什麼
[00:07:00.100 --> 00:07:04.600]  因為使徒形狀第八章是一個很重要的經章
[00:07:04.600 --> 00:07:08.800]  是從猶太傳到外邦的中間
[00:07:08.800 --> 00:07:12.300]  這個中間其實是有代表意義的
[00:07:12.300 --> 00:07:17.900]  那所以這個太監成為中間這個代表的人物
[00:07:17.900 --> 00:07:22.400]  加上他用尼塞亞這個念尼塞亞這個書
[00:07:22.400 --> 00:07:26.600]  也剛剛好解答了所有猶太人的疑問
[00:07:26.600 --> 00:07:29.500]  也解答了所有外邦人的疑問
[00:07:29.500 --> 00:07:33.800]  那所以中間在這裡是很非常巧妙的一種說法
[00:07:33.800 --> 00:07:35.700]  那所以如果我們說
[00:07:35.700 --> 00:07:39.700]  當時他這個傳福音代表著里程碑
[00:07:39.700 --> 00:07:42.900]  那也是讓我們看見見情人
[00:07:42.900 --> 00:07:45.500]  他能透過
[00:07:45.500 --> 00:07:50.200]  盒望聖經盒望這種敬拜上帝
[00:07:50.200 --> 00:07:54.500]  能與上帝建立更深入的關係
[00:07:54.500 --> 00:07:56.400]  當然我們也要理解
[00:07:56.400 --> 00:07:58.800]  其實對猶太人來說
[00:07:58.800 --> 00:08:01.000]  他還有很多很多困惑
[00:08:01.000 --> 00:08:04.100]  就是我們按我們這樣看吧
[00:08:04.100 --> 00:08:07.300]  如果這個太監他不明白
[00:08:07.300 --> 00:08:08.000]  為什麼
[00:08:08.000 --> 00:08:13.400]  因為其實連文氏法律賽人對尼塞亞都一直不斷解
[00:08:13.400 --> 00:08:14.800]  他根本不知道
[00:08:14.800 --> 00:08:20.100]  為什麼尼塞亞會用他們所想像不到的方法出來
[00:08:20.100 --> 00:08:22.500]  那所以有時候我們也是這樣的
[00:08:22.500 --> 00:08:24.000]  我們念聖經的時候
[00:08:24.000 --> 00:08:26.800]  會不會有些受著我們的思想
[00:08:26.800 --> 00:08:32.500]  受著我們眼光受著我們言語的限制而看見了
[00:08:32.500 --> 00:08:35.000]  但是好像看不明白
[00:08:35.000 --> 00:08:36.200]  看明白了
[00:08:36.200 --> 00:08:38.600]  但好像我不能做
[00:08:38.600 --> 00:08:39.600]  做了
[00:08:39.600 --> 00:08:43.100]  可能你說我千辛萬苦努力做好了
[00:08:43.100 --> 00:08:45.100]  但是好像
[00:08:45.100 --> 00:08:50.100]  和我的結果和我的想像的結果好像不一樣
[00:08:50.100 --> 00:08:52.500]  那所以今天我們透過這段經文
[00:08:52.500 --> 00:08:55.500]  我剛才說的那個五個段落
[00:08:55.500 --> 00:08:56.600]  三個結構
[00:08:56.600 --> 00:08:59.000]  我實際上是一起思想
[00:08:59.000 --> 00:09:01.300]  柏仁被拒思想了
[00:09:01.300 --> 00:09:02.900]  信念的更新
[00:09:02.900 --> 00:09:06.800]  柏仁受苦體驗淋漓更新
[00:09:06.800 --> 00:09:08.500]  然後柏仁的高升
[00:09:08.500 --> 00:09:10.200]  我們是展望
[00:09:10.200 --> 00:09:12.200]  我們目標能更新
[00:09:12.200 --> 00:09:14.300]  所以我們說我們所念的
[00:09:14.300 --> 00:09:15.700]  我們明白吧
[00:09:15.700 --> 00:09:18.600]  首先是信念的更新
[00:09:18.600 --> 00:09:23.000]  再是捨解根蟲
[00:09:23.000 --> 00:09:25.300]  那我們看看經文吧
[00:09:25.300 --> 00:09:27.800]  我們說傳的有誰信呢
[00:09:27.800 --> 00:09:31.100]  耶和華的榜壁像誰展顯露呢
[00:09:31.100 --> 00:09:37.300]  他在耶和華面前生長如亂雞亂牙
[00:09:37.300 --> 00:09:39.300]  像根摧乾地
[00:09:39.300 --> 00:09:41.500]  他無家形美容
[00:09:41.500 --> 00:09:43.100]  我們看見他的時候
[00:09:43.100 --> 00:09:46.900]  也沒美貌使我們羨慕他
[00:09:46.900 --> 00:09:48.100]  他被藐視
[00:09:48.100 --> 00:09:49.900]  被人厭棄
[00:09:49.900 --> 00:09:51.300]  多受痛苦
[00:09:51.300 --> 00:09:52.800]  長經憂患
[00:09:52.800 --> 00:09:54.100]  他被藐視
[00:09:54.100 --> 00:09:57.200]  好像被人淹面不堪一樣
[00:09:57.200 --> 00:09:59.700]  我們也不尊重他
[00:09:59.700 --> 00:10:02.700]  我們所傳的有誰信呢
[00:10:02.700 --> 00:10:03.900]  弟兄姊妹
[00:10:03.900 --> 00:10:06.900]  你今天在你傳講福音的時候
[00:10:06.900 --> 00:10:09.600]  有沒有這種想法呢
[00:10:09.600 --> 00:10:10.800]  對你來說
[00:10:10.800 --> 00:10:14.100]  基督教的信仰當然是真實的
[00:10:14.100 --> 00:10:18.160]  但對你要傳講給其他
[00:10:18.160 --> 00:10:20.800]  陳平好友聽的時候
[00:10:20.800 --> 00:10:23.700]  有很多時候人家會告訴你
[00:10:23.700 --> 00:10:26.100]  基督教很多製造
[00:10:26.100 --> 00:10:28.700]  基督教很多限制
[00:10:28.700 --> 00:10:30.900]  我等我老了以後
[00:10:30.900 --> 00:10:33.200]  等我不做工作的時候
[00:10:33.200 --> 00:10:35.900]  我再信吧
[00:10:35.900 --> 00:10:37.400]  弟兄姊妹
[00:10:37.400 --> 00:10:39.400]  有些事情是對你來說
[00:10:39.400 --> 00:10:41.400]  你還在掙扎當中
[00:10:41.400 --> 00:10:43.300]  你還不明白的時候
[00:10:43.300 --> 00:10:46.300]  那你怎麼去說服其他人呢
[00:10:46.300 --> 00:10:48.700]  所以我所傳的有誰信
[00:10:48.700 --> 00:10:51.300]  但是在經文裡面說的不是這回事
[00:10:51.300 --> 00:10:54.600]  但可能今天很容易的我們理解
[00:10:54.600 --> 00:10:56.700]  但是我想告訴大家
[00:10:56.700 --> 00:10:59.100]  如果我們沒有在信念上
[00:10:59.100 --> 00:11:01.700]  徹底的改變
[00:11:01.700 --> 00:11:04.300]  那我們會以為我們是在
[00:11:04.300 --> 00:11:06.700]  我們宣揚上帝的國度
[00:11:06.700 --> 00:11:09.000]  我們以為我們去說
[00:11:09.000 --> 00:11:13.500]  其他人才能得到救贖
[00:11:13.500 --> 00:11:14.600]  但我們就知道
[00:11:14.600 --> 00:11:17.300]  看見這裡經文很清楚的
[00:11:17.300 --> 00:11:19.900]  上帝的綁閉向誰顯露
[00:11:19.900 --> 00:11:22.700]  不是你和我選擇的
[00:11:22.700 --> 00:11:25.800]  而唯有上帝的綁閉向他顯露
[00:11:25.800 --> 00:11:28.200]  誰才能得到救恩
[00:11:28.200 --> 00:11:30.300]  所以我們要徹底的
[00:11:30.300 --> 00:11:32.900]  有一個信念的改變
[00:11:32.900 --> 00:11:34.600]  上帝用的方法
[00:11:34.600 --> 00:11:38.200]  不是你和我能想像出來的
[00:11:38.200 --> 00:11:40.800]  而且我們這種信念不改變
[00:11:40.800 --> 00:11:44.600]  其實好像當年的猶太人那樣
[00:11:44.600 --> 00:11:46.900]  他們按照他們的習慣
[00:11:46.900 --> 00:11:48.900]  按他們的解釋
[00:11:48.900 --> 00:11:51.500]  他們根本不可能相信
[00:11:51.500 --> 00:11:54.100]  耶穌就是尼賽亞
[00:11:54.100 --> 00:11:57.000]  那所以如果按這樣的說法
[00:11:57.000 --> 00:12:00.000]  如果今天他們還在等著
[00:12:00.000 --> 00:12:02.800]  他們的期待的尼賽亞
[00:12:02.800 --> 00:12:06.200]  打仗當中的以色列就是不相信
[00:12:06.200 --> 00:12:08.400]  耶穌就是拿回尼賽亞
[00:12:08.400 --> 00:12:11.100]  他們等待的是一個軍事上
[00:12:11.100 --> 00:12:13.900]  政治上經濟上的勝利
[00:12:13.900 --> 00:12:17.900]  他們期待的是建立王國的尼賽亞
[00:12:17.900 --> 00:12:21.700]  他們要求的是一個索羅門王朝
[00:12:21.700 --> 00:12:25.900]  那個萬邦來朝的那種勝利
[00:12:25.900 --> 00:12:28.200]  那要得到這種勝利
[00:12:28.200 --> 00:12:32.400]  他肯定不是用和平的方法
[00:12:32.400 --> 00:12:35.800]  那所以如果
[00:12:35.800 --> 00:12:39.100]  猶太人不明白尼賽亞
[00:12:39.100 --> 00:12:41.000]  為什麼
[00:12:41.000 --> 00:12:43.700]  他本有神的形象
[00:12:43.700 --> 00:12:47.100]  卻不以自己與神同等為全多
[00:12:47.100 --> 00:12:48.900]  反倒虛跡
[00:12:48.900 --> 00:12:51.200]  除了奴薄的形象
[00:12:51.200 --> 00:12:52.700]  成為人的樣子
[00:12:52.700 --> 00:12:54.000]  既有人的樣子
[00:12:54.000 --> 00:12:55.700]  就自己卑微
[00:12:55.700 --> 00:12:57.100]  存心順服
[00:12:57.100 --> 00:12:58.500]  以至於死
[00:12:58.500 --> 00:13:01.800]  且死在十字架上
[00:13:01.800 --> 00:13:04.200]  我們真的很難相信
[00:13:04.200 --> 00:13:06.600]  一個至高的主
[00:13:06.600 --> 00:13:09.500]  居然被人藐視
[00:13:09.500 --> 00:13:12.700]  甚至沒有人相信他
[00:13:12.700 --> 00:13:15.600]  你和我不能想像是不是
[00:13:15.600 --> 00:13:18.500]  我不能想像但真的發生了
[00:13:18.500 --> 00:13:22.300]  今天事實上很多人的不相信不感動
[00:13:22.300 --> 00:13:25.100]  甚至藐視他
[00:13:25.100 --> 00:13:26.100]  所以
[00:13:26.100 --> 00:13:28.500]  因為我們想像力
[00:13:28.500 --> 00:13:30.600]  其實是很有限的
[00:13:30.600 --> 00:13:32.800]  其實相信耶穌的人
[00:13:32.800 --> 00:13:34.800]  不相信耶穌的人
[00:13:34.800 --> 00:13:36.800]  有很大一批人
[00:13:36.800 --> 00:13:41.300]  他是立即自我中心的信奉者
[00:13:41.300 --> 00:13:44.600]  他們要求的是符合自己心中期待的
[00:13:44.600 --> 00:13:45.900]  就是主
[00:13:45.900 --> 00:13:50.100]  甚至你和我可能都是其中之一
[00:13:50.100 --> 00:13:51.400]  我們期待的
[00:13:51.400 --> 00:13:55.100]  上帝用符合我自己的方式
[00:13:55.100 --> 00:13:56.700]  來囑咐我
[00:13:56.700 --> 00:14:00.500]  如果你沒有用我自己的方式來囑咐我
[00:14:00.500 --> 00:14:03.100]  那上帝你的囑咐我不要
[00:14:03.100 --> 00:14:05.500]  你換一個作福吧
[00:14:05.500 --> 00:14:08.300]  有沒有這樣的祈禱
[00:14:08.300 --> 00:14:09.900]  有沒有這樣的想法
[00:14:09.900 --> 00:14:11.600]  有
[00:14:11.600 --> 00:14:14.500]  所以如果我們只是
[00:14:14.500 --> 00:14:19.300]  認為上帝無所不能要滿足我心中的慾望
[00:14:19.300 --> 00:14:24.000]  那我們期待的只是一個阿拉登神
[00:14:24.000 --> 00:14:26.100]  大家有看動畫片子吧
[00:14:26.100 --> 00:14:29.300]  那所以你期待的阿拉登神
[00:14:29.300 --> 00:14:32.600]  不會在基督教裡面出現
[00:14:32.600 --> 00:14:35.200]  提升自美
[00:14:35.200 --> 00:14:41.100]  當耶穌尼賽亞他用這種圖德的方式出現的時候
[00:14:41.100 --> 00:14:46.200]  其實對我們自我中心是一個很大很大的諷刺
[00:14:46.200 --> 00:14:53.700]  也是對我們要實際跟隨上帝一個最好的提醒
[00:14:53.700 --> 00:14:57.600]  他沒有佳行美容
[00:14:57.600 --> 00:14:59.500]  我們看見他的時候
[00:14:59.500 --> 00:15:02.200]  他沒有美貌所以我們羨慕他
[00:15:02.200 --> 00:15:05.500]  他被藐視被人厭棄
[00:15:05.500 --> 00:15:07.300]  多受痛苦
[00:15:07.300 --> 00:15:09.400]  長經憂患
[00:15:09.400 --> 00:15:15.200]  他被藐視好像被人菸面不堪一樣
[00:15:15.200 --> 00:15:18.300]  我們也不尊重他
[00:15:18.300 --> 00:15:20.400]  看清楚了嗎
[00:15:20.400 --> 00:15:24.000]  看清楚他肯定的受苦
[00:15:24.000 --> 00:15:30.300]  他受的痛苦其實不是和你和我能理解
[00:15:30.300 --> 00:15:32.200]  他被欺壓
[00:15:32.200 --> 00:15:34.000]  在受苦的時候
[00:15:34.000 --> 00:15:35.300]  卻不開口
[00:15:35.300 --> 00:15:39.500]  他像羊羔被牽到宰殺之地
[00:15:39.500 --> 00:15:44.200]  要像羊在剪毛的人手下無神
[00:15:44.200 --> 00:15:46.600]  他也是這樣不開口
[00:15:46.600 --> 00:15:49.600]  提升自美這個句話剛剛我們念
[00:15:49.600 --> 00:15:50.800]  在哪裡念
[00:15:50.800 --> 00:15:55.500]  石頭形狀那個太監車上念的時候
[00:15:55.500 --> 00:15:58.500]  所以這段經文是
[00:15:58.500 --> 00:16:02.900]  在當時那個太監他去過節
[00:16:02.900 --> 00:16:07.900]  剛剛是耶穌被釘石下不久的時候
[00:16:07.900 --> 00:16:11.300]  他們還在這事情還可能還在傳送
[00:16:11.300 --> 00:16:13.800]  那所以這經文
[00:16:13.800 --> 00:16:16.700]  相同的經文牽涉到
[00:16:16.700 --> 00:16:18.500]  跨越年月
[00:16:18.500 --> 00:16:21.500]  他因受欺壓審判
[00:16:21.500 --> 00:16:22.900]  他被奪去
[00:16:22.900 --> 00:16:24.800]  至於他同事的人
[00:16:24.800 --> 00:16:27.900]  誰想他會受鞭打
[00:16:27.900 --> 00:16:30.700]  從活人之地被剪除
[00:16:30.700 --> 00:16:34.400]  是恩維我百姓的罪過
[00:16:34.400 --> 00:16:38.400]  他雖然未經強暴
[00:16:38.400 --> 00:16:40.300]  口中也沒有鬼詐
[00:16:40.300 --> 00:16:43.800]  人還使他與惡人同埋
[00:16:43.800 --> 00:16:45.100]  但諷刺的
[00:16:45.100 --> 00:16:49.900]  誰知他死的時候與財主同葬
[00:16:49.900 --> 00:16:53.500]  經文很詳細的描述
[00:16:53.500 --> 00:16:55.600]  你可以回到
[00:16:55.600 --> 00:16:57.800]  四福音書裡面去看
[00:16:57.800 --> 00:16:59.800]  他這樣的經驗
[00:16:59.800 --> 00:17:01.800]  其實是挑戰著猶太人
[00:17:01.800 --> 00:17:04.200]  對尼西亞的期待與回應
[00:17:04.200 --> 00:17:05.900]  是不是合理
[00:17:05.900 --> 00:17:08.700]  那其實同樣
[00:17:08.700 --> 00:17:11.700]  也挑戰著我們
[00:17:11.700 --> 00:17:13.500]  歷世歷代的人
[00:17:13.500 --> 00:17:15.700]  甚至當代的基督徒
[00:17:15.700 --> 00:17:19.900]  甚至你和我要反思一下
[00:17:19.900 --> 00:17:22.400]  我們明白嗎
[00:17:22.400 --> 00:17:23.800]  可能你會說
[00:17:23.800 --> 00:17:25.000]  我當然明白了
[00:17:25.000 --> 00:17:28.400]  我不明白我怎麼都會坐在這裡
[00:17:28.400 --> 00:17:31.800]  可能你明白的是耶穌是尼西亞
[00:17:31.800 --> 00:17:35.200]  你可能明白的是耶穌是主
[00:17:35.200 --> 00:17:38.800]  這些名詞這些韌性
[00:17:38.800 --> 00:17:40.800]  可能是真實的你真的
[00:17:40.800 --> 00:17:42.500]  但挑戰著
[00:17:42.500 --> 00:17:44.300]  要我們理解的
[00:17:44.300 --> 00:17:46.400]  可能還有更重要的
[00:17:46.400 --> 00:17:48.300]  你明白怎麼樣
[00:17:48.300 --> 00:17:52.000]  道成肉身的拯救嗎
[00:17:52.000 --> 00:17:57.200]  你知道怎麼樣是虛極順福上帝嗎
[00:17:57.200 --> 00:18:01.000]  你知道怎麼樣是舍己犧牲
[00:18:01.000 --> 00:18:05.400]  成為屬夫忘代忘色的
[00:18:05.400 --> 00:18:07.200]  流通的管子嗎
[00:18:07.200 --> 00:18:10.500]  你和我怎樣回應這些真理
[00:18:10.500 --> 00:18:11.900]  還是這些真理
[00:18:11.900 --> 00:18:13.800]  只是對你和我來說
[00:18:13.800 --> 00:18:20.000]  是聽過左耳靜右耳就出來了
[00:18:20.000 --> 00:18:24.000]  在這段經文裡面有三個平衡
[00:18:24.000 --> 00:18:28.400]  厭棄顏面不堪不尊重
[00:18:28.400 --> 00:18:34.300]  我將焦點放在兩個被藐視當中前後
[00:18:34.300 --> 00:18:37.200]  後面還有中間的會再說
[00:18:37.200 --> 00:18:40.700]  如果我們說第一次提到
[00:18:40.700 --> 00:18:42.900]  他被人藐視
[00:18:42.900 --> 00:18:47.300]  可能是那些不認識耶穌的人藐視他
[00:18:47.300 --> 00:18:52.100]  不知道他就是那個拯救者藐視他
[00:18:52.100 --> 00:18:54.600]  所以他被厭棄
[00:18:54.600 --> 00:18:56.300]  你和我能理解
[00:18:56.300 --> 00:18:58.400]  還沒信耶穌之前
[00:18:58.400 --> 00:19:01.100]  我們不都是這樣嗎
[00:19:01.100 --> 00:19:05.800]  但是第二次就是後面說的
[00:19:05.800 --> 00:19:07.800]  他被藐視
[00:19:07.800 --> 00:19:11.600]  後面的那一個詞是什麼
[00:19:11.600 --> 00:19:15.600]  我們也不尊重他
[00:19:15.600 --> 00:19:19.900]  請問這個我們包括了誰
[00:19:19.900 --> 00:19:23.100]  可能我們是在先知說的時候
[00:19:23.100 --> 00:19:26.100]  是歷世歷代的猶太人
[00:19:26.100 --> 00:19:27.800]  對翡麗來說
[00:19:27.800 --> 00:19:31.700]  對太監來說是當代的猶太人
[00:19:31.700 --> 00:19:35.300]  對過去的不同的人讀聖經的時候
[00:19:35.300 --> 00:19:38.400]  是歷世歷代的基督徒
[00:19:38.400 --> 00:19:40.800]  但今天我們在念
[00:19:40.800 --> 00:19:46.800]  這個我們包括你和我是今天的基督徒
[00:19:46.800 --> 00:19:50.600]  連我們也不尊重耶和華
[00:19:50.600 --> 00:19:54.900]  連我們也不尊重我們的主耶穌基督
[00:19:54.900 --> 00:19:57.900]  大家驚訝嗎
[00:19:57.900 --> 00:20:01.100]  你會否認嗎
[00:20:01.100 --> 00:20:03.300]  但是如果我們知道
[00:20:03.300 --> 00:20:06.700]  這個我們也不尊重
[00:20:06.700 --> 00:20:13.600]  他是服侍了上帝四十年的以塞亞
[00:20:13.600 --> 00:20:16.500]  你還會否認嗎
[00:20:16.500 --> 00:20:20.900]  如果連以塞亞都要認罪
[00:20:20.900 --> 00:20:25.100]  弟兄姊妹可能你和我要停下來
[00:20:25.100 --> 00:20:27.200]  想一想
[00:20:27.200 --> 00:20:32.700]  我們是不尊重他的一份子嗎
[00:20:32.700 --> 00:20:36.500]  什麼人是會不尊重上帝呢
[00:20:36.500 --> 00:20:43.100]  什麼人不尊重為我們死在十字架上的耶穌呢
[00:20:43.100 --> 00:20:46.400]  可能你說沒有不尊重他
[00:20:46.400 --> 00:20:51.100]  我只是有些事情我要自己拿主意而已
[00:20:51.100 --> 00:20:52.700]  弟兄姊妹
[00:20:52.700 --> 00:20:56.200]  我們有讓主居首位嗎
[00:20:56.200 --> 00:20:59.800]  我們的家人、錢財、身份、地位
