
[00:00:00.000 --> 00:00:02.600]  各位朋友 各位弟兄姊妹 早安
[00:10:46.520 --> 00:10:53.280]  你可以知道那時哥倫多這個城市是一個怎樣的城市
[00:10:53.280 --> 00:10:56.440]  某個層面上我剛剛看到你們有宣教士在巴黎
[00:10:56.440 --> 00:10:58.080]  在法國
[00:10:58.080 --> 00:11:02.840]  其實法國的文化我覺得有點相似
[00:11:02.840 --> 00:11:04.040]  很富有
[00:11:04.040 --> 00:11:08.040]  但是這些生活很放蕩
[00:11:08.040 --> 00:11:09.280]  浪漫之都
[00:11:09.280 --> 00:11:10.880]  我們現在說浪漫之都
[00:11:10.880 --> 00:11:16.040]  但是你又知道裡面很多藏污立舊的東西
[00:11:16.040 --> 00:11:17.280]  在這裡
[00:11:17.280 --> 00:11:21.080]  這些人在哥倫多信主了
[00:11:21.080 --> 00:11:23.400]  但是你要知道這些人是從小到大
[00:11:23.400 --> 00:11:26.200]  包括可能他小時候見過爸爸
[00:11:26.200 --> 00:11:29.240]  去過神廟吃喝玩樂
[00:11:29.240 --> 00:11:31.320]  甚至他自己年輕的時候
[00:11:31.320 --> 00:11:35.120]  也和他的朋友去過神廟吃喝玩樂
[00:11:35.120 --> 00:11:36.560]  現在他信了主
[00:11:36.560 --> 00:11:38.200]  他成為基督徒
[00:11:38.200 --> 00:11:42.760]  那你覺得他會怎樣呢?
[00:11:42.760 --> 00:11:44.280]  他會停下
[00:11:44.280 --> 00:11:45.480]  不敢做呢?
[00:11:45.480 --> 00:11:47.360]  還是繼續會做呢?
[00:11:47.360 --> 00:11:51.320]  你猜猜
[00:11:51.320 --> 00:11:54.000]  如果他放在今天我們的華人教會
[00:11:54.000 --> 00:11:55.080]  我相信他會停下
[00:11:55.080 --> 00:11:56.520]  因為我們的目者
[00:11:56.520 --> 00:11:57.200]  弟兄姊妹說
[00:11:57.200 --> 00:11:58.360]  不可以這樣做的
[00:11:58.360 --> 00:12:01.360]  你這樣做是道德敗壞的
[00:12:01.360 --> 00:12:02.840]  但是當中也有些人
[00:12:02.840 --> 00:12:03.640]  你要知道
[00:12:03.640 --> 00:12:07.720]  他是從小到大都思空見慣這些東西
[00:12:07.720 --> 00:12:10.920]  他覺得如果我不這樣做
[00:12:10.920 --> 00:12:14.360]  我們的城市會不會
[00:12:14.360 --> 00:12:17.120]  就是不幸運的
[00:12:17.120 --> 00:12:20.120]  如果用一些我們現在明白的位置
[00:12:20.120 --> 00:12:22.640]  我也接觸過這些朋友
[00:12:22.640 --> 00:12:24.040]  我不知道你身邊有沒有
[00:12:24.040 --> 00:12:25.560]  有沒有一些人小時候
[00:12:25.560 --> 00:12:26.840]  或者你的朋友
[00:12:26.840 --> 00:12:28.760]  小時候被迫
[00:12:28.760 --> 00:12:30.440]  因為你家人幫你做的
[00:12:30.440 --> 00:12:33.600]  將你過契給了觀音
[00:12:33.600 --> 00:12:34.240]  有沒有這些人
[00:12:34.240 --> 00:12:35.120]  如果有的話
[00:12:35.120 --> 00:12:36.920]  你會明白那種張力
[00:12:36.920 --> 00:12:38.560]  因為他們很害怕
[00:12:38.560 --> 00:12:39.640]  耶穌好
[00:12:39.640 --> 00:12:42.560]  不過我小時候過契給了觀音
[00:12:42.560 --> 00:12:43.800]  耶穌多好
[00:12:43.800 --> 00:12:46.720]  到時候我不再認觀音
[00:12:46.720 --> 00:12:50.000]  那有沒有什麼不幸運的事情呢?
[00:12:50.000 --> 00:12:50.960]  你跟他說
[00:12:50.960 --> 00:12:51.600]  不會的
[00:12:51.600 --> 00:12:52.240]  你牧師跟他說
[00:12:52.240 --> 00:12:52.760]  不會的
[00:12:52.760 --> 00:12:54.920]  不要緊耶穌是萬有的主
[00:12:54.920 --> 00:12:56.480]  一切天上地下
[00:12:56.480 --> 00:12:58.280]  只有祂是真神
[00:12:58.280 --> 00:13:00.600]  你那天說得很爽
[00:13:00.600 --> 00:13:02.080]  但是如果那天不幸運
[00:13:02.080 --> 00:13:04.160]  真的有時候有些機會
[00:13:04.160 --> 00:13:07.480]  那天如果剛好
[00:13:07.480 --> 00:13:10.680]  過契給觀音的弟兄姐妹
[00:13:10.680 --> 00:13:11.800]  初信主的
[00:13:11.800 --> 00:13:13.600]  他回到家裡
[00:13:13.600 --> 00:13:14.920]  剛好那天他缺志
[00:13:14.920 --> 00:13:17.880]  回家之後突然間爆水管
[00:13:17.880 --> 00:13:20.120]  你覺得他怎麼想呢?
[00:13:20.120 --> 00:13:20.880]  你會覺得他說
[00:13:20.880 --> 00:13:22.480]  哎呀感謝主啊
[00:13:22.480 --> 00:13:23.400]  幸好今天順了主
[00:13:23.400 --> 00:13:24.480]  爆了水管
[00:13:24.480 --> 00:13:26.840]  馬上發現不會浸濕整個房子
[00:13:26.840 --> 00:13:27.280]  或者說
[00:13:27.280 --> 00:13:27.760]  哎呀
[00:13:27.760 --> 00:13:29.360]  是不是我今天順了主之後
[00:13:29.360 --> 00:13:32.160]  觀音懲罰我呢?
[00:13:32.160 --> 00:13:34.680]  保羅現在在處理這樣的張力
[00:13:34.680 --> 00:13:35.920]  在教會裡面
[00:13:35.920 --> 00:13:38.160]  我希望大家讀下去的時候
[00:13:38.160 --> 00:13:43.560]  讀得到保羅那種掙扎和糾結
[00:13:43.560 --> 00:13:46.400]  那保羅怎麼看哥倫多教會呢?
[00:13:46.400 --> 00:13:48.960]  我們要花點時間去看看
[00:13:48.960 --> 00:13:51.320]  保羅和哥倫多教會的互動
[00:13:51.320 --> 00:13:54.280]  在史萊恆的十八章提到
[00:13:54.280 --> 00:13:58.640]  是保羅在宣教旅程建立了哥倫多教會
[00:13:58.640 --> 00:14:01.360]  所以他是哥倫多教會的創始人
[00:14:01.360 --> 00:14:05.320]  後來他在哥倫多住了十八年之後離開
[00:14:05.320 --> 00:14:08.400]  一直保持著和哥倫多教會的書信來往
[00:14:08.400 --> 00:14:10.280]  但是他大部分是寫信的
[00:14:10.280 --> 00:14:13.240]  所以你在臨前的第五章
[00:14:13.240 --> 00:14:16.200]  保羅說我以前寫過信給你們說什麼什麼
[00:14:16.200 --> 00:14:21.720]  你也知道那時候沒有電話和電郵寫信
[00:14:21.720 --> 00:14:22.600]  經過一段時間
[00:14:22.600 --> 00:14:25.760]  之後就寫了我們今天讀的哥倫多前書
[00:14:25.760 --> 00:14:29.800]  後來可能是這個書信給了哥倫多之後
[00:14:29.800 --> 00:14:32.720]  可能哥倫多人好像更加反感
[00:14:32.720 --> 00:14:34.680]  或者更加不喜歡保羅
[00:14:34.680 --> 00:14:37.480]  於是保羅不得不再次去哥倫多
[00:14:37.480 --> 00:14:38.640]  這是第四點
[00:14:38.640 --> 00:14:40.840]  但是那次探訪就更加差
[00:14:40.840 --> 00:14:44.120]  保羅就說那次是很哀傷的探訪
[00:14:44.120 --> 00:14:46.520]  那次探訪完之後保羅離開哥倫多
[00:14:46.520 --> 00:14:47.920]  寫了一封書信給他
[00:14:47.920 --> 00:14:51.840]  那封書信保羅說是一個流淚的書信
[00:14:51.840 --> 00:14:54.680]  哥倫多後書第二章提過這封書信
[00:14:54.680 --> 00:14:57.800]  之後就說我再也不去了
[00:14:57.800 --> 00:15:00.160]  後來去哥倫多後書就說
[00:15:00.160 --> 00:15:01.560]  我或者也會來的
[00:15:01.560 --> 00:15:03.120]  因為你有所改變
[00:15:03.120 --> 00:15:05.520]  我們相信在流淚書信之後
[00:15:05.520 --> 00:15:07.120]  哥倫多教會是有改變的
[00:15:07.120 --> 00:15:09.320]  所以保羅在哥倫多後書提過
[00:15:09.320 --> 00:15:12.280]  我或者會去
[00:15:12.280 --> 00:15:16.080]  你看到保羅自己親自建立這個教會
[00:15:16.080 --> 00:15:20.840]  但是後來這個教會好像不服保羅的教導
[00:15:20.840 --> 00:15:23.680]  保羅要教他們
[00:15:23.680 --> 00:15:24.960]  但是又愛他們
[00:15:24.960 --> 00:15:27.760]  所以在哥倫多前書第四章
[00:15:27.760 --> 00:15:30.640]  保羅是這麼稱哥倫多教會裡面的弟兄姐妹
[00:15:30.640 --> 00:15:35.200]  他說我把你們當作我親愛的兒女一樣
[00:15:35.200 --> 00:15:38.080]  現在他說的不是牧師和會眾的關係
[00:15:38.080 --> 00:15:41.160]  是父親和子女的關係
[00:15:41.160 --> 00:15:43.960]  因為保羅說我在耶穌基督裡
[00:15:43.960 --> 00:15:46.320]  借著福音生了你們
[00:15:46.320 --> 00:15:48.200]  保羅說我帶領信主的
[00:15:48.200 --> 00:15:49.680]  我肯定很愛你
[00:15:49.680 --> 00:15:51.680]  所以哥倫多前書後書
[00:15:51.680 --> 00:15:56.560]  不是一個神學家寫給神學生的一份教學大綱
[00:15:56.560 --> 00:16:04.040]  而是一個父母對伴役子女的一份愛的書信
[00:16:04.040 --> 00:16:08.120]  希望子女糾正過來
[00:16:08.120 --> 00:16:09.680]  希望子女成熟
[00:16:09.680 --> 00:16:14.320]  但是這種不是出於父母憤怒的宣洩
[00:16:14.320 --> 00:16:17.400]  而是充滿愛的一種表達
[00:16:17.400 --> 00:16:20.720]  如果你們看見保羅和哥倫多教會
[00:16:20.720 --> 00:16:24.720]  這份愛恨交纏的關係的時候
[00:16:24.720 --> 00:16:26.840]  你會明白舊約裡面
[00:16:26.840 --> 00:16:31.480]  耶和華神和以色列人的關係也很相似
[00:16:31.480 --> 00:16:33.480]  以色列人一次又一次的伴役
[00:16:33.480 --> 00:16:36.760]  但是耶和華上帝一次一次去管教他們
[00:16:36.760 --> 00:16:39.960]  赦免他們 令他們迴轉
[00:16:39.960 --> 00:16:42.200]  令他們繼續回到神的懷抱
[00:16:42.200 --> 00:16:44.280]  但是好景不長
[00:16:44.280 --> 00:16:46.000]  以色列人又一次伴役
[00:16:46.000 --> 00:16:48.080]  神再次召喚他們回來
[00:16:48.080 --> 00:16:51.280]  在這種糾纏裡面
[00:16:51.280 --> 00:16:55.960]  其實不斷被我們醞釀著某一樣東西
[00:16:55.960 --> 00:17:01.240]  就是你覺得以色列人真的不懂得神的律法嗎?
[00:17:01.240 --> 00:17:06.720]  你覺得哥倫多人真的不知道保羅所宣稱的福音嗎?
[00:17:06.720 --> 00:17:09.680]  但是為什麼以色列人知道神的律法
[00:17:09.680 --> 00:17:11.080]  領受了神的律法
[00:17:11.080 --> 00:17:15.360]  哥倫多人也聽了福音成為基督徒
[00:17:15.360 --> 00:17:17.400]  但是為什麼他們的樣子
[00:17:17.400 --> 00:17:19.400]  或者他們表現出來的東西
[00:17:19.400 --> 00:17:22.400]  不是按照他們知道的東西來的?
[00:17:22.400 --> 00:17:24.040]  好像他們不懂得福音
[00:17:24.040 --> 00:17:26.200]  以色列人好像不懂得神
[00:17:26.200 --> 00:17:27.760]  但是他們覺得他們懂得
[00:17:27.760 --> 00:17:30.080]  因為我們有十誡
[00:17:30.080 --> 00:17:32.560]  我們有摩西的律法
[00:17:32.560 --> 00:17:35.560]  我們有先知講道
[00:17:35.560 --> 00:17:39.480]  哥倫多人說「我回教會的」
[00:17:39.480 --> 00:17:44.800]  「我有牧師的 保羅你帶我信主的」
[00:17:44.800 --> 00:17:48.600]  保羅說「不是」
[00:17:48.600 --> 00:17:53.480]  因為在保羅收到哥倫多人寫給他的信
[00:17:53.480 --> 00:17:55.480]  即是教會寫給保羅的信裡面
[00:17:55.480 --> 00:17:56.280]  提到一樣東西
[00:17:56.280 --> 00:18:01.600]  就是關於祭過偶像的食物
[00:18:01.600 --> 00:18:03.080]  這些祭過偶像的食物
[00:18:03.080 --> 00:18:05.160]  就是剛剛我和你說過的
[00:18:05.160 --> 00:18:08.040]  在神廟裡面那些
