
[00:00:00.000 --> 00:00:06.000]  能夠再站在這個港台跟大家一起分享神的說話
[00:03:19.000 --> 00:03:21.000]  離開這裡
[00:03:21.000 --> 00:03:23.000]  我們知道沒有人可以碰見你
[00:03:23.000 --> 00:03:24.000]  是不讓你改變的
[00:03:24.000 --> 00:03:27.000]  所以今晚我們求你在這裡我們碰見你
[00:03:27.000 --> 00:03:29.000]  聽到你要對我們所講
[00:03:29.000 --> 00:03:31.000]  我們仰望等候你
[00:03:31.000 --> 00:03:33.000]  祈禱奉耶穌基督的名求
[00:03:33.000 --> 00:03:35.000]  Amen
[00:03:35.000 --> 00:03:37.000]  好
[00:03:37.000 --> 00:03:41.000]  今晚我主要是想跟大家講羅馬書第八章
[00:03:41.000 --> 00:03:43.000]  羅馬書第八章
[00:03:43.000 --> 00:03:46.000]  羅馬書第八章有兩部分
[00:03:46.000 --> 00:03:48.000]  前面那部分是講聖靈
[00:03:48.000 --> 00:03:51.000]  在我們生命裡面的工作
[00:03:51.000 --> 00:03:55.000]  後面那部分就是今晚我想和大家一起來思想
[00:03:55.000 --> 00:03:58.000]  如果你看這個大綱
[00:03:58.000 --> 00:04:00.000]  剛才主席講得很好
[00:04:00.000 --> 00:04:01.000]  不要丟掉
[00:04:01.000 --> 00:04:02.000]  因為明晚是重要的
[00:04:02.000 --> 00:04:04.000]  如果明晚再來的話
[00:04:04.000 --> 00:04:06.000]  如果你明晚不來
[00:04:06.000 --> 00:04:08.000]  那你臨走就等下吧
[00:04:08.000 --> 00:04:09.000]  讓別人拿
[00:04:09.000 --> 00:04:11.000]  可以用不用再印
[00:04:11.000 --> 00:04:14.000]  你想帶回大綱來看
[00:04:14.000 --> 00:04:16.000]  當然都是歡迎的
[00:04:16.000 --> 00:04:19.000]  明晚我會和大家講
[00:04:19.000 --> 00:04:22.000]  受傷的城市
[00:04:22.000 --> 00:04:25.000]  不過今晚我想和大家開始
[00:04:25.000 --> 00:04:28.000]  先講
[00:04:28.000 --> 00:04:31.000]  焦慮的城市
[00:04:31.000 --> 00:04:35.000]  我覺得我們香港是一個焦慮的城市
[00:04:35.000 --> 00:04:40.000]  或者我們越來越覺得我們是一個焦慮的世界
[00:04:40.000 --> 00:04:42.000]  焦慮
[00:04:42.000 --> 00:04:44.000]  這個很熟悉的字眼
[00:04:44.000 --> 00:04:45.000]  究竟是什麼意思
[00:04:45.000 --> 00:04:48.000]  今晚我不和大家講這些學術
[00:04:48.000 --> 00:04:49.000]  有人很簡單說
[00:04:49.000 --> 00:04:51.000]  焦慮和恐懼
[00:04:51.000 --> 00:04:55.000]  fear和anxiety有什麼分別呢
[00:04:55.000 --> 00:04:57.000]  大概簡單來說
[00:04:57.000 --> 00:04:59.000]  恐懼
[00:04:59.000 --> 00:05:02.000]  就是你知道你怕什麼
[00:05:02.000 --> 00:05:05.000]  一隻獅子撲過來你很害怕
[00:05:05.000 --> 00:05:07.000]  當然很害怕
[00:05:07.000 --> 00:05:10.000]  但是恐懼你知道那個獅子
[00:05:10.000 --> 00:05:13.000]  是你威脅的對象
[00:05:13.000 --> 00:05:15.000]  然後他撲過來的時候
[00:05:15.000 --> 00:05:17.000]  他對你的傷害會是怎樣
[00:05:17.000 --> 00:05:20.000]  方向會是怎樣
[00:05:20.000 --> 00:05:22.000]  焦慮呢
[00:05:22.000 --> 00:05:24.000]  焦慮最要命的地方
[00:05:24.000 --> 00:05:26.000]  就是你不知道是什麼
[00:05:26.000 --> 00:05:28.000]  又不是很清楚是什麼
[00:05:28.000 --> 00:05:29.000]  有人形容說
[00:05:29.000 --> 00:05:33.000]  可能好像你被人綁住雙眼
[00:05:33.000 --> 00:05:38.000]  就等你在銅鑼灣十字路口那裡
[00:05:38.000 --> 00:05:40.000]  那你聽到車聲
[00:05:40.000 --> 00:05:42.000]  電車聲什麼聲
[00:05:42.000 --> 00:05:44.000]  你知道車會撞過來
[00:05:44.000 --> 00:05:45.000]  但是你不知道什麼時候撞過來
[00:05:45.000 --> 00:05:46.000]  在哪裡撞過來
[00:05:46.000 --> 00:05:48.000]  你又不知道走去哪裡
[00:05:48.000 --> 00:05:49.000]  走也不是不走也不是
[00:05:49.000 --> 00:05:52.000]  那個就是焦慮
[00:05:52.000 --> 00:05:55.000]  焦慮是你
[00:05:55.000 --> 00:05:57.000]  總是覺得有些事情會發生
[00:05:57.000 --> 00:05:58.000]  但是那些事情不知道是什麼
[00:05:58.000 --> 00:06:00.000]  不過你知道那些不是好事
[00:06:00.000 --> 00:06:01.000]  他來的時候
[00:06:01.000 --> 00:06:03.000]  怎樣來他也不知道
[00:06:03.000 --> 00:06:04.000]  什麼時候來也不知道
[00:06:04.000 --> 00:06:06.000]  我想這種就是焦慮的
[00:06:06.000 --> 00:06:09.000]  最折磨的地方
[00:06:09.000 --> 00:06:12.000]  恐懼通常很少會變成病
[00:06:12.000 --> 00:06:14.000]  焦慮多數可能慢慢慢慢
[00:06:14.000 --> 00:06:16.000]  拖得久就會變成病
[00:06:16.000 --> 00:06:18.000]  精神病
[00:06:18.000 --> 00:06:20.000]  我剛才說的那句話
[00:06:20.000 --> 00:06:22.000]  可能你覺得是誇張
[00:06:22.000 --> 00:06:23.000]  但我覺得不是誇張
[00:06:23.000 --> 00:06:25.000]  我覺得我們這個城市
[00:06:25.000 --> 00:06:28.000]  越來越變成一個焦慮的城市
[00:06:28.000 --> 00:06:33.000]  焦慮其中一個表現就是很燥的人
[00:06:33.000 --> 00:06:35.000]  一開始就想你是壞的
[00:06:35.000 --> 00:06:37.000]  一開口就不想聽你
[00:06:37.000 --> 00:06:40.000]  想怎樣罵你
[00:06:40.000 --> 00:06:42.000]  我們大家都在香港成長
[00:06:42.000 --> 00:06:44.000]  你和我都在香港成長
[00:06:44.000 --> 00:06:45.000]  幾十年
[00:06:45.000 --> 00:06:46.000]  看著香港
[00:06:46.000 --> 00:06:49.000]  我們經常說香港以前不是這樣的
[00:06:49.000 --> 00:06:51.000]  現在是真的變了
[00:06:51.000 --> 00:06:55.000]  或者整個世界都是一個焦慮的世界
[00:06:55.000 --> 00:06:58.000]  現在問題是今天我們想從聖經
[00:06:58.000 --> 00:07:02.000]  我們不是做一個心理輔導的分析
[00:07:02.000 --> 00:07:03.000]  有人做得比較好
[00:07:03.000 --> 00:07:05.000]  今天我想我們回到聖經那裡
[00:07:05.000 --> 00:07:06.000]  好不好
[00:07:06.000 --> 00:07:07.000]  我們一起去看
[00:07:07.000 --> 00:07:11.000]  究竟神的話對這個焦慮的城市
[00:07:11.000 --> 00:07:13.000]  或者你的焦慮的生活
[00:07:13.000 --> 00:07:15.000]  你說不要說這麼遠
[00:07:15.000 --> 00:07:20.000]  你不要說那些香港的政改
[00:07:20.000 --> 00:07:22.000]  那些爭論節
[00:07:22.000 --> 00:07:26.000]  那些生活在我家裡面
[00:07:26.000 --> 00:07:28.000]  在我辦公室那裡
[00:07:28.000 --> 00:07:30.000]  我所見到的人
[00:07:30.000 --> 00:07:32.000]  其實已經足夠我焦慮
[00:07:32.000 --> 00:07:34.000]  足夠我很多東西在煩
[00:07:34.000 --> 00:07:35.000]  不單止煩
[00:07:35.000 --> 00:07:37.000]  而且很多鬱結
[00:07:37.000 --> 00:07:39.000]  我沒辦法有出路
[00:07:39.000 --> 00:07:42.000]  今晚我不想和你做什麼心理輔導的治療
[00:07:42.000 --> 00:07:45.000]  但我今晚想帶你去聽神的話
[00:07:45.000 --> 00:07:46.000]  好不好
[00:07:46.000 --> 00:07:47.000]  我們一起去聽
[00:07:47.000 --> 00:07:48.000]  所以請大家無論如何
[00:07:48.000 --> 00:07:51.000]  想盡辦法都要打開羅馬書第八章
[00:07:51.000 --> 00:07:52.000]  你想盡辦法
[00:07:52.000 --> 00:07:54.000]  你現在有很多辦法
[00:07:54.000 --> 00:07:57.000]  你可以拿個ipad出來
[00:07:57.000 --> 00:08:01.000]  不要順便又回whatsapp
[00:08:01.000 --> 00:08:03.000]  你專心好不好
[00:08:03.000 --> 00:08:05.000]  保你大
[00:08:05.000 --> 00:08:07.000]  更加不要弄些聲音出來
[00:08:07.000 --> 00:08:08.000]  ok
[00:08:08.000 --> 00:08:09.000]  那就看聖經吧
[00:08:09.000 --> 00:08:10.000]  或者和旁邊一起看
[00:08:10.000 --> 00:08:12.000]  我們應該有足夠的
[00:08:12.000 --> 00:08:14.000]  因為今天我和大家一路看的時候
[00:08:14.000 --> 00:08:16.000]  我希望你看到神自己的說話
[00:08:16.000 --> 00:08:18.000]  不是聽到只是我說話
[00:08:18.000 --> 00:08:19.000]  好
[00:08:19.000 --> 00:08:20.000]  羅馬書第八章
[00:08:20.000 --> 00:08:25.000]  我想相信大家可以找得到
[00:08:25.000 --> 00:08:28.000]  我們今晚就由第十八節
[00:08:28.000 --> 00:08:31.000]  一路看到三十九節
[00:08:31.000 --> 00:08:32.000]  就是這一段
[00:08:32.000 --> 00:08:38.000]  剛才我說的羅馬書第八章的下半節
[00:08:38.000 --> 00:08:40.000]  今晚其實我想在羅馬書第八章
[00:08:40.000 --> 00:08:43.000]  這一段的聖經裡面說四樣東西
[00:08:43.000 --> 00:08:44.000]  希望這四樣東西
[00:08:44.000 --> 00:08:47.000]  大家帶著老神的說話
[00:08:47.000 --> 00:08:50.000]  和當中的意思離開這裡
[00:08:50.000 --> 00:08:52.000]  希望神一路記錄
[00:08:52.000 --> 00:08:54.000]  對你的生命有祝福
[00:08:54.000 --> 00:08:55.000]  好不好
[00:08:55.000 --> 00:08:56.000]  好
[00:08:56.000 --> 00:08:58.000]  我們究竟哪四樣東西呢
[00:08:58.000 --> 00:09:00.000]  首先我們看
[00:09:00.000 --> 00:09:02.000]  就由第十八節
[00:09:02.000 --> 00:09:06.000]  就一路看到
[00:09:06.000 --> 00:09:08.000]  二十五節或者二十六節
[00:09:08.000 --> 00:09:10.000]  好不好
[00:09:10.000 --> 00:09:12.000]  好
[00:09:12.000 --> 00:09:14.000]  前面這一段我覺得很重要
[00:09:14.000 --> 00:09:16.000]  羅馬書第八章不容易理解
[00:09:16.000 --> 00:09:18.000]  但是我希望今晚我和大家
[00:09:18.000 --> 00:09:20.000]  進入羅馬書第八章
[00:09:20.000 --> 00:09:23.000]  這個比較深刻的
[00:09:23.000 --> 00:09:27.000]  很精彩的宣告裡面
[00:09:27.000 --> 00:09:29.000]  其實讀羅馬書第八章
[00:09:29.000 --> 00:09:30.000]  如果你是基督徒
[00:09:30.000 --> 00:09:32.000]  你讀過的話
[00:09:32.000 --> 00:09:33.000]  一路讀到最後
[00:09:33.000 --> 00:09:36.000]  你心裡面是很火熱的
[00:09:36.000 --> 00:09:39.000]  沒有東西能夠叫我們和神的愛隔絕
[00:09:39.000 --> 00:09:40.000]  難道是患難嗎
[00:09:40.000 --> 00:09:41.000]  飢餓嗎
[00:09:41.000 --> 00:09:42.000]  赤身怒體嗎
[00:09:42.000 --> 00:09:44.000]  沒有東西可以和我們的神隔絕
[00:09:44.000 --> 00:09:46.000]  無論天上地下的
[00:09:46.000 --> 00:09:48.000]  靈界的
[00:09:48.000 --> 00:09:49.000]  現在的事
[00:09:49.000 --> 00:09:50.000]  將來的事
[00:09:50.000 --> 00:09:51.000]  是生是死
[00:09:51.000 --> 00:09:54.000]  都不能夠叫我們和神的愛隔絕
[00:09:54.000 --> 00:09:56.000]  因為這個愛在我們主耶穌基督裡
[00:09:56.000 --> 00:09:58.000]  一路讀的時候
[00:09:58.000 --> 00:09:59.000]  心裡的火就出來了
[00:09:59.000 --> 00:10:01.000]  所以我今晚講的時候有點壓力
[00:10:01.000 --> 00:10:03.000]  我怕講得不好
[00:10:03.000 --> 00:10:04.000]  他整天讀都這麼好
[00:10:04.000 --> 00:10:05.000]  還拿來講呢
[00:10:05.000 --> 00:10:07.000]  希望講完之後
[00:10:07.000 --> 00:10:09.000]  讓你更加有這種火在這裡
[00:10:09.000 --> 00:10:10.000]  好不好
[00:10:10.000 --> 00:10:12.000]  但今晚我不是和大家有什麼煽情的做法
[00:10:12.000 --> 00:10:14.000]  我不喜歡煽情的
[00:10:14.000 --> 00:10:17.000]  但今晚我真的很想將裡面這種
[00:10:17.000 --> 00:10:20.000]  屬靈生命裡面的力量
[00:10:20.000 --> 00:10:25.000]  和那種神自己的鼓勵
[00:10:25.000 --> 00:10:26.000]  有意思的
[00:10:26.000 --> 00:10:28.000]  屬神自己而來的鼓勵和你一起講
[00:10:28.000 --> 00:10:29.000]  好
[00:10:29.000 --> 00:10:30.000]  我們不要浪費時間
[00:10:30.000 --> 00:10:31.000]  我們開始吧
[00:10:31.000 --> 00:10:34.000]  我們在第十八節開始
[00:10:34.000 --> 00:10:36.000]  我覺得我應該讀一讀
[00:10:36.000 --> 00:10:37.000]  好不好
[00:10:37.000 --> 00:10:38.000]  或者大家都可以讀一下
[00:10:38.000 --> 00:10:39.000]  好不好
[00:10:39.000 --> 00:10:41.000]  不如我們就不要讀這麼多
[00:10:41.000 --> 00:10:43.000]  不如我們讀十八節到二十五節
[00:10:43.000 --> 00:10:44.000]  好不好
[00:10:44.000 --> 00:10:45.000]  試一下一起讀
[00:10:45.000 --> 00:10:47.000]  我們讀和諧本就可以了
[00:10:47.000 --> 00:10:49.000]  講到的時候可能不同的譯本
[00:10:49.000 --> 00:10:51.000]  但是和諧本我們一起慢慢地讀
[00:10:51.000 --> 00:10:52.000]  記得cut一下這段
[00:10:52.000 --> 00:10:54.000]  但是你有個印象
[00:10:54.000 --> 00:10:56.000]  我們聽的時候就會容易明白一點
[00:10:56.000 --> 00:10:57.000]  好
[00:10:57.000 --> 00:10:58.000]  十八節開始
[00:10:58.000 --> 00:10:59.000]  我想
[00:10:59.000 --> 00:11:01.000]  現在的苦楚
[00:11:01.000 --> 00:11:05.000]  若比起將來要顯於我們的榮耀
[00:11:05.000 --> 00:11:07.000]  就不足介意
[00:11:07.000 --> 00:11:12.000]  受造之物切望等候神的眾子顯出來
[00:11:12.000 --> 00:11:17.000]  因為受造之物伏在虛空之下
[00:11:17.000 --> 00:11:19.000]  不是自己願意
[00:11:19.000 --> 00:11:22.000]  乃是因那掉他如此的
[00:11:22.000 --> 00:11:27.000]  但受造之物仍然指望脫離敗壞的痕跡
[00:11:27.000 --> 00:11:31.000]  不享神兒女自由的榮耀
[00:11:31.000 --> 00:11:34.000]  我們知道一切受造之物
[00:11:34.000 --> 00:11:39.000]  一同嘆息、勞苦直到如今
[00:11:39.000 --> 00:11:40.000]  不但如此
[00:11:40.000 --> 00:11:45.000]  就是我們這有性靈初結果子的
[00:11:45.000 --> 00:11:48.000]  也是自己心裡嘆息
[00:11:48.000 --> 00:11:51.000]  等候得著兒子的靈魂
[00:11:51.000 --> 00:11:54.000]  乃是我們身體得屬
[00:11:54.000 --> 00:11:57.000]  我們不夠是在乎盼望
[00:11:57.000 --> 00:12:01.000]  只是所見的盼望不是盼望
[00:12:01.000 --> 00:12:04.000]  雖然盼望他所見的美
[00:12:04.000 --> 00:12:08.000]  但我們若盼望那所不見的
[00:12:08.000 --> 00:12:11.000]  就必忍耐等候
[00:12:31.000 --> 00:12:34.000]  沒有人能夠叫我們與基督的愛隔絕
[00:12:34.000 --> 00:12:36.000]  無論甚麼都沒有辦法
[00:12:36.000 --> 00:12:38.000]  後來那個頌歌之前
[00:12:38.000 --> 00:12:41.000]  原來有一段很沉重的
[00:12:41.000 --> 00:12:45.000]  很沉重的現實的悲情
[00:12:45.000 --> 00:12:47.000]  我叫它做現實的悲情
[00:12:47.000 --> 00:12:50.000]  所以劉馬仙這一段
[00:12:50.000 --> 00:12:53.000]  一定有些問題要我們去了解
[00:12:53.000 --> 00:12:57.000]  它開始是一個很沉重的現實的悲情
[00:12:57.000 --> 00:12:59.000]  剛才我們讀了這麼多次
[00:12:59.000 --> 00:13:02.000]  然後後來怎樣轉到後面
[00:13:02.000 --> 00:13:07.000]  很爆炸性的充滿了勝利的盼望
[00:13:07.000 --> 00:13:09.000]  由悲觀到樂觀
[00:13:09.000 --> 00:13:11.000]  這個就是今晚我們要問的問題
[00:13:11.000 --> 00:13:13.000]  我們想問神
[00:13:13.000 --> 00:13:18.000]  我們怎樣可以了解到一個悲觀的現實的悲情
[00:13:18.000 --> 00:13:21.000]  可以成為一個樂觀的盼望
[00:13:21.000 --> 00:13:24.000]  而不是在說空話
[00:13:24.000 --> 00:13:26.000]  在唱高調呢
[00:13:26.000 --> 00:13:28.000]  今晚我們一定要研究這個問題
[00:13:28.000 --> 00:13:31.000]  希望我們神來對我們每一個人說話
[00:13:31.000 --> 00:13:34.000]  先說一下我們現實的悲情為甚麼會這樣
[00:13:34.000 --> 00:13:36.000]  剛才我和大家做了一點點功課
[00:13:36.000 --> 00:13:40.000]  所以這個大綱給大家的大綱是有幫助的
[00:13:40.000 --> 00:13:42.000]  不用我們慢慢慢慢來
[00:13:42.000 --> 00:13:46.000]  逐步和大家再找
[00:13:46.000 --> 00:13:47.000]  我寫在這裏了
[00:13:47.000 --> 00:13:48.000]  首先我們說
[00:13:48.000 --> 00:13:50.000]  是不是真的這麼悲
[00:13:50.000 --> 00:13:51.000]  是
[00:13:51.000 --> 00:13:53.000]  因為剛才我們所讀過的第十八節
[00:13:53.000 --> 00:13:55.000]  二十節 二十一節 二十二節 二十三節
[00:13:55.000 --> 00:14:00.000]  差不多節節都有一些令我們很沉痛的
[00:14:00.000 --> 00:14:02.000]  很現實的
[00:14:02.000 --> 00:14:05.000]  很悲觀的看法
[00:14:05.000 --> 00:14:07.000]  那裏說到用到苦楚
[00:14:07.000 --> 00:14:08.000]  是不是
[00:14:08.000 --> 00:14:11.000]  我們伏在虛空之下
[00:14:11.000 --> 00:14:15.000]  我們受敗壞的核制
[00:14:15.000 --> 00:14:17.000]  我們大家同在度甚麼呢
[00:14:17.000 --> 00:14:19.000]  嘆息勞苦
[00:14:19.000 --> 00:14:21.000]  現在和本的翻譯
[00:14:21.000 --> 00:14:25.000]  其他有一個翻譯叫做是痛苦新淫
[00:14:25.000 --> 00:14:28.000]  我們心裏面嘆息
[00:14:28.000 --> 00:14:30.000]  不用再解釋了這些說話
[00:14:30.000 --> 00:14:32.000]  一路數下去的時候
[00:14:32.000 --> 00:14:34.000]  差不多節節都是很悲
[00:14:34.000 --> 00:14:36.000]  都是很沉痛的
[00:14:36.000 --> 00:14:38.000]  甚至很絕望的
[00:14:38.000 --> 00:14:40.000]  痛苦新淫
[00:14:40.000 --> 00:14:41.000]  虛空之下
[00:14:41.000 --> 00:14:43.000]  很絕望的
[00:14:43.000 --> 00:14:45.000]  為甚麼會這麼絕望
[00:14:45.000 --> 00:14:47.000]  我先問一個問題
[00:14:47.000 --> 00:14:52.000]  如果我們不是和大家再講現在香港
[00:14:52.000 --> 00:14:53.000]  你的工作又怎樣
[00:14:53.000 --> 00:14:54.000]  這些我不需要講了
[00:14:54.000 --> 00:14:55.000]  你已經知道了
[00:14:55.000 --> 00:14:56.000]  今晚你坐在這裏
[00:14:56.000 --> 00:14:57.000]  這麼早走來坐在這裏
[00:14:57.000 --> 00:14:59.000]  我想你都是想面對這些問題
[00:14:59.000 --> 00:15:00.000]  是不是
[00:15:00.000 --> 00:15:01.000]  這些問題不需要我再講了
[00:15:01.000 --> 00:15:02.000]  現在我想問
[00:15:02.000 --> 00:15:05.000]  究竟為甚麼會有這樣的情況出現
[00:15:05.000 --> 00:15:07.000]  聖經怎麼說
[00:15:07.000 --> 00:15:09.000]  為甚麼我們會有這麼難
[00:15:09.000 --> 00:15:11.000]  令我們這麼不快樂
[00:15:11.000 --> 00:15:13.000]  令我們這麼焦慮的
[00:15:13.000 --> 00:15:14.000]  折磨
[00:15:14.000 --> 00:15:18.000]  在我們的生活當中不斷地出現
[00:15:18.000 --> 00:15:21.000]  我想大家稍為留意
[00:15:21.000 --> 00:15:25.000]  聖經裏面很重要的一個關鍵
[00:15:25.000 --> 00:15:27.000]  鎖匙在哪裏
[00:15:27.000 --> 00:15:28.000]  你見到
[00:15:28.000 --> 00:15:30.000]  在要講到這些描述的時候
[00:15:30.000 --> 00:15:31.000]  十九節
[00:15:31.000 --> 00:15:32.000]  第二十節
[00:15:32.000 --> 00:15:33.000]  第二十節
[00:15:33.000 --> 00:15:34.000]  二十一節
[00:15:34.000 --> 00:15:35.000]  二十二節
[00:15:35.000 --> 00:15:36.000]  連續四節
[00:15:36.000 --> 00:15:38.000]  每節都出現同一個字
[00:15:38.000 --> 00:15:39.000]  就是甚麼呢
[00:15:39.000 --> 00:15:40.000]  你見到那首歌
[00:15:40.000 --> 00:15:42.000]  受造之物
[00:15:42.000 --> 00:15:45.000]  這個一定要從這個角度去理解
[00:15:45.000 --> 00:15:48.000]  因為神在這個角度講了四次
[00:15:48.000 --> 00:15:50.000]  這個一定是關鍵字
[00:15:50.000 --> 00:15:52.000]  究竟受造之物
[00:15:52.000 --> 00:15:54.000]  和我們所見到的
[00:15:54.000 --> 00:15:55.000]  我們所經驗到的
[00:15:55.000 --> 00:15:57.000]  現實的悲情之間
[00:15:57.000 --> 00:15:58.000]  有甚麼關係
[00:15:58.000 --> 00:16:00.000]  今天一定要從這裏開始
[00:16:00.000 --> 00:16:02.000]  原來聖經告訴我們
[00:16:02.000 --> 00:16:04.000]  作為受造之物
[00:16:04.000 --> 00:16:05.000]  第二十節都說
[00:16:05.000 --> 00:16:08.000]  我們是必然如此
[00:16:08.000 --> 00:16:12.000]  這裏做了一點點功夫和大家解釋一下
[00:16:12.000 --> 00:16:15.000]  我們是神的創造品
[00:16:15.000 --> 00:16:17.000]  其中的一個
[00:16:17.000 --> 00:16:19.000]  作為受造之物
[00:16:19.000 --> 00:16:22.000]  如果從神學的角度來講
[00:16:22.000 --> 00:16:23.000]  因為我們是有限的
[00:16:23.000 --> 00:16:26.000]  並且我們在一個有罪惡的世界
[00:16:26.000 --> 00:16:29.000]  聖經這裏由開頭就講一個其實很特別的
[00:16:29.000 --> 00:16:30.000]  通常我們說
[00:16:30.000 --> 00:16:31.000]  我們很不快樂
[00:16:31.000 --> 00:16:32.000]  我們很多焦慮
[00:16:32.000 --> 00:16:34.000]  我們怎樣去解決它呢
[00:16:34.000 --> 00:16:36.000]  於是很多治療師幫我們
