
[00:00:00.000 --> 00:00:02.000]  各位領袖平安
[00:04:36.000 --> 00:04:38.000]  海邊的沙那麼多的後代
[00:04:38.000 --> 00:04:41.000]  並且將這個迦南地
[00:04:41.000 --> 00:04:43.000]  來賜給他的後代
[00:04:43.000 --> 00:04:46.000]  阿巴拉罕因為相信上帝
[00:04:46.000 --> 00:04:49.000]  曾經這樣答應過他
[00:04:49.000 --> 00:04:52.000]  所以因為這個相信
[00:04:52.000 --> 00:04:55.000]  而讓他可以成為上帝的兒子
[00:04:55.000 --> 00:04:57.000]  保羅他強調
[00:04:57.000 --> 00:05:00.000]  在羅馬書的四章九節十一節
[00:05:00.000 --> 00:05:02.000]  就是今天經文的前一段
[00:05:02.000 --> 00:05:05.000]  阿巴拉罕在行割禮之前
[00:05:05.000 --> 00:05:07.000]  就已經被上帝稱義了
[00:05:07.000 --> 00:05:10.000]  割禮只不過是他對信的信任
[00:05:10.000 --> 00:05:12.000]  的一個記號
[00:05:12.000 --> 00:05:14.000]  我們試想像一下
[00:05:14.000 --> 00:05:16.000]  如果你不信對方的話
[00:05:16.000 --> 00:05:18.000]  你不會對對方的要求
[00:05:18.000 --> 00:05:20.000]  或者對你的建議
[00:05:20.000 --> 00:05:22.000]  言聽計從 是不是
[00:05:22.000 --> 00:05:24.000]  當然這裏說的就是
[00:05:24.000 --> 00:05:26.000]  同被迫是除外的
[00:05:26.000 --> 00:05:29.000]  當你被人威脅 脅迫
[00:05:29.000 --> 00:05:31.000]  去做一件事
[00:05:31.000 --> 00:05:33.000]  這個就不是相信
[00:05:33.000 --> 00:05:36.000]  阿巴拉罕是心甘情願
[00:05:36.000 --> 00:05:39.000]  來去相信上帝
[00:05:39.000 --> 00:05:41.000]  答應他的事
[00:05:41.000 --> 00:05:43.000]  是一定會兌現的
[00:05:43.000 --> 00:05:45.000]  所以他信上帝
[00:05:45.000 --> 00:05:47.000]  按照上帝的吩咐去做
[00:05:47.000 --> 00:05:49.000]  就是行出這個割禮
[00:05:49.000 --> 00:05:51.000]  割禮就好像結了婚的
[00:05:51.000 --> 00:05:53.000]  那一隻婚戒
[00:05:53.000 --> 00:05:55.000]  那一隻結婚戒指
[00:05:55.000 --> 00:05:57.000]  是他們說
[00:05:57.000 --> 00:05:59.000]  我願意跟你結婚之後
[00:05:59.000 --> 00:06:02.000]  甚至上面是喜誓
[00:06:02.000 --> 00:06:04.000]  喜誓是甚麼
[00:06:04.000 --> 00:06:07.000]  你苦樂禍福 富貴貧窮
[00:06:07.000 --> 00:06:09.000]  平安疾病
[00:06:09.000 --> 00:06:11.000]  我都一樣敬愛你
[00:06:11.000 --> 00:06:13.000]  我都一樣照顧你
[00:06:13.000 --> 00:06:15.000]  然後才交換這個信物
[00:06:15.000 --> 00:06:17.000]  這個婚戒
[00:06:17.000 --> 00:06:19.000]  而這個結婚戒指
[00:06:19.000 --> 00:06:21.000]  就是一個記號
[00:06:21.000 --> 00:06:23.000]  記錄著我願意
[00:06:23.000 --> 00:06:25.000]  成為你的另一半
[00:06:25.000 --> 00:06:27.000]  所以割禮都是一個記號
[00:06:27.000 --> 00:06:31.000]  代表了他相信上帝的一個記號
[00:06:31.000 --> 00:06:34.000]  第二件事就是律法更加是在亞伯拉罕
[00:06:34.000 --> 00:06:36.000]  之後四百年
[00:06:36.000 --> 00:06:40.000]  上帝向摩西頒布的時候
[00:06:40.000 --> 00:06:42.000]  才有律法
[00:06:42.000 --> 00:06:44.000]  所以保羅說
[00:06:44.000 --> 00:06:46.000]  以上兩點足以證明
[00:06:46.000 --> 00:06:48.000]  亞伯拉罕被上帝稱為
[00:06:48.000 --> 00:06:50.000]  完全是因為他相信上帝
[00:06:50.000 --> 00:06:52.000]  他信任上帝
[00:06:52.000 --> 00:06:54.000]  而不是因為他的好行為
[00:06:54.000 --> 00:06:56.000]  去蒙上帝喜悅
[00:06:56.000 --> 00:06:59.000]  好行為只不過是他信任上帝之後
[00:06:59.000 --> 00:07:01.000]  去聽從上帝的吩咐
[00:07:01.000 --> 00:07:03.000]  而行出來的行為
[00:07:03.000 --> 00:07:05.000]  他對上帝的信任
[00:07:05.000 --> 00:07:07.000]  在等待上帝承諾
[00:07:07.000 --> 00:07:09.000]  他代言要給他後代
[00:07:09.000 --> 00:07:11.000]  他有一個後代
[00:07:11.000 --> 00:07:13.000]  在這二十五年當中
[00:07:13.000 --> 00:07:15.000]  去表露無遺
[00:07:15.000 --> 00:07:17.000]  當然我們去看聖經的時候
[00:07:17.000 --> 00:07:19.000]  就發現其實這二十五年當中
[00:07:19.000 --> 00:07:21.000]  亞伯拉罕曾經有懷疑
[00:07:21.000 --> 00:07:23.000]  在上世紀十五章
[00:07:23.000 --> 00:07:25.000]  他對上帝說
[00:07:25.000 --> 00:07:27.000]  因為上帝承諾他
[00:07:27.000 --> 00:07:29.000]  沒有豐厚的賞賜給他
[00:07:29.000 --> 00:07:31.000]  亞伯拉罕就說
[00:07:31.000 --> 00:07:33.000]  我都沒有兒子
[00:07:33.000 --> 00:07:35.000]  你就算有豐厚的賞賜給我
[00:07:35.000 --> 00:07:37.000]  誰去繼承
[00:07:37.000 --> 00:07:39.000]  亞伯拉罕更加會尋問上帝
[00:07:39.000 --> 00:07:41.000]  在十五章重陽
[00:07:41.000 --> 00:07:43.000]  他對上帝說
[00:07:43.000 --> 00:07:45.000]  我都沒有兒子 我都沒有後代
[00:07:45.000 --> 00:07:47.000]  是不是我的奴僕
[00:07:47.000 --> 00:07:49.000]  以利益者會繼承我的家業
[00:07:49.000 --> 00:07:51.000]  來幫我傳宗接代呢
[00:07:51.000 --> 00:07:53.000]  亞伯拉罕更加曾經
[00:07:53.000 --> 00:07:55.000]  用自己的方法
[00:07:55.000 --> 00:07:57.000]  去解決他沒有後代
[00:07:57.000 --> 00:07:59.000]  這個困境
[00:07:59.000 --> 00:08:01.000]  大家都知道他和下甲同房
[00:08:01.000 --> 00:08:03.000]  得到二十瑪利
[00:08:03.000 --> 00:08:05.000]  不過上帝告訴你
[00:08:05.000 --> 00:08:07.000]  只不過是他的原配
[00:08:07.000 --> 00:08:09.000]  和他所出的
[00:08:09.000 --> 00:08:11.000]  才是他的後代
[00:08:11.000 --> 00:08:13.000]  在整個過程裏面我們見到
[00:08:13.000 --> 00:08:15.000]  上帝始終如一
[00:08:15.000 --> 00:08:17.000]  去愛他 雖然間他有
[00:08:17.000 --> 00:08:19.000]  很多的疑問 他有很多的懷疑
[00:08:19.000 --> 00:08:21.000]  他用自己的方法去解決
[00:08:21.000 --> 00:08:23.000]  眼前這個情況
[00:08:23.000 --> 00:08:25.000]  但上帝始終如一
[00:08:25.000 --> 00:08:27.000]  去愛他
[00:08:27.000 --> 00:08:29.000]  而我們在經文裏面都見到
[00:08:29.000 --> 00:08:31.000]  雖然現在好像有起起伏伏
[00:08:31.000 --> 00:08:33.000]  但亞伯拉罕始終沒有
[00:08:33.000 --> 00:08:35.000]  放棄他對上帝的信任
[00:08:35.000 --> 00:08:39.000]  上帝的使者就在人覺得
[00:08:39.000 --> 00:08:41.000]  沒有可能
[00:08:41.000 --> 00:08:43.000]  還生得出兒子的狀況底下
[00:08:43.000 --> 00:08:45.000]  去告訴亞伯拉罕
[00:08:45.000 --> 00:08:47.000]  他要生兒子
[00:08:47.000 --> 00:08:49.000]  他有一個兒子
[00:08:49.000 --> 00:08:51.000]  當他聽到上帝
[00:08:51.000 --> 00:08:53.000]  派來的使者這樣說的時候
[00:08:53.000 --> 00:08:55.000]  亞伯拉罕有什麼反應呢
[00:08:55.000 --> 00:08:57.000]  他沒有嘲弄上帝的使者
[00:08:57.000 --> 00:08:59.000]  我在想像
[00:08:59.000 --> 00:09:01.000]  會不會有一個人沒有這樣說
[00:09:01.000 --> 00:09:03.000]  你現在才給我
[00:09:03.000 --> 00:09:05.000]  你是不是開玩笑
[00:09:05.000 --> 00:09:07.000]  我都已經九十九歲了
[00:09:07.000 --> 00:09:09.000]  我老婆都八十九歲了
[00:09:09.000 --> 00:09:11.000]  怎麼生啊 為什麼你不早點給
[00:09:11.000 --> 00:09:15.000]  聖經沒有這樣說
[00:09:15.000 --> 00:09:17.000]  我也相信亞伯拉罕沒有這樣說
[00:09:17.000 --> 00:09:19.000]  因為他相信上帝是那位
[00:09:19.000 --> 00:09:21.000]  最能的上帝
[00:09:21.000 --> 00:09:23.000]  是讓母哪會有的上帝
[00:09:23.000 --> 00:09:25.000]  一切的主權就在上帝的手中
[00:09:25.000 --> 00:09:27.000]  上帝認為哪個時候
[00:09:27.000 --> 00:09:29.000]  是最好的時候去給你
[00:09:29.000 --> 00:09:31.000]  就在那個時候
[00:09:31.000 --> 00:09:33.000]  去賜給亞伯拉罕
[00:09:33.000 --> 00:09:35.000]  一個兒子
[00:09:35.000 --> 00:09:37.000]  傳道書也這樣說
[00:09:37.000 --> 00:09:39.000]  上帝創造萬物
[00:09:39.000 --> 00:09:41.000]  幹其事成為美好
[00:09:41.000 --> 00:09:43.000]  只不過
[00:09:43.000 --> 00:09:45.000]  上帝從始至終的作為
[00:09:45.000 --> 00:09:47.000]  人
[00:09:47.000 --> 00:09:49.000]  不能參透
[00:09:49.000 --> 00:09:51.000]  對上帝的信心
[00:09:51.000 --> 00:09:53.000]  對上帝的相信
[00:09:53.000 --> 00:09:55.000]  對上帝的信任
[00:09:55.000 --> 00:09:57.000]  是被上帝稱為
[00:09:57.000 --> 00:09:59.000]  二的原因
[00:09:59.000 --> 00:10:01.000]  德行 善行
[00:10:01.000 --> 00:10:03.000]  是因為信任上帝
[00:10:03.000 --> 00:10:05.000]  按他的吩咐而行
[00:10:05.000 --> 00:10:07.000]  而有的行為
[00:10:07.000 --> 00:10:09.000]  所以割禮就是
[00:10:09.000 --> 00:10:11.000]  遵命而有的一個記號
[00:10:11.000 --> 00:10:13.000]  亞伯拉罕對上帝
[00:10:13.000 --> 00:10:15.000]  完全的信任
[00:10:15.000 --> 00:10:17.000]  全顯在他獻以殺
[00:10:17.000 --> 00:10:19.000]  這件事上
[00:10:19.000 --> 00:10:21.000]  上帝要亞伯拉罕知道
[00:10:21.000 --> 00:10:23.000]  上帝要亞伯拉罕知道
[00:10:23.000 --> 00:10:25.000]  其實上帝一早已經知道
[00:10:25.000 --> 00:10:27.000]  亞伯拉罕的心
[00:10:27.000 --> 00:10:29.000]  是怎樣的
[00:10:29.000 --> 00:10:31.000]  那次的考驗是想讓亞伯拉罕
[00:10:31.000 --> 00:10:33.000]  自己知道他對上帝的心
[00:10:33.000 --> 00:10:35.000]  是怎樣的
[00:10:35.000 --> 00:10:37.000]  亞伯拉罕在那次的考驗裏面
[00:10:37.000 --> 00:10:39.000]  知道自己所依仗
[00:10:39.000 --> 00:10:41.000]  所依靠的是什麼
[00:10:41.000 --> 00:10:43.000]  雖然現在他很疼愛
[00:10:43.000 --> 00:10:45.000]  也很疼愛他唯一的兒子
[00:10:45.000 --> 00:10:47.000]  不過他知道
[00:10:47.000 --> 00:10:49.000]  他從此
[00:10:49.000 --> 00:10:51.000]  至終所依靠的
[00:10:51.000 --> 00:10:53.000]  只有一位
[00:10:53.000 --> 00:10:55.000]  就是他的上帝
[00:10:55.000 --> 00:10:59.000]  這也是每一個教會
[00:10:59.000 --> 00:11:01.000]  唯一的目標
[00:11:01.000 --> 00:11:03.000]  教會的目標
[00:11:03.000 --> 00:11:05.000]  是不斷地來栽培
[00:11:05.000 --> 00:11:07.000]  和頂子妹同行
[00:11:07.000 --> 00:11:09.000]  是讓頂子妹知道
[00:11:09.000 --> 00:11:11.000]  他要把上帝
[00:11:11.000 --> 00:11:13.000]  放在首位
[00:11:13.000 --> 00:11:15.000]  恩信清義和恩行為清
[00:11:15.000 --> 00:11:17.000]  有什麼不同
[00:11:17.000 --> 00:11:19.000]  最終都是在你的行為裏
[00:11:19.000 --> 00:11:21.000]  表達出來
[00:11:21.000 --> 00:11:23.000]  其實先後的不同
[00:11:23.000 --> 00:11:25.000]  是很大的分別
[00:11:25.000 --> 00:11:27.000]  當是恩信清義的時候
[00:11:27.000 --> 00:11:29.000]  我們知道那個是
[00:11:29.000 --> 00:11:31.000]  白白的恩典
[00:11:31.000 --> 00:11:33.000]  不是靠我們的行為
[00:11:33.000 --> 00:11:35.000]  我們的功績
[00:11:35.000 --> 00:11:37.000]  所以沒有什麼可以誇口
[00:11:37.000 --> 00:11:39.000]  上帝賜福給我
[00:11:39.000 --> 00:11:41.000]  不是因為我做得夠好
[00:11:41.000 --> 00:11:43.000]  上帝不賜福給你
[00:11:43.000 --> 00:11:45.000]  也不是因為
[00:11:45.000 --> 00:11:47.000]  你做得不夠好
[00:11:47.000 --> 00:11:49.000]  上帝的法則不是這樣
[00:11:49.000 --> 00:11:51.000]  這個法則
[00:11:51.000 --> 00:11:53.000]  是誰的法則
[00:11:53.000 --> 00:11:55.000]  這個法則是
[00:11:55.000 --> 00:11:57.000]  約伯的朋友的法則
[00:11:57.000 --> 00:11:59.000]  所以我們看到
[00:11:59.000 --> 00:12:01.000]  在十字架上
[00:12:01.000 --> 00:12:03.000]  承認自己的罪
[00:12:03.000 --> 00:12:05.000]  承認耶穌神聖的身份
[00:12:05.000 --> 00:12:07.000]  並且請求耶穌去紀念
[00:12:07.000 --> 00:12:09.000]  祂的那位強盜
[00:12:09.000 --> 00:12:11.000]  耶穌對他說
[00:12:11.000 --> 00:12:13.000]  今晚
[00:12:13.000 --> 00:12:15.000]  今晚你可以和我在樂園
[00:12:15.000 --> 00:12:17.000]  這個是白白的恩典
[00:12:17.000 --> 00:12:19.000]  你和我都看到
[00:12:19.000 --> 00:12:21.000]  強盜沒有做過任何
[00:12:21.000 --> 00:12:23.000]  好的事
[00:12:23.000 --> 00:12:25.000]  來換取這個禮物
[00:12:25.000 --> 00:12:27.000]  換取這個可以今晚
[00:12:27.000 --> 00:12:29.000]  和耶穌在樂園
[00:12:29.000 --> 00:12:31.000]  不過
[00:12:31.000 --> 00:12:33.000]  他做了很重要的事
[00:12:33.000 --> 00:12:35.000]  他宣認耶穌是救主
[00:12:35.000 --> 00:12:37.000]  他承認自己的罪
[00:12:37.000 --> 00:12:39.000]  並且請求耶穌去赦免
[00:12:39.000 --> 00:12:41.000]  其實現代人
[00:12:41.000 --> 00:12:43.000]  很難去理解
[00:12:43.000 --> 00:12:45.000]  很難去接受
[00:12:45.000 --> 00:12:47.000]  沒有做過什麼
[00:12:47.000 --> 00:12:49.000]  你就白白的得到賞賜
[00:12:49.000 --> 00:12:51.000]  你就白白的賞賜給我
[00:12:51.000 --> 00:12:53.000]  你所謂我們的父母
[00:12:53.000 --> 00:12:55.000]  告訴我們
[00:12:55.000 --> 00:12:57.000]  哪有這麼大的甲乃徐階一條
[00:12:57.000 --> 00:12:59.000]  是不是
[00:12:59.000 --> 00:13:01.000]  但你想像一下
[00:13:01.000 --> 00:13:03.000]  想像一下
[00:13:03.000 --> 00:13:05.000]  一些父母
[00:13:05.000 --> 00:13:07.000]  對自己的孩子
[00:13:07.000 --> 00:13:09.000]  那份無條件的愛的時候
[00:13:09.000 --> 00:13:11.000]  我們就立刻明白
[00:13:11.000 --> 00:13:13.000]  這些父母
[00:13:13.000 --> 00:13:15.000]  做在孩子身上的
[00:13:15.000 --> 00:13:17.000]  任何事
[00:13:17.000 --> 00:13:19.000]  其實都是為他好
[00:13:19.000 --> 00:13:21.000]  雖然孩子不明白
[00:13:21.000 --> 00:13:23.000]  甚至做了一個頂深懺
[00:13:23.000 --> 00:13:25.000]  很氣父母
[00:13:25.000 --> 00:13:27.000]  氣得他吐血
[00:13:27.000 --> 00:13:29.000]  不過這對父母都是義無反顧
[00:13:29.000 --> 00:13:31.000]  甚至願意
[00:13:31.000 --> 00:13:33.000]  改變自己
[00:13:33.000 --> 00:13:35.000]  一心只為他的孩子好
[00:13:35.000 --> 00:13:37.000]  信徒就是這樣對我們
[00:13:37.000 --> 00:13:41.000]  一信清義是叫我們不要驕傲
[00:13:41.000 --> 00:13:43.000]  不需要驕傲
[00:13:43.000 --> 00:13:45.000]  因為每一個相信上帝的人
[00:13:45.000 --> 00:13:47.000]  都是阿巴拉罕的後裔
[00:13:47.000 --> 00:13:49.000]  猶太人自視
[00:13:49.000 --> 00:13:51.000]  自己比外邦信徒
[00:13:51.000 --> 00:13:53.000]  高人一等
[00:13:53.000 --> 00:13:55.000]  他們覺得自己是上帝的選民
[00:13:55.000 --> 00:13:57.000]  是阿巴拉罕的後裔
[00:13:57.000 --> 00:13:59.000]  保羅當刻要他們明白這一點
[00:14:01.000 --> 00:14:03.000]  他們和外邦信徒
[00:14:03.000 --> 00:14:05.000]  都是一樣
[00:14:05.000 --> 00:14:07.000]  都因為相信上帝
[00:14:07.000 --> 00:14:09.000]  而成為阿巴拉罕的後裔
[00:14:09.000 --> 00:14:13.000]  阿巴拉罕等了二十五年
[00:14:13.000 --> 00:14:15.000]  才有第一位的兒子
[00:14:15.000 --> 00:14:17.000]  在這個期間
[00:14:17.000 --> 00:14:19.000]  如果是因為行為清義的時候
[00:14:19.000 --> 00:14:21.000]  他會不會懷疑自己
[00:14:21.000 --> 00:14:23.000]  是未做得夠好
[00:14:23.000 --> 00:14:25.000]  以至他得不到上帝應許給他的東西
[00:14:25.000 --> 00:14:27.000]  去實現呢
[00:14:27.000 --> 00:14:29.000]  他可能都會這樣懷疑
[00:14:29.000 --> 00:14:31.000]  聖經裡面沒有這樣提及
[00:14:31.000 --> 00:14:33.000]  反而不斷提及
[00:14:33.000 --> 00:14:35.000]  在二十二書四十章第八節
[00:14:35.000 --> 00:14:37.000]  他這樣說
[00:14:37.000 --> 00:14:39.000]  阿巴拉罕是上帝的朋友
[00:14:39.000 --> 00:14:41.000]  大家都記得
[00:14:41.000 --> 00:14:43.000]  就是在《創世紀》告訴我們
[00:14:43.000 --> 00:14:45.000]  當上帝要毀滅
[00:14:45.000 --> 00:14:47.000]  要毀滅所多瑪之前
[00:14:47.000 --> 00:14:49.000]  他走去和阿巴拉罕
[00:14:49.000 --> 00:14:51.000]  去聊天
[00:14:51.000 --> 00:14:53.000]  在聖經告訴我們
[00:14:53.000 --> 00:14:55.000]  因為他不想
[00:14:55.000 --> 00:14:57.000]  向他的朋友阿巴拉罕
[00:14:57.000 --> 00:14:59.000]  去隱瞞這件事
[00:14:59.000 --> 00:15:01.000]  阿巴拉罕和上帝的關係
[00:15:01.000 --> 00:15:03.000]  非常親密
[00:15:03.000 --> 00:15:05.000]  以至他從自己親身的經驗裡面
[00:15:05.000 --> 00:15:07.000]  去確信
[00:15:07.000 --> 00:15:09.000]  雖然現在未見到應許
[00:15:09.000 --> 00:15:11.000]  兌現
[00:15:11.000 --> 00:15:13.000]  但是他確信
[00:15:13.000 --> 00:15:15.000]  有一天上帝答應他的東西
[00:15:15.000 --> 00:15:17.000]  是必會兌現
[00:15:17.000 --> 00:15:19.000]  所以我們要學習阿巴拉罕對上帝
[00:15:19.000 --> 00:15:21.000]  完全的信任
[00:15:21.000 --> 00:15:23.000]  時刻的與上帝有親密交往
[00:15:23.000 --> 00:15:25.000]  以至從我們自身的經驗裡面
[00:15:25.000 --> 00:15:27.000]  可以確信
[00:15:27.000 --> 00:15:29.000]  神要向我們所承諾的
[00:15:29.000 --> 00:15:31.000]  一定會實現
[00:15:31.000 --> 00:15:33.000]  我們只需要安心
[00:15:33.000 --> 00:15:35.000]  很平安地等候
[00:15:35.000 --> 00:15:37.000]  應許實現的那一天
[00:15:37.000 --> 00:15:41.000]  可能我們會問
[00:15:41.000 --> 00:15:43.000]  因信清義和因行為清義
[00:15:43.000 --> 00:15:45.000]  哪一樣容易多一點
[00:15:45.000 --> 00:15:47.000]  我不太懂得比較
[00:15:47.000 --> 00:15:49.000]  不過只知道
[00:15:49.000 --> 00:15:51.000]  上帝從來都沒有看我們做了多少
[00:15:51.000 --> 00:15:53.000]  才讓我們
[00:15:53.000 --> 00:15:55.000]  作他兒子這個身份
[00:15:55.000 --> 00:15:57.000]  和賞賜
[00:15:57.000 --> 00:15:59.000]  他所向我們要的
[00:15:59.000 --> 00:16:01.000]  只是要我們對他
[00:16:01.000 --> 00:16:03.000]  完全的信任
[00:16:03.000 --> 00:16:05.000]  信任的意思是什麼呢
[00:16:05.000 --> 00:16:07.000]  就是上帝說什麼
[00:16:07.000 --> 00:16:09.000]  我們就做什麼
[00:16:09.000 --> 00:16:11.000]  這個就是遵命
[00:16:11.000 --> 00:16:13.000]  和信服
[00:16:13.000 --> 00:16:15.000]  當我們遵命
[00:16:15.000 --> 00:16:17.000]  和信服就是我們信任
[00:16:17.000 --> 00:16:19.000]  上帝一個外顯的行為
[00:16:19.000 --> 00:16:21.000]  這個需要謙卑
[00:16:23.000 --> 00:16:25.000]  所以相信上帝
[00:16:25.000 --> 00:16:27.000]  是一點都不容易
[00:16:27.000 --> 00:16:29.000]  說出來很容易
[00:16:29.000 --> 00:16:31.000]  但其實相信上帝是一點都不容易
[00:16:31.000 --> 00:16:33.000]  如果你試過當上帝叫你
[00:16:33.000 --> 00:16:35.000]  去做一樣你不想做的事
[00:16:35.000 --> 00:16:37.000]  又或者上帝叫你
[00:16:37.000 --> 00:16:39.000]  不要去做你
[00:16:39.000 --> 00:16:41.000]  很想做的事
[00:16:41.000 --> 00:16:43.000]  不過上帝又給你自由
[00:16:43.000 --> 00:16:45.000]  去自己做決定
[00:16:45.000 --> 00:16:47.000]  當你落在這種狀況
