
[00:00:00.000 --> 00:00:04.200]  上星期Allen弟兄跟我們分享到
[00:04:45.080 --> 00:04:47.080]  會很同情他們
[00:04:47.080 --> 00:04:49.080]  會安慰他們
[00:04:49.080 --> 00:04:52.080]  會看看有什麼地方可以幫助他們
[00:04:52.080 --> 00:04:56.080]  大家記不記得我們沒多久前看的《迦拉太書》
[00:04:56.080 --> 00:05:01.080]  當我們知道我們周圍的弟兄姊妹有重擔的時候
[00:05:01.080 --> 00:05:03.080]  記不記得聖經的教徒是什麼?
[00:05:03.080 --> 00:05:05.080]  我們要怎樣?
[00:05:05.080 --> 00:05:08.080]  我們要分擔眾人的重擔
[00:05:08.080 --> 00:05:10.080]  記不記得?
[00:05:10.080 --> 00:05:13.080]  你說尼西米有沒有實質的幫助
[00:05:13.080 --> 00:05:16.080]  這些有困難的以色列民呢?
[00:05:16.080 --> 00:05:17.080]  我們再看下去
[00:05:17.080 --> 00:05:18.080]  在第八節
[00:05:18.080 --> 00:05:21.080]  他講到尼西米說
[00:05:21.080 --> 00:05:24.080]  我們已經盡力贖回我們的弟兄
[00:05:24.080 --> 00:05:28.080]  就是賣予外邦的猶大人
[00:05:28.080 --> 00:05:32.080]  即是看到尼西米真的有行動
[00:05:32.080 --> 00:05:38.080]  將一些被賣到外邦人的猶大人
[00:05:38.080 --> 00:05:40.080]  將他們用錢
[00:05:40.080 --> 00:05:41.080]  用自己的錢
[00:05:41.080 --> 00:05:44.080]  將這些被賣的猶大人贖回來
[00:05:44.080 --> 00:05:46.080]  即是說尼西米實際上
[00:05:46.080 --> 00:05:48.080]  不是只有一個「港」字
[00:05:48.080 --> 00:05:49.080]  是有行動的
[00:05:49.080 --> 00:05:50.080]  不過
[00:05:50.080 --> 00:05:52.080]  當我們再讀下去的時候
[00:05:52.080 --> 00:05:53.080]  我們開始明白
[00:05:53.080 --> 00:05:57.080]  為什麼尼西米不單同情這些以色列人
[00:05:57.080 --> 00:05:59.080]  而是感到憤怒
[00:05:59.080 --> 00:06:01.080]  因為你會發覺
[00:06:01.080 --> 00:06:03.080]  這一班人
[00:06:03.080 --> 00:06:05.080]  因為不單止窮的人
[00:06:05.080 --> 00:06:08.080]  要將他們的兒女賣給外邦人
[00:06:08.080 --> 00:06:10.080]  甚至怎樣?
[00:06:10.080 --> 00:06:13.080]  甚至賣給自己的同胞
[00:06:13.080 --> 00:06:15.080]  猶大人
[00:06:15.080 --> 00:06:17.080]  如果我們連同第七節一起看的時候
[00:06:17.080 --> 00:06:20.080]  我們會更加有一個整全的圖屈
[00:06:20.080 --> 00:06:23.080]  知道正在發生什麼事情
[00:06:23.080 --> 00:06:25.080]  因為當時有錢的以色列人
[00:06:25.080 --> 00:06:29.080]  借錢給窮的以色列人
[00:06:29.080 --> 00:06:32.080]  同一時間收取利息
[00:06:32.080 --> 00:06:35.080]  也有一些有錢的以色列人
[00:06:35.080 --> 00:06:38.080]  買了窮的弟兄的兒女
[00:06:38.080 --> 00:06:41.080]  成為他們的瀑被
[00:06:41.080 --> 00:06:45.080]  這個是犯了摩西的律法
[00:06:45.080 --> 00:06:47.080]  摩西的律法說得很清楚
[00:06:47.080 --> 00:06:51.080]  在《中埃及記》的22章25節
[00:06:51.080 --> 00:06:52.080]  那裡說到
[00:06:52.080 --> 00:06:56.080]  如果你要借錢給一些窮的弟兄
[00:06:56.080 --> 00:06:58.080]  不要收取利息
[00:06:58.080 --> 00:07:00.080]  如果他們窮到一個地步
[00:07:00.080 --> 00:07:01.080]  要將自己賣給你的時候
[00:07:01.080 --> 00:07:04.080]  你都不要當他們是奴僕來看待他們
[00:07:04.080 --> 00:07:07.080]  要當他們是故宮
[00:07:07.080 --> 00:07:14.080]  如果他們真的要賣給你服侍你
[00:07:14.080 --> 00:07:18.080]  你只可以讓這些故宮
[00:07:18.080 --> 00:07:22.080]  或者你的弟兄服侍你六年
[00:07:22.080 --> 00:07:23.080]  到第七年的時候
[00:07:23.080 --> 00:07:26.080]  你要任他自由出去
[00:07:26.080 --> 00:07:28.080]  所以大家看不看到
[00:07:28.080 --> 00:07:31.080]  為什麼尼熙米會這麼憤怒
[00:07:31.080 --> 00:07:32.080]  尼熙米憤怒的原因
[00:07:32.080 --> 00:07:37.080]  是因為這幫人犯了罪
[00:07:37.080 --> 00:07:39.080]  那些是以色列人
[00:07:39.080 --> 00:07:41.080]  他們很熟悉摩西的律法
[00:07:41.080 --> 00:07:44.080]  他們不知道這樣犯了摩西的律法嗎
[00:07:44.080 --> 00:07:46.080]  他們當然知道
[00:07:46.080 --> 00:07:47.080]  如果知道的時候
[00:07:47.080 --> 00:07:51.080]  這幫人是明知故犯
[00:07:51.080 --> 00:07:54.080]  為什麼他們明知故犯
[00:07:54.080 --> 00:07:57.080]  貪心
[00:07:57.080 --> 00:08:00.080]  因為這實在是一個千載難逢的機會
[00:08:00.080 --> 00:08:03.080]  可以發大財
[00:08:03.080 --> 00:08:05.080]  跟大家這樣想
[00:08:05.080 --> 00:08:07.080]  大部份都是住在伊斯活區
[00:08:07.080 --> 00:08:09.080]  假設你住在伊斯活區
[00:08:09.080 --> 00:08:11.080]  突然之間某些事情發生
[00:08:11.080 --> 00:08:16.080]  大部份伊斯活的居民都陷入財困
[00:08:16.080 --> 00:08:19.080]  但是你不受影響
[00:08:19.080 --> 00:08:21.080]  你反而因為這個突變
[00:08:21.080 --> 00:08:24.080]  而財源廣進
[00:08:24.080 --> 00:08:26.080]  我想問大家
[00:08:26.080 --> 00:08:30.080]  你會不會把握這個機會
[00:08:30.080 --> 00:08:32.080]  大量入貨
[00:08:32.080 --> 00:08:34.080]  大量入貨意思就是說
[00:08:34.080 --> 00:08:36.080]  趁樓價跌
[00:08:36.080 --> 00:08:39.080]  盡量買那些房子
[00:08:39.080 --> 00:08:42.080]  我現在不是說買幾間伊斯活的房子
[00:08:42.080 --> 00:08:46.080]  是有機會買伊斯活幾條街一起買的
[00:08:46.080 --> 00:08:48.080]  你會不會買
[00:08:48.080 --> 00:08:53.080]  這是一個很難抗拒的誘惑
[00:08:53.080 --> 00:08:55.080]  我們大概可以跟自己說
[00:08:55.080 --> 00:08:58.080]  其實真的有這個需要
[00:08:58.080 --> 00:09:00.080]  我只要借錢給窮人
[00:09:00.080 --> 00:09:03.080]  只要不要收取過份的利息
[00:09:03.080 --> 00:09:05.080]  這樣就合理了
[00:09:05.080 --> 00:09:07.080]  好了
[00:09:07.080 --> 00:09:11.080]  你覺得當時有錢的以色列人
[00:09:11.080 --> 00:09:13.080]  收了多少利息
[00:09:13.080 --> 00:09:15.080]  借錢給窮的以色列人
[00:09:15.080 --> 00:09:17.080]  多少才算合理
[00:09:17.080 --> 00:09:19.080]  我們看第十一節
[00:09:19.080 --> 00:09:22.080]  第十一節說
[00:09:22.080 --> 00:09:24.080]  收了百分之一的利息
[00:09:24.080 --> 00:09:26.080]  這麼少
[00:09:26.080 --> 00:09:28.080]  一般的解經家覺得
[00:09:28.080 --> 00:09:30.080]  這裡所說的百分之一是一個月
[00:09:30.080 --> 00:09:35.080]  就是說一年是12%的利息
[00:09:35.080 --> 00:09:37.080]  我問大家
[00:09:37.080 --> 00:09:42.080]  你覺得12%的利息是不是很高
[00:09:42.080 --> 00:09:44.080]  也不算吧
[00:09:44.080 --> 00:09:49.080]  我剛剛來澳洲第一間房子買的時候
[00:09:49.080 --> 00:09:51.080]  要給的利息是17%
[00:09:51.080 --> 00:09:55.080]  所以12%是一個合理的百分比
[00:09:55.080 --> 00:09:57.080]  不過
[00:09:57.080 --> 00:10:00.080]  你覺得對於當時的情況
[00:10:00.080 --> 00:10:03.080]  12%的利息
[00:10:03.080 --> 00:10:09.080]  是不是一個合理的利息
[00:10:09.080 --> 00:10:11.080]  對不起
[00:10:11.080 --> 00:10:17.080]  這個並不是合理與不合理的問題
[00:10:17.080 --> 00:10:24.080]  這個是是否摩西的律法所准許與不准許的問題
[00:10:24.080 --> 00:10:27.080]  在摩西的律法裡面說得很清楚
[00:10:27.080 --> 00:10:33.080]  當以色列人要借錢給其他同胞的時候
[00:10:33.080 --> 00:10:37.080]  是不可以收取利息
[00:10:37.080 --> 00:10:40.080]  特別是窮的人
[00:10:40.080 --> 00:10:42.080]  因為大家很清楚知道
[00:10:42.080 --> 00:10:49.080]  當貪財的心掩蓋了我們敬畏神的心的時候
[00:10:49.080 --> 00:10:51.080]  如果我們整天在想
[00:10:51.080 --> 00:10:55.080]  整天在想的並不是在伊斯威爾的街道上傳福音
[00:10:55.080 --> 00:10:58.080]  而是在想如何在伊斯威爾的街道上買他的房子的時候
[00:10:58.080 --> 00:11:01.080]  這個就是問題所在
[00:11:01.080 --> 00:11:05.080]  不要理解錯我的意思
[00:11:05.080 --> 00:11:09.080]  我絕對不是說買投資物業是一個錯誤
[00:11:09.080 --> 00:11:11.080]  如果有錢我也會買投資物業
[00:11:11.080 --> 00:11:14.080]  儲了這麼多錢也儲不夠
[00:11:14.080 --> 00:11:17.080]  我在這裡所說的是
[00:11:17.080 --> 00:11:19.080]  如果我們的獲利
[00:11:19.080 --> 00:11:25.080]  如果我們的收穫是來自別人的損失的時候
[00:11:25.080 --> 00:11:28.080]  這個就是問題所在
[00:11:28.080 --> 00:11:32.080]  因為這樣的做法並不是神所喜悅
[00:11:32.080 --> 00:11:36.080]  所以保羅在這裡提醒我們
[00:11:36.080 --> 00:11:40.080]  貪財乃是萬惡之根
[00:11:40.080 --> 00:11:42.080]  有人貪戀錢財
[00:11:42.080 --> 00:11:46.080]  就會被引誘離了真道
[00:11:46.080 --> 00:11:51.080]  然後就會被許多的仇婦把自己刺透了
[00:11:51.080 --> 00:11:54.080]  保羅這裡所說的仇婦
[00:11:54.080 --> 00:11:59.080]  就是當時尼西米年代這一群以色列人
[00:11:59.080 --> 00:12:01.080]  裡面的內憂
[00:12:01.080 --> 00:12:03.080]  是這個貪念
[00:12:03.080 --> 00:12:05.080]  是這個貪財
[00:12:05.080 --> 00:12:07.080]  讓整個以色列民眾
[00:12:07.080 --> 00:12:11.080]  開始由裡面腐化出來
[00:12:11.080 --> 00:12:13.080]  尼西米當時是一個屬靈的領袖
[00:12:13.080 --> 00:12:15.080]  他怎樣回應這個情況
[00:12:15.080 --> 00:12:17.080]  這是一個危機
[00:12:17.080 --> 00:12:19.080]  在第八節
[00:12:19.080 --> 00:12:21.080]  尼西米指出了他們的問題
[00:12:21.080 --> 00:12:23.080]  留意
[00:12:23.080 --> 00:12:26.080]  尼西米雖然指出他們的問題
[00:12:26.080 --> 00:12:30.080]  但尼西米不是高高在上審判他們的
[00:12:30.080 --> 00:12:33.080]  我相信大家都明白清楚
[00:12:33.080 --> 00:12:35.080]  我經驗過
[00:12:35.080 --> 00:12:37.080]  隨意的批評
[00:12:37.080 --> 00:12:39.080]  很容易
[00:12:39.080 --> 00:12:41.080]  我見到一些不滿意的地方
[00:12:41.080 --> 00:12:42.080]  我就批評他們
[00:12:42.080 --> 00:12:44.080]  我就指出他們的錯誤
[00:12:44.080 --> 00:12:46.080]  因為不用付代價
[00:12:46.080 --> 00:12:47.080]  甚至有時指出的時候
[00:12:47.080 --> 00:12:50.080]  更加可以融入心裡面的不滿
[00:12:50.080 --> 00:12:51.080]  表達出來
[00:12:51.080 --> 00:12:53.080]  甚至當你踩低別人的時候
[00:12:53.080 --> 00:12:56.080]  有一種自己高高在上的感覺
[00:12:56.080 --> 00:12:58.080]  是不是
[00:12:58.080 --> 00:12:59.080]  但是
[00:12:59.080 --> 00:13:03.080]  如果我們想有一些建設性的評語
[00:13:03.080 --> 00:13:06.080]  是為了別人的好處
[00:13:06.080 --> 00:13:08.080]  而指出問題的所在
[00:13:08.080 --> 00:13:10.080]  是需要我們小心
[00:13:10.080 --> 00:13:12.080]  也需要我們關心
[00:13:12.080 --> 00:13:13.080]  和有愛心
[00:13:13.080 --> 00:13:16.080]  而不是單單發洩裡面的不滿
[00:13:16.080 --> 00:13:18.080]  或者甚至得到自己的
[00:13:18.080 --> 00:13:20.080]  一種很開心
[00:13:20.080 --> 00:13:22.080]  很高高在上的感覺
[00:13:22.080 --> 00:13:26.080]  但我相信更加困難的
[00:13:26.080 --> 00:13:28.080]  就是我們要以行動
[00:13:28.080 --> 00:13:31.080]  定為別人學習的榜樣
[00:13:31.080 --> 00:13:33.080]  我相信這個更加困難
[00:13:33.080 --> 00:13:34.080]  為什麼
[00:13:34.080 --> 00:13:37.080]  因為當我們嘗試用自己的榜樣
[00:13:37.080 --> 00:13:38.080]  去告訴別人
[00:13:38.080 --> 00:13:40.080]  什麼是對什麼是不對的時候
[00:13:40.080 --> 00:13:41.080]  在那一剎那
[00:13:41.080 --> 00:13:43.080]  每個人都馬上看著你
[00:13:43.080 --> 00:13:45.080]  看著你又怎樣
[00:13:45.080 --> 00:13:47.080]  看你是不是平時的行事為人
[00:13:47.080 --> 00:13:49.080]  有沒有說一套做一套
[00:13:49.080 --> 00:13:51.080]  我相信沒有一個人喜歡有很多眼睛
[00:13:51.080 --> 00:13:52.080]  看著我們做人
[00:13:52.080 --> 00:13:54.080]  所以是困難的
[00:13:54.080 --> 00:13:55.080]  但是你會發覺
[00:13:55.080 --> 00:13:57.080]  黎希敏這裡所做的
[00:13:57.080 --> 00:13:59.080]  就正正是這樣的事情
[00:13:59.080 --> 00:14:00.080]  她用她自己的行為
[00:14:00.080 --> 00:14:02.080]  去告訴當時的人
[00:14:02.080 --> 00:14:07.080]  你們需要進行摩西的律法
[00:14:07.080 --> 00:14:12.080]  雖然猶大人賣給了外邦人
[00:14:12.080 --> 00:14:16.080]  你不能期望外邦人會進行摩西律法
[00:14:16.080 --> 00:14:19.080]  但是黎希敏作為當時的領袖
[00:14:19.080 --> 00:14:21.080]  她要用自己的錢
[00:14:21.080 --> 00:14:23.080]  真金白銀
[00:14:23.080 --> 00:14:28.080]  去將一些賣給外邦人的猶大人贖回來
[00:14:28.080 --> 00:14:31.080]  這個就是她在眾人面前所展現的
[00:14:31.080 --> 00:14:33.080]  屬靈榜樣
[00:14:33.080 --> 00:14:35.080]  而我們再一路看下去
[00:14:35.080 --> 00:14:37.080]  看到五章的結尾的時候
[00:14:37.080 --> 00:14:40.080]  我們更加可以看到黎希敏
[00:14:40.080 --> 00:14:45.080]  雖然她是當時猶大省的省長
[00:14:45.080 --> 00:14:47.080]  她做了省長
[00:14:47.080 --> 00:14:50.080]  皇帝就授權這個省長
[00:14:50.080 --> 00:14:52.080]  可以在那個省裡面
[00:14:52.080 --> 00:14:57.080]  抽稅作為她做省長的俸祿
[00:14:57.080 --> 00:14:59.080]  她的薪水
[00:14:59.080 --> 00:15:01.080]  不過聖經告訴我們
[00:15:01.080 --> 00:15:03.080]  她沒有這樣做
[00:15:03.080 --> 00:15:09.080]  不單止她沒有抽取人民的重稅
[00:15:09.080 --> 00:15:12.080]  甚至幫她建城牆的工人
[00:15:12.080 --> 00:15:16.080]  她自己的銀河包來都是供他們的食用
[00:15:16.080 --> 00:15:18.080]  換言之
[00:15:18.080 --> 00:15:22.080]  整個建造城牆的工程裡面
[00:15:22.080 --> 00:15:24.080]  她不單止是勞心勞力
[00:15:24.080 --> 00:15:27.080]  更加是出錢出力
[00:15:27.080 --> 00:15:31.080]  為什麼會有這樣的事情
[00:15:31.080 --> 00:15:34.080]  中國人說什麼都可以吃
[00:15:34.080 --> 00:15:37.080]  唯有虧不可以吃
[00:15:37.080 --> 00:15:40.080]  為什麼黎希敏會這麼吃虧
[00:15:40.080 --> 00:15:43.080]  為什麼她會這樣做
[00:15:43.080 --> 00:15:46.080]  是不是因為她想在她的人民當中
[00:15:46.080 --> 00:15:48.080]  揚名立萬
[00:15:48.080 --> 00:15:53.080]  是不是她想得到聲譽
[00:15:53.080 --> 00:15:56.080]  大家覺得她是不是這樣的心態
[00:15:56.080 --> 00:15:59.080]  我相信不是
[00:15:59.080 --> 00:16:01.080]  大家記不記得
[00:16:01.080 --> 00:16:03.080]  故事一開始的時候
[00:16:03.080 --> 00:16:06.080]  黎希敏自我介紹她是什麼身份
[00:16:06.080 --> 00:16:09.080]  她是酒精
[00:16:09.080 --> 00:16:13.080]  酒精在當時來說是一個相當尊貴的位置
[00:16:13.080 --> 00:16:15.080]  因為酒精代表什麼
[00:16:15.080 --> 00:16:19.080]  身份、權力和財富
[00:16:19.080 --> 00:16:21.080]  那就是說
[00:16:21.080 --> 00:16:25.080]  她本身已經有很好的聲名
[00:16:25.080 --> 00:16:31.080]  她不需要走到一個破爛的耶路撒冷
[00:16:31.080 --> 00:16:37.080]  去為一群沒錢、沒權、沒勢的猶大人
[00:16:37.080 --> 00:16:39.080]  來冒這個險
[00:16:39.080 --> 00:16:41.080]  為的就是這些所謂的明星
[00:16:41.080 --> 00:16:45.080]  她不需要,因為她本身就已經有明星
[00:16:45.080 --> 00:16:50.080]  為什麼黎希敏要做這麼吃虧的事情
[00:16:50.080 --> 00:16:53.080]  我相信答案就在第十五節
[00:16:53.080 --> 00:16:55.080]  第十五節的最後那裡
[00:16:55.080 --> 00:17:00.080]  她說因為黎希敏敬畏神
[00:17:00.080 --> 00:17:04.080]  也由於黎希敏對神的敬畏
[00:17:04.080 --> 00:17:08.080]  她在第九節責備當時的以色列民
[00:17:08.080 --> 00:17:12.080]  她說你向你的同胞借錢之後收取利息
[00:17:12.080 --> 00:17:15.080]  你甚至買了窮人的兒女做你們自己的瀑布
[00:17:15.080 --> 00:17:18.080]  這個是不對的
[00:17:18.080 --> 00:17:23.080]  接著說你們行事不當敬畏我們的神媽
[00:17:23.080 --> 00:17:26.080]  正如在這個真言裡所說
[00:17:26.080 --> 00:17:30.080]  敬畏耶和華是智慧的開端
[00:17:30.080 --> 00:17:33.080]  認識至聖者是聰明
[00:17:33.080 --> 00:17:35.080]  所以大家要留意
[00:17:35.080 --> 00:17:37.080]  作為基督徒、作為神的子民
[00:17:37.080 --> 00:17:40.080]  我們不可以容讓撒旦
[00:17:40.080 --> 00:17:45.080]  有機會去攻擊或者羞辱神的名
[00:17:45.080 --> 00:17:47.080]  我們每一個人都需要有智慧
[00:17:47.080 --> 00:17:49.080]  做智慧之子
[00:17:49.080 --> 00:17:50.080]  而要得著智慧
[00:17:50.080 --> 00:17:52.080]  就是真言這裡所說
[00:17:52.080 --> 00:17:58.080]  我們首先要學習敬畏我們的天父上帝
[00:17:58.080 --> 00:18:01.080]  而在整個我們看黎希敏書
[00:18:01.080 --> 00:18:06.080]  整個建造城牆的過程
[00:18:06.080 --> 00:18:08.080]  展現了一種
[00:18:08.080 --> 00:18:11.080]  她是相當敬畏神的人
[00:18:11.080 --> 00:18:16.080]  而當有在她的群體裡出現
[00:18:16.080 --> 00:18:19.080]  內憂的情況出現的時候
[00:18:19.080 --> 00:18:22.080]  你說黎希敏作為一個敬畏神的人
[00:18:22.080 --> 00:18:24.080]  她應該做些什麼
[00:18:24.080 --> 00:18:29.080]  我們看第十節和第十一節
[00:18:29.080 --> 00:18:31.080]  黎希敏就是說
[00:18:31.080 --> 00:18:35.080]  他們將銀錢糧食借給百姓
[00:18:35.080 --> 00:18:37.080]  不收他們的利息
[00:18:37.080 --> 00:18:40.080]  也勸當時的百姓
[00:18:40.080 --> 00:18:43.080]  如果已經將一些利息收取的時候
[00:18:43.080 --> 00:18:48.080]  就將收取了的利息還給百姓
[00:18:48.080 --> 00:18:51.080]  我們看到黎希敏的榜樣
[00:18:51.080 --> 00:18:54.080]  不單止在言語上鼓勵
[00:18:54.080 --> 00:18:56.080]  她真的有行動
[00:18:56.080 --> 00:18:58.080]  這裡發出了一個很重要的訊息
[00:18:58.080 --> 00:19:00.080]  訊息就是說
[00:19:00.080 --> 00:19:02.080]  在信仰的群體裡
[00:19:02.080 --> 00:19:03.080]  當我們面對困難的時候
[00:19:03.080 --> 00:19:05.080]  是我們每一個人都需要面對的
[00:19:05.080 --> 00:19:08.080]  而當我們要處理或者要解決問題的時候
[00:19:08.080 --> 00:19:10.080]  我們每一個人都需要參與
[00:19:10.080 --> 00:19:13.080]  在這個解決問題的事情上
[00:19:13.080 --> 00:19:16.080]  所以黎希敏是用她自己的行動
[00:19:16.080 --> 00:19:18.080]  來作為一個榜樣
[00:19:18.080 --> 00:19:23.080]  勸當時的百姓將利息退回去
[00:19:23.080 --> 00:19:26.080]  但是我想大家很清楚
[00:19:26.080 --> 00:19:28.080]  再看清楚第十一節
[00:19:28.080 --> 00:19:30.080]  這裡有一個很重要的訊息
[00:19:30.080 --> 00:19:34.080]  如果我們快快的略過
[00:19:34.080 --> 00:19:36.080]  我們就會錯過了
[00:19:36.080 --> 00:19:37.080]  大家記得吧
[00:19:37.080 --> 00:19:40.080]  黎希敏是當時猶大省的什麼
[00:19:40.080 --> 00:19:42.080]  省長
[00:19:42.080 --> 00:19:45.080]  當她看第十一節她說什麼
[00:19:45.080 --> 00:19:46.080]  她說
[00:19:46.080 --> 00:19:50.080]  我勸你們將收取了的利息
[00:19:50.080 --> 00:19:52.080]  還給你的同胞
[00:19:52.080 --> 00:19:53.080]  大家覺不覺得
[00:19:53.080 --> 00:19:55.080]  作為一個猶大省長
[00:19:55.080 --> 00:19:58.080]  她說這句話有什麼問題
[00:19:58.080 --> 00:20:01.080]  有什麼問題
[00:20:01.080 --> 00:20:05.080]  黎希敏說的時候是
[00:20:05.080 --> 00:20:10.080]  勸百姓將利息歸還
[00:20:10.080 --> 00:20:12.080]  那就是說什麼
[00:20:12.080 --> 00:20:18.080]  就是說歸還與不歸還的權在哪裡
[00:20:18.080 --> 00:20:20.080]  在百姓那裡
[00:20:20.080 --> 00:20:22.080]  在百姓那裡
[00:20:22.080 --> 00:20:24.080]  她是省長
[00:20:24.080 --> 00:20:26.080]  為什麼她不用她的權力
