
[00:00:00.000 --> 00:00:03.680]  好,請師父讓我們聽神的禱語,先讓我們同心禱告
[00:10:27.500 --> 00:10:32.500]  天主教是說你如果不通過天主教你不能進入天堂
[00:10:32.500 --> 00:10:37.500]  當教會將自己變成合法唯一的途徑去信主的時候
[00:10:37.500 --> 00:10:42.500]  當教會把它變成唯一合法的信主的地方的時候
[00:10:42.500 --> 00:10:47.500]  於是就可以掩飾到他們對於信徒的屬靈生命的操練的缺陷
[00:10:47.500 --> 00:10:51.500]  他就可以掩飾對信徒屬靈生命超限的缺陷
[00:10:51.500 --> 00:10:53.500]  信徒不需要在平日有好見證
[00:10:53.500 --> 00:10:55.500]  信徒在平日不需要好見證
[00:10:55.500 --> 00:10:58.500]  最重要有事工的時候你見證好看
[00:10:58.500 --> 00:11:00.500]  知曉你的事工的時候好看
[00:11:00.500 --> 00:11:03.500]  所以現在那些靈恩派教會就是這樣做
[00:11:03.500 --> 00:11:05.500]  所以靈恩派的教會就是這麼過
[00:11:05.500 --> 00:11:08.500]  我平日一塌糊塗
[00:11:08.500 --> 00:11:10.500]  我平日一塌糊塗
[00:11:10.500 --> 00:11:12.500]  好像新加坡有一間教會
[00:11:12.500 --> 00:11:14.500]  全新加坡最大的那間教會
[00:11:14.500 --> 00:11:17.500]  牧師和老婆就是這樣的情況
[00:11:17.500 --> 00:11:20.500]  新加坡最大的教會的牧師和太太
[00:11:20.500 --> 00:11:22.500]  我懶得又被人告又說我點名
[00:11:22.500 --> 00:11:26.500]  他老婆還做歌星
[00:11:26.500 --> 00:11:28.500]  出唱片
[00:11:28.500 --> 00:11:30.500]  每個主日他太太都上來唱歌
[00:11:30.500 --> 00:11:32.500]  每個主日他太太都上來唱歌
[00:11:32.500 --> 00:11:34.500]  每個主日他太太都上來唱歌
[00:11:34.500 --> 00:11:36.500]  那些教會師母一出來唱歌
[00:11:36.500 --> 00:11:38.500]  那些教會師母一出來唱歌
[00:11:38.500 --> 00:11:40.500]  你知道那間教會就不用玩了
[00:11:40.500 --> 00:11:42.500]  多數都是邪教
[00:11:42.500 --> 00:11:44.500]  如果師母都出來唱歌的話
[00:11:44.500 --> 00:11:46.500]  這個教會就崩潰了
[00:11:46.500 --> 00:11:48.500]  當教會告他個人崇拜的時候
[00:11:48.500 --> 00:11:50.500]  當教會告他個人崇拜的時候
[00:11:50.500 --> 00:11:52.500]  你看以馬來從來不會叫一個弟兄姊妹出來
[00:11:52.500 --> 00:11:54.500]  你看以馬來從來不會叫一個弟兄姊妹出來
[00:11:54.500 --> 00:11:56.500]  高歌一曲
[00:11:56.500 --> 00:11:58.500]  你看以馬來從來不會叫一個弟兄姊妹出來
[00:11:58.500 --> 00:12:00.500]  高歌一曲
[00:12:00.500 --> 00:12:02.500]  那些一出來高歌一曲的
[00:12:02.500 --> 00:12:04.500]  那些一出來高歌一曲的
[00:12:04.500 --> 00:12:06.500]  那些一出來高歌一曲的
[00:12:06.500 --> 00:12:08.500]  那些一出來高歌一曲的
[00:12:08.500 --> 00:12:10.500]  那些一出來高歌一曲的
[00:12:10.500 --> 00:12:12.500]  那些一出來高歌一曲的
[00:12:12.500 --> 00:12:14.500]  那些一出來高歌一曲的
[00:12:14.500 --> 00:12:16.500]  教會今天將信徒包裝起來
[00:12:16.500 --> 00:12:18.500]  教會今天將信徒包裝起來
[00:12:18.500 --> 00:12:20.500]  教會今天將信徒包裝起來
[00:12:20.500 --> 00:12:22.500]  教會今天將信徒包裝起來
[00:12:22.500 --> 00:12:24.500]  教會今天將信徒包裝起來
[00:12:24.500 --> 00:12:26.500]  個人不需要見證
[00:12:26.500 --> 00:12:28.500]  個人不需要傳道
[00:12:28.500 --> 00:12:30.500]  個人不需要美好的淑女的生命
[00:12:30.500 --> 00:12:32.500]  個人不需要美好的淑女的生命
[00:12:32.500 --> 00:12:34.500]  個人不需要美好的淑女的生命
[00:12:34.500 --> 00:12:36.500]  個人不需要美好的淑女的生命
[00:12:36.500 --> 00:12:38.500]  個人不需要美好的淑女的生命
[00:12:38.500 --> 00:12:40.500]  個人不需要美好的淑女的生命
[00:12:40.500 --> 00:12:42.500]  個人不需要美好的淑女的生命
[00:12:42.500 --> 00:12:44.500]  個人不需要美好的淑女的生命
[00:12:44.500 --> 00:12:46.500]  個人不需要美好的淑女的生命
[00:12:46.500 --> 00:12:48.500]  個人不需要美好的淑女的生命
[00:12:48.500 --> 00:12:50.500]  個人不需要美好的淑女的生命
[00:12:50.500 --> 00:12:52.500]  個人不需要美好的淑女的生命
[00:12:52.500 --> 00:12:54.500]  個人不需要美好的淑女的生命
[00:12:54.500 --> 00:12:56.500]  個人不需要美好的淑女的生命
[00:12:56.500 --> 00:12:58.500]  個人不需要美好的淑女的生命
[00:12:58.500 --> 00:13:00.500]  個人不需要美好的淑女的生命
[00:13:00.500 --> 00:13:02.500]  個人不需要美好的淑女的生命
[00:13:02.500 --> 00:13:04.500]  個人不需要美好的淑女的生命
[00:13:04.500 --> 00:13:06.500]  個人不需要美好的淑女的生命
[00:13:06.500 --> 00:13:08.500]  個人不需要美好的淑女的生命
[00:13:08.500 --> 00:13:10.500]  個人不需要美好的淑女的生命
[00:13:10.500 --> 00:13:12.500]  個人不需要美好的淑女的生命
[00:13:12.500 --> 00:13:34.500]  個人不需要美好的淑女的生命
[00:13:42.500 --> 00:13:44.500]  個人不需要美好的淑女的生命
[00:13:44.500 --> 00:13:46.500]  個人不需要美好的淑女的生命
[00:13:46.500 --> 00:13:48.500]  個人不需要美好的淑女的生命
[00:13:48.500 --> 00:13:50.500]  個人不需要美好的淑女的生命
[00:13:50.500 --> 00:13:52.500]  個人不需要美好的淑女的生命
[00:13:52.500 --> 00:13:54.500]  個人不需要美好的淑女的生命
[00:13:54.500 --> 00:13:56.500]  個人不需要美好的淑女的生命
[00:13:56.500 --> 00:13:58.500]  個人不需要美好的淑女的生命
[00:13:58.500 --> 00:14:00.500]  個人不需要美好的淑女的生命
[00:14:00.500 --> 00:14:02.500]  個人不需要美好的淑女的生命
[00:14:02.500 --> 00:14:04.500]  個人不需要美好的淑女的生命
[00:14:04.500 --> 00:14:06.500]  個人不需要美好的淑女的生命
[00:14:06.500 --> 00:14:08.500]  個人不需要美好的淑女的生命
[00:14:08.500 --> 00:14:10.500]  個人不需要美好的淑女的生命
[00:14:10.500 --> 00:14:12.500]  個人不需要美好的淑女的生命
[00:14:12.500 --> 00:14:14.500]  個人不需要美好的淑女的生命
[00:14:14.500 --> 00:14:16.500]  個人不需要美好的淑女的生命
[00:14:16.500 --> 00:14:18.500]  個人不需要美好的淑女的生命
[00:14:18.500 --> 00:14:20.500]  個人不需要美好的淑女的生命
[00:14:20.500 --> 00:14:48.500]  他們是一群真正認識上帝的人,生命真的在不斷被上帝操練磨練改變,從有罪的狀態,更新過來,被聖靈去改變,被機構的運作去改變。
[00:14:48.500 --> 00:15:02.500]  他們是一群真正認識上帝的人,生命真的在不斷被上帝操練磨練改變,從有罪的狀態,更新過來,被聖靈去改變,從有罪的狀態,更新過來,被機構的運作去改變。
[00:15:02.500 --> 00:15:18.500]  他們是一群真正認識上帝的人,生命真的在不斷被上帝操練磨練改變,從有罪的狀態,更新過來,被聖靈去改變,從有罪的狀態,更新過來,被機構的運作去改變。
[00:15:18.500 --> 00:15:34.500]  在這裏我們想問您,您是哪一類人?您是前者的教徒,還是更新改變了的信徒?
[00:15:34.500 --> 00:15:49.500]  您是哪一類人?您是前者的教徒,還是更新改變了的信徒?
[00:15:49.500 --> 00:15:59.500]  您是哪一類人?您是前者的教徒,還是更新改變了的信徒?
[00:15:59.500 --> 00:16:25.500]  首先我們要做見證傳福音講宣教,不是說您搞了什麽花樣,今天的教會再不是十八九世紀那時的教會,以前的世界沒有社區中心這東西。
[00:16:25.500 --> 00:16:37.500]  因為以前的社會沒有社區中心,教會就變成一個社區的核心點,今天已經不是這樣了。
[00:16:37.500 --> 00:16:55.500]  為什麽上帝允許這樣的發展呢?有一個很重要的原因,讓教會歸回到教會應該做的事,做教會應當做的事,而不要做一些不應該的事情。
[00:16:55.500 --> 00:17:11.500]  而今天我們存在這個世界裏面,正正上帝要我們發揮出更新的生命,只有這樣的生命,上帝才能用得著。
[00:17:11.500 --> 00:17:25.500]  您用的時候,上帝不需要您搞很多古靈精怪的方法,您只要存在這裏的時候,別人就會看到您的分別。
[00:17:25.500 --> 00:17:41.500]  我們先看這段經文,我們從第十九節開始看到二十二節。我們再多讀一次熟悉一點,我們一起讀,我們十九節全節讀。
[00:17:41.500 --> 00:18:05.500]  於是二人同行來到伯利恆,他們到了伯利恆,合成的人就都驚訝,婦女們說:這是南俄米嗎?南俄米對他們說:不要叫我南俄米,要叫我瑪拉,因為全能者使我受了大苦。
[00:18:05.500 --> 00:18:34.500]  我悶悶地出去,耶和華使我空空地回來,耶和華剛我與我,全能者使我受苦。既是這樣,你們為何還叫我南俄米呢?南俄米和他兒婦阿摩亞女子路德從摩亞地回來到伯利恆,正是動手割大麥的時候。
[00:18:34.500 --> 00:18:58.500]  很漂亮的一段聖經,漂亮的地方是,作者再次使用寫詩歌的題材,表達出南俄米的信仰狀態。
[00:18:58.500 --> 00:19:24.500]  從第一課我們講路德記的時候,我已經和大家講過了,路德記有兩條弧線不斷交織地連結。一條交織的連線就是從南俄米,它代表了一批我之前所說的教徒的思維。
[00:19:24.500 --> 00:19:30.500]  他是神的子民,理論上屬於猶太人,是神的子民的一部分。
[00:19:30.500 --> 00:19:34.500]  他是猶太人,他是屬於神的子民。
[00:19:34.500 --> 00:19:36.500]  但是他的生命是不是屬於神的子民呢?
[00:19:36.500 --> 00:19:38.500]  但是他的生命是不是屬於神的子民呢?
[00:19:38.500 --> 00:19:40.500]  另外一條弧線就是路德。
[00:19:40.500 --> 00:19:42.500]  另外一條弧線就是路德。
[00:19:42.500 --> 00:19:45.500]  他根本不是屬於神的子民的族裔。
[00:19:45.500 --> 00:19:47.500]  他根本不屬於神的子民的族裔。
[00:19:47.500 --> 00:19:49.500]  摩亞女子。
[00:19:49.500 --> 00:19:50.500]  摩亞女子。
[00:19:50.500 --> 00:19:54.500]  但是他卻代表著一個有神生命的群體。
[00:19:54.500 --> 00:19:56.500]  他是代表有生命的群體。
[00:19:56.500 --> 00:19:57.500]  而且寫得非常漂亮。
[00:19:57.500 --> 00:19:59.500]  而且寫得非常漂亮。
[00:19:59.500 --> 00:20:04.500]  先前用到詩歌題材介紹了路德的信仰狀態。
[00:20:04.500 --> 00:20:08.500]  前面以詩歌題材介紹路德的生命狀態。
[00:20:08.500 --> 00:20:11.500]  在北京北角間,上帝和他建立了一個微妙的關係。
[00:20:11.500 --> 00:20:15.500]  不經不覺,他和上帝建立了一個微妙的關係。
[00:20:15.500 --> 00:20:17.500]  而今天這段聖經呢?
[00:20:17.500 --> 00:20:18.500]  今天這個聖經呢?
[00:20:18.500 --> 00:20:19.500]  同樣用詩歌題材。
[00:20:19.500 --> 00:20:20.500]  同樣用詩歌題材。
[00:20:20.500 --> 00:20:24.500]  告訴我,那奧米是怎樣的一種教徒心態。
[00:20:24.500 --> 00:20:25.500]  告訴我,那奧米是怎樣的一種教徒心態。
[00:20:25.500 --> 00:20:27.500]  反映了那奧米是怎樣的一種教徒生命。
[00:20:27.500 --> 00:20:28.500]  反映了那奧米是怎樣的一種教徒生命。
[00:20:28.500 --> 00:20:29.500]  在這段聖經裏面。
[00:20:29.500 --> 00:20:30.500]  在這段聖經裏面。
[00:20:30.500 --> 00:20:34.500]  十九節和二十二節其實組成了一個夾心的結構。
[00:20:34.500 --> 00:20:38.500]  十九節和二十二節組成了一個夾心的結構。
[00:20:38.500 --> 00:20:45.500]  這個結構維繫於那奧米和路德同時存在在猶大地伯利恆這個地方。
[00:20:45.500 --> 00:20:51.500]  這個結構維繫於那奧米和路德同時存在在猶大地伯利恆這個地方。
[00:20:51.500 --> 00:20:59.500]  十九節說二人同行來到伯利恆,他們都了伯利恆,合成的人就都驚訝。
[00:20:59.500 --> 00:21:07.500]  十九節開始,兩人同行來到伯利恆,他們到了伯利恆,伯利恆活生生都驚訝。
[00:21:07.500 --> 00:21:13.500]  單單這一句,就已經造成了一個這樣的現象給我們知道。
[00:21:13.500 --> 00:21:15.500]  就造成了一個這樣的現象給我們知道。
[00:21:15.500 --> 00:21:28.500]  兩個不同生命的人,走在同一個地方裏面,原來已經產生了很不同的影響。
[00:21:28.500 --> 00:21:30.500]  已經產生了不同的影響。
[00:21:30.500 --> 00:21:31.500]  我們再看第二十二節。
[00:21:31.500 --> 00:21:32.500]  我們看二十二節。
[00:21:32.500 --> 00:21:51.500]  那奧米和他兒婦摩訶女子路德,從摩訶地回來到伯利恆,從結構上和先前第十九節是一模一樣的內容。
[00:21:51.500 --> 00:21:54.500]  和十九節開始的內容一模一樣。
[00:21:54.500 --> 00:21:59.500]  作者故意將這兩個人合成在一個地方裏面。
[00:21:59.500 --> 00:22:02.500]  作者故意將這兩個人合成在一起。
[00:22:02.500 --> 00:22:04.500]  但創造出不同的影響力。
[00:22:04.500 --> 00:22:06.500]  但創造出不同的影響力。
[00:22:06.500 --> 00:22:11.500]  就被我們馬上標桿立影就看到了。
[00:22:11.500 --> 00:22:24.500]  讓我們立刻見到,那奧米回到鄉下,他一個熟悉的地方,一個他所屬於的地方。
[00:22:24.500 --> 00:22:27.500]  摩訶女子路德去了一個完全不屬於他的地方。
[00:22:27.500 --> 00:22:30.500]  摩訶女子路德去了一個完全不屬於他的地方。
[00:22:30.500 --> 00:22:32.500]  根本不知道那個地方發生了什麼事。
[00:22:32.500 --> 00:22:33.500]  根本不知道發生了什麼事。
[00:22:33.500 --> 00:22:38.500]  但聖經說,在當地的人都覺得驚訝。
[00:22:38.500 --> 00:22:50.500]  驚訝的時候,在群眾的驚訝裏面,有一小撮的人,就一起有一個這樣的回應。
[00:22:50.500 --> 00:23:05.500]  驚訝的時候,在群眾的驚訝裏面,有一小撮的人,就一起有一個這樣的回應。
[00:23:05.500 --> 00:23:32.500]  只要有一些人存在一個地方的時候,就會產生動力,你不用去派奶粉,你不用去派米,你不用去派口罩,你不用去派洗手液,你什麼都不用派,你存在那裏,馬上就有一個驚訝造成了。
[00:23:32.500 --> 00:23:34.500]  馬上就有一個驚訝造成了。
[00:23:34.500 --> 00:24:01.500]  這段聖經作者刻意用了一連串的動詞,去說他進入了一個地方,回到,進入,來到,來表現出這兩個人只是用他的存在,就已經可以觸動到人去反思。
[00:24:01.500 --> 00:24:27.500]  反思什麼呢?這就是整段聖經的核心,很多時候有些事情誘發我們反思,暴露出我們一些性情出來,目的是讓我們反省到有關於我們自己本身的靈性上罪的問題。
[00:24:27.500 --> 00:24:49.500]  他反映出我們靈性上的罪的問題,這班女士,合成見到他回來已經很驚訝,不是一個半個,全城的人見到他回來已經驚訝,但這班人說,咦,這不是撈米嗎?
[00:24:49.500 --> 00:25:09.500]  在原文聖經裏面說驚訝這個字眼,可以翻譯為很不舒服,有些微言,有些轟動,或者是洩洩私語。
