
[00:00:00.000 --> 00:00:02.920]  (主席)各位兄弟姊妹早晨
[00:04:50.640 --> 00:04:53.400]  就是非常「流」的
[00:04:53.400 --> 00:04:55.960]  接著耶穌的自稱就是
[00:04:55.960 --> 00:05:00.080]  在神創造萬物之上為元首的
[00:05:00.080 --> 00:05:03.960]  「元首」這個字可以譯作「始源」
[00:05:03.960 --> 00:05:06.720]  也可以譯作「基礎」
[00:05:06.720 --> 00:05:07.920]  所以在這裡說
[00:05:07.920 --> 00:05:12.240]  主耶穌是萬物的始源
[00:05:12.240 --> 00:05:14.720]  萬物的創造者
[00:05:14.720 --> 00:05:20.600]  是萬有的根基
[00:05:20.600 --> 00:05:23.040]  如果這樣說就很清楚了
[00:05:23.040 --> 00:05:25.240]  如果主耶穌是萬有的根基
[00:05:25.240 --> 00:05:26.840]  祂是「堅」的
[00:05:26.840 --> 00:05:30.600]  如果我們不依靠萬有的根基
[00:05:30.600 --> 00:05:35.120]  而是依靠萬物的本身
[00:05:35.120 --> 00:05:37.480]  我們離開了創造主
[00:05:37.480 --> 00:05:41.160]  而重視一切的創造之物
[00:05:41.160 --> 00:05:47.280]  這是短視、盲目、愚蠢、流
[00:05:47.280 --> 00:05:49.440]  生命不夠堅
[00:05:49.440 --> 00:05:57.880]  偏偏短視、盲目、愚蠢的信徒多的是
[00:05:57.880 --> 00:06:01.120]  接著經文說
[00:06:01.120 --> 00:06:06.160]  人特別是信徒的生命問題在哪裡呢?
[00:06:06.160 --> 00:06:08.480]  第十五節、第十六節
[00:06:08.480 --> 00:06:15.240]  「我知道祢的行為,也不冷也不熱
[00:06:15.240 --> 00:06:17.880]  我巴不得祢或冷或熱
[00:06:17.880 --> 00:06:20.960]  祢既如溫水,也不冷也不熱
[00:06:20.960 --> 00:06:25.000]  所以我必從我口中把祢吐出去」
[00:06:25.000 --> 00:06:28.920]  「吐」這個字是「嘔吐」的意思
[00:06:28.920 --> 00:06:33.880]  即是喝了祢,我作嘔的意思
[00:06:33.880 --> 00:06:39.200]  老底家的城市附近有溫泉
[00:06:39.200 --> 00:06:42.440]  溫泉的水是熱的
[00:06:42.440 --> 00:06:44.720]  可以治病
[00:06:44.720 --> 00:06:51.280]  哥羅西城也在老底家的城市附近
[00:06:51.280 --> 00:06:55.040]  在哥羅西的城市有冷泉
[00:06:55.040 --> 00:06:56.760]  水是很冷的
[00:06:56.760 --> 00:06:59.280]  清涼、好喝
[00:06:59.280 --> 00:07:05.840]  偏偏老底家在中間的水不是溫泉
[00:07:05.840 --> 00:07:08.800]  但它有溫泉的餘溫
[00:07:08.800 --> 00:07:13.160]  也有溫泉水特有的臭味
[00:07:13.160 --> 00:07:17.520]  入口會令人作嘔
[00:07:17.520 --> 00:07:20.200]  熱水即是溫泉
[00:07:20.200 --> 00:07:22.560]  冷水即是清泉
[00:07:22.560 --> 00:07:26.040]  熱水和冷水都對人有益
[00:07:26.040 --> 00:07:29.440]  但如果像溫水那樣
[00:07:29.440 --> 00:07:31.480]  不冷也不熱
[00:07:31.480 --> 00:07:32.960]  它不能喝
[00:07:32.960 --> 00:07:36.320]  也不能像溫泉那樣治病
[00:07:36.320 --> 00:07:38.920]  入口會使人作嘔
[00:07:38.920 --> 00:07:43.640]  要將祢吐出來
[00:07:43.640 --> 00:07:45.200]  如果這樣說的話
[00:07:45.200 --> 00:07:49.000]  不冷不熱與熱心與否
[00:07:49.000 --> 00:07:51.200]  完全沒有關係
[00:07:51.200 --> 00:07:55.000]  而是關乎生命的內在質素
[00:07:55.000 --> 00:07:59.240]  是否能產生有意義的效果
[00:07:59.240 --> 00:08:02.400]  如果生命的質素太差的話
[00:08:02.400 --> 00:08:06.760]  熱心造成的禍害會越大
[00:08:06.760 --> 00:08:08.320]  大家想像一下
[00:08:08.320 --> 00:08:10.680]  一隻污糟的蒼蠅
[00:08:10.680 --> 00:08:13.600]  熱心地親吻你的臉
[00:08:13.600 --> 00:08:16.680]  你會很反感
[00:08:16.680 --> 00:08:18.360]  溫泉的熱水
[00:08:18.360 --> 00:08:21.120]  或冷泉的涼水
[00:08:21.120 --> 00:08:25.400]  或冷或熱的存在都是有意義的
[00:08:25.400 --> 00:08:31.760]  但溫水的存在是全無意義的
[00:08:31.760 --> 00:08:34.880]  一個人若是行屍走肉
[00:08:34.880 --> 00:08:37.880]  對上天的人愛毫無領會
[00:08:37.880 --> 00:08:41.080]  對人間的美善全不在乎
[00:08:41.080 --> 00:08:44.040]  對其他人的福祉全不關心
[00:08:44.040 --> 00:08:47.280]  他每天想的是如何吃喝玩樂
[00:08:47.280 --> 00:08:51.120]  這樣他的生命就像這些溫水一樣
[00:08:51.120 --> 00:08:53.120]  他活過與沒有活過
[00:08:53.120 --> 00:08:55.600]  其實是沒有任何分別的
[00:08:55.600 --> 00:08:58.280]  他是不會記得任何人
[00:08:58.280 --> 00:09:01.520]  亦都任何人不會記得他
[00:09:01.520 --> 00:09:03.600]  主耶穌說
[00:09:03.600 --> 00:09:06.280]  我不喜歡這樣的生命
[00:09:06.280 --> 00:09:11.000]  這樣的生命令人作嘔
[00:09:11.000 --> 00:09:13.680]  一個人全無內在的質素
[00:09:13.680 --> 00:09:15.520]  是會令人作嘔的
[00:09:15.520 --> 00:09:17.760]  舉個例
[00:09:17.760 --> 00:09:19.240]  如果一個律師
[00:09:19.240 --> 00:09:22.600]  他說的話是在藐視法律的正義
[00:09:22.600 --> 00:09:25.080]  是在利用法律去打壓異己
[00:09:25.080 --> 00:09:28.360]  或顯示自己是法律的主人
[00:09:28.360 --> 00:09:32.800]  這樣他就失去了一個律師的內在質素
[00:09:32.800 --> 00:09:37.440]  他的存在對社會產生不了任何意義
[00:09:37.440 --> 00:09:40.080]  這些就像溫水一樣的人
[00:09:40.080 --> 00:09:44.920]  主耶穌說見到都作嘔
[00:09:44.920 --> 00:09:48.320]  現在出現問題的就是教會
[00:09:48.320 --> 00:09:51.160]  教會之為教會是站在地上
[00:09:51.160 --> 00:09:53.840]  卻是仰望上天的
[00:09:53.840 --> 00:09:56.120]  教會應該好像祭司一樣
[00:09:56.120 --> 00:09:58.320]  與痛苦的人站在一起
[00:09:58.320 --> 00:10:02.520]  然後為痛苦的人祈求上天的解救
[00:10:02.520 --> 00:10:06.760]  同時一個祭司站在耶穌基督的那一邊
[00:10:06.760 --> 00:10:12.360]  向著痛苦的人施以援手
[00:10:12.360 --> 00:10:14.120]  教會應該是這樣
[00:10:14.120 --> 00:10:16.200]  教會應該像先知一樣
[00:10:16.200 --> 00:10:17.680]  指正錯誤
[00:10:17.680 --> 00:10:20.720]  言說真理
[00:10:20.720 --> 00:10:23.000]  但若果教會裡每個人
[00:10:23.000 --> 00:10:26.680]  已經失去了尋求上帝的心智
[00:10:26.680 --> 00:10:29.200]  已經對實踐真正的價值
[00:10:29.200 --> 00:10:31.120]  全無興趣
[00:10:31.120 --> 00:10:33.440]  亦都開始慢慢不知道
[00:10:33.440 --> 00:10:35.440]  敬拜神和不敬拜神
[00:10:35.440 --> 00:10:37.720]  有甚麼分別呢
[00:10:37.720 --> 00:10:40.760]  這間教會可能已經不成教會
[00:10:40.760 --> 00:10:44.760]  存在與否變得毫無分別
[00:10:44.760 --> 00:10:46.200]  面對這些教會
[00:10:46.200 --> 00:10:47.720]  主耶穌說
[00:10:47.720 --> 00:10:51.840]  真是作嘔
[00:10:51.840 --> 00:10:55.760]  教會為何會弄成這樣呢
[00:10:55.760 --> 00:10:59.240]  老弟家的教會為何會弄成這樣呢
[00:10:59.240 --> 00:11:03.360]  是因為價值的誤判
[00:11:03.360 --> 00:11:06.360]  他們錯誤地判斷甚麼是有價值
[00:11:06.360 --> 00:11:08.040]  甚麼是沒有價值
[00:11:08.040 --> 00:11:10.480]  他們判斷錯誤
[00:11:10.480 --> 00:11:14.680]  第十七和第十八節這樣說
[00:11:14.680 --> 00:11:18.160]  你們說我已經富足了
[00:11:18.160 --> 00:11:19.880]  已經發了財
[00:11:19.880 --> 00:11:23.240]  一樣都不缺
[00:11:23.240 --> 00:11:26.600]  這是老弟家教會對自己的判斷
[00:11:26.600 --> 00:11:28.760]  耶穌的判斷卻是
[00:11:28.760 --> 00:11:31.880]  你卻不知道你是那困苦的
[00:11:31.880 --> 00:11:33.160]  可憐的
[00:11:33.160 --> 00:11:34.520]  貧窮的
[00:11:34.520 --> 00:11:35.840]  乞眼的
[00:11:35.840 --> 00:11:37.640]  赤身的
[00:11:37.640 --> 00:11:40.800]  我勸你們向我買火鍊的金紙
[00:11:40.800 --> 00:11:43.840]  使你能夠真正的富足
[00:11:43.840 --> 00:11:47.920]  我勸你買白衣穿上
[00:11:47.920 --> 00:11:51.400]  叫你赤身的羞恥不露出來
[00:11:51.400 --> 00:11:53.880]  又勸你向我買眼藥
[00:11:53.880 --> 00:11:55.600]  去擦擦你的眼睛
[00:11:55.600 --> 00:11:59.160]  使你能夠看見
[00:11:59.160 --> 00:12:02.680]  問題的核心
[00:12:02.680 --> 00:12:06.640]  是老弟家教會太過富裕
[00:12:06.640 --> 00:12:08.360]  老弟家教會太過富裕
[00:12:08.360 --> 00:12:10.680]  而造成一種錯覺
[00:12:10.680 --> 00:12:14.920]  以為他們自己的生命很豐盛
[00:12:14.920 --> 00:12:17.160]  他們表面的富足
[00:12:17.160 --> 00:12:21.200]  令他們忘記了內裡的空洞
[00:12:21.200 --> 00:12:23.200]  生命的寬裕
[00:12:23.200 --> 00:12:28.520]  令他們不再羨慕靈魂的救贖
[00:12:28.520 --> 00:12:31.520]  他們太多東西
[00:12:31.520 --> 00:12:34.480]  太開心
[00:12:34.480 --> 00:12:40.200]  於是他們不知道他們生命的那種空洞
[00:12:40.200 --> 00:12:43.080]  老弟家教會他們自己這樣說的
[00:12:43.080 --> 00:12:45.640]  他們用三重的說法來說
[00:12:45.640 --> 00:12:47.120]  我已經富足了
[00:12:47.120 --> 00:12:48.560]  已經發財了
[00:12:48.560 --> 00:12:51.600]  一樣都不缺
[00:12:51.600 --> 00:12:53.320]  我已經富足了
[00:12:53.320 --> 00:12:54.480]  開宗明義
[00:12:54.480 --> 00:12:57.360]  老弟家教會他們感到生命
[00:12:57.360 --> 00:13:01.560]  充入著各種美好的東西
[00:13:01.560 --> 00:13:04.560]  物質的供應是豐富的
[00:13:04.560 --> 00:13:07.560]  享樂是多姿多彩的
[00:13:07.560 --> 00:13:10.920]  滿足是唾手可得的
[00:13:10.920 --> 00:13:15.480]  我甚麼都有
[00:13:15.480 --> 00:13:17.000]  人世間要求的東西
[00:13:17.000 --> 00:13:19.720]  我甚麼都有
[00:13:19.720 --> 00:13:23.960]  然後他說我已經發了財
[00:13:23.960 --> 00:13:26.560]  這裡說到他們手上擁有的物質
[00:13:26.560 --> 00:13:30.000]  和財富的數量是很龐大
[00:13:30.000 --> 00:13:32.600]  足以令他們感覺到
[00:13:32.600 --> 00:13:35.560]  生命是絕對的穩妥
[00:13:35.560 --> 00:13:38.200]  沒有問題
[00:13:38.200 --> 00:13:42.240]  然後他們說我們一樣都不缺
[00:13:42.240 --> 00:13:45.720]  這是他們心理的狀態
[00:13:45.720 --> 00:13:48.120]  一樣都不缺
[00:13:48.120 --> 00:13:52.680]  我們很熟悉詩篇第23篇的說法
[00:13:52.680 --> 00:13:56.160]  「耶和華是我的目者
[00:13:56.160 --> 00:13:58.480]  我必不自缺乏」
[00:13:58.480 --> 00:14:03.880]  或有些翻譯是「我一無所缺」
[00:14:03.880 --> 00:14:06.320]  「耶和華是我的目者
[00:14:06.320 --> 00:14:09.120]  我一無所缺」
[00:14:09.120 --> 00:14:11.760]  現在老弟家教會卻說
[00:14:11.760 --> 00:14:14.520]  財富在我的手中
[00:14:14.520 --> 00:14:15.600]  所有的物質
[00:14:15.600 --> 00:14:18.360]  所有的享樂都在我手中
[00:14:18.360 --> 00:14:23.120]  我一無所缺
[00:14:23.120 --> 00:14:25.800]  他們擁有的東西太多了
[00:14:25.800 --> 00:14:26.760]  太多的物質
[00:14:26.760 --> 00:14:30.600]  以致搗死了他們心靈的窗
[00:14:30.600 --> 00:14:33.120]  他們的生活很豐富
[00:14:33.120 --> 00:14:35.320]  以致他們察覺不到
[00:14:35.320 --> 00:14:38.360]  他們生命裏面的那種空洞
[00:14:38.360 --> 00:14:40.920]  事實上他們實在太富有了
[00:14:40.920 --> 00:14:46.920]  以致他們低估了自己的貧窮
[00:14:46.920 --> 00:14:49.520]  有一個故事是這樣的
[00:14:49.520 --> 00:14:51.640]  在巴西
[00:14:51.640 --> 00:14:53.000]  有一些海邊
[00:14:53.000 --> 00:14:55.920]  那裏有一個漁村
[00:14:55.920 --> 00:15:00.400]  有個商人坐在那裏看海
[00:15:00.400 --> 00:15:01.920]  他看見有個漁夫
[00:15:01.920 --> 00:15:05.280]  撐著一艘小艇埋岸
[00:15:05.280 --> 00:15:08.400]  艇上有很多魚
[00:15:08.400 --> 00:15:11.000]  商人問漁夫
[00:15:11.000 --> 00:15:12.160]  「喂喂喂
[00:15:12.160 --> 00:15:16.760]  你捕捉這些魚花了多少時間?」
[00:15:16.760 --> 00:15:18.560]  漁夫回答他
[00:15:18.560 --> 00:15:19.920]  「不是很花時間
[00:15:19.920 --> 00:15:22.480]  一會兒就捕捉到了」
[00:15:22.480 --> 00:15:25.040]  商人很奇怪地問他
[00:15:25.040 --> 00:15:29.320]  「那你為甚麼不花多點時間捕捉魚呢?」
[00:15:29.320 --> 00:15:31.120]  漁夫回答他
[00:15:31.120 --> 00:15:33.240]  「夠吃了
[00:15:33.240 --> 00:15:36.440]  捕捉那麼多做甚麼呢?」
[00:15:36.440 --> 00:15:38.440]  商人又問他
[00:15:38.440 --> 00:15:40.480]  「你花少許時間捕捉那麼多魚
[00:15:40.480 --> 00:15:43.880]  那你其他的時間做甚麼呢?」
[00:15:43.880 --> 00:15:45.840]  漁夫回答他
[00:15:45.840 --> 00:15:47.680]  「是呀,很多時間的
[00:15:47.680 --> 00:15:50.280]  可以和小朋友玩玩
[00:15:50.280 --> 00:15:54.480]  下午跟太太睡覺
[00:15:54.480 --> 00:15:57.240]  黃昏的時候就開心了
[00:15:57.240 --> 00:15:59.400]  可以和朋友喝酒
[00:15:59.400 --> 00:16:00.440]  彈結他
[00:16:00.440 --> 00:16:01.480]  唱歌
[00:16:01.480 --> 00:16:02.720]  跳舞
[00:16:02.720 --> 00:16:06.000]  這樣就一晚了」
[00:16:06.000 --> 00:16:08.000]  商人對漁夫說
[00:16:08.000 --> 00:16:10.240]  「我可以幫你
[00:16:10.240 --> 00:16:14.520]  變成一個成功的人士
[00:16:14.520 --> 00:16:17.000]  可以變得很有錢
[00:16:17.000 --> 00:16:18.600]  你聽我說
[00:16:18.600 --> 00:16:19.880]  由現在開始
[00:16:19.880 --> 00:16:22.520]  你盡量花多點時間在海裏
[00:16:22.520 --> 00:16:24.600]  捕捉魚
[00:16:24.600 --> 00:16:28.280]  你就會較容易賺多一點錢
[00:16:28.280 --> 00:16:30.840]  之後你就可以買一艘大一點的船
[00:16:30.840 --> 00:16:31.840]  買了大一點的船
[00:16:31.840 --> 00:16:34.040]  你就可以捕捉更多的魚
[00:16:34.040 --> 00:16:37.120]  然後你就可以成立一間公司
[00:16:37.120 --> 00:16:39.440]  可以生產罐頭
[00:16:39.440 --> 00:16:41.360]  魚的罐頭
[00:16:41.360 --> 00:16:44.680]  然後再成立一間更大的公司
[00:16:44.680 --> 00:16:46.920]  可以管理生產的系統
[00:16:46.920 --> 00:16:48.600]  銷售的系統
[00:16:48.600 --> 00:16:50.760]  然後就上市
[00:16:50.760 --> 00:16:52.600]  這樣就發達了
[00:16:52.600 --> 00:16:55.840]  你很快就會成為一個有錢的人」
[00:16:55.840 --> 00:16:57.360]  漁夫又問
[00:16:57.360 --> 00:17:00.080]  「之後怎麼辦?」
[00:17:00.080 --> 00:17:01.680]  商人回答
[00:17:01.680 --> 00:17:03.440]  「之後就厲害了
[00:17:03.440 --> 00:17:05.760]  你就可以在海邊買一間屋
[00:17:05.760 --> 00:17:08.000]  有空就釣釣魚
[00:17:08.000 --> 00:17:10.720]  下午跟小朋友玩
[00:17:10.720 --> 00:17:14.000]  晚一點就可以和太太睡覺
[00:17:14.000 --> 00:17:16.960]  黃昏的時候就可以和朋友喝酒
[00:17:16.960 --> 00:17:18.280]  彈結他
[00:17:18.280 --> 00:17:19.200]  唱歌
[00:17:19.200 --> 00:17:20.920]  跳舞」
[00:17:20.920 --> 00:17:23.120]  漁夫就問他
[00:17:23.120 --> 00:17:28.160]  「那我現在就在做這些事」
[00:17:28.160 --> 00:17:30.440]  富有的人有一種很特別的
[00:17:30.440 --> 00:17:34.960]  追求富有的思考方式
[00:17:34.960 --> 00:17:37.680]  很多時候這些思考方式
[00:17:37.680 --> 00:17:44.240]  慢慢讓他離開了真正的生活
[00:17:44.240 --> 00:17:45.880]  太多的物質
[00:17:45.880 --> 00:17:48.760]  會堵死了心靈的窗
[00:17:48.760 --> 00:17:49.720]  沒有了窗
[00:17:49.720 --> 00:17:52.080]  人就活在四面的圍牆裡
[00:17:52.080 --> 00:17:54.480]  看不到真實的世界
[00:17:54.480 --> 00:17:58.040]  呼吸不到新鮮的空氣
[00:17:58.040 --> 00:18:00.760]  面對這些自覺豐足而一無所缺的人
[00:18:00.760 --> 00:18:02.480]  主耶穌說
[00:18:02.480 --> 00:18:04.600]  「你看看你自己的光景
[00:18:04.600 --> 00:18:06.200]  你其實實實在在是
[00:18:06.200 --> 00:18:09.800]  困苦的、可憐的、貧窮的、
[00:18:09.800 --> 00:18:14.080]  乞眼的、赤身的」
[00:18:14.080 --> 00:18:15.720]  很明顯
[00:18:15.720 --> 00:18:22.000]  老弟家教會對自己的光景作了一個很嚴重的誤判
[00:18:22.000 --> 00:18:25.800]  他們以為自己一無所缺
[00:18:25.800 --> 00:18:27.560]  「化了達」
[00:18:27.560 --> 00:18:32.120]  但耶穌的判斷完全相反
[00:18:32.120 --> 00:18:38.360]  「你又窮又可憐又盲又沒衣服穿
[00:18:38.360 --> 00:18:43.480]  你可憐到不得了」
[00:18:43.480 --> 00:18:49.840]  老弟家成有三大致富的元素
[00:18:49.840 --> 00:18:53.600]  老弟家是當時銀行的中心
[00:18:53.600 --> 00:18:56.280]  有點像現在的瑞士
[00:18:56.280 --> 00:19:00.600]  有錢的人會把錢藏在這裡
[00:19:00.600 --> 00:19:02.360]  他們是銀行的中心
[00:19:02.360 --> 00:19:04.480]  有金
[00:19:04.480 --> 00:19:08.240]  同時他們是眼藥生產的中心
[00:19:08.240 --> 00:19:11.520]  他們原來是生產眼藥的
[00:19:11.520 --> 00:19:14.800]  第三樣就是他們跟紡織有關
[00:19:14.800 --> 00:19:17.240]  他們是生產羊毛的
[00:19:17.240 --> 00:19:19.240]  他們有些黑羊毛
[00:19:19.240 --> 00:19:21.680]  是當時很文明的
[00:19:21.680 --> 00:19:25.680]  那些黑羊毛有少許藍紫色的光澤
[00:19:25.680 --> 00:19:27.600]  較為罕有
[00:19:27.600 --> 00:19:30.440]  所以他們是有金
[00:19:30.440 --> 00:19:32.080]  有眼藥
[00:19:32.080 --> 00:19:35.200]  有黑羊毛
[00:19:35.200 --> 00:19:39.040]  三樣東西都令他們很富有
[00:19:39.040 --> 00:19:43.480]  但主耶穌就是針對這三樣東西
[00:19:43.480 --> 00:19:46.160]  就是針對這三樣東西跟他們說
[00:19:46.160 --> 00:19:53.240]  「你們真是又窮又盲又沒衣服穿
[00:19:53.240 --> 00:19:54.600]  你們以為自己有金
[00:19:54.600 --> 00:19:56.160]  其實你們是沒有
[00:19:56.160 --> 00:19:58.160]  你們以為自己有眼藥
[00:19:58.160 --> 00:19:59.720]  其實你們是盲的
[00:19:59.720 --> 00:20:02.400]  你們以為自己有很名貴的羊毛
[00:20:02.400 --> 00:20:08.200]  但其實你們是赤身」
[00:20:08.200 --> 00:20:11.840]  原來老弟家教會他們擁抱的價值
[00:20:11.840 --> 00:20:17.880]  在耶穌基督的眼中一無所值
[00:20:17.880 --> 00:20:19.880]  主耶穌說「我勸你們
[00:20:19.880 --> 00:20:23.760]  我勸你們買真正的金
[00:20:23.760 --> 00:20:26.200]  使你們能夠富足
[00:20:26.200 --> 00:20:28.640]  你不要要那些黑色的羊毛
[00:20:28.640 --> 00:20:31.440]  你要向我買一個白衣
[00:20:31.440 --> 00:20:35.280]  叫你的赤身羞恥不露出來
[00:20:35.280 --> 00:20:37.280]  你們的眼藥不行了
[00:20:37.280 --> 00:20:38.400]  你用我的
[00:20:38.400 --> 00:20:40.960]  向我買眼藥去擦擦你的眼
[00:20:40.960 --> 00:20:44.040]  使你能夠看得到」
[00:20:44.040 --> 00:20:47.280]  老弟家教會的三大強項
[00:20:47.280 --> 00:20:51.440]  正正就是他們三大的盲點
[00:20:51.440 --> 00:20:54.160]  他們將生命的豐盛與穩妥
[00:20:54.160 --> 00:20:58.280]  都壓在這三大強項之上
[00:20:58.280 --> 00:21:00.000]  而就是在這裡
[00:21:00.000 --> 00:21:03.480]  他們越發注目世上的事物
[00:21:03.480 --> 00:21:08.680]  就遠離了創造萬物的主宰
