
[00:00:00.000 --> 00:00:01.620]  首先在第四章第三次
[00:04:12.880 --> 00:04:14.880]  是一種很珍貴很寶貴的一種寶石來的
[00:04:14.880 --> 00:04:16.880]  當然了
[00:04:16.880 --> 00:04:18.880]  當使徒約翰去形容這位
[00:04:18.880 --> 00:04:20.880]  看不見的神的時候
[00:04:20.880 --> 00:04:22.880]  他的形容
[00:04:22.880 --> 00:04:24.880]  他看到覺得好像
[00:04:24.880 --> 00:04:26.880]  這些叫做
[00:04:26.880 --> 00:04:28.880]  如果用中文翻譯
[00:04:28.880 --> 00:04:30.880]  叫做碧玉
[00:04:30.880 --> 00:04:32.880]  是一樣這樣
[00:04:32.880 --> 00:04:34.880]  另外就見到好像有紅寶石
[00:04:34.880 --> 00:04:36.880]  紅寶石就真的紅色了
[00:04:36.880 --> 00:04:38.880]  因為它講明是紅寶石
[00:04:38.880 --> 00:04:40.880]  紅寶石呢
[00:04:40.880 --> 00:04:42.880]  是有一點點
[00:04:42.880 --> 00:04:44.880]  是通透的
[00:04:44.880 --> 00:04:46.880]  就不是好像說看不穿的
[00:04:46.880 --> 00:04:48.880]  如果有些人
[00:04:48.880 --> 00:04:50.880]  譬如我用一塊肉
[00:04:50.880 --> 00:04:52.880]  給你看一塊肉
[00:04:52.880 --> 00:04:54.880]  有一塊肉石
[00:04:54.880 --> 00:04:56.880]  很多時候你都看不穿它
[00:04:56.880 --> 00:04:58.880]  你不會看得通它的
[00:04:58.880 --> 00:05:00.880]  但是這個紅寶石都是一個比較上
[00:05:00.880 --> 00:05:02.880]  是珍貴的一種
[00:05:02.880 --> 00:05:04.880]  寶石
[00:05:04.880 --> 00:05:06.880]  我記得我早前
[00:05:06.880 --> 00:05:08.880]  曾經提過
[00:05:08.880 --> 00:05:10.880]  我在這裡講到還是在第二個堂點講到
[00:05:10.880 --> 00:05:12.880]  就是電視有個節目
[00:05:12.880 --> 00:05:14.880]  講到有幾個人去
[00:05:14.880 --> 00:05:16.880]  發掘那些
[00:05:16.880 --> 00:05:18.880]  去找那些寶石
[00:05:18.880 --> 00:05:20.880]  而他們找到紅寶石
[00:05:20.880 --> 00:05:22.880]  我在這裡講過
[00:05:22.880 --> 00:05:24.880]  找到一顆好像我手指頭那麼大
[00:05:24.880 --> 00:05:26.880]  他們說那個值50萬美金
[00:05:26.880 --> 00:05:28.880]  一顆這麼小一顆值50萬美金
[00:05:28.880 --> 00:05:30.880]  都很厲害
[00:05:30.880 --> 00:05:32.880]  所以換言之
[00:05:32.880 --> 00:05:34.880]  其實主要來講就是說
[00:05:34.880 --> 00:05:36.880]  使徒約翰就形容坐在寶座上的
[00:05:36.880 --> 00:05:38.880]  神
[00:05:38.880 --> 00:05:40.880]  他就用了兩種寶石去形容他
[00:05:40.880 --> 00:05:42.880]  好了
[00:05:42.880 --> 00:05:44.880]  接著他就
[00:05:44.880 --> 00:05:46.880]  這兩種寶石
[00:05:46.880 --> 00:05:48.880]  還有多一種
[00:05:48.880 --> 00:05:50.880]  他說還有一個叫彩虹
[00:05:50.880 --> 00:05:52.880]  圍著寶座
[00:05:52.880 --> 00:05:54.880]  有彩虹圍著寶座
[00:05:54.880 --> 00:05:56.880]  光彩就很像
[00:05:56.880 --> 00:05:58.880]  綠寶石
[00:05:58.880 --> 00:06:00.880]  他有另外一種叫綠寶石
[00:06:00.880 --> 00:06:02.880]  其實這三種的石
[00:06:02.880 --> 00:06:04.880]  這三種的石
[00:06:04.880 --> 00:06:06.880]  在聖經裡面是有提及的
[00:06:06.880 --> 00:06:08.880]  所以我給了一些經文
[00:06:08.880 --> 00:06:10.880]  給了一些經文
[00:06:10.880 --> 00:06:12.880]  就是這三種的寶石
[00:06:12.880 --> 00:06:14.880]  是很珍貴的
[00:06:14.880 --> 00:06:16.880]  在大祭司的胸牌上
[00:06:16.880 --> 00:06:18.880]  大祭司
[00:06:18.880 --> 00:06:20.880]  當時如果是祭司就有很多個
[00:06:20.880 --> 00:06:22.880]  但是大祭司同一個時候
[00:06:22.880 --> 00:06:24.880]  只有一個大祭司
[00:06:24.880 --> 00:06:26.880]  他的胸口那裡
[00:06:26.880 --> 00:06:28.880]  掛一個叫胸牌
[00:06:28.880 --> 00:06:30.880]  是有12顆寶石
[00:06:30.880 --> 00:06:32.880]  那12顆寶石其實
[00:06:32.880 --> 00:06:34.880]  代表是很珍貴的
[00:06:34.880 --> 00:06:36.880]  其實那12顆寶石
[00:06:36.880 --> 00:06:38.880]  代表了以色列的12個支派
[00:06:38.880 --> 00:06:40.880]  就是神的
[00:06:40.880 --> 00:06:42.880]  神的選民裡面
[00:06:42.880 --> 00:06:44.880]  分開了亞國
[00:06:44.880 --> 00:06:46.880]  有
[00:06:46.880 --> 00:06:48.880]  阿布拉罕山
[00:06:48.880 --> 00:06:50.880]  阿布拉罕山
[00:06:50.880 --> 00:06:52.880]  亞國有12個兒子
[00:06:52.880 --> 00:06:54.880]  那就是那12個支派
[00:06:54.880 --> 00:06:56.880]  譬如我們說有猶大支派
[00:06:56.880 --> 00:06:58.880]  有彈啊
[00:06:58.880 --> 00:07:00.880]  就這12個支派
[00:07:00.880 --> 00:07:02.880]  不過他的胸前掛著那個牌
[00:07:02.880 --> 00:07:04.880]  是有12顆寶石
[00:07:04.880 --> 00:07:06.880]  原來這3顆寶石
[00:07:06.880 --> 00:07:08.880]  這3種寶石
[00:07:08.880 --> 00:07:10.880]  是在大祭司
[00:07:10.880 --> 00:07:12.880]  掛著那個牌上
[00:07:12.880 --> 00:07:14.880]  是其中的3顆
[00:07:14.880 --> 00:07:16.880]  換言之
[00:07:16.880 --> 00:07:18.880]  真是一個很貴重的
[00:07:18.880 --> 00:07:20.880]  很寶貴的寶石
[00:07:20.880 --> 00:07:22.880]  這個
[00:07:22.880 --> 00:07:24.880]  到另外一邊
[00:07:24.880 --> 00:07:26.880]  講到將來
[00:07:26.880 --> 00:07:28.880]  到啟述第21章第11節
[00:07:28.880 --> 00:07:30.880]  18至19節那裡
[00:07:30.880 --> 00:07:32.880]  表達到神的榮耀
[00:07:32.880 --> 00:07:34.880]  的碧玉
[00:07:34.880 --> 00:07:36.880]  明如水晶
[00:07:36.880 --> 00:07:38.880]  那些碧玉的明亮就像水晶一樣
[00:07:38.880 --> 00:07:40.880]  這個就是
[00:07:40.880 --> 00:07:42.880]  人們認為碧玉
[00:07:42.880 --> 00:07:44.880]  鑽石就是這個原因
[00:07:44.880 --> 00:07:46.880]  聖承新耶路撒冷
[00:07:46.880 --> 00:07:48.880]  也有這3種寶石
[00:07:48.880 --> 00:07:50.880]  分別在第1第4和第6
[00:07:50.880 --> 00:07:52.880]  的根基那裡
[00:07:52.880 --> 00:07:54.880]  講那麼多這個其實有什麼重要性呢
[00:07:54.880 --> 00:07:56.880]  就是讓我們看到
[00:07:56.880 --> 00:07:58.880]  在創造宇宙文物的神
[00:07:58.880 --> 00:08:00.880]  在使徒約翰
[00:08:00.880 --> 00:08:02.880]  當神讓他看得見
[00:08:02.880 --> 00:08:04.880]  在寶座上的他自己的時候
[00:08:04.880 --> 00:08:06.880]  他不能夠真的看見神是怎麼樣的
[00:08:06.880 --> 00:08:08.880]  根本神也沒有一個
[00:08:08.880 --> 00:08:10.880]  樣子可以讓我們看得見
[00:08:10.880 --> 00:08:12.880]  沒有的
[00:08:12.880 --> 00:08:14.880]  正如聖靈也沒有一個樣子讓我們看得見
[00:08:14.880 --> 00:08:16.880]  但是聖經裡面有提到
[00:08:16.880 --> 00:08:18.880]  聖靈好像一隻甲子那樣
[00:08:18.880 --> 00:08:20.880]  只不過是
[00:08:20.880 --> 00:08:22.880]  用來代表性的一些東西
[00:08:22.880 --> 00:08:24.880]  或者是當神的兒子
[00:08:24.880 --> 00:08:26.880]  耶穌基督
[00:08:26.880 --> 00:08:28.880]  應該說神的兒子
[00:08:28.880 --> 00:08:30.880]  是基督,聖子基督
[00:08:30.880 --> 00:08:32.880]  來到這個世上的時候
[00:08:32.880 --> 00:08:34.880]  他就成為一個人的樣子
[00:08:34.880 --> 00:08:36.880]  一個男人的樣子
[00:08:36.880 --> 00:08:38.880]  我們才看得到是三位一體的神
[00:08:38.880 --> 00:08:40.880]  如果不是我們看不見的
[00:08:40.880 --> 00:08:42.880]  但是這裡聖經說當形容天父神的時候
[00:08:42.880 --> 00:08:44.880]  他就用了這3種寶石
[00:08:44.880 --> 00:08:46.880]  來去形容
[00:08:46.880 --> 00:08:48.880]  其實這3種寶石
[00:08:48.880 --> 00:08:50.880]  有一個很重要的含義
[00:08:50.880 --> 00:08:52.880]  是很榮耀的
[00:08:52.880 --> 00:08:54.880]  很漂亮的
[00:08:54.880 --> 00:08:56.880]  我不知道大家
[00:08:56.880 --> 00:08:58.880]  手裡面有沒有戴一些
[00:08:58.880 --> 00:09:00.880]  鑽石戒指
[00:09:00.880 --> 00:09:02.880]  不太奇怪
[00:09:02.880 --> 00:09:04.880]  現在已經定婚了,結婚都會戴鑽石戒指
[00:09:04.880 --> 00:09:06.880]  一點都不奇怪
[00:09:06.880 --> 00:09:08.880]  如果你是
[00:09:08.880 --> 00:09:10.880]  就說一隻普通戒指
[00:09:10.880 --> 00:09:12.880]  我都有戴一隻戒指
[00:09:12.880 --> 00:09:14.880]  結婚戒指,白金的
[00:09:14.880 --> 00:09:16.880]  但是如果那裡有一顆寶石
[00:09:16.880 --> 00:09:18.880]  是紅寶石也好
[00:09:18.880 --> 00:09:20.880]  或者是玉
[00:09:20.880 --> 00:09:22.880]  或者是鑽石也好
[00:09:22.880 --> 00:09:24.880]  你會覺得
[00:09:24.880 --> 00:09:26.880]  是好像
[00:09:26.880 --> 00:09:28.880]  我不想用那個字眼
[00:09:28.880 --> 00:09:30.880]  因為不是很貼切,但是你會意會到我的意思
[00:09:30.880 --> 00:09:32.880]  就是人家說如虎添翼
[00:09:32.880 --> 00:09:34.880]  當然
[00:09:34.880 --> 00:09:36.880]  不是這樣的意思
[00:09:36.880 --> 00:09:38.880]  我只可以形容
[00:09:38.880 --> 00:09:40.880]  是會漂亮一點
[00:09:40.880 --> 00:09:42.880]  所以我最近就買了一個手錶
[00:09:42.880 --> 00:09:44.880]  這個手錶75元人民幣
[00:09:44.880 --> 00:09:46.880]  折實了港幣100元
[00:09:46.880 --> 00:09:48.880]  是土金
[00:09:48.880 --> 00:09:50.880]  土金的意思
[00:09:50.880 --> 00:09:52.880]  就是有一點金色的
[00:09:52.880 --> 00:09:54.880]  金屬
[00:09:54.880 --> 00:09:56.880]  我很喜歡它
[00:09:56.880 --> 00:09:58.880]  因為它有指針
[00:09:58.880 --> 00:10:00.880]  也有跳字
[00:10:00.880 --> 00:10:02.880]  我買手錶一定要有指針兼跳字
[00:10:02.880 --> 00:10:04.880]  如果你給我手錶
[00:10:04.880 --> 00:10:06.880]  只有指針的我不喜歡
[00:10:06.880 --> 00:10:08.880]  只有跳字的我也不喜歡
[00:10:08.880 --> 00:10:10.880]  一定要指針兼跳字
[00:10:10.880 --> 00:10:12.880]  價錢不要緊
[00:10:12.880 --> 00:10:14.880]  我不是說開價不要緊
[00:10:14.880 --> 00:10:16.880]  20元,200元,2000元不是問題
[00:10:16.880 --> 00:10:18.880]  我是說要有指針兼跳字
[00:10:18.880 --> 00:10:20.880]  但是當我買回來看的時候
[00:10:20.880 --> 00:10:22.880]  我覺得它很沉悶
[00:10:22.880 --> 00:10:24.880]  很沉悶
[00:10:24.880 --> 00:10:26.880]  那怎麼辦呢?我就加工
[00:10:26.880 --> 00:10:28.880]  我給這個認識的人看看
[00:10:28.880 --> 00:10:30.880]  你看看
[00:10:30.880 --> 00:10:32.880]  很閃
[00:10:32.880 --> 00:10:34.880]  為什麼
[00:10:34.880 --> 00:10:36.880]  我怎麼加工,加到它那麼閃呢
[00:10:36.880 --> 00:10:38.880]  以前也有些人
[00:10:38.880 --> 00:10:40.880]  聽說是無意偶然
[00:10:40.880 --> 00:10:42.880]  產生出來的
[00:10:42.880 --> 00:10:44.880]  因為我曾經買過另外一隻手錶
[00:10:44.880 --> 00:10:46.880]  60多元港幣
[00:10:46.880 --> 00:10:48.880]  都是指針兼跳字
[00:10:48.880 --> 00:10:50.880]  在強國製造的
[00:10:50.880 --> 00:10:52.880]  為什麼呢?因為我洗澡也戴手錶
[00:10:52.880 --> 00:10:54.880]  入水
[00:10:54.880 --> 00:10:56.880]  於是我就用我女兒的指甲油
[00:10:56.880 --> 00:10:58.880]  沒有顏色那種
[00:10:58.880 --> 00:11:00.880]  就塗一塗
[00:11:00.880 --> 00:11:02.880]  防水
[00:11:02.880 --> 00:11:04.880]  防水
[00:11:04.880 --> 00:11:06.880]  用指甲擦一擦
[00:11:06.880 --> 00:11:08.880]  擦完之後我覺得它不太漂亮
[00:11:08.880 --> 00:11:10.880]  於是我再找我女兒
[00:11:10.880 --> 00:11:12.880]  是小女兒,大女兒沒有這種東西
[00:11:12.880 --> 00:11:14.880]  有些是
[00:11:14.880 --> 00:11:16.880]  五顏六色的金粉指甲油
[00:11:16.880 --> 00:11:18.880]  有沒有見過?
[00:11:18.880 --> 00:11:20.880]  有沒有?你們有沒有?有沒有人有?
[00:11:20.880 --> 00:11:22.880]  沒有問題
[00:11:22.880 --> 00:11:24.880]  這個姐姐有
[00:11:24.880 --> 00:11:26.880]  漂亮的,我不是說漂亮的人
[00:11:26.880 --> 00:11:28.880]  懂得扮漂亮的
[00:11:28.880 --> 00:11:30.880]  就會有的
[00:11:30.880 --> 00:11:32.880]  所以我就用我女兒那支指甲油
[00:11:32.880 --> 00:11:34.880]  塗上那個透明沒有顏色的指甲油
[00:11:34.880 --> 00:11:36.880]  然後我看上去
[00:11:36.880 --> 00:11:38.880]  每一次我看手錶
[00:11:38.880 --> 00:11:40.880]  我覺得很漂亮,很閃
[00:11:40.880 --> 00:11:42.880]  也很經濟
[00:11:42.880 --> 00:11:44.880]  我想不用
[00:11:44.880 --> 00:11:46.880]  兩元成半
[00:11:46.880 --> 00:11:48.880]  我說什麼呢?原來人是
[00:11:48.880 --> 00:11:50.880]  喜歡一些很漂亮的東西
[00:11:50.880 --> 00:11:52.880]  這個很正常的
[00:11:52.880 --> 00:11:54.880]  難道你喜歡一些很醜的東西嗎?
[00:11:54.880 --> 00:11:56.880]  人是喜歡一些很美麗的東西
[00:11:56.880 --> 00:11:58.880]  譬如你拿一朵花
[00:11:58.880 --> 00:12:00.880]  那朵花真的很漂亮,顏色
[00:12:00.880 --> 00:12:02.880]  我穿這件衣服,大家都覺得很漂亮
[00:12:02.880 --> 00:12:04.880]  黃色的,我是不喜歡穿一些
[00:12:04.880 --> 00:12:06.880]  黑黑沉沉的,灰灰暗暗的衣服
[00:12:06.880 --> 00:12:08.880]  黑色我也買
[00:12:08.880 --> 00:12:10.880]  用來送禮用
[00:12:10.880 --> 00:12:12.880]  灰色我也不買了
[00:12:12.880 --> 00:12:14.880]  黃色啊,橙色啊
[00:12:14.880 --> 00:12:16.880]  紅色啊,螢光色啊
[00:12:16.880 --> 00:12:18.880]  我可能
[00:12:18.880 --> 00:12:20.880]  我的眼睛有些問題
[00:12:20.880 --> 00:12:22.880]  所以我要一些刺激的顏色
[00:12:22.880 --> 00:12:24.880]  我會覺得我很喜歡
[00:12:24.880 --> 00:12:26.880]  我又不需要用很多錢買
[00:12:26.880 --> 00:12:28.880]  這些不需要用很多錢
[00:12:28.880 --> 00:12:30.880]  你可以去
[00:12:30.880 --> 00:12:32.880]  買一盒顏色,你喜歡
[00:12:32.880 --> 00:12:34.880]  塗一些顏色在某些東西上已經很漂亮
[00:12:34.880 --> 00:12:36.880]  我想說的是,其實神都是
[00:12:36.880 --> 00:12:38.880]  用我們人的
[00:12:38.880 --> 00:12:40.880]  想像裏面能夠理解的
[00:12:40.880 --> 00:12:42.880]  讓我們明白,原來這位神
[00:12:42.880 --> 00:12:44.880]  祂是用
[00:12:44.880 --> 00:12:46.880]  很尊貴的,是用
[00:12:46.880 --> 00:12:48.880]  最尊貴的,最名貴的
[00:12:48.880 --> 00:12:50.880]  最貴重的金屬
[00:12:50.880 --> 00:12:52.880]  最貴重的
[00:12:52.880 --> 00:12:54.880]  寶石
[00:12:54.880 --> 00:12:56.880]  因為當最後在天堂
[00:12:56.880 --> 00:12:58.880]  新耶路撒冷那裏
[00:12:58.880 --> 00:13:00.880]  他說,碧玉成黃金街
[00:13:00.880 --> 00:13:02.880]  什麼叫黃金街啊
[00:13:02.880 --> 00:13:04.880]  即是那條街是黃金的
[00:13:04.880 --> 00:13:06.880]  是用這個來形容
[00:13:06.880 --> 00:13:08.880]  不是到時整條街都是金的
[00:13:08.880 --> 00:13:10.880]  不是這個意思
[00:13:10.880 --> 00:13:12.880]  所以有人說了一個笑話
[00:13:12.880 --> 00:13:14.880]  話說有個人去天堂
[00:13:14.880 --> 00:13:16.880]  去到門口那裏
[00:13:16.880 --> 00:13:18.880]  他揹著一個背包,很重
[00:13:18.880 --> 00:13:20.880]  彼得就在門口那裏
[00:13:20.880 --> 00:13:22.880]  你揹什麼上來這裏
[00:13:22.880 --> 00:13:24.880]  很重啊
[00:13:24.880 --> 00:13:26.880]  他在那裏拿了一塊
[00:13:26.880 --> 00:13:28.880]  一塊什麼
[00:13:28.880 --> 00:13:30.880]  一塊什麼
[00:13:30.880 --> 00:13:32.880]  一塊金磚
[00:13:32.880 --> 00:13:34.880]  一塊一塊金磚
[00:13:34.880 --> 00:13:36.880]  給彼得看
[00:13:36.880 --> 00:13:38.880]  你看,是金磚
[00:13:38.880 --> 00:13:40.880]  彼得說
[00:13:40.880 --> 00:13:42.880]  我們這裏整條街都是這樣的
[00:13:42.880 --> 00:13:44.880]  在街上有的東西
[00:13:44.880 --> 00:13:46.880]  你都這麼寶貴
[00:13:46.880 --> 00:13:48.880]  這個是笑話
[00:13:48.880 --> 00:13:50.880]  所以神都在聖經裏面
[00:13:50.880 --> 00:13:52.880]  給我們看見,是碧玉成
[00:13:52.880 --> 00:13:54.880]  黃金的街
[00:13:54.880 --> 00:13:56.880]  如果這個碧玉真是
[00:13:56.880 --> 00:13:58.880]  所說的鑽石
[00:13:58.880 --> 00:14:00.880]  你可以想像將來在
[00:14:00.880 --> 00:14:02.880]  耶路撒冷是怎樣的
[00:14:02.880 --> 00:14:04.880]  你都想像不到
[00:14:04.880 --> 00:14:06.880]  一個
[00:14:06.880 --> 00:14:08.880]  超級無敵大的建築物
[00:14:08.880 --> 00:14:10.880]  全部是鑽石造的
[00:14:10.880 --> 00:14:12.880]  接著
[00:14:12.880 --> 00:14:14.880]  街是金造的
[00:14:14.880 --> 00:14:16.880]  那些門是一粒大到人可以
[00:14:16.880 --> 00:14:18.880]  走進去的珍珠造的
[00:14:18.880 --> 00:14:20.880]  真是這樣說的,珍珠
[00:14:20.880 --> 00:14:22.880]  人都可以穿過洞走進去
[00:14:22.880 --> 00:14:24.880]  其實這些全部是讓我們
[00:14:24.880 --> 00:14:26.880]  去嘗試一下
[00:14:26.880 --> 00:14:28.880]  去意會,去體會一下
[00:14:28.880 --> 00:14:30.880]  將來在天堂
[00:14:30.880 --> 00:14:32.880]  是怎樣,是何等的榮耀
[00:14:32.880 --> 00:14:34.880]  何等的光輝
[00:14:34.880 --> 00:14:36.880]  何等的美麗,何等的令我們
[00:14:36.880 --> 00:14:38.880]  嚮往的
[00:14:38.880 --> 00:14:40.880]  在這裏我要說一些關於神的
[00:14:40.880 --> 00:14:42.880]  在聖經裏面我列了一些經文給大家
[00:14:42.880 --> 00:14:44.880]  看看,在詩篇104篇
[00:14:44.880 --> 00:14:46.880]  第一第二節說,我的心啊
[00:14:46.880 --> 00:14:48.880]  你要稱頌耶和華,耶和華我的神啊
[00:14:48.880 --> 00:14:50.880]  你為至大
[00:14:50.880 --> 00:14:52.880]  你以尊榮威嚴為依復
[00:14:52.880 --> 00:14:54.880]  尊榮威嚴為依復
[00:14:54.880 --> 00:14:56.880]  接著第四
[00:14:56.880 --> 00:14:58.880]  104第二節
[00:14:58.880 --> 00:15:00.880]  披上亮光,如披外袍
[00:15:00.880 --> 00:15:02.880]  鋪張穹窗,如鋪萬紙
[00:15:02.880 --> 00:15:04.880]  在這裏有一個
[00:15:04.880 --> 00:15:06.880]  很重要的字眼,就是光字
[00:15:06.880 --> 00:15:08.880]  是光字,很bright的
[00:15:08.880 --> 00:15:10.880]  我們的神
[00:15:10.880 --> 00:15:12.880]  的形象給我們看得見
[00:15:12.880 --> 00:15:14.880]  是很有光輝的
[00:15:14.880 --> 00:15:16.880]  所以聖經裏面,我很多時候都說的
[00:15:16.880 --> 00:15:18.880]  特別在喪禮我就會說的
[00:15:18.880 --> 00:15:20.880]  神似甚麼,神似靈
[00:15:20.880 --> 00:15:22.880]  第一個神似靈
[00:15:22.880 --> 00:15:24.880]  神似愛
[00:15:24.880 --> 00:15:26.880]  然後神似甚麼,神似光
[00:15:26.880 --> 00:15:28.880]  聖經說神似光
[00:15:28.880 --> 00:15:30.880]  然後還有一個神似甚麼,神似烈火
[00:15:30.880 --> 00:15:32.880]  烈火就是
