
[00:00:00.000 --> 00:00:08.960]  在我去德州之前,我也是和大家分享朱日蘇所做的一些神蹟。
[00:03:40.740 --> 00:03:44.640]  而從中我們一齊可以學習一些功課。
[00:03:44.640 --> 00:03:46.240]  所以如果有《聖經》的,
[00:03:46.240 --> 00:03:49.840]  請大家翻開這個《約翰呼音》的第六章,
[00:03:49.840 --> 00:03:54.440]  如果沒有的,就可能有人跟著那個投影了。
[00:03:54.440 --> 00:03:57.840]  我們就從這個第一節開始,
[00:03:57.840 --> 00:04:03.340]  他說:「這是以後耶穌到過加利利海,就是提比利亞海。」
[00:04:03.340 --> 00:04:07.340]  約翰開始說:「這是以後」,
[00:04:07.340 --> 00:04:11.340]  很自然我們問這個問題:「這是」又是什麼事呢?
[00:04:11.340 --> 00:04:14.840]  約翰其實在第五章談了很多事情,
[00:04:14.840 --> 00:04:16.840]  特別講到他自己的見證,
[00:04:16.840 --> 00:04:21.940]  也後來提到施捨約翰之前的見證。
[00:04:21.940 --> 00:04:24.940]  所以有些人會接受這件事,
[00:04:24.940 --> 00:04:30.040]  就是希律將施捨約翰斬頭這件事,
[00:04:30.040 --> 00:04:32.540]  是那個原則講這件事。
[00:04:32.540 --> 00:04:36.640]  另外我看到第一個是獨特的地方,
[00:04:36.640 --> 00:04:39.540]  地點是加利利海,
[00:04:39.540 --> 00:04:42.540]  其實我們都知道加利利海不是一個海,
[00:04:42.540 --> 00:04:44.540]  是一個湖來的,
[00:04:44.540 --> 00:04:49.440]  意思是周圍都是有陸地包圍的。
[00:04:49.440 --> 00:04:56.140]  約翰在這裡很寧靜地提到另外一個名詞,
[00:04:56.140 --> 00:04:59.940]  叫做「提比利亞海」。
[00:04:59.940 --> 00:05:04.740]  其他三本福音書都沒有提到這個名稱。
[00:05:04.740 --> 00:05:06.440]  這個圖大家可以看到,
[00:05:06.440 --> 00:05:10.340]  提比利亞海就是加利利海,
[00:05:10.340 --> 00:05:17.540]  但是在西邊有一個地方叫做提比利亞。
[00:05:17.540 --> 00:05:21.340]  所以門徒其實在那時候很興奮地見到耶穌,
[00:05:21.340 --> 00:05:26.940]  主耶穌在那時候差一些門徒去不同的地方,
[00:05:26.940 --> 00:05:30.140]  去傳道、趕鬼,做了很多很多的事情。
[00:05:30.140 --> 00:05:32.740]  門徒很興奮,回來見到耶穌,
[00:05:32.740 --> 00:05:36.740]  本來就想報告那個術跡,
[00:05:36.740 --> 00:05:41.640]  報告發生了什麼事,做了什麼風光衛跡,很興奮。
[00:05:41.640 --> 00:05:45.040]  但是發現到不只是那些門徒,
[00:05:45.040 --> 00:05:50.140]  原來整班人空著來,跟著來耶穌那裡。
[00:05:50.140 --> 00:05:51.940]  所以第二次給我看到了,
[00:05:51.940 --> 00:05:59.040]  說有許多人因為看見他在病人身上所行的神蹟,就跟隨他。
[00:05:59.040 --> 00:06:01.440]  本來以為十幾個人,
[00:06:01.440 --> 00:06:03.140]  可以大家有一段空間,
[00:06:03.140 --> 00:06:07.640]  有一段自己,甚至可以有一個退休會。
[00:06:07.640 --> 00:06:10.340]  但是因為這麼多的緣故,
[00:06:10.340 --> 00:06:13.940]  他們才可以改變那個行程。
[00:06:13.940 --> 00:06:18.040]  耶穌就跟一班門徒決定要上船,
[00:06:18.040 --> 00:06:22.240]  繼續進行他們一個這樣的退休會。
[00:06:22.240 --> 00:06:25.940]  在魯迦福音的記載,他們去了一個地方,
[00:06:25.940 --> 00:06:27.740]  就叫做白塞大。
[00:06:27.740 --> 00:06:29.840]  白塞大,要看回剛才之前的圖,
[00:06:29.840 --> 00:06:33.640]  在湖的東北角的地方。
[00:06:33.640 --> 00:06:37.940]  在白塞大的地方。
[00:06:37.940 --> 00:06:41.940]  約翰特別告訴我們,
[00:06:41.940 --> 00:06:45.840]  這裡加利利海,也叫做提比利亞海。
[00:06:45.840 --> 00:06:51.540]  所以很有可能,意思是他們從西面上船,
[00:06:51.540 --> 00:06:54.040]  一路坐船,就去到……
[00:06:54.040 --> 00:06:56.840]  看回之前的圖,
[00:06:56.840 --> 00:07:01.240]  可能他們在西面提比利亞的位置上船,
[00:07:01.240 --> 00:07:03.840]  然後一路打斜過,
[00:07:03.840 --> 00:07:06.340]  向東北的方向,
[00:07:06.340 --> 00:07:14.140]  就去到白塞大附近的地方。
[00:07:14.140 --> 00:07:16.440]  但是有沒有想到,
[00:07:16.440 --> 00:07:21.440]  一下船,發覺可能比之前還要多人。
[00:07:21.440 --> 00:07:22.740]  可能是一群人,
[00:07:22.740 --> 00:07:25.740]  為了無名而來,看到主人蘇……
[00:07:25.740 --> 00:07:27.540]  就是之前做了很多的事,
[00:07:27.540 --> 00:07:32.340]  看到門徒也做了很多神蹟趕鬼的事情的緣故,
[00:07:32.340 --> 00:07:33.740]  他們就跟著去了。
[00:07:33.740 --> 00:07:36.940]  可能他們是沿著岸邊,
[00:07:36.940 --> 00:07:40.740]  一路用陸地走。
[00:07:40.740 --> 00:07:42.940]  或者是那時候風的緣故,
[00:07:42.940 --> 00:07:44.240]  可能有不同的因素。
[00:07:44.240 --> 00:07:46.840]  總之,耶穌他們去到的時候,
[00:07:46.840 --> 00:07:52.340]  已經發覺到很多人已經在等著他們下船。
[00:07:52.340 --> 00:07:53.740]  在第三節就說,
[00:07:53.740 --> 00:07:56.040]  耶穌是上了山,
[00:07:56.040 --> 00:07:58.740]  和門徒一同坐在那裡。
[00:07:58.740 --> 00:08:00.240]  那上山做什麼呢?
[00:08:00.240 --> 00:08:01.940]  其實如果你留意到這封書,
[00:08:01.940 --> 00:08:04.040]  一說到上山,
[00:08:04.040 --> 00:08:06.840]  主要來說是主耶穌的教導。
[00:08:06.840 --> 00:08:09.840]  當然這個是照著地理環境……
[00:08:09.840 --> 00:08:13.040]  現在我們沒有了麥克風,
[00:08:13.040 --> 00:08:14.240]  沒有了PA系統,
[00:08:14.240 --> 00:08:16.240]  我們說不出道理。
[00:08:16.240 --> 00:08:17.140]  但是那時候有些人說,
[00:08:17.140 --> 00:08:19.640]  很大的宗氣,很大的宗氣。
[00:08:19.640 --> 00:08:21.440]  當然是靠著這個地理環境,
[00:08:21.440 --> 00:08:23.740]  因為是從上面下來的,
[00:08:23.740 --> 00:08:25.240]  就是一個山谷的緣故,
[00:08:25.240 --> 00:08:26.740]  他們變成說到,
[00:08:26.740 --> 00:08:29.340]  在下面的人都可以聽到。
[00:08:29.340 --> 00:08:33.040]  但我不知道主耶穌說道說了多久。
[00:08:33.040 --> 00:08:35.340]  我不知道主耶穌說了什麼信息,
[00:08:35.340 --> 00:08:36.840]  聖經裡面沒有說。
[00:08:36.840 --> 00:08:39.340]  但是起碼知道了,
[00:08:39.340 --> 00:08:40.640]  祂上山裡面,
[00:08:40.640 --> 00:08:42.140]  可能用了一段時間,
[00:08:42.140 --> 00:08:43.940]  可能說了很久,
[00:08:43.940 --> 00:08:47.340]  就跟這群很壞的人,
[00:08:47.340 --> 00:08:50.740]  給了他們那種公認。
[00:08:50.740 --> 00:08:51.940]  這裡也給我看到,
[00:08:51.940 --> 00:08:54.740]  有第二個很獨特的地方。
[00:08:54.740 --> 00:08:57.240]  約翰告訴我們,
[00:08:57.240 --> 00:09:01.940]  那時猶太人的御熱節近了。
[00:09:01.940 --> 00:09:04.640]  這也是其他三本福音書,
[00:09:04.640 --> 00:09:06.640]  是沒有說到的。
[00:09:06.640 --> 00:09:08.940]  御熱節……
[00:09:08.940 --> 00:09:13.540]  當然是以色列七個節期的第一個。
[00:09:13.540 --> 00:09:16.240]  在他們的日曆當中,
[00:09:16.240 --> 00:09:19.740]  是叫做「正月十四日」來慶祝。
[00:09:19.740 --> 00:09:21.540]  如果你看這個圖,
[00:09:21.540 --> 00:09:24.240]  基本上就是會理解到,
[00:09:24.240 --> 00:09:26.540]  以色列那時候的曆期,
[00:09:26.540 --> 00:09:27.740]  那個曆法,
[00:09:27.740 --> 00:09:30.040]  從第一個御熱節開始,
[00:09:30.040 --> 00:09:31.240]  接著是除教節,
[00:09:31.240 --> 00:09:32.840]  接著是初熟節,
[00:09:32.840 --> 00:09:33.740]  五旬節,
[00:09:33.740 --> 00:09:34.940]  翠閣節,
[00:09:34.940 --> 00:09:36.040]  然後遮罪日,
[00:09:36.040 --> 00:09:37.140]  然後駐棚節。
[00:09:37.140 --> 00:09:39.640]  七個節期是這樣,
[00:09:39.640 --> 00:09:42.440]  而御熱節是第一個。
[00:09:42.440 --> 00:09:44.040]  當然,御熱節是……
[00:09:44.040 --> 00:09:46.540]  既然到以色列人春埃及的時候,
[00:09:46.540 --> 00:09:48.940]  曾指示他們每家每戶,
[00:09:48.940 --> 00:09:51.040]  都要宰殺一隻羊羔,
[00:09:51.040 --> 00:09:53.940]  將羊的血塗在門框裡面。
[00:09:53.940 --> 00:09:57.840]  當神的擊殺天使經過的時候,
[00:09:57.840 --> 00:10:00.040]  他看到血就會越過。
[00:10:00.040 --> 00:10:02.040]  但是如果沒有看到血,
[00:10:02.040 --> 00:10:02.840]  無論是人,
[00:10:02.840 --> 00:10:04.040]  或者是畜生,
[00:10:04.040 --> 00:10:07.740]  都會擊殺頭生的。
[00:10:07.740 --> 00:10:08.940]  約翰福音裡面,
[00:10:08.940 --> 00:10:12.240]  三次提到這個御節,
[00:10:12.240 --> 00:10:14.340]  這個是第二次。
[00:10:14.340 --> 00:10:17.540]  約翰其實好像在告訴我們,
[00:10:17.540 --> 00:10:19.440]  主耶穌在來到世上,
[00:10:19.440 --> 00:10:21.740]  犧牲和救贖的使命,
[00:10:21.740 --> 00:10:25.740]  好像有邁前多一步了。
[00:10:25.740 --> 00:10:27.740]  耶穌說完之後,
[00:10:27.740 --> 00:10:33.440]  他說他舉目看見許多人,
[00:10:33.440 --> 00:10:37.340]  他說這幫人很多很多人,
[00:10:37.340 --> 00:10:41.040]  在那裡不肯走,
[00:10:41.040 --> 00:10:43.740]  一邊聽,一邊遵遵入味,
[00:10:43.740 --> 00:10:44.940]  一邊等,
[00:10:44.940 --> 00:10:48.640]  希望主耶穌給他們更多的供應,
[00:10:48.640 --> 00:10:51.040]  以及他們的教導。
[00:10:51.040 --> 00:10:56.040]  約翰記載了第三個,
[00:10:56.040 --> 00:10:59.240]  其他福音書沒有記載的事了。
[00:10:59.240 --> 00:11:03.740]  耶穌就這樣跟這個肥力說,
[00:11:03.740 --> 00:11:05.940]  我們從哪裏買餅,
[00:11:05.940 --> 00:11:08.340]  叫這些人吃呢?
[00:11:08.340 --> 00:11:12.240]  這是一個很明顯的問題,
[00:11:12.240 --> 00:11:16.140]  問:去哪裏買餅,
[00:11:16.140 --> 00:11:20.440]  就給這麼多人來吃呢?
[00:11:20.440 --> 00:11:22.240]  我那時候很自然會問一個問題,
[00:11:22.240 --> 00:11:23.340]  為什麼這麼多人,
[00:11:23.340 --> 00:11:25.240]  其實有十二個門徒,
[00:11:25.240 --> 00:11:28.340]  為什麼只問肥力呢?
[00:11:28.340 --> 00:11:31.140]  為什麼不問其他人呢?
[00:11:31.140 --> 00:11:32.840]  因為其他人都在場的,
[00:11:32.840 --> 00:11:39.740]  為什麼耶穌只問肥力一個呢?
[00:11:39.740 --> 00:11:42.040]  而且約翰也告訴我們,
[00:11:42.040 --> 00:11:45.940]  耶穌問肥力的用意,
[00:11:45.940 --> 00:11:47.340]  在第六節說:
[00:11:47.340 --> 00:11:50.640]  「他說者說是要試驗肥力,
[00:11:50.640 --> 00:11:55.540]  他自己原知道要怎樣行。」
[00:11:55.540 --> 00:12:00.840]  我們知道要試驗肥力,
[00:12:00.840 --> 00:12:02.940]  但是為什麼要試驗他呢?
[00:12:02.940 --> 00:12:05.240]  為什麼不試驗其他門徒呢?
[00:12:05.240 --> 00:12:11.440]  為什麼不問約翰,馬太,彼得,彼得你知道嗎?
[00:12:11.440 --> 00:12:13.340]  你逢問他必答的。
[00:12:13.340 --> 00:12:14.840]  是否正確是另一回事,
[00:12:14.840 --> 00:12:16.940]  但是他問問題,
[00:12:16.940 --> 00:12:18.740]  他一定有答案給你的。
[00:12:18.740 --> 00:12:20.540]  為什麼不問他呢?
[00:12:20.540 --> 00:12:23.440]  為什麼這次要問肥力呢?
[00:12:23.440 --> 00:12:27.340]  我們可能要走回當時的地理環境。
[00:12:27.340 --> 00:12:33.940]  若然我們相信耶穌到了白菜大那個地方,
[00:12:33.940 --> 00:12:39.240]  我們就要明白為什麼耶穌會問肥力。
[00:12:39.240 --> 00:12:47.040]  因為很自然當地人會比較熟悉當時的地理環境,
[00:12:47.040 --> 00:12:50.240]  而本地人如果在白菜大裡面,
[00:12:50.240 --> 00:12:52.940]  就知道可能哪裡有個賺錢的地方。
[00:12:52.940 --> 00:12:56.540]  例如,如果我和袁牧師去吃飯,
[00:12:56.540 --> 00:13:01.040]  我們一定不會是我出聲說去哪裡吃飯。
[00:13:01.040 --> 00:13:06.940]  他們可能已經選擇知道哪裡有最棒的地方去吃飯。
[00:13:06.940 --> 00:13:08.140]  應該是這樣。
[00:13:08.140 --> 00:13:10.440]  其實我們原來知道,
[00:13:10.440 --> 00:13:12.340]  那麼多的門徒當中,
[00:13:12.340 --> 00:13:17.040]  原來肥力是來自白菜大,
[00:13:17.040 --> 00:13:19.540]  他本身是那裡的居民。
[00:13:19.540 --> 00:13:22.240]  所以問他當然是最合理的。
[00:13:22.240 --> 00:13:23.940]  最合理的。
[00:13:23.940 --> 00:13:28.740]  我們看看肥力又如何回答這個問題。
[00:13:28.740 --> 00:13:33.040]  當然他不知道這是一個測試來的。
[00:13:33.040 --> 00:13:34.340]  他就說了,
[00:13:34.340 --> 00:13:36.540]  他的答案是:
[00:13:36.540 --> 00:13:39.340]  「就是二十兩銀子的餅,
[00:13:39.340 --> 00:13:43.840]  叫他們各人吃一點也是不夠的。」
[00:13:43.840 --> 00:13:45.740]  我想問問大家,
[00:13:45.740 --> 00:13:50.740]  我們大家都知道這是一個測試來的。
[00:13:50.740 --> 00:13:57.240]  那你覺得肥力考這個測試是否合格呢?
[00:13:57.240 --> 00:13:58.740]  是嗎?
[00:13:58.740 --> 00:13:59.840]  是否合格呢?
[00:13:59.840 --> 00:14:01.240]  不要害怕,
[00:14:01.240 --> 00:14:04.640]  因為我下一箱之後就害怕了,不要回答。
[00:14:04.640 --> 00:14:07.040]  你覺得肥力是否合格呢?
[00:14:07.040 --> 00:14:08.340]  合格嗎?
[00:14:08.340 --> 00:14:09.040]  不合格。
[00:14:09.040 --> 00:14:11.240]  有多少人說合格的?
[00:14:11.240 --> 00:14:14.440]  有多少人說不合格的?
[00:14:14.440 --> 00:14:17.240]  為什麼合格,為什麼不合格?
[00:14:17.240 --> 00:14:21.140]  那個標準是什麼?
[00:14:21.140 --> 00:14:22.940]  特別問問你,
[00:14:22.940 --> 00:14:27.740]  為什麼覺得肥力不合格這個測試?
[00:14:27.740 --> 00:14:28.840]  信心不夠。
[00:14:28.840 --> 00:14:35.440]  好,還有沒有其他的答案?
[00:14:35.440 --> 00:14:36.940]  他知道是。
[00:14:36.940 --> 00:14:38.540]  這個更厲害。
[00:14:38.540 --> 00:14:42.140]  其實我覺得肥力是不合格的。
[00:14:42.140 --> 00:14:43.540]  為什麼不合格呢?
[00:14:43.540 --> 00:14:47.740]  因為它是「答非所問」。
[00:14:47.740 --> 00:14:50.040]  「答非所問」,大家都知道,
[00:14:50.040 --> 00:14:53.340]  測試的答案很容易,
[00:14:53.340 --> 00:14:56.640]  如果我問剛才耶穌問的問題,
[00:14:56.640 --> 00:14:58.740]  或者給大家溫習一下,
[00:14:58.740 --> 00:15:04.240]  我們從哪裡買餅叫這些人吃呢?
[00:15:04.240 --> 00:15:06.340]  很明顯耶穌問的問題是什麼?
[00:15:06.340 --> 00:15:08.440]  耶穌問的問題是「where」。
[00:15:08.440 --> 00:15:11.440]  在哪裡?
[00:15:11.440 --> 00:15:14.540]  耶穌問他們在哪裡可以買餅給這些人吃?
[00:15:14.540 --> 00:15:17.540]  而肥力的回答是什麼呢?
[00:15:17.540 --> 00:15:19.940]  他說:「就是二十兩銀子的餅,
[00:15:19.940 --> 00:15:22.840]  叫他們各人吃一點也是不夠的。」
[00:15:22.840 --> 00:15:25.840]  那就是他答什麼?
[00:15:25.840 --> 00:15:28.440]  他問「多少錢?」
[00:15:28.440 --> 00:15:29.840]  他問「How much?」
[00:15:29.840 --> 00:15:31.240]  就是二十兩銀子,
[00:15:31.240 --> 00:15:33.640]  這個就是肥力的回答,
[00:15:33.640 --> 00:15:37.240]  講到那個費用是多少?
[00:15:37.240 --> 00:15:39.040]  而且他更加加多一句,
[00:15:39.040 --> 00:15:45.640]  「Not enough」,就是不夠的。
[00:15:45.640 --> 00:15:47.240]  所以看到,
[00:15:47.240 --> 00:15:50.240]  其實肥力和我們很多人一樣,
[00:15:50.240 --> 00:15:51.640]  就像剛才那個弟兄說的,
[00:15:51.640 --> 00:15:53.840]  我們信心真的不夠。
[00:15:53.840 --> 00:15:56.040]  我們很實際的時候,
[00:15:56.040 --> 00:15:58.440]  我們覺得有些東西很數,
[00:15:58.440 --> 00:16:01.840]  覺得可以,才這樣做。
[00:16:01.840 --> 00:16:05.840]  很多時候,我們會經常關注的問題是,
[00:16:05.840 --> 00:16:08.440]  我要付出多少,
[00:16:08.440 --> 00:16:10.240]  我才可以做到,
[00:16:10.240 --> 00:16:11.840]  或者我有多少資源,
[00:16:11.840 --> 00:16:14.240]  我才可以做到這些事情。
[00:16:14.240 --> 00:16:17.440]  的確這是一個信心問題,
[00:16:17.440 --> 00:16:22.040]  很多時候我們會關心這些事情。
[00:16:22.040 --> 00:16:25.140]  我不知道肥力回答之後,
[00:16:25.140 --> 00:16:26.240]  耶穌有什麼反應,
[00:16:26.240 --> 00:16:29.440]  聖經沒有記載耶穌有什麼反應。
[00:16:29.440 --> 00:16:32.840]  但是其他門徒似乎給我的感覺,
[00:16:32.840 --> 00:16:37.640]  是知道肥力的答案是No Good,是不行的。
[00:16:37.640 --> 00:16:41.840]  不知道過了多長時間,
[00:16:41.840 --> 00:16:44.240]  其他門徒開始幫忙,
[00:16:44.240 --> 00:16:47.240]  幫助肥力解決這個問題。
[00:16:47.240 --> 00:16:48.940]  因為問題仍然是一樣的,
[00:16:48.940 --> 00:16:58.940]  我們去哪裡才能讓這些人吃飽呢?
[00:16:58.940 --> 00:17:00.640]  去哪裡買食物,
[00:17:00.640 --> 00:17:02.840]  或者怎樣得到食物,
[00:17:02.840 --> 00:17:05.840]  以致這些人才能吃飽呢?
[00:17:05.840 --> 00:17:08.640]  然後約翰也記載了,
[00:17:08.640 --> 00:17:13.340]  第四個很獨特的地方。
[00:17:13.340 --> 00:17:15.540]  約翰提到一個門徒,
[00:17:15.540 --> 00:17:18.140]  就是西門彼得的兄弟安德烈,
[00:17:18.140 --> 00:17:20.640]  這個再一次是其他福音書,
[00:17:20.640 --> 00:17:25.140]  沒有提到他在這個神蹟當中,
[00:17:25.140 --> 00:17:28.640]  安德烈的貢獻。
[00:17:28.640 --> 00:17:32.140]  安德烈跟耶穌說,
[00:17:32.140 --> 00:17:34.140]  很有趣的,
[00:17:34.140 --> 00:17:38.640]  再一次說,那個問題是Where,在哪裡?
[00:17:38.640 --> 00:17:43.840]  而他的答案就是Here,在這裡。
[00:17:43.840 --> 00:17:46.740]  大家覺得他的答案是否正確呢?
[00:17:46.740 --> 00:17:48.240]  當然正確了,
[00:17:48.240 --> 00:17:49.340]  如果別人問你是在哪裡,
[00:17:49.340 --> 00:17:51.240]  他現在就回答在這裡。
[00:17:51.240 --> 00:17:55.140]  可以看到安德烈的答案是正確的,
[00:17:55.140 --> 00:17:58.340]  至少那個方向是正確的。
[00:17:58.340 --> 00:18:02.240]  雖然是三個字,在這裡。
[00:18:02.240 --> 00:18:06.840]  但我知道安德烈未必有那個答案,
[00:18:06.840 --> 00:18:11.540]  但至少他知道那個方向是正確的。
[00:18:11.540 --> 00:18:18.240]  至少他嘗試回答Where,在哪裡的那個問題。
[00:18:18.240 --> 00:18:22.540]  其實安德烈的答案也提醒了我,
[00:18:22.540 --> 00:18:26.740]  我們在哪裡來尋找答案?
[00:18:26.740 --> 00:18:34.640]  我們經常覺得答案應該在外面,在其他地方。
[00:18:34.640 --> 00:18:37.540]  但其實這個回答讓我們知道,
[00:18:37.540 --> 00:18:41.540]  其實答案可以在我們中間。
[00:18:41.540 --> 00:18:44.140]  答案其實是在這裡。
[00:18:44.140 --> 00:18:48.940]  意思是,我覺得我們的神已經將應有很多的答案,
[00:18:48.940 --> 00:18:51.940]  在我們每一個人當中,
[00:18:51.940 --> 00:18:54.340]  包括了在這裡。
[00:18:54.340 --> 00:18:58.940]  我們經常以為答案一定在外面,一定在其他地方。
[00:18:58.940 --> 00:19:03.740]  但是神自己將準備每一個人放在我們當中,
[00:19:03.740 --> 00:19:06.940]  放在教會的這個禮堂當中,
[00:19:06.940 --> 00:19:10.440]  我們已經有足夠的答案,
[00:19:10.440 --> 00:19:13.740]  是能夠供應到一切的需要。
[00:19:13.740 --> 00:19:17.040]  有時候就視乎我們有沒有找到答案。
[00:19:17.040 --> 00:19:21.140]  所以其實答案不一定是在外面。
[00:19:21.140 --> 00:19:27.540]  答案有時候可能是在這裡,就是在這裡。
[00:19:27.540 --> 00:19:33.140]  其實不只是說我們這幾個十二個門徒,
[00:19:33.140 --> 00:19:36.740]  但其實教會好像也有一種傾向,
[00:19:36.740 --> 00:19:40.240]  就以為答案一定在其他地方,
[00:19:40.240 --> 00:19:44.540]  一定要在其他地方找才能找到答案。
[00:19:44.540 --> 00:19:51.340]  讓我聯想到一個故事,有一陣子,
[00:19:51.340 --> 00:19:57.840]  有一個人在街邊,好像在找東西一樣,
[00:19:57.840 --> 00:20:02.140]  有一個行人經過,很深人,
[00:20:02.140 --> 00:20:08.340]  看到他污穢的身體,轉來轉去,在找東西,
[00:20:08.340 --> 00:20:10.140]  但似乎找不到。
[00:20:10.140 --> 00:20:14.440]  他就跟這個找東西的人說,
[00:20:14.440 --> 00:20:15.540]  「我有什麼可以幫到你啊?」
[00:20:15.540 --> 00:20:18.940]  「你是否遺失了一些東西,讓我一起幫你吧!」
[00:20:18.940 --> 00:20:22.340]  他說:「是的,我的鑰匙不見了。」
[00:20:22.340 --> 00:20:25.740]  那個人就真的很好心,就跟他一起去找。
[00:20:25.740 --> 00:20:29.140]  找了一段時間,都找不到。
[00:20:29.140 --> 00:20:32.340]  他就問:「你在哪裡不見了鑰匙?」
[00:20:32.340 --> 00:20:34.340]  我想這是最自然的問題,
[00:20:34.340 --> 00:20:37.640]  「你在哪裡不見了鑰匙?」
[00:20:37.640 --> 00:20:40.440]  他說:「在那裡不見了。」
[00:20:40.440 --> 00:20:41.740]  那個人就很生氣,
[00:20:41.740 --> 00:20:46.040]  「你在那裡不見了,為什麼你在這裡找呢?」
[00:20:46.040 --> 00:20:47.940]  「因為這裡有光啊。」
[00:20:47.940 --> 00:20:50.440]  「那裡沒有,燈光沒那麼好。」
[00:20:50.440 --> 00:20:57.040]  有時候我們都要用一些很合邏輯的方法去想,
[00:20:57.040 --> 00:21:02.440]  有時候答案不一定要在一些很自然很明顯的地方。
[00:21:02.440 --> 00:21:06.040]  其實,可能大蚊子在我們當中,
[00:21:06.040 --> 00:21:09.440]  求神也是給我們往往,
[00:21:09.440 --> 00:21:12.540]  我們從我們頂之媒身上,
[00:21:12.540 --> 00:21:15.540]  或者神給了我們每一個頂之媒,
[00:21:15.540 --> 00:21:18.640]  其實已經是有足夠的答案。
[00:21:18.640 --> 00:21:22.840]  讓我們神是願意被神利使用。
[00:21:22.840 --> 00:21:25.840]  回到剛才這個神蹟,
[00:21:25.840 --> 00:21:29.640]  安德烈在找什麼呢?
[00:21:29.640 --> 00:21:35.140]  或者說在這裡,究竟在這裡他的答案是什麼呢?
[00:21:35.140 --> 00:21:37.540]  這句也記載了,
