
[00:00:00.000 --> 00:00:02.880]  我們繼續的會詳前書
[00:03:15.520 --> 00:03:17.520]  就是彼此切實相愛
[00:03:17.520 --> 00:03:19.520]  因為愛能遮掩許多的罪
[00:03:19.520 --> 00:03:20.520]  你們要互相款待
[00:03:20.520 --> 00:03:21.520]  不發怨言
[00:03:21.520 --> 00:03:22.520]  好了
[00:03:22.520 --> 00:03:23.520]  如果我們記得的時候
[00:03:23.520 --> 00:03:24.520]  等候主回來的時候
[00:03:24.520 --> 00:03:25.520]  記不記得
[00:03:25.520 --> 00:03:27.520]  有幾方面的
[00:03:27.520 --> 00:03:28.520]  個人那方面
[00:03:28.520 --> 00:03:30.520]  就是要謹慎
[00:03:30.520 --> 00:03:31.520]  自首
[00:03:31.520 --> 00:03:32.520]  警醒
[00:03:32.520 --> 00:03:33.520]  禱告
[00:03:33.520 --> 00:03:34.520]  這個就是上個星期
[00:03:34.520 --> 00:03:35.520]  我們所看的
[00:03:35.520 --> 00:03:37.520]  我們要好好的小心
[00:03:37.520 --> 00:03:39.520]  不要被世俗的東西
[00:03:39.520 --> 00:03:40.520]  去迷惑了我們
[00:03:40.520 --> 00:03:42.520]  然後我們來犯錯
[00:03:42.520 --> 00:03:44.520]  那我們要怎樣謹慎自首呢
[00:03:44.520 --> 00:03:45.520]  那個方法就是
[00:03:45.520 --> 00:03:47.520]  警醒 禱告
[00:03:47.520 --> 00:03:48.520]  當他禱告的時候
[00:03:48.520 --> 00:03:49.520]  越貼近神的心
[00:03:49.520 --> 00:03:51.520]  越敏銳於聖靈的提醒
[00:03:51.520 --> 00:03:52.520]  那就很不同了
[00:03:52.520 --> 00:03:53.520]  這個是個人
[00:03:53.520 --> 00:03:55.520]  但是整體來說
[00:03:55.520 --> 00:03:56.520]  就是要什麼呢
[00:03:56.520 --> 00:03:58.520]  就是要切實相愛
[00:03:58.520 --> 00:04:01.520]  切實相愛和主耶穌再回來
[00:04:01.520 --> 00:04:03.520]  是有什麼關係呢
[00:04:03.520 --> 00:04:05.520]  我們知道主耶穌再回來之前
[00:04:05.520 --> 00:04:08.520]  這個世界就會有更多的逼迫
[00:04:08.520 --> 00:04:10.520]  更多的壓力
[00:04:10.520 --> 00:04:13.520]  但是同樣是有更多的誘惑
[00:04:13.520 --> 00:04:15.520]  讓撒旦用不同的方法
[00:04:15.520 --> 00:04:18.520]  把人從神的角度拿走
[00:04:18.520 --> 00:04:20.520]  面對那個衝擊
[00:04:20.520 --> 00:04:22.520]  面對那個困難
[00:04:22.520 --> 00:04:24.520]  面對那個傷痛的時候
[00:04:24.520 --> 00:04:27.520]  如果有肢體那種關心
[00:04:27.520 --> 00:04:31.520]  和支持就不是那麼容易跌倒
[00:04:31.520 --> 00:04:33.520]  正如彼得如果
[00:04:33.520 --> 00:04:36.520]  他去看耶穌被釘十字架的時候
[00:04:36.520 --> 00:04:38.520]  他需要很深的感受這件事
[00:04:38.520 --> 00:04:42.520]  而當時其他的同仁
[00:04:42.520 --> 00:04:46.520]  同伴就是其他的門徒都在他身邊
[00:04:46.520 --> 00:04:49.520]  你猜彼得被那個侍女問他
[00:04:49.520 --> 00:04:51.520]  你是不是耶穌的門徒
[00:04:51.520 --> 00:04:52.520]  你猜他會否否認呢
[00:04:52.520 --> 00:04:53.520]  絕對不會的
[00:04:53.520 --> 00:04:54.520]  所以呢
[00:04:54.520 --> 00:04:57.520]  有同伴相扶是很重要的
[00:04:57.520 --> 00:04:59.520]  我們看看《傳道書》裡面
[00:04:59.520 --> 00:05:03.520]  有一段經文值得我們去探討
[00:05:03.520 --> 00:05:06.520]  《傳道書》第四章第九到第十節
[00:05:06.520 --> 00:05:07.520]  和第十二節
[00:05:07.520 --> 00:05:09.520]  好 我們請Ivonne和我讀出來好不好
[00:05:09.520 --> 00:05:12.520]  兩個人總比一個人好
[00:05:12.520 --> 00:05:15.520]  因為二人牢碌同得美好的果效
[00:05:15.520 --> 00:05:16.520]  若是跌倒
[00:05:16.520 --> 00:05:19.520]  這人可以扶起他的同伴
[00:05:19.520 --> 00:05:20.520]  若是孤身跌倒
[00:05:20.520 --> 00:05:22.520]  沒有別人扶起他來
[00:05:22.520 --> 00:05:24.520]  這人就有禍了
[00:05:24.520 --> 00:05:27.520]  有人公性孤身一人
[00:05:27.520 --> 00:05:28.520]  若有二人
[00:05:28.520 --> 00:05:30.520]  便能抵擋他
[00:05:30.520 --> 00:05:32.520]  三股合成的繩子
[00:05:32.520 --> 00:05:34.520]  不容易切斷
[00:05:34.520 --> 00:05:35.520]  這裡很清楚說
[00:05:35.520 --> 00:05:38.520]  兩個人一起去做事互相輔助
[00:05:38.520 --> 00:05:41.520]  結果能夠創出美好的果效
[00:05:41.520 --> 00:05:43.520]  可以互相分享
[00:05:43.520 --> 00:05:45.520]  如果我們孤身上路
[00:05:45.520 --> 00:05:47.520]  好像很淒迷一樣
[00:05:47.520 --> 00:05:49.520]  但是如果我們孤身上路
[00:05:49.520 --> 00:05:51.520]  跌倒沒有人扶起他
[00:05:51.520 --> 00:05:52.520]  這個人就有禍了
[00:05:52.520 --> 00:05:54.520]  我跳了第十一節
[00:05:54.520 --> 00:05:56.520]  第十二節就說到
[00:05:56.520 --> 00:05:58.520]  如果有人相伴
[00:05:58.520 --> 00:06:00.520]  都不會這麼多人容易
[00:06:00.520 --> 00:06:02.520]  去對付到他
[00:06:02.520 --> 00:06:04.520]  接著後面那一句
[00:06:04.520 --> 00:06:05.520]  我想大家都很熟悉
[00:06:05.520 --> 00:06:07.520]  三股合成的繩子
[00:06:07.520 --> 00:06:08.520]  不容易切斷
[00:06:08.520 --> 00:06:09.520]  記不記得小時候
[00:06:09.520 --> 00:06:11.520]  你有沒有聽過那個
[00:06:11.520 --> 00:06:13.520]  童話故事
[00:06:13.520 --> 00:06:14.520]  皇帝快要死了
[00:06:14.520 --> 00:06:16.520]  就叫那些兒子來
[00:06:16.520 --> 00:06:18.520]  每人給他一支箭
[00:06:18.520 --> 00:06:19.520]  然後就咬
[00:06:19.520 --> 00:06:20.520]  咬斷了
[00:06:20.520 --> 00:06:22.520]  但是一大堆箭的時候
[00:06:22.520 --> 00:06:24.520]  是咬不斷的
[00:06:24.520 --> 00:06:26.520]  還有一首歌是什麼
[00:06:26.520 --> 00:06:29.520]  一支竹子會移節彎
[00:06:29.520 --> 00:06:31.520]  原來聖經裡面都是這樣說的
[00:06:31.520 --> 00:06:33.520]  三股合成的繩子
[00:06:33.520 --> 00:06:34.520]  都不容易切斷
[00:06:34.520 --> 00:06:35.520]  為什麼沒有第十一節呢
[00:06:35.520 --> 00:06:37.520]  我特意沒有讀第十一節
[00:06:37.520 --> 00:06:38.520]  大家記不記得
[00:06:38.520 --> 00:06:39.520]  第十一節是什麼
[00:06:39.520 --> 00:06:42.520]  我絕對不是說聖經錯話
[00:06:42.520 --> 00:06:44.520]  不過我的經歷就不同了
[00:06:44.520 --> 00:06:46.520]  兩個人一起蓋一張被
[00:06:46.520 --> 00:06:47.520]  就會暖和
[00:06:47.520 --> 00:06:49.520]  我發覺不是的
[00:06:49.520 --> 00:06:51.520]  如果那張被暖和
[00:06:51.520 --> 00:06:52.520]  去摸一摸側身
[00:06:52.520 --> 00:06:53.520]  你會發覺你冷的
[00:06:53.520 --> 00:06:55.520]  因為捲了這張被
[00:06:55.520 --> 00:06:56.520]  我和師母
[00:06:56.520 --> 00:06:59.520]  還有蓋那些被
[00:06:59.520 --> 00:07:00.520]  我就發覺不是的
[00:07:00.520 --> 00:07:01.520]  因為她蓋兩張
[00:07:01.520 --> 00:07:03.520]  我不可以蓋兩張
[00:07:03.520 --> 00:07:04.520]  我會熱到出汗的
[00:07:04.520 --> 00:07:08.520]  所以我甚至今天早上
[00:07:08.520 --> 00:07:09.520]  看到那張被
[00:07:09.520 --> 00:07:12.520]  是沒有蓋被的
[00:07:12.520 --> 00:07:13.520]  因為太熱了
[00:07:13.520 --> 00:07:14.520]  所以每個人的體溫不同
[00:07:14.520 --> 00:07:15.520]  所以她說
[00:07:15.520 --> 00:07:16.520]  第十一節就是
[00:07:16.520 --> 00:07:18.520]  如果有人一起蓋一張被
[00:07:18.520 --> 00:07:19.520]  就會暖和
[00:07:19.520 --> 00:07:21.520]  我就刪除了這一句
[00:07:21.520 --> 00:07:22.520]  但是無論如何
[00:07:22.520 --> 00:07:23.520]  就代表了
[00:07:23.520 --> 00:07:25.520]  原來在我們人生的路上
[00:07:25.520 --> 00:07:27.520]  特別在末世的日子
[00:07:27.520 --> 00:07:28.520]  這麼多的衝擊
[00:07:28.520 --> 00:07:30.520]  這麼多的挑戰之下
[00:07:30.520 --> 00:07:32.520]  我們是很容易
[00:07:32.520 --> 00:07:34.520]  一個人就會被勝過
[00:07:34.520 --> 00:07:36.520]  所以就需要有同伴
[00:07:36.520 --> 00:07:38.520]  很簡單舉一個例子
[00:07:38.520 --> 00:07:41.520]  當天在四川地震的時候
[00:07:41.520 --> 00:07:42.520]  兩個女同學
[00:07:42.520 --> 00:07:44.520]  都是陷在瓦礫當中
[00:07:44.520 --> 00:07:46.520]  一個就說
[00:07:46.520 --> 00:07:47.520]  我死了
[00:07:47.520 --> 00:07:48.520]  很辛苦
[00:07:48.520 --> 00:07:49.520]  隔壁那個
[00:07:49.520 --> 00:07:50.520]  去鼓勵她
[00:07:50.520 --> 00:07:52.520]  到最後鼓勵她的人
[00:07:52.520 --> 00:07:53.520]  自己都說
[00:07:53.520 --> 00:07:54.520]  忍受不了
[00:07:54.520 --> 00:07:55.520]  隔壁那個同學
[00:07:55.520 --> 00:07:56.520]  你剛才鼓勵我
[00:07:56.520 --> 00:07:57.520]  為什麼現在你又放棄自己呢
[00:07:57.520 --> 00:07:59.520]  所以你留意到
[00:07:59.520 --> 00:08:00.520]  在那個困難當中
[00:08:00.520 --> 00:08:02.520]  互相扶持
[00:08:02.520 --> 00:08:03.520]  那就差很遠了
[00:08:03.520 --> 00:08:04.520]  還有就是
[00:08:04.520 --> 00:08:07.520]  你看回這些情況
[00:08:07.520 --> 00:08:08.520]  這個人也是
[00:08:08.520 --> 00:08:10.520]  那個同學就
[00:08:10.520 --> 00:08:11.520]  壓在瓦礫當中
[00:08:11.520 --> 00:08:13.520]  因為人手不夠
[00:08:13.520 --> 00:08:15.520]  所以你看到他吊著一些鹽水
[00:08:15.520 --> 00:08:16.520]  那個時候
[00:08:16.520 --> 00:08:17.520]  他就說
[00:08:17.520 --> 00:08:18.520]  快點來救我的同學
[00:08:18.520 --> 00:08:19.520]  那就非常好
[00:08:19.520 --> 00:08:21.520]  有這個同伴在
[00:08:21.520 --> 00:08:23.520]  不過透過這張圖
[00:08:23.520 --> 00:08:24.520]  有些人提到
[00:08:24.520 --> 00:08:26.520]  當我們幫人都要有智慧
[00:08:26.520 --> 00:08:28.520]  因為他站的位置不是那麼好
[00:08:28.520 --> 00:08:30.520]  踩多兩腳而已
[00:08:30.520 --> 00:08:32.520]  就是他站的位置
[00:08:32.520 --> 00:08:33.520]  如果站的好一點
[00:08:33.520 --> 00:08:35.520]  他不會有那麼多壓力去面對
[00:08:35.520 --> 00:08:37.520]  後來終於
[00:08:37.520 --> 00:08:39.520]  這個人救了出來
[00:08:39.520 --> 00:08:41.520]  後來明報的記者
[00:08:41.520 --> 00:08:43.520]  某個程度做新聞
[00:08:43.520 --> 00:08:46.520]  出錢開一輛車
[00:08:46.520 --> 00:08:48.520]  找人載他去成都
[00:08:48.520 --> 00:08:49.520]  去探望這個人
[00:08:49.520 --> 00:08:51.520]  這個人因為折騰太久
[00:08:51.520 --> 00:08:55.520]  腳已經瘸了
[00:08:55.520 --> 00:08:57.520]  但是他沒有了腳
[00:08:57.520 --> 00:08:58.520]  但是他說
[00:08:58.520 --> 00:09:00.520]  到你仍然有好兄弟的時候
[00:09:00.520 --> 00:09:02.520]  我可以好好的走下去
[00:09:02.520 --> 00:09:03.520]  這個就給我們看到
[00:09:03.520 --> 00:09:04.520]  在困難當中
[00:09:04.520 --> 00:09:05.520]  有人有幫助
[00:09:05.520 --> 00:09:07.520]  是會相差很遠的
[00:09:07.520 --> 00:09:09.520]  大家都很熟悉
[00:09:09.520 --> 00:09:15.520]  英國蘇格蘭有一位宣教士
[00:09:15.520 --> 00:09:16.520]  有一位叫戴德生
[00:09:16.520 --> 00:09:18.520]  大家知道戴德生
[00:09:18.520 --> 00:09:25.520]  他去到中國有傳道
[00:09:25.520 --> 00:09:26.520]  但是你知不知道戴德生
[00:09:26.520 --> 00:09:28.520]  當他去到中國的時候
[00:09:28.520 --> 00:09:30.520]  是否很想放棄
[00:09:30.520 --> 00:09:31.520]  那個年代的宣教士
[00:09:31.520 --> 00:09:34.520]  和現在做宣教士是相差很遠的
[00:09:34.520 --> 00:09:37.520]  我們不要只想宣教士很偉大
[00:09:37.520 --> 00:09:39.520]  某個程度
[00:09:39.520 --> 00:09:42.520]  百多年前的宣教士很偉大
[00:09:42.520 --> 00:09:43.520]  現在我不是說他們不偉大
[00:09:43.520 --> 00:09:45.520]  只是不及百多年前
[00:09:45.520 --> 00:09:47.520]  因為現在坐飛機很快而已
[00:09:47.520 --> 00:09:48.520]  當你在香港
[00:09:48.520 --> 00:09:49.520]  你飛去印度也好
[00:09:49.520 --> 00:09:50.520]  飛去泰國也好
[00:09:50.520 --> 00:09:51.520]  幾個小時就到了
[00:09:51.520 --> 00:09:55.520]  還有就是網絡的通訊很容易
[00:09:55.520 --> 00:09:56.520]  可以FaceTime
[00:09:56.520 --> 00:09:59.520]  不要忘記戴德生那個年代
[00:09:59.520 --> 00:10:01.520]  他在英國飄洋過海
[00:10:01.520 --> 00:10:02.520]  去中國傳福音
[00:10:02.520 --> 00:10:04.520]  但是很大的不幸就是
[00:10:04.520 --> 00:10:06.520]  得不到英國的支持
[00:10:06.520 --> 00:10:08.520]  因為那時候融入中國的文化
[00:10:08.520 --> 00:10:10.520]  他要戴博帽
[00:10:10.520 --> 00:10:13.520]  又要去穿長衫、馬褂
[00:10:13.520 --> 00:10:15.520]  那些照片傳過來
[00:10:15.520 --> 00:10:16.520]  英國的人問他搞什麼
[00:10:16.520 --> 00:10:18.520]  教那些人不是很接納
[00:10:18.520 --> 00:10:20.520]  而最大的不幸是什麼呢
[00:10:20.520 --> 00:10:21.520]  他訂了婚
[00:10:21.520 --> 00:10:24.520]  但是他的未婚妻和他解除婚約
[00:10:24.520 --> 00:10:26.520]  因為不知道你什麼時候回來
[00:10:26.520 --> 00:10:27.520]  飄洋過海
[00:10:27.520 --> 00:10:28.520]  他很想放棄
[00:10:28.520 --> 00:10:32.520]  但是有一位蘇格蘭的孫教士
[00:10:32.520 --> 00:10:34.520]  快要怎麼樣了呢
[00:10:34.520 --> 00:10:36.520]  在他最低潮的時候
[00:10:36.520 --> 00:10:37.520]  去建立他
[00:10:37.520 --> 00:10:38.520]  和他一起祈禱
[00:10:38.520 --> 00:10:40.520]  和他分享神的話語
[00:10:40.520 --> 00:10:42.520]  讓他重新得到鼓勵
[00:10:42.520 --> 00:10:44.520]  所以是很重要的
[00:10:44.520 --> 00:10:46.520]  所以在教會裡面
[00:10:46.520 --> 00:10:48.520]  我們是需要有什麼呢
[00:10:48.520 --> 00:10:50.520]  是要有真正的相交
[00:10:50.520 --> 00:10:53.520]  如果沒有了真正的交往
[00:10:53.520 --> 00:10:55.520]  只是回來參與崇拜
[00:10:55.520 --> 00:10:57.520]  那就立刻走了
[00:10:57.520 --> 00:10:59.520]  那時候就會很糟糕
[00:10:59.520 --> 00:11:01.520]  我自己曾經看過
[00:11:01.520 --> 00:11:03.520]  《動物園中的祈禱》
[00:11:03.520 --> 00:11:05.520]  我就把它演繹
[00:11:05.520 --> 00:11:07.520]  我發覺在教會裡面
[00:11:07.520 --> 00:11:10.520]  有三種形式的參與者
[00:11:10.520 --> 00:11:13.520]  第一種就是穿山甲式
[00:11:13.520 --> 00:11:14.520]  什麼叫穿山甲呢
[00:11:14.520 --> 00:11:17.520]  大家知道穿山甲是什麼嗎
[00:11:17.520 --> 00:11:19.520]  它外面的外殼
[00:11:19.520 --> 00:11:21.520]  好像是很強的
[00:11:21.520 --> 00:11:23.520]  但是一有什麼事的時候就捲起來
[00:11:23.520 --> 00:11:24.520]  保護著自己
[00:11:24.520 --> 00:11:26.520]  但是內裡是很脆弱的
[00:11:26.520 --> 00:11:28.520]  有些人可能受過傷害
[00:11:28.520 --> 00:11:30.520]  所以他回教會
[00:11:30.520 --> 00:11:32.520]  他只是回崇拜
[00:11:32.520 --> 00:11:37.520]  盡了他自己宗教上的禮儀
[00:11:37.520 --> 00:11:39.520]  或者內心裡面那種的安穩
[00:11:39.520 --> 00:11:40.520]  可能回來敬拜神
[00:11:40.520 --> 00:11:42.520]  但是他不喜歡和別人
[00:11:42.520 --> 00:11:44.520]  帶進去交往的
[00:11:44.520 --> 00:11:47.520]  有一剎那就走了
[00:11:47.520 --> 00:11:51.520]  甚至去奉行君子之交淡如水
[00:11:51.520 --> 00:11:52.520]  但是不得不承認
[00:11:52.520 --> 00:11:54.520]  當你和一個人越心交往
[00:11:54.520 --> 00:11:56.520]  特別是一起合作的時候
[00:11:56.520 --> 00:11:57.520]  那種衝突就會多
[00:11:57.520 --> 00:11:59.520]  那種誤解就會大
[00:11:59.520 --> 00:12:01.520]  也有很多的磨擦
[00:12:01.520 --> 00:12:04.520]  所以有些人寧願
[00:12:04.520 --> 00:12:07.520]  算了 我只是回來敬拜神就行了
[00:12:07.520 --> 00:12:08.520]  他表面是剛強的
[00:12:08.520 --> 00:12:09.520]  其實是很脆弱的
[00:12:09.520 --> 00:12:11.520]  所以今天有些人
[00:12:11.520 --> 00:12:13.520]  去一些人多的教會就好了
[00:12:13.520 --> 00:12:15.520]  避免了和別人交往
[00:12:15.520 --> 00:12:17.520]  這是一個不幸
[00:12:17.520 --> 00:12:19.520]  不願意去付出
[00:12:19.520 --> 00:12:22.520]  但事實上真正的愛
[00:12:22.520 --> 00:12:24.520]  是要付出代價
[00:12:24.520 --> 00:12:26.520]  是要承擔責任的
[00:12:26.520 --> 00:12:29.520]  但是自從人類犯罪開始
[00:12:29.520 --> 00:12:31.520]  人就不願意承擔責任了
[00:12:31.520 --> 00:12:32.520]  記不記得
[00:12:32.520 --> 00:12:35.520]  當神問阿當
[00:12:35.520 --> 00:12:37.520]  為什麼你會躲起來
[00:12:37.520 --> 00:12:38.520]  是不是你犯了錯
[00:12:38.520 --> 00:12:40.520]  那阿當怎麼說
[00:12:40.520 --> 00:12:45.520]  哦 是你做給我的配偶夏娃
[00:12:45.520 --> 00:12:47.520]  叫我來吃的那個禁果
[00:12:47.520 --> 00:12:49.520]  夏娃不是撿著給他吃的
[00:12:49.520 --> 00:12:50.520]  就是他沒有承擔自己的責任
[00:12:50.520 --> 00:12:52.520]  就賴了夏娃
[00:12:52.520 --> 00:12:54.520]  夏娃怎麼賴了那條蛇
[00:12:54.520 --> 00:12:55.520]  蛇真是可憐
[00:12:55.520 --> 00:12:57.520]  這次蛇都死了 是不是
[00:12:57.520 --> 00:12:58.520]  所以你留意到
[00:12:58.520 --> 00:13:01.520]  原來人是不願意承擔責任
[00:13:01.520 --> 00:13:03.520]  但是今天
[00:13:03.520 --> 00:13:06.520]  我們豈不是應該要彼此守望嗎
[00:13:06.520 --> 00:13:08.520]  當該隱和阿伯
[00:13:08.520 --> 00:13:09.520]  該隱殺了阿伯了
[00:13:09.520 --> 00:13:11.520]  因為妒忌
[00:13:11.520 --> 00:13:13.520]  神就問那個人
[00:13:13.520 --> 00:13:14.520]  你的兄弟在哪
[00:13:14.520 --> 00:13:15.520]  他就說了一句話
[00:13:15.520 --> 00:13:18.520]  我豈是看守我的弟兄的嗎
[00:13:18.520 --> 00:13:22.520]  就是人是不願意承擔責任
[00:13:22.520 --> 00:13:24.520]  有時候我們只是把焦點
[00:13:24.520 --> 00:13:26.520]  放在自己身上
[00:13:26.520 --> 00:13:30.520]  那就缺乏了那種時間去栽培
[00:13:30.520 --> 00:13:34.520]  也缺乏那種勇氣去面對別人
[00:13:34.520 --> 00:13:36.520]  也缺乏了那種責任感
[00:13:36.520 --> 00:13:37.520]  去承擔責任
[00:13:37.520 --> 00:13:39.520]  第二點就是什麼呢
[00:13:39.520 --> 00:13:41.520]  就是穿回蝴蝶式
[00:13:41.520 --> 00:13:46.520]  就是人很想追求一間很完美的教會
[00:13:46.520 --> 00:13:48.520]  來這間教會不錯
[00:13:48.520 --> 00:13:51.520]  但是留久了就發覺
[00:13:51.520 --> 00:13:53.520]  都是不過如是
[00:13:53.520 --> 00:13:54.520]  因為講到不好
[00:13:54.520 --> 00:13:56.520]  因為那些人多是非
[00:13:56.520 --> 00:13:57.520]  於是又走了
[00:13:57.520 --> 00:13:59.520]  去不同的教會
[00:13:59.520 --> 00:14:00.520]  現在英國裏面
[00:14:00.520 --> 00:14:02.520]  都有這樣的情形出現
[00:14:02.520 --> 00:14:04.520]  我熟悉某些區域
[00:14:04.520 --> 00:14:07.520]  一開了一間新教會
[00:14:07.520 --> 00:14:08.520]  突然間
[00:14:08.520 --> 00:14:10.520]  第一次就可能有百多人了
[00:14:10.520 --> 00:14:11.520]  大家都試一下
[00:14:11.520 --> 00:14:12.520]  看看那間行不行
[00:14:12.520 --> 00:14:14.520]  我們那些好像是什麼
[00:14:14.520 --> 00:14:16.520]  叫做什麼shopping
[00:14:16.520 --> 00:14:19.520]  就是他行公司那樣
[00:14:19.520 --> 00:14:21.520]  試一下這間試一下那間
[00:14:21.520 --> 00:14:24.520]  那時候很想找一個可以落腳的地方
[00:14:24.520 --> 00:14:26.520]  但是問題就是
[00:14:26.520 --> 00:14:29.520]  其實有哪間教會沒有問題
[00:14:29.520 --> 00:14:32.520]  因為教會由人組成的
[00:14:32.520 --> 00:14:34.520]  沒有人組成的地方
[00:14:34.520 --> 00:14:35.520]  自然會有問題的
[00:14:35.520 --> 00:14:38.520]  沒有一個完美的目者
[00:14:38.520 --> 00:14:41.520]  所以今天有時候我們穿回蝴蝶式
[00:14:41.520 --> 00:14:43.520]  就永遠成為一個浮屏
