
[00:00:00.000 --> 00:00:03.340]  好 教會其實由7月開始
[00:01:17.840 --> 00:01:19.840]  十六節的經文裡面
[00:01:19.840 --> 00:01:21.840]  頭三節
[00:01:21.840 --> 00:01:23.840]  作者是告訴我們
[00:01:23.840 --> 00:01:25.840]  欺壓常見
[00:01:25.840 --> 00:01:27.840]  沒有安慰
[00:01:27.840 --> 00:01:29.840]  然後四到八節
[00:01:29.840 --> 00:01:31.840]  就提醒我們
[00:01:31.840 --> 00:01:33.840]  勞碌積財不滿足
[00:01:33.840 --> 00:01:35.840]  九到十二節
[00:01:35.840 --> 00:01:37.840]  就說
[00:01:37.840 --> 00:01:39.840]  有伴娘憑極重要
[00:01:39.840 --> 00:01:41.840]  十三到十六節
[00:01:41.840 --> 00:01:43.840]  就是權位轉替
[00:01:43.840 --> 00:01:45.840]  是暴風
[00:01:45.840 --> 00:01:47.840]  其實講到
[00:01:47.840 --> 00:01:49.840]  欺壓
[00:01:49.840 --> 00:01:51.840]  在上一次
[00:01:51.840 --> 00:01:53.840]  我們看傳道書
[00:01:53.840 --> 00:01:55.840]  十六到廿二節的時候
[00:01:55.840 --> 00:01:57.840]  林牧師已經
[00:01:57.840 --> 00:01:59.840]  跟我們講了如何面對
[00:01:59.840 --> 00:02:01.840]  不公義的處境
[00:02:01.840 --> 00:02:03.840]  還有
[00:02:03.840 --> 00:02:05.840]  在那個段落裡面
[00:02:05.840 --> 00:02:07.840]  其實是告訴我們
[00:02:07.840 --> 00:02:09.840]  原來人世間不公義的事
[00:02:09.840 --> 00:02:11.840]  是實際存在的
[00:02:11.840 --> 00:02:13.840]  到這個四章
[00:02:13.840 --> 00:02:15.840]  一到三節
[00:02:15.840 --> 00:02:17.840]  傳道者就集中
[00:02:17.840 --> 00:02:19.840]  來講受欺壓者
[00:02:19.840 --> 00:02:21.840]  沒有人安慰的
[00:02:21.840 --> 00:02:23.840]  一個淒涼的景況
[00:02:23.840 --> 00:02:25.840]  我們不如讀一下
[00:02:25.840 --> 00:02:27.840]  一到三節
[00:02:27.840 --> 00:02:31.840]  我轉而觀看日光之下
[00:02:31.840 --> 00:02:33.840]  所發生的一切
[00:02:33.840 --> 00:02:35.840]  欺壓之事
[00:02:35.840 --> 00:02:37.840]  看那受欺壓的流淚
[00:02:37.840 --> 00:02:39.840]  無人安慰
[00:02:39.840 --> 00:02:41.840]  欺壓他們的有權勢
[00:02:41.840 --> 00:02:43.840]  也無人安慰
[00:02:43.840 --> 00:02:45.840]  因此
[00:02:45.840 --> 00:02:49.840]  我讚嘆那已死的死人
[00:02:49.840 --> 00:02:53.840]  勝過那還活著的活人
[00:02:53.840 --> 00:02:55.840]  但那尚未出生
[00:02:55.840 --> 00:02:57.840]  就是未曾見過日光之下
[00:02:57.840 --> 00:02:59.840]  所發生之惡時的
[00:02:59.840 --> 00:03:03.840]  比這兩種人更為
[00:03:03.840 --> 00:03:05.840]  好
[00:03:05.840 --> 00:03:07.840]  你看第一節
[00:03:07.840 --> 00:03:09.840]  紅色字欺壓
[00:03:09.840 --> 00:03:11.840]  出現了三次
[00:03:11.840 --> 00:03:13.840]  這個字詞
[00:03:13.840 --> 00:03:15.840]  包括指出
[00:03:15.840 --> 00:03:17.840]  欺壓之事
[00:03:17.840 --> 00:03:19.840]  欺壓者
[00:03:19.840 --> 00:03:21.840]  欺壓人
[00:03:21.840 --> 00:03:23.840]  然後強調
[00:03:23.840 --> 00:03:25.840]  這些欺壓的事件
[00:03:25.840 --> 00:03:27.840]  欺壓的人
[00:03:27.840 --> 00:03:29.840]  無人安慰
[00:03:29.840 --> 00:03:31.840]  其實欺壓是怎樣出現的呢?
[00:03:31.840 --> 00:03:33.840]  根據觀察
[00:03:33.840 --> 00:03:35.840]  應該就是當
[00:03:35.840 --> 00:03:37.840]  有兩方面
[00:03:37.840 --> 00:03:39.840]  出現了強弱
[00:03:39.840 --> 00:03:43.840]  不對等的情況底下
[00:03:43.840 --> 00:03:47.840]  特別是在權勢財力
[00:03:47.840 --> 00:03:49.840]  地位上高
[00:03:49.840 --> 00:03:51.840]  非常懸殊的時候
[00:03:51.840 --> 00:03:53.840]  其中一方
[00:03:53.840 --> 00:03:55.840]  強勢的那方
[00:03:55.840 --> 00:03:57.840]  為了追求利益
[00:03:57.840 --> 00:03:59.840]  而用欺詐
[00:03:59.840 --> 00:04:01.840]  搶奪
[00:04:01.840 --> 00:04:03.840]  侵權
[00:04:03.840 --> 00:04:05.840]  抹黑
[00:04:05.840 --> 00:04:07.840]  甚至傷害人的方法
[00:04:07.840 --> 00:04:09.840]  罔顧其他人的需要和權益
[00:04:09.840 --> 00:04:11.840]  只想達到肥紀
[00:04:11.840 --> 00:04:13.840]  足一己的私慾
[00:04:13.840 --> 00:04:15.840]  這些情況
[00:04:15.840 --> 00:04:17.840]  不單止在個人層面會出現
[00:04:17.840 --> 00:04:19.840]  在機構
[00:04:19.840 --> 00:04:21.840]  在政權
[00:04:21.840 --> 00:04:23.840]  都是這樣
[00:04:23.840 --> 00:04:25.840]  當我說
[00:04:25.840 --> 00:04:27.840]  有欺壓的狀況出現的時候
[00:04:27.840 --> 00:04:29.840]  你的內心又浮現了
[00:04:29.840 --> 00:04:31.840]  一些什麼的圖畫呢?
[00:04:31.840 --> 00:04:33.840]  生活在香港
[00:04:33.840 --> 00:04:35.840]  有欺壓嗎?
[00:04:35.840 --> 00:04:37.840]  有的
[00:04:37.840 --> 00:04:39.840]  只不過
[00:04:39.840 --> 00:04:41.840]  不是很想清楚知道
[00:04:41.840 --> 00:04:43.840]  那些的欺壓
[00:04:43.840 --> 00:04:45.840]  真實存在
[00:04:45.840 --> 00:04:47.840]  香港最容易看到的
[00:04:47.840 --> 00:04:49.840]  就是那個居住的狀況
[00:04:49.840 --> 00:04:51.840]  劏房
[00:04:51.840 --> 00:04:53.840]  籠屋
[00:04:53.840 --> 00:04:55.840]  一些不像人住的地方
[00:04:55.840 --> 00:04:57.840]  卻將具有神形象的人
[00:04:57.840 --> 00:04:59.840]  放在裡面
[00:04:59.840 --> 00:05:01.840]  近日最熱門的是什麼?
[00:05:01.840 --> 00:05:03.840]  剛才祈禱也有說
[00:05:03.840 --> 00:05:05.840]  人口販賣
[00:05:05.840 --> 00:05:07.840]  連香港也有
[00:05:07.840 --> 00:05:09.840]  拍了一條
[00:05:09.840 --> 00:05:11.840]  收到有一個
[00:05:11.840 --> 00:05:13.840]  這樣的消息來自台灣
[00:05:13.840 --> 00:05:15.840]  說到
[00:05:15.840 --> 00:05:17.840]  在柬埔寨竟然
[00:05:17.840 --> 00:05:19.840]  有活摘
[00:05:19.840 --> 00:05:21.840]  器官的情況
[00:05:21.840 --> 00:05:23.840]  做醫生的話
[00:05:23.840 --> 00:05:25.840]  如果在台灣
[00:05:25.840 --> 00:05:27.840]  你去到柬埔寨
[00:05:27.840 --> 00:05:29.840]  做這些手術
[00:05:29.840 --> 00:05:31.840]  每一次
[00:05:31.840 --> 00:05:33.840]  你都可以賺100萬台幣
[00:05:33.840 --> 00:05:35.840]  一個器官
[00:05:35.840 --> 00:05:37.840]  可以賣10萬到40萬台幣
[00:05:37.840 --> 00:05:41.840]  如果全新的器官
[00:05:41.840 --> 00:05:43.840]  可以賣2400萬台幣
[00:05:43.840 --> 00:05:47.840]  像不像豬肉桌
[00:05:47.840 --> 00:05:49.840]  賣豬肉那樣
[00:05:49.840 --> 00:05:51.840]  很過份
[00:05:51.840 --> 00:05:53.840]  很令人心碎
[00:05:53.840 --> 00:05:57.840]  經文傳道者說到
[00:05:57.840 --> 00:05:59.840]  受欺壓的人
[00:05:59.840 --> 00:06:01.840]  是傷心流淚
[00:06:01.840 --> 00:06:03.840]  卻因著
[00:06:03.840 --> 00:06:05.840]  權無勢
[00:06:05.840 --> 00:06:07.840]  而無人安慰
[00:06:07.840 --> 00:06:09.840]  原來
[00:06:09.840 --> 00:06:11.840]  人在無法伸冤
[00:06:11.840 --> 00:06:13.840]  和淒涼的情況裡面
[00:06:13.840 --> 00:06:15.840]  是很需要
[00:06:15.840 --> 00:06:17.840]  被明白
[00:06:17.840 --> 00:06:19.840]  和有人
[00:06:19.840 --> 00:06:21.840]  加以援手的
[00:06:21.840 --> 00:06:23.840]  但是當
[00:06:23.840 --> 00:06:25.840]  欺壓者是有權有勢
[00:06:25.840 --> 00:06:27.840]  的人士
[00:06:27.840 --> 00:06:29.840]  或者勢力的時候
[00:06:29.840 --> 00:06:31.840]  是沒有人
[00:06:31.840 --> 00:06:33.840]  向受欺者
[00:06:33.840 --> 00:06:35.840]  來加以安慰
[00:06:35.840 --> 00:06:39.840]  不知道你有沒有體會
[00:06:39.840 --> 00:06:41.840]  當我們起一些不公平
[00:06:41.840 --> 00:06:43.840]  被欺壓惡待的時候
[00:06:43.840 --> 00:06:45.840]  如果能夠有人理解
[00:06:45.840 --> 00:06:47.840]  有人可以申訴
[00:06:47.840 --> 00:06:49.840]  其實是非常重要的
[00:06:49.840 --> 00:06:51.840]  因為可能那些問題
[00:06:51.840 --> 00:06:53.840]  都未必透過講解
[00:06:53.840 --> 00:06:55.840]  能夠得到解決
[00:06:55.840 --> 00:06:57.840]  或者有什麼改變
[00:06:57.840 --> 00:06:59.840]  但是因著問題
[00:06:59.840 --> 00:07:01.840]  似乎
[00:07:01.840 --> 00:07:03.840]  伸冤是有
[00:07:03.840 --> 00:07:05.840]  盼望有可能的時候
[00:07:05.840 --> 00:07:07.840]  人的感覺
[00:07:07.840 --> 00:07:09.840]  就會很不同
[00:07:09.840 --> 00:07:11.840]  那種傷心的情況
[00:07:11.840 --> 00:07:13.840]  可以減輕
[00:07:13.840 --> 00:07:15.840]  感受上更加會覺得
[00:07:15.840 --> 00:07:17.840]  是被安慰
[00:07:17.840 --> 00:07:19.840]  所以如果欺壓
[00:07:19.840 --> 00:07:21.840]  是必然會常有
[00:07:21.840 --> 00:07:23.840]  當我們
[00:07:23.840 --> 00:07:25.840]  見到的時候
[00:07:25.840 --> 00:07:27.840]  可能就是按我們
[00:07:27.840 --> 00:07:29.840]  有的能力去關心
[00:07:29.840 --> 00:07:31.840]  去明白
[00:07:31.840 --> 00:07:33.840]  去支援
[00:07:33.840 --> 00:07:35.840]  面對欺壓
[00:07:35.840 --> 00:07:37.840]  這些都是非常重要
[00:07:37.840 --> 00:07:39.840]  傳道者見到
[00:07:39.840 --> 00:07:41.840]  這些無人介入
[00:07:41.840 --> 00:07:43.840]  無得平反的狀況
[00:07:43.840 --> 00:07:45.840]  他其實是覺得很憤怒
[00:07:45.840 --> 00:07:47.840]  所以在第二第三節的時候
[00:07:47.840 --> 00:07:49.840]  他就表達了
[00:07:49.840 --> 00:07:51.840]  他的看法
[00:07:51.840 --> 00:07:53.840]  他用讚嘆
[00:07:53.840 --> 00:07:55.840]  那些已死的死人
[00:07:55.840 --> 00:07:57.840]  讚嘆其實是有
[00:07:57.840 --> 00:07:59.840]  恭賀讚揚的意思
[00:07:59.840 --> 00:08:01.840]  他說面對人世間
[00:08:01.840 --> 00:08:03.840]  這些不公平
[00:08:03.840 --> 00:08:05.840]  和欺壓的事
[00:08:05.840 --> 00:08:07.840]  其實他就恭喜
[00:08:07.840 --> 00:08:09.840]  那些已死的死人
[00:08:09.840 --> 00:08:11.840]  其實他們是會好過
[00:08:11.840 --> 00:08:13.840]  還活著的人
[00:08:13.840 --> 00:08:15.840]  甚至認為那些
[00:08:15.840 --> 00:08:17.840]  未曾出過世
[00:08:17.840 --> 00:08:19.840]  未曾見過人間一切惡事
[00:08:19.840 --> 00:08:21.840]  和欺凌的事件的時候
[00:08:21.840 --> 00:08:23.840]  是更加有福
[00:08:23.840 --> 00:08:25.840]  其實傳道者這些
[00:08:25.840 --> 00:08:27.840]  言論
[00:08:27.840 --> 00:08:29.840]  相信不是他
[00:08:29.840 --> 00:08:31.840]  一貫的人生哲學
[00:08:31.840 --> 00:08:33.840]  因為我們在傳道書裡面
[00:08:33.840 --> 00:08:35.840]  見到其他的地方
[00:08:35.840 --> 00:08:37.840]  傳道者都有多次提醒
[00:08:37.840 --> 00:08:39.840]  和呼籲人要珍惜生命
[00:08:39.840 --> 00:08:41.840]  也要享受生命
[00:08:41.840 --> 00:08:43.840]  只不過
[00:08:43.840 --> 00:08:45.840]  當他面對
[00:08:45.840 --> 00:08:47.840]  令人沮喪
[00:08:47.840 --> 00:08:49.840]  沒有公平
[00:08:49.840 --> 00:08:51.840]  沒有力挽救的事情的時候
[00:08:51.840 --> 00:08:53.840]  才達到他這個
[00:08:53.840 --> 00:08:55.840]  最直接的反應和感受
[00:08:55.840 --> 00:08:57.840]  所以我形容
[00:08:57.840 --> 00:08:59.840]  人活在人世間
[00:08:59.840 --> 00:09:01.840]  這些欺壓的事件
[00:09:01.840 --> 00:09:03.840]  常常出現的時候
[00:09:03.840 --> 00:09:05.840]  其實我們那個人生
[00:09:05.840 --> 00:09:07.840]  就是一個
[00:09:07.840 --> 00:09:09.840]  無常的人生
[00:09:09.840 --> 00:09:13.840]  接著
[00:09:13.840 --> 00:09:15.840]  去到第四節到第八節
[00:09:15.840 --> 00:09:17.840]  傳道者
[00:09:17.840 --> 00:09:19.840]  又有一個
[00:09:19.840 --> 00:09:21.840]  另外的觀察
[00:09:21.840 --> 00:09:23.840]  是叫人都看到
[00:09:23.840 --> 00:09:25.840]  這些事情發生
[00:09:25.840 --> 00:09:27.840]  都是虛空和暴風
[00:09:27.840 --> 00:09:29.840]  第四節
[00:09:29.840 --> 00:09:31.840]  我見人因彼此嫉妒
[00:09:31.840 --> 00:09:33.840]  而有一切的勞碌
[00:09:33.840 --> 00:09:35.840]  和各樣工作的成就
[00:09:35.840 --> 00:09:37.840]  者也是虛空
[00:09:37.840 --> 00:09:39.840]  也是暴風
[00:09:39.840 --> 00:09:41.840]  不知道你會不會覺得很奇怪
[00:09:41.840 --> 00:09:43.840]  為什麼用嫉妒
[00:09:43.840 --> 00:09:45.840]  去形容一切的勞碌
[00:09:45.840 --> 00:09:47.840]  和各樣工作的成就
[00:09:47.840 --> 00:09:49.840]  則都
[00:09:49.840 --> 00:09:51.840]  不是用來形容
[00:09:51.840 --> 00:09:53.840]  人和人的相處的嗎
[00:09:53.840 --> 00:09:55.840]  原來原文這個
[00:09:55.840 --> 00:09:57.840]  的字詞它也有一個
[00:09:57.840 --> 00:09:59.840]  正面的意思
[00:09:59.840 --> 00:10:01.840]  就是當是很
[00:10:01.840 --> 00:10:03.840]  熱心很熱切
[00:10:03.840 --> 00:10:05.840]  都可以類同
[00:10:05.840 --> 00:10:07.840]  這個
[00:10:07.840 --> 00:10:09.840]  的意思
[00:10:09.840 --> 00:10:11.840]  因為根據舊約
[00:10:11.840 --> 00:10:13.840]  的記載只有在上帝
[00:10:13.840 --> 00:10:15.840]  和人或者是
[00:10:15.840 --> 00:10:17.840]  夫婦這兩種排外
[00:10:17.840 --> 00:10:19.840]  的關係上
[00:10:19.840 --> 00:10:21.840]  嫉妒的存在
[00:10:21.840 --> 00:10:23.840]  才是合理的
[00:10:23.840 --> 00:10:25.840]  如果在這兩種排外
[00:10:25.840 --> 00:10:27.840]  的關係以外
[00:10:27.840 --> 00:10:29.840]  去流露嫉妒
[00:10:29.840 --> 00:10:31.840]  往往會帶來
[00:10:31.840 --> 00:10:33.840]  人和人很大的傷害
[00:10:33.840 --> 00:10:35.840]  所以根據
[00:10:35.840 --> 00:10:37.840]  經文的上下文
[00:10:37.840 --> 00:10:39.840]  推斷傳道者
[00:10:39.840 --> 00:10:41.840]  用嫉妒這個字
[00:10:41.840 --> 00:10:43.840]  應該都是負面的
[00:10:43.840 --> 00:10:45.840]  去形容有嫉妒的
[00:10:45.840 --> 00:10:47.840]  勞碌和各樣工作的成就
[00:10:47.840 --> 00:10:49.840]  是虛空
[00:10:49.840 --> 00:10:51.840]  和暴風的
[00:10:51.840 --> 00:10:53.840]  可能用聖經新譯本
[00:10:53.840 --> 00:10:55.840]  的翻譯
[00:10:55.840 --> 00:10:57.840]  第四節那一句你會
[00:10:57.840 --> 00:10:59.840]  容易明白一點
[00:10:59.840 --> 00:11:01.840]  聖經新譯本是這樣說的
[00:11:01.840 --> 00:11:03.840]  我看見各樣勞碌
[00:11:03.840 --> 00:11:05.840]  和各樣徵考的工作
[00:11:05.840 --> 00:11:07.840]  都是出於人與人之間
[00:11:07.840 --> 00:11:09.840]  彼此的憎敬
[00:11:09.840 --> 00:11:11.840]  傳道者
[00:11:11.840 --> 00:11:13.840]  傳道者的意思
[00:11:13.840 --> 00:11:15.840]  就是用憎敬來
[00:11:15.840 --> 00:11:17.840]  表達嫉妒
[00:11:17.840 --> 00:11:19.840]  有人說其實
[00:11:19.840 --> 00:11:21.840]  良性的競爭可以帶來
[00:11:21.840 --> 00:11:23.840]  動力進步和彼此的
[00:11:23.840 --> 00:11:25.840]  激勵不過如果
[00:11:25.840 --> 00:11:27.840]  那個競爭是出自
[00:11:27.840 --> 00:11:29.840]  惡性好像恩爵
[00:11:29.840 --> 00:11:31.840]  嫉妒
[00:11:31.840 --> 00:11:33.840]  不抵得你不讓你
[00:11:33.840 --> 00:11:35.840]  這樣的情況出現的話
[00:11:35.840 --> 00:11:37.840]  就會出現一些
[00:11:37.840 --> 00:11:39.840]  選人
[00:11:39.840 --> 00:11:41.840]  利己
[00:11:41.840 --> 00:11:43.840]  有你無我
[00:11:43.840 --> 00:11:45.840]  鬥過你死我活
[00:11:45.840 --> 00:11:47.840]  或者是踩著別人
[00:11:47.840 --> 00:11:49.840]  往上爬的情況
[00:11:49.840 --> 00:11:51.840]  出現
[00:11:51.840 --> 00:11:53.840]  在這些情況下
[00:11:53.840 --> 00:11:55.840]  傳道者
[00:11:55.840 --> 00:11:57.840]  就形容這些勞碌
[00:11:57.840 --> 00:11:59.840]  的存在
[00:11:59.840 --> 00:12:01.840]  是真實卻
[00:12:01.840 --> 00:12:03.840]  是不能
[00:12:03.840 --> 00:12:05.840]  永存和
[00:12:05.840 --> 00:12:07.840]  這樣的動機
[00:12:07.840 --> 00:12:09.840]  是一個殘酷的
[00:12:09.840 --> 00:12:11.840]  競爭來的
[00:12:11.840 --> 00:12:13.840]  第五第六節是當時一個
[00:12:13.840 --> 00:12:15.840]  流行的言語
[00:12:15.840 --> 00:12:17.840]  第五節講到
[00:12:17.840 --> 00:12:19.840]  愚昧人抱著雙臂
[00:12:19.840 --> 00:12:21.840]  自食其辱
[00:12:21.840 --> 00:12:23.840]  其實是一個消極地
[00:12:23.840 --> 00:12:25.840]  叫人們
[00:12:25.840 --> 00:12:27.840]  在面對工作的情況下
[00:12:27.840 --> 00:12:29.840]  不要懶惰
[00:12:29.840 --> 00:12:31.840]  愚蠢的人
[00:12:31.840 --> 00:12:33.840]  會怕吃虧
[00:12:33.840 --> 00:12:35.840]  翹起手
[00:12:35.840 --> 00:12:37.840]  都不做
[00:12:37.840 --> 00:12:39.840]  結果就搞到
[00:12:39.840 --> 00:12:41.840]  自食其辱
[00:12:41.840 --> 00:12:43.840]  廢了自己的武功
[00:12:43.840 --> 00:12:45.840]  也弄死自己
[00:12:45.840 --> 00:12:47.840]  但是職場卻是常常有
[00:12:47.840 --> 00:12:49.840]  這樣的情況
[00:12:49.840 --> 00:12:51.840]  自己劃地為戒
[00:12:51.840 --> 00:12:53.840]  覺得不要給別人
[00:12:53.840 --> 00:12:55.840]  拿便宜
[00:12:55.840 --> 00:12:57.840]  所以我只是做到這麼多
[00:12:57.840 --> 00:12:59.840]  但是當你用這樣的態度
[00:12:59.840 --> 00:13:01.840]  去面對工作的時候
[00:13:01.840 --> 00:13:03.840]  可能你就限制了
[00:13:03.840 --> 00:13:05.840]  你的發展
[00:13:05.840 --> 00:13:07.840]  也窒息了
[00:13:07.840 --> 00:13:09.840]  你對恩賜的發掘
[00:13:09.840 --> 00:13:11.840]  第六節
[00:13:11.840 --> 00:13:13.840]  傳道者有一個
[00:13:13.840 --> 00:13:15.840]  這樣的勸勉
[00:13:15.840 --> 00:13:17.840]  要人勤勞
[00:13:17.840 --> 00:13:19.840]  但是有地方要留意
[00:13:19.840 --> 00:13:21.840]  他形容一掌滿滿
[00:13:21.840 --> 00:13:23.840]  而得享安靜
[00:13:23.840 --> 00:13:25.840]  勝過兩掌滿滿
[00:13:25.840 --> 00:13:27.840]  而勞碌暴風
[00:13:27.840 --> 00:13:29.840]  我們每個人都有兩個手掌
[00:13:29.840 --> 00:13:31.840]  他
[00:13:31.840 --> 00:13:33.840]  鼓勵我們
[00:13:33.840 --> 00:13:35.840]  在工作的狀況裡面
[00:13:35.840 --> 00:13:37.840]  我們寧願得著
[00:13:37.840 --> 00:13:39.840]  一個手掌的滿滿
[00:13:39.840 --> 00:13:41.840]  可以享受安靜
[00:13:41.840 --> 00:13:43.840]  好過是
[00:13:43.840 --> 00:13:45.840]  兩手都滿了
[00:13:45.840 --> 00:13:47.840]  卻享受不到
[00:13:47.840 --> 00:13:49.840]  工作的滿足和樂趣
[00:13:49.840 --> 00:13:51.840]  其實工作
[00:13:51.840 --> 00:13:53.840]  是上帝賜給人
[00:13:53.840 --> 00:13:55.840]  一個的
[00:13:55.840 --> 00:13:57.840]  責任和一個的
[00:13:57.840 --> 00:13:59.840]  吩咐
[00:13:59.840 --> 00:14:01.840]  是叫我們透過工作
[00:14:01.840 --> 00:14:03.840]  我們可以發揮創意
[00:14:03.840 --> 00:14:05.840]  發展個人的潛能
[00:14:05.840 --> 00:14:07.840]  不過當我們
[00:14:07.840 --> 00:14:09.840]  做著做著的時候
[00:14:09.840 --> 00:14:11.840]  有可能去了另一個極端
[00:14:11.840 --> 00:14:13.840]  就是我們不停地工作
[00:14:13.840 --> 00:14:15.840]  成為了工作的奴隸
[00:14:15.840 --> 00:14:17.840]  有些時候
[00:14:17.840 --> 00:14:19.840]  甚至做到
[00:14:19.840 --> 00:14:21.840]  似機器多過似人
[00:14:21.840 --> 00:14:23.840]  扭曲了工作的原意
[00:14:23.840 --> 00:14:25.840]  甚至在一些的機構
[00:14:25.840 --> 00:14:27.840]  和一些的工作要求裡面
[00:14:27.840 --> 00:14:29.840]  都會以
[00:14:29.840 --> 00:14:31.840]  用盡人
[00:14:31.840 --> 00:14:33.840]  可以的能力
[00:14:33.840 --> 00:14:35.840]  成為了
[00:14:35.840 --> 00:14:37.840]  工作的標準
[00:14:37.840 --> 00:14:39.840]  其實能夠有工作
[00:14:39.840 --> 00:14:41.840]  那是一個恩典
[00:14:41.840 --> 00:14:43.840]  透過
[00:14:43.840 --> 00:14:45.840]  我們享受工作的過程
[00:14:45.840 --> 00:14:47.840]  也都
[00:14:47.840 --> 00:14:49.840]  會幫助我們
[00:14:49.840 --> 00:14:51.840]  因此運用越來越多
[00:14:51.840 --> 00:14:53.840]  接著下去
[00:14:53.840 --> 00:14:55.840]  第七第八節
[00:14:55.840 --> 00:14:57.840]  傳道者就將
[00:14:57.840 --> 00:14:59.840]  另外一個虛空暴風的例子
[00:14:59.840 --> 00:15:01.840]  擠在我們的眼前
[00:15:01.840 --> 00:15:03.840]  傳道者說
[00:15:03.840 --> 00:15:05.840]  我轉而觀看日光之下
[00:15:05.840 --> 00:15:07.840]  有一件虛空的事
[00:15:07.840 --> 00:15:09.840]  有人孤單無雙
[00:15:09.840 --> 00:15:11.840]  無子無兄弟
[00:15:11.840 --> 00:15:13.840]  景勞碌不息
[00:15:13.840 --> 00:15:15.840]  眼目也不以財富為滿足
[00:15:15.840 --> 00:15:17.840]  他說
[00:15:17.840 --> 00:15:19.840]  我勞碌自己卻不享福
[00:15:19.840 --> 00:15:21.840]  到底是為了誰呢
[00:15:21.840 --> 00:15:23.840]  這也是虛空
[00:15:23.840 --> 00:15:25.840]  甚至極沉重的擔子
[00:15:25.840 --> 00:15:29.840]  在日前期間
[00:15:29.840 --> 00:15:31.840]  都要幫忙
[00:15:31.840 --> 00:15:33.840]  做很多的安息禮拜
[00:15:33.840 --> 00:15:35.840]  其中
[00:15:35.840 --> 00:15:37.840]  我遇到一位
[00:15:37.840 --> 00:15:39.840]  在病中信主的
[00:15:39.840 --> 00:15:41.840]  姐妹
[00:15:41.840 --> 00:15:43.840]  她
[00:15:43.840 --> 00:15:45.840]  中年
[00:15:45.840 --> 00:15:47.840]  上到去一些
[00:15:47.840 --> 00:15:49.840]  管理的位置
[00:15:49.840 --> 00:15:51.840]  也都是在工作上
[00:15:51.840 --> 00:15:53.840]  做出很好的成績
[00:15:53.840 --> 00:15:55.840]  令到
[00:15:55.840 --> 00:15:57.840]  機構公司
[00:15:57.840 --> 00:15:59.840]  得著很大的發展
[00:15:59.840 --> 00:16:01.840]  卻是
[00:16:01.840 --> 00:16:03.840]  在她正當成年
[00:16:03.840 --> 00:16:05.840]  還可以很有作為的時候
[00:16:05.840 --> 00:16:07.840]  卻是
[00:16:07.840 --> 00:16:09.840]  發現了腦瘤
[00:16:09.840 --> 00:16:11.840]  然後在很短的時間
[00:16:11.840 --> 00:16:13.840]  無論做什麼治療
[00:16:13.840 --> 00:16:15.840]  都不能夠得著
[00:16:15.840 --> 00:16:17.840]  改善和醫治
[00:16:17.840 --> 00:16:19.840]  在這個
[00:16:19.840 --> 00:16:21.840]  要面對人生
[00:16:21.840 --> 00:16:23.840]  快要結束的過程
[00:16:23.840 --> 00:16:25.840]  她選擇了相信耶穌
[00:16:25.840 --> 00:16:27.840]  為人生之後
[00:16:27.840 --> 00:16:29.840]  去做安排
[00:16:29.840 --> 00:16:31.840]  但是在
[00:16:31.840 --> 00:16:33.840]  信主之後
[00:16:33.840 --> 00:16:35.840]  她都有很多的疑問
[00:16:35.840 --> 00:16:37.840]  覺得自己有這樣的貢獻
[00:16:37.840 --> 00:16:39.840]  卻不能夠得到
[00:16:39.840 --> 00:16:41.840]  一個好的結局
