
[00:00:00.000 --> 00:00:04.200]  好兄姊妹,今天我們繼續看哈伯谷書第三章
[00:02:57.840 --> 00:03:00.000]  他有很明顯的改變
[00:03:00.000 --> 00:03:02.320]  開始是有很多的不滿投訴
[00:03:02.320 --> 00:03:05.280]  去到第三章基本上是一個頌歌
[00:03:05.280 --> 00:03:09.480]  是一個詩歌或者詩篇的頌詞
[00:03:09.480 --> 00:03:12.880]  在這個頌歌之下
[00:03:12.880 --> 00:03:16.320]  就反映了他心靈內心那種的改變
[00:03:16.320 --> 00:03:20.040]  所以今天我們就看哈伯谷先知最後一章
[00:03:20.040 --> 00:03:23.320]  第三章在這個頌歌當中有什麼內容呢?
[00:03:23.320 --> 00:03:25.480]  基本上在這個頌歌當中
[00:03:25.480 --> 00:03:28.520]  一開始的時候其實他都好像詩篇的作法
[00:03:28.520 --> 00:03:31.240]  他就有一個標題
[00:03:31.240 --> 00:03:34.920]  然後在他的標題之後
[00:03:34.920 --> 00:03:37.240]  就分開了每一段
[00:03:37.240 --> 00:03:39.960]  其實他中間都有一個
[00:03:39.960 --> 00:03:43.360]  你看中文聖經的翻譯有「細拉」這個字
[00:03:43.360 --> 00:03:46.280]  「細拉」這個字其實就是一個
[00:03:46.280 --> 00:03:51.760]  唱歌當中的中間的休止符
[00:03:51.760 --> 00:03:56.360]  所以每一段基本上很明顯的分野
[00:03:56.360 --> 00:03:58.280]  就是有「細拉」這個字
[00:03:58.280 --> 00:04:00.960]  就是為之一個段落
[00:04:00.960 --> 00:04:03.960]  所以他中間有些是拆開
[00:04:03.960 --> 00:04:08.480]  他都不是按著我們聖經的章節
[00:04:08.480 --> 00:04:10.840]  有時候他是在一節
[00:04:10.840 --> 00:04:12.800]  譬如第三節的上半部
[00:04:12.800 --> 00:04:14.680]  講完之後就「細拉」
[00:04:14.680 --> 00:04:17.960]  然後下半部就有第二段
[00:04:17.960 --> 00:04:21.960]  那麼一開始的時候
[00:04:21.960 --> 00:04:25.920]  第一段哈伯谷先知究竟說些什麼呢?
[00:04:25.920 --> 00:04:27.640]  他就說
[00:04:27.640 --> 00:04:31.280]  「耶和華,我聽見你的鳴聲就懼怕」
[00:04:31.280 --> 00:04:35.520]  「耶和華,求你在這些年間復興你的作為」
[00:04:35.520 --> 00:04:38.040]  「在這些年間顯明出來」
[00:04:38.040 --> 00:04:41.560]  「在發露的時候以憐憫為念」
[00:04:41.560 --> 00:04:43.400]  「神從提曼而來」
[00:04:43.400 --> 00:04:46.160]  「聖者從巴蘭山臨到」
[00:04:46.160 --> 00:04:47.960]  然後就「細拉」
[00:04:47.960 --> 00:04:49.560]  在第一段的時候很明顯
[00:04:49.560 --> 00:04:51.760]  這裡不斷強調有一個字
[00:04:51.760 --> 00:04:52.920]  不知道你有沒有留意到
[00:04:52.920 --> 00:04:53.920]  它重複的出現呢?
[00:04:53.920 --> 00:04:58.240]  就是「在這些年間」
[00:04:58.240 --> 00:05:00.720]  「在這些年間」這個字出現了兩次
[00:05:00.720 --> 00:05:04.400]  其實它的意思就是說
[00:05:04.400 --> 00:05:05.520]  「In this year」
[00:05:05.520 --> 00:05:07.400]  或者有些聖經就是「In this moment」
[00:05:07.400 --> 00:05:16.000]  就是「在現在我們所處的時間、空間、領域當中」
[00:05:16.000 --> 00:05:21.840]  哈伯谷先知他在與神對話的時候
[00:05:21.840 --> 00:05:25.880]  他明白到神是多麼的可畏
[00:05:25.880 --> 00:05:31.720]  神的尊嚴是多麼的不容讓人有興忽
[00:05:31.720 --> 00:05:34.040]  或者不容讓人有興慢
[00:05:34.040 --> 00:05:38.600]  所以他說「我聽見你的鳴聲就懼怕」
[00:05:38.600 --> 00:05:41.960]  他知道神的意念高過我們的意念
[00:05:41.960 --> 00:05:44.360]  他知道神自己做事的手法
[00:05:44.360 --> 00:05:46.800]  超出了我們的期待
[00:05:46.800 --> 00:05:50.640]  我們明白自己的位置
[00:05:50.640 --> 00:05:52.760]  站在神面前的時候
[00:05:52.760 --> 00:05:56.120]  我們必然要存著敬畏之心
[00:05:56.120 --> 00:05:58.960]  所以他說「我聽見你的鳴聲就懼怕」
[00:05:58.960 --> 00:06:01.520]  但是他那種懼怕
[00:06:01.520 --> 00:06:05.320]  並不是單單是逃避神的那種懼怕
[00:06:05.320 --> 00:06:06.320]  有時候你害怕一些事情
[00:06:06.320 --> 00:06:08.080]  你會逃避、你會離開
[00:06:08.080 --> 00:06:12.080]  但這種懼怕其實就是敬畏的意思
[00:06:12.080 --> 00:06:16.520]  他不是離開神或者想逃避神
[00:06:16.520 --> 00:06:18.640]  他是存著敬畏之心
[00:06:18.640 --> 00:06:21.400]  他懼怕神的意思就是他存著敬畏之心
[00:06:21.400 --> 00:06:25.680]  所以他仍然是等候著神的作為顯現出來
[00:06:25.680 --> 00:06:29.560]  他說「求祢在這些年間復興祢的作為」
[00:06:29.560 --> 00:06:34.200]  「在這些年間顯明出來」
[00:06:34.200 --> 00:06:40.920]  這是哈巴谷先知在這個重設的第一部分的重點
[00:06:40.920 --> 00:06:43.920]  沒錯,在世界仍然有很多的不義
[00:06:43.920 --> 00:06:49.960]  沒錯,那些問題不是馬上得到解決
[00:06:49.960 --> 00:06:53.760]  但是我仍然都期待
[00:06:53.760 --> 00:06:54.840]  我是懼怕
[00:06:54.840 --> 00:06:56.680]  因為我是敬畏神
[00:06:56.680 --> 00:07:01.840]  但我仍然都期待神會有祂的工作
[00:07:01.840 --> 00:07:05.720]  甚至乎在一個墮落敗壞的時代當中
[00:07:05.720 --> 00:07:09.720]  神會復興祂的作為
[00:07:09.720 --> 00:07:16.080]  這是一個很重要的指引
[00:07:16.080 --> 00:07:17.520]  在一個不義的世界當中
[00:07:17.520 --> 00:07:21.640]  很容易我們被那些不義的事情
[00:07:21.640 --> 00:07:23.280]  被那些不義的人
[00:07:23.280 --> 00:07:24.840]  被那些罪惡
[00:07:24.840 --> 00:07:27.720]  被那些混亂,好像眼花撩亂一樣
[00:07:27.720 --> 00:07:28.760]  擾亂了我們
[00:07:28.760 --> 00:07:31.000]  我們覺得神沒有位置了
[00:07:31.000 --> 00:07:33.080]  神已經再也做不了事情了
[00:07:33.080 --> 00:07:36.880]  神好像現在的手都要收起來了
[00:07:36.880 --> 00:07:39.680]  沒錯,哈巴谷先知一開始提問的時候
[00:07:39.680 --> 00:07:41.800]  其實他都是說這些類似的話
[00:07:41.800 --> 00:07:44.440]  他說「神啊,為什麼祢好像隱藏起來呢?」
[00:07:44.440 --> 00:07:46.040]  「為什麼祢靜默不發聲呢?」
[00:07:46.040 --> 00:07:49.400]  他都是說這些類似的投訴
[00:07:49.400 --> 00:07:50.560]  但是到了這裡的時候
[00:07:50.560 --> 00:07:53.000]  哈巴谷先知明白
[00:07:53.000 --> 00:07:55.200]  在表面上
[00:07:55.200 --> 00:07:57.440]  罪人、罪惡、混亂
[00:07:57.440 --> 00:08:00.320]  這些好像是掌管一切
[00:08:00.320 --> 00:08:03.800]  但是一個敬畏神的人
[00:08:03.800 --> 00:08:07.920]  他看到更加大的一幅圖畫
[00:08:07.920 --> 00:08:09.600]  那幅圖畫是什麼呢?
[00:08:09.600 --> 00:08:15.000]  就是無論在多少不義和罪惡當中
[00:08:15.000 --> 00:08:18.240]  神仍然可以工作
[00:08:18.240 --> 00:08:20.400]  既然神可以工作的時候
[00:08:20.400 --> 00:08:25.400]  哈巴谷先知也是期待著神有作為
[00:08:25.400 --> 00:08:29.120]  去復興他的子民
[00:08:29.120 --> 00:08:31.000]  這是事實
[00:08:31.000 --> 00:08:33.960]  等於我們不要失去這樣的視野
[00:08:33.960 --> 00:08:35.560]  在一個不義的世界當中
[00:08:35.560 --> 00:08:37.200]  我們不要失去這樣的視野
[00:08:37.200 --> 00:08:38.960]  視野就是
[00:08:38.960 --> 00:08:41.520]  有時候好像罪惡雖然掌權
[00:08:41.520 --> 00:08:43.600]  但是神容讓罪惡來臨
[00:08:43.600 --> 00:08:49.760]  但是神也不會停止他的工作
[00:08:49.760 --> 00:08:52.840]  很明顯在文化大革命的時候
[00:08:52.840 --> 00:08:57.160]  或者在共產黨成立新中國的時候
[00:08:57.160 --> 00:09:03.880]  教會的活動空間不斷被收窄
[00:09:03.880 --> 00:09:10.800]  本來很多宣教士建立的教會據點
[00:09:10.800 --> 00:09:16.280]  其實都被清算、被接管
[00:09:16.280 --> 00:09:21.640]  而中國政府也用愛國運動
[00:09:21.640 --> 00:09:25.800]  來控制教會各方面的言論
[00:09:25.800 --> 00:09:29.240]  後來也有新的三次愛國運動
[00:09:29.240 --> 00:09:32.040]  在教會當中推行
[00:09:32.040 --> 00:09:37.840]  趕走那些稱為敵對的外國勢力
[00:09:37.840 --> 00:09:39.240]  似乎在那時候
[00:09:39.240 --> 00:09:44.240]  教會的生存空間只是越縮越少
[00:09:44.240 --> 00:09:49.880]  但是當我們去看《大圖畫》的時候
[00:09:49.880 --> 00:09:54.120]  我們就發覺神沒有停止他的工作
[00:09:54.120 --> 00:09:57.760]  正正就是在那個年代
[00:09:57.760 --> 00:10:00.200]  有很多大學生
[00:10:00.200 --> 00:10:01.960]  有很多憤青運動
[00:10:01.960 --> 00:10:04.960]  大學生被神復興
[00:10:04.960 --> 00:10:06.040]  很多大學當中
[00:10:06.040 --> 00:10:07.720]  很多基督徒信了耶穌
[00:10:07.720 --> 00:10:10.200]  後來他們做了傳道人
[00:10:10.200 --> 00:10:13.160]  《見及無名的傳道者》那本小書
[00:10:13.160 --> 00:10:14.800]  其實也是其中一個
[00:10:14.800 --> 00:10:19.520]  在大學生復興當中的傳道人
[00:10:19.520 --> 00:10:23.640]  後來他走到偏遠的山區傳道
[00:10:23.640 --> 00:10:26.160]  趙君影牧師是其中一個
[00:10:26.160 --> 00:10:27.680]  領導大學生復興運動
[00:10:27.680 --> 00:10:30.520]  很出名的一個領袖
[00:10:30.520 --> 00:10:32.040]  諸如此類
[00:10:32.040 --> 00:10:34.800]  我們看到神從來沒有停止他的工作
[00:10:34.800 --> 00:10:37.440]  剛才說的中國大陸如是
[00:10:37.440 --> 00:10:43.480]  即使在伊斯蘭國家也是如是
[00:10:43.480 --> 00:10:47.120]  有時候教會好像被壓制到
[00:10:47.120 --> 00:10:51.240]  根本沒有空間去傳福音的時候
[00:10:51.240 --> 00:10:54.640]  但是很多的見證人
[00:10:54.640 --> 00:11:04.000]  在一些基督教信仰沒有空間發展的時候
[00:11:04.000 --> 00:11:08.160]  主耶穌親自藉著異象、藉著異夢
[00:11:08.160 --> 00:11:13.640]  讓回教徒去尋找他們真實的真神信仰
[00:11:13.640 --> 00:11:15.960]  而歸向基督
[00:11:15.960 --> 00:11:21.960]  在一些猶太人當中也是一樣如是
[00:11:21.960 --> 00:11:25.400]  很多極端原教旨主義的猶太分子
[00:11:25.400 --> 00:11:27.040]  基本上他們都是很反基督
[00:11:27.040 --> 00:11:27.920]  很反基督信仰
[00:11:27.920 --> 00:11:30.440]  但是當中也有不少人
[00:11:30.440 --> 00:11:32.280]  他們在聖經當中
[00:11:32.280 --> 00:11:33.480]  一直看舊約的聖經
[00:11:33.480 --> 00:11:37.080]  得到神自己的教導
[00:11:37.080 --> 00:11:39.640]  後來變成了那些Messianic Jews
[00:11:39.640 --> 00:11:44.120]  就是那些歸順耶穌基督的猶太人
[00:11:44.120 --> 00:11:47.600]  每一個混亂信仰被迫害的時代
[00:11:47.600 --> 00:11:53.320]  基本上神都沒有停止他的工作
[00:11:53.320 --> 00:11:56.720]  到了現在
[00:11:56.720 --> 00:12:06.560]  有人說經過了文化大革命、經過了差不多二十年的信仰
[00:12:06.560 --> 00:12:07.600]  轉入地下
[00:12:07.600 --> 00:12:08.840]  中國教會轉入地下
[00:12:08.840 --> 00:12:11.880]  或者被迫害很多領袖、傳道人
[00:12:11.880 --> 00:12:13.800]  魏拓星死在監獄
[00:12:13.800 --> 00:12:15.560]  黃明道被人抓去坐牢
[00:12:15.560 --> 00:12:16.680]  諸如此類的時候
[00:12:16.680 --> 00:12:21.120]  中國教會就沒有發展空間的時候
[00:12:21.120 --> 00:12:24.120]  你就看到
[00:12:24.120 --> 00:12:26.040]  後來改革開放之後
[00:12:26.040 --> 00:12:32.000]  教會重新可以走上公開活動的時候
[00:12:32.000 --> 00:12:38.440]  就看到原來中國教會從來都沒有停止繁殖
[00:12:38.440 --> 00:12:39.520]  因因向榮
[00:12:39.520 --> 00:12:52.120]  信耶穌的人數比之前多了幾十倍
[00:12:52.120 --> 00:12:56.880]  神的工作仍然都不會停止
[00:12:56.880 --> 00:13:00.560]  我們的眼目不只是注視不義的世界
[00:13:00.560 --> 00:13:06.000]  我們不只是注視犯罪的人得到最後的勝利
[00:13:06.000 --> 00:13:08.600]  其實不是的
[00:13:08.600 --> 00:13:14.480]  既然神仍然在這麼混亂的情境當中工作的時候
[00:13:14.480 --> 00:13:16.440]  我們就要求神復興
[00:13:16.440 --> 00:13:17.920]  即使在美國現在都是一樣
[00:13:17.920 --> 00:13:23.360]  好像信仰言論的空間不斷地被打壓
[00:13:23.360 --> 00:13:26.200]  信耶穌的人
[00:13:26.200 --> 00:13:31.360]  無論在大學、在公眾的空間當中
[00:13:31.360 --> 00:13:40.400]  被人認為是落伍、搜救、極端的分子的時候
[00:13:40.400 --> 00:13:43.440]  我們要求神復興他的作為
[00:13:43.440 --> 00:13:48.360]  他說「在者昔年間」就是在我們現在活在的時空當中
[00:13:48.360 --> 00:13:53.400]  我們不是期望著很遠很遠
[00:13:53.400 --> 00:13:57.120]  我們是期望現在神在我們的生命
[00:13:57.120 --> 00:13:59.560]  在我們有生之年
[00:13:59.560 --> 00:14:03.080]  在我們所見到的
[00:14:03.080 --> 00:14:06.120]  可以被神使用
[00:14:06.120 --> 00:14:09.880]  有復興的作為
[00:14:09.880 --> 00:14:12.080]  接著是第二段
[00:14:12.080 --> 00:14:14.120]  第二段的時候
[00:14:14.120 --> 00:14:21.200]  基本上是說出了神臨在的那種可怕的景象
[00:14:21.200 --> 00:14:22.240]  第二段的時候
[00:14:22.240 --> 00:14:24.160]  基本上是哈伯曲仙子
[00:14:24.160 --> 00:14:28.640]  用了不同各方面去說到神同在
[00:14:28.640 --> 00:14:33.120]  或者神臨在、顯現的時候那種可怕的景象
[00:14:33.120 --> 00:14:35.320]  這個也是很重要的
[00:14:35.320 --> 00:14:40.120]  在一個罪惡不義的世界的時候
[00:14:40.120 --> 00:14:46.960]  人的眼目很容易只是看到那些世界發生的事情
[00:14:46.960 --> 00:14:52.320]  但是哈伯曲仙子經過兩輪的對話之後
[00:14:52.320 --> 00:14:56.040]  他有一種的切誤
[00:14:56.040 --> 00:15:05.600]  就是當他好像被神的同在來融化的時候
[00:15:05.600 --> 00:15:10.280]  在他的意象當中好像看到神威嚴的來臨的時候
[00:15:10.280 --> 00:15:17.680]  這個世界的一切好像已經再次黯然失色
[00:15:17.680 --> 00:15:20.640]  在神同在可怕的景象有幾方面
[00:15:20.640 --> 00:15:21.680]  第一方面
[00:15:21.680 --> 00:15:24.880]  他說到神榮光的彰顯
[00:15:24.880 --> 00:15:27.960]  其實在第一段的時候
[00:15:27.960 --> 00:15:30.960]  每一段在他說「細拉」之前
[00:15:30.960 --> 00:15:34.280]  其實有一個勾是接到下一段的
[00:15:34.280 --> 00:15:35.200]  引到下一段的
[00:15:35.200 --> 00:15:40.240]  所以在上一段說到最後一句
[00:15:40.240 --> 00:15:43.880]  「神從提曼而來,聖者從巴蘭山臨到」
[00:15:43.880 --> 00:15:50.280]  這個其實是說到神在西乃山臨在的景象、意象
[00:15:50.280 --> 00:15:54.480]  第二段說到神的臨在
[00:15:54.480 --> 00:15:56.200]  首先神的榮光出現是怎樣的呢?
[00:15:56.200 --> 00:16:00.120]  「祂的榮光遮蔽諸天,縱贊充滿大地」
[00:16:00.120 --> 00:16:05.000]  「祂的輝煌如同日光,從祂手裡射出光線」
[00:16:05.000 --> 00:16:08.000]  「存在其中,藏著祂的能力」
[00:16:08.000 --> 00:16:12.000]  「神榮耀的光輝,如耀眼的光芒」
[00:16:12.000 --> 00:16:18.720]  「來搶奪了哈伯谷先知一切的注意」
[00:16:18.720 --> 00:16:21.080]  他的心靈好像被神榮耀的光輝
[00:16:21.080 --> 00:16:26.720]  來佔滿一樣
[00:16:26.720 --> 00:16:29.200]  有一首英文的詩歌
[00:16:29.200 --> 00:16:38.360]  「當我見到祢的聖潔,沾染祢的榮光的時候」
[00:16:38.360 --> 00:16:43.880]  「這個世界所有的一切都好像黯然無光」
[00:16:43.880 --> 00:16:47.960]  「都好像再沒有了它的吸引力」
[00:16:47.960 --> 00:16:53.520]  「我整個人都好像融化在一個勁大的場景當中」
[00:16:53.520 --> 00:16:56.440]  我相信這樣的感受
[00:16:56.440 --> 00:16:59.560]  其實正正就是他貼切的形容哈伯谷先知
[00:16:59.560 --> 00:17:01.960]  沒錯,神的臨在是很可畏
[00:17:01.960 --> 00:17:04.720]  因為神是可畏的神
[00:17:04.720 --> 00:17:08.200]  但是當人被神的榮耀的光輝
[00:17:08.200 --> 00:17:11.720]  來佔滿了他的心靈的時候
[00:17:11.720 --> 00:17:15.520]  這個世界所有的一切都好像變得黯然無光
[00:17:15.520 --> 00:17:20.440]  神榮耀的光輝好像奪了他的心
[00:17:20.440 --> 00:17:24.440]  有時候,其中一樣我們覺得不易
[00:17:24.440 --> 00:17:27.840]  這麼難去忍受的就是
[00:17:27.840 --> 00:17:33.240]  這個世界很多東西我們看得很重要
[00:17:33.240 --> 00:17:36.200]  而當不義的事情發生的時候
[00:17:36.200 --> 00:17:40.040]  好像就奪去了我們認為很多很重要的東西
[00:17:40.040 --> 00:17:45.280]  所以我們很忿忿不明
[00:17:45.280 --> 00:17:46.680]  你明白我的意思嗎?
[00:17:46.680 --> 00:17:48.240]  舉例來說
[00:17:48.240 --> 00:17:52.880]  你覺得地上的物質很重要
[00:17:52.880 --> 00:17:56.840]  或者你很用心經營了一家公司
[00:17:56.840 --> 00:18:01.840]  或者你很用心蓋了一間房子
[00:18:01.840 --> 00:18:07.200]  但是那些不義的人可能去搶奪了你的公司
[00:18:07.200 --> 00:18:09.120]  霸佔了你的房子
[00:18:09.120 --> 00:18:11.680]  你會覺得很忿忿不平
[00:18:11.680 --> 00:18:14.040]  你的氣很不順
[00:18:14.040 --> 00:18:15.320]  坦白說
[00:18:15.320 --> 00:18:18.080]  你和我都是正常的
[00:18:18.080 --> 00:18:19.280]  因為明明是我
[00:18:19.280 --> 00:18:21.520]  而且我這麼用心去經營這家公司
[00:18:21.520 --> 00:18:24.080]  現在好像被人割韭菜一樣
[00:18:24.080 --> 00:18:26.880]  就割了它
[00:18:26.880 --> 00:18:29.560]  這樣我就很不順氣
[00:18:29.560 --> 00:18:31.400]  沒錯,這是自然,這是正常
[00:18:31.400 --> 00:18:34.320]  我不是說你這樣被人割韭菜的時候
[00:18:34.320 --> 00:18:38.640]  你的氣是不正常
[00:18:38.640 --> 00:18:41.920]  不是,完全是正常,完全是合理的
[00:18:41.920 --> 00:18:44.520]  但是有另外一個角度
[00:18:44.520 --> 00:18:50.240]  或者有另外一個更高層次的體制
[00:18:50.240 --> 00:18:55.400]  當我看到神自己的榮耀的光輝
[00:18:55.400 --> 00:18:58.320]  好像佔滿了我的心的時候
[00:18:58.320 --> 00:19:00.440]  這個世界的東西
[00:19:00.440 --> 00:19:02.720]  沒錯,我是損失
[00:19:02.720 --> 00:19:04.800]  沒錯,我是失去
[00:19:04.800 --> 00:19:07.400]  沒錯,我是憤怒
[00:19:07.400 --> 00:19:08.880]  但是那些憤怒
[00:19:08.880 --> 00:19:13.800]  不會至於將我整個人去蠶食
[00:19:13.800 --> 00:19:15.080]  因為我知道
[00:19:15.080 --> 00:19:16.400]  我所損失的東西
[00:19:16.400 --> 00:19:19.080]  對比於神的榮耀的光輝
[00:19:19.080 --> 00:19:23.720]  佔養神的榮面
[00:19:23.720 --> 00:19:29.840]  是更加去奪了我的心
[00:19:29.840 --> 00:19:32.960]  這是第一點
[00:19:32.960 --> 00:19:38.360]  哈伯曲先知在頌歌的第二段的時候
[00:19:38.360 --> 00:19:40.800]  他為什麼這麼強調神的臨在
[00:19:40.800 --> 00:19:43.880]  因為我們面對這個不義的世界
[00:19:43.880 --> 00:19:45.320]  我們沒有辦法去面對
[00:19:45.320 --> 00:19:46.000]  我們心靈
[00:19:46.000 --> 00:19:47.720]  可以這麼說,心理不平衡
[00:19:47.720 --> 00:19:50.880]  看得太多這些壞事
[00:19:50.880 --> 00:19:57.800]  但是唯有將我們的眼目轉向神的時候
[00:19:57.800 --> 00:20:01.720]  讓我們的心靈再一次回復平衡
[00:20:01.720 --> 00:20:03.760]  因為我們不只是看這個世界
[00:20:03.760 --> 00:20:06.200]  讓神的榮光佔據
[00:20:06.200 --> 00:20:10.440]  接著神的可畏臨在的時候
[00:20:10.440 --> 00:20:11.640]  就說道
[00:20:11.640 --> 00:20:13.960]  「在他面前有瘟疫流行
[00:20:13.960 --> 00:20:15.560]  在他腳下有熱症
[00:20:15.560 --> 00:20:17.720]  發出他占納良了大地
[00:20:17.720 --> 00:20:19.800]  觀看廣散萬民
[00:20:19.800 --> 00:20:21.040]  永久的山崩裂
[00:20:21.040 --> 00:20:22.840]  長存的領塔陷
[00:20:22.840 --> 00:20:25.440]  他的作為與古時一樣」
[00:20:25.440 --> 00:20:26.840]  第二樣就是說道
[00:20:26.840 --> 00:20:28.800]  當神真正臨在的時候
[00:20:28.800 --> 00:20:32.000]  根本世人在他面前是占納不住的
[00:20:32.000 --> 00:20:35.440]  在他面前好像那些皇帝出巡
[00:20:35.440 --> 00:20:37.640]  在他前面有一些先頭部隊
[00:20:37.640 --> 00:20:40.840]  但是那些先頭部隊不是普通的士兵
[00:20:40.840 --> 00:20:43.160]  是好像瘟疫、熱症
[00:20:43.160 --> 00:20:45.560]  就是那些會殺人的毒病
[00:20:45.560 --> 00:20:48.760]  即是說人根本在神面前是占納不住
[00:20:48.760 --> 00:20:50.440]  甚至乎
[00:20:50.440 --> 00:20:54.240]  所以他觀看廣散萬民
[00:20:54.240 --> 00:20:57.880]  他臨在看一看
[00:20:57.880 --> 00:21:03.680]  人都好像害怕到四散一樣
[00:21:03.680 --> 00:21:07.080]  甚至乎大自然最穩陣的
[00:21:07.080 --> 00:21:09.240]  永久的山都崩裂了
[00:21:09.240 --> 00:21:11.800]  長存的領都塌陷了
[00:21:11.800 --> 00:21:14.160]  即是神的那種威嚴
[00:21:14.160 --> 00:21:19.320]  在這個世界是沒有人可以抵受得住的
[00:21:19.320 --> 00:21:24.840]  差不多才看到神那種崇高的景象
[00:21:24.840 --> 00:21:29.080]  去知道這個世界很多邪惡的東西
[00:21:29.080 --> 00:21:33.480]  可能是現在好像勢不可當
[00:21:33.480 --> 00:21:36.960]  真的好像無人能敵
[00:21:36.960 --> 00:21:44.120]  但是在神面前都是不足掛齒
[00:21:44.120 --> 00:21:49.600]  或者根本沒有成為任何的一不算甚麼
[00:21:49.600 --> 00:21:52.120]  接著他就說
[00:21:52.120 --> 00:21:54.160]  我見古山的象棚遭難
[00:21:54.160 --> 00:21:55.680]  米顛的萬子戰警
[00:21:55.680 --> 00:21:58.240]  這裡就說到當神真正臨在的時候
[00:21:58.240 --> 00:22:00.480]  仇敵是必然衰敗的
[00:22:00.480 --> 00:22:02.280]  那些古代的敵人
[00:22:02.280 --> 00:22:05.640]  古山、米顛那些的仇敵
[00:22:05.640 --> 00:22:08.920]  他們當神真正要臨在的時候
[00:22:08.920 --> 00:22:13.120]  神會清算他們
[00:22:13.120 --> 00:22:14.120]  上一次也說過
[00:22:14.120 --> 00:22:15.480]  第二章的神也說過
[00:22:15.480 --> 00:22:16.800]  他必然會清算罪惡
[00:22:16.800 --> 00:22:17.920]  雖然遲疑
[00:22:17.920 --> 00:22:20.000]  但是必然會成就
[00:22:20.000 --> 00:22:21.960]  接著當神臨在的時候
[00:22:21.960 --> 00:22:24.120]  他就看到
[00:22:24.120 --> 00:22:26.960]  耶和華你乘在馬上
[00:22:26.960 --> 00:22:28.480]  坐在德勝的車上
[00:22:28.480 --> 00:22:31.040]  豈是不起月光河
[00:22:31.040 --> 00:22:32.760]  向光河發怒氣
