
[00:00:00.000 --> 00:00:06.000]  今日和大家分享的題目叫「主張得救的人天天加給教會」
[00:05:40.000 --> 00:05:43.000]  其實就是代表了一個團隊
[00:05:43.000 --> 00:05:46.000]  一個小組的方式去和人分享福音
[00:05:46.000 --> 00:05:48.000]  而這個過程中
[00:05:48.000 --> 00:05:52.000]  因為大家都掌握了同一個福音的綱領
[00:05:52.000 --> 00:05:55.000]  所以大家就可以像猜球一樣
[00:05:55.000 --> 00:05:58.000]  我說完這部分就交給你說第二部分
[00:05:58.000 --> 00:06:01.000]  接著轉過來第三個人又說一部分
[00:06:01.000 --> 00:06:02.000]  就是說
[00:06:02.000 --> 00:06:04.000]  大家學完這個三福之後
[00:06:04.000 --> 00:06:07.000]  就等於將整個福音
[00:06:07.000 --> 00:06:10.000]  完整的福音去分享
[00:06:10.000 --> 00:06:14.000]  以及我們學習怎樣去實踐生活化的步道
[00:06:14.000 --> 00:06:16.000]  以及我們去學習
[00:06:16.000 --> 00:06:19.000]  怎樣去擴展我們的團隊
[00:06:19.000 --> 00:06:22.000]  讓更多人都好像我們一樣
[00:06:22.000 --> 00:06:24.000]  成為一個福音的使者
[00:06:24.000 --> 00:06:28.000]  所以這個三福課程有十三堂
[00:06:28.000 --> 00:06:30.000]  而且不只是上課
[00:06:30.000 --> 00:06:32.000]  我們需要有實習
[00:06:32.000 --> 00:06:36.000]  我們需要去背誦三福大綱
[00:06:36.000 --> 00:06:38.000]  我們需要邀請朋友
[00:06:38.000 --> 00:06:42.000]  來聽我們講三福福音的內容
[00:06:42.000 --> 00:06:46.000]  所以是非常密集的學習
[00:06:46.000 --> 00:06:48.000]  但是我覺得對你們來說
[00:06:48.000 --> 00:06:51.000]  一定不是太困難
[00:06:51.000 --> 00:06:53.000]  因為我以前教過三福
[00:06:53.000 --> 00:06:57.000]  有些六七十歲的婆婆
[00:06:57.000 --> 00:07:00.000]  她們背的福音大綱背得很厲害
[00:07:00.000 --> 00:07:01.000]  她們都背得到
[00:07:01.000 --> 00:07:04.000]  所以大家背誦應該是很厲害的
[00:07:04.000 --> 00:07:07.000]  所以這個應該難不倒大家
[00:07:07.000 --> 00:07:09.000]  所以我很期盼
[00:07:09.000 --> 00:07:11.000]  神在當中就感動
[00:07:11.000 --> 00:07:13.000]  因為收得這麼少人
[00:07:13.000 --> 00:07:15.000]  所以如果你想報
[00:07:15.000 --> 00:07:16.000]  你就跟我聯絡
[00:07:16.000 --> 00:07:18.000]  我就跟你再介紹清楚
[00:07:18.000 --> 00:07:21.000]  究竟他要付出什麼代價
[00:07:21.000 --> 00:07:23.000]  那麼這個三福訓練
[00:07:23.000 --> 00:07:27.000]  就在星期六的傍晚
[00:07:27.000 --> 00:07:30.000]  七點半到九點半
[00:07:30.000 --> 00:07:33.000]  所以就是正確
[00:07:33.000 --> 00:07:35.000]  你們完成開組
[00:07:35.000 --> 00:07:37.000]  吃個飯就可以回來了
[00:07:37.000 --> 00:07:40.000]  所以牧師就是極力鼓勵
[00:07:40.000 --> 00:07:42.000]  大家可以積極考慮
[00:07:42.000 --> 00:07:44.000]  如果有什麼問題
[00:07:44.000 --> 00:07:46.000]  可以跟我聯絡
[00:07:46.000 --> 00:07:48.000]  我真的很期盼
[00:07:48.000 --> 00:07:49.000]  在六個人裡面
[00:07:49.000 --> 00:07:52.000]  你們在青少年群體裡面
[00:07:52.000 --> 00:07:54.000]  是有份參加的
[00:07:54.000 --> 00:07:56.000]  真的很開心
[00:07:56.000 --> 00:07:59.000]  所有參加過三福的人
[00:07:59.000 --> 00:08:01.000]  他們的評語就是說
[00:08:01.000 --> 00:08:04.000]  他們很清楚整個福音的綱領
[00:08:04.000 --> 00:08:07.000]  還有他們很經歷聖靈
[00:08:07.000 --> 00:08:11.000]  在全福音的過程裡面的作工
[00:08:11.000 --> 00:08:14.000]  還有每次講完福音的時候
[00:08:14.000 --> 00:08:15.000]  看到有人順主
[00:08:15.000 --> 00:08:18.000]  那種喜悅是非常滿足
[00:08:18.000 --> 00:08:20.000]  特別可能如果你家人
[00:08:20.000 --> 00:08:23.000]  你的朋友很多都還沒認識主的話
[00:08:23.000 --> 00:08:26.000]  我覺得這個也是一個機會
[00:08:26.000 --> 00:08:28.000]  讓你能夠有一個機會
[00:08:28.000 --> 00:08:30.000]  跟他分享福音
[00:08:30.000 --> 00:08:31.000]  帶領他順主
[00:08:31.000 --> 00:08:33.000]  那就不用怕
[00:08:33.000 --> 00:08:35.000]  最初的時候就不用全講
[00:08:35.000 --> 00:08:37.000]  我剛才不是說
[00:08:37.000 --> 00:08:40.000]  全福音就好像打球一樣
[00:08:40.000 --> 00:08:42.000]  我們整個隊形這樣上
[00:08:42.000 --> 00:08:46.000]  所以最初你去參加實習的時候
[00:08:46.000 --> 00:08:48.000]  多數你就不用講很多東西
[00:08:48.000 --> 00:08:51.000]  你最重要就是留心聽
[00:08:51.000 --> 00:08:53.000]  和在過程裡面祈禱
[00:08:53.000 --> 00:08:56.000]  隨著課程一直進深的時候
[00:08:56.000 --> 00:08:58.000]  到最後你就慢慢
[00:08:58.000 --> 00:09:02.000]  將講述福音的重點移向你
[00:09:02.000 --> 00:09:03.000]  你就會講多一點
[00:09:03.000 --> 00:09:07.000]  我們期望受了這十三課的訓練之後
[00:09:07.000 --> 00:09:09.000]  你們可以申請
[00:09:09.000 --> 00:09:13.000]  成為一個三福的檢證隊長
[00:09:13.000 --> 00:09:15.000]  什麼叫檢證隊長呢
[00:09:15.000 --> 00:09:18.000]  就是你有一個資格
[00:09:18.000 --> 00:09:21.000]  繼續可以帶領新的學員
[00:09:21.000 --> 00:09:24.000]  去分享、去傳揚福音、去報導
[00:09:24.000 --> 00:09:27.000]  有些人說我為什麼要檢證呢
[00:09:27.000 --> 00:09:29.000]  其實檢證的意思就是
[00:09:29.000 --> 00:09:32.000]  幫助我們更認真地看這件事
[00:09:32.000 --> 00:09:36.000]  我們需要有筆試、需要有口試
[00:09:36.000 --> 00:09:37.000]  是不是很厲害
[00:09:37.000 --> 00:09:39.000]  我都越來越覺得很厲害
[00:09:39.000 --> 00:09:41.000]  但是我想對你們來說
[00:09:41.000 --> 00:09:43.000]  一定不是太困難的
[00:09:43.000 --> 00:09:46.000]  所以如果神給你有感動
[00:09:46.000 --> 00:09:50.000]  你說我真的很想跟我的同學、朋友、家人
[00:09:50.000 --> 00:09:53.000]  真的很想將福音帶給他們的話
[00:09:53.000 --> 00:09:56.000]  還有你可以去參與到
[00:09:56.000 --> 00:09:59.000]  這個時間可以配合到的話
[00:09:59.000 --> 00:10:02.000]  我很積極地鼓勵你們
[00:10:02.000 --> 00:10:04.000]  考慮報讀
[00:10:04.000 --> 00:10:07.000]  我們今天看的經文
[00:10:07.000 --> 00:10:09.000]  就是《使徒行傳》第二章
[00:10:09.000 --> 00:10:12.000]  三十七到四十七節
[00:10:12.000 --> 00:10:15.000]  在這段經文裏面我們要問一個問題
[00:10:15.000 --> 00:10:20.000]  既然我們說主張得救的人天天加級教會
[00:10:20.000 --> 00:10:25.000]  究竟成為一間天天領人歸主的教會
[00:10:25.000 --> 00:10:27.000]  是有什麼秘訣呢
[00:10:27.000 --> 00:10:30.000]  天天領人歸主教會第一個秘訣
[00:10:30.000 --> 00:10:35.000]  就是要持續地傳揚悔改赦罪的福音
[00:10:35.000 --> 00:10:40.000]  持續地傳揚悔改赦罪的福音
[00:10:40.000 --> 00:10:42.000]  在這段經文裏面說到
[00:10:42.000 --> 00:10:47.000]  當時五巡節聖靈降臨的時候
[00:10:47.000 --> 00:10:52.000]  神感動彼得向多人去宣講
[00:10:52.000 --> 00:10:56.000]  所以很多人聽到彼得的講道
[00:10:56.000 --> 00:10:58.000]  所以三十七節說
[00:10:58.000 --> 00:11:02.000]  當眾人聽見彼得講道的話的時候
[00:11:02.000 --> 00:11:03.000]  就覺得擇心
[00:11:03.000 --> 00:11:07.000]  擇心的意思就是心裏面很受激動
[00:11:07.000 --> 00:11:11.000]  他真的聽到這麼重要的訊息的時候
[00:11:11.000 --> 00:11:13.000]  他們應該怎樣回應呢
[00:11:13.000 --> 00:11:16.000]  所以他們就對彼得和其餘的使徒說
[00:11:16.000 --> 00:11:20.000]  諸位弟兄我們該怎樣做呢
[00:11:20.000 --> 00:11:22.000]  我們心裏面很激動
[00:11:22.000 --> 00:11:24.000]  究竟你講完這個訊息挑戰完我們的時候
[00:11:24.000 --> 00:11:26.000]  我們應該怎樣做呢
[00:11:26.000 --> 00:11:28.000]  彼得就對他們說
[00:11:28.000 --> 00:11:30.000]  你們各人要悔改
[00:11:30.000 --> 00:11:32.000]  奉耶穌基督的名受浸
[00:11:32.000 --> 00:11:34.000]  使你們的罪得赦免
[00:11:34.000 --> 00:11:38.000]  就會領受所賜的聖靈
[00:11:38.000 --> 00:11:41.000]  紅色的字有三個地方留意的
[00:11:41.000 --> 00:11:44.000]  第一就是說他們聽到這個道的時候
[00:11:44.000 --> 00:11:46.000]  彼得就說你們要悔改
[00:11:46.000 --> 00:11:48.000]  你們要受浸
[00:11:48.000 --> 00:11:50.000]  你們要領受所賜的聖靈
[00:11:50.000 --> 00:11:54.000]  這三樣東西就是一個很重要的
[00:11:54.000 --> 00:11:56.000]  在傳揚福音過程裏面
[00:11:56.000 --> 00:11:59.000]  我們要回應神的地方
[00:11:59.000 --> 00:12:01.000]  所以我們去看
[00:12:01.000 --> 00:12:05.000]  因為這個應許是給你們和你們的兒女
[00:12:05.000 --> 00:12:07.000]  並一切在遠方的人
[00:12:07.000 --> 00:12:09.000]  就是給所有的主
[00:12:09.000 --> 00:12:11.000]  我們上帝所召來的人
[00:12:11.000 --> 00:12:13.000]  就是說今天我們去回應
[00:12:13.000 --> 00:12:15.000]  領受接受福音
[00:12:15.000 --> 00:12:19.000]  是因為我們是被上帝所揀選的
[00:12:19.000 --> 00:12:21.000]  我們是被上帝所召來的人
[00:12:21.000 --> 00:12:24.000]  所以彼得就用很多別的話見證
[00:12:24.000 --> 00:12:25.000]  勸勉他們說
[00:12:25.000 --> 00:12:28.000]  你們當救自己脫離這個彎曲的世代
[00:12:28.000 --> 00:12:32.000]  於是領受他說的人都受了浸
[00:12:32.000 --> 00:12:36.000]  那一天門徒約添了三千人
[00:12:36.000 --> 00:12:38.000]  我們什麼叫悔改呢?
[00:12:38.000 --> 00:12:39.000]  我們思想
[00:12:39.000 --> 00:12:41.000]  悔改的意思就是
[00:12:41.000 --> 00:12:43.000]  我們從一個錯誤的方向
[00:12:43.000 --> 00:12:44.000]  譬如開一輛車
[00:12:44.000 --> 00:12:46.000]  我們在走下去懸崖那裏
[00:12:46.000 --> 00:12:48.000]  如果這樣走下去
[00:12:48.000 --> 00:12:50.000]  跌落懸崖就粉身碎骨了
[00:12:50.000 --> 00:12:52.000]  悔改的意思就是
[00:12:52.000 --> 00:12:53.000]  我們領帶
[00:12:53.000 --> 00:12:56.000]  我們就不向這個跌落懸崖的方向
[00:12:56.000 --> 00:12:59.000]  我們轉軚就去相反的方向
[00:12:59.000 --> 00:13:01.000]  走回一個安全的地方
[00:13:01.000 --> 00:13:02.000]  悔改的意思就是
[00:13:02.000 --> 00:13:05.000]  我們從一個反對神
[00:13:05.000 --> 00:13:08.000]  離棄神的方向
[00:13:08.000 --> 00:13:10.000]  轉向一個歸向神
[00:13:10.000 --> 00:13:12.000]  跟隨神的方向
[00:13:12.000 --> 00:13:14.000]  悔改的意思就是改變方向
[00:13:14.000 --> 00:13:16.000]  我們改變我們的方向
[00:13:16.000 --> 00:13:18.000]  改變我們的行為
[00:13:18.000 --> 00:13:20.000]  所以悔改
[00:13:20.000 --> 00:13:22.000]  悔又要改
[00:13:22.000 --> 00:13:24.000]  所以這個中文都很有意思的
[00:13:24.000 --> 00:13:26.000]  就是悔就不只是後悔
[00:13:26.000 --> 00:13:29.000]  後悔之後你要有改變
[00:13:29.000 --> 00:13:31.000]  我聖經裏面經常都講的
[00:13:31.000 --> 00:13:34.000]  其實加略人猶大
[00:13:34.000 --> 00:13:36.000]  他是有後悔的
[00:13:36.000 --> 00:13:39.000]  他出賣了耶穌之後他是後悔的
[00:13:39.000 --> 00:13:41.000]  但是他可惜他沒有改變
[00:13:41.000 --> 00:13:43.000]  他後悔出賣了耶穌
[00:13:43.000 --> 00:13:45.000]  但是他沒有歸向耶穌
[00:13:45.000 --> 00:13:47.000]  他沒有向神認錯
[00:13:47.000 --> 00:13:50.000]  但是反過來我們熟悉的彼得
[00:13:50.000 --> 00:13:52.000]  彼得也是
[00:13:52.000 --> 00:13:54.000]  他也是做得很錯的
[00:13:54.000 --> 00:13:56.000]  因為他三次不認主
[00:13:56.000 --> 00:13:58.000]  但是彼得
[00:13:58.000 --> 00:14:00.000]  他有悔 後悔
[00:14:00.000 --> 00:14:02.000]  但是他有改變
[00:14:02.000 --> 00:14:04.000]  他願意
[00:14:04.000 --> 00:14:06.000]  跟隨耶穌
[00:14:06.000 --> 00:14:08.000]  他願意
[00:14:08.000 --> 00:14:10.000]  不去自暴自棄
[00:14:10.000 --> 00:14:12.000]  他去跟隨耶穌
[00:14:12.000 --> 00:14:14.000]  改變 以致神後來
[00:14:14.000 --> 00:14:16.000]  大大使用彼得
[00:14:16.000 --> 00:14:18.000]  所以今天這個悔改
[00:14:18.000 --> 00:14:20.000]  是一個很重要的行動
[00:14:20.000 --> 00:14:22.000]  所以我們傳福音的時候
[00:14:22.000 --> 00:14:24.000]  如果我們不是傳一個悔改的福音
[00:14:24.000 --> 00:14:26.000]  這個福音是不完整的
[00:14:26.000 --> 00:14:28.000]  很多時候我們都會有一個危險
[00:14:28.000 --> 00:14:30.000]  就是信耶穌
[00:14:30.000 --> 00:14:32.000]  信耶穌就得永生
[00:14:32.000 --> 00:14:34.000]  信耶穌就家宅平安
[00:14:34.000 --> 00:14:36.000]  信耶穌就樣樣順風順水
[00:14:36.000 --> 00:14:38.000]  其實這些就不是一個
[00:14:38.000 --> 00:14:40.000]  傳悔改的福音
[00:14:40.000 --> 00:14:42.000]  悔改的福音是需要
[00:14:42.000 --> 00:14:44.000]  我們生命有改變的福音
[00:14:44.000 --> 00:14:46.000]  悔改的福音是需要
[00:14:46.000 --> 00:14:48.000]  我們遠離罪歸
[00:14:48.000 --> 00:14:50.000]  向神
[00:14:50.000 --> 00:14:52.000]  第二點就是說受浸
[00:14:52.000 --> 00:14:54.000]  這個受浸
[00:14:54.000 --> 00:14:56.000]  是代表了我們願意
[00:14:56.000 --> 00:14:58.000]  服從主的吩咐
[00:14:58.000 --> 00:15:00.000]  你記得耶穌在世的時候
[00:15:00.000 --> 00:15:02.000]  他都親自去接受
[00:15:02.000 --> 00:15:04.000]  施浸約翰的浸禮
[00:15:04.000 --> 00:15:06.000]  所以耶穌說
[00:15:06.000 --> 00:15:08.000]  他要信諸般的義
[00:15:08.000 --> 00:15:10.000]  這個受浸在我們今天來說
[00:15:10.000 --> 00:15:12.000]  就是代表
[00:15:12.000 --> 00:15:14.000]  我們一班信靠主耶穌的人
[00:15:14.000 --> 00:15:16.000]  願意在眾人的面前
[00:15:16.000 --> 00:15:18.000]  去向人見證我們的信
[00:15:18.000 --> 00:15:20.000]  所以受浸
[00:15:20.000 --> 00:15:22.000]  大家都記得
[00:15:22.000 --> 00:15:24.000]  是一件很歡喜
[00:15:24.000 --> 00:15:26.000]  很感恩很開心的事情
[00:15:26.000 --> 00:15:28.000]  受浸是我們基督徒
[00:15:28.000 --> 00:15:30.000]  生命裏面一個重要的
[00:15:30.000 --> 00:15:32.000]  轉捩點
[00:15:32.000 --> 00:15:34.000]  以往我們還是糊裡糊塗
[00:15:34.000 --> 00:15:36.000]  我們不知道自己信什麼
[00:15:36.000 --> 00:15:38.000]  但是當我們受浸的時候
[00:15:38.000 --> 00:15:40.000]  我們就不可以糊裡糊塗
[00:15:40.000 --> 00:15:42.000]  我們要知道自己所信的是誰
[00:15:42.000 --> 00:15:44.000]  我們更加說
[00:15:44.000 --> 00:15:46.000]  願意一生跟隨主的腳中而行
[00:15:46.000 --> 00:15:48.000]  第三步
[00:15:48.000 --> 00:15:50.000]  就是領受所賜的聖靈
[00:15:50.000 --> 00:15:52.000]  原來聖靈的工作
[00:15:52.000 --> 00:15:54.000]  不是那一刻我們才領受
[00:15:54.000 --> 00:15:56.000]  原來聖靈的工作
[00:15:56.000 --> 00:15:58.000]  在我們信主之前
[00:15:58.000 --> 00:16:00.000]  聖靈都已經開始動工
[00:16:00.000 --> 00:16:02.000]  當一個人
[00:16:02.000 --> 00:16:04.000]  他對福音有興趣
[00:16:04.000 --> 00:16:06.000]  他願意聽多些福音的時候
[00:16:06.000 --> 00:16:08.000]  其實就是聖靈在他當中
[00:16:08.000 --> 00:16:10.000]  有感動的工作
[00:16:10.000 --> 00:16:12.000]  當他信耶穌之後
[00:16:12.000 --> 00:16:14.000]  他怎樣在生命裏面去成長
[00:16:14.000 --> 00:16:16.000]  以致他準備
[00:16:16.000 --> 00:16:18.000]  自己去受浸
[00:16:18.000 --> 00:16:20.000]  這個都是有聖靈的工作
[00:16:20.000 --> 00:16:22.000]  在哥倫多前書十二章十三節
[00:16:22.000 --> 00:16:24.000]  它說到我們要在聖靈裏面受浸
[00:16:24.000 --> 00:16:26.000]  意思就是
[00:16:26.000 --> 00:16:28.000]  當我們浸的時候
[00:16:28.000 --> 00:16:30.000]  不單止是水
[00:16:30.000 --> 00:16:32.000]  而是有聖靈的浸在我們的生命裏面
[00:16:32.000 --> 00:16:34.000]  而且當我們受浸
[00:16:34.000 --> 00:16:36.000]  或者我們在生命裏面
[00:16:36.000 --> 00:16:38.000]  是不斷地被聖靈充滿
[00:16:38.000 --> 00:16:40.000]  所以聖靈的工作
[00:16:40.000 --> 00:16:42.000]  是在我們基督徒生命裏面
[00:16:42.000 --> 00:16:44.000]  每一個階段
[00:16:44.000 --> 00:16:46.000]  都有他的作用
[00:16:46.000 --> 00:16:48.000]  在當中
[00:16:48.000 --> 00:16:50.000]  所以這裏所說的悔改
[00:16:50.000 --> 00:16:52.000]  受浸領受聖靈
[00:16:52.000 --> 00:16:54.000]  不一定是說按著時序
[00:16:54.000 --> 00:16:56.000]  即不是說
[00:16:56.000 --> 00:16:58.000]  先有悔改後有受浸然後領受聖靈
[00:16:58.000 --> 00:17:00.000]  不是這樣的意思
[00:17:00.000 --> 00:17:02.000]  而是說到生命本質的改變
[00:17:02.000 --> 00:17:04.000]  當我們是一個
[00:17:04.000 --> 00:17:06.000]  真正跟隨信靠主的人的時候
[00:17:06.000 --> 00:17:08.000]  我們必定經過
[00:17:08.000 --> 00:17:10.000]  悔改受浸
[00:17:10.000 --> 00:17:12.000]  以及領受聖靈的工作
[00:17:12.000 --> 00:17:16.000]  我們要思想到什麼是一個
[00:17:16.000 --> 00:17:18.000]  整全的福音
[00:17:18.000 --> 00:17:20.000]  整全的福音
[00:17:20.000 --> 00:17:22.000]  就是我們要指出
[00:17:22.000 --> 00:17:24.000]  人犯罪得罪神
[00:17:24.000 --> 00:17:26.000]  耶穌基督釘身十價赦免人的罪
[00:17:26.000 --> 00:17:28.000]  受死埋葬
[00:17:28.000 --> 00:17:30.000]  第三天復活
[00:17:30.000 --> 00:17:32.000]  我們要接受神所賜救恩
[00:17:32.000 --> 00:17:34.000]  這一份無價的禮物
[00:17:34.000 --> 00:17:36.000]  主要的經文出自
[00:17:36.000 --> 00:17:38.000]  哥林多前書十五章
[00:17:38.000 --> 00:17:40.000]  三到四節
[00:17:40.000 --> 00:17:42.000]  大家都可以參考主要的經文
[00:17:42.000 --> 00:17:44.000]  整全的福音
[00:17:44.000 --> 00:17:46.000]  一定要說人犯罪得罪神
[00:17:46.000 --> 00:17:48.000]  即是說如果我們說福音
[00:17:48.000 --> 00:17:50.000]  不可以不說罪
[00:17:50.000 --> 00:17:52.000]  罪的意思就是我們積極地
[00:17:52.000 --> 00:17:56.000]  去作壞的事
[00:17:56.000 --> 00:17:58.000]  消極的就是
[00:17:58.000 --> 00:18:00.000]  反對或者當神無道
[00:18:00.000 --> 00:18:02.000]  其實這個都是罪來的
[00:18:02.000 --> 00:18:04.000]  即是說我們有罪的念頭
[00:18:04.000 --> 00:18:06.000]  我們有罪的行動
[00:18:06.000 --> 00:18:08.000]  我們有罪帶來的那種
[00:18:08.000 --> 00:18:10.000]  說話
[00:18:10.000 --> 00:18:12.000]  說話行為
[00:18:12.000 --> 00:18:14.000]  即是表面罪行
[00:18:14.000 --> 00:18:16.000]  這件事
[00:18:16.000 --> 00:18:18.000]  我們有罪的念頭
[00:18:18.000 --> 00:18:20.000]  我們真的
[00:18:20.000 --> 00:18:22.000]  在這個罪裏面
[00:18:22.000 --> 00:18:24.000]  我們真的被這個罪控制著
[00:18:24.000 --> 00:18:26.000]  所以人呢
[00:18:26.000 --> 00:18:28.000]  其實是犯罪得罪神
[00:18:28.000 --> 00:18:30.000]  但是耶穌基督祂釘身十價
[00:18:30.000 --> 00:18:32.000]  赦免人的罪
