
[00:00:00.000 --> 00:00:04.000]  各位,感恩節快樂!
[00:08:29.000 --> 00:08:38.000]  你在這裡看到一個很愛你愛我的上帝
[00:08:38.000 --> 00:08:44.000]  他說我知道你明白最重要的兩件事是什麼
[00:08:47.000 --> 00:08:49.000]  現在我有些事情我想你去做
[00:08:49.000 --> 00:08:53.000]  所以講到他的呼召
[00:08:53.000 --> 00:08:56.000]  是呼召我們做五件事
[00:08:56.000 --> 00:09:00.000]  第一,去
[00:09:00.000 --> 00:09:04.000]  第一是去
[00:09:04.000 --> 00:09:07.000]  這個字很難明白
[00:09:07.000 --> 00:09:11.000]  我想你問一下旁邊的人
[00:09:11.000 --> 00:09:14.000]  你叫他回答你
[00:09:16.000 --> 00:09:17.000]  去是什麼意思
[00:09:17.000 --> 00:09:21.000]  馬上問一下旁邊的人
[00:09:21.000 --> 00:09:22.000]  對你來看,去是什麼意思
[00:09:22.000 --> 00:09:38.000]  上面的人說你為什麼不問,問一下大家吧
[00:09:47.000 --> 00:09:49.000]  去是不是就是去祈禱的意思
[00:09:49.000 --> 00:09:55.000]  祈禱是對的,是合聖經的
[00:09:55.000 --> 00:10:03.000]  有沒有人說去呢,就是施禦的意思
[00:10:03.000 --> 00:10:08.000]  施禦是好的
[00:10:08.000 --> 00:10:11.000]  但是不是去的意思
[00:10:11.000 --> 00:10:15.000]  那去是什麼意思呢
[00:10:17.000 --> 00:10:18.000]  是不是叫別人去呢
[00:10:18.000 --> 00:10:23.000]  我喜歡別人這樣
[00:10:23.000 --> 00:10:26.000]  主要我在這裡
[00:10:26.000 --> 00:10:28.000]  請差遣他
[00:10:28.000 --> 00:10:31.000]  這個是很好笑的
[00:10:31.000 --> 00:10:40.000]  我想去的意思
[00:10:40.000 --> 00:10:43.000]  就是去了
[00:10:45.000 --> 00:10:46.000]  你不明白嗎
[00:10:46.000 --> 00:10:56.000]  這個是極之重要的
[00:10:56.000 --> 00:10:58.000]  因為我記得有時候我爸爸回到家的時候
[00:10:58.000 --> 00:10:59.000]  見到我和朋友一起
[00:10:59.000 --> 00:11:02.000]  他說Michael
[00:11:02.000 --> 00:11:05.000]  去鏟草吧
[00:11:05.000 --> 00:11:10.000]  我沒有叫我的姐姐或者妹妹去
[00:11:14.000 --> 00:11:15.000]  我沒有說我先祈禱
[00:11:15.000 --> 00:11:20.000]  不如我給錢叫其他人去吧
[00:11:20.000 --> 00:11:30.000]  我和我爸爸的關係是很好的
[00:11:30.000 --> 00:11:32.000]  所以他叫我去,我就去鏟草了
[00:11:32.000 --> 00:11:39.000]  因為有這樣的關係
[00:11:39.000 --> 00:11:41.000]  所以他叫我們做,我們就做了
[00:11:41.000 --> 00:11:43.000]  我們就去做
[00:11:44.000 --> 00:11:45.000]  就是去了
[00:11:45.000 --> 00:11:47.000]  這個是第一樣
[00:11:47.000 --> 00:11:49.000]  第二
[00:11:49.000 --> 00:11:52.000]  第二個呼召
[00:11:52.000 --> 00:11:54.000]  就是做門徒
[00:11:54.000 --> 00:11:55.000]  使萬民做我的門徒
[00:11:55.000 --> 00:11:58.000]  什麼是門徒呢
[00:11:58.000 --> 00:12:04.000]  門徒第一樣東西就是經常去學習的
[00:12:04.000 --> 00:12:09.000]  也是一個跟隨者的意思
[00:12:12.000 --> 00:12:14.000]  一個跟隨者就是跟隨的主
[00:12:14.000 --> 00:12:21.000]  是去學習,學似耶穌的樣式
[00:12:21.000 --> 00:12:25.000]  然後是去跟隨耶穌
[00:12:25.000 --> 00:12:29.000]  就是願意很想學他這樣
[00:12:29.000 --> 00:12:38.000]  所以做門徒就是
[00:12:38.000 --> 00:12:40.000]  不單單自己是這樣
[00:12:40.000 --> 00:12:42.000]  也是幫助其他人
[00:12:42.000 --> 00:12:44.000]  是似耶穌和跟隨耶穌
[00:12:44.000 --> 00:12:50.000]  耶穌說這個就是我想你做的事
[00:12:50.000 --> 00:12:57.000]  有一個挑戰就是當我們跟別人說
[00:12:57.000 --> 00:12:59.000]  去跟隨耶穌的時候
[00:12:59.000 --> 00:13:05.000]  在世界上有一個邪惡的巨人在阻攔我們
[00:13:08.000 --> 00:13:12.000]  原因就是Pastor Rick設計了和平福音計劃
[00:13:12.000 --> 00:13:18.000]  Pastor Rick說在這個世界裏面
[00:13:18.000 --> 00:13:20.000]  是有五個邪惡的巨人
[00:13:20.000 --> 00:13:24.000]  第一個就是心靈的空虛
[00:13:24.000 --> 00:13:28.000]  第二就是自我中心的領袖
[00:13:28.000 --> 00:13:31.000]  赤貧的惡化
[00:13:31.000 --> 00:13:34.000]  疾病的蔓延
[00:13:38.000 --> 00:13:39.000]  文盲的黑暗
[00:13:39.000 --> 00:13:42.000]  到處都有
[00:13:42.000 --> 00:13:45.000]  在每一個社區都見到這些東西出現
[00:13:45.000 --> 00:13:48.000]  我去過世界上很多的國家
[00:13:48.000 --> 00:13:51.000]  到處都有
[00:13:51.000 --> 00:13:53.000]  是邪惡的
[00:13:53.000 --> 00:14:00.000]  當我初初在斯里蘭卡居住的時候
[00:14:06.000 --> 00:14:09.000]  我去過一個鄉村問你們聽過耶穌這個名字沒有
[00:14:09.000 --> 00:14:14.000]  他說這裏沒有人的名字叫做耶穌
[00:14:14.000 --> 00:14:17.000]  你去另一個鄉村問吧
[00:14:17.000 --> 00:14:21.000]  這個就是黑暗
[00:14:21.000 --> 00:14:24.000]  當那裏沒有福音的光
[00:14:24.000 --> 00:14:27.000]  是完全的黑暗
[00:14:27.000 --> 00:14:30.000]  這個就是邪惡
[00:14:30.000 --> 00:14:33.000]  在那個地方
[00:14:35.000 --> 00:14:37.000]  他們的鷹鞋鳳是去獻祭的
[00:14:37.000 --> 00:14:41.000]  這個就是世界上的邪惡
[00:14:41.000 --> 00:14:50.000]  所以Pastor Rick就說
[00:14:50.000 --> 00:14:51.000]  解救這個世界的方法
[00:14:51.000 --> 00:14:53.000]  就是耶穌自己做了一個榜樣
[00:14:53.000 --> 00:14:55.000]  讓我們知道怎樣去做
[00:14:55.000 --> 00:14:59.000]  所以也是他的門徒的一個榜樣
[00:14:59.000 --> 00:15:01.000]  跟著去做的
[00:15:03.000 --> 00:15:05.000]  這個就是使滿民作門徒的一個方法
[00:15:05.000 --> 00:15:10.000]  第一他說我們去建立教會
[00:15:10.000 --> 00:15:16.000]  就是幫人能夠與神和好
[00:15:16.000 --> 00:15:18.000]  也與大家彼此和好
[00:15:18.000 --> 00:15:21.000]  第二就是裝備僕人領袖
[00:15:21.000 --> 00:15:25.000]  第三就是去幫助窮人
[00:15:25.000 --> 00:15:27.000]  關顧病者
[00:15:27.000 --> 00:15:30.000]  教育後代
[00:15:32.000 --> 00:15:33.000]  這個其實是很簡單的一些方法
[00:15:33.000 --> 00:15:38.000]  不需要一些所謂專業人士才做得到的
[00:15:38.000 --> 00:15:44.000]  在我的教會裏面
[00:15:44.000 --> 00:15:46.000]  我要是讓我全的教友明白
[00:15:46.000 --> 00:15:47.000]  其實個個都做得到
[00:15:47.000 --> 00:15:54.000]  我想大家看一個video
[00:15:54.000 --> 00:15:55.000]  是Pastor Rick Warren
[00:15:55.000 --> 00:15:57.000]  他講究竟和平福音計劃是甚麼來的
[00:15:57.000 --> 00:16:00.000]  請各位
[00:16:02.000 --> 00:16:03.000]  Pastor Rick Warren
[00:16:03.000 --> 00:16:04.000]  講究和平福音計劃
[00:16:04.000 --> 00:16:05.000]  和平福音計劃
[00:16:05.000 --> 00:16:06.000]  和平福音計劃
[00:16:06.000 --> 00:16:07.000]  是一種非常深奧的技術
[00:16:07.000 --> 00:16:08.000]  在我們國內的社會
[00:16:08.000 --> 00:16:09.000]  和平福音計劃
[00:16:09.000 --> 00:16:10.000]  是一個非常精彩的技術
[00:16:10.000 --> 00:16:11.000]  我們可以從
[00:16:11.000 --> 00:16:12.000]  一些科學的學術中
[00:16:12.000 --> 00:16:13.000]  得到一些很深奧的証明
[00:16:13.000 --> 00:16:14.000]  例如說
[00:16:14.000 --> 00:16:15.000]  我們要知道
[00:16:15.000 --> 00:16:16.000]  和平福音計劃
[00:16:16.000 --> 00:16:17.000]  和平福音計劃
[00:16:17.000 --> 00:16:18.000]  是一個非常深奧的技術
[00:16:18.000 --> 00:16:19.000]  我們可以從
[00:16:19.000 --> 00:16:20.000]  一些科學的學術中
[00:16:20.000 --> 00:16:21.000]  得到一些很深奧的証明
[00:16:21.000 --> 00:16:22.000]  例如說
[00:16:22.000 --> 00:16:23.000]  我們要知道
[00:16:23.000 --> 00:16:24.000]  和平福音計劃
[00:16:24.000 --> 00:16:25.000]  和平福音計劃
[00:16:25.000 --> 00:16:26.000]  是一個非常深奧的技術
[00:16:26.000 --> 00:16:27.000]  我們可以從
[00:16:32.000 --> 00:16:33.000]  和平福音計劃
[00:16:33.000 --> 00:16:34.000]  和平福音計劃
[00:16:34.000 --> 00:16:35.000]  和平福音計劃
[00:16:35.000 --> 00:16:36.000]  和平福音計劃
[00:16:36.000 --> 00:16:37.000]  和平福音計劃
[00:16:37.000 --> 00:16:38.000]  和平福音計劃
[00:16:38.000 --> 00:16:39.000]  和平福音計劃
[00:16:39.000 --> 00:16:40.000]  和平福音計劃
[00:16:40.000 --> 00:16:41.000]  和平福音計劃
[00:16:41.000 --> 00:16:42.000]  和平福音計劃
[00:16:42.000 --> 00:16:43.000]  和平福音計劃
[00:16:43.000 --> 00:16:44.000]  和平福音計劃
[00:16:44.000 --> 00:16:45.000]  和平福音計劃
[00:16:45.000 --> 00:16:46.000]  和平福音計劃
[00:16:46.000 --> 00:16:47.000]  和平福音計劃
[00:16:47.000 --> 00:16:48.000]  和平福音計劃
[00:16:48.000 --> 00:16:49.000]  和平福音計劃
[00:16:49.000 --> 00:16:50.000]  和平福音計劃
[00:16:50.000 --> 00:16:51.000]  和平福音計劃
[00:16:51.000 --> 00:16:52.000]  和平福音計劃
[00:16:52.000 --> 00:16:53.000]  和平福音計劃
[00:16:53.000 --> 00:16:54.000]  和平福音計劃
[00:16:54.000 --> 00:16:55.000]  和平福音計劃
[00:16:55.000 --> 00:16:56.000]  和平福音計劃
[00:16:56.000 --> 00:17:02.000]  和平福音計劃
[00:17:26.000 --> 00:17:29.000]  無論他們在哪裡都要一起努力
[00:17:29.000 --> 00:17:32.000]  21世紀最大的需要
[00:17:32.000 --> 00:17:38.000]  就是釋放平常信徒在世界各地的教會
[00:17:38.000 --> 00:17:42.000]  最高的、最遲鈍的力量
[00:17:42.000 --> 00:17:45.000]  如果我們能想到一個方法
[00:17:45.000 --> 00:17:47.000]  把觀眾變成軍隊
[00:17:47.000 --> 00:17:50.000]  把消費者變成貢獻者
[00:17:50.000 --> 00:17:54.000]  把觀眾變成參與者
[00:17:54.000 --> 00:17:57.000]  這將會改變世界
[00:17:57.000 --> 00:17:59.000]  是時候停止爭論了
[00:17:59.000 --> 00:18:01.000]  開始做了
[00:18:01.000 --> 00:18:03.000]  是時候讓教會以愛而聞名
[00:18:03.000 --> 00:18:05.000]  而不是以法律而聞名
[00:18:05.000 --> 00:18:06.000]  我們為了什麼
[00:18:06.000 --> 00:18:08.000]  而不是為了我們反對什麼
[00:18:08.000 --> 00:18:11.000]  是時候讓教會成為教會
[00:18:24.000 --> 00:18:33.000]  這個呼召就叫我們去
[00:18:33.000 --> 00:18:38.000]  這個呼召就叫我們使萬民做他的門徒
[00:18:38.000 --> 00:18:47.000]  然後第三件事就是去使萬國萬民做我的門徒
[00:18:47.000 --> 00:18:51.000]  這個就是講到所有的人類
[00:18:51.000 --> 00:18:53.000]  每一個地方都是
[00:18:53.000 --> 00:18:55.000]  當我一開始做宣教士的時候
[00:18:55.000 --> 00:19:02.000]  有很多國家是沒有教會的
[00:19:02.000 --> 00:19:09.000]  如果你坐飛機在下面看的時候
[00:19:09.000 --> 00:19:11.000]  是完全沒有教會在這些地方的
[00:19:11.000 --> 00:19:14.000]  但是今天已經有改變了
[00:19:14.000 --> 00:19:20.000]  其實教會在世界各地已經被建立起來
[00:19:20.000 --> 00:19:30.000]  或者你可以記得好幾十年前
[00:19:30.000 --> 00:19:32.000]  中國封閉的時候
[00:19:32.000 --> 00:19:34.000]  你就會想教會怎麼辦呢
[00:19:34.000 --> 00:19:38.000]  當它開放的時候
[00:19:38.000 --> 00:19:42.000]  你就會看到原來裡面有很多東西已經在發生
[00:19:42.000 --> 00:19:47.000]  原來在整個國家裡面
[00:19:47.000 --> 00:19:49.000]  很多教會已經建立起來
[00:19:51.000 --> 00:19:55.000]  你知不知道在世界上每一個國家都同樣的事情在發生呢
[00:19:55.000 --> 00:19:57.000]  每一個國家
[00:19:57.000 --> 00:20:08.000]  或者有些人認為在伊斯蘭國家裡面那裡是沒有教會的
[00:20:08.000 --> 00:20:10.000]  或者教會還沒有建立起來
[00:20:10.000 --> 00:20:16.000]  是上帝在中國的工作
[00:20:18.000 --> 00:20:21.000]  現在在伊斯蘭的國家裡面同樣的事情在發生
[00:20:21.000 --> 00:20:24.000]  是很多的
[00:20:24.000 --> 00:20:26.000]  不只是一個人去認識
[00:20:26.000 --> 00:20:28.000]  是很多人都去認識
[00:20:28.000 --> 00:20:34.000]  教會是秘密的進行
[00:20:34.000 --> 00:20:36.000]  很多人都能夠得到救
[00:20:36.000 --> 00:20:39.000]  當我今天坐飛機的時候
[00:20:39.000 --> 00:20:40.000]  我就向下面看
[00:20:40.000 --> 00:20:45.000]  我就看到很多教會已經被建立起來
[00:20:47.000 --> 00:20:50.000]  究竟教會的教友他們在做些什麼呢
[00:20:50.000 --> 00:20:56.000]  這是一個做猜拳的新時代
[00:20:56.000 --> 00:21:06.000]  我們以前用的是200年前開始宣教的方法
[00:21:06.000 --> 00:21:12.000]  200年是一個很好的豐富修成的日子
[00:21:12.000 --> 00:21:15.000]  在歷史上很多事情出現了
[00:21:18.000 --> 00:21:19.000]  在1793年
[00:21:19.000 --> 00:21:25.000]  在1793年的時候
[00:21:25.000 --> 00:21:29.000]  William Carey 宣教士建立了一個宣教的機構
[00:21:29.000 --> 00:21:30.000]  希望能夠籌款
[00:21:30.000 --> 00:21:33.000]  讓他能夠做一個全時間的宣教士出去工作
[00:21:33.000 --> 00:21:37.000]  自從那時候開始
[00:21:37.000 --> 00:21:40.000]  是過百萬的宣教士已經出去了
[00:21:40.000 --> 00:21:46.000]  然而我們今天還要更多的人能夠出去
[00:21:48.000 --> 00:21:50.000]  但我們是一個宣教的新時代
[00:21:50.000 --> 00:21:53.000]  這個叫做教會的時代
[00:21:53.000 --> 00:21:55.000]  教會已經存在了
[00:21:55.000 --> 00:22:01.000]  現在不只是那些全時間的人去做
[00:22:01.000 --> 00:22:07.000]  是很多普通的人願意做義工的人去做
[00:22:07.000 --> 00:22:09.000]  是普通的人
[00:22:09.000 --> 00:22:12.000]  是被神的能力充滿
[00:22:12.000 --> 00:22:16.000]  然後做耶穌想做的事
[00:22:17.000 --> 00:22:18.000]  無論他在哪處的地方
[00:22:18.000 --> 00:22:23.000]  你就是在這個宣教新時代裏面的人
[00:22:23.000 --> 00:22:26.000]  大多是這個地方
[00:22:26.000 --> 00:22:32.000]  充滿了數百萬的人
[00:22:32.000 --> 00:22:33.000]  好像你和我一樣
[00:22:33.000 --> 00:22:37.000]  是你的猜拳的工作
[00:22:37.000 --> 00:22:39.000]  是你的使命
[00:22:39.000 --> 00:22:40.000]  你的呼召
[00:22:43.000 --> 00:22:47.000]  在《士道行傳》第一章第八節耶穌說
[00:22:47.000 --> 00:22:50.000]  祂和祂的門徒說
[00:22:50.000 --> 00:22:52.000]  是跟隨祂的人說
[00:22:52.000 --> 00:22:57.000]  但聖靈降臨在你們身上
[00:22:57.000 --> 00:22:59.000]  你們就必得著能力
[00:22:59.000 --> 00:23:04.000]  當你是接受耶穌基督做你的救主
[00:23:04.000 --> 00:23:08.000]  聖靈就進入你的生命裏面
[00:23:08.000 --> 00:23:12.000]  就是上帝的大能充滿你
[00:23:14.000 --> 00:23:17.000]  祂給你的能力就是叫你能夠做祂叫你去做的事
[00:23:17.000 --> 00:23:23.000]  祂說並要在耶路撒冷做我的見證
[00:23:23.000 --> 00:23:27.000]  你要做我的見證
[00:23:27.000 --> 00:23:33.000]  每一個信主的人其實都是一個見證人
[00:23:33.000 --> 00:23:36.000]  或者你是一個很好的見證人
[00:23:36.000 --> 00:23:39.000]  或者一個不是很好的見證人
[00:23:39.000 --> 00:23:42.000]  但是你自己要選擇
[00:23:43.000 --> 00:23:44.000]  當你去到天堂的時候
[00:23:44.000 --> 00:23:47.000]  上帝就會告訴你
[00:23:47.000 --> 00:23:50.000]  你是做得好還是做得不好
[00:23:50.000 --> 00:23:53.000]  你會去進入裏面
[00:23:53.000 --> 00:23:59.000]  但是問題就是你怎樣去做見證
[00:23:59.000 --> 00:24:04.000]  祂不會問你有沒有坐飛機
[00:24:04.000 --> 00:24:11.000]  祂的問題就是問
[00:24:11.000 --> 00:24:13.000]  我放你在哪裏
[00:24:13.000 --> 00:24:15.000]  你就有沒有在那裏做我的見證人
[00:24:15.000 --> 00:24:20.000]  我們的耶路撒冷就是我們的家庭
[00:24:20.000 --> 00:24:22.000]  是我的朋友
[00:24:22.000 --> 00:24:25.000]  是我的鄰居
[00:24:25.000 --> 00:24:27.000]  是我的同事
[00:24:27.000 --> 00:24:30.000]  是我的同學
[00:24:30.000 --> 00:24:32.000]  這個就是你和我的耶路撒冷
[00:24:32.000 --> 00:24:36.000]  這個就是上帝放了我們在那個圈裏面
[00:24:36.000 --> 00:24:39.000]  這個就是我們第一個的呼召
[00:24:41.000 --> 00:24:42.000]  這是第一件事我們要做的
[00:24:42.000 --> 00:24:47.000]  我叫我教會的教友
[00:24:47.000 --> 00:24:50.000]  你要做一張紙寫下名單
[00:24:50.000 --> 00:24:54.000]  究竟在你的家庭裏面
[00:24:54.000 --> 00:24:56.000]  有哪個家人是需要你去幫他呢
[00:24:56.000 --> 00:25:00.000]  有哪個朋友是需要你去幫他呢
[00:25:00.000 --> 00:25:05.000]  你的鄰居他需要你的是哪位鄰居呢
[00:25:05.000 --> 00:25:09.000]  你知不知道你的鄰居是甚麼名字
[00:25:12.000 --> 00:25:13.000]  你的同事是哪位呢
[00:25:13.000 --> 00:25:16.000]  是需要你的幫助的是哪位呢
[00:25:16.000 --> 00:25:20.000]  需要你幫助的同學是哪位呢
[00:25:20.000 --> 00:25:23.000]  你要寫下他們的名字
[00:25:23.000 --> 00:25:33.000]  在這個感恩節的周末裏面
[00:25:33.000 --> 00:25:35.000]  願意我們都回家
[00:25:35.000 --> 00:25:37.000]  能夠做一個名單
[00:25:37.000 --> 00:25:39.000]  將我們有需要幫助的人的名字寫下來
[00:25:42.000 --> 00:25:43.000]  寫下他們的名字
[00:25:43.000 --> 00:25:45.000]  然後為他們來祈禱
[00:25:45.000 --> 00:25:49.000]  然後尋找有機會去幫助他們
[00:25:49.000 --> 00:25:54.000]  其實和平呼應計劃就是這麼簡單
[00:25:54.000 --> 00:25:56.000]  就是這樣開始的
[00:25:56.000 --> 00:25:59.000]  去愛他們
[00:25:59.000 --> 00:26:01.000]  然後和他們在一起
[00:26:01.000 --> 00:26:04.000]  然後去服侍他們
[00:26:04.000 --> 00:26:06.000]  找一些方法去服侍他們
[00:26:06.000 --> 00:26:08.000]  就是這樣
[00:26:12.000 --> 00:26:13.000]  但他繼續說下去
[00:26:13.000 --> 00:26:15.000]  耶穌繼續說下去
[00:26:15.000 --> 00:26:17.000]  還有猶太傳地和撒瑪利亞做我的見證
[00:26:17.000 --> 00:26:24.000]  你的猶太傳地或者撒瑪利亞
[00:26:24.000 --> 00:26:26.000]  或者就是我們的大多士
[00:26:26.000 --> 00:26:31.000]  很多好像我們這樣的人
[00:26:31.000 --> 00:26:34.000]  或者很多和我們不相似的人
[00:26:40.000 --> 00:26:42.000]  在大多士裏面有很多人和我們相似
[00:26:42.000 --> 00:26:46.000]  但有很多人又和我們不同
[00:26:46.000 --> 00:26:53.000]  我覺得很好的
[00:26:53.000 --> 00:26:55.000]  我們外面這裏有一個牆
[00:26:55.000 --> 00:27:00.000]  我們外廊那裏有一個牆
[00:27:00.000 --> 00:27:02.000]  有一個大的圖畫
[00:27:02.000 --> 00:27:05.000]  講到在大多士裏面
[00:27:05.000 --> 00:27:07.000]  有些什麼人好像我們這樣
[00:27:07.000 --> 00:27:09.000]  有些什麼人和我們不同
[00:27:11.000 --> 00:27:12.000]  當你出去看到的時候
[00:27:12.000 --> 00:27:16.000]  你就發覺原來上帝
[00:27:16.000 --> 00:27:18.000]  將我們擺在這麼多人的當中
[00:27:18.000 --> 00:27:21.000]  他帶他們來
[00:27:21.000 --> 00:27:24.000]  你不用坐飛機去找他
[00:27:24.000 --> 00:27:27.000]  你就這樣開車去到他那裏
[00:27:27.000 --> 00:27:32.000]  你可以願意
[00:27:32.000 --> 00:27:34.000]  簽一個名
[00:27:34.000 --> 00:27:36.000]  你說我願意第一
[00:27:36.000 --> 00:27:37.000]  我願意開始為他們來祈禱
[00:27:37.000 --> 00:27:39.000]  所以你祈禱的時候要小心
[00:27:41.000 --> 00:27:42.000]  當你為一組人祈禱的時候
[00:27:42.000 --> 00:27:44.000]  你要小心
[00:27:44.000 --> 00:27:48.000]  他們祈禱之後
[00:27:48.000 --> 00:27:49.000]  上帝真是猜你去那裏工作
[00:27:49.000 --> 00:27:52.000]  上帝是會這樣用你的
