
[00:00:00.000 --> 00:00:02.000]  我們一起去看的一段經文
[00:05:15.000 --> 00:05:17.000]  能夠救別人
[00:05:17.000 --> 00:05:20.000]  救不了自己
[00:05:20.000 --> 00:05:23.000]  確實過去那三名耶穌救了很多人
[00:05:23.000 --> 00:05:24.000]  但到了這一刻
[00:05:24.000 --> 00:05:27.000]  他在十字架上
[00:05:27.000 --> 00:05:31.000]  彷彿真的好像能醫不治醫
[00:05:31.000 --> 00:05:33.000]  但更加諷刺的是
[00:05:33.000 --> 00:05:36.000]  耶穌本來真正的身份
[00:05:36.000 --> 00:05:40.000]  也是從他們的口中出來的
[00:05:40.000 --> 00:05:42.000]  他們向耶穌致敬
[00:05:42.000 --> 00:05:45.000]  跟耶穌說萬歲猶太人的王
[00:05:45.000 --> 00:05:47.000]  而耶穌的罪狀牌上
[00:05:47.000 --> 00:05:51.000]  也寫著猶太人的王
[00:05:51.000 --> 00:05:53.000]  這群文士口中
[00:05:53.000 --> 00:05:58.000]  也稱他為以色列王基督
[00:05:58.000 --> 00:06:02.000]  耶穌確實是一位君王
[00:06:02.000 --> 00:06:05.000]  但他不是一位簡單的君王
[00:06:05.000 --> 00:06:09.000]  他是一位甘願受苦的君王
[00:06:09.000 --> 00:06:11.000]  經文講到
[00:06:11.000 --> 00:06:14.000]  這群士兵帶耶穌去到一個地方
[00:06:14.000 --> 00:06:16.000]  叫作「葛葛他」
[00:06:16.000 --> 00:06:18.000]  即是「築樓地」
[00:06:18.000 --> 00:06:21.000]  去拿那些用抹藥調和的酒
[00:06:21.000 --> 00:06:23.000]  想給耶穌喝
[00:06:23.000 --> 00:06:25.000]  這些用抹藥調和的酒
[00:06:25.000 --> 00:06:27.000]  其實有麻醉的作用
[00:06:27.000 --> 00:06:29.000]  是希望可以減少
[00:06:29.000 --> 00:06:33.000]  釘十字架的人的痛苦
[00:06:33.000 --> 00:06:39.000]  但耶穌堅持保持清醒去面對死亡
[00:06:39.000 --> 00:06:43.000]  表示他是一個甘願受苦的君王
[00:06:43.000 --> 00:06:46.000]  當丁丁嘲笑耶穌的身份
[00:06:46.000 --> 00:06:48.000]  質疑他的能力
[00:06:48.000 --> 00:06:51.000]  但耶穌沒有辯護
[00:06:51.000 --> 00:06:53.000]  他依然堅持完成
[00:06:53.000 --> 00:06:56.000]  神所託付給他的使命
[00:06:56.000 --> 00:06:59.000]  他面對很多嘲笑和羞辱
[00:06:59.000 --> 00:07:02.000]  他也沒有放棄沒有懷疑
[00:07:02.000 --> 00:07:04.000]  耶穌是一個真實的人
[00:07:04.000 --> 00:07:06.000]  也是真實的神
[00:07:06.000 --> 00:07:08.000]  他不會沒有感受
[00:07:08.000 --> 00:07:11.000]  只不過他真的很確定
[00:07:11.000 --> 00:07:13.000]  天父的心意
[00:07:13.000 --> 00:07:16.000]  大家記得在《喀西瑪利園》裡
[00:07:16.000 --> 00:07:18.000]  當耶穌祈禱的時候
[00:07:18.000 --> 00:07:20.000]  他曾經求過天父
[00:07:20.000 --> 00:07:22.000]  如果可以
[00:07:22.000 --> 00:07:24.000]  都想拿去這個虎背
[00:07:24.000 --> 00:07:28.000]  但他願意信服天父的意思
[00:07:28.000 --> 00:07:30.000]  耶穌受的屈辱
[00:07:30.000 --> 00:07:33.000]  就是為了要完成救贖的工作
[00:07:33.000 --> 00:07:35.000]  不過他用的方法
[00:07:35.000 --> 00:07:38.000]  比較超乎我們想像
[00:07:38.000 --> 00:07:41.000]  地上的君王
[00:07:41.000 --> 00:07:44.000]  他們的權力是他的象徵
[00:07:44.000 --> 00:07:47.000]  但耶穌的王權
[00:07:47.000 --> 00:07:52.000]  他是由謙卑和僕人的形象所組成
[00:07:52.000 --> 00:07:55.000]  和一般的王權形象很不一樣
[00:07:55.000 --> 00:07:58.000]  耶穌是一位謙卑的君王
[00:07:58.000 --> 00:08:00.000]  寫命的君王
[00:08:00.000 --> 00:08:03.000]  在《約翰福音》十章十一節裡提到
[00:08:03.000 --> 00:08:06.000]  耶穌說他是好木人
[00:08:06.000 --> 00:08:10.000]  好木人是為羊寫命
[00:08:10.000 --> 00:08:14.000]  世上的君王只會讓他的子民為他寫命
[00:08:14.000 --> 00:08:17.000]  並不會為他的子民犧牲
[00:08:17.000 --> 00:08:19.000]  但耶穌卻是一位
[00:08:19.000 --> 00:08:23.000]  會為人寫命犧牲的好木人
[00:08:23.000 --> 00:08:24.000]  不知道大家還記不記得
[00:08:24.000 --> 00:08:26.000]  耶穌有兩位門徒
[00:08:26.000 --> 00:08:29.000]  叫做雅各和約翰
[00:08:29.000 --> 00:08:31.000]  他們曾經求過耶穌
[00:08:31.000 --> 00:08:33.000]  當耶穌得榮耀的時候
[00:08:33.000 --> 00:08:37.000]  要坐在耶穌的左邊和右邊
[00:08:37.000 --> 00:08:40.000]  但當耶穌釘十字架的這一刻
[00:08:40.000 --> 00:08:43.000]  在耶穌左邊和右邊的
[00:08:43.000 --> 00:08:45.000]  並不是這兩位門徒
[00:08:45.000 --> 00:08:49.000]  而是兩個罪犯
[00:08:49.000 --> 00:08:52.000]  雅各和約翰
[00:08:52.000 --> 00:08:56.000]  很想耶穌得榮耀的時候坐在他旁邊
[00:08:56.000 --> 00:08:58.000]  但原來耶穌的榮耀
[00:08:58.000 --> 00:09:01.000]  是要經過極大極大的羞辱
[00:09:01.000 --> 00:09:04.000]  才可以完成
[00:09:04.000 --> 00:09:06.000]  我們有一位甘願
[00:09:06.000 --> 00:09:08.000]  為我們受嘲笑
[00:09:08.000 --> 00:09:11.000]  受凌辱的主
[00:09:11.000 --> 00:09:12.000]  不知道你會不會看到
[00:09:12.000 --> 00:09:14.000]  真正的謙卑
[00:09:14.000 --> 00:09:19.000]  其實不是著重自己的感受
[00:09:19.000 --> 00:09:24.000]  或者不是單單為著自己的利益好處
[00:09:24.000 --> 00:09:27.000]  而是將他們的目標好處
[00:09:27.000 --> 00:09:29.000]  放在別人的身上
[00:09:29.000 --> 00:09:31.000]  而輕看自己
[00:09:31.000 --> 00:09:35.000]  耶穌就是那位真正謙卑的君王
[00:09:35.000 --> 00:09:38.000]  他為了我們去受凌辱
[00:09:38.000 --> 00:09:42.000]  輕看自己的感受
[00:09:42.000 --> 00:09:44.000]  和大家分享一個經驗
[00:09:44.000 --> 00:09:49.000]  關於將目標放在別人的身上
[00:09:49.000 --> 00:09:53.000]  如何去實踐真正的謙卑
[00:09:53.000 --> 00:09:56.000]  我讀神學的時候
[00:09:56.000 --> 00:09:57.000]  神學院很好
[00:09:57.000 --> 00:09:59.000]  為我們安排了一個為期三年的
[00:09:59.000 --> 00:10:02.000]  性格評估心理測驗
[00:10:02.000 --> 00:10:04.000]  這個性格評估心理測驗
[00:10:04.000 --> 00:10:07.000]  其實是要讓我們更加認識自己
[00:10:07.000 --> 00:10:11.000]  去檢視我們自己侍奉的方向
[00:10:11.000 --> 00:10:13.000]  領導的才能
[00:10:13.000 --> 00:10:16.000]  和更加敏銳知道我們在侍奉方面
[00:10:16.000 --> 00:10:18.000]  如何成長
[00:10:18.000 --> 00:10:20.000]  當正式開學之前
[00:10:20.000 --> 00:10:23.000]  我就拿著那份心理測驗報告
[00:10:23.000 --> 00:10:28.000]  去見那位會為我分析這份報告的牧師
[00:10:28.000 --> 00:10:31.000]  牧師當時給了我一個目標
[00:10:31.000 --> 00:10:35.000]  就是我讀三年神學的一個目標
[00:10:35.000 --> 00:10:39.000]  他說:你不用為自己爭取好成績
[00:10:39.000 --> 00:10:44.000]  你要幫其他人得到更好的成績
[00:10:44.000 --> 00:10:48.000]  我心想:即是陪太子讀書?
[00:10:48.000 --> 00:10:52.000]  其實我經過很大掙扎才會入神學院
[00:10:52.000 --> 00:10:54.000]  竟然入去陪讀
[00:10:54.000 --> 00:10:56.000]  不是為自己?
[00:10:56.000 --> 00:10:58.000]  不知你有沒有想過
[00:10:58.000 --> 00:11:01.000]  其實為他人而活
[00:11:01.000 --> 00:11:05.000]  並不是一個很自然的想法
[00:11:05.000 --> 00:11:08.000]  我們很自然都是先想想自己
[00:11:08.000 --> 00:11:11.000]  我自己先搞定吧
[00:11:11.000 --> 00:11:15.000]  當時牧師還說了一個令我很難相信的理由
[00:11:15.000 --> 00:11:17.000]  去說服我
[00:11:17.000 --> 00:11:19.000]  他說:你已經夠好了
[00:11:19.000 --> 00:11:21.000]  你有足夠的能力
[00:11:21.000 --> 00:11:23.000]  不需要為自己太努力
[00:11:23.000 --> 00:11:26.000]  你去幫其他人吧
[00:11:26.000 --> 00:11:28.000]  你不覺得我很囂張嗎?
[00:11:28.000 --> 00:11:31.000]  其實我心裏當時聽完之後
[00:11:31.000 --> 00:11:33.000]  你不是吧?
[00:11:33.000 --> 00:11:37.000]  我很懷疑他怎麼可以拿著一份十多頁的報告
[00:11:37.000 --> 00:11:39.000]  他就知道我是有能力的
[00:11:39.000 --> 00:11:41.000]  他就覺得我行的
[00:11:41.000 --> 00:11:43.000]  其實在我心裏
[00:11:43.000 --> 00:11:45.000]  想了很久
[00:11:45.000 --> 00:11:47.000]  因為我覺得
[00:11:47.000 --> 00:11:50.000]  我絕對不是一個讀書的材料
[00:11:50.000 --> 00:11:52.000]  我入神學院讀書
[00:11:52.000 --> 00:11:54.000]  真的很大掙扎
[00:11:54.000 --> 00:11:56.000]  還有告訴你們一個秘密
[00:11:56.000 --> 00:11:58.000]  其實當時
[00:11:58.000 --> 00:12:01.000]  我在神學院面試完之後
[00:12:01.000 --> 00:12:03.000]  我心裏已經打定書數了
[00:12:03.000 --> 00:12:05.000]  我覺得老師不會收我
[00:12:05.000 --> 00:12:07.000]  因為我浪費了他很多時間
[00:12:07.000 --> 00:12:12.000]  當我沒有信心入到神學院
[00:12:12.000 --> 00:12:14.000]  他竟然告訴我
[00:12:14.000 --> 00:12:16.000]  你行的了
[00:12:16.000 --> 00:12:18.000]  你行的了
[00:12:18.000 --> 00:12:20.000]  雖然當時我不太相信
[00:12:20.000 --> 00:12:22.000]  也很疑惑
[00:12:22.000 --> 00:12:25.000]  但他將他的說話藏在我心裏
[00:12:25.000 --> 00:12:30.000]  現在回看過去三年的學習裏
[00:12:30.000 --> 00:12:33.000]  我確實沒有為自己太努力
[00:12:33.000 --> 00:12:35.000]  有一次證明
[00:12:35.000 --> 00:12:38.000]  其實我也不是一個讀書的材料
[00:12:38.000 --> 00:12:40.000]  但有一樣很好的就是
[00:12:40.000 --> 00:12:42.000]  在那三年大部份的時間
[00:12:42.000 --> 00:12:45.000]  我也有足夠的睡眠
[00:12:45.000 --> 00:12:47.000]  對一個讀神學的人來說
[00:12:47.000 --> 00:12:49.000]  也是一個異數
[00:12:49.000 --> 00:12:52.000]  你可以知道
[00:12:52.000 --> 00:12:54.000]  其實我也不是很努力
[00:12:54.000 --> 00:12:55.000]  我的不努力
[00:12:55.000 --> 00:12:57.000]  我不是為了自己
[00:12:57.000 --> 00:12:59.000]  去爭取甚麼好的成績
[00:12:59.000 --> 00:13:01.000]  我最開心的是
[00:13:01.000 --> 00:13:03.000]  在那三年的時間
[00:13:03.000 --> 00:13:04.000]  可以和我的一班同學
[00:13:04.000 --> 00:13:06.000]  一起討論功課
[00:13:06.000 --> 00:13:07.000]  一起背熙烈文
[00:13:07.000 --> 00:13:09.000]  一起背熙百來文
[00:13:09.000 --> 00:13:11.000]  在一個群體裏
[00:13:11.000 --> 00:13:12.000]  我們彼此的幫助
[00:13:12.000 --> 00:13:13.000]  互相的建立
[00:13:13.000 --> 00:13:14.000]  有時你好些
[00:13:14.000 --> 00:13:16.000]  有時我好些
[00:13:16.000 --> 00:13:19.000]  但當我們一起收到成績單
[00:13:19.000 --> 00:13:21.000]  大家都滾過的時候
[00:13:21.000 --> 00:13:22.000]  那份的喜悅
[00:13:22.000 --> 00:13:24.000]  那份的寶貴
[00:13:24.000 --> 00:13:26.000]  並不是自己拿到多少個A
[00:13:26.000 --> 00:13:28.000]  可以抵償得到的
[00:13:28.000 --> 00:13:29.000]  在這個過程裏
[00:13:29.000 --> 00:13:31.000]  我真的學習到
[00:13:31.000 --> 00:13:33.000]  原來幫助別人這個目標
[00:13:33.000 --> 00:13:36.000]  是可以幫助我自己成長的
[00:13:36.000 --> 00:13:38.000]  原來不把目標和好處
[00:13:38.000 --> 00:13:41.000]  只放在自己的身上
[00:13:41.000 --> 00:13:44.000]  是一個很重要很重要的學習
[00:13:44.000 --> 00:13:47.000]  其實耶穌受眾人的嘲笑
[00:13:47.000 --> 00:13:50.000]  祂也不是為了自己
[00:13:50.000 --> 00:13:53.000]  正常的人也不會這樣做
[00:13:53.000 --> 00:13:56.000]  但祂是為了救贖我們
[00:13:56.000 --> 00:13:58.000]  要完成神的託付
[00:13:58.000 --> 00:14:02.000]  所以我們如果領受了神的託付
[00:14:02.000 --> 00:14:05.000]  其實也不是為了要圓滿我們的人生
[00:14:05.000 --> 00:14:08.000]  不是要完成我們自己的渴望
[00:14:08.000 --> 00:14:11.000]  就算你的渴望是多麼的淑女
[00:14:11.000 --> 00:14:13.000]  恕我這麼說
[00:14:13.000 --> 00:14:17.000]  我們是為了要建立基督的身體
[00:14:17.000 --> 00:14:19.000]  要建立教會
[00:14:19.000 --> 00:14:22.000]  耶穌的謙卑提醒了我們
[00:14:22.000 --> 00:14:24.000]  要建立教會
[00:14:24.000 --> 00:14:26.000]  要建立神的國度
[00:14:26.000 --> 00:14:28.000]  是要放下自己
[00:14:28.000 --> 00:14:31.000]  一起為目標而努力
[00:14:31.000 --> 00:14:34.000]  而教會並不是一座建築物
[00:14:34.000 --> 00:14:37.000]  其實教會是由人來組成
[00:14:37.000 --> 00:14:39.000]  由你們一起來組成
[00:14:39.000 --> 00:14:41.000]  我們不同的人
[00:14:41.000 --> 00:14:42.000]  有不同的長處
[00:14:42.000 --> 00:14:44.000]  不同的短處
[00:14:44.000 --> 00:14:47.000]  又覺得生命裡邊有高有低
[00:14:47.000 --> 00:14:50.000]  我們如何彼此建立彼此扶持
[00:14:50.000 --> 00:14:52.000]  教會是一個群體
[00:14:52.000 --> 00:14:54.000]  由人所組成
[00:14:54.000 --> 00:14:57.000]  我們不是各自在教會裡邊
[00:14:57.000 --> 00:14:59.000]  去達到好成績
[00:14:59.000 --> 00:15:03.000]  而是要一起去完成神的託付
[00:15:03.000 --> 00:15:05.000]  不知道你願不願意
[00:15:05.000 --> 00:15:06.000]  為耶穌
[00:15:06.000 --> 00:15:07.000]  為教會
[00:15:07.000 --> 00:15:11.000]  去做一些卑微的事
[00:15:11.000 --> 00:15:14.000]  你願不願意和你身邊的弟兄姊妹
[00:15:14.000 --> 00:15:16.000]  和你的組員
[00:15:16.000 --> 00:15:18.000]  和你侍奉的夥伴
[00:15:18.000 --> 00:15:21.000]  一起去努力
[00:15:21.000 --> 00:15:23.000]  一起建立目標
[00:15:23.000 --> 00:15:24.000]  剛才我說
[00:15:24.000 --> 00:15:27.000]  去為人定下目標
[00:15:27.000 --> 00:15:29.000]  去為別人的目標完成
[00:15:29.000 --> 00:15:31.000]  不是一個很自然的做法
[00:15:31.000 --> 00:15:34.000]  我們需要刻意地去做
[00:15:34.000 --> 00:15:36.000]  要將這個信念放在你的心裡邊
[00:15:36.000 --> 00:15:38.000]  提醒自己
[00:15:38.000 --> 00:15:41.000]  其實耶穌正正提醒我們這件事
[00:15:41.000 --> 00:15:43.000]  我們不是為了自己
[00:15:43.000 --> 00:15:47.000]  是為了神的國度
[00:15:47.000 --> 00:15:50.000]  經文接著說到
[00:15:50.000 --> 00:15:54.000]  耶穌被釘十字架的時候
[00:15:54.000 --> 00:15:56.000]  其實耶穌所受的
[00:15:56.000 --> 00:15:58.000]  除了是一些嘲諷
[00:15:58.000 --> 00:16:01.000]  一些肉體上的痛苦
[00:16:01.000 --> 00:16:03.000]  其實最難過的
[00:16:03.000 --> 00:16:06.000]  是去面對死亡的黑暗
[00:16:06.000 --> 00:16:11.000]  和彷彿和上帝隔絕的那種驚恐
[00:16:11.000 --> 00:16:13.000]  經文說到
[00:16:13.000 --> 00:16:15.000]  當耶穌被釘十字架之後
[00:16:15.000 --> 00:16:17.000]  到了正午
[00:16:17.000 --> 00:16:19.000]  正午即是十二點鐘的時候
[00:16:19.000 --> 00:16:21.000]  全地都黑暗
[00:16:21.000 --> 00:16:25.000]  直至到下午的三點鐘
[00:16:25.000 --> 00:16:27.000]  當到了下午三點鐘的時候
[00:16:27.000 --> 00:16:29.000]  耶穌大聲呼喊
[00:16:29.000 --> 00:16:31.000]  以羅爾 以羅爾
[00:16:31.000 --> 00:16:34.000]  拉瑪撒巴 葛大利
[00:16:34.000 --> 00:16:35.000]  發出來就是
[00:16:35.000 --> 00:16:37.000]  我的上帝 我的上帝
[00:16:37.000 --> 00:16:41.000]  為什麼離棄我
[00:16:41.000 --> 00:16:43.000]  旁邊站著的人
[00:16:43.000 --> 00:16:45.000]  有些聽到耶穌這樣的說法
[00:16:45.000 --> 00:16:49.000]  就說 看 祂叫以利亞
[00:16:49.000 --> 00:16:51.000]  有人跑過去
[00:16:51.000 --> 00:16:54.000]  用海綿沾了醋
[00:16:54.000 --> 00:16:56.000]  綁在蘆葦竿上
[00:16:56.000 --> 00:16:58.000]  要送給耶穌喝
[00:16:58.000 --> 00:17:00.000]  並且說
[00:17:00.000 --> 00:17:03.000]  且等著看以利亞會不會來
[00:17:03.000 --> 00:17:07.000]  把祂放下來
[00:17:07.000 --> 00:17:09.000]  但耶穌大喊一聲
[00:17:09.000 --> 00:17:11.000]  氣就斷了
[00:17:11.000 --> 00:17:14.000]  電的萬子從上到下
[00:17:14.000 --> 00:17:16.000]  列為兩半
[00:17:16.000 --> 00:17:18.000]  對面站著的八夫長
[00:17:18.000 --> 00:17:20.000]  看見耶穌這樣斷氣
[00:17:20.000 --> 00:17:22.000]  就說
[00:17:22.000 --> 00:17:29.000]  這人真是上帝的兒子
[00:17:29.000 --> 00:17:31.000]  耶穌在十字架上
[00:17:31.000 --> 00:17:33.000]  發出的呼喊
[00:17:33.000 --> 00:17:35.000]  這個呼喊其實是來自
[00:17:35.000 --> 00:17:37.000]  詩篇二十二篇
[00:17:37.000 --> 00:17:39.000]  如果你有機會回家
[00:17:39.000 --> 00:17:41.000]  留心去看這篇詩篇
[00:17:41.000 --> 00:17:44.000]  你會發現真是像耶穌
[00:17:44.000 --> 00:17:47.000]  在十字架上的自爆
[00:17:47.000 --> 00:17:49.000]  孫武靈牧師在他一本
[00:17:49.000 --> 00:17:51.000]  《萬學福音》的《悉經》書裏提到
[00:17:51.000 --> 00:17:55.000]  耶穌只是引用這篇詩篇的第一節
[00:17:55.000 --> 00:17:58.000]  是在耶穌極度痛苦
[00:17:58.000 --> 00:18:01.000]  孤寂裏面的呼喊
[00:18:01.000 --> 00:18:03.000]  其實呼應著和配合耶穌
[00:18:03.000 --> 00:18:06.000]  從十四章開始以來的經歷
[00:18:06.000 --> 00:18:11.000]  包括了他被出賣、遭遺棄
[00:18:11.000 --> 00:18:16.000]  被嘲弄、虐打、受審、被釘
[00:18:16.000 --> 00:18:20.000]  以至最極端的痛苦
[00:18:20.000 --> 00:18:25.000]  就是彷彿上帝都離開了他
[00:18:25.000 --> 00:18:27.000]  耶穌在被捕
[00:18:27.000 --> 00:18:30.000]  直至被釘十字架的過程裏
[00:18:30.000 --> 00:18:32.000]  他經歷過完全的避棄
[00:18:32.000 --> 00:18:34.000]  疏離的感受
[00:18:34.000 --> 00:18:38.000]  以致發出這樣的呼喊
[00:18:38.000 --> 00:18:42.000]  上帝是不是真的離開了呢?
[00:18:42.000 --> 00:18:46.000]  我想大家留意兩個描述
[00:18:46.000 --> 00:18:48.000]  經文講到
[00:18:48.000 --> 00:18:50.000]  「到靜午全地都黑暗了
[00:18:50.000 --> 00:18:53.000]  直至到下午三點鐘」
[00:18:53.000 --> 00:18:57.000]  有人會用天文的現象去解釋
[00:18:57.000 --> 00:19:01.000]  為何日光日白會黑了三個小時
[00:19:01.000 --> 00:19:05.000]  例如日蝕、沙塵暴
[00:19:05.000 --> 00:19:07.000]  很多去解釋
[00:19:07.000 --> 00:19:10.000]  但整整三個小時的黑暗
[00:19:10.000 --> 00:19:14.000]  在聖經裏有一個很特別的象徵意義
[00:19:14.000 --> 00:19:17.000]  如果看聖經裏很相近似的現象
[00:19:17.000 --> 00:19:21.000]  我就想起出埃及記的第九災
[00:19:21.000 --> 00:19:23.000]  大家記不記得
[00:19:23.000 --> 00:19:28.000]  多摩西不斷要求法老要放以色列人
[00:19:28.000 --> 00:19:30.000]  但法老怎樣也不肯
[00:19:30.000 --> 00:19:32.000]  來到第九災
[00:19:32.000 --> 00:19:35.000]  摩西向天伸出他的手
[00:19:35.000 --> 00:19:42.000]  濃密的黑暗就籠罩了埃及全地三天
[00:19:42.000 --> 00:19:45.000]  在那三天裏
[00:19:45.000 --> 00:19:47.000]  大家黑到看不到對方
[00:19:47.000 --> 00:19:50.000]  沒有人敢離開自己的地方
[00:19:50.000 --> 00:19:56.000]  但唯獨以色列人的地方有光
