
[00:00:00.000 --> 00:00:04.020]  (主席)各位聽眾,三願就是今天的金句
[00:11:00.920 --> 00:11:03.040]  其中有一個片段
[00:11:03.040 --> 00:11:04.000]  就是一個節目
[00:11:04.000 --> 00:11:07.480]  就是Brooklyn Tabernacle Choir
[00:11:07.480 --> 00:11:11.840]  這是一個北克蘭教會
[00:11:11.840 --> 00:11:15.720]  這個教會的choir是一個師母指揮的
[00:11:15.720 --> 00:11:19.240]  這個師母本身不是一個音樂人
[00:11:19.240 --> 00:11:21.480]  看她的傳奇也不得了
[00:11:21.480 --> 00:11:23.280]  這個牧師建立這間教會
[00:11:23.280 --> 00:11:26.000]  就從幾十人開始到萬人的教會
[00:11:26.000 --> 00:11:27.080]  她的其中一本書
[00:11:27.080 --> 00:11:31.280]  我今年介紹給大家看就是《列封禱告》
[00:11:31.280 --> 00:11:37.040]  這個choir參加美國公開比賽獲獎
[00:11:37.040 --> 00:11:42.760]  一直被邀請在這次美國總統就職典禮上去唱
[00:11:42.760 --> 00:11:48.080]  她們選了一首詩叫《Battle Hymns of the Republic》
[00:11:48.080 --> 00:11:51.000]  這首歌的旋律待會大家可以聽,是很熟悉的
[00:11:51.000 --> 00:11:54.160]  在中文的詩歌翻譯裡面
[00:11:54.160 --> 00:11:59.560]  翻譯成「我的眼睛已經看見」
[00:11:59.560 --> 00:12:02.960]  你看這首詩歌有五節
[00:12:02.960 --> 00:12:04.920]  五節拆得很長
[00:12:04.920 --> 00:12:09.400]  所以這個委員會為了讓這班人可以獻唱
[00:12:09.400 --> 00:12:13.280]  不過就限制了他們的歌詞
[00:12:13.280 --> 00:12:16.160]  特別是第五節有關基督降生
[00:12:16.160 --> 00:12:19.720]  基督這些字不准他們唱
[00:12:19.720 --> 00:12:21.960]  給他們聽的音樂就算了
[00:12:21.960 --> 00:12:23.560]  然後副歌就可以唱
[00:12:23.560 --> 00:12:26.960]  Glory, Glory, Hallelujah 那首歌
[00:12:26.960 --> 00:12:29.840]  當這個委員會定了之後
[00:12:29.840 --> 00:12:32.480]  將這個消息傳了出去
[00:12:32.480 --> 00:12:34.360]  邀請他們唱的時候
[00:12:34.360 --> 00:12:37.080]  這個指揮怎麼做?
[00:12:37.080 --> 00:12:39.160]  將最重要的訊息截斷了?
[00:12:39.160 --> 00:12:40.520]  No
[00:12:40.520 --> 00:12:43.160]  我後來就看清廉性歌的版本
[00:12:43.160 --> 00:12:46.360]  是一和五節
[00:12:46.360 --> 00:12:48.200]  在一和五節裡面
[00:12:48.200 --> 00:12:53.640]  這個指揮就在現場找了一位女性
[00:12:53.640 --> 00:12:56.560]  就獨奏唱了第五節
[00:12:56.560 --> 00:12:58.440]  第五節的詩歌就是
[00:12:58.440 --> 00:13:00.440]  基督誕生於猶太地
[00:13:00.440 --> 00:13:01.440]  說完基督
[00:13:01.440 --> 00:13:03.640]  美麗正如百合花
[00:13:03.640 --> 00:13:06.520]  在祂心懷滿有榮光
[00:13:06.520 --> 00:13:08.720]  使我們改變像祂
[00:13:08.720 --> 00:13:11.680]  祂寫明使世人成聖
[00:13:11.680 --> 00:13:14.600]  我也願寫幾個人
[00:13:14.600 --> 00:13:17.840]  真臣在進行
[00:13:17.840 --> 00:13:22.080]  用女聲獨奏去唱出來
[00:13:22.080 --> 00:13:26.280]  我想對委員會對總統來說
[00:13:26.280 --> 00:13:28.480]  都是很詫異的一件事
[00:13:28.480 --> 00:13:32.360]  在美國現在的社會盡量想去了基督
[00:13:32.360 --> 00:13:35.440]  甚至乎連聖誕樹都不要叫聖誕
[00:13:35.440 --> 00:13:37.680]  叫節日樹算了
[00:13:37.680 --> 00:13:39.640]  這樣的社會裡面
[00:13:39.640 --> 00:13:44.960]  這個教會能為真理做見證
[00:13:44.960 --> 00:13:46.560]  所以我給大家看這個片段
[00:13:46.560 --> 00:13:47.720]  我很少用這樣
[00:13:47.720 --> 00:13:50.080]  然後我給大家看看好嗎?
[00:13:50.080 --> 00:13:51.360]  你們可以上網看
[00:13:51.360 --> 00:13:53.840]  YouTube那裡可以看
[00:14:02.360 --> 00:14:06.080]  To sing battle hymn of the republic
[00:14:06.080 --> 00:14:08.080]  Battle hymn of the republic
[00:14:32.360 --> 00:14:36.120]  Hallelujah
[00:14:36.120 --> 00:14:42.120]  Glory,Glory,Hallelujah
[00:14:42.120 --> 00:14:50.320]  Glory,Glory,Hallelujah
[00:14:50.320 --> 00:15:10.320]  Glory,Glory,Hallelujah
[00:15:10.320 --> 00:15:17.200]  I like to sing the glory of the coming of the Lord
[00:15:17.200 --> 00:15:26.520]  He trampled out the vintage where the grapes of wrath are stored
[00:15:26.520 --> 00:15:34.400]  He hath loosed the faithful life beyond His pheromones with sword
[00:15:34.400 --> 00:15:45.200]  His truth is marching on
[00:15:45.200 --> 00:16:04.200]  Glory,Glory,Hallelujah
[00:16:04.200 --> 00:16:19.200]  His truth is marching on
[00:16:19.200 --> 00:16:21.200]  留心第二次的歌詞
[00:16:21.200 --> 00:16:29.200]  In the beauty of the lilies
[00:16:29.200 --> 00:16:33.200]  Christ was born across the sea
[00:16:33.200 --> 00:16:37.200]  With the glory in His bosom
[00:16:37.200 --> 00:16:43.200]  That transfigures you and me
[00:16:43.200 --> 00:16:54.200]  As He died to make men holy
[00:16:54.200 --> 00:16:58.200]  Let us die to make men free
[00:16:58.200 --> 00:17:07.200]  Our God is marching on
[00:17:07.200 --> 00:17:26.200]  Glory,Glory,Hallelujah
[00:17:26.200 --> 00:17:34.200]  Our God is marching on
[00:17:34.200 --> 00:17:39.200]  Marching on
[00:17:39.200 --> 00:17:51.200]  Glory,Glory,Hallelujah
[00:17:51.200 --> 00:18:02.200]  Glory,Glory,Hallelujah
[00:18:02.200 --> 00:18:22.200]  His truth is marching on
[00:18:22.200 --> 00:18:36.200]  Our God is marching on
[00:18:52.200 --> 00:18:59.200]  如果沒有神,榮耀在哪裡?
[00:18:59.200 --> 00:19:05.200]  榮耀給了人的話,就已經滅亡了
[00:19:05.200 --> 00:19:12.200]  所以你看到兩個總統,一個克林頓,一個奧巴馬
[00:19:12.200 --> 00:19:17.200]  我想他們在看的時候都很尷尬,特別是奧巴馬
[00:19:17.200 --> 00:19:22.200]  他的太太,我想他們很詫異,為什麼會唱這個歌呢?
[00:19:22.200 --> 00:19:27.200]  明明要去基督的野家,在人面前唱出來
[00:19:27.200 --> 00:19:29.200]  為真理做見證
[00:19:29.200 --> 00:19:31.200]  剛才的歌詞是這樣的
[00:19:31.200 --> 00:19:33.200]  眼睛見漢建主共臨的大榮光
[00:19:33.200 --> 00:19:35.200]  他定踏上了世界不良的葡萄
[00:19:35.200 --> 00:19:37.200]  是公義彰顯
[00:19:37.200 --> 00:19:39.200]  他抽出弩箭,發出閃電的光芒
[00:19:39.200 --> 00:19:40.200]  真理在進行
[00:19:40.200 --> 00:19:42.200]  這是副歌
[00:19:42.200 --> 00:19:46.200]  基督生於猶太地,就把這個訊息唱了出來
[00:19:46.200 --> 00:19:53.200]  在美國的天下裡,這個要去神,去耶穌的國家裡面見證
[00:19:53.200 --> 00:19:56.200]  今天世界上的人,他們是要求繁榮
[00:19:56.200 --> 00:19:59.200]  但是弟兄姊妹,如果要求繁榮的時候
[00:19:59.200 --> 00:20:02.200]  真理不能夠明顯地彰顯
[00:20:02.200 --> 00:20:05.200]  福音不可以廣傳的時候
[00:20:05.200 --> 00:20:11.200]  我相信那個安定繁榮帶來的,不是你所想的
[00:20:11.200 --> 00:20:17.200]  安定繁榮帶來的,就是你所認為的敝偽的東西
[00:20:17.200 --> 00:20:20.200]  在初期教會,斯大林園第二章46節
[00:20:20.200 --> 00:20:22.200]  他們天天同心合意,懇切地奠女
[00:20:22.200 --> 00:20:26.200]  且在家中抹餅,存有歡慶的心,誠實地用飯
[00:20:26.200 --> 00:20:28.200]  當時教會很興旺
[00:20:28.200 --> 00:20:31.200]  為什麼呢?福音廣傳
[00:20:31.200 --> 00:20:36.200]  只要有人走出去,肯說,見證
[00:20:36.200 --> 00:20:39.200]  那個福音的果效就發生了
[00:20:39.200 --> 00:20:41.200]  今天我們所期盼的
[00:20:41.200 --> 00:20:46.200]  不是單單香港人山人海地堆在路上
[00:20:46.200 --> 00:20:50.200]  是希望更多人能夠認識福音
[00:20:50.200 --> 00:20:53.200]  好了,除了凡事興盛之外
[00:20:53.200 --> 00:20:57.200]  第二個祝願,他說願你身體健壯
[00:20:57.200 --> 00:21:01.200]  身體要健康,壯健,強壯
[00:21:01.200 --> 00:21:06.200]  其實身體健康和人的免疫力和生命力有關係
[00:21:06.200 --> 00:21:11.200]  憂傷的心,使骨苦幹
[00:21:11.200 --> 00:21:15.200]  最近我接二連三聽到一些消息
[00:21:15.200 --> 00:21:20.200]  所接觸到的人,患了癌症
[00:21:20.200 --> 00:21:24.200]  有人痊癒,有人走
[00:21:24.200 --> 00:21:29.200]  其實走的大多數,年紀大不算上來
[00:21:29.200 --> 00:21:32.200]  都有些事情是解決不了
[00:21:32.200 --> 00:21:35.200]  是抑鬱,很不開心
[00:21:35.200 --> 00:21:39.200]  當你發覺你的心情不開朗
[00:21:39.200 --> 00:21:42.200]  不開心的時候,沒有盼望的時候
[00:21:42.200 --> 00:21:44.200]  你的免疫力要高都很難
[00:21:44.200 --> 00:21:46.200]  你的生命力要強都很難
[00:21:46.200 --> 00:21:49.200]  那些癌細胞就心情不好
[00:21:49.200 --> 00:21:52.200]  所以為什麼我們要常常喜樂呢?
[00:21:52.200 --> 00:21:55.200]  所以我每年寫一篇書都寫常常喜樂
[00:21:55.200 --> 00:21:57.200]  原因是什麼呢?
[00:21:57.200 --> 00:22:00.200]  喜樂的心態是良藥
[00:22:00.200 --> 00:22:05.200]  這個喜樂不是單單嘻哈笑下
[00:22:05.200 --> 00:22:08.200]  身體上面,精神上面,心靈上面
[00:22:08.200 --> 00:22:11.200]  其實我們都需要健康
[00:22:11.200 --> 00:22:14.200]  如果我們只是注重在生活上
[00:22:14.200 --> 00:22:16.200]  身體上很健康
[00:22:16.200 --> 00:22:18.200]  但你的精神不健康
[00:22:18.200 --> 00:22:20.200]  你人際關係不好
[00:22:20.200 --> 00:22:22.200]  你很多東西抑鬱在裡面的時候
[00:22:22.200 --> 00:22:26.200]  我相信你要有健康都很難
[00:22:26.200 --> 00:22:28.200]  健康的生活在於規律作息
[00:22:28.200 --> 00:22:30.200]  正常的操練
[00:22:30.200 --> 00:22:33.200]  要節制你的私慾
[00:22:33.200 --> 00:22:35.200]  更加明顯的是
[00:22:35.200 --> 00:22:36.200]  對基督徒來說
[00:22:36.200 --> 00:22:38.200]  健康的生活是一個喜樂的生活
[00:22:38.200 --> 00:22:40.200]  這個喜樂的生活
[00:22:40.200 --> 00:22:43.200]  是聖靈結果之的生活
[00:22:43.200 --> 00:22:47.200]  不是環境好就叫喜樂
[00:22:47.200 --> 00:22:50.200]  是裡面有這種湧入
[00:22:50.200 --> 00:22:52.200]  所以有沒有聖靈在裡面住
[00:22:52.200 --> 00:22:54.200]  是不是入住裡面
[00:22:54.200 --> 00:22:56.200]  哥林多前書第六章這麼說
[00:22:56.200 --> 00:22:59.200]  頂尖你們的身子就是聖靈的殿嗎
[00:22:59.200 --> 00:23:01.200]  聖靈是從神而來的
[00:23:01.200 --> 00:23:02.200]  住在你們裡面
[00:23:02.200 --> 00:23:04.200]  並且你們不是自己的人
[00:23:04.200 --> 00:23:06.200]  所以頂尖我們需要禱告
[00:23:06.200 --> 00:23:07.200]  需要安靜
[00:23:07.200 --> 00:23:11.200]  我們需要求聖靈上上在我們心中
[00:23:11.200 --> 00:23:15.200]  以致我們能夠結出這個果子
[00:23:15.200 --> 00:23:17.200]  我們既然靠聖靈行事
[00:23:17.200 --> 00:23:20.200]  我們必須靠聖靈得生
[00:23:20.200 --> 00:23:22.200]  必須靠聖靈行事
[00:23:22.200 --> 00:23:23.200]  因此不要忘記
[00:23:23.200 --> 00:23:25.200]  聖靈所結的果子是什麼
[00:23:25.200 --> 00:23:32.200]  人愛、喜樂、和平、忍耐、恩慈、良善、信實、溫柔、節制
[00:23:32.200 --> 00:23:36.200]  希望求主讓我們藉著這些上上提醒
[00:23:36.200 --> 00:23:38.200]  因為你沒有聖靈在裡面的時候
[00:23:38.200 --> 00:23:40.200]  你要做出這些事真的很難
[00:23:40.200 --> 00:23:42.200]  沒有可能的事
