
[00:00:00.000 --> 00:00:07.000]  願主幫助我們 同心侍奉 一齊去讚頌
[00:08:35.000 --> 00:08:37.000]  給牧師看
[00:08:37.000 --> 00:08:39.000]  你是讓他知道
[00:08:39.000 --> 00:08:41.000]  你有這樣的心去到他面前的時候
[00:08:41.000 --> 00:08:43.000]  一個人
[00:08:43.000 --> 00:08:45.000]  從心靈裏面
[00:08:45.000 --> 00:08:47.000]  耶穌基督在撒瑪利亞請旁
[00:08:47.000 --> 00:08:49.000]  跟別人說的時候
[00:08:49.000 --> 00:08:51.000]  上帝是一個靈,所以拜祂要用心靈去誠實
[00:08:51.000 --> 00:08:53.000]  為什麼我們要用靈併拜
[00:08:53.000 --> 00:08:55.000]  怎麼敬拜
[00:08:55.000 --> 00:08:57.000]  原來那個靈是你裏面
[00:08:57.000 --> 00:08:59.000]  那個思維
[00:08:59.000 --> 00:09:01.000]  那個感動
[00:09:01.000 --> 00:09:03.000]  那個感動不是你的私欲感動
[00:09:03.000 --> 00:09:05.000]  你的私欲感動是說休息多一會
[00:09:05.000 --> 00:09:07.000]  但裏面的感動是說我要敬拜神
[00:09:07.000 --> 00:09:09.000]  這個就是不同的看法
[00:09:09.000 --> 00:09:11.000]  不同的思想
[00:09:11.000 --> 00:09:13.000]  但當你這樣做的時候
[00:09:13.000 --> 00:09:15.000]  你的信仰就開始面對一個考驗
[00:09:15.000 --> 00:09:17.000]  和要落實的實踐
[00:09:17.000 --> 00:09:21.000]  我們今天在神面前的信仰
[00:09:21.000 --> 00:09:23.000]  很多時候
[00:09:23.000 --> 00:09:25.000]  不信的人
[00:09:25.000 --> 00:09:27.000]  他們為什麼要去,他們因為想求一些東西
[00:09:27.000 --> 00:09:29.000]  是不是
[00:09:29.000 --> 00:09:31.000]  不求東西去那些地方幹什麼
[00:09:31.000 --> 00:09:33.000]  這麼鼎盛
[00:09:33.000 --> 00:09:35.000]  你如果不帶紙巾
[00:09:35.000 --> 00:09:37.000]  這些麻煩
[00:09:37.000 --> 00:09:39.000]  把眼淚刺到
[00:09:39.000 --> 00:09:41.000]  我試過一次去參觀那些大廟宇
[00:09:41.000 --> 00:09:43.000]  嘩,令到我好難受
[00:09:43.000 --> 00:09:45.000]  他們求什麼
[00:09:45.000 --> 00:09:47.000]  我一陣就想
[00:09:47.000 --> 00:09:49.000]  我的想法可能多一些
[00:09:49.000 --> 00:09:51.000]  他們每個人求的
[00:09:51.000 --> 00:09:53.000]  每年都中的嗎
[00:09:53.000 --> 00:09:55.000]  中不中啊你說
[00:09:55.000 --> 00:09:57.000]  你又知不中,你求過
[00:09:57.000 --> 00:10:01.000]  不中他都許
[00:10:01.000 --> 00:10:05.000]  是因為有人中
[00:10:05.000 --> 00:10:07.000]  所以你不要以為世界上
[00:10:07.000 --> 00:10:09.000]  過去馬會投注站
[00:10:09.000 --> 00:10:11.000]  為什麼這麼多人
[00:10:11.000 --> 00:10:13.000]  因為有人中
[00:10:13.000 --> 00:10:15.000]  如果個個都不中的時候
[00:10:15.000 --> 00:10:17.000]  他一定會全部倒閉
[00:10:17.000 --> 00:10:19.000]  所以你中了,你不要以為上帝幫助你中
[00:10:19.000 --> 00:10:21.000]  這是你的
[00:10:21.000 --> 00:10:23.000]  你的一口氣
[00:10:23.000 --> 00:10:25.000]  一直了,整個被勾了
[00:10:25.000 --> 00:10:27.000]  今天我們都在神面前
[00:10:27.000 --> 00:10:29.000]  你都是這樣的心態嗎
[00:10:29.000 --> 00:10:33.000]  耶穌說第四章十七節
[00:10:33.000 --> 00:10:35.000]  所以我說
[00:10:35.000 --> 00:10:37.000]  你在主裡面確實說
[00:10:37.000 --> 00:10:39.000]  不要再像外邦人
[00:10:39.000 --> 00:10:41.000]  哪些人是外邦人
[00:10:41.000 --> 00:10:43.000]  聖經說外邦人
[00:10:43.000 --> 00:10:45.000]  是那些不認識
[00:10:45.000 --> 00:10:47.000]  耶和華的人
[00:10:47.000 --> 00:10:49.000]  我用認識這個字
[00:10:49.000 --> 00:10:51.000]  請你留意聽
[00:10:51.000 --> 00:10:53.000]  不是你知不知道
[00:10:53.000 --> 00:10:55.000]  你認不認識那個人
[00:10:55.000 --> 00:10:57.000]  和你知不知道那個人是兩回事
[00:10:57.000 --> 00:10:59.000]  你知道我
[00:10:59.000 --> 00:11:01.000]  但你不會太
[00:11:01.000 --> 00:11:03.000]  認識我
[00:11:03.000 --> 00:11:05.000]  或者你認識我一點
[00:11:05.000 --> 00:11:07.000]  你最認識我是和我一起生活的人
[00:11:07.000 --> 00:11:11.000]  你如果常常與主一同生活
[00:11:11.000 --> 00:11:13.000]  你會認識這位主
[00:11:13.000 --> 00:11:15.000]  如果你只是一個禮拜
[00:11:15.000 --> 00:11:17.000]  一次來報到的話
[00:11:17.000 --> 00:11:19.000]  我告訴你,你不會認識這位主
[00:11:19.000 --> 00:11:21.000]  是不是
[00:11:21.000 --> 00:11:23.000]  所以為什麼弟兄姊妹我們鼓勵
[00:11:23.000 --> 00:11:25.000]  大家都每天都要讀一下聖經
[00:11:25.000 --> 00:11:27.000]  不是沒事做拿事做
[00:11:27.000 --> 00:11:29.000]  不是沒有金句良言找些指導
[00:11:29.000 --> 00:11:31.000]  不是,那是因為你透過
[00:11:31.000 --> 00:11:33.000]  他給你的
[00:11:33.000 --> 00:11:35.000]  說話
[00:11:35.000 --> 00:11:37.000]  你的回應
[00:11:37.000 --> 00:11:39.000]  禮拜三晚祈禱會的時候
[00:11:39.000 --> 00:11:41.000]  每個人用一首詩歌
[00:11:41.000 --> 00:11:43.000]  我說那一晚就是祈禱
[00:11:43.000 --> 00:11:45.000]  因為你對上帝給你的東西
[00:11:45.000 --> 00:11:47.000]  你藉著一首詩歌
[00:11:47.000 --> 00:11:49.000]  你講不出這麼美的歌
[00:11:49.000 --> 00:11:51.000]  講不出這麼美的文句
[00:11:51.000 --> 00:11:53.000]  你唱不出這麼優美的旋律
[00:11:53.000 --> 00:11:55.000]  你藉著一首詩歌反應給他聽
[00:11:55.000 --> 00:11:57.000]  感謝神
[00:11:57.000 --> 00:11:59.000]  那一晚有唱感謝神
[00:11:59.000 --> 00:12:01.000]  一唱到感謝神賜老婆玫瑰
[00:12:01.000 --> 00:12:03.000]  賜神玫瑰有賜
[00:12:03.000 --> 00:12:05.000]  玫瑰就是玫瑰,不知道賜了什麼
[00:12:05.000 --> 00:12:07.000]  你給玫瑰賜刺過沒有
[00:12:07.000 --> 00:12:09.000]  沒刺過,你去買一支
[00:12:09.000 --> 00:12:11.000]  拿著它,它是硬的,不是花
[00:12:11.000 --> 00:12:13.000]  看看刺不刺到
[00:12:13.000 --> 00:12:15.000]  很痛
[00:12:15.000 --> 00:12:21.000]  上帝難道給花
[00:12:21.000 --> 00:12:23.000]  沒有刺可以嗎
[00:12:23.000 --> 00:12:25.000]  可以,怎麼會不行,有些花沒有刺
[00:12:25.000 --> 00:12:27.000]  但你越欣賞那樣東西
[00:12:27.000 --> 00:12:29.000]  越聚焦在那樣東西
[00:12:29.000 --> 00:12:31.000]  忘記了賜生命給他
[00:12:31.000 --> 00:12:33.000]  賜生命給你的神的時候
[00:12:33.000 --> 00:12:35.000]  有危機的
[00:12:35.000 --> 00:12:37.000]  今天在世界上很多人都會敬拜
[00:12:37.000 --> 00:12:39.000]  不過敬拜錯了
[00:12:39.000 --> 00:12:41.000]  為什麼
[00:12:41.000 --> 00:12:43.000]  因為這個宇宙萬物裡面
[00:12:43.000 --> 00:12:45.000]  我們相信有創造者
[00:12:45.000 --> 00:12:47.000]  有被造之物
[00:12:47.000 --> 00:12:51.000]  Creator
[00:12:51.000 --> 00:12:53.000]  Created
[00:12:53.000 --> 00:12:55.000]  被造之物,包括了
[00:12:55.000 --> 00:12:57.000]  山川河岳
[00:12:57.000 --> 00:12:59.000]  月月星辰,包括了你和我
[00:12:59.000 --> 00:13:01.000]  是不是,這些被造之物
[00:13:01.000 --> 00:13:03.000]  但創造者有多少位
[00:13:03.000 --> 00:13:05.000]  第一位
[00:13:05.000 --> 00:13:07.000]  就是各位神
[00:13:07.000 --> 00:13:09.000]  但今天世界上所有人他們敬拜的時候
[00:13:09.000 --> 00:13:11.000]  他們敬拜什麼
[00:13:11.000 --> 00:13:13.000]  他們不是敬拜創造者
[00:13:13.000 --> 00:13:15.000]  是敬拜被造之物
[00:13:15.000 --> 00:13:17.000]  包括了偶像
[00:13:17.000 --> 00:13:19.000]  包括了心中的喜好
[00:13:19.000 --> 00:13:21.000]  是不是,如果那隻公仔
[00:13:21.000 --> 00:13:23.000]  是令到你發達的
[00:13:23.000 --> 00:13:25.000]  給他一個名字,什麼神
[00:13:25.000 --> 00:13:27.000]  就是這樣
[00:13:27.000 --> 00:13:29.000]  今天我們來到神面前
[00:13:29.000 --> 00:13:31.000]  是不是都會求那些東西
[00:13:31.000 --> 00:13:33.000]  感謝神,神會借助你
[00:13:33.000 --> 00:13:35.000]  得到祂之後,所有東西都會賜給你
[00:13:35.000 --> 00:13:37.000]  但是
[00:13:37.000 --> 00:13:39.000]  如果把本末賭注了的時候
[00:13:39.000 --> 00:13:41.000]  你就是以別的代替耶和華
[00:13:41.000 --> 00:13:43.000]  詩篇十六篇怎麼說
[00:13:43.000 --> 00:13:45.000]  他們的
[00:13:45.000 --> 00:13:47.000]  受苦
[00:13:47.000 --> 00:13:49.000]  就必增加
[00:13:49.000 --> 00:13:51.000]  你的受苦多與少
[00:13:51.000 --> 00:13:53.000]  你的苦多與少
[00:13:53.000 --> 00:13:55.000]  你的受苦多與少
[00:13:55.000 --> 00:13:57.000]  跟你拜錯了
[00:13:57.000 --> 00:13:59.000]  對象是有關的
[00:13:59.000 --> 00:14:01.000]  你拜錯了
[00:14:01.000 --> 00:14:03.000]  不是那位創造者
[00:14:03.000 --> 00:14:05.000]  是造造之物
[00:14:05.000 --> 00:14:07.000]  那我也不會
[00:14:07.000 --> 00:14:09.000]  拜那些東西
[00:14:09.000 --> 00:14:11.000]  但你沒有留意一件事情
[00:14:11.000 --> 00:14:13.000]  很多受造之物裡面
[00:14:13.000 --> 00:14:15.000]  有一樣是令你最忽略
[00:14:15.000 --> 00:14:17.000]  但你最拜得最多的,你猜猜是誰
[00:14:17.000 --> 00:14:19.000]  不知道嗎
[00:14:19.000 --> 00:14:21.000]  拿個鏡照一照
[00:14:23.000 --> 00:14:25.000]  都不知道
[00:14:25.000 --> 00:14:27.000]  要解或解出腸
[00:14:27.000 --> 00:14:29.000]  拜誰
[00:14:29.000 --> 00:14:31.000]  拜自己
[00:14:31.000 --> 00:14:33.000]  你試過傳福音給別人聽
[00:14:33.000 --> 00:14:35.000]  我不信什麼,我信自己
[00:14:35.000 --> 00:14:37.000]  聽過這句話沒有
[00:14:37.000 --> 00:14:39.000]  你以前說過沒有
[00:14:39.000 --> 00:14:41.000]  信自己,靠自己
[00:14:41.000 --> 00:14:43.000]  你是受造之物
[00:14:43.000 --> 00:14:45.000]  你不是創造者
[00:14:45.000 --> 00:14:47.000]  神要我們的經幣
[00:14:47.000 --> 00:14:49.000]  要我們的事物,要我們的人生
[00:14:49.000 --> 00:14:51.000]  是為了什麼,榮耀祂
[00:14:51.000 --> 00:14:53.000]  師班今天獻了一首詩歌
[00:14:53.000 --> 00:14:55.000]  也回應了我上次給大家看的YouTube
[00:14:55.000 --> 00:14:57.000]  是不是
[00:14:57.000 --> 00:14:59.000]  宇宙偉不偉大
[00:14:59.000 --> 00:15:01.000]  很偉大,有沒有規律
[00:15:01.000 --> 00:15:03.000]  有規律,有沒有軌道
[00:15:03.000 --> 00:15:05.000]  有軌道,是不是
[00:15:05.000 --> 00:15:07.000]  那些是被造之物
[00:15:07.000 --> 00:15:09.000]  所以榮耀神,因為他按著軌道行事
[00:15:09.000 --> 00:15:11.000]  人是不是被造的
[00:15:11.000 --> 00:15:13.000]  人是不是被造的
[00:15:13.000 --> 00:15:15.000]  人有沒有按軌道行事
[00:15:15.000 --> 00:15:17.000]  有時啦
[00:15:19.000 --> 00:15:21.000]  有時啦
[00:15:21.000 --> 00:15:23.000]  有時就夠了
[00:15:23.000 --> 00:15:25.000]  沒時就闖禍了
[00:15:25.000 --> 00:15:27.000]  沒時就闖禍了
[00:15:27.000 --> 00:15:29.000]  你試一下車在馬路上行
[00:15:29.000 --> 00:15:31.000]  按軌道沒什麼事
[00:15:31.000 --> 00:15:33.000]  有時聽到火車出軌
[00:15:33.000 --> 00:15:35.000]  火車出軌都很大單
[00:15:35.000 --> 00:15:37.000]  明不明
[00:15:37.000 --> 00:15:39.000]  怎會出軌呢
[00:15:39.000 --> 00:15:41.000]  在我們的思想上面
[00:15:41.000 --> 00:15:43.000]  在我們生活中有沒有出軌
[00:15:43.000 --> 00:15:45.000]  在我們生活中有沒有出軌
[00:15:45.000 --> 00:15:47.000]  羅馬書三章二十三節
[00:15:47.000 --> 00:15:49.000]  羅馬書三章二十三節
[00:15:49.000 --> 00:15:51.000]  世人都犯了罪
[00:15:51.000 --> 00:15:53.000]  規缺了神的榮耀
[00:15:53.000 --> 00:15:55.000]  規缺了神的榮耀
[00:15:55.000 --> 00:15:57.000]  詩篇十九篇第一節說
[00:15:57.000 --> 00:15:59.000]  諸天述說神的榮耀
[00:15:59.000 --> 00:16:01.000]  聖神述說神的榮耀
[00:16:01.000 --> 00:16:03.000]  被造之物的人
[00:16:03.000 --> 00:16:05.000]  是規缺神的榮耀
[00:16:05.000 --> 00:16:07.000]  為什麼呢
[00:16:07.000 --> 00:16:09.000]  因為人的思維沒有按著軌道行事
[00:16:09.000 --> 00:16:11.000]  因為人的思維沒有按著軌道行事
[00:16:11.000 --> 00:16:13.000]  你的思維如果按著軌道行事
[00:16:13.000 --> 00:16:15.000]  你的思維如果按著軌道行事
[00:16:15.000 --> 00:16:17.000]  你的思維如果按著軌道行事
[00:16:17.000 --> 00:16:19.000]  你的思維如果按著軌道行事
[00:16:19.000 --> 00:16:21.000]  你的思維如果按著軌道行事
[00:16:21.000 --> 00:16:23.000]  你的思維如果按著軌道行事
[00:16:23.000 --> 00:16:25.000]  你的思維如果按著軌道行事
[00:16:25.000 --> 00:16:27.000]  你的思維如果按著軌道行事
[00:16:27.000 --> 00:16:29.000]  你的思維如果按著軌道行事
[00:16:29.000 --> 00:16:31.000]  你的思維如果按著軌道行事
[00:16:31.000 --> 00:16:33.000]  你的思維如果按著軌道行事
[00:16:33.000 --> 00:16:35.000]  你的思維如果按著軌道行事
[00:16:35.000 --> 00:16:37.000]  你的思維如果按著軌道行事
[00:16:37.000 --> 00:16:39.000]  你的思維如果按著軌道行事
[00:16:39.000 --> 00:16:41.000]  你的思維如果按著軌道行事
[00:16:41.000 --> 00:16:43.000]  你的思維如果按著軌道行事
