
[00:00:00.000 --> 00:00:02.000]  各位丁姊妹
[00:01:46.000 --> 00:01:48.000]  雖然平時好日
[00:01:48.000 --> 00:01:50.000]  我都不會幫家人做家務
[00:01:50.000 --> 00:01:52.000]  但是過年
[00:01:52.000 --> 00:01:54.000]  我都會幫家人大掃除
[00:01:54.000 --> 00:01:56.000]  為什麼呢?
[00:01:56.000 --> 00:01:58.000]  一丟東西的感覺真的很爽
[00:01:58.000 --> 00:02:00.000]  看到悶的舊東西
[00:02:00.000 --> 00:02:02.000]  又或者你不想要的東西
[00:02:02.000 --> 00:02:04.000]  就趁機丟掉
[00:02:04.000 --> 00:02:06.000]  買一批新的
[00:02:06.000 --> 00:02:08.000]  因為周圍的東西
[00:02:08.000 --> 00:02:10.000]  都是新的時候
[00:02:10.000 --> 00:02:12.000]  會給你一種很具體的
[00:02:12.000 --> 00:02:14.000]  新鮮感
[00:02:14.000 --> 00:02:16.000]  一切都好像由新的
[00:02:16.000 --> 00:02:18.000]  開始很有希望
[00:02:18.000 --> 00:02:20.000]  但是
[00:02:20.000 --> 00:02:22.000]  一把年紀了
[00:02:22.000 --> 00:02:24.000]  人漸漸長大
[00:02:24.000 --> 00:02:26.000]  發覺這個世界
[00:02:26.000 --> 00:02:28.000]  這些東西沒錯
[00:02:28.000 --> 00:02:30.000]  是不斷的升級
[00:02:30.000 --> 00:02:32.000]  但是最舊的是什麼呢?
[00:02:32.000 --> 00:02:34.000]  最舊的反而是自己
[00:02:34.000 --> 00:02:36.000]  我想你都看得出
[00:02:36.000 --> 00:02:38.000]  我照一塊鏡
[00:02:38.000 --> 00:02:40.000]  我髮型幾十年都沒變過
[00:02:40.000 --> 00:02:42.000]  沒辦法
[00:02:42.000 --> 00:02:44.000]  因為我自己剪的
[00:02:44.000 --> 00:02:46.000]  只會剪這個髮
[00:02:46.000 --> 00:02:48.000]  當我們發現
[00:02:48.000 --> 00:02:50.000]  原來自己的壞習慣
[00:02:50.000 --> 00:02:52.000]  這麼多年都沒變過
[00:02:52.000 --> 00:02:54.000]  自己一些的
[00:02:54.000 --> 00:02:56.000]  頑固
[00:02:56.000 --> 00:02:58.000]  一些的
[00:02:58.000 --> 00:03:00.000]  一片頸的一些想法
[00:03:00.000 --> 00:03:02.000]  可能
[00:03:02.000 --> 00:03:04.000]  幾十年都一樣
[00:03:04.000 --> 00:03:06.000]  當我再看周圍的人
[00:03:06.000 --> 00:03:08.000]  他們看起來好一點
[00:03:08.000 --> 00:03:10.000]  至少
[00:03:10.000 --> 00:03:12.000]  周事換新造型
[00:03:12.000 --> 00:03:14.000]  但是看真一點
[00:03:14.000 --> 00:03:16.000]  其實
[00:03:16.000 --> 00:03:18.000]  可能都和我一樣
[00:03:18.000 --> 00:03:20.000]  一年一年過去
[00:03:20.000 --> 00:03:22.000]  長氣的仍然長氣
[00:03:22.000 --> 00:03:24.000]  縮骨的仍然縮骨
[00:03:24.000 --> 00:03:26.000]  縮骨的仍然縮骨
[00:03:26.000 --> 00:03:28.000]  有時聽到別人說
[00:03:28.000 --> 00:03:30.000]  我們一向都這樣做事
[00:03:30.000 --> 00:03:32.000]  有什麼問題?
[00:03:32.000 --> 00:03:36.000]  原來人真的很矛盾
[00:03:36.000 --> 00:03:38.000]  一方面
[00:03:38.000 --> 00:03:40.000]  要追求新事物
[00:03:40.000 --> 00:03:42.000]  但是原來
[00:03:42.000 --> 00:03:44.000]  又不喜歡改變
[00:03:44.000 --> 00:03:48.000]  我們忍受不了
[00:03:48.000 --> 00:03:50.000]  一部過時的電話
[00:03:50.000 --> 00:03:52.000]  電腦
[00:03:52.000 --> 00:03:54.000]  我們要換新的iphone
[00:03:54.000 --> 00:03:56.000]  ipad
[00:03:56.000 --> 00:03:58.000]  或者嫌棄
[00:03:58.000 --> 00:04:00.000]  自己
[00:04:00.000 --> 00:04:02.000]  髮型有點out
[00:04:02.000 --> 00:04:04.000]  要換一換妝
[00:04:04.000 --> 00:04:06.000]  沒錯新形象
[00:04:06.000 --> 00:04:08.000]  新包裝
[00:04:08.000 --> 00:04:10.000]  是會很醒神的
[00:04:10.000 --> 00:04:12.000]  但是
[00:04:12.000 --> 00:04:14.000]  醒神
[00:04:14.000 --> 00:04:16.000]  是否就能夠
[00:04:16.000 --> 00:04:18.000]  給我們新的希望
[00:04:18.000 --> 00:04:20.000]  或者說
[00:04:20.000 --> 00:04:22.000]  這個醒神是否能夠帶來
[00:04:22.000 --> 00:04:24.000]  真正的改變
[00:04:24.000 --> 00:04:28.000]  平時如果惡形惡相的人
[00:04:28.000 --> 00:04:30.000]  很臭脾氣的人
[00:04:30.000 --> 00:04:32.000]  化個靚妝
[00:04:32.000 --> 00:04:34.000]  點個靚髮
[00:04:34.000 --> 00:04:36.000]  他會不會整個變得溫馴了
[00:04:36.000 --> 00:04:38.000]  人見人愛呢?
[00:04:40.000 --> 00:04:42.000]  穿了西裝的星星
[00:04:42.000 --> 00:04:44.000]  你會不會當他是一個人呢?
[00:04:44.000 --> 00:04:48.000]  其實現實告訴我們一件事
[00:04:48.000 --> 00:04:50.000]  無論怎樣包裝
[00:04:50.000 --> 00:04:52.000]  無論怎樣去美化自己
[00:04:52.000 --> 00:04:56.000]  都改變不了
[00:04:56.000 --> 00:04:58.000]  自己的本質
[00:04:58.000 --> 00:05:02.000]  我們的本質包括什麼?
[00:05:02.000 --> 00:05:04.000]  習慣,心思
[00:05:04.000 --> 00:05:06.000]  心態
[00:05:06.000 --> 00:05:08.000]  價值觀
[00:05:08.000 --> 00:05:10.000]  人生觀
[00:05:10.000 --> 00:05:12.000]  性情
[00:05:12.000 --> 00:05:14.000]  反而這些東西
[00:05:14.000 --> 00:05:16.000]  才是
[00:05:16.000 --> 00:05:18.000]  影響我們一生最深
[00:05:18.000 --> 00:05:20.000]  但又最動不了的東西
[00:05:20.000 --> 00:05:24.000]  在一年的新的開始
[00:05:24.000 --> 00:05:26.000]  我想和大家看看葉弗所說的幾節經文
[00:05:26.000 --> 00:05:30.000]  看看怎樣才可以令自己
[00:05:30.000 --> 00:05:32.000]  有一個新的突破
[00:05:32.000 --> 00:05:34.000]  有一個徹底的更新
[00:05:34.000 --> 00:05:36.000]  雖然經文很短的幾節
[00:05:36.000 --> 00:05:38.000]  其實是展示了
[00:05:38.000 --> 00:05:40.000]  生命更新
[00:05:40.000 --> 00:05:42.000]  改變的四個具體步驟
[00:05:42.000 --> 00:05:44.000]  或者我們先看
[00:05:44.000 --> 00:05:46.000]  第21節
[00:05:46.000 --> 00:05:48.000]  經文雖然不長
[00:05:48.000 --> 00:05:50.000]  但是有些地方
[00:05:50.000 --> 00:05:52.000]  可能我要說多一點原文
[00:05:52.000 --> 00:05:54.000]  更加清楚
[00:05:54.000 --> 00:05:56.000]  保羅的意思
[00:05:56.000 --> 00:05:58.000]  所以大家請忍耐
[00:05:58.000 --> 00:06:00.000]  第一節是說
[00:06:00.000 --> 00:06:02.000]  如果你們聽過他的道
[00:06:02.000 --> 00:06:04.000]  領過他的教義
[00:06:04.000 --> 00:06:06.000]  其實
[00:06:06.000 --> 00:06:08.000]  聽過他的道
[00:06:08.000 --> 00:06:10.000]  不是說
[00:06:10.000 --> 00:06:12.000]  我現在在說道
[00:06:12.000 --> 00:06:14.000]  你聽到了
[00:06:14.000 --> 00:06:16.000]  而是說
[00:06:16.000 --> 00:06:18.000]  聽得入基督的道
[00:06:18.000 --> 00:06:20.000]  即是說
[00:06:20.000 --> 00:06:22.000]  讓基督的道進入心裏
[00:06:22.000 --> 00:06:24.000]  不只是聽到
[00:06:24.000 --> 00:06:26.000]  如果你要將這句直譯
[00:06:26.000 --> 00:06:28.000]  如果你們聽了他
[00:06:28.000 --> 00:06:30.000]  在他裏面
[00:06:30.000 --> 00:06:32.000]  受過教導
[00:06:32.000 --> 00:06:34.000]  你是在耶穌裏面
[00:06:34.000 --> 00:06:36.000]  受了
[00:06:36.000 --> 00:06:38.000]  他的教導
[00:06:38.000 --> 00:06:40.000]  你是吸收了
[00:06:40.000 --> 00:06:42.000]  你是接受了
[00:06:42.000 --> 00:06:44.000]  這個道又是什麼呢
[00:06:44.000 --> 00:06:46.000]  以法所述說得很清楚
[00:06:46.000 --> 00:06:48.000]  在基督裏
[00:06:48.000 --> 00:06:50.000]  又是在基督裏
[00:06:50.000 --> 00:06:52.000]  你們聽見真理的道
[00:06:52.000 --> 00:06:54.000]  就是寫來得救的福音
[00:06:54.000 --> 00:06:56.000]  我相信
[00:06:56.000 --> 00:06:58.000]  在在當中
[00:06:58.000 --> 00:07:00.000]  每個人都聽過福音
[00:07:00.000 --> 00:07:02.000]  主大部分的人都接受了福音
[00:07:02.000 --> 00:07:06.000]  這個道就是
[00:07:06.000 --> 00:07:08.000]  相信接受
[00:07:08.000 --> 00:07:10.000]  耶穌是神
[00:07:10.000 --> 00:07:12.000]  是我們的主
[00:07:12.000 --> 00:07:14.000]  為我們去死
[00:07:14.000 --> 00:07:16.000]  又勝過死亡而復活
[00:07:16.000 --> 00:07:18.000]  這個這樣的福音
[00:07:18.000 --> 00:07:22.000]  因為真理就在耶穌裏
[00:07:22.000 --> 00:07:26.000]  耶穌本身是什麼
[00:07:26.000 --> 00:07:28.000]  耶穌自己怎麼說
[00:07:28.000 --> 00:07:30.000]  道路就是真理生命
[00:07:30.000 --> 00:07:32.000]  若不直著我
[00:07:32.000 --> 00:07:34.000]  沒有人能夠進婦那裏去
[00:07:34.000 --> 00:07:38.000]  耶穌基督就是一個中心點
[00:07:38.000 --> 00:07:42.000]  是聽耶穌的道
[00:07:42.000 --> 00:07:44.000]  不是聽其他人的講話
[00:07:44.000 --> 00:07:48.000]  不是向其他人學習
[00:07:48.000 --> 00:07:52.000]  是單單聽耶穌基督的道
[00:07:52.000 --> 00:07:56.000]  你說這樣很狹窄
[00:07:56.000 --> 00:07:58.000]  你看下去的時候
[00:07:58.000 --> 00:08:00.000]  你就知道
[00:08:00.000 --> 00:08:02.000]  為什麼
[00:08:02.000 --> 00:08:04.000]  我們的焦點一定要在耶穌那裏
[00:08:04.000 --> 00:08:08.000]  所以在基督裏
[00:08:08.000 --> 00:08:10.000]  不要聽這個字
[00:08:10.000 --> 00:08:12.000]  在耶穌裏
[00:08:12.000 --> 00:08:14.000]  其實原來就是我們生命有突破
[00:08:14.000 --> 00:08:16.000]  更新的一個大前提
[00:08:16.000 --> 00:08:20.000]  可以說第一步
[00:08:20.000 --> 00:08:22.000]  就是接受福音
[00:08:22.000 --> 00:08:24.000]  聽得入神的說話
[00:08:24.000 --> 00:08:26.000]  跟耶穌
[00:08:26.000 --> 00:08:28.000]  建立一個關係
[00:08:28.000 --> 00:08:30.000]  第二、三節
[00:08:30.000 --> 00:08:32.000]  你們要脫去從前的行為
[00:08:32.000 --> 00:08:34.000]  脫去舊我
[00:08:34.000 --> 00:08:36.000]  這個舊我因私慾迷惑
[00:08:36.000 --> 00:08:38.000]  而漸漸變壞
[00:08:38.000 --> 00:08:40.000]  脫去這個字很有趣
[00:08:40.000 --> 00:08:42.000]  是用了一個
[00:08:42.000 --> 00:08:44.000]  換衣服的比喻
[00:08:44.000 --> 00:08:46.000]  一些舊的衣服
[00:08:46.000 --> 00:08:48.000]  臭的衣服
[00:08:48.000 --> 00:08:50.000]  打完球回來一身臭汗的時候
[00:08:50.000 --> 00:08:52.000]  你馬上換了衣服
[00:08:52.000 --> 00:08:54.000]  會不會覺得可惜
[00:08:54.000 --> 00:08:56.000]  是不是
[00:08:56.000 --> 00:08:58.000]  他用了一些意念脫去
[00:08:58.000 --> 00:09:00.000]  原來這個是主動的
[00:09:00.000 --> 00:09:02.000]  active voice
[00:09:02.000 --> 00:09:04.000]  是過去式
[00:09:04.000 --> 00:09:06.000]  是表示一次的行動
[00:09:06.000 --> 00:09:08.000]  這個從前的行為
[00:09:08.000 --> 00:09:10.000]  其實不只是一個行為
[00:09:10.000 --> 00:09:12.000]  你的行為
[00:09:12.000 --> 00:09:14.000]  是因為你的心思推動出來
[00:09:14.000 --> 00:09:16.000]  你的心想什麼
[00:09:16.000 --> 00:09:18.000]  你會做什麼會說什麼
[00:09:18.000 --> 00:09:20.000]  其實這裏所說的就是
[00:09:20.000 --> 00:09:22.000]  一切的心思
[00:09:22.000 --> 00:09:24.000]  意念、行動
[00:09:24.000 --> 00:09:26.000]  我們的習慣
[00:09:26.000 --> 00:09:28.000]  舊我
[00:09:28.000 --> 00:09:30.000]  舊的本質
[00:09:30.000 --> 00:09:32.000]  新普及譯本
[00:09:32.000 --> 00:09:34.000]  也很清楚
[00:09:34.000 --> 00:09:36.000]  舊有的罪惡本性
[00:09:36.000 --> 00:09:38.000]  舊有的罪惡本性
[00:09:38.000 --> 00:09:40.000]  舊我就是舊有的罪惡本性
[00:09:40.000 --> 00:09:42.000]  舊我就是舊有的罪惡本性
[00:09:42.000 --> 00:09:44.000]  就是這件衣服
[00:09:44.000 --> 00:09:46.000]  是要脫去的
[00:09:48.000 --> 00:09:50.000]  這個舊我
[00:09:50.000 --> 00:09:52.000]  有什麼問題呢
[00:09:52.000 --> 00:09:54.000]  為什麼一定要脫呢
[00:09:54.000 --> 00:09:56.000]  原來它是因私慾的迷惑
[00:09:56.000 --> 00:09:58.000]  而漸漸變壞
[00:09:58.000 --> 00:10:00.000]  變壞是動詞
[00:10:00.000 --> 00:10:02.000]  敗壞是動詞
[00:10:02.000 --> 00:10:04.000]  原文是指
[00:10:04.000 --> 00:10:06.000]  一件事在腐爛中
[00:10:06.000 --> 00:10:10.000]  趨向毀滅
[00:10:10.000 --> 00:10:12.000]  漸漸變壞
[00:10:12.000 --> 00:10:14.000]  很有意思
[00:10:14.000 --> 00:10:16.000]  你不要以為漸漸就是慢慢的意思
[00:10:16.000 --> 00:10:18.000]  漸漸變成現在進行式
[00:10:18.000 --> 00:10:20.000]  是持續不斷的
[00:10:20.000 --> 00:10:22.000]  穩定的
[00:10:22.000 --> 00:10:24.000]  敗壞和滅亡
[00:10:24.000 --> 00:10:26.000]  即是死定的
[00:10:26.000 --> 00:10:28.000]  值得留意的是
[00:10:28.000 --> 00:10:30.000]  這是被動式
[00:10:30.000 --> 00:10:32.000]  即是這舊我
[00:10:32.000 --> 00:10:34.000]  是不斷被蠶食
[00:10:34.000 --> 00:10:36.000]  被毀滅
[00:10:36.000 --> 00:10:38.000]  所以文聖經說
[00:10:38.000 --> 00:10:40.000]  It's being corrupted
[00:10:40.000 --> 00:10:42.000]  到底是什麼
[00:10:42.000 --> 00:10:44.000]  蠶食著我們
[00:10:44.000 --> 00:10:46.000]  什麼在毀滅我們
[00:10:46.000 --> 00:10:48.000]  聖經怎麼說
[00:10:48.000 --> 00:10:50.000]  因私慾的迷惑
[00:10:50.000 --> 00:10:52.000]  而漸漸變壞
[00:10:52.000 --> 00:10:56.000]  迷惑
[00:10:56.000 --> 00:10:58.000]  我很聰明的
[00:10:58.000 --> 00:11:00.000]  不會那麼容易被人迷惑
[00:11:00.000 --> 00:11:02.000]  我有理性
[00:11:02.000 --> 00:11:04.000]  迷惑的原文是什麼呢
[00:11:04.000 --> 00:11:06.000]  是在說欺騙
[00:11:06.000 --> 00:11:08.000]  NET和NIV
[00:11:08.000 --> 00:11:10.000]  都譯作Deceitful Desires
[00:11:10.000 --> 00:11:12.000]  意思就是說
[00:11:12.000 --> 00:11:14.000]  欺騙人的私慾
[00:11:14.000 --> 00:11:16.000]  我們很奇怪
[00:11:16.000 --> 00:11:18.000]  私慾和欺騙
[00:11:18.000 --> 00:11:20.000]  怎麼扯上關係
[00:11:20.000 --> 00:11:24.000]  不是啊 大有關係
[00:11:24.000 --> 00:11:26.000]  私慾之所以
[00:11:26.000 --> 00:11:28.000]  是欺騙人
[00:11:28.000 --> 00:11:30.000]  是因為私慾
[00:11:30.000 --> 00:11:32.000]  是永遠不能夠
[00:11:32.000 --> 00:11:34.000]  使人滿足
[00:11:34.000 --> 00:11:36.000]  但是又會帶給你快樂
[00:11:36.000 --> 00:11:38.000]  的一些假象
[00:11:40.000 --> 00:11:42.000]  使你消耗你的精力
[00:11:42.000 --> 00:11:44.000]  不斷去追求
[00:11:44.000 --> 00:11:46.000]  最終走向滅亡
[00:11:46.000 --> 00:11:48.000]  和毀滅
[00:11:48.000 --> 00:11:50.000]  所以保羅說什麼
[00:11:50.000 --> 00:11:52.000]  原來私慾是一個
[00:11:52.000 --> 00:11:54.000]  騙人的騙局
[00:11:54.000 --> 00:11:56.000]  你知不知道我們斯基摩人
[00:11:56.000 --> 00:11:58.000]  怎樣去捕獵野狼
[00:11:58.000 --> 00:12:00.000]  很殘忍的
[00:12:00.000 --> 00:12:04.000]  他們殺了一些動物
[00:12:04.000 --> 00:12:08.000]  拿一些血
[00:12:08.000 --> 00:12:10.000]  塗在刀上
[00:12:10.000 --> 00:12:12.000]  因為冰天雪地
[00:12:12.000 --> 00:12:14.000]  血塗在刀上
[00:12:14.000 --> 00:12:16.000]  很快就會凝結
[00:12:16.000 --> 00:12:18.000]  塗完一層又一層
[00:12:18.000 --> 00:12:20.000]  再一層
[00:12:20.000 --> 00:12:22.000]  於是乎整把刀
[00:12:22.000 --> 00:12:24.000]  全部外面都是動物的血
[00:12:24.000 --> 00:12:26.000]  那些野狼走過的時候
[00:12:26.000 --> 00:12:28.000]  靈敏的嗅覺
[00:12:28.000 --> 00:12:30.000]  告訴他們
[00:12:30.000 --> 00:12:32.000]  那裡有血
[00:12:32.000 --> 00:12:34.000]  就會試血
[00:12:34.000 --> 00:12:36.000]  於是就開始舔
[00:12:36.000 --> 00:12:38.000]  舔的時候
[00:12:38.000 --> 00:12:40.000]  越舔越好味
[00:12:40.000 --> 00:12:42.000]  為什麼?
[00:12:42.000 --> 00:12:44.000]  那些血才新鮮
[00:12:44.000 --> 00:12:46.000]  越舔的時候
[00:12:46.000 --> 00:12:48.000]  舌頭一邊戒一邊流血
[00:12:48.000 --> 00:12:50.000]  越來越開心
[00:12:50.000 --> 00:12:52.000]  結果就流血而死
[00:12:52.000 --> 00:12:54.000]  獵人
[00:12:54.000 --> 00:12:56.000]  就將這些死了的野狼
[00:12:56.000 --> 00:12:58.000]  拿回去
[00:12:58.000 --> 00:13:00.000]  成為獵物
[00:13:00.000 --> 00:13:02.000]  剝皮也好
[00:13:02.000 --> 00:13:04.000]  煮菜也好
[00:13:06.000 --> 00:13:08.000]  原來撒旦也是這樣對付我們
[00:13:08.000 --> 00:13:12.000]  他一定是用最吸引我們的東西
[00:13:12.000 --> 00:13:14.000]  引我們走去他的陷阱
[00:13:14.000 --> 00:13:18.000]  我們就變成獵物
[00:13:18.000 --> 00:13:20.000]  我們就會死在
[00:13:20.000 --> 00:13:22.000]  虛假快樂的裡面
[00:13:22.000 --> 00:13:28.000]  所以聖經說
[00:13:28.000 --> 00:13:30.000]  魔鬼就是遍地遊行
[00:13:30.000 --> 00:13:32.000]  尋找可以吞吃的
[00:13:32.000 --> 00:13:34.000]  但本來將這個殘酷的現實
[00:13:34.000 --> 00:13:36.000]  告訴我們
[00:13:36.000 --> 00:13:40.000]  我們這個「我」
[00:13:40.000 --> 00:13:42.000]  正正是被這些
[00:13:42.000 --> 00:13:44.000]  欺騙我們的私慾
[00:13:44.000 --> 00:13:46.000]  牽引、蠶食
[00:13:46.000 --> 00:13:48.000]  毀滅
[00:13:48.000 --> 00:13:50.000]  漸漸敗壞
[00:13:50.000 --> 00:13:52.000]  所以要脫去
[00:13:52.000 --> 00:13:56.000]  脫去、扔掉
[00:13:56.000 --> 00:13:58.000]  這不是一個參考建議
[00:13:58.000 --> 00:14:00.000]  或者是
[00:14:00.000 --> 00:14:02.000]  可有可無的選項
[00:14:04.000 --> 00:14:06.000]  正如一艘船快要沉
[00:14:06.000 --> 00:14:08.000]  你會怎樣
[00:14:08.000 --> 00:14:10.000]  你當然要棄船
[00:14:10.000 --> 00:14:12.000]  然後走上救生艇
[00:14:12.000 --> 00:14:14.000]  你上了救生艇
[00:14:14.000 --> 00:14:16.000]  你都要確保救生艇的繩子
[00:14:16.000 --> 00:14:18.000]  不要扯著船
[00:14:18.000 --> 00:14:20.000]  如果不是
[00:14:20.000 --> 00:14:22.000]  你上了救生艇也沒有用
[00:14:22.000 --> 00:14:24.000]  船一定會
[00:14:24.000 --> 00:14:26.000]  拖你到海底
[00:14:26.000 --> 00:14:30.000]  你一定要什麼
[00:14:30.000 --> 00:14:32.000]  斬斷所有的艦
[00:14:32.000 --> 00:14:34.000]  是要撇撇脫脫
[00:14:34.000 --> 00:14:36.000]  所以保羅
[00:14:36.000 --> 00:14:38.000]  有一個命令式的脫去救我
[00:14:38.000 --> 00:14:40.000]  就是要完全
[00:14:40.000 --> 00:14:42.000]  切割斬斷救我的牽引
[00:14:42.000 --> 00:14:44.000]  不能夠姑息
[00:14:44.000 --> 00:14:48.000]  這是一個生死存亡的問題
[00:14:48.000 --> 00:14:50.000]  所以脫去救我
[00:14:50.000 --> 00:14:52.000]  你不要以為是保羅的建議
[00:14:52.000 --> 00:14:54.000]  脫去救我會好一點
[00:14:54.000 --> 00:14:56.000]  不是的
[00:14:56.000 --> 00:14:58.000]  脫去救我是一個必須
[00:14:58.000 --> 00:15:00.000]  是有迫切性的
[00:15:00.000 --> 00:15:02.000]  第十三節
[00:15:02.000 --> 00:15:04.000]  你們要將
[00:15:04.000 --> 00:15:06.000]  自己的心意更新
[00:15:06.000 --> 00:15:08.000]  希臘文
[00:15:08.000 --> 00:15:10.000]  有兩個字和新有關
[00:15:10.000 --> 00:15:12.000]  第十三節
[00:15:12.000 --> 00:15:14.000]  心意更新的新字是Neos
[00:15:14.000 --> 00:15:16.000]  什麼意思呢
[00:15:16.000 --> 00:15:18.000]  就是指年歲上的
[00:15:18.000 --> 00:15:20.000]  一個新
[00:15:20.000 --> 00:15:22.000]  意味著年輕
[00:15:22.000 --> 00:15:24.000]  生命力很強
[00:15:24.000 --> 00:15:26.000]  就像新生的Baby
[00:15:26.000 --> 00:15:28.000]  生命是新的
[00:15:28.000 --> 00:15:30.000]  但是
[00:15:30.000 --> 00:15:32.000]  他說你要把
[00:15:32.000 --> 00:15:34.000]  自己的心意更新
[00:15:34.000 --> 00:15:36.000]  可能會令大家覺得
[00:15:36.000 --> 00:15:38.000]  是我們要自己將
[00:15:38.000 --> 00:15:40.000]  這個心意更新
[00:15:40.000 --> 00:15:42.000]  其實原文是被動式
[00:15:42.000 --> 00:15:44.000]  是被更新
[00:15:44.000 --> 00:15:46.000]  你的心意
[00:15:46.000 --> 00:15:48.000]  是被改換一新
[00:15:48.000 --> 00:15:50.000]  就像羅馬書一章
[00:15:50.000 --> 00:15:52.000]  十二章第一第二節
[00:15:52.000 --> 00:15:54.000]  我們要心意更新的變化
[00:15:54.000 --> 00:15:56.000]  都是被動式一樣
[00:15:58.000 --> 00:16:00.000]  新一波的譯本比較清楚
[00:16:00.000 --> 00:16:02.000]  他譯了什麼呢
[00:16:02.000 --> 00:16:04.000]  讓聖靈更新
[00:16:04.000 --> 00:16:06.000]  你們的思想和心態
[00:16:06.000 --> 00:16:08.000]  主動權在聖靈那裡
[00:16:08.000 --> 00:16:10.000]  在聖靈的工作
[00:16:10.000 --> 00:16:12.000]  就是說
[00:16:12.000 --> 00:16:14.000]  這個新的生命
[00:16:14.000 --> 00:16:16.000]  是什麼呢
[00:16:16.000 --> 00:16:18.000]  是神幫我們Reset
[00:16:18.000 --> 00:16:20.000]  過我們的人生
[00:16:20.000 --> 00:16:22.000]  Reset過我們的心思意念
[00:16:22.000 --> 00:16:24.000]  人生觀價值觀
[00:16:24.000 --> 00:16:26.000]  是神親自幫我們洗板
[00:16:28.000 --> 00:16:30.000]  我們是被上帝更新
[00:16:30.000 --> 00:16:32.000]  而不是靠
[00:16:32.000 --> 00:16:34.000]  自己的修為
[00:16:34.000 --> 00:16:36.000]  修煉
[00:16:36.000 --> 00:16:38.000]  令自己有一個
[00:16:38.000 --> 00:16:40.000]  嶄新的人生
[00:16:40.000 --> 00:16:42.000]  那你可能會問
[00:16:42.000 --> 00:16:44.000]  剛才脫去是主動
[00:16:44.000 --> 00:16:46.000]  這裡
[00:16:46.000 --> 00:16:48.000]  心意更新是被動
[00:16:48.000 --> 00:16:50.000]  究竟是怎樣
[00:16:50.000 --> 00:16:52.000]  究竟主動還是被動
[00:16:52.000 --> 00:16:54.000]  或者我舉一個例子
[00:16:54.000 --> 00:16:56.000]  可能會容易理解
[00:16:56.000 --> 00:16:58.000]  如果你做手術
[00:16:58.000 --> 00:17:00.000]  撤除一些不好的東西
[00:17:00.000 --> 00:17:04.000]  那你說是主動還是被動
[00:17:04.000 --> 00:17:06.000]  首先
[00:17:06.000 --> 00:17:08.000]  你自己要願意去
[00:17:08.000 --> 00:17:10.000]  做手術
[00:17:10.000 --> 00:17:12.000]  主動去簽名
[00:17:12.000 --> 00:17:14.000]  但是接受手術絕對是被動
[00:17:14.000 --> 00:17:16.000]  就算你是最出色的外科醫生
[00:17:16.000 --> 00:17:18.000]  也好
