
[00:00:00.000 --> 00:00:05.000]  今天我們會看生命記第二十章
[00:03:47.500 --> 00:03:50.500]  不要因為敵人那種強悍
[00:03:50.500 --> 00:03:53.500]  人數多、武器精良
[00:03:53.500 --> 00:03:55.500]  甚至驍勇善戰
[00:03:55.500 --> 00:03:58.000]  然後驚慌懼怕
[00:03:58.000 --> 00:04:00.500]  因為你們不是只靠自己的力量
[00:04:00.500 --> 00:04:02.500]  去打這場仗的
[00:04:02.500 --> 00:04:04.500]  今天你要怎麼樣呢
[00:04:04.500 --> 00:04:06.500]  記得神是與你同在
[00:04:06.500 --> 00:04:09.500]  他們是神人共奮
[00:04:09.500 --> 00:04:12.000]  一起努力的來打去作戰
[00:04:12.000 --> 00:04:14.500]  所以神當在地的時候
[00:04:14.500 --> 00:04:17.500]  你必定會獲取勝利
[00:04:17.500 --> 00:04:20.500]  當然每一場戰爭
[00:04:20.500 --> 00:04:22.500]  都有它的原因
[00:04:22.500 --> 00:04:24.500]  因為神是和平之君
[00:04:24.500 --> 00:04:26.500]  他絕對不是好戰的
[00:04:26.500 --> 00:04:29.000]  也是愛所有的人
[00:04:29.000 --> 00:04:32.000]  包括非以色列民族的人
[00:04:32.000 --> 00:04:34.000]  神都很愛他們
[00:04:34.000 --> 00:04:36.000]  為什麼會有這些戰爭呢
[00:04:36.000 --> 00:04:38.000]  我們稍後會看
[00:04:38.000 --> 00:04:40.500]  原來這些戰爭是神藉著以色列人
[00:04:40.500 --> 00:04:43.500]  來達成了祂的救贖計劃
[00:04:43.500 --> 00:04:45.500]  那就是屬於神的戰爭
[00:04:45.500 --> 00:04:47.500]  所以祂信服神的時候
[00:04:47.500 --> 00:04:49.500]  必定會得勝
[00:04:49.500 --> 00:04:52.500]  免禮他們的責任就落在誰身上呢
[00:04:52.500 --> 00:04:54.500]  這裡就說你不要怕
[00:04:54.500 --> 00:04:56.500]  但免禮他們的責任就落在
[00:04:56.500 --> 00:04:58.500]  祭司身上
[00:04:58.500 --> 00:05:01.500]  我們一起看第20章第2到第4節
[00:05:01.500 --> 00:05:03.500]  你們將要上陣的時候
[00:05:03.500 --> 00:05:06.500]  祭司要到百姓面前宣告說
[00:05:06.500 --> 00:05:08.500]  以色列人啊!你們當聽
[00:05:08.500 --> 00:05:11.000]  你們今天將要與仇敵爭戰
[00:05:11.000 --> 00:05:13.500]  不要膽怯 不要懼怕戰經
[00:05:13.500 --> 00:05:15.500]  也不要因他們驚恐
[00:05:15.500 --> 00:05:18.500]  因為耶和華你們的神與你們同去
[00:05:18.500 --> 00:05:22.500]  要為你們與仇敵爭戰 拯救你們
[00:05:22.500 --> 00:05:24.500]  原來免禮他們的責任
[00:05:24.500 --> 00:05:26.500]  就落在祭司身上
[00:05:26.500 --> 00:05:28.500]  所以當我讀到這些經文的時候
[00:05:28.500 --> 00:05:30.500]  更加感受到
[00:05:30.500 --> 00:05:32.500]  任重度與我們屬神的僕人
[00:05:32.500 --> 00:05:35.500]  是要好地鼓勵弟兄姊妹
[00:05:35.500 --> 00:05:37.500]  要好地安慰弟兄姊妹
[00:05:37.500 --> 00:05:39.500]  好地提醒弟兄姊妹的
[00:05:39.500 --> 00:05:42.500]  我們屬神的居民要努力為神作戰
[00:05:42.500 --> 00:05:44.500]  祭司在戰爭之前
[00:05:44.500 --> 00:05:47.500]  就有宣告戰爭的儀式
[00:05:47.500 --> 00:05:50.500]  還有為他們祈禱
[00:05:50.500 --> 00:05:53.500]  這個就能夠提高他們的士氣
[00:05:53.500 --> 00:05:55.500]  而利美人和祭司
[00:05:55.500 --> 00:05:58.500]  有時候都會參戰的
[00:05:58.500 --> 00:06:00.500]  不只是去祈禱的
[00:06:00.500 --> 00:06:03.500]  祭司劍德帶領居民幹什麼
[00:06:03.500 --> 00:06:07.500]  先走過約旦河去抬著約跪
[00:06:07.500 --> 00:06:09.500]  約旦河河水色分開
[00:06:09.500 --> 00:06:11.500]  接著就上岸
[00:06:11.500 --> 00:06:13.500]  那你記住
[00:06:13.500 --> 00:06:15.500]  他們要先走
[00:06:15.500 --> 00:06:17.500]  還有耶利哥城
[00:06:17.500 --> 00:06:19.500]  當他們攻打耶利哥城的時候
[00:06:19.500 --> 00:06:22.500]  祭司是走在子民的前頭
[00:06:22.500 --> 00:06:25.500]  然後帶著子民去繞著耶利哥城走
[00:06:25.500 --> 00:06:27.500]  就是說他們要被攻擊的時候
[00:06:27.500 --> 00:06:29.500]  祭司可能是首當其衝的
[00:06:29.500 --> 00:06:31.500]  所以不要想祭司
[00:06:31.500 --> 00:06:33.500]  站在後面祈禱就夠了
[00:06:33.500 --> 00:06:36.500]  所以祭司神的僕人
[00:06:36.500 --> 00:06:39.500]  不只是去宣告這些道理
[00:06:39.500 --> 00:06:43.500]  他自己本身都要去實踐這些道理
[00:06:43.500 --> 00:06:46.500]  正如我說到一個叫牧者
[00:06:46.500 --> 00:06:48.500]  當他鼓勵人要去奉獻
[00:06:48.500 --> 00:06:50.500]  但他自己都沒有奉獻
[00:06:50.500 --> 00:06:52.500]  奉獻都講不過來
[00:06:52.500 --> 00:06:54.500]  所以那時候我在美人堂做堂主任的時候
[00:06:54.500 --> 00:06:56.500]  是很著緊奉獻的
[00:06:56.500 --> 00:06:58.500]  如果一沒有奉獻
[00:06:58.500 --> 00:07:00.500]  弟兄姊妹就會噹你
[00:07:00.500 --> 00:07:02.500]  我叫弟兄姊妹努力的去服侍
[00:07:02.500 --> 00:07:04.500]  但如果自己卻是很懶
[00:07:04.500 --> 00:07:05.500]  那就很不行
[00:07:05.500 --> 00:07:07.500]  還有如果你鼓勵弟兄姊妹
[00:07:07.500 --> 00:07:09.500]  叫人學習寬恕
[00:07:09.500 --> 00:07:11.500]  彼此的接納
[00:07:11.500 --> 00:07:13.500]  要愛你的家人
[00:07:13.500 --> 00:07:15.500]  但如果你本身在家庭裏面
[00:07:15.500 --> 00:07:17.500]  婚姻的關係
[00:07:17.500 --> 00:07:19.500]  甚至要離婚
[00:07:19.500 --> 00:07:21.500]  甚至要離開
[00:07:21.500 --> 00:07:23.500]  見到配偶的家人
[00:07:23.500 --> 00:07:26.500]  當是敵人那樣死都不肯見面
[00:07:26.500 --> 00:07:28.500]  這些這樣的宣告
[00:07:28.500 --> 00:07:30.500]  你說的道理可能很對
[00:07:30.500 --> 00:07:32.500]  但沒有這個生命力是很弊的
[00:07:32.500 --> 00:07:34.500]  所以今天祭司
[00:07:34.500 --> 00:07:36.500]  不單單要為子民祈禱
[00:07:36.500 --> 00:07:38.500]  都同樣要參戰
[00:07:38.500 --> 00:07:40.500]  鼓勵的內容
[00:07:40.500 --> 00:07:42.500]  就是神的宣告
[00:07:42.500 --> 00:07:44.500]  當中有四個字
[00:07:44.500 --> 00:07:46.500]  是相同的有沒有留意
[00:07:46.500 --> 00:07:48.500]  膽怯
[00:07:48.500 --> 00:07:50.500]  懼怕
[00:07:50.500 --> 00:07:52.500]  戰驚
[00:07:52.500 --> 00:07:54.500]  驚恐
[00:07:54.500 --> 00:07:56.500]  有沒有留意到這幾個字都很特別
[00:07:56.500 --> 00:07:58.500]  不要驚恐
[00:07:58.500 --> 00:08:00.500]  不要膽怯
[00:08:00.500 --> 00:08:05.500]  原來回想當天12個探子去探路
[00:08:05.500 --> 00:08:07.500]  大家見到的一樣
[00:08:07.500 --> 00:08:09.500]  這個真是流浪如脈之地
[00:08:09.500 --> 00:08:13.500]  那些果實是非常大的
[00:08:13.500 --> 00:08:15.500]  但同時見到當時的敵人
[00:08:15.500 --> 00:08:17.500]  是高大威猛的
[00:08:17.500 --> 00:08:19.500]  但信心就很不同了
[00:08:19.500 --> 00:08:21.500]  有10個探子
[00:08:21.500 --> 00:08:23.500]  就膽怯
[00:08:23.500 --> 00:08:25.500]  那些是不堪一擊的
[00:08:25.500 --> 00:08:29.500]  我們看看文素記13章33次
[00:08:29.500 --> 00:08:31.500]  我們在那裡看見
[00:08:31.500 --> 00:08:33.500]  阿納族人就是偉人
[00:08:33.500 --> 00:08:35.500]  他們是偉人的後裔
[00:08:35.500 --> 00:08:37.500]  據我們看
[00:08:37.500 --> 00:08:39.500]  自己就如三萬一樣
[00:08:39.500 --> 00:08:41.500]  據他們看
[00:08:41.500 --> 00:08:43.500]  我們也是如此
[00:08:43.500 --> 00:08:45.500]  這就是自己看低自己
[00:08:45.500 --> 00:08:47.500]  影響整體
[00:08:47.500 --> 00:08:49.500]  他們缺乏信心的負面影響很大
[00:08:49.500 --> 00:08:51.500]  結果那幫子民就去埋怨神埋怨摩西
[00:08:51.500 --> 00:08:53.500]  有兩個人約書和加勒
[00:08:53.500 --> 00:08:55.500]  說不是
[00:08:55.500 --> 00:08:57.500]  神已經給了我們這個地方
[00:08:57.500 --> 00:08:59.500]  可以打贏仗
[00:08:59.500 --> 00:09:01.500]  但從來正面的鼓勵
[00:09:01.500 --> 00:09:03.500]  是不夠負面的影響
[00:09:03.500 --> 00:09:05.500]  結果這幫子民不斷埋怨神
[00:09:05.500 --> 00:09:07.500]  於是神就懲罰這幫
[00:09:07.500 --> 00:09:09.500]  沒有信心的人
[00:09:09.500 --> 00:09:11.500]  他們那一代出埃及的人
[00:09:11.500 --> 00:09:13.500]  就不能夠進去加勒地
[00:09:13.500 --> 00:09:15.500]  就要死在曠野裏面
[00:09:15.500 --> 00:09:17.500]  甚至原故要在曠野裏面
[00:09:17.500 --> 00:09:19.500]  漂流40年
[00:09:19.500 --> 00:09:21.500]  為免重蹈覆轍
[00:09:21.500 --> 00:09:23.500]  所以他們進去加勒地
[00:09:23.500 --> 00:09:25.500]  打這仗之前
[00:09:25.500 --> 00:09:27.500]  他們沒有信心
[00:09:27.500 --> 00:09:29.500]  信心的基礎是什麼呢
[00:09:29.500 --> 00:09:31.500]  就是神和他們一齊作戰
[00:09:31.500 --> 00:09:33.500]  所以這是什麼
[00:09:33.500 --> 00:09:35.500]  神和他們一齊作戰
[00:09:35.500 --> 00:09:37.500]  這是聖戰
[00:09:37.500 --> 00:09:39.500]  色人埃及的國家勢力
[00:09:39.500 --> 00:09:41.500]  比加勒人更加強
[00:09:41.500 --> 00:09:43.500]  但一樣的被打敗
[00:09:43.500 --> 00:09:45.500]  何況是加勒人
[00:09:45.500 --> 00:09:47.500]  所以不需要懼怕
[00:09:47.500 --> 00:09:49.500]  今天我們面對福音
[00:09:49.500 --> 00:09:51.500]  抗戰的時候
[00:09:51.500 --> 00:09:53.500]  有沒有有些膽怯呢
[00:09:53.500 --> 00:09:55.500]  我自己剛剛做神學生的時候
[00:09:55.500 --> 00:09:57.500]  不知道是第二年還是第三年
[00:09:57.500 --> 00:10:01.500]  中文大學基督徒團請我去講道
[00:10:01.500 --> 00:10:03.500]  我好害怕
[00:10:03.500 --> 00:10:05.500]  糟了 對著這班大學生
[00:10:05.500 --> 00:10:07.500]  這班知識知事
[00:10:07.500 --> 00:10:09.500]  會不會耍我的講道呢
[00:10:09.500 --> 00:10:11.500]  我有些懼怕
[00:10:11.500 --> 00:10:13.500]  但後來我自己在神面前反省
[00:10:13.500 --> 00:10:15.500]  我是神的僕人
[00:10:15.500 --> 00:10:17.500]  我已經好好的按照神的真理
[00:10:17.500 --> 00:10:19.500]  去宣講就不需要懼怕
[00:10:19.500 --> 00:10:21.500]  如果我自己是中大學生
[00:10:21.500 --> 00:10:23.500]  我害怕
[00:10:23.500 --> 00:10:25.500]  難道我對著小孩子不害怕嗎
[00:10:25.500 --> 00:10:27.500]  那我就看輕了小孩子
[00:10:27.500 --> 00:10:29.500]  這是絕對錯誤的
[00:10:29.500 --> 00:10:31.500]  其實不是靠自己的口才
[00:10:31.500 --> 00:10:33.500]  能力
[00:10:33.500 --> 00:10:35.500]  而是靠著神給我們的力量
[00:10:35.500 --> 00:10:37.500]  和神和我們並肩作戰
[00:10:37.500 --> 00:10:39.500]  需不需要懼怕
[00:10:39.500 --> 00:10:41.500]  十五二記上
[00:10:41.500 --> 00:10:43.500]  我們見過知道大衛的時候
[00:10:43.500 --> 00:10:45.500]  這一段經文給了我們很大的提醒
[00:10:45.500 --> 00:10:47.500]  十七章第四十七節
[00:10:47.500 --> 00:10:49.500]  有史者眾人知道
[00:10:49.500 --> 00:10:51.500]  耶和華使人得勝
[00:10:51.500 --> 00:10:53.500]  不是用刀用槍
[00:10:53.500 --> 00:10:55.500]  因為真戰的勝敗
[00:10:55.500 --> 00:10:57.500]  存在乎耶和華
[00:10:57.500 --> 00:10:59.500]  何必將你們交在我們手裡
[00:10:59.500 --> 00:11:01.500]  原來今天爭戰不是靠我們努力
[00:11:01.500 --> 00:11:03.500]  是靠著神給我們的力量
[00:11:03.500 --> 00:11:05.500]  神和我們一起爭戰
[00:11:05.500 --> 00:11:07.500]  正如普羅宣講不是靠我們的口才
[00:11:07.500 --> 00:11:09.500]  而是神的能力
[00:11:09.500 --> 00:11:11.500]  所以第一部分
[00:11:11.500 --> 00:11:13.500]  就是勉勵他們要有信心
[00:11:13.500 --> 00:11:15.500]  不要懼怕
[00:11:15.500 --> 00:11:17.500]  第二部分是第五到第八節
[00:11:17.500 --> 00:11:21.500]  就是說不需要打仗的一些人
[00:11:21.500 --> 00:11:23.500]  是哪些人呢
[00:11:23.500 --> 00:11:25.500]  具備什麼條件呢
[00:11:25.500 --> 00:11:27.500]  剛才講神的同在
[00:11:27.500 --> 00:11:29.500]  但仍然指問要自己參與
[00:11:29.500 --> 00:11:31.500]  要努力的嘛
[00:11:31.500 --> 00:11:33.500]  要投入戰爭裡面
[00:11:33.500 --> 00:11:35.500]  但不是所有人都要參戰
[00:11:35.500 --> 00:11:37.500]  有四類人是可以免疫的
[00:11:37.500 --> 00:11:39.500]  這四類人
[00:11:39.500 --> 00:11:41.500]  特別頭三樣
[00:11:41.500 --> 00:11:43.500]  都有一個共通點
[00:11:43.500 --> 00:11:45.500]  官長就宣佈
[00:11:45.500 --> 00:11:47.500]  哪些人可以不用
[00:11:47.500 --> 00:11:49.500]  去打仗呢
[00:11:49.500 --> 00:11:51.500]  第一就是建造了房屋
[00:11:51.500 --> 00:11:53.500]  還未奉獻
[00:11:53.500 --> 00:11:55.500]  還未進入新屋居住的時候
[00:11:55.500 --> 00:11:57.500]  可以免疫的
[00:11:57.500 --> 00:11:59.500]  生命記二十章第五節
[00:11:59.500 --> 00:12:01.500]  官長也要對百姓宣告說
[00:12:01.500 --> 00:12:03.500]  誰建造房屋
[00:12:03.500 --> 00:12:05.500]  常未奉獻
[00:12:05.500 --> 00:12:07.500]  他可以回家去
[00:12:07.500 --> 00:12:09.500]  恐怕他陣亡別人去奉獻
[00:12:09.500 --> 00:12:11.500]  原來這裡就說到
[00:12:11.500 --> 00:12:13.500]  如果誰建了間屋
[00:12:13.500 --> 00:12:15.500]  現在用他們的術語
[00:12:15.500 --> 00:12:17.500]  還未入伙
[00:12:17.500 --> 00:12:19.500]  聖經就沒有很清楚的條例
[00:12:19.500 --> 00:12:21.500]  說新屋入伙之前
[00:12:21.500 --> 00:12:23.500]  要行奉獻禮
[00:12:23.500 --> 00:12:25.500]  現在有很多弟兄姊妹
[00:12:25.500 --> 00:12:27.500]  新屋入伙之後
[00:12:27.500 --> 00:12:29.500]  不是入伙之前
[00:12:29.500 --> 00:12:31.500]  入伙之後都叫我去他們家
[00:12:31.500 --> 00:12:33.500]  為他們祈禱祝福
[00:12:33.500 --> 00:12:35.500]  我樂意的
[00:12:35.500 --> 00:12:37.500]  其實只有聖殿開始的時候
[00:12:37.500 --> 00:12:39.500]  在聶王記上第八章第63節
[00:12:39.500 --> 00:12:41.500]  在阿壁記也有
[00:12:41.500 --> 00:12:43.500]  因為建好城牆的時候
[00:12:43.500 --> 00:12:45.500]  才有奉獻禮
[00:12:45.500 --> 00:12:47.500]  奉獻禮的背後意思是什麼
[00:12:47.500 --> 00:12:49.500]  把地方呈獻給神
[00:12:49.500 --> 00:12:51.500]  求神有祝福
[00:12:51.500 --> 00:12:53.500]  但這個意思是什麼
[00:12:53.500 --> 00:12:55.500]  如果建了間新屋
[00:12:55.500 --> 00:12:57.500]  還未入居住
[00:12:57.500 --> 00:12:59.500]  如果上去打仗
[00:12:59.500 --> 00:13:01.500]  萬一不能戰死沙場的時候
[00:13:01.500 --> 00:13:03.500]  這間屋就變成恐屋了
[00:13:03.500 --> 00:13:05.500]  沒有人住
[00:13:05.500 --> 00:13:07.500]  有其他人可能住了這間屋
[00:13:07.500 --> 00:13:09.500]  所以
[00:13:09.500 --> 00:13:11.500]  這些人
[00:13:11.500 --> 00:13:13.500]  如果剛剛建好屋
[00:13:13.500 --> 00:13:15.500]  未入伙
[00:13:15.500 --> 00:13:17.500]  但要召你去打仗
[00:13:17.500 --> 00:13:19.500]  這些人可以免疫
[00:13:19.500 --> 00:13:21.500]  第二種
[00:13:21.500 --> 00:13:23.500]  是哪種人不用去打仗呢
[00:13:23.500 --> 00:13:25.500]  就是新種的葡萄
[00:13:25.500 --> 00:13:27.500]  未收成的可以免疫
[00:13:27.500 --> 00:13:29.500]  我們看看第20章第6節
[00:13:29.500 --> 00:13:31.500]  誰種葡萄園
[00:13:31.500 --> 00:13:33.500]  常未用所結的果子
[00:13:33.500 --> 00:13:35.500]  他可以回家去
[00:13:35.500 --> 00:13:37.500]  恐怕他陣亡別人去用
[00:13:37.500 --> 00:13:39.500]  如果你還未記的
[00:13:39.500 --> 00:13:41.500]  新種的葡萄園
[00:13:41.500 --> 00:13:43.500]  已經種了很多年
[00:13:43.500 --> 00:13:45.500]  不過今年還未收成的葡萄園
[00:13:45.500 --> 00:13:47.500]  不關你的事
[00:13:47.500 --> 00:13:49.500]  一樣要去打仗
[00:13:49.500 --> 00:13:51.500]  新買一個果園
[00:13:51.500 --> 00:13:53.500]  剛剛種了這些果實
[00:13:53.500 --> 00:13:55.500]  但還未收成
[00:13:55.500 --> 00:13:57.500]  就不用打仗了
[00:13:57.500 --> 00:13:59.500]  原來新種的葡萄園
[00:13:59.500 --> 00:14:01.500]  果樹未成熟的時候
[00:14:01.500 --> 00:14:03.500]  三年之內是不可以吃的
[00:14:03.500 --> 00:14:05.500]  第四年成熟
[00:14:05.500 --> 00:14:07.500]  第五年才可以吃
[00:14:07.500 --> 00:14:09.500]  我們看看你未記
[00:14:09.500 --> 00:14:11.500]  第19章23-25節
[00:14:11.500 --> 00:14:13.500]  你們到了迦南地
[00:14:13.500 --> 00:14:15.500]  栽種各樣結果子的樹木
[00:14:15.500 --> 00:14:17.500]  就要以所結的果子
[00:14:17.500 --> 00:14:19.500]  如未受割禮的一樣
[00:14:19.500 --> 00:14:21.500]  三年之久
[00:14:21.500 --> 00:14:23.500]  你們要以這些果子
[00:14:23.500 --> 00:14:25.500]  如未受割禮的
[00:14:25.500 --> 00:14:27.500]  是不可吃的
[00:14:27.500 --> 00:14:29.500]  但第四年所結的果子
[00:14:29.500 --> 00:14:31.500]  全要成為性
[00:14:31.500 --> 00:14:33.500]  用以讚美耶和華
[00:14:33.500 --> 00:14:35.500]  要吃那樹上的果子
[00:14:35.500 --> 00:14:37.500]  好叫樹給你們結果子
[00:14:37.500 --> 00:14:39.500]  人更多
[00:14:39.500 --> 00:14:41.500]  我是耶和華你們的神
[00:14:41.500 --> 00:14:43.500]  頭三年果子還未正式成熟
[00:14:43.500 --> 00:14:45.500]  不好吃的
[00:14:45.500 --> 00:14:47.500]  沒得吃
[00:14:47.500 --> 00:14:49.500]  第四年果辣有收成
[00:14:49.500 --> 00:14:51.500]  但先獻給神
[00:14:51.500 --> 00:14:53.500]  這是很重要的原則
[00:14:53.500 --> 00:14:55.500]  第五年才可以吃
[00:14:55.500 --> 00:14:57.500]  就是說你種了這些果子
[00:14:57.500 --> 00:14:59.500]  還新的
[00:14:59.500 --> 00:15:01.500]  剛剛是第五年
[00:15:01.500 --> 00:15:03.500]  為甚麼呢
[00:15:03.500 --> 00:15:05.500]  留去享受第五年要吃的成果
[00:15:05.500 --> 00:15:07.500]  免得你陣亡的時候
[00:15:07.500 --> 00:15:09.500]  人家又怎樣呢
[00:15:09.500 --> 00:15:11.500]  就吃了你的果實
[00:15:11.500 --> 00:15:13.500]  這就是怎樣呢
[00:15:13.500 --> 00:15:15.500]  就是人家享受你辛勞的成果
[00:15:15.500 --> 00:15:17.500]  所以怎樣呢
[00:15:17.500 --> 00:15:19.500]  這些人是不用打仗的
[00:15:19.500 --> 00:15:21.500]  第三種人是什麼呢
[00:15:21.500 --> 00:15:23.500]  就是你還未
[00:15:23.500 --> 00:15:25.500]  迎娶你的未婚妻
[00:15:25.500 --> 00:15:27.500]  這時候
[00:15:27.500 --> 00:15:29.500]  都可以免疫
[00:15:29.500 --> 00:15:31.500]  第二十章第七節
[00:15:31.500 --> 00:15:33.500]  誰聘定了妻
[00:15:33.500 --> 00:15:35.500]  尚未迎娶
[00:15:35.500 --> 00:15:37.500]  她可以回家去
[00:15:37.500 --> 00:15:39.500]  恐怕她陣亡別人去娶
[00:15:39.500 --> 00:15:41.500]  如果一個人已經定了婚
[00:15:41.500 --> 00:15:43.500]  甚至已經付了聘金
[00:15:43.500 --> 00:15:45.500]  那些禮金
[00:15:45.500 --> 00:15:47.500]  那時候的禮金不便宜
[00:15:47.500 --> 00:15:49.500]  但還未正式迎娶的時候
[00:15:49.500 --> 00:15:51.500]  就可以免疫
[00:15:51.500 --> 00:15:53.500]  我們香港有一位中國人
