
[00:00:00.000 --> 00:00:02.480]  各位親愛的弟兄姊妹 平安
[00:02:22.900 --> 00:02:25.220]  那另外還有一些相對的
[00:02:25.220 --> 00:02:30.260]  就是為了主的緣故要順從權柄
[00:02:30.260 --> 00:02:32.740]  彼得特別舉出來
[00:02:32.740 --> 00:02:37.540]  我們面對的有不信主的君王有不信主的主人
[00:02:37.540 --> 00:02:39.140]  還有不信主的丈夫
[00:02:39.140 --> 00:02:44.180]  這些其實都是我們基督徒非常難處理的這種關係
[00:02:44.180 --> 00:02:48.660]  在這裡彼得就是列舉出來這種極度困難的
[00:02:48.660 --> 00:02:52.180]  那預示就包含著所有其他的
[00:02:52.180 --> 00:02:56.100]  彼得給出的秘訣就是竭力行善
[00:02:56.100 --> 00:03:00.340]  期待我們可以透過行善來免去很多的誤會
[00:03:00.340 --> 00:03:03.860]  那當然這不可以解決所有的問題
[00:03:03.860 --> 00:03:07.220]  那基督徒的受苦就在所難免
[00:03:07.220 --> 00:03:10.580]  那至少在受苦當中至少可以見證
[00:03:10.580 --> 00:03:13.540]  我們並不是因為犯罪而受責打
[00:03:13.540 --> 00:03:18.260]  我們今天接著上次上個月第四週的分享
[00:03:18.260 --> 00:03:21.140]  來看彼得所舉出來的第二對的關係
[00:03:21.140 --> 00:03:25.700]  我們上個月分享的是君王和臣僕
[00:03:25.700 --> 00:03:28.180]  尤其這個君王是不信主的
[00:03:28.180 --> 00:03:32.180]  這次我們來看就是不信主的主人
[00:03:32.180 --> 00:03:35.700]  和信主的僕人之間的關係
[00:03:35.700 --> 00:03:39.540]  我們看今天的內容就屬於基督徒家僕
[00:03:39.540 --> 00:03:42.820]  要順從主人這種家規教導
[00:03:42.820 --> 00:03:44.420]  好 讓我們看看經文
[00:03:44.420 --> 00:03:46.260]  我們一同來讀這段經文
[00:03:46.260 --> 00:03:47.460]  從十八節開始
[00:03:47.460 --> 00:03:48.580]  好 請
[00:03:48.580 --> 00:03:50.340]  你們做僕人的
[00:03:50.340 --> 00:03:54.100]  凡事要純敬畏的心順服主人
[00:03:54.100 --> 00:03:57.460]  不但順服那善良溫和的
[00:03:57.460 --> 00:04:00.660]  就是那乖僻的也要順服
[00:04:00.660 --> 00:04:04.180]  倘若人為教良心對得住神
[00:04:04.180 --> 00:04:06.900]  就忍受冤屈的苦楚
[00:04:06.900 --> 00:04:08.740]  這是可喜愛的
[00:04:08.740 --> 00:04:12.340]  你們若因犯罪受責打能忍耐
[00:04:12.340 --> 00:04:14.340]  有什麼可誇的呢
[00:04:14.340 --> 00:04:17.860]  但你們若因行善受苦能忍耐
[00:04:17.860 --> 00:04:20.660]  這在神看是可喜愛的
[00:04:20.660 --> 00:04:22.980]  你們蒙昭原是為此
[00:04:22.980 --> 00:04:25.620]  因基督也為你們受過苦
[00:04:25.620 --> 00:04:27.620]  給你們留下榜樣
[00:04:27.620 --> 00:04:30.580]  叫你們跟隨他的腳踪行
[00:04:30.580 --> 00:04:32.260]  他並沒有犯罪
[00:04:32.260 --> 00:04:34.180]  口裡也沒有詭詐
[00:04:34.180 --> 00:04:36.180]  他被罵不還口
[00:04:36.180 --> 00:04:38.660]  受害不說威嚇的話
[00:04:38.660 --> 00:04:43.140]  只將自己交託那按公義審判人的主
[00:04:43.140 --> 00:04:45.060]  他被掛在木頭上
[00:04:45.060 --> 00:04:47.460]  親身擔當了我們的罪
[00:04:47.460 --> 00:04:49.940]  使我們既然在罪上死
[00:04:49.940 --> 00:04:52.340]  就得以在義上活
[00:04:52.340 --> 00:04:53.940]  因他受了鞭傷
[00:04:53.940 --> 00:04:56.100]  你們便得了醫治
[00:04:56.100 --> 00:04:58.900]  因你們從前好像迷途的羊
[00:04:58.900 --> 00:05:04.100]  如今卻歸到你們靈魂的牧人監督了
[00:05:04.100 --> 00:05:06.100]  好
[00:05:06.100 --> 00:05:08.660]  那我們先看第十八節
[00:05:08.660 --> 00:05:13.780]  在這裡教導基督徒僕人要順服不信主的主人
[00:05:13.780 --> 00:05:17.220]  其實在新約時代整個估計羅馬帝國
[00:05:17.220 --> 00:05:19.940]  或者是羅馬城整個意大利半島
[00:05:19.940 --> 00:05:21.540]  做奴隸的人有多少呢
[00:05:21.540 --> 00:05:25.780]  差不多有80%到90%的人都是奴隸
[00:05:25.780 --> 00:05:27.860]  這種家僕
[00:05:27.860 --> 00:05:30.660]  包括了就是農場的勞動人
[00:05:30.660 --> 00:05:32.180]  還有家中的僕人
[00:05:32.180 --> 00:05:35.620]  牧人 漁夫 信差 廚師 歌手
[00:05:35.620 --> 00:05:37.940]  甚至還有更高階的奴僕
[00:05:37.940 --> 00:05:42.340]  就是文士 文員等等專業人士
[00:05:42.340 --> 00:05:44.980]  甚至教師 醫生
[00:05:44.980 --> 00:05:48.420]  在那個時代都有可能其實就是個奴隸
[00:05:48.420 --> 00:05:51.300]  這些男女沒有任何的私有財產
[00:05:51.300 --> 00:05:54.180]  甚至連他們自己包括他們的後代
[00:05:54.180 --> 00:05:56.740]  都是主人的
[00:05:56.740 --> 00:06:00.340]  他們的話語不會被法院接受為證詞
[00:06:00.340 --> 00:06:02.180]  除非受過嚴刑的拷打
[00:06:02.180 --> 00:06:05.300]  說出來的才會被取證
[00:06:05.300 --> 00:06:08.020]  所以他們在羅馬帝國裡面
[00:06:08.020 --> 00:06:10.660]  人身依附關係是超乎想像的
[00:06:10.660 --> 00:06:12.340]  非常的牢固
[00:06:12.340 --> 00:06:14.100]  不是說沒有辦法解除
[00:06:14.100 --> 00:06:16.500]  但是要付上很高昂的代價
[00:06:16.500 --> 00:06:19.380]  才可以作為一個自由人出來
[00:06:19.380 --> 00:06:20.500]  在當時的社會
[00:06:20.500 --> 00:06:24.180]  其實宗教也是一種家庭化的
[00:06:24.180 --> 00:06:25.780]  新生的嬰孩
[00:06:25.780 --> 00:06:28.420]  包括取來的妻子
[00:06:28.420 --> 00:06:30.020]  買回來的奴隸
[00:06:30.020 --> 00:06:31.220]  進入這個家門
[00:06:31.220 --> 00:06:33.780]  往往都要舉行一些宗教儀式
[00:06:33.780 --> 00:06:37.940]  就是歸到家主所信的那個宗教當中來
[00:06:37.940 --> 00:06:41.620]  歸到這個家主的神明的保護之下
[00:06:41.620 --> 00:06:43.220]  這是當時的社會的處境
[00:06:43.220 --> 00:06:46.180]  所以這樣看來
[00:06:46.180 --> 00:06:49.140]  接受了基督信仰的僕人
[00:06:49.140 --> 00:06:51.620]  在這個家主的家中服侍
[00:06:51.620 --> 00:06:53.380]  是非常的艱難對不對
[00:06:53.380 --> 00:06:55.540]  往往他可能動不動就會視為
[00:06:55.540 --> 00:06:58.500]  這個家裡面遭了什麼禍患的一個禍根
[00:06:58.500 --> 00:07:03.060]  就因為你不拜他的神
[00:07:03.060 --> 00:07:05.060]  所以我們想
[00:07:05.060 --> 00:07:07.060]  逼迫是很難免的
[00:07:07.060 --> 00:07:10.180]  如果說羅馬帝國的皇帝
[00:07:10.180 --> 00:07:13.780]  是讓大家在崇拜皇帝的基礎上
[00:07:13.780 --> 00:07:15.860]  來採取了一個宗教寬容
[00:07:15.860 --> 00:07:19.460]  尚且還時不時的來逼迫教會
[00:07:19.460 --> 00:07:20.740]  那麼在家中
[00:07:20.740 --> 00:07:22.500]  你很難想像會是一個
[00:07:22.500 --> 00:07:26.340]  多宗教的和諧共處的環境
[00:07:26.340 --> 00:07:30.500]  這就是讓這種身為基督徒的少數派
[00:07:30.500 --> 00:07:33.540]  在奴隸當中的身份又非常的弱勢
[00:07:33.540 --> 00:07:35.060]  受到了巨大的壓力
[00:07:35.060 --> 00:07:36.500]  這是肯定的
[00:07:36.500 --> 00:07:38.580]  彼得在這裡討論的就是
[00:07:38.580 --> 00:07:40.180]  這種信主的家僕
[00:07:40.180 --> 00:07:45.060]  如何來順服那個不信主的家主呢
[00:07:45.060 --> 00:07:47.380]  這就給我們帶出了一個神的子民
[00:07:47.380 --> 00:07:50.660]  在不信的社會當中受欺壓的一種
[00:07:50.660 --> 00:07:55.620]  如何回應這種弱勢身份的一個範例
[00:07:55.620 --> 00:07:57.460]  十八節
[00:07:57.460 --> 00:07:59.380]  你看到說你們做僕人的
[00:07:59.380 --> 00:08:01.700]  凡是要存敬畏的心順服主人
[00:08:01.700 --> 00:08:04.820]  不但要順服那善良溫和的
[00:08:04.820 --> 00:08:07.860]  就是那乖僻的也要順服
[00:08:07.860 --> 00:08:09.940]  彼得在這裡首先提出了
[00:08:09.940 --> 00:08:13.620]  家僕對家主的態度應該是怎樣的
[00:08:13.620 --> 00:08:14.820]  他在裡面提到說
[00:08:14.820 --> 00:08:17.700]  應該以敬畏作為心態的基礎
[00:08:17.700 --> 00:08:19.140]  敬畏誰呢
[00:08:19.140 --> 00:08:22.260]  存敬畏的心還可以翻譯成
[00:08:22.260 --> 00:08:23.860]  以至深的敬畏
[00:08:23.860 --> 00:08:27.220]  或者是以完全敬畏的心
[00:08:27.220 --> 00:08:29.860]  我們從上面那一節 十七節裡面提到說
[00:08:29.860 --> 00:08:33.700]  最後提到敬畏神 尊敬君王
[00:08:33.700 --> 00:08:35.220]  這個上下文的關係
[00:08:35.220 --> 00:08:37.300]  你會發現在這裡敬畏的對象
[00:08:37.300 --> 00:08:39.460]  就是上帝 就是神
[00:08:39.460 --> 00:08:43.700]  也就是說基督徒他的作為一個家僕
[00:08:43.700 --> 00:08:48.420]  他要用對神那種至尊至深的那種敬畏
[00:08:48.420 --> 00:08:50.420]  作為他基本的服侍的態度
[00:08:50.420 --> 00:08:53.140]  去順服他的家主
[00:08:53.140 --> 00:08:56.340]  而且鐵布倫在這裡提到的是
[00:08:56.340 --> 00:08:57.540]  善良溫和的
[00:08:57.540 --> 00:09:02.260]  也就是按照一種按情按理的去對待他
[00:09:02.260 --> 00:09:05.380]  這就叫做善良溫和了
[00:09:05.380 --> 00:09:07.940]  而且甚至那種乖僻的也要順從
[00:09:07.940 --> 00:09:10.260]  這個乖僻的意思就是不按情理
[00:09:10.260 --> 00:09:14.180]  蠻橫無理的甚至粗暴殘忍的來虐待僕人
[00:09:14.180 --> 00:09:15.700]  有這樣的人對不對
[00:09:15.700 --> 00:09:17.860]  有這樣的主人
[00:09:17.860 --> 00:09:21.060]  不論是按情理待他的
[00:09:21.060 --> 00:09:23.620]  還是不按情理虐待他的
[00:09:23.620 --> 00:09:28.740]  在這裡彼得都說你要順從他
[00:09:28.740 --> 00:09:32.420]  尤其是針對這種不按情理對待自己的
[00:09:32.420 --> 00:09:34.900]  你想想你要攤上這種主人
[00:09:34.900 --> 00:09:37.860]  你該做何感想
[00:09:37.860 --> 00:09:40.820]  如果你說攤上了一個特別殘暴的
[00:09:40.820 --> 00:09:44.100]  不按情理待人的虐待人的做主人
[00:09:44.100 --> 00:09:46.980]  你再讀一讀十八節這句話
[00:09:46.980 --> 00:09:49.780]  你會不會覺得有點不盡情理
[00:09:49.780 --> 00:09:53.060]  你可能會回彼得一句話是不是
[00:09:53.060 --> 00:09:55.300]  這不公平啊
[00:09:55.300 --> 00:09:56.580]  憑什麼啊
[00:09:56.580 --> 00:09:59.780]  孰難從命
[00:09:59.780 --> 00:10:03.140]  那我們就想彼得他這樣講的邏輯從何而來呢
[00:10:03.140 --> 00:10:05.140]  什麼原因他會這麼講呢
[00:10:05.140 --> 00:10:09.060]  我們就看19節到21節的上半節
[00:10:09.060 --> 00:10:10.980]  彼得給我們一個理由
[00:10:10.980 --> 00:10:12.020]  其實是兩個理由
[00:10:12.020 --> 00:10:14.420]  一個理由是19節到20節
[00:10:14.420 --> 00:10:17.140]  它實際上是一個三明治
[00:10:17.140 --> 00:10:19.940]  再加上21節到25節是另外一個理由
[00:10:19.940 --> 00:10:21.700]  就是主的榜樣
[00:10:21.700 --> 00:10:24.740]  我們先看彼得給我們這塊三明治
[00:10:24.740 --> 00:10:28.580]  所謂三明治就是首尾是很相似的句子
[00:10:28.580 --> 00:10:30.020]  中間加了一個
[00:10:30.020 --> 00:10:32.020]  你看首尾是什麼呢
[00:10:32.020 --> 00:10:35.220]  一個是倘若人未教良心對得住神
[00:10:35.220 --> 00:10:37.940]  就忍受冤屈苦楚
[00:10:37.940 --> 00:10:39.780]  這是可喜愛的
[00:10:39.780 --> 00:10:41.700]  那後面呢
[00:10:41.700 --> 00:10:43.140]  後面的一句話說
[00:10:43.140 --> 00:10:45.380]  你們若因行善受苦能忍耐
[00:10:45.380 --> 00:10:47.940]  這在神看是可喜愛的
[00:10:47.940 --> 00:10:51.380]  這倆可喜愛的中間加了一句反問句
[00:10:51.380 --> 00:10:54.260]  你們若因犯罪受責打能忍耐
[00:10:54.260 --> 00:10:56.340]  有什麼可誇的呢
[00:10:56.340 --> 00:10:58.500]  你看到這個三明治了沒有
[00:10:58.500 --> 00:11:00.180]  上下是可喜愛的
[00:11:00.180 --> 00:11:04.420]  中間的是有什麼可誇的呢
[00:11:04.420 --> 00:11:07.860]  在19節原文有一個因為作為開始
[00:11:07.860 --> 00:11:11.620]  表示這是彼得在談他的依據
[00:11:11.620 --> 00:11:12.500]  他的理由
[00:11:12.500 --> 00:11:17.780]  為什麼你要順從一個不信主的主人
[00:11:17.780 --> 00:11:19.220]  甚至他可能是一個惡人
[00:11:19.220 --> 00:11:22.100]  你都得順從他呢
[00:11:22.100 --> 00:11:25.860]  首先彼得舉出了一個非常普遍化的原則
[00:11:25.860 --> 00:11:31.060]  就是你要為了教你的良心對得住神
[00:11:31.060 --> 00:11:34.100]  所以良心的意思就是自我的醒覺
[00:11:34.100 --> 00:11:38.500]  尤其是對道德方面的一種覺醒
[00:11:38.500 --> 00:11:39.860]  在希臘的文化當中
[00:11:39.860 --> 00:11:42.900]  一般指的是人對自己過往的行為呢
[00:11:42.900 --> 00:11:45.220]  進行一些道德的判斷
[00:11:45.220 --> 00:11:46.020]  同時呢
[00:11:46.020 --> 00:11:50.340]  防止自己做那些不好的事違反道德原則的事
[00:11:50.340 --> 00:11:52.340]  所以在良心這個詞呢
[00:11:52.340 --> 00:11:55.860]  又可以翻譯成良知
[00:11:55.860 --> 00:11:57.700]  中國的古人理解
[00:11:57.700 --> 00:12:00.500]  我們的良知良心從何而來呢
[00:12:00.500 --> 00:12:01.460]  是從天而來
[00:12:01.460 --> 00:12:03.300]  所以人人皆有側隱之心
[00:12:03.300 --> 00:12:07.620]  看著一個孩子掉到井裡面不會說無動於衷
[00:12:07.620 --> 00:12:08.900]  這就是你的良心
[00:12:08.900 --> 00:12:10.500]  而這良心是從天而來的
[00:12:10.500 --> 00:12:12.020]  但是中國的古人呢
[00:12:12.020 --> 00:12:15.940]  沒有辦法瞭解這個天到底具體指什麼
[00:12:15.940 --> 00:12:18.020]  作為特殊啟示的聖經呢
[00:12:18.020 --> 00:12:22.500]  在這裡就把這個問題說得非常的具體和明白
[00:12:22.500 --> 00:12:24.100]  原文在十九節這裡面
[00:12:24.100 --> 00:12:25.940]  為了教自己良心對得住神
[00:12:25.940 --> 00:12:26.980]  其實就倆詞
[00:12:26.980 --> 00:12:28.420]  一個就是神的
[00:12:28.420 --> 00:12:30.420]  一個是良心
[00:12:30.420 --> 00:12:32.020]  在這裡面非常清楚的
[00:12:32.020 --> 00:12:34.340]  可以讓我們理解到說
[00:12:34.340 --> 00:12:36.820]  從聖經的角度來告訴我們
[00:12:36.820 --> 00:12:40.420]  我們的良心是從神而來的
[00:12:40.420 --> 00:12:42.420]  是神所創造的
[00:12:42.420 --> 00:12:44.580]  又是神所引導的
[00:12:44.580 --> 00:12:47.140]  受神影響的
[00:12:47.140 --> 00:12:49.700]  做出來的就是合乎神心意的
[00:12:49.700 --> 00:12:54.100]  這是聖經裡面良知的大致的意思
[00:12:54.100 --> 00:12:57.380]  可以說良知良心
[00:12:57.380 --> 00:13:00.260]  就是在我們有一種可選擇的情況下
[00:13:00.260 --> 00:13:02.500]  我們做出了一個決定
[00:13:02.500 --> 00:13:05.700]  在這裡提到說是為了主的緣故
[00:13:05.700 --> 00:13:08.260]  你寧願選擇呢
[00:13:08.260 --> 00:13:10.180]  順從
[00:13:10.180 --> 00:13:17.860]  但是因著順從你要忍受一些冤屈和苦楚
[00:13:17.860 --> 00:13:18.900]  我再強調一遍
[00:13:18.900 --> 00:13:20.340]  是你有其他的選擇
[00:13:20.340 --> 00:13:22.340]  你不用非得受這份罪
[00:13:22.340 --> 00:13:24.020]  但是你為了神的緣故呢
[00:13:24.020 --> 00:13:26.340]  你就選擇了忍耐
[00:13:26.340 --> 00:13:27.540]  而因著你的順從
[00:13:27.540 --> 00:13:29.940]  這種特別乖僻的主人呢
[00:13:29.940 --> 00:13:31.620]  你可能就受了苦楚了
[00:13:31.620 --> 00:13:32.980]  冤屈了
[00:13:32.980 --> 00:13:37.140]  其實這個和世界的通歷和常識是常規是不一樣的
[00:13:37.140 --> 00:13:37.460]  對不對
[00:13:37.460 --> 00:13:39.860]  我們一般的常規就是趨利避害
[00:13:39.860 --> 00:13:40.820]  是吧
[00:13:40.820 --> 00:13:43.780]  我們的決定希望帶給我們自己是一個好的結果
[00:13:43.780 --> 00:13:45.780]  我們不希望做一個決定
[00:13:45.780 --> 00:13:47.540]  然後我們栽一個大跟頭
[00:13:47.540 --> 00:13:52.260]  肯定我們不是不是想這樣做的
[00:13:52.260 --> 00:13:56.660]  但是這種加譜對主人的態度呢
[00:13:56.660 --> 00:13:59.980]  在這裡聖經給我們提出了一個非常特別的一個要求
[00:13:59.980 --> 00:14:04.980]  就是你不是基於主人對你如何
[00:14:04.980 --> 00:14:06.020]  而是基於呢
[00:14:06.020 --> 00:14:08.660]  你自己跟主的關係
[00:14:08.660 --> 00:14:12.980]  是從他判斷的好壞來判斷你該怎麼做決定
[00:14:12.980 --> 00:14:13.700]  這個好壞呢
[00:14:13.700 --> 00:14:16.780]  是從神而來的
[00:14:16.780 --> 00:14:19.420]  聖經常常有這種特別特別的教導
[00:14:19.420 --> 00:14:25.620]  讓我們心裡面有點有點不太容易過得去的這種教導
[00:14:25.620 --> 00:14:28.580]  因為你知道我們對於他人的態度取決於什麼呢
[00:14:28.580 --> 00:14:29.860]  取決於你對我怎麼樣
[00:14:29.860 --> 00:14:30.380]  對不對
[00:14:30.380 --> 00:14:32.180]  這是我們一般的常規
[00:14:32.180 --> 00:14:32.820]  你對我好
[00:14:32.820 --> 00:14:33.740]  我就對你好
[00:14:33.740 --> 00:14:34.740]  你對我良善
[00:14:34.740 --> 00:14:37.860]  我就對你尊敬啊
[00:14:37.860 --> 00:14:40.620]  這是互相的
[00:14:40.620 --> 00:14:43.940]  有的時候也在於你是不是支持我的意見呢
[00:14:43.940 --> 00:14:49.220]  你是不是對我表示這個做我的粉絲力挺我呀
[00:14:49.220 --> 00:14:53.820]  都跟我跟對你的態度是聯繫在一起的
[00:14:53.820 --> 00:14:58.420]  所以你知道為什麼世界上有很多的騙局就成立了嗎
[00:14:58.420 --> 00:14:59.300]  我們容易受騙
[00:14:59.300 --> 00:15:01.260]  上當道德妥協或喪失立場
[00:15:01.260 --> 00:15:06.820]  就是因為我們是以人對我的態度為轉移來判斷的
[00:15:06.820 --> 00:15:08.220]  那你知道人心隔肚皮
[00:15:08.220 --> 00:15:09.260]  他有時候對你態度好
[00:15:09.260 --> 00:15:10.380]  並不見得是真心的
[00:15:10.380 --> 00:15:11.460]  他有其他的目的
[00:15:11.460 --> 00:15:14.260]  所以在這裡面
[00:15:14.260 --> 00:15:17.220]  聖經給我們一個特別的一個尺度
[00:15:17.220 --> 00:15:20.500]  就是你對別人的態度不是因為他對你怎麼樣
[00:15:20.500 --> 00:15:23.340]  而是你跟上帝怎麼樣
[00:15:23.340 --> 00:15:25.820]  為了上帝的緣故
[00:15:25.820 --> 00:15:28.540]  你就可能對一個
[00:15:28.540 --> 00:15:32.460]  惡待你的人表示忍耐和順從
[00:15:32.460 --> 00:15:36.420]  這就是彼得給我們看到的一個特別的關係
[00:15:36.420 --> 00:15:37.180]  另外一個呢
[00:15:37.180 --> 00:15:40.300]  彼得的原因給出的理由就是因為這是可喜愛的
[00:15:40.300 --> 00:15:42.700]  你看到這裡面談到說
[00:15:42.700 --> 00:15:45.580]  這在神看是可喜愛的
[00:15:45.580 --> 00:15:49.300]  也就意思是說你這樣做是門神喜悅的
[00:15:49.300 --> 00:15:50.220]  門神喜悅
[00:15:50.220 --> 00:15:52.340]  我就已經受我們同事的一個影響
[00:15:52.340 --> 00:15:53.900]  同事為福建人啊
[00:15:53.900 --> 00:15:55.740]  他講五會一直在說
[00:15:55.740 --> 00:15:58.180]  我從小是基督徒家庭長大的
[00:15:58.180 --> 00:16:01.020]  我立志就是想門神喜悅
[00:16:01.020 --> 00:16:03.500]  我下來就問他
[00:16:03.500 --> 00:16:06.180]  我說你確定你們家真的是基督教的嗎
[00:16:06.180 --> 00:16:08.580]  我不是信民間宗教的
[00:16:08.580 --> 00:16:09.860]  他說不是是基督教
[00:16:09.860 --> 00:16:12.700]  我說那你為什麼一直想門神喜悅
[00:16:12.700 --> 00:16:13.020]  對不起
[00:16:13.020 --> 00:16:15.500]  剛才我已經把那個鼻音給去掉了
[00:16:15.500 --> 00:16:21.620]  所以在這種一個特別的一個關係當中呢
[00:16:21.620 --> 00:16:22.580]  他就是一個
[00:16:22.580 --> 00:16:26.180]  特別的要求
[00:16:26.180 --> 00:16:28.180]  因為這神看來是可喜悅的
[00:16:28.180 --> 00:16:32.340]  意思是在神面前蒙悅呢
[00:16:32.340 --> 00:16:34.700]  或嘉許得獎賞
[00:16:36.020 --> 00:16:37.940]  所以人為神的緣故呢
[00:16:37.940 --> 00:16:39.660]  忍受這種冤屈苦楚
[00:16:39.660 --> 00:16:41.900]  就是神喜悅的了
[00:16:41.900 --> 00:16:44.340]  所謂冤屈啊
[00:16:44.340 --> 00:16:45.020]  這意思
[00:16:45.020 --> 00:16:49.740]  是受到不公平不應有的待遇
[00:16:49.740 --> 00:16:50.260]  而且呢
[00:16:50.260 --> 00:16:52.500]  不僅是一種皮肉表面之苦
[00:16:52.500 --> 00:16:54.540]  就身心靈都備受煎熬
[00:16:54.540 --> 00:16:57.180]  所以這個冤屈其實在聖經的原文裡面
[00:16:57.180 --> 00:16:59.300]  那個字的意思比較重啊
[00:16:59.300 --> 00:17:02.540]  不是說我們受點委屈就是冤屈了
[00:17:02.540 --> 00:17:05.540]  這個冤屈是你身心靈都受到煎熬
[00:17:06.780 --> 00:17:08.220]  而且這種苦楚呢
[00:17:08.220 --> 00:17:12.500]  更多的是指從苦難當中帶出來的憂愁
[00:17:12.500 --> 00:17:18.380]  彼得在彼得前書一章六節已經提出來
[00:17:18.380 --> 00:17:23.940]  說你們現在忍受了戰時的這個這個苦難當中呢
[00:17:23.940 --> 00:17:25.260]  你有一種憂愁
[00:17:25.260 --> 00:17:26.900]  他特別強調這種憂愁
[00:17:26.900 --> 00:17:30.260]  而更何況呢
[00:17:30.260 --> 00:17:32.700]  因行善受苦呢
[00:17:32.700 --> 00:17:33.500]  你能忍耐
[00:17:36.060 --> 00:17:41.500]  這個因行善受苦能忍耐和因犯罪受責打能忍耐
[00:17:41.500 --> 00:17:42.300]  這兩者呢
[00:17:42.300 --> 00:17:46.100]  在聖經當中在這裡就形成了一個鮮明的對比
[00:17:46.100 --> 00:17:47.180]  倆雖然都忍耐
[00:17:47.180 --> 00:17:49.100]  但是一個是行善受苦
[00:17:49.100 --> 00:17:51.180]  一個是犯罪受苦
[00:17:51.180 --> 00:17:51.860]  後者呢
[00:17:51.860 --> 00:17:53.540]  是沒什麼可誇的
[00:17:53.540 --> 00:17:54.820]  但前者呢
[00:17:54.820 --> 00:17:56.020]  就蒙神的喜愛
[00:17:56.020 --> 00:17:58.860]  所以作為基督徒
[00:17:58.860 --> 00:17:59.900]  你看這個經文
[00:17:59.900 --> 00:18:01.940]  你覺得這個選擇並不困難
[00:18:01.940 --> 00:18:03.140]  對不對
[00:18:03.140 --> 00:18:06.300]  我當然選擇是蒙神喜愛那個部分
[00:18:06.300 --> 00:18:09.580]  但你要落在實際當中的就不那麼簡單
[00:18:09.580 --> 00:18:11.740]  你假設你是一個做家譜的
[00:18:11.740 --> 00:18:13.780]  如果主人命令你行惡
[00:18:13.780 --> 00:18:19.580]  而你的良心知道這樣做是不對的
[00:18:19.580 --> 00:18:22.700]  是不是神所喜悅的
[00:18:22.700 --> 00:18:24.500]  於是你就拒絕及執行了
[00:18:24.500 --> 00:18:28.660]  而拒絕執行的結果肯定就是受苦了
[00:18:28.660 --> 00:18:29.940]  主人要責罰你嗎
[00:18:33.940 --> 00:18:36.420]  所以你要做出選擇
[00:18:36.420 --> 00:18:38.860]  而且你要面對這個結果
