
[00:00:00.000 --> 00:00:06.000]  (主席) 弟兄姊妹早安 主內平安
[00:07:03.000 --> 00:07:08.000]  從父神和我們主耶穌基督歸於你
[00:07:08.000 --> 00:07:09.000]  保羅
[00:07:09.000 --> 00:07:11.000]  他這裡說自己的身份是什麼?
[00:07:11.000 --> 00:07:14.000]  基督耶穌的使徒
[00:07:14.000 --> 00:07:16.000]  這個身份怎麼來的?
[00:07:16.000 --> 00:07:19.000]  出自神的旨意
[00:07:19.000 --> 00:07:21.000]  天父的心
[00:07:21.000 --> 00:07:24.000]  這個身份的使命是什麼呢?
[00:07:24.000 --> 00:07:29.000]  這個身份的使命就是要將天意的秘密說清楚
[00:07:29.000 --> 00:07:31.000]  這個秘密就是天父
[00:07:31.000 --> 00:07:33.000]  透過耶穌
[00:07:33.000 --> 00:07:35.000]  向世人
[00:07:35.000 --> 00:07:38.000]  應許了永生
[00:07:38.000 --> 00:07:42.000]  人憑自己是不可能知道這個秘密的
[00:07:42.000 --> 00:07:44.000]  能夠知道這個秘密
[00:07:44.000 --> 00:07:50.000]  只是因為出自天父的旨意
[00:07:50.000 --> 00:07:53.000]  不明白這個秘密的人
[00:07:53.000 --> 00:07:56.000]  很多時候都會按自己的理解
[00:07:56.000 --> 00:07:58.000]  去構想這個秘密
[00:07:58.000 --> 00:08:00.000]  事情會是怎樣呢?
[00:08:00.000 --> 00:08:02.000]  正如江湖上
[00:08:02.000 --> 00:08:06.000]  很多人根本不知道屠龍刀
[00:08:06.000 --> 00:08:08.000]  以天劍的秘密
[00:08:08.000 --> 00:08:09.000]  他們不知道
[00:08:09.000 --> 00:08:12.000]  搶啊搶啊
[00:08:12.000 --> 00:08:13.000]  在搶的過程中
[00:08:13.000 --> 00:08:15.000]  死傷無數
[00:08:15.000 --> 00:08:18.000]  他們根本不知道那個秘密在哪裡
[00:08:18.000 --> 00:08:20.000]  福音的秘密也是一樣
[00:08:20.000 --> 00:08:22.000]  很多人相信福音
[00:08:22.000 --> 00:08:25.000]  但是可能很多人都不曉得
[00:08:25.000 --> 00:08:27.000]  當中的秘密在哪裡
[00:08:27.000 --> 00:08:30.000]  要明白福音的秘密
[00:08:30.000 --> 00:08:35.000]  必須要嚴格的依從福音的一種承傳
[00:08:35.000 --> 00:08:36.000]  要知道秘密的人
[00:08:36.000 --> 00:08:38.000]  一代又一代的傳下來
[00:08:38.000 --> 00:08:40.000]  由知道真相的人
[00:08:40.000 --> 00:08:43.000]  一代一代的告訴下一代
[00:08:43.000 --> 00:08:45.000]  第三節
[00:08:45.000 --> 00:08:46.000]  保羅這樣說
[00:08:46.000 --> 00:08:48.000]  我感謝神
[00:08:48.000 --> 00:08:49.000]  我是誰呢?
[00:08:49.000 --> 00:08:52.000]  就是我接續著祖先
[00:08:52.000 --> 00:08:54.000]  用清潔的良心
[00:08:54.000 --> 00:08:56.000]  所侍奉的神
[00:08:56.000 --> 00:08:59.000]  他是一個這樣侍奉神的人
[00:08:59.000 --> 00:09:00.000]  第五節
[00:09:00.000 --> 00:09:03.000]  想到你心裡無偽的信
[00:09:03.000 --> 00:09:06.000]  這個信先在你外祖母羅爾
[00:09:06.000 --> 00:09:09.000]  和你母親有離基心裡的
[00:09:09.000 --> 00:09:12.000]  我深信也在你的心裡
[00:09:12.000 --> 00:09:14.000]  在這裡保羅提到
[00:09:14.000 --> 00:09:17.000]  他是一個接續祖先的信仰
[00:09:17.000 --> 00:09:19.000]  以及以清潔的良心
[00:09:19.000 --> 00:09:22.000]  去侍奉神的一個人
[00:09:22.000 --> 00:09:25.000]  他的信仰不是自己想出來的
[00:09:25.000 --> 00:09:27.000]  他知道那個生命的奧秘
[00:09:27.000 --> 00:09:29.000]  不是自己想的
[00:09:29.000 --> 00:09:33.000]  他是沿著一個真正的傳統
[00:09:33.000 --> 00:09:37.000]  而他的人生就是純潔地
[00:09:37.000 --> 00:09:40.000]  按照這個傳統來生活
[00:09:40.000 --> 00:09:42.000]  他很用心地保存著
[00:09:42.000 --> 00:09:45.000]  一個由上一代一代傳下來的
[00:09:45.000 --> 00:09:47.000]  信仰的奧秘
[00:09:47.000 --> 00:09:49.000]  現在他要將這個奧秘
[00:09:49.000 --> 00:09:53.000]  傳給他的徒弟提摩泰
[00:09:53.000 --> 00:09:56.000]  提摩泰是一個混血兒
[00:09:56.000 --> 00:09:58.000]  他的父親是一個希臘人
[00:09:58.000 --> 00:10:00.000]  他母親是一個猶太人
[00:10:00.000 --> 00:10:02.000]  很明顯
[00:10:02.000 --> 00:10:06.000]  提摩泰家庭的信仰教育
[00:10:06.000 --> 00:10:12.000]  很受他媽媽和他媽媽的媽媽的影響
[00:10:12.000 --> 00:10:14.000]  他的母親和他的外祖母
[00:10:14.000 --> 00:10:17.000]  似乎將提摩泰
[00:10:17.000 --> 00:10:20.000]  帶入一個信仰的傳統裡
[00:10:20.000 --> 00:10:24.000]  提摩泰從他媽媽和外祖母那裡
[00:10:24.000 --> 00:10:27.000]  承繼了一個先祖的信仰
[00:10:27.000 --> 00:10:29.000]  然後保羅鼓勵他
[00:10:29.000 --> 00:10:31.000]  保持著這個傳統的信仰
[00:10:31.000 --> 00:10:36.000]  懷著無畏的信
[00:10:36.000 --> 00:10:39.000]  傳統是信仰的根
[00:10:39.000 --> 00:10:43.000]  我們需要根去吸收養分
[00:10:43.000 --> 00:10:47.000]  根也要穩定一個樹的樹幹
[00:10:47.000 --> 00:10:49.000]  根是看不到的
[00:10:49.000 --> 00:10:51.000]  我們看不到根
[00:10:51.000 --> 00:10:55.000]  但是對樹木來說很重要
[00:10:55.000 --> 00:10:59.000]  一棵樹如果表面看起來很高大
[00:10:59.000 --> 00:11:02.000]  但是如果底下的根不深的話
[00:11:02.000 --> 00:11:04.000]  不夠健康的話
[00:11:04.000 --> 00:11:07.000]  這棵樹長得越高大的話
[00:11:07.000 --> 00:11:11.000]  倒塌下來的機會就會越高
[00:11:11.000 --> 00:11:14.000]  生命也是一樣
[00:11:14.000 --> 00:11:17.000]  我有時聽一些基督徒
[00:11:17.000 --> 00:11:19.000]  弟兄姊妹聊天
[00:11:19.000 --> 00:11:21.000]  聽他們說
[00:11:21.000 --> 00:11:24.000]  某些教會男女的關係
[00:11:24.000 --> 00:11:27.000]  教會不清不楚
[00:11:27.000 --> 00:11:30.000]  這個可能是一個現代的潮流
[00:11:30.000 --> 00:11:33.000]  但是肯定不合乎信仰的傳統
[00:11:33.000 --> 00:11:37.000]  肯定不合乎信仰的根
[00:11:37.000 --> 00:11:39.000]  傳統可能很老土
[00:11:39.000 --> 00:11:43.000]  但是卻是保護我們生命的泥巴
[00:11:43.000 --> 00:11:45.000]  信仰要有根
[00:11:45.000 --> 00:11:46.000]  必須要有傳統
[00:11:46.000 --> 00:11:48.000]  問題就是這個傳統
[00:11:48.000 --> 00:11:53.000]  怎樣能夠承傳下去呢?
[00:11:53.000 --> 00:11:56.000]  如果你握著倚天劍和屠龍刀
[00:11:56.000 --> 00:11:58.000]  你害不害怕呢?
[00:11:58.000 --> 00:12:00.000]  要你將秘密傳下去
[00:12:00.000 --> 00:12:02.000]  你害不害怕呢?
[00:12:02.000 --> 00:12:04.000]  什麼都靠你了
[00:12:04.000 --> 00:12:05.000]  不要失敗
[00:12:05.000 --> 00:12:07.000]  你害不害怕呢?
[00:12:07.000 --> 00:12:09.000]  我想真的很害怕
[00:12:09.000 --> 00:12:12.000]  害怕應該是常情
[00:12:12.000 --> 00:12:14.000]  提摩太面對寶來的交托
[00:12:14.000 --> 00:12:15.000]  一定是很害怕
[00:12:15.000 --> 00:12:18.000]  我看看寶來怎樣去鼓勵他
[00:12:18.000 --> 00:12:20.000]  第六節,第七節
[00:12:20.000 --> 00:12:34.000]  「為此我提醒你,使你將神藉我按手所給你的恩賜如火再挑旺起來
[00:12:34.000 --> 00:12:39.000]  因為神賜給我們的不是膽怯的心」
[00:12:39.000 --> 00:12:43.000]  這個心字的原文其實是聖靈的靈字
[00:12:43.000 --> 00:12:45.000]  其實我們應該理解
[00:12:45.000 --> 00:12:48.000]  他不是叫提摩太不要害怕
[00:12:48.000 --> 00:12:51.000]  他應該是告訴提摩太
[00:12:51.000 --> 00:12:55.000]  有一個不膽怯的聖靈賜給你
[00:12:55.000 --> 00:13:02.000]  「不是膽怯的靈乃是剛強仁愛謹守的靈」
[00:13:02.000 --> 00:13:06.000]  寶羅在鼓勵他的接棒者
[00:13:06.000 --> 00:13:07.000]  不要害怕
[00:13:07.000 --> 00:13:09.000]  不要膽怯
[00:13:09.000 --> 00:13:16.000]  在這裡特別提到寶羅按手在提摩太的生命裡
[00:13:16.000 --> 00:13:21.000]  按手就是一個師父將他的能力
[00:13:21.000 --> 00:13:22.000]  他的功力
[00:13:22.000 --> 00:13:27.000]  他的責任都交給徒弟
[00:13:27.000 --> 00:13:30.000]  就好像滅絕師太將掌門的指環
[00:13:30.000 --> 00:13:33.000]  戴在周梓若的手上
[00:13:33.000 --> 00:13:35.000]  一戴上這個指環
[00:13:35.000 --> 00:13:37.000]  他就是掌門
[00:13:37.000 --> 00:13:39.000]  寶羅有他的身份
[00:13:39.000 --> 00:13:41.000]  有他的責任
[00:13:41.000 --> 00:13:43.000]  有他侍奉的能力
[00:13:43.000 --> 00:13:45.000]  一切都來自天父
[00:13:45.000 --> 00:13:48.000]  然後就透過這個按手
[00:13:48.000 --> 00:13:53.000]  提摩太承接著這個從天父而來的身份
[00:13:53.000 --> 00:13:55.000]  責任和能力
[00:13:55.000 --> 00:13:58.000]  這個不是由人自己加給自己
[00:13:58.000 --> 00:14:01.000]  這個是由天父所加的
[00:14:01.000 --> 00:14:04.000]  我們都只不過是軟弱的人
[00:14:04.000 --> 00:14:08.000]  根本承受不起這個天命的責任
[00:14:08.000 --> 00:14:10.000]  這個責任是太過重了
[00:14:10.000 --> 00:14:12.000]  我們根本不能夠承擔得到
[00:14:12.000 --> 00:14:14.000]  寶羅就鼓勵提摩太
[00:14:14.000 --> 00:14:16.000]  承受這個大任的
[00:14:16.000 --> 00:14:20.000]  根本不是我們雄方之力
[00:14:20.000 --> 00:14:23.000]  而是天父賜的聖靈之力
[00:14:23.000 --> 00:14:26.000]  神賜給我們的聖靈
[00:14:26.000 --> 00:14:28.000]  不是膽怯的靈
[00:14:28.000 --> 00:14:34.000]  乃是剛強、仁愛、謹守的靈
[00:14:44.000 --> 00:14:47.000]  是神將那種勇敢的靈加給你
[00:14:47.000 --> 00:14:49.000]  不是你的勇敢
[00:14:49.000 --> 00:14:51.000]  是聖靈本身就是勇敢的
[00:14:51.000 --> 00:14:55.000]  這是剛強、仁愛、謹守的靈
[00:14:55.000 --> 00:14:56.000]  剛強的
[00:14:56.000 --> 00:15:01.000]  就是指完成使命的一種用力
[00:15:01.000 --> 00:15:02.000]  仁愛者
[00:15:02.000 --> 00:15:07.000]  就是為了他人的好處而甘心放下自己
[00:15:07.000 --> 00:15:08.000]  謹守者
[00:15:08.000 --> 00:15:12.000]  就是明辨是非的智慧
[00:15:12.000 --> 00:15:15.000]  剛強、仁愛、謹守
[00:15:15.000 --> 00:15:23.000]  簡單來說就是中國人傳統所說的智、仁、勇
[00:15:23.000 --> 00:15:25.000]  剛強就是勇
[00:15:25.000 --> 00:15:27.000]  仁愛就是仁
[00:15:27.000 --> 00:15:30.000]  謹守就是智
[00:15:30.000 --> 00:15:31.000]  但是寶羅講得很清楚
[00:15:31.000 --> 00:15:35.000]  這不是人可以修煉而有的特質
[00:15:35.000 --> 00:15:38.000]  而是天父的靈的特質
[00:15:38.000 --> 00:15:40.000]  是天父的靈
[00:15:40.000 --> 00:15:46.000]  將成就天父使命所需要的智、仁、勇
[00:15:46.000 --> 00:15:49.000]  賜給願意承擔的人
[00:16:11.000 --> 00:16:16.000]  但他總是對人的生命懷有一種悲憫的情懷
[00:16:16.000 --> 00:16:21.000]  後來因著不同的人對他的鼓勵
[00:16:21.000 --> 00:16:23.000]  他在1789年
[00:16:23.000 --> 00:16:28.000]  在英國的下議院提出禁止奴隸買賣的議案
[00:16:28.000 --> 00:16:31.000]  大家要明白奴隸的制度
[00:16:31.000 --> 00:16:33.000]  牽涉很多人的財富
[00:16:33.000 --> 00:16:38.000]  甚至牽涉國家的那種富強
[00:16:38.000 --> 00:16:40.000]  當然你提出這個議案
[00:16:40.000 --> 00:16:42.000]  很多人會反對你的
[00:16:42.000 --> 00:16:45.000]  議案很快就被否決了
[00:16:45.000 --> 00:16:49.000]  但是威伯福斯視而不捨
[00:16:49.000 --> 00:16:51.000]  經過將近二十年的努力
[00:16:51.000 --> 00:16:56.000]  最後這個議案在1807年就獲得通過
[00:16:56.000 --> 00:16:59.000]  然後他再用二十六年的努力
[00:16:59.000 --> 00:17:03.000]  就能夠最後成功爭取到通過
[00:17:03.000 --> 00:17:05.000]  不單止不是奴隸買賣
[00:17:05.000 --> 00:17:06.000]  即是禁止奴隸買賣
[00:17:06.000 --> 00:17:10.000]  他最後通過就是解放奴隸的法案
[00:17:10.000 --> 00:17:12.000]  這個法案最後通過了
[00:17:12.000 --> 00:17:14.000]  三天之後
[00:17:14.000 --> 00:17:20.000]  威伯福斯就遇勢長遲了
[00:17:20.000 --> 00:17:24.000]  為什麼威伯福斯願意花一生的時間
[00:17:24.000 --> 00:17:28.000]  去解放奴隸呢
[00:17:28.000 --> 00:17:32.000]  當然
[00:17:32.000 --> 00:17:35.000]  就是他很驚訝
[00:17:35.000 --> 00:17:37.000]  驚訝人類竟然能夠如此
[00:17:37.000 --> 00:17:41.000]  非人性地對待其他人
[00:17:41.000 --> 00:17:43.000]  他很驚訝
[00:17:43.000 --> 00:17:53.000]  當然他對其他人有深切的憐憫
[00:17:53.000 --> 00:17:57.000]  我看過當時一個反對他的人對他的評價
[00:17:57.000 --> 00:18:00.000]  就是這個人有高貴的靈魂
[00:18:00.000 --> 00:18:03.000]  這個高貴的靈魂
[00:18:03.000 --> 00:18:09.000]  他顧念那些卑微的生命
[00:18:09.000 --> 00:18:12.000]  有一次他的僕人問他
[00:18:12.000 --> 00:18:14.000]  你花了那麼多時間做這些事
[00:18:14.000 --> 00:18:17.000]  是不是你找到上帝呢
[00:18:17.000 --> 00:18:19.000]  威伯福斯的答案就是
[00:18:19.000 --> 00:18:22.000]  不是不是
[00:18:22.000 --> 00:18:25.000]  不是我找到上帝
[00:18:25.000 --> 00:18:30.000]  而是上帝找到我
[00:18:30.000 --> 00:18:34.000]  是真的,是天父找到他
[00:18:34.000 --> 00:18:37.000]  是有一種天命臨到他
[00:18:37.000 --> 00:18:41.000]  然後將一種至人勇的聖靈賜給他
[00:18:41.000 --> 00:18:43.000]  然後他就完成了一種
[00:18:43.000 --> 00:18:49.000]  非常人所能夠完成的事情
[00:18:49.000 --> 00:18:52.000]  最後我要講的就是
[00:18:52.000 --> 00:18:54.000]  保羅究竟是將一種
[00:18:54.000 --> 00:18:56.000]  什麼樣的人生的領悟
[00:18:56.000 --> 00:18:58.000]  一種什麼樣的信仰的使命
[00:18:58.000 --> 00:19:01.000]  交給提摩太太呢
[00:19:01.000 --> 00:19:03.000]  他交什麼給提摩太太呢
[00:19:03.000 --> 00:19:05.000]  我們看一段較為長的經文
[00:19:05.000 --> 00:19:06.000]  第八節
[00:19:06.000 --> 00:19:11.000]  提摩太后書一章八節至第十四節
[00:19:11.000 --> 00:19:12.000]  他說
[00:19:12.000 --> 00:19:15.000]  這就是他的使命,他的領悟
[00:19:15.000 --> 00:19:19.000]  他說:你不要以給我們主作見證為恥
[00:19:19.000 --> 00:19:24.000]  也不要以我者為主被囚的為恥
[00:19:24.000 --> 00:19:29.000]  總要按神的能力,與我為福音同受苦難
[00:19:29.000 --> 00:19:33.000]  神救了我們,以聖召召我們
[00:19:33.000 --> 00:19:35.000]  不是按我們的行為
[00:19:35.000 --> 00:19:38.000]  而是按祂自己的旨意和恩典
[00:19:38.000 --> 00:19:40.000]  這個恩典是在萬古以先
[00:19:40.000 --> 00:19:41.000]  創世以來
[00:19:41.000 --> 00:19:45.000]  已經在基督耶穌裡面賜給我們的
[00:19:45.000 --> 00:19:48.000]  但如今藉著我們救主基督耶穌的顯現
[00:19:48.000 --> 00:19:51.000]  才完全的浪現出來
[00:19:51.000 --> 00:19:53.000]  他顯示了什麼呢
[00:19:53.000 --> 00:19:56.000]  他已經把死廢藉著福音
[00:19:56.000 --> 00:20:00.000]  將不能壞的生命彰顯出來
[00:20:00.000 --> 00:20:03.000]  而我就是為這個福音奉派
[00:20:03.000 --> 00:20:06.000]  作傳道,作使徒,作師父
[00:20:06.000 --> 00:20:08.000]  也為這個緣故
[00:20:08.000 --> 00:20:10.000]  我也受這些苦難
[00:20:10.000 --> 00:20:13.000]  就好像和耶穌一樣的苦難
[00:20:13.000 --> 00:20:15.000]  然而我不以為恥
[00:20:15.000 --> 00:20:18.000]  因為我知道所信的是誰
[00:20:18.000 --> 00:20:23.000]  也深信他能保存我所交付他的
[00:20:23.000 --> 00:20:24.000]  直到那一日
[00:20:24.000 --> 00:20:27.000]  這裡的話本說
[00:20:27.000 --> 00:20:29.000]  我知道所信的是誰
[00:20:29.000 --> 00:20:33.000]  也深信他能保存我所交付他的
[00:20:33.000 --> 00:20:34.000]  其實有另一個翻譯
[00:20:34.000 --> 00:20:37.000]  在文字上完全可能的就是
[00:20:37.000 --> 00:20:43.000]  也深信他能保存他所交付我的
[00:20:43.000 --> 00:20:45.000]  文字上兩個翻譯都可能
[00:20:45.000 --> 00:20:48.000]  不過在神學的義理裡
[00:20:48.000 --> 00:20:52.000]  細字的翻譯才是正確的
[00:20:52.000 --> 00:20:54.000]  所以我的讀法就是
[00:20:54.000 --> 00:20:56.000]  我知道我所信的是誰
[00:20:56.000 --> 00:21:02.000]  也深信他能保存他所交付我的
[00:21:02.000 --> 00:21:03.000]  不是我能夠做得到
[00:21:03.000 --> 00:21:06.000]  是他能夠做得到
[00:21:06.000 --> 00:21:08.000]  直到那一日
[00:21:08.000 --> 00:21:10.000]  第十三節,第十四節
[00:21:10.000 --> 00:21:13.000]  你從我聽的那純正話語的規模
[00:21:13.000 --> 00:21:17.000]  要用在基督耶穌裡的信心和愛心
[00:21:17.000 --> 00:21:19.000]  常常守著
[00:21:19.000 --> 00:21:21.000]  從前所教託你的善道
[00:21:21.000 --> 00:21:23.000]  你要靠那一柱
[00:21:23.000 --> 00:21:27.000]  在我們裡面的聖靈牢牢的守著
[00:21:27.000 --> 00:21:29.000]  我們先看第十節
[00:21:29.000 --> 00:21:31.000]  第十節那裡很重要
[00:21:31.000 --> 00:21:33.000]  這就是保羅所持守的
[00:21:33.000 --> 00:21:36.000]  要傳遞的一個終極的奧秘
[00:21:36.000 --> 00:21:38.000]  第十節我再讀一次
[00:21:38.000 --> 00:21:41.000]  他說真正的天心
[00:21:41.000 --> 00:21:42.000]  天父的心
[00:21:42.000 --> 00:21:46.000]  如今藉著我們救主基督耶穌的顯現
[00:21:46.000 --> 00:21:48.000]  才表明出來
[00:21:48.000 --> 00:21:50.000]  他已經把死廢去
[00:21:50.000 --> 00:21:53.000]  藉著福音將不能壞的生命
[00:21:53.000 --> 00:21:55.000]  彰顯出來
[00:21:55.000 --> 00:21:57.000]  這裡說到天父的旨意
[00:21:57.000 --> 00:22:00.000]  顯明在耶穌的生命裡面
[00:22:00.000 --> 00:22:02.000]  耶穌做了些什麼呢
[00:22:02.000 --> 00:22:05.000]  耶穌以祂自己的死亡
[00:22:05.000 --> 00:22:07.000]  廢去死亡之力
[00:22:07.000 --> 00:22:09.000]  以祂的苦難
[00:22:09.000 --> 00:22:11.000]  取消全人類的苦難
[00:22:11.000 --> 00:22:14.000]  以祂自己承受的絕望
[00:22:14.000 --> 00:22:17.000]  去拒絕絕望
[00:22:17.000 --> 00:22:19.000]  這就是福音的本意
[00:22:19.000 --> 00:22:22.000]  這就是生命裡面最大的奧秘
[00:22:22.000 --> 00:22:27.000]  是一個看起來沒有上帝的地方
[00:22:27.000 --> 00:22:31.000]  去顯示上帝真正的真實的臨在
[00:22:31.000 --> 00:22:34.000]  在被人棄絕的死亡裡面
[00:22:34.000 --> 00:22:39.000]  然後去顯出永不老壞的真正的光明
[00:22:39.000 --> 00:22:41.000]  又或者說
[00:22:41.000 --> 00:22:45.000]  在為了解放奴隸而傾盡一生的
[00:22:45.000 --> 00:22:47.000]  這種生命裡面
