
[00:00:00.000 --> 00:00:02.000]  世英姊妹主女平安
[00:01:49.000 --> 00:01:51.000]  一對的關懷
[00:01:51.000 --> 00:01:54.000]  你真的覺得好像天使一樣
[00:01:54.000 --> 00:01:56.000]  當你那一剎那不開心的時候
[00:01:56.000 --> 00:01:58.000]  尤其是在工作上
[00:01:58.000 --> 00:01:59.000]  不知道大家在工作上
[00:01:59.000 --> 00:02:01.000]  這樣好像打仗一樣
[00:02:01.000 --> 00:02:03.000]  但如果你在工作上是一個好老闆
[00:02:03.000 --> 00:02:05.000]  你真的要感謝神
[00:02:05.000 --> 00:02:08.000]  或者你那些客戶
[00:02:08.000 --> 00:02:10.000]  或者你要跟他們有dealings那些
[00:02:10.000 --> 00:02:12.000]  通常是很麻煩的
[00:02:12.000 --> 00:02:14.000]  但是如果那些客戶
[00:02:14.000 --> 00:02:16.000]  你要有dealings那些人
[00:02:16.000 --> 00:02:17.000]  對你很nice
[00:02:17.000 --> 00:02:18.000]  完全都不同
[00:02:18.000 --> 00:02:20.000]  正如你看醫生
[00:02:20.000 --> 00:02:22.000]  有些醫生看完之後
[00:02:22.000 --> 00:02:24.000]  你真的想流眼淚
[00:02:24.000 --> 00:02:26.000]  不過很少
[00:02:26.000 --> 00:02:28.000]  你就擔心他
[00:02:28.000 --> 00:02:29.000]  我沒什麼可以救了
[00:02:29.000 --> 00:02:31.000]  你不用問我那麼多
[00:02:31.000 --> 00:02:32.000]  他很詳盡的
[00:02:32.000 --> 00:02:33.000]  很關懷你
[00:02:33.000 --> 00:02:34.000]  不單止你看這件事
[00:02:34.000 --> 00:02:36.000]  你問他其他事
[00:02:36.000 --> 00:02:38.000]  這些好行為
[00:02:38.000 --> 00:02:39.000]  在我心裡面
[00:02:39.000 --> 00:02:41.000]  經常想起耶穌之後
[00:02:41.000 --> 00:02:42.000]  我經常想
[00:02:42.000 --> 00:02:44.000]  不知道他是不是基督徒
[00:02:44.000 --> 00:02:46.000]  不知道他有沒有像我一樣
[00:02:46.000 --> 00:02:48.000]  我自己是這樣
[00:02:48.000 --> 00:02:49.000]  有時候說
[00:02:49.000 --> 00:02:51.000]  耶穌是基督徒真是好
[00:02:51.000 --> 00:02:52.000]  很開心
[00:02:52.000 --> 00:02:53.000]  後來聊著聊著
[00:02:53.000 --> 00:02:55.000]  發覺原來他是基督徒
[00:02:55.000 --> 00:02:57.000]  突然間整個彈起來
[00:02:57.000 --> 00:02:58.000]  為什麼彈起來
[00:02:58.000 --> 00:02:59.000]  我不知道
[00:02:59.000 --> 00:03:01.000]  可能是我不能夠共鳴
[00:03:01.000 --> 00:03:03.000]  但是我感謝神
[00:03:03.000 --> 00:03:05.000]  因為神就在他的行為當中
[00:03:05.000 --> 00:03:07.000]  在人家都不知道他是基督徒當中
[00:03:07.000 --> 00:03:09.000]  他就已經在行為做了出來
[00:03:09.000 --> 00:03:12.000]  你就自然感謝神
[00:03:12.000 --> 00:03:14.000]  哪怕有些人發覺他沒有信耶穌
[00:03:14.000 --> 00:03:16.000]  他還沒有回教會
[00:03:16.000 --> 00:03:17.000]  但是你都會覺得
[00:03:17.000 --> 00:03:18.000]  這些行為
[00:03:18.000 --> 00:03:21.000]  好像我父神那種
[00:03:21.000 --> 00:03:23.000]  有一種愛的傳流
[00:03:23.000 --> 00:03:25.000]  有一種我們叫普世的恩典
[00:03:25.000 --> 00:03:27.000]  令到我們可以經歷到愛
[00:03:27.000 --> 00:03:29.000]  所以人的好行為
[00:03:29.000 --> 00:03:30.000]  我難以避免
[00:03:30.000 --> 00:03:32.000]  一定是將榮耀歸給神
[00:03:32.000 --> 00:03:33.000]  不知道你同不同意
[00:03:33.000 --> 00:03:35.000]  但是倒過來
[00:03:35.000 --> 00:03:36.000]  有時候你發現有些人
[00:03:36.000 --> 00:03:38.000]  是不好的行為
[00:03:38.000 --> 00:03:40.000]  就坐的說話
[00:03:40.000 --> 00:03:42.000]  甚至那個就坐的說話
[00:03:42.000 --> 00:03:43.000]  不好的行為
[00:03:43.000 --> 00:03:44.000]  在你家裡發生
[00:03:44.000 --> 00:03:47.000]  甚至你知道他回教會
[00:03:47.000 --> 00:03:49.000]  你的想法會很不同
[00:03:49.000 --> 00:03:51.000]  你會問兩個字
[00:03:51.000 --> 00:03:54.000]  為什麼?
[00:03:54.000 --> 00:03:56.000]  為什麼作為基督徒的你
[00:03:56.000 --> 00:03:58.000]  或者有時發生在自己身上
[00:03:58.000 --> 00:04:01.000]  會說這樣的說話?
[00:04:01.000 --> 00:04:02.000]  不知道你有沒有試過
[00:04:02.000 --> 00:04:03.000]  和家人吵架
[00:04:03.000 --> 00:04:05.000]  越親的人越好
[00:04:05.000 --> 00:04:06.000]  你就可以測試到自己
[00:04:06.000 --> 00:04:08.000]  有沒有和他越親的人
[00:04:08.000 --> 00:04:10.000]  你說的話
[00:04:10.000 --> 00:04:11.000]  可能好像不到
[00:04:11.000 --> 00:04:13.000]  中文不能表達
[00:04:13.000 --> 00:04:14.000]  到不到
[00:04:14.000 --> 00:04:15.000]  所以你會再加多一點
[00:04:15.000 --> 00:04:18.000]  弱下去就重了
[00:04:18.000 --> 00:04:20.000]  出來了就收不回
[00:04:20.000 --> 00:04:22.000]  但是聽那個
[00:04:22.000 --> 00:04:24.000]  他完全知道你是基督徒
[00:04:24.000 --> 00:04:29.000]  他完全知道
[00:04:29.000 --> 00:04:32.000]  過往香港發生的事
[00:04:32.000 --> 00:04:34.000]  我不是說很留意
[00:04:34.000 --> 00:04:36.000]  但是也不可以不留意
[00:04:36.000 --> 00:04:39.000]  最令我痛心的是什麼呢?
[00:04:39.000 --> 00:04:41.000]  是竟然基督徒
[00:04:41.000 --> 00:04:43.000]  都說一些很惡毒的話
[00:04:43.000 --> 00:04:45.000]  我已經不說是藍營黃營
[00:04:45.000 --> 00:04:47.000]  我不說這些
[00:04:47.000 --> 00:04:49.000]  但是這些說話
[00:04:49.000 --> 00:04:51.000]  究竟是否真是
[00:04:51.000 --> 00:04:53.000]  基督徒的口去出呢?
[00:04:53.000 --> 00:04:55.000]  是否和我們蒙古人的恩是相稱的?
[00:04:55.000 --> 00:04:57.000]  我想和大家談一談
[00:04:57.000 --> 00:04:59.000]  究竟我們的信仰
[00:04:59.000 --> 00:05:01.000]  和我們的行為
[00:05:01.000 --> 00:05:03.000]  和我們的心
[00:05:03.000 --> 00:05:05.000]  其實有什麼關係?
[00:05:05.000 --> 00:05:07.000]  大家最近大學
[00:05:07.000 --> 00:05:09.000]  我講了馬大福音
[00:05:09.000 --> 00:05:11.000]  我重新將馬大福音又改了幾遍
[00:05:11.000 --> 00:05:13.000]  我自己覺得馬大福音
[00:05:13.000 --> 00:05:15.000]  是對我自己有一個好的提醒
[00:05:15.000 --> 00:05:17.000]  也和大家分享這個提醒
[00:05:17.000 --> 00:05:19.000]  當我回想的時候
[00:05:19.000 --> 00:05:21.000]  我發覺基督徒的人生
[00:05:21.000 --> 00:05:23.000]  包括我自己的生命
[00:05:23.000 --> 00:05:25.000]  往往很容易會有一些時候
[00:05:25.000 --> 00:05:27.000]  是轉了一些盲點位
[00:05:27.000 --> 00:05:29.000]  有三個盲點
[00:05:29.000 --> 00:05:31.000]  我發現有三個盲點
[00:05:31.000 --> 00:05:33.000]  我先講頭兩個盲點
[00:05:33.000 --> 00:05:35.000]  希望大家留心聽
[00:05:35.000 --> 00:05:37.000]  不要誤解我的意思
[00:05:37.000 --> 00:05:39.000]  因為很多時候
[00:05:39.000 --> 00:05:41.000]  這些盲點
[00:05:41.000 --> 00:05:43.000]  代表我們一些謬誤
[00:05:43.000 --> 00:05:45.000]  所以我要特別講清楚
[00:05:45.000 --> 00:05:47.000]  第一個的謬誤
[00:05:47.000 --> 00:05:49.000]  第一個盲點是什麼呢?
[00:05:49.000 --> 00:05:51.000]  很致明的
[00:05:51.000 --> 00:05:53.000]  基督徒經常說
[00:05:53.000 --> 00:05:55.000]  尤其是基督徒
[00:05:55.000 --> 00:05:57.000]  我們
[00:05:57.000 --> 00:05:59.000]  只需要有信心
[00:05:59.000 --> 00:06:01.000]  我們講的是信心
[00:06:01.000 --> 00:06:03.000]  我們高舉的是唯獨信心
[00:06:03.000 --> 00:06:05.000]  我們高舉的是恩順清義
[00:06:05.000 --> 00:06:07.000]  誰敢挑戰這個
[00:06:07.000 --> 00:06:09.000]  誰敢挑戰這個
[00:06:09.000 --> 00:06:11.000]  我們馬丁路德
[00:06:11.000 --> 00:06:13.000]  我們改革中
[00:06:13.000 --> 00:06:15.000]  我們教改之後
[00:06:15.000 --> 00:06:17.000]  這麼崇高的一個
[00:06:17.000 --> 00:06:19.000]  我們唯獨信心
[00:06:19.000 --> 00:06:21.000]  唯獨信心的意思是什麼呢?
[00:06:21.000 --> 00:06:23.000]  不是好像天主教的傳統
[00:06:23.000 --> 00:06:25.000]  他們就是信心再加上好的行為
[00:06:25.000 --> 00:06:27.000]  靠自己好的行為得救
[00:06:27.000 --> 00:06:29.000]  我們不需要的,我們純粹靠信心
[00:06:29.000 --> 00:06:31.000]  所以意思是什麼呢?
[00:06:31.000 --> 00:06:33.000]  就是我們不需要行為
[00:06:33.000 --> 00:06:35.000]  所以
[00:06:35.000 --> 00:06:37.000]  往往你發覺這個謬誤
[00:06:37.000 --> 00:06:39.000]  是怎麼樣呢?
[00:06:39.000 --> 00:06:41.000]  如果教會有弟兄姊妹犯了罪
[00:06:41.000 --> 00:06:43.000]  甚至乎牧師
[00:06:43.000 --> 00:06:45.000]  有一天甚至乎是我犯了罪
[00:06:45.000 --> 00:06:47.000]  你們知道我犯了罪
[00:06:47.000 --> 00:06:49.000]  很自然教會就會分裂
[00:06:49.000 --> 00:06:51.000]  一些
[00:06:51.000 --> 00:06:53.000]  假設是好牧者
[00:06:53.000 --> 00:06:55.000]  假設他十多二十年來都是忠心的牧者
[00:06:55.000 --> 00:06:57.000]  突然間他跌倒
[00:06:57.000 --> 00:06:59.000]  你會發覺兩個聲音
[00:06:59.000 --> 00:07:01.000]  他過往都這麼好
[00:07:01.000 --> 00:07:03.000]  他現在跌倒了,原諒他吧
[00:07:03.000 --> 00:07:05.000]  他很快原諒他
[00:07:05.000 --> 00:07:07.000]  他還沒有認罪
[00:07:07.000 --> 00:07:09.000]  他還沒有悔改
[00:07:09.000 --> 00:07:11.000]  他已經原諒了他
[00:07:11.000 --> 00:07:13.000]  因為二十年的好行為
[00:07:13.000 --> 00:07:15.000]  饒恕了他
[00:07:15.000 --> 00:07:17.000]  你一群人就說不行不行
[00:07:17.000 --> 00:07:19.000]  不可以這麼快饒恕他
[00:07:19.000 --> 00:07:21.000]  他還沒有悔改
[00:07:21.000 --> 00:07:23.000]  有些人就會說他也是罪人
[00:07:23.000 --> 00:07:25.000]  他也是罪人
[00:07:25.000 --> 00:07:27.000]  意思是什麼呢?
[00:07:27.000 --> 00:07:29.000]  行為
[00:07:29.000 --> 00:07:31.000]  最重要是要信
[00:07:31.000 --> 00:07:33.000]  這些
[00:07:33.000 --> 00:07:35.000]  這樣的思想
[00:07:35.000 --> 00:07:37.000]  我想就是剛才所說
[00:07:37.000 --> 00:07:39.000]  唯獨信心
[00:07:39.000 --> 00:07:41.000]  高舉恩順情義
[00:07:41.000 --> 00:07:43.000]  有金句,大家熟悉的金句
[00:07:43.000 --> 00:07:45.000]  尤其是三福那些很熟悉
[00:07:45.000 --> 00:07:47.000]  羅馬書三章二十一、二十二節這麼說
[00:07:47.000 --> 00:07:49.000]  但如今神的義
[00:07:49.000 --> 00:07:51.000]  已經在律法之外顯明出來
[00:07:51.000 --> 00:07:53.000]  在律法之外有一個神的義
[00:07:53.000 --> 00:07:55.000]  你不需要行律法
[00:07:55.000 --> 00:07:57.000]  有律法能眾先知作見證
[00:07:57.000 --> 00:07:59.000]  那就是神的義
[00:07:59.000 --> 00:08:01.000]  相信耶穌基督臨到一切
[00:08:01.000 --> 00:08:03.000]  相信人身上
[00:08:03.000 --> 00:08:05.000]  從頭到尾就是說
[00:08:05.000 --> 00:08:07.000]  兩個義,一個義就在律法之外
[00:08:07.000 --> 00:08:09.000]  你要做好行為
[00:08:09.000 --> 00:08:11.000]  那你就有神的義
[00:08:11.000 --> 00:08:13.000]  但做不到,因為人都是罪人
[00:08:13.000 --> 00:08:15.000]  所以律法是要你知罪
[00:08:15.000 --> 00:08:17.000]  所以你要靠另一個義
[00:08:17.000 --> 00:08:19.000]  這個義是靠什麼呢?就是靠相信耶穌
[00:08:19.000 --> 00:08:21.000]  唯獨相信
[00:08:21.000 --> 00:08:23.000]  唯獨信心,不用靠好行為
[00:08:23.000 --> 00:08:25.000]  同意嗎?
[00:08:25.000 --> 00:08:27.000]  小心
[00:08:27.000 --> 00:08:29.000]  你通常都不知道怎麼回答
[00:08:29.000 --> 00:08:31.000]  你猜不到走哪一邊
[00:08:31.000 --> 00:08:33.000]  同意還是不同意
[00:08:33.000 --> 00:08:35.000]  唯獨信心
[00:08:35.000 --> 00:08:37.000]  所以就不需要行為
[00:08:37.000 --> 00:08:39.000]  如果你一有行為就不是唯獨信心
[00:08:39.000 --> 00:08:41.000]  那你就天主教
[00:08:41.000 --> 00:08:43.000]  那就不是教改,就靠行為
[00:08:43.000 --> 00:08:45.000]  可以自誇
[00:08:45.000 --> 00:08:47.000]  一靠行為就可以自誇
[00:08:47.000 --> 00:08:49.000]  因為已乏所書二章八節
[00:08:49.000 --> 00:08:51.000]  很熟悉吧?
[00:08:57.000 --> 00:08:59.000]  免得有人自誇
[00:08:59.000 --> 00:09:01.000]  所以很簡單
[00:09:01.000 --> 00:09:03.000]  我有行為就自誇
[00:09:03.000 --> 00:09:05.000]  我沒有行為就單靠信心
[00:09:05.000 --> 00:09:07.000]  就神的恩典明耀
[00:09:07.000 --> 00:09:09.000]  所以答案就是唯獨信心
[00:09:09.000 --> 00:09:11.000]  不講行為
[00:09:11.000 --> 00:09:13.000]  所以基督徒
[00:09:13.000 --> 00:09:15.000]  尤其信仰教義清晰
[00:09:15.000 --> 00:09:17.000]  一定要高舉信心
[00:09:17.000 --> 00:09:19.000]  不要提行為兩個字
[00:09:19.000 --> 00:09:21.000]  一提行為就開始走歪
[00:09:21.000 --> 00:09:23.000]  似曾相識
[00:09:23.000 --> 00:09:25.000]  一說死了
[00:09:25.000 --> 00:09:27.000]  是不是在說什麼呢?
[00:09:27.000 --> 00:09:29.000]  究竟
[00:09:29.000 --> 00:09:31.000]  信心和行為
[00:09:31.000 --> 00:09:33.000]  有什麼關係呢?
[00:09:33.000 --> 00:09:35.000]  我希望
[00:09:35.000 --> 00:09:37.000]  用一個簡單的舉例
[00:09:37.000 --> 00:09:39.000]  大家可以明白
[00:09:39.000 --> 00:09:43.000]  我有兩個女兒
[00:09:43.000 --> 00:09:45.000]  女兒
[00:09:45.000 --> 00:09:47.000]  我最希望她下半身有幸福
[00:09:47.000 --> 00:09:49.000]  上半身
[00:09:49.000 --> 00:09:51.000]  爸爸盡量給她幸福
[00:09:51.000 --> 00:09:53.000]  下半身就交給別人
[00:09:53.000 --> 00:09:55.000]  我交給那個人
[00:09:55.000 --> 00:09:57.000]  就希望
[00:09:57.000 --> 00:09:59.000]  一件事
[00:09:59.000 --> 00:10:01.000]  兩件事
[00:10:01.000 --> 00:10:03.000]  愛神 愛我女兒
[00:10:03.000 --> 00:10:07.000]  但很多男生
[00:10:07.000 --> 00:10:09.000]  我以前和時未信耶穌
[00:10:09.000 --> 00:10:11.000]  都是這樣的人
[00:10:11.000 --> 00:10:13.000]  我講我自己好過講你
[00:10:13.000 --> 00:10:15.000]  很多男生
[00:10:15.000 --> 00:10:17.000]  獵人就認他
[00:10:17.000 --> 00:10:19.000]  獵人就喜歡
[00:10:19.000 --> 00:10:21.000]  獵物
[00:10:21.000 --> 00:10:23.000]  他純粹是獵
[00:10:23.000 --> 00:10:25.000]  他最享受的過程就是獵
[00:10:25.000 --> 00:10:27.000]  獵完之後就丟到一邊
[00:10:27.000 --> 00:10:29.000]  希望不是你老公
[00:10:29.000 --> 00:10:33.000]  他享受獵的過程
[00:10:33.000 --> 00:10:35.000]  就不享受之後
[00:10:35.000 --> 00:10:37.000]  為什麼要和他一起
[00:10:37.000 --> 00:10:39.000]  最怕這些
[00:10:39.000 --> 00:10:41.000]  中文叫Playboy
[00:10:41.000 --> 00:10:43.000]  英文應該是
[00:10:43.000 --> 00:10:45.000]  他純粹追你
[00:10:45.000 --> 00:10:47.000]  他沒有心
[00:10:47.000 --> 00:10:49.000]  他為了顯示
[00:10:49.000 --> 00:10:51.000]  他同時追一個
[00:10:51.000 --> 00:10:53.000]  兩個
[00:10:53.000 --> 00:10:55.000]  三四五六個都可以
[00:10:55.000 --> 00:10:57.000]  尤其現在這個時代
[00:10:57.000 --> 00:10:59.000]  追女孩是不需要面對面
[00:10:59.000 --> 00:11:03.000]  這個電話和這個在聊天的時候
[00:11:03.000 --> 00:11:05.000]  談情說愛
[00:11:05.000 --> 00:11:07.000]  很忙
[00:11:07.000 --> 00:11:09.000]  這些有沒有行為
[00:11:09.000 --> 00:11:11.000]  有沒有追人的行為
[00:11:11.000 --> 00:11:13.000]  追女孩的行為
[00:11:13.000 --> 00:11:15.000]  有沒有追女孩的心
[00:11:15.000 --> 00:11:17.000]  有沒有愛這個女孩的心
[00:11:17.000 --> 00:11:19.000]  大家明白嗎
[00:11:19.000 --> 00:11:21.000]  真正的愛
[00:11:21.000 --> 00:11:23.000]  你覺得真正的愛
[00:11:23.000 --> 00:11:25.000]  有沒有行為
[00:11:25.000 --> 00:11:27.000]  有沒有舉手
[00:11:27.000 --> 00:11:31.000]  沒有那些看著他
[00:11:31.000 --> 00:11:33.000]  他的愛沒有行為
[00:11:33.000 --> 00:11:35.000]  但有行為
[00:11:35.000 --> 00:11:37.000]  代不代表有愛
[00:11:37.000 --> 00:11:39.000]  有行為代不代表有愛
[00:11:39.000 --> 00:11:41.000]  買花代不代表有愛
[00:11:41.000 --> 00:11:43.000]  通常你現在
[00:11:43.000 --> 00:11:45.000]  二十年都不買花
[00:11:45.000 --> 00:11:47.000]  你老婆你幹什麼
[00:11:47.000 --> 00:11:49.000]  這個行為不是顯示你的愛
[00:11:49.000 --> 00:11:51.000]  是顯示你的內疚
[00:11:51.000 --> 00:11:53.000]  真正的愛
[00:11:53.000 --> 00:11:55.000]  必定包括有一個行為在裡面
[00:11:55.000 --> 00:11:57.000]  因為是一個種子
[00:11:57.000 --> 00:11:59.000]  愛的真正就是這個行為
[00:11:59.000 --> 00:12:01.000]  當有一天你追女孩的時候
[00:12:01.000 --> 00:12:03.000]  那天你有婚禮
[00:12:03.000 --> 00:12:05.000]  兩個年輕人
[00:12:05.000 --> 00:12:07.000]  當然有些人有去
[00:12:07.000 --> 00:12:09.000]  那個未來岳母
[00:12:09.000 --> 00:12:11.000]  不斷稱讚那個未來女婿
[00:12:11.000 --> 00:12:13.000]  當成她兒子
[00:12:13.000 --> 00:12:15.000]  每次來我家吃飯
[00:12:15.000 --> 00:12:17.000]  都洗碗
[00:12:17.000 --> 00:12:19.000]  之後我一轉眼
[00:12:19.000 --> 00:12:21.000]  看著那個年輕的爸爸媽媽
[00:12:21.000 --> 00:12:25.000]  臉都燒焦了
[00:12:25.000 --> 00:12:27.000]  後來完了
[00:12:27.000 --> 00:12:29.000]  那個爸爸媽媽說
[00:12:29.000 --> 00:12:31.000]  我兒子在家裡從來沒做事
[00:12:31.000 --> 00:12:33.000]  叫他也不做
[00:12:33.000 --> 00:12:35.000]  行為的改變
[00:12:35.000 --> 00:12:39.000]  岳母就開心
[00:12:39.000 --> 00:12:41.000]  因為覺得他很愛他的女兒
[00:12:41.000 --> 00:12:43.000]  爸爸就覺得即使愛不愛我
[00:12:43.000 --> 00:12:47.000]  不要說我
[00:12:47.000 --> 00:12:49.000]  學過
[00:12:49.000 --> 00:12:51.000]  自己在錯誤當中學習
[00:12:51.000 --> 00:12:53.000]  不提醒大家
[00:12:53.000 --> 00:12:55.000]  往往結婚一年之後
[00:12:55.000 --> 00:12:57.000]  家裡有些很簡單的事
[00:12:57.000 --> 00:12:59.000]  你去做都覺得很委屈你
[00:12:59.000 --> 00:13:01.000]  家裡有些很簡單的事
[00:13:01.000 --> 00:13:03.000]  你去做你都覺得很委屈你
[00:13:03.000 --> 00:13:05.000]  好像我那一天
[00:13:05.000 --> 00:13:07.000]  我早一點回家
[00:13:07.000 --> 00:13:09.000]  我就煮了飯
[00:13:09.000 --> 00:13:11.000]  我想得人的獎賞
[00:13:11.000 --> 00:13:13.000]  我就和我老婆說
[00:13:13.000 --> 00:13:15.000]  在火車站接她回來的時候
[00:13:15.000 --> 00:13:17.000]  我就說
[00:13:17.000 --> 00:13:19.000]  老婆
[00:13:19.000 --> 00:13:21.000]  我和你煮了飯
[00:13:21.000 --> 00:13:25.000]  你覺得是拿獎還是怎樣?
[00:13:25.000 --> 00:13:27.000]  我看男生和女生
[00:13:27.000 --> 00:13:29.000]  是不同的
[00:13:29.000 --> 00:13:31.000]  男生覺得也不錯
[00:13:31.000 --> 00:13:33.000]  回家煮飯不用煮飯
[00:13:33.000 --> 00:13:35.000]  女兒說
[00:13:35.000 --> 00:13:37.000]  為什麼只有我做?
[00:13:37.000 --> 00:13:39.000]  飯有飯吃嗎?
[00:13:39.000 --> 00:13:41.000]  和我煮飯?
[00:13:41.000 --> 00:13:43.000]  這些是錯誤
[00:13:43.000 --> 00:13:45.000]  學習
[00:13:45.000 --> 00:13:47.000]  愛和行為有沒有關係?
[00:13:47.000 --> 00:13:51.000]  信心和行為有沒有關係?
[00:13:51.000 --> 00:13:53.000]  你有行為
[00:13:53.000 --> 00:13:55.000]  不代表有信心
[00:13:55.000 --> 00:13:57.000]  但有信心必定有行為
[00:13:57.000 --> 00:13:59.000]  因為你信什麼?
[00:13:59.000 --> 00:14:01.000]  你信耶穌基督是你的救主主宰
[00:14:01.000 --> 00:14:03.000]  不是信行為
[00:14:03.000 --> 00:14:05.000]  不是信一些
[00:14:05.000 --> 00:14:07.000]  我靠在教會的侍奉
[00:14:07.000 --> 00:14:09.000]  我就可以執行心
[00:14:09.000 --> 00:14:11.000]  如果信那些行為就要做那些行為
[00:14:11.000 --> 00:14:13.000]  但那些行為不代表你信
[00:14:13.000 --> 00:14:15.000]  真正的信
[00:14:15.000 --> 00:14:17.000]  你的內心改變了之後
[00:14:17.000 --> 00:14:19.000]  你自然會做那些行為
[00:14:19.000 --> 00:14:21.000]  所以提醒大家
[00:14:21.000 --> 00:14:23.000]  你發覺在家工作
[00:14:23.000 --> 00:14:25.000]  開始不暢順
[00:14:25.000 --> 00:14:27.000]  不想做在家
[00:14:27.000 --> 00:14:29.000]  你真的要好好反省
[00:14:29.000 --> 00:14:31.000]  我最怕是做輔導的時候
[00:14:31.000 --> 00:14:33.000]  夫婦來到你面前
[00:14:33.000 --> 00:14:35.000]  有一句說話我很想問
[00:14:35.000 --> 00:14:37.000]  又不敢問
[00:14:37.000 --> 00:14:39.000]  但不問你永遠不知道她的狀況
[00:14:39.000 --> 00:14:41.000]  但問你可能知道她有多差
[00:14:41.000 --> 00:14:45.000]  好像現在的信封卡
[00:14:45.000 --> 00:14:47.000]  你不想去驗
[00:14:47.000 --> 00:14:49.000]  但你不驗你又不知道是不是
[00:14:49.000 --> 00:14:51.000]  那個感覺
[00:14:51.000 --> 00:14:53.000]  什麼問題呢?
[00:14:53.000 --> 00:14:55.000]  其實說來說去
[00:14:55.000 --> 00:14:57.000]  你說想離婚
[00:14:57.000 --> 00:14:59.000]  你外面有第三者
[00:14:59.000 --> 00:15:01.000]  那你還愛不愛她?
[00:15:01.000 --> 00:15:03.000]  因為你所說的行為
[00:15:03.000 --> 00:15:05.000]  包括你外面有第三者
[00:15:05.000 --> 00:15:07.000]  包括你做什麼
[00:15:07.000 --> 00:15:09.000]  都是一個行為
[00:15:09.000 --> 00:15:11.000]  但能夠維持一個婚姻
[00:15:11.000 --> 00:15:13.000]  一定要最初的愛
[00:15:13.000 --> 00:15:15.000]  還在
[00:15:15.000 --> 00:15:17.000]  信仰
[00:15:17.000 --> 00:15:19.000]  說到底
[00:15:19.000 --> 00:15:21.000]  就是你有沒有這個愛
[00:15:21.000 --> 00:15:23.000]  而這個愛有沒有相應表達出來的行為
[00:15:23.000 --> 00:15:25.000]  所以第一個最煩的錯是什麼呢?
[00:15:25.000 --> 00:15:27.000]  就是因順稱義
[00:15:27.000 --> 00:15:29.000]  以為因順稱義
[00:15:29.000 --> 00:15:31.000]  以為因順稱義
[00:15:31.000 --> 00:15:33.000]  不是因行為稱義
[00:15:33.000 --> 00:15:35.000]  所以毋須說行為
[00:15:35.000 --> 00:15:37.000]  誰不知
[00:15:37.000 --> 00:15:39.000]  其實《雅各書》說得很清楚
[00:15:39.000 --> 00:15:41.000]  首先
