
[00:00:00.000 --> 00:00:02.000]  各位頂主們平安
[00:12:08.000 --> 00:12:12.000]  要去結出彼此相愛的果子
[00:12:12.000 --> 00:12:15.000]  特別是在我們這個信仰群體裏面
[00:12:15.000 --> 00:12:18.000]  當然不只是這面牆
[00:12:18.000 --> 00:12:21.000]  在整個信仰群體裏面
[00:12:21.000 --> 00:12:22.000]  在教導當中
[00:12:22.000 --> 00:12:25.000]  我們需要學習去彼此相愛
[00:12:25.000 --> 00:12:28.000]  因為這是跟隨祂的人的一個
[00:12:28.000 --> 00:12:31.000]  很重要的標誌
[00:12:31.000 --> 00:12:33.000]  怎樣去愛呢
[00:12:33.000 --> 00:12:34.000]  保羅在他的書信裏面
[00:12:34.000 --> 00:12:38.000]  用基督的身體來形容教會
[00:12:38.000 --> 00:12:40.000]  我們每一個人都有公用
[00:12:40.000 --> 00:12:42.000]  因為聖靈隨祂的心意
[00:12:42.000 --> 00:12:45.000]  把恩賜放在我們每一個人的當中
[00:12:45.000 --> 00:12:46.000]  當我們每一個人發揮
[00:12:46.000 --> 00:12:48.000]  我們的恩賜的時候
[00:12:48.000 --> 00:12:50.000]  就建立起教會了
[00:12:50.000 --> 00:12:53.000]  而楊呼音作者用葡萄樹
[00:12:53.000 --> 00:12:58.000]  這一個形象來形容教會
[00:12:58.000 --> 00:13:01.000]  就像柏教堆上一個星期所說
[00:13:01.000 --> 00:13:03.000]  耶穌就是這棵樹的樹身
[00:13:03.000 --> 00:13:06.000]  我們每一個信徒就是樹枝
[00:13:06.000 --> 00:13:10.000]  上帝就是促進這一個葡萄樹
[00:13:10.000 --> 00:13:12.000]  去結果的一個園丁
[00:13:12.000 --> 00:13:16.000]  只要樹枝連接在這個樹身上
[00:13:16.000 --> 00:13:18.000]  吸取足夠的養分
[00:13:18.000 --> 00:13:21.000]  又願意讓園丁去修剪的說話
[00:13:21.000 --> 00:13:26.000]  就一定會結出愛的果實
[00:13:26.000 --> 00:13:27.000]  各位弟兄姊妹
[00:13:27.000 --> 00:13:30.000]  你有沒有留意我說了兩個願意
[00:13:30.000 --> 00:13:32.000]  一個願意是你願意
[00:13:32.000 --> 00:13:35.000]  和這個樹身連接
[00:13:35.000 --> 00:13:36.000]  第二個願意是
[00:13:36.000 --> 00:13:40.000]  你願意讓園丁去修剪
[00:13:40.000 --> 00:13:42.000]  信徒給了我們很多的自由
[00:13:42.000 --> 00:13:45.000]  原來我們可以不連在這個樹身上
[00:13:45.000 --> 00:13:50.000]  又可以不讓這個園丁去修剪
[00:13:50.000 --> 00:13:52.000]  結果是什麼
[00:13:52.000 --> 00:13:54.000]  結果就好像經文
[00:13:54.000 --> 00:13:56.000]  上星期帕卡跟我們說
[00:13:56.000 --> 00:13:58.000]  我們就會枯萎
[00:13:58.000 --> 00:14:00.000]  我們就會丟在外面
[00:14:00.000 --> 00:14:03.000]  被火去焚燒
[00:14:03.000 --> 00:14:07.000]  樹枝和樹枝之間有什麼分別呢
[00:14:07.000 --> 00:14:09.000]  原來是沒有分別
[00:14:09.000 --> 00:14:10.000]  沒有分高低
[00:14:10.000 --> 00:14:12.000]  分別只有一個
[00:14:12.000 --> 00:14:13.000]  就是有見到果子
[00:14:13.000 --> 00:14:15.000]  還是沒有見到果子
[00:14:15.000 --> 00:14:17.000]  第九節
[00:14:17.000 --> 00:14:21.000]  耶穌勸我們要時時生活在祂的愛裏面
[00:14:21.000 --> 00:14:23.000]  我相信我們每一個人都很喜歡
[00:14:23.000 --> 00:14:25.000]  人家愛我們
[00:14:25.000 --> 00:14:28.000]  得到上帝的愛更加難得
[00:14:28.000 --> 00:14:30.000]  那怎樣可以生活在
[00:14:30.000 --> 00:14:32.000]  上帝的愛裏面
[00:14:32.000 --> 00:14:33.000]  耶穌的愛裏面呢
[00:14:33.000 --> 00:14:35.000]  第十節告訴我們
[00:14:35.000 --> 00:14:37.000]  只要遵守耶穌的吩咐
[00:14:37.000 --> 00:14:41.000]  就能夠活在祂的愛裏面
[00:14:41.000 --> 00:14:43.000]  可能你聽到這句話就會說
[00:14:43.000 --> 00:14:47.000]  那耶穌的愛不就是條件式的愛
[00:14:47.000 --> 00:14:49.000]  我要聽祂的話
[00:14:49.000 --> 00:14:52.000]  才可以活在祂的愛裏面
[00:14:52.000 --> 00:14:56.000]  其實這是一個指引
[00:14:56.000 --> 00:14:58.000]  這是一個說明書
[00:14:58.000 --> 00:14:59.000]  這是一個地圖
[00:14:59.000 --> 00:15:01.000]  這是一個必殺技
[00:15:01.000 --> 00:15:04.000]  你跟著這個指引去做的話
[00:15:04.000 --> 00:15:07.000]  你就一定會得到你想要的東西
[00:15:07.000 --> 00:15:09.000]  就是上帝的愛
[00:15:09.000 --> 00:15:12.000]  上星期我和教友去探訪的時候
[00:15:12.000 --> 00:15:16.000]  其中一個教友就向我們
[00:15:16.000 --> 00:15:18.000]  特別是另一位教友
[00:15:18.000 --> 00:15:20.000]  去介紹了一件保健產品
[00:15:20.000 --> 00:15:24.000]  因為教友去吃了
[00:15:24.000 --> 00:15:26.000]  這個保健產品一段日子的時候
[00:15:26.000 --> 00:15:29.000]  發覺身體裏面有一個不好的狀況
[00:15:29.000 --> 00:15:31.000]  是改善了很多
[00:15:31.000 --> 00:15:33.000]  於是他推介給另一位教友
[00:15:33.000 --> 00:15:35.000]  同樣有這個不好的狀況
[00:15:35.000 --> 00:15:38.000]  希望他能夠吃了這個保健產品的時候
[00:15:38.000 --> 00:15:41.000]  都有自己相同的改善
[00:15:41.000 --> 00:15:46.000]  所以如果我們想有相同的效果
[00:15:46.000 --> 00:15:49.000]  我們當然會聽這位教友的命令
[00:15:49.000 --> 00:15:51.000]  不是 是介紹
[00:15:51.000 --> 00:15:54.000]  去吃這個保健產品
[00:15:54.000 --> 00:15:55.000]  跟你
[00:15:55.000 --> 00:15:57.000]  如果我們想沉浸在
[00:15:57.000 --> 00:15:59.000]  上帝的愛裏面的時候
[00:15:59.000 --> 00:16:01.000]  就應該去接受這個指引
[00:16:01.000 --> 00:16:03.000]  這個介紹
[00:16:03.000 --> 00:16:06.000]  按著耶穌的吩咐去做
[00:16:06.000 --> 00:16:08.000]  第十一節
[00:16:08.000 --> 00:16:11.000]  耶穌將我們當做祂的朋友
[00:16:11.000 --> 00:16:15.000]  讓我們感到很高興
[00:16:15.000 --> 00:16:16.000]  各位靖姐妹
[00:16:16.000 --> 00:16:19.000]  你會怎樣對待你的朋友?
[00:16:19.000 --> 00:16:23.000]  你會怎樣對待你的好朋友?
[00:16:23.000 --> 00:16:26.000]  我不知道這幾年還是這十幾年
[00:16:26.000 --> 00:16:28.000]  當我們一說到朋友的時候
[00:16:28.000 --> 00:16:30.000]  就有一個揭後語
[00:16:30.000 --> 00:16:33.000]  朋友是用來出賣的
[00:16:33.000 --> 00:16:35.000]  不知道大家有沒有聽過
[00:16:35.000 --> 00:16:37.000]  你當然不會這樣對待你的好朋友
[00:16:37.000 --> 00:16:39.000]  你也不會跟這些人
[00:16:39.000 --> 00:16:43.000]  去成為你的朋友
[00:16:43.000 --> 00:16:44.000]  耶穌說
[00:16:44.000 --> 00:16:46.000]  祂會將祂的心事
[00:16:46.000 --> 00:16:47.000]  祂的想法
[00:16:47.000 --> 00:16:48.000]  祂的計劃
[00:16:48.000 --> 00:16:51.000]  來跟祂的朋友分享
[00:16:51.000 --> 00:16:53.000]  我相信我們也會將我們的心事
[00:16:53.000 --> 00:16:55.000]  跟我們的好朋友去分享
[00:16:55.000 --> 00:16:57.000]  希望祂能夠跟我們分擔
[00:16:57.000 --> 00:16:59.000]  耶穌也一樣
[00:16:59.000 --> 00:17:01.000]  耶穌說祂將在父神那裡
[00:17:01.000 --> 00:17:02.000]  得到的一切
[00:17:02.000 --> 00:17:03.000]  知道的一切
[00:17:03.000 --> 00:17:05.000]  都告訴給門徒聽
[00:17:05.000 --> 00:17:09.000]  因為耶穌當他們是朋友
[00:17:09.000 --> 00:17:11.000]  而不是當他們是工人
[00:17:11.000 --> 00:17:12.000]  不單是這樣
[00:17:12.000 --> 00:17:15.000]  耶穌還準備為我們
[00:17:15.000 --> 00:17:18.000]  祂的朋友犧牲祂的生命
[00:17:18.000 --> 00:17:22.000]  這絕對是人間之中最偉大的愛
[00:17:22.000 --> 00:17:23.000]  早前有一位會友
[00:17:23.000 --> 00:17:26.000]  在病情危急的時候
[00:17:26.000 --> 00:17:27.000]  他的家人很願意
[00:17:27.000 --> 00:17:31.000]  為他捐出他的肝臟
[00:17:31.000 --> 00:17:35.000]  我聽到之後其實很感動
[00:17:35.000 --> 00:17:38.000]  肝臟是我們身體的一部分
[00:17:38.000 --> 00:17:39.000]  割了就沒有了
[00:17:39.000 --> 00:17:42.000]  雖然自己可以生一點出來
[00:17:42.000 --> 00:17:43.000]  但是哪些人願意
[00:17:43.000 --> 00:17:45.000]  這樣為我們犧牲
[00:17:45.000 --> 00:17:47.000]  看到他們的家人
[00:17:47.000 --> 00:17:49.000]  那份愛真的很大
[00:17:49.000 --> 00:17:52.000]  就好像你的好朋友跟你說
[00:17:52.000 --> 00:17:53.000]  你說吧
[00:17:53.000 --> 00:17:56.000]  你告訴我你需要什麼
[00:17:56.000 --> 00:17:58.000]  什麼我都會給你
[00:17:58.000 --> 00:18:00.000]  我都會盡一切的努力
[00:18:00.000 --> 00:18:01.000]  去幫你
[00:18:01.000 --> 00:18:02.000]  只要幫到你的事情
[00:18:02.000 --> 00:18:03.000]  我都會做
[00:18:03.000 --> 00:18:06.000]  就算是冒著我生命的危險
[00:18:06.000 --> 00:18:08.000]  我都不會理會
[00:18:08.000 --> 00:18:12.000]  對著一個這樣的朋友
[00:18:12.000 --> 00:18:16.000]  不知道你是什麼反應呢
[00:18:16.000 --> 00:18:18.000]  要麼可能你不太敢接受
[00:18:18.000 --> 00:18:19.000]  是不是
[00:18:19.000 --> 00:18:20.000]  嘩
[00:18:20.000 --> 00:18:22.000]  這麼大的人情
[00:18:22.000 --> 00:18:24.000]  不太敢接受
[00:18:24.000 --> 00:18:29.000]  要麼你就會很感動
[00:18:29.000 --> 00:18:33.000]  耶穌願意這樣對我們
[00:18:33.000 --> 00:18:35.000]  我們會不會感動呢
[00:18:35.000 --> 00:18:38.000]  我們會不會接受呢
