
[00:00:00.000 --> 00:00:06.160]  多待同行,很感謝主啊,這裏又老又亂,少年人走了去那邊崇拜了,是不是啊?
[00:07:48.880 --> 00:08:18.520]  不過不要緊的,人生有上有落都好,我們都有同一個目標,同一個終點。有人說人死如燈滅,我們不相信這件事的。人死不是燈滅的,人死後有另一個新的生命開始的,有一個新的旅程的。不是我們爲什麼要相信耶穌?我們沒有盼望,沒有指望的。我們爲什麼要相信耶穌?爲什麼要浪費時間坐在這裏?不如現在出去做一些更好的事。不是,我們要回來聚集,因爲我們知道我們有一個新的目標,我們有新的生命。
[00:08:18.520 --> 00:08:44.360]  我們有新的開始,甚至我們要和身邊的人是同一個目標一起走的,就是去新耶路撒冷。人生有很多的站,可以上上落落,但只有一個終站,就是新耶路撒冷。是上帝預備給我們的,每一個信耶穌的人有這個盼望的,你不可以沒有的,哎呀,很慘很慘,慘極也好,我最後去一個新耶路撒冷,上帝讓我預備的,所以每一個人都有使命的,信耶穌的人有使命的。
[00:08:44.360 --> 00:09:05.360]  如果你信了耶穌,你就惡下惡下,不要啊,等死就算了。不是啊,我們有使命的,上帝要我們預備好,我們準備進入這個新耶路撒冷,在西方有使命,所以我們說多待同行,不是就這樣和他走就算了,我們有使命的,彼此扶持,互相的去幫助,一起走這條路,成全這個使命,見到那些人有需要,就去。
[00:09:05.360 --> 00:09:35.320]  我昨天有一個組員,專門去城寨那裏看一下地方,城寨近幾天有個什麼,敬拜五十小時,潘卓玲在那裏,敬拜小時,他爲了晚上去,專門去看地方,然後才趕回來開小組,看一下地方怎麼樣,叫同工幫他把位,誰知道人家告訴他沒得把位,然後回來,回來的時候在小巴上看到一個女人在哭,哎,他說算了,我們就下車,但是也忍不住,哎,他這麼淒涼,問是什麼事,那就關心了那個人,然後交換了電話。
[00:09:35.320 --> 00:10:05.280]  然後遲點跟進他,哇,給點掌聲上帝,Hallelujah,這個真的是傳福音的,很有憐憫心,見到別人哭,你呢,我們見到別人哭你會怎麼做?走人嘛,哇,什麼事啊,特別是我們男人,坐在旁邊,旁邊的女人哭,你真的起來就走,人家以爲我不知道做了什麼,但是好在她是女性來的,她見到那個女人在哭,就問她,問她什麼事,哇,原來她很慘,她爸爸病了,但是家裏人不諒解,她辭了份工來陪爸爸。
[00:10:05.280 --> 00:10:34.280]  爸爸,但是家裏人說她做得不好,就哭了,然後就關心她,福音就是這樣傳開,每一個人都有使命的,那我們怎麼可以將福音傳開?你留意身邊的人你就知道,我們一起多待同行,不單止你自己走,那些未信主的人爲什麼要傳福音?就是將這個信息和這張車票要給他,一起要去新耶路撒冷,如果你不給他,他就繼續哭,他人生就覺得很苦,最後可能就這樣結束了他的生命,他就下車了,什麼都沒有,所以這個很重要。
[00:10:34.280 --> 00:11:02.280]  不過你又問,去哪裏?新耶路撒冷,那爲什麼還沒來?有一句話我們神學讀的,already but not yet,知不知道爲什麼?不是ABC,already but not yet,已經來了,不過又沒發生,已經在這裏,你信了耶穌,你已經得了救恩了,但是你現在得救了沒有?又沒得救,爲什麼沒得救?你還沒上過新耶路撒冷,你說信耶穌得永生,那你永生在哪裏?又沒到。
[00:11:02.280 --> 00:11:31.280]  什麼叫時間?時間就是過去,現在,將來,什麼叫過去?就是過去了,什麼叫現在?沒有現在,因爲已經過去了,剛纔那個表已經不在了,什麼叫未來?又沒到,什麼叫時間?時間都不知道是什麼,但永恆就是這樣,already but not yet,上帝說了給你聽,答應了你,但是你到了沒有?又沒到,你說今天在耶路撒冷沒有?又沒到,那你信不信?我信,但是在哪裏?不知道,上帝的心意是要我們一起去那裏,不過還沒到。
[00:11:31.280 --> 00:12:00.280]  但是爲什麼還沒到呢?你明不明白爲什麼還沒到?爲什麼上帝的心意今天還沒開始呢?問一下旁邊那個,知不知道爲什麼上帝的國還沒來呢?不如我們再看一遍經文,再來一遍,看到沒有?我問你,這個新耶路撒冷在這裏沒有?這個新耶路撒冷建好了沒有?建好了沒有?建好了,因爲他看見了嘛,是吧?
[00:12:00.280 --> 00:12:19.280]  就好像摩西帶着那幾個人說要去加拿美地,到了沒有?沒到,出去的時候就說有,去那裏應許之地,但是看見沒有?看不見,一走走了多少年?走了40年都沒到,本來幾個月的路走了40年都沒到,那真是很慘的,是吧?
[00:12:19.280 --> 00:12:48.280]  那這個就是我們的旅程,我們有時候也是這樣的,我們說上帝會回來,上帝回來,以前你知不知道初期教會的時候,耶穌升了天之後說我會回去回來的時候,他所有人見到面,第一句見面的說話是什麼?主必在來,每一個人見面,一見到你,不是叫你早晨的,主必在來,一見到你,主必在來,你想想他們的盼望多大啊,死了一個又一個,然後說主必在來,主必在來,直到今天2000年後的教會,你們見到面會不會說這句話?
[00:12:48.280 --> 00:13:08.280]  主必在來,沒有啊,沒有人說的,你今天回來有沒有人跟你說主必在來?是啊是啊,爲什麼不說?因爲我們說他不會來的,你有沒有想過我現在講到耶穌進來?
[00:13:08.280 --> 00:13:33.280]  我又問一下你有沒有可能?有的嘛,但是我們不說的,如果主必在來又怎麼樣?死了,那個火還沒熄,一會兒回來怎麼辦?你這麼亂,我還有很多事沒做,主一會兒問我交賬怎麼辦?我連一個福音都沒傳過,我家裏人都還沒信主,你回來就糟糕了,他們沒有機會?
[00:13:33.280 --> 00:14:02.280]  我有時候都不太想主來,但是主說我一定回來,我問你,現在主回來沒有?近沒有?你覺得近嗎?你覺得聖經所講的預言近嗎?各位弟兄姊妹,他說我什麼?好像賊一樣,他說我回來好像賊一樣,沒有人知道,突然間就出現了,所以不要說笑了,我現在講講,你們留意一下門口有沒有人?
[00:14:02.280 --> 00:14:27.280]  或者在這裏走出來,我們一起讀一下經文,準備,一二三,我又看見一個新天新地,因爲先前的天地已經過了,海也不再遊了,我又看見聖城新夜路撒冷,由上帝那裏從天而降,預備好了,就如新富裝飾整齊,等候丈夫。
[00:14:27.280 --> 00:14:56.280]  不過有個條件的,爲什麼還沒到呢?爲什麼還沒來呢?他已經看見了,不過有個人跟着他說,就如什麼?新富裝飾什麼?整齊,等候誰?誰是新富?教會是誰?拍一下自己,就是我,原來上帝在等我們,出嫁的時候有沒有等老公來接你?有,等的時候心情如何?很緊張吧?
[00:14:56.280 --> 00:15:25.280]  我娶我老婆,娶我老婆那天,去到接她,說要講潮州話,我不是潮州人來的,他說要講潮州話,他就穿得很漂亮,坐在那裏,我看不見他,站在門口拍門,要講潮州話才準進入,我說講什麼潮州話?不懂得講,不懂得丟字,我太太說經常丟,我說我不懂得講,不是,你要講,我來娶你,這個有沒有潮州人?有沒有潮州人?有,怎麼講?我來娶你。
[00:15:26.280 --> 00:15:55.280]  懂不懂得講?不懂?你說你潮州人不懂得講潮州話?是真的,現在潮州人很多這一代都不懂得,我去過他家,每個人都講,所以他懂得講,我來娶你是什麼好意?我來炒慄,我來炒慄就行了,我來娶你,我來炒慄,原來一個人做任何事,等候太太準備要迎娶他的時候,是很期望見到太太,
[00:15:55.280 --> 00:16:23.280]  不過問題是太太準備好了沒有?今天上帝爲什麼還沒回來呢?我要回來了,我們經常講,很有盼望,主必再來,主必再來,我要見到新耶路撒冷,等候這麼榮耀的時刻,我們要信耶穌就是等候這一刻,就是等候榮耀的永生,我們的生命的改變,我們進入永恆裏面,這是我們的盼望,爲什麼還沒來呢?一代又一代過去,二千年了,耶穌你在哪裏?爲什麼這個新郎還沒回來呢?
[00:16:26.280 --> 00:16:54.280]  因爲我們還沒裝飾整齊,這個很重要,這個在聖經裏面很重要,提醒教會在地上的教會,一個很重要的問題,你準備好了沒有呢?你準備好了沒有呢?我剛剛進入了夫婦營,個個都穿得漂亮得不得了,後來有少少被人說,我太太,這個我太太,小弟在這裏,Sam叔,巧雲姨,
[00:16:55.280 --> 00:17:23.280]  都穿得漂亮得不得了,個個重行婚禮,租衣服,化妝,還邀請化妝師進去,很認真,重行婚禮,如果第一次自己結婚更厲害,整天化妝,那天找幾個小時化妝,都被巧雲姨罵,太多時間在化妝,但是每一個新娘子怎麼會不化呢?個個出來漂亮得不得了,眼前一亮,哇,這麼漂亮,是不是?
[00:17:23.280 --> 00:17:45.280]  因爲他們要準備好要見人,準備新郎來接他,所以他們要準備好,但是問題就在這裏,教會準備好了沒有呢?今天你和我準備好了沒有呢?上帝會回來,真的,上帝答應過,他說我必駕着雲彩再回來,他如果回來的時候,我們準備好了沒有呢?這個新娘子就是我,是不是?
[00:17:45.280 --> 00:18:14.280]  拿着七個金門,聖滿末後七位天使中,有一位來對我說,你到這裏來,我要將新婦就是羔羊的妻子給你,就是誰呢?教會,怕自己,是我,天使叫約翰,你看看,這幫人,這個我就是給約翰,路約翰在摩島見到這個情況,我們一起讀第十節
[00:18:15.280 --> 00:18:44.280]  我被聖靈感動,天使就帶我到一座高大的山,將那由上帝那裏從天而降的聖城耶路撒冷指示我,城中有上帝的榮耀,城的光輝如同極貴的寶石,好像碧玉,明如水晶,漂亮嗎?又碧玉又水晶,又黃金街又碧玉城,漂亮嗎?漂亮得不得了,不過這樣,他說你要來看看,首先要看什麼?
[00:18:44.280 --> 00:19:11.280]  你要見到羔羊的妻子,就是誰呢?指向自己,是我,你和我有份,今天上帝要來,有這麼美麗的地方,有這麼好的地方,上帝要來,但是要等候你,要等候你,你和我有份,不過這個世界有災害的,拿着七個災的那個要給他看,但是他不要緊,我們經過這些災害之後,我們已經是重新的了,我們在榮耀當中,我們不用最怕這些東西
[00:19:11.280 --> 00:19:38.280]  所以上帝在我們裏面,準備好了,不過身體要更新,那個打一個筐的那個是個雀,凡事一出,這裏就不見了,我們一起讀一下,基督的身體的更新,你和我都有份的,如果我們不更新,我們沒辦法去見耶穌,你如果不更新的話,你仍然是信字掛,你沒有做過任何事,你就好像那五個童女一樣,你沒有準備好,你由新郎來到的時候,你就痛哭流淚,你就見不到耶穌
[00:19:38.280 --> 00:20:02.280]  將來一起讀一下這個,菲律賓書第三章二十字,準備一二三,我們卻是天上的國民,並且等候救主,就是主耶穌基督從天上降臨,他要按着那能叫萬有,歸服自己的大能,將我們卑賤的身體改變形狀和他自己榮耀的身體相似
[00:20:02.280 --> 00:20:31.280]  他說你們來到之後,你們所有人都要得榮耀,而且是和耶穌一樣,所以那都很美的,姐妹,黑了那個,你很美的,你真的美到不得了,你和耶穌一樣的榮耀,完全怎麼樣,整個人變了,變成最美的那個,大家都彼此相應的,我認得你,你認得我,但是你是很美的那個,我一看就知道是你,但是你美到不得了,因爲你是一個新娘子,你是很美的,男士都是,有時候很難代入這個經文
[00:20:31.280 --> 00:20:46.280]  男人爲什麼要做新娘子,但是總之你很美麗,上帝說用一個新郎接一個新娘,我們就是那個被神接來,而且更新了,有榮耀的形狀,和上帝一模一樣,去等候上帝
[00:20:46.280 --> 00:21:13.280]  但我問你一個問題,你有沒有資格變成一個這麼榮耀的人,我信了主不就行了,是不是呢,他現在不是叫新娘只是等候,他說你要裝飾整齊,再來一次,裝飾整齊,你要準備的,你要預備好去見他的,是,火中抽柴是有
[00:21:13.280 --> 00:21:42.280]  我經常說一信就死,好得無比,我去到病牀,還沒做過基督徒,一按手去,喂主,你信不信耶穌信,好,接着閉上眼睛,拜拜,這些是火中抽柴,都行,都上到去,但是他沒有整齊好,他空空雙手去見天父,都有,都有上帝的恩典,但是我們不是,今天我們活着,我們還沒下車的人,我們有機會整好我們的裝束,裝飾整齊去見我們
[00:21:42.280 --> 00:22:06.280]  所以在這裏,那天我們開會,你們都是在說騙傳,我們那天去天梯,你知不知道天梯,這個,現在他搬了去新光大廈那裏,我們有些旁公有聚集,見那些十八區騙傳的頭頭,我是其中一個,我在深水埗做騙傳的召集人
[00:22:06.280 --> 00:22:27.280]  一進去見到有個牌,一進去,他們在十五樓借了敬樂園那個地方聚會,有個牌仍然貼在那裏,那個牌就寫着他們那時候天梯的logo和地圖,整個香港的地圖,就寫着什麼,我們一起讀,全港歸主,全城主法
[00:22:27.280 --> 00:22:44.280]  我們開會,突然那個牌,整個牌跌在地上,大家嚇一嚇,你知道嗎,牧者的反應是很快的,我們的想法很快,那個弟兄有個傳導就大聲叫,牧者就說,Hallelujah,終於落地了
[00:22:44.280 --> 00:23:11.280]  我們一羣人都笑,這個logo,全港歸主,全城主法,做了沒有,十八區騙傳,騙完了沒有,騙完了,十八區,你們有沒有參加十八區騙傳,做嘉年華會不就是了,你有沒有做過嘉年華會,有沒有參加嘉年華會,一起拍門,上去,上樓,掃街,洗樓,有沒有
[00:23:11.280 --> 00:23:33.280]  沒有,有很多搞,搞完了,搞了幾年,2002年開始,應該是01年,如果八大慈廣堂開始的時候,應該是2000年,2000年開始,一路搞,搞了十幾年,其實你問我的結果是不是真的好像這句話,全港歸主,全城轉化呢
[00:23:33.280 --> 00:24:01.280]  怪不得黎慶就說,終於落地了,你不要說什麼,說回油麻地,油麻地轉化了沒有,這個進化花園,信了主沒有,怎麼可以說得這麼大呢,全港歸主,怪不得,真的,堅尼地,堅尼地城,整羣聚集,好像還有些未了的事情,但又完了活動
[00:24:01.280 --> 00:24:29.280]  現在我們都不說了,只是同一個教會同一個市民那裏繼續推一些東西,都沒有了這些,但你問我,我們是不是這樣就算了呢,我們是這樣就完了我們的活動,不是的,但事實上經過這個十八區騙傳之後,我看見很多教會已經不像以前那樣,只是坐在那裏,你們都是,你們已經是騙傳社區了,你們已經走出去了,大大字寫着,得人得魚,生火相傳
[00:24:29.280 --> 00:24:58.280]  有些事情要做的,原來十八區騙傳帶動一件事,就是整個香港的教會已經不是這麼內向了,是外向的,開始轉化去外向,不過你說是不是,結果是真的動到一件事,就是全港歸主,全城轉化,未到,就好像我們等候耶穌一樣,耶穌你在哪裏,already,貧下野,就是這樣,但不要緊,那又怎麼樣,我們再聚集,我們再祈禱,有一個巨星,不知道你認不認識巨星,李巨星,哇,說着說着都哭了
[00:24:58.280 --> 00:25:25.280]  但不要緊,大家跟着我們相擁抱,我們知道我們的路仍然要繼續,上帝仍然有很多東西要給我們做,already,貧下野,不要緊,我們繼續前行,上帝是在等着我們,我們裝飾整齊,那次十八區完了,有另一次的浪潮來過,有很多的事情會繼續發生,你看看現在耶路撒冷,中東那一帶,ISIS,真的很多事情發生,這個世界越來越亂,我們知道上帝的腳步越來越走得快
[00:25:25.280 --> 00:25:45.280]  新浪回來的條件,第一樣東西,末世的景象你看得清楚的,是不是,很可怕,這樣的人都可以做總統的,我說的是朴槿惠,我知道你在想誰
[00:25:45.280 --> 00:26:12.280]  這個世界上真是驚人的,那些在上位的亂七八糟的,這個世界上金正恩在北邊,有人說他是北丐,西邊有個特朗普,東邊有個普京,南邊有個菲律賓的總統,中間有個習近平,你們在Facebook看過這些,你們再想想,這個世界上這些人去統治的時候,隨時發生很大禍的事情,這是末世的景象
[00:26:12.280 --> 00:26:24.280]  但是另一樣東西,教會的景況是怎麼樣的,教會的景況不是那麼理想的,你說我要裝飾警察,但是我要告訴你,其實在這麼多的教會里面,特別是在歐洲裏面,很淒涼的,教會完全倒閉了
[00:26:24.280 --> 00:26:52.280]  你去英國李炳光牧師在我們教會講道,他就說去到英國很淒涼,去看見教堂變成酒吧,還是無上裝那種,整個教堂很美麗,但是我們來幹嘛,沒有人聚集,就賣了它,但是人家又不拆它,我們來幹嘛,聚酒吧,耶穌的像仍然在,然後下面就無上裝女郎送酒給你喝,真是很可怕
[00:26:52.280 --> 00:27:17.280]  很多甚至轉了做什麼,做了穆斯林,做了伊斯蘭教的地方,整個教堂轉了,這是歐洲的景況,香港都不能去哪裏,現在說大逃亡,什麼大逃亡,年輕人大逃亡,所以我們說多待痛恨,我們不可以沒有小孩,小孩都走了,很多人不留在教會,很多大教會開始流失,人數走得很厲害,這是教會的景況
[00:27:17.280 --> 00:27:37.280]  你說上帝要回來,但是上帝怎麼回來,教會搞成這樣,都沒有裝飾整齊,我怎麼回來呢,上帝有他的計劃,不要緊,無論你怎麼都好,上帝回不回來,上帝有他的時間,他知道什麼時候回來,不過問題就是我們,我們不知道上帝什麼時候回來,不過我們知道我們要準備好自己
[00:27:37.280 --> 00:28:06.280]  馬太福音已經說了,這必須會發生,末後的時候是這樣的,不要驚慌,因爲這些事情必定有,只是末期沒到,民要攻打民,國要攻打國,現在到處都在打仗,你都不要小看,香港都是一個戰場,香港有香港的戰場,世界有其他的戰場,很多人爭主的名字,臺灣要通過那個法例,要通過那個同性婚姻的法例
[00:28:06.280 --> 00:28:32.280]  第一要針對的就是教會,就要和教會打架,就要說教會不對,就是教會阻攔這條法案,很多人憎惡教會,我們都是,我們那時候12月24號晚上,在那個廟前我們準備報街音,你們報街音,你們醒目,你們在下午去,我們晚上去,晚上在廟前去,不過我們每年都是這樣去,不知道你們有沒有參加過,我們晚上在廟前
[00:28:32.280 --> 00:28:57.280]  那次就被人衝擊我們,說我們掛了Banner在廟前,哇,洗我們板,哇,嚇得SAMSUNG那一晚都睡不着,其實我不用怕的,網民只會洗板,有些人說我們上去福林教會點香,我說來吧,我都不知道多歡迎你們點香,想住香都好,你敬拜主,我們也敬拜主,你在門口上香,多好,你上來吧,我們不怕他
[00:28:57.280 --> 00:29:26.280]  接着又有很多人維護我們,哇,這個教會很落地的,他們不是什麼,他們服侍社區的,哇,不過又怎樣,事情又過去了,我們今年去不去,又去,我們又去敬拜主,我們又去全副業務,很多人不喜歡我們基督教的,說我們XXXXX,罵我們,特別是年輕人,如果你告訴別人你是基督徒,你就死定了,他說你耶穌,很慘的,但不要緊,這個世界就是這樣的
[00:29:26.280 --> 00:29:45.280]  上帝要回來的時候情況是這樣的,不法的事情增多,很多人的愛心漸漸冷淡了,但這個福音怎麼樣,還要遍傳天下,萬民要作主去見證,這個又是事實,這句話就問你,你是不是那個,你是不是將福音遍傳,你是不是要使萬民作主去見證,是不是你呢
[00:29:45.280 --> 00:30:14.280]  上帝說這就是末期到了,末期爲什麼還沒到呢,這個世界真的要發生的時候,獸子要打仗了,你到非洲要小心一點,獸子真的拿槍,你不要摸他的頭,真的不要摸他的頭,你不要懶得看到獸子摸他的頭,不能摸的,所有穆斯林的回教徒的頭很緊要的,不能碰的,所以劉泰人也是這樣,戴什麼,沒有的,爲什麼,上面有神的
[00:30:14.280 --> 00:30:43.280]  不能碰的,你一摸,開槍,打你幾槍都可以的,是不是,所以你要知道東西的,但是要傳福音給那些人,你告訴他們,上帝仍然有愛在裏面,不過這裏說了一件事,爲什麼還沒到呢,因爲這個嫡妓還沒來,上帝說,因爲我還有些東西阻攔着他,離經背道的事越來越多,但仍然有些東西阻着他沒來
[00:30:43.280 --> 00:31:10.280]  這個嫡妓都會來的,他會行異能的,行神蹟的,他會很厲害的,有人說那個奧巴馬就是,如果你上網看這些東西,當然你要小心,不要相信這些東西,但嫡妓都會不會來,會的,頂子妹,我們生存不是那麼容易的,回教會不只是唱詩歌,嘻嘻嘻,很開心,有人吻我,吻我,多好,不是的
[00:31:10.280 --> 00:31:39.280]  我們也進入了一個宿命的征戰裏面,那天我和一羣夫婦早上跳完讚美操之後去三陽喫飯,知道哪家三陽嗎,在尼頓道那家,喫喫,然後我買單,我說你打張單給我,他很緊張地告訴我,牧師牧師過來過來,都不知道好不好給你買單,我說什麼,剛剛你喫了666,666塊,他又懂,他又知道我是牧師,牧師,哇,很邪,666啊
[00:31:39.280 --> 00:32:05.280]  都不知道好不好給你買單,我第一個反應是什麼,哇,當然要買啦,牧師來買,牧師要買他的單,666正好,正好牧師去買單,666,很難得,先拍張照片,666,上帝要我們征戰,嫡妓都要來,666要出現,但這個事情必要發生,不過不要緊,上帝回來了,如果666都出現的話,上帝的腳步更加近
[00:32:05.280 --> 00:32:33.280]  不要緊,我們今天面對的是屬靈的征戰,但上帝在我們那邊,我們必然打勝的,因爲耶穌說已經一早見到什麼,拿撒旦人在上面墜下來了,耶穌一早已經見到他怎樣,已經輸了,已經得勝了,我們現在打一場必勝的戰,但你說有時候我們會輸的,有時候我們會有病的,有時候我們會跌倒的,有時候我們會犯罪的,戰爭和鬥爭是不同的,你鬥爭可以少一兩場
[00:32:33.280 --> 00:33:02.280]  但整個戰役你一定贏了,所以有時候是這樣,準備好了,我們一起讀一下羅馬書,壽造之物,切忘等候上帝的宗旨顯出來,因爲壽造之物伏在虛空之下,不是自己願意乃是因那叫他如此的,但壽造之物仍然指望脫離敗壞的痕跡,得享上帝兒女自由的榮耀
