
[00:00:00.000 --> 00:00:06.100]  (主席)今天我們所讀的經文是彼得前書的第一章的下半部
[00:03:50.300 --> 00:03:53.400]  (主席)這個康復的過程
[00:03:53.400 --> 00:03:54.200]  (主席)不單止是慢
[00:03:54.200 --> 00:03:55.000]  (主席)可能甚至沒有
[00:03:55.000 --> 00:03:58.800]  (主席)如果你不做這個物理治療
[00:03:58.800 --> 00:04:02.000]  (主席)物理治療師叫你做的運動的時候
[00:04:02.000 --> 00:04:04.300]  (主席)這方面身體的康復
[00:04:04.300 --> 00:04:08.000]  (主席)我們需要身體的動作來恢復
[00:04:08.000 --> 00:04:09.700]  (主席)很容易理解
[00:04:09.700 --> 00:04:11.300]  (主席)但是同樣
[00:04:11.300 --> 00:04:14.700]  (主席)我們從神所領受的新生命
[00:04:14.700 --> 00:04:15.620]  (主席)是一個屬靈
[00:04:15.620 --> 00:04:18.500]  (主席)是一個靈性上的重生
[00:04:18.500 --> 00:04:22.600]  (主席)就是說我們屬靈上的生命
[00:04:22.600 --> 00:04:26.100]  (主席)我們需要屬靈的行動
[00:04:26.100 --> 00:04:28.400]  (主席)讓我們這個新的生命
[00:04:28.400 --> 00:04:31.900]  (主席)所有的潛質都可以得到發揮
[00:04:31.900 --> 00:04:33.100]  (主席)彼得在這裡說
[00:04:33.100 --> 00:04:35.200]  (主席)我們第一樣要做的
[00:04:35.200 --> 00:04:38.900]  (主席)就是在心態上束上腰帶
[00:04:38.900 --> 00:04:40.600]  (主席)預備好我們的心
[00:04:40.600 --> 00:04:43.900]  (主席)預備好我們人生的態度心智
[00:04:43.900 --> 00:04:46.700]  (主席)我們預備些什麼?
[00:04:46.700 --> 00:04:48.000]  (主席)預備些什麼?
[00:04:48.000 --> 00:04:49.800]  (主席)大家有沒有想過
[00:04:49.800 --> 00:04:51.700]  (主席)一旦你做好基督徒之後
[00:04:51.700 --> 00:04:53.900]  (主席)其實是有事情要做的
[00:04:53.900 --> 00:04:55.600]  (主席)從來沒有想過
[00:04:55.600 --> 00:04:58.300]  (主席)我們經常都說
[00:04:58.300 --> 00:05:00.900]  (主席)有權利就必有義務
[00:05:00.900 --> 00:05:02.900]  (主席)或者這樣問大家
[00:05:02.900 --> 00:05:06.000]  (主席)可能很多都是澳洲的公民
[00:05:06.000 --> 00:05:08.900]  (主席)大家知不知道澳洲公民有權利也有義務
[00:05:08.900 --> 00:05:11.800]  (主席)你有責任也有很多的福利
[00:05:11.800 --> 00:05:14.200]  (主席)不過說到福利大家不用說
[00:05:14.200 --> 00:05:15.500]  (主席)中國人很厲害的
[00:05:15.500 --> 00:05:18.600]  (主席)不知道為什麼
[00:05:18.600 --> 00:05:19.800]  (主席)不用人說都知道
[00:05:19.800 --> 00:05:20.800]  (主席)澳洲怎麼拿福利
[00:05:20.800 --> 00:05:22.200]  (主席)有什麼福利可以拿
[00:05:22.200 --> 00:05:24.600]  (主席)自然知道很厲害的
[00:05:24.600 --> 00:05:25.700]  (主席)但我想問大家
[00:05:25.700 --> 00:05:26.800]  (主席)你知不知道澳洲公民
[00:05:26.800 --> 00:05:29.000]  (主席)有一些責任是要負的
[00:05:29.000 --> 00:05:30.400]  (主席)打出來了
[00:05:30.400 --> 00:05:32.900]  (主席)我上次查了五大責任
[00:05:32.900 --> 00:05:35.300]  (主席)澳洲公民是需要負的
[00:05:35.300 --> 00:05:37.300]  (主席)我們要遵守澳洲法律
[00:05:37.300 --> 00:05:39.100]  (主席)不用說也要知道
[00:05:39.100 --> 00:05:41.100]  (主席)要登記做選民
[00:05:41.100 --> 00:05:42.600]  (主席)要參加投票
[00:05:42.600 --> 00:05:45.000]  (主席)如果有選中你的話
[00:05:45.000 --> 00:05:47.000]  (主席)你要參加陪審團
[00:05:47.000 --> 00:05:49.600]  (主席)另外如果有需要的時候
[00:05:49.600 --> 00:05:53.300]  (主席)你要保衛家園
[00:05:53.300 --> 00:05:59.300]  (主席)這五大我們要做的責任
[00:05:59.300 --> 00:06:01.500]  (主席)不過可能大家不太察覺
[00:06:01.500 --> 00:06:02.300]  (主席)為什麼
[00:06:02.300 --> 00:06:04.400]  (主席)因為都很合理
[00:06:04.400 --> 00:06:06.000]  (主席)可能一方面很合理
[00:06:06.000 --> 00:06:08.600]  (主席)另一方面是什麼
[00:06:08.600 --> 00:06:09.400]  (主席)有一些責任
[00:06:09.400 --> 00:06:11.900]  (主席)不可能我們給錢就搞定
[00:06:11.900 --> 00:06:12.700]  (主席)我寧願給罰款
[00:06:12.700 --> 00:06:13.500]  (主席)我都不會去投票
[00:06:13.500 --> 00:06:14.600]  (主席)可以的
[00:06:14.600 --> 00:06:16.300]  (主席)又或者你有具體的理由
[00:06:16.300 --> 00:06:18.600]  (主席)我不想去做陪審團
[00:06:18.600 --> 00:06:21.100]  (主席)都可以的
[00:06:21.100 --> 00:06:24.500]  (主席)有人說
[00:06:24.500 --> 00:06:25.700]  (主席)用錢搞定的問題
[00:06:25.700 --> 00:06:27.600]  (主席)就不是問題
[00:06:27.600 --> 00:06:30.700]  (主席)但是我想問問大家
[00:06:30.700 --> 00:06:34.000]  (主席)如果作為天國的公民
[00:06:34.000 --> 00:06:35.900]  (主席)責任在哪裡
[00:06:35.900 --> 00:06:38.100]  (主席)天國公民的責任
[00:06:38.100 --> 00:06:39.300]  (主席)可不可以給錢就搞定
[00:06:39.300 --> 00:06:41.100]  (主席)不用做我給錢就搞定
[00:06:41.100 --> 00:06:43.000]  (主席)可不可以
[00:06:43.000 --> 00:06:45.700]  (主席)究竟作為天國的公民
[00:06:45.700 --> 00:06:48.000]  (主席)有什麼責任要負
[00:06:48.000 --> 00:06:51.400]  (主席)我相信最可以形容到這個責任
[00:06:51.400 --> 00:06:54.200]  (主席)我想通過主耶穌頒布的大誡命
[00:06:54.200 --> 00:06:56.400]  (主席)以及大使命來理解
[00:06:56.400 --> 00:06:58.200]  (主席)主耶穌曾經跟他的門徒說
[00:06:58.200 --> 00:07:00.600]  (主席)你們要盡心盡性
[00:07:00.600 --> 00:07:03.100]  (主席)盡意愛主你的神
[00:07:03.100 --> 00:07:05.100]  (主席)這是誡命中的第一
[00:07:05.100 --> 00:07:07.500]  (主席)其次相逢就是要愛人如己
[00:07:07.500 --> 00:07:10.600]  (主席)這就是主耶穌給我們的大誡命
[00:07:10.600 --> 00:07:12.300]  (主席)另一方面主耶穌
[00:07:12.300 --> 00:07:16.900]  (主席)也跟他的門徒頒下大使命
[00:07:16.900 --> 00:07:17.600]  (主席)主耶穌說
[00:07:17.600 --> 00:07:20.200]  (主席)天上地下所有的權柄都賜給我們
[00:07:20.200 --> 00:07:22.600]  (主席)所以你們要去
[00:07:22.600 --> 00:07:24.000]  (主席)使萬能作我的門徒
[00:07:24.000 --> 00:07:28.100]  (主席)奉父子聖靈的名給他們施洗
[00:07:28.100 --> 00:07:29.900]  (主席)所以很簡單來說
[00:07:29.900 --> 00:07:34.100]  (主席)作為一個天國的公民
[00:07:34.100 --> 00:07:36.900]  (主席)愛神愛人的誡命
[00:07:36.900 --> 00:07:38.300]  (主席)其實很簡單來說
[00:07:38.300 --> 00:07:40.800]  (主席)就是要活出神的性情
[00:07:40.800 --> 00:07:41.800]  (主席)為甚麼
[00:07:41.800 --> 00:07:43.000]  (主席)神的性情就是愛
[00:07:43.000 --> 00:07:44.500]  (主席)神是愛
[00:07:44.500 --> 00:07:46.300]  (主席)所以我們需要愛
[00:07:46.300 --> 00:07:49.300]  (主席)所以在耶穌基督裡面
[00:07:49.300 --> 00:07:51.200]  (主席)一個與神的關係
[00:07:51.200 --> 00:07:54.000]  (主席)必須是一個有愛的關係
[00:07:54.000 --> 00:07:55.500]  (主席)所以為甚麼聖經經常說
[00:07:55.500 --> 00:07:56.800]  (主席)要我們彼此相愛
[00:07:56.800 --> 00:07:58.600]  (主席)就是因為這個神的屬性
[00:07:58.600 --> 00:08:00.700]  (主席)一個最重要的屬性
[00:08:00.700 --> 00:08:03.000]  (主席)以神的一個大使命
[00:08:03.000 --> 00:08:04.800]  (主席)就是要我們活出神
[00:08:04.800 --> 00:08:07.900]  (主席)給每一個人的使命
[00:08:07.900 --> 00:08:09.500]  (主席)大家知道嗎
[00:08:09.500 --> 00:08:12.200]  (主席)神在每一個相信祂的人身上
[00:08:12.200 --> 00:08:17.300]  (主席)都有神期望我們做的事情
[00:08:17.300 --> 00:08:21.000]  (主席)活出、執行、實踐神的使命
[00:08:21.000 --> 00:08:23.000]  (主席)這個就是作為天國公民的
[00:08:23.000 --> 00:08:25.100]  (主席)一個很重要的責任
[00:08:25.100 --> 00:08:26.200]  (主席)那就是說甚麼
[00:08:26.200 --> 00:08:27.500]  (主席)就是不只是說
[00:08:27.500 --> 00:08:29.000]  (主席)你不要只說
[00:08:29.000 --> 00:08:30.400]  (主席)是有行動的
[00:08:30.400 --> 00:08:32.200]  (主席)也不只是錢可以搞定
[00:08:32.200 --> 00:08:33.900]  (主席)不要以為奉獻了之後
[00:08:33.900 --> 00:08:39.000]  (主席)就不用履行基督徒應盡的責任
[00:08:39.000 --> 00:08:40.100]  (主席)我們是需要有行動
[00:08:40.100 --> 00:08:41.300]  (主席)甚麼行動
[00:08:41.300 --> 00:08:43.300]  (主席)跟著使徒彼得就告訴我們
[00:08:43.300 --> 00:08:44.600]  (主席)在行動之前
[00:08:44.600 --> 00:08:47.300]  (主席)我們首先要搞好我們的心態
[00:08:47.300 --> 00:08:48.100]  (主席)我們的心態就是
[00:08:48.100 --> 00:08:50.100]  (主席)我們要約束我們的心
[00:08:50.100 --> 00:08:51.600]  (主席)預備好我們的心智
[00:08:51.600 --> 00:08:54.600]  (主席)預備好我們的態度
[00:08:54.600 --> 00:08:56.300]  (主席)而且我們還要甚麼
[00:08:56.300 --> 00:08:58.300]  (主席)謹慎自守
[00:08:58.300 --> 00:09:01.100]  (主席)謹慎自守這個字
[00:09:01.100 --> 00:09:05.700]  (主席)原文是指不要醉酒
[00:09:05.700 --> 00:09:08.200]  (主席)當然我們每一個經文的解釋
[00:09:08.200 --> 00:09:10.700]  (主席)我們需要按上下文來理解
[00:09:10.700 --> 00:09:14.300]  (主席)彼得不是只是在社交場合
[00:09:14.300 --> 00:09:16.100]  (主席)不要醉酒這麼簡單
[00:09:16.100 --> 00:09:20.100]  (主席)彼得是指不要用世界的情慾
[00:09:20.100 --> 00:09:23.100]  (主席)令我們要喝醉酒
[00:09:23.100 --> 00:09:24.300]  (主席)使徒約翰說得很好
[00:09:24.300 --> 00:09:27.100]  (主席)在約翰一書中說
[00:09:27.100 --> 00:09:29.900]  (主席)不要愛世界,而是世上的事
[00:09:29.900 --> 00:09:33.500]  (主席)人若愛世界,愛卻的心就不在他裡面了
[00:09:33.500 --> 00:09:35.300]  (主席)因為凡是世上的事
[00:09:35.300 --> 00:09:36.900]  (主席)就好像肉體的情慾
[00:09:36.900 --> 00:09:38.300]  (主席)眼窩的情慾
[00:09:38.300 --> 00:09:39.600]  (主席)今生的驕傲
[00:09:39.600 --> 00:09:41.700]  (主席)都不是從天父上帝而來的
[00:09:41.700 --> 00:09:44.500]  (主席)那是從世界而來的
[00:09:44.500 --> 00:09:47.100]  (主席)我們留意使徒約翰
[00:09:47.100 --> 00:09:50.300]  (主席)並不是說我們不可以在世界上
[00:09:50.300 --> 00:09:51.800]  (主席)有任何的樂趣
[00:09:51.800 --> 00:09:52.700]  (主席)那就慘了
[00:09:52.700 --> 00:09:54.100]  (主席)毫無樂趣地生活
[00:09:54.100 --> 00:09:56.500]  (主席)這並不是使徒約翰的意思
[00:09:56.500 --> 00:09:59.700]  (主席)也不是要所有的信徒
[00:09:59.700 --> 00:10:01.100]  (主席)跟世界割離
[00:10:01.100 --> 00:10:02.400]  (主席)切割
[00:10:02.400 --> 00:10:03.800]  (主席)不要跟世界有任何關係
[00:10:03.800 --> 00:10:05.500]  (主席)這也不是約翰的意思
[00:10:05.500 --> 00:10:06.600]  (主席)約翰的意思就是說
[00:10:06.600 --> 00:10:12.200]  (主席)我們不可以愛世界多於愛天父上帝
[00:10:12.200 --> 00:10:14.900]  (主席)這就是彼得的意思
[00:10:14.900 --> 00:10:16.900]  (主席)彼得說謹慎自守
[00:10:16.900 --> 00:10:19.800]  (主席)不要沉醉在這個世界
[00:10:19.800 --> 00:10:22.600]  (主席)以及這個世界的情慾裡面
[00:10:22.600 --> 00:10:23.800]  (主席)因為當我們喝醉酒的時候
[00:10:23.800 --> 00:10:25.000]  (主席)大家都知道
[00:10:25.000 --> 00:10:27.700]  (主席)就算沒有什麼經驗
[00:10:27.700 --> 00:10:28.700]  (主席)我們都應該知道
[00:10:28.700 --> 00:10:29.900]  (主席)當我們喝醉酒的時候
[00:10:29.900 --> 00:10:31.000]  (主席)我們身體上
[00:10:31.000 --> 00:10:31.800]  (主席)我們精神上
[00:10:31.800 --> 00:10:34.400]  (主席)我們情緒上都失控
[00:10:34.400 --> 00:10:35.300]  (主席)不能夠控制
[00:10:35.300 --> 00:10:37.000]  (主席)不能夠集中
[00:10:37.000 --> 00:10:38.200]  (主席)在這樣的情況下
[00:10:38.200 --> 00:10:39.900]  (主席)看看我們會怎樣
[00:10:39.900 --> 00:10:41.500]  (主席)很容易做錯決定
[00:10:41.500 --> 00:10:43.500]  (主席)很容易做錯事
[00:10:43.500 --> 00:10:44.700]  (主席)同樣
[00:10:44.700 --> 00:10:49.000]  (主席)當我們沉醉在世界上的情慾的時候
[00:10:49.000 --> 00:10:50.600]  (主席)我們也會失控
[00:10:50.600 --> 00:10:51.700]  (主席)我們也會將
[00:10:51.700 --> 00:10:55.100]  (主席)原本應該聚焦在耶穌基督的身上
[00:10:55.100 --> 00:10:58.900]  (主席)我們將焦點轉到這個世界
[00:10:58.900 --> 00:11:01.200]  (主席)相當破壞性的
[00:11:01.200 --> 00:11:02.900]  (主席)也有這樣的原因
[00:11:02.900 --> 00:11:05.500]  (主席)不單止是使徒彼得
[00:11:05.500 --> 00:11:09.500]  (主席)主耶穌也有類似的警告提醒
[00:11:09.500 --> 00:11:11.100]  (主席)在路加福音
[00:11:11.100 --> 00:11:12.100]  (主席)主耶穌說
[00:11:12.100 --> 00:11:13.800]  (主席)你們要謹慎
[00:11:13.800 --> 00:11:16.100]  (主席)恐怕因貪食、醉酒
[00:11:16.100 --> 00:11:18.600]  (主席)以及今生的思慮
[00:11:18.600 --> 00:11:20.500]  (主席)連累你們的心
[00:11:20.500 --> 00:11:24.900]  (主席)那日子就如同網絡忽然臨到
[00:11:24.900 --> 00:11:27.600]  (主席)我們每一個人
[00:11:27.600 --> 00:11:29.600]  (主席)留意最後這句說話
[00:11:29.600 --> 00:11:33.000]  (主席)網絡忽然臨到
[00:11:33.000 --> 00:11:35.500]  (主席)多麼真實
[00:11:35.500 --> 00:11:39.100]  (主席)也許我們也會經驗到
[00:11:39.100 --> 00:11:43.900]  (主席)我們將生命的焦點
[00:11:43.900 --> 00:11:47.100]  (主席)從耶穌基督身上轉到世界
[00:11:47.100 --> 00:11:48.300]  (主席)在開始的時候
[00:11:48.300 --> 00:11:50.000]  (主席)不是很明顯
[00:11:50.000 --> 00:11:51.100]  (主席)對不對
[00:11:51.100 --> 00:11:52.800]  (主席)做一下這些沒所謂的
[00:11:52.800 --> 00:11:54.100]  (主席)說一下這些沒所謂的
[00:11:54.100 --> 00:11:55.800]  (主席)去這些地方不要緊
[00:11:55.800 --> 00:11:56.400]  (主席)久而久之
[00:11:56.400 --> 00:11:57.600]  (主席)但當我們發覺
[00:11:57.600 --> 00:11:59.600]  (主席)我們人生焦點突然之間
[00:11:59.600 --> 00:12:02.200]  (主席)好像從神的身上轉到世界
[00:12:02.200 --> 00:12:06.400]  (主席)當我們留意到、觀察到的時候
[00:12:06.400 --> 00:12:10.500]  (主席)已經身陷網絡
[00:12:10.500 --> 00:12:12.400]  (主席)在此給我們建議
[00:12:12.400 --> 00:12:15.500]  (主席)我們需要將我們生命的焦點
[00:12:15.500 --> 00:12:19.500]  (主席)聚焦在將來主耶穌基督會有一天再回來
[00:12:19.500 --> 00:12:21.000]  (主席)神的恩典就臨到我們
[00:12:21.000 --> 00:12:22.500]  (主席)我們將我們人生焦點
[00:12:22.500 --> 00:12:24.100]  (主席)聚焦在耶穌基督
[00:12:24.100 --> 00:12:28.700]  (主席)將要帶來給我們的恩典
[00:12:28.700 --> 00:12:29.600]  (主席)咦
[00:12:29.600 --> 00:12:31.800]  (主席)這個盼望是將來的盼望
[00:12:31.800 --> 00:12:34.300]  (主席)將來的盼望是否能夠可以
[00:12:34.300 --> 00:12:37.400]  (主席)幫助我們今日不失腳呢
[00:12:37.400 --> 00:12:38.500]  (主席)可以嗎
[00:12:38.500 --> 00:12:40.700]  (主席)可以嗎
[00:12:40.700 --> 00:12:42.000]  (主席)在1951年
[00:12:42.000 --> 00:12:44.400]  (主席)有一個女士
[00:12:44.400 --> 00:12:46.700]  (主席)她的名字叫做Floris Tregwick
[00:12:46.700 --> 00:12:50.800]  (主席)這個女士是第一個女士成功
[00:12:50.800 --> 00:12:52.700]  (主席)來回英倫海峽
[00:12:52.700 --> 00:12:54.600]  (主席)很厲害的
[00:12:54.600 --> 00:12:55.700]  (主席)有了這個經驗
[00:12:55.700 --> 00:12:58.200]  (主席)到了第二年1952年
[00:12:58.200 --> 00:12:59.400]  (主席)她就決定從一個島
[00:12:59.400 --> 00:13:01.100]  (主席)叫做Catalina Island
[00:13:01.100 --> 00:13:06.000]  (主席)她就游到加州的海岸那裡
[00:13:06.000 --> 00:13:07.200]  (主席)大家知道距離是多少嗎
[00:13:07.200 --> 00:13:09.700]  (主席)距離是35公里
[00:13:09.700 --> 00:13:11.700]  (主席)35公里即是什麼概念
[00:13:11.700 --> 00:13:13.900]  (主席)35公里大概由這裡
[00:13:13.900 --> 00:13:15.000]  (主席)去到赫茲比爾
[00:13:15.000 --> 00:13:18.200]  (主席)大家去到赫茲比爾吃過東西吧
[00:13:18.200 --> 00:13:20.000]  (主席)走路要走多久
[00:13:20.000 --> 00:13:22.300]  (主席)走路要走三個半小時
[00:13:22.300 --> 00:13:24.500]  (主席)游泳現在不是說走路
[00:13:24.500 --> 00:13:27.000]  (主席)游泳要游多久
[00:13:27.000 --> 00:13:36.700]  (主席)這個女士當她正式下水游到加州那一天
[00:13:36.700 --> 00:13:38.000]  (主席)游了不久之後
[00:13:38.000 --> 00:13:39.600]  (主席)很大霧
[00:13:39.600 --> 00:13:40.200]  (主席)很冷
[00:13:40.200 --> 00:13:42.800]  (主席)突然間天氣轉了
[00:13:42.800 --> 00:13:45.500]  (主席)有一艘船在她旁邊
[00:13:45.500 --> 00:13:47.800]  (主席)她游泳有一艘船在她旁邊
[00:13:47.800 --> 00:13:49.400]  (主席)她說她一邊游的時候
[00:13:49.400 --> 00:13:51.000]  (主席)看不到那艘船
[00:13:51.000 --> 00:13:52.400]  (主席)看不到那艘船
[00:13:52.400 --> 00:13:54.000]  (主席)什麼都看不到
[00:13:54.000 --> 00:13:57.100]  (主席)她仍然堅持堅持游了十五個小時
[00:13:57.100 --> 00:13:58.700]  (主席)一直在游
[00:13:58.700 --> 00:14:00.000]  (主席)她媽媽在船上說
[00:14:00.000 --> 00:14:01.300]  (主席)女兒快到了
[00:14:01.300 --> 00:14:02.800]  (主席)快到了快到了岸了
[00:14:02.800 --> 00:14:04.700]  (主席)撐住
[00:14:04.700 --> 00:14:07.000]  (主席)十五個小時你撐一下
[00:14:07.000 --> 00:14:08.800]  (主席)最後
[00:14:08.800 --> 00:14:10.000]  (主席)不行
[00:14:10.000 --> 00:14:12.200]  (主席)不行媽媽我要上船
[00:14:12.200 --> 00:14:13.800]  (主席)終於上了船
[00:14:13.800 --> 00:14:15.900]  (主席)上船之後就發覺
[00:14:15.900 --> 00:14:19.800]  (主席)距離離岸不到一公里
[00:14:19.800 --> 00:14:21.600]  (主席)不到一公里
[00:14:21.600 --> 00:14:23.500]  (主席)在一個記者招待會
[00:14:23.500 --> 00:14:26.600]  (主席)佛羅倫斯這樣說
[00:14:26.600 --> 00:14:29.000]  (主席)如果我當天能夠看得到海岸的時候
[00:14:29.000 --> 00:14:31.000]  (主席)我一定游得到
[00:14:31.000 --> 00:14:33.200]  (主席)但是我當天所看到的
[00:14:33.200 --> 00:14:35.200]  (主席)全部都是霧
[00:14:35.200 --> 00:14:37.800]  (主席)白茫茫一片
[00:14:37.800 --> 00:14:39.800]  (主席)有些人會說很可惜
[00:14:39.800 --> 00:14:42.200]  (主席)差一點點距離竟然游不到
[00:14:42.200 --> 00:14:43.500]  (主席)但我相信這個故事
[00:14:43.500 --> 00:14:46.100]  (主席)是提醒我們一個人生很重要的功課
[00:14:46.100 --> 00:14:47.000]  (主席)什麼功課
[00:14:47.000 --> 00:14:47.900]  (主席)就是告訴我們
[00:14:47.900 --> 00:14:50.000]  (主席)很多時候我們不能夠持續
[00:14:50.000 --> 00:14:51.000]  (主席)我們不能夠
[00:14:51.000 --> 00:14:53.300]  (主席)向著我們所定的目標進發
[00:14:53.300 --> 00:14:56.000]  (主席)並不是因為我們能力不到
[00:14:56.000 --> 00:14:57.200]  (主席)是因為什麼
[00:14:57.200 --> 00:14:59.000]  (主席)因為我們看不到前面
[00:14:59.000 --> 00:15:00.000]  (主席)看不到前面的時候
[00:15:00.000 --> 00:15:04.200]  (主席)我們就失去信心與盼望
[00:15:04.200 --> 00:15:05.500]  (主席)指導豪比德
[00:15:05.500 --> 00:15:10.600]  (主席)提醒我們要將我們的人生的焦點
[00:15:10.600 --> 00:15:12.100]  (主席)放在主耶穌基督的身上
[00:15:12.100 --> 00:15:13.500]  (主席)將我們人生的盼望
[00:15:13.500 --> 00:15:15.700]  (主席)放在主耶穌基督將要回來的時候
[00:15:15.700 --> 00:15:18.500]  (主席)賜給我們所有的恩典
[00:15:18.500 --> 00:15:20.500]  (主席)我們對世界的情慾
[00:15:20.500 --> 00:15:24.900]  (主席)其實就是剛才例子的霧
