
[00:00:00.000 --> 00:00:02.000]  丙姐妹主乃平安
[00:05:53.000 --> 00:05:57.000]  該命中第一要緊的
[00:05:57.000 --> 00:05:59.000]  記得嗎
[00:05:59.000 --> 00:06:00.000]  該命就是命令
[00:06:00.000 --> 00:06:02.000]  不是開玩笑的
[00:06:02.000 --> 00:06:06.000]  是上帝在西乃山
[00:06:07.000 --> 00:06:12.000]  直着摩西他的僕人
[00:06:12.000 --> 00:06:15.000]  吩咐以色列的百姓
[00:06:15.000 --> 00:06:18.000]  作爲神的子民
[00:06:18.000 --> 00:06:22.000]  我們需要遵守命令
[00:06:22.000 --> 00:06:25.000]  猶太人很小心
[00:06:25.000 --> 00:06:31.000]  他們數過613條命令
[00:06:31.000 --> 00:06:34.000]  最重要那條是什麼
[00:06:34.000 --> 00:06:36.000]  他們來問耶穌
[00:06:36.000 --> 00:06:37.000]  你懂得答嗎
[00:06:37.000 --> 00:06:39.000]  浸信會沒理由不懂
[00:06:39.000 --> 00:06:41.000]  又一起背
[00:06:41.000 --> 00:06:43.000]  主耶穌就背聖經
[00:06:43.000 --> 00:06:46.000]  以色列你要聽
[00:06:46.000 --> 00:06:51.000]  主我們神是獨一的主
[00:06:51.000 --> 00:06:53.000]  請你背下去
[00:06:53.000 --> 00:06:59.000]  你要盡心儘性盡義盡力
[00:06:59.000 --> 00:07:02.000]  愛主你的神
[00:07:02.000 --> 00:07:05.000]  講完沒有
[00:07:05.000 --> 00:07:06.000]  有人繼續背下去
[00:07:06.000 --> 00:07:08.000]  哪一家的很厲害
[00:07:08.000 --> 00:07:12.000]  其次也相仿
[00:07:12.000 --> 00:07:17.000]  就是說要愛人如己
[00:07:17.000 --> 00:07:22.000]  盡心儘性盡力愛上帝
[00:07:22.000 --> 00:07:29.000]  這是新命紀六章第四第五節的該命
[00:07:29.000 --> 00:07:32.000]  愛人如己
[00:07:33.000 --> 00:07:41.000]  這是利尾紀十九章十八節的該命
[00:07:41.000 --> 00:07:44.000]  換句話說
[00:07:44.000 --> 00:07:47.000]  耶穌回答最大的該命
[00:07:47.000 --> 00:07:52.000]  祂不是停在一個命令之上
[00:07:52.000 --> 00:07:56.000]  祂說其實兩個該命同樣重要
[00:07:56.000 --> 00:07:59.000]  不能分開
[00:08:00.000 --> 00:08:05.000]  這就是律法先知的總綱
[00:08:05.000 --> 00:08:10.000]  使徒約翰很明白耶穌這個教導
[00:08:10.000 --> 00:08:13.000]  所以在約翰一書第四章
[00:08:13.000 --> 00:08:15.000]  你一定會背
[00:08:15.000 --> 00:08:17.000]  今天讀的聖經不是考你的
[00:08:17.000 --> 00:08:19.000]  溫書而已
[00:08:19.000 --> 00:08:21.000]  我讀給你聽你又背下去
[00:08:21.000 --> 00:08:25.000]  約翰一書第四章十九節到二十一節
[00:08:25.000 --> 00:08:27.000]  約翰怎麼說
[00:08:28.000 --> 00:08:33.000]  神愛因爲神先愛我們
[00:08:33.000 --> 00:08:37.000]  神的愛我們彼此相愛
[00:08:37.000 --> 00:08:39.000]  很密切的關係
[00:08:39.000 --> 00:08:42.000]  但是約翰扭轉來講
[00:08:42.000 --> 00:08:44.000]  他不是說神怎麼愛我們
[00:08:44.000 --> 00:08:46.000]  他說我們怎麼相愛
[00:08:46.000 --> 00:08:48.000]  所以再背下去
[00:08:48.000 --> 00:08:51.000]  人若說我愛神
[00:08:51.000 --> 00:08:56.000]  卻恨他的弟兄
[00:08:57.000 --> 00:09:01.000]  這個人未曾參加成長班
[00:09:01.000 --> 00:09:03.000]  初信主
[00:09:03.000 --> 00:09:05.000]  他愛神已經很好了
[00:09:05.000 --> 00:09:07.000]  感謝主
[00:09:07.000 --> 00:09:09.000]  假以時日
[00:09:09.000 --> 00:09:11.000]  他追求長進
[00:09:11.000 --> 00:09:14.000]  這樣他就會成爲一個
[00:09:14.000 --> 00:09:20.000]  又愛神又愛弟兄的基督徒
[00:09:20.000 --> 00:09:23.000]  你說過了
[00:09:23.000 --> 00:09:26.000]  聖經不是這樣說
[00:09:27.000 --> 00:09:29.000]  人若說我愛神
[00:09:29.000 --> 00:09:32.000]  卻恨他的弟兄
[00:09:32.000 --> 00:09:34.000]  約翰跟着那句
[00:09:34.000 --> 00:09:39.000]  就是說方話的
[00:09:39.000 --> 00:09:43.000]  你讀過約翰的福音書
[00:09:43.000 --> 00:09:46.000]  你讀過約翰的書信
[00:09:46.000 --> 00:09:53.000]  你一定知道說方之人的父親是誰
[00:09:53.000 --> 00:09:56.000]  撒旦魔鬼
[00:09:57.000 --> 00:09:59.000]  約翰其實在這裏很不客氣地說
[00:09:59.000 --> 00:10:01.000]  人若說我愛神
[00:10:01.000 --> 00:10:04.000]  卻恨他的弟兄
[00:10:04.000 --> 00:10:09.000]  這人還未曾得救
[00:10:09.000 --> 00:10:12.000]  凡稱呼我主下的人
[00:10:12.000 --> 00:10:15.000]  不能到盡天國
[00:10:15.000 --> 00:10:20.000]  不愛他所看見的弟兄
[00:10:21.000 --> 00:10:27.000]  就不能愛沒有看見的神
[00:10:27.000 --> 00:10:29.000]  和合本有小字
[00:10:29.000 --> 00:10:37.000]  有古卷作怎能愛沒有看見的神呢
[00:10:37.000 --> 00:10:40.000]  你不愛弟兄
[00:10:40.000 --> 00:10:45.000]  你怎能愛神呢
[00:10:45.000 --> 00:10:48.000]  這是聖經的教導
[00:10:49.000 --> 00:10:51.000]  所以約翰做一個總結
[00:10:51.000 --> 00:10:54.000]  我們大家可以一起背出來
[00:10:54.000 --> 00:11:00.000]  愛神的也當愛弟兄
[00:11:00.000 --> 00:11:03.000]  然後你留意約翰最後這句話
[00:11:03.000 --> 00:11:05.000]  寫得很小心
[00:11:05.000 --> 00:11:13.000]  他說這是我們從神所受的命令
[00:11:13.000 --> 00:11:18.000]  約翰聽到主耶穌吩咐
[00:11:19.000 --> 00:11:21.000]  我賜給你們一條新命令
[00:11:21.000 --> 00:11:23.000]  所以他本來可以說
[00:11:23.000 --> 00:11:27.000]  這是我們從主所受的命令
[00:11:27.000 --> 00:11:30.000]  就是約翰福音13章34節
[00:11:30.000 --> 00:11:32.000]  不是不是
[00:11:32.000 --> 00:11:37.000]  約翰說這是我們從神所受的命令
[00:11:37.000 --> 00:11:41.000]  就是《利未記》19章18節
[00:11:41.000 --> 00:11:47.000]  這是彼此相愛原本的命令
[00:11:48.000 --> 00:11:49.000]  舊的命令
[00:11:49.000 --> 00:11:51.000]  你有個錯覺
[00:11:51.000 --> 00:11:53.000]  以爲可以扔掉它
[00:11:53.000 --> 00:11:55.000]  現在有新的命令
[00:11:55.000 --> 00:11:57.000]  舊的命令
[00:11:57.000 --> 00:11:59.000]  不是耶穌說的
[00:11:59.000 --> 00:12:02.000]  我來不是要廢掉律法和先知
[00:12:02.000 --> 00:12:05.000]  我來是要承傳
[00:12:05.000 --> 00:12:07.000]  天地要廢去
[00:12:07.000 --> 00:12:14.000]  神的說話一點一滑都不能廢去
[00:12:15.000 --> 00:12:18.000]  《利未記》的誕命
[00:12:18.000 --> 00:12:20.000]  愛神愛人
[00:12:20.000 --> 00:12:22.000]  詩道約翰很清楚
[00:12:22.000 --> 00:12:27.000]  愛神的也當愛弟兄
[00:12:27.000 --> 00:12:32.000]  這是我們從神所領受的命令
[00:12:32.000 --> 00:12:34.000]  原本的命令
[00:12:34.000 --> 00:12:36.000]  舊的命令
[00:12:36.000 --> 00:12:42.000]  約翰不是說耶穌在最後晚餐之後
[00:12:43.000 --> 00:12:48.000]  吩咐他們要遵守的新命令
[00:12:48.000 --> 00:12:52.000]  我們討論了兩件事
[00:12:52.000 --> 00:12:54.000]  有沒有印象
[00:12:54.000 --> 00:12:56.000]  記得嗎
[00:12:56.000 --> 00:12:58.000]  愛是命令
[00:12:58.000 --> 00:13:00.000]  你必須遵守
[00:13:00.000 --> 00:13:04.000]  愛原本的命令
[00:13:04.000 --> 00:13:08.000]  是來自上帝透過摩西
[00:13:09.000 --> 00:13:16.000]  向以色列人所傳講的誕命律例典章
[00:13:16.000 --> 00:13:22.000]  那我們就可以來問第三件事
[00:13:22.000 --> 00:13:26.000]  也是最重要的那件事
[00:13:26.000 --> 00:13:30.000]  如果聖經一早已經說了
[00:13:30.000 --> 00:13:33.000]  猶太人也都明白
[00:13:33.000 --> 00:13:36.000]  耶穌基督在福音書裏面
[00:13:37.000 --> 00:13:39.000]  愛三肯定
[00:13:39.000 --> 00:13:42.000]  愛神的愛弟兄
[00:13:42.000 --> 00:13:45.000]  現在主耶穌說
[00:13:45.000 --> 00:13:50.000]  我賜給你們一條新命令
[00:13:50.000 --> 00:13:52.000]  請問
[00:13:52.000 --> 00:13:55.000]  新在哪裏
[00:13:55.000 --> 00:14:00.000]  你說不用這麼煩吧
[00:14:00.000 --> 00:14:02.000]  彼此相愛
[00:14:02.000 --> 00:14:04.000]  我們就是這樣讀聖經的
[00:14:05.000 --> 00:14:07.000]  那就不管了
[00:14:07.000 --> 00:14:09.000]  新在哪裏
[00:14:09.000 --> 00:14:11.000]  我照着彼此相愛
[00:14:11.000 --> 00:14:14.000]  你是在遵守原本的命令
[00:14:14.000 --> 00:14:17.000]  你聽不到耶穌的教訓
[00:14:17.000 --> 00:14:19.000]  耶穌說了那麼多
[00:14:19.000 --> 00:14:21.000]  你一個「羅」字就已經沒有了
[00:14:21.000 --> 00:14:23.000]  新在哪裏
[00:14:23.000 --> 00:14:26.000]  耶穌沒有隨便說的
[00:14:26.000 --> 00:14:29.000]  約翰沒有寫多了一個字
[00:14:29.000 --> 00:14:32.000]  這是新的命令
[00:14:33.000 --> 00:14:35.000]  和舊的命令
[00:14:35.000 --> 00:14:38.000]  請問耶穌教導門徒彼此相愛
[00:14:38.000 --> 00:14:43.000]  和舊的命令有什麼不同
[00:14:43.000 --> 00:14:47.000]  所以新約的聖經學者就說
[00:14:47.000 --> 00:14:49.000]  耶穌接着說下去
[00:14:49.000 --> 00:14:51.000]  那句有很好的解釋
[00:14:51.000 --> 00:14:53.000]  我賜給你們一條新命令
[00:14:53.000 --> 00:14:55.000]  乃是叫你們彼此相愛
[00:14:55.000 --> 00:14:57.000]  你讀下去
[00:14:57.000 --> 00:15:00.000]  我怎樣愛你們
[00:15:01.000 --> 00:15:03.000]  你們也要怎樣相愛
[00:15:03.000 --> 00:15:05.000]  那就是新
[00:15:05.000 --> 00:15:07.000]  耶穌怎樣愛我們
[00:15:07.000 --> 00:15:11.000]  約翰福音第十五章
[00:15:11.000 --> 00:15:14.000]  耶穌又再說一次
[00:15:14.000 --> 00:15:19.000]  耶穌說十五章十二節
[00:15:19.000 --> 00:15:22.000]  你們要彼此相愛
[00:15:22.000 --> 00:15:25.000]  像我愛你們一樣
[00:15:25.000 --> 00:15:29.000]  這就是我的命令
[00:15:30.000 --> 00:15:31.000]  命令在這裏
[00:15:31.000 --> 00:15:33.000]  相愛在這裏
[00:15:33.000 --> 00:15:36.000]  像我愛你們一樣都在這裏
[00:15:36.000 --> 00:15:38.000]  所以三個重點
[00:15:38.000 --> 00:15:40.000]  耶穌再重複說一次
[00:15:40.000 --> 00:15:42.000]  十五章十二節
[00:15:42.000 --> 00:15:46.000]  呼應前面十三章三十四節
[00:15:46.000 --> 00:15:48.000]  耶穌怎樣愛我們
[00:15:48.000 --> 00:15:54.000]  接着十五章十三節
[00:15:55.000 --> 00:16:04.000]  人爲朋友寫明,人的愛心沒有比這個大的
[00:16:04.000 --> 00:16:07.000]  是呀,耶穌爲我們寫明
[00:16:07.000 --> 00:16:10.000]  祂是這樣愛我們的
[00:16:10.000 --> 00:16:12.000]  糟糕了
[00:16:12.000 --> 00:16:15.000]  你今天來錯了崇拜
[00:16:15.000 --> 00:16:18.000]  不來又是何
[00:16:18.000 --> 00:16:20.000]  你看看旁邊那個
[00:16:20.000 --> 00:16:22.000]  你要爲他寫明
[00:16:22.000 --> 00:16:24.000]  有沒有搞錯
[00:16:25.000 --> 00:16:28.000]  點頭就可以,最多握手不怕傳染
[00:16:28.000 --> 00:16:31.000]  不是,你要爲他寫明
[00:16:31.000 --> 00:16:34.000]  人爲朋友寫明
[00:16:34.000 --> 00:16:37.000]  耶穌爲我們寫明
[00:16:37.000 --> 00:16:41.000]  所以你們照着彼此寫明
[00:16:41.000 --> 00:16:44.000]  讀聖經讀完
[00:16:44.000 --> 00:16:46.000]  耶穌其實在說什麼
[00:16:46.000 --> 00:16:48.000]  還有十四節
[00:16:48.000 --> 00:16:54.000]  人爲朋友寫明,人的愛心沒有比這個更大
[00:16:55.000 --> 00:16:56.000]  其實在說的是
[00:16:56.000 --> 00:17:00.000]  你們若遵行我所吩咐的
[00:17:00.000 --> 00:17:04.000]  就是我的朋友了
[00:17:04.000 --> 00:17:06.000]  聽清楚了嗎
[00:17:06.000 --> 00:17:08.000]  其實句句都很熟的
[00:17:08.000 --> 00:17:11.000]  不過我們就是這樣混亂
[00:17:11.000 --> 00:17:13.000]  我們要爲弟兄寫明
[00:17:13.000 --> 00:17:15.000]  因爲耶穌爲我們寫明
[00:17:15.000 --> 00:17:17.000]  人爲朋友寫明
[00:17:17.000 --> 00:17:19.000]  請問耶穌這句話
[00:17:19.000 --> 00:17:21.000]  誰是那個人
[00:17:21.000 --> 00:17:23.000]  誰是那個朋友
[00:17:24.000 --> 00:17:26.000]  耶穌接着說那個朋友
[00:17:26.000 --> 00:17:30.000]  你們若遵行我所吩咐的
[00:17:30.000 --> 00:17:33.000]  就是我的朋友
[00:17:33.000 --> 00:17:36.000]  我們是耶穌的朋友
[00:17:36.000 --> 00:17:38.000]  怎樣證明
[00:17:38.000 --> 00:17:40.000]  他是主來的
[00:17:40.000 --> 00:17:42.000]  我們是僕人
[00:17:42.000 --> 00:17:44.000]  耶穌接着說我不看你們是僕人
[00:17:44.000 --> 00:17:46.000]  我當你們是朋友
[00:17:46.000 --> 00:17:48.000]  怎樣證明耶穌當我們是朋友
[00:17:48.000 --> 00:17:51.000]  耶穌說人爲朋友寫明
[00:17:52.000 --> 00:17:54.000]  我爲你們寫明
[00:17:54.000 --> 00:17:57.000]  所以你們是我的朋友
[00:17:57.000 --> 00:18:00.000]  人爲朋友寫明這句話
[00:18:00.000 --> 00:18:03.000]  是在說耶穌自己
[00:18:03.000 --> 00:18:06.000]  不是在說我們
[00:18:06.000 --> 00:18:08.000]  不要搞錯
[00:18:08.000 --> 00:18:12.000]  我們怎樣證明耶穌是我們的朋友
[00:18:12.000 --> 00:18:15.000]  朋友是雙方面的
[00:18:15.000 --> 00:18:17.000]  我當你是朋友
[00:18:17.000 --> 00:18:19.000]  你不當我是朋友都可以
[00:18:20.000 --> 00:18:26.000]  耶穌說你們若遵行我所吩咐的
[00:18:26.000 --> 00:18:29.000]  就是我的朋友了
[00:18:29.000 --> 00:18:32.000]  遵行什麼吩咐
[00:18:32.000 --> 00:18:34.000]  彼此相愛
[00:18:34.000 --> 00:18:36.000]  不是在說寫明
[00:18:36.000 --> 00:18:39.000]  寫明是在說耶穌爲我們寫明
[00:18:39.000 --> 00:18:41.000]  他當我們是朋友
[00:18:41.000 --> 00:18:43.000]  人爲朋友寫明
[00:18:43.000 --> 00:18:45.000]  這個人是耶穌基督
[00:18:45.000 --> 00:18:48.000]  這個朋友是我們
[00:18:49.000 --> 00:18:51.000]  不是說你和隔離
[00:18:51.000 --> 00:18:53.000]  你不認識那個
[00:18:53.000 --> 00:18:55.000]  不要亂用聖經
[00:18:55.000 --> 00:18:57.000]  不是不是不是
[00:18:57.000 --> 00:18:59.000]  我還記得有一句金句
[00:18:59.000 --> 00:19:02.000]  是說我們要爲弟兄寫明
[00:19:02.000 --> 00:19:04.000]  不過不知道在哪裏
[00:19:04.000 --> 00:19:06.000]  經常就是這樣
[00:19:06.000 --> 00:19:08.000]  記得有一句金句
[00:19:08.000 --> 00:19:10.000]  不過不知道在哪裏
[00:19:10.000 --> 00:19:12.000]  其實很容易記得
[00:19:12.000 --> 00:19:14.000]  你知道聖經裏面有三章十六節嗎
[00:19:14.000 --> 00:19:17.000]  一定認識的是約翰福音
[00:19:18.000 --> 00:19:19.000]  十六節
[00:19:19.000 --> 00:19:21.000]  請你起個音
[00:19:21.000 --> 00:19:23.000]  神愛世人
[00:19:23.000 --> 00:19:25.000]  夠了不用背了
[00:19:25.000 --> 00:19:27.000]  時間寶貴
[00:19:27.000 --> 00:19:29.000]  這個你一定認識
[00:19:29.000 --> 00:19:31.000]  提摩太後書三章十六節
[00:19:31.000 --> 00:19:33.000]  認不認識
[00:19:33.000 --> 00:19:35.000]  第一個字是什麼
[00:19:35.000 --> 00:19:41.000]  聖經都是神所默示
[00:19:41.000 --> 00:19:43.000]  夠了又認識了
[00:19:43.000 --> 00:19:45.000]  第三個
[00:19:46.000 --> 00:19:50.000]  約翰一書三章十六節
[00:19:50.000 --> 00:19:52.000]  認識的
[00:19:52.000 --> 00:19:54.000]  不過你是不記得章節
[00:19:54.000 --> 00:19:58.000]  人爲朋友寫明
[00:19:58.000 --> 00:20:00.000]  這個是約翰福音
[00:20:00.000 --> 00:20:02.000]  但是約翰一書就說
[00:20:02.000 --> 00:20:06.000]  主爲我們寫明
[00:20:06.000 --> 00:20:13.000]  我們從此就知道何爲愛
[00:20:13.000 --> 00:20:15.000]  下面那句
[00:20:16.000 --> 00:20:22.000]  我們也當爲弟兄寫明
[00:20:22.000 --> 00:20:25.000]  真的糟糕了
[00:20:25.000 --> 00:20:28.000]  我還是撞籠好了
[00:20:28.000 --> 00:20:30.000]  剛纔我睡了
[00:20:30.000 --> 00:20:32.000]  約翰福音三章十六節
[00:20:32.000 --> 00:20:34.000]  識背識背識背
[00:20:34.000 --> 00:20:36.000]  讀聖經不可以撞籠
[00:20:36.000 --> 00:20:39.000]  不可以假裝聽不到
[00:20:39.000 --> 00:20:42.000]  因爲你聽不到都是聖經的教導
[00:20:42.000 --> 00:20:44.000]  不知者不罪
[00:20:45.000 --> 00:20:46.000]  警察抄牌從來都沒有說
[00:20:46.000 --> 00:20:48.000]  我不知道是禁區
[00:20:48.000 --> 00:20:55.000]  聖經是否吩咐我們也當爲弟兄寫明呢
[00:20:55.000 --> 00:20:58.000]  讀聖經我再說
[00:20:58.000 --> 00:21:00.000]  不要斷章取義
[00:21:00.000 --> 00:21:03.000]  不要停在這一句就夠了
[00:21:03.000 --> 00:21:05.000]  因爲約翰還沒說完
[00:21:05.000 --> 00:21:07.000]  約翰的意思是說什麼
[00:21:07.000 --> 00:21:09.000]  主爲我們寫明
[00:21:09.000 --> 00:21:11.000]  這個就是愛了
[00:21:12.000 --> 00:21:16.000]  所以如果主要求我們爲他寫明
[00:21:16.000 --> 00:21:18.000]  應該了
[00:21:18.000 --> 00:21:20.000]  他爲我們寫明
[00:21:20.000 --> 00:21:24.000]  如果主要求我們爲弟兄寫明
[00:21:24.000 --> 00:21:26.000]  都應該的
[00:21:26.000 --> 00:21:28.000]  我們的命是他的
[00:21:28.000 --> 00:21:30.000]  現在活着的不再是我
[00:21:30.000 --> 00:21:32.000]  乃是基督在我裏面活着
[00:21:32.000 --> 00:21:34.000]  他是愛我
[00:21:34.000 --> 00:21:36.000]  爲我寫給加拿大書的金句
[00:21:36.000 --> 00:21:40.000]  但是使徒約翰在約翰一書三章十七節
[00:21:41.000 --> 00:21:44.000]  不是在說爲弟兄寫明
[00:21:44.000 --> 00:21:46.000]  你又會的
[00:21:46.000 --> 00:21:48.000]  我又讀下去
[00:21:48.000 --> 00:21:50.000]  你又接着拼在一起
[00:21:50.000 --> 00:21:53.000]  凡有世上財物的
[00:21:53.000 --> 00:21:57.000]  看見弟兄窮乏
