
[00:00:00.000 --> 00:00:03.280]  提犬姐妹 穆姐 平安
[00:02:05.280 --> 00:02:08.960]  以斯拉每天念神的律法書
[00:02:08.960 --> 00:02:13.120]  他們就這樣過了這七天的節期
[00:02:13.120 --> 00:02:15.200]  駐棚節
[00:02:15.200 --> 00:02:17.600]  我想大家想像一下
[00:02:17.600 --> 00:02:20.640]  如果你在七天裡面
[00:02:20.640 --> 00:02:23.120]  你基本上什麼都不做
[00:02:23.120 --> 00:02:27.280]  只是留心聽神的說話
[00:02:27.280 --> 00:02:30.560]  領受神給我們的教導
[00:02:30.560 --> 00:02:34.240]  你會有什麼反應?
[00:02:34.240 --> 00:02:39.760]  知道這幫以色列人神的指紋有什麼反應嗎?
[00:02:39.760 --> 00:02:43.120]  從第十章的記載裡面我們看到
[00:02:43.120 --> 00:02:45.920]  獅子放了出來
[00:02:45.920 --> 00:02:48.800]  因為他們都大大的改變
[00:02:48.800 --> 00:02:51.920]  願意按著摩西五經裡面的教導
[00:02:51.920 --> 00:02:55.520]  重新過土神喜悅的生活
[00:02:55.520 --> 00:02:58.320]  當時的會還有多少人?
[00:02:58.320 --> 00:02:59.840]  四萬多人
[00:02:59.840 --> 00:03:03.680]  再加上那些僕人、婢女在那裡唱歌的人
[00:03:03.680 --> 00:03:05.040]  有七千多人
[00:03:05.040 --> 00:03:07.920]  所以總數應該有五萬人
[00:03:07.920 --> 00:03:10.320]  這麼大的一個困體
[00:03:10.320 --> 00:03:14.560]  要他們如同一人齊心回應神
[00:03:14.560 --> 00:03:16.960]  過土神喜悅的生活
[00:03:16.960 --> 00:03:19.680]  怎麼做得到?
[00:03:19.680 --> 00:03:25.840]  不過我們在經文裡看到當時的以色列人的表現
[00:03:25.840 --> 00:03:28.640]  因為我們看到獅子的威力
[00:03:28.640 --> 00:03:32.720]  看到神話與被釋放的迴響
[00:03:32.720 --> 00:03:34.320]  第一個迴響
[00:03:34.320 --> 00:03:39.360]  從生命裡發出的就是他們真心悔改
[00:03:39.360 --> 00:03:42.400]  在第九章的開始就告訴我們
[00:03:42.400 --> 00:03:45.280]  他們經過了鑄盤節那七天之後
[00:03:45.280 --> 00:03:49.920]  那班以色列人他們做什麼事?走在一起
[00:03:49.920 --> 00:03:54.560]  禁食、身穿麻衣、頭蒙灰塵
[00:03:54.560 --> 00:03:55.920]  承認自己的罪
[00:03:55.920 --> 00:04:01.840]  又承認以前先人他們一直以來所做的罪業
[00:04:01.840 --> 00:04:06.800]  因為神話語的能力被釋放
[00:04:06.800 --> 00:04:08.640]  所以他們懂得為自己
[00:04:08.640 --> 00:04:14.480]  為以前的人所做放縱的事的行為去後悔
[00:04:14.480 --> 00:04:16.560]  他們向神認罪
[00:04:16.560 --> 00:04:20.480]  向神哀求一切的去敬拜神
[00:04:20.480 --> 00:04:22.960]  一切的去稱眾神
[00:04:22.960 --> 00:04:27.520]  這一切的表現是內心的表達
[00:04:27.520 --> 00:04:29.840]  表達他們內心已經是怎樣的?
[00:04:29.840 --> 00:04:33.280]  回歸回到神那裡
[00:04:33.280 --> 00:04:36.800]  神話語能力被釋放
[00:04:36.800 --> 00:04:40.240]  再看看第三十八節經文說什麼?
[00:04:40.240 --> 00:04:44.640]  跟著一切的事我們立確實的約
[00:04:44.640 --> 00:04:46.640]  而且寫在冊上
[00:04:46.640 --> 00:04:52.400]  我們的首領、利美人、祭司都在上面簽了名
[00:04:52.400 --> 00:04:54.880]  這裡讓我們看到
[00:04:54.880 --> 00:04:58.080]  他們不單止內心有反應
[00:04:58.080 --> 00:05:00.240]  他們更是因為神的話語
[00:05:00.240 --> 00:05:05.040]  令他們可以明白神的心意
[00:05:05.040 --> 00:05:10.080]  因此他們願意跟神立約
[00:05:10.080 --> 00:05:14.800]  當代表他們的首領
[00:05:14.800 --> 00:05:17.520]  個個在上面簽完名之後
[00:05:17.520 --> 00:05:19.040]  表示什麼?
[00:05:19.040 --> 00:05:22.080]  就是說他們這幫神的子民
[00:05:22.080 --> 00:05:25.520]  每一個人都願意承諾
[00:05:25.520 --> 00:05:29.440]  承諾遵從約書上所寫的
[00:05:29.440 --> 00:05:33.280]  去生活並且立約為證
[00:05:33.280 --> 00:05:37.440]  這個群體要如同一人去齊心回應神
[00:05:37.440 --> 00:05:39.360]  過土神喜悅的生活
[00:05:39.360 --> 00:05:42.560]  其實必須有第一個前設
[00:05:42.560 --> 00:05:43.840]  就是悔改
[00:05:43.840 --> 00:05:47.280]  各人都要真心悔改
[00:05:47.280 --> 00:05:50.240]  其實人如果看不到自己有什麼要改
[00:05:50.240 --> 00:05:52.640]  或者不知道自己有什麼要改
[00:05:52.640 --> 00:05:54.560]  不會改的
[00:05:54.560 --> 00:05:56.960]  依然是我的
[00:05:56.960 --> 00:06:01.200]  以色列人因為聽到以色拉讀出神的律法書
[00:06:01.200 --> 00:06:03.920]  就像一面鏡子一樣放在他們面前
[00:06:03.920 --> 00:06:05.120]  把他們的生活
[00:06:05.120 --> 00:06:06.320]  把他們以前做的事
[00:06:06.320 --> 00:06:09.120]  照得一清二楚
[00:06:09.120 --> 00:06:11.120]  這是很好的事
[00:06:11.120 --> 00:06:12.400]  不過
[00:06:12.400 --> 00:06:14.480]  單單知道有什麼要改
[00:06:14.480 --> 00:06:16.960]  真的會改的嗎?
[00:06:16.960 --> 00:06:18.880]  單單知道他們自己的行為
[00:06:18.880 --> 00:06:21.760]  和律法書所說的背道而馳
[00:06:21.760 --> 00:06:23.360]  真的一定會改?
[00:06:23.360 --> 00:06:25.120]  未必的
[00:06:25.120 --> 00:06:27.920]  最重要的他們不是就這樣聽
[00:06:27.920 --> 00:06:30.880]  而是他們留心聆聽
[00:06:30.880 --> 00:06:35.600]  所以能夠明白律法書上所說的標準
[00:06:35.600 --> 00:06:37.360]  神對他們的要求
[00:06:37.360 --> 00:06:39.920]  不是用來限制他們的
[00:06:39.920 --> 00:06:42.480]  不是一些令他們沒有自由的規條
[00:06:42.480 --> 00:06:45.440]  而是他們能夠明白這些教導
[00:06:45.440 --> 00:06:50.160]  這些要求背後原來是對生命有益的
[00:06:50.160 --> 00:06:52.240]  要改變他們的生命
[00:06:52.240 --> 00:06:56.560]  使他們的生命能夠承載神的恩典
[00:06:56.560 --> 00:06:59.680]  當真正明白神的意思的時候
[00:06:59.680 --> 00:07:03.840]  人就會為以前的放縱去後悔
[00:07:03.840 --> 00:07:07.680]  而且心會渴望有改變
[00:07:07.680 --> 00:07:10.240]  這幫人所經歷的悔改
[00:07:10.240 --> 00:07:15.360]  何嘗不是今天我們自己都必須要經歷的事
[00:07:15.360 --> 00:07:17.920]  如果我們一直都不讀聖經的話
[00:07:17.920 --> 00:07:23.040]  怎知道神和我們的關係原來是這麼深厚的
[00:07:23.040 --> 00:07:27.120]  怎能夠去明白到神的恩典和愛
[00:07:27.120 --> 00:07:29.440]  原來是這麼長闊高深
[00:07:29.440 --> 00:07:35.840]  怎知道神對我們的教導是有什麼要求有什麼標準
[00:07:35.840 --> 00:07:38.400]  我剛才也說過
[00:07:38.400 --> 00:07:39.680]  知又如何
[00:07:39.680 --> 00:07:42.480]  我們當中很多人一直都有讀聖經的
[00:07:42.480 --> 00:07:44.800]  都知道有很多東西要改
[00:07:44.800 --> 00:07:46.720]  不過都是未改的,是不是?
[00:07:46.720 --> 00:07:48.640]  為什麼會這樣呢?
[00:07:48.640 --> 00:07:52.480]  因為我們要明白神的說話的能力
[00:07:52.480 --> 00:07:55.040]  是真的可以改變我們的
[00:07:55.040 --> 00:08:00.160]  但是改變我們至少有兩個層次的
[00:08:00.160 --> 00:08:03.760]  兩節我們都很熟悉的經文提摩太后書
[00:08:03.760 --> 00:08:06.800]  第三章說:聖經都是神所默示
[00:08:06.800 --> 00:08:09.920]  在教訓篤責使人歸正
[00:08:09.920 --> 00:08:12.960]  教導人學而都是有益的
[00:08:12.960 --> 00:08:17.440]  叫熟神的人得以完全預備行各樣的善事
[00:08:17.440 --> 00:08:20.400]  這兩節經文裡面至少說了給我們聽
[00:08:20.400 --> 00:08:25.520]  神的話語是可以改變我們
[00:08:25.520 --> 00:08:27.840]  至少有兩個層次的改變
[00:08:27.840 --> 00:08:30.640]  我們看看我們去到哪個層次了
[00:08:30.640 --> 00:08:32.960]  第一個就是使人歸正
[00:08:32.960 --> 00:08:35.120]  教導人學而
[00:08:35.120 --> 00:08:36.400]  意思就是說
[00:08:36.400 --> 00:08:39.600]  聖經的教導是可以改變我們的心思意念
[00:08:39.600 --> 00:08:41.760]  以致影響我們的行為
[00:08:41.760 --> 00:08:44.320]  以前我可能是一個沒有愛心的人
[00:08:44.320 --> 00:08:47.040]  不過現在漸漸被神的說話去教導
[00:08:47.040 --> 00:08:50.640]  能夠去活出一點愛心出來
[00:08:50.640 --> 00:08:54.720]  這就是一般人所說的導人向善
[00:08:54.720 --> 00:08:59.600]  但是聖經也可以讓我們從神那裡得到很多的
[00:08:59.600 --> 00:09:02.640]  說話來安慰我們 鼓勵我們
[00:09:02.640 --> 00:09:06.240]  給力量我們 而且給盼望我們
[00:09:06.240 --> 00:09:07.520]  這些一切都很重要
[00:09:07.520 --> 00:09:10.320]  因為我們在地上生活人與人之間
[00:09:10.320 --> 00:09:12.640]  很多種種的問題
[00:09:12.640 --> 00:09:16.720]  但是神給我們這些的安慰力量盼望
[00:09:16.720 --> 00:09:22.400]  是真的可以幫我們解決很多人與人之間的問題
[00:09:22.400 --> 00:09:25.120]  這一切一切的話語
[00:09:25.120 --> 00:09:28.160]  那種能力是可以使我們的生命
[00:09:28.160 --> 00:09:31.440]  從以前一個活在黑暗裡面的生命
[00:09:31.440 --> 00:09:35.360]  成為一個勝在神恩的生命
[00:09:35.360 --> 00:09:37.600]  而一個勝在神恩的生命
[00:09:37.600 --> 00:09:40.720]  就可以去見證神恩
[00:09:40.720 --> 00:09:42.960]  我們領受很多的恩典
[00:09:42.960 --> 00:09:46.160]  我們可以去見證神的恩典
[00:09:46.160 --> 00:09:48.720]  但是第二個層次我們去讀聖經
[00:09:48.720 --> 00:09:56.000]  它就可以幫助我們怎樣得以完全行各樣的善事
[00:09:56.000 --> 00:09:57.120]  這個講到就是
[00:09:57.120 --> 00:10:05.600]  聖經是顯露了神對所有的受造之物所懷的意念
[00:10:05.600 --> 00:10:06.960]  祂對我們每一個人
[00:10:06.960 --> 00:10:12.400]  對我們整個的群體都有祂的旨意
[00:10:12.400 --> 00:10:14.960]  都有祂的美意在那裡
[00:10:14.960 --> 00:10:20.080]  聖經幫助我們去明白神的這些美意
[00:10:20.080 --> 00:10:26.160]  又幫助我們靠著聖靈來馴服遵行
[00:10:26.160 --> 00:10:30.320]  以至可以做到神的旨意
[00:10:30.320 --> 00:10:34.160]  這一切的東西帶給我們一個什麼樣的生命
[00:10:34.160 --> 00:10:36.960]  維生根蟲的生命
[00:10:36.960 --> 00:10:45.280]  就是這一種生命我們可以去成就神的旨意
[00:10:45.280 --> 00:10:47.840]  所以如果我們一直都沒有讀聖經的習慣
[00:10:47.840 --> 00:10:52.000]  我希望我們願意開始去操練
[00:10:52.000 --> 00:10:56.640]  從神的話語裡知道我們有什麼要去改變
[00:10:56.640 --> 00:11:00.160]  我們改變不是因為這樣醒我就照做
[00:11:00.160 --> 00:11:03.440]  不是因為我看到我身邊的基督徒這樣做
[00:11:03.440 --> 00:11:04.880]  我又照做
[00:11:04.880 --> 00:11:08.720]  不是,是因為我們願意去明白
[00:11:08.720 --> 00:11:16.400]  神究竟在每一個教導裡有什麼美意在那裡
[00:11:16.400 --> 00:11:19.600]  原來那些東西都對我們生命有益
[00:11:19.600 --> 00:11:21.280]  要改變我們的生命
[00:11:21.280 --> 00:11:24.080]  成為一個可以承載神恩的生命
[00:11:24.080 --> 00:11:26.880]  去見證神恩
[00:11:26.880 --> 00:11:29.200]  我相信我們當中很多弟兄姊妹
[00:11:29.200 --> 00:11:31.120]  一直都有讀聖經
[00:11:31.120 --> 00:11:34.320]  而且很愛讀聖經,是不是?
[00:11:34.320 --> 00:11:41.120]  我盼望我們不要停留在第一個改變層次
[00:11:41.120 --> 00:11:45.840]  我們要追求明白神的心意
[00:11:45.840 --> 00:11:49.680]  並且要遵行去做
[00:11:49.680 --> 00:11:55.040]  讓我們來到這個層次的改變的時候
[00:11:55.040 --> 00:12:00.560]  我們留心聖靈在我們心裡的感動
[00:12:00.560 --> 00:12:03.120]  不要消滅聖靈的感動
[00:12:03.120 --> 00:12:05.120]  當他感動我們的時候
[00:12:05.120 --> 00:12:07.600]  我們積極地去回應
[00:12:07.600 --> 00:12:11.840]  向神衛生專心跟從祂
[00:12:11.840 --> 00:12:14.880]  弟兄姊妹,我們可以這樣嗎?
[00:12:14.880 --> 00:12:17.680]  讓我們的生命不要停留在
[00:12:17.680 --> 00:12:22.560]  「聖在神恩」只是見證神恩
[00:12:22.560 --> 00:12:28.320]  讓我們真的能夠成為一個衛生跟從的生命
[00:12:28.320 --> 00:12:31.520]  獅子被釋放之後最大的威力
[00:12:31.520 --> 00:12:36.000]  神話語的能力被釋放之後最大的威力
[00:12:36.000 --> 00:12:38.560]  就是將我們的生命
[00:12:38.560 --> 00:12:42.000]  改變成為衛生跟從神的生命
[00:12:42.000 --> 00:12:44.560]  因為只有這種生命
[00:12:44.560 --> 00:12:49.520]  是可以去成就神的旨意
[00:12:49.520 --> 00:12:54.560]  以色列人如同一人齊心去回應神
[00:12:54.560 --> 00:13:00.960]  他們第一個被獅子的威力發揮出來的迴響就是
[00:13:00.960 --> 00:13:04.080]  他們也真心悔改
[00:13:04.080 --> 00:13:06.080]  第二個他們發出的迴響就是
[00:13:06.080 --> 00:13:10.880]  他們不單止生命要去「聖在神恩」
[00:13:10.880 --> 00:13:13.440]  他們願意「衛生跟從」
[00:13:13.440 --> 00:13:15.600]  活出神在他們身上
[00:13:15.600 --> 00:13:18.880]  在他們整個群體裡的旨意
[00:13:18.880 --> 00:13:24.240]  從第三十到三十九節的經文裡的內容
[00:13:24.240 --> 00:13:28.240]  我們看到他們願意向神表達
[00:13:28.240 --> 00:13:31.040]  如何「衛生跟從」
[00:13:31.040 --> 00:13:32.880]  從兩方面
[00:13:32.880 --> 00:13:38.000]  就是他們願意分別為聖和守護神家
[00:13:38.000 --> 00:13:40.000]  在生活裡分別為聖
[00:13:40.000 --> 00:13:44.000]  他們定義不讓自己的子女和外族通婚
[00:13:44.000 --> 00:13:46.480]  千萬不要再像以前那樣做了
[00:13:46.480 --> 00:13:48.320]  這一點很重要
[00:13:48.320 --> 00:13:52.560]  因為他們先決定要在自己的家裡把關
[00:13:52.560 --> 00:13:55.520]  外族的人、他們的偶像、他們的文化
[00:13:55.520 --> 00:13:57.440]  不可以影響我們家庭的
[00:13:57.440 --> 00:14:00.000]  這樣會令我們得罪神
[00:14:00.000 --> 00:14:02.400]  這是第一件事他們做的
[00:14:02.400 --> 00:14:08.320]  其次他們要將安息日、聖日、安息年
[00:14:08.320 --> 00:14:12.400]  就是那個第七年分別為聖
[00:14:12.400 --> 00:14:14.640]  這些日子是屬於神的
[00:14:14.640 --> 00:14:20.240]  人的活動沒有一樣東西可以重要過神
[00:14:20.240 --> 00:14:24.400]  其實在《摩西五經》裡的律法
[00:14:24.400 --> 00:14:25.680]  有一些要求
[00:14:25.680 --> 00:14:29.920]  如果你不明白它背後的意思的話
[00:14:29.920 --> 00:14:33.040]  對他們來說真的很難遵從
[00:14:33.040 --> 00:14:37.840]  甚至覺得很不實際、很吃虧的事
[00:14:37.840 --> 00:14:40.800]  安息日有人來做買賣
[00:14:40.800 --> 00:14:44.800]  其實做買賣對他們生活來說都是重要的事
[00:14:44.800 --> 00:14:48.560]  外面的人、本地的人做買賣
[00:14:48.560 --> 00:14:50.560]  未必每天都拿那些東西來
[00:14:50.560 --> 00:14:54.720]  有些東西你真的可能剛剛安息日看到你要買的東西
[00:14:54.720 --> 00:14:59.680]  你說不讓我買
[00:14:59.680 --> 00:15:01.680]  在安息年裡
[00:15:01.680 --> 00:15:02.960]  要將土地
[00:15:02.960 --> 00:15:06.640]  不管你擁有多少農地都要休息
[00:15:06.640 --> 00:15:10.160]  那就是那年沒有修成了
[00:15:10.160 --> 00:15:16.160]  還有,那年借債還錢你去追人家應該的
[00:15:16.160 --> 00:15:17.680]  那年又不准追土
[00:15:17.680 --> 00:15:20.640]  甚至要免債
[00:15:20.640 --> 00:15:25.600]  如果當時他們不明白背後是什麼意思
[00:15:25.600 --> 00:15:27.600]  對他們有什麼好處的話
[00:15:27.600 --> 00:15:29.120]  真的很難做
[00:15:29.120 --> 00:15:32.400]  非常吃虧、非常不實際的規條
[00:15:32.400 --> 00:15:33.920]  怎麼做呢?
[00:15:33.920 --> 00:15:35.440]  不過我們可以看到
[00:15:35.440 --> 00:15:37.040]  他們願意去做
[00:15:37.040 --> 00:15:39.840]  不是因為死守著這些規條
[00:15:39.840 --> 00:15:43.840]  而是他們真的能夠明白到神的心意
[00:15:43.840 --> 00:15:45.440]  我們都一樣
[00:15:45.440 --> 00:15:50.960]  如果我們有很多東西在信仰裡
[00:15:50.960 --> 00:15:53.440]  在我們的生活裡活出來的時候
[00:15:53.440 --> 00:15:55.440]  如果我們不明白背後的意思
[00:15:55.440 --> 00:15:59.440]  我們都會發覺非常難做
[00:15:59.440 --> 00:16:01.440]  我們看到的就是
[00:16:01.440 --> 00:16:03.440]  這一幫以色列人
[00:16:03.440 --> 00:16:05.440]  他們願意將安息日分別為聖
[00:16:05.440 --> 00:16:07.440]  他們能夠體會到
[00:16:07.440 --> 00:16:09.440]  在安息日的背後的安排
[00:16:09.440 --> 00:16:11.440]  其實對他們的生命是有益的
[00:16:11.440 --> 00:16:13.440]  忙碌的生活裡
[00:16:13.440 --> 00:16:17.440]  他們能夠享受到安靜在神的時間
[00:16:17.440 --> 00:16:19.440]  又能夠幫助他們紀念神
[00:16:19.440 --> 00:16:21.440]  在他們當中所做的事
[00:16:21.440 --> 00:16:25.440]  以致他們向神獻上敬拜、感恩
[00:16:25.440 --> 00:16:29.440]  安息年那些土地可以休耕一年
[00:16:29.440 --> 00:16:35.440]  其實是為了將來帶來更加豐盛的收成
[00:16:35.440 --> 00:16:39.440]  每七年就不能夠追討別人欠你的債
[00:16:39.440 --> 00:16:41.440]  有什麼好處呢?
[00:16:41.440 --> 00:16:43.440]  在舊約裡面也告訴了我們
[00:16:43.440 --> 00:16:45.440]  因為這樣
[00:16:45.440 --> 00:16:49.440]  他們就可以沒有窮人在他們的中間
[00:16:49.440 --> 00:16:51.440]  我們回顧一下現在這個世界
[00:16:51.440 --> 00:16:53.440]  貧富懸殊是否帶來很多問題?
[00:16:53.440 --> 00:16:56.440]  有人有錢得不知道多少世都吃不完
[00:16:56.440 --> 00:16:58.440]  有人一貧如洗
[00:16:58.440 --> 00:17:02.440]  貧富懸殊是帶給我們現在不好的治安
[00:17:02.440 --> 00:17:04.440]  社會動盪
[00:17:04.440 --> 00:17:06.440]  甚至戰爭的主要原因
[00:17:06.440 --> 00:17:10.440]  原來當我們住在任何一個地方
[00:17:10.440 --> 00:17:12.440]  沒有窮人在我們中間
[00:17:12.440 --> 00:17:15.440]  是一種福氣來的
[00:17:15.440 --> 00:17:20.440]  神也都允許了你願意鬆手免債人
[00:17:20.440 --> 00:17:22.440]  免債人的債
[00:17:22.440 --> 00:17:24.440]  神是會賜福給他們的
[00:17:24.440 --> 00:17:26.440]  在這種種的事情裡面
[00:17:26.440 --> 00:17:28.440]  再一次提醒屬神的人
[00:17:28.440 --> 00:17:31.440]  要明白神在每一個教導
[00:17:31.440 --> 00:17:34.440]  在每一個要求裡面
[00:17:34.440 --> 00:17:37.440]  其實祂背後的意思
[00:17:37.440 --> 00:17:40.440]  對我們是有什麼益處
[00:17:40.440 --> 00:17:43.440]  以致我們真的能夠甘心樂意
[00:17:43.440 --> 00:17:46.440]  去跟從祂的教導
[00:17:46.440 --> 00:17:49.440]  活出土神喜悅的生活
[00:17:49.440 --> 00:17:51.440]  所以我又問一下弟兄姊妹
[00:17:51.440 --> 00:17:53.440]  今天我們回來這裡敬拜
[00:17:53.440 --> 00:17:56.440]  又或者我們每天要在很忙碌的日程裡面
[00:17:56.440 --> 00:17:58.440]  抽時間要去靈修
[00:17:58.440 --> 00:18:00.440]  要去讀聖經
[00:18:00.440 --> 00:18:02.440]  如果我們有人在參與侍奉的話
[00:18:02.440 --> 00:18:04.440]  可能你在周圍裡面
[00:18:04.440 --> 00:18:07.440]  要分配一些時間去預備侍奉
[00:18:07.440 --> 00:18:09.440]  到週末到主日
[00:18:09.440 --> 00:18:11.440]  我們都有聚會要參加
[00:18:11.440 --> 00:18:14.440]  聽上去已經很忙了
[00:18:14.440 --> 00:18:16.440]  因為平時我們都要工作
[00:18:16.440 --> 00:18:18.440]  又要家庭照顧
[00:18:18.440 --> 00:18:20.440]  不過小組組長非常好
[00:18:20.440 --> 00:18:22.440]  經常提醒我們
[00:18:22.440 --> 00:18:24.440]  生活千萬不要只顧自己
[00:18:24.440 --> 00:18:27.440]  有時間也要關顧一下輪舍
[00:18:27.440 --> 00:18:29.440]  我們又去做了
[00:18:29.440 --> 00:18:31.440]  我們這樣做那樣做
[00:18:31.440 --> 00:18:33.440]  很乖的去做
[00:18:33.440 --> 00:18:35.440]  究竟我們做這些事情
[00:18:35.440 --> 00:18:39.440]  我們明不明白是為了什麼呢
[00:18:39.440 --> 00:18:41.440]  明不明白做這些事情
[00:18:41.440 --> 00:18:44.440]  在背後對我們的生命是什麼意思呢
[00:18:44.440 --> 00:18:46.440]  還是我們只看到
[00:18:46.440 --> 00:18:48.440]  你做啊 我又做
[00:18:48.440 --> 00:18:51.440]  這些是好的 我們就去做
[00:18:51.440 --> 00:18:53.440]  我們有沒有明白
[00:18:53.440 --> 00:18:55.440]  我希望我們
[00:18:55.440 --> 00:18:57.440]  在投入這些
[00:18:57.440 --> 00:19:00.440]  這麼有意義的活動裡面
[00:19:00.440 --> 00:19:03.440]  我們自己每一個人都可以知道
[00:19:03.440 --> 00:19:06.440]  真正的意義是什麼
[00:19:06.440 --> 00:19:09.440]  以致我們真的可以
[00:19:09.440 --> 00:19:11.440]  衛生跟從
[00:19:11.440 --> 00:19:14.440]  我不是跟著大隊去做
[00:19:14.440 --> 00:19:16.440]  我是願意
[00:19:16.440 --> 00:19:18.440]  在神的面前
[00:19:18.440 --> 00:19:21.440]  衛生去做那些事情
[00:19:21.440 --> 00:19:24.440]  第二方面的衛生跟從
[00:19:24.440 --> 00:19:28.440]  他們就是用守護著神家
[00:19:28.440 --> 00:19:31.440]  生命被重整的這群以色列人
[00:19:31.440 --> 00:19:33.440]  體會到
[00:19:33.440 --> 00:19:36.440]  聖殿不單只是代表了神的同在
[00:19:36.440 --> 00:19:39.440]  也是他們生活裡面的中心
[00:19:39.440 --> 00:19:42.440]  因為一切所有熟練的操練
[00:19:42.440 --> 00:19:45.440]  比如去聽律法書的教導
[00:19:45.440 --> 00:19:47.440]  他們去憲制 去敬拜
[00:19:47.440 --> 00:19:50.440]  他們要持守著律法裡面所說的
[00:19:50.440 --> 00:19:52.440]  他們這些全部都離不開
[00:19:52.440 --> 00:19:54.440]  跟聖殿有關
[00:19:54.440 --> 00:19:56.440]  所以他們願意盡心盡力
[00:19:56.440 --> 00:19:59.440]  去守護著聖殿
[00:19:59.440 --> 00:20:01.440]  怎麼做呢
[00:20:01.440 --> 00:20:03.440]  簡單來說
[00:20:03.440 --> 00:20:05.440]  有三方面
[00:20:05.440 --> 00:20:08.440]  首先就是齊心奉獻
[00:20:08.440 --> 00:20:11.440]  他們願意每年按著規定
[00:20:11.440 --> 00:20:14.440]  供給給聖殿需要用的東西
[00:20:14.440 --> 00:20:16.440]  供給給那些聖職的人員
[00:20:16.440 --> 00:20:18.440]  祭司他們
[00:20:18.440 --> 00:20:21.440]  讓他們沒有缺乏
[00:20:21.440 --> 00:20:24.440]  忠心的去侍奉
[00:20:24.440 --> 00:20:28.440]  秋千輪班在聖殿裡辦事
[00:20:28.440 --> 00:20:32.440]  以致祭壇上的火是不會熄滅的
[00:20:32.440 --> 00:20:35.440]  還有就是要獻上最好
[00:20:35.440 --> 00:20:37.440]  每年修成裡面最好的東西
[00:20:37.440 --> 00:20:39.440]  初熟的土產
[00:20:39.440 --> 00:20:41.440]  新酒新油
[00:20:41.440 --> 00:20:43.440]  不是留給我和家人享用
[00:20:43.440 --> 00:20:48.440]  是獻入到聖殿的倉庫裡
[00:20:48.440 --> 00:20:51.440]  約書最後那句話
[00:20:51.440 --> 00:20:55.440]  這樣我們就不離棄我們神的殿
[00:20:55.440 --> 00:20:58.440]  他們很深信這樣的生活
[00:20:58.440 --> 00:20:59.440]  怎麼生活呢
[00:20:59.440 --> 00:21:01.440]  分別為聖
[00:21:01.440 --> 00:21:02.440]  齊心奉獻
[00:21:02.440 --> 00:21:03.440]  忠心侍奉
[00:21:03.440 --> 00:21:05.440]  獻上最好
[00:21:05.440 --> 00:21:07.440]  這樣的生活
[00:21:07.440 --> 00:21:12.440]  他們不會離棄他們的殿
[00:21:12.440 --> 00:21:14.440]  殿是代表了神的同在
[00:21:14.440 --> 00:21:17.440]  所以他們肯定這樣的生活
[00:21:17.440 --> 00:21:20.440]  保障他們不會離開這個神
[00:21:20.440 --> 00:21:23.440]  一定討神喜悅
[00:21:23.440 --> 00:21:25.440]  毀身根蟲的生命
