
[00:00:00.000 --> 00:00:07.000]  李先生姐妹朋友們早安,很高興能夠有機會再跟各位來分享信息。
[00:05:02.000 --> 00:05:28.000]  這是神祂要給我們的,但是你有沒有想過,如果我們活在這世界上面,我們老是有一個被囚的心態,哎呀,好像保羅,他在哥林多後書四章第八到九節他說的,他說我們四面受敵,要換上火,我就說慘了。
[00:05:28.000 --> 00:05:48.000]  但是保羅他說,勸不被困住,我們心理作難,我就要說,哎呀,我這下沒指望了,但是保羅他說,我們勸不是失望,我們遭受逼迫,我會說,哎呀,天不容我,地不容我,我被遺棄了。
[00:05:48.000 --> 00:06:00.000]  但是保羅說,我勸不被丟棄,我們被打倒了,我就可以說死定了,但是保羅說,勸不是死亡。
[00:06:00.000 --> 00:06:27.000]  所以我們來到神的面前,我們憑著信心奉主耶穌基督的名,我們要來領受,耶穌說,我來到是要教養得生命,並且得得更豐盛,所以不只是說我們將來在有永生的盼望,我們死了以後可以上天堂,我們在今生就有更豐盛的生命,信不信?
[00:06:27.000 --> 00:06:37.000]  信了你就得到了,你就是憑著信心你就來領受,你憑著信心你就來任意的拾取,你就來向他要,你就活出。
[00:06:37.000 --> 00:06:49.000]  所以失明受盡,勸不被困住,心理作難,勸不失望,遭逼迫,勸不被丟棄,被打倒了,勸不失望,這是我們要學習的。
[00:06:49.000 --> 00:07:18.000]  神要我們就像這個樣子,所以有的時候我們背著十字架,好重好苦,有的時候我太太說,你就是我的十字架,現在她也背著親神了,有的時候我說我的工作就是我的十字架,某一個同事就是我的十字架,給我好多的苦楚,我真的不知道怎麼跟他相處,感謝神,因為他的十字架是親神。
[00:07:18.000 --> 00:07:40.000]  他要與我同步一個,他要帶領我走那純正的道路,所以當我們遇到整個試煉,您知道嗎?試煉,英文叫做trial,好像你買了一個新車,你去試車一下,trial,就是叫做試煉。
[00:07:40.000 --> 00:08:02.000]  試煉是必須要靠仰望基督來渡過這個難關的。如果當我們遇到整個試煉的時候,你不要放大這個困苦患難,你也不要冤天尤人,你更不要口舌犯罪,尤其是不要倒下去就起不來了。
[00:08:02.000 --> 00:08:31.000]  到底什麼叫試煉呢?如果說你今天蓋一個房子,你蓋好的時候一定要有一個home inspection,我以前不知道,小時候聽人家講說德國人做事實在,他們做好了一個碉堡,他就要把做碉堡的人通通關到碉堡裡面,然後用炮轟,看你這個做的到底堅不堅固。
[00:08:31.000 --> 00:08:51.000]  這叫試煉,你做的,所以我就用炮來轟你,看你受得住受不住。神也是一樣,神要試煉我們,我們活在這個試煉上面,要越磨越堅韌,越磨越更像基督長大成人的樣子。
[00:08:51.000 --> 00:09:14.000]  你知道嗎?有的人說新天新地新耶路撒冷城的城牆上面有很多寶石,還有很多的石頭,那每一塊都非常的密,非常的契合,他說那每一塊就好像是我們弟兄姊妹,就好像是我們同供一樣,磨啊磨啊磨啊磨得非常契合。
[00:09:14.000 --> 00:09:26.000]  就好像我們夫妻一樣,就好像我們家人一樣,磨啊磨啊磨啊磨得兩個人恩愛有加,這就是試煉。
[00:09:26.000 --> 00:09:46.000]  試煉是苦口的良藥,試煉是經過包裝的住,你知道嗎?只要你熬過那個一點點,只要你信靠仰賴神,你能夠度過那個關頭,人家不是說嗎?危機就是轉機。
[00:09:46.000 --> 00:10:12.000]  你碰到一個危險的機會,殊不知那是一個大好的機會,哈雷路亞是這樣的女生,哦是的,我們住在沒有檢驗的房子,你願意去住嗎?你買房子我們都知道,一定要有home inspection,所以神也是在建造我們,祂也要來檢驗這個房子,所以神要試煉我們。
[00:10:12.000 --> 00:10:41.000]  所以我們要做被求而有指望的人,我們還以為說患難夾在我身上了,困苦把我圍住了,哎呀這下子我慘了,我們雖然被犬類圍著,被撒旦魔鬼圍著,被困苦患難圍著,但是我們被求而有指望,因為我相信祂有祂的美意,祂要讓我能夠突破這個重圍。
[00:10:41.000 --> 00:10:53.000]  就好像蝴蝶的毛毛蟲從結裡面突破出來的時候,就是一隻美麗的蝴蝶,哈雷路亞。
[00:10:53.000 --> 00:11:15.000]  如果你想說,哎呀好可憐啊,我幫你把它剪開吧,那個毛毛蟲剪它出來的時候,它活不下去,因為它沒有掙扎,它翅膀都不會飛了,這就是危險。所以我們必須要經過試煉,必須要長長的來努力的。
[00:11:15.000 --> 00:11:25.000]  聖經也上說,沒有管教的兒子怎麼能呢?我們的孩子也是要管教不釋放。
[00:11:25.000 --> 00:11:50.000]  聖經上面講,大衛就是一個最好的例子,大衛他被掃羅追殺,他就四處逃亡,受盡凌辱艱困,九年,你知道嗎?大衛其實他在九年前就已經被高利為王了,但是掃羅就不放過他,就一直在追殺他。
[00:11:50.000 --> 00:12:06.000]  大衛就常常躲躲,躲了九年,甚至還有兩次機會,隨手可以把掃羅殺掉,他都不敢殺,他心裡面想說,這是受高的王,神給我這個機會,但是神在試煉我。
[00:12:06.000 --> 00:12:30.000]  讓我們想,哎呀,這個我把它解決掉,我的困苦患難就沒了,不是嗎?但是既然這是受高的王,我怎麼能夠碰他呢?我怎麼能夠殺他呢?所以大衛一而再的,機會來了,放掉,然後自己再去逃命去吧,他們的戰神。
[00:12:30.000 --> 00:12:50.000]  所以大衛他知道神有他的旨意,大衛他知道神要帶領他,所以即使眼前好像受困難、被囚,但是他有指望,他有盼望,感謝神,讚美神。
[00:12:50.000 --> 00:13:14.000]  如果我們沒有經過試煉,你就不會有信心,你知道嗎?假如我們信了主,就永遠一帆風順,一點苦都不吃,哦,這個神每天就祝福我,哦,是醫治我的身體的病痛,什麼病都沒有,然後每天福樂無窮,那你就沒有信心了,你知道嗎?
[00:13:14.000 --> 00:13:43.000]  也就是當你碰到了有危險患難的時候,你就護求神的時候,忽然間,有一次,我妻子的車子在一個前不著身後不著院的一個高速公路邊上掏了毛了,車胎壞掉了,她也不知道該怎麼辦,那個時候手機還不流行,忽然間,咻,一部車子開在她旁邊,然後下來一個人。
[00:13:43.000 --> 00:14:05.000]  然後跟他說,你換輪胎,我太太茫然無知,那個人乾脆捲起袖子來幫她換,換好了,那個人就走了,我太太一看,她的車子後面貼了一隻Jesus fish,啊,神送了一個天使來啊,她來這邊。
[00:14:05.000 --> 00:14:32.000]  所以,我們要有這個信心,我們要有這個信心,知道神,祂知道我們有困苦患難,祂會來幫助你的。我每次都講,神絕對不會把我承受不了的試煉加在我身上的,阿雷路亞式的戰神,神絕對不會把一些困苦患難不讓我,帶我渡過的。
[00:14:32.000 --> 00:14:52.000]  神如果祂只是讓你高高興興快快樂樂,那你的信心不會長,不經一事不長一智,不經一難不長一信。當你經歷了神的時候,你的信心就越來越大,阿雷路亞式的戰神,阿雷路亞式的。
[00:14:52.000 --> 00:15:18.000]  是的,是的,保羅在西伯來書說,你們所忍受的是神管教你們,待你們如同待兒子,焉有兒子不被父親管教呢?感謝神,神常常管教我,我太太爺爺的時候也講我,也罵我,這是神在管教我,阿雷路亞式的戰神。
[00:15:18.000 --> 00:15:35.000]  是的,所以我們遇到神的試煉,我們要讓我過得去。我們如果遭受到撒旦魔鬼的試探,試探跟試煉不一樣,試探英文叫做temptation,試探就很有意思了。
[00:15:35.000 --> 00:15:59.000]  撒旦魔鬼他專門會試探或者攻擊什麼樣的人,你知道嗎?其實蠻明顯的,他專門攻擊污名是非,盲目跟從,情緒變化無常,靈敏起伏不定,不信主的人,而且撒旦在驕傲人的身上大有力量。
[00:15:59.000 --> 00:16:08.000]  如果是你一個謙卑的人,撒旦奈何不了你,在一個驕傲到人的身上,那撒旦大有作為啊。
[00:16:08.000 --> 00:16:35.000]  所以這個撒旦魔鬼的temptation當他臨到你的時候很有意思,他是裹著糖衣的毒藥,你還以為好棒哦,神在祝福我,先前是神的試煉,你還以為說是撒旦魔鬼在打擊我,no,那是神的試煉,看你承受得了沒有,承受不了,看你可不可以長出來,壯大起來。
[00:16:35.000 --> 00:17:04.000]  今天你碰到好棒的事情哦,上了網,哦,好多好漂亮的女人給你看了,哦,撒旦大人給你吃哦,哎呦,怎麼撿到五十塊錢呢,哎呦,今天這個不拿白不拿,還以為神祝福我,實不知那是撒旦魔鬼的試探,所以說試探常常是裹著糖衣的毒藥,你還以為很不錯,其實是安樂死啊。
[00:17:04.000 --> 00:17:33.000]  是不是,其實我們一個勝過試探的人,他是要為神做見證及領受恩典,祝福保守,得天國的人,如果我們不能夠勝過從神來的試煉,不能夠勝過從撒旦魔鬼來的試探,我們就淪為撒旦魔鬼的奴隸了,就成為罪的奴僕了。
[00:17:35.000 --> 00:17:58.000]  哈雷德,聖經上面有講一個故事,他說有一個釋師,釋師就是以色列人沒有王,所以有Judge,就是釋師為他們來審判事情,他的名字叫三森,三森是一個大力士,他非常有力量,那麼他留了長頭髮,
[00:17:58.000 --> 00:18:18.000]  因為他生下來,他的母親就把他許給了神,所以他不喝清酒,不喝濃酒,他不剪頭髮,甚至於他應該是非常盡錢,成為神所重用的人,叫做拿希爾人。
[00:18:18.000 --> 00:18:36.000]  但是三森徒有大的力量,但是他卻沒有能夠背起神給他的負擔,他沒有能夠勝過撒旦魔鬼的試探。
[00:18:36.000 --> 00:18:59.000]  他愛上了一個外邦女子,叫做Dalila,把三森拉過來了,所以這個女的就一而再再而三的騙三森,說你跟我講為什麼你這麼有力量,三森就騙他。
[00:18:59.000 --> 00:19:17.000]  所以一而再的,這個女的一聽到三森跟他說他為什麼這麼有力量,就馬上叫了匪夷士人來抓三森,就照著三森講的方法來抓,結果都被三森打跑了。
[00:19:17.000 --> 00:19:30.000]  聖經上面說他拿取了一骰骨可以打死幾百個敵人,他可以跳到獅子上面抓到獅子嘴巴,把獅子口撕裂,這麼大力量。
[00:19:30.000 --> 00:19:51.000]  結果Dalila就非常生氣,三森有一次又灌迷湯灌酒,就說你又沒有跟我講實話,你到底力量從哪裡來的?三森中了計,他說其實我的力量是從我的頭髮來的。
[00:19:51.000 --> 00:20:02.000]  你們有沒有看到小姥妹有的時候頭髮後面留一根小墊子,他們是學三森的。
[00:20:02.000 --> 00:20:08.000]  他說我這個從小我就不踢,所以我這個力量就是從這裡來的。
[00:20:08.000 --> 00:20:29.000]  好,趁他睡著了,Dalila就拿剪刀把他的頭髮剪掉,然後叫匪夷士人來抓他了。三森起來,他就跟匪夷士人要打,才發現他的力量沒有了,所以就被匪夷士人抓了。
[00:20:29.000 --> 00:20:43.000]  匪夷士人把他抓住了,又把他的眼睛刨掉,所以成為一個沒有力量,沒有神的力量來,這一下連他的vision,他的意象都沒有了,神給他的使命他也看不見了。
[00:20:43.000 --> 00:20:54.000]  所以人家把他架到監裡面,在那裡推磨,所以他就一個瞎眼的人,沒有力量的人,就在那裡推磨。
[00:20:54.000 --> 00:21:12.000]  有一天匪夷士人要慶祝他們的神,就是大滾神的節日,就在殿裡面慶祝,然後有人就說去把我們抓來那個以色列人的四師三森,把他拿出來我們戲耍他。
[00:21:12.000 --> 00:21:34.000]  結果就把三森從監牢裡面提了出來,就帶到大殿裡面去,三森眼睛瞎了,他就跟引他來那個人說,請你把我帶到,扶到一個柱子旁邊,這樣子我才能夠眼睛看不到,我可以扶到柱子。
[00:21:34.000 --> 00:21:56.000]  這個人就說好,就把他帶到一個柱子邊,三森就摸到柱子,然後三森就向上帝禱告,他說神啊,求你讓我的力量回來,讓我能夠把這個大滾廟柱子推倒,然後把敵人殺死。
[00:21:56.000 --> 00:22:10.000]  所以這個時候忽然間神的能力就降在他身上,他就奮力一推,大滾廟就柱子倒了,整個廟垮下來,壓死了三千個斐理希人。
[00:22:10.000 --> 00:22:39.000]  聖經上就說,他死的時候,他殺的敵人比他活的時候,殺的人還要多。三森成為階下仇人,他沒有能夠被囚而有盼望,他中了撒旦魔鬼的試探,他淪為罪人,但是最終他為神做了一樁事情,他為神報了這個仇。
[00:22:39.000 --> 00:22:47.000]  各位,如果我們沒有試探,我們不會成器。
[00:22:47.000 --> 00:22:55.000]  聖經上面說,神的家族有金器銀器木器瓦器,國人還喜歡家具,還有大器。
[00:22:55.000 --> 00:23:06.000]  如果我們不受過試煉,不勝過試探,我們不能成器,最終仍然是木器。
[00:23:06.000 --> 00:23:28.000]  我們有人講說,陶匠的手就好像我們唱的那首歌一樣,聖經上面講的,他用陶土做成器皿,他說他腳下踩著輪子,然後手開始塑造陶器。
[00:23:28.000 --> 00:23:47.000]  塑造不好了,就把它打爛,就一直打一直打一直打,為什麼要打那個陶土?中間有氣泡,他一直打一直打一直打,把氣泡把雜質就帶出來,然後刮掉,一直揉像揉麵一樣。
[00:23:47.000 --> 00:24:12.000]  裡面有雜質,所以陶匠要一直打我們,要試煉我們,藉著撒旦摩培的試探,也來唸經我們,然後做成陶器,做成碗,做成花瓶,然後燒成器。
[00:24:12.000 --> 00:24:34.000]  如果這個陶土怎麼做都做不好,打自己,就做馬桶吧。所以我們弟兄姐妹朋友們真的要注意,我們來了神的面前,我們願意受神修剪,被神塑造,我們也要抗拒撒旦摩培的試探,我們要勝過他。
[00:24:34.000 --> 00:25:00.000]  三神的力量在他的頭髮上,他生來神就給他了,我們也是一樣,我們生來神就給我們力量,他說我的能力要在軟弱人的身上顯得更完全,我是軟弱的人,但是神說我的能力要在你這個軟弱的身上顯得更完全,所以我也可以比撒旦更有力量,更有能力。
[00:25:00.000 --> 00:25:20.000]  基督徒的力量在哪裡呢?在話語上,在禱告上,在服事上,在靈修上,在奉獻上,這是基督徒的力量的來源。你不要像神禱告說神啊,給我力量,給我力量,但是你又不靈修,又不禱告,又不參加教會,又不服事,又不奉獻,又不幹什麼,哪來力量呢?
[00:25:20.000 --> 00:25:49.000]  所以我們感謝神,我們讚美神。當我們受到不義的對待,不公不義常常會發生在我們身上,你或許受到別人的嫉妒,受到別人的排擠,或者是冤枉,或者是不公不義的對待,甚至失去工作,你家庭裡面也出了問題,你跟兒女的關係也出了問題,等等等等。
[00:25:49.000 --> 00:26:13.000]  這是不公的代議,不公不義的事情發生在身上,但是我們信的神是信使公義連續的神,神的恩典絕對共用,再大的事情,再多的事情發生在你身上,那神絕對會帶領你度過。
[00:26:13.000 --> 00:26:30.000]  你看到這個,讚美神。神的恩典,他是恩上加恩,利上加利,榮上加榮,福上加福,樂上加樂,感謝神,讚美神。
[00:26:30.000 --> 00:26:58.000]  有一個很明顯的例子,聖經上面有一個人,他名叫約瑟,他是雅各的小兒子,第二小的兒子,他從小就領受神的意向,他有一次跟哥哥們在田裡面做莊稼,捆和捆。
[00:26:58.000 --> 00:27:15.000]  結果他就看見,他就夢見,說那和捆,他哥哥們的和捆圍繞著他這個和捆向他下拜,他講出來,他哥哥們就很氣他,我們向你下拜。
[00:27:15.000 --> 00:27:31.000]  然後他又一次又夢到說,十一顆星星還有月亮太陽都圍著他轉,他講給他爸媽聽,他爸媽說,連你爹你娘都要圍著你嗎?下拜嗎?
[00:27:31.000 --> 00:27:49.000]  但是聖經上面說雅各把這個事情記在心裡面,那麼約瑟也是把這個事情記在心裡面,所以他是一個有盼望的人,有指望的人,但是他受到不公不義的待遇,你們知道嗎?
[00:27:49.000 --> 00:28:08.000]  他哥哥們嫉妒他,說他爸爸給他做了一件彩衣,就是非常漂亮的colorful dress,他就穿著,哥哥們就嫉妒他,就說那個做夢的來了,做夢來了,我們把他殺了。
[00:28:08.000 --> 00:28:25.000]  結果老大劉哥說,不可以殺,這個兒子是爸爸最喜歡的,他到底是猶太人,就把他賣了算了,算幾個嘴呀,所以就把他賣給了司馬林的商人,就帶到埃及去了。
[00:28:25.000 --> 00:28:40.000]  歐娜回去騙她爸爸說,把那個彩衣撕破了,又染上了羔羊的血,然後拿給她爸爸說,哎呀,你所愛的兒子被禽獸吃掉了,彩衣變雪衣了。
[00:28:40.000 --> 00:29:03.000]  帶到埃及,在法老王侍衛長家裡面做奴僕,做奴隸,成為階下囚,這個神真的在他身上有意思,神很快地讓法老王就很重視他,很賞重賞他,把他提升為管家。
[00:29:03.000 --> 00:29:20.000]  結果這個法老王的妻子或妾勾引他,他不從,他說,法老王對這麼好,而且我是有神的人,我怎麼可以做這樣的事情呢?所以不從,結果就被誣告,結果這下子下到監牢裡面,受到不公不義的待遇。
[00:29:20.000 --> 00:29:43.000]  這下子彩衣變雪衣變囚衣了,穿上囚犯的衣服了,但是他是一個被囚而有恥望的人,他在監牢裡面,處處待了多久你知道嗎?他被賣做奴隸待了十三年,大胃王也不過逃亡逃了九年,他被囚十三年,他怎麼活啊?
[00:29:43.000 --> 00:30:09.000]  他就常常想起這個異象這個夢,神跟他說的,他就被囚而有恥望的人,結果有一天有兩個官也被下到監牢裡面,一個是膳長,一個是酒鎮,膳長就是胃王準備飯食的官,酒鎮就是胃王選酒品酒,免得人家來毒害王的官,這兩個人也下到監牢裡面了。
[00:30:09.000 --> 00:30:36.000]  哦,當然了,大家大概知道,這個西伯來的年輕人是大有能力的,會做夢,這兩個人就跟他說,我們也做了夢,請你給我們寄,這膳長說我夢見,我頭上躺了一籃裡面放的麵包,然後天上飛鳥來吃。
[00:30:36.000 --> 00:30:53.000]  這酒鎮說我又夢見我在法老後面前為他喝酒,為他選酒,耶穌就跟他說,酒鎮你要關乎原始,膳長你的頭要落地了,後來果然就發生了。
[00:30:53.000 --> 00:31:20.000]  耶穌就跟這個酒鎮說,哎,你出去的時候請你紀念我,我跟你說了,這酒鎮出去根本把他忘得一乾二淨,結果有一天這個法老王他也做了一個夢,他夢見七頭肥牛,後來又來了七頭瘦牛把這個肥牛吃掉了。
[00:31:20.000 --> 00:31:36.000]  他就找這些術士算命的來給我解夢,這些人每一個都會解,忽然酒鎮響起,在監牢裡面一個由西部來的年輕人叫做Joseph,他會解夢。
[00:31:36.000 --> 00:31:50.000]  Quickly,聖經上面說,法老王就下令Quickly,立刻的把他從監牢裡面提出來,刮了鬍子,做了頭髮,洗了衣服,穿上衣服,就來見法老王。
[00:31:50.000 --> 00:32:06.000]  他就跟法老王說,你七年大豐收,就是七頭肥牛,然後七年大飢荒,把這個肥牛吃掉了,那法老王說怎麼辦?大家都不知道該怎麼辦?
[00:32:06.000 --> 00:32:25.000]  Joseph就說,你這個西部來的少年,我看你是有神童在的,你說怎麼辦?Joseph就幫他大建穀倉、糧倉,然後豐收的時候就存稀,荒年來的時候就賣。
[00:32:25.000 --> 00:32:39.000]  所以老百姓沒飯吃了,拿錢來換糧,錢也換完了就拿土地來換糧,土地也換完了就拿家人來說,我給你法老王,我給你做奴隸,就一吃一口飯就好了。
[00:32:39.000 --> 00:33:02.000]  這樣的法老王的國事達到巔峰,整個地方都屬於法老王的。這個時候,約瑟的家人也來埃及地來買糧了,約瑟一眼就認出他們,他們認不出他。
[00:33:02.000 --> 00:33:12.000]  長話短說,給他們糧了,又帶他們吃了一頓,然後約瑟就說你們認得我嗎?他們說不認得。
[00:33:12.000 --> 00:33:34.000]  他說我就是你們要殺的,約瑟啊,哇,幾個哥哥已經統統跪下來了,我們不是這樣的,我們沒有要害你,約瑟說沒有關係。我們人的意識是這樣,但是神的意識是要為我們家保留活口。
[00:33:34.000 --> 00:33:44.000]  所以我今天在這裡,你們來投奔我,全部都來吧,與我一起享福吧,跪為宰相啊。
[00:33:44.000 --> 00:34:10.000]  如果你受到不公不義的待遇,你能夠挑著牙度過關,靠著神的能力,不住的禱告,不怨天尤人,不怎麼樣,當然你該爭取還是要爭取,但是爭取跟怨天尤人不一樣,或者是不去做無謂的掙扎,或者是反抗,或者是搞小動作,或者是怎麼樣。
[00:34:10.000 --> 00:34:16.000]  你讓神來待你,不住的向祂來求,看祂怎麼為你來做這件事。
[00:34:16.000 --> 00:34:29.000]  哦,約瑟對他們說,不要害怕,我豈能代替神呢?從前你們要害我,但是神的意識要保全許多人的命,成就今天的光景。
[00:34:29.000 --> 00:34:46.000]  耶穌的故事也是,聖經當中,祂在解剖人的手下,默默無聲。耶穌為什麼在解剖人的手下默默無聲呢?耶穌為什麼甘心樂意地上神的家?因為祂知道這是神的意識。
[00:34:46.000 --> 00:35:03.000]  如果神的意識是要我們成為基督徒,我們成為基督徒,如果神的意識是要我們為祂來背十字架,我們就背,再一次神要來代替我們。
[00:35:03.000 --> 00:35:28.000]  所以,如果你今天遭遇到無妄之災呀,萬事都變,什麼叫無妄之災呀?意思是you have done nothing,but something happened,你啥事沒幹,但是災禍就發生在你家天上,好像飛機就一頭栽在你家裡面一樣,無妄之災呀。
[00:35:28.000 --> 00:35:45.000]  是不是?出去逛街被車撞,或者是家裡面被小偷光顧了,或者怎麼樣,遭遇到無妄之災,萬事都變,好好的工作,好好的身體,忽然間一下子全部沒有了。
[00:35:45.000 --> 00:36:09.000]  聖經上面也有一個例子,有一個人的名字他叫約伯,他是烏斯蒂人,是一個政治的人,那麼他有兒女,孫畜,奴徒,家財萬萬,忽然間這一切統統失去了,你說他心裡怎麼想?包括他的兒女,他的財富全部都失去了。
[00:36:15.000 --> 00:36:28.000]  我赤身出於母胎,也必赤身歸回。賞賜的是葉和華,收取的是葉和華,葉和華的名字應當稱頌。
[00:36:28.000 --> 00:36:54.000]  換句話說,我們來到這個世界上面,什麼都沒帶來,我們也什麼都帶不去,但是如果我們能夠帶著神,我們就有救了,不是嗎?所以我們來到這個世界上面,像約伯一樣,我們即使是很虔誠的,但是遭遇到無妄之災的時候,你啥事都不能做,沒有辦法的時候。
[00:36:54.000 --> 00:37:07.000]  跟著約伯,他渾身長滿了毒瘡,聖經上面說,他坐在灰爐之中,用瓦片刮他的身體,癢得不得了。
[00:37:13.000 --> 00:37:40.000]  最後神把他披上,他勝過了這一切,雖然遭遇了無妄之災,但是他活出了不一樣的生命。沒有患難我們不能夠長成,神保住我們,神帶領我們,神愛我們,祂向我們看我們,像是祂眼中的同仁一樣。
[00:37:40.000 --> 00:37:55.000]  雖然有的時候患難壓傷我們,病痛把我們壓得喘不過氣來,但是神是有恩典憐憫的。
[00:37:57.000 --> 00:38:12.000]  有一句話說,患難好像烏雲密布,但是你知道烏雲後面還是有太陽,還是晴天萬里,晴空萬里。
[00:38:12.000 --> 00:38:27.000]  所以患難好像烏雲密布,所以所羅門王說,雲若滿了雨,就必傾倒在地上,祝福就來了。
[00:38:32.000 --> 00:38:44.000]  又有一句話說,烏雲好像主耶穌腳前的塵埃,我們如果走在沙土地上就會有灰塵,不是嗎?
[00:38:44.000 --> 00:39:03.000]  他說患難就好像主耶穌腳前的塵埃,主耶穌來了,所以施布甄他說什麼,看到了烏雲就知道主靜,看到了灰塵就知道主靜,恩典祝福保守,跟著就來了。
[00:39:04.000 --> 00:39:21.000]  各位千萬記住,人生在世中有苦難,但是主祢有平安,因為耶穌勝過了世界。所以我們如果遭受了神的撕裂,撒旦魔鬼的試探,不公不義的對待,還有無妄之災,
[00:39:21.000 --> 00:39:40.000]  我們要轉為跪向神,神會加倍的賜福給我們的,而且是加倍的,就好像約爾書上面說,黃蟲男子罵他撿蟲,說吃去了,神要加倍的補還給你。
[00:39:40.000 --> 00:39:52.000]  哈雷德詹姆士,讓我們低頭禱告,阿爸父母,我們感謝祢,我們讚美祢,求祢來帶我們走這個路。
[00:39:52.000 --> 00:40:04.000]  在路上我們一起走,在路上我們手拉手,當我們共患難,我們勇往向前走,這樣禱告是奉祖耶穌基督的名。
