
[00:00:00.000 --> 00:00:03.280]  好了 什麼叫做馳承哀索呢?
[00:06:13.820 --> 00:06:17.440]  所以原來律法的目的就是要維持秩序
[00:06:17.440 --> 00:06:21.000]  我剛才講了 神班下的律法的時候
[00:06:21.000 --> 00:06:23.460]  百姓並不覺得這些是新鮮的事情
[00:06:23.460 --> 00:06:26.020]  哇 這些是新的事情 絕對不是
[00:06:26.020 --> 00:06:27.620]  為什麼呢?
[00:06:27.620 --> 00:06:31.140]  這些事情原來早就在他們的良知
[00:06:31.140 --> 00:06:34.520]  在他們的良心裡面 已經產生了作用
[00:06:34.520 --> 00:06:36.460]  就算不相信的人
[00:06:36.460 --> 00:06:42.760]  都不會去聽乏這個良心裡面的作用
[00:06:42.760 --> 00:06:44.880]  就正如剛才我們看《羅馬書》
[00:06:44.880 --> 00:06:48.340]  第二章14到16節所講的
[00:06:48.340 --> 00:06:53.740]  所以律法 記住 並不是枷鎖困住我們
[00:06:53.740 --> 00:06:56.140]  而是怎麼樣呢? 為了我們的好處
[00:06:56.140 --> 00:06:58.620]  將我們內心的標準
[00:06:58.620 --> 00:07:01.940]  應有的標準清楚列出來
[00:07:01.940 --> 00:07:07.240]  所以記住 律法不是要禁止我們個人的表現
[00:07:07.240 --> 00:07:09.620]  限制我們不可以來表達自己
[00:07:09.620 --> 00:07:13.920]  而是引導我們走在正確的道路上面
[00:07:13.920 --> 00:07:18.040]  而且律法絕對不是冷酷無情的禁制
[00:07:18.040 --> 00:07:21.960]  是它慈愛柔情的指引和規範
[00:07:21.960 --> 00:07:23.280]  剛才我們一開始的時候
[00:07:23.280 --> 00:07:26.720]  不是聽了一首歌叫《慈誠愛索》嗎?
[00:07:26.720 --> 00:07:27.700]  在《河西亞書》裡面
[00:07:27.700 --> 00:07:30.560]  神就說用它的慈誠愛索來牽引著我們
[00:07:30.560 --> 00:07:32.220]  什麼叫慈誠愛索呢?
[00:07:32.220 --> 00:07:34.340]  很簡單舉一個例子 大家就會知道
[00:07:34.340 --> 00:07:38.180]  這個畫面 我想十幾年前
[00:07:38.180 --> 00:07:40.920]  到現在我都會很深印象
[00:07:40.920 --> 00:07:42.560]  那時候我住在大埔
[00:07:42.560 --> 00:07:46.000]  在大埔火車站搭火車
[00:07:46.000 --> 00:07:48.820]  我第一次見到一個小孩子
[00:07:48.820 --> 00:07:50.560]  已經懂得走路了
[00:07:50.560 --> 00:07:55.260]  大概兩歲左右 總之就是這樣
[00:07:55.260 --> 00:07:58.640]  現在原來照顧小孩子跟我們以前很不同的
[00:07:58.640 --> 00:08:03.420]  原來這個小孩子的腰是綁著一些東西的
[00:08:03.420 --> 00:08:07.680]  後面有一條繩子 好像人們放狗那樣
[00:08:07.680 --> 00:08:10.640]  這個小孩子就懂得走路 四處走
[00:08:10.640 --> 00:08:16.880]  媽媽就在後面 牽著繩子的另一端
[00:08:16.880 --> 00:08:21.040]  有一定的長度讓小孩子走
[00:08:21.040 --> 00:08:22.720]  怎樣讓小孩子走呢?
[00:08:22.720 --> 00:08:29.820]  好奇一下 走到外面 月台下面有路軌
[00:08:29.820 --> 00:08:33.000]  如果再走多兩步就會跌了
[00:08:33.000 --> 00:08:36.140]  媽媽就很緊張 喂 不要啊 不要出去
[00:08:36.140 --> 00:08:38.440]  但是她一說的時候
[00:08:38.440 --> 00:08:40.860]  她就馬上做一個動作
[00:08:40.860 --> 00:08:43.540]  就是那個繩子快要衝下去了
[00:08:43.540 --> 00:08:46.460]  她就馬上扯一扯那條繩子
[00:08:46.460 --> 00:08:51.040]  那個繩子就馬上向後掉下去 掉在地上了
[00:08:51.040 --> 00:08:52.700]  接著那個繩子就哭了
[00:08:52.700 --> 00:08:56.140]  甚至好像很生媽媽的氣 弄跌了她那樣
[00:08:56.140 --> 00:09:00.600]  但是原來這個我就體會到什麼叫做「慈誠哀索」
[00:09:00.600 --> 00:09:03.100]  因為小孩子還是很小 有些東西不懂
[00:09:03.100 --> 00:09:05.680]  所以給了他一定的自由度
[00:09:05.680 --> 00:09:07.920]  但是這條繩子就是怎樣呢?
[00:09:07.920 --> 00:09:10.980]  就是控制著他 如果有危險的時候
[00:09:10.980 --> 00:09:13.720]  他就馬上收繩子 這樣就幫助到他
[00:09:13.720 --> 00:09:15.180]  這個就是「慈誠哀索」
[00:09:15.180 --> 00:09:18.280]  所以 律法絕對不是神冷酷無情的禁制
[00:09:18.280 --> 00:09:21.000]  那是祂慈愛柔誠的指引
[00:09:21.000 --> 00:09:24.560]  律法更加不是帶給我們負面的影響
[00:09:24.560 --> 00:09:27.300]  是給我們人生的更加積極意義
[00:09:27.300 --> 00:09:30.040]  比如我們會怎樣去建立人
[00:09:30.040 --> 00:09:34.340]  就是不可以去奪取別人的東西 這個很重要
[00:09:34.340 --> 00:09:38.880]  這個時候 律法是迫使我們不去犯法
[00:09:38.880 --> 00:09:43.680]  你知不知道其實無政府狀態才是最可怕的
[00:09:43.680 --> 00:09:47.280]  這兩天我也很緊張香港的情況
[00:09:47.280 --> 00:09:52.040]  今晚香港時間已經變成了三號風球了
[00:09:52.040 --> 00:09:54.760]  當然 我有很深的感受
[00:09:54.760 --> 00:09:58.280]  有個家庭就去看浪 政府已經說了很多次
[00:09:58.280 --> 00:10:02.000]  不要啊 隨時會被捲走 但是沒有人聽的
[00:10:02.000 --> 00:10:04.220]  就是很多人都會說 你自己死了
[00:10:04.220 --> 00:10:07.460]  還帶著小孩子去 我就想起《以色列傑書》
[00:10:07.460 --> 00:10:11.380]  就是一些守望者發出這個警告
[00:10:11.380 --> 00:10:15.200]  但是那些人不聽 就不關守望者的事 是不是?
[00:10:15.200 --> 00:10:21.340]  好了 有兩母女 媽媽和兒子就被捲了下海
[00:10:21.340 --> 00:10:25.100]  接著又有個爸爸跳下去救
[00:10:25.100 --> 00:10:28.800]  幸好剛好有些人要做工程
[00:10:28.800 --> 00:10:31.820]  現在竟然有些人就說是國內人來的
[00:10:31.820 --> 00:10:35.400]  那個船牌是國內的 這些是說謊的
[00:10:35.400 --> 00:10:39.200]  這個是香港人來的 這個船也是香港的
[00:10:39.200 --> 00:10:41.940]  幸好就是在附近救了他們
[00:10:41.940 --> 00:10:46.340]  你留意到的時候 原來人就是要承擔這個責任
[00:10:46.340 --> 00:10:50.040]  所以你記住 現在甚至有些人就提出
[00:10:50.040 --> 00:10:54.360]  要立法去管制 如果犯錯的時候
[00:10:54.360 --> 00:10:59.420]  就要去受這個刑罰 但是這些是真的很難立法的
[00:10:59.420 --> 00:11:02.440]  但是我想說的是什麼呢?就是香港十號風球
[00:11:02.440 --> 00:11:05.340]  但是你有沒有留意到 香港人的素質是很高的
[00:11:05.340 --> 00:11:10.000]  有沒有人趁風打劫 破爛玻璃然後去搶東西
[00:11:10.000 --> 00:11:14.700]  縱使有些店鋪的玻璃都破爛了 吹爛了
[00:11:14.700 --> 00:11:16.700]  但是都沒有人進去搶東西的
[00:11:16.700 --> 00:11:20.420]  但是你相反地 去想一下美國這些地方
[00:11:20.420 --> 00:11:25.640]  如果一有大風 甚至一有什麼暴動的時候
[00:11:25.640 --> 00:11:27.640]  那些人就會進去打劫了
[00:11:27.640 --> 00:11:32.980]  所以你留意到 原來無政府狀態才是最危險的
[00:11:32.980 --> 00:11:36.700]  完全不需要守法的時候 就很恐怖
[00:11:36.700 --> 00:11:41.100]  有一段英文 我翻譯成中文 大家可以看趴趴波
[00:11:41.100 --> 00:11:46.100]  他說 立法並不是給我們限制著我們的自由
[00:11:46.100 --> 00:11:51.520]  絕對不是帶來了不善 那是要怎麼樣呢?
[00:11:51.520 --> 00:11:55.200]  你帶來給我們美好 它不是阻止我們去做事
[00:11:55.200 --> 00:11:58.700]  它反而給我們在一定的自由度裡面
[00:11:58.700 --> 00:12:02.940]  可以做很多的事情 他說 立法並非帶來了苦毒
[00:12:02.940 --> 00:12:07.760]  那是帶來了喜樂 因為如果你犯了法
[00:12:07.760 --> 00:12:11.320]  只會令到人受傷害 而你自己也受傷害
[00:12:11.320 --> 00:12:14.260]  他說 立法並不是要去壓制我們
[00:12:14.260 --> 00:12:17.600]  那是要成全我們 這個是很重要的
[00:12:17.600 --> 00:12:19.600]  好了 立法還有一個什麼作用呢?
[00:12:19.600 --> 00:12:24.620]  就是叫人知罪 罪如果沒有立法講明的時候
[00:12:24.620 --> 00:12:26.620]  人就不知道什麼叫罪
[00:12:26.620 --> 00:12:30.520]  我們看看《羅馬書》第四章第15節
[00:12:30.520 --> 00:12:34.240]  「因為立法是惹眾憤怒的 哪裡沒有立法
[00:12:34.240 --> 00:12:36.740]  哪裡就沒有過犯」
[00:12:36.740 --> 00:12:38.520]  《羅馬書》第五章第十三節說到
[00:12:38.520 --> 00:12:40.820]  「但沒有立法 罪也不算罪」
[00:12:40.820 --> 00:12:43.540]  所以你留意到是什麼意思呢?
[00:12:43.540 --> 00:12:48.140]  很簡單舉個例子 踢足球 英國人最喜歡踢足球
[00:12:48.140 --> 00:12:52.740]  或者看球賽的 你也知道原來踢球也有規例的
[00:12:52.740 --> 00:12:59.120]  比如在禁區裡面 只有哪個人可以用手拿球?
[00:12:59.120 --> 00:13:03.780]  就是龍門 如果球員在禁區裡面
[00:13:03.780 --> 00:13:06.520]  用手碰到球的時候 那就怎樣?
[00:13:06.520 --> 00:13:10.560]  那就判以極刑了 是怎樣呢?射十二碼
[00:13:10.560 --> 00:13:14.580]  這就是他們足球裡面的規例
[00:13:14.580 --> 00:13:18.840]  什麼叫越位呢?如果所有的後衛
[00:13:18.840 --> 00:13:22.660]  就是對方的後衛都站在前面
[00:13:22.660 --> 00:13:26.640]  而你自己的前鋒是在這些後衛的身後
[00:13:26.640 --> 00:13:28.640]  前面沒有人 只是對著龍門
[00:13:28.640 --> 00:13:33.220]  這就叫越位了 所以你留意到這些就定了出來
[00:13:33.220 --> 00:13:38.220]  如果沒有這些條例 那就沒有問題了 是不是?
[00:13:38.220 --> 00:13:42.160]  所以原來「立法」是叫我們知罪的
[00:13:42.160 --> 00:13:44.640]  這個時候 那是不是神作弄我們?
[00:13:44.640 --> 00:13:46.640]  弄一些東西作弄我們?
[00:13:46.640 --> 00:13:49.220]  「立法」是不是惡 是不是不好呢?絕對不是
[00:13:49.220 --> 00:13:52.360]  我們看看《羅馬書》第七章第十二節
[00:13:52.360 --> 00:13:57.360]  「立法是聖潔的 皆命也是聖潔 公義良善的」
[00:13:57.360 --> 00:14:03.800]  原來皆命是聖潔 是讓我們各聖潔的生活
[00:14:03.800 --> 00:14:08.320]  分別出來 不去犯錯 是公義和良善的
[00:14:08.320 --> 00:14:11.060]  「立法使人知道什麼叫做罪」
[00:14:11.060 --> 00:14:14.920]  叫我們知道我們自己的有限和無奈
[00:14:14.920 --> 00:14:18.500]  我們沒有人能夠自稱我們一點罪都沒有的
[00:14:18.500 --> 00:14:21.540]  我們完全沒有犯過罪 絕對不會的
[00:14:21.540 --> 00:14:23.720]  我們不僅有犯罪 我們甚至有犯法
[00:14:23.720 --> 00:14:25.360]  不過沒有被人抓到而已
[00:14:25.360 --> 00:14:29.160]  我們有時候有些人自嘆自滿
[00:14:29.160 --> 00:14:33.900]  但是如果我們了解到「立法」的要求
[00:14:33.900 --> 00:14:36.620]  我們就不能夠再有這種自嘆
[00:14:36.620 --> 00:14:40.300]  我們只有自憐和自卑
[00:14:40.300 --> 00:14:43.440]  是啊 我犯錯了 求神來帶我去寬恕
[00:14:43.440 --> 00:14:46.420]  於是趨使我們去到主的面前
[00:14:46.420 --> 00:14:48.920]  求主赦免我們才可以稱義 是不是?
[00:14:48.920 --> 00:14:53.340]  還有什麼呢?「立法」的總綱是什麼呢?
[00:14:53.340 --> 00:14:58.740]  我們來看看《瑪利福音》22章36到40節
[00:14:58.740 --> 00:15:02.380]  「你要盡心盡性盡義愛主祢的神
[00:15:02.380 --> 00:15:05.800]  這是誡命中的第一 且是最大的
[00:15:05.800 --> 00:15:09.000]  其次相仿就是要愛人如己
[00:15:09.000 --> 00:15:13.420]  這兩條誡命是立法和先知一切道理的總綱」
[00:15:13.420 --> 00:15:17.200]  大家都很熟悉耶穌基督說「立法」的總綱是什麼呢?
[00:15:17.200 --> 00:15:21.580]  原來這個「盡心盡性盡義愛主祢的神」
[00:15:21.580 --> 00:15:26.020]  甚至是「愛人如己」是出自《生命記》的
[00:15:26.020 --> 00:15:29.040]  我們看看《生命記》第6章第5節
[00:15:29.040 --> 00:15:33.820]  「你要盡心盡性盡力愛耶和華祢的神」
[00:15:33.820 --> 00:15:36.120]  所以《生命記》是最重要的
[00:15:36.120 --> 00:15:39.300]  一開始的時候我已經跟大家說過了
[00:15:39.300 --> 00:15:43.780]  新約引用到最多舊約的經典是來自《生命記》
[00:15:43.780 --> 00:15:45.660]  所以我們要查考《生命記》
[00:15:45.660 --> 00:15:50.060]  這個時候猶太人非常清楚和基本的信條
[00:15:50.060 --> 00:15:52.900]  至今一些很敬虔的猶太人
[00:15:52.900 --> 00:15:56.360]  將這一句經文記不記得放在盒子裡
[00:15:56.360 --> 00:16:00.420]  然後就戴在額上或者綁在手上
[00:16:00.420 --> 00:16:03.040]  或者如果你去猶太人開的酒店
[00:16:03.040 --> 00:16:07.800]  房間門口都要摸的時候就是這一段經文
[00:16:07.800 --> 00:16:11.200]  留意到「愛神」
[00:16:11.200 --> 00:16:13.540]  是用「愛」
[00:16:13.540 --> 00:16:16.860]  「盡心盡性盡義愛主祢的神」
[00:16:16.860 --> 00:16:20.640]  原來當時近東的宗教
[00:16:20.640 --> 00:16:23.080]  非希伯來人的宗教
[00:16:23.080 --> 00:16:25.820]  他們對神只有害怕
[00:16:25.820 --> 00:16:27.620]  而不會產生感情的
[00:16:27.620 --> 00:16:29.360]  是很精神的刑罰
[00:16:29.360 --> 00:16:33.460]  但是神是要求人去愛祂的
[00:16:33.460 --> 00:16:35.820]  就算我們香港人或者中國人
[00:16:35.820 --> 00:16:38.280]  我們拜的那些民間信仰
[00:16:38.280 --> 00:16:40.280]  有沒有要求你去愛呢?
[00:16:40.280 --> 00:16:42.620]  有沒有說黃大仙要你去愛祂
[00:16:42.620 --> 00:16:43.880]  我要愛黃大仙
[00:16:43.880 --> 00:16:44.760]  黃大仙愛我
[00:16:44.760 --> 00:16:45.620]  我愛觀音
[00:16:45.620 --> 00:16:47.160]  觀音愛我 沒有的
[00:16:47.160 --> 00:16:48.960]  是一個交易來的
[00:16:48.960 --> 00:16:50.620]  我去向祢祈求
[00:16:50.620 --> 00:16:51.660]  祢祝福我
[00:16:51.660 --> 00:16:53.120]  然後我就會還神
[00:16:53.120 --> 00:16:54.880]  給小豬你索兩東西
[00:16:54.880 --> 00:16:56.180]  然後我自己吃
[00:16:56.180 --> 00:16:57.720]  不會說到愛這件事
[00:16:57.720 --> 00:16:59.640]  但是我的信仰不同
[00:16:59.640 --> 00:17:01.980]  基督教信仰很強調神是愛的
[00:17:01.980 --> 00:17:06.380]  這個愛是用人際關係的言語來表達出來
[00:17:06.380 --> 00:17:10.200]  特別神是用夫婦之間的愛
[00:17:10.200 --> 00:17:13.200]  來描繪人與神之間的關係
[00:17:13.200 --> 00:17:17.200]  何西亞書特別有這個描繪
[00:17:17.200 --> 00:17:21.040]  這個愛是以專一而行久的
[00:17:21.040 --> 00:17:23.720]  我們對我們的配偶是專一而行久的
[00:17:23.720 --> 00:17:25.720]  絕對不單單是激情
[00:17:25.720 --> 00:17:27.540]  是你會有激情的一面
[00:17:27.540 --> 00:17:31.200]  但是其實真正的愛是細水長流的
[00:17:31.200 --> 00:17:35.260]  當你可能在一些浪漫的地方裡面
[00:17:35.260 --> 00:17:36.780]  你會有這個激情
[00:17:36.780 --> 00:17:38.200]  可能沒有見一段時間
[00:17:38.200 --> 00:17:40.260]  再見的時候有這個激情
[00:17:40.260 --> 00:17:42.420]  但是平日我們都是去愛
[00:17:42.420 --> 00:17:45.360]  但是這份的愛是行久的
[00:17:45.360 --> 00:17:47.480]  所以這是很重要的
[00:17:47.480 --> 00:17:50.960]  這個盡心盡性盡義去愛神
[00:17:50.960 --> 00:17:52.960]  《生命記》是用盡力的
[00:17:52.960 --> 00:17:59.620]  包含了理性、感情、意志去愛神
[00:17:59.620 --> 00:18:00.480]  好了
[00:18:00.480 --> 00:18:03.700]  我們看看盡心是什麼呢?
[00:18:03.700 --> 00:18:05.460]  我再強調
[00:18:05.460 --> 00:18:08.280]  猶太人的心不是指感情
[00:18:08.280 --> 00:18:10.280]  猶太人的心是指理性
[00:18:10.280 --> 00:18:13.080]  這個理性就是你知道神是美好
[00:18:13.080 --> 00:18:15.080]  神是尊貴、神是聖潔的
[00:18:15.080 --> 00:18:17.500]  你知道神這麼偉大
[00:18:17.500 --> 00:18:19.500]  於是你就去愛祂
[00:18:19.500 --> 00:18:21.500]  這個愛是什麼呢?
[00:18:21.500 --> 00:18:24.240]  就是有這份的思想
[00:18:24.240 --> 00:18:28.140]  正如你認識你的配偶
[00:18:28.140 --> 00:18:29.840]  你都是了解了祂
[00:18:29.840 --> 00:18:32.500]  然後大家才相愛
[00:18:32.500 --> 00:18:34.000]  建立這個關係
[00:18:34.000 --> 00:18:36.920]  相愛對神都要有一定的認識和了解
[00:18:36.920 --> 00:18:38.500]  但是神真的很好看
[00:18:38.500 --> 00:18:41.660]  《夏拔谷書》第二章第十四節
[00:18:41.660 --> 00:18:45.620]  認識的和榮耀的知識要充滿遍地
[00:18:45.620 --> 00:18:48.380]  好像水充滿洋海一般
[00:18:48.380 --> 00:18:50.980]  你想想水能不能充滿海洋呢?
[00:18:50.980 --> 00:18:52.180]  是絕對不會的
[00:18:52.180 --> 00:18:53.680]  神是很好看
[00:18:53.680 --> 00:18:56.000]  我自己信了主這麼多年了
[00:18:56.000 --> 00:18:58.000]  超過五十年了
[00:18:58.000 --> 00:19:01.980]  侍奉到已經去到這個日子了
[00:19:01.980 --> 00:19:04.700]  但是我們要很小心
[00:19:04.700 --> 00:19:06.200]  不要自滿自足
[00:19:06.200 --> 00:19:08.920]  我覺得我對神的認識仍然是很不夠的
[00:19:08.920 --> 00:19:12.120]  我已經立下心智繼續去看多些書
[00:19:12.120 --> 00:19:13.540]  這是很重要的
[00:19:13.540 --> 00:19:14.280]  好了
[00:19:14.280 --> 00:19:16.280]  「盡性」這個是什麼呢?
[00:19:16.280 --> 00:19:18.120]  就是感情
[00:19:18.120 --> 00:19:22.320]  愛絕對不單單用理性去分析
[00:19:22.320 --> 00:19:24.800]  更加用感情來表達
[00:19:24.800 --> 00:19:28.400]  一些宗教有禮而無需要愛
[00:19:28.400 --> 00:19:31.360]  過了7月14日
[00:19:31.360 --> 00:19:32.520]  就是鬼節
[00:19:32.520 --> 00:19:35.160]  遲一下就是中秋節了
[00:19:35.160 --> 00:19:36.520]  你想想鬼節
[00:19:36.520 --> 00:19:38.940]  那些人很怕鬼
[00:19:38.940 --> 00:19:40.840]  所以就要燒衣紙
[00:19:40.840 --> 00:19:44.200]  扔東西在街上給遊魂野鬼吃
[00:19:44.200 --> 00:19:46.720]  是不會有這份愛在當中的
[00:19:46.720 --> 00:19:51.520]  但是我們所以守這些誡命規條
