
[00:00:00.000 --> 00:00:04.000]  今天在復活節裏跟大家思想一個題目
[00:05:44.000 --> 00:05:46.000]  我希望你不要想錯了
[00:05:46.000 --> 00:05:49.000]  寶貝當然是復活的耶穌
[00:05:49.000 --> 00:05:52.000]  他是我們人生的寶貝
[00:05:52.000 --> 00:05:54.000]  但我要問的
[00:05:54.000 --> 00:05:56.000]  誰是瓦器
[00:05:56.000 --> 00:05:59.000]  誰是瓦器
[00:06:00.000 --> 00:06:02.000]  寶貝在瓦器裏面
[00:06:02.000 --> 00:06:04.000]  誰是瓦器
[00:06:04.000 --> 00:06:06.000]  回答得到嗎
[00:06:06.000 --> 00:06:09.000]  也回答不到
[00:06:09.000 --> 00:06:12.000]  是誰
[00:06:12.000 --> 00:06:14.000]  自己
[00:06:14.000 --> 00:06:16.000]  我是一個瓦器
[00:06:16.000 --> 00:06:19.000]  我不知道你覺得自己是一個瓦器
[00:06:19.000 --> 00:06:22.000]  還是你覺得自己很堅強
[00:06:22.000 --> 00:06:26.000]  或者覺得自己是No Body
[00:06:26.000 --> 00:06:28.000]  我經常用瓦器來形容
[00:06:28.000 --> 00:06:31.000]  我們的生命是很有意思的
[00:06:31.000 --> 00:06:33.000]  是很脆弱的
[00:06:33.000 --> 00:06:35.000]  但有用
[00:06:35.000 --> 00:06:38.000]  煲涼茶的時候
[00:06:38.000 --> 00:06:40.000]  瓦煲是最好的
[00:06:40.000 --> 00:06:43.000]  去喝湯的時候
[00:06:43.000 --> 00:06:45.000]  用瓦煲煲出來的湯
[00:06:45.000 --> 00:06:47.000]  是特別濃的
[00:06:47.000 --> 00:06:50.000]  有些人說我們現在喜歡用壓力煲
[00:06:50.000 --> 00:06:51.000]  快速煲
[00:06:51.000 --> 00:06:52.000]  快呀
[00:06:52.000 --> 00:06:53.000]  但老人家告訴我們
[00:06:53.000 --> 00:06:55.000]  沒有火氣的
[00:06:55.000 --> 00:07:01.000]  是瓦煲才能夠煲出那種火氣來
[00:07:01.000 --> 00:07:05.000]  我希望我們的生命是耐煲的
[00:07:05.000 --> 00:07:06.000]  是一個瓦器的生命
[00:07:06.000 --> 00:07:10.000]  但是一個能夠可以不斷被燃燒
[00:07:10.000 --> 00:07:12.000]  在裏面可以製造出
[00:07:12.000 --> 00:07:16.000]  很美的一些上湯
[00:07:16.000 --> 00:07:18.000]  或者一些很美好的藥
[00:07:18.000 --> 00:07:21.000]  能夠成為別人的幫助
[00:07:21.000 --> 00:07:25.000]  保羅是用這個寶貝在瓦器
[00:07:25.000 --> 00:07:29.000]  來反思復活的大能的意義在哪裏
[00:07:29.000 --> 00:07:31.000]  我覺得很有意思
[00:07:31.000 --> 00:07:33.000]  怎樣去看自己
[00:07:33.000 --> 00:07:35.000]  怎樣去看耶穌
[00:07:35.000 --> 00:07:36.000]  怎樣耶穌在我們生命裏面
[00:07:36.000 --> 00:07:38.000]  確是一種寶貝的時候
[00:07:38.000 --> 00:07:39.000]  好像保羅說
[00:07:39.000 --> 00:07:41.000]  我寧願凋棄萬事
[00:07:41.000 --> 00:07:43.000]  看著糞土
[00:07:43.000 --> 00:07:44.000]  為了得著耶穌
[00:07:44.000 --> 00:07:46.000]  因為祂是我人生的珠寶
[00:07:46.000 --> 00:07:49.000]  這個道理是一生的體驗
[00:07:49.000 --> 00:07:51.000]  最後一天你發現
[00:07:51.000 --> 00:07:53.000]  我放下所有任何的事情
[00:07:53.000 --> 00:07:55.000]  都不在意
[00:07:55.000 --> 00:07:57.000]  最重要的是我仍然有耶穌
[00:07:57.000 --> 00:08:00.000]  這個仍然我們要用很多的功夫
[00:08:00.000 --> 00:08:03.000]  來做這個人生的抉擇
[00:08:03.000 --> 00:08:05.000]  但我相信這個人生的抉擇
[00:08:05.000 --> 00:08:07.000]  並不需要很長的時間
[00:08:07.000 --> 00:08:10.000]  就可以在理性上做得到
[00:08:10.000 --> 00:08:11.000]  今天大家回到這個地方
[00:08:11.000 --> 00:08:13.000]  來崇拜的時候
[00:08:13.000 --> 00:08:17.000]  某個意義上你已經做了一個抉擇
[00:08:17.000 --> 00:08:18.000]  這個抉擇就是
[00:08:18.000 --> 00:08:21.000]  我相信耶穌在我們生命裏面是重要的
[00:08:21.000 --> 00:08:23.000]  所以放了幾天假
[00:08:23.000 --> 00:08:25.000]  今天應該睡晚一點吧
[00:08:25.000 --> 00:08:26.000]  都回來了
[00:08:26.000 --> 00:08:27.000]  人家去旅行
[00:08:27.000 --> 00:08:29.000]  我不去了
[00:08:29.000 --> 00:08:30.000]  我今天回來
[00:08:30.000 --> 00:08:32.000]  去祭奉去敬拜
[00:08:32.000 --> 00:08:34.000]  我相信在我們屬靈的生命上
[00:08:34.000 --> 00:08:36.000]  我們希望慢慢自己
[00:08:36.000 --> 00:08:40.000]  來感受和經驗
[00:08:40.000 --> 00:08:44.000]  耶穌是我這個生命的珠寶
[00:08:44.000 --> 00:08:45.000]  保羅在這個地方裏面
[00:08:45.000 --> 00:08:48.000]  他講到復活的大能的時候
[00:08:48.000 --> 00:08:51.000]  他先提到寶貝在我們生命裏面
[00:08:51.000 --> 00:08:54.000]  我們讀出七節到第九節
[00:08:54.000 --> 00:08:56.000]  第一方面是出於神的生命
[00:08:56.000 --> 00:08:57.000]  我們一起讀這段經文
[00:08:57.000 --> 00:08:59.000]  七節到九節
[00:08:59.000 --> 00:09:03.000]  我們有這寶貝放在雅氣裏
[00:09:03.000 --> 00:09:05.000]  要顯明這莫大的能力
[00:09:05.000 --> 00:09:06.000]  是出於神
[00:09:06.000 --> 00:09:08.000]  不是出於我們
[00:09:08.000 --> 00:09:10.000]  我們四面受敵
[00:09:10.000 --> 00:09:12.000]  卻不被困住
[00:09:12.000 --> 00:09:13.000]  心裏作難
[00:09:13.000 --> 00:09:14.000]  卻不至失望
[00:09:14.000 --> 00:09:15.000]  遭逼迫
[00:09:15.000 --> 00:09:17.000]  卻不被嬌氣
[00:09:17.000 --> 00:09:18.000]  打倒鳥
[00:09:18.000 --> 00:09:20.000]  卻不死亡
[00:09:20.000 --> 00:09:21.000]  很有趣的
[00:09:21.000 --> 00:09:22.000]  保羅在這個地方裏面
[00:09:22.000 --> 00:09:24.000]  當他講到自己的生命
[00:09:24.000 --> 00:09:26.000]  好像一個有寶貝
[00:09:26.000 --> 00:09:29.000]  放在雅氣裏面的時候
[00:09:29.000 --> 00:09:31.000]  就是一種很不一樣的生命
[00:09:31.000 --> 00:09:33.000]  這個生命第一樣提出來的
[00:09:33.000 --> 00:09:35.000]  就是出於神
[00:09:35.000 --> 00:09:37.000]  不是出於自己
[00:09:37.000 --> 00:09:39.000]  這一份的能力
[00:09:39.000 --> 00:09:41.000]  並不是因為我們自己
[00:09:41.000 --> 00:09:43.000]  曾經在教會裏面成長了多久
[00:09:43.000 --> 00:09:45.000]  做過什麼崗位
[00:09:45.000 --> 00:09:48.000]  或者好像我已經侍奉了三十年
[00:09:48.000 --> 00:09:50.000]  我以為我自己有很大的能力
[00:09:50.000 --> 00:09:52.000]  但是當面對侍奉上
[00:09:52.000 --> 00:09:55.000]  不同的挑戰的時候
[00:09:55.000 --> 00:09:57.000]  我們發現我們的能力
[00:09:57.000 --> 00:09:59.000]  是非常的渺小
[00:09:59.000 --> 00:10:00.000]  所以保羅在主題裏面
[00:10:00.000 --> 00:10:01.000]  要強調的時候
[00:10:01.000 --> 00:10:03.000]  這份莫大的能力
[00:10:03.000 --> 00:10:05.000]  不是出於我們
[00:10:05.000 --> 00:10:08.000]  而是出於這一位的神
[00:10:08.000 --> 00:10:11.000]  這一位復活的主
[00:10:11.000 --> 00:10:14.000]  這一位我們所相信的耶穌
[00:10:14.000 --> 00:10:17.000]  這個理念不是難去明白的
[00:10:17.000 --> 00:10:19.000]  莫大的能力
[00:10:19.000 --> 00:10:21.000]  不是出於自己
[00:10:21.000 --> 00:10:23.000]  是出於神
[00:10:23.000 --> 00:10:26.000]  這個是我們在信仰上面
[00:10:26.000 --> 00:10:30.000]  理性上應該知道的事情
[00:10:30.000 --> 00:10:33.000]  我們怎樣能夠將這一份莫大的能力
[00:10:33.000 --> 00:10:36.000]  形容在我們現實的處境裏面
[00:10:36.000 --> 00:10:38.000]  在我們信仰的人生裏面
[00:10:38.000 --> 00:10:40.000]  我們除了知之外
[00:10:40.000 --> 00:10:44.000]  怎樣去形容出來
[00:10:44.000 --> 00:10:49.000]  保羅用了一個卻不的提醒給我們
[00:10:49.000 --> 00:10:52.000]  有這份能力的時候
[00:10:52.000 --> 00:10:56.000]  我們就可以說卻不這件事
[00:10:56.000 --> 00:10:58.000]  別人會覺得是這樣
[00:10:58.000 --> 00:11:00.000]  但是我們可以說
[00:11:00.000 --> 00:11:03.000]  但是卻不是如此
[00:11:03.000 --> 00:11:06.000]  保羅是用了四個卻不
[00:11:06.000 --> 00:11:09.000]  來形容他經歷這一份莫大的能力
[00:11:09.000 --> 00:11:13.000]  我不知道你自己有沒有經驗過
[00:11:13.000 --> 00:11:17.000]  第一個就是不被困住
[00:11:17.000 --> 00:11:19.000]  在我們信仰的人生
[00:11:19.000 --> 00:11:21.000]  在我們周圍的環境裏面
[00:11:21.000 --> 00:11:23.000]  在我們侍奉的環境當中
[00:11:23.000 --> 00:11:24.000]  在我們家庭
[00:11:24.000 --> 00:11:25.000]  在我們工作
[00:11:25.000 --> 00:11:27.000]  在社會裏面
[00:11:27.000 --> 00:11:30.000]  你有沒有那種被困住的感覺
[00:11:30.000 --> 00:11:33.000]  跳來跳去都跳不出來
[00:11:33.000 --> 00:11:35.000]  有一個老伯賣一些金魚
[00:11:35.000 --> 00:11:37.000]  在一個很濁的魚缸裏面
[00:11:37.000 --> 00:11:39.000]  你跳出來有清一點的魚缸
[00:11:39.000 --> 00:11:42.000]  他就可以有另一種選擇在當中
[00:11:42.000 --> 00:11:44.000]  我不知道你有沒有這一種
[00:11:44.000 --> 00:11:46.000]  這樣的生命的選擇
[00:11:46.000 --> 00:11:48.000]  但原來保羅第一件事
[00:11:48.000 --> 00:11:50.000]  他會發現這個博大的能力
[00:11:50.000 --> 00:11:56.000]  是叫我們不被困住
[00:11:56.000 --> 00:11:58.000]  當我們每一次面對
[00:11:58.000 --> 00:12:02.000]  任何的壓力 困難
[00:12:02.000 --> 00:12:04.000]  我們有些事是力不能勝
[00:12:04.000 --> 00:12:06.000]  我們的處境是很尷尬
[00:12:06.000 --> 00:12:09.000]  沒有辦法走出去的時候
[00:12:09.000 --> 00:12:11.000]  周圍都是牆
[00:12:11.000 --> 00:12:13.000]  我們被困住的時候
[00:12:13.000 --> 00:12:15.000]  讓我們想一想
[00:12:15.000 --> 00:12:20.000]  什麼叫耶穌基督復活的大能
[00:12:20.000 --> 00:12:23.000]  保羅說我因為這個大能
[00:12:23.000 --> 00:12:26.000]  不被困住
[00:12:26.000 --> 00:12:29.000]  保羅是一個常常被困住的人
[00:12:29.000 --> 00:12:31.000]  他被人抓
[00:12:31.000 --> 00:12:33.000]  放在監獄裏面
[00:12:33.000 --> 00:12:35.000]  在羅馬搶了六年監
[00:12:35.000 --> 00:12:37.000]  他不是這樣提
[00:12:37.000 --> 00:12:39.000]  但他的人生裏面覺得
[00:12:39.000 --> 00:12:41.000]  監獄困不住他
[00:12:41.000 --> 00:12:43.000]  忙碌的工作
[00:12:43.000 --> 00:12:45.000]  周圍的人事問題
[00:12:45.000 --> 00:12:48.000]  沒有困住他
[00:12:48.000 --> 00:12:51.000]  他仍然覺得心裏有一種莫大的能力
[00:12:51.000 --> 00:12:53.000]  去侍奉主
[00:12:53.000 --> 00:12:55.000]  去傳揚福音
[00:12:55.000 --> 00:13:00.000]  去為他的主去造神給他的工作
[00:13:00.000 --> 00:13:02.000]  不被困住
[00:13:02.000 --> 00:13:06.000]  是復活的能力的一個象徵
[00:13:06.000 --> 00:13:10.000]  第二方面就是不知失望
[00:13:10.000 --> 00:13:12.000]  保羅說我卻不知失望
[00:13:12.000 --> 00:13:14.000]  好像某個層面上
[00:13:14.000 --> 00:13:16.000]  我們在過程裏面
[00:13:16.000 --> 00:13:19.000]  心裏面有很多的難處
[00:13:19.000 --> 00:13:21.000]  保羅說心裏作難
[00:13:21.000 --> 00:13:23.000]  這樣又不是這樣又不是
[00:13:23.000 --> 00:13:25.000]  有些事不是我們自己能力處理得到
[00:13:25.000 --> 00:13:27.000]  有些事是整個群體的問題
[00:13:27.000 --> 00:13:28.000]  有些事是家庭的問題
[00:13:28.000 --> 00:13:29.000]  有些事是教會的問題
[00:13:29.000 --> 00:13:31.000]  有些事是社會的問題
[00:13:31.000 --> 00:13:34.000]  有些事是我的朋友的問題
[00:13:34.000 --> 00:13:37.000]  我們在這個過程裏面
[00:13:37.000 --> 00:13:41.000]  我們有很多心裏面的難處
[00:13:41.000 --> 00:13:43.000]  不知怎樣做
[00:13:43.000 --> 00:13:45.000]  這是我們經歷到的
[00:13:45.000 --> 00:13:48.000]  但保羅說我們可以不知失望
[00:13:48.000 --> 00:13:51.000]  難處仍在
[00:13:51.000 --> 00:13:54.000]  但我們可以不失望
[00:13:54.000 --> 00:13:57.000]  因為我們仍然是針對這個難處
[00:13:57.000 --> 00:13:59.000]  期盼著復活的能力
[00:13:59.000 --> 00:14:01.000]  在這個當中彰顯
[00:14:01.000 --> 00:14:05.000]  將這些難處拿走
[00:14:05.000 --> 00:14:08.000]  這就是我們在主的面前
[00:14:08.000 --> 00:14:11.000]  復活的能力的幫助
[00:14:11.000 --> 00:14:17.000]  促使我們在被困住的環境裏
[00:14:17.000 --> 00:14:20.000]  仍然有盼望
[00:14:20.000 --> 00:14:23.000]  不知失望
[00:14:23.000 --> 00:14:26.000]  第三個是保羅提到
[00:14:26.000 --> 00:14:30.000]  不被丟棄
[00:14:30.000 --> 00:14:33.000]  在我們生命當中的時候
[00:14:33.000 --> 00:14:35.000]  有逼迫的
[00:14:35.000 --> 00:14:37.000]  在我們無論家庭工作
[00:14:37.000 --> 00:14:39.000]  甚至教會當中
[00:14:39.000 --> 00:14:42.000]  有時我們都感到有逼迫
[00:14:42.000 --> 00:14:43.000]  有壓力
[00:14:43.000 --> 00:14:46.000]  有人專登來和你作對
[00:14:46.000 --> 00:14:47.000]  逼迫很簡單
[00:14:47.000 --> 00:14:49.000]  直接的說就是
[00:14:49.000 --> 00:14:52.000]  人家是專登針對你的
[00:14:52.000 --> 00:14:56.000]  在後面準備找你的漏洞
[00:14:56.000 --> 00:15:00.000]  是喜歡在你面前遞壓你
[00:15:00.000 --> 00:15:02.000]  冷落你
[00:15:02.000 --> 00:15:04.000]  奚落你
[00:15:04.000 --> 00:15:08.000]  當我們面對一個這樣的環境
[00:15:08.000 --> 00:15:10.000]  保羅形容不單單是一個兩個
[00:15:10.000 --> 00:15:13.000]  是四面受敵的時候
[00:15:13.000 --> 00:15:16.000]  保羅說我因為這個復活的能力
[00:15:16.000 --> 00:15:19.000]  是不被丟棄
[00:15:19.000 --> 00:15:22.000]  什麼叫不被丟棄
[00:15:22.000 --> 00:15:25.000]  不是好像敵人那樣說你沒有用
[00:15:25.000 --> 00:15:27.000]  不是像敵人那樣說你
[00:15:27.000 --> 00:15:31.000]  你是不能夠有什麼出路出色的
[00:15:31.000 --> 00:15:34.000]  你一定輸的
[00:15:34.000 --> 00:15:37.000]  保羅說我不被丟棄
[00:15:37.000 --> 00:15:39.000]  因為我在耶穌的眼中
[00:15:39.000 --> 00:15:43.000]  我仍然捍衛寶貝
[00:15:43.000 --> 00:15:46.000]  我們是神的兒女
[00:15:46.000 --> 00:15:48.000]  縱然四面受敵
[00:15:48.000 --> 00:15:52.000]  但是不被丟棄
[00:16:18.000 --> 00:16:20.000]  我還沒看過那些聖經故事
[00:16:20.000 --> 00:16:22.000]  所以剛好星期三晚
[00:16:22.000 --> 00:16:23.000]  通常有會開
[00:16:23.000 --> 00:16:25.000]  其他事做又沒看過
[00:16:25.000 --> 00:16:28.000]  那天就由早上做到一號做下去
[00:16:28.000 --> 00:16:30.000]  不斷地做下去
[00:16:30.000 --> 00:16:31.000]  都挺好的
[00:16:31.000 --> 00:16:33.000]  什麼都撈起來
[00:16:33.000 --> 00:16:34.000]  我都不知道看了多少
[00:16:34.000 --> 00:16:35.000]  看了四五輯
[00:16:35.000 --> 00:16:36.000]  都挺好看的
[00:16:36.000 --> 00:16:37.000]  有時候都看過過程裡面
[00:16:37.000 --> 00:16:39.000]  看是給一個反省
[00:16:39.000 --> 00:16:41.000]  特別是在這個過程上面的時候
[00:16:41.000 --> 00:16:42.000]  當摩西要
[00:16:42.000 --> 00:16:44.000]  特別是摩西的境遇
[00:16:44.000 --> 00:16:46.000]  摩西帶領著這些人出埃及的時候
[00:16:46.000 --> 00:16:47.000]  見到很多追兵的時候
[00:16:47.000 --> 00:16:50.000]  都在神的面前搞什麼
[00:16:50.000 --> 00:16:52.000]  他覺得你是不是不理我
[00:16:52.000 --> 00:16:53.000]  你是不是玩我
[00:16:53.000 --> 00:16:55.000]  很辛苦
[00:16:55.000 --> 00:16:57.000]  覺得自己在一個這樣的處境裡面
[00:16:57.000 --> 00:16:59.000]  當初為什麼你要找我
[00:16:59.000 --> 00:17:01.000]  我說了不行的
[00:17:01.000 --> 00:17:04.000]  一次兩次三次四次五次
[00:17:04.000 --> 00:17:06.000]  不斷地加深
[00:17:06.000 --> 00:17:09.000]  不單止是法老王對他的逼迫
[00:17:09.000 --> 00:17:12.000]  所有的百姓都在埋怨他
[00:17:12.000 --> 00:17:15.000]  他感覺得自己是一個被丟棄的人
[00:17:15.000 --> 00:17:17.000]  為什麼偏偏選擇做我
[00:17:17.000 --> 00:17:20.000]  這麼辛苦這麼艱難
[00:17:20.000 --> 00:17:22.000]  在這個過程裡面
[00:17:22.000 --> 00:17:26.000]  他怎麼能夠可以在主的面前去祈禱
[00:17:26.000 --> 00:17:29.000]  在神的裡面做一次重新的得力
[00:17:29.000 --> 00:17:32.000]  給神安慰輔助他們
[00:17:32.000 --> 00:17:35.000]  起來再來一次
[00:17:35.000 --> 00:17:38.000]  很多事情都是一個生命的體驗
[00:17:38.000 --> 00:17:40.000]  沒錯我們人生裡面
[00:17:40.000 --> 00:17:41.000]  真是這一方面
[00:17:41.000 --> 00:17:43.000]  我們所經驗的就是
[00:17:43.000 --> 00:17:48.000]  很多周圍的事情是湧著我們來的
[00:17:48.000 --> 00:17:49.000]  不單止是受敵
[00:17:49.000 --> 00:17:53.000]  是真正感受到的逼迫
[00:17:53.000 --> 00:17:54.000]  最後一樣東西
[00:17:54.000 --> 00:17:56.000]  更加好像這樣下去就是
[00:17:56.000 --> 00:17:59.000]  打倒了
[00:17:59.000 --> 00:18:00.000]  我們有說KO
[00:18:00.000 --> 00:18:02.000]  被人一拳打到地上
[00:18:02.000 --> 00:18:03.000]  有人在數
[00:18:03.000 --> 00:18:04.000]  如果數到十聲
[00:18:04.000 --> 00:18:07.000]  你不能起來就輸了
[00:18:07.000 --> 00:18:08.000]  可能感覺就是
[00:18:08.000 --> 00:18:10.000]  算了吧
[00:18:10.000 --> 00:18:12.000]  不起來了
[00:18:12.000 --> 00:18:13.000]  在這個時間裏面
[00:18:13.000 --> 00:18:16.000]  保羅說不至死亡
[00:18:16.000 --> 00:18:18.000]  數到第九的時候誕生
[00:18:18.000 --> 00:18:21.000]  未死再打過
[00:18:21.000 --> 00:18:22.000]  繼續下去
[00:18:22.000 --> 00:18:24.000]  這個就是我們的復活
[00:18:24.000 --> 00:18:29.000]  所帶來給我們卻不的經驗
[00:18:29.000 --> 00:18:31.000]  耶穌自己親自
[00:18:31.000 --> 00:18:36.000]  示範了這樣的經歷
[00:18:36.000 --> 00:18:39.000]  不被困住
[00:18:39.000 --> 00:18:41.000]  不致失望
[00:18:41.000 --> 00:18:43.000]  耶穌在下西馬利園的時候
[00:18:43.000 --> 00:18:46.000]  所有的門徒都放棄祂
[00:18:46.000 --> 00:18:51.000]  剛剛我們完結了受苦節的崇拜
[00:18:51.000 --> 00:18:54.000]  耶穌是在這種境況裏
[00:18:54.000 --> 00:19:00.000]  但祂仍然知道自己不被丟棄
[00:19:00.000 --> 00:19:03.000]  我們和祂所經驗的可能有不同
[00:19:03.000 --> 00:19:06.000]  沒有受這麼大的苦楚
[00:19:06.000 --> 00:19:09.000]  耶穌經歷了死亡
[00:19:09.000 --> 00:19:14.000]  死亡是一個極大痛苦的死亡
[00:19:14.000 --> 00:19:17.000]  但耶穌是以復活的能力
[00:19:17.000 --> 00:19:21.000]  來彰顯祂自己告訴我們
