
[00:00:00.000 --> 00:00:03.480]  領姊妹平安
[00:04:59.280 --> 00:05:01.360]  我們就成為一個新的創造
[00:05:01.360 --> 00:05:03.160]  我們是新造的人
[00:05:03.160 --> 00:05:06.000]  我們是新的群體
[00:05:06.000 --> 00:05:07.920]  這些新的群體
[00:05:07.920 --> 00:05:10.440]  這些美好的生活
[00:05:10.440 --> 00:05:11.440]  照理來說
[00:05:11.440 --> 00:05:13.360]  如果我們每個人都是新的群體
[00:05:13.360 --> 00:05:17.960]  回來聖經堂應該是一個天堂
[00:05:17.960 --> 00:05:20.080]  但事實上
[00:05:20.080 --> 00:05:22.360]  我想會比外面好很多
[00:05:22.360 --> 00:05:24.440]  但是會不會去到天堂呢
[00:05:24.440 --> 00:05:27.240]  又未至於
[00:05:27.240 --> 00:05:29.320]  每次回來我都很大掙扎
[00:05:29.320 --> 00:05:32.120]  我講可能你
[00:05:32.120 --> 00:05:37.040]  又見到他了
[00:05:37.040 --> 00:05:39.880]  所以是有爭戰的
[00:05:39.880 --> 00:05:41.760]  我們這個新的生命
[00:05:41.760 --> 00:05:45.080]  不是用來閱兵的
[00:05:45.080 --> 00:05:46.200]  閱兵是用來看的
[00:05:46.200 --> 00:05:48.880]  告訴別人我們有多麼的裝備
[00:05:48.880 --> 00:05:50.640]  多麼的先進
[00:05:50.640 --> 00:05:55.000]  基督徒的生命不是用來給人看的
[00:05:55.000 --> 00:05:56.760]  基督徒的生命
[00:05:56.760 --> 00:06:01.200]  這個新的生命要在我們不斷的爭戰當中
[00:06:01.200 --> 00:06:04.520]  在人際關係的磨練當中
[00:06:04.520 --> 00:06:08.040]  去實踐出來
[00:06:08.040 --> 00:06:09.720]  今天你和我
[00:06:09.720 --> 00:06:12.120]  作為基督徒的精兵
[00:06:12.120 --> 00:06:14.720]  我們去面對這個終極的爭戰
[00:06:14.720 --> 00:06:17.760]  這個敵人不是小事
[00:06:17.760 --> 00:06:21.160]  是屬靈的惡魔
[00:06:21.160 --> 00:06:23.400]  保羅提醒我們
[00:06:23.400 --> 00:06:25.760]  吩咐我們一件很重要的事
[00:06:25.760 --> 00:06:27.040]  一起讀這節聖經
[00:06:27.040 --> 00:06:28.240]  預備
[00:06:31.200 --> 00:06:33.400]  軟弱但有大力
[00:06:33.400 --> 00:06:35.400]  作剛強的人
[00:06:35.400 --> 00:06:39.400]  作剛強的人是保羅的吩咐
[00:06:39.400 --> 00:06:40.840]  是命令來的
[00:06:40.840 --> 00:06:42.240]  不是你的選擇
[00:06:42.240 --> 00:06:43.800]  可有可無
[00:06:43.800 --> 00:06:45.880]  我要選擇軟弱的不行
[00:06:45.880 --> 00:06:48.160]  你既然是門徒的兒女
[00:06:48.160 --> 00:06:49.360]  作為主要門徒
[00:06:49.360 --> 00:06:52.080]  你就要剛強
[00:06:52.080 --> 00:06:53.120]  最後
[00:06:53.120 --> 00:06:55.200]  或者話本叫做《沒了的話》
[00:06:55.200 --> 00:06:58.520]  可以說是保羅在葉忽所書的一個總結
[00:06:58.520 --> 00:07:01.440]  在總結裏面保羅語重心長的
[00:07:01.440 --> 00:07:03.160]  去命令弟子妹
[00:07:03.160 --> 00:07:06.680]  要做一個剛強的人
[00:07:06.680 --> 00:07:10.040]  這一句可以說是整個葉忽所書的總結
[00:07:10.040 --> 00:07:12.840]  是一個很重要的標題
[00:07:12.840 --> 00:07:13.680]  基於這樣
[00:07:13.680 --> 00:07:15.080]  今天的講題叫做
[00:07:15.080 --> 00:07:18.600]  門徒當自強
[00:07:18.600 --> 00:07:21.240]  保羅勸勉我們要做剛強的門徒
[00:07:21.240 --> 00:07:22.720]  為什麼
[00:07:22.720 --> 00:07:24.240]  是因為
[00:07:24.240 --> 00:07:27.400]  我們是一個真正強大的敵人
[00:07:27.400 --> 00:07:28.640]  所以你不剛強
[00:07:28.640 --> 00:07:30.520]  你輸定了
[00:07:30.520 --> 00:07:31.680]  我們就讀
[00:07:31.680 --> 00:07:32.440]  十一、十二節
[00:07:32.440 --> 00:07:33.720]  預備起
[00:07:33.720 --> 00:07:54.600]  對了
[00:07:54.600 --> 00:07:56.160]  剛才說過
[00:07:56.160 --> 00:07:59.400]  我們真正的敵人不是地上的人
[00:07:59.400 --> 00:08:01.480]  不是你的家人
[00:08:01.480 --> 00:08:03.800]  不是你教會的頂姐妹
[00:08:03.800 --> 00:08:05.400]  不是你公司的同事
[00:08:05.400 --> 00:08:08.000]  學校的同學
[00:08:08.000 --> 00:08:10.000]  這些都是屬於血氣的
[00:08:10.000 --> 00:08:11.160]  我們大家都是屬於血氣
[00:08:11.160 --> 00:08:12.120]  可能討論的東西
[00:08:12.120 --> 00:08:13.200]  爭議的東西
[00:08:13.200 --> 00:08:14.200]  吵架的東西
[00:08:14.200 --> 00:08:17.400]  都是義氣的事
[00:08:17.400 --> 00:08:19.480]  放不下的意思
[00:08:19.480 --> 00:08:22.080]  執著的意思
[00:08:22.080 --> 00:08:23.480]  但是我們的敵人
[00:08:23.480 --> 00:08:26.120]  原來屬於靈界邪惡的勢力
[00:08:26.120 --> 00:08:27.320]  有權有勢
[00:08:27.320 --> 00:08:28.720]  去掌管一切
[00:08:28.720 --> 00:08:30.040]  他甚至可以告訴你
[00:08:30.040 --> 00:08:30.760]  你要榮華富貴
[00:08:30.760 --> 00:08:32.920]  我給你
[00:08:32.920 --> 00:08:34.360]  你只要拜我
[00:08:34.360 --> 00:08:35.480]  你要的東西
[00:08:35.480 --> 00:08:36.680]  不用那麼辛苦
[00:08:36.680 --> 00:08:37.840]  不用做牛做馬
[00:08:37.840 --> 00:08:39.520]  即時給你
[00:08:39.520 --> 00:08:40.800]  你只要拜我
[00:08:40.800 --> 00:08:42.760]  放棄耶穌就可以了
[00:08:42.760 --> 00:08:44.720]  他真的有這個權有勢
[00:08:44.720 --> 00:08:46.520]  不過他的領域是一個黑暗
[00:08:46.520 --> 00:08:48.120]  邪惡的領域
[00:08:48.120 --> 00:08:50.560]  而這個領袖
[00:08:50.560 --> 00:08:53.280]  就是撒旦魔鬼
[00:08:53.280 --> 00:08:55.480]  如果上帝是真實
[00:08:55.480 --> 00:08:57.800]  撒旦魔鬼也是真實的存在
[00:08:57.800 --> 00:08:59.160]  不是幻覺
[00:08:59.160 --> 00:09:00.800]  不是你和我想的東西
[00:09:00.800 --> 00:09:02.840]  是真實的存在
[00:09:02.840 --> 00:09:04.360]  所以我們作為主門徒
[00:09:04.360 --> 00:09:06.520]  我們和魔鬼爭戰
[00:09:06.520 --> 00:09:09.520]  是必經的階段
[00:09:09.520 --> 00:09:12.960]  或者是有機會遇到的事情
[00:09:12.960 --> 00:09:14.760]  過去端午節
[00:09:14.760 --> 00:09:17.840]  我們同意會遊退修會
[00:09:17.840 --> 00:09:20.440]  我們邀請了一位傳道人
[00:09:20.440 --> 00:09:21.520]  不是我們教會傳道人
[00:09:21.520 --> 00:09:22.560]  是我們教會聚會
[00:09:22.560 --> 00:09:24.320]  現在在我們當中的傳道人
[00:09:24.320 --> 00:09:25.920]  帶領整個聚會
[00:09:25.920 --> 00:09:29.000]  讓我們去退到主的面前
[00:09:29.000 --> 00:09:31.880]  就在剛剛過去星期一開始
[00:09:31.880 --> 00:09:33.880]  她先生就發高燒
[00:09:33.880 --> 00:09:36.040]  很不舒服
[00:09:36.040 --> 00:09:37.920]  因為只有他們兩夫婦
[00:09:37.920 --> 00:09:39.560]  作為太太的
[00:09:39.560 --> 00:09:41.600]  面對一個患重病
[00:09:41.600 --> 00:09:44.520]  有年紀那麼上下的一位丈夫
[00:09:44.520 --> 00:09:46.400]  總會擔心
[00:09:46.400 --> 00:09:49.280]  總會有掙扎
[00:09:49.280 --> 00:09:51.800]  是不是應該推遲這個負責呢?
[00:09:51.800 --> 00:09:52.840]  撒旦會告訴你
[00:09:52.840 --> 00:09:54.120]  當然推遲了
[00:09:54.120 --> 00:09:56.600]  照顧丈夫天經地義
[00:09:56.600 --> 00:09:59.480]  你怎麼會那麼不負責任呢?
[00:09:59.480 --> 00:10:01.200]  但是這把聲音
[00:10:01.200 --> 00:10:04.760]  這次是堂而會很難得的機會
[00:10:04.760 --> 00:10:07.520]  是上帝為你預備
[00:10:07.520 --> 00:10:09.280]  讓堂而會邀請你
[00:10:09.280 --> 00:10:11.040]  來幫助他們
[00:10:11.040 --> 00:10:14.360]  一起去到上帝的面前
[00:10:14.360 --> 00:10:15.880]  這就是神
[00:10:15.880 --> 00:10:17.680]  這是一個宿命的爭戰
[00:10:17.680 --> 00:10:19.880]  當我知道這位講完壞話的時候
[00:10:19.880 --> 00:10:22.000]  我得到堂而會的同意之後
[00:10:22.000 --> 00:10:23.160]  在堂而會群組當中
[00:10:23.160 --> 00:10:25.160]  我邀請每個童工
[00:10:25.160 --> 00:10:26.640]  因為我們有份的
[00:10:26.640 --> 00:10:28.040]  為港元禱告
[00:10:28.040 --> 00:10:30.280]  為她丈夫禱告
[00:10:30.280 --> 00:10:31.800]  感謝神
[00:10:31.800 --> 00:10:33.080]  雖然出發的時候
[00:10:33.080 --> 00:10:35.400]  丈夫仍然是發燒
[00:10:35.400 --> 00:10:37.360]  仍然很不舒服
[00:10:37.360 --> 00:10:39.720]  但是我們憑了信心
[00:10:39.720 --> 00:10:41.680]  讓港元來到我們當中
[00:10:41.680 --> 00:10:42.840]  他沒有任何掛慮
[00:10:42.840 --> 00:10:43.560]  他都告訴你
[00:10:43.560 --> 00:10:45.040]  電話都不聽了
[00:10:45.040 --> 00:10:48.880]  讓我們專心的去到神的面前
[00:10:48.880 --> 00:10:50.440]  這是宿命的爭戰
[00:10:50.440 --> 00:10:54.000]  是真實的
[00:10:54.000 --> 00:10:56.040]  稍後我們會為L國的
[00:10:56.040 --> 00:11:00.040]  短孫的團友來禱告
[00:11:00.040 --> 00:11:02.080]  全部現在病了
[00:11:02.080 --> 00:11:03.000]  培育教師病了
[00:11:03.000 --> 00:11:04.640]  不過如果延遲一星期
[00:11:04.640 --> 00:11:05.800]  就會有些淪盡
[00:11:05.800 --> 00:11:07.760]  神都在恩典念文
[00:11:07.760 --> 00:11:09.880]  我不肯定這是否宿命的爭戰
[00:11:09.880 --> 00:11:12.400]  不過不多不少都會有
[00:11:12.400 --> 00:11:14.800]  但是我們知道
[00:11:14.800 --> 00:11:18.520]  這是我們必須面對的事實
[00:11:18.520 --> 00:11:20.760]  有人說 撒旦的座右銘是甚麼呢
[00:11:20.760 --> 00:11:23.960]  無論何處
[00:11:23.960 --> 00:11:26.600]  他都要抵擋神
[00:11:26.600 --> 00:11:27.400]  簡單來說
[00:11:27.400 --> 00:11:31.000]  撒旦和上帝是世仇
[00:11:31.000 --> 00:11:32.600]  是對敵的
[00:11:32.600 --> 00:11:34.520]  所以撒旦也會抵擋
[00:11:34.520 --> 00:11:36.080]  屬於上帝的事情
[00:11:36.080 --> 00:11:38.240]  攔阻上帝的事
[00:11:38.240 --> 00:11:39.560]  來順利的完成
[00:11:39.560 --> 00:11:41.640]  也會攔阻屬於上帝而來
[00:11:41.640 --> 00:11:42.440]  要做的事
[00:11:42.440 --> 00:11:43.720]  你想立旨
[00:11:43.720 --> 00:11:45.800]  你立旨要去跟從上帝
[00:11:45.800 --> 00:11:47.360]  你立旨要親近上帝
[00:11:47.360 --> 00:11:49.840]  我就不給你機會
[00:11:49.840 --> 00:11:54.080]  魔鬼要做這些事
[00:11:54.080 --> 00:11:55.440]  保羅說
[00:11:55.440 --> 00:11:57.440]  我們要剛強
[00:11:57.440 --> 00:11:58.320]  我們要靠主
[00:11:58.320 --> 00:12:02.640]  目的是抵擋魔鬼的詭計
[00:12:02.640 --> 00:12:04.000]  我穿著全副軍裝
[00:12:04.000 --> 00:12:07.400]  是要抵擋魔鬼的詭計
[00:12:07.400 --> 00:12:09.880]  說明詭計是負面的
[00:12:09.880 --> 00:12:10.640]  詭計的目的
[00:12:10.640 --> 00:12:13.280]  就是要動搖我們屬神的兒女
[00:12:13.280 --> 00:12:16.640]  他們的門徒對上帝的信心
[00:12:16.640 --> 00:12:20.480]  扭曲了我們在神面前應有的價值
[00:12:20.480 --> 00:12:23.000]  他會令我們不相信
[00:12:23.000 --> 00:12:25.200]  神已經原諒了我們
[00:12:25.200 --> 00:12:26.720]  我做了這麼多事
[00:12:26.720 --> 00:12:28.840]  神真的會原諒我嗎
[00:12:28.840 --> 00:12:29.920]  不會不會不會
[00:12:29.920 --> 00:12:30.880]  我都不會原諒自己
[00:12:30.880 --> 00:12:33.440]  上帝更加不會原諒我
[00:12:33.440 --> 00:12:35.520]  所以活得不開心
[00:12:35.520 --> 00:12:37.480]  沒有喜樂
[00:12:37.480 --> 00:12:39.600]  很痛苦
[00:12:39.600 --> 00:12:41.840]  魔鬼會叫他相信
[00:12:41.840 --> 00:12:42.960]  你是沒得救了
[00:12:42.960 --> 00:12:46.120]  你正在進入地獄
[00:12:46.120 --> 00:12:47.960]  也會令人相信
[00:12:47.960 --> 00:12:49.120]  在基督裡面
[00:12:49.120 --> 00:12:53.360]  他沒辦法成為新造的人
[00:12:53.360 --> 00:12:55.840]  你賭了一輩子
[00:12:55.840 --> 00:12:58.560]  那一輩子的白粉
[00:12:58.560 --> 00:12:59.520]  你變了舊
[00:12:59.520 --> 00:13:02.720]  你只是垃圾
[00:13:02.720 --> 00:13:04.000]  他看不到
[00:13:04.000 --> 00:13:05.080]  在基督裡面
[00:13:05.080 --> 00:13:08.520]  神已經饒恕了我的罪
[00:13:08.520 --> 00:13:10.840]  他已經改變了我的人
[00:13:10.840 --> 00:13:12.960]  就算人都覺得我們生命改變了
[00:13:12.960 --> 00:13:14.560]  但我自己不相信
[00:13:14.560 --> 00:13:17.680]  我在基督裡面已經成為新造的人
[00:13:17.680 --> 00:13:20.600]  所以我們不能向世人見證
[00:13:20.600 --> 00:13:22.840]  因為我還是一個很老我的人
[00:13:22.840 --> 00:13:26.160]  這是魔鬼要蒙蔽我們的心
[00:13:26.160 --> 00:13:31.760]  使我們人失去了平安和盼望
[00:13:31.760 --> 00:13:33.960]  魔鬼很自然做這些事
[00:13:33.960 --> 00:13:39.960]  因為聖經說魔鬼是說放人之父
[00:13:39.960 --> 00:13:43.440]  最近太古城有一宗慘案
[00:13:43.440 --> 00:13:48.680]  母女同一天早晚分別跳樓
[00:13:48.680 --> 00:13:54.160]  沒有人知道女孩子在想什麼
[00:13:54.160 --> 00:13:55.400]  是很痛苦的事
[00:13:55.400 --> 00:13:57.040]  很遺憾的事
[00:13:57.040 --> 00:14:01.520]  不知道爸爸能不能承受這些壓力
[00:14:01.520 --> 00:14:02.760]  不過有很大機會
[00:14:02.760 --> 00:14:06.760]  是因為這個十二歲的女兒
[00:14:06.760 --> 00:14:07.600]  回到家裡
[00:14:07.600 --> 00:14:13.040]  看到媽媽自盡的地方
[00:14:13.040 --> 00:14:18.000]  勾起了她很深層的悲哀
[00:14:18.000 --> 00:14:22.480]  不捨和那種自責
[00:14:22.480 --> 00:14:25.360]  如果不是我今早頂著媽媽
[00:14:25.360 --> 00:14:27.720]  媽媽就不會跳下去
[00:14:27.720 --> 00:14:32.240]  她將整個責任歸咎於自己
[00:14:32.240 --> 00:14:34.760]  其實爸爸和媽媽已經分居了
[00:14:34.760 --> 00:14:37.040]  不一定是因為女兒喊死
[00:14:37.040 --> 00:14:38.440]  是累積了的問題
[00:14:38.440 --> 00:14:39.720]  但在那一刻
[00:14:39.720 --> 00:14:44.640]  女兒會覺得是我讓媽媽跳下去
[00:14:44.640 --> 00:14:46.320]  這是我們估計的
[00:14:46.320 --> 00:14:47.880]  我們沒辦法知道
[00:14:47.880 --> 00:14:50.000]  魔鬼會用這些方法
[00:14:50.000 --> 00:14:52.880]  叫我們一生都在自責的裡面
[00:14:52.880 --> 00:14:55.160]  而且我們失去在主裡面
[00:14:55.160 --> 00:14:59.880]  應有的平安喜樂和寬恕
[00:14:59.880 --> 00:15:03.080]  感受不到那種新的生命
[00:15:03.080 --> 00:15:08.000]  繼續自怨自艾的捱過一生
[00:15:08.000 --> 00:15:11.000]  所以保羅要再次重新提醒我們
[00:15:11.000 --> 00:15:13.120]  一起讀十三節預備起
[00:15:13.120 --> 00:15:15.480]  所以每當媽媽致上帝
[00:15:15.480 --> 00:15:17.800]  所賜予的羽絨和棍裝
[00:15:17.800 --> 00:15:21.360]  好在她是我們人之能力的教授
[00:15:21.360 --> 00:15:24.080]  並且是人生的一切好運
[00:15:24.080 --> 00:15:25.880]  和三萬萬的尊嚴
[00:15:25.880 --> 00:15:29.040]  拿起和十一節穿上有點不同
[00:15:29.040 --> 00:15:33.000]  意思是我們要拿著這套東西
[00:15:33.000 --> 00:15:36.200]  或者穿上這套棍裝
[00:15:36.200 --> 00:15:37.240]  目的是什麼
[00:15:37.240 --> 00:15:39.280]  抵擋魔鬼撒旦
[00:15:39.280 --> 00:15:46.560]  以至我們仍然能夠站立得住
[00:15:46.560 --> 00:15:48.920]  我們要自強
[00:15:48.920 --> 00:15:53.120]  是因為我們需要面對的是
[00:15:53.120 --> 00:15:54.880]  強勁的仇敵
[00:15:54.880 --> 00:15:55.880]  既然這樣的時候
[00:15:55.880 --> 00:16:01.320]  我們就要穿上這個全副的棍裝
[00:16:01.320 --> 00:16:02.440]  如果大家留意
[00:16:02.440 --> 00:16:04.400]  在以弗所書裡面不斷有
[00:16:04.400 --> 00:16:07.360]  「活在基督裡面」剛才提過
[00:16:07.360 --> 00:16:09.920]  或者基督裡面
[00:16:09.920 --> 00:16:11.920]  可以說是整個以弗所書
[00:16:11.920 --> 00:16:14.880]  不斷強調的觀念
[00:16:14.880 --> 00:16:17.520]  穿上就是要告訴別人
[00:16:17.520 --> 00:16:18.680]  既然我們活在基督裡面
[00:16:18.680 --> 00:16:22.440]  我們就要穿上在基督裡面應有的表現
[00:16:22.440 --> 00:16:28.480]  包括真理、公義、和平、信德、救恩等等
[00:16:28.480 --> 00:16:31.080]  這是我們屬於上帝在基督裡面的
[00:16:31.080 --> 00:16:35.760]  新的創造應有的表現
[00:16:35.760 --> 00:16:37.640]  保羅要告訴我們
[00:16:37.640 --> 00:16:40.080]  在現實世界裡面是殘酷的
[00:16:40.080 --> 00:16:41.760]  在現實世界裡面
[00:16:41.760 --> 00:16:44.280]  是會攻擊我們的弱點的
[00:16:44.280 --> 00:16:47.520]  要過一個得勢的生活
[00:16:47.520 --> 00:16:50.840]  只有穿上這個棍裝
[00:16:50.840 --> 00:16:52.560]  這個棍裝不是我們電影裡面
[00:16:52.560 --> 00:16:55.160]  看到的萬俠的裝備
[00:16:55.160 --> 00:16:56.840]  是很獨特的
[00:16:56.840 --> 00:16:57.960]  有六個裝備
[00:16:57.960 --> 00:17:00.200]  讓我們簡單稍微看看
[00:17:00.200 --> 00:17:04.360]  第一個裝備請大家讀白色的經文
[00:17:04.360 --> 00:17:10.040]  所以
[00:17:10.040 --> 00:17:14.040]  第一個裝備就是那條腰帶
[00:17:14.040 --> 00:17:16.640]  要站穩了是保羅的命令
[00:17:16.640 --> 00:17:18.000]  又再一次命令
[00:17:18.000 --> 00:17:19.760]  你要站穩
[00:17:19.760 --> 00:17:20.800]  第一件事
[00:17:20.800 --> 00:17:24.760]  最重要找到一條合適的腰帶
[00:17:24.760 --> 00:17:27.440]  腰帶對於瘦了的人來說很倫循
[00:17:27.440 --> 00:17:30.320]  一定要有的不然會脫掉
[00:17:30.320 --> 00:17:32.320]  但是腰帶如果大家留意
[00:17:32.320 --> 00:17:36.080]  第一就是和當時的人的衣著
[00:17:36.080 --> 00:17:39.360]  普通人的衣著是長袍長衣服
[00:17:39.360 --> 00:17:41.240]  如果你走路
[00:17:41.240 --> 00:17:42.800]  打仗什麼都好
[00:17:42.800 --> 00:17:44.120]  被人追你走路
[00:17:44.120 --> 00:17:47.240]  如果穿著鬆鬆的袍
[00:17:47.240 --> 00:17:48.640]  就走得不好
[00:17:48.640 --> 00:17:50.080]  做士兵更加倫循
[00:17:50.080 --> 00:17:51.880]  所以腰帶是等你
[00:17:51.880 --> 00:17:53.200]  束起的衣服
[00:17:53.200 --> 00:17:55.680]  走也好打仗也好
[00:17:55.680 --> 00:17:57.800]  行裝輕便
[00:17:57.800 --> 00:17:59.160]  但是腰帶更重要的是
[00:17:59.160 --> 00:18:01.000]  將我們人體的力
[00:18:01.000 --> 00:18:03.400]  可以集中在某一點裡面
[00:18:03.400 --> 00:18:06.120]  這個你從舉重裡面就看到
[00:18:06.120 --> 00:18:08.360]  舉重的人
[00:18:08.360 --> 00:18:12.800]  一舉重之後放下啞鈴就鬆了腰帶
[00:18:12.800 --> 00:18:20.280]  原來腰帶是讓大力士更加有力
[00:18:20.280 --> 00:18:24.440]  保羅說用真理做腰帶
[00:18:24.440 --> 00:18:26.280]  真理的意思是什麼呢
[00:18:26.280 --> 00:18:31.080]  以真理來約束我們的心思
[00:18:31.080 --> 00:18:35.840]  而不是讓世界的潮流
[00:18:35.840 --> 00:18:37.840]  人的說話意見
[00:18:37.840 --> 00:18:41.400]  世界價值觀去影響我們
[00:18:41.400 --> 00:18:47.760]  我們要讓神的真理引導我們向前行
[00:18:47.760 --> 00:18:52.680]  將焦點放在我們集中的一點裡面
[00:18:52.680 --> 00:18:56.760]  而不是讓腰的肥膏和脂肪
[00:18:56.760 --> 00:18:59.840]  令我們沒有力量
[00:18:59.840 --> 00:19:03.520]  這就是真理作腰帶的意思
[00:19:03.520 --> 00:19:04.480]  因為有力量的時候
[00:19:04.480 --> 00:19:06.320]  你就能夠站立得穩
