
[00:00:00.000 --> 00:00:04.880]  各位電影姐妹,我們今天一起來分享一段經文
[00:02:50.520 --> 00:02:53.760]  亦都要去處理不同的事情
[00:02:53.760 --> 00:02:55.240]  接著有一個感覺就是
[00:02:55.240 --> 00:02:57.320]  「回應了,做了,PASS」
[00:02:57.320 --> 00:02:59.800]  「麻煩下一個,又來了」
[00:02:59.800 --> 00:03:01.320]  這樣就…
[00:03:01.320 --> 00:03:05.960]  這種「搞定,PASS,下一個」
[00:03:05.960 --> 00:03:11.160]  給我一種聯想
[00:03:11.160 --> 00:03:14.120]  就好像這些人或事情
[00:03:14.120 --> 00:03:16.400]  好像在一個工廠裡面
[00:03:16.400 --> 00:03:19.400]  經過輸送帶來到我面前
[00:03:19.400 --> 00:03:22.880]  我的工序就要去處理了
[00:03:22.880 --> 00:03:25.920]  處理完之後,這件事就會過了
[00:03:25.920 --> 00:03:28.800]  過了之後,又會有第二個人來處理
[00:03:28.800 --> 00:03:32.240]  我沒有時間亦都好像沒有什麼心機
[00:03:32.240 --> 00:03:35.600]  去慢慢細心的了解
[00:03:35.600 --> 00:03:39.240]  去看看究竟這個人的感受
[00:03:39.240 --> 00:03:42.720]  他的反應,他的情緒是怎樣的
[00:03:42.720 --> 00:03:47.720]  慢慢亦都令到自己覺得好像麻木了
[00:03:47.720 --> 00:03:51.920]  在我面前的是一個很獨特的個體
[00:03:51.920 --> 00:03:54.880]  為何他好像變成了一件貨物
[00:03:54.880 --> 00:03:57.840]  要我來處理,去回應呢?
[00:03:57.840 --> 00:04:00.240]  我覺得這是很不對勁
[00:04:00.240 --> 00:04:03.040]  亦都很有問題
[00:04:03.040 --> 00:04:05.960]  剛才我們讀的這段經文
[00:04:05.960 --> 00:04:10.280]  不單止是耶穌給我們一個挑戰
[00:04:10.280 --> 00:04:12.160]  一個呼召
[00:04:12.160 --> 00:04:15.960]  其實在經文一開始給我們一個提醒
[00:04:15.960 --> 00:04:18.920]  就是今天我們所遇見的每一個人
[00:04:18.920 --> 00:04:20.640]  或者一群人
[00:04:20.640 --> 00:04:25.120]  我們有沒有機會去感受一下他們的感受
[00:04:25.120 --> 00:04:29.000]  有沒有機會細心留意一下他們的狀況
[00:04:29.000 --> 00:04:32.840]  來付出關懷呢?
[00:04:32.840 --> 00:04:38.880]  如果大家有聖經,可以打開《馬太福音》第九章
[00:04:38.880 --> 00:04:43.520]  雖然我們由第三十五節開始讀起
[00:04:43.520 --> 00:04:47.200]  但其實如果我們將經文推前一點
[00:04:47.200 --> 00:04:49.360]  我們可以看到
[00:04:49.360 --> 00:04:51.880]  耶穌處理很多事情
[00:04:51.880 --> 00:04:54.680]  而在三十五節之前
[00:04:54.680 --> 00:04:56.800]  三十二至三十四節
[00:04:56.800 --> 00:05:03.080]  是講耶穌處理了一個被啞巴鬼附著的人
[00:05:03.080 --> 00:05:08.360]  有人將被啞巴鬼附著的人帶到耶穌面前
[00:05:08.360 --> 00:05:12.280]  然後耶穌就將這個鬼趕出
[00:05:12.280 --> 00:05:16.080]  趕出了之後,這個啞巴就能夠說話了
[00:05:16.080 --> 00:05:21.480]  在聖經的記載中,眾人都很驚訝地說了一句話
[00:05:21.480 --> 00:05:26.280]  「在以色列從來沒有見過這樣的事」
[00:05:26.280 --> 00:05:30.000]  究竟是誇張的描述
[00:05:30.000 --> 00:05:32.400]  還是如實的報導呢?
[00:05:32.400 --> 00:05:36.200]  是否真的在以色列沒有發生過這樣的事
[00:05:36.200 --> 00:05:41.080]  還是只是這一群人在他們的認識裡面沒有發生過
[00:05:41.080 --> 00:05:43.280]  當然在聖經中沒有說
[00:05:43.280 --> 00:05:44.560]  但很明顯
[00:05:44.560 --> 00:05:47.480]  這是一件非比尋常的事
[00:05:47.480 --> 00:05:53.160]  一個啞巴能夠突然之間說話
[00:05:53.160 --> 00:05:56.880]  而幫助他的人就是耶穌
[00:05:56.880 --> 00:05:59.280]  雖然是一件這麼神奇的事
[00:05:59.280 --> 00:06:01.760]  亦令人難以解釋
[00:06:01.760 --> 00:06:04.240]  但在第九章的第三十四節
[00:06:04.240 --> 00:06:09.360]  馬太福音的作者記載了那群法利賽人的反應
[00:06:09.360 --> 00:06:14.800]  這群法利賽人說耶穌是靠著鬼王來趕鬼的
[00:06:14.800 --> 00:06:16.880]  我們知道在福音書裡面
[00:06:16.880 --> 00:06:20.240]  其實不單止一次耶穌趕鬼之後
[00:06:20.240 --> 00:06:24.560]  就被人認為他是靠著鬼王的能力來趕鬼
[00:06:24.560 --> 00:06:27.520]  而不是靠著神的能力來趕鬼
[00:06:27.520 --> 00:06:31.560]  很明顯就是他們拒絕接受耶穌
[00:06:31.560 --> 00:06:35.840]  因為法利賽人一直都很抗拒
[00:06:35.840 --> 00:06:39.600]  耶穌的出現令他們很沒面子
[00:06:39.600 --> 00:06:42.960]  耶穌的出現挑戰了他們的權威
[00:06:42.960 --> 00:06:46.240]  挑戰了一般人對他們的尊重
[00:06:46.240 --> 00:06:51.480]  耶穌甚至直接指出他們是假冒為善的人
[00:06:51.480 --> 00:06:55.440]  所以很多法利賽人都很不喜歡耶穌
[00:06:55.440 --> 00:06:57.720]  但當然有例外
[00:06:57.720 --> 00:07:00.800]  有些法利賽人知道耶穌的權柄
[00:07:00.800 --> 00:07:03.040]  他的教導是非一般的
[00:07:03.040 --> 00:07:05.280]  所以很多時候都是靜悄悄
[00:07:05.280 --> 00:07:10.000]  來找耶穌和他們談論
[00:07:10.000 --> 00:07:15.760]  希望耶穌給他們一些提醒和指示
[00:07:15.760 --> 00:07:18.080]  當時的以色列人
[00:07:18.080 --> 00:07:21.760]  他們生活在羅馬帝國統治的底下
[00:07:21.760 --> 00:07:24.400]  生活非常艱苦
[00:07:24.400 --> 00:07:27.920]  法利賽人要教他們嚴守律法
[00:07:27.920 --> 00:07:32.480]  和祖宗遺留下來的傳統
[00:07:32.480 --> 00:07:36.240]  祭司和貴族是特權的階級
[00:07:36.240 --> 00:07:39.840]  一般百姓無論在信仰上
[00:07:39.840 --> 00:07:42.800]  政治上或經濟上
[00:07:42.800 --> 00:07:46.960]  都沒有一些領袖是真真正正幫助他們的
[00:07:46.960 --> 00:07:49.440]  反而因為這些領袖
[00:07:49.440 --> 00:07:52.960]  他們就活在一個很大的重擔底下
[00:07:52.960 --> 00:07:56.080]  因為原來走左又會犯錯
[00:07:56.080 --> 00:07:57.680]  走右又會犯錯
[00:07:57.680 --> 00:07:59.840]  走中間都可能會犯錯
[00:07:59.840 --> 00:08:02.640]  每一天都是惶恐的度日
[00:08:02.640 --> 00:08:07.440]  當然經濟和政治的擔子也是非常之重
[00:08:07.440 --> 00:08:11.360]  因為既然是活在一個羅馬帝國統治的底下
[00:08:11.360 --> 00:08:13.520]  一個外邦人異教徒
[00:08:13.520 --> 00:08:18.880]  來統治一神的宗教信仰的民族
[00:08:18.880 --> 00:08:21.440]  當然他們不會是易過
[00:08:21.440 --> 00:08:24.880]  經濟的剝削更加不在說
[00:08:24.880 --> 00:08:27.520]  但是他們來尊重領袖
[00:08:27.520 --> 00:08:30.560]  其實是沒有幫助到他們
[00:08:30.560 --> 00:08:34.640]  所以當耶穌走遍各城各鄉
[00:08:34.640 --> 00:08:36.640]  去到不同的地方
[00:08:36.640 --> 00:08:39.680]  進入會堂裡面來教導人
[00:08:39.680 --> 00:08:41.360]  去宣講福音
[00:08:41.360 --> 00:08:45.440]  也去幫助那些有急切需要的人
[00:08:45.440 --> 00:08:50.240]  耶穌就是在回應當時這群人的苦況
[00:08:50.240 --> 00:08:52.080]  今天我們去看看
[00:08:52.080 --> 00:08:56.480]  在我們周圍有什麼人是居多的呢?
[00:08:56.480 --> 00:08:59.360]  可能有些是在讀書
[00:08:59.360 --> 00:09:01.840]  你就會有很多同學
[00:09:01.840 --> 00:09:05.440]  你的同學最關心的是什麼問題呢?
[00:09:05.440 --> 00:09:07.680]  可能最關心的問題就是
[00:09:07.680 --> 00:09:10.400]  除了上學讀書的成績
[00:09:10.400 --> 00:09:14.480]  因為現在讀中學的
[00:09:14.480 --> 00:09:19.440]  已經是相當消費能力高的
[00:09:19.440 --> 00:09:21.280]  所以除了讀書之外
[00:09:21.280 --> 00:09:23.360]  當然要想辦法去賺錢
[00:09:23.360 --> 00:09:26.960]  然後自己才有能力去消費
[00:09:26.960 --> 00:09:30.080]  所以可能你的同學除了關心
[00:09:30.080 --> 00:09:32.480]  有沒有書讀之外
[00:09:32.480 --> 00:09:34.800]  也關心如何賺錢
[00:09:34.800 --> 00:09:37.200]  有時候不僅是為了消費
[00:09:37.200 --> 00:09:40.960]  賺錢還是為了將來要去還那些關洞
[00:09:40.960 --> 00:09:43.440]  因為關就很少,洞就很大
[00:09:43.440 --> 00:09:46.800]  畢業之後你的洞大得像跳進去了一樣
[00:09:46.800 --> 00:09:48.000]  真的是一個大洞
[00:09:48.000 --> 00:09:51.280]  你也不知道如何能夠還清那些錢
[00:09:52.000 --> 00:09:53.760]  那正在工作的人呢?
[00:09:53.760 --> 00:09:58.160]  正在工作的人當然面對很大的生活壓力
[00:09:58.160 --> 00:10:02.880]  因為各方面的工作要求
[00:10:02.880 --> 00:10:06.880]  上司、客人諸如此類
[00:10:06.880 --> 00:10:10.800]  給你很大的壓力
[00:10:10.800 --> 00:10:12.800]  到了一個地步
[00:10:12.800 --> 00:10:15.200]  其實我們看到今天有很多人
[00:10:15.200 --> 00:10:17.520]  會在一個很大的焦慮
[00:10:17.520 --> 00:10:19.360]  沮喪當中
[00:10:19.360 --> 00:10:23.200]  特別是我們記得在大概早一個月
[00:10:23.200 --> 00:10:28.800]  聽到有小學生、中學生、大學生
[00:10:28.800 --> 00:10:32.160]  甚至乎是畢業的學生來自殺
[00:10:32.160 --> 00:10:34.400]  實在令人很可悲
[00:10:34.400 --> 00:10:36.640]  也令人很傷心
[00:10:36.640 --> 00:10:40.240]  記得大概在四、五個月之前
[00:10:40.240 --> 00:10:43.760]  我和一位姐妹來聊天
[00:10:43.760 --> 00:10:45.600]  其實是她主動找我的
[00:10:45.600 --> 00:10:46.560]  為什麼呢?
[00:10:46.560 --> 00:10:50.160]  因為她其實是一個很資深的社工
[00:10:50.160 --> 00:10:52.880]  但是她現在大部分的時間
[00:10:52.880 --> 00:10:56.160]  都要在國內做一些社工的督導工作
[00:10:56.160 --> 00:11:01.680]  因為在國內現在社工的需求是非常大的
[00:11:01.680 --> 00:11:05.600]  而他們因為沒有足夠的經驗的人
[00:11:05.600 --> 00:11:07.440]  來做這些督導的工作
[00:11:07.440 --> 00:11:11.120]  所以在香港社工界有很多資深的人
[00:11:11.120 --> 00:11:12.640]  就被拔了上去
[00:11:12.640 --> 00:11:14.000]  反過來
[00:11:14.000 --> 00:11:16.640]  因為在香港做社工
[00:11:16.640 --> 00:11:20.240]  當然因為政策等等的問題
[00:11:20.240 --> 00:11:27.440]  越資深的其實能夠取得以前的薪酬待遇
[00:11:27.440 --> 00:11:28.960]  其實是不容易的
[00:11:28.960 --> 00:11:33.840]  因著這位姐妹在國內的工作
[00:11:33.840 --> 00:11:36.400]  她自己有一些慨嘆
[00:11:36.400 --> 00:11:41.760]  她看到今天在香港其實有很大很大的需要
[00:11:41.760 --> 00:11:43.760]  有很多人面對困擾
[00:11:43.760 --> 00:11:45.920]  但是像她這些資深的人
[00:11:45.920 --> 00:11:49.600]  其實都很難留在香港幫助
[00:11:49.600 --> 00:11:52.080]  所以她們就要去北上
[00:11:52.080 --> 00:11:55.280]  但是當然在國內也有很大的需求
[00:11:55.280 --> 00:11:57.760]  她找我聊一件事
[00:11:57.760 --> 00:12:01.520]  其實在教會裡面我們可以接觸不同的人
[00:12:01.520 --> 00:12:04.960]  其實除了可以有信仰的分享之外
[00:12:04.960 --> 00:12:08.800]  她覺得有很多人帶著不同的問題
[00:12:08.800 --> 00:12:11.760]  他們真的要尋求一些輔導的幫助
[00:12:11.760 --> 00:12:14.480]  但又不是純粹一些心理的輔導
[00:12:14.480 --> 00:12:19.280]  其實是要校正很多人他們的人生的價值觀
[00:12:19.280 --> 00:12:20.800]  因為就算有心理輔導
[00:12:20.800 --> 00:12:23.040]  但是他們的價值觀搞不定的話
[00:12:23.040 --> 00:12:24.640]  最後都會出現問題
[00:12:24.640 --> 00:12:26.560]  所以她自己一個負擔
[00:12:26.560 --> 00:12:32.000]  很希望她慢慢接近一個半退休的狀態
[00:12:32.000 --> 00:12:34.800]  她希望用她人生的下半場
[00:12:34.800 --> 00:12:37.760]  來做一些更加有意思的事情
[00:12:37.760 --> 00:12:40.480]  因為她想起自己過去的經歷
[00:12:40.480 --> 00:12:42.560]  有不同的人的幫助
[00:12:42.560 --> 00:12:45.440]  特別她覺得自己是成年
[00:12:45.440 --> 00:12:48.400]  可以說是很成熟之後
[00:12:48.400 --> 00:12:50.640]  去到中年的時間才信主
[00:12:50.640 --> 00:12:52.880]  所以她有另外一番的體會
[00:12:52.880 --> 00:12:56.160]  她很想能夠將信仰
[00:12:56.160 --> 00:12:58.720]  她自己在社工上的專業
[00:12:58.720 --> 00:13:02.960]  以及她能夠去有的網絡
[00:13:02.960 --> 00:13:08.240]  為現在這個時代的人做一些事情
[00:13:08.240 --> 00:13:12.640]  所以她就將她的一些構思和我分享
[00:13:12.640 --> 00:13:15.280]  所以一路聊的時候
[00:13:15.280 --> 00:13:18.640]  其實我和她分享了這一段經文
[00:13:18.640 --> 00:13:22.640]  我說在耶穌走遍各城各鄉的時候
[00:13:22.640 --> 00:13:23.520]  我又告訴她
[00:13:23.520 --> 00:13:26.960]  你今天北上你也可能走遍各城各鄉
[00:13:26.960 --> 00:13:28.800]  或者你的學生
[00:13:28.800 --> 00:13:29.840]  督導的學生
[00:13:29.840 --> 00:13:33.520]  他們也會在不同的地方走來
[00:13:33.520 --> 00:13:36.800]  耶穌就去做宣講天國的福音
[00:13:36.800 --> 00:13:40.960]  又醫治各樣的病徵
[00:13:40.960 --> 00:13:45.120]  耶穌就是進入人群裡面
[00:13:45.120 --> 00:13:48.320]  去到一些很繁榮的城市
[00:13:48.320 --> 00:13:49.840]  去接觸一些人
[00:13:49.840 --> 00:13:52.080]  所以祂可以和一些很有錢的人
[00:13:52.080 --> 00:13:53.360]  來吃飯
[00:13:53.360 --> 00:13:55.440]  住在他們的地方
[00:13:55.440 --> 00:14:00.240]  耶穌也去過一些很貧窮的地方
[00:14:00.240 --> 00:14:03.120]  人們沒什麼機會可以有溫飽
[00:14:03.120 --> 00:14:04.480]  有各樣的疾病
[00:14:04.480 --> 00:14:07.680]  都沒辦法得到好的醫治
[00:14:07.680 --> 00:14:10.960]  耶穌就去接觸這些人
[00:14:10.960 --> 00:14:14.320]  耶穌就做了三件事情
[00:14:14.320 --> 00:14:16.320]  第一,教導人
[00:14:16.320 --> 00:14:18.400]  是做教導的工作
[00:14:18.400 --> 00:14:21.360]  將真理展現在他們的面前
[00:14:21.360 --> 00:14:25.440]  然後給他們一個有活力和新的解釋
[00:14:25.440 --> 00:14:27.200]  剛才我提過
[00:14:27.200 --> 00:14:28.640]  當時的以色列人
[00:14:28.640 --> 00:14:31.120]  他們其實是要得到教導
[00:14:31.120 --> 00:14:33.680]  就是從法利塞人那裡來的
[00:14:33.680 --> 00:14:37.120]  或者那些民事律法師
[00:14:37.120 --> 00:14:41.040]  他們只是將傳統告訴他們的事情
[00:14:41.040 --> 00:14:44.720]  照搬一次告訴當時的人
[00:14:44.720 --> 00:14:46.240]  並沒有新的解釋
[00:14:46.240 --> 00:14:47.360]  總而言之
[00:14:47.360 --> 00:14:48.880]  我們的祖宗是這樣做
[00:14:48.880 --> 00:14:51.360]  大家就這樣做就沒有錯
[00:14:51.360 --> 00:14:53.680]  但結果這些擔子
[00:14:53.680 --> 00:14:56.160]  令到很多人經常不知道
[00:14:56.160 --> 00:14:57.360]  究竟這樣做
[00:14:57.360 --> 00:15:00.720]  是否已經符合這個律法的規定
[00:15:00.720 --> 00:15:04.240]  耶穌就要將律法的真義
[00:15:04.240 --> 00:15:06.160]  將上帝的誡命
[00:15:06.160 --> 00:15:09.040]  原本的意思告訴他們
[00:15:09.040 --> 00:15:12.720]  所以耶穌在會堂做教導的工作
[00:15:12.720 --> 00:15:15.440]  第二,宣講福音
[00:15:15.440 --> 00:15:17.280]  宣講福音是什麼呢?
[00:15:17.280 --> 00:15:20.720]  其實就是勸人離開罪惡
[00:15:20.720 --> 00:15:25.440]  並且要跟隨祂有一個豐盛的生命
[00:15:25.440 --> 00:15:28.400]  這就是耶穌所宣講的福音
[00:15:28.400 --> 00:15:30.800]  耶穌不是要告訴我們
[00:15:30.800 --> 00:15:34.960]  你只要做了十件事情
[00:15:34.960 --> 00:15:38.000]  然後你就會得到上帝的接納
[00:15:38.000 --> 00:15:39.200]  不是這樣的
[00:15:39.200 --> 00:15:41.840]  耶穌說你要跟隨祂
[00:15:41.840 --> 00:15:46.320]  將你以往的生活模式改變
[00:15:46.320 --> 00:15:48.640]  不是要為自己而生活
[00:15:48.640 --> 00:15:50.880]  而是要為著上帝而活
[00:15:50.880 --> 00:15:53.200]  有一個豐盛的生命
[00:15:53.200 --> 00:15:56.880]  第三,醫治各樣的病徵
[00:15:56.880 --> 00:16:00.160]  耶穌做了很多治病、趕鬼的工作
[00:16:00.160 --> 00:16:04.160]  因為這些都是當時的人很急切需要的
[00:16:04.160 --> 00:16:07.040]  耶穌的工作就是我們的典範
[00:16:07.040 --> 00:16:09.520]  所以在第三十六節裡面
[00:16:09.520 --> 00:16:14.320]  我看到耶穌有一個方程式展示了出來
[00:16:14.320 --> 00:16:16.320]  這個方程式是什麼呢?
[00:16:16.320 --> 00:16:19.760]  就是要看見一大群人憐憫他們
[00:16:19.760 --> 00:16:22.080]  因為他們是困苦無助
[00:16:22.080 --> 00:16:24.080]  好像羊舞目人一樣
[00:16:24.080 --> 00:16:30.160]  這個方程式就是看見、感動、行動
[00:16:30.160 --> 00:16:35.840]  耶穌看見一大群人
[00:16:35.840 --> 00:16:39.760]  好像沒有了牧羊人的羊一樣
[00:16:39.760 --> 00:16:41.200]  游離朗蕩
[00:16:41.200 --> 00:16:42.800]  不知道自己要去哪裡
[00:16:42.800 --> 00:16:46.400]  不知道危險就在前面
[00:16:46.400 --> 00:16:48.880]  所以耶穌憐憫他們
[00:16:48.880 --> 00:16:51.280]  這就是耶穌的感動
[00:16:51.280 --> 00:16:53.280]  然後要行動
[00:16:53.280 --> 00:16:56.320]  因為他們沒有人去幫助
[00:16:56.320 --> 00:16:57.680]  沒有人去教導
[00:16:57.680 --> 00:16:59.440]  沒有人來醫治關懷
[00:16:59.440 --> 00:17:03.680]  所以耶穌就這樣回應了他們的需要
[00:17:03.680 --> 00:17:09.120]  丙姐妹,今天你看見了什麼?
[00:17:09.120 --> 00:17:12.640]  可能你會看見一些你很想見的人
[00:17:12.640 --> 00:17:14.800]  很想見的畫面
[00:17:14.800 --> 00:17:16.960]  或者有些人你很不想見
[00:17:16.960 --> 00:17:19.360]  或者有些畫面你很不想見
[00:17:19.360 --> 00:17:21.360]  關掉電視
[00:17:21.360 --> 00:17:26.000]  好了,究竟你今天看見了什麼?
[00:17:26.000 --> 00:17:30.320]  你看見之後,有沒有感動呢?
[00:17:30.320 --> 00:17:34.080]  今天的人因為有太多太多事情要去回應
[00:17:34.080 --> 00:17:37.360]  所以可能感動一剎那來了之後
[00:17:37.360 --> 00:17:39.120]  很快就忘記了
[00:17:39.120 --> 00:17:42.560]  所以結果就沒有行動了
[00:17:42.560 --> 00:17:45.120]  如果你有一些事情
[00:17:45.120 --> 00:17:47.920]  有些人你看完之後很感動的話
[00:17:47.920 --> 00:17:51.200]  你真的要想辦法去記住
[00:17:51.200 --> 00:17:52.880]  記住這個感動
[00:17:52.880 --> 00:17:56.720]  然後才有機會有行動
[00:17:56.720 --> 00:17:59.520]  不過可能今天我們有很多人
[00:17:59.520 --> 00:18:02.800]  看見之後我們毫無反應
[00:18:02.800 --> 00:18:05.600]  因為自己都顧不到自己
[00:18:05.600 --> 00:18:07.920]  就算有任何感動
[00:18:07.920 --> 00:18:11.520]  你都很快就消滅了這些感動
[00:18:11.520 --> 00:18:13.200]  或者有更多的人
[00:18:13.200 --> 00:18:17.920]  對於很多事情是視而不見,聽而不聞
[00:18:17.920 --> 00:18:19.920]  所以是無動於衷
[00:18:19.920 --> 00:18:22.480]  因為這麼多事情
[00:18:22.480 --> 00:18:23.920]  以我個人的力量
[00:18:23.920 --> 00:18:25.440]  怎樣去回應呢?
[00:18:25.440 --> 00:18:26.880]  都是不要太多事情
[00:18:26.880 --> 00:18:29.280]  最重要是自己開心
[00:18:29.280 --> 00:18:32.320]  自己能夠活得安恕
[00:18:32.320 --> 00:18:35.280]  這就是最重要的
[00:18:35.280 --> 00:18:40.400]  但這個究竟是不是基督徒的生命呢?
[00:18:40.400 --> 00:18:44.240]  今天神想要我們看見的是什麼呢?
[00:18:44.240 --> 00:18:48.080]  大家會不會都看見很多無助的人
[00:18:48.080 --> 00:18:50.640]  包括基督徒
[00:18:50.640 --> 00:18:51.920]  為什麼這樣說呢?
[00:18:51.920 --> 00:18:53.840]  今天有很多人
[00:18:53.840 --> 00:18:55.280]  包括基督徒
[00:18:55.280 --> 00:18:58.080]  他們其實可能都是生活很無助
[00:18:58.080 --> 00:18:59.760]  如果有一個人
[00:18:59.760 --> 00:19:01.680]  他說是屬於基督
[00:19:01.680 --> 00:19:03.440]  但他其實沒有很認真
[00:19:03.440 --> 00:19:05.520]  將他的信仰實踐
[00:19:05.520 --> 00:19:07.680]  其實他跟其他無助的人
[00:19:07.680 --> 00:19:09.120]  是沒什麼分別
[00:19:09.120 --> 00:19:12.400]  所以當他面對很大很大的壓力的時候
[00:19:12.400 --> 00:19:15.280]  他都只知道去祈禱
[00:19:15.280 --> 00:19:19.120]  但祈完禱之後他還是將很多事情抱在身上
[00:19:19.120 --> 00:19:21.680]  所以他的祈禱並沒有幫助到他
[00:19:21.680 --> 00:19:23.840]  他只不過在意識的上面
[00:19:23.840 --> 00:19:26.320]  或者在知識的層面知道要去祈禱
[00:19:26.320 --> 00:19:28.880]  但他沒有真的將所有事情
[00:19:28.880 --> 00:19:30.640]  交到上帝的面前
[00:19:30.640 --> 00:19:32.960]  所以他的壓力仍然很巨大
[00:19:32.960 --> 00:19:34.880]  所以他仍然會倒下
[00:19:34.880 --> 00:19:36.800]  當有很多事情到了他身上
[00:19:36.800 --> 00:19:38.160]  他處理不到的時候
[00:19:38.160 --> 00:19:40.960]  他仍然會崩潰
[00:19:40.960 --> 00:19:42.480]  有很多無助的人
[00:19:42.480 --> 00:19:47.360]  因為他們將他們的目標放在政治理想的上面
[00:19:47.360 --> 00:19:50.640]  但當這些目標幻滅的時候
[00:19:50.640 --> 00:19:54.960]  他又不知道可以怎樣繼續向前
[00:19:54.960 --> 00:19:56.640]  有很多無助的人
[00:19:56.640 --> 00:19:59.600]  因為他們家庭的關係很緊張
[00:19:59.600 --> 00:20:03.040]  家庭原本是一個給人有溫暖
[00:20:03.040 --> 00:20:06.000]  接納得到安全感的地方
[00:20:06.000 --> 00:20:07.280]  但很可惜
[00:20:07.280 --> 00:20:09.840]  今天的家庭變成了一個戰場
[00:20:09.840 --> 00:20:12.400]  令你很不想回去
[00:20:12.400 --> 00:20:14.080]  大家想想
[00:20:14.080 --> 00:20:15.840]  這些無助的人
[00:20:15.840 --> 00:20:18.560]  是否在你的身邊都出現呢?
[00:20:18.560 --> 00:20:21.840]  或者這些無助的人包不包括你呢?
[00:20:21.840 --> 00:20:27.200]  當耶穌見到一大群這樣的人的時候
[00:20:27.200 --> 00:20:28.720]  就憐憫他們
[00:20:28.720 --> 00:20:31.200]  耶穌知道不是由他一個人
[00:20:31.200 --> 00:20:33.200]  來處理所有的事情
[00:20:33.200 --> 00:20:34.960]  所以第37節
[00:20:34.960 --> 00:20:39.360]  耶穌好像轉身或側身
[00:20:39.360 --> 00:20:46.480]  跟他的門徒說:要收的莊家多,做工的人少
[00:20:46.480 --> 00:20:48.800]  當讀這段的時候
[00:20:48.800 --> 00:20:51.680]  感覺好像是拍一拍那些門徒
[00:20:51.680 --> 00:20:55.200]  因為這群人好像在睡覺一樣
[00:20:55.200 --> 00:20:57.760]  喂!你們看看
[00:20:57.760 --> 00:21:01.680]  要收的莊家多,做工的人少
