
[00:00:00.000 --> 00:00:11.640]  我想問一個問題,50年前做爸爸容易還是今天做媽媽容易呢?
[00:13:36.320 --> 00:13:51.320]  現在我們想長壽都是吃很多寶品,什麼糖出的寶品最好,我不知道,但是其實最有效就是孝敬父母,
[00:13:51.320 --> 00:14:03.320]  這個是上帝廣告,上帝應許的,使你得福在世長壽,講到歡恕,不單止子女要歡恕父母,
[00:14:03.320 --> 00:14:15.320]  父母都應該歡恕子女,如果你的子女不孝順,你在主裏面歡恕他,不單止父母子女彼此歡恕,夫妻之間都應該彼此歡恕,
[00:14:15.320 --> 00:14:31.320]  你的配偶對你不好,你歡恕他,因為上帝期待你這樣做,而上帝也應許祝福你,所以我希望我們在神話裏面得到一個實際的幫助,
[00:14:31.320 --> 00:14:42.320]  講到如何孝敬父親,其實一個最實際的孝敬方法就是帶他信耶穌,因為聖經說上帝要審判每一個人,
[00:14:42.320 --> 00:14:55.320]  如果你父母不信耶穌,你信了,將來上帝的審判結果是怎樣,你就在天國永遠享福,你的父母就在地獄永遠受苦,
[00:14:55.320 --> 00:15:04.320]  你是不是喜歡這樣,你不喜歡,不喜歡你應該怎樣,你向他傳福音,希望他信耶穌,這是最實際的方法,
[00:15:04.320 --> 00:15:15.320]  但我發現很多人不敢向父母信耶穌,我記得在上一間教會,有位姐妹跟我說,她有個哥哥已經八十歲,
[00:15:15.320 --> 00:15:27.320]  我不敢向他傳福音,為什麼,因為他罵我,我們怕父母罵我們不敢傳福音,什麼時候才敢呢,就是你父母在醫院病得快死了,
[00:15:27.320 --> 00:15:37.320]  因為他也罵不了你,你就馬上打電話,江牧師,羅牧師請你過來向我父母傳福音,他快死了,現在好像眼睛是真的,
[00:15:37.320 --> 00:15:50.320]  但不知他聽到,江牧師去到向他傳福音,你又說他的眼睛眨了,當然信了,快點向他洗禮,洗完禮之後用基督教安息禮拜,
[00:15:50.320 --> 00:16:04.320]  我做了這些洗禮之後,我心裡也不敢相信他真的沒有信耶穌,因為他在病床眼睛眨了,我怎知他罵我還是讚我,這樣傳福音就危險些,
[00:16:04.320 --> 00:16:18.320]  趁你爸爸現在那麼精靈的時候,你向他傳福音,你以為他是來回教會,這樣的時候,這個就是最大的孝道,父親節如果要做子女,
[00:16:18.320 --> 00:16:35.320]  你想立志的話,就立志帶你的爸爸媽媽信耶穌,我們講了怎樣在主裡面做子女,我們現在講怎樣在主裡面做爸爸或媽媽,
[00:16:35.320 --> 00:16:55.320]  因為媽媽上個月已經講了,現在還講,因為其實對爸爸講的對媽媽一樣有用,聖經,保羅怎樣講呢,保羅說你們作父親的不要激怒兒女,
[00:16:55.320 --> 00:17:09.320]  另一個日本人說不要惹兒女的氣,惹即是撩起他們,即是專門去激他們,英文是provoke,令他們很生氣,即是無端端撩起他們,
[00:17:09.320 --> 00:17:25.320]  他要用主的教訓和勸戒養育他們,怎樣叫惹他們氣,怎樣撩起他們,在十七世紀有個英國傳道人叫Thomas Watson寫了篇論文,
[00:17:25.320 --> 00:17:36.320]  這篇論文如果他未寫我寫,因為應該很容易寫,但都是有個意思,所以到現在都流傳,他說父親怎樣惹兒女的氣,
[00:17:36.320 --> 00:17:53.320]  或者怎樣激怒他們,第一他辱罵他們,即是無端端罵他們abusive,用個例子,舊約有個皇帝叫蘇羅,蘇羅有個兒子叫約拿丹,約拿丹跟爸爸傾談,
[00:17:53.320 --> 00:18:13.320]  爸爸惹他們氣罵他們,你這個邪僻勃逆婦人所生,即是不單罵他,連他媽媽都罵,連他太太都罵,有無人這樣罵兒子,你個衰媽生出來的兒子,連他太太都罵,這樣不好,
[00:18:13.320 --> 00:18:33.320]  這個叫辱罵兒女,惹兒女的第一種是這樣,第二種管教過重,力度超過犯錯程度,譬如用舊約蘇羅王的例子,約拿丹不聽他爸爸的看法,
[00:18:33.320 --> 00:18:48.320]  約拿丹回答他父親蘇羅為何要將他賜死,因為約拿丹的朋友是大衛,蘇羅妒忌大衛想整死他,約拿丹跟大衛是好朋友知己,為何要殺死他,
[00:18:48.320 --> 00:19:05.320]  大衛蘇羅即是約拿丹爸爸的皇帝拿一把長槍扔他,連約拿丹都殺,約拿丹怒氣沖沖起身走出來,這個就是管教過重,有時我們有無管教過重,
[00:19:08.320 --> 00:19:23.320]  有時我們以為對子女好其實管教過重,我記得在加拿大有個新移民,他有三個女兒,三個女兒爸爸想女兒讀書好,日日放學回來迫他們讀書,
[00:19:23.320 --> 00:19:35.320]  學校讀完自己懂讀到三個女兒放屁不想讀,因為太悶,其實我不贊成補習,香港這種連鴨式教育其實不好,
[00:19:35.320 --> 00:19:48.320]  有些移民後都用這種心態教子女,結果越教越衰,我們有時不是管教過重是補習太多,這是一種不好的方法,
[00:19:50.320 --> 00:20:06.320]  第三種情況令他們惹怒的是拒絕給兒女絕對需要的東西,幾年前一段新聞內地有個有錢人女兒吸毒,但他覺得面子不好過,
[00:20:06.320 --> 00:20:19.320]  不想告訴別人自己女兒吸毒,將女兒關在精神病院,女兒在精神病院很慘,又打精神病針,吸毒毒癮無法解除,害了女兒一生,
[00:20:20.320 --> 00:20:37.320]  這是拒絕子女應該有的東西不給她,這是不對,還有偏心對待子女,這個偏心很嚴重,舊約有另一個例子就是以色列瓦國,
[00:20:37.320 --> 00:20:52.320]  瓦國有十二個兒子,他偏心哪一個,偏心弱失,創世紀說他愛弱失多於愛其他兒子,因為弱失是他年老所生,我們都是,我們做爸爸媽媽,
[00:20:52.320 --> 00:21:04.320]  記得有個媽媽在加拿大認識,她有幾個兒女,但她將所有錢給大兒子,因為最緊要是大兒子其他就不給,結果兒女就吵架,
[00:21:04.320 --> 00:21:20.320]  她弱失也是,她不是給大兒子,是給年老所生,做一件很靚的彩衣給他,我跟你不是很喜歡彩衣很娘,但那時很勁,其他兒子就嬲弱失,又嬲爸爸,
[00:21:20.320 --> 00:21:36.320]  偏心會產生這樣的效果,你想想我做爸爸媽媽有沒有偏心,我很幸福,因為我排第四不是第五,所以爸爸媽媽給我最多自由,所以我發育正常,
[00:21:36.320 --> 00:21:53.320]  由細到大媽媽都說我正常,其實我爸爸媽媽都很愛我們,沒甚麽偏心,所以我們做父母不要偏心,
[00:21:53.320 --> 00:22:16.320]  下一個就是父親行為不是以身作則,你自己都無好榜樣,人家打電話來告訴你爸爸不在,你還叫兒子說謊,就有這問題,
[00:22:16.320 --> 00:22:31.320]  還有給兒女命令違背兒女良心,譬如那個數落王對兒子說你要派人將大衛捉來,因為他該死,兒子明知他朋友大衛不該死,
[00:22:31.320 --> 00:22:46.320]  你要他違背良心做些不該做的事,這就是做父母很多時會產生這類問題,所以當你這樣做就叫惹兒女的氣,
[00:22:46.320 --> 00:23:01.320]  這六點,辱罵兒女管教過重,拒絕給他們應該有的東西,偏心行為不是以身作則,還有你的命令違背良心,產生的後果很嚴重,
[00:23:01.320 --> 00:23:19.320]  曾經說你令他們灰心喪志,在哥羅西斯三章廿一節,免得他們灰心喪志,甚麼叫灰心喪志,他們會悲哀,會沮喪,不順從,不耐煩,
[00:23:19.320 --> 00:23:32.320]  很多時說為何我兒子不孝順,他不孝順是不對,但很多時情況是因為你教得不好,你說父親節為何你還罵我,王牧師應該送花給我,應該好好講好話,
[00:23:32.320 --> 00:23:45.320]  因為誠實一定要講,很多時我們做父親不識做,不過在在當中見到很多很年青的父母親,現在聽著先有益,不要犯你上一代的錯誤,
[00:23:45.320 --> 00:24:11.320]  這個悲哀令他健康上有影響,宰喪令他鬱鬱寡歡,兒女身體都不好,近來那麼多的宅男很多事跟父母教導不善有關,
[00:24:11.320 --> 00:24:32.320]  為何兒子不聽我的話,因為你的榜樣做得不好,所以聖經教導我們做父母,第一我們不要惹他的氣,第二以天父為榜樣,很多人說羅牧師我不識做爸爸其實不是我錯,
[00:24:32.320 --> 00:24:48.320]  是我自己爸爸的錯,因為他教得不好沒有榜樣我無得學,即是賴自己爸爸,或者賴得有理,但如果你信耶穌有好處,你爸爸就是天父上帝,上帝有好榜樣,你跟他學就學得好,
[00:24:48.320 --> 00:25:12.320]  所以以弗所思教導我們,你們要照著主的榜樣來教他們,天父的榜樣是甚麼呢,第一就是成熟,馬太福音耶穌說你們要像你們天父完全一樣,
[00:25:12.320 --> 00:25:30.320]  甚麼是完全呢,完全不是聖潔無犯罪完全無得談,而是成熟,在主裡面成熟來教導,這段經文其實在登山寶訓講的,登山寶訓有個很重要的訊息,
[00:25:30.320 --> 00:25:47.320]  就是我們不能靠自己的力量來達到完美境界,我們需要神,需要上帝的帶領幫助,我們才可以達到天父的標準,才得到成熟,我們要憑信心依靠上帝,
[00:25:47.320 --> 00:26:03.320]  耶穌應許我們在馬太福音第六章說,上帝會給你力量做到成熟,你看天空的飛鳥又不殺種又不收割,又不積蓄在倉裡面,
[00:26:03.320 --> 00:26:18.320]  你們的天父尚且養活他,你們不是比飛鳥貴重多麼,所以弟兄姊妹我們憑著上帝的恩典,憑著信心就可以跟隨他的榜樣,
[00:26:18.320 --> 00:26:29.320]  還有禱告,耶穌說你們雖然不行,但是你都知道將好東西給子女,何況你們的天父豈不把聖靈賜給求他的人嗎,
[00:26:29.320 --> 00:26:46.320]  所以一切信耶穌的人,上帝將聖靈賜給我們,聖靈就是三位一體的神,他在你裡面幫助你,帶領你走錯路,帶領你怎樣可以趨吉避凶,所以這是很大的恩典,
[00:26:46.320 --> 00:27:06.320]  所以我在耶穌基督裡面做父親或者做母親,第一不要惹怒你的氣,第二以天父為榜樣,你要信耶穌才有天父,你不信耶穌就沒有天父,你不信耶穌魔鬼就是你的父親,你以魔鬼為榜樣就蓋煨,
[00:27:06.320 --> 00:27:26.320]  第三,愛妻子,愛配偶,有個現代心理學研究指出,丈夫愛太太,對子女的成長和快樂都有正面影響,當然太太愛丈夫也有同樣的好處,
[00:27:26.320 --> 00:27:47.320]  第四,教導兒女信服,剛才曾經讀過,你們作兒女要在主裡面聽從父母,這是理所當然的,這個信服很重要,上帝教導我們信服上帝,信服有權柄的,
[00:27:47.320 --> 00:28:03.320]  現在很多時候小孩子不懂得什麼叫信服,所以產生很大的問題,根據兒童心理學研究,一個學到信服的孩子比其他孩子快樂多,
[00:28:03.320 --> 00:28:22.320]  在幾年前美國有一個新聞,就是一個不懂得信服的孩子的命運,在一個城市裡面,警察槍殺了一個十三歲的孩子,這個孩子拿著一個玩具槍,
[00:28:22.320 --> 00:28:36.320]  十三歲的孩子在美國就很高大,你遠遠看不到他是成人的孩子,更加看不到他的玩具槍是真槍,警察看到這個人拿著槍就說,
[00:28:36.320 --> 00:28:57.320]  放下,這個孩子學不到信服,就拿著玩具槍指著警察,警察以為他襲擊他,就把他殺了,法官都判他無罪,很可惜,因為十三歲的孩子是無辜的,但警察也是無辜的,
[00:29:02.320 --> 00:29:22.320]  我記得很小的時候我有一個遠親,那時候是六零年代,香港很多貪污,爸爸是做司爺,警察局裡面做司爺,兒女學到爸爸不好的東西,結果長大了也不好,
[00:29:22.320 --> 00:29:44.320]  所以有時候我們做父母,自己沒有一個好的榜樣,也教不到孩子信服,有一個兒女,有一個爸媽逼兒女彈琴,本來每次彈琴都考第一,然後考第二就被媽媽罵到死,這樣是不好的,
[00:29:44.320 --> 00:30:09.320]  所以我們教導兒女信服不是硬來的,要講道理,綜合我們這裡所講,怎樣做一個好的父親或者母親呢,第一,不要挑起你兒子的那把火,第二,你以天父為榜樣,第三,你愛你的配偶,第四,你按聖經教導你的孩子信服,
[00:30:09.320 --> 00:30:33.320]  所以我們要做幾個反思,第一,究竟你的生命是否聖潔成熟,你是否跟著上帝的教訓,如果你未信耶穌的話,你說我不懂上帝的教訓怎樣,那你就要信耶穌,讓上帝做你的天父,他賜的聖靈給你,引導你,幫助你,
[00:30:33.320 --> 00:30:55.320]  第二,你有沒有寬恕自己的父親,有沒有寬恕你的兒女,有沒有寬恕你的配偶,如果你不寬恕的話,你心裏的苦澀會流露出來,對你的子女,對你的父親都不好,
[00:30:55.320 --> 00:31:17.320]  第三,你身為父母和子女,今天有沒有什麼地方你應該糾正,應該重新開始,所以今天父親節,讓我們用神的話來彼此提醒,怎樣做一個好父親和兒女,我們一起再讀這段經文好不好,
[00:31:17.320 --> 00:31:43.320]  六章一至四節已不鎖詩,你們作兒女的,一起讀,要在主裡聽從父母,因為這是理所當然的,要孝敬父母,使你得福在世長壽,這是第一條帶著應許的誡命,你們作父親的,不要激怒兒女,卻要主的教訓和勸誡,養育他們。
[00:31:43.320 --> 00:32:02.320]  如果你是一位父親母親,你發現自己犯了很多錯誤,甚至有些錯誤已經沒有辦法挽回,時間已經過去了,我邀請你到上帝面前,向祂認罪,祂會赦免你,給你一個重新的開始。
[00:32:02.320 --> 00:32:27.320]  上帝有一句經文很有安慰,以賽亞書第四十四章二十二節,祂說:我淘沒了你的過犯,好像蜜魂消散,我淘沒了你的罪惡,如薄雲滅沒,上帝可以赦免你過去的千古怨恨的過犯,好像沒有發生過一樣,你當歸向我,因為我救贖了你。
[00:32:27.320 --> 00:32:56.320]  原來信耶穌上帝赦免你是宣佈,好像法官宣佈你是無罪釋放,記不記得有一次我講羅馬書第八章,在法庭上魔鬼是主控官,控告你清清楚楚,上帝說:Not guilty,沒有罪,不是因為你沒有犯過,而是因為耶穌基督保佑洗淨你的罪,以致你的罪惡好像後雲消散一樣。
[00:32:56.320 --> 00:33:21.320]  所以今天如果你有一個令你愛戴的父母,我恭喜你,今天你值得感恩和懷念,但如果心裏仍有傷痕,你的父母為你帶來傷痕的話,我鼓勵你寬恕他,給自己一個新的開始,我們一起低頭禱告。
[00:33:21.320 --> 00:33:43.320]  親愛的主,我們感謝你,人間的怨恨,人間的糾纏,主在你裏面得以解開,因為你是那位眷顧我們的神,你知道我們的需要,你知道我們的軟弱,但是你不計較,你饒恕我們,我們感謝你。
[00:33:43.320 --> 00:34:04.320]  為在座每一位禱告,求你幫助他們,求你給他們一個快樂的心在父親節裏面,無論對自己的父親,無論身為父親,或者是對自己的配偶,都在主裏面能夠有一個寬恕,有一個感恩,有一個欣賞的心,祈禱奉耶穌基督的名,阿們。
