
[00:00:00.000 --> 00:00:03.000]  在開始之前我們同心來祈禱
[00:04:47.000 --> 00:04:53.000]  他務求問神動手將埃及人殺死
[00:04:53.000 --> 00:04:56.000]  誰知自己的族人不領情
[00:04:56.000 --> 00:04:59.000]  這件事件外洩之後
[00:04:59.000 --> 00:05:02.000]  傳到法老的耳中
[00:05:02.000 --> 00:05:08.000]  摩西展開了逃亡之旅流落異鄉
[00:05:08.000 --> 00:05:11.000]  堂堂一個埃及王子要入贅
[00:05:11.000 --> 00:05:15.000]  淪為幫外父來到去看養
[00:05:15.000 --> 00:05:20.000]  摩西的前半生非常的傳奇
[00:05:20.000 --> 00:05:25.000]  從被透露到尼羅河浸死
[00:05:25.000 --> 00:05:29.000]  轉眼間能夠成為法老的女兒
[00:05:29.000 --> 00:05:33.000]  學了埃及人一切的學問
[00:05:33.000 --> 00:05:37.000]  吃的住的都是最好
[00:05:37.000 --> 00:05:40.000]  誰知一夜之間
[00:05:40.000 --> 00:05:42.000]  什麼都沒有了一無所有
[00:05:42.000 --> 00:05:44.000]  同胞不領情
[00:05:44.000 --> 00:05:49.000]  通風報信帶來殺身之禍
[00:05:49.000 --> 00:05:52.000]  一腔熱情夢想
[00:05:52.000 --> 00:05:54.000]  付之於流水
[00:05:54.000 --> 00:05:57.000]  付出了沉重的代價
[00:05:57.000 --> 00:06:00.000]  好像天寒地凍的時間
[00:06:00.000 --> 00:06:04.000]  一桶的冷水照頭淋
[00:06:04.000 --> 00:06:09.000]  摩西的一生是否以平淡來告終
[00:06:09.000 --> 00:06:13.000]  偏偏神在摩西萬念俱灰
[00:06:13.000 --> 00:06:15.000]  打算奪回心水
[00:06:15.000 --> 00:06:18.000]  在米甸來作牧羊人
[00:06:18.000 --> 00:06:21.000]  照顧妻兒終老的時間
[00:06:21.000 --> 00:06:23.000]  神向摩西顯現
[00:06:23.000 --> 00:06:27.000]  呼召祂帶領以色列人出埃及
[00:06:27.000 --> 00:06:30.000]  扭轉祂平凡的一生
[00:06:30.000 --> 00:06:33.000]  在神呼召摩西這件事件上
[00:06:33.000 --> 00:06:37.000]  突顯了神的主權
[00:06:37.000 --> 00:06:40.000]  神才是摩西生命的主人
[00:06:40.000 --> 00:06:43.000]  從各方面的條件來說
[00:06:43.000 --> 00:06:48.000]  時間、人物、地點都是不配合的
[00:06:48.000 --> 00:06:51.000]  有明顯的落差
[00:06:51.000 --> 00:06:53.000]  《出埃記》七章七節提到
[00:06:53.000 --> 00:06:57.000]  摩西和亞倫去面見法老
[00:06:57.000 --> 00:06:59.000]  要求法老放人
[00:06:59.000 --> 00:07:01.000]  讓以色列人離開埃及的時間
[00:07:01.000 --> 00:07:06.000]  經文說摩西當時是八十歲
[00:07:06.000 --> 00:07:09.000]  我強調沒有年齡的歧視
[00:07:09.000 --> 00:07:11.000]  不過一個八十歲的人
[00:07:11.000 --> 00:07:13.000]  很多事情不是不想做
[00:07:13.000 --> 00:07:15.000]  而是什麼呢?
[00:07:15.000 --> 00:07:18.000]  做不到
[00:07:18.000 --> 00:07:23.000]  未合併港鐵前身的九港鐵路
[00:07:23.000 --> 00:07:25.000]  未電氣化之前
[00:07:25.000 --> 00:07:28.000]  是用柴油來運作的
[00:07:28.000 --> 00:07:33.000]  那些火車已經放在歷史博物館
[00:07:33.000 --> 00:07:36.000]  已經在大埔不見了
[00:07:36.000 --> 00:07:38.000]  現在我們見到
[00:07:38.000 --> 00:07:39.000]  我們的科技進步
[00:07:39.000 --> 00:07:42.000]  有子彈火車、磁浮列車
[00:07:42.000 --> 00:07:45.000]  甚至北京去到上海
[00:07:45.000 --> 00:07:50.000]  都是幾個小時坐火車的事
[00:07:50.000 --> 00:07:54.000]  假如突然間港九鐵路
[00:07:54.000 --> 00:07:59.000]  港鐵推出蒸汽列車
[00:07:59.000 --> 00:08:02.000]  用煤炭推動
[00:08:02.000 --> 00:08:04.000]  復古懷舊一下
[00:08:04.000 --> 00:08:07.000]  沒問題
[00:08:07.000 --> 00:08:08.000]  大家可能都會搶著坐
[00:08:08.000 --> 00:08:10.000]  小朋友覺得很可愛
[00:08:10.000 --> 00:08:12.000]  這個蒸汽列車
[00:08:12.000 --> 00:08:15.000]  但如果正式投入運作
[00:08:15.000 --> 00:08:17.000]  港九鐵路
[00:08:17.000 --> 00:08:19.000]  也就是東鐵線
[00:08:19.000 --> 00:08:22.000]  由現在八分鐘、五分鐘、六分鐘
[00:08:22.000 --> 00:08:29.000]  轉為一個小時一班
[00:08:29.000 --> 00:08:33.000]  大家會怎麼想呢?
[00:08:33.000 --> 00:08:36.000]  根本是不能夠運作
[00:08:36.000 --> 00:08:40.000]  整個世界都能夠停頓
[00:08:40.000 --> 00:08:42.000]  我們說
[00:08:42.000 --> 00:08:44.000]  肯定被人投訴
[00:08:44.000 --> 00:08:46.000]  肯定被人排斥
[00:08:46.000 --> 00:08:51.000]  說阻礙地球旅轉
[00:08:51.000 --> 00:08:55.000]  每年去渣打馬拉松的比賽
[00:08:55.000 --> 00:08:59.000]  都有差不多七萬人來參加
[00:08:59.000 --> 00:09:02.000]  曾經我上去報名
[00:09:02.000 --> 00:09:05.000]  我太太回應說
[00:09:05.000 --> 00:09:08.000]  你不要玩了
[00:09:08.000 --> 00:09:12.000]  她說嚴重的反對有很多原因
[00:09:12.000 --> 00:09:16.000]  她說平時不夠運動
[00:09:16.000 --> 00:09:18.000]  我一做就這麼劇烈
[00:09:18.000 --> 00:09:20.000]  很容易暴斃
[00:09:20.000 --> 00:09:21.000]  嘩這麼厲害
[00:09:21.000 --> 00:09:23.000]  暴斃這個字眼
[00:09:23.000 --> 00:09:25.000]  她說你都沒玩過馬拉松
[00:09:25.000 --> 00:09:26.000]  都不會玩
[00:09:26.000 --> 00:09:28.000]  很容易受傷
[00:09:28.000 --> 00:09:31.000]  她說剛剛有人在健身中心
[00:09:31.000 --> 00:09:32.000]  做完運動
[00:09:32.000 --> 00:09:33.000]  洗澡之後
[00:09:33.000 --> 00:09:35.000]  洗完澡就死了
[00:09:35.000 --> 00:09:37.000]  這麼嚴重
[00:09:37.000 --> 00:09:40.000]  不用這麼嚴重的詛咒我
[00:09:40.000 --> 00:09:42.000]  她說你不要不負責任
[00:09:42.000 --> 00:09:44.000]  賴下老婆和兒子
[00:09:44.000 --> 00:09:48.000]  跑幾十公里都被人質疑
[00:09:48.000 --> 00:09:53.000]  何況由埃及的戈山這個地方
[00:09:53.000 --> 00:09:55.000]  到嘉南是多少公里
[00:09:55.000 --> 00:09:56.000]  從地圖來看
[00:09:56.000 --> 00:09:59.000]  是幾百公里的距離
[00:09:59.000 --> 00:10:02.000]  還要是拖男帶女
[00:10:02.000 --> 00:10:05.000]  連埋兒童
[00:10:05.000 --> 00:10:09.000]  保守估計超過二百萬人
[00:10:09.000 --> 00:10:11.000]  還要帶上生畜
[00:10:11.000 --> 00:10:14.000]  那些精神智慧
[00:10:14.000 --> 00:10:17.000]  怎樣來管理呢
[00:10:17.000 --> 00:10:22.000]  光是走都沒命
[00:10:22.000 --> 00:10:29.000]  有機會帶一班少年人去行山
[00:10:29.000 --> 00:10:34.000]  由東涌南天過岸出發
[00:10:34.000 --> 00:10:36.000]  經過小鴻灣車廠
[00:10:36.000 --> 00:10:38.000]  走到回窩碼頭
[00:10:38.000 --> 00:10:41.000]  地圖說走兩個半至三個小時
[00:10:41.000 --> 00:10:44.000]  他們走了四個多小時
[00:10:44.000 --> 00:10:48.000]  全程在咒詛我
[00:10:48.000 --> 00:10:50.000]  傳道
[00:10:50.000 --> 00:10:52.000]  又說很近
[00:10:52.000 --> 00:10:54.000]  走多遠都未到
[00:10:54.000 --> 00:10:56.000]  我快死了
[00:10:56.000 --> 00:10:58.000]  有一個蹲著不走
[00:10:58.000 --> 00:11:01.000]  半路走蹲著不走
[00:11:01.000 --> 00:11:02.000]  傳道你背我
[00:11:02.000 --> 00:11:04.000]  我不走
[00:11:04.000 --> 00:11:05.000]  我怎樣背你
[00:11:05.000 --> 00:11:08.000]  只有二百多磅
[00:11:08.000 --> 00:11:09.000]  我真的站著不動
[00:11:09.000 --> 00:11:11.000]  蹲著不動
[00:11:11.000 --> 00:11:16.000]  他不動我就真的不動
[00:11:16.000 --> 00:11:18.000]  後來今次是最後一次
[00:11:18.000 --> 00:11:20.000]  你不要再叫我
[00:11:20.000 --> 00:11:21.000]  以後不用致意
[00:11:21.000 --> 00:11:23.000]  我再跟你
[00:11:23.000 --> 00:11:26.000]  要一個八十歲的人
[00:11:26.000 --> 00:11:28.000]  帶著二百萬人
[00:11:28.000 --> 00:11:32.000]  行幾百公里
[00:11:32.000 --> 00:11:34.000]  不是一兩個小時
[00:11:34.000 --> 00:11:38.000]  我看最終走了多久
[00:11:38.000 --> 00:11:39.000]  走了多久
[00:11:39.000 --> 00:11:45.000]  走了四十年
[00:11:45.000 --> 00:11:47.000]  你可以想像
[00:11:47.000 --> 00:11:48.000]  整件事是怎樣
[00:11:48.000 --> 00:11:51.000]  很奇怪
[00:11:51.000 --> 00:11:53.000]  一個不適合的人
[00:11:53.000 --> 00:11:55.000]  做一件這樣的工作
[00:11:55.000 --> 00:11:57.000]  根本是超乎常理
[00:11:57.000 --> 00:11:59.000]  好像擺明是怎樣
[00:11:59.000 --> 00:12:03.000]  強人所難
[00:12:03.000 --> 00:12:06.000]  所以我們看摩西說他拒絕的事
[00:12:06.000 --> 00:12:07.000]  摩西有很多藉口
[00:12:07.000 --> 00:12:10.000]  但是從基本上
[00:12:10.000 --> 00:12:13.000]  摩西的考慮是正確的
[00:12:13.000 --> 00:12:17.000]  他覺得這件事是不適合的
[00:12:17.000 --> 00:12:20.000]  以色列人會看
[00:12:20.000 --> 00:12:21.000]  是甚麼人
[00:12:21.000 --> 00:12:23.000]  來帶他們出埃及
[00:12:23.000 --> 00:12:25.000]  法老會來看
[00:12:25.000 --> 00:12:28.000]  誰來跟他對話
[00:12:28.000 --> 00:12:34.000]  摩西都會看自己適不適合
[00:12:34.000 --> 00:12:36.000]  指名影星史太龍
[00:12:36.000 --> 00:12:38.000]  他多年之前
[00:12:38.000 --> 00:12:43.000]  再飾演他最有名的電影人物
[00:12:43.000 --> 00:12:47.000]  史太龍有兩個最出名的角色
[00:12:47.000 --> 00:12:50.000]  第一個是洛奇
[00:12:50.000 --> 00:12:52.000]  拳擊那個
[00:12:52.000 --> 00:12:55.000]  第二個是甚麼
[00:12:55.000 --> 00:12:58.000]  蘭寶
[00:12:58.000 --> 00:13:04.000]  在拍第一滴血第四集的時間
[00:13:04.000 --> 00:13:09.000]  影評人
[00:13:09.000 --> 00:13:11.000]  看電影的人說
[00:13:11.000 --> 00:13:15.000]  蘭寶應該要收檔了
[00:13:15.000 --> 00:13:19.000]  我看到一個六十歲的演員
[00:13:19.000 --> 00:13:22.000]  他揹著一個大型的機槍
[00:13:22.000 --> 00:13:28.000]  伸射去尾口大量的敵人
[00:13:28.000 --> 00:13:30.000]  我看到電影的情節
[00:13:30.000 --> 00:13:33.000]  一個六十歲的爸爸
[00:13:33.000 --> 00:13:35.000]  他很大尺的
[00:13:35.000 --> 00:13:40.000]  去凸顯他的二頭肌
[00:13:40.000 --> 00:13:44.000]  擺明就是不適合
[00:13:44.000 --> 00:13:48.000]  儘管他很努力來扮演這個角色
[00:13:48.000 --> 00:13:53.000]  以前我還是小孩的時間
[00:13:53.000 --> 00:13:57.000]  看著他那齣電影多厲害
[00:13:57.000 --> 00:14:00.000]  還是八九十年代的時間多麼英勇
[00:14:00.000 --> 00:14:03.000]  但現在看一套電影
[00:14:03.000 --> 00:14:05.000]  他赤膊上陣
[00:14:05.000 --> 00:14:07.000]  但他和我的角色怎樣
[00:14:07.000 --> 00:14:11.000]  不吻合
[00:14:11.000 --> 00:14:15.000]  當這個電影來到他上演的時間
[00:14:15.000 --> 00:14:17.000]  很多人都說
[00:14:17.000 --> 00:14:19.000]  蘭寶應該退休了
[00:14:19.000 --> 00:14:26.000]  退役了
[00:14:26.000 --> 00:14:28.000]  一個六十歲的人
[00:14:28.000 --> 00:14:30.000]  要做三十歲的事
[00:14:30.000 --> 00:14:32.000]  大家都不看好
[00:14:32.000 --> 00:14:38.000]  八十歲呢?
[00:14:38.000 --> 00:14:42.000]  當年逃避埃及法老的時間
[00:14:42.000 --> 00:14:44.000]  摩西徒手
[00:14:44.000 --> 00:14:47.000]  將一個埃及人打死
[00:14:47.000 --> 00:14:50.000]  就是米顛井旁
[00:14:50.000 --> 00:14:54.000]  摩西能夠以一人力敵一群的牧羊人
[00:14:54.000 --> 00:14:56.000]  將他們趕走
[00:14:56.000 --> 00:14:59.000]  不過這些已經是陳年往事
[00:14:59.000 --> 00:15:01.000]  已經是歷史
[00:15:01.000 --> 00:15:06.000]  要摩西領軍對抗埃及的軍隊
[00:15:06.000 --> 00:15:08.000]  行不行?
[00:15:08.000 --> 00:15:11.000]  一個八十歲高齡的人士
[00:15:11.000 --> 00:15:16.000]  已經是一個不可能的任務
[00:15:16.000 --> 00:15:18.000]  摩西要和法老來談
[00:15:18.000 --> 00:15:21.000]  要以色列人
[00:15:21.000 --> 00:15:26.000]  要去走離開
[00:15:26.000 --> 00:15:29.000]  和這個法老對話
[00:15:29.000 --> 00:15:31.000]  我們說牙力
[00:15:31.000 --> 00:15:33.000]  更加是說實力
[00:15:33.000 --> 00:15:35.000]  是說什麼?
[00:15:35.000 --> 00:15:39.000]  誰的手比較硬
[00:15:39.000 --> 00:15:41.000]  為什麼法老要放行?
[00:15:41.000 --> 00:15:44.000]  但擺明來說
[00:15:44.000 --> 00:15:47.000]  摩西整個形象
[00:15:47.000 --> 00:15:49.000]  賣相已經怎樣?
[00:15:49.000 --> 00:15:51.000]  虧本
[00:15:51.000 --> 00:15:52.000]  已經怎樣?
[00:15:52.000 --> 00:15:54.000]  沒有說服力
[00:15:54.000 --> 00:15:55.000]  按人來說
[00:15:55.000 --> 00:15:57.000]  最好的時間
[00:15:57.000 --> 00:16:01.000]  是摩西殺了埃及人的時間
[00:16:01.000 --> 00:16:04.000]  當摩西最能打的時間
[00:16:04.000 --> 00:16:06.000]  以色列人被壓榨
[00:16:06.000 --> 00:16:08.000]  很多不滿的情緒
[00:16:08.000 --> 00:16:11.000]  只要摩西揭竿起義
[00:16:11.000 --> 00:16:13.000]  很多人來和應
[00:16:13.000 --> 00:16:15.000]  以色列人數增多
[00:16:15.000 --> 00:16:16.000]  眾多
[00:16:16.000 --> 00:16:18.000]  極有可能可以來一個
[00:16:18.000 --> 00:16:20.000]  裏應外合
[00:16:20.000 --> 00:16:21.000]  極有可能
[00:16:21.000 --> 00:16:24.000]  可以打敗埃及的軍隊
[00:16:24.000 --> 00:16:26.000]  能夠
[00:16:26.000 --> 00:16:27.000]  可以
[00:16:27.000 --> 00:16:30.000]  去浩浩蕩蕩地離開
[00:16:30.000 --> 00:16:32.000]  現在隔了幾十年
[00:16:32.000 --> 00:16:35.000]  莫說帶兵打仗
[00:16:35.000 --> 00:16:38.000]  走路摩西又要掛一枝拐杖
[00:16:38.000 --> 00:16:40.000]  篤下篤下
[00:16:40.000 --> 00:16:42.000]  滿頭白髮
[00:16:42.000 --> 00:16:45.000]  穿著牧羊人的衣著
[00:16:45.000 --> 00:16:47.000]  這一身打扮和造型
[00:16:47.000 --> 00:16:50.000]  叫人失去信心
[00:16:50.000 --> 00:16:54.000]  況且以色列人已經被奴役了幾十年
[00:16:54.000 --> 00:16:56.000]  習慣了武藏
[00:16:56.000 --> 00:16:59.000]  失去了反抗的勇氣
[00:16:59.000 --> 00:17:02.000]  真是天時地利人和
[00:17:02.000 --> 00:17:04.000]  一樣都沒有
[00:17:04.000 --> 00:17:06.000]  偏偏神在這個
[00:17:06.000 --> 00:17:10.000]  時間去選擇去呼召摩西
[00:17:10.000 --> 00:17:12.000]  這個年老的摩西
[00:17:12.000 --> 00:17:15.000]  突顯了神的主權
[00:17:15.000 --> 00:17:17.000]  摩西想要做的時間
[00:17:17.000 --> 00:17:21.000]  神不讓他做
[00:17:21.000 --> 00:17:24.000]  到摩西不想做的時間
[00:17:24.000 --> 00:17:26.000]  神就呼召他
[00:17:26.000 --> 00:17:28.000]  神有自己的時間表
[00:17:28.000 --> 00:17:31.000]  不會因人來改變
[00:17:31.000 --> 00:17:32.000]  人
[00:17:32.000 --> 00:17:37.000]  神揀選一個捍衛不適合的人
[00:17:37.000 --> 00:17:42.000]  突顯了神的主權
[00:17:42.000 --> 00:17:46.000]  不是摩西能夠帶領以色列人出埃及
[00:17:46.000 --> 00:17:51.000]  是神才能夠
[00:17:51.000 --> 00:17:53.000]  今次經文第二個重點
[00:17:53.000 --> 00:17:59.000]  是人的開放、適應和調節
[00:17:59.000 --> 00:18:02.000]  如果你找工作
[00:18:02.000 --> 00:18:03.000]  打開報紙
[00:18:03.000 --> 00:18:06.000]  打開雜誌、網站
[00:18:06.000 --> 00:18:07.000]  你打開一份報紙的時候
[00:18:07.000 --> 00:18:11.000]  最重要的是什麼呢?
[00:18:11.000 --> 00:18:12.000]  你看這份工作
[00:18:12.000 --> 00:18:14.000]  這個廣告
[00:18:14.000 --> 00:18:15.000]  最重要的是什麼呢?
[00:18:15.000 --> 00:18:16.000]  一來看看適不適合
[00:18:16.000 --> 00:18:17.000]  地點在哪裡
[00:18:17.000 --> 00:18:19.000]  最重要的是什麼呢?
[00:18:19.000 --> 00:18:20.000]  薪酬
[00:18:20.000 --> 00:18:22.000]  不是做義工的
[00:18:22.000 --> 00:18:25.000]  你會看看多少錢人工
[00:18:25.000 --> 00:18:27.000]  現在的少年人都是這樣
[00:18:27.000 --> 00:18:28.000]  很認真
[00:18:28.000 --> 00:18:30.000]  錢是很重要的
[00:18:30.000 --> 00:18:36.000]  幾塊錢就能夠跳槽
[00:18:36.000 --> 00:18:41.000]  但是神和摩西相遇的過程中
[00:18:41.000 --> 00:18:44.000]  神從來不講報酬
[00:18:44.000 --> 00:18:45.000]  在神來說
[00:18:45.000 --> 00:18:48.000]  一點都不重要
[00:18:48.000 --> 00:18:50.000]  摩西只要是聽從
[00:18:50.000 --> 00:18:53.000]  更加奇怪的是
[00:18:53.000 --> 00:18:56.000]  神未猜探工作之前
[00:18:56.000 --> 00:19:00.000]  神要摩西做什麼呢?
[00:19:00.000 --> 00:19:02.000]  未猜探工作之前
[00:19:02.000 --> 00:19:04.000]  神要摩西做什麼呢?
[00:19:04.000 --> 00:19:09.000]  除蟹
[00:19:09.000 --> 00:19:10.000]  英文裡面說
[00:19:10.000 --> 00:19:12.000]  不要近前來
[00:19:12.000 --> 00:19:15.000]  當把你腳上的蟹脫下來
[00:19:15.000 --> 00:19:19.000]  因為你所站的地是聖地
[00:19:19.000 --> 00:19:23.000]  你什麼時候會除蟹呢?
[00:19:23.000 --> 00:19:25.000]  你什麼時候會除蟹呢?
[00:19:25.000 --> 00:19:28.000]  回家
[00:19:28.000 --> 00:19:32.000]  工作完就除蟹
[00:19:32.000 --> 00:19:34.000]  你試試在港鐵
[00:19:34.000 --> 00:19:36.000]  在巴士
[00:19:36.000 --> 00:19:37.000]  在課室
[00:19:37.000 --> 00:19:41.000]  在麥當勞除蟹
[00:19:41.000 --> 00:19:44.000]  可能很多人都會拍你照片
[00:19:44.000 --> 00:19:47.000]  覺得你很奇怪
[00:19:47.000 --> 00:19:51.000]  看看其他人有什麼反應
[00:19:51.000 --> 00:19:53.000]  神在荊棘中
[00:19:53.000 --> 00:19:57.000]  呼叫摩西的名字
[00:19:57.000 --> 00:19:58.000]  摩西回應說
[00:19:58.000 --> 00:20:02.000]  我在這裡
[00:20:02.000 --> 00:20:03.000]  原來文字是
[00:20:03.000 --> 00:20:05.000]  看呀
[00:20:05.000 --> 00:20:07.000]  這是我
[00:20:07.000 --> 00:20:09.000]  摩西這樣回應
[00:20:09.000 --> 00:20:11.000]  在舊約聖經裡面
[00:20:11.000 --> 00:20:15.000]  是一個很典型的例子
[00:20:15.000 --> 00:20:20.000]  這是表達人向神
[00:20:20.000 --> 00:20:24.000]  則以恭聽召喚的表示
[00:20:24.000 --> 00:20:27.000]  和甘心信服
[00:20:27.000 --> 00:20:29.000]  帕拉罕回應神的時間
[00:20:29.000 --> 00:20:32.000]  在《創世紀》22章1節
[00:20:32.000 --> 00:20:36.000]  在當薩姆爾寄來寄述
[00:20:36.000 --> 00:20:37.000]  薩姆爾還是小朋友
[00:20:37.000 --> 00:20:38.000]  在聖殿
[00:20:38.000 --> 00:20:42.000]  在這個謝去會幕裡面
[00:20:42.000 --> 00:20:47.000]  這個去侍奉的時間
[00:20:47.000 --> 00:20:50.000]  神來到呼召薩姆爾
[00:20:50.000 --> 00:20:53.000]  薩姆爾三次都不知道發生什麼事
[00:20:53.000 --> 00:20:55.000]  以利教他
[00:20:55.000 --> 00:20:58.000]  神再召喚的時候
[00:20:58.000 --> 00:21:01.000]  獨人敬聽
[00:21:01.000 --> 00:21:04.000]  到以賽亞書第六章第八節的時間
[00:21:04.000 --> 00:21:07.000]  當神謝去在榮耀中
[00:21:07.000 --> 00:21:09.000]  降臨薩拉忽
[00:21:09.000 --> 00:21:11.000]  在這裡拍檔的時間
[00:21:11.000 --> 00:21:12.000]  神就說
[00:21:12.000 --> 00:21:13.000]  我可以差遣誰
[00:21:13.000 --> 00:21:16.000]  誰肯為我們去的時間
[00:21:16.000 --> 00:21:17.000]  以賽亞說
[00:21:17.000 --> 00:21:21.000]  我在這裡請差遣我
[00:21:21.000 --> 00:21:22.000]  都是這樣說
[00:21:22.000 --> 00:21:23.000]  摩西說
[00:21:23.000 --> 00:21:26.000]  我在這裡
[00:21:26.000 --> 00:21:32.000]  神命令摩西在沙漠曠野裡面
[00:21:32.000 --> 00:21:34.000]  將鞋脫掉
[00:21:34.000 --> 00:21:36.000]  是要提醒他
[00:21:36.000 --> 00:21:38.000]  神在什麼地方
[00:21:38.000 --> 00:21:39.000]  什麼地方
[00:21:39.000 --> 00:21:43.000]  就是聖地
[00:21:43.000 --> 00:21:45.000]  古代近東的風俗
[00:21:45.000 --> 00:21:51.000]  僕人要在主人面前脫鞋
[00:21:51.000 --> 00:21:53.000]  意思是同場的時間
[00:21:53.000 --> 00:21:55.000]  主人穿著鞋
[00:21:55.000 --> 00:21:56.000]  僕人是怎樣?
[00:21:56.000 --> 00:21:58.000]  他不應該穿鞋
[00:21:58.000 --> 00:22:01.000]  是表示尊卑
[00:22:01.000 --> 00:22:03.000]  表示有分別
[00:22:03.000 --> 00:22:06.000]  表達那份的恭敬
[00:22:06.000 --> 00:22:08.000]  今天在東方人
[00:22:08.000 --> 00:22:10.000]  我們當進入回教寺
