
[00:00:00.000 --> 00:00:03.400]  今天要和大家分享的訊息
[00:01:50.600 --> 00:01:53.440]  接著到了第八章就講聖靈了
[00:01:53.440 --> 00:01:55.560]  牧師早兩個星期在這裡說了
[00:01:55.560 --> 00:01:59.360]  突然之間好像多了很多關於聖靈的提醒
[00:01:59.360 --> 00:02:01.960]  聖靈是我們的出路
[00:02:01.960 --> 00:02:04.680]  靠著自己我們很多事情都做不到
[00:02:04.680 --> 00:02:06.720]  靠著我們的意志
[00:02:06.720 --> 00:02:08.120]  我們很多事情都做不到
[00:02:08.120 --> 00:02:10.080]  唯獨靠著聖靈的能力
[00:02:10.080 --> 00:02:12.440]  我們找到一條新的出路
[00:02:12.440 --> 00:02:15.320]  到了八章的十八至三十節
[00:02:15.320 --> 00:02:16.680]  就是今天講的經文
[00:02:16.680 --> 00:02:18.680]  講苦難
[00:02:18.680 --> 00:02:20.840]  講艱苦的旅途
[00:02:20.840 --> 00:02:24.800]  怎樣在艱苦的旅途繼續前行
[00:02:24.800 --> 00:02:27.160]  是我們今天的問題
[00:02:27.160 --> 00:02:30.960]  今天講到的題目叫做永不孤單前行
[00:02:30.960 --> 00:02:33.280]  是想鼓勵我們這班人
[00:02:33.280 --> 00:02:36.400]  怎樣在這個困難的旅途裏面
[00:02:36.400 --> 00:02:38.680]  繼續捱下去
[00:02:38.680 --> 00:02:42.280]  或者繼續走下去
[00:02:42.280 --> 00:02:45.480]  你走過最艱辛的路是怎樣的?
[00:02:45.480 --> 00:02:48.400]  有沒有走過一些很艱辛的路?
[00:02:48.400 --> 00:02:51.600]  可能人生的故事大家都有很多很艱辛的故事
[00:02:51.600 --> 00:02:55.320]  如果要分享我估計一個月都講不完
[00:02:55.320 --> 00:02:56.960]  讓我做一個比喻
[00:02:56.960 --> 00:02:59.240]  我上年開始行山
[00:02:59.240 --> 00:03:01.520]  一路行就越行越多越行越多
[00:03:01.520 --> 00:03:05.400]  就覺得一個人找些挑戰
[00:03:05.400 --> 00:03:07.640]  上年年尾十月
[00:03:07.640 --> 00:03:11.480]  就相約了黃牧師和一個行政同工
[00:03:11.480 --> 00:03:13.480]  我們參加了一個比賽
[00:03:13.480 --> 00:03:15.120]  我們總共用了
[00:03:15.120 --> 00:03:18.800]  我們行得很慢,我們用了二十七個小時
[00:03:18.800 --> 00:03:20.800]  走了八十公里
[00:03:20.800 --> 00:03:22.800]  路程大概是怎樣的呢?
[00:03:22.800 --> 00:03:24.800]  由陽明山莊起步
[00:03:24.800 --> 00:03:27.480]  下去淺水灣,那是香港島
[00:03:27.480 --> 00:03:29.720]  接著就經過三個山
[00:03:29.720 --> 00:03:32.640]  去到Corry Bay,即是鰂魚涌
[00:03:32.640 --> 00:03:35.160]  鰂魚涌乘地鐵去到油塘
[00:03:35.160 --> 00:03:36.200]  一個站地鐵
[00:03:36.200 --> 00:03:38.720]  接著在油塘就上飛鵝山
[00:03:38.720 --> 00:03:40.240]  獅子山
[00:03:40.240 --> 00:03:41.600]  大步道
[00:03:41.600 --> 00:03:43.200]  城門水塘
[00:03:43.200 --> 00:03:44.920]  大霧山山腳
[00:03:44.920 --> 00:03:47.520]  大步八仙嶺
[00:03:47.520 --> 00:03:49.160]  我們的終點
[00:03:49.160 --> 00:03:54.560]  在沙頭角公路盡頭的一間國際小學
[00:03:54.560 --> 00:03:56.280]  我們走了二十七個小時
[00:03:56.280 --> 00:03:57.600]  很開心
[00:03:57.600 --> 00:03:58.840]  雖然很辛苦
[00:03:58.840 --> 00:04:00.440]  一路行的時候每一次都問
[00:04:00.440 --> 00:04:02.440]  為什麼這麼蠢要做些什麼呢?
[00:04:02.440 --> 00:04:05.360]  我們練習的時候都有這個反應
[00:04:05.360 --> 00:04:06.840]  但是走完很開心
[00:04:06.840 --> 00:04:10.520]  接著今年四月我就報了另一個比賽
[00:04:10.520 --> 00:04:12.520]  這個叫環島六十的比賽
[00:04:12.520 --> 00:04:15.400]  圍著香港島海岸線走一個圈
[00:04:15.400 --> 00:04:17.520]  總共六十四公里
[00:04:17.520 --> 00:04:20.720]  六十公里是加起來的
[00:04:20.720 --> 00:04:22.120]  限時十個小時
[00:04:22.120 --> 00:04:23.480]  不過這個比賽很有趣
[00:04:23.480 --> 00:04:24.840]  你自己報名就可以了
[00:04:24.840 --> 00:04:26.560]  一個人去都可以的
[00:04:26.560 --> 00:04:28.080]  結果
[00:04:28.080 --> 00:04:30.480]  我沒有去到
[00:04:30.480 --> 00:04:32.680]  我想說的重點是
[00:04:32.680 --> 00:04:34.800]  原來走一條這麼長的路
[00:04:34.800 --> 00:04:37.840]  同行者是很重要的
[00:04:37.840 --> 00:04:39.560]  那天因為很多的原因
[00:04:39.560 --> 00:04:40.680]  因為我翌日又要飛
[00:04:40.680 --> 00:04:43.040]  因為那天晚上教會有報道會
[00:04:43.040 --> 00:04:44.960]  其實就是因為一個人
[00:04:44.960 --> 00:04:46.560]  一個人算了
[00:04:46.560 --> 00:04:47.360]  睡久一點吧
[00:04:47.360 --> 00:04:48.360]  這麼早
[00:04:48.360 --> 00:04:49.880]  外面天氣又不是很好
[00:04:49.880 --> 00:04:50.880]  知道那天下雨
[00:04:50.880 --> 00:04:52.080]  我不知道多開心
[00:04:52.080 --> 00:04:55.400]  幸好沒有去
[00:04:55.400 --> 00:04:57.880]  原來在我們艱難的路上
[00:04:57.880 --> 00:04:59.480]  我們需要同行者
[00:04:59.480 --> 00:05:01.400]  有一個說話很有意思
[00:05:01.400 --> 00:05:05.080]  他說If you want to go fast, go alone
[00:05:05.080 --> 00:05:09.880]  If you want to go far, go together
[00:05:09.880 --> 00:05:11.880]  意思是如果你想走得很快
[00:05:11.880 --> 00:05:13.560]  一個人是容易一點的
[00:05:13.560 --> 00:05:15.040]  你不用等人
[00:05:15.040 --> 00:05:17.240]  你又不用等他
[00:05:17.240 --> 00:05:19.680]  總之你自己喜歡何時走多快
[00:05:19.680 --> 00:05:21.480]  就按你自己的心意去
[00:05:21.480 --> 00:05:23.800]  但如果你想走得遠
[00:05:23.800 --> 00:05:26.480]  你是需要同行者
[00:05:26.480 --> 00:05:28.160]  今年十一月
[00:05:28.160 --> 00:05:29.360]  接下來十一月
[00:05:29.360 --> 00:05:31.520]  我又約了幾個同工
[00:05:31.520 --> 00:05:33.480]  就是黃牧師、Pastor Ivan
[00:05:33.480 --> 00:05:36.480]  和另外一個David行政同工
[00:05:36.480 --> 00:05:38.440]  我們會行偽行者
[00:05:38.440 --> 00:05:40.680]  總共走一百公里
[00:05:40.680 --> 00:05:43.080]  我猜四個人應該行得通
[00:05:43.080 --> 00:05:44.640]  我這次不會不去
[00:05:44.640 --> 00:05:46.440]  OK,大家提醒我
[00:05:46.440 --> 00:05:47.400]  也為我們祈禱
[00:05:47.400 --> 00:05:48.880]  你看到為甚麼我們變黑了
[00:05:48.880 --> 00:05:50.240]  又或者經常沒有精神
[00:05:50.240 --> 00:05:52.000]  因為我們經常去行山
[00:05:52.000 --> 00:05:56.200]  拿了假去行山
[00:05:56.200 --> 00:05:57.080]  人生的路
[00:05:57.080 --> 00:05:59.360]  這幅相在大帽山山頂拍
[00:05:59.360 --> 00:06:01.920]  人生的路就像這幅相一樣
[00:06:01.920 --> 00:06:04.080]  又長又崎嶇
[00:06:04.080 --> 00:06:05.480]  凹凸不平
[00:06:05.480 --> 00:06:07.360]  今天想跟你思想兩個問題
[00:06:07.360 --> 00:06:09.600]  第一,在這個旅途裏
[00:06:09.600 --> 00:06:11.800]  哪一個是你的同行者
[00:06:11.800 --> 00:06:14.320]  有沒有人跟你一起行
[00:06:14.320 --> 00:06:15.280]  OK
[00:06:15.280 --> 00:06:17.560]  第二,就算有人跟你一起行
[00:06:17.560 --> 00:06:19.760]  有甚麼可以鼓勵我們
[00:06:19.760 --> 00:06:22.440]  在艱難的時候繼續走下去
[00:06:22.440 --> 00:06:25.240]  我想跟你思想這兩個問題
[00:06:25.240 --> 00:06:26.760]  請大英姐妹讀這節經文
[00:06:26.760 --> 00:06:28.200]  預備,1、2、3
[00:06:36.640 --> 00:06:38.840]  保羅在這裏開宗明義已經說了
[00:06:38.840 --> 00:06:43.160]  「現在的苦楚比起將來的榮耀」
[00:06:43.160 --> 00:06:44.040]  不足介意
[00:06:44.040 --> 00:06:46.240]  It is nothing
[00:06:46.240 --> 00:06:47.840]  將來的榮耀很大
[00:06:47.840 --> 00:06:51.240]  相比起現在的苦楚其實很小
[00:06:51.240 --> 00:06:55.200]  但保羅所指的苦難是甚麼呢
[00:06:55.200 --> 00:06:57.960]  根據我們去研究羅馬書的時候
[00:06:57.960 --> 00:06:58.720]  我們會發覺
[00:06:58.720 --> 00:07:00.080]  當保羅寫羅馬書
[00:07:00.080 --> 00:07:02.520]  是他第三次的宣教旅程
[00:07:02.520 --> 00:07:05.240]  他去到哥倫多的時候寫羅馬書
[00:07:05.240 --> 00:07:07.240]  寫羅馬書的時候
[00:07:07.240 --> 00:07:09.280]  如果你看《史道行傳》
[00:07:09.280 --> 00:07:11.840]  看保羅宣教的旅程
[00:07:11.840 --> 00:07:13.760]  每一次都很陰公
[00:07:13.760 --> 00:07:15.560]  去到哪裏被人打
[00:07:15.560 --> 00:07:17.000]  去到哪裏被人拘捕
[00:07:17.000 --> 00:07:19.040]  被甚麼人打,被甚麼人拘捕
[00:07:19.040 --> 00:07:20.040]  自己人
[00:07:20.040 --> 00:07:23.720]  猶太人最看不順眼
[00:07:23.720 --> 00:07:25.480]  就要去弄死他
[00:07:25.480 --> 00:07:27.160]  很多的困鎖
[00:07:27.160 --> 00:07:29.040]  所以第一個最直接的解釋
[00:07:29.040 --> 00:07:32.400]  保羅的苦難是說
[00:07:32.400 --> 00:07:34.600]  為福音的受苦
[00:07:34.600 --> 00:07:37.320]  但我們剛才讀過第七章一段經文
[00:07:37.320 --> 00:07:38.600]  第七章一段經文說
[00:07:38.600 --> 00:07:41.800]  他要和罪去掙扎
[00:07:41.800 --> 00:07:44.200]  那種是內心的苦
[00:07:44.200 --> 00:07:47.960]  你有沒有經歷過
[00:07:47.960 --> 00:07:50.600]  信了耶穌,很想做好
[00:07:50.600 --> 00:07:52.760]  但過了三年、五年、七年
[00:07:52.760 --> 00:07:56.400]  回顧我們的生命
[00:07:56.400 --> 00:07:59.160]  依然很多的罪惡
[00:07:59.160 --> 00:08:00.960]  很多的壞習慣
[00:08:00.960 --> 00:08:02.400]  很多事情走不掉
[00:08:02.400 --> 00:08:05.240]  那種掙扎的苦
[00:08:05.240 --> 00:08:07.160]  但當我去讀羅馬書
[00:08:07.160 --> 00:08:09.960]  或者研讀今天那段經文的時候
[00:08:09.960 --> 00:08:12.120]  我發覺保羅所說的苦
[00:08:12.120 --> 00:08:13.560]  不是那麼狹義
[00:08:13.560 --> 00:08:14.840]  不是那麼窄
[00:08:14.840 --> 00:08:16.200]  是闊很多的
[00:08:16.200 --> 00:08:17.720]  待會我們讀那段經文
[00:08:17.720 --> 00:08:19.320]  他有一段這樣說
[00:08:19.320 --> 00:08:23.120]  萬物都屈服在虛空之下
[00:08:23.120 --> 00:08:26.520]  萬物都在敗壞的痕跡之下
[00:08:26.520 --> 00:08:31.960]  說的是很多人生的無奈和沮喪
[00:08:31.960 --> 00:08:37.480]  我的演繹是一些無因的困境和艱苦
[00:08:37.480 --> 00:08:39.320]  你不知道為甚麼
[00:08:39.320 --> 00:08:41.000]  我做錯了甚麼
[00:08:41.000 --> 00:08:42.760]  我會有今天這樣的遭遇
[00:08:42.760 --> 00:08:45.800]  很多事情是無因、無原因
[00:08:45.800 --> 00:08:49.280]  但我們承受著很多的艱苦
[00:08:49.280 --> 00:08:51.000]  我今天想說的
[00:08:51.000 --> 00:08:55.160]  是我們生活的逆境和艱苦
[00:08:55.160 --> 00:08:58.200]  請弟兄姊妹讀這四節經文
[00:08:58.200 --> 00:08:59.400]  預備,一、二、三
[00:08:59.400 --> 00:09:04.200]  受造之物切望等候上帝的眾子顯出來
[00:09:04.200 --> 00:09:07.760]  因為受造之物屈服在虛空之下
[00:09:07.760 --> 00:09:09.600]  不是自己願意
[00:09:09.600 --> 00:09:13.480]  而是因那使他屈服的叫他如此
[00:09:13.480 --> 00:09:18.880]  但受造之物仍然指望從敗壞的痕跡下得釋放
[00:09:18.880 --> 00:09:22.080]  得享神兒女的自由
[00:09:22.080 --> 00:09:25.000]  我們知道一切受造之物
[00:09:25.000 --> 00:09:30.040]  一同新淫、一同忍受陣痛直到如今
[00:09:30.040 --> 00:09:34.600]  這段經文說了我們第一批的同行者是誰
[00:09:34.600 --> 00:09:35.920]  萬物
[00:09:35.920 --> 00:09:38.000]  所有受造之物
[00:09:38.000 --> 00:09:39.640]  其實和我們一樣
[00:09:39.640 --> 00:09:42.400]  正在經歷這麼多的困難
[00:09:42.400 --> 00:09:43.720]  要明白這段經文
[00:09:43.720 --> 00:09:46.080]  我們需要知道這段經文的背景
[00:09:46.080 --> 00:09:47.520]  一些典故
[00:09:47.520 --> 00:09:51.520]  典故是源自《創世紀》的第三章
[00:09:51.520 --> 00:09:54.440]  《創世紀》第一章第二章說神創造
[00:09:54.440 --> 00:09:57.840]  第二章第三章就說人墮落犯罪
[00:09:57.840 --> 00:10:00.720]  去到第三章的中間十七節那裏這樣說
[00:10:00.720 --> 00:10:07.640]  「土地必因你(亞當)犯罪的緣故而遭受咒助
[00:10:07.640 --> 00:10:10.480]  你必終生勞碌財得吃
[00:10:10.480 --> 00:10:14.440]  土地必給你長出荊棘與疾泥」
[00:10:14.440 --> 00:10:21.600]  原來萬物是因為人的墮落犯罪的緣故受到咒助
[00:10:21.600 --> 00:10:25.920]  「使他屈服的」是指誰呢?
[00:10:25.920 --> 00:10:29.160]  不是指其他人,是指我們的上帝
[00:10:29.160 --> 00:10:31.160]  因為我們的罪的緣故
[00:10:31.160 --> 00:10:36.640]  我們正在走一條沒有盼望的路
[00:10:36.640 --> 00:10:39.400]  但是第十九節那裏這樣說
[00:10:39.400 --> 00:10:40.640]  「因此受造之物
[00:10:40.640 --> 00:10:43.760]  切忘等候上帝的眾子顯出來」
[00:10:43.760 --> 00:10:46.520]  我很想解釋一下這句聖經
[00:10:46.520 --> 00:10:50.480]  「切忘等候」原文是由三個字組成的
[00:10:50.480 --> 00:10:52.120]  「apokaradokia」
[00:10:52.120 --> 00:10:56.440]  意思是指我們伸長了頭去看
[00:10:56.440 --> 00:10:58.040]  切忘等待
[00:10:58.040 --> 00:11:03.080]  不是指我們平時等待別人那種很沒心思的等待
[00:11:03.080 --> 00:11:05.720]  不是,是指我們很期待
[00:11:05.720 --> 00:11:08.600]  我想你回想,如果你結婚或在拍拖
[00:11:08.600 --> 00:11:11.520]  你回想你第一次約你的另一半
[00:11:11.520 --> 00:11:15.720]  可能約他去看電影,約他去吃飯,約他去街玩
[00:11:15.720 --> 00:11:18.280]  你可能約了在地鐵站、恆生銀行等
[00:11:18.280 --> 00:11:20.280]  是那種心情
[00:11:20.280 --> 00:11:22.280]  那個心「啵啵啵啵啵啵啵啵啵」
[00:11:22.280 --> 00:11:24.280]  整天都在看「到未呢?」
[00:11:24.280 --> 00:11:26.960]  明明還未到時間,你通常早到的
[00:11:26.960 --> 00:11:28.960]  人生第一次早到就是那一次
[00:11:28.960 --> 00:11:30.960]  那你就會看「到未呢?」
[00:11:30.960 --> 00:11:33.280]  是在說一個這樣的心態
[00:11:33.280 --> 00:11:37.200]  上帝的眾子顯出來的意思是
[00:11:37.200 --> 00:11:40.680]  上帝的眾子是在說基督和他的教會
[00:11:40.680 --> 00:11:45.080]  說他再顯出來的就是當基督再來
[00:11:45.080 --> 00:11:48.640]  和教會一同管理大地那一刻
[00:11:48.640 --> 00:11:53.280]  原來萬物都在等待上帝再回來
[00:11:53.280 --> 00:11:55.280]  因為當上帝再回來
[00:11:55.280 --> 00:11:57.280]  萬物將會得到釋放
[00:11:57.280 --> 00:12:01.280]  進入神兒女榮耀的自由
[00:12:01.280 --> 00:12:05.280]  接著,但現在怎樣呢?
[00:12:05.280 --> 00:12:07.280]  他說現在萬物是一同掙扎
[00:12:07.280 --> 00:12:11.280]  一同伸淫,一同忍受陣痛
[00:12:11.280 --> 00:12:15.280]  「陣痛」這個字是在說生寶寶那種痛苦
[00:12:15.280 --> 00:12:17.280]  生產之痛
[00:12:17.280 --> 00:12:19.280]  生過寶寶的人都知道
[00:12:19.280 --> 00:12:21.280]  很痛的,男人不明白的
[00:12:21.280 --> 00:12:24.280]  你是沒有辦法感受到他的痛
[00:12:24.280 --> 00:12:27.280]  我記得我們行雷利的時候
[00:12:27.280 --> 00:12:29.280]  有一段是這樣的,去到最後
[00:12:29.280 --> 00:12:31.280]  有個我們那些同行者
[00:12:31.280 --> 00:12:34.280]  即是我們那些去接我們的人
[00:12:34.280 --> 00:12:37.280]  就見我們還未到,就走回那條路進去
[00:12:37.280 --> 00:12:40.280]  其中我太太碰到一對男女
[00:12:40.280 --> 00:12:42.280]  那男女就報名一起走
[00:12:42.280 --> 00:12:45.280]  那我動作是這樣,女兒就在前面這樣走
[00:12:45.280 --> 00:12:47.280]  男的就在後面推著她
[00:12:47.280 --> 00:12:48.280]  你明白嗎?
[00:12:48.280 --> 00:12:50.280]  那女兒就一邊走一邊哭
[00:12:50.280 --> 00:12:52.280]  我想那個男的在心裏也在哭
[00:12:52.280 --> 00:12:56.280]  接著見到有人從那裏進來
[00:12:56.280 --> 00:12:58.280]  我們就很好地告訴他
[00:12:58.280 --> 00:13:00.280]  就到了,很有盼望
[00:13:00.280 --> 00:13:02.280]  還有二十分鐘就到了
[00:13:02.280 --> 00:13:05.280]  那個女士回頭對著我太太說
[00:13:05.280 --> 00:13:07.280]  你不明白的了
[00:13:07.280 --> 00:13:09.280]  就是這樣
[00:13:09.280 --> 00:13:12.280]  生產之痛是很痛
[00:13:12.280 --> 00:13:14.280]  但痛一會兒
[00:13:14.280 --> 00:13:18.280]  你又盼望,令到你的痛沒那麼痛
[00:13:18.280 --> 00:13:20.280]  明白那個概念嗎?
[00:13:20.280 --> 00:13:22.280]  死亡其實很多時候不痛的
[00:13:22.280 --> 00:13:25.280]  氣就斷了
[00:13:25.280 --> 00:13:27.280]  你想想你生孩子那些生多少個小時
[00:13:27.280 --> 00:13:29.280]  有些五個小時,十個小時
[00:13:29.280 --> 00:13:32.280]  我不知道可以生多久,最久是多少
[00:13:32.280 --> 00:13:34.280]  不知道,總之就很久
[00:13:34.280 --> 00:13:38.280]  但你死可能三分鐘就氣就斷了
[00:13:38.280 --> 00:13:40.280]  心就停了,那就完
[00:13:40.280 --> 00:13:42.280]  死亡裏面沒有盼望
[00:13:42.280 --> 00:13:44.280]  所以死亡很可怕
[00:13:44.280 --> 00:13:47.280]  生孩子又盼望
[00:13:47.280 --> 00:13:49.280]  所以生孩子不可怕
[00:14:12.280 --> 00:14:14.280]  我們若盼望他所看得見的
[00:14:14.280 --> 00:14:17.280]  但我們若盼望那看不見的
[00:14:17.280 --> 00:14:20.280]  就耐心等候
[00:14:20.280 --> 00:14:24.280]  聖靈初熟的果子是在說教會
[00:14:24.280 --> 00:14:28.280]  保羅在這裏將視覺收窄
[00:14:28.280 --> 00:14:30.280]  剛才說萬物
[00:14:30.280 --> 00:14:32.280]  萬物都一同等待一同伸淫的時候
[00:14:32.280 --> 00:14:34.280]  那教會怎樣呢?
[00:14:34.280 --> 00:14:37.280]  原來教會自己耐心伸淫
[00:14:37.280 --> 00:14:39.280]  等候得著兒子的名份
[00:14:39.280 --> 00:14:41.280]  就是我們身體得熟
[00:14:41.280 --> 00:14:43.280]  你明白的,這段經文
[00:14:43.280 --> 00:14:46.280]  我們信了耶穌,但我們的身體仍然敗壞
[00:14:46.280 --> 00:14:48.280]  我們相信到末後復活的時候
[00:14:48.280 --> 00:14:50.280]  我們的身體會復活
[00:14:50.280 --> 00:14:52.280]  但不再一樣
[00:14:52.280 --> 00:14:55.280]  整個教會都在等
[00:14:55.280 --> 00:14:57.280]  整個教會都在忍
[00:14:57.280 --> 00:14:59.280]  整個教會都在捱
[00:14:59.280 --> 00:15:01.280]  在等候
[00:15:01.280 --> 00:15:03.280]  是這樣的意思
[00:15:03.280 --> 00:15:06.280]  有甚麼提醒呢?
[00:15:06.280 --> 00:15:08.280]  剛才那兩段這麼短的經文
[00:15:08.280 --> 00:15:11.280]  第一,你有很多同行者
[00:15:11.280 --> 00:15:13.280]  這些就是你的同行者
[00:15:13.280 --> 00:15:15.280]  萬物和你一同行
[00:15:15.280 --> 00:15:17.280]  所以你不孤單
[00:15:17.280 --> 00:15:19.280]  我經常說,當我們練習的時候
[00:15:19.280 --> 00:15:21.280]  是走得很辛苦
[00:15:21.280 --> 00:15:23.280]  走到山頂,差不多想吐
[00:15:23.280 --> 00:15:25.280]  走到不想喝水
[00:15:25.280 --> 00:15:27.280]  因為已經喝了很多,但走到很累
[00:15:27.280 --> 00:15:29.280]  雙腳在顫抖
[00:15:29.280 --> 00:15:32.280]  但你看看旁邊那個,他和你差不多
[00:15:32.280 --> 00:15:34.280]  他都不能說話
[00:15:34.280 --> 00:15:36.280]  我不是說有人比你更慘
[00:15:36.280 --> 00:15:38.280]  以致我們覺得沒那麼辛苦
[00:15:38.280 --> 00:15:40.280]  不是,但你覺得有人不明白
[00:15:40.280 --> 00:15:43.280]  有人可以一起鼓勵支持你
[00:15:43.280 --> 00:15:46.280]  這是同行者的意義
[00:15:46.280 --> 00:15:50.280]  除此以外,盼望帶給人喜樂和勇氣
[00:15:50.280 --> 00:15:52.280]  你看到媽媽
[00:15:52.280 --> 00:15:53.280]  疼不疼呀?台BB
[00:15:53.280 --> 00:15:55.280]  吐得很厲害
[00:15:55.280 --> 00:15:57.280]  病得很厲害
[00:15:57.280 --> 00:15:58.280]  很辛苦
[00:15:58.280 --> 00:16:00.280]  但她仍然很有心機
[00:16:00.280 --> 00:16:02.280]  去佈置一間新的房間
[00:16:02.280 --> 00:16:04.280]  買新的床
[00:16:04.280 --> 00:16:06.280]  買新的玩具
[00:16:06.280 --> 00:16:07.280]  買好多東西
[00:16:07.280 --> 00:16:09.280]  去迎接一個新的生命
[00:16:09.280 --> 00:16:13.280]  這是盼望帶給我們勇氣和喜樂
[00:16:13.280 --> 00:16:14.280]  第三
[00:16:14.280 --> 00:16:17.280]  剛才那段經文說了盼望的一個特質
[00:16:17.280 --> 00:16:18.280]  是什麼?
[00:16:18.280 --> 00:16:23.280]  眼看不到,但切實存在
[00:16:23.280 --> 00:16:25.280]  真不真?
[00:16:25.280 --> 00:16:26.280]  很真
[00:16:26.280 --> 00:16:28.280]  有沒有人住沙田?
[00:16:28.280 --> 00:16:29.280]  這麼少?
[00:16:29.280 --> 00:16:32.280]  有沒有人走過大老山隧道?
[00:16:32.280 --> 00:16:34.280]  我用大老山隧道做一個比喻
[00:16:34.280 --> 00:16:36.280]  我以前住在新界
[00:16:36.280 --> 00:16:38.280]  每次從九龍回大老山
[00:16:38.280 --> 00:16:40.280]  我以前開電單車
[00:16:40.280 --> 00:16:42.280]  大老山隧道總共四公里
[00:16:42.280 --> 00:16:43.280]  很長
[00:16:43.280 --> 00:16:44.280]  很窄
[00:16:44.280 --> 00:16:45.280]  套著頭盔
[00:16:45.280 --> 00:16:46.280]  快要窒息
[00:16:46.280 --> 00:16:48.280]  但大老山很有趣
[00:16:48.280 --> 00:16:51.280]  一條直路從九龍鑽石山進入
[00:16:51.280 --> 00:16:52.280]  一條直路
[00:16:52.280 --> 00:16:56.280]  到最後轉個彎就出小溺原
[00:16:56.280 --> 00:16:58.280]  你一直走那四公里
[00:16:58.280 --> 00:17:00.280]  一直走就看不到出路
[00:17:00.280 --> 00:17:02.280]  就像這裡說的
[00:17:02.280 --> 00:17:04.280]  看不到,但切實存在
[00:17:04.280 --> 00:17:06.280]  我們走雷利計劃的時候
[00:17:06.280 --> 00:17:07.280]  我在香港島的時候
[00:17:07.280 --> 00:17:09.280]  看不到沙頭角那間小學
[00:17:09.280 --> 00:17:11.280]  看不到沙頭角那間學校
[00:17:11.280 --> 00:17:13.280]  甚至走到大霧山我們都看不到
[00:17:13.280 --> 00:17:15.280]  走到八仙嶺都看不到
[00:17:15.280 --> 00:17:18.280]  真的走到最後那條直路都看不到
[00:17:18.280 --> 00:17:20.280]  因為它在直路尾
[00:17:20.280 --> 00:17:21.280]  轉個左
[00:17:21.280 --> 00:17:23.280]  轉右大概五十米就到
[00:17:23.280 --> 00:17:27.280]  我想這件事給我們一個盼望
[00:17:27.280 --> 00:17:31.280]  就是有很多東西我們看不到,但切實存在
