
[00:00:00.000 --> 00:00:03.020]  在這兩個月份
[00:06:36.680 --> 00:06:40.860]  都是學習耶利米先子的說法
[00:06:40.860 --> 00:06:42.620]  他叫人說
[00:06:42.620 --> 00:06:45.320]  你住在你的地方
[00:06:45.320 --> 00:06:48.460]  你要使人蒙福
[00:06:48.460 --> 00:06:51.060]  就是要在你所住的城
[00:06:51.060 --> 00:06:54.240]  你要關心人的安好
[00:06:54.240 --> 00:06:56.580]  關心整個城的安好
[00:06:56.580 --> 00:06:58.040]  當你關心人的安好
[00:06:58.040 --> 00:07:00.840]  你也會關心到自己的安好
[00:07:00.840 --> 00:07:05.080]  這樣我們就活得平安
[00:07:05.080 --> 00:07:08.220]  在1950年代
[00:07:08.220 --> 00:07:12.220]  教會在香港的社會影響力都是大的
[00:07:12.220 --> 00:07:13.860]  教會在成長當中
[00:07:13.860 --> 00:07:16.960]  教會的數目增多
[00:07:16.960 --> 00:07:19.620]  教會崇拜人數增多
[00:07:19.620 --> 00:07:21.540]  教會在社會當中
[00:07:21.540 --> 00:07:24.100]  影響力越來越大
[00:07:24.100 --> 00:07:26.900]  尤其是在教育方面
[00:07:26.900 --> 00:07:30.000]  但是今天的教會又如何呢?
[00:07:30.000 --> 00:07:33.880]  今天的教會的影響力是不是越來越少?
[00:07:33.880 --> 00:07:36.580]  因為我們沒有見證
[00:07:36.580 --> 00:07:39.880]  因為我們沒有關心有需要的人
[00:07:39.880 --> 00:07:42.680]  因為我們經常說很多話
[00:07:42.680 --> 00:07:44.380]  是教訓社會
[00:07:44.380 --> 00:07:47.260]  去lecture那些社會的人士
[00:07:47.260 --> 00:07:51.320]  而我們不知道我們教會的影響力越來越少
[00:07:51.320 --> 00:07:56.660]  一方面教會是很喜歡去教訓社會的人士
[00:07:56.660 --> 00:07:59.600]  要他們要有道德
[00:07:59.600 --> 00:08:00.960]  但另一方面
[00:08:00.960 --> 00:08:02.800]  在教會裏面
[00:08:02.800 --> 00:08:07.900]  又出現了層出不窮的醜聞
[00:08:07.900 --> 00:08:09.380]  經過了這麼多年
[00:08:09.380 --> 00:08:16.440]  很多人都忘記了教會曾經是建立醫院、學校和大學
[00:08:16.440 --> 00:08:19.380]  在歐洲的人都忘記了
[00:08:19.380 --> 00:08:21.460]  在美國的人都忘記了
[00:08:21.460 --> 00:08:23.860]  在加拿大的人都忘記了
[00:08:23.860 --> 00:08:27.920]  在香港的人都忘記了
[00:08:27.920 --> 00:08:30.160]  當我們這樣說的時候
[00:08:30.160 --> 00:08:31.800]  你說
[00:08:31.800 --> 00:08:34.900]  這是不是基督教的壞消息呢?
[00:08:34.900 --> 00:08:40.000]  哎喲,真的是壞消息
[00:08:40.000 --> 00:08:43.840]  壞消息就是教會得到惡評
[00:08:43.840 --> 00:08:46.580]  是因為我們的行為
[00:08:46.580 --> 00:08:49.780]  因為我們的behavior
[00:08:49.780 --> 00:08:51.320]  但另一方面
[00:08:51.320 --> 00:08:53.520]  我又想和大家互相的勉勵
[00:08:53.520 --> 00:08:54.920]  互相的提醒
[00:08:54.920 --> 00:08:56.820]  互相的檢討
[00:08:56.820 --> 00:08:59.920]  這個壞消息都不是完全壞
[00:08:59.920 --> 00:09:02.920]  都可能是好消息
[00:09:02.920 --> 00:09:09.440]  因為周圍的人所拒絕的不是基督的信仰
[00:09:09.440 --> 00:09:12.440]  是只是拒絕一些壞的行為
[00:09:12.440 --> 00:09:15.680]  這些壞的行為在教會裏面見到
[00:09:15.680 --> 00:09:17.580]  在其他的社團見到
[00:09:17.580 --> 00:09:19.380]  在其他的宗教見到
[00:09:19.380 --> 00:09:21.620]  在街上的人那裏見到
[00:09:21.620 --> 00:09:23.880]  這些是壞的行為
[00:09:23.880 --> 00:09:26.860]  但他們不是拒絕基督的信仰
[00:09:26.860 --> 00:09:29.460]  因為你和我都沒有和他們說過
[00:09:29.460 --> 00:09:32.660]  基督的信仰是什麼
[00:09:32.660 --> 00:09:34.660]  我們根本沒有和他們說過
[00:09:34.660 --> 00:09:37.600]  基督的信仰是什麼
[00:09:37.600 --> 00:09:41.100]  我們沒有活出基督的信仰
[00:09:41.100 --> 00:09:43.580]  他們聽不見基督的信仰
[00:09:43.580 --> 00:09:46.180]  他們看不見基督的信仰
[00:09:46.180 --> 00:09:50.680]  所以他們所拒絕的不是基督的信仰
[00:09:50.680 --> 00:09:55.480]  只是我們的行為
[00:09:55.480 --> 00:09:59.060]  當我們這樣看的時候
[00:09:59.060 --> 00:10:01.060]  好消息就是
[00:10:01.060 --> 00:10:04.520]  我們要繼續傳福音
[00:10:04.520 --> 00:10:07.060]  活出福音
[00:10:07.060 --> 00:10:15.900]  繼續踏上使人得福的軌道的路途
[00:10:15.900 --> 00:10:21.940]  我們要成為神所呼召的教會
[00:10:21.940 --> 00:10:25.280]  我們要成為一個assembly
[00:10:25.280 --> 00:10:26.720]  我們聚集在一起
[00:10:26.720 --> 00:10:28.580]  我們每個主日
[00:10:28.580 --> 00:10:29.420]  每個禮拜六
[00:10:29.420 --> 00:10:31.260]  我們聚集在一起
[00:10:31.260 --> 00:10:33.260]  我們大聲地歌唱
[00:10:33.260 --> 00:10:34.360]  歡喜地歌唱
[00:10:34.360 --> 00:10:36.120]  從我們心裏歌唱
[00:10:36.120 --> 00:10:38.800]  讚美神,我們一起跪在這裏
[00:10:38.800 --> 00:10:41.800]  讚美神,向神禱告
[00:10:41.800 --> 00:10:44.060]  我們大聲地讀聖經
[00:10:44.060 --> 00:10:46.900]  我們相信神的話語
[00:10:46.900 --> 00:10:50.440]  我們成為一個被聖靈充滿的
[00:10:50.440 --> 00:10:55.140]  五旬節的百姓的教會
[00:10:55.140 --> 00:10:56.220]  在幾年前
[00:10:56.220 --> 00:10:59.320]  有一間教會組織了一個策略委員會
[00:10:59.320 --> 00:11:01.480]  他們發問一些基本的問題
[00:11:01.480 --> 00:11:06.760]  就是究竟教會怎樣聽到神的呼召
[00:11:06.760 --> 00:11:09.960]  成為神所喜愛的教會
[00:11:09.960 --> 00:11:12.520]  成為蒙福的教會
[00:11:12.520 --> 00:11:15.160]  他們做了一個五年的計劃
[00:11:15.160 --> 00:11:16.960]  為了達到這個目標
[00:11:16.960 --> 00:11:20.200]  他們就一同去祈禱
[00:11:20.200 --> 00:11:23.840]  他們真的花了很多時間去祈禱
[00:11:23.840 --> 00:11:27.480]  另一方面他們和弟兄姊妹們去聊天
[00:11:27.480 --> 00:11:29.640]  去調查,去訪問
[00:11:29.640 --> 00:11:32.040]  不單單是做公,藉這個機會
[00:11:32.040 --> 00:11:33.940]  多有團契的時間
[00:11:33.940 --> 00:11:36.780]  一方面知道弟兄姊妹們的感受
[00:11:36.780 --> 00:11:37.780]  他們一些是觀察
[00:11:37.780 --> 00:11:41.860]  另一方面可以在主裏面有團契
[00:11:41.860 --> 00:11:43.660]  他們又加上了一樣的
[00:11:43.660 --> 00:11:49.900]  就是他們一同去研讀登山補訓
[00:11:49.900 --> 00:11:51.840]  他們選擇這段經文
[00:11:51.840 --> 00:11:53.540]  是因為登山補訓
[00:11:53.540 --> 00:11:58.180]  是耶穌基督教訓的核心
[00:11:58.180 --> 00:12:00.240]  這間教會的策略小組
[00:12:00.240 --> 00:12:06.480]  他們看到的就是耶穌基督的祝福模式
[00:12:06.480 --> 00:12:10.380]  是教會所要學校的模式
[00:12:10.380 --> 00:12:14.580]  他們要跟隨耶穌基督的腳步
[00:12:14.580 --> 00:12:19.520]  他們要推動祝福的行動
[00:12:19.520 --> 00:12:22.400]  他們很希望教會能夠
[00:12:22.400 --> 00:12:24.900]  在社會當中能夠在這個聖
[00:12:24.900 --> 00:12:27.200]  和百姓一起相交
[00:12:27.200 --> 00:12:31.000]  成為人的祝福
[00:12:31.000 --> 00:12:34.500]  弟兄姊妹們,你們熟不熟登山補訓?
[00:12:34.500 --> 00:12:37.040]  大多數的弟兄姊妹們都應該熟的
[00:12:37.040 --> 00:12:39.340]  有些可能不是很熟
[00:12:39.340 --> 00:12:41.680]  我們多講一講
[00:12:41.680 --> 00:12:47.780]  登山補訓是在馬太福音的五章至七章
[00:12:47.780 --> 00:12:50.020]  這是一個講道
[00:12:50.020 --> 00:12:51.720]  是一個教導
[00:12:51.720 --> 00:12:54.100]  耶穌基督就是叫門徒
[00:12:54.100 --> 00:12:57.560]  叫跟隨祂的人離開群眾
[00:12:57.560 --> 00:12:59.820]  一起去上山
[00:12:59.820 --> 00:13:03.100]  他們上山就是因為去到一個高的地方
[00:13:03.100 --> 00:13:07.740]  可以望著他們所居住的山莊
[00:13:07.740 --> 00:13:08.940]  望著他們
[00:13:08.940 --> 00:13:10.800]  並且一個清靜的地方
[00:13:10.800 --> 00:13:15.780]  能夠向山舉目去禱告
[00:13:15.780 --> 00:13:17.100]  就在一個下午
[00:13:17.100 --> 00:13:21.420]  耶穌基督就在一個地方去教導門徒
[00:13:21.420 --> 00:13:24.580]  怎樣要成為門徒
[00:13:24.580 --> 00:13:27.240]  講出門徒的樣貌是怎樣
[00:13:27.240 --> 00:13:33.460]  講出門徒的群體教會的樣貌是怎樣
[00:13:33.460 --> 00:13:36.600]  耶穌基督是怎樣去教導呢?
[00:13:36.600 --> 00:13:40.100]  耶穌基督不是這樣教導的
[00:13:40.100 --> 00:13:42.800]  祂不是說要成為門徒
[00:13:42.800 --> 00:13:44.640]  要有門徒的樣式
[00:13:44.640 --> 00:13:46.800]  要建立門徒的群體
[00:13:46.800 --> 00:13:48.040]  有哪些不可以做
[00:13:48.040 --> 00:13:49.100]  那些不可以做
[00:13:49.100 --> 00:13:49.980]  這些不可以做
[00:13:49.980 --> 00:13:50.820]  那些不可以做
[00:13:50.820 --> 00:13:52.540]  祂不是這樣教導的
[00:13:52.540 --> 00:13:54.120]  祂也不是說要做
[00:13:54.120 --> 00:13:56.740]  1,2,3,4,5,6,7,8,9,10,11,12
[00:13:56.740 --> 00:13:58.060]  這樣就是了
[00:13:58.060 --> 00:14:00.700]  祂不是這樣教導的
[00:14:00.700 --> 00:14:03.140]  耶穌基督是怎樣開始教導的?
[00:14:03.140 --> 00:14:04.660]  祂開始教導的時候
[00:14:04.660 --> 00:14:09.220]  祂就是教導祝福
[00:14:09.220 --> 00:14:10.860]  祝福
[00:14:10.860 --> 00:14:14.620]  祝福人就是要做門徒
[00:14:14.620 --> 00:14:20.620]  領受祝福就是要跟隨耶穌基督
[00:14:20.620 --> 00:14:24.540]  祝福是一種生活的方式
[00:14:24.540 --> 00:14:27.940]  祝福是一個眼光
[00:14:27.940 --> 00:14:32.780]  祝福不是一種理想的生活
[00:14:32.780 --> 00:14:35.700]  祝福是一個實在的
[00:14:35.700 --> 00:14:38.140]  真實的生活
[00:14:38.140 --> 00:14:43.340]  所以耶穌基督開始講了一連串的被祝福
[00:14:43.340 --> 00:14:47.540]  這個一連串的被祝福就是百福
[00:14:47.540 --> 00:14:53.900]  耶穌基督講出被祝福的本質和被祝福的人的樣貌
[00:14:53.900 --> 00:14:57.220]  所以祂也講到有八種
[00:14:57.220 --> 00:15:00.500]  有幾種不同樣貌的人
[00:15:00.500 --> 00:15:02.260]  他們是蒙福的
[00:15:02.260 --> 00:15:06.020]  這些人的蒙福生活的樣貌是怎樣的?
[00:15:06.020 --> 00:15:08.700]  耶穌基督告訴大家
[00:15:08.700 --> 00:15:12.340]  被祝福是甚麼意思呢?
[00:15:12.340 --> 00:15:15.780]  這個就是我們要一同翻開聖經
[00:15:15.780 --> 00:15:17.540]  我們一同去讀
[00:15:17.540 --> 00:15:19.660]  上星期我們開始翻開聖經
[00:15:19.660 --> 00:15:21.980]  這星期我們又再翻開聖經
[00:15:21.980 --> 00:15:24.060]  清祖堂已經翻開了
[00:15:24.060 --> 00:15:25.060]  祖堂也翻開了
[00:15:25.060 --> 00:15:26.460]  今天讓我們翻
[00:15:26.460 --> 00:15:28.540]  清祖堂和祖堂都翻開
[00:15:28.540 --> 00:15:30.260]  讀得很大聲
[00:15:30.260 --> 00:15:31.980]  讀得很好聽
[00:15:31.980 --> 00:15:35.100]  希望我們五堂一起翻開聖經
[00:15:35.100 --> 00:15:37.180]  用心、用力
[00:15:37.180 --> 00:15:39.940]  大聲地讀出神的話語
[00:15:39.940 --> 00:15:44.020]  是《馬太福音》五章一至十二節
[00:15:44.020 --> 00:15:48.420]  《馬太福音》五章一至十二節
[00:15:48.420 --> 00:15:51.620]  請大家翻開聖經
[00:15:51.620 --> 00:15:52.420]  開始
[00:15:52.420 --> 00:15:55.420]  耶穌看見這許多的人
[00:15:55.420 --> 00:15:57.060]  就上來參
[00:15:57.060 --> 00:15:58.700]  以祢所愛
[00:15:58.700 --> 00:16:01.100]  吾道道大恩賜我
[00:16:01.100 --> 00:16:02.900]  那祂所愛的學家們
[00:16:02.900 --> 00:16:04.180]  貪嗔嗔恕
[00:16:04.180 --> 00:16:06.380]  虧心的人沒有人保祐
[00:16:06.380 --> 00:16:08.820]  因為天網是貪婪的
[00:16:08.820 --> 00:16:11.020]  愛慾的人沒有人保祐
[00:16:11.020 --> 00:16:13.500]  因為貪婪的價值很貴
[00:16:13.500 --> 00:16:15.540]  貪婪的人沒有人保祐
[00:16:15.540 --> 00:16:18.380]  因為貪婪的價值很貴
[00:16:18.380 --> 00:16:20.860]  虧心的人沒有人保祐
[00:16:20.860 --> 00:16:23.380]  因為貪婪的價值很貴
[00:16:23.380 --> 00:16:25.660]  虧心的人沒有人保祐
[00:16:25.660 --> 00:16:28.180]  因為貪婪的價值很貴
[00:16:28.180 --> 00:16:30.340]  虧心的人沒有人保祐
[00:16:30.340 --> 00:16:32.860]  因為貪婪的價值很貴
[00:16:32.860 --> 00:16:35.340]  虧心的人沒有人保祐
[00:16:35.340 --> 00:16:38.700]  因為貪婪的價值很貴
[00:16:38.700 --> 00:16:41.460]  虧心的人沒有人保祐
[00:16:41.460 --> 00:16:43.900]  因為貪婪的價值很貴
[00:16:43.900 --> 00:16:46.420]  虧心的人沒有人保祐
[00:16:46.420 --> 00:16:47.780]  虧心的人沒有人保祐
[00:16:47.780 --> 00:16:50.940]  虧心的人沒有人保祐
[00:16:50.940 --> 00:16:52.940]  虧心的人沒有人保祐
[00:16:52.940 --> 00:16:55.060]  虧心的人沒有人保祐
[00:16:55.060 --> 00:16:58.860]  虧心的人沒有人保祐
[00:16:58.860 --> 00:17:01.300]  虧心的人沒有人保祐
[00:17:01.300 --> 00:17:04.820]  虧心的人沒有人保祐
[00:17:04.820 --> 00:17:06.020]  真是好
[00:17:06.020 --> 00:17:07.540]  我們讀得很好
[00:17:07.540 --> 00:17:08.580]  很好聽
[00:17:08.580 --> 00:17:10.580]  感謝主
[00:17:10.580 --> 00:17:14.500]  登山寶訓的每一個「福」
[00:17:14.500 --> 00:17:17.020]  是可以分兩部分的
[00:17:17.020 --> 00:17:19.140]  所以第一部分的「福」
[00:17:19.140 --> 00:17:21.420]  每一個「福」的第一部分
[00:17:21.420 --> 00:17:25.180]  是在說哪一種類的人
[00:17:25.180 --> 00:17:26.860]  所以我們再留意一次
[00:17:26.860 --> 00:17:28.540]  八福的第一部分
[00:17:28.540 --> 00:17:30.500]  當我再讀出來的時候
[00:17:30.500 --> 00:17:32.540]  你們細心去聽
[00:17:32.540 --> 00:17:37.220]  嘗試聽完之後記下來
[00:17:37.220 --> 00:17:38.900]  第一部分是這樣的
[00:17:38.900 --> 00:17:41.420]  虛心的人有福了
[00:17:41.420 --> 00:17:44.460]  哀動的人有福了
[00:17:44.460 --> 00:17:47.620]  溫柔的人有福了
[00:17:47.620 --> 00:17:50.820]  饑渴無意的人有福了
[00:17:50.820 --> 00:17:53.580]  憐恤人的人有福了
[00:17:53.580 --> 00:17:56.660]  清心的人有福了
[00:17:56.660 --> 00:17:59.780]  使人和睦的人有福了
[00:17:59.780 --> 00:18:04.020]  為而受迫迫的人有福了
[00:18:04.020 --> 00:18:07.220]  第二部分是說到神的意向
[00:18:07.220 --> 00:18:10.820]  是神對人的intention
[00:18:10.820 --> 00:18:15.620]  也就是說是神對人的應許
[00:18:15.620 --> 00:18:16.740]  八福的第二部分
[00:18:16.740 --> 00:18:18.180]  我又讀出來了
[00:18:18.180 --> 00:18:19.660]  很多個「因為因為」
[00:18:19.660 --> 00:18:24.500]  大家又嘗試去熟習記下它
[00:18:24.500 --> 00:18:28.220]  因為天國是他們的
[00:18:28.220 --> 00:18:31.180]  因為他們必得安慰
[00:18:31.180 --> 00:18:34.140]  因為他們必承受地土
[00:18:34.140 --> 00:18:37.220]  因為他們必得飽足
[00:18:37.220 --> 00:18:40.900]  因為他們必蒙蓮蜜玉
[00:18:40.900 --> 00:18:43.740]  因為他們必得見神
[00:18:43.740 --> 00:18:47.340]  因為他們必稱為神的兒子
[00:18:47.340 --> 00:18:50.980]  因為天國是他們的
[00:18:50.980 --> 00:18:53.540]  當我們再聽一次的時候
[00:18:53.540 --> 00:18:57.820]  不知道你頂不頂到我的意思呢
[00:18:57.820 --> 00:19:02.460]  我猜想對於當時的門徒來說
[00:19:02.460 --> 00:19:05.420]  他們未必明白耶穌基督的意思
[00:19:05.420 --> 00:19:09.180]  也不知道耶穌基督想說什麼
[00:19:09.180 --> 00:19:11.420]  我不知道你會不會這樣呢
[00:19:11.420 --> 00:19:15.260]  你們知不知道耶穌基督想說什麼呢
[00:19:15.260 --> 00:19:17.780]  有沒有留意到
[00:19:17.780 --> 00:19:20.060]  耶穌基督一開始
[00:19:20.060 --> 00:19:27.100]  就說到這些八種得福的人的樣貌
[00:19:27.100 --> 00:19:28.940]  你留意一下
[00:19:28.940 --> 00:19:35.940]  他說的話是有違常識的
[00:19:35.940 --> 00:19:40.820]  是有違一個普通的理解
[00:19:40.820 --> 00:19:43.380]  是有違常識
[00:19:43.380 --> 00:19:46.580]  是和一般人的想法不同
[00:19:46.580 --> 00:19:49.940]  如果我們跑到街上的時候
[00:19:49.940 --> 00:19:52.460]  我們說去傳福音的時候
[00:19:52.460 --> 00:19:54.700]  跟人說福音的時候
[00:19:54.700 --> 00:19:56.420]  說使人得福的時候
[00:19:56.420 --> 00:19:59.300]  那些人他們是怎麼看福的呢
[00:19:59.300 --> 00:20:01.100]  他們是怎麼看蒙福的呢
[00:20:01.100 --> 00:20:03.900]  蒙福就是找到一份好的工作
[00:20:03.900 --> 00:20:07.500]  因為可以將好的食物放在海桌上
[00:20:07.500 --> 00:20:10.060]  叫人能夠有自尊心
[00:20:10.060 --> 00:20:12.940]  蒙福就是說對青少年來說
[00:20:12.940 --> 00:20:14.860]  他們可以有自己的信用卡
[00:20:14.860 --> 00:20:17.140]  不用再跟爸爸媽媽拿錢
[00:20:17.140 --> 00:20:19.940]  蒙福就是說能夠入到一間名校
[00:20:19.940 --> 00:20:22.580]  將來能夠有賺錢的機會
[00:20:22.580 --> 00:20:27.580]  蒙福就是說我們在愛情當中不再孤單
[00:20:27.580 --> 00:20:30.580]  蒙福就是說如果能夠生在一個
[00:20:30.580 --> 00:20:31.980]  很美好的家庭
[00:20:31.980 --> 00:20:33.380]  爸爸媽媽美好
[00:20:33.380 --> 00:20:36.020]  而且家裡是一個小康之家
