
[00:00:00.000 --> 00:00:04.500]  現在想帶你回去看剛才我們看過的兩張聖經
[00:02:59.960 --> 00:03:01.960]  因為每一幕都有一些很精彩的東西
[00:03:01.960 --> 00:03:05.960]  十七章第一節
[00:03:05.960 --> 00:03:09.960]  以法連山區有個人叫米加
[00:03:09.960 --> 00:03:11.960]  他對母親說
[00:03:11.960 --> 00:03:15.960]  你的一千一百塊銀子被人拿了
[00:03:15.960 --> 00:03:19.960]  彼此你發就起誓也說給我聽
[00:03:19.960 --> 00:03:23.960]  看啊銀子在我這裏是我拿的
[00:03:23.960 --> 00:03:27.960]  他母親說願我延蒙耶和華賜福
[00:03:27.960 --> 00:03:29.960]  我想你留意一件事
[00:03:29.960 --> 00:03:31.960]  耶和華在這個故事裏
[00:03:31.960 --> 00:03:33.960]  在兩章經常出現
[00:03:33.960 --> 00:03:35.960]  人們是不是都說一下耶和華
[00:03:35.960 --> 00:03:37.960]  叫一下他的名字
[00:03:37.960 --> 00:03:39.960]  你猜都猜到他們在幹犯第三界
[00:03:39.960 --> 00:03:41.960]  第三界
[00:03:41.960 --> 00:03:43.960]  不可妄稱耶和華的名
[00:03:43.960 --> 00:03:45.960]  他們常常都覺得和耶和華很熟
[00:03:45.960 --> 00:03:49.960]  但是那些東西完全是瘋了
[00:03:49.960 --> 00:03:53.960]  開始這個故事的兩章都覺得挺好的
[00:03:53.960 --> 00:03:55.960]  有個兒子他失敗了
[00:03:55.960 --> 00:03:57.960]  他偷了母親的東西
[00:03:57.960 --> 00:03:59.960]  然後他認同他
[00:03:59.960 --> 00:04:01.960]  因為母親下咒要咒詛他
[00:04:01.960 --> 00:04:05.960]  然後他母親又好像很原諒他
[00:04:05.960 --> 00:04:07.960]  在這裏如果你是一個猶太人
[00:04:07.960 --> 00:04:09.960]  你在這兩章聖經裏
[00:04:09.960 --> 00:04:11.960]  你就要開始找到一個動詞
[00:04:11.960 --> 00:04:13.960]  而這個動詞
[00:04:13.960 --> 00:04:15.960]  對猶太人來說
[00:04:15.960 --> 00:04:17.960]  是非常重要
[00:04:17.960 --> 00:04:19.960]  在舊約聖經裏很重要
[00:04:19.960 --> 00:04:21.960]  這個動詞是什麼呢
[00:04:21.960 --> 00:04:23.960]  這個動詞原來是拿字
[00:04:23.960 --> 00:04:25.960]  我拿了
[00:04:25.960 --> 00:04:27.960]  有沒有人知道
[00:04:27.960 --> 00:04:29.960]  聖經裏面第一次
[00:04:29.960 --> 00:04:31.960]  拿東西
[00:04:31.960 --> 00:04:33.960]  有人拿東西在那裏
[00:04:33.960 --> 00:04:35.960]  你猜都猜到
[00:04:35.960 --> 00:04:37.960]  是米都在那裏
[00:04:37.960 --> 00:04:39.960]  所以這個拿字
[00:04:39.960 --> 00:04:41.960]  在文化裏這麼重要
[00:04:41.960 --> 00:04:43.960]  這麼出名
[00:04:43.960 --> 00:04:45.960]  第一次拿東西是誰
[00:04:45.960 --> 00:04:47.960]  就是亞當夏娃拿的那個果
[00:04:47.960 --> 00:04:49.960]  所以這些完全是
[00:04:49.960 --> 00:04:51.960]  犯罪的影子
[00:04:51.960 --> 00:04:53.960]  所以這個米家
[00:04:53.960 --> 00:04:55.960]  他做的事是他其實中了毒
[00:04:55.960 --> 00:04:57.960]  他是一個罪人
[00:04:57.960 --> 00:04:59.960]  於是他就拿東西
[00:04:59.960 --> 00:05:01.960]  盜賊之家
[00:05:01.960 --> 00:05:03.960]  為什麼我最後去到盜賊之家
[00:05:03.960 --> 00:05:05.960]  總之米家就將
[00:05:05.960 --> 00:05:07.960]  這個一千一百塊錢
[00:05:07.960 --> 00:05:09.960]  交給他媽媽
[00:05:09.960 --> 00:05:11.960]  他媽媽母親說
[00:05:11.960 --> 00:05:13.960]  我把這銀子
[00:05:13.960 --> 00:05:15.960]  分別為聖
[00:05:15.960 --> 00:05:17.960]  奉獻給公理堂
[00:05:17.960 --> 00:05:19.960]  親手獻給耶和華
[00:05:19.960 --> 00:05:21.960]  又是耶和華
[00:05:21.960 --> 00:05:23.960]  我的兒子
[00:05:23.960 --> 00:05:25.960]  我為我兒子做一尊雕刻的像
[00:05:25.960 --> 00:05:27.960]  可以嗎
[00:05:27.960 --> 00:05:29.960]  不可以第二屆
[00:05:29.960 --> 00:05:31.960]  你不可以做這件事
[00:05:31.960 --> 00:05:33.960]  所以他媽媽
[00:05:33.960 --> 00:05:35.960]  你馬上發現這些人
[00:05:35.960 --> 00:05:37.960]  關係都叫耶和華
[00:05:37.960 --> 00:05:39.960]  但他認不認識耶和華
[00:05:39.960 --> 00:05:41.960]  你不要笑他們
[00:05:41.960 --> 00:05:43.960]  你想一下我們是不是這樣
[00:05:43.960 --> 00:05:45.960]  我們每次都叫耶穌
[00:05:45.960 --> 00:05:47.960]  你每天祈禱都是
[00:05:47.960 --> 00:05:49.960]  奉耶穌基督的名祈
[00:05:49.960 --> 00:05:51.960]  你想一下你祈禱的內容
[00:05:51.960 --> 00:05:53.960]  這些是在映射我們
[00:05:53.960 --> 00:05:55.960]  他親手獻給耶和華
[00:05:55.960 --> 00:05:57.960]  說得很好
[00:05:57.960 --> 00:05:59.960]  說要奉獻給神
[00:05:59.960 --> 00:06:01.960]  結果他做了一件
[00:06:01.960 --> 00:06:03.960]  耶和華絕對不可以接受的事
[00:06:03.960 --> 00:06:05.960]  將他變成了一個像
[00:06:05.960 --> 00:06:07.960]  最有趣的神學家
[00:06:07.960 --> 00:06:09.960]  告訴我們米家的名字
[00:06:09.960 --> 00:06:11.960]  Who is like God
[00:06:11.960 --> 00:06:13.960]  有誰可以像神一樣
[00:06:13.960 --> 00:06:15.960]  答案是沒有人
[00:06:15.960 --> 00:06:17.960]  因為耶和華是沒有形象的
[00:06:17.960 --> 00:06:19.960]  而竟然在米家的家
[00:06:19.960 --> 00:06:21.960]  他就將耶和華
[00:06:21.960 --> 00:06:23.960]  變了有樣子
[00:06:23.960 --> 00:06:25.960]  這是很可怕的事
[00:06:25.960 --> 00:06:27.960]  於是鑄成了一個像
[00:06:27.960 --> 00:06:29.960]  現在我把銀子交給你
[00:06:29.960 --> 00:06:31.960]  還未完
[00:06:31.960 --> 00:06:33.960]  他把銀子還給他母親
[00:06:33.960 --> 00:06:35.960]  他母親把200塊
[00:06:35.960 --> 00:06:37.960]  銀子交給銀像
[00:06:37.960 --> 00:06:39.960]  做了這個雕刻的像
[00:06:39.960 --> 00:06:41.960]  和鑄成的像
[00:06:41.960 --> 00:06:45.960]  他媽媽拿了多少錢?
[00:06:45.960 --> 00:06:47.960]  前天他媽媽給了多少錢
[00:06:47.960 --> 00:06:49.960]  去做那個像?
[00:06:49.960 --> 00:06:51.960]  還有那些錢呢?
[00:06:51.960 --> 00:06:53.960]  他媽媽拿了
[00:06:53.960 --> 00:06:55.960]  你會發現這個故事
[00:06:55.960 --> 00:06:57.960]  去到最後
[00:06:57.960 --> 00:06:59.960]  每個人都在拿東西
[00:06:59.960 --> 00:07:01.960]  每個人都是從
[00:07:01.960 --> 00:07:03.960]  耶和華那邊一直拿東西
[00:07:03.960 --> 00:07:05.960]  所以這是盜賊之家
[00:07:05.960 --> 00:07:07.960]  這是第一幕
[00:07:07.960 --> 00:07:09.960]  第二幕
[00:07:09.960 --> 00:07:11.960]  米家這個人有了
[00:07:11.960 --> 00:07:13.960]  神堂
[00:07:13.960 --> 00:07:15.960]  又做了以佛德和
[00:07:15.960 --> 00:07:17.960]  家中的神像
[00:07:17.960 --> 00:07:19.960]  先派他一個兒子作祭
[00:07:19.960 --> 00:07:21.960]  我剛才已經說他可不可以這樣做
[00:07:21.960 --> 00:07:23.960]  他不可以這樣做
[00:07:23.960 --> 00:07:25.960]  表面上他很敬虔
[00:07:25.960 --> 00:07:27.960]  既然做了神堂應該有一個牧師
[00:07:27.960 --> 00:07:29.960]  但他沒有想過
[00:07:29.960 --> 00:07:31.960]  其實他不可以
[00:07:31.960 --> 00:07:33.960]  要他的兒子去做
[00:07:33.960 --> 00:07:35.960]  因為他一定要是利美人
[00:07:35.960 --> 00:07:37.960]  另外一樣很值得
[00:07:37.960 --> 00:07:39.960]  記得的
[00:07:39.960 --> 00:07:41.960]  他做了一個以佛德
[00:07:41.960 --> 00:07:43.960]  以佛德是什麼?
[00:07:43.960 --> 00:07:45.960]  就是祭司的袍
[00:07:45.960 --> 00:07:47.960]  但這個以佛德就變了
[00:07:47.960 --> 00:07:49.960]  像偶像一樣來拜
[00:07:49.960 --> 00:07:51.960]  這又是很重要的
[00:07:51.960 --> 00:07:53.960]  為什麼呢?
[00:07:53.960 --> 00:07:55.960]  因為以佛德在史之記已經出現過
[00:07:55.960 --> 00:07:57.960]  記得嗎?
[00:07:57.960 --> 00:07:59.960]  在基奠的故事裡面
[00:07:59.960 --> 00:08:01.960]  基奠不在這裡
[00:08:01.960 --> 00:08:03.960]  不然可以問一下他
[00:08:03.960 --> 00:08:05.960]  就是我們的基奠
[00:08:05.960 --> 00:08:07.960]  基奠做了一個以佛德
[00:08:07.960 --> 00:08:09.960]  然後全個以色列人在那裡
[00:08:09.960 --> 00:08:11.960]  拜這個以佛德行淫
[00:08:11.960 --> 00:08:13.960]  所謂行淫當然是spiritual
[00:08:13.960 --> 00:08:15.960]  屬靈上面
[00:08:15.960 --> 00:08:17.960]  他在拜一個偶像
[00:08:17.960 --> 00:08:19.960]  如果你從頭到尾在看史之記
[00:08:19.960 --> 00:08:21.960]  你去到基奠
[00:08:21.960 --> 00:08:23.960]  用以佛德做偶像
[00:08:23.960 --> 00:08:25.960]  你會覺得他很有創意
[00:08:25.960 --> 00:08:27.960]  就是說他是第一代
[00:08:27.960 --> 00:08:29.960]  去創造做這件事的衰仔
[00:08:29.960 --> 00:08:31.960]  但是你看到最後
[00:08:31.960 --> 00:08:33.960]  你記得這段日子
[00:08:33.960 --> 00:08:35.960]  其實是以約書亞死後的時候
[00:08:35.960 --> 00:08:37.960]  你會發覺原來
[00:08:37.960 --> 00:08:39.960]  基奠會做這件事
[00:08:39.960 --> 00:08:41.960]  是因為當時的人
[00:08:41.960 --> 00:08:43.960]  已經在做
[00:08:43.960 --> 00:08:45.960]  當時的祭司
[00:08:45.960 --> 00:08:47.960]  已經在用以佛德來做偶像
[00:08:47.960 --> 00:08:49.960]  於是基奠
[00:08:49.960 --> 00:08:51.960]  基於他當時的生活
[00:08:51.960 --> 00:08:53.960]  成長的環境裡面
[00:08:53.960 --> 00:08:55.960]  在黑羽裡面成長
[00:08:55.960 --> 00:08:57.960]  他都是抄了它
[00:08:57.960 --> 00:08:59.960]  所有東西都是強化一件事
[00:08:59.960 --> 00:09:01.960]  以色列人當中
[00:09:01.960 --> 00:09:03.960]  沒有王國人
[00:09:03.960 --> 00:09:05.960]  照自己眼中作為對的事情去做
[00:09:05.960 --> 00:09:07.960]  而那些東西在耶和華眼中
[00:09:07.960 --> 00:09:09.960]  捍衛極其惡的事
[00:09:09.960 --> 00:09:11.960]  好 去到這裡
[00:09:11.960 --> 00:09:13.960]  就insert了這句
[00:09:13.960 --> 00:09:15.960]  哪時以色列人中
[00:09:15.960 --> 00:09:17.960]  沒有王國人
[00:09:17.960 --> 00:09:19.960]  照自己眼中捍衛對的事去做
[00:09:19.960 --> 00:09:21.960]  什麼意思呢
[00:09:21.960 --> 00:09:23.960]  即是我喜歡這個
[00:09:23.960 --> 00:09:25.960]  insert了oh my god
[00:09:25.960 --> 00:09:27.960]  這樣都可以
[00:09:27.960 --> 00:09:29.960]  作者當他看完
[00:09:29.960 --> 00:09:31.960]  講完第一幕的時候
[00:09:31.960 --> 00:09:33.960]  第二幕的時候
[00:09:33.960 --> 00:09:35.960]  他受不了他們
[00:09:35.960 --> 00:09:37.960]  於是他oh my god 怎麼可以這樣呢
[00:09:37.960 --> 00:09:39.960]  怎麼可以搞到這樣
[00:09:39.960 --> 00:09:41.960]  我真的沒眼看了
[00:09:41.960 --> 00:09:43.960]  於是我們繼續第三幕
[00:09:43.960 --> 00:09:47.960]  猶大的百里行中
[00:09:47.960 --> 00:09:49.960]  年輕人是猶大族的人
[00:09:49.960 --> 00:09:51.960]  他是利美人
[00:09:51.960 --> 00:09:53.960]  寄居在那裡
[00:09:53.960 --> 00:09:55.960]  我想解釋一點
[00:09:55.960 --> 00:09:57.960]  他其實是利美人
[00:09:57.960 --> 00:09:59.960]  但利美人是沒有自己的地方
[00:09:59.960 --> 00:10:01.960]  他不是要承繼的地方
[00:10:01.960 --> 00:10:03.960]  所以利美人在以色列人當中
[00:10:03.960 --> 00:10:05.960]  住的
[00:10:05.960 --> 00:10:07.960]  於是這個利美人
[00:10:07.960 --> 00:10:09.960]  他就住在猶大的百里行這個地方
[00:10:09.960 --> 00:10:11.960]  這個人離開猶大的百里行
[00:10:11.960 --> 00:10:13.960]  要找一個
[00:10:13.960 --> 00:10:15.960]  可住的地方
[00:10:15.960 --> 00:10:17.960]  他來到以法連區米家的家
[00:10:17.960 --> 00:10:19.960]  還要往前走
[00:10:19.960 --> 00:10:21.960]  他其實在找工作
[00:10:21.960 --> 00:10:23.960]  沒工作
[00:10:23.960 --> 00:10:25.960]  米家跟他說
[00:10:25.960 --> 00:10:27.960]  你就住在我這裡
[00:10:27.960 --> 00:10:29.960]  我以你為父
[00:10:29.960 --> 00:10:31.960]  為祭司
[00:10:31.960 --> 00:10:33.960]  每年給你十塊銀錢
[00:10:33.960 --> 00:10:35.960]  一套衣服
[00:10:35.960 --> 00:10:37.960]  以及生活所需的食物
[00:10:37.960 --> 00:10:41.960]  利美人願意和這人同住
[00:10:41.960 --> 00:10:43.960]  他待這年輕人
[00:10:43.960 --> 00:10:45.960]  如同自己的兒子一樣
[00:10:45.960 --> 00:10:47.960]  不要理他
[00:10:47.960 --> 00:10:49.960]  米家受這年輕人
[00:10:49.960 --> 00:10:51.960]  利美人作祭司的
[00:10:51.960 --> 00:10:53.960]  責任
[00:10:53.960 --> 00:10:55.960]  他就在米家的家裡
[00:10:55.960 --> 00:10:57.960]  米家說
[00:10:57.960 --> 00:10:59.960]  現在我知道耶和華
[00:10:59.960 --> 00:11:01.960]  必恩待我
[00:11:01.960 --> 00:11:03.960]  因為我有利美人作我的祭司
[00:11:03.960 --> 00:11:05.960]  我請一個忠臣來
[00:11:05.960 --> 00:11:07.960]  教會一定是興旺
[00:11:07.960 --> 00:11:09.960]  上帝會祝福我們
[00:11:09.960 --> 00:11:11.960]  痴線了
[00:11:11.960 --> 00:11:13.960]  原因是
[00:11:13.960 --> 00:11:15.960]  利美人
[00:11:15.960 --> 00:11:17.960]  有一個特別的形容詞
[00:11:17.960 --> 00:11:19.960]  去形容他
[00:11:19.960 --> 00:11:21.960]  年輕
[00:11:21.960 --> 00:11:23.960]  不是說他年輕有為
[00:11:23.960 --> 00:11:25.960]  不是英雄出少年
[00:11:25.960 --> 00:11:27.960]  是利美人
[00:11:27.960 --> 00:11:29.960]  如果要做祭司
[00:11:29.960 --> 00:11:31.960]  要三十歲才可以做
[00:11:31.960 --> 00:11:33.960]  年輕是不能做的
[00:11:33.960 --> 00:11:35.960]  所以聖經學者告訴他
[00:11:35.960 --> 00:11:37.960]  很有可能
[00:11:37.960 --> 00:11:39.960]  他根本是不對的
[00:11:39.960 --> 00:11:41.960]  不可以做的
[00:11:41.960 --> 00:11:43.960]  當時要做祭司
[00:11:43.960 --> 00:11:45.960]  他一定要是亞倫的後代
[00:11:45.960 --> 00:11:47.960]  不是單單利美人
[00:11:47.960 --> 00:11:49.960]  那麼簡單
[00:11:49.960 --> 00:11:51.960]  他是在乾犯
[00:11:51.960 --> 00:11:53.960]  舊約裡面的律法
[00:11:53.960 --> 00:11:55.960]  因為他根本不明白舊約的律法
[00:11:55.960 --> 00:11:57.960]  為什麼我們今天要鼓勵大家
[00:11:57.960 --> 00:11:59.960]  看聖經
[00:11:59.960 --> 00:12:01.960]  因為你不看聖經
[00:12:01.960 --> 00:12:03.960]  你乾犯了聖經
[00:12:03.960 --> 00:12:05.960]  上帝你不知道
[00:12:05.960 --> 00:12:07.960]  你天天在祈禱
[00:12:07.960 --> 00:12:09.960]  祈禱過你所想的
[00:12:09.960 --> 00:12:11.960]  祈禱過你所祈禱過的
[00:12:11.960 --> 00:12:13.960]  如果不是你就像在做他
[00:12:13.960 --> 00:12:15.960]  這個米加
[00:12:15.960 --> 00:12:17.960]  其實很有趣
[00:12:17.960 --> 00:12:19.960]  從某個角度來說
[00:12:19.960 --> 00:12:21.960]  他是差不多先生
[00:12:21.960 --> 00:12:23.960]  他懂得利美
[00:12:23.960 --> 00:12:25.960]  利美人做的比我們不是利美人做的好
[00:12:25.960 --> 00:12:27.960]  但是從另一個角度來說
[00:12:27.960 --> 00:12:29.960]  他完全是在做
[00:12:29.960 --> 00:12:31.960]  他自己眼中捍衛
[00:12:31.960 --> 00:12:33.960]  對的事情
[00:12:33.960 --> 00:12:35.960]  我想給大家一點挑戰
[00:12:35.960 --> 00:12:37.960]  其實和你沒辦法差不多
[00:12:37.960 --> 00:12:39.960]  對不起
[00:12:39.960 --> 00:12:41.960]  我們有時候很多時候都差不多
[00:12:41.960 --> 00:12:43.960]  人家問你
[00:12:43.960 --> 00:12:45.960]  為什麼你這樣祈禱
[00:12:45.960 --> 00:12:47.960]  他們引用一段聖經
[00:12:47.960 --> 00:12:49.960]  但是你引用的時候其實又不理上下文
[00:12:49.960 --> 00:12:51.960]  亂來
[00:12:51.960 --> 00:12:53.960]  你說都是這樣
[00:12:53.960 --> 00:12:55.960]  這樣最後就被上帝審判
[00:12:55.960 --> 00:12:57.960]  繼續看下去
[00:12:57.960 --> 00:12:59.960]  那時以色刃
[00:12:59.960 --> 00:13:01.960]  中末有王
[00:13:01.960 --> 00:13:03.960]  有oh my god
[00:13:03.960 --> 00:13:05.960]  這個故事
[00:13:05.960 --> 00:13:07.960]  那時以色刃中末有王
[00:13:07.960 --> 00:13:09.960]  但支派的人還沒
[00:13:09.960 --> 00:13:11.960]  沉覓到居住的地方
[00:13:11.960 --> 00:13:13.960]  因為直到那一日
[00:13:13.960 --> 00:13:15.960]  他們還沒有在以色列支派中
[00:13:15.960 --> 00:13:17.960]  抽籤得到遺孽
[00:13:17.960 --> 00:13:19.960]  我想請問
[00:13:19.960 --> 00:13:21.960]  但那時候抽籤完沒
[00:13:21.960 --> 00:13:23.960]  如果你讀
[00:13:23.960 --> 00:13:25.960]  這個約書亞記
[00:13:25.960 --> 00:13:27.960]  其實你應該知道他已經抽完了
[00:13:27.960 --> 00:13:29.960]  約書亞都死了
[00:13:29.960 --> 00:13:31.960]  你沒理由叫約書亞從死去復活
[00:13:31.960 --> 00:13:33.960]  但有沒有抽到
[00:13:33.960 --> 00:13:35.960]  抽了
[00:13:35.960 --> 00:13:37.960]  但問題是什麼
[00:13:37.960 --> 00:13:39.960]  但這個問題在第一章已經出來了
[00:13:39.960 --> 00:13:41.960]  我們第一次讀史詩記事
[00:13:41.960 --> 00:13:43.960]  已經出來了
[00:13:43.960 --> 00:13:45.960]  但人不是抽不到
[00:13:45.960 --> 00:13:47.960]  他是無能
[00:13:47.960 --> 00:13:49.960]  阿摩利人強迫但人住在山區
[00:13:49.960 --> 00:13:51.960]  不准他們下平原
[00:13:51.960 --> 00:13:53.960]  你明白嗎
[00:13:53.960 --> 00:13:55.960]  但的問題不是他還沒抽到
[00:13:55.960 --> 00:13:57.960]  是他抽到
[00:13:57.960 --> 00:13:59.960]  不過他不夠人打
[00:13:59.960 --> 00:14:01.960]  他的軍事上的無能
[00:14:01.960 --> 00:14:03.960]  其實反映了他內裡
[00:14:03.960 --> 00:14:05.960]  他自己的
[00:14:05.960 --> 00:14:07.960]  宿命上的無能
[00:14:07.960 --> 00:14:09.960]  於是但人要怎麼做
[00:14:09.960 --> 00:14:11.960]  於是但人說
[00:14:11.960 --> 00:14:13.960]  我們再去尋覓
[00:14:13.960 --> 00:14:15.960]  表面上好像很正面
[00:14:15.960 --> 00:14:17.960]  其實是完全反面
[00:14:17.960 --> 00:14:19.960]  因為他根本已經有一個地方抽到
[00:14:19.960 --> 00:14:21.960]  他不敢去打那裡
[00:14:21.960 --> 00:14:23.960]  於是他繼續去尋覓
[00:14:23.960 --> 00:14:25.960]  你會繼續看下去
[00:14:25.960 --> 00:14:27.960]  他尋覓某一種地方
[00:14:27.960 --> 00:14:29.960]  但人
[00:14:29.960 --> 00:14:31.960]  淘汰本族中的五個勇士
[00:14:31.960 --> 00:14:33.960]  去窺探
[00:14:33.960 --> 00:14:35.960]  偵查那地
[00:14:35.960 --> 00:14:37.960]  他們來到爾法連山區米家的家中
[00:14:37.960 --> 00:14:39.960]  就在那裡住宿
[00:14:39.960 --> 00:14:41.960]  他們臨近米家的家
[00:14:41.960 --> 00:14:43.960]  聽見那年青利美人的口音
[00:14:43.960 --> 00:14:45.960]  他都不告訴你什麼事
[00:14:45.960 --> 00:14:47.960]  我們最後知道原來他是很有名的年輕人
[00:14:47.960 --> 00:14:49.960]  就對他說
[00:14:49.960 --> 00:14:51.960]  誰來這裡
[00:14:51.960 --> 00:14:53.960]  你在這裡做什麼
[00:14:53.960 --> 00:14:55.960]  他對他們說
[00:14:55.960 --> 00:14:57.960]  我做了他的祭司
[00:14:57.960 --> 00:14:59.960]  接著他們對他說
[00:14:59.960 --> 00:15:01.960]  請你求問神
[00:15:01.960 --> 00:15:03.960]  使我們知道所走的路
[00:15:03.960 --> 00:15:05.960]  是否通達
[00:15:05.960 --> 00:15:07.960]  接著
[00:15:07.960 --> 00:15:09.960]  祭司對他們說
[00:15:09.960 --> 00:15:11.960]  你們平平安安去吧
[00:15:11.960 --> 00:15:13.960]  你們所行的道路在耶和華面前
[00:15:13.960 --> 00:15:15.960]  說了等於沒說
[00:15:15.960 --> 00:15:17.960]  不過你看
[00:15:17.960 --> 00:15:19.960]  他整天在說耶和華
[00:15:19.960 --> 00:15:21.960]  有沒有聽過
[00:15:21.960 --> 00:15:23.960]  人跟你分享見證的時候
[00:15:23.960 --> 00:15:25.960]  神啊神啊神啊
[00:15:25.960 --> 00:15:27.960]  我很害怕
[00:15:27.960 --> 00:15:29.960]  我經常聽人說神這樣帶領我
[00:15:29.960 --> 00:15:31.960]  神這樣帶領我
[00:15:31.960 --> 00:15:33.960]  真的很害怕
[00:15:33.960 --> 00:15:35.960]  希望是吧
[00:15:35.960 --> 00:15:37.960]  但我們已經習慣了這種口吻
[00:15:37.960 --> 00:15:39.960]  不知道是不是從祭司中抽出來的
[00:15:39.960 --> 00:15:41.960]  就這樣
[00:15:41.960 --> 00:15:43.960]  但其實是很有問題的
[00:15:43.960 --> 00:15:45.960]  五人就走了
[00:15:45.960 --> 00:15:47.960]  來到拉翼
[00:15:47.960 --> 00:15:49.960]  見那裡的人安居
[00:15:49.960 --> 00:15:51.960]  像西頓人的生活一樣
[00:15:51.960 --> 00:15:53.960]  安寧無憂
[00:15:53.960 --> 00:15:55.960]  他們離西頓很遠
[00:15:55.960 --> 00:15:57.960]  與世無爭
[00:15:57.960 --> 00:15:59.960]  於是他鎖定了他們的目標
[00:15:59.960 --> 00:16:01.960]  目標就是
[00:16:01.960 --> 00:16:03.960]  這一群在拉翼的人
[00:16:03.960 --> 00:16:05.960]  有什麼特點呢
[00:16:05.960 --> 00:16:07.960]  很簡單
[00:16:07.960 --> 00:16:09.960]  拉翼的人
[00:16:09.960 --> 00:16:11.960]  是容易的目標
