
[00:00:00.000 --> 00:00:02.000]  大英姐妹們 早安
[00:12:33.000 --> 00:12:35.000]  都會教一些什麼呢?
[00:12:35.000 --> 00:12:36.000]  不要懶惰
[00:12:36.000 --> 00:12:38.000]  你要愛人
[00:12:38.000 --> 00:12:39.000]  不要自私
[00:12:39.000 --> 00:12:40.000]  其實這些人
[00:12:40.000 --> 00:12:41.000]  他們全部都會教的
[00:12:41.000 --> 00:12:42.000]  就算不信耶穌的那些
[00:12:42.000 --> 00:12:43.000]  他們都會教的
[00:12:43.000 --> 00:12:45.000]  所以我們的教導有不同的分別
[00:12:45.000 --> 00:12:48.000]  就是我們要首先教導孩子
[00:12:48.000 --> 00:12:52.000]  認識神和耶穌
[00:12:52.000 --> 00:12:56.000]  詩篇78篇我不詳細地讀
[00:12:56.000 --> 00:12:58.000]  但是你會在這裡見到
[00:12:58.000 --> 00:13:01.000]  在這首詩篇裡面
[00:13:01.000 --> 00:13:03.000]  要教什麼呢?
[00:13:03.000 --> 00:13:06.000]  首先你要解開古時的謎語
[00:13:06.000 --> 00:13:07.000]  解開的意思就是說
[00:13:07.000 --> 00:13:08.000]  你要解釋
[00:13:08.000 --> 00:13:10.000]  你要向兒童解釋
[00:13:10.000 --> 00:13:12.000]  神的話
[00:13:12.000 --> 00:13:13.000]  你要向兒童解釋
[00:13:13.000 --> 00:13:14.000]  什麼是
[00:13:14.000 --> 00:13:15.000]  誰是神
[00:13:15.000 --> 00:13:16.000]  誰是耶穌
[00:13:16.000 --> 00:13:18.000]  為什麼你會信耶穌
[00:13:18.000 --> 00:13:20.000]  你也要將你所聽見
[00:13:20.000 --> 00:13:21.000]  所知道的
[00:13:21.000 --> 00:13:23.000]  告訴他們
[00:13:23.000 --> 00:13:25.000]  還要不要向他們隱瞞
[00:13:25.000 --> 00:13:26.000]  不要隱瞞什麼呢?
[00:13:26.000 --> 00:13:29.000]  就是不要隱瞞神的作為
[00:13:29.000 --> 00:13:31.000]  要將耶和華的美德
[00:13:31.000 --> 00:13:32.000]  和祂的能力
[00:13:32.000 --> 00:13:34.000]  並祂所行的
[00:13:34.000 --> 00:13:37.000]  述說給後代聽
[00:13:37.000 --> 00:13:38.000]  教養就是
[00:13:38.000 --> 00:13:40.000]  這裡的意思就是說
[00:13:40.000 --> 00:13:41.000]  你要用口
[00:13:41.000 --> 00:13:43.000]  這裡全部都是說用口
[00:13:43.000 --> 00:13:44.000]  用口告訴他們
[00:13:44.000 --> 00:13:45.000]  讓他們明白
[00:13:45.000 --> 00:13:47.000]  讓他們知道
[00:13:47.000 --> 00:13:48.000]  接下來
[00:13:48.000 --> 00:13:50.000]  第五到第七節
[00:13:50.000 --> 00:13:51.000]  祂說
[00:13:51.000 --> 00:13:53.000]  祂吩咐我們的祖宗
[00:13:53.000 --> 00:13:54.000]  要傳給子孫
[00:13:54.000 --> 00:13:56.000]  就是說我們要將神的道
[00:13:56.000 --> 00:13:57.000]  我們將神的話
[00:13:57.000 --> 00:13:59.000]  神的奇妙作為
[00:13:59.000 --> 00:14:02.000]  是要傳給他們的
[00:14:02.000 --> 00:14:04.000]  第六節就更加
[00:14:04.000 --> 00:14:06.000]  我覺得神真的很厲害
[00:14:06.000 --> 00:14:07.000]  祂說
[00:14:07.000 --> 00:14:09.000]  始將要生的後代子孫
[00:14:09.000 --> 00:14:10.000]  可以曉得
[00:14:10.000 --> 00:14:11.000]  就是說
[00:14:11.000 --> 00:14:12.000]  始將要生的後代子孫
[00:14:12.000 --> 00:14:15.000]  這些小孩子出世了沒有?
[00:14:15.000 --> 00:14:16.000]  是還沒有出世的
[00:14:16.000 --> 00:14:17.000]  所以祂是
[00:14:17.000 --> 00:14:20.000]  甚至要我們預備
[00:14:20.000 --> 00:14:24.000]  要將這個認識神的教誨
[00:14:24.000 --> 00:14:25.000]  延伸
[00:14:25.000 --> 00:14:27.000]  一路一路延伸
[00:14:27.000 --> 00:14:28.000]  以致是
[00:14:28.000 --> 00:14:29.000]  甚至未生的後代
[00:14:29.000 --> 00:14:31.000]  我們都要紀念他們
[00:14:31.000 --> 00:14:32.000]  我們要將
[00:14:32.000 --> 00:14:33.000]  我們的教導
[00:14:33.000 --> 00:14:35.000]  我們的教導是以這個為目標
[00:14:35.000 --> 00:14:36.000]  就是
[00:14:36.000 --> 00:14:39.000]  始將要生的後代子孫
[00:14:39.000 --> 00:14:41.000]  都可以曉得
[00:14:41.000 --> 00:14:43.000]  要告訴他們的子孫
[00:14:43.000 --> 00:14:46.000]  結果
[00:14:46.000 --> 00:14:48.000]  做這件事的結果是什麼呢?
[00:14:48.000 --> 00:14:49.000]  做這件事的結果
[00:14:49.000 --> 00:14:51.000]  就是要讓他們
[00:14:51.000 --> 00:14:54.000]  可以仰望神
[00:14:54.000 --> 00:14:56.000]  不要忘記祂的作為
[00:14:56.000 --> 00:14:58.000]  積極一點來說
[00:14:58.000 --> 00:15:00.000]  或者再正面一點來說
[00:15:00.000 --> 00:15:03.000]  就是要遵守祂的命令
[00:15:03.000 --> 00:15:04.000]  你可以仰望神
[00:15:04.000 --> 00:15:06.000]  你可以不忘記祂
[00:15:06.000 --> 00:15:07.000]  但是
[00:15:07.000 --> 00:15:08.000]  你可能不遵守
[00:15:08.000 --> 00:15:10.000]  但是我們教育系統
[00:15:10.000 --> 00:15:13.000]  就是要他們遵守神的命令
[00:15:13.000 --> 00:15:16.000]  我想問問大家
[00:15:16.000 --> 00:15:17.000]  你作為父母那些
[00:15:17.000 --> 00:15:20.000]  有誰
[00:15:20.000 --> 00:15:24.000]  你們將認識神的故事
[00:15:24.000 --> 00:15:26.000]  告訴他們?
[00:15:26.000 --> 00:15:27.000]  有沒有人講過自己
[00:15:27.000 --> 00:15:29.000]  信耶穌的經歷?
[00:15:29.000 --> 00:15:31.000]  為什麼你會信耶穌?
[00:15:31.000 --> 00:15:33.000]  為什麼你會認識神?
[00:15:33.000 --> 00:15:38.000]  你從神經歷所承受的
[00:15:38.000 --> 00:15:42.000]  你有沒有告訴他們呢?
[00:15:42.000 --> 00:15:45.000]  小孩子很喜歡聽故事
[00:15:45.000 --> 00:15:48.000]  甚至青少年也很喜歡聽故事
[00:15:48.000 --> 00:15:51.000]  其實大人也很喜歡聽故事
[00:15:51.000 --> 00:15:52.000]  所以
[00:15:52.000 --> 00:15:53.000]  我們用的方法
[00:15:53.000 --> 00:15:55.000]  我們是否可以將神
[00:15:55.000 --> 00:15:56.000]  神在你身上
[00:15:56.000 --> 00:15:58.000]  用一個故事的形式
[00:15:58.000 --> 00:16:01.000]  去告訴他們呢?
[00:16:01.000 --> 00:16:03.000]  如果你是爺爺、奶奶
[00:16:03.000 --> 00:16:04.000]  或者是公公、婆婆
[00:16:04.000 --> 00:16:05.000]  或外公、外婆
[00:16:05.000 --> 00:16:08.000]  你有沒有用你親身的經歷
[00:16:08.000 --> 00:16:09.000]  用你的口
[00:16:09.000 --> 00:16:11.000]  將神在你身上的作為
[00:16:11.000 --> 00:16:14.000]  傳給你的孫子呢?
[00:16:14.000 --> 00:16:17.000]  有沒有跟他們分享呢?
[00:16:17.000 --> 00:16:19.000]  你的故事對他們來說
[00:16:19.000 --> 00:16:21.000]  是很有用的
[00:16:21.000 --> 00:16:23.000]  因為是你自己親身的經歷
[00:16:23.000 --> 00:16:25.000]  你為什麼信耶穌
[00:16:25.000 --> 00:16:27.000]  你如何信耶穌
[00:16:27.000 --> 00:16:32.000]  也是你親身的經歷
[00:16:32.000 --> 00:16:35.000]  前幾天我才跟有的姊妹傾
[00:16:35.000 --> 00:16:39.000]  我說教孩童其實很難
[00:16:39.000 --> 00:16:43.000]  有沒有人覺得教孩童很容易呢?
[00:16:43.000 --> 00:16:44.000]  有沒有?
[00:16:44.000 --> 00:16:45.000]  應該沒有
[00:16:45.000 --> 00:16:46.000]  很難,其實很難
[00:16:46.000 --> 00:16:49.000]  有時如果教孩童很難的時候
[00:16:49.000 --> 00:16:51.000]  我們可能會灰心
[00:16:51.000 --> 00:16:53.000]  我們可能會覺得
[00:16:53.000 --> 00:16:55.000]  有時也不想教
[00:16:55.000 --> 00:16:58.000]  但是神提醒我們
[00:16:58.000 --> 00:17:00.000]  神提醒這些人
[00:17:00.000 --> 00:17:01.000]  其實也是提醒我們
[00:17:01.000 --> 00:17:02.000]  要將神所行的事
[00:17:02.000 --> 00:17:04.000]  述說給後代聽
[00:17:04.000 --> 00:17:06.000]  又將他們的律法
[00:17:06.000 --> 00:17:07.000]  又將他們的律法
[00:17:07.000 --> 00:17:08.000]  誡命傳給子孫
[00:17:08.000 --> 00:17:09.000]  一代又一代
[00:17:09.000 --> 00:17:13.000]  叫他們了解明白仰望神
[00:17:13.000 --> 00:17:15.000]  不要忘記祂
[00:17:15.000 --> 00:17:18.000]  遵守祂的命令
[00:17:18.000 --> 00:17:19.000]  教孩童很難
[00:17:19.000 --> 00:17:22.000]  尤其是到青少年的時候
[00:17:22.000 --> 00:17:26.000]  他們未必肯聽
[00:17:26.000 --> 00:17:28.000]  但是我們不要放棄
[00:17:28.000 --> 00:17:29.000]  為什麼呢?
[00:17:29.000 --> 00:17:32.000]  因為外面的世界
[00:17:32.000 --> 00:17:35.000]  跟我們作基督徒父母的
[00:17:35.000 --> 00:17:38.000]  在搶人
[00:17:38.000 --> 00:17:39.000]  外面的世界
[00:17:39.000 --> 00:17:41.000]  跟我們搶我們的孩子
[00:17:41.000 --> 00:17:43.000]  爭奪我們的下一代
[00:17:43.000 --> 00:17:45.000]  你不教
[00:17:45.000 --> 00:17:46.000]  你不教
[00:17:46.000 --> 00:17:49.000]  大把人會幫你教
[00:17:49.000 --> 00:17:51.000]  包括學校
[00:17:51.000 --> 00:17:52.000]  他們的朋友
[00:17:52.000 --> 00:17:54.000]  社交、媒體
[00:17:54.000 --> 00:17:56.000]  甚至連政府
[00:17:56.000 --> 00:17:59.000]  都會插手教我們的下一代
[00:17:59.000 --> 00:18:01.000]  你們知不知道
[00:18:01.000 --> 00:18:02.000]  你的孩子在學校
[00:18:02.000 --> 00:18:04.000]  學了什麼?
