
[00:00:00.000 --> 00:00:03.800]  今日和大家分享的一個題目是警醒
[00:01:37.300 --> 00:01:40.100]  還要效法主耶穌基督的榜樣
[00:01:40.100 --> 00:01:46.600]  一種馴服的榜樣
[00:01:46.600 --> 00:01:51.500]  一種謙卑的榜樣
[00:01:51.500 --> 00:01:57.100]  要求信徒好好去牧養羊群
[00:01:57.100 --> 00:02:00.400]  要求信徒好好地牧養羊群
[00:02:00.400 --> 00:02:04.100]  要求信徒好好地牧養羊群
[00:02:04.100 --> 00:02:06.400]  彼得說牧養的動機是什麼
[00:02:06.400 --> 00:02:08.800]  那個動機不是出於一種勉強
[00:02:08.800 --> 00:02:11.300]  那個動機不是出於一種勉強
[00:02:11.300 --> 00:02:13.600]  有時我們在教會有些弟兄姊妹
[00:02:13.600 --> 00:02:16.400]  他們很忠心地去侍奉
[00:02:16.400 --> 00:02:17.300]  在教會裡
[00:02:17.300 --> 00:02:19.400]  雖然有些弟兄姊妹很忠心地侍奉
[00:02:19.400 --> 00:02:21.700]  有時會出於比較勉強
[00:02:21.700 --> 00:02:23.500]  有時他們會出於比較勉強
[00:02:23.500 --> 00:02:25.900]  他可能會給周圍的弟兄姊妹
[00:02:25.900 --> 00:02:28.200]  好像有些壓力
[00:02:28.200 --> 00:02:30.100]  不好意思 人家擔當
[00:02:30.100 --> 00:02:32.000]  我不擔當好像不太好
[00:02:32.000 --> 00:02:36.800]  好像被旁邊的弟兄姊妹施加壓力了
[00:02:36.800 --> 00:02:38.300]  覺得別人去頒禮紙
[00:02:38.300 --> 00:02:40.200]  我自己不去頒好像不太好
[00:02:40.200 --> 00:02:41.500]  他有點勉強
[00:02:41.500 --> 00:02:43.600]  有一點的勉強
[00:02:43.600 --> 00:02:46.500]  彼得說不要出於這種勉強
[00:02:46.500 --> 00:02:48.900]  彼得說不要出於這一種的勉強
[00:02:48.900 --> 00:02:50.700]  你要真心去一種侍奉
[00:02:50.700 --> 00:02:53.000]  要一種真心的侍奉
[00:02:53.000 --> 00:02:55.500]  從你內心裡面覺得我要感謝神
[00:02:55.500 --> 00:02:57.600]  我才去做這個侍奉
[00:02:57.600 --> 00:03:00.000]  從內心裡面覺得要感謝神
[00:03:00.000 --> 00:03:01.400]  才去做這個侍奉
[00:03:01.400 --> 00:03:04.500]  還有彼得說不是出於一種貪財
[00:03:04.500 --> 00:03:07.100]  還有彼得說不是出於一種貪財
[00:03:07.100 --> 00:03:09.000]  而是甘心樂意
[00:03:09.000 --> 00:03:11.300]  而是甘心樂意的
[00:03:11.300 --> 00:03:13.800]  在這種逼迫的情況之下
[00:03:13.800 --> 00:03:17.500]  在這種逼迫的情況之下
[00:03:17.500 --> 00:03:20.100]  彼得提醒我們
[00:03:20.100 --> 00:03:25.300]  他說這種情況可能我們會受到魔鬼的誘惑
[00:03:25.300 --> 00:03:30.000]  他說這種情況可能受到魔鬼的誘惑
[00:03:30.000 --> 00:03:34.200]  魔鬼誘惑很容易動搖了我們對神的信心
[00:03:34.200 --> 00:03:38.500]  魔鬼誘惑的時候很容易讓我們動搖了對神的信心
[00:03:38.500 --> 00:03:42.500]  所以使徒彼得要求基督徒要謹守要謹慎
[00:03:42.500 --> 00:03:46.400]  所以使徒彼得要求基督徒要謹守要謹慎
[00:03:46.400 --> 00:03:49.700]  要有一個堅定的信心來抵擋魔鬼
[00:03:49.700 --> 00:03:52.100]  要有一個堅定的信心來抵擋魔鬼
[00:03:52.100 --> 00:03:55.700]  我記得在《馬太福音》二十六章
[00:03:55.700 --> 00:04:03.300]  有記載耶穌基督對要求的門徒作一個警醒
[00:04:03.300 --> 00:04:05.300]  在《馬太福音》二十六章裡
[00:04:05.300 --> 00:04:07.300]  耶穌對門徒有一個要求
[00:04:07.300 --> 00:04:09.000]  要他們要謹慎
[00:04:09.000 --> 00:04:12.400]  我想大家打開《馬太福音》二十六章
[00:04:12.400 --> 00:04:14.800]  如果大家手上有聖經的話
[00:04:14.800 --> 00:04:17.300]  請打開《馬太福音》二十六章
[00:04:17.300 --> 00:04:19.900]  就在《新約聖經》裡面
[00:04:19.900 --> 00:04:24.200]  《新約聖經》的四十四頁
[00:04:24.200 --> 00:04:26.100]  三十六節那裡
[00:04:26.100 --> 00:04:27.200]  在三十六節
[00:04:27.200 --> 00:04:30.100]  三十六節是在四十六頁
[00:04:30.100 --> 00:04:32.800]  《馬太福音》第二十六章
[00:04:32.800 --> 00:04:34.200]  三十六節那裡
[00:04:34.200 --> 00:04:36.100]  《馬太福音》二十六章
[00:04:36.100 --> 00:04:37.400]  三十六節
[00:04:37.400 --> 00:04:39.400]  在《新約聖經》四十六頁
[00:04:39.400 --> 00:04:44.200]  是一段耶穌要求門徒去警醒的一段
[00:04:44.200 --> 00:04:45.500]  一段的經歷
[00:04:45.500 --> 00:04:52.100]  是,耶穌要求門徒去警醒的一段的經歷
[00:04:52.100 --> 00:04:53.200]  找到嗎?
[00:04:53.200 --> 00:04:53.600]  找到了嗎?
[00:04:53.600 --> 00:04:54.600]  大家都找到了嗎?
[00:04:54.600 --> 00:04:57.800]  找到了,我們去看一看這段經文
[00:04:57.800 --> 00:04:59.900]  找到的話,我們來去看看這一段的經文
[00:04:59.900 --> 00:05:02.800]  三十六節說到耶穌跟門徒一個地方
[00:05:02.800 --> 00:05:04.500]  叫「喀西瑪利園」
[00:05:04.500 --> 00:05:07.300]  三十六節說到耶穌跟門徒來到一個地方
[00:05:07.300 --> 00:05:08.800]  叫「喀西瑪利園」
[00:05:08.800 --> 00:05:12.700]  然後耶穌就跟這班門徒說了
[00:05:12.700 --> 00:05:16.000]  然後耶穌就跟這班門徒說了
[00:05:16.000 --> 00:05:18.200]  那個門徒裡面有哪幾個人呢?
[00:05:18.200 --> 00:05:19.400]  門徒裡面有誰呢?
[00:05:19.400 --> 00:05:22.500]  有一個門徒彼得
[00:05:22.500 --> 00:05:23.700]  有門徒彼得
[00:05:23.700 --> 00:05:26.200]  和西彼太兩個兒子
[00:05:26.200 --> 00:05:28.500]  還有西彼太的兩個兒子
[00:05:28.500 --> 00:05:31.900]  西彼太兩個兒子就是約翰和雅各
[00:05:31.900 --> 00:05:34.400]  西彼太的兩個兒子就是約翰和雅各
[00:05:34.400 --> 00:05:36.100]  就是有三個門徒在這裡
[00:05:36.100 --> 00:05:37.800]  就是有三個門徒在
[00:05:37.800 --> 00:05:40.800]  那麼耶穌是對這三個門徒說呢?
[00:05:40.800 --> 00:05:43.000]  耶穌對這三個門徒說
[00:05:43.000 --> 00:05:44.600]  「你們坐在這裡吧」
[00:05:44.600 --> 00:05:46.100]  「你們坐在這裡吧」
[00:05:46.100 --> 00:05:48.100]  「我到那邊去禱告」
[00:05:48.100 --> 00:05:50.400]  「我到那邊去禱告」
[00:05:50.400 --> 00:05:54.000]  於是耶穌很憂愁、很難過
[00:05:54.000 --> 00:05:56.700]  耶穌非常憂愁、非常難過
[00:05:56.700 --> 00:05:59.200]  對這三個門徒說了幾句話
[00:05:59.200 --> 00:06:01.300]  對這三個門徒說了幾句話
[00:06:01.300 --> 00:06:02.900]  他說「我心裡很憂傷」
[00:06:02.900 --> 00:06:04.900]  他說「我心裡很憂傷」
[00:06:04.900 --> 00:06:06.000]  「幾乎要死」
[00:06:06.000 --> 00:06:07.200]  「幾乎要死」
[00:06:07.200 --> 00:06:10.100]  看到耶穌基督那種感情的表達
[00:06:10.100 --> 00:06:12.800]  看到耶穌基督那種感情的表達
[00:06:12.800 --> 00:06:14.100]  祂說「你們留在這裡」
[00:06:14.100 --> 00:06:16.400]  「跟我一起去警醒」
[00:06:16.400 --> 00:06:18.100]  祂說「你們留在這裡」
[00:06:18.100 --> 00:06:20.100]  「跟我一起去警醒」
[00:06:20.100 --> 00:06:23.200]  於是我們稍往前走
[00:06:23.200 --> 00:06:25.500]  於是我們稍往前走
[00:06:25.500 --> 00:06:27.100]  就伏在地上
[00:06:27.100 --> 00:06:28.000]  就伏在地上
[00:06:28.000 --> 00:06:29.600]  那麼耶穌就在這裡禱告了
[00:06:29.600 --> 00:06:30.900]  那麼耶穌就在這裡禱告了
[00:06:30.900 --> 00:06:32.500]  祂禱告說什麼呢?
[00:06:32.500 --> 00:06:33.500]  祂禱告說什麼呢?
[00:06:33.500 --> 00:06:34.800]  祂說了一句話
[00:06:34.800 --> 00:06:35.500]  祂說了一句話
[00:06:35.500 --> 00:06:37.300]  祂說「我負」
[00:06:37.300 --> 00:06:38.200]  祂說「我負」
[00:06:38.200 --> 00:06:39.800]  「如果可能」
[00:06:39.800 --> 00:06:40.500]  「如果可能」
[00:06:40.500 --> 00:06:42.600]  「求祢使這杯離開我」
[00:06:42.600 --> 00:06:44.300]  「求祢使這杯離開我」
[00:06:44.300 --> 00:06:47.100]  「然而不是照我所願的」
[00:06:47.100 --> 00:06:49.000]  「然而不是照我所願的」
[00:06:49.000 --> 00:06:51.400]  「而是照祢所願的」
[00:06:51.400 --> 00:06:53.600]  「而是照祢所願的」
[00:06:53.600 --> 00:06:55.300]  那麼我們又對這段經文
[00:06:55.300 --> 00:06:55.300]  那麼我們又對這段經文
[00:06:55.300 --> 00:06:57.200]  我們覺得有一點奇怪
[00:06:57.200 --> 00:06:58.600]  那我們對這一段的經文
[00:06:58.600 --> 00:07:00.100]  覺得有一點奇怪
[00:07:00.100 --> 00:07:06.100]  這段經文說到耶穌離開了門徒
[00:07:06.100 --> 00:07:08.900]  這段經文說到耶穌離開了門徒
[00:07:08.900 --> 00:07:11.000]  那麼說這句話的誰聽到呢?
[00:07:11.000 --> 00:07:12.700]  那麼說這句話的誰聽到呢?
[00:07:12.700 --> 00:07:14.100]  為什麼會記錄下來呢?
[00:07:14.100 --> 00:07:16.300]  為什麼會記錄下來呢?
[00:07:16.300 --> 00:07:18.800]  我們如果有留意經文的話
[00:07:18.800 --> 00:07:21.000]  如果我們有留意經文的話
[00:07:21.000 --> 00:07:23.900]  祂說耶穌是「稍往前行」
[00:07:23.900 --> 00:07:27.600]  祂說耶穌是「稍往前走」
[00:07:27.600 --> 00:07:30.500]  就是走了遠嗎?
[00:07:30.500 --> 00:07:33.000]  祂說走得遠,不遠
[00:07:33.000 --> 00:07:36.100]  門徒應該聽到耶穌的祈禱吧?
[00:07:36.100 --> 00:07:37.600]  門徒應該聽到耶穌的禱告吧?
[00:07:37.600 --> 00:07:39.300]  聽到所以記錄下來
[00:07:39.300 --> 00:07:41.900]  聽到所以記錄下來
[00:07:41.900 --> 00:07:45.100]  但是有一樣在四十節那裡
[00:07:45.100 --> 00:07:48.100]  祂回到門徒那裡
[00:07:48.100 --> 00:07:50.700]  但是有一樣在四十節那裡
[00:07:50.700 --> 00:07:52.200]  祂回到門徒那裡
[00:07:52.200 --> 00:07:53.900]  見他們睡著
[00:07:53.900 --> 00:07:55.100]  見他們睡著
[00:07:55.100 --> 00:07:57.600]  睡著了
[00:07:57.600 --> 00:08:00.700]  就對彼得說
[00:08:00.700 --> 00:08:03.000]  怎麼樣?
[00:08:03.000 --> 00:08:05.900]  你們不能給我警醒一小時嗎?
[00:08:05.900 --> 00:08:09.400]  你們不能給我警醒一小時嗎?
[00:08:09.400 --> 00:08:12.700]  這段經文我覺得很有趣
[00:08:12.700 --> 00:08:15.400]  這段經文我覺得很有趣
[00:08:15.400 --> 00:08:20.300]  原來耶穌已經說了一個小時
[00:08:20.300 --> 00:08:23.900]  原來耶穌已經說了一個小時
[00:08:23.900 --> 00:08:26.200]  他們只聽到這一句
[00:08:26.200 --> 00:08:28.100]  他們只聽到這一句
[00:08:28.100 --> 00:08:30.300]  這一句只不過說了一分鐘
[00:08:30.300 --> 00:08:32.200]  這一句只不過說了一分鐘
[00:08:32.200 --> 00:08:33.900]  那五十九分鐘做什麼?
[00:08:33.900 --> 00:08:35.600]  那五十九分鐘做什麼?
[00:08:35.600 --> 00:08:37.000]  是不是睡著了?
[00:08:37.000 --> 00:08:38.200]  是不是睡著了?
[00:08:38.200 --> 00:08:39.200]  是不是?
[00:08:39.200 --> 00:08:40.500]  因為好像有時候
[00:08:40.500 --> 00:08:43.700]  牧師通常我講到是四十五分鐘
[00:08:43.700 --> 00:08:46.100]  牧師通常我講到是四十五分鐘
[00:08:46.100 --> 00:08:47.700]  誰知道他進來就說
[00:08:47.700 --> 00:08:49.700]  你們睡了四十四分鐘
[00:08:49.700 --> 00:08:50.900]  誰知道?
[00:08:50.900 --> 00:08:51.800]  大家聽到了
[00:08:51.800 --> 00:08:53.800]  睡了四十四分鐘
[00:08:53.800 --> 00:08:55.800]  那最後一分鐘醒了
[00:08:55.800 --> 00:08:57.600]  最後一分鐘醒了
[00:08:57.600 --> 00:08:59.700]  那我通常最後一分鐘
[00:08:59.700 --> 00:09:01.400]  我們一起來禱告吧
[00:09:01.400 --> 00:09:02.600]  我當然這樣說
[00:09:02.600 --> 00:09:04.100]  最後一分鐘
[00:09:04.100 --> 00:09:05.700]  牧師總是說我們一起來禱告吧
[00:09:05.700 --> 00:09:07.200]  那是聽到這一句
[00:09:07.200 --> 00:09:08.700]  是聽到這一句
[00:09:08.700 --> 00:09:09.900]  那接著有人問
[00:09:09.900 --> 00:09:12.000]  今天牧師講什麼道?
[00:09:12.000 --> 00:09:13.100]  然後有人會說
[00:09:13.100 --> 00:09:15.900]  有人會問牧師今天講什麼道?
[00:09:15.900 --> 00:09:18.700]  牧師說我們一起來祈禱
[00:09:18.700 --> 00:09:21.900]  牧師說我們一起來禱告
[00:09:21.900 --> 00:09:23.100]  那我問
[00:09:23.100 --> 00:09:25.600]  為什麼今天牧師講祈禱?
[00:09:25.600 --> 00:09:27.800]  然後牧師說
[00:09:27.800 --> 00:09:30.400]  為什麼今天牧師會講禱告?
[00:09:30.400 --> 00:09:32.800]  他就說禱告很重要
[00:09:32.800 --> 00:09:35.200]  他說禱告很重要
[00:09:35.200 --> 00:09:36.600]  所以我講四十五分鐘
[00:09:36.600 --> 00:09:38.100]  你聽四十四分鐘
[00:09:38.100 --> 00:09:39.400]  你睡了覺
[00:09:39.400 --> 00:09:40.600]  驚不驚醒?
[00:09:40.600 --> 00:09:41.900]  牧師講了四十五分鐘
[00:09:41.900 --> 00:09:44.400]  大家睡了四十四分鐘
[00:09:44.400 --> 00:09:45.600]  驚醒嗎?
[00:09:45.600 --> 00:09:47.600]  其實這群門徒也是一樣
[00:09:47.600 --> 00:09:49.400]  其實這一群的門徒也一樣
[00:09:49.400 --> 00:09:52.100]  耶穌祈禱一個小時
[00:09:52.100 --> 00:09:53.600]  耶穌禱告一個小時
[00:09:53.600 --> 00:09:55.000]  他們睡了五十九分鐘
[00:09:55.000 --> 00:09:56.400]  他們睡了五十九分鐘
[00:09:56.400 --> 00:09:57.500]  只是聽到一分鐘
[00:09:57.500 --> 00:09:58.800]  只是聽到一分鐘
[00:09:58.800 --> 00:09:59.200]  是啊
[00:09:59.200 --> 00:10:00.300]  只是聽到這個
[00:10:00.300 --> 00:10:02.000]  只是聽到這個而已
[00:10:02.000 --> 00:10:04.100]  那時候耶穌罵他們
[00:10:04.100 --> 00:10:05.800]  耶穌罵他們
[00:10:05.800 --> 00:10:07.100]  是啊
[00:10:07.100 --> 00:10:10.200]  因為看到彼得睡著了
[00:10:10.200 --> 00:10:11.500]  所以罵他們
[00:10:11.500 --> 00:10:13.400]  因為來到的時候看到彼得睡著了
[00:10:13.400 --> 00:10:14.600]  所以罵他們
[00:10:14.600 --> 00:10:16.600]  他說怎麼樣?
[00:10:16.600 --> 00:10:19.700]  你不能跟我驚醒一小時嗎?
[00:10:19.700 --> 00:10:20.700]  他說怎麼樣?
[00:10:20.700 --> 00:10:23.300]  你們不能跟我驚醒一小時嗎?
[00:10:23.300 --> 00:10:25.200]  他說總要驚醒禱告
[00:10:25.200 --> 00:10:26.700]  他說總要驚醒禱告
[00:10:26.700 --> 00:10:28.300]  免得陷入試探
[00:10:28.300 --> 00:10:29.900]  免得陷入試探
[00:10:29.900 --> 00:10:32.900]  你們心靈固然軟弱
[00:10:32.900 --> 00:10:34.900]  他說你們心靈固然軟弱
[00:10:34.900 --> 00:10:36.300]  肉體卻軟弱
[00:10:36.300 --> 00:10:38.300]  肉體卻軟弱
[00:10:38.300 --> 00:10:42.800]  於是耶穌又第二次去祈禱了
[00:10:42.800 --> 00:10:46.000]  於是耶穌又第二次去祈禱了
[00:10:46.000 --> 00:10:47.700]  然後祈禱又怎麼樣?
[00:10:47.700 --> 00:10:49.900]  我苦啊
[00:10:49.900 --> 00:10:51.600]  然後他怎麼禱告呢?
[00:10:51.600 --> 00:10:52.700]  他就說我苦啊
[00:10:52.700 --> 00:10:55.200]  這杯藥不能離開我
[00:10:55.200 --> 00:10:57.000]  這杯藥不能離開我
[00:10:57.000 --> 00:10:58.000]  必須我喝
[00:10:58.000 --> 00:10:59.000]  必須我喝
[00:10:59.000 --> 00:11:01.100]  就願祢的旨意成全
[00:11:01.100 --> 00:11:03.700]  就願祢的旨意成全
[00:11:03.700 --> 00:11:04.900]  耶穌講完
[00:11:04.900 --> 00:11:06.500]  他們又聽到這一句
[00:11:06.500 --> 00:11:07.400]  耶穌講完了
[00:11:07.400 --> 00:11:09.400]  他們又光聽到這一句
[00:11:09.400 --> 00:11:11.100]  為什麼知道他們只聽到這一句?
[00:11:11.100 --> 00:11:12.900]  為什麼光聽到這一句?
[00:11:12.900 --> 00:11:14.500]  因為耶穌回來的時候
[00:11:14.500 --> 00:11:16.000]  他們又睡著了
[00:11:16.000 --> 00:11:17.000]  因為耶穌回來的時候
[00:11:17.000 --> 00:11:18.600]  他們又睡著了
[00:11:18.600 --> 00:11:20.200]  第二次睡著了
[00:11:20.200 --> 00:11:22.600]  第二次睡著了
[00:11:22.600 --> 00:11:25.300]  幸好我只是跟你講一次
[00:11:25.300 --> 00:11:26.300]  如果我再講第二次
[00:11:26.300 --> 00:11:28.200]  你又睡著了
[00:11:28.200 --> 00:11:30.200]  幸好不是跟大家講一回大而已
[00:11:30.200 --> 00:11:31.400]  如果第二回的話
[00:11:31.400 --> 00:11:33.100]  大家又睡著了怎麼辦?
[00:11:33.100 --> 00:11:36.200]  那另外第三次又去禱告了
[00:11:36.200 --> 00:11:38.000]  然後呢
[00:11:38.000 --> 00:11:39.900]  耶穌又第三回去禱告了
[00:11:39.900 --> 00:11:41.500]  這裡的記載也很有趣
[00:11:41.500 --> 00:11:42.400]  這裡的記載很有趣
[00:11:42.400 --> 00:11:45.100]  他說的話跟先前的一樣
[00:11:45.100 --> 00:11:47.300]  他說的話跟先前的一樣
[00:11:47.300 --> 00:11:49.300]  可能他們是猜的
[00:11:49.300 --> 00:11:51.200]  可能他們只是猜而已
[00:11:51.200 --> 00:11:52.300]  因為他們沒有聽到
[00:11:52.300 --> 00:11:55.300]  所以說可能跟剛才的一樣
[00:11:55.300 --> 00:11:59.200]  所以說可能跟剛才的一樣
[00:11:59.200 --> 00:12:03.200]  所以有些人沒有回主的崇拜
[00:12:03.200 --> 00:12:07.000]  所以有些人沒有來主的崇拜
[00:12:07.000 --> 00:12:08.600]  今天牧師講了什麼?
[00:12:08.600 --> 00:12:10.200]  問問今天牧師講了什麼?
[00:12:10.200 --> 00:12:11.200]  都是那些
[00:12:11.200 --> 00:12:16.200]  叫我們去傳福音
[00:12:16.200 --> 00:12:18.200]  多點侍奉
[00:12:18.200 --> 00:12:20.200]  多點奉獻
[00:12:20.200 --> 00:12:22.400]  都是講這些而已
[00:12:22.400 --> 00:12:25.000]  根本就沒有聽
[00:12:25.000 --> 00:12:26.900]  所以請我們多看一件事
[00:12:26.900 --> 00:12:29.900]  所以請我們多看一件事
[00:12:29.900 --> 00:12:31.900]  這群門徒有沒有警醒?
[00:12:31.900 --> 00:12:33.500]  這群門徒有沒有警醒?
[00:12:33.500 --> 00:12:34.700]  沒有,沒有警醒
[00:12:34.700 --> 00:12:36.700]  沒有的,完全沒有
[00:12:36.700 --> 00:12:40.900]  所以這裡經文告訴我們
[00:12:40.900 --> 00:12:44.200]  所以這裡經文告訴我們
[00:12:44.200 --> 00:12:48.900]  耶穌叫我們總要警醒禱告
[00:12:48.900 --> 00:12:52.300]  耶穌叫我們總要警醒禱告
[00:12:52.300 --> 00:12:54.100]  免得入了迷惑
[00:12:54.100 --> 00:12:56.100]  免得入了迷惑
[00:12:56.100 --> 00:12:59.300]  你不警醒禱告真的很容易入了迷惑
[00:12:59.300 --> 00:13:02.800]  你不警醒禱告真的很容易進入迷惑
[00:13:02.800 --> 00:13:05.000]  不過有一件事是耶穌說
[00:13:05.000 --> 00:13:07.400]  你心靈願意但是肉體願意
[00:13:07.400 --> 00:13:09.800]  不過有一件事就是耶穌所說的
[00:13:09.800 --> 00:13:13.900]  你心靈願意肉體卻軟弱
[00:13:13.900 --> 00:13:18.100]  個個都拿著這句來做上方寶劍
[00:13:18.100 --> 00:13:21.200]  每個都是拿著這句來當上方寶劍
[00:13:21.200 --> 00:13:23.200]  自己不願意侍奉
[00:13:23.200 --> 00:13:25.200]  自己不願意侍奉
[00:13:25.200 --> 00:13:26.700]  耶穌也是這麼說
[00:13:26.700 --> 00:13:28.700]  心靈與肉體軟弱
[00:13:28.700 --> 00:13:29.700]  就拿著一句說
[00:13:29.700 --> 00:13:31.100]  耶穌也是這麼說
[00:13:31.100 --> 00:13:34.500]  心靈願意肉體軟弱
[00:13:34.500 --> 00:13:37.500]  但是祂忘記了前面那句叫你警醒的那句
[00:13:37.500 --> 00:13:41.000]  但是祂忘記了前面那句叫你警醒的那句
[00:13:41.000 --> 00:13:46.300]  其實主耶穌都了解我們人的肉體的軟弱
[00:13:46.300 --> 00:13:50.700]  其實主耶穌也了解我們人的肉體的軟弱
[00:13:50.700 --> 00:13:52.400]  所以祂特別要提醒
[00:13:52.400 --> 00:13:55.000]  我們真的要警醒
[00:13:55.000 --> 00:13:57.900]  所以祂特別提醒我們真的要警醒
[00:13:57.900 --> 00:13:59.500]  在警醒的過程裡面
[00:13:59.500 --> 00:14:02.600]  祂要我們深切地禱告
[00:14:02.600 --> 00:14:04.300]  在警醒的過程裡
[00:14:04.300 --> 00:14:05.900]  祂要我們慎切地禱告
[00:14:05.900 --> 00:14:07.900]  不可以受魔鬼的迷惑
[00:14:07.900 --> 00:14:11.700]  不可以受魔鬼的誘惑
[00:14:11.700 --> 00:14:14.200]  如果他們不警醒禱告的話
[00:14:14.200 --> 00:14:16.500]  如果他們不警醒禱告的話
[00:14:16.500 --> 00:14:19.700]  主耶穌知道當他被捕的時候
[00:14:19.700 --> 00:14:22.200]  主耶穌知道當他被捕的時候
[00:14:22.200 --> 00:14:26.400]  他們會懼怕他們會跌倒
[00:14:26.400 --> 00:14:28.500]  結果真的是這樣
[00:14:28.500 --> 00:14:31.200]  他們沒有警醒禱告
[00:14:31.200 --> 00:14:36.000]  當主耶穌被捉拿的時候
[00:14:36.000 --> 00:14:38.100]  他們就驚慌了
[00:14:38.100 --> 00:14:41.000]  雞飛狗走
[00:14:41.000 --> 00:14:45.500]  所以主耶穌早就知道了
[00:14:45.500 --> 00:14:50.700]  所以要求他們警醒來禱告
[00:14:50.700 --> 00:14:54.500]  其實主耶穌講這一番警醒的話
[00:14:54.500 --> 00:14:57.300]  其實主耶穌講這一番警醒的話
[00:14:57.300 --> 00:15:00.000]  不但對這個門徒講
[00:15:00.000 --> 00:15:01.700]  不但對這些門徒講
[00:15:01.700 --> 00:15:03.300]  也對我們基督徒講
[00:15:03.300 --> 00:15:06.100]  也是對我們基督徒講的
[00:15:06.100 --> 00:15:10.600]  其實在我們人生的道路裡
[00:15:10.600 --> 00:15:16.600]  我們真的面對很多很多的挑戰
[00:15:16.600 --> 00:15:20.300]  我們面對兩大挑戰
[00:15:20.300 --> 00:15:22.500]  我們面對兩大的挑戰
[00:15:22.500 --> 00:15:25.800]  第一方面的挑戰
[00:15:25.800 --> 00:15:30.700]  就是撒旦的迷惑
[00:15:30.700 --> 00:15:34.000]  撒旦的目的是什麼呢?
[00:15:34.000 --> 00:15:37.700]  他要世人沉淪
[00:15:37.700 --> 00:15:40.800]  永不超生
[00:15:40.800 --> 00:15:42.200]  所以我們看到
[00:15:42.200 --> 00:15:45.100]  撒旦從伊甸園開始
[00:15:45.100 --> 00:15:48.000]  他就開始來試探人
[00:15:48.000 --> 00:15:50.500]  所以我們看到撒旦從伊甸園開始
[00:15:50.500 --> 00:15:51.900]  就去試探人
[00:15:51.900 --> 00:15:58.800]  魔鬼撒旦是從三方面來試探人
[00:15:58.800 --> 00:16:03.400]  第一方面是肉體的情慾
[00:16:03.400 --> 00:16:07.300]  第二方面是眼目的情慾
[00:16:07.300 --> 00:16:12.100]  第三方面是今生的驕傲
[00:16:12.100 --> 00:16:16.700]  我們在《創世紀三章六節》
[00:16:16.700 --> 00:16:23.000]  我們看到魔鬼先引誘撒旦
[00:16:23.000 --> 00:16:25.300]  他開始的時候
[00:16:25.300 --> 00:16:30.700]  要用什麼來引誘他們呢?
[00:16:30.700 --> 00:16:36.700]  神明明對他們說
[00:16:36.700 --> 00:16:43.500]  「園中的果子你們都可以吃」
[00:16:43.500 --> 00:16:49.000]  「只是分辨樹外的果子你們不可以吃」
[00:16:49.000 --> 00:16:54.100]  「因為你們吃的日子必定要死」
[00:16:54.100 --> 00:17:01.900]  那魔鬼怎麼去開第一步來引誘他們呢?
[00:17:01.900 --> 00:17:10.100]  他先叫撒旦產生一種懷疑的態度
[00:17:10.100 --> 00:17:17.000]  所以魔鬼叫撒旦「你吃這個果子吧」
