
[00:00:00.000 --> 00:00:03.760]  在一個一號風球的早上
[00:02:22.640 --> 00:02:24.480]  有點害怕
[00:02:24.480 --> 00:02:25.680]  不過感謝主
[00:02:25.680 --> 00:02:27.760]  他女朋友就說
[00:02:27.760 --> 00:02:29.120]  不如
[00:02:29.120 --> 00:02:31.120]  我們祈禱吧
[00:02:31.120 --> 00:02:36.360]  我當時想
[00:02:36.360 --> 00:02:37.800]  我的理論應該
[00:02:37.800 --> 00:02:39.080]  帶你回去
[00:02:39.080 --> 00:02:39.760]  祈禱
[00:02:39.760 --> 00:02:41.000]  好
[00:02:41.000 --> 00:02:42.720]  我們就一起祈禱
[00:02:42.720 --> 00:02:44.840]  接著天父求你帶我們回去
[00:02:44.840 --> 00:02:47.040]  我們很害怕
[00:02:47.040 --> 00:02:48.560]  祈完禱之後
[00:02:48.560 --> 00:02:50.120]  不知為何
[00:02:50.120 --> 00:02:51.640]  我都忘記了
[00:02:51.640 --> 00:02:53.200]  Kelly小子忘記了
[00:02:53.200 --> 00:02:54.240]  那麼船又不知為何
[00:02:54.240 --> 00:02:56.320]  轉轉轉轉就回到岸邊
[00:02:56.320 --> 00:02:57.160]  一到岸邊
[00:02:57.160 --> 00:02:58.920]  幾太都不再上
[00:02:58.920 --> 00:03:01.680]  放下船就馬上還船走
[00:03:01.680 --> 00:03:05.120]  這個例子告訴我們
[00:03:05.120 --> 00:03:07.000]  原來在急難的時候
[00:03:07.000 --> 00:03:08.520]  轉向上帝
[00:03:08.520 --> 00:03:10.840]  仰望上帝是有效的
[00:03:10.840 --> 00:03:12.200]  而且可能
[00:03:12.200 --> 00:03:13.560]  是其中一個
[00:03:13.560 --> 00:03:15.440]  或者唯一的方法
[00:03:15.440 --> 00:03:17.680]  今天我想用信息裏面
[00:03:17.680 --> 00:03:19.080]  選取
[00:03:19.080 --> 00:03:20.880]  以蔡霞書三十章
[00:03:20.880 --> 00:03:22.880]  我選取一些經文
[00:03:22.880 --> 00:03:25.760]  等一下我會帶大家讀
[00:03:25.760 --> 00:03:28.720]  不過這段經文裏面有個重點就是
[00:03:28.720 --> 00:03:30.520]  很明顯以蔡先知
[00:03:30.520 --> 00:03:32.040]  去嚴懲
[00:03:32.040 --> 00:03:33.840]  去責備
[00:03:33.840 --> 00:03:34.840]  以色列民
[00:03:34.840 --> 00:03:36.600]  在政治
[00:03:36.600 --> 00:03:38.000]  危急的時候
[00:03:38.000 --> 00:03:39.520]  在困局的時候
[00:03:39.520 --> 00:03:41.000]  在危難的時候
[00:03:41.000 --> 00:03:42.400]  他們用己力
[00:03:42.400 --> 00:03:44.640]  去解決的問題
[00:03:44.640 --> 00:03:46.840]  以致激怒上帝的震怒
[00:03:46.840 --> 00:03:47.680]  這篇信息
[00:03:47.680 --> 00:03:49.880]  如果你是在經歷大患難
[00:03:49.880 --> 00:03:51.760]  大困惑的時候
[00:03:51.760 --> 00:03:55.160]  是你一起和我同行這段經文
[00:03:55.160 --> 00:03:56.840]  但是我現在很安穩
[00:03:56.840 --> 00:03:57.640]  什麼都沒有
[00:03:57.640 --> 00:03:58.920]  那你就預備定
[00:03:58.920 --> 00:04:00.360]  OK 預備定
[00:04:00.360 --> 00:04:02.840]  有一天當有大事出現的時候
[00:04:02.840 --> 00:04:04.000]  你就想一下
[00:04:04.000 --> 00:04:05.160]  這段經文
[00:04:05.160 --> 00:04:06.520]  提醒過你些什麼
[00:04:06.520 --> 00:04:07.640]  好不好
[00:04:07.640 --> 00:04:09.560]  這段經文有少少的
[00:04:09.560 --> 00:04:11.600]  因為我現在講是三十章
[00:04:11.600 --> 00:04:13.600]  上次我講是十二章
[00:04:13.600 --> 00:04:14.560]  我希望大家知道
[00:04:14.560 --> 00:04:16.040]  上次有
[00:04:16.040 --> 00:04:16.720]  找回上次
[00:04:16.720 --> 00:04:18.160]  上次十二章有個字
[00:04:18.160 --> 00:04:19.680]  叫做「清謝」的時候
[00:04:19.680 --> 00:04:20.680]  大家要記得
[00:04:20.680 --> 00:04:21.800]  「清謝」不就是感謝
[00:04:21.800 --> 00:04:23.080]  「清謝」是什麼
[00:04:23.080 --> 00:04:24.080]  舉手讚美
[00:04:24.080 --> 00:04:25.000]  原來的意思是這樣
[00:04:25.000 --> 00:04:26.000]  希望大家明白
[00:04:26.000 --> 00:04:28.720]  好了 由第十二章之後
[00:04:28.720 --> 00:04:29.920]  以色列
[00:04:29.920 --> 00:04:32.240]  以塞俠書裏面再講什麼呢
[00:04:32.240 --> 00:04:33.480]  以色列後
[00:04:33.480 --> 00:04:34.200]  對不起
[00:04:34.200 --> 00:04:36.040]  以塞俠十二章之後十三章
[00:04:36.040 --> 00:04:37.680]  由十三章
[00:04:37.680 --> 00:04:39.360]  到第三十九章
[00:04:39.360 --> 00:04:42.560]  基本上都是對外邦的
[00:04:42.560 --> 00:04:44.160]  一些的嚴懲
[00:04:44.160 --> 00:04:47.320]  一些的宣判他們的不善
[00:04:47.320 --> 00:04:48.520]  然後四十章
[00:04:48.520 --> 00:04:51.240]  下一次陳牧師就開始講
[00:04:51.240 --> 00:04:52.240]  「獨人之歌」
[00:04:52.240 --> 00:04:53.440]  是安慰
[00:04:53.440 --> 00:04:54.840]  我剛剛在這個段落裏面
[00:04:54.840 --> 00:04:56.720]  我就選取三十章
[00:04:56.720 --> 00:04:59.720]  三十章正中在二十八至三十三章裏面
[00:04:59.720 --> 00:05:01.440]  給大家一些資料
[00:05:01.440 --> 00:05:03.600]  是宣佈一個災禍
[00:05:03.600 --> 00:05:06.200]  第三十章既然在這裏宣佈什麼災禍呢
[00:05:06.200 --> 00:05:07.040]  宣佈一個災禍
[00:05:07.040 --> 00:05:09.720]  你們倚靠埃及人
[00:05:09.720 --> 00:05:11.080]  與埃及人結盟
[00:05:11.080 --> 00:05:12.720]  是有和的
[00:05:12.720 --> 00:05:15.680]  這個就是三十章講的重點
[00:05:15.680 --> 00:05:18.120]  其實三十一章都有少少提
[00:05:18.120 --> 00:05:19.480]  好 給少少背景
[00:05:19.480 --> 00:05:22.160]  我們讀這些選取的經文
[00:05:22.160 --> 00:05:25.480]  當時的政治形勢呢
[00:05:25.480 --> 00:05:28.480]  我就詳情用這幅圖
[00:05:28.480 --> 00:05:30.080]  給大家明白
[00:05:30.080 --> 00:05:32.240]  看大家的想像
[00:05:32.240 --> 00:05:34.040]  或者讀教會歷史裏面
[00:05:34.040 --> 00:05:37.440]  以色列歷史學到多少
[00:05:37.440 --> 00:05:41.200]  我不知道大家看不看到
[00:05:41.200 --> 00:05:43.560]  很多謝 有拍 真的很厲害
[00:05:43.560 --> 00:05:45.320]  基本上呢
[00:05:45.320 --> 00:05:50.600]  這個圖是我整個港島的一個背景
[00:05:50.600 --> 00:05:53.920]  大家看到有藍紅色
[00:05:53.920 --> 00:05:55.640]  藍色和粉紅色
[00:05:55.640 --> 00:05:57.800]  這個就是昔日的
[00:05:57.800 --> 00:06:00.360]  也是今天的以色列的大概的地方
[00:06:00.360 --> 00:06:02.040]  也是所謂的英許地
[00:06:02.040 --> 00:06:04.600]  當時的背景就是亞述國
[00:06:04.600 --> 00:06:07.280]  已經由這裏侵入了北角
[00:06:07.280 --> 00:06:10.560]  而且將這個北角已經據為亞述所有
[00:06:10.560 --> 00:06:13.280]  但北角和南角只是象徵性
[00:06:13.280 --> 00:06:14.840]  有條線 沒有線
[00:06:14.840 --> 00:06:16.240]  沒有兵 沒有河
[00:06:16.240 --> 00:06:19.720]  所以亞述的大軍已經壓境
[00:06:19.720 --> 00:06:21.160]  而且滅了北角
[00:06:21.160 --> 00:06:22.960]  那你想想南角是怎樣
[00:06:22.960 --> 00:06:24.560]  危在旦夕
[00:06:24.560 --> 00:06:26.360]  正如今天解放軍
[00:06:26.360 --> 00:06:27.880]  如果我們不是特區
[00:06:27.880 --> 00:06:29.480]  解放軍壓境在羅湖
[00:06:29.480 --> 00:06:31.000]  你香港都沒得走
[00:06:31.000 --> 00:06:32.480]  因為已經實在太近了
[00:06:32.480 --> 00:06:34.040]  好了 當時就是這樣的情況
[00:06:34.040 --> 00:06:38.160]  而南角這個小小的角
[00:06:38.160 --> 00:06:39.480]  它能夠出路是甚麼呢
[00:06:39.480 --> 00:06:40.440]  你想想
[00:06:40.440 --> 00:06:41.680]  這樣的地方粉紅色
[00:06:41.680 --> 00:06:42.640]  有甚麼出路
[00:06:42.640 --> 00:06:45.800]  要麼就跟亞述國說 對不起
[00:06:45.800 --> 00:06:48.360]  請你原諒我們
[00:06:48.360 --> 00:06:49.160]  我們很小
[00:06:49.160 --> 00:06:50.640]  醃了都沒有肉吃了
[00:06:50.640 --> 00:06:52.760]  不如我進貢吧 好嗎
[00:06:52.760 --> 00:06:54.480]  另一個方法就是
[00:06:54.480 --> 00:06:55.920]  跟你撐過
[00:06:55.920 --> 00:06:56.480]  是不是
[00:06:56.480 --> 00:06:57.520]  雖然我小
[00:06:57.520 --> 00:06:58.360]  但我不軟弱
[00:06:58.360 --> 00:06:59.800]  跟你打過
[00:06:59.800 --> 00:07:00.920]  那你想想
[00:07:00.920 --> 00:07:02.200]  上面那個南角
[00:07:02.200 --> 00:07:03.600]  即是北角這麼大都被人吃了
[00:07:03.600 --> 00:07:04.960]  打一定是死
[00:07:04.960 --> 00:07:06.040]  所以他們的方法
[00:07:06.040 --> 00:07:08.280]  當時希西加王就想了一個方法
[00:07:08.280 --> 00:07:09.760]  和民眾都想了一個方法
[00:07:09.760 --> 00:07:10.600]  就是甚麼
[00:07:10.600 --> 00:07:13.200]  喂 下面的國家
[00:07:13.200 --> 00:07:14.920]  即是現在寫著埃及這個字
[00:07:14.920 --> 00:07:16.400]  他們腹地又大
[00:07:16.400 --> 00:07:17.320]  兵又多
[00:07:17.320 --> 00:07:18.640]  如果結盟他們
[00:07:18.640 --> 00:07:19.840]  他們上來幫忙
[00:07:19.840 --> 00:07:20.480]  握握手
[00:07:20.480 --> 00:07:22.080]  有得打喎
[00:07:22.080 --> 00:07:24.960]  我們就是依靠埃及就可以了
[00:07:24.960 --> 00:07:27.440]  就是這樣的背景
[00:07:27.440 --> 00:07:30.200]  希西加和那些眾臣僕
[00:07:30.200 --> 00:07:32.880]  就在密謀這件事
[00:07:32.880 --> 00:07:34.960]  就是以賽亞知道這件事的時候
[00:07:34.960 --> 00:07:38.800]  就講出以賽亞書第三十章的情況
[00:07:38.800 --> 00:07:40.080]  好 大家明白嗎
[00:07:40.080 --> 00:07:41.720]  如果大家有時間回去再看
[00:07:41.720 --> 00:07:44.560]  亦都在獵王記下十八章
[00:07:44.560 --> 00:07:46.360]  有一個補述的
[00:07:46.360 --> 00:07:47.840]  好
[00:07:47.840 --> 00:07:50.000]  我們讀一段經文
[00:07:50.000 --> 00:07:53.400]  當希西加和他眾臣僅
[00:07:53.400 --> 00:07:57.880]  有以下一個結盟的時候
[00:07:57.880 --> 00:08:00.360]  上帝怎樣藉著以賽亞書提醒他們呢
[00:08:00.360 --> 00:08:02.240]  我說是提醒他們
[00:08:02.240 --> 00:08:03.120]  OK
[00:08:03.120 --> 00:08:04.240]  好 我們一齊來讀一讀
[00:08:04.240 --> 00:08:05.400]  這些選擇經文
[00:08:05.400 --> 00:08:07.840]  好 下一張powerpoint
[00:08:07.840 --> 00:08:09.280]  1230
[00:08:09.280 --> 00:08:10.600]  耶和華說
[00:08:10.600 --> 00:08:13.560]  禍災者撥逆的兒女
[00:08:13.560 --> 00:08:17.080]  他們同謀卻不由於我
[00:08:17.080 --> 00:08:19.800]  結盟卻不由於我的靈
[00:08:19.800 --> 00:08:22.240]  以至罪上加罪
[00:08:22.240 --> 00:08:24.480]  起身下埃及去
[00:08:24.480 --> 00:08:26.800]  並沒有求民我
[00:08:26.800 --> 00:08:28.880]  要靠法老的力量
[00:08:28.880 --> 00:08:31.160]  加添自己的力量
[00:08:31.160 --> 00:08:34.400]  並投在埃及的任下
[00:08:34.400 --> 00:08:36.720]  所以法老的力量
[00:08:36.720 --> 00:08:39.400]  必作你們的羞辱
[00:08:39.400 --> 00:08:41.840]  投在埃及的任下
[00:08:41.840 --> 00:08:44.840]  要為你們的羞愧
[00:08:44.840 --> 00:08:46.360]  下一張
[00:08:46.360 --> 00:08:47.960]  這是一個中度的改變
[00:08:47.960 --> 00:08:49.040]  OK
[00:08:49.040 --> 00:08:51.560]  剛才的選擇是一至到
[00:08:51.560 --> 00:08:53.240]  大概十四節
[00:08:53.240 --> 00:08:55.240]  應該是一至七節
[00:08:55.240 --> 00:08:56.120]  就是告訴他們
[00:08:56.120 --> 00:08:57.720]  你這樣靠埃及
[00:08:57.720 --> 00:08:59.400]  神是不起穴的
[00:08:59.400 --> 00:09:02.720]  然後第八節到第十
[00:09:02.720 --> 00:09:04.640]  十七節
[00:09:04.640 --> 00:09:07.120]  告訴他們神的責備在這裡
[00:09:07.120 --> 00:09:08.440]  為甚麼你們不聽呢
[00:09:08.440 --> 00:09:11.240]  當時神給他們一個出路
[00:09:11.240 --> 00:09:12.080]  十五節
[00:09:12.080 --> 00:09:13.360]  我只選取十五節
[00:09:13.360 --> 00:09:15.040]  一二三來
[00:09:15.040 --> 00:09:17.600]  主耶和華以色列的聖者
[00:09:17.600 --> 00:09:19.360]  曾如此說
[00:09:19.360 --> 00:09:22.920]  你們得救在乎歸回安息
[00:09:22.920 --> 00:09:26.360]  你們得力在乎平靜安穩
[00:09:26.360 --> 00:09:29.400]  你們竟自不肯
[00:09:29.400 --> 00:09:30.720]  原來先告訴他們
[00:09:30.720 --> 00:09:31.640]  神給他們出路
[00:09:31.640 --> 00:09:33.120]  他們肯不肯 他們不願意
[00:09:33.120 --> 00:09:34.960]  好了 如果當他們不願意的時候
[00:09:34.960 --> 00:09:36.800]  上帝怎樣呢
[00:09:36.800 --> 00:09:38.200]  無負嗎
[00:09:38.200 --> 00:09:39.000]  沒有負嗎
[00:09:39.000 --> 00:09:39.680]  是真的沒有負
[00:09:39.680 --> 00:09:41.240]  但是神沒有放棄
[00:09:41.240 --> 00:09:42.400]  神沒有放棄
[00:09:42.400 --> 00:09:43.560]  在第十八節到第一節
[00:09:43.560 --> 00:09:45.600]  是我另外第三個選取
[00:09:45.600 --> 00:09:46.480]  我們一起多讀一晚
[00:09:46.480 --> 00:09:47.880]  一二三
[00:09:47.880 --> 00:09:49.880]  耶和華必然等候
[00:09:49.880 --> 00:09:51.880]  要施恩給你們
[00:09:51.880 --> 00:09:53.520]  必然興起
[00:09:53.520 --> 00:09:55.320]  好憐憫你們
[00:09:55.320 --> 00:09:58.480]  因為耶和華公平的神
[00:09:58.480 --> 00:10:00.280]  凡等候他的
[00:10:00.280 --> 00:10:02.080]  都是有福的
[00:10:02.080 --> 00:10:04.080]  百姓必在石安
[00:10:04.080 --> 00:10:06.680]  在耶路撒冷居住
[00:10:06.680 --> 00:10:08.360]  你不要哭泣
[00:10:08.360 --> 00:10:11.080]  主必因你的哀求的聲音
[00:10:11.080 --> 00:10:12.720]  施恩給你
[00:10:12.720 --> 00:10:14.520]  他聽見的時候
[00:10:14.520 --> 00:10:16.880]  就必應運來
[00:10:16.880 --> 00:10:20.280]  主須以艱難給你當餅
[00:10:20.280 --> 00:10:23.160]  以困苦給你當水
[00:10:23.160 --> 00:10:26.640]  你的教師卻不再隱藏
[00:10:26.640 --> 00:10:29.960]  你眼必看見你的教師
[00:10:29.960 --> 00:10:33.320]  你或左左或向右
[00:10:33.320 --> 00:10:36.680]  你必聽見後邊有聲音說
[00:10:36.680 --> 00:10:38.360]  這是正路
[00:10:38.360 --> 00:10:41.000]  要行在其間
[00:10:41.000 --> 00:10:42.320]  大家小小地讀
[00:10:42.320 --> 00:10:43.920]  你抽著經文
[00:10:43.920 --> 00:10:45.680]  你如果真的遇到大患難的時候
[00:10:45.680 --> 00:10:47.640]  你讀這些選取經文
[00:10:47.640 --> 00:10:48.800]  我相信
[00:10:48.800 --> 00:10:50.520]  在你生命有一些出路
[00:10:50.520 --> 00:10:52.280]  今天這個主題經文
[00:10:52.280 --> 00:10:54.880]  我們常常都會在第十五節
[00:10:54.880 --> 00:10:56.560]  有一點點誤導
[00:10:56.560 --> 00:10:57.560]  誤導是什麼呢
[00:10:57.560 --> 00:10:59.160]  他說重點就是以為
[00:10:59.160 --> 00:11:01.440]  你要歸回安息
[00:11:01.440 --> 00:11:03.520]  平靜安穩
[00:11:03.520 --> 00:11:05.800]  其實我們是被字面的
[00:11:05.800 --> 00:11:09.040]  字面有一點點引導錯誤的
[00:11:09.040 --> 00:11:11.920]  其實這段經文絕對不是告訴我們
[00:11:11.920 --> 00:11:13.360]  我們好像字面要休息
[00:11:13.360 --> 00:11:13.960]  什麼都不做
[00:11:13.960 --> 00:11:14.720]  退休
[00:11:14.720 --> 00:11:15.960]  就解決問題
[00:11:15.960 --> 00:11:17.840]  他們是有一個重要的意思
[00:11:17.840 --> 00:11:20.840]  就是當他背叛上帝的教導的時候
[00:11:20.840 --> 00:11:22.040]  他們想他一樣
[00:11:22.040 --> 00:11:25.600]  是義無反顧地信靠上帝
[00:11:25.600 --> 00:11:28.800]  是這段生日章裡面重點的訊息
[00:11:28.800 --> 00:11:31.560]  是義無反顧地去信靠神
[00:11:31.560 --> 00:11:33.200]  我一直引導大家再去看看
[00:11:33.200 --> 00:11:34.640]  怎樣義無反顧好不好
[00:11:34.640 --> 00:11:36.800]  第一個細點想和大家看
[00:11:36.800 --> 00:11:38.120]  在急難時
[00:11:38.120 --> 00:11:40.360]  怎樣去面對這些問題
[00:11:40.360 --> 00:11:42.560]  我不知道大家會不會遇到這些急難
[00:11:42.560 --> 00:11:43.160]  什麼叫急難
[00:11:43.160 --> 00:11:44.840]  我曾經試過一次
[00:11:44.840 --> 00:11:45.800]  學校打電話
[00:11:45.800 --> 00:11:47.640]  當我兒子讀中學的時候
[00:11:47.640 --> 00:11:48.720]  我忘記了課程是幾了
[00:11:48.720 --> 00:11:50.760]  大概課程是課程二課三
[00:11:50.760 --> 00:11:51.480]  學校打電話
[00:11:51.480 --> 00:11:54.520]  你兒子在學校不舒服
[00:11:54.520 --> 00:11:56.080]  神智不清
[00:11:56.080 --> 00:11:57.160]  嘔嘔噔噔
[00:11:57.160 --> 00:11:58.000]  瘟瘟噔噔
[00:11:58.000 --> 00:11:59.320]  我就知道糟糕了
[00:11:59.320 --> 00:12:01.640]  因為我的大兒子曾經在踢球的時候
[00:12:01.640 --> 00:12:02.480]  弄傷了腦
[00:12:02.480 --> 00:12:04.080]  如果他再衝擊
[00:12:04.080 --> 00:12:07.360]  他就會有這些血上腦的時候
[00:12:07.360 --> 00:12:10.280]  很容易痴呆症
[00:12:10.280 --> 00:12:12.400]  好像整個瘸了似的
[00:12:12.400 --> 00:12:14.920]  所以上次大家教育運動日
[00:12:14.920 --> 00:12:16.880]  10月1日你看他跑得這麼開心
[00:12:16.880 --> 00:12:19.080]  我的心是啪啪跳
[00:12:19.080 --> 00:12:20.840]  你說這個小子跑得這麼快
[00:12:20.840 --> 00:12:22.240]  我就覺得
[00:12:22.240 --> 00:12:23.080]  大哥
[00:12:23.080 --> 00:12:25.280]  我真的一直紀念他的
[00:12:25.280 --> 00:12:26.080]  OK
[00:12:26.080 --> 00:12:27.200]  當時看到的時候
[00:12:27.200 --> 00:12:29.360]  如果你是那個小朋友
[00:12:29.360 --> 00:12:31.880]  即是我的兒子的親人或爸爸
[00:12:31.880 --> 00:12:33.760]  你會怎樣?
[00:12:33.760 --> 00:12:36.000]  一下子就是甚麼?
[00:12:36.000 --> 00:12:37.200]  趕去學校
[00:12:37.200 --> 00:12:38.760]  當時我都是接到電話
[00:12:38.760 --> 00:12:40.240]  我都馬上趕去學校
[00:12:40.240 --> 00:12:41.080]  因為很正常
[00:12:41.080 --> 00:12:42.960]  不過與此同時
[00:12:42.960 --> 00:12:44.320]  我還可以做一件事
[00:12:44.320 --> 00:12:45.920]  你知不知道做甚麼?
[00:12:45.920 --> 00:12:46.600]  嘩!真是厲害
[00:12:46.600 --> 00:12:47.840]  給點掌聲大家
[00:12:47.840 --> 00:12:48.960]  OK
[00:12:48.960 --> 00:12:49.840]  我不用講道了
[00:12:49.840 --> 00:12:50.360]  真的可以了
[00:12:50.360 --> 00:12:51.160]  大患難的時候
[00:12:51.160 --> 00:12:52.520]  一邊解決問題一邊講道
[00:12:52.520 --> 00:12:53.280]  OK
[00:12:53.280 --> 00:12:54.600]  這個就已經講完了
[00:12:54.600 --> 00:12:55.360]  其實講這麼多
[00:12:55.360 --> 00:12:57.240]  都是解決一個問題
[00:12:57.240 --> 00:12:58.480]  當你大患難的時候
[00:12:58.480 --> 00:13:00.640]  一邊解決問題一邊
[00:13:00.640 --> 00:13:01.480]  Hallelujah
[00:13:01.480 --> 00:13:02.840]  OK
[00:13:02.840 --> 00:13:05.720]  用不用講道呢?
[00:13:05.720 --> 00:13:06.120]  不行
[00:13:06.120 --> 00:13:08.000]  敬拜隊還沒有回來
[00:13:08.000 --> 00:13:08.760]  等他們回來再說
[00:13:08.760 --> 00:13:10.600]  OK
[00:13:10.600 --> 00:13:13.520]  其實第28章到35章
[00:13:13.520 --> 00:13:15.360]  這個是你的訊息
[00:13:15.360 --> 00:13:17.080]  由開始去數
[00:13:17.080 --> 00:13:18.880]  所以如果你看28章開始
[00:13:18.880 --> 00:13:20.400]  所以我叫大家拿著聖經
[00:13:20.400 --> 00:13:21.880]  那你知道28章在哪裏
[00:13:21.880 --> 00:13:23.520]  30章第一節的時候
[00:13:23.520 --> 00:13:25.520]  耶和華說禍災
[00:13:25.520 --> 00:13:26.240]  禍災是甚麼呢?
[00:13:26.240 --> 00:13:27.160]  糟糕了
[00:13:27.160 --> 00:13:28.080]  不行了
[00:13:28.080 --> 00:13:29.800]  不成功了
[00:13:29.800 --> 00:13:31.520]  死火了
[00:13:31.520 --> 00:13:32.320]  哎呀
[00:13:32.320 --> 00:13:33.720]  我得罪了人
[00:13:33.720 --> 00:13:34.360]  就是說
[00:13:34.360 --> 00:13:35.120]  神啊!禍災
[00:13:35.120 --> 00:13:37.600]  你們這班人不行了
[00:13:37.600 --> 00:13:39.360]  是不成功甚麼?
[00:13:39.360 --> 00:13:40.160]  剛才所讀
[00:13:40.160 --> 00:13:42.160]  第一節到第五節
[00:13:42.160 --> 00:13:43.080]  他們是甚麼呢?
[00:13:43.080 --> 00:13:44.280]  他說他們是博弈的兒女
[00:13:44.280 --> 00:13:45.480]  他們是同謀
[00:13:45.480 --> 00:13:46.880]  所有的
[00:13:46.880 --> 00:13:48.360]  由上至下
[00:13:48.360 --> 00:13:49.480]  是南國
[00:13:49.480 --> 00:13:51.080]  記住南國
[00:13:51.080 --> 00:13:53.760]  其實是很敬畏神的國家
[00:13:53.760 --> 00:13:54.480]  所有的人
[00:13:54.480 --> 00:13:56.280]  都在密謀
[00:13:56.280 --> 00:13:57.520]  卻不由於我
[00:13:57.520 --> 00:13:58.880]  同盟
