
[00:00:00.000 --> 00:00:04.500]  《人生旅途的祝福》詩篇一百三十四篇。
[00:03:14.500 --> 00:03:27.500]  神教練佢哋經歷過亡國之苦,又被老歸回。佢嘅家庭喺神嘅手裏面,因為如果唔係耶和華看守,看守聖事嘅,就枉然勞力。
[00:03:27.500 --> 00:03:32.500]  如果唔係耶和華建造,佢建造嘅家園,都係徒勞無功。
[00:03:32.500 --> 00:03:45.500]  所以佢嘅家庭,佢嘅工作,佢嘅兒女,佢嘅妻子,喺神嘅手裏面,係彼此嘅祝福。佢祝福家庭,祝福妻小,祝福佢嘅工作嘅伴侶,佢嘅工作係為神而做嘅。
[00:03:45.500 --> 00:03:52.500]  佢知道神會斷誘,帶領,一百二十六,一百二十七,一百二十八。你企企你嘅C邊就見到啦。
[00:03:52.500 --> 00:04:10.500]  然後呢,反觀問地,向自己睇睇,一二九,一三零,一三一。反觀自問,求主讓佢能夠有一個堅毅嘅心,一個懺悔嘅心,佢自省,知道自己喺神面前係一個罪人。
[00:04:10.500 --> 00:04:18.500]  好似夜晚,守望者等待天明一樣,佢等候神嘅救恩嘅來臨,佢自己懺悔。
[00:04:18.500 --> 00:04:25.500]  然後求主俾佢一個謙卑嘅態度,用一個謙卑嘅態度去侍奉神。
[00:04:25.500 --> 00:04:39.500]  正如喺第三組嗰度,有神嘅公公,佢去看住神嘅嗰個,好似使女看住主母,僕人看住佢主人嘅手一樣。
[00:04:39.500 --> 00:04:50.500]  好啦,咁跟住呢,最後嗰三篇,一三二,一三三,一三四呢,好似大衛咁,一個殷勤侍主嘅一個榜樣。
[00:04:50.500 --> 00:04:55.500]  佢真係寂不暇戀,閉產忘餐,咁為咗建造聖殿。
[00:04:55.500 --> 00:05:02.500]  然後,第一百三十三篇,我哋要弟兄和睦同居,要愛教會,愛弟兄姊妹。
[00:05:02.500 --> 00:05:11.500]  然後最後呢篇,一百三十四篇,要紀念神的僕人,呢個向住教會睇。
[00:05:11.500 --> 00:05:14.500]  咁呢個就今日嘅詩篇嘅重點啦。
[00:05:14.500 --> 00:05:24.500]  呢首係一首道別嘅詩呀,即係「天下無不散之筵席」呀,佢哋想將耶路撒冷有三個嘅節期上去過節吖嘛,係咪呀?
[00:05:24.500 --> 00:05:35.500]  咁好啦,節期完畢啦,咁佢哋終於話別啦,佢哋可能喺嗰一晚上面呢,佢哋有一個嘅歡宴慶祝,佢哋然後去聖殿嗰度去敬拜。
[00:05:35.500 --> 00:05:42.500]  咁然後呢,呢一度就提出咗一個嘅高潮之後嘅道別時候啦。
[00:05:42.500 --> 00:05:48.500]  第十五篇唱曬啦,要返屋企啦,好似我哋要唱「祝福頌」咁,要返屋企啦,係咪呀?
[00:05:48.500 --> 00:05:57.500]  佢呢首歌叫「祝福頌」嘛,咁即係唱呢個嘅「三一頌」呀,呢個嘅「祝福頌」一樣要返屋企啦。
[00:05:57.500 --> 00:06:03.500]  呢個「朝聖之旅」到咗尾聲,喺高潮當中結束,佢要返屋企啦。
[00:06:03.500 --> 00:06:09.500]  佢唔能夠永遠嘅係喺呢一個嘅耶路撒冷嗰度,因為佢有家可歸。
[00:06:09.500 --> 00:06:20.500]  四經裡面講到,我哋作為神的兒女呢,其實呢,從阿巴拉罕開始,佢離開佢嘅故鄉,咁就去迦南嗰度進犯。
[00:06:20.500 --> 00:06:26.500]  佢唔知到嗰度嘅目的地係咩嘢,神帶領一步一步咁帶領佢。
[00:06:26.500 --> 00:06:39.500]  從呢個開始,我哋嘅嗰個嘅屬靈嘅聖心之父,阿巴拉罕就開始咗一個嘅信仰嘅一個嘅歷程,一個朝聖嘅人生,一個嘅客類嘅人生。
[00:06:39.500 --> 00:06:43.500]  自此以後,神嘅子民都稱自己為「客類」。
[00:06:43.500 --> 00:06:55.500]  我哋喺禮拜四嘅查經班裡面,查到彼得前後書,彼得前後書再一次講,我哋喺呢個世界係「客類」嘅,係「基居」嘅。
[00:06:55.500 --> 00:07:10.500]  以色列人認訊嘅時候,佢認訊佢話:「我早係一個將亡嘅雅蘭人。」唔係話就快要死㗎,係一個流亡嘅雅蘭人,係一個飄離嘅家鄉嘅雅蘭人。
[00:07:10.500 --> 00:07:13.500]  雅蘭人就係而家嘅敘利亞嗰頭。
[00:07:13.500 --> 00:07:18.500]  但佢亦都承認佢自己在世係「基居」嘅,係「客類」嘅。
[00:07:18.500 --> 00:07:33.500]  我哋喺一個「客類」嘅人生,我哋世界上面,我哋冇一個一定嘅住處,譬如今日我哋住喺溫哥華,其實琴日你係住喺潮州、香港、美國,唔知咩地方。
[00:07:33.500 --> 00:07:40.500]  但今日喺呢度,但係呢個亦都未必係你永遠嘅住留嘅地方,你又可以繼續向前行。
[00:07:40.500 --> 00:07:45.500]  你嘅兒女又會向前行去其他嘅地方,「客類」嘅人生,「基居」。
[00:07:45.500 --> 00:07:54.500]  我哋生命喺世界上面係短暫嘅,我哋係永遠係地上嘅異鄉人,因為我哋嘅家鄉喺邊度,喺天上。
[00:07:54.500 --> 00:08:09.500]  呢個「朝聖者」嘅心情,但係CP呢個話畀我聽,我哋雖然係永遠嘅異鄉人,我哋係一個「客類」嘅人生,但係我哋唔係「漂浪者」。
[00:08:09.500 --> 00:08:16.500]  點解我講過,「漂浪者」同「朝聖者」嘅分別喺邊度呀?「漂浪者」係無家可歸。
[00:08:16.500 --> 00:08:22.500]  搵唔到永遠搵唔到歸屬,但今日我哋係有家可回嘅。
[00:08:22.500 --> 00:08:29.500]  因為我哋係「神嘅家」係我哋嘅家,「天家」係我哋嘅家,我哋嘅家庭都係我哋嘅家。
[00:08:29.500 --> 00:08:36.500]  我哋係「朝聖者」,我哋離開咗我哋嘅家鄉,我哋就要回去。
[00:08:36.500 --> 00:08:47.500]  我哋唔能夠好似彼得三兄弟喺山上面,見到主耶穌登山變像,又見到伊尼亞,又見到摩西,就話:
[00:08:47.500 --> 00:08:50.500]  「我會援載者裡,真好得,個棚喺上面唔落嚟啦。」
[00:08:50.500 --> 00:08:52.500]  我哋唔可以咁嘅。
[00:08:52.500 --> 00:08:57.500]  我哋係離開家鄉,我哋有所放下,有所捨離。
[00:08:57.500 --> 00:09:02.500]  必下我哋嘅魚網,必下我哋嘅家庭,我哋可能要行上一條朝聖嘅路。
[00:09:02.500 --> 00:09:05.500]  但呢條路係要引領我哋歸家。
[00:09:05.500 --> 00:09:14.500]  我哋要回去,正如一首詩篇一樣,祭司祝福我哋再出發回家登天。
[00:09:14.500 --> 00:09:20.500]  所以,我哋要明白嘅就係嗰啲朝聖,唔係為咗要流浪。
[00:09:20.500 --> 00:09:22.500]  朝聖係一個目的地㗎。
[00:09:22.500 --> 00:09:27.500]  呢個目的就要促進我哋嘅生命,能夠擴寬我哋嘅視野,
[00:09:27.500 --> 00:09:36.500]  讓我哋同神嘅關係,建立一個對佢嘅依靠,因為離開咗我哋所能夠把握嘅嗰個環境,
[00:09:36.500 --> 00:09:42.500]  嗰個舒服嘅,嗰個安樂嘅,嗰啲各種嘅嘢。
[00:09:42.500 --> 00:09:46.500]  為經歷到神嘅嗰個帶領,係完全嘅依靠佢,
[00:09:46.500 --> 00:09:49.500]  喺荒野裏面,喺唔熟悉嘅環境當中,
[00:09:49.500 --> 00:09:54.500]  喺路上面有啲陌生嘅人同你同行,係你從前唔認識佢嘅,
[00:09:54.500 --> 00:09:57.500]  你喺呢度學習去經歷神。
[00:09:57.500 --> 00:10:04.500]  然後,呢個經歷係為咗要你帶返你嘅生活嘅裏面呀,去事現主。
[00:10:04.500 --> 00:10:07.500]  去使你嘅生命經過呢個嘅歷練,
[00:10:07.500 --> 00:10:14.500]  更加使得睇透你一個咁明亮嘅眼睛,睇透睇通呢個嘅世界。
[00:10:14.500 --> 00:10:20.500]  以致你朝向一個更崇高嘅目標,就神所呼喚你嘅目標。
[00:10:20.500 --> 00:10:24.500]  你目標嘅崇高唔係一定話你要做個牧師叫崇高喎,
[00:10:24.500 --> 00:10:26.500]  或者做個傳教士叫崇高,
[00:10:26.500 --> 00:10:30.500]  你崇高目標可能就喺屋企裏面,就好似CP裏面咁,
[00:10:30.500 --> 00:10:34.500]  做個好好嘅屋企嘅主婦呀。
[00:10:34.500 --> 00:10:37.500]  兒女演室,係咪呀?
[00:10:37.500 --> 00:10:41.500]  塘塘,呢個係甲卵載子演室。
[00:10:41.500 --> 00:10:43.500]  宜家係宜室。
[00:10:43.500 --> 00:10:48.500]  喺CP裏面都講㗎喎,要工作,係咪呀?
[00:10:48.500 --> 00:10:52.500]  係你流汗所生成嘅嘢,
[00:10:52.500 --> 00:10:55.500]  你貢獻你自己,呢個亦都係你嘅工作。
[00:10:55.500 --> 00:11:00.500]  問題就係你經過咗裏面之後,你睇得清楚呢啲係為咗咩嘢。
[00:11:00.500 --> 00:11:03.500]  係為咗神,為咗永遠神。
[00:11:03.500 --> 00:11:05.500]  呢個神呢個叫托付。
[00:11:05.500 --> 00:11:09.500]  呢個就係喺呢首嘅CP裏面,祝福嘅當中,
[00:11:09.500 --> 00:11:11.500]  呢首道別嘅詩歌裏面要讓我哋睇到嘅,
[00:11:11.500 --> 00:11:14.500]  我哋必須要回家。
[00:11:14.500 --> 00:11:17.500]  而呢個亦都係一個敬拜嘅場景呀,敬拜呀。
[00:11:17.500 --> 00:11:19.500]  來,宣召呀。
[00:11:19.500 --> 00:11:22.500]  我哋每一次崇拜,我哋都有宣召,係咪呀?
[00:11:22.500 --> 00:11:25.500]  要寫做宣召嘅經文。
[00:11:25.500 --> 00:11:27.500]  係咩意思呀?
[00:11:27.500 --> 00:11:31.500]  來,好似淨話我哋唱嗰首歌,
[00:11:31.500 --> 00:11:34.500]  神教的量,醒來吧!
[00:11:34.500 --> 00:11:36.500]  醒下啦!唔好瞓覺啦!
[00:11:36.500 --> 00:11:39.500]  醒來吧!醒來吧!起來吧!起來吧!
[00:11:39.500 --> 00:11:41.500]  來,我哋去稱祝耶和華。
[00:11:41.500 --> 00:11:44.500]  嚟,我哋去讚美主,我哋去敬拜佢。
[00:11:44.500 --> 00:11:48.500]  喺呢段經文裏面呢,有幾個字重複出現嘅。
[00:11:48.500 --> 00:11:50.500]  喺文裏面,但係中文呢,
[00:11:50.500 --> 00:11:54.500]  我哋不得不將佢用不同嘅字嚟翻譯,
[00:11:54.500 --> 00:11:57.500]  就係「稱頌」呢個字。
[00:11:57.500 --> 00:12:01.500]  「稱頌」呢個字呢,其實呢喺後面呢,
[00:12:01.500 --> 00:12:04.500]  「賜福」呢個字呀,
[00:12:04.500 --> 00:12:08.500]  「賜福」呢個字呀,第一百,你睇吓,有冇揭開聖經呀?
[00:12:08.500 --> 00:12:11.500]  睇第三節呀,嗰個「賜福」嗰個字呀,
[00:12:11.500 --> 00:12:14.500]  同埋一個「希伯來文」嘅字呀。
[00:12:14.500 --> 00:12:17.500]  「希伯來文」同我哋中文有唔同嘅。
[00:12:17.500 --> 00:12:20.500]  我哋中文呢,「祝福」嘅就係點樣呀?
[00:12:20.500 --> 00:12:22.500]  「慰訓大嘅」。
[00:12:22.500 --> 00:12:25.500]  「祝福」呢就係,「祝福」個「求」呀,
[00:12:25.500 --> 00:12:28.500]  「求福者」,個「向神求福」。
[00:12:28.500 --> 00:12:32.500]  「祝福者」一定係「慰訓大嘅」、「慰訓小嘅」先至可以「祝福」。
[00:12:32.500 --> 00:12:36.500]  「慰訓小嘅」唔可以「祝福慰訓大嘅」喎。
[00:12:36.500 --> 00:12:38.500]  我哋有呢一個嘅咁嘅......
[00:12:38.500 --> 00:12:42.500]  而家呢,因為我哋受到外文、外語影響呀。
[00:12:42.500 --> 00:12:47.500]  五四運動之後呢,白話文運動,我哋翻譯咗好多嘅外文呀。
[00:12:47.500 --> 00:12:51.500]  咁於是呢,呢個「祝福」嘅字呢,係一個疊字,一個頓詞,係「祝福你」。
[00:12:51.500 --> 00:12:53.500]  「神賜我祝福」、「賜祝福」。
[00:12:53.500 --> 00:12:56.500]  咁而家慢慢「祝福」嘅字呢,就......
[00:12:56.500 --> 00:12:59.500]  個意義就可以廣泛咗啦。
[00:12:59.500 --> 00:13:00.500]  「慰訓大嘅」、「慰訓小嘅」。
[00:13:00.500 --> 00:13:06.500]  不過我哋中文講「祝福上帝」,始終都覺得係唔習慣嘅,係咪呀?
[00:13:06.500 --> 00:13:08.500]  所以我哋中文呢,都要叫做「稱頌」。
[00:13:08.500 --> 00:13:11.500]  其實呢,英文就係「Bless God」,係咪呀?
[00:13:11.500 --> 00:13:15.500]  有時你見到呀,「Bless God」咁樣去啲聚會裏面,係咪呀?
[00:13:15.500 --> 00:13:16.500]  有冇聽過係咁講呀?
[00:13:16.500 --> 00:13:18.500]  你試過喎,用「Bless God」。
[00:13:18.500 --> 00:13:21.500]  「祝福神」唔係呀,「稱頌神」唔係意思。
[00:13:21.500 --> 00:13:22.500]  「Bless God」。
[00:13:22.500 --> 00:13:25.500]  「文」呢個「文」,係一個字嚟嘅。
[00:13:25.500 --> 00:13:28.500]  「祝福神」,即係「稱頌神」。
[00:13:28.500 --> 00:13:31.500]  咁呀,「祝福人」呢,就唔係「稱頌人」喎。
[00:13:31.500 --> 00:13:35.500]  「祝福人」呢,就係「為人求福」。
[00:13:35.500 --> 00:13:40.500]  如果係一個祭司、一個長者嘅「祝福」,
[00:13:40.500 --> 00:13:44.500]  就係「祈求神賜福畀佢哋」,咁嘅意思啦。
[00:13:44.500 --> 00:13:48.500]  而呢個係一個「祝福」嘅場面,「稱頌」嘅場面。
[00:13:48.500 --> 00:13:53.500]  呢個場面係,呢個「見大」嘅場面啦。
[00:13:53.500 --> 00:13:56.500]  呢個「見大」嘅時間,係呢個「夜雷」呀,「夜間」呀。
[00:13:56.500 --> 00:14:01.500]  第一節,「來稱頌耶和華,夜間事立在耶和華殿中。」
[00:14:01.500 --> 00:14:06.500]  「夜間」係一日「告鐘」呀,亦都話「節期告鐘」啦,最後啦。
[00:14:06.500 --> 00:14:11.500]  即係要「finale」啦,即係最後啦,拜拜啦,最後一曲啦。
[00:14:11.500 --> 00:14:13.500]  End Chord,原本End Chord㗎啦,呢度。
[00:14:13.500 --> 00:14:16.500]  見拜,都已經散會啦。
[00:14:16.500 --> 00:14:19.500]  呢個嘅場合,好可能係經常嘅禮拜。
[00:14:19.500 --> 00:14:23.500]  即係每一日,聖殿裏面,都會有禮拜。
[00:14:23.500 --> 00:14:29.500]  得咁可能。如果呢個係一個「朝聖」嘅司,一個「上行」嘅司,即係「朝聖者」。
[00:14:29.500 --> 00:14:35.500]  即係班臣嘅兒女,去到聖地居度去敬拜神,係趁住嗰幾個節期。
[00:14:35.500 --> 00:14:42.500]  聚鵬節啦,魚月節啦,呢啲嘅五旬節啦,呢三大節期。
[00:14:42.500 --> 00:14:45.500]  都有聖誕嘅慶祝㗎。
[00:14:45.500 --> 00:14:48.500]  可能係一個大節期,最後一場嘅敬拜。
[00:14:48.500 --> 00:14:52.500]  呢個嘅敬拜,亦都係佢哋嘅晚祭呀。
[00:14:52.500 --> 00:14:55.500]  佢哋晚祭、早祭。
[00:14:55.500 --> 00:14:59.500]  其實呢,喺以色列當中,夜晚先至一天地開始喎。
[00:14:59.500 --> 00:15:02.500]  有晚晨、有早晨囉。
[00:15:02.500 --> 00:15:07.500]  以色列人係咁計㗎喎。
[00:15:07.500 --> 00:15:10.500]  因為佢開始,一日之計,在於神啦。
[00:15:10.500 --> 00:15:13.500]  神就日出而作嘅,日頭而出啦。
[00:15:13.500 --> 00:15:16.500]  以色列人話,日落者日開始。
[00:15:16.500 --> 00:15:18.500]  點解呢?
[00:15:18.500 --> 00:15:21.500]  因為聖帝創造天地,創造個日頭開始嘅時候。
[00:15:21.500 --> 00:15:23.500]  當個日頭落嘅時候。
[00:15:25.500 --> 00:15:30.500]  原來撞上返嚟嗰時候,就係咩呀?
[00:15:30.500 --> 00:15:32.500]  第二日嘅開始啦。
[00:15:32.500 --> 00:15:35.500]  即係佢晚祭嘅時候呀。
[00:15:35.500 --> 00:15:40.500]  不過呢,雖然如此,即係皇神日落呢,係一日嘅開始。
[00:15:40.500 --> 00:15:43.500]  但係亦都係日入儀式㗎嘛。
[00:15:43.500 --> 00:15:46.500]  大家都要返屋企煮飯瞓覺啦。
[00:15:46.500 --> 00:15:54.500]  喺呢度,敬拜嘅,超聖嘅,愛主的羊。
[00:15:54.500 --> 00:15:57.500]  聚集喺聖殿嗰度。
[00:15:57.500 --> 00:16:02.500]  祭司同埋你嘅人,喺度祝福會眾啦。
[00:16:02.500 --> 00:16:07.500]  夜間善立在耶和華殿中,耶和華的徒兒人,
[00:16:07.500 --> 00:16:10.500]  多向聖所舉手,稱頌耶和華。
[00:16:10.500 --> 00:16:15.500]  願造天地的耶和華,從石安賜福給你們。
[00:16:15.500 --> 00:16:19.500]  喺度禍應嚟㗎啦。
[00:16:19.500 --> 00:16:24.500]  呢一班嘅傾聖者,一齊取口詩,甚至補印。
[00:16:24.500 --> 00:16:28.500]  你要向聖所舉手,你要侍奉耶和華。
[00:16:28.500 --> 00:16:33.500]  要調返轉頭,有請佢,你為我哋祝福。
[00:16:33.500 --> 00:16:35.500]  祭司果然如此。
[00:16:35.500 --> 00:16:38.500]  呢個祝福係一個猜驗。
[00:16:38.500 --> 00:16:43.500]  係猜驗佢哋從聖殿見拜之後,再出發。
[00:16:43.500 --> 00:16:46.500]  第120篇佢出發啦,從家鄉。
[00:16:46.500 --> 00:16:49.500]  依家去完啦,佢要再出發。
[00:16:49.500 --> 00:16:52.500]  我依家係一個再出發。
[00:16:52.500 --> 00:16:54.500]  心願記再出發。
[00:16:54.500 --> 00:16:57.500]  好多時侯喺你嘅心願記,無論你係咩嘅年紀,
[00:16:57.500 --> 00:17:00.500]  咩嘅階段,咩嘅宗義。
[00:17:00.500 --> 00:17:04.500]  有時,好多時候,你唔好卡住你嗰度。
[00:17:04.500 --> 00:17:08.500]  唔好留戀住一啲,甚至係熟緣高處嘅經驗。
[00:17:08.500 --> 00:17:11.500]  你係需要從嗰度,去再出發。
[00:17:11.500 --> 00:17:15.500]  如果你喺心願記低谷嘅裏面,人生嘅低谷裏面,
[00:17:15.500 --> 00:17:18.500]  你更加需要再出發。
[00:17:18.500 --> 00:17:23.500]  喺宗教嘅事故當中,我哋曾經做過,而今我需要再出發。
[00:17:23.500 --> 00:17:28.500]  福音嘅事故,我哋曾經做過,好希望,而今我需要再出發。
[00:17:28.500 --> 00:17:33.500]  我哋各樣嘅福音嘅事故,我曾經做過,
[00:17:33.500 --> 00:17:36.500]  而今我哋可以,亦都需要再出發。
[00:17:36.500 --> 00:17:41.500]  喺你嘅生命裏面,你需要再出發。
[00:17:41.500 --> 00:17:45.500]  喺啲唔同嘅人生嘅站裏面,你需要再出發。
[00:17:45.500 --> 00:17:51.500]  星班呀,Larissa話畀我聽,我哋活動浸聖會,
[00:17:51.500 --> 00:17:54.500]  而家最流行嘅病叫做「胃鮮果多症」。
[00:17:54.500 --> 00:17:58.500]  係咪棄管嚴辣,呢啲痴桂嘢。
[00:17:58.500 --> 00:18:00.500]  而家啲老婆都唔管我哋啦。
[00:18:00.500 --> 00:18:03.500]  好啦,食乾曬喎,有咩食啦。
[00:18:03.500 --> 00:18:09.500]  唔管啦,有咩食啦,廿歲就死就死啦,唔管啦。
[00:18:09.500 --> 00:18:13.500]  但係呢,我哋個「胃鮮果多」。
[00:18:13.500 --> 00:18:20.500]  點解呢?都係一個生命嘅新嘅站喎,新嘅經歷喎。
[00:18:20.500 --> 00:18:22.500]  你需要再出發喎。
[00:18:22.500 --> 00:18:25.500]  你兒女啦,搞畢業啦,空巢啦,佢出發咗,
[00:18:25.500 --> 00:18:30.500]  你嘅生命亦都要再出發喎。係咪呀?係啦。
[00:18:30.500 --> 00:18:36.500]  我哋出,畀迪嚟嘅先,係咪呀?
[00:18:36.500 --> 00:18:40.500]  而我哋每次嚟崇拜嘅時候,牧師嘅祝福,
[00:18:40.500 --> 00:18:44.500]  牧師嘅祝福唔係叫你平平安安地回去罷咁樣,
[00:18:44.500 --> 00:18:47.500]  係一個差遣喎。
[00:18:47.500 --> 00:18:53.500]  差遣你回家,差遣你再出發啦。
[00:18:53.500 --> 00:18:56.500]  所以我哋畀次祝福,就讓我哋再出發嘅時候,
[00:18:56.500 --> 00:18:58.500]  得力回恩。
[00:18:58.500 --> 00:19:02.500]  好啦,我哋講完敬拜嘅場合,
[00:19:02.500 --> 00:19:04.500]  而家講敬拜嘅時間,
[00:19:04.500 --> 00:19:06.500]  敬拜嘅人喎。
[00:19:06.500 --> 00:19:08.500]  呢度講到「義和的獨人」。
[00:19:08.500 --> 00:19:11.500]  咁「義和的獨人」呢,係有兩個意思嘅。
[00:19:11.500 --> 00:19:15.500]  當然係指嗰啲晝夜時立在聖殿裏面,
[00:19:15.500 --> 00:19:20.500]  做點燈啦、獻祭啦、歌唱嘅利尼人啦、祭司咁樣。
[00:19:20.500 --> 00:19:24.500]  佢哋係全天候㗎喎。
[00:19:24.500 --> 00:19:27.500]  廿四小時㗎喎。
[00:19:27.500 --> 00:19:32.500]  聖殿裏面嗰啲燈呀,係不滅㗎喎。
[00:19:32.500 --> 00:19:36.500]  炭火,不滅㗎喎。
[00:19:36.500 --> 00:19:41.500]  祭司嘅責任,就係照管住啲燈,
[00:19:41.500 --> 00:19:43.500]  唔好,冇油,熄咗。
[00:19:43.500 --> 00:19:46.500]  炭火,唔好熄咗。
[00:19:46.500 --> 00:19:49.500]  佢哋要歌唱喎。
[00:19:49.500 --> 00:19:52.500]  佢晝夜站立在時立聖殿裏面,
[00:19:52.500 --> 00:19:55.500]  特別睇嚟代至上下呢,
[00:19:55.500 --> 00:19:59.500]  就見到嗰啲嘅祭司利尼人,利尼人嘅編祭呢,
[00:19:59.500 --> 00:20:03.500]  佢哋已經唔需要好似從前喺抗議裏面觀觀台台啦,
[00:20:03.500 --> 00:20:06.500]  因為嗰時係流動性、移動性嘅聖所嘛。
[00:20:06.500 --> 00:20:09.500]  又支寒晚擦呀咁樣嘢,佢哋唔需要㗎啦。
[00:20:09.500 --> 00:20:13.500]  而佢哋呢就係做開門嘅、做敬拜嘅、做讚美嘅、
[00:20:13.500 --> 00:20:18.500]  做歌唱嘅、彈琴嘅、鼓塞嘅、打鼓嘅、吹號嘅,
[00:20:18.500 --> 00:20:20.500]  敬拜、讚美。
[00:20:20.500 --> 00:20:22.500]  晝夜市立在聖所。
[00:20:22.500 --> 00:20:25.500]  當然啦,佢唔可以廿四小時輪班啦,
[00:20:25.500 --> 00:20:28.500]  當班啦,所以佢就輪班嘅。
[00:20:28.500 --> 00:20:33.500]  禁祭完畢呢,亦都係回返教堂嘅時候啦。
[00:20:33.500 --> 00:20:36.500]  咁當然啦,亦都要知道喎,
[00:20:36.500 --> 00:20:43.500]  神嘅子民、會眾係喺參與緊呢個敬拜嘅場合當中忙。
[00:20:43.500 --> 00:20:47.500]  咁所以呢個嘅「笑話的獨人」呢,
[00:20:47.500 --> 00:20:51.500]  固然係指呢啲嘅祭司利尼人啦,
[00:20:51.500 --> 00:20:54.500]  即係聖祭裏面嗰啲professionals呀,
[00:20:54.500 --> 00:20:58.500]  藍絲嗰啲呀,高傳道嗰啲啦,係咪呀?
[00:20:58.500 --> 00:21:01.500]  咁我哋廿四小時全天候㗎喎,係咪呀?
[00:21:01.500 --> 00:21:03.500]  無落班㗎喎其實。
[00:21:03.500 --> 00:21:06.500]  啲全程打俾我,有緊要事我都會,
[00:21:06.500 --> 00:21:10.500]  Sorry,明日九點鐘再打俾我啦,我唔信㗎。
[00:21:10.500 --> 00:21:13.500]  知唔知點解呀?
[00:21:13.500 --> 00:21:15.500]  記得早轉到日喺,
[00:21:15.500 --> 00:21:18.500]  有返工,就無返工㗎,係咪呀?
[00:21:18.500 --> 00:21:20.500]  香港人係咁。
[00:21:20.500 --> 00:21:22.500]  係㗎。
[00:21:22.500 --> 00:21:25.500]  但係每一個神嘅兒女,
[00:21:25.500 --> 00:21:31.500]  亦都係參與喺呢個極電法裏面,亦都係神嘅獨人。
[00:21:31.500 --> 00:21:35.500]  佢哋都係一齊參與,侍奉神嘅會眾。
