
[00:00:00.000 --> 00:00:03.680]  - 姐妹平安! - 弟兄姐妹平安!
[00:01:52.760 --> 00:01:55.400]  所以幸福感一下子就沒有了
[00:01:55.400 --> 00:01:58.000]  幸福感一下子就下降了
[00:01:58.000 --> 00:02:01.960]  其實關於過農曆新年的開心事
[00:02:01.960 --> 00:02:04.920]  其實關於過農曆新年的開心事
[00:02:04.920 --> 00:02:10.080]  我覺得可能還有一樣的小幸福大家可能不太為意
[00:02:10.080 --> 00:02:13.360]  還有一個小的幸福可能大家沒有為意
[00:02:13.360 --> 00:02:15.200]  讓我講出來看看大家同不同意
[00:02:15.200 --> 00:02:17.360]  讓我講出來看看大家是否同意
[00:02:17.360 --> 00:02:19.560]  就是過農曆新年的時候
[00:02:19.560 --> 00:02:23.000]  讓我們可以再一次有一個機會
[00:02:23.000 --> 00:02:26.120]  為新的一年訂下一些目標和願望
[00:02:26.120 --> 00:02:28.280]  就是每一個農曆新年
[00:02:28.280 --> 00:02:31.520]  我們可以為新的一年訂下一些目標或是願望
[00:02:31.520 --> 00:02:33.960]  因為就是我們才過農曆年
[00:02:33.960 --> 00:02:37.520]  就是因為我們才過農曆年
[00:02:37.520 --> 00:02:39.200]  所以我們有兩次新年
[00:02:39.200 --> 00:02:41.200]  我們有兩次的新年
[00:02:41.200 --> 00:02:45.960]  但是這個2026年轉眼就已經快過兩個月了
[00:02:45.960 --> 00:02:50.000]  所以這個2026年轉眼就已經快過兩個月了
[00:02:50.000 --> 00:02:54.440]  那麼起初我們訂立的新的目標或者願望
[00:02:54.440 --> 00:02:58.360]  起初我們過了一些新的目標或是願望
[00:02:58.360 --> 00:03:02.120]  可能在實踐方面就感覺有些不順
[00:03:02.120 --> 00:03:05.320]  在實踐的方面可能不是很順
[00:03:05.320 --> 00:03:08.760]  譬如你想改變一下你自己的一些壞習慣
[00:03:08.760 --> 00:03:11.200]  比如想改一下我們自己的壞習慣
[00:03:11.200 --> 00:03:13.520]  或者你很想建立一些好的習慣
[00:03:13.520 --> 00:03:15.400]  或者建立一些好的習慣
[00:03:15.400 --> 00:03:17.760]  但是過了兩個月一點進展都沒有
[00:03:17.760 --> 00:03:20.200]  因為兩個月一點進展都沒有
[00:03:20.200 --> 00:03:22.280]  甚至有些人都已經放棄了
[00:03:22.280 --> 00:03:24.640]  甚至有些人都已經放棄了
[00:03:24.640 --> 00:03:29.280]  我年頭訂的目標就是做運動和去健身
[00:03:29.280 --> 00:03:32.400]  我年初訂的目標就是做運動還有健身
[00:03:32.400 --> 00:03:35.720]  那麼可惜兩個月過了就一點都沒開始
[00:03:35.720 --> 00:03:38.680]  可惜兩個月過了就一點都沒開始
[00:03:38.680 --> 00:03:40.480]  我老婆經常就說我
[00:03:40.480 --> 00:03:43.200]  你為什麼這麼懶一點都不想動
[00:03:43.200 --> 00:03:46.840]  我太太就跟我說為什麼這麼懶不想動
[00:03:46.840 --> 00:03:48.880]  我沒有說謊的她真的經常罵我
[00:03:48.880 --> 00:03:51.880]  我沒有說謊的她經常罵我
[00:03:51.880 --> 00:03:57.960]  所以過農曆年令我再次定立目標和願望
[00:03:57.960 --> 00:04:02.280]  所以過年的時候我就可以重新定下一個目標和願望
[00:04:02.280 --> 00:04:06.840]  希望新的農曆年我可以實踐我的目標
[00:04:06.840 --> 00:04:11.120]  在新的農曆年希望我可以實踐我的目標
[00:04:11.120 --> 00:04:18.080]  今天我想和大家分享的主題就是不可能的任務
[00:04:18.080 --> 00:04:20.360]  成就不可能的任務
[00:04:20.360 --> 00:04:24.920]  今天跟大家分享的題目是成就不可能的任務
[00:04:24.920 --> 00:04:30.280]  對基督徒來說最困難和成就不了的事
[00:04:30.280 --> 00:04:32.600]  可能未必是人生的目標或者願望
[00:04:32.600 --> 00:04:38.440]  對基督徒來講成就不到的事未必是人生的目標或願望
[00:04:38.440 --> 00:04:41.440]  可能是在信仰的實踐上面
[00:04:41.440 --> 00:04:43.880]  可能是在信仰的實踐上面
[00:04:43.880 --> 00:04:47.880]  譬如過去幾年的世紀疫情或者是社會運動
[00:04:47.880 --> 00:04:52.480]  如過去幾年的世紀疫情或者是社會運動裡面
[00:04:52.480 --> 00:04:56.480]  大家都肯定經歷過那種無能為力的感覺
[00:04:56.480 --> 00:04:59.760]  大家肯定會經歷過那種無能為力的感覺
[00:04:59.760 --> 00:05:03.840]  在那段時間很多傳福音的施工都是停止了
[00:05:03.840 --> 00:05:08.760]  在那段時間裡面很多傳福音的施工也因此而停止
[00:05:08.760 --> 00:05:10.960]  過去幾年停止了的施工
[00:05:10.960 --> 00:05:15.840]  譬如宣教都好像很難或者沒有動力的重新開始
[00:05:15.840 --> 00:05:22.360]  過去幾年可能停止了宣教也可能沒有動力重新開始
[00:05:22.360 --> 00:05:24.760]  又譬如AI時代突然降臨
[00:05:24.760 --> 00:05:27.200]  又譬如AI時代突然降臨
[00:05:27.200 --> 00:05:30.960]  我們很怕被人騙
[00:05:30.960 --> 00:05:36.360]  關心其他人和彼此相愛就變得格外小心
[00:05:36.360 --> 00:05:41.280]  關心他人或彼此相愛我們就可能格外小心
[00:05:41.280 --> 00:05:47.640]  今天我所分享的訊息是關於大衛對戰巨人哥利亞的故事
[00:05:47.640 --> 00:05:53.360]  今天我分享的訊息就是大衛對戰巨人哥利亞的故事
[00:05:53.360 --> 00:05:56.320]  我相信大家都對這個故事很熟悉
[00:05:56.320 --> 00:06:00.040]  我相信大家對這個故事也非常熟悉
[00:06:00.040 --> 00:06:07.080]  不過大家知不知道大衛是怎樣決定去接受這個所有人都認為不可能的任務呢?
[00:06:07.080 --> 00:06:12.720]  我大衛怎樣去決定去接受這個巨人哥利亞的任務呢?
[00:06:12.720 --> 00:06:19.400]  究竟需要什麼條件和因素去令到看似不可能的任務變成可能呢?
[00:06:19.400 --> 00:06:25.080]  需要什麼條件和因素去應對這個不可能的任務呢?
[00:06:25.080 --> 00:06:28.480]  希望透過今天的分享我們都好像大衛一樣
[00:06:28.480 --> 00:06:32.520]  希望透過今天的分享我們都好像大衛一樣
[00:06:32.520 --> 00:06:37.000]  在這個很不容易的世代成就神給我們基督徒的使命
[00:06:37.000 --> 00:06:41.400]  在這個不容易的世代成就神給我們基督徒的使命
[00:06:41.400 --> 00:06:44.960]  我會分享兩個成就不可能任務的關鍵因素
[00:06:44.960 --> 00:06:49.760]  我會分享兩個成就不可能任務的兩個關鍵的因素
[00:06:49.760 --> 00:06:57.640]  第一個因素就是需要願意信服隨時擔起這個使命的心
[00:06:57.640 --> 00:07:03.680]  第二個因素就是需要願意信服隨時擔起這個使命的心
[00:07:03.680 --> 00:07:07.280]  首先我將一些背景講給大家聽
[00:07:07.280 --> 00:07:13.200]  在今天的經文前面的17章1至11節提到的內容
[00:07:13.200 --> 00:07:15.720]  首先我跟大家分享一下經文的背景
[00:07:15.720 --> 00:07:21.600]  就是前面提過17章1到11節的內容
[00:07:21.600 --> 00:07:28.360]  大背景就是以色列的敵人非利士人要來跟以色列人征戰
[00:07:28.360 --> 00:07:34.240]  大背景就是以色列的敵人非利士人要跟以色列人征戰
[00:07:34.240 --> 00:07:39.640]  雙方的軍隊就在伯利恆附近的山谷對峙
[00:07:39.640 --> 00:07:44.560]  雙方的軍隊就在伯利恆的山谷裡面對壘
[00:07:44.560 --> 00:07:48.480]  我給大家看一下地圖讓大家有一個更立體的印象
[00:07:48.480 --> 00:07:51.680]  我給大家看一下地圖讓大家有一個更立體的印象
[00:07:51.680 --> 00:08:01.840]  這是地圖,他們在以拉谷對峙
[00:08:01.840 --> 00:08:05.160]  另外有一張實景圖,可能還看得比較好
[00:08:05.160 --> 00:08:07.040]  還有一個實境圖
[00:08:07.040 --> 00:08:12.480]  其實說是山,最多來講只能稱為小山丘
[00:08:12.480 --> 00:08:15.640]  與其說是山,其實它只是一個小山丘
[00:08:15.640 --> 00:08:20.000]  要打起來,衝過去就是了
[00:08:20.000 --> 00:08:23.920]  古代戰爭,兩軍對壘的時候
[00:08:23.920 --> 00:08:27.120]  雙方都會派出戰士來對打
[00:08:27.120 --> 00:08:34.120]  古代的戰爭,雙方都會派出戰士互相對打
[00:08:34.120 --> 00:08:37.120]  看看誰會贏
[00:08:37.120 --> 00:08:41.880]  有點像我們中國看三國演義電視劇
[00:08:41.880 --> 00:08:45.120]  像中國我們看三國演義的電視劇
[00:08:45.120 --> 00:08:48.120]  都看到兩個將軍在對打
[00:08:48.120 --> 00:08:50.920]  你看到兩個將軍在對打
[00:08:50.920 --> 00:08:56.360]  最後的戰局通常都是打贏的將軍得到的
[00:08:56.360 --> 00:09:01.520]  最後的勝局都是打贏的那一方的將軍得到的
[00:09:01.520 --> 00:09:06.000]  還有這個故事是關於大衛對戰巨人哥利亞
[00:09:06.000 --> 00:09:09.400]  這個故事是大衛對戰巨人哥利亞
[00:09:09.400 --> 00:09:13.320]  哥利亞究竟有多巨大呢?多可怕呢?
[00:09:13.320 --> 00:09:16.320]  哥利亞究竟有多巨大呢?多可怕呢?
[00:09:16.320 --> 00:09:18.320]  又給大家看一圖了
[00:09:18.320 --> 00:09:19.840]  給大家看一看圖
[00:09:19.840 --> 00:09:21.640]  聖經有特別說的
[00:09:21.640 --> 00:09:26.200]  他身高就是六爪零一虎口
[00:09:26.200 --> 00:09:30.880]  他身高是六爪零一虎口
[00:09:30.880 --> 00:09:37.960]  一爪就是指我們一般人的手肘的長度
[00:09:37.960 --> 00:09:41.200]  一爪就是手肘的長度
[00:09:41.200 --> 00:09:45.440]  六爪零一虎口大概是三米多
[00:09:45.440 --> 00:09:48.040]  六爪零一虎口大概是三米多
[00:09:48.040 --> 00:09:50.280]  不是三米多是一爪三米多
[00:09:50.280 --> 00:09:53.240]  算起來是九尺
[00:09:53.240 --> 00:09:54.200]  九尺
[00:09:54.200 --> 00:09:55.880]  九尺
[00:09:55.880 --> 00:09:56.960]  大概九尺
[00:09:56.960 --> 00:09:58.040]  九尺多高
[00:09:58.040 --> 00:09:59.160]  九尺多
[00:09:59.160 --> 00:10:04.040]  其實我們最出名的籃球明星是姚明
[00:10:04.040 --> 00:10:06.480]  最著名的籃球明星就是姚明
[00:10:06.480 --> 00:10:07.960]  他也是七尺多
[00:10:07.960 --> 00:10:09.960]  他也只是七尺多
[00:10:09.960 --> 00:10:11.640]  哥利亞有九尺多
[00:10:11.640 --> 00:10:13.920]  哥利亞有九尺
[00:10:13.920 --> 00:10:25.280]  這個圖比較了大衛和哥利亞的高度
[00:10:25.280 --> 00:10:28.760]  這個圖比較了大衛和哥利亞的高度
[00:10:28.760 --> 00:10:30.120]  其實差不多高一倍
[00:10:30.120 --> 00:10:32.040]  差不多高一倍
[00:10:32.040 --> 00:10:34.120]  很多人害怕
[00:10:34.120 --> 00:10:36.880]  哥利亞比大衛高一倍是超級恐怖的
[00:10:36.880 --> 00:10:39.840]  哥利亞比大衛高一倍是非常恐怖的
[00:10:39.840 --> 00:10:44.600]  還有聖經形容巨人的戰甲重五十七公斤
[00:10:44.600 --> 00:10:49.640]  甚至形容巨人的戰甲重五十七公斤
[00:10:49.640 --> 00:10:51.400]  武器也重七公斤
[00:10:51.400 --> 00:10:53.280]  武器也重七公斤
[00:10:53.280 --> 00:10:56.800]  這樣的巨人戰士誰敢挑戰他呢?
[00:10:56.800 --> 00:10:59.800]  這樣的巨人戰士誰敢挑戰他呢?
[00:10:59.800 --> 00:11:01.560]  誰有可能打贏他呢?
[00:11:01.560 --> 00:11:03.440]  誰有可能打贏他呢?
[00:11:03.440 --> 00:11:06.720]  所以十一節描述的以色列人
[00:11:06.720 --> 00:11:09.880]  裡面沒有人敢出去跟他打
[00:11:09.880 --> 00:11:15.080]  裡面沒有人敢出去跟他打
[00:11:15.080 --> 00:11:18.200]  大家都很驚慌和極其害怕
[00:11:18.200 --> 00:11:21.240]  大家都很驚慌和極其害怕
[00:11:21.240 --> 00:11:24.400]  現在大家不要馬上審判以色列人
[00:11:24.400 --> 00:11:24.440]  現在大家不要馬上審判以色列人
[00:11:24.440 --> 00:11:24.440]  現在大家不要馬上審判以色列人
[00:11:24.440 --> 00:11:24.440]  現在大家不要馬上審判以色列人
[00:11:24.440 --> 00:11:25.800]  現在大家不要馬上審判以色列人
[00:11:25.800 --> 00:11:25.840]  現在大家不要馬上審判以色列人
[00:11:25.840 --> 00:11:25.840]  現在大家不要馬上審判以色列人
[00:11:25.840 --> 00:11:25.840]  現在大家不要馬上審判以色列人
[00:11:25.840 --> 00:11:25.840]  現在大家不要馬上審判以色列人
[00:11:25.840 --> 00:11:25.840]  現在大家不要馬上審判以色列人
[00:11:25.840 --> 00:11:25.840]  現在大家不要馬上審判以色列人
[00:11:25.840 --> 00:11:38.800]  現在大家不要馬上審判以色列人
[00:11:56.840 --> 00:12:00.080]  尤其在這個對立很嚴重的世代
[00:12:00.080 --> 00:12:00.120]  尤其在這個對立很嚴重的世代
[00:12:00.120 --> 00:12:03.320]  尤其在這個對立很嚴重的世代
[00:12:03.320 --> 00:12:07.320]  詐騙很猖狂的世代
[00:12:07.320 --> 00:12:07.320]  我們怎樣去活出這個愛呢
[00:12:07.320 --> 00:12:09.160]  我們怎樣去活出這個愛呢
[00:12:09.160 --> 00:12:11.240]  我們怎樣活出這個愛呢
[00:12:11.240 --> 00:12:11.240]  怎樣去講饒恕呢
[00:12:11.240 --> 00:12:12.920]  怎樣去講饒恕呢
[00:12:12.920 --> 00:12:12.960]  怎樣講饒恕呢
[00:12:12.960 --> 00:12:15.160]  怎樣講饒恕呢
[00:12:15.160 --> 00:12:18.480]  跟你擁有不同政治立場的人
[00:12:18.480 --> 00:12:19.680]  你可不可以愛他呢
[00:12:19.680 --> 00:12:19.720]  跟你擁有不同政治立場的人
[00:12:19.720 --> 00:12:21.920]  跟你擁有不同政治立場的人
[00:12:21.920 --> 00:12:21.960]  你可以愛他嗎
[00:12:21.960 --> 00:12:23.160]  你可以愛他嗎
[00:12:23.160 --> 00:12:23.200]  你可不可以關心他呢
[00:12:23.200 --> 00:12:24.400]  你可不可以關心他呢
[00:12:24.400 --> 00:12:24.440]  你可以關心他嗎
[00:12:24.440 --> 00:12:24.440]  你可以關心他嗎
[00:12:24.440 --> 00:12:25.880]  你可以關心他嗎
[00:12:25.880 --> 00:12:25.920]  可不可以傳福音給他們呢
[00:12:25.920 --> 00:12:27.320]  可不可以傳福音給他們呢
[00:12:27.320 --> 00:12:29.080]  可不可以傳福音給他們呢
[00:12:29.080 --> 00:12:29.120]  真的可以嗎
[00:12:29.120 --> 00:12:30.040]  真的可以嗎
[00:12:30.040 --> 00:12:31.320]  真的可以嗎
[00:12:31.320 --> 00:12:32.160]  其實很難
[00:12:32.160 --> 00:12:33.160]  其實很難
[00:12:33.160 --> 00:12:33.760]  真的很難
[00:12:33.760 --> 00:12:34.920]  真的很難
[00:12:34.920 --> 00:12:38.440]  我記得2014年我在香港讀神學的時候
[00:12:38.440 --> 00:12:38.480]  我記得2014年我在香港讀神學的時候
[00:12:38.480 --> 00:12:41.440]  我記得2014年我在香港讀神學的時候
[00:12:41.440 --> 00:12:41.440]  那時候香港正在發生佔領中環事件
[00:12:41.440 --> 00:12:45.000]  那時候香港正在發生佔領中環事件
[00:12:45.000 --> 00:12:45.000]  當時香港就發生一個佔領中環的事件
[00:12:45.000 --> 00:12:48.720]  當時香港就發生一個佔領中環的事件
[00:12:48.720 --> 00:12:48.720]  那時候你跟我在政治立場上都有不同的意見
[00:12:48.720 --> 00:12:52.720]  當時同學在政治立場上都有不同的意見。
[00:12:52.720 --> 00:12:58.720]  當時有人跟我的政治立場也有不同的意見。
[00:12:58.720 --> 00:13:02.720]  不是跟我,是大家同學都彼此,彼此不是只有我。
[00:13:02.720 --> 00:13:05.720]  同學之間也有不同的意見。
[00:13:05.720 --> 00:13:08.720]  在課堂會激烈地討論。
[00:13:08.720 --> 00:13:10.720]  在課堂裡面也激烈地討論。
[00:13:10.720 --> 00:13:12.720]  當然我都深陷其中。
[00:13:12.720 --> 00:13:13.720]  我也深陷其中。
[00:13:13.720 --> 00:13:17.720]  有一次我跟一位同學就爭論到要老師來調解一下。
[00:13:17.720 --> 00:13:21.720]  有一次我跟一位同學就爭論到要老師來調解一下。
[00:13:21.720 --> 00:13:25.720]  爭吵之後我跟那位同學就產生了隔閡。
[00:13:25.720 --> 00:13:29.720]  爭吵之後我跟那位同學就產生了隔閡。
[00:13:29.720 --> 00:13:31.720]  簡單來說就是面左左。
[00:13:31.720 --> 00:13:38.720]  就是過不去,對,面左左,翻譯不通。
[00:13:38.720 --> 00:13:42.720]  就是看得不順眼,順不順眼。
[00:13:42.720 --> 00:13:48.720]  回家後我反思自己,聖靈也責備和提醒我。
[00:13:48.720 --> 00:13:52.720]  回家後我反思自己,聖靈也責備和提醒我。
[00:13:52.720 --> 00:13:58.720]  如果連將要成為傳道人都不能夠接納跟自己意見不合的人呢?
[00:13:58.720 --> 00:14:04.720]  如果將要成為傳道人的時候,我也不能夠接納其他人意見的時候。
[00:14:04.720 --> 00:14:06.720]  那我還有沒有資格做傳道呢?
[00:14:06.720 --> 00:14:09.720]  那我還有沒有資格做傳道呢?
[00:14:09.720 --> 00:14:11.720]  還可不可以去遵守聖經的教導呢?
[00:14:11.720 --> 00:14:13.720]  還可不可以去遵守聖經的教導呢?
[00:14:13.720 --> 00:14:15.720]  於是我就去找那位同學。
[00:14:15.720 --> 00:14:17.720]  於是我就去找那位同學。
[00:14:17.720 --> 00:14:19.720]  我跟他道歉和分享聖靈的提醒。
[00:14:19.720 --> 00:14:22.720]  我跟他道歉和分享聖靈的提醒。
[00:14:22.720 --> 00:14:24.720]  他有相同的感受。
[00:14:24.720 --> 00:14:26.720]  他也有相同的感受。
[00:14:26.720 --> 00:14:29.720]  最後我們成為了班裡最好的朋友。
[00:14:29.720 --> 00:14:31.720]  最後我們成為了班裡最好的朋友。
[00:14:31.720 --> 00:14:36.720]  雖然在政治取向上,我們到今天還是不一樣的。
[00:14:36.720 --> 00:14:40.720]  雖然在政治取向上,我跟他現在也是不同的。
[00:14:40.720 --> 00:14:42.720]  雖然在政治取向上,我跟他現在也是不同的。
[00:14:42.720 --> 00:14:44.720]  但是我們一直都彼此關心對方。
[00:14:44.720 --> 00:14:46.720]  但是我們一直都彼此關心對方。
[00:14:46.720 --> 00:14:48.720]  所以有一些聖經教導,譬如說愛你的敵人,
[00:14:48.720 --> 00:14:50.720]  所以有一些聖經教導,譬如說愛你的敵人,
[00:14:50.720 --> 00:14:52.720]  愛你不想愛的人,
[00:14:52.720 --> 00:14:54.720]  譬如有一些聖經的教導,
[00:14:54.720 --> 00:14:56.720]  愛你的敵人,愛你一些不想愛的人,
[00:14:56.720 --> 00:14:58.720]  要完成這些自己認為不可能做到的聖經教導,
[00:14:58.720 --> 00:15:00.720]  要完成這些自己認為不可能做到的聖經教導,
[00:15:00.720 --> 00:15:02.720]  要完成這些自己認為不可能做到的聖經教導,
[00:15:02.720 --> 00:15:04.720]  要完成這些自己認為不可能做到的聖經教導,
[00:15:04.720 --> 00:15:06.720]  要完成這些自己認為不可能做到的聖經教導,
[00:15:06.720 --> 00:15:10.720]  要完成這些自己認為不可能做到的聖經教導,
[00:15:10.720 --> 00:15:12.720]  要完成這些自己認為不可能做到的聖經教導,
[00:15:12.720 --> 00:15:14.720]  要完成這些自己認為不可能做到的聖經教導,
[00:15:14.720 --> 00:15:16.720]  要完成這些自己認為不可能做到的聖經教導,
[00:15:16.720 --> 00:15:18.720]  要完成這些自己認為不可能做到的聖經教導,
[00:15:18.720 --> 00:15:20.720]  要完成這些自己認為不可能做到的聖經教導,
[00:15:20.720 --> 00:15:22.720]  要完成這些自己認為不可能做到的聖經教導,
[00:15:22.720 --> 00:15:24.720]  要完成這些自己認為不可能做到的聖經教導,
[00:15:24.720 --> 00:15:26.720]  要完成這些自己認為不可能做到的聖經教導,
[00:15:26.720 --> 00:15:28.720]  要完成這些自己認為不可能做到的聖經教導,
[00:15:28.720 --> 00:15:30.720]  要完成這些自己認為不可能做到的聖經教導,
[00:15:30.720 --> 00:15:32.720]  要完成這些自己認為不可能做到的聖經教導,
[00:15:32.720 --> 00:15:36.720]  要完成這些自己認為不可能做到的聖經教導,
[00:15:36.720 --> 00:15:38.720]  要完成這些自己認為不可能做到的聖經教導,
[00:15:38.720 --> 00:15:40.720]  要完成這些自己認為不可能做到的聖經教導,
[00:15:40.720 --> 00:15:42.720]  要完成這些自己認為不可能做到的聖經教導,
[00:15:42.720 --> 00:15:44.720]  要完成這些自己認為不可能做到的聖經教導,
[00:15:44.720 --> 00:15:46.720]  要完成這些自己認為不可能做到的聖經教導,
[00:15:46.720 --> 00:15:48.720]  要完成這些自己認為不可能做到的聖經教導,
[00:15:48.720 --> 00:15:50.720]  要完成這些自己認為不可能做到的聖經教導,
[00:15:50.720 --> 00:15:52.720]  要完成這些自己認為不可能做到的聖經教導,
[00:15:52.720 --> 00:15:54.720]  要完成這些自己認為不可能做到的聖經教導,
[00:15:54.720 --> 00:15:56.720]  要完成這些自己認為不可能做到的聖經教導,
[00:15:56.720 --> 00:15:58.720]  要完成這些自己認為不可能做到的聖經教導,
[00:15:58.720 --> 00:16:02.720]  要完成這些自己認為不可能做到的聖經教導,
[00:16:28.720 --> 00:16:30.720]  要完成這些自己認為不可能做到的聖經教導,
[00:16:30.720 --> 00:16:32.720]  要完成這些自己認為不可能做到的聖經教導,
[00:16:32.720 --> 00:16:34.720]  要完成這些自己認為不可能做到的聖經教導,
[00:16:34.720 --> 00:16:36.720]  要完成這些自己認為不可能做到的聖經教導,
[00:16:36.720 --> 00:16:38.720]  要完成這些自己認為不可能做到的聖經教導,
[00:16:38.720 --> 00:16:40.720]  要完成這些自己認為不可能做到的聖經教導,
[00:16:40.720 --> 00:16:42.720]  要完成這些自己認為不可能做到的聖經教導,
[00:16:42.720 --> 00:16:44.720]  要完成這些自己認為不可能做到的聖經教導,
[00:16:44.720 --> 00:16:46.720]  要完成這些自己認為不可能做到的聖經教導,
[00:16:46.720 --> 00:16:48.720]  要完成這些自己認為不可能做到的聖經教導,
[00:16:48.720 --> 00:16:50.720]  要完成這些自己認為不可能做到的聖經教導,
[00:16:50.720 --> 00:16:52.720]  要完成這些自己認為不可能做到的聖經教導,
[00:16:52.720 --> 00:16:58.720]  要完成這些自己認為不可能做到的聖經教導,
[00:16:58.720 --> 00:17:00.720]  要完成這些自己認為不可能做到的聖經教導,
[00:17:00.720 --> 00:17:02.720]  要完成這些自己認為不可能做到的聖經教導,
[00:17:02.720 --> 00:17:04.720]  要完成這些自己認為不可能做到的聖經教導,
[00:17:04.720 --> 00:17:06.720]  要完成這些自己認為不可能做到的聖經教導,
[00:17:06.720 --> 00:17:08.720]  要完成這些自己認為不可能做到的聖經教導,
[00:17:08.720 --> 00:17:10.720]  要完成這些自己認為不可能做到的聖經教導,
[00:17:10.720 --> 00:17:12.720]  要完成這些自己認為不可能做到的聖經教導,
[00:17:12.720 --> 00:17:14.720]  要完成這些自己認為不可能做到的聖經教導,
[00:17:14.720 --> 00:17:16.720]  要完成這些自己認為不可能做到的聖經教導,
[00:17:16.720 --> 00:17:18.720]  要完成這些自己認為不可能做到的聖經教導,
[00:17:18.720 --> 00:17:20.720]  要完成這些自己認為不可能做到的聖經教導,
[00:17:20.720 --> 00:17:22.720]  要完成這些自己認為不可能做到的聖經教導,
[00:17:22.720 --> 00:17:24.720]  要完成這些自己認為不可能做到的聖經教導,
[00:17:24.720 --> 00:17:26.720]  要完成這些自己認為不可能做到的聖經教導,
[00:17:26.720 --> 00:17:28.720]  要完成這些自己認為不可能做到的聖經教導,
[00:17:28.720 --> 00:17:30.720]  要完成這些自己認為不可能做到的聖經教導,
[00:17:30.720 --> 00:17:32.720]  要完成這些自己認為不可能做到的聖經教導,
[00:17:32.720 --> 00:17:34.720]  要完成這些自己認為不可能做到的聖經教導,
[00:17:34.720 --> 00:17:36.720]  要完成這些自己認為不可能做到的聖經教導,
[00:17:36.720 --> 00:17:38.720]  要完成這些自己認為不可能做到的聖經教導,
[00:17:38.720 --> 00:17:40.720]  要完成這些自己認為不可能做到的聖經教導,
[00:17:40.720 --> 00:17:42.720]  要完成這些自己認為不可能做到的聖經教導,
[00:17:42.720 --> 00:17:44.720]  要完成這些自己認為不可能做到的聖經教導,
[00:17:44.720 --> 00:17:50.720]  要完成這些自己認為不可能做到的聖經教導,
[00:17:50.720 --> 00:17:52.720]  要完成這些自己認為不可能做到的聖經教導,
[00:17:52.720 --> 00:17:54.720]  要完成這些自己認為不可能做到的聖經教導,
[00:17:54.720 --> 00:17:56.720]  要完成這些自己認為不可能做到的聖經教導,
[00:17:56.720 --> 00:17:58.720]  要完成這些自己認為不可能做到的聖經教導,
[00:17:58.720 --> 00:18:00.720]  要完成這些自己認為不可能做到的聖經教導,
[00:18:00.720 --> 00:18:02.720]  要完成這些自己認為不可能做到的聖經教導,
[00:18:02.720 --> 00:18:04.720]  要完成這些自己認為不可能做到的聖經教導,
[00:18:04.720 --> 00:18:06.720]  要完成這些自己認為不可能做到的聖經教導,
[00:18:06.720 --> 00:18:08.720]  要完成這些自己認為不可能做到的聖經教導,
