
[00:00:00.000 --> 00:00:04.000]  今天很完整的聽到彭弟兄的分享
[00:05:10.000 --> 00:05:14.000]  可是彭先生給我們一個非常好的榜樣
[00:05:14.000 --> 00:05:16.000]  他還沒認識還沒相信
[00:05:16.000 --> 00:05:18.000]  可是他看到神的話語的時候
[00:05:18.000 --> 00:05:21.000]  已經發現好像得到一個寶藏一樣的
[00:05:21.000 --> 00:05:24.000]  愛不釋手
[00:05:24.000 --> 00:05:25.000]  其次呢
[00:05:25.000 --> 00:05:33.000]  神也透過禱告來讓彭先生經歷到上帝的奇妙
[00:05:33.000 --> 00:05:38.000]  在他女兒的這個病的過程當中
[00:05:38.000 --> 00:05:43.000]  神讓彭先生看到在一些困難的面前
[00:05:43.000 --> 00:05:45.000]  我們其實人很微小
[00:05:45.000 --> 00:05:48.000]  很無力很無助
[00:05:48.000 --> 00:05:53.000]  唯有當我們謙卑的來到神的面前去祈求的時候
[00:05:53.000 --> 00:05:56.000]  神就讓我們經歷到他的信實
[00:05:56.000 --> 00:05:59.000]  他的真實
[00:05:59.000 --> 00:06:03.000]  也按著像耶穌基督所應許的
[00:06:03.000 --> 00:06:06.000]  他說你們祈求就給你們
[00:06:06.000 --> 00:06:09.000]  你們尋求尋找就尋見
[00:06:09.000 --> 00:06:14.000]  叩門就給你們開門
[00:06:14.000 --> 00:06:16.000]  只要我們用心的
[00:06:16.000 --> 00:06:20.000]  懇切的持久的來尋求的時候
[00:06:20.000 --> 00:06:24.000]  神一定讓你尋找到他
[00:06:24.000 --> 00:06:25.000]  第三呢
[00:06:25.000 --> 00:06:27.000]  我看到彭先生的經歷呢
[00:06:27.000 --> 00:06:30.000]  他是經歷了主恩
[00:06:30.000 --> 00:06:32.000]  就心存感恩
[00:06:32.000 --> 00:06:36.000]  一心的來信靠
[00:06:36.000 --> 00:06:39.000]  他第一天來到這裡的時候
[00:06:39.000 --> 00:06:40.000]  跟我們分享
[00:06:40.000 --> 00:06:42.000]  我就看到
[00:06:42.000 --> 00:06:44.000]  他向神的承諾
[00:06:44.000 --> 00:06:45.000]  他真的兌現
[00:06:45.000 --> 00:06:47.000]  他不是說說而已
[00:06:47.000 --> 00:06:49.000]  他說到做到
[00:06:49.000 --> 00:06:50.000]  他向神答應了
[00:06:50.000 --> 00:06:52.000]  神我要來尋找你
[00:06:52.000 --> 00:06:53.000]  我要去教會
[00:06:53.000 --> 00:06:54.000]  我要找到你
[00:06:54.000 --> 00:06:57.000]  我要來到教會
[00:06:57.000 --> 00:06:58.000]  聖經也這樣
[00:06:58.000 --> 00:07:00.000]  有一段這樣的話
[00:07:00.000 --> 00:07:02.000]  也跟彭先生的經歷
[00:07:02.000 --> 00:07:04.000]  我覺得很相配
[00:07:04.000 --> 00:07:07.000]  他說你們要嘗嘗主恩的滋味
[00:07:07.000 --> 00:07:09.000]  便知道他是美善
[00:07:09.000 --> 00:07:11.000]  投靠他的人有福了
[00:07:11.000 --> 00:07:12.000]  耶和華的聖名
[00:07:12.000 --> 00:07:14.000]  你們當敬畏他
[00:07:14.000 --> 00:07:17.000]  因敬畏他的一無所缺
[00:07:17.000 --> 00:07:20.000]  少壯獅子還缺食忍餓
[00:07:20.000 --> 00:07:25.000]  但尋求耶和華的什麼好處都不缺
[00:07:25.000 --> 00:07:27.000]  我從彭先生的身上
[00:07:27.000 --> 00:07:30.000]  我真的看到一個經歷主恩
[00:07:30.000 --> 00:07:31.000]  心存感恩
[00:07:31.000 --> 00:07:32.000]  而且呢
[00:07:32.000 --> 00:07:34.000]  是從那天開始
[00:07:34.000 --> 00:07:37.000]  一心的來信靠神
[00:07:37.000 --> 00:07:38.000]  那弟兄姊妹
[00:07:38.000 --> 00:07:39.000]  或者是在座當中
[00:07:39.000 --> 00:07:41.000]  有一些的朋友
[00:07:41.000 --> 00:07:43.000]  我不知道你的人生
[00:07:43.000 --> 00:07:45.000]  你在尋找什麼
[00:07:45.000 --> 00:07:49.000]  你以為尋找什麼為重要呢
[00:07:49.000 --> 00:07:51.000]  是一些物質呢
[00:07:51.000 --> 00:07:53.000]  會朽壞的東西
[00:07:53.000 --> 00:07:57.000]  還是在追求一些永恆的事情
[00:07:57.000 --> 00:07:59.000]  有一句話這樣說
[00:07:59.000 --> 00:08:02.000]  他說
[00:08:02.000 --> 00:08:04.000]  有眼光的人
[00:08:04.000 --> 00:08:06.000]  看的是永恆
[00:08:06.000 --> 00:08:07.000]  沒眼光的人
[00:08:07.000 --> 00:08:09.000]  看的是短暫
[00:08:09.000 --> 00:08:11.000]  那你是一個有眼光的人
[00:08:11.000 --> 00:08:14.000]  還是沒眼光的人呢
[00:08:14.000 --> 00:08:15.000]  羅馬人呢
[00:08:15.000 --> 00:08:17.000]  也有一句格言
[00:08:17.000 --> 00:08:19.000]  他說錢財如海水
[00:08:19.000 --> 00:08:23.000]  越喝就越渴
[00:08:23.000 --> 00:08:28.000]  如果你是在尋找一些會朽壞
[00:08:28.000 --> 00:08:30.000]  會過去的東西的話
[00:08:30.000 --> 00:08:35.000]  我希望你好好的來思考
[00:08:35.000 --> 00:08:37.000]  只有永恆的東西
[00:08:37.000 --> 00:08:41.000]  才值得你這樣來追求
[00:08:41.000 --> 00:08:42.000]  或者是有的人說
[00:08:42.000 --> 00:08:43.000]  哎呀
[00:08:43.000 --> 00:08:44.000]  信耶穌啊
[00:08:44.000 --> 00:08:47.000]  等我將來退休以後再說吧
[00:08:47.000 --> 00:08:49.000]  我現在要拼搏
[00:08:49.000 --> 00:08:53.000]  我要去闖一番的事業
[00:08:53.000 --> 00:08:56.000]  可是像剛才彭先生說的
[00:08:56.000 --> 00:08:57.000]  一有火災
[00:08:57.000 --> 00:09:01.000]  誰知道會發生什麼事情
[00:09:01.000 --> 00:09:04.000]  這個星期牛頭角迷你倉那個大火
[00:09:04.000 --> 00:09:05.000]  我們也沒有想過
[00:09:05.000 --> 00:09:09.000]  兩個消防員就這樣殉職
[00:09:09.000 --> 00:09:11.000]  有時候當你想信的時候
[00:09:11.000 --> 00:09:12.000]  問題是
[00:09:12.000 --> 00:09:15.000]  你能保證你在臨死之前
[00:09:15.000 --> 00:09:18.000]  還有這個機會嗎
[00:09:18.000 --> 00:09:21.000]  沒有人能掌握生命的長短
[00:09:21.000 --> 00:09:23.000]  沒有人知道死之前
[00:09:23.000 --> 00:09:27.000]  是不是來得及信主
[00:09:27.000 --> 00:09:29.000]  第二個
[00:09:29.000 --> 00:09:32.000]  我想大家反思一下
[00:09:32.000 --> 00:09:34.000]  你怎樣回應神的恩典呢
[00:09:34.000 --> 00:09:36.000]  我相信我們每一個弟兄姊妹
[00:09:36.000 --> 00:09:40.000]  你都多多少少經歷過神的恩典
[00:09:40.000 --> 00:09:42.000]  有沒有心存感恩
[00:09:42.000 --> 00:09:43.000]  立志愛上帝
[00:09:43.000 --> 00:09:45.000]  渴慕親近神
[00:09:45.000 --> 00:09:51.000]  還有就是尊敬神的話呢
[00:09:51.000 --> 00:09:54.000]  我很想跟大家分享一段的經文
[00:09:54.000 --> 00:09:58.000]  就是以賽亞書55章1到6節
[00:09:58.000 --> 00:10:01.000]  我們一起念好不好
[00:10:01.000 --> 00:10:03.000]  預備起
[00:10:03.000 --> 00:10:04.000]  口渴的人啊
[00:10:04.000 --> 00:10:07.000]  你們都就以水而來吧
[00:10:07.000 --> 00:10:09.000]  沒有銀錢的
[00:10:09.000 --> 00:10:10.000]  你們也要來
[00:10:10.000 --> 00:10:12.000]  買了就吃
[00:10:12.000 --> 00:10:13.000]  你們要來
[00:10:13.000 --> 00:10:15.000]  買酒和奶
[00:10:15.000 --> 00:10:16.000]  不用銀子
[00:10:16.000 --> 00:10:18.000]  也不用付代價
[00:10:18.000 --> 00:10:20.000]  你們為什麼用銀子
[00:10:20.000 --> 00:10:23.000]  去買那不是食物的呢
[00:10:23.000 --> 00:10:25.000]  為什麼用你們勞碌得來的
[00:10:25.000 --> 00:10:29.000]  去買那不能使人飽足的呢
[00:10:29.000 --> 00:10:31.000]  你們要留心聽我的話
[00:10:31.000 --> 00:10:33.000]  就可以吃美物
[00:10:33.000 --> 00:10:37.000]  使你們的心靈享受肥肝
[00:10:37.000 --> 00:10:39.000]  你們要側耳而聽
[00:10:39.000 --> 00:10:41.000]  要到我這裡來
[00:10:41.000 --> 00:10:42.000]  你們要聽
[00:10:42.000 --> 00:10:44.000]  就可以存活
[00:10:44.000 --> 00:10:47.000]  我必與你們立永遠的約
[00:10:47.000 --> 00:10:49.000]  就是應許賜給大衛的
[00:10:49.000 --> 00:10:51.000]  那確實的慈愛
[00:10:51.000 --> 00:10:52.000]  看哪
[00:10:52.000 --> 00:10:56.000]  我已經立了他做萬族的見證人
[00:10:56.000 --> 00:10:59.000]  為萬族的首領和司令
[00:10:59.000 --> 00:11:00.000]  看哪
[00:11:00.000 --> 00:11:03.000]  你要昭據你不認識的國
[00:11:03.000 --> 00:11:06.000]  那些素來不認識你的
[00:11:06.000 --> 00:11:08.000]  也必奔向你
[00:11:08.000 --> 00:11:09.000]  都因耶和華
[00:11:09.000 --> 00:11:10.000]  你的神
[00:11:10.000 --> 00:11:13.000]  以色列的聖子的緣故
[00:11:13.000 --> 00:11:16.000]  因為他已經榮耀了你
[00:11:16.000 --> 00:11:18.000]  你們要趁著耶和華
[00:11:18.000 --> 00:11:20.000]  可以尋找的時候
[00:11:20.000 --> 00:11:21.000]  尋找他
[00:11:21.000 --> 00:11:23.000]  趁著他靠近的時候
[00:11:23.000 --> 00:11:26.000]  呼求他
[00:11:26.000 --> 00:11:27.000]  那這段經文裡面呢
[00:11:27.000 --> 00:11:29.000]  他提到
[00:11:29.000 --> 00:11:31.000]  神其實白白的
[00:11:31.000 --> 00:11:32.000]  把一些
[00:11:32.000 --> 00:11:34.000]  把恩典賜給我們
[00:11:34.000 --> 00:11:35.000]  這個恩典呢
[00:11:35.000 --> 00:11:37.000]  你不用花錢
[00:11:37.000 --> 00:11:38.000]  誰都能得到
[00:11:38.000 --> 00:11:39.000]  而且呢
[00:11:39.000 --> 00:11:42.000]  不是那些會過去
[00:11:42.000 --> 00:11:45.000]  會喝了還會口渴的東西
[00:11:45.000 --> 00:11:50.000]  而是那些真正能讓人得到飽足的東西
[00:11:50.000 --> 00:11:52.000]  像剛才彭先生說的
[00:11:52.000 --> 00:11:54.000]  當他向神禱告
[00:11:54.000 --> 00:11:56.000]  為女兒的病來禱告的時候
[00:11:56.000 --> 00:11:57.000]  他說神啊
[00:11:57.000 --> 00:11:58.000]  如果是我做錯
[00:11:58.000 --> 00:12:02.000]  我寧可那些的後果
[00:12:02.000 --> 00:12:05.000]  都在我的身上
[00:12:05.000 --> 00:12:06.000]  求你把這個生命
[00:12:06.000 --> 00:12:09.000]  留給他的女兒Lisa
[00:12:09.000 --> 00:12:11.000]  那其實
[00:12:11.000 --> 00:12:12.000]  我們的神
[00:12:12.000 --> 00:12:15.000]  也跟剛才彭先生說的一樣
[00:12:15.000 --> 00:12:16.000]  神呢
[00:12:16.000 --> 00:12:19.000]  他其實賜下了耶穌基督
[00:12:19.000 --> 00:12:21.000]  那耶穌基督在十字架上
[00:12:21.000 --> 00:12:23.000]  也是個白白的恩典
[00:12:23.000 --> 00:12:26.000]  你和我不用做得很好
[00:12:26.000 --> 00:12:28.000]  才能接受耶穌
[00:12:28.000 --> 00:12:30.000]  你和我不用付錢
[00:12:30.000 --> 00:12:33.000]  不用做一些什麼善事
[00:12:33.000 --> 00:12:34.000]  你才能得到
[00:12:34.000 --> 00:12:36.000]  你唯一需要的
[00:12:36.000 --> 00:12:38.000]  就是你相信
[00:12:38.000 --> 00:12:40.000]  像彭先生說的
[00:12:40.000 --> 00:12:42.000]  禱告第三次的時候
[00:12:42.000 --> 00:12:43.000]  他說他就很有信心
[00:12:43.000 --> 00:12:45.000]  這個神是那麼偉大
[00:12:45.000 --> 00:12:47.000]  他是全能的神的時候
[00:12:47.000 --> 00:12:50.000]  他相信神能醫治他的女兒
[00:12:50.000 --> 00:12:51.000]  我們也一樣
[00:12:51.000 --> 00:12:53.000]  當神把這個白白的恩典
[00:12:53.000 --> 00:12:56.000]  放在你我面前的時候
[00:12:56.000 --> 00:12:58.000]  我們所要做的就是
[00:12:58.000 --> 00:13:01.000]  因著單純的信心來接受
[00:13:01.000 --> 00:13:05.000]  你就可以得到這份白白的恩典
[00:13:05.000 --> 00:13:08.000]  你因著相信耶穌的時候
[00:13:08.000 --> 00:13:11.000]  你就可以得到永恆的生命
[00:13:11.000 --> 00:13:13.000]  從你信主的那一刻開始
[00:13:13.000 --> 00:13:16.000]  你就可以開展一個豐盛的人生
[00:13:16.000 --> 00:13:17.000]  像彭先生
[00:13:17.000 --> 00:13:19.000]  他從他來到教會
[00:13:19.000 --> 00:13:21.000]  找到這個神以後
[00:13:21.000 --> 00:13:25.000]  他就開展了一段不一樣的旅程
[00:13:25.000 --> 00:13:27.000]  所以我希望在座
[00:13:27.000 --> 00:13:29.000]  如果你還沒有認識耶穌的
[00:13:29.000 --> 00:13:31.000]  你好好的來
[00:13:31.000 --> 00:13:33.000]  在神面前來思考
[00:13:33.000 --> 00:13:35.000]  我希望我們能做以下的
[00:13:35.000 --> 00:13:37.000]  這些的回應
[00:13:37.000 --> 00:13:39.000]  第一 如果你還沒信的話
[00:13:39.000 --> 00:13:41.000]  你要把握機會
[00:13:41.000 --> 00:13:44.000]  接受耶穌為你的救主
[00:13:44.000 --> 00:13:48.000]  機會有時候一去就不再有
[00:13:48.000 --> 00:13:50.000]  我們也不知道什麼時候
[00:13:50.000 --> 00:13:52.000]  我們的生命就結束
[00:13:52.000 --> 00:13:53.000]  所以當趁著
[00:13:53.000 --> 00:13:56.000]  你還有機會尋找耶和華的時候
[00:13:56.000 --> 00:13:58.000]  你就要尋找它
[00:13:58.000 --> 00:14:03.000]  你就把握機會來相信耶穌
[00:14:03.000 --> 00:14:05.000]  第二 如果我們當中
[00:14:05.000 --> 00:14:08.000]  每一個已經信主的弟兄姊妹
[00:14:08.000 --> 00:14:10.000]  我希望今天我們在神面前
[00:14:10.000 --> 00:14:12.000]  再一次的勵志
[00:14:12.000 --> 00:14:15.000]  委身來愛上帝
[00:14:15.000 --> 00:14:18.000]  你怎麼回應神對你的恩情
[00:14:18.000 --> 00:14:22.000]  你怎麼回應神在你過去人生當中
[00:14:22.000 --> 00:14:25.000]  給你的恩典
[00:14:25.000 --> 00:14:29.000]  雅各書第四章13到15節
[00:14:29.000 --> 00:14:33.000]  他提到我們以為我們還有機會
[00:14:33.000 --> 00:14:36.000]  可是他說
[00:14:36.000 --> 00:14:39.000]  你知道你什麼時候
[00:14:39.000 --> 00:14:41.000]  你的生命結束嗎
[00:14:41.000 --> 00:14:43.000]  那我們每個人的生命
[00:14:43.000 --> 00:14:45.000]  也是神所賜的
[00:14:45.000 --> 00:14:47.000]  我們領受了神恩
[00:14:47.000 --> 00:14:52.000]  我們也要委身來愛上帝
[00:14:52.000 --> 00:14:56.000]  我希望透過今天彭先生的經歷
[00:14:56.000 --> 00:15:01.000]  他的見證也激勵我們在座每一位
[00:15:01.000 --> 00:15:04.000]  不管你是信主了還是沒信主的
[00:15:04.000 --> 00:15:08.000]  讓我們同樣的來被神的愛來激勵
[00:15:08.000 --> 00:15:12.000]  以致我們可以正面積極的來回應上帝的愛
[00:15:12.000 --> 00:15:17.000]  讓我們同心禱告
[00:15:17.000 --> 00:15:19.000]  親愛的主我們感謝你
[00:15:19.000 --> 00:15:21.000]  你實在是一位奇妙的主
[00:15:21.000 --> 00:15:24.000]  你是一位憐憫人的主
[00:15:24.000 --> 00:15:25.000]  主我們感謝你
[00:15:25.000 --> 00:15:27.000]  在我們還沒認識你的時候
[00:15:27.000 --> 00:15:29.000]  你就主動的來尋找我們
[00:15:29.000 --> 00:15:30.000]  主我們感謝你
[00:15:30.000 --> 00:15:33.000]  你親自的來尋找彭先生
[00:15:33.000 --> 00:15:35.000]  你也保存他的生命
[00:15:35.000 --> 00:15:38.000]  因為你要揀選他成為你的兒子
[00:15:38.000 --> 00:15:41.000]  主我們為他所經歷的我們感謝你
[00:15:41.000 --> 00:15:45.000]  主感謝你賜給他身邊有一些的天使
[00:15:45.000 --> 00:15:49.000]  把聖經交給了他送給了他
[00:15:49.000 --> 00:15:52.000]  讓他透過聖經來認識你
[00:15:52.000 --> 00:15:54.000]  也透過在他無助的時候
[00:15:54.000 --> 00:15:57.000]  他就憑著信心來尋找你的時候
[00:15:57.000 --> 00:15:59.000]  主你就讓他尋見你
[00:15:59.000 --> 00:16:01.000]  主我們感謝你
[00:16:01.000 --> 00:16:04.000]  你透過他的經歷也同樣的來激勵我們
[00:16:04.000 --> 00:16:07.000]  主啊如果我們當中還有沒認識你的
[00:16:07.000 --> 00:16:09.000]  主啊求你的靈感動我們
[00:16:09.000 --> 00:16:12.000]  讓我們看到你是獨一的主
[00:16:12.000 --> 00:16:14.000]  以致我們今天能把握機會
[00:16:14.000 --> 00:16:17.000]  來接受耶穌成為我們的主
[00:16:17.000 --> 00:16:21.000]  我為我們在座每一位已經信主的弟兄姊妹禱告
[00:16:21.000 --> 00:16:24.000]  主我們感謝你在我們的生命當中
[00:16:24.000 --> 00:16:26.000]  你賜下無數的恩典
[00:16:26.000 --> 00:16:30.000]  讓我們實在經歷你是那位豐豐富富的上帝
[00:16:30.000 --> 00:16:32.000]  主啊求你也激勵我們
[00:16:32.000 --> 00:16:35.000]  好讓我們能以愛來回應你的愛
[00:16:35.000 --> 00:16:41.000]  以致我們願意尾聲我們生命來愛你愛人
[00:16:41.000 --> 00:16:46.000]  讓我們生命成為一首詩歌來稱頌你
[00:16:46.000 --> 00:16:51.000]  也把你的見證向我們身邊的人能傳開
[00:16:51.000 --> 00:16:53.000]  讓更多的人可以歸向你
[00:16:53.000 --> 00:16:56.000]  我們同心禱告奉主耶穌基督的名
[00:16:56.000 --> 00:16:57.000]  Amen
