
[00:00:00.000 --> 00:00:01.660]  頂姐妹 大家好
[00:01:14.900 --> 00:01:16.700]  控制命運
[00:01:16.700 --> 00:01:18.300]  任我考安排
[00:01:18.300 --> 00:01:20.200]  看似夢幻
[00:01:20.200 --> 00:01:22.400]  凡人難盡了解
[00:01:22.400 --> 00:01:24.100]  人間的好景
[00:01:24.100 --> 00:01:25.400]  給我一招破壞
[00:01:25.400 --> 00:01:26.500]  猜猜它是什麼?
[00:01:29.300 --> 00:01:31.100]  榮辱愛恨任分排
[00:01:31.100 --> 00:01:33.900]  到正方反問的時候
[00:01:33.900 --> 00:01:35.800]  他唱
[00:01:35.800 --> 00:01:38.600]  世界腐敗
[00:01:38.600 --> 00:01:40.900]  犯法哪須領牌
[00:01:40.900 --> 00:01:43.000]  法理若在
[00:01:43.000 --> 00:01:44.700]  為何強盜滿街
[00:01:44.700 --> 00:01:46.900]  同時
[00:01:46.900 --> 00:01:49.800]  演繹邪惡的那一方
[00:01:49.800 --> 00:01:53.100]  就用一個很傳統
[00:01:53.100 --> 00:01:54.700]  很洪亮的唱法
[00:01:54.700 --> 00:01:56.100]  唱什麼呢?
[00:01:56.100 --> 00:01:58.300]  看把邪力正強大
[00:01:58.800 --> 00:02:01.100]  看把強盜滿街
[00:02:01.100 --> 00:02:04.400]  這種唱法製造出一種
[00:02:04.400 --> 00:02:06.900]  壓倒性的
[00:02:06.900 --> 00:02:08.600]  強大
[00:02:08.600 --> 00:02:09.700]  邪惡
[00:02:09.700 --> 00:02:11.000]  勢力的那種效果
[00:02:11.000 --> 00:02:13.200]  面對強大
[00:02:13.200 --> 00:02:14.100]  邪惡
[00:02:14.100 --> 00:02:15.500]  力量的世界
[00:02:15.500 --> 00:02:17.800]  不少人都會問
[00:02:17.800 --> 00:02:20.200]  有沒有上帝呢?
[00:02:20.200 --> 00:02:23.900]  這個世界為什麼會搞成這樣呢?
[00:02:23.900 --> 00:02:25.900]  其實
[00:02:26.400 --> 00:02:30.200]  自從始終犯罪 人類一直以來活在一個罪惡世界裡面
[00:02:30.200 --> 00:02:33.200]  以創下先之說到什麼呢?
[00:02:33.200 --> 00:02:34.700]  他說:和哉!
[00:02:34.700 --> 00:02:36.600]  我是嘴唇不潔的人
[00:02:36.600 --> 00:02:39.100]  又住在嘴唇不潔的人當中
[00:02:39.100 --> 00:02:40.400]  而事實上
[00:02:40.400 --> 00:02:43.700]  這個世界充斥著極對上帝的人
[00:02:43.700 --> 00:02:45.500]  充斥著一些
[00:02:45.500 --> 00:02:47.400]  嘴唇不潔
[00:02:47.400 --> 00:02:49.700]  混淆是非 顛倒黑白的荒野
[00:02:49.700 --> 00:02:52.800]  屬神的人應該怎樣自處呢?
[00:02:52.800 --> 00:02:55.400]  聖經有沒有給我們一些
[00:02:56.200 --> 00:02:57.000]  很道地的
[00:02:57.000 --> 00:02:58.700]  很具體的
[00:02:58.700 --> 00:02:59.700]  指引呢?
[00:02:59.700 --> 00:03:04.600]  《聖經》第一篇是整首詩篇的序言
[00:03:04.600 --> 00:03:06.400]  這首詩
[00:03:06.400 --> 00:03:07.800]  一開頭很有趣
[00:03:07.800 --> 00:03:09.700]  提出了什麼? 大家讀過的
[00:03:09.700 --> 00:03:10.700]  三個不
[00:03:10.700 --> 00:03:13.200]  兩個要
[00:03:13.200 --> 00:03:16.800]  其實是給我們一個很具體的
[00:03:16.800 --> 00:03:17.700]  一個
[00:03:17.700 --> 00:03:18.600]  看到
[00:03:18.600 --> 00:03:20.000]  的原則
[00:03:20.000 --> 00:03:23.100]  三個不就是堅持向罪人
[00:03:23.100 --> 00:03:24.200]  惡人
[00:03:24.200 --> 00:03:25.500]  傲慢人說不
[00:03:26.400 --> 00:03:27.600]  通常
[00:03:27.600 --> 00:03:29.700]  重要的事情要說三次
[00:03:29.700 --> 00:03:35.000]  之所以要堅定地說三次不
[00:03:35.000 --> 00:03:37.700]  其實反映出一個事實
[00:03:37.700 --> 00:03:38.800]  就是
[00:03:38.800 --> 00:03:40.600]  形形色色的惡人
[00:03:40.600 --> 00:03:41.800]  到處都是
[00:03:41.800 --> 00:03:43.500]  而且
[00:03:43.500 --> 00:03:45.300]  他們所代表的惡
[00:03:45.300 --> 00:03:47.500]  其實是在拉扯著我們
[00:03:47.500 --> 00:03:50.100]  我們感受到這種
[00:03:50.100 --> 00:03:52.900]  強大的邪力
[00:03:53.700 --> 00:03:56.400]  所以一說不詩人就要堅持說不
[00:03:56.400 --> 00:03:58.200]  接著
[00:03:58.200 --> 00:03:59.300]  兩個要
[00:03:59.300 --> 00:04:00.800]  要什麼?
[00:04:00.800 --> 00:04:02.500]  喜愛
[00:04:02.500 --> 00:04:04.000]  耶和華的律法
[00:04:04.000 --> 00:04:05.600]  和
[00:04:05.600 --> 00:04:08.000]  周野思想的律法
[00:04:08.000 --> 00:04:13.600]  兩個叫我們做的事都是指向同一個焦點
[00:04:13.600 --> 00:04:16.000]  就是耶和華的律法
[00:04:16.000 --> 00:04:18.400]  耶和華的律法
[00:04:18.400 --> 00:04:20.500]  不單止是這首詩的主題
[00:04:21.300 --> 00:04:24.700]  其實也是全卷詩篇的核心
[00:04:24.700 --> 00:04:28.100]  馬雲辯論有一個福字很有趣
[00:04:28.100 --> 00:04:30.500]  其實在原文裡面是第一個字
[00:04:30.500 --> 00:04:33.000]  所謂詩歌的訊息很清楚
[00:04:33.000 --> 00:04:36.700]  就是唯有喜愛耶和華的律法
[00:04:36.700 --> 00:04:38.500]  周野思想的律法
[00:04:38.500 --> 00:04:42.200]  向罪惡企硬的人
[00:04:42.200 --> 00:04:45.900]  就可以掌握到上帝的心意
[00:04:45.900 --> 00:04:48.500]  過一個蒙福的人生
[00:04:50.000 --> 00:04:51.400]  所以開頭那兩節
[00:04:51.400 --> 00:04:53.700]  如果將這三個不良的要
[00:04:53.700 --> 00:04:55.200]  拼在一起
[00:04:55.200 --> 00:04:58.100]  你可能隱約看到一條公式
[00:04:58.100 --> 00:04:59.600]  就是屬神的人
[00:04:59.600 --> 00:05:04.700]  在惡人當道的世界當中生存之道
[00:05:04.700 --> 00:05:10.700]  首先我們不需要逐一為罪人惡人和惡魔人下定義
[00:05:10.700 --> 00:05:12.700]  只要我們看看
[00:05:12.700 --> 00:05:14.100]  第四節
[00:05:14.100 --> 00:05:19.300]  他用惡人兩個字概括了一到二節的三種人
[00:05:20.300 --> 00:05:21.400]  然後第六節
[00:05:21.400 --> 00:05:25.800]  罪人惡人惡魔人的心理形態
[00:05:25.800 --> 00:05:28.500]  其實都是用了什麼呢
[00:05:28.500 --> 00:05:33.400]  用了惡人去概括了第五節的罪人
[00:05:33.400 --> 00:05:35.800]  其實很明顯
[00:05:35.800 --> 00:05:37.500]  剛才所說的
[00:05:37.500 --> 00:05:39.800]  幾種人都好
[00:05:39.800 --> 00:05:41.900]  其實他們都是什麼人呢
[00:05:41.900 --> 00:05:43.900]  都是心思
[00:05:43.900 --> 00:05:45.000]  意念
[00:05:45.000 --> 00:05:46.100]  行為
[00:05:46.100 --> 00:05:48.900]  在神眼中捍衛惡
[00:05:50.200 --> 00:05:52.100]  都是藐視上帝的人
[00:05:52.100 --> 00:05:54.600]  即是當神無道的人
[00:05:54.600 --> 00:05:57.800]  反而值得我們深思的是什麼呢
[00:05:57.800 --> 00:06:00.900]  什麼是計謀 道路 座位呢
[00:06:00.900 --> 00:06:03.300]  道路比較容易理解
[00:06:03.300 --> 00:06:04.600]  反而我想解釋一下
[00:06:04.600 --> 00:06:06.400]  計謀和座位
[00:06:06.400 --> 00:06:09.500]  計謀原文可以解作
[00:06:09.500 --> 00:06:11.600]  勸告 建議
[00:06:11.600 --> 00:06:15.900]  頗有動感的
[00:06:15.900 --> 00:06:17.800]  勸告 建議
[00:06:18.700 --> 00:06:20.600]  這是思想層面
[00:06:20.600 --> 00:06:22.000]  包括了
[00:06:22.000 --> 00:06:23.300]  你的思考方法
[00:06:23.300 --> 00:06:24.600]  價值觀
[00:06:24.600 --> 00:06:27.300]  詩人一開始就說
[00:06:27.300 --> 00:06:29.300]  不從惡人的計謀
[00:06:29.300 --> 00:06:33.300]  就是叫我們不要認同惡人的思想
[00:06:33.300 --> 00:06:36.200]  原來思想
[00:06:36.200 --> 00:06:38.100]  是第一道防線
[00:06:38.100 --> 00:06:40.100]  為什麼思想這麼重要呢
[00:06:40.100 --> 00:06:42.200]  你想想
[00:06:42.200 --> 00:06:44.200]  當你接受一種思想的時候
[00:06:44.200 --> 00:06:48.000]  那種思想就會設定你的人生方向
[00:06:49.400 --> 00:06:51.200]  就會支配你怎樣做事
[00:06:51.200 --> 00:06:53.800]  怎樣去看待這個世界
[00:06:53.800 --> 00:06:56.400]  就算那套東西很偏激
[00:06:56.400 --> 00:07:00.300]  你在這個思想架構的模式裡面
[00:07:00.300 --> 00:07:03.000]  你會覺得一切都很合理
[00:07:03.000 --> 00:07:05.100]  是不是
[00:07:05.100 --> 00:07:08.100]  所以真言提醒我們
[00:07:08.100 --> 00:07:09.600]  要保守我們的心
[00:07:09.600 --> 00:07:11.900]  勝過保守一切
[00:07:11.900 --> 00:07:14.700]  因為一生的果效是由心發出的
[00:07:14.700 --> 00:07:16.300]  所以一開始
[00:07:17.100 --> 00:07:19.400]  就要守住思想這裡的防線
[00:07:19.400 --> 00:07:23.400]  那傲慢人的座位是什麼意思呢
[00:07:23.400 --> 00:07:26.400]  如果我們看看詩篇第26篇
[00:07:26.400 --> 00:07:29.900]  我們可能會容易明白一點
[00:07:29.900 --> 00:07:33.400]  詩人說我未曾和虛妄人同座
[00:07:33.400 --> 00:07:36.700]  不和偽善的人來往
[00:07:36.700 --> 00:07:39.200]  我痛恨惡人的集會
[00:07:39.200 --> 00:07:41.100]  又不與惡人同座
[00:07:41.100 --> 00:07:44.500]  要洗手表明無辜
[00:07:44.500 --> 00:07:45.500]  劃清界線
[00:07:46.600 --> 00:07:47.100]  原來
[00:07:47.100 --> 00:07:50.100]  座他的座位就是與他埋堆的意思
[00:07:50.100 --> 00:07:52.900]  從計謀
[00:07:52.900 --> 00:07:54.500]  到道路
[00:07:54.500 --> 00:07:55.600]  到座位
[00:07:55.600 --> 00:07:58.200]  其實是一個人陷入罪惡的進程
[00:07:58.200 --> 00:08:01.500]  先在思想上認同了
[00:08:01.500 --> 00:08:04.100]  惡人的計謀
[00:08:04.100 --> 00:08:08.300]  認同了覺得他那套東西是有效的
[00:08:08.300 --> 00:08:11.600]  你就會站過去跟他走
[00:08:11.600 --> 00:08:13.600]  就是站在別人的道路
[00:08:13.600 --> 00:08:15.200]  最後
[00:08:16.400 --> 00:08:18.200]  你已經習慣了
[00:08:18.200 --> 00:08:19.800]  坐在一起
[00:08:19.800 --> 00:08:21.200]  跟惡人埋堆
[00:08:21.200 --> 00:08:23.200]  從思想
[00:08:23.200 --> 00:08:24.400]  到行為
[00:08:24.400 --> 00:08:25.400]  到習慣
[00:08:25.400 --> 00:08:29.300]  都完全被罪惡同化
[00:08:29.300 --> 00:08:33.000]  自己都成為一個不折不扣的惡人
[00:08:33.000 --> 00:08:35.700]  其實
[00:08:35.700 --> 00:08:39.500]  這個就是與創世以來人類犯罪墮落軌跡
[00:08:39.500 --> 00:08:42.900]  到現在都沒有變過
[00:08:42.900 --> 00:08:45.500]  我們嘗試重溫一下
[00:08:46.900 --> 00:08:49.000]  在人類始終都是
[00:08:49.000 --> 00:08:51.000]  這樣衰化的
[00:08:51.000 --> 00:08:53.800]  蛇引誘人
[00:08:53.800 --> 00:08:55.900]  其實上帝說什麼呢?
[00:08:55.900 --> 00:08:57.700]  圓中各樣樹果你可以吃
[00:08:57.700 --> 00:08:59.600]  可以多於一切
[00:08:59.600 --> 00:09:03.600]  但是蛇是引誘人從不可角度去看上帝
[00:09:03.600 --> 00:09:04.800]  結果
[00:09:04.800 --> 00:09:06.300]  人的回應是怎樣呢?
[00:09:06.300 --> 00:09:07.200]  是的
[00:09:07.200 --> 00:09:10.000]  神說你們不可吃有不可無
[00:09:10.000 --> 00:09:12.000]  其實是入了他的圈套
[00:09:12.000 --> 00:09:14.500]  是他的思路
[00:09:15.600 --> 00:09:17.200]  然後魔鬼又建議女人
[00:09:17.200 --> 00:09:20.800]  吃上帝禁止她吃的分別是樹的果子
[00:09:20.800 --> 00:09:22.500]  引導她
[00:09:22.500 --> 00:09:25.600]  為什麼她夠膽吃
[00:09:25.600 --> 00:09:28.800]  因為她認同一件事就是不一定死
[00:09:28.800 --> 00:09:30.600]  中間那段
[00:09:30.600 --> 00:09:31.900]  你不一定死
[00:09:31.900 --> 00:09:34.400]  她夠膽
[00:09:34.400 --> 00:09:37.800]  去違背上帝
[00:09:37.800 --> 00:09:38.900]  因為她相信
[00:09:38.900 --> 00:09:40.300]  不一定死
[00:09:40.300 --> 00:09:43.800]  意念上認同了這件事
[00:09:44.800 --> 00:09:47.000]  我掉進了魔鬼的思想框架裏面
[00:09:47.000 --> 00:09:48.900]  第一件事是思想裏面出事
[00:09:48.900 --> 00:09:51.900]  你怎樣想事怎樣看事
[00:09:51.900 --> 00:09:53.900]  其實是從思想而來
[00:09:53.900 --> 00:09:58.500]  以前不覺得分別是樹的果子有什麼特別
[00:09:58.500 --> 00:09:59.800]  但現在看見什麼呢?
[00:09:59.800 --> 00:10:02.800]  看見果子好作食物
[00:10:02.800 --> 00:10:05.800]  悅人眼目令人喜愛非常吸引
[00:10:05.800 --> 00:10:07.700]  然後就是行動了
[00:10:07.700 --> 00:10:08.500]  行動怎樣呢?
[00:10:08.500 --> 00:10:10.800]  閘下吃了
[00:10:12.600 --> 00:10:15.400]  從思想到行動是很自然的事
[00:10:15.400 --> 00:10:17.100]  接著
[00:10:17.100 --> 00:10:19.200]  上帝問阿當和阿窪
[00:10:19.200 --> 00:10:20.800]  給他們機會認罪
[00:10:20.800 --> 00:10:23.600]  他們有認到自己吃
[00:10:23.600 --> 00:10:25.600]  但沒有認自己錯
[00:10:25.600 --> 00:10:29.700]  怎樣跟上帝說呢?
[00:10:29.700 --> 00:10:32.000]  這個阿當
[00:10:32.000 --> 00:10:34.900]  他說是你賜給我的
[00:10:34.900 --> 00:10:36.600]  那個女人
[00:10:36.600 --> 00:10:40.900]  第一樣
[00:10:41.300 --> 00:10:42.600]  第一個他賴誰?
[00:10:42.600 --> 00:10:44.700]  他賴上帝
[00:10:44.700 --> 00:10:49.100]  他把責任推給上帝
[00:10:49.100 --> 00:10:51.400]  這些是不是傲慢人呢?
[00:10:51.400 --> 00:10:54.900]  他覺得
[00:10:54.900 --> 00:10:56.900]  不是我的問題是你的問題
[00:10:56.900 --> 00:11:00.000]  然後又推給那個女人
[00:11:00.000 --> 00:11:01.800]  女人給我吃我就吃
[00:11:01.800 --> 00:11:04.000]  說得好像很自然
[00:11:04.000 --> 00:11:06.000]  他給我我就這樣做
[00:11:06.000 --> 00:11:08.800]  很自然的事來的有什麼問題?
[00:11:08.800 --> 00:11:09.900]  女人一樣
[00:11:09.900 --> 00:11:10.900]  經常給我我就吃
[00:11:12.000 --> 00:11:12.500]  啊
[00:11:12.500 --> 00:11:14.800]  完全沒有意識
[00:11:14.800 --> 00:11:16.800]  去迴轉悔改
[00:11:16.800 --> 00:11:20.700]  這個就是坐進去罪的裏面
[00:11:20.700 --> 00:11:25.900]  這個不是遠古以來的創世神話來的
[00:11:25.900 --> 00:11:27.900]  而是我們每一天
[00:11:27.900 --> 00:11:30.800]  都是在發生的場景來的
[00:11:30.800 --> 00:11:33.200]  其實
[00:11:33.200 --> 00:11:34.800]  和神對立的價值觀
[00:11:34.800 --> 00:11:36.400]  每一天都在拉扯著我們
[00:11:36.400 --> 00:11:39.200]  不要小看惡人的道路
[00:11:39.200 --> 00:11:41.200]  惡人的道路
[00:11:42.300 --> 00:11:43.300]  計謀
[00:11:43.300 --> 00:11:46.500]  隨時會摧毀我們
[00:11:46.500 --> 00:11:48.300]  為什麼我這樣說呢?
[00:11:48.300 --> 00:11:50.300]  我們看《詩篇》第73篇
[00:11:50.300 --> 00:11:52.800]  這節可能細節少了一點
[00:11:52.800 --> 00:11:53.300]  因為
[00:11:53.300 --> 00:11:55.300]  它的內容很多
[00:11:55.300 --> 00:11:56.300]  我只是選擇
[00:11:56.300 --> 00:11:57.800]  二到十四節
[00:11:57.800 --> 00:12:00.300]  詩人
[00:12:00.300 --> 00:12:01.800]  詩篇的作者
[00:12:01.800 --> 00:12:02.300]  他說什麼呢?
[00:12:02.300 --> 00:12:03.800]  我腳幾乎失閃
[00:12:03.800 --> 00:12:06.300]  我步伐險些走偏
[00:12:06.300 --> 00:12:07.300]  啊
[00:12:07.300 --> 00:12:09.300]  為什麼這麼嚴重呢?
[00:12:09.300 --> 00:12:10.300]  因為
[00:12:10.800 --> 00:12:12.300]  我嫉妒狂傲的人
[00:12:12.300 --> 00:12:14.800]  為什麼狂傲的人值得我嫉妒呢?
[00:12:14.800 --> 00:12:17.300]  我見到惡人享平安
[00:12:17.300 --> 00:12:18.800]  他們的力氣強壯
[00:12:18.800 --> 00:12:20.300]  死的時候沒有疼痛
[00:12:20.300 --> 00:12:22.300]  不像別人那樣受苦
[00:12:22.300 --> 00:12:23.300]  不像別人那樣遭殃
[00:12:23.300 --> 00:12:27.800]  惡人的道路吸不吸引呢?
[00:12:27.800 --> 00:12:30.800]  不僅如此
[00:12:30.800 --> 00:12:33.800]  他還可以
[00:12:33.800 --> 00:12:34.800]  傲慢
[00:12:34.800 --> 00:12:37.800]  驕傲地像鍊子一樣戴在他們的頸上
[00:12:37.800 --> 00:12:39.800]  就是他們的財寶
[00:12:40.300 --> 00:12:42.300]  殘暴地衣裳覆蓋在他身上
[00:12:42.300 --> 00:12:44.800]  第九節他們說什麼呢?
[00:12:44.800 --> 00:12:47.300]  他的口舌濁上天
[00:12:47.300 --> 00:12:48.300]  傲慢
[00:12:48.300 --> 00:12:51.300]  他的舌頭毀磅全地
[00:12:51.300 --> 00:12:52.800]  他們說
[00:12:52.800 --> 00:12:53.800]  神
[00:12:53.800 --> 00:12:54.800]  懂什麼呢?
[00:12:54.800 --> 00:12:57.300]  至高的神
[00:12:57.300 --> 00:12:58.300]  他懂什麼呢?
[00:12:58.300 --> 00:12:58.800]  知什麼呢?
[00:12:58.800 --> 00:13:01.300]  這就是惡人
[00:13:01.300 --> 00:13:02.300]  如果我們要為惡人
[00:13:02.300 --> 00:13:03.300]  傲慢人
[00:13:03.300 --> 00:13:04.800]  罪人下定義的時候
[00:13:04.800 --> 00:13:08.300]  我們看到他們是什麼人
[00:13:08.800 --> 00:13:10.300]  但是這些人怎麼樣呢?
[00:13:10.300 --> 00:13:12.300]  常享安逸
[00:13:12.300 --> 00:13:13.300]  財寶增加
[00:13:13.300 --> 00:13:16.300]  所以私人就覺得
[00:13:16.300 --> 00:13:17.800]  為什麼我要做好人
[00:13:17.800 --> 00:13:20.300]  是不是?
[00:13:20.300 --> 00:13:23.300]  我是徒然潔淨我的心
[00:13:23.300 --> 00:13:25.800]  徒然洗手表明無辜
[00:13:25.800 --> 00:13:31.800]  這是一種令人沮喪的事實
[00:13:31.800 --> 00:13:36.300]  這種處境拉扯力大得
[00:13:36.800 --> 00:13:38.800]  連平日潔淨內心
[00:13:38.800 --> 00:13:41.800]  行為乾乾淨淨的詩篇作者
[00:13:41.800 --> 00:13:44.300]  他都幾乎擅駕
[00:13:44.300 --> 00:13:47.800]  差點跟了這種惡人的道路
[00:13:47.800 --> 00:13:49.800]  所以你明白為什麼
[00:13:49.800 --> 00:13:51.800]  詩篇一開始的時候
[00:13:51.800 --> 00:13:55.300]  要斬釘截鐵三次說不
[00:13:55.300 --> 00:13:57.800]  堅決拒絕
[00:13:57.800 --> 00:13:59.300]  被同化
[00:13:59.300 --> 00:14:02.800]  因為扯力正強大
[00:14:02.800 --> 00:14:06.300]  在這種強大的扯力拉力之下
[00:14:06.800 --> 00:14:07.800]  我就問
[00:14:07.800 --> 00:14:10.800]  什麼力量可以支持我們堅持
[00:14:10.800 --> 00:14:13.800]  接著詩篇怎麼說
[00:14:13.800 --> 00:14:16.800]  唯喜愛耶華的律法
[00:14:16.800 --> 00:14:19.300]  晝夜思想祂的律法
[00:14:19.300 --> 00:14:20.800]  這人便為有福
[00:14:20.800 --> 00:14:21.800]  短短一句
[00:14:21.800 --> 00:14:24.800]  神的律法出現了兩次
[00:14:24.800 --> 00:14:25.800]  祂說了兩次
[00:14:25.800 --> 00:14:29.800]  因為耶華的律法
[00:14:29.800 --> 00:14:32.300]  就是力量的來源
[00:14:32.300 --> 00:14:35.800]  喜愛耶華的律法
[00:14:36.300 --> 00:14:38.300]  就是被神的律法吸引
[00:14:38.300 --> 00:14:40.800]  而不是被惡人的道路吸引
[00:14:40.800 --> 00:14:43.800]  你跟誰呢
[00:14:43.800 --> 00:14:46.800]  你問怎樣才可以晝夜思想
[00:14:46.800 --> 00:14:47.800]  神的律法
[00:14:47.800 --> 00:14:49.300]  不悶嗎
[00:14:49.300 --> 00:14:52.800]  詩人又是針對思想
[00:14:52.800 --> 00:14:55.300]  我們看看思想
[00:14:55.300 --> 00:14:56.800]  這個字是什麼意思
[00:14:56.800 --> 00:14:58.800]  思想在這裡
[00:14:58.800 --> 00:15:01.800]  原文是說動物和人發出的聲音
[00:15:01.800 --> 00:15:05.300]  這裡是描寫義人口中
[00:15:05.800 --> 00:15:07.300]  念念有詞
[00:15:07.300 --> 00:15:09.800]  唱頌或者背誦上帝的律法
[00:15:09.800 --> 00:15:13.300]  晝夜思想
[00:15:13.300 --> 00:15:16.300]  就是晝夜將上帝的說話
[00:15:16.300 --> 00:15:19.300]  重重複複地唱頌背誦
[00:15:19.300 --> 00:15:23.800]  這個其實就是將上帝的律法
[00:15:23.800 --> 00:15:26.300]  不斷內化的過程
[00:15:26.300 --> 00:15:27.800]  是不是
[00:15:27.800 --> 00:15:30.300]  不斷內化的過程
[00:15:30.300 --> 00:15:31.800]  就好像耶穌基督說什麼
[00:15:31.800 --> 00:15:33.300]  我是生命的糧
[00:15:33.300 --> 00:15:34.300]  你要吃我的肉
[00:15:34.300 --> 00:15:35.300]  喝我的血
[00:15:36.300 --> 00:15:37.300]  晝夜也要這樣做
[00:15:37.300 --> 00:15:38.300]  我們吃飯
[00:15:38.300 --> 00:15:40.800]  是將上帝的說話
[00:15:40.800 --> 00:15:42.300]  吃進我們的心裡面
[00:15:42.300 --> 00:15:45.300]  律法就成為你的思想框架
[00:15:45.300 --> 00:15:46.800]  成為你的mindset
[00:15:46.800 --> 00:15:49.800]  當我們的思想
[00:15:49.800 --> 00:15:52.300]  跟上帝的律法同步的時候
[00:15:52.300 --> 00:15:54.300]  我們自然間
[00:15:54.300 --> 00:15:56.800]  遵守神的律法就沒有壓力
[00:15:56.800 --> 00:15:59.300]  孔子所說
[00:15:59.300 --> 00:16:01.300]  從心所欲不如佢的境界
[00:16:01.300 --> 00:16:03.300]  覺得很自由
[00:16:03.300 --> 00:16:04.800]  沒有牽掛
[00:16:05.300 --> 00:16:06.800]  沒有壓力
[00:16:06.800 --> 00:16:08.300]  因為我已經完全
[00:16:08.300 --> 00:16:10.800]  跟道德同步了
[00:16:10.800 --> 00:16:15.300]  晝夜思想神的說話
[00:16:15.300 --> 00:16:17.800]  其實是很寶貴的
[00:16:17.800 --> 00:16:19.300]  不止這麼簡單
[00:16:19.300 --> 00:16:23.300]  我們還能夠有一個屬靈的透視
[00:16:23.300 --> 00:16:25.800]  看到上帝的說話原來才是好東西
[00:16:25.800 --> 00:16:28.300]  才是寶
[00:16:28.300 --> 00:16:30.300]  不是惡人的亨通
[00:16:30.300 --> 00:16:31.800]  吸引
[00:16:31.800 --> 00:16:33.800]  神的說話才是正的
[00:16:33.800 --> 00:16:35.800]  千篇十九篇告訴我們什麼
[00:16:35.800 --> 00:16:39.800]  神的律法是完全地使人蘇醒
[00:16:39.800 --> 00:16:42.300]  神的法律是確定的
[00:16:42.300 --> 00:16:43.800]  使愚昧的人有智慧
[00:16:43.800 --> 00:16:46.800]  不是吃那個分別善惡樹的果子
[00:16:46.800 --> 00:16:48.800]  令你眼睛明亮的人有智慧
[00:16:48.800 --> 00:16:50.800]  這裡所說的
[00:16:50.800 --> 00:16:51.800]  其實就是
[00:16:51.800 --> 00:16:53.800]  遲早犯罪所追求的東西
[00:16:53.800 --> 00:16:55.800]  他以為那些叫好東西
[00:16:55.800 --> 00:16:59.300]  追求那些東西就違背神的吩咐
[00:16:59.300 --> 00:17:01.300]  但不是的
[00:17:01.800 --> 00:17:03.800]  神的吩咐才是那些好東西
[00:17:03.800 --> 00:17:06.800]  而是有智慧的
[00:17:06.800 --> 00:17:09.800]  神的說話正直
[00:17:09.800 --> 00:17:11.800]  使人開心
[00:17:11.800 --> 00:17:13.800]  剛才說什麼
[00:17:13.800 --> 00:17:14.800]  使人喜悅
[00:17:14.800 --> 00:17:16.800]  看到分別善惡樹的果子
[00:17:16.800 --> 00:17:20.800]  神的命令是清潔
[00:17:20.800 --> 00:17:22.800]  真正令你眼睛明亮的那個
[00:17:22.800 --> 00:17:25.800]  神的典章是真實傳言公義
[00:17:25.800 --> 00:17:27.800]  祂的信基理直到永恆
[00:17:28.800 --> 00:17:31.800]  比金更可羨慕,比物更甘甜
