
[00:00:00.000 --> 00:00:04.580]  各位弟兄姊妹平安,我是劉少康牧師
[00:02:59.200 --> 00:03:05.200]  到底我們應該向誰禱告
[00:03:05.200 --> 00:03:12.200]  禱告的時候我們應該向哪一個對象來禱告呢
[00:03:12.200 --> 00:03:18.200]  首先我們要來看的是禱告的人
[00:03:18.200 --> 00:03:23.200]  我,我可以禱告嗎?我配禱告嗎?
[00:03:23.200 --> 00:03:28.200]  禱告的人該有怎麼樣的準備呢?
[00:03:28.200 --> 00:03:34.200]  所以當耶穌跟他的學生在一起談到禱告的問題
[00:03:34.200 --> 00:03:40.200]  耶穌就說你們禱告的時候要這樣說
[00:03:40.200 --> 00:03:46.200]  我們在天上的父
[00:03:46.200 --> 00:03:55.200]  這個主禱文裏面的第一句就給我們幾個很重要的要點
[00:03:55.200 --> 00:04:00.200]  第一就是原來我們都可以禱告的
[00:04:00.200 --> 00:04:04.200]  我們就是我可以,你也可以,他也可以
[00:04:04.200 --> 00:04:07.200]  所有願意的人都可以
[00:04:07.200 --> 00:04:13.200]  不管你是信了耶穌還是還沒有信耶穌
[00:04:13.200 --> 00:04:17.200]  反正你心裏面願意去禱告的
[00:04:17.200 --> 00:04:21.200]  你就可以禱告了
[00:04:21.200 --> 00:04:26.200]  所以我們首先可以說凡是願意禱告
[00:04:26.200 --> 00:04:29.200]  凡是心裏面有重擔
[00:04:29.200 --> 00:04:34.200]  凡是我有事情想告訴天父的
[00:04:34.200 --> 00:04:38.200]  我們都可以禱告
[00:04:38.200 --> 00:04:42.200]  禱告可以說是一個渠道
[00:04:42.200 --> 00:04:45.200]  禱告可以說是一條通道
[00:04:45.200 --> 00:04:50.200]  就是讓我們來到我們的神面前
[00:04:50.200 --> 00:04:54.200]  把我們心裏面所想着的
[00:04:54.200 --> 00:04:57.200]  把我們心裏面一些的擔子
[00:04:57.200 --> 00:05:00.200]  把我們心裏面我們很掛念
[00:05:00.200 --> 00:05:06.200]  很焦慮的事情都可以向他訴說
[00:05:06.200 --> 00:05:11.200]  有人就問了,那禱告要不要有臺詞
[00:05:11.200 --> 00:05:14.200]  因爲常常我們在禮拜堂裏面
[00:05:14.200 --> 00:05:17.200]  聽見那些牧師傳教人禱告
[00:05:17.200 --> 00:05:22.200]  他們都是用很美的言詞
[00:05:22.200 --> 00:05:25.200]  他們的禱告非常好的
[00:05:25.200 --> 00:05:29.200]  我不會啊,我不懂啊
[00:05:29.200 --> 00:05:31.200]  各位你放心
[00:05:31.200 --> 00:05:37.200]  原來禱告就好像跟一個很親密的朋友
[00:05:37.200 --> 00:05:42.200]  去談天,去聊天,去談話一樣
[00:05:42.200 --> 00:05:46.200]  只要你真心誠意的
[00:05:46.200 --> 00:05:53.200]  把你心裏面的事情向他訴說出來
[00:05:53.200 --> 00:05:57.200]  你就是一份的禱告
[00:05:57.200 --> 00:06:02.200]  所以原來我們每一個人都可以禱告
[00:06:02.200 --> 00:06:08.200]  第二,那我們該向誰來禱告呢
[00:06:08.200 --> 00:06:14.200]  第一句話就說我們在天上的父
[00:06:14.200 --> 00:06:18.200]  原來我們禱告是有對象的
[00:06:18.200 --> 00:06:20.200]  我們的對象是誰呢
[00:06:20.200 --> 00:06:25.200]  我們的對象就是天上的父
[00:06:25.200 --> 00:06:29.200]  那個父是在天上的
[00:06:29.200 --> 00:06:34.200]  當然我們在地上有我們的父親
[00:06:34.200 --> 00:06:39.200]  我們每一個人都在一個家庭裏面成長的
[00:06:39.200 --> 00:06:45.200]  可能我們每一個人對父親的印象都不一樣
[00:06:45.200 --> 00:06:52.200]  好像我一樣,我爸爸在我很年小的時候
[00:06:52.200 --> 00:06:57.200]  在十二歲的時候,他已經離開了
[00:06:57.200 --> 00:07:00.200]  所以在我那個年幼的時候
[00:07:00.200 --> 00:07:05.200]  我對我父親的印象不是很深刻
[00:07:05.200 --> 00:07:07.200]  因爲那個時候我太小了
[00:07:07.200 --> 00:07:10.200]  好像有很多我都忘記了
[00:07:10.200 --> 00:07:17.200]  但是聖經裏面就用父親這個形象
[00:07:17.200 --> 00:07:25.200]  父親這個位分來代表我們天上的神
[00:07:25.200 --> 00:07:30.200]  我們天上的神就好像一位很慈愛
[00:07:30.200 --> 00:07:36.200]  很慈祥,非常充滿愛的父親一樣
[00:07:36.200 --> 00:07:40.200]  他垂聽我們的禱告
[00:07:40.200 --> 00:07:43.200]  我發現今天很多基督徒
[00:07:43.200 --> 00:07:49.200]  對神的觀念有很多時候是錯誤的
[00:07:49.200 --> 00:07:51.200]  神是誰呀?
[00:07:51.200 --> 00:07:55.200]  神好像一個警察一樣去抓你
[00:07:55.200 --> 00:07:56.200]  有沒有做錯?
[00:07:56.200 --> 00:07:59.200]  神好像一個法官
[00:07:59.200 --> 00:08:04.200]  他會判斷你有罪還是沒有罪
[00:08:04.200 --> 00:08:08.200]  神好像一個很嚴厲的人
[00:08:08.200 --> 00:08:11.200]  他好像有那個CCTV
[00:08:11.200 --> 00:08:15.200]  他在監察你一切的行動
[00:08:15.200 --> 00:08:21.200]  你每天的舉動都在他的監視的底下
[00:08:21.200 --> 00:08:23.200]  不是的
[00:08:23.200 --> 00:08:27.200]  我們的神是一位充滿愛
[00:08:27.200 --> 00:08:31.200]  願意張開他的手來接納我們
[00:08:31.200 --> 00:08:37.200]  來歡迎我們的一個很慈祥的父親
[00:08:37.200 --> 00:08:39.200]  所以耶穌教我們
[00:08:39.200 --> 00:08:46.200]  我們教我們禱告的對象是天上的父
[00:08:46.200 --> 00:08:54.200]  當然天上的父跟地上的父是有不一樣的
[00:08:54.200 --> 00:09:00.200]  地上的父會教我們有時候很失望
[00:09:00.200 --> 00:09:05.200]  有些父親他沒有盡上他的本分
[00:09:05.200 --> 00:09:09.200]  有些父親做得很不好
[00:09:09.200 --> 00:09:14.200]  有些父親是消失了的父親
[00:09:14.200 --> 00:09:18.200]  很多人都說我們現在這一代
[00:09:18.200 --> 00:09:22.200]  很多是無父的一代
[00:09:22.200 --> 00:09:25.200]  沒有父親的一代
[00:09:25.200 --> 00:09:32.200]  在我的年紀我們六七十歲的人
[00:09:32.200 --> 00:09:36.200]  我們的爸爸可以說是上一代的人
[00:09:36.200 --> 00:09:40.200]  他們大概都經過很多戰爭
[00:09:40.200 --> 00:09:42.200]  他們逃難
[00:09:42.200 --> 00:09:55.200]  他們都受了很多戰爭帶來對他們很殘酷的一些影響
[00:09:55.200 --> 00:09:59.200]  經過中日的戰爭
[00:09:59.200 --> 00:10:04.200]  有些是經過第一次世界大戰
[00:10:04.200 --> 00:10:08.200]  有些是經過了第二次世界大戰
[00:10:08.200 --> 00:10:12.200]  特別在國內的朋友們
[00:10:12.200 --> 00:10:16.200]  你們都經過很多苦難
[00:10:16.200 --> 00:10:21.200]  很多那些要逃
[00:10:21.200 --> 00:10:26.200]  要忍受飢餓的一些歲月
[00:10:26.200 --> 00:10:30.200]  所以我們很多做父親的
[00:10:30.200 --> 00:10:36.200]  不曉得對他的兒女們表示他們的愛
[00:10:36.200 --> 00:10:40.200]  父親從來沒有稱讚過我
[00:10:40.200 --> 00:10:43.200]  父親從來沒有擁抱過我
[00:10:43.200 --> 00:10:46.200]  父親是很疏離的
[00:10:46.200 --> 00:10:48.200]  我們只能遠遠的
[00:10:48.200 --> 00:10:51.200]  不大敢跟他說話的
[00:10:51.200 --> 00:10:55.200]  他是距離我們很遙遠的
[00:10:55.200 --> 00:10:59.200]  但是我們現在的父親就不一樣
[00:10:59.200 --> 00:11:02.200]  有一次我到一個商場去
[00:11:02.200 --> 00:11:07.200]  就看見一個家庭
[00:11:07.200 --> 00:11:11.200]  夫妻兩個人有兩個小孩
[00:11:11.200 --> 00:11:16.200]  四個人在那裏談天非常開心
[00:11:16.200 --> 00:11:19.200]  他們兩個孩子就拉着爸爸的手
[00:11:19.200 --> 00:11:23.200]  爸爸,爸爸,聽我買什麼,聽我買什麼
[00:11:23.200 --> 00:11:25.200]  他們非常的開心
[00:11:25.200 --> 00:11:29.200]  那個爸爸拍着他們的肩膀
[00:11:29.200 --> 00:11:32.200]  有時候把他們抱起來去看看
[00:11:32.200 --> 00:11:36.200]  那個在超市裏面的商品
[00:11:36.200 --> 00:11:38.200]  很融洽
[00:11:38.200 --> 00:11:41.200]  父母對孩子的接納
[00:11:41.200 --> 00:11:43.200]  父母對孩子的愛
[00:11:43.200 --> 00:11:46.200]  父母對孩子的擁抱
[00:11:46.200 --> 00:11:48.200]  讚賞
[00:11:48.200 --> 00:11:52.200]  對他們的帶領教導
[00:11:52.200 --> 00:11:56.200]  實在是非常的寶貴
[00:11:56.200 --> 00:11:59.200]  可能我們每一個人我們心中的
[00:11:59.200 --> 00:12:03.200]  父親的形象都不一樣
[00:12:03.200 --> 00:12:05.200]  但是聖經裏面
[00:12:05.200 --> 00:12:11.200]  確實非常願意用天上的父
[00:12:11.200 --> 00:12:14.200]  來代表我們的神
[00:12:14.200 --> 00:12:19.200]  我們的神是一位慈父
[00:12:19.200 --> 00:12:24.200]  我們的神是一位公正的父親
[00:12:24.200 --> 00:12:29.200]  我們的神是一位看顧我們的父親
[00:12:29.200 --> 00:12:36.200]  我們的神是一位引導我們走人生路的父親
[00:12:36.200 --> 00:12:41.200]  而且這裏用了一個我們在天上的父
[00:12:41.200 --> 00:12:43.200]  那是什麼意思呢?
[00:12:43.200 --> 00:12:47.200]  只是這個神不光是我的
[00:12:47.200 --> 00:12:52.200]  也是你的,也是他的,也是我們的
[00:12:52.200 --> 00:12:57.200]  他是所有信徒的神
[00:12:57.200 --> 00:13:01.200]  而且當我們禱告的時候
[00:13:01.200 --> 00:13:06.200]  不要太多只想到自己
[00:13:06.200 --> 00:13:10.200]  我不曉得你平常禱告是怎麼樣
[00:13:10.200 --> 00:13:14.200]  我想請你想一想
[00:13:14.200 --> 00:13:19.200]  每一天無論是早上你起牀的時候的禱告
[00:13:19.200 --> 00:13:25.200]  或是晚上你臨睡以前你的禱告是怎麼樣
[00:13:25.200 --> 00:13:29.200]  可能很多時候我們都提到自己
[00:13:29.200 --> 00:13:34.200]  天父,今天我要做什麼時候什麼工作
[00:13:34.200 --> 00:13:36.200]  我心裏面很擔心
[00:13:36.200 --> 00:13:38.200]  求你幫助我
[00:13:38.200 --> 00:13:40.200]  求你帶領我
[00:13:40.200 --> 00:13:42.200]  求你加我力量
[00:13:42.200 --> 00:13:44.200]  求你與我同在
[00:13:44.200 --> 00:13:46.200]  求你什麼,求你什麼
[00:13:46.200 --> 00:13:50.200]  我們常常來到我們的神面前
[00:13:50.200 --> 00:13:52.200]  我們是祈求
[00:13:52.200 --> 00:13:55.200]  而且是爲自己祈求
[00:13:55.200 --> 00:14:00.200]  好像這個神是我私人擁有的
[00:14:00.200 --> 00:14:03.200]  我叫祂做什麼,祂就做什麼
[00:14:03.200 --> 00:14:06.200]  有時候我們禱告的時候
[00:14:06.200 --> 00:14:08.200]  我們都是比較急的
[00:14:08.200 --> 00:14:11.200]  我禱告了好幾天
[00:14:11.200 --> 00:14:13.200]  爲什麼神還沒有答應呢?
[00:14:13.200 --> 00:14:17.200]  爲什麼神好像還沒有回應呢?
[00:14:17.200 --> 00:14:21.200]  我們就說神啊,我已經向禰懇求了幾天了
[00:14:21.200 --> 00:14:23.200]  求禰快點給我吧
[00:14:23.200 --> 00:14:25.200]  求禰快點醫治我吧
[00:14:25.200 --> 00:14:28.200]  求禰快點替我成就吧
[00:14:28.200 --> 00:14:32.200]  我,我,我
[00:14:32.200 --> 00:14:35.200]  我們禱告的中心
[00:14:35.200 --> 00:14:38.200]  我們禱告的焦點
[00:14:38.200 --> 00:14:41.200]  都是我們自己
[00:14:41.200 --> 00:14:44.200]  但是耶穌這裏太好了
[00:14:44.200 --> 00:14:45.200]  太美了
[00:14:45.200 --> 00:14:50.200]  我們在天上的佛
[00:14:50.200 --> 00:14:52.200]  原來當你禱告的時候
[00:14:52.200 --> 00:14:55.200]  你想起弟兄姊妹
[00:14:55.200 --> 00:15:00.200]  你想起教會這個屬靈的家
[00:15:00.200 --> 00:15:04.200]  你想起其他弟兄姊妹的需要
[00:15:04.200 --> 00:15:06.200]  不光是我
[00:15:06.200 --> 00:15:08.200]  不光是自己
[00:15:08.200 --> 00:15:11.200]  還有其他的人
[00:15:11.200 --> 00:15:18.200]  都應該包括在我們禱告的範圍之內的
[00:15:18.200 --> 00:15:24.200]  你可以爲很多有需要的弟兄姊妹禱告
[00:15:24.200 --> 00:15:27.200]  是因爲你對他們的關懷
[00:15:27.200 --> 00:15:30.200]  是因爲你心裏面帶着一份愛
[00:15:30.200 --> 00:15:33.200]  是因爲我們大家在一起
[00:15:33.200 --> 00:15:36.200]  我們是一個羣體
[00:15:36.200 --> 00:15:38.200]  我們是肢體
[00:15:38.200 --> 00:15:41.200]  我們是家裏面的人
[00:15:41.200 --> 00:15:44.200]  所以我們可以彼此紀念
[00:15:44.200 --> 00:15:46.200]  我們可以彼此帶到
[00:15:46.200 --> 00:15:48.200]  我們一塊兒的
[00:15:48.200 --> 00:15:51.200]  一同的來到神面前
[00:15:51.200 --> 00:15:55.200]  來向祂祈求
[00:15:55.200 --> 00:15:59.200]  所以這個主導文實在是太美了
[00:15:59.200 --> 00:16:04.200]  我們在天上的佛
[00:16:04.200 --> 00:16:07.200]  大家都知道我們所信的神
[00:16:07.200 --> 00:16:11.200]  在我們基督教裏面有一個觀念
[00:16:11.200 --> 00:16:14.200]  叫做三位一體的神
[00:16:14.200 --> 00:16:18.200]  就是包括聖父
[00:16:18.200 --> 00:16:20.200]  就是我們的天父我們的神
[00:16:20.200 --> 00:16:22.200]  包括聖子
[00:16:22.200 --> 00:16:24.200]  就是耶穌基督
[00:16:24.200 --> 00:16:26.200]  也包括聖靈
[00:16:26.200 --> 00:16:29.200]  所以當我們禱告的時候
[00:16:29.200 --> 00:16:32.200]  我們是應該向聖父禱告呢
[00:16:32.200 --> 00:16:34.200]  向聖子禱告呢
[00:16:34.200 --> 00:16:37.200]  還是向聖靈禱告呢
[00:16:37.200 --> 00:16:40.200]  如果你這樣問我的話
[00:16:40.200 --> 00:16:44.200]  我會給你一個很簡單的答案
[00:16:44.200 --> 00:16:50.200]  就是我們三個都可以向他們禱告
[00:16:50.200 --> 00:16:54.200]  那我也給一些聖經的根據
[00:16:54.200 --> 00:16:57.200]  一般來說在禱告的時候
[00:16:57.200 --> 00:17:02.200]  比較主要的比較多人用的
[00:17:02.200 --> 00:17:05.200]  就是向我們的天父禱告
[00:17:05.200 --> 00:17:07.200]  我們在天上的佛
[00:17:07.200 --> 00:17:09.200]  親愛的父神啊
[00:17:09.200 --> 00:17:11.200]  我們今天要開小組了
[00:17:11.200 --> 00:17:13.200]  親愛的父神啊
[00:17:13.200 --> 00:17:16.200]  最近我家裏面的情況怎麼樣
[00:17:16.200 --> 00:17:18.200]  親愛的父神啊
[00:17:18.200 --> 00:17:23.200]  我的身體最近哪裏有一點不舒服了
[00:17:23.200 --> 00:17:28.200]  所以我們很多時候就是向神來禱告
[00:17:28.200 --> 00:17:30.200]  這是很好的
[00:17:30.200 --> 00:17:40.200]  因爲神就好像是三位一體裏面代表父的位分
[00:17:40.200 --> 00:17:44.200]  但是我們有時候也向耶穌來禱告
[00:17:44.200 --> 00:17:46.200]  耶穌你來幫我
[00:17:46.200 --> 00:17:48.200]  耶穌你求求你救我
[00:17:48.200 --> 00:17:51.200]  耶穌你聽我的禱告
[00:17:51.200 --> 00:17:53.200]  你們記得嗎
[00:17:53.200 --> 00:17:57.200]  當耶穌被釘十字架的時候
[00:17:57.200 --> 00:18:01.200]  在他的兩邊有兩位強盜
[00:18:01.200 --> 00:18:04.200]  他們都是犯了很大罪的人
[00:18:04.200 --> 00:18:08.200]  其中一個強盜就跟耶穌說
[00:18:08.200 --> 00:18:11.200]  啊你是神的兒子
[00:18:11.200 --> 00:18:14.200]  你從十字架上跳下來吧
[00:18:14.200 --> 00:18:16.200]  也救救我們吧
[00:18:16.200 --> 00:18:19.200]  但是另外有一位很安靜
[00:18:19.200 --> 00:18:26.200]  他說我們被釘十字架是因爲我們應當的
[00:18:26.200 --> 00:18:28.200]  我們該受的
[00:18:28.200 --> 00:18:32.200]  因爲我們都犯了很多很大的罪
[00:18:32.200 --> 00:18:35.200]  但是這個人是無辜的
[00:18:35.200 --> 00:18:38.200]  然後他就對耶穌說
[00:18:38.200 --> 00:18:39.200]  耶穌啊
[00:18:39.200 --> 00:18:43.200]  當你德國降臨的時候
[00:18:43.200 --> 00:18:46.200]  求你祈念我
[00:18:46.200 --> 00:18:49.200]  耶穌怎麼樣對這個強盜說呢
[00:18:49.200 --> 00:18:56.200]  他說今天晚上你跟我就在洛園裏面
[00:18:56.200 --> 00:19:02.200]  所以這位強盜他是向耶穌禱告
[00:19:02.200 --> 00:19:06.200]  向耶穌來懇求
[00:19:06.200 --> 00:19:09.200]  在聖經裏面有很多地方
[00:19:09.200 --> 00:19:12.200]  我們說主啊主啊
[00:19:12.200 --> 00:19:15.200]  主啊求你快來
[00:19:15.200 --> 00:19:17.200]  主啊求你幫助我
[00:19:17.200 --> 00:19:20.200]  主啊求你答救我
[00:19:20.200 --> 00:19:24.200]  所以我們可以向耶穌禱告
[00:19:24.200 --> 00:19:25.200]  還有第三
[00:19:25.200 --> 00:19:28.200]  我們還可以向第三位
[00:19:28.200 --> 00:19:32.200]  就是聖靈來禱告
[00:19:32.200 --> 00:19:38.200]  我們是需要多認識聖靈
[00:19:38.200 --> 00:19:42.200]  因爲他們是同榮同尊的
[00:19:42.200 --> 00:19:46.200]  聖父聖子聖靈都是一樣的
[00:19:46.200 --> 00:19:48.200]  沒有分別的
[00:19:48.200 --> 00:19:49.200]  聖父等於聖子
[00:19:49.200 --> 00:19:51.200]  聖子等於聖靈
[00:19:51.200 --> 00:19:53.200]  所以耶穌說
[00:19:53.200 --> 00:19:55.200]  當他離開這個世界
[00:19:55.200 --> 00:19:57.200]  往天上去的時候
[00:19:57.200 --> 00:19:59.200]  他就要拆遣聖靈來
[00:19:59.200 --> 00:20:02.200]  在五月二十三號
[00:20:02.200 --> 00:20:06.200]  這是聖靈降臨節
[00:20:06.200 --> 00:20:08.200]  根據《使徒行傳》第二章
[00:20:08.200 --> 00:20:10.200]  就在那一天
[00:20:10.200 --> 00:20:15.200]  聖靈就降臨在那幫門徒的身上
[00:20:15.200 --> 00:20:18.200]  他們就大有能力
[00:20:18.200 --> 00:20:19.200]  在耶路撒冷
[00:20:19.200 --> 00:20:23.200]  在那些大街小巷上面
[00:20:23.200 --> 00:20:25.200]  就宣講福音
[00:20:25.200 --> 00:20:28.200]  結果有三千人受洗
[00:20:28.200 --> 00:20:30.200]  加入了教會
[00:20:30.200 --> 00:20:33.200]  初期教會就是這樣開始的
[00:20:33.200 --> 00:20:40.200]  所以聖靈在今天仍然有很多很美的工作
[00:20:40.200 --> 00:20:42.200]  很重要的工作
[00:20:42.200 --> 00:20:45.200]  我們來看看聖經
[00:20:45.200 --> 00:20:51.200]  羅馬書第八章裏面有講到的
[00:20:51.200 --> 00:21:01.200]  羅馬書第八章二十六到二十八節
[00:21:01.200 --> 00:21:03.200]  羅馬書第八章
[00:21:03.200 --> 00:21:06.200]  讓我來讀一讀給大家聽
[00:21:06.200 --> 00:21:09.200]  放棄我們的軟弱
[00:21:09.200 --> 00:21:12.200]  由聖靈幫助
[00:21:12.200 --> 00:21:18.200]  我們本不曉得該怎麼樣禱告
[00:21:18.200 --> 00:21:25.200]  只是聖靈親自用說不出來的嘆息
[00:21:25.200 --> 00:21:31.200]  替我們禱告,爲我們禱告
[00:21:31.200 --> 00:21:38.200]  見察人心的,曉得聖靈的意思
[00:21:38.200 --> 00:21:44.200]  因爲聖靈照着神的旨意
[00:21:44.200 --> 00:21:48.200]  替聖徒禱告
[00:21:48.200 --> 00:21:55.200]  原來聖靈會用說不出來的嘆息
[00:21:55.200 --> 00:21:59.200]  爲信徒禱告
[00:21:59.200 --> 00:22:04.200]  所以有時候我們覺得我們心靈很多重擔
[00:22:04.200 --> 00:22:07.200]  我們心靈很軟弱
[00:22:07.200 --> 00:22:15.200]  我們就求聖靈默默地替我們禱告
[00:22:15.200 --> 00:22:18.200]  有時候我們好像講不出來
[00:22:18.200 --> 00:22:21.200]  都不曉得該怎麼樣講
[00:22:21.200 --> 00:22:25.200]  聖靈就在替我們禱告
[00:22:25.200 --> 00:22:28.200]  所以我們禱告的對象
[00:22:28.200 --> 00:22:33.200]  可以像聖父,可以像聖子,也可以像聖靈
[00:22:33.200 --> 00:22:36.200]  所以求主幫助我們
[00:22:36.200 --> 00:22:42.200]  讓我們在禱告這件事情上更多地來學習
[00:22:42.200 --> 00:22:48.200]  主禱文我準備用好幾次來跟各位來分享
[00:22:48.200 --> 00:22:51.200]  因爲這是很好的模範
[00:22:51.200 --> 00:22:54.200]  今天只講了第一句
[00:22:54.200 --> 00:22:58.200]  我們在天上的父
[00:22:58.200 --> 00:23:02.200]  祂是我的父親,是在天上的父親
[00:23:02.200 --> 00:23:05.200]  所以每一次當我禱告的時候
[00:23:05.200 --> 00:23:09.200]  我不但想到我自己個人的需要
[00:23:09.200 --> 00:23:12.200]  我也想起其他弟兄姊妹的需要
[00:23:12.200 --> 00:23:14.200]  我不但爲自己禱告
[00:23:14.200 --> 00:23:20.200]  我也爲我身邊一些有需要的弟兄姊妹來禱告
[00:23:20.200 --> 00:23:22.200]  爲我的家人來禱告
[00:23:22.200 --> 00:23:25.200]  爲我一些很好的朋友來禱告
[00:23:25.200 --> 00:23:30.200]  求主都在他們身上工作
[00:23:30.200 --> 00:23:33.200]  很多人就說了
[00:23:33.200 --> 00:23:37.200]  我們的禱告到底靈不靈光呢?
[00:23:37.200 --> 00:23:40.200]  禱告能不能夠治病呢?
[00:23:40.200 --> 00:23:44.200]  禱告能不能夠改變事情呢?
[00:23:44.200 --> 00:23:48.200]  有一位醫生非常有意思
[00:23:48.200 --> 00:23:53.200]  他做了一個很科學性的研究
[00:23:53.200 --> 00:23:57.200]  這位醫生叫做Dr. Wendud
[00:23:57.200 --> 00:24:01.200]  他就在一份的醫學雜誌
[00:24:01.200 --> 00:24:04.200]  叫做Southern Medical Journal
[00:24:04.200 --> 00:24:08.200]  發表了一個研究的報告
[00:24:08.200 --> 00:24:11.200]  他就在一些病人當中
[00:24:11.200 --> 00:24:13.200]  是隨意的
[00:24:13.200 --> 00:24:18.200]  就邀請了192位的病人
[00:24:18.200 --> 00:24:22.200]  這些病人都有一些基督徒
[00:24:22.200 --> 00:24:25.200]  爲他們的治病
[00:24:25.200 --> 00:24:31.200]  爲他們的好能夠痊癒來禱告
[00:24:31.200 --> 00:24:34.200]  還有201位的病人
[00:24:34.200 --> 00:24:38.200]  是沒有人爲他們禱告的
[00:24:38.200 --> 00:24:41.200]  這位醫師就研究
[00:24:41.200 --> 00:24:44.200]  在這兩個羣體裏面
[00:24:44.200 --> 00:24:47.200]  經過一段的日子以後
[00:24:47.200 --> 00:24:51.200]  到底的情況是怎麼樣
[00:24:51.200 --> 00:24:54.200]  好轉的
[00:24:54.200 --> 00:24:59.200]  在有人爲他們禱告的人羣當中
[00:24:59.200 --> 00:25:05.200]  有85%是比較好的
[00:25:05.200 --> 00:25:10.200]  在沒有人禱告的羣體當中
[00:25:10.200 --> 00:25:16.200]  有73%是情況比較好的
[00:25:16.200 --> 00:25:22.200]  中等的就是病況好像差不多了
[00:25:22.200 --> 00:25:27.200]  在有人禱告那邊就只有1%
[00:25:27.200 --> 00:25:32.200]  在沒有人禱告裏面就有5%
[00:25:32.200 --> 00:25:35.200]  情況轉壞了
[00:25:35.200 --> 00:25:37.200]  變成不好了
[00:25:37.200 --> 00:25:41.200]  在有人爲他們禱告的羣體裏面
[00:25:41.200 --> 00:25:44.200]  有14%
[00:25:44.200 --> 00:25:48.200]  在沒有人爲他們禱告的羣體裏面
[00:25:48.200 --> 00:25:51.200]  有22%
[00:25:51.200 --> 00:26:01.200]  那表示有人爲他們禱告的病況是好一點
[00:26:01.200 --> 00:26:04.200]  這是一個科學的研究
[00:26:04.200 --> 00:26:07.200]  當然我們信耶穌的
[00:26:07.200 --> 00:26:11.200]  我們知道我們的神有能力
[00:26:11.200 --> 00:26:13.200]  我們的神有大能
[00:26:13.200 --> 00:26:19.200]  今天聖靈仍然在我們當中工作
[00:26:19.200 --> 00:26:22.200]  所以求主給我們有信心
[00:26:22.200 --> 00:26:24.200]  當我們有需要的時候
[00:26:24.200 --> 00:26:28.200]  我們就來到我們的神面前
[00:26:28.200 --> 00:26:30.200]  向祂懇求
[00:26:30.200 --> 00:26:33.200]  讓祂帶領我們
[00:26:33.200 --> 00:26:36.200]  所以讓我再一次鼓勵各位弟兄姊妹
[00:26:36.200 --> 00:26:39.200]  請你常常禱告
[00:26:39.200 --> 00:26:42.200]  上帝爲慈愛
[00:26:42.200 --> 00:26:45.200]  是我們天上的父親
[00:26:45.200 --> 00:26:49.200]  祂垂聽我們的禱告
[00:26:49.200 --> 00:26:54.200]  我們可以貪然無拘地來到祂面前
[00:26:54.200 --> 00:27:01.200]  將各樣的事情都帶到祂的施恩寶座面前
[00:27:01.200 --> 00:27:05.200]  聖經裏面給我們一個很寶貴的應許
